Date,transactions3trx
2017/07/27,-1.631
2017/07/28,-0.565
2017/07/29,-2.231
2017/07/30,-2.78
2017/07/31,-0.207
2017/08/01,-0.197
2017/08/02,0.192
2017/08/03,0.701
2017/08/04,2.019
2017/08/05,2.708
2017/08/06,2.788
2017/08/07,3.196
2017/08/08,4.846
2017/08/09,3.216
2017/08/10,4.315
2017/08/11,5.307
2017/08/12,4.22
2017/08/13,2.693
2017/08/14,4.554
2017/08/15,5.242
2017/08/16,4.679
2017/08/17,4.114
2017/08/18,3.776
2017/08/19,1.063
2017/08/20,-2.733
2017/08/21,-1.932
2017/08/22,-1.58
2017/08/23,-0.942
2017/08/24,-1.201
2017/08/25,-1.302
2017/08/26,-2.753
2017/08/27,-2.761
2017/08/28,-0.83
2017/08/29,1.649
2017/08/30,2.898
2017/08/31,2.394
2017/09/01,1.859
2017/09/02,-0.614
2017/09/03,-2.995
2017/09/04,0.914
2017/09/05,3.641
2017/09/06,5.954
2017/09/07,4.551
2017/09/08,3.35
2017/09/09,0.049
2017/09/10,-3.515
2017/09/11,-3.881
2017/09/12,-1.982
2017/09/13,-1.668
2017/09/14,-1.057
2017/09/15,1.426
2017/09/16,0.505
2017/09/17,-3.116
2017/09/18,-2.619
2017/09/19,-2.337
2017/09/20,-2.389
2017/09/21,-2.467
2017/09/22,-3.885
2017/09/23,-4.847
2017/09/24,-3.971
2017/09/25,-1.714
2017/09/26,-0.157
2017/09/27,0.673
2017/09/28,1.749
2017/09/29,1.954
2017/09/30,0.45
2017/10/01,-1.03
2017/10/02,-0.755
2017/10/03,0.596
2017/10/04,0.487
2017/10/05,0.494
2017/10/06,0.654
2017/10/07,-0.486
2017/10/08,-0.93
2017/10/09,0.319
2017/10/10,1.986
2017/10/11,2.362
2017/10/12,2.814
2017/10/13,3.247
2017/10/14,1.284
2017/10/15,-0.218
2017/10/16,1.981
2017/10/17,6.684
2017/10/18,6.837
2017/10/19,6.153
2017/10/20,6.408
2017/10/21,3.343
2017/10/22,0.409
2017/10/23,-0.212
2017/10/24,0.421
2017/10/25,-0.006
2017/10/26,-0.192
2017/10/27,-12.619
2017/10/28,-21.499
2017/10/29,-27.317
2017/10/30,-31.28
2017/10/31,-34.112
2017/11/01,25.244
2017/11/02,55.389
2017/11/03,37.699
2017/11/04,18.883
2017/11/05,9.953
2017/11/06,8.538
2017/11/07,5.932
2017/11/08,4.106
2017/11/09,2.402
2017/11/10,1.02
2017/11/11,-1.461
2017/11/12,-1.597
2017/11/13,-0.928
2017/11/14,0.56
2017/11/15,3.143
2017/11/16,2.717
2017/11/17,2.263
2017/11/18,0.473
2017/11/19,-0.497
2017/11/20,0.872
2017/11/21,1.571
2017/11/22,2.188
2017/11/23,1.948
2017/11/24,1.194
2017/11/25,1.47
2017/11/26,1.092
2017/11/27,2.239
2017/11/28,3.361
2017/11/29,3.96
2017/11/30,3.45
2017/12/01,1.945
2017/12/02,0.962
2017/12/03,1.738
2017/12/04,2.249
2017/12/05,1.994
2017/12/06,3.379
2017/12/07,1.326
2017/12/08,1.709
2017/12/09,0.904
2017/12/10,0.419
2017/12/11,2.125
2017/12/12,3.667
2017/12/13,4.465
2017/12/14,4.632
2017/12/15,3.404
2017/12/16,2.156
2017/12/17,0.94
2017/12/18,1.748
2017/12/19,3.653
2017/12/20,2.73
2017/12/21,2.745
2017/12/22,2.878
2017/12/23,0.28
2017/12/24,-3.329
2017/12/25,-5.097
2017/12/26,-4.474
2017/12/27,-1.889
2017/12/28,0.503
2017/12/29,3.601
2017/12/30,5.259
2017/12/31,2.594
2018/01/01,0.059
2018/01/02,1.922
2018/01/03,4.147
2018/01/04,5.964
2018/01/05,4.951
2018/01/06,3.014
2018/01/07,0.833
2018/01/08,0.282
2018/01/09,0.589
2018/01/10,-0.039
2018/01/11,-0.501
2018/01/12,-1.224
2018/01/13,-0.846
2018/01/14,-1.441
2018/01/15,-0.362
2018/01/16,1.216
2018/01/17,1.882
2018/01/18,1.091
2018/01/19,-1.278
2018/01/20,-3.146
2018/01/21,-3.49
2018/01/22,-3.449
2018/01/23,-3.501
2018/01/24,-3.328
2018/01/25,-4.384
2018/01/26,-2.524
2018/01/27,-2.438
2018/01/28,-1.579
2018/01/29,-0.177
2018/01/30,0.201
2018/01/31,-0.173
2018/02/01,1.395
2018/02/02,1.835
2018/02/03,-0.573
2018/02/04,-2.238
2018/02/05,-1.723
2018/02/06,-0.781
2018/02/07,-1.139
2018/02/08,-3.327
2018/02/09,-2.759
2018/02/10,-0.859
2018/02/11,-0.754
2018/02/12,0.017
2018/02/13,-0.807
2018/02/14,-1.32
2018/02/15,-0.894
2018/02/16,-1.608
2018/02/17,-0.839
2018/02/18,-0.411
2018/02/19,0.723
2018/02/20,2.514
2018/02/21,2.522
2018/02/22,0.602
2018/02/23,-1.085
2018/02/24,-1.794
2018/02/25,-2.499
2018/02/26,-1.816
2018/02/27,-1.769
2018/02/28,-1.185
2018/03/01,-1.286
2018/03/02,-0.227
2018/03/03,-0.754
2018/03/04,-1.662
2018/03/05,-0.032
2018/03/06,0.407
2018/03/07,1.686
2018/03/08,0.548
2018/03/09,-1.066
2018/03/10,-2.852
2018/03/11,-3.184
2018/03/12,-1.513
2018/03/13,0.217
2018/03/14,0.53
2018/03/15,0.125
2018/03/16,-0.18
2018/03/17,-1.454
2018/03/18,-0.326
2018/03/19,0.979
2018/03/20,0.715
2018/03/21,0.982
2018/03/22,-0.413
2018/03/23,-0.185
2018/03/24,-1.045
2018/03/25,-3.144
2018/03/26,-2.111
2018/03/27,-1.739
2018/03/28,-1.516
2018/03/29,-1.161
2018/03/30,0.224
2018/03/31,-0.007
2018/04/01,-1.146
2018/04/02,-0.577
2018/04/03,1.011
2018/04/04,1.42
2018/04/05,2.688
2018/04/06,2.056
2018/04/07,-0.953
2018/04/08,-1.45
2018/04/09,-0.93
2018/04/10,-1.205
2018/04/11,-0.523
2018/04/12,1.751
2018/04/13,3.591
2018/04/14,1.536
2018/04/15,0.085
2018/04/16,0.284
2018/04/17,2.07
2018/04/18,2.093
2018/04/19,3.686
2018/04/20,4.41
2018/04/21,2.538
2018/04/22,1.085
2018/04/23,1.179
2018/04/24,1.474
2018/04/25,1.17
2018/04/26,0.717
2018/04/27,-0.081
2018/04/28,-0.34
2018/04/29,-0.659
2018/04/30,-0.403
2018/05/01,-1.185
2018/05/02,-0.373
2018/05/03,1.137
2018/05/04,4.416
2018/05/05,2.223
2018/05/06,-1.193
2018/05/07,-1.428
2018/05/08,-0.505
2018/05/09,0.349
2018/05/10,1.089
2018/05/11,0.852
2018/05/12,-0.065
2018/05/13,-0.996
2018/05/14,-0.748
2018/05/15,-0.727
2018/05/16,-0.218
2018/05/17,0.575
2018/05/18,0.868
2018/05/19,1.063
2018/05/20,-0.048
2018/05/21,-0.373
2018/05/22,-0.082
2018/05/23,0.32
2018/05/24,0.153
2018/05/25,-0.179
2018/05/26,-0.94
2018/05/27,-1.05
2018/05/28,0.434
2018/05/29,0.561
2018/05/30,0.458
2018/05/31,0.563
2018/06/01,-0.576
2018/06/02,-1.081
2018/06/03,-0.474
2018/06/04,-0.009
2018/06/05,-0.209
2018/06/06,-0.785
2018/06/07,-0.685
2018/06/08,-1.353
2018/06/09,-0.836
2018/06/10,-0.285
2018/06/11,-0.005
2018/06/12,0.12
2018/06/13,0.597
2018/06/14,0.285
2018/06/15,-0.037
2018/06/16,-2.202
2018/06/17,-3.168
2018/06/18,-2.361
2018/06/19,0.041
2018/06/20,1.881
2018/06/21,1.566
2018/06/22,1.266
2018/06/23,-0.621
2018/06/24,-1.755
2018/06/25,0.784
2018/06/26,0.634
2018/06/27,0.816
2018/06/28,0.386
2018/06/29,-0.111
2018/06/30,-2.058
2018/07/01,-3.194
2018/07/02,-5.677
2018/07/03,-5.126
2018/07/04,-6.293
2018/07/05,-4.907
2018/07/06,-4.713
2018/07/07,-3.704
2018/07/08,0.923
2018/07/09,4.082
2018/07/10,5.677
2018/07/11,4.343
2018/07/12,1.21
2018/07/13,-0.712
2018/07/14,-2.584
2018/07/15,-4.444
2018/07/16,0.565
2018/07/17,3.906
2018/07/18,5.63
2018/07/19,5.159
2018/07/20,2.775
2018/07/21,0.137
2018/07/22,-0.204
2018/07/23,1.479
2018/07/24,2.835
2018/07/25,3.095
2018/07/26,1.599
2018/07/27,1.548
2018/07/28,0.066
2018/07/29,-0.643
2018/07/30,-0.13
2018/07/31,0.085
2018/08/01,0.358
2018/08/02,0.829
2018/08/03,0.532
2018/08/04,-0.317
2018/08/05,-1.044
2018/08/06,-1.354
2018/08/07,-2.374
2018/08/08,-3.965
2018/08/09,-4.971
2018/08/10,-3.478
2018/08/11,-1.043
2018/08/12,0.158
2018/08/13,1.631
2018/08/14,2.072
2018/08/15,1.078
2018/08/16,1.589
2018/08/17,-0.25
2018/08/18,-1.039
2018/08/19,-1.717
2018/08/20,-0.61
2018/08/21,-0.869
2018/08/22,-1.284
2018/08/23,-1.27
2018/08/24,-1.121
2018/08/25,-1.279
2018/08/26,-1.311
2018/08/27,0.348
2018/08/28,0.682
2018/08/29,-0.794
2018/08/30,-0.71
2018/08/31,-0.709
2018/09/01,1.04
2018/09/02,1.231
2018/09/03,1.205
2018/09/04,0.153
2018/09/05,0.252
2018/09/06,-0.363
2018/09/07,-0.855
2018/09/08,-1.787
2018/09/09,-1.65
2018/09/10,-1.327
2018/09/11,-1.068
2018/09/12,-0.523
2018/09/13,-0.474
2018/09/14,-1.368
2018/09/15,-2.562
2018/09/16,-3.427
2018/09/17,-1.198
2018/09/18,-0.75
2018/09/19,-0.507
2018/09/20,-0.57
2018/09/21,0.571
2018/09/22,-0.599
2018/09/23,-1.446
2018/09/24,-1.378
2018/09/25,-0.078
2018/09/26,0.098
2018/09/27,0.297
2018/09/28,0.269
2018/09/29,-1.466
2018/09/30,-1.25
2018/10/01,-0.813
2018/10/02,-0.1
2018/10/03,2.096
2018/10/04,3.057
2018/10/05,3.839
2018/10/06,3.679
2018/10/07,0.714
2018/10/08,-0.107
2018/10/09,-0.385
2018/10/10,-0.875
2018/10/11,0.199
2018/10/12,0.716
2018/10/13,0.343
2018/10/14,-0.682
2018/10/15,-0.041
2018/10/16,0.805
2018/10/17,1.255
2018/10/18,0.935
2018/10/19,1.356
2018/10/20,-0.006
2018/10/21,-1.472
2018/10/22,-0.517
2018/10/23,-0.127
2018/10/24,-0.519
2018/10/25,-0.65
2018/10/26,-0.284
2018/10/27,-1.191
2018/10/28,-1.427
2018/10/29,1.168
2018/10/30,2.508
2018/10/31,2.138
2018/11/01,1.556
2018/11/02,0.162
2018/11/03,-1.595
2018/11/04,-2.231
2018/11/05,-0.54
2018/11/06,1.035
2018/11/07,0.922
2018/11/08,0.338
2018/11/09,-0.22
2018/11/10,-1.778
2018/11/11,-1.627
2018/11/12,-0.128
2018/11/13,0.413
2018/11/14,1.164
2018/11/15,0.971
2018/11/16,0.389
2018/11/17,-1.037
2018/11/18,-2.215
2018/11/19,0.658
2018/11/20,2.6
2018/11/21,2.011
2018/11/22,0.939
2018/11/23,0.044
2018/11/24,-1.759
2018/11/25,-1.892
2018/11/26,-0.877
2018/11/27,0.094
2018/11/28,1.855
2018/11/29,1.055
2018/11/30,1.188
2018/12/01,-0.396
2018/12/02,-2.081
2018/12/03,-1.483
2018/12/04,-0.303
2018/12/05,1.108
2018/12/06,1.57
2018/12/07,1.06
2018/12/08,0.124
2018/12/09,-1.399
2018/12/10,-1.024
2018/12/11,-0.897
2018/12/12,-0.803
2018/12/13,0.067
2018/12/14,0.629
2018/12/15,0.438
2018/12/16,-0.602
2018/12/17,0.056
2018/12/18,0.28
2018/12/19,1.242
2018/12/20,1.746
2018/12/21,1.794
2018/12/22,-0.877
2018/12/23,-1.396
2018/12/24,0.367
2018/12/25,-0.283
2018/12/26,-0.323
2018/12/27,-0.486
2018/12/28,0.008
2018/12/29,-0.298
2018/12/30,-2.381
2018/12/31,-2.015
2019/01/01,-2.985
2019/01/02,0.074
2019/01/03,2.312
2019/01/04,1.848
2019/01/05,0.182
2019/01/06,-1.358
2019/01/07,-0.486
2019/01/08,0.385
2019/01/09,0.897
2019/01/10,1.545
2019/01/11,0.734
2019/01/12,-1.954
2019/01/13,-2.692
2019/01/14,-0.235
2019/01/15,0.578
2019/01/16,-0.07
2019/01/17,-0.343
2019/01/18,0.128
2019/01/19,0.446
2019/01/20,0.495
2019/01/21,1.484
2019/01/22,2.414
2019/01/23,0.897
2019/01/24,-0.549
2019/01/25,-1.549
2019/01/26,-2.756
2019/01/27,-2.533
2019/01/28,0.006
2019/01/29,1.533
2019/01/30,1.686
2019/01/31,0.476
2019/02/01,-0.767
2019/02/02,-2.451
2019/02/03,-3.739
2019/02/04,-4.172
2019/02/05,-3.872
2019/02/06,-2.784
2019/02/07,-1.782
2019/02/08,0.17
2019/02/09,-0.309
2019/02/10,-1.846
2019/02/11,-1.172
2019/02/12,-0.124
2019/02/13,2.033
2019/02/14,2.457
2019/02/15,1.949
2019/02/16,0.948
2019/02/17,0.105
2019/02/18,1.453
2019/02/19,2.756
2019/02/20,2.903
2019/02/21,2.817
2019/02/22,2.022
2019/02/23,-0.031
2019/02/24,0.356
2019/02/25,1.615
2019/02/26,1.646
2019/02/27,0.961
2019/02/28,0.464
2019/03/01,0.324
2019/03/02,-0.22
2019/03/03,-1.313
2019/03/04,1.203
2019/03/05,2.23
2019/03/06,1.806
2019/03/07,1.058
2019/03/08,0.292
2019/03/09,-0.271
2019/03/10,-2.072
2019/03/11,-1.754
2019/03/12,-0.461
2019/03/13,0.586
2019/03/14,1.009
2019/03/15,0.539
2019/03/16,-0.966
2019/03/17,-1.955
2019/03/18,-0.347
2019/03/19,2.293
2019/03/20,3.245
2019/03/21,2.782
2019/03/22,2.252
2019/03/23,0.293
2019/03/24,-1.144
2019/03/25,0.421
2019/03/26,1.117
2019/03/27,1.14
2019/03/28,1.096
2019/03/29,1.046
2019/03/30,1.442
2019/03/31,1.068
2019/04/01,1.467
2019/04/02,2.939
2019/04/03,3.125
2019/04/04,1.309
2019/04/05,-0.891
2019/04/06,-3.089
2019/04/07,-3.658
2019/04/08,-1.488
2019/04/09,-0.014
2019/04/10,0.97
2019/04/11,2.337
2019/04/12,2.066
2019/04/13,-0.031
2019/04/14,-2.468
2019/04/15,-2.151
2019/04/16,-0.688
2019/04/17,0.798
2019/04/18,1.736
2019/04/19,1.806
2019/04/20,1.379
2019/04/21,-0.102
2019/04/22,0.688
2019/04/23,1.455
2019/04/24,0.531
2019/04/25,0.023
2019/04/26,-0.548
2019/04/27,-2.569
2019/04/28,-2.951
2019/04/29,-1.91
2019/04/30,0.61
2019/05/01,1.897
2019/05/02,0.621
2019/05/03,0.463
