Date,mediantransactionvalue14rsiUSD
2016/06/10,52.476
2016/06/11,53.302
2016/06/12,49.113
2016/06/13,56.739
2016/06/14,57.164
2016/06/15,59.026
2016/06/16,60.616
2016/06/17,40.518
2016/06/18,44.275
2016/06/19,46.681
2016/06/20,45.04
2016/06/21,49.966
2016/06/22,52.75
2016/06/23,51.132
2016/06/24,43.873
2016/06/25,52.556
2016/06/26,45.823
2016/06/27,52.098
2016/06/28,51.275
2016/06/29,42.554
2016/06/30,40.384
2016/07/01,51.226
2016/07/02,51.106
2016/07/03,50.971
2016/07/04,50.628
2016/07/05,49.453
2016/07/06,49.593
2016/07/07,48.937
2016/07/08,46.623
2016/07/09,50.211
2016/07/10,50.258
2016/07/11,49.827
2016/07/12,48.938
2016/07/13,49.719
2016/07/14,43.857
2016/07/15,52.233
2016/07/16,45.472
2016/07/17,51.411
2016/07/18,51.452
2016/07/19,51.898
2016/07/20,40.409
2016/07/21,49.844
2016/07/22,53.975
2016/07/23,54.083
2016/07/24,54.066
2016/07/25,53.814
2016/07/26,53.287
2016/07/27,52.468
2016/07/28,52.756
2016/07/29,49.574
2016/07/30,50.536
2016/07/31,51.775
2016/08/01,50.603
2016/08/02,48.118
2016/08/03,37.638
2016/08/04,50.027
2016/08/05,50.359
2016/08/06,49.962
2016/08/07,50.317
2016/08/08,50.423
2016/08/09,51.837
2016/08/10,50.249
2016/08/11,47.179
2016/08/12,42.378
2016/08/13,43.622
2016/08/14,52.36
2016/08/15,48.491
2016/08/16,40.062
2016/08/17,42.086
2016/08/18,41.668
2016/08/19,45.225
2016/08/20,48.027
2016/08/21,47.646
2016/08/22,45.511
2016/08/23,42.757
2016/08/24,41.236
2016/08/25,39.557
2016/08/26,40.987
2016/08/27,41.799
2016/08/28,55.32
2016/08/29,42.814
2016/08/30,44.782
2016/08/31,51.22
2016/09/01,58.206
2016/09/02,43.199
2016/09/03,51.555
2016/09/04,47.732
2016/09/05,53.998
2016/09/06,46.54
2016/09/07,44.49
2016/09/08,44.967
2016/09/09,44.88
2016/09/10,52.476
2016/09/11,56.402
2016/09/12,50.663
2016/09/13,55.623
2016/09/14,45.704
2016/09/15,45.467
2016/09/16,45.822
2016/09/17,50.236
2016/09/18,54.064
2016/09/19,56.984
2016/09/20,57.752
2016/09/21,57.893
2016/09/22,43.94
2016/09/23,55.136
2016/09/24,54.788
2016/09/25,54.883
2016/09/26,54.597
2016/09/27,54.759
2016/09/28,55.014
2016/09/29,55.05
2016/09/30,55.053
2016/10/01,44.027
2016/10/02,53.826
2016/10/03,53.904
2016/10/04,40.216
2016/10/05,50.452
2016/10/06,47.416
2016/10/07,52.836
2016/10/08,52.431
2016/10/09,52.476
2016/10/10,51.97
2016/10/11,52.077
2016/10/12,49.483
2016/10/13,40.954
2016/10/14,52.103
2016/10/15,52.41
2016/10/16,52.217
2016/10/17,52.06
2016/10/18,47.105
2016/10/19,52.199
2016/10/20,52.176
2016/10/21,43.102
2016/10/22,52.067
2016/10/23,51.983
2016/10/24,44.733
2016/10/25,48.627
2016/10/26,51.762
2016/10/27,51.665
2016/10/28,51.507
2016/10/29,50.831
2016/10/30,50.802
2016/10/31,51.43
2016/11/01,44.779
2016/11/02,46.521
2016/11/03,51.592
2016/11/04,51.734
2016/11/05,51.78
2016/11/06,51.711
2016/11/07,51.504
2016/11/08,51.446
2016/11/09,51.043
2016/11/10,50.885
2016/11/11,50.528
2016/11/12,49.901
2016/11/13,49.79
2016/11/14,49.627
2016/11/15,49.654
2016/11/16,50.065
2016/11/17,49.484
2016/11/18,48.514
2016/11/19,48.306
2016/11/20,48.118
2016/11/21,48.105
2016/11/22,28.718
2016/11/23,26.531
2016/11/24,51.321
2016/11/25,37.031
2016/11/26,48.973
2016/11/27,43.905
2016/11/28,44.476
2016/11/29,45.171
2016/11/30,47.252
2016/12/01,51.893
2016/12/02,51.119
2016/12/03,50.99
2016/12/04,48.806
2016/12/05,49.934
2016/12/06,49.183
2016/12/07,50.995
2016/12/08,52.476
2016/12/09,52.199
2016/12/10,52.013
2016/12/11,51.738
2016/12/12,52.136
2016/12/13,42.608
2016/12/14,40.354
2016/12/15,43.367
2016/12/16,43.852
2016/12/17,52.183
2016/12/18,52.671
2016/12/19,43.335
2016/12/20,46.7
2016/12/21,42.923
2016/12/22,39.432
2016/12/23,52.226
2016/12/24,52.396
2016/12/25,52.295
2016/12/26,52.346
2016/12/27,46.879
2016/12/28,46.447
2016/12/29,54.455
2016/12/30,46.414
2016/12/31,53.605
2017/01/01,54.066
2017/01/02,53.934
2017/01/03,48.408
2017/01/04,57.5
2017/01/05,57.559
2017/01/06,56.418
2017/01/07,55.816
2017/01/08,56.248
2017/01/09,57.238
2017/01/10,46.508
2017/01/11,54.788
2017/01/12,44.467
2017/01/13,41.952
2017/01/14,52.76
2017/01/15,46.086
2017/01/16,53.274
2017/01/17,48.498
2017/01/18,53.734
2017/01/19,53.82
2017/01/20,54.168
2017/01/21,54.498
2017/01/22,45.81
2017/01/23,48.753
2017/01/24,43.765
2017/01/25,46.49
2017/01/26,46.576
2017/01/27,47.3
2017/01/28,46.526
2017/01/29,53.602
2017/01/30,47.459
2017/01/31,55.179
2017/02/01,48.642
2017/02/02,54.529
2017/02/03,54.659
2017/02/04,55.341
2017/02/05,52.205
2017/02/06,52.842
2017/02/07,45.02
2017/02/08,45.759
2017/02/09,51.389
2017/02/10,48.407
2017/02/11,48.521
2017/02/12,54.674
2017/02/13,46.698
2017/02/14,49.618
2017/02/15,54.003
2017/02/16,57.088
2017/02/17,54.473
2017/02/18,56.606
2017/02/19,54.334
2017/02/20,49.69
2017/02/21,42.797
2017/02/22,47.099
2017/02/23,55.667
2017/02/24,53.751
2017/02/25,48.312
2017/02/26,55.774
2017/02/27,56.993
2017/02/28,58.171
2017/03/01,58.419
2017/03/02,61.042
2017/03/03,62.984
2017/03/04,62.272
2017/03/05,61.057
2017/03/06,61.981
2017/03/07,45.131
2017/03/08,55.98
2017/03/09,45.837
2017/03/10,54.884
2017/03/11,56.297
2017/03/12,58.504
2017/03/13,62.484
2017/03/14,63.377
2017/03/15,64.796
2017/03/16,71.445
2017/03/17,74.429
2017/03/18,65.481
2017/03/19,65.642
2017/03/20,68.139
2017/03/21,63.963
2017/03/22,64.773
2017/03/23,48.741
2017/03/24,62.054
2017/03/25,64.12
2017/03/26,49.692
2017/03/27,42.318
2017/03/28,49.065
2017/03/29,47.147
2017/03/30,52.077
2017/03/31,54.769
2017/04/01,48.213
2017/04/02,58.176
2017/04/03,56.206
2017/04/04,54.971
2017/04/05,54.701
2017/04/06,55.432
2017/04/07,40.899
2017/04/08,46.69
2017/04/09,44.223
2017/04/10,48.731
2017/04/11,46.589
2017/04/12,46.788
2017/04/13,48.067
2017/04/14,46.42
2017/04/15,45.683
2017/04/16,43.56
2017/04/17,48.949
2017/04/18,49.119
2017/04/19,49.379
2017/04/20,44.637
2017/04/21,43.943
2017/04/22,49.602
2017/04/23,47.857
2017/04/24,55.641
2017/04/25,44.146
2017/04/26,48.593
2017/04/27,47.002
2017/04/28,52.218
2017/04/29,55.081
2017/04/30,56.938
2017/05/01,57.03
2017/05/02,56.435
2017/05/03,56.475
2017/05/04,61.043
2017/05/05,74.65
2017/05/06,60.394
2017/05/07,63.697
2017/05/08,66.564
2017/05/09,64.295
2017/05/10,53.075
2017/05/11,46.433
2017/05/12,50.468
2017/05/13,46.166
2017/05/14,48.229
2017/05/15,44.078
2017/05/16,52.489
2017/05/17,60.14
2017/05/18,47.057
2017/05/19,55.638
2017/05/20,47.403
2017/05/21,48.578
2017/05/22,56.773
2017/05/23,52.292
2017/05/24,56.73
2017/05/25,57.321
2017/05/26,54.965
2017/05/27,52.952
2017/05/28,45.941
2017/05/29,49.96
2017/05/30,55.31
2017/05/31,69.467
2017/06/01,52.595
2017/06/02,47.464
2017/06/03,50.612
2017/06/04,48.828
2017/06/05,52.681
2017/06/06,51.806
2017/06/07,47.963
2017/06/08,48.235
2017/06/09,48.375
2017/06/10,54.65
2017/06/11,55.847
2017/06/12,65.01
2017/06/13,54.056
2017/06/14,52.325
2017/06/15,54.206
2017/06/16,48.593
2017/06/17,48.659
2017/06/18,47.769
2017/06/19,47.963
2017/06/20,69.393
2017/06/21,66.725
2017/06/22,49.59
2017/06/23,48.218
2017/06/24,48.304
2017/06/25,45.793
2017/06/26,50.97
2017/06/27,45.818
2017/06/28,45.339
2017/06/29,45.949
2017/06/30,46.264
2017/07/01,45.873
2017/07/02,44.308
2017/07/03,44.163
2017/07/04,44.427
2017/07/05,44.141
2017/07/06,44.527
2017/07/07,41.01
2017/07/08,44.839
2017/07/09,44.583
2017/07/10,44.449
2017/07/11,46.659
2017/07/12,44.956
2017/07/13,44.237
2017/07/14,44.944
2017/07/15,47.057
2017/07/16,45.275
2017/07/17,45.815
2017/07/18,46.517
2017/07/19,45.935
2017/07/20,45.618
2017/07/21,45.388
2017/07/22,45.018
2017/07/23,44.784
2017/07/24,44.863
2017/07/25,47.905
2017/07/26,46.444
2017/07/27,47.858
2017/07/28,45.391
2017/07/29,48.957
2017/07/30,45.161
2017/07/31,47.747
2017/08/01,52.663
2017/08/02,52.528
2017/08/03,47.679
2017/08/04,45.759
2017/08/05,48.587
2017/08/06,46.925
2017/08/07,50.667
2017/08/08,48.824
2017/08/09,57.575
2017/08/10,49.039
2017/08/11,48.2
2017/08/12,48.252
2017/08/13,48.505
2017/08/14,43.94
2017/08/15,54.361
2017/08/16,53.095
2017/08/17,50.164
2017/08/18,58.086
2017/08/19,44.711
2017/08/20,48.382
2017/08/21,50.721
2017/08/22,48.373
2017/08/23,49.979
2017/08/24,49.587
2017/08/25,50.034
2017/08/26,44.995
2017/08/27,44.011
2017/08/28,50.566
2017/08/29,51.442
2017/08/30,51.812
2017/08/31,61.09
2017/09/01,51.071
2017/09/02,50.092
2017/09/03,49.303
2017/09/04,49.022
2017/09/05,48.059
2017/09/06,43.273
2017/09/07,42.819
2017/09/08,41.104
2017/09/09,39.6
2017/09/10,44.149
2017/09/11,50.569
2017/09/12,50.892
2017/09/13,48.639
2017/09/14,48.745
2017/09/15,53.921
2017/09/16,48.659
2017/09/17,43.399
2017/09/18,45.008
2017/09/19,50.969
2017/09/20,51.062
2017/09/21,45.431
2017/09/22,46.458
2017/09/23,46.748
2017/09/24,44.408
2017/09/25,45.298
2017/09/26,44.596
2017/09/27,45.208
2017/09/28,45.242
2017/09/29,42.359
2017/09/30,42.196
2017/10/01,46.307
2017/10/02,48.736
2017/10/03,47.251
2017/10/04,47.669
2017/10/05,46.103
2017/10/06,46.162
2017/10/07,47.247
2017/10/08,47.258
2017/10/09,38.867
2017/10/10,48.154
2017/10/11,44.066
2017/10/12,42.168
2017/10/13,60.044
2017/10/14,50.987
2017/10/15,49.378
2017/10/16,40.802
2017/10/17,40.845
2017/10/18,40.829
2017/10/19,40.812
2017/10/20,40.812
2017/10/21,40.812
2017/10/22,41.004
2017/10/23,41.086
2017/10/24,40.895
2017/10/25,40.869
2017/10/26,40.869
2017/10/27,40.869
2017/10/28,40.869
2017/10/29,40.869
2017/10/30,40.869
2017/10/31,40.869
2017/11/01,40.869
2017/11/02,43.766
2017/11/03,41.573
2017/11/04,41.573
2017/11/05,41.573
2017/11/06,41.573
2017/11/07,41.573
2017/11/08,44.781
2017/11/09,48.298
2017/11/10,57.115
2017/11/11,46.089
2017/11/12,72.692
2017/11/13,53.248
2017/11/14,54.563
2017/11/15,59.726
2017/11/16,47.852
2017/11/17,55.256
2017/11/18,48.051
2017/11/19,50.652
2017/11/20,46.436
2017/11/21,56.765
2017/11/22,56.795
2017/11/23,57.542
2017/11/24,58.648
2017/11/25,46.318
2017/11/26,46.866
2017/11/27,57.728
2017/11/28,57.745
2017/11/29,63.098
2017/11/30,55.239
2017/12/01,50.556
2017/12/02,49.696
2017/12/03,48.293
2017/12/04,55.501
2017/12/05,56.67
2017/12/06,76.488
2017/12/07,53.238
2017/12/08,50.042
2017/12/09,48.15
2017/12/10,47.545
2017/12/11,48.759
2017/12/12,53.147
2017/12/13,58.233
2017/12/14,63.398
2017/12/15,58.652
2017/12/16,53.742
2017/12/17,54.263
2017/12/18,59.43
2017/12/19,64.428
2017/12/20,72.279
2017/12/21,72.413
2017/12/22,73.766
2017/12/23,52.154
2017/12/24,49.724
2017/12/25,48.501
2017/12/26,51.535
2017/12/27,53.503
2017/12/28,52.254
2017/12/29,63.443
2017/12/30,70.015
2017/12/31,49.852
2018/01/01,48.895
2018/01/02,55.788
2018/01/03,65.094
2018/01/04,78.204
2018/01/05,63.699
2018/01/06,54.137
2018/01/07,52.698
2018/01/08,54.343
2018/01/09,58.787
2018/01/10,59.468
2018/01/11,55.755
2018/01/12,49.267
2018/01/13,46.524
2018/01/14,45.808
2018/01/15,53.349
2018/01/16,56.804
2018/01/17,55.994
2018/01/18,51.315
2018/01/19,44.546
2018/01/20,42.305
2018/01/21,50.552
2018/01/22,46.07
2018/01/23,45.376
2018/01/24,45.143
2018/01/25,43.264
2018/01/26,46.942
2018/01/27,45.648
2018/01/28,44.669
2018/01/29,47.878
2018/01/30,47.487
2018/01/31,47.282
2018/02/01,53.472
2018/02/02,49.16
2018/02/03,44.933
2018/02/04,43.857
2018/02/05,45.788
2018/02/06,45.58
2018/02/07,44.943
2018/02/08,43.086
2018/02/09,43.224
2018/02/10,42.355
2018/02/11,40.549
2018/02/12,41.364
2018/02/13,42.371
2018/02/14,45.042
2018/02/15,45.398
2018/02/16,43.815
2018/02/17,41.235
2018/02/18,42.529
2018/02/19,41.391
2018/02/20,40.708
2018/02/21,41.64
2018/02/22,41.645
2018/02/23,41.613
2018/02/24,40.553
2018/02/25,40.634
2018/02/26,42.701
2018/02/27,42.748
2018/02/28,45.208
2018/03/01,43.362
2018/03/02,41.495
2018/03/03,41.331
2018/03/04,41.463
2018/03/05,43.536
2018/03/06,45.243
2018/03/07,54.287
2018/03/08,45.009
2018/03/09,46.996
2018/03/10,45.032
2018/03/11,43.58
2018/03/12,44.648
2018/03/13,43.832
2018/03/14,46.115
2018/03/15,45.739
2018/03/16,44.074
2018/03/17,44.07
2018/03/18,44.056
2018/03/19,45.5
2018/03/20,44.277
2018/03/21,44.438
2018/03/22,47.163
2018/03/23,47.041
2018/03/24,51.478
2018/03/25,45.955
2018/03/26,47.331
2018/03/27,46.721
2018/03/28,46.579
2018/03/29,50.731
2018/03/30,46.953
2018/03/31,44.907
2018/04/01,44.929
2018/04/02,44.931
2018/04/03,44.945
2018/04/04,44.675
2018/04/05,44.668
2018/04/06,44.667
2018/04/07,44.721
2018/04/08,44.676
2018/04/09,44.901
2018/04/10,45.355
2018/04/11,44.749
2018/04/12,44.85
2018/04/13,45.071
2018/04/14,44.736
2018/04/15,44.813
2018/04/16,45.272
2018/04/17,44.836
2018/04/18,44.891
2018/04/19,44.8
2018/04/20,44.8
2018/04/21,44.982
2018/04/22,45.089
2018/04/23,45.907
2018/04/24,45.336
2018/04/25,45.056
2018/04/26,44.858
2018/04/27,44.858
2018/04/28,44.858
2018/04/29,44.858
2018/04/30,47.769
2018/05/01,46.434
2018/05/02,47.96
2018/05/03,49.796
2018/05/04,95.887
2018/05/05,48.241
2018/05/06,48.613
2018/05/07,48.002
2018/05/08,47.984
2018/05/09,47.983
2018/05/10,47.957
2018/05/11,48.08
2018/05/12,47.958
2018/05/13,47.985
2018/05/14,49.055
2018/05/15,48.151
2018/05/16,48.092
2018/05/17,48.188
2018/05/18,48.306
2018/05/19,47.909
2018/05/20,47.909
2018/05/21,48.224
2018/05/22,47.912
2018/05/23,48.261
2018/05/24,48.245
2018/05/25,47.896
2018/05/26,47.89
2018/05/27,47.89
2018/05/28,48.611
2018/05/29,47.897
2018/05/30,48.577
2018/05/31,49.055
2018/06/01,48.22
2018/06/02,47.831
2018/06/03,47.831
2018/06/04,47.983
2018/06/05,47.833
2018/06/06,48.279
2018/06/07,47.838
2018/06/08,47.838
2018/06/09,47.838
2018/06/10,47.838
2018/06/11,48.004
2018/06/12,47.84
2018/06/13,47.84
2018/06/14,48.413
2018/06/15,48.136
2018/06/16,47.825
2018/06/17,47.825
2018/06/18,47.825
2018/06/19,47.825
2018/06/20,47.825
2018/06/21,47.826
2018/06/22,48.269
2018/06/23,47.831
2018/06/24,48.258
2018/06/25,48.03
2018/06/26,47.952
2018/06/27,47.811
2018/06/28,48.307
2018/06/29,48.835
2018/06/30,47.788
2018/07/01,47.788
2018/07/02,91.775
2018/07/03,48.118
2018/07/04,66.028
2018/07/05,50.945
2018/07/06,57.235
2018/07/07,49.554
2018/07/08,47.766
2018/07/09,47.674
2018/07/10,47.674
2018/07/11,47.674
2018/07/12,47.674
2018/07/13,47.674
2018/07/14,48.105
2018/07/15,51.724
2018/07/16,47.717
2018/07/17,47.717
2018/07/18,47.717
2018/07/19,47.717
2018/07/20,47.723
2018/07/21,47.723
2018/07/22,47.716
2018/07/23,47.716
2018/07/24,47.716
2018/07/25,47.716
2018/07/26,47.716
2018/07/27,47.716
2018/07/28,47.716
2018/07/29,47.716
2018/07/30,47.716
2018/07/31,47.775
2018/08/01,47.717
2018/08/02,47.717
2018/08/03,47.717
2018/08/04,47.717
2018/08/05,47.717
2018/08/06,47.717
2018/08/07,58.319
2018/08/08,85.127
2018/08/09,73.912
2018/08/10,55.401
2018/08/11,46.095
2018/08/12,46.095
2018/08/13,46.095
2018/08/14,46.164
2018/08/15,46.1
2018/08/16,46.1
2018/08/17,55.872
2018/08/18,46.745
2018/08/19,46.745
2018/08/20,46.745
2018/08/21,46.745
2018/08/22,46.745
2018/08/23,46.856
2018/08/24,47.079
2018/08/25,46.899
2018/08/26,46.83
2018/08/27,46.738
2018/08/28,47.521
2018/08/29,46.999
2018/08/30,46.841
2018/08/31,47.397
2018/09/01,46.781
2018/09/02,46.781
2018/09/03,46.958
2018/09/04,48.119
2018/09/05,48.483
2018/09/06,54.438
2018/09/07,47.492
2018/09/08,46.907
2018/09/09,46.907
2018/09/10,48.294
2018/09/11,47.563
2018/09/12,47.43
2018/09/13,49.119
2018/09/14,48.688
2018/09/15,47.252
2018/09/16,47.37
2018/09/17,47.108
2018/09/18,48.261
2018/09/19,53.024
2018/09/20,54.462
2018/09/21,64.648
2018/09/22,50.34
2018/09/23,48.236
2018/09/24,54.076
2018/09/25,49.729
2018/09/26,49.742
2018/09/27,54.583
2018/09/28,54.846
2018/09/29,54.9
2018/09/30,50.419
2018/10/01,53.237
2018/10/02,46.286
2018/10/03,44.731
2018/10/04,45.045
2018/10/05,44.771
2018/10/06,44.791
2018/10/07,44.89
2018/10/08,44.955
2018/10/09,44.785
2018/10/10,46.254
2018/10/11,45.199
2018/10/12,44.948
2018/10/13,44.948
2018/10/14,44.948
2018/10/15,46.498
2018/10/16,45.597
2018/10/17,45.274
2018/10/18,45.08
2018/10/19,45.08
2018/10/20,45.306
2018/10/21,45.106
2018/10/22,45.106
2018/10/23,46.136
2018/10/24,59.329
2018/10/25,49.265
2018/10/26,50.249
2018/10/27,45.991
2018/10/28,46.794
2018/10/29,46.729
2018/10/30,46.006
2018/10/31,46.614
2018/11/01,46.055
2018/11/02,46.055
2018/11/03,46.055
2018/11/04,46.055
2018/11/05,49.442
2018/11/06,46.311
2018/11/07,46.311
2018/11/08,46.311
2018/11/09,53.71
2018/11/10,47.353
2018/11/11,46.724
2018/11/12,47.59
2018/11/13,47.581
2018/11/14,55.214
2018/11/15,64.191
2018/11/16,47.004
2018/11/17,47.004
2018/11/18,47.004
2018/11/19,66.291
2018/11/20,49.602
2018/11/21,47.48
2018/11/22,47.48
2018/11/23,47.48
2018/11/24,47.48
2018/11/25,48.753
2018/11/26,47.65
2018/11/27,47.502
2018/11/28,47.502
2018/11/29,47.502
2018/11/30,50.765
2018/12/01,47.58
2018/12/02,47.58
2018/12/03,48.576
2018/12/04,47.602
2018/12/05,47.602
2018/12/06,47.602
2018/12/07,51.095
2018/12/08,49.396
2018/12/09,48.29
2018/12/10,48.708
2018/12/11,47.44
2018/12/12,47.44
2018/12/13,47.44
2018/12/14,47.44
2018/12/15,47.44
2018/12/16,48.804
2018/12/17,47.477
2018/12/18,47.477
2018/12/19,47.477
2018/12/20,47.477
2018/12/21,47.477
2018/12/22,47.477
2018/12/23,47.478
2018/12/24,47.477
2018/12/25,47.477
2018/12/26,47.477
2018/12/27,47.477
2018/12/28,47.477
2018/12/29,47.477
2018/12/30,64.976
2018/12/31,47.819
2019/01/01,47.819
2019/01/02,47.819
2019/01/03,47.819
2019/01/04,47.819
2019/01/05,47.819
2019/01/06,47.819
2019/01/07,47.943
2019/01/08,50.127
2019/01/09,47.839
2019/01/10,47.839
2019/01/11,49.849
2019/01/12,47.863
2019/01/13,47.863
2019/01/14,75.01
2019/01/15,63.163
2019/01/16,47.193
2019/01/17,47.193
2019/01/18,47.193
2019/01/19,47.193
2019/01/20,47.193
2019/01/21,47.193
2019/01/22,47.193
2019/01/23,47.193
2019/01/24,47.193
2019/01/25,47.193
2019/01/26,47.193
2019/01/27,47.193
2019/01/28,56.943
2019/01/29,47.498
2019/01/30,47.498
2019/01/31,47.498
2019/02/01,47.498
2019/02/02,47.498
2019/02/03,47.498
2019/02/04,47.498
2019/02/05,47.498
2019/02/06,47.498
2019/02/07,47.498
2019/02/08,47.498
2019/02/09,47.498
2019/02/10,47.498
2019/02/11,47.498
2019/02/12,47.498
2019/02/13,47.498
2019/02/14,47.498
2019/02/15,47.498
2019/02/16,47.498
2019/02/17,47.498
2019/02/18,53.08
2019/02/19,47.627
2019/02/20,47.627
2019/02/21,47.627
2019/02/22,47.627
2019/02/23,47.627
2019/02/24,47.627
2019/02/25,47.627
2019/02/26,47.627
2019/02/27,47.627
2019/02/28,47.627
2019/03/01,47.627
2019/03/02,47.627
2019/03/03,47.627
2019/03/04,47.627
2019/03/05,47.627
2019/03/06,47.627
2019/03/07,47.627
2019/03/08,47.627
2019/03/09,47.627
2019/03/10,47.627
2019/03/11,47.627
2019/03/12,47.627
2019/03/13,47.627
2019/03/14,47.627
2019/03/15,47.627
2019/03/16,47.627
2019/03/17,47.627
2019/03/18,47.627
2019/03/19,47.627
2019/03/20,47.627
2019/03/21,47.627
2019/03/22,47.627
2019/03/23,47.627
2019/03/24,47.627
2019/03/25,47.627
2019/03/26,48.616
2019/03/27,47.647
2019/03/28,47.647
2019/03/29,47.647
2019/03/30,47.647
2019/03/31,47.647
2019/04/01,47.647
2019/04/02,47.647
2019/04/03,47.647
2019/04/04,47.647
2019/04/05,47.647
2019/04/06,47.647
2019/04/07,95.517
2019/04/08,96.754
2019/04/09,79.976
2019/04/10,45.408
2019/04/11,45.408
2019/04/12,74.11
2019/04/13,51.867
2019/04/14,47.001
2019/04/15,50.277
2019/04/16,47.139
2019/04/17,47.139
2019/04/18,47.139
2019/04/19,47.139
2019/04/20,47.139
2019/04/21,47.139
2019/04/22,47.139
2019/04/23,47.139
2019/04/24,47.139
2019/04/25,47.139
2019/04/26,47.139
2019/04/27,47.139
2019/04/28,47.139
2019/04/29,47.139
2019/04/30,47.139
2019/05/01,47.139
2019/05/02,47.139
2019/05/03,47.139
2019/05/04,47.139
2019/05/05,47.139
2019/05/06,47.139
2019/05/07,47.139
2019/05/08,47.139
2019/05/09,47.139
2019/05/10,47.139
2019/05/11,47.139
2019/05/12,47.139
2019/05/13,47.139
2019/05/14,47.139
2019/05/15,47.139
2019/05/16,87.667
2019/05/17,48.019
2019/05/18,48.019
2019/05/19,48.019
2019/05/20,48.019
2019/05/21,48.019
2019/05/22,48.019
2019/05/23,48.019
2019/05/24,48.019
2019/05/25,48.019
2019/05/26,48.019
2019/05/27,48.019
2019/05/28,48.019
2019/05/29,48.019
2019/05/30,48.019
2019/05/31,48.019
2019/06/01,48.019
2019/06/02,48.019
2019/06/03,48.019
2019/06/04,48.019
2019/06/05,48.019
2019/06/06,48.019
2019/06/07,48.019
2019/06/08,48.019
2019/06/09,48.019
2019/06/10,48.019
2019/06/11,48.019
2019/06/12,94.512
2019/06/13,48.141
2019/06/14,48.141
2019/06/15,48.141
2019/06/16,67.302
2019/06/17,48.145
2019/06/18,48.145
2019/06/19,48.145
2019/06/20,48.145
2019/06/21,48.145
2019/06/22,48.145
