Date,confirmationtime7rsi
2019/06/20,49.025
2019/06/21,60.532
2019/06/22,40.307
2019/06/23,49.235
2019/06/24,44.333
2019/06/25,46.731
2019/06/26,46.922
2019/06/27,53.733
2019/06/28,51.734
2019/06/29,43.769
2019/06/30,45.561
2019/07/01,43.704
2019/07/02,51.51
2019/07/03,54.267
2019/07/04,49.659
2019/07/05,58.974
2019/07/06,34.818
2019/07/07,35.111
2019/07/08,51.364
2019/07/09,44.34
2019/07/10,55.788
2019/07/11,47.836
2019/07/12,63.481
2019/07/13,46.78
2019/07/14,37.067
2019/07/15,58.201
2019/07/16,60.69
2019/07/17,52.527
2019/07/18,42.51
2019/07/19,54.452
2019/07/20,42.002
2019/07/21,51.392
2019/07/22,44.813
2019/07/23,45.222
2019/07/24,49.715
2019/07/25,57.667
2019/07/26,47.306
2019/07/27,44.759
2019/07/28,47.181
2019/07/29,56.66
2019/07/30,42.849
2019/07/31,53.213
2019/08/01,58.909
2019/08/02,42.731
2019/08/03,46.622
2019/08/04,50.396
2019/08/05,49.293
2019/08/06,48.672
2019/08/07,44.514
2019/08/08,57.594
2019/08/09,52.263
2019/08/10,42.697
2019/08/11,52.446
2019/08/12,44.973
2019/08/13,52.367
2019/08/14,48.116
2019/08/15,54.346
2019/08/16,48.969
2019/08/17,44.584
2019/08/18,51.61
2019/08/19,60.346
2019/08/20,50.679
2019/08/21,47.886
2019/08/22,55.681
2019/08/23,44.851
2019/08/24,63.657
2019/08/25,38.401
2019/08/26,55.155
2019/08/27,51.027
2019/08/28,51.432
2019/08/29,44.41
2019/08/30,51.725
2019/08/31,51.122
2019/09/01,53.041
2019/09/02,49.401
2019/09/03,53.272
2019/09/04,54.497
2019/09/05,45.706
2019/09/06,55.432
2019/09/07,48.498
2019/09/08,52.634
2019/09/09,47.231
2019/09/10,54.793
2019/09/11,46.513
2019/09/12,46.704
2019/09/13,64.952
2019/09/14,45.994
2019/09/15,53.731
2019/09/16,44.536
2019/09/17,47.971
2019/09/18,42.342
2019/09/19,59.811
2019/09/20,46.244
2019/09/21,52.201
2019/09/22,52.412
2019/09/23,45.665
2019/09/24,62.617
2019/09/25,50.873
2019/09/26,49.024
2019/09/27,55.612
2019/09/28,45.232
2019/09/29,47.468
2019/09/30,51.435
2019/10/01,46.5
2019/10/02,57.022
2019/10/03,48.919
2019/10/04,44.394
2019/10/05,44.275
2019/10/06,43.198
2019/10/07,56.476
2019/10/08,58.113
2019/10/09,56.062
2019/10/10,59.098
2019/10/11,55.609
2019/10/12,61.33
2019/10/13,49.864
2019/10/14,46.994
2019/10/15,38.514
2019/10/16,58.566
2019/10/17,63.229
2019/10/18,56.71
2019/10/19,51.056
2019/10/20,48.266
2019/10/21,62.139
2019/10/22,41.438
2019/10/23,46.281
2019/10/24,62.255
2019/10/25,73.282
2019/10/26,54.359
2019/10/27,61.921
2019/10/28,54.226
2019/10/29,57.048
2019/10/30,54.154
2019/10/31,56.182
2019/11/01,47.754
2019/11/02,60.381
2019/11/03,47.839
2019/11/04,55.479
2019/11/05,51.749
2019/11/06,54.508
2019/11/07,58.683
2019/11/08,55.072
2019/11/09,61.618
2019/11/10,73.683
2019/11/11,74.865
2019/11/12,67.042
2019/11/13,67.962
2019/11/14,64.026
2019/11/15,69.401
2019/11/16,62.455
2019/11/17,60.209
2019/11/18,66.754
2019/11/19,76.198
2019/11/20,55.784
2019/11/21,44.33
2019/11/22,57.885
2019/11/23,46.598
2019/11/24,51.525
2019/11/25,62.759
2019/11/26,76.87
2019/11/27,77.18
2019/11/28,78.62
2019/11/29,79.085
2019/11/30,63.957
2019/12/01,71.101
2019/12/02,61.909
2019/12/03,64.895
2019/12/04,69.988
2019/12/05,61.42
2019/12/06,63.261
2019/12/07,53.976
2019/12/08,58.295
2019/12/09,54.759
2019/12/10,46.753
2019/12/11,62.2
2019/12/12,45.501
2019/12/13,65.735
2019/12/14,79.928
2019/12/15,80.048
2019/12/16,81.081
2019/12/17,82.659
2019/12/18,84.678
2019/12/19,80.182
2019/12/20,81.338
2019/12/21,65.635
2019/12/22,71.715
2019/12/23,70.841
2019/12/24,58.419
2019/12/25,66.248
2019/12/26,65.066
2019/12/27,60.098
2019/12/28,52.382
2019/12/29,57.15
2019/12/30,59.86
2019/12/31,63.65
2020/01/01,64.63
2020/01/02,17.186
2020/01/03,9.609
2020/01/04,9.371
2020/01/05,13.644
2020/01/06,12.804
2020/01/07,16.041
2020/01/08,18.67
2020/01/09,18.061
2020/01/10,17.672
2020/01/11,19.878
2020/01/12,21.277
2020/01/13,20.476
2020/01/14,22.514
2020/01/15,28.145
2020/01/16,25.539
2020/01/17,24.641
2020/01/18,30.696
2020/01/19,26.666
2020/01/20,35.94
2020/01/21,31.166
2020/01/22,46.599
2020/01/23,36.713
2020/01/24,44.758
2020/01/25,47.72
2020/01/26,47.333
2020/01/27,40.066
2020/01/28,46.786
2020/01/29,41.49
2020/01/30,56.002
2020/01/31,50.49
2020/02/01,50.642
2020/02/02,43.114
2020/02/03,45.603
2020/02/04,39.171
2020/02/05,57.625
2020/02/06,48.24
2020/02/07,49.354
2020/02/08,56.026
2020/02/09,51.491
2020/02/10,37.047
2020/02/11,46.951
2020/02/12,56.842
2020/02/13,53.848
2020/02/14,51.739
2020/02/15,55.318
2020/02/16,41.698
2020/02/17,57.705
2020/02/18,52.374
2020/02/19,41.991
2020/02/20,52.888
2020/02/21,53.557
2020/02/22,45.604
2020/02/23,45.02
2020/02/24,53.865
2020/02/25,57.794
2020/02/26,45.008
2020/02/27,47.791
2020/02/28,50.155
2020/02/29,46.476
2020/03/01,51.962
2020/03/02,43.705
2020/03/03,51.506
2020/03/04,43.787
2020/03/05,65.421
2020/03/06,41.953
2020/03/07,45.863
2020/03/08,44.365
2020/03/09,59.995
2020/03/10,50.714
2020/03/11,46.86
2020/03/12,56.918
2020/03/13,63.616
2020/03/14,49.129
2020/03/15,46.549
2020/03/16,49.888
2020/03/17,47.008
2020/03/18,43.929
2020/03/19,52.113
2020/03/20,58.797
2020/03/21,57.168
2020/03/22,73.133
2020/03/23,50.553
2020/03/24,60.173
2020/03/25,56.783
2020/03/26,45.239
2020/03/27,38.585
2020/03/28,46.448
2020/03/29,38.973
2020/03/30,51.206
2020/03/31,49.946
2020/04/01,41.936
2020/04/02,49.905
2020/04/03,45.361
2020/04/04,49.819
2020/04/05,47.791
2020/04/06,57.369
2020/04/07,42.633
2020/04/08,49.068
2020/04/09,51.886
2020/04/10,47.134
2020/04/11,59.61
2020/04/12,41.189
2020/04/13,48.824
2020/04/14,51.75
2020/04/15,50.661
2020/04/16,53.46
2020/04/17,56.615
2020/04/18,56.758
2020/04/19,48.746
2020/04/20,47.135
2020/04/21,57.871
2020/04/22,49.164
2020/04/23,54.095
2020/04/24,49.525
2020/04/25,59.982
2020/04/26,51.392
2020/04/27,52.381
2020/04/28,58.865
2020/04/29,39.246
2020/04/30,60.848
2020/05/01,47.657
2020/05/02,48.184
2020/05/03,54.868
2020/05/04,40.423
2020/05/05,45.263
2020/05/06,59.018
2020/05/07,50.402
2020/05/08,46.918
2020/05/09,56.877
2020/05/10,46.016
2020/05/11,52.447
2020/05/12,56.372
2020/05/13,46.125
2020/05/14,49.691
2020/05/15,53.676
2020/05/16,56.465
2020/05/17,46.213
2020/05/18,55.048
2020/05/19,57.582
2020/05/20,46.998
2020/05/21,46.998
2020/05/22,61.362
2020/05/23,41.14
2020/05/24,52.642
2020/05/25,57.329
2020/05/26,45.009
2020/05/27,48.759
2020/05/28,52.258
2020/05/29,49.578
2020/05/30,48.749
2020/05/31,43.792
2020/06/01,55.117
2020/06/02,46.649
2020/06/03,54.758
2020/06/04,50.642
2020/06/05,42.563
2020/06/06,50.477
2020/06/07,45.806
2020/06/08,54.545
2020/06/09,44.148
2020/06/10,58.635
2020/06/11,47.218
2020/06/12,42.002
2020/06/13,44.664
2020/06/14,40.141
2020/06/15,50.109
2020/06/16,53.938
2020/06/17,56.686
2020/06/18,50.42
2020/06/19,42.074
2020/06/20,49.43
2020/06/21,42.778
2020/06/22,51.798
2020/06/23,54.018
2020/06/24,46.219
2020/06/25,52.633
2020/06/26,53.228
2020/06/27,66.731
2020/06/28,40.852
2020/06/29,56.814
2020/06/30,46.841
2020/07/01,54.42
2020/07/02,50.442
2020/07/03,46.515
2020/07/04,52.769
2020/07/05,44.349
2020/07/06,49.515
2020/07/07,44.913
2020/07/08,43.059
2020/07/09,54.949
2020/07/10,58.213
2020/07/11,40.417
2020/07/12,46.629
2020/07/13,46.359
2020/07/14,58.674
2020/07/15,49.622
2020/07/16,56.513
2020/07/17,50.187
2020/07/18,40.957
2020/07/19,51.747
2020/07/20,53.747
2020/07/21,60.886
2020/07/22,48.465
2020/07/23,41.157
2020/07/24,44.195
2020/07/25,62.248
2020/07/26,46.377
2020/07/27,51.121
2020/07/28,47.545
2020/07/29,43.586
2020/07/30,58.051
2020/07/31,47.508
2020/08/01,43.793
2020/08/02,47.683
2020/08/03,49.019
2020/08/04,58.119
2020/08/05,50.374
2020/08/06,43.157
2020/08/07,47.939
2020/08/08,51.816
2020/08/09,41.714
2020/08/10,49.271
2020/08/11,51.435
2020/08/12,45.195
2020/08/13,50.242
2020/08/14,45.842
2020/08/15,51.584
2020/08/16,45.906
2020/08/17,63.327
2020/08/18,40.265
2020/08/19,47.527
2020/08/20,44.368
2020/08/21,50.625
2020/08/22,55.22
2020/08/23,39.977
2020/08/24,48.294
2020/08/25,58.532
2020/08/26,42.956
2020/08/27,50.548
2020/08/28,46.888
2020/08/29,49.826
2020/08/30,47.032
2020/08/31,40.155
2020/09/01,48.877
2020/09/02,54.076
2020/09/03,57.633
2020/09/04,39.57
2020/09/05,48.042
2020/09/06,40.938
2020/09/07,56.458
2020/09/08,50.554
2020/09/09,54.035
2020/09/10,51.468
2020/09/11,44.104
2020/09/12,53.1
2020/09/13,47.475
2020/09/14,57.845
2020/09/15,46.425
2020/09/16,56.808
2020/09/17,43.195
2020/09/18,56.952
2020/09/19,48.781
2020/09/20,43.543
2020/09/21,46.145
2020/09/22,57.628
2020/09/23,49.168
2020/09/24,50.501
2020/09/25,56.385
2020/09/26,58.85
2020/09/27,64.187
2020/09/28,58.799
2020/09/29,60.559
2020/09/30,57.513
2020/10/01,53.647
2020/10/02,62.637
2020/10/03,59.661
2020/10/04,59.977
2020/10/05,45.087
2020/10/06,40.929
2020/10/07,62.333
2020/10/08,66.241
2020/10/09,52.686
2020/10/10,37.817
2020/10/11,32.987
2020/10/12,47.662
2020/10/13,37.627
2020/10/14,41.959
2020/10/15,39.636
2020/10/16,48.52
2020/10/17,44.922
2020/10/18,54.466
2020/10/19,39.634
2020/10/20,49.472
2020/10/21,48.63
2020/10/22,45.804
2020/10/23,53.968
2020/10/24,41.747
2020/10/25,53.376
2020/10/26,54.731
2020/10/27,45.461
2020/10/28,44.798
2020/10/29,48.465
2020/10/30,53.551
2020/10/31,48.022
2020/11/01,50.566
2020/11/02,56.713
2020/11/03,48.376
2020/11/04,46.925
2020/11/05,49.574
2020/11/06,44.22
2020/11/07,53.4
2020/11/08,44.983
2020/11/09,52.153
2020/11/10,62.425
2020/11/11,46.413
2020/11/12,49.562
2020/11/13,45.297
2020/11/14,43.708
2020/11/15,42.834
2020/11/16,59.534
2020/11/17,48.037
2020/11/18,60.581
2020/11/19,37.475
2020/11/20,57.083
2020/11/21,45.039
2020/11/22,51.11
2020/11/23,56.692
2020/11/24,44.687
2020/11/25,54.216
2020/11/26,47.896
2020/11/27,58.266
2020/11/28,42.822
2020/11/29,50.092
2020/11/30,45.566
2020/12/01,50.179
2020/12/02,56.836
2020/12/03,46.043
2020/12/04,55.27
2020/12/05,50.975
2020/12/06,45.429
2020/12/07,54.075
2020/12/08,52.186
2020/12/09,41.223
2020/12/10,56.998
2020/12/11,51.384
2020/12/12,50.91
2020/12/13,51.329
2020/12/14,47.016
2020/12/15,51.511
2020/12/16,45.59
2020/12/17,44.94
2020/12/18,52.702
2020/12/19,48.911
2020/12/20,44.409
2020/12/21,51.49
2020/12/22,51.868
2020/12/23,36.359
2020/12/24,56.667
2020/12/25,60.792
2020/12/26,41.596
2020/12/27,50.697
2020/12/28,41.717
2020/12/29,59.55
2020/12/30,47.342
2020/12/31,50.966
2021/01/01,47.178
2021/01/02,42.278
2021/01/03,54.497
2021/01/04,50.364
2021/01/05,48.9
2021/01/06,54.048
2021/01/07,59.228
2021/01/08,41.872
2021/01/09,53.698
2021/01/10,46.297
2021/01/11,48.976
2021/01/12,46.185
2021/01/13,45.517
2021/01/14,62.415
2021/01/15,44.36
2021/01/16,51.097
2021/01/17,52.404
2021/01/18,52.171
2021/01/19,47.632
2021/01/20,42.456
2021/01/21,55.188
2021/01/22,54.758
2021/01/23,46.396
2021/01/24,54.502
2021/01/25,48.496
2021/01/26,49.87
2021/01/27,56.8
2021/01/28,51.382
2021/01/29,58.351
2021/01/30,66.359
2021/01/31,35.77
2021/02/01,51.242
2021/02/02,50.75
2021/02/03,51.831
2021/02/04,47.918
2021/02/05,56.271
2021/02/06,47.082
2021/02/07,43.151
2021/02/08,54.199
2021/02/09,51.851
2021/02/10,46.02
2021/02/11,47.765
2021/02/12,46.645
2021/02/13,61.901
2021/02/14,42.785
2021/02/15,51
2021/02/16,52.264
2021/02/17,43.883
2021/02/18,56.831
2021/02/19,42.36
2021/02/20,51.399
2021/02/21,52.475
2021/02/22,51.026
2021/02/23,50.147
2021/02/24,55.127
2021/02/25,47.437
2021/02/26,43.342
2021/02/27,52.724
2021/02/28,56.272
2021/03/01,54.322
2021/03/02,40.903
2021/03/03,62.091
2021/03/04,47.15
2021/03/05,45.966
2021/03/06,41.39
2021/03/07,53.66
2021/03/08,50.34
2021/03/09,59.017
2021/03/10,45.407
2021/03/11,58.606
2021/03/12,51.687
2021/03/13,46.834
2021/03/14,45.653
2021/03/15,56.626
2021/03/16,46.034
2021/03/17,50.67
2021/03/18,48.374
2021/03/19,47.636
2021/03/20,44.334
2021/03/21,60.73
2021/03/22,49.532
2021/03/23,47.376
2021/03/24,50.871
2021/03/25,45.808
2021/03/26,41.797
2021/03/27,52.356
2021/03/28,50.753
2021/03/29,46.992
2021/03/30,45.469
2021/03/31,59.897
2021/04/01,46.095
2021/04/02,57.23
2021/04/03,44.597
2021/04/04,39.891
2021/04/05,49.282
2021/04/06,53.795
2021/04/07,44.578
2021/04/08,57.648
2021/04/09,57.074
2021/04/10,38.691
2021/04/11,44.605
2021/04/12,49.398
2021/04/13,55.725
2021/04/14,59.296
2021/04/15,49.779
2021/04/16,59.714
2021/04/17,53.425
2021/04/18,47.633
2021/04/19,62.043
2021/04/20,39.637
2021/04/21,47.058
2021/04/22,57.508
2021/04/23,53.481
2021/04/24,47.657
2021/04/25,46.601
2021/04/26,51.877
2021/04/27,49.325
2021/04/28,53.274
2021/04/29,49.492
2021/04/30,55.318
2021/05/01,47.901
2021/05/02,59.731
2021/05/03,44.996
2021/05/04,45.349
2021/05/05,43.096
2021/05/06,53.225
2021/05/07,56.557
2021/05/08,48.336
2021/05/09,50.065
2021/05/10,42.092
2021/05/11,56.626
2021/05/12,58.047
2021/05/13,39.585
2021/05/14,50.773
2021/05/15,51.468
2021/05/16,54.297
2021/05/17,61.214
2021/05/18,51.052
2021/05/19,58.376
2021/05/20,49.7
2021/05/21,59.258
2021/05/22,48.667
2021/05/23,50.223
2021/05/24,43.852
2021/05/25,59.169
2021/05/26,53.574
2021/05/27,54.682
2021/05/28,46.523
2021/05/29,45.691
2021/05/30,56.987
2021/05/31,55.363
2021/06/01,42.531
2021/06/02,37.602
2021/06/03,58.861
2021/06/04,40.564
2021/06/05,52.995
2021/06/06,41.377
2021/06/07,53.611
2021/06/08,48.429
2021/06/09,53.002
2021/06/10,49.618
2021/06/11,50.788
2021/06/12,53.922
2021/06/13,47.116
2021/06/14,54.357
2021/06/15,42.464
2021/06/16,57.926
2021/06/17,47.596
2021/06/18,55.992
2021/06/19,52.872
2021/06/20,46.716
2021/06/21,64.281
2021/06/22,49.326
2021/06/23,50.102
2021/06/24,51.469
2021/06/25,60.344
2021/06/26,48.732
2021/06/27,46.325
2021/06/28,43.934
2021/06/29,52.939
2021/06/30,45.903
2021/07/01,59.484
2021/07/02,47.841
2021/07/03,50.417
2021/07/04,45.107
2021/07/05,50.85
2021/07/06,49.908
2021/07/07,55.539
2021/07/08,45.377
2021/07/09,52.754
2021/07/10,46.141
2021/07/11,50.309
2021/07/12,57.978
2021/07/13,67.147
2021/07/14,51.746
2021/07/15,46.132
2021/07/16,58.417
2021/07/17,55.37
2021/07/18,52.88
2021/07/19,42.752
2021/07/20,57.178
2021/07/21,46.47
2021/07/22,45.425
2021/07/23,56.523
2021/07/24,42.08
2021/07/25,49.536
2021/07/26,56.947
2021/07/27,63.176
2021/07/28,60.803
2021/07/29,50.629
2021/07/30,61.074
2021/07/31,56.198
2021/08/01,53.639
2021/08/02,42.298
2021/08/03,49.809
2021/08/04,53.256
2021/08/05,48.854
2021/08/06,36.001
2021/08/07,27.997
2021/08/08,36.948
2021/08/09,35.975
2021/08/10,35.865
2021/08/11,53.544
2021/08/12,40.149
2021/08/13,45.357
2021/08/14,42.254
2021/08/15,53.716
2021/08/16,43.616
2021/08/17,41.917
2021/08/18,57.295
2021/08/19,39.856
2021/08/20,50.834
2021/08/21,53.503
2021/08/22,44.523
2021/08/23,55.423
2021/08/24,45.993
2021/08/25,52.555
2021/08/26,46.438
2021/08/27,53.533
2021/08/28,50.417
2021/08/29,47.237
2021/08/30,49.415
2021/08/31,53.28
2021/09/01,51.38
2021/09/02,39.818
2021/09/03,50.998
2021/09/04,55.864
2021/09/05,42.742
2021/09/06,51.888
2021/09/07,56.866
2021/09/08,46.5
2021/09/09,50.393
2021/09/10,51.394
2021/09/11,60.085
2021/09/12,41.23
2021/09/13,55.525
2021/09/14,49.908
2021/09/15,50.733
2021/09/16,45.961
2021/09/17,49.593
2021/09/18,52.017
2021/09/19,43.399
2021/09/20,55.024
2021/09/21,45.771
2021/09/22,54.191
2021/09/23,57.446
2021/09/24,50.151
2021/09/25,36.145
2021/09/26,56.74
2021/09/27,50.818
2021/09/28,59.896
2021/09/29,53.387
2021/09/30,60.386
2021/10/01,45.08
2021/10/02,53.91
2021/10/03,56.095
2021/10/04,55.724
2021/10/05,49.98
2021/10/06,47.949
2021/10/07,60.247
2021/10/08,48.226
2021/10/09,55.731
2021/10/10,52.325
2021/10/11,51.345
2021/10/12,55.398
2021/10/13,59.879
2021/10/14,57.818
2021/10/15,59.758
2021/10/16,38.257
2021/10/17,48.46
2021/10/18,57.842
2021/10/19,41.963
2021/10/20,52.561
2021/10/21,39.646
2021/10/22,48.021
2021/10/23,54.377
2021/10/24,52.949
2021/10/25,46.084
2021/10/26,46.627
2021/10/27,55.703
2021/10/28,47.153
2021/10/29,52.531
2021/10/30,55.717
2021/10/31,59.328
2021/11/01,43.338
2021/11/02,57.766
2021/11/03,48.135
2021/11/04,58.879
2021/11/05,42.63
2021/11/06,52.515
2021/11/07,43.326
2021/11/08,52.426
2021/11/09,50.095
2021/11/10,49.121
2021/11/11,50.139
2021/11/12,44.617
2021/11/13,55.912
2021/11/14,53.472
2021/11/15,56.548
2021/11/16,63.987
2021/11/17,45.381
2021/11/18,47.67
2021/11/19,62.35
2021/11/20,54.261
2021/11/21,55.116
2021/11/22,45.338
2021/11/23,49.002
2021/11/24,53.585
2021/11/25,53.863
2021/11/26,64.442
2021/11/27,42.258
2021/11/28,55.867
2021/11/29,60.148
2021/11/30,53.701
2021/12/01,56.017
2021/12/02,54.708
2021/12/03,47.82
2021/12/04,61.69
2021/12/05,54.276
2021/12/06,48.381
2021/12/07,49.373
2021/12/08,55.288
2021/12/09,46.498
2021/12/10,31.914
2021/12/11,27.774
2021/12/12,25.642
2021/12/13,32.083
2021/12/14,46.612
2021/12/15,37.932
2021/12/16,48.366
2021/12/17,41.262
2021/12/18,37.685
2021/12/19,45.308
2021/12/20,36.616
2021/12/21,49.333
2021/12/22,51.142
2021/12/23,52.508
2021/12/24,45.532
2021/12/25,46.638
2021/12/26,45.559
2021/12/27,44.034
2021/12/28,51.251
2021/12/29,38.416
2021/12/30,53.736
2021/12/31,60.999
2022/01/01,42.68
2022/01/02,44.326
2022/01/03,49.584
2022/01/04,44.793
2022/01/05,50.538
2022/01/06,60.326
2022/01/07,54.551
2022/01/08,40.113
2022/01/09,43.491
2022/01/10,55.766
2022/01/11,42.262
2022/01/12,51.371
2022/01/13,53.716
2022/01/14,53.557
2022/01/15,46.126
2022/01/16,43.459
2022/01/17,50.197
2022/01/18,51.332
2022/01/19,48.948
2022/01/20,45.593
2022/01/21,64.037
2022/01/22,38.402
2022/01/23,51.975
2022/01/24,52.846
2022/01/25,51.146
2022/01/26,56.105
2022/01/27,45.276
2022/01/28,49.019
2022/01/29,50.985
2022/01/30,38.751
2022/01/31,52.147
2022/02/01,46.215
2022/02/02,53.502
2022/02/03,58.158
2022/02/04,39.253
2022/02/05,58.98
2022/02/06,43.961
2022/02/07,51.301
2022/02/08,54.133
2022/02/09,49.095
2022/02/10,53.297
2022/02/11,44.371
2022/02/12,50.161
2022/02/13,50.285
2022/02/14,52.894
2022/02/15,43.332
2022/02/16,57.659
2022/02/17,48.939
2022/02/18,55.889
2022/02/19,57.057
2022/02/20,42.655
2022/02/21,53.07
2022/02/22,49.424
2022/02/23,46.373
2022/02/24,46.691
2022/02/25,55.295
2022/02/26,50.127
2022/02/27,45.534
2022/02/28,56.412
2022/03/01,44.849
2022/03/02,57.788
2022/03/03,50.524
2022/03/04,44.494
2022/03/05,59.652
2022/03/06,53.219
2022/03/07,49.778
2022/03/08,56.842
2022/03/09,42.131
2022/03/10,46.012
2022/03/11,62.195
2022/03/12,43.926
2022/03/13,58.482
2022/03/14,47.948
2022/03/15,51.981
2022/03/16,53.112
2022/03/17,49.708
2022/03/18,50.549
2022/03/19,47.005
2022/03/20,50.034
2022/03/21,52.789
2022/03/22,46.788
2022/03/23,47.82
2022/03/24,50.801
2022/03/25,51.006
2022/03/26,54.544
2022/03/27,57.257
2022/03/28,41.158
2022/03/29,44.098
2022/03/30,57.349
2022/03/31,52.329
2022/04/01,48.172
2022/04/02,63.166
2022/04/03,48.037
2022/04/04,63.496
2022/04/05,46.016
2022/04/06,48.584
2022/04/07,47.991
2022/04/08,60.083
2022/04/09,46.563
2022/04/10,50.429
2022/04/11,44.106
2022/04/12,44.282
2022/04/13,62.92
2022/04/14,49.108
2022/04/15,47.489
2022/04/16,50.006
2022/04/17,45.934
2022/04/18,58.004
2022/04/19,48.728
2022/04/20,46.545
2022/04/21,63.775
2022/04/22,47.292
2022/04/23,52.224
2022/04/24,51.959
2022/04/25,56.021
2022/04/26,58.921
2022/04/27,48.615
2022/04/28,53.703
2022/04/29,48.905
2022/04/30,53.728
2022/05/01,47.56
2022/05/02,52.031
2022/05/03,56.05
2022/05/04,68.003
2022/05/05,59.154
2022/05/06,56.839
2022/05/07,64.501
2022/05/08,48.532
2022/05/09,66.511
2022/05/10,64.005
2022/05/11,44.765
2022/05/12,60.714
2022/05/13,43.362
2022/05/14,54.333
2022/05/15,49.778
2022/05/16,49.871
2022/05/17,50.196
2022/05/18,54.68
2022/05/19,66.947
2022/05/20,60.836
2022/05/21,59.931
2022/05/22,63.917
2022/05/23,49.417
2022/05/24,63.837
2022/05/25,52.734
2022/05/26,59.334
2022/05/27,46.398
2022/05/28,51.435
2022/05/29,52.348
2022/05/30,58.577
2022/05/31,52.058
2022/06/01,55.188
2022/06/02,49.727
2022/06/03,52.924
2022/06/04,73.87
2022/06/05,67.484
2022/06/06,75.992
2022/06/07,56.621
2022/06/08,61.712
2022/06/09,66.483
2022/06/10,56.721
2022/06/11,59.135
2022/06/12,61.348
2022/06/13,61.708
2022/06/14,69.195
2022/06/15,68.653
2022/06/16,56.716
2022/06/17,49.667
2022/06/18,56.486
2022/06/19,66.932
2022/06/20,47.128
2022/06/21,72.446
2022/06/22,76.376
2022/06/23,77.954
2022/06/24,71.099
2022/06/25,72.097
2022/06/26,74.001
2022/06/27,60.622
2022/06/28,67.366
2022/06/29,64.715
2022/06/30,39.477
2022/07/01,19.222
2022/07/02,18.82
2022/07/03,18.152
2022/07/04,24.515
2022/07/05,23.649
2022/07/06,23.58
2022/07/07,28.566
2022/07/08,24.513
2022/07/09,35.583
2022/07/10,32.331
2022/07/11,33.286
2022/07/12,31.996
2022/07/13,41.764
2022/07/14,34.353
2022/07/15,43.775
2022/07/16,43.002
2022/07/17,45.161
2022/07/18,42.483
2022/07/19,40.624
2022/07/20,45.246
2022/07/21,41.688
2022/07/22,42.702
2022/07/23,44.941
2022/07/24,54.539
2022/07/25,55.535
2022/07/26,58.382
2022/07/27,46.684
2022/07/28,45.704
2022/07/29,49.426
2022/07/30,49.961
2022/07/31,55.228
2022/08/01,44.137
2022/08/02,42.859
2022/08/03,64.801
2022/08/04,55.439
2022/08/05,34.964
2022/08/06,55.005
2022/08/07,46.274
2022/08/08,50.222
2022/08/09,59.846
2022/08/10,54.979
2022/08/11,62.29
2022/08/12,57.119
2022/08/13,50.895
2022/08/14,59.546
2022/08/15,65.184
2022/08/16,47.501
2022/08/17,58.574
2022/08/18,50.93
2022/08/19,60.306
2022/08/20,48.424
2022/08/21,47.322
2022/08/22,58.413
2022/08/23,47.834
2022/08/24,57.609
2022/08/25,61.674
2022/08/26,57.863
2022/08/27,57.974
2022/08/28,57.441
2022/08/29,43.845
2022/08/30,58.881
2022/08/31,53.222
2022/09/01,51.461
2022/09/02,46.96
2022/09/03,59.698
2022/09/04,49.3
2022/09/05,60.788
2022/09/06,49.101
2022/09/07,53.834
2022/09/08,45.155
2022/09/09,65.657
2022/09/10,67.047
2022/09/11,63.887
2022/09/12,65.524
2022/09/13,62.564
2022/09/14,74.905
2022/09/15,26.471
2022/09/16,20.673
2022/09/17,20.167
2022/09/18,20.167
2022/09/19,20.514
2022/09/20,20.247
2022/09/21,27.429
2022/09/22,24.439
2022/09/23,23.98
2022/09/24,23.945
2022/09/25,23.945
2022/09/26,26.853
2022/09/27,27.982
2022/09/28,26.551
2022/09/29,28.18
2022/09/30,27.469
2022/10/01,33.592
2022/10/02,29.225
2022/10/03,33.957
2022/10/04,40.447
2022/10/05,37.679
2022/10/06,36.065
2022/10/07,39.746
2022/10/08,34.858
2022/10/09,37.578
2022/10/10,36.809
2022/10/11,37.308
2022/10/12,37.308
2022/10/13,41.697
2022/10/14,39.398
2022/10/15,37.019
2022/10/16,44.8
2022/10/17,47.091
2022/10/18,38.42
2022/10/19,49.31
2022/10/20,42.429
2022/10/21,42.429
2022/10/22,41.71
2022/10/23,44.974
2022/10/24,71.673
2022/10/25,50.406
2022/10/26,43.813
2022/10/27,46.157
2022/10/28,52.009
2022/10/29,53.198
2022/10/30,42.237
2022/10/31,47.168
2022/11/01,60.66
2022/11/02,49.076
2022/11/03,49.665
2022/11/04,42.266
2022/11/05,49.666
2022/11/06,43.206
2022/11/07,43.206
2022/11/08,45.819
2022/11/09,59.598
2022/11/10,48.282
2022/11/11,54.933
2022/11/12,43.778
2022/11/13,41.473
2022/11/14,45.647
2022/11/15,57.103
2022/11/16,57.753
2022/11/17,49.825
2022/11/18,49.825
2022/11/19,44.317
2022/11/20,46.611
2022/11/21,46.611
2022/11/22,60.895
2022/11/23,70.223
2022/11/24,43.363
2022/11/25,50.898
2022/11/26,48.631
2022/11/27,48.631
2022/11/28,36.774
2022/11/29,55.137
