Date,transactionfees14rocUSD
2016/03/31,-16.798
2016/04/01,-4.044
2016/04/02,-47.613
2016/04/03,-38.156
2016/04/04,-26.712
2016/04/05,-15.146
2016/04/06,-41.218
2016/04/07,-45.412
2016/04/08,-38.254
2016/04/09,-41.938
2016/04/10,-24.037
2016/04/11,-40.602
2016/04/12,-36.181
2016/04/13,-40.618
2016/04/14,-16.198
2016/04/15,-34.101
2016/04/16,-33.644
2016/04/17,-0.275
2016/04/18,-32.344
2016/04/19,-32.377
2016/04/20,-13.147
2016/04/21,-0.811
2016/04/22,-28.966
2016/04/23,-18.527
2016/04/24,3.845
2016/04/25,0.612
2016/04/26,-6.491
2016/04/27,-35.531
2016/04/28,-35.982
2016/04/29,-15.863
2016/04/30,24.024
2016/05/01,16.267
2016/05/02,15.751
2016/05/03,29.132
2016/05/04,11.908
2016/05/05,11.126
2016/05/06,58.911
2016/05/07,28.394
2016/05/08,24.013
2016/05/09,22.724
2016/05/10,30.595
2016/05/11,63.417
2016/05/12,80.645
2016/05/13,104.195
2016/05/14,36.144
2016/05/15,-8.813
2016/05/16,22.998
2016/05/17,21.127
2016/05/18,42.149
2016/05/19,34.897
2016/05/20,46.269
2016/05/21,77.515
2016/05/22,55.719
2016/05/23,47.633
2016/05/24,36.444
2016/05/25,16.478
2016/05/26,-2.165
2016/05/27,-8.288
2016/05/28,65.71
2016/05/29,38.375
2016/05/30,19.345
2016/05/31,12.475
2016/06/01,3.772
2016/06/02,-13.077
2016/06/03,-28.392
2016/06/04,-21.505
2016/06/05,-17.226
2016/06/06,-3.374
2016/06/07,136.805
2016/06/08,16.392
2016/06/09,20.541
2016/06/10,15.356
2016/06/11,-22.209
2016/06/12,-1.382
2016/06/13,43.565
2016/06/14,49.079
2016/06/15,25.745
2016/06/16,103.212
2016/06/17,590.703
2016/06/18,530.519
2016/06/19,49.564
2016/06/20,40.061
2016/06/21,2.039
2016/06/22,47.562
2016/06/23,-4.79
2016/06/24,19.106
2016/06/25,7.338
2016/06/26,-8.604
2016/06/27,-27.107
2016/06/28,-29.752
2016/06/29,7.303
2016/06/30,-6.677
2016/07/01,-76.958
2016/07/02,-86.542
2016/07/03,-29.024
2016/07/04,-39.929
2016/07/05,-61.641
2016/07/06,-44.838
2016/07/07,-33.375
2016/07/08,-19.865
2016/07/09,21.722
2016/07/10,-17.007
2016/07/11,-19.198
2016/07/12,-13.771
2016/07/13,-47.822
2016/07/14,-51.019
2016/07/15,-38.704
2016/07/16,-0.967
2016/07/17,-28.779
2016/07/18,-4.135
2016/07/19,-7.242
2016/07/20,117.836
2016/07/21,42.889
2016/07/22,7.723
2016/07/23,-20.401
2016/07/24,12.498
2016/07/25,22.576
2016/07/26,12.1
2016/07/27,26.122
2016/07/28,100.229
2016/07/29,45.457
2016/07/30,22.436
2016/07/31,16.011
2016/08/01,3.401
2016/08/02,-5.239
2016/08/03,-64.522
2016/08/04,-21.439
2016/08/05,-28.455
2016/08/06,-36.567
2016/08/07,-18.043
2016/08/08,43.488
2016/08/09,-17.2
2016/08/10,-3.507
2016/08/11,-52.917
2016/08/12,-34.522
2016/08/13,-21.126
2016/08/14,-9.82
2016/08/15,-6.464
2016/08/16,0.445
2016/08/17,9.723
2016/08/18,10.523
2016/08/19,0.313
2016/08/20,6.313
2016/08/21,7.548
2016/08/22,-44.889
2016/08/23,111.153
2016/08/24,-19.449
2016/08/25,-7.712
2016/08/26,-5.966
2016/08/27,-6.055
2016/08/28,-2.358
2016/08/29,-1.179
2016/08/30,7.616
2016/08/31,5.666
2016/09/01,-0.868
2016/09/02,31.903
2016/09/03,1.152
2016/09/04,58.223
2016/09/05,3.679
2016/09/06,-52.258
2016/09/07,14.944
2016/09/08,15.825
2016/09/09,18.741
2016/09/10,11.59
2016/09/11,17.354
2016/09/12,29.094
2016/09/13,12.186
2016/09/14,8.392
2016/09/15,1.703
2016/09/16,1.17
2016/09/17,31.443
2016/09/18,-16.43
2016/09/19,11.981
2016/09/20,5.606
2016/09/21,14.833
2016/09/22,86.649
2016/09/23,106.623
2016/09/24,185.457
2016/09/25,187.825
2016/09/26,274.916
2016/09/27,220.722
2016/09/28,162.428
2016/09/29,62.2
2016/09/30,48.496
2016/10/01,137.967
2016/10/02,125.609
2016/10/03,108.456
2016/10/04,142.417
2016/10/05,117.301
2016/10/06,11.646
2016/10/07,-16.043
2016/10/08,-13.894
2016/10/09,-26.002
2016/10/10,-58.097
2016/10/11,-58.511
2016/10/12,-17.536
2016/10/13,210.669
2016/10/14,44.494
2016/10/15,7.675
2016/10/16,1.349
2016/10/17,21.846
2016/10/18,15.383
2016/10/19,45.338
2016/10/20,-13.068
2016/10/21,-43.694
2016/10/22,-51.89
2016/10/23,-46.389
2016/10/24,-23.126
2016/10/25,-8.268
2016/10/26,-48.352
2016/10/27,-79.422
2016/10/28,-54.521
2016/10/29,-65.96
2016/10/30,-63.904
2016/10/31,-62.972
2016/11/01,-61.415
2016/11/02,-75.278
2016/11/03,-49.958
2016/11/04,-16.655
2016/11/05,-18.321
2016/11/06,-16.808
2016/11/07,-31.851
2016/11/08,-21.591
2016/11/09,1.742
2016/11/10,8.418
2016/11/11,15.088
2016/11/12,-8.317
2016/11/13,-5.222
2016/11/14,5.771
2016/11/15,-8.439
2016/11/16,16.492
2016/11/17,-2.62
2016/11/18,5.05
2016/11/19,-5.37
2016/11/20,-0.448
2016/11/21,4.772
2016/11/22,-14.33
2016/11/23,37.191
2016/11/24,62.934
2016/11/25,-13.704
2016/11/26,118.629
2016/11/27,199.83
2016/11/28,153.902
2016/11/29,115.948
2016/11/30,-10.899
2016/12/01,-16.92
2016/12/02,-30.076
2016/12/03,-27.749
2016/12/04,-31.451
2016/12/05,-31.213
2016/12/06,-29.954
2016/12/07,-48.32
2016/12/08,1020
2016/12/09,-34.414
2016/12/10,-64.322
2016/12/11,-67.246
2016/12/12,-69.761
2016/12/13,-67.241
2016/12/14,-18.805
2016/12/15,-3.964
2016/12/16,1.439
2016/12/17,28.677
2016/12/18,16.602
2016/12/19,13.66
2016/12/20,53.449
2016/12/21,28.414
2016/12/22,-96.846
2016/12/23,-22.66
2016/12/24,-16.444
2016/12/25,-38.034
2016/12/26,-28.137
2016/12/27,5.917
2016/12/28,-15.002
2016/12/29,19.185
2016/12/30,52.108
2016/12/31,-12.546
2017/01/01,-9.199
2017/01/02,-5.891
2017/01/03,2.437
2017/01/04,-2.259
2017/01/05,37.64
2017/01/06,46.133
2017/01/07,36.706
2017/01/08,62.182
2017/01/09,68.083
2017/01/10,35.815
2017/01/11,47.047
2017/01/12,-1.594
2017/01/13,-18.447
2017/01/14,18.4
2017/01/15,30.095
2017/01/16,18.661
2017/01/17,9.025
2017/01/18,-5.55
2017/01/19,-0.337
2017/01/20,7.99
2017/01/21,12.119
2017/01/22,5.254
2017/01/23,0.25
2017/01/24,3.584
2017/01/25,11.283
2017/01/26,17.24
2017/01/27,17.332
2017/01/28,17.695
2017/01/29,7.631
2017/01/30,9.815
2017/01/31,-8.091
2017/02/01,18.263
2017/02/02,17.392
2017/02/03,10.552
2017/02/04,7.351
2017/02/05,3.006
2017/02/06,4.568
2017/02/07,16.591
2017/02/08,13.169
2017/02/09,15.327
2017/02/10,23
2017/02/11,20.746
2017/02/12,33.723
2017/02/13,63.076
2017/02/14,35.289
2017/02/15,130.211
2017/02/16,16.474
2017/02/17,17.067
2017/02/18,41.125
2017/02/19,14.602
2017/02/20,22.379
2017/02/21,16.956
2017/02/22,32.059
2017/02/23,23.247
2017/02/24,2.267
2017/02/25,19.663
2017/02/26,3.929
2017/02/27,1.681
2017/02/28,26.519
2017/03/01,-30.209
2017/03/02,39.585
2017/03/03,42.338
2017/03/04,22.166
2017/03/05,49.585
2017/03/06,35.871
2017/03/07,13.38
2017/03/08,2.004
2017/03/09,15.162
2017/03/10,55.653
2017/03/11,31.035
2017/03/12,55.259
2017/03/13,102.387
2017/03/14,107.745
2017/03/15,63.802
2017/03/16,123.544
2017/03/17,169.237
2017/03/18,87.291
2017/03/19,85.407
2017/03/20,118
2017/03/21,144.528
2017/03/22,141.837
2017/03/23,130.808
2017/03/24,148.64
2017/03/25,137.828
2017/03/26,127.225
2017/03/27,63.649
2017/03/28,37.12
2017/03/29,62.671
2017/03/30,24.607
2017/03/31,-1.609
2017/04/01,35.754
2017/04/02,39.563
2017/04/03,10.503
2017/04/04,0.228
2017/04/05,13.811
2017/04/06,10.514
2017/04/07,-12.95
2017/04/08,-7.296
2017/04/09,-9.555
2017/04/10,-12.805
2017/04/11,-9.95
2017/04/12,14.049
2017/04/13,-8.74
2017/04/14,-1.281
2017/04/15,3.891
2017/04/16,2.092
2017/04/17,18.226
2017/04/18,33.58
2017/04/19,28.446
2017/04/20,20.685
2017/04/21,66.855
2017/04/22,54.297
2017/04/23,23.592
2017/04/24,25.494
2017/04/25,24.535
2017/04/26,-2.302
2017/04/27,35.247
2017/04/28,32.925
2017/04/29,45.143
2017/04/30,58.132
2017/05/01,84.41
2017/05/02,79.021
2017/05/03,33.347
2017/05/04,66.17
2017/05/05,28.088
2017/05/06,61.854
2017/05/07,122.778
2017/05/08,58.387
2017/05/09,86.446
2017/05/10,91.55
2017/05/11,68.506
2017/05/12,80.843
2017/05/13,67.939
2017/05/14,53.977
2017/05/15,29.965
2017/05/16,32.599
2017/05/17,119.447
2017/05/18,55.319
2017/05/19,67.208
2017/05/20,83.535
2017/05/21,55.426
2017/05/22,134.708
2017/05/23,180.747
2017/05/24,226.531
2017/05/25,185.69
2017/05/26,140.361
2017/05/27,100.732
2017/05/28,125.412
2017/05/29,122.66
2017/05/30,229.542
2017/05/31,396.754
2017/06/01,168.528
2017/06/02,177.862
2017/06/03,94.088
2017/06/04,137.299
2017/06/05,68.227
2017/06/06,52.942
2017/06/07,28.518
2017/06/08,40.825
2017/06/09,43.663
2017/06/10,65.533
2017/06/11,112.829
2017/06/12,199.555
2017/06/13,18.213
2017/06/14,-43.351
2017/06/15,22.041
2017/06/16,8.657
2017/06/17,23.011
2017/06/18,9.777
2017/06/19,24.57
2017/06/20,148.389
2017/06/21,294.087
2017/06/22,138.974
2017/06/23,80.595
2017/06/24,172.369
2017/06/25,19.569
2017/06/26,11.925
2017/06/27,-20.754
2017/06/28,114.861
2017/06/29,55.387
2017/06/30,12.495
2017/07/01,-0.304
2017/07/02,-8.354
2017/07/03,10.926
2017/07/04,-56.067
2017/07/05,-71.144
2017/07/06,-59.927
2017/07/07,-45.055
2017/07/08,-57.223
2017/07/09,-47.65
2017/07/10,-72.816
2017/07/11,-39.884
2017/07/12,-70.956
2017/07/13,-51.428
2017/07/14,-46.614
2017/07/15,-34.994
2017/07/16,-49.012
2017/07/17,-50.544
2017/07/18,-15.172
2017/07/19,-32.881
2017/07/20,-28.957
2017/07/21,-3.136
2017/07/22,-30.079
2017/07/23,-9.141
2017/07/24,35.649
2017/07/25,59.877
2017/07/26,11.689
2017/07/27,-9.914
2017/07/28,3.806
2017/07/29,-15.695
2017/07/30,15.146
2017/07/31,-6.49
2017/08/01,-16.616
2017/08/02,-14.598
2017/08/03,0.214
2017/08/04,-35.664
2017/08/05,-12.149
2017/08/06,-4.25
2017/08/07,15.237
2017/08/08,-3.192
2017/08/09,8.288
2017/08/10,17.83
2017/08/11,32.628
2017/08/12,65.455
2017/08/13,35.281
2017/08/14,39.52
2017/08/15,2.347
2017/08/16,265.176
2017/08/17,120.447
2017/08/18,260.608
2017/08/19,69.906
2017/08/20,15.05
2017/08/21,-12.206
2017/08/22,-6.705
2017/08/23,-6.052
2017/08/24,5.64
2017/08/25,-2.461
2017/08/26,0.625
2017/08/27,5.75
2017/08/28,20.598
2017/08/29,76.644
2017/08/30,-50.337
2017/08/31,50.961
2017/09/01,-24.828
2017/09/02,82.885
2017/09/03,24.267
2017/09/04,30.492
2017/09/05,50.838
2017/09/06,92.459
2017/09/07,85.326
2017/09/08,80.321
2017/09/09,8.784
2017/09/10,31.191
2017/09/11,5.157
2017/09/12,-17.475
2017/09/13,-14.795
2017/09/14,-62.944
2017/09/15,-33.628
2017/09/16,-31.645
2017/09/17,-5.665
2017/09/18,-8.353
2017/09/19,-21.86
2017/09/20,12.022
2017/09/21,-47.809
2017/09/22,-43.634
2017/09/23,-4.361
2017/09/24,19.207
2017/09/25,13.428
2017/09/26,-5.534
2017/09/27,15.73
2017/09/28,24.77
2017/09/29,-13.629
2017/09/30,-17.035
2017/10/01,16.739
2017/10/02,8.751
2017/10/03,3.947
2017/10/04,-36.598
2017/10/05,37.015
2017/10/06,38.458
2017/10/07,0.507
2017/10/08,-16.113
2017/10/09,-4.064
2017/10/10,-2.95
2017/10/11,102.152
2017/10/12,3.553
2017/10/13,37.644
2017/10/14,8.025
2017/10/15,2.815
2017/10/16,-19.73
2017/10/17,-39.295
2017/10/18,-47.376
2017/10/19,-54.487
2017/10/20,-32.949
2017/10/21,-55.947
2017/10/22,-64.513
2017/10/23,-52.982
2017/10/24,-38.503
2017/10/25,-77.279
2017/10/26,-50.699
2017/10/27,-100
2017/10/28,-100
2017/10/29,-100
2017/10/30,-100
2017/10/31,-100
2017/11/01,10.071
2017/11/02,12.984
2017/11/03,-38.748
2017/11/04,7.639
2017/11/05,7.041
2017/11/06,-4.683
2017/11/07,-9.973
2017/11/08,27.511
2017/11/09,26.507
2017/11/10,0
2017/11/11,0
2017/11/12,0
2017/11/13,0
2017/11/14,0
2017/11/15,20.062
2017/11/16,17.7
2017/11/17,44.134
2017/11/18,16.624
2017/11/19,51.068
2017/11/20,61.328
2017/11/21,27.862
2017/11/22,2.974
2017/11/23,21.724
2017/11/24,28.977
2017/11/25,32.975
2017/11/26,41.707
2017/11/27,31.176
2017/11/28,34.879
2017/11/29,23.399
2017/11/30,18.796
2017/12/01,21.969
2017/12/02,36.543
2017/12/03,27.582
2017/12/04,110.208
2017/12/05,211.258
2017/12/06,249.408
2017/12/07,438.568
2017/12/08,434.099
2017/12/09,496.235
2017/12/10,299.518
2017/12/11,198.972
2017/12/12,221.504
2017/12/13,234.125
2017/12/14,358.224
2017/12/15,263.227
2017/12/16,346.178
2017/12/17,248.92
2017/12/18,63.264
2017/12/19,42.127
2017/12/20,63.468
2017/12/21,-8.459
2017/12/22,-25.732
2017/12/23,-33.373
2017/12/24,-25.414
2017/12/25,-16.342
2017/12/26,-32.116
2017/12/27,-35.605
2017/12/28,-51.729
2017/12/29,-36.674
2017/12/30,-46.716
2017/12/31,-30.791
2018/01/01,-26.812
2018/01/02,-30.767
2018/01/03,-36.49
2018/01/04,-21.252
2018/01/05,142.047
2018/01/06,208.951
2018/01/07,205.328
2018/01/08,287.681
2018/01/09,340.424
2018/01/10,510.879
2018/01/11,426.475
2018/01/12,276.632
2018/01/13,359.789
2018/01/14,320.519
2018/01/15,287.277
2018/01/16,155.182
2018/01/17,74.14
2018/01/18,78.68
2018/01/19,-23.405
2018/01/20,-31.427
2018/01/21,-47.671
2018/01/22,-54.732
2018/01/23,-49.043
2018/01/24,-65.368
2018/01/25,-56.001
2018/01/26,-58.916
2018/01/27,-61.724
2018/01/28,-57.48
2018/01/29,-34.115
2018/01/30,-32.539
2018/01/31,-13.45
2018/02/01,-8.54
2018/02/02,-39.28
2018/02/03,-48.611
2018/02/04,-32.94
2018/02/05,-38.775
2018/02/06,-53.623
2018/02/07,-42.23
2018/02/08,-45.551
2018/02/09,-29.876
2018/02/10,-26.251
2018/02/11,-41.892
2018/02/12,-58.958
2018/02/13,-46.323
2018/02/14,-43.208
2018/02/15,-55.441
2018/02/16,-30.042
2018/02/17,-18.587
2018/02/18,-0.104
2018/02/19,-1.725
2018/02/20,11.498
2018/02/21,-8.726
2018/02/22,-14.336
2018/02/23,-2.286
2018/02/24,-7.697
2018/02/25,-3.117
2018/02/26,-4.006
2018/02/27,-0.332
2018/02/28,18.977
2018/03/01,-4.987
2018/03/02,6.761
2018/03/03,-23.301
2018/03/04,-23.122
2018/03/05,-4.62
2018/03/06,-23.561
2018/03/07,-19.64
2018/03/08,-13.684
2018/03/09,-26.899
2018/03/10,-32.612
2018/03/11,-37.592
2018/03/12,-15.154
2018/03/13,-45.501
2018/03/14,-54.153
2018/03/15,-49.935
2018/03/16,-54.036
2018/03/17,-52.634
2018/03/18,-63.241
2018/03/19,-60.203
2018/03/20,-48.234
2018/03/21,-40.679
2018/03/22,-34.784
2018/03/23,-34.147
2018/03/24,-31.406
2018/03/25,-20.467
2018/03/26,-35.966
2018/03/27,-26.465
2018/03/28,-31.033
2018/03/29,-23.773
2018/03/30,-45.162
2018/03/31,-37.342
2018/04/01,-34.891
2018/04/02,-31.193
2018/04/03,-33.902
2018/04/04,-51.156
2018/04/05,-29.63
2018/04/06,-41.811
2018/04/07,-47.812
2018/04/08,-43.438
2018/04/09,-41.195
2018/04/10,-27.871
2018/04/11,-21.456
2018/04/12,-10.705
2018/04/13,42.388
2018/04/14,34.695
2018/04/15,39.732
2018/04/16,29.446
2018/04/17,20.1
2018/04/18,74.934
2018/04/19,11.81
2018/04/20,54.352
2018/04/21,61.782
2018/04/22,58.54
2018/04/23,52.594
2018/04/24,95.652
2018/04/25,63.229
2018/04/26,49.513
2018/04/27,38.619
2018/04/28,73.956
2018/04/29,100.923
2018/04/30,93.126
2018/05/01,65.299
2018/05/02,32.993
2018/05/03,67.669
2018/05/04,36.598
2018/05/05,55.969
2018/05/06,47.859
2018/05/07,34.2
2018/05/08,12.168
2018/05/09,26.752
2018/05/10,76.526
2018/05/11,44.108
2018/05/12,-6.286
2018/05/13,-2.537
2018/05/14,20.355
2018/05/15,52.555
2018/05/16,50.625
2018/05/17,32.84
2018/05/18,42.858
2018/05/19,24.254
2018/05/20,25.841
2018/05/21,44.226
2018/05/22,40.731
2018/05/23,23.873
2018/05/24,-20.015
2018/05/25,-16.291
2018/05/26,9.985
2018/05/27,-15.833
2018/05/28,-9.832
2018/05/29,-11.758
2018/05/30,-3.493
2018/05/31,11.539
2018/06/01,9.123
2018/06/02,-15.394
2018/06/03,-19.42
2018/06/04,-8.514
2018/06/05,-24.148
2018/06/06,12.668
2018/06/07,-4.805
2018/06/08,-10.401
2018/06/09,-26.135
2018/06/10,-21.537
2018/06/11,-39.998
2018/06/12,-42.783
2018/06/13,-50.809
2018/06/14,-54.414
2018/06/15,-40.64
2018/06/16,-3.354
2018/06/17,-46.095
2018/06/18,-56.558
2018/06/19,-34.769
2018/06/20,-55.54
2018/06/21,-40.402
2018/06/22,22.557
2018/06/23,-29.784
2018/06/24,8.671
2018/06/25,-10.92
2018/06/26,-24.249
2018/06/27,-25.483
2018/06/28,-35.622
2018/06/29,-43.673
2018/06/30,218.039
2018/07/01,880.041
2018/07/02,2209
2018/07/03,950.039
2018/07/04,966.277
2018/07/05,673.542
2018/07/06,508.487
2018/07/07,1108
2018/07/08,208.631
2018/07/09,181.079
2018/07/10,99.521
2018/07/11,161.799
2018/07/12,382.493
2018/07/13,432.701
2018/07/14,76.027
2018/07/15,47.83
2018/07/16,-93.039
2018/07/17,-89.511
2018/07/18,-89.686
2018/07/19,-87.798
2018/07/20,-88.839
2018/07/21,-85.031
2018/07/22,-76.359
2018/07/23,-58.232
2018/07/24,-40.67
2018/07/25,-53.321
2018/07/26,-75.459
2018/07/27,-81.949
2018/07/28,-86.39
2018/07/29,-94.334
2018/07/30,-45.896
2018/07/31,-39.44
2018/08/01,30.865
2018/08/02,-36.09
2018/08/03,-50.871
2018/08/04,-47.569
2018/08/05,-39.844
2018/08/06,-26.532
2018/08/07,200.766
2018/08/08,597.39
2018/08/09,546.5
2018/08/10,312.327
2018/08/11,-27.745
2018/08/12,-7.96
2018/08/13,12.286
2018/08/14,8.737
2018/08/15,-37.087
2018/08/16,18.428
2018/08/17,410.341
2018/08/18,-7.084
2018/08/19,28.618
2018/08/20,-28.282
2018/08/21,-79.65
2018/08/22,-77.403
2018/08/23,-83.497
2018/08/24,-44.544
2018/08/25,-34.299
2018/08/26,149.689
2018/08/27,-31.146
2018/08/28,-21.925
2018/08/29,8.534
2018/08/30,-0.446
2018/08/31,-77.189
2018/09/01,-25.189
2018/09/02,-19.231
2018/09/03,-4.154
2018/09/04,29.44
2018/09/05,-63.653
2018/09/06,-28.279
2018/09/07,-60.384
2018/09/08,-2.296
2018/09/09,-66.676
2018/09/10,-2.837
2018/09/11,-2.305
2018/09/12,-43.483
2018/09/13,-9.521
2018/09/14,-25.441
2018/09/15,10.042
2018/09/16,11.665
2018/09/17,-0.604
2018/09/18,-1.685
2018/09/19,88.345
2018/09/20,6.572
2018/09/21,48.087
2018/09/22,35.957
2018/09/23,26.761
2018/09/24,113.774
2018/09/25,21.695
2018/09/26,45.47
2018/09/27,30.279
2018/09/28,72.311
2018/09/29,96.768
2018/09/30,44.066
2018/10/01,74.343
2018/10/02,36.588
2018/10/03,-39.315
2018/10/04,-15.594
2018/10/05,-43.933
2018/10/06,-48.745
2018/10/07,-26.118
2018/10/08,-45.926
2018/10/09,-22.417
2018/10/10,-16.137
2018/10/11,-32.538
2018/10/12,-22.973
2018/10/13,-63.639
2018/10/14,-54.268
2018/10/15,-48.446
2018/10/16,-57.217
2018/10/17,-20.724
2018/10/18,-24.603
2018/10/19,-12.61
2018/10/20,28.263
2018/10/21,-4.115
2018/10/22,-21.254
2018/10/23,-9.515
2018/10/24,-7.452
2018/10/25,22.773
2018/10/26,-17.852
2018/10/27,14.587
2018/10/28,14.815
2018/10/29,-8.693
2018/10/30,5.973
2018/10/31,2.595
2018/11/01,2.825
2018/11/02,15.42
2018/11/03,11.574
2018/11/04,4.079
2018/11/05,27.026
2018/11/06,21.814
2018/11/07,0.565
2018/11/08,3.482
2018/11/09,-10.404
2018/11/10,-9.94
2018/11/11,-16.711
2018/11/12,18.003
2018/11/13,32.505
2018/11/14,38.055
2018/11/15,45.899
2018/11/16,8.201
2018/11/17,-10.222
2018/11/18,19.022
2018/11/19,-10.102
2018/11/20,-20.038
2018/11/21,-32.863
2018/11/22,-44.321
2018/11/23,-26.803
2018/11/24,-12.152
2018/11/25,-0.192
2018/11/26,-35.799
2018/11/27,-49.303
2018/11/28,-38.024
2018/11/29,-20.709
2018/11/30,-2.202
2018/12/01,-8.045
2018/12/02,-26.802
2018/12/03,-24.591
2018/12/04,-17.771
2018/12/05,-3.805
2018/12/06,-27.759
2018/12/07,-35.078
2018/12/08,-48.976
2018/12/09,-42.877
2018/12/10,-36.118
2018/12/11,-29.546
2018/12/12,-48.542
2018/12/13,-56.188
2018/12/14,-48.073
2018/12/15,-60.024
2018/12/16,-57.607
2018/12/17,-49.21
2018/12/18,-4.816
2018/12/19,-33.106
2018/12/20,-5.407
2018/12/21,6.154
2018/12/22,26.785
2018/12/23,37.04
2018/12/24,56.311
2018/12/25,65.221
2018/12/26,90.585
2018/12/27,11.432
2018/12/28,-11.468
2018/12/29,58.078
2018/12/30,225.996
2018/12/31,40.081
2019/01/01,-19.03
2019/01/02,11.681
2019/01/03,3.688
2019/01/04,25.216
2019/01/05,108.892
2019/01/06,10.558
2019/01/07,-10.423
2019/01/08,-19.984
2019/01/09,-31.747
2019/01/10,10.885
2019/01/11,-1.416
2019/01/12,-15.84
2019/01/13,-60.264
2019/01/14,23.075
2019/01/15,8.254
2019/01/16,18.907
2019/01/17,-7.091
2019/01/18,-16.792
2019/01/19,-50.695
2019/01/20,-27.658
2019/01/21,-24.256
2019/01/22,10.73
2019/01/23,-6.271
2019/01/24,-6.999
2019/01/25,-3.768
2019/01/26,-0.913
2019/01/27,-5.887
2019/01/28,-34.76
2019/01/29,-38.707
2019/01/30,-35.054
2019/01/31,4.92
2019/02/01,-8.192
2019/02/02,-9.921
2019/02/03,-6.693
2019/02/04,-4.05
2019/02/05,-26.563
2019/02/06,-10.502
2019/02/07,-7.307
2019/02/08,2.026
2019/02/09,21.763
2019/02/10,34.148
2019/02/11,29.511
2019/02/12,42.805
2019/02/13,31.19
2019/02/14,24.715
2019/02/15,38.562
2019/02/16,42.531
2019/02/17,56.15
2019/02/18,97.493
2019/02/19,1677
2019/02/20,86.474
2019/02/21,62.929
2019/02/22,54.956
2019/02/23,46.478
2019/02/24,55.652
2019/02/25,39.56
2019/02/26,48.721
2019/02/27,35.918
2019/02/28,35.429
2019/03/01,-7.827
2019/03/02,-6.787
2019/03/03,-11.328
2019/03/04,-35.283
2019/03/05,-92.365
2019/03/06,-22.905
2019/03/07,-17.769
2019/03/08,-16.741
2019/03/09,-27.191
2019/03/10,-33.562
2019/03/11,-31.072
2019/03/12,-35.161
2019/03/13,-33.785
2019/03/14,-46.033
2019/03/15,-17.273
2019/03/16,-15.792
2019/03/17,-2.506
2019/03/18,609.782
2019/03/19,-0.395
2019/03/20,-12.833
2019/03/21,27.244
2019/03/22,1.408
2019/03/23,-4.343
2019/03/24,-2.256
2019/03/25,4.619
2019/03/26,15.31
2019/03/27,37.939
2019/03/28,27.29
2019/03/29,32.214
2019/03/30,7.147
2019/03/31,-1.87
2019/04/01,-83.752
2019/04/02,21.111
2019/04/03,76.765
2019/04/04,-4.573
2019/04/05,3.114
2019/04/06,19.54
2019/04/07,20.388
2019/04/08,32.789
2019/04/09,10.187
2019/04/10,30.665
2019/04/11,12.675
2019/04/12,-10.78
2019/04/13,8.276
2019/04/14,7.659
2019/04/15,-7.178
2019/04/16,-9.719
2019/04/17,-30.335
2019/04/18,-7.388
2019/04/19,-10.14
2019/04/20,-27.563
2019/04/21,-19.255
2019/04/22,-29.539
2019/04/23,-13.34
2019/04/24,-36.669
2019/04/25,-28.349
2019/04/26,0.398
2019/04/27,-16.857
2019/04/28,-20.293
2019/04/29,-18.725
2019/04/30,-27.423
2019/05/01,-24.706
2019/05/02,79.358
2019/05/03,0.843
2019/05/04,11.713
