Date,difficulty14roc
2016/06/14,13.89
2016/06/15,18.413
2016/06/16,15.807
2016/06/17,7.518
2016/06/18,1.523
2016/06/19,10.157
2016/06/20,13.014
2016/06/21,8.205
2016/06/22,11.239
2016/06/23,11.003
2016/06/24,12.654
2016/06/25,14.158
2016/06/26,13.775
2016/06/27,12.534
2016/06/28,12.476
2016/06/29,10.465
2016/06/30,10.695
2016/07/01,14.213
2016/07/02,23.919
2016/07/03,16.807
2016/07/04,12.24
2016/07/05,16.847
2016/07/06,11.863
2016/07/07,7.941
2016/07/08,9.606
2016/07/09,5.523
2016/07/10,8.483
2016/07/11,7.151
2016/07/12,6.991
2016/07/13,8.942
2016/07/14,8.793
2016/07/15,6.267
2016/07/16,3.496
2016/07/17,3.225
2016/07/18,4.073
2016/07/19,3.373
2016/07/20,3.286
2016/07/21,3.572
2016/07/22,2.994
2016/07/23,7.8
2016/07/24,4.187
2016/07/25,-2.059
2016/07/26,-3.77
2016/07/27,-14.142
2016/07/28,-6.932
2016/07/29,-6.075
2016/07/30,-6.677
2016/07/31,-8.604
2016/08/01,-8.919
2016/08/02,-15.889
2016/08/03,-17.472
2016/08/04,-14.512
2016/08/05,-10.555
2016/08/06,-12.817
2016/08/07,-12.041
2016/08/08,-5.567
2016/08/09,-1.27
2016/08/10,14.542
2016/08/11,7.959
2016/08/12,8.859
2016/08/13,9.136
2016/08/14,9.942
2016/08/15,9.315
2016/08/16,21.203
2016/08/17,26.381
2016/08/18,19.613
2016/08/19,17.173
2016/08/20,19.702
2016/08/21,17.778
2016/08/22,17.58
2016/08/23,15.864
2016/08/24,11.269
2016/08/25,12.007
2016/08/26,16.663
2016/08/27,15.661
2016/08/28,14.856
2016/08/29,14.508
2016/08/30,10.805
2016/08/31,12.358
2016/09/01,15.522
2016/09/02,12.282
2016/09/03,7.98
2016/09/04,4.387
2016/09/05,4.989
2016/09/06,3.65
2016/09/07,4.752
2016/09/08,1.706
2016/09/09,-2.523
2016/09/10,1.028
2016/09/11,3.459
2016/09/12,4.516
2016/09/13,5.034
2016/09/14,5.05
2016/09/15,3.57
2016/09/16,3.586
2016/09/17,10.087
2016/09/18,9.644
2016/09/19,-7.036
2016/09/20,9.683
2016/09/21,13.591
2016/09/22,4.141
2016/09/23,6.448
2016/09/24,6.427
2016/09/25,6.028
2016/09/26,5.922
2016/09/27,-0.185
2016/09/28,12.175
2016/09/29,14.49
2016/09/30,14.699
2016/10/01,1.172
2016/10/02,5.235
2016/10/03,29.666
2016/10/04,15.725
2016/10/05,3.684
2016/10/06,17.523
2016/10/07,-3.801
2016/10/08,2.695
2016/10/09,12.565
2016/10/10,14.559
2016/10/11,25.397
2016/10/12,3.413
2016/10/13,-1.808
2016/10/14,10.402
2016/10/15,25.097
2016/10/16,25.212
2016/10/17,12.992
2016/10/18,7.418
2016/10/19,14.304
2016/10/20,10.741
2016/10/21,46.129
2016/10/22,36.192
2016/10/23,20.471
2016/10/24,17.662
2016/10/25,16.706
2016/10/26,24.511
2016/10/27,27.326
2016/10/28,10.592
2016/10/29,-10.914
2016/10/30,-19.752
2016/10/31,-11.386
2016/11/01,-21.07
2016/11/02,-29.926
2016/11/03,-33.73
2016/11/04,-44.047
2016/11/05,-48.932
2016/11/06,-49.534
2016/11/07,-42.375
2016/11/08,-35.736
2016/11/09,-34.626
2016/11/10,-40.252
2016/11/11,-40.451
2016/11/12,-28.895
2016/11/13,-15.345
2016/11/14,-16.598
2016/11/15,-5.1
2016/11/16,4.981
2016/11/17,8.154
2016/11/18,16.233
2016/11/19,35.74
2016/11/20,51.675
2016/11/21,44.114
2016/11/22,20.536
2016/11/23,10.348
2016/11/24,8.923
2016/11/25,8.921
2016/11/26,14.144
2016/11/27,1.35
2016/11/28,-0.675
2016/11/29,-0.861
2016/11/30,1.974
2016/12/01,5.681
2016/12/02,7.266
2016/12/03,3.202
2016/12/04,-3.4
2016/12/05,-12.846
2016/12/06,-12.174
2016/12/07,-2.575
2016/12/08,12.124
2016/12/09,20.146
2016/12/10,17.341
2016/12/11,26.576
2016/12/12,19.554
2016/12/13,19.148
2016/12/14,17.888
2016/12/15,17.385
2016/12/16,18.063
2016/12/17,13.846
2016/12/18,15.974
2016/12/19,20.789
2016/12/20,27.105
2016/12/21,22.362
2016/12/22,15.952
2016/12/23,3.639
2016/12/24,-5.01
2016/12/25,-5.05
2016/12/26,2.041
2016/12/27,-1.553
2016/12/28,-2.688
2016/12/29,-4.89
2016/12/30,-6.111
2016/12/31,-4.094
2017/01/01,-8.961
2017/01/02,-9.349
2017/01/03,-11.008
2017/01/04,-3.099
2017/01/05,1.744
2017/01/06,11.77
2017/01/07,21.471
2017/01/08,20.043
2017/01/09,17.998
2017/01/10,21.958
2017/01/11,24.677
2017/01/12,27.361
2017/01/13,28.304
2017/01/14,26.451
2017/01/15,29.721
2017/01/16,29.213
2017/01/17,28.893
2017/01/18,16.874
2017/01/19,18.966
2017/01/20,16.355
2017/01/21,15.959
2017/01/22,15.103
2017/01/23,14.096
2017/01/24,11.307
2017/01/25,11.025
2017/01/26,11.68
2017/01/27,11.199
2017/01/28,8.857
2017/01/29,6.789
2017/01/30,6.56
2017/01/31,8.592
2017/02/01,9.313
2017/02/02,6.257
2017/02/03,5.114
2017/02/04,3.975
2017/02/05,8.595
2017/02/06,7.312
2017/02/07,8.667
2017/02/08,9.288
2017/02/09,8.472
2017/02/10,10.393
2017/02/11,11.767
2017/02/12,14.26
2017/02/13,14.921
2017/02/14,15.292
2017/02/15,16.166
2017/02/16,14.14
2017/02/17,18.658
2017/02/18,19.837
2017/02/19,16.127
2017/02/20,14.974
2017/02/21,17.449
2017/02/22,16.872
2017/02/23,15.406
2017/02/24,12.718
2017/02/25,14.586
2017/02/26,16.561
2017/02/27,18.225
2017/02/28,18.892
2017/03/01,17.762
2017/03/02,17.506
2017/03/03,20.214
2017/03/04,17.54
2017/03/05,19.486
2017/03/06,21.357
2017/03/07,18.317
2017/03/08,21.363
2017/03/09,24.413
2017/03/10,23.318
2017/03/11,22.55
2017/03/12,20.584
2017/03/13,19.548
2017/03/14,16.381
2017/03/15,20.655
2017/03/16,21.672
2017/03/17,20.342
2017/03/18,24.515
2017/03/19,16.413
2017/03/20,19.862
2017/03/21,20.308
2017/03/22,18.226
2017/03/23,21.269
2017/03/24,22.003
2017/03/25,20.584
2017/03/26,24.434
2017/03/27,28.531
2017/03/28,27.637
2017/03/29,26.529
2017/03/30,27.51
2017/03/31,24.547
2017/04/01,20.976
2017/04/02,26.809
2017/04/03,13.224
2017/04/04,20.516
2017/04/05,22.143
2017/04/06,17.896
2017/04/07,18.282
2017/04/08,19.545
2017/04/09,14.468
2017/04/10,10.497
2017/04/11,13.717
2017/04/12,12.002
2017/04/13,7.521
2017/04/14,13.091
2017/04/15,13.951
2017/04/16,12.62
2017/04/17,22.037
2017/04/18,17.52
2017/04/19,17.245
2017/04/20,14.22
2017/04/21,16.527
2017/04/22,17.675
2017/04/23,17.883
2017/04/24,15.329
2017/04/25,14.278
2017/04/26,18.391
2017/04/27,23.111
2017/04/28,21.01
2017/04/29,25.586
2017/04/30,22.013
2017/05/01,22.009
2017/05/02,18.554
2017/05/03,17.568
2017/05/04,18.47
2017/05/05,20.275
2017/05/06,17.552
2017/05/07,18.476
2017/05/08,19.856
2017/05/09,22.548
2017/05/10,17.722
2017/05/11,17.713
2017/05/12,15.403
2017/05/13,10.64
2017/05/14,21.707
2017/05/15,23.165
2017/05/16,24.427
2017/05/17,20.215
2017/05/18,23.193
2017/05/19,23.403
2017/05/20,25.899
2017/05/21,27.64
2017/05/22,30.883
2017/05/23,22.745
2017/05/24,26.204
2017/05/25,23.953
2017/05/26,20.38
2017/05/27,25.041
2017/05/28,15.91
2017/05/29,17.792
2017/05/30,23.05
2017/05/31,27.351
2017/06/01,35.361
2017/06/02,33.095
2017/06/03,30.937
2017/06/04,32.427
2017/06/05,29.487
2017/06/06,37.079
2017/06/07,37.814
2017/06/08,39.969
2017/06/09,40.182
2017/06/10,39.928
2017/06/11,45.544
2017/06/12,38.674
2017/06/13,35.346
2017/06/14,37.225
2017/06/15,29.813
2017/06/16,28.306
2017/06/17,32.267
2017/06/18,28.819
2017/06/19,29.318
2017/06/20,37.732
2017/06/21,38.223
2017/06/22,36.176
2017/06/23,37.742
2017/06/24,34.194
2017/06/25,32.481
2017/06/26,36.598
2017/06/27,33.938
2017/06/28,33.213
2017/06/29,32.2
2017/06/30,31.865
2017/07/01,30.348
2017/07/02,30.17
2017/07/03,30.624
2017/07/04,21.255
2017/07/05,17.002
2017/07/06,18.89
2017/07/07,17.771
2017/07/08,18.824
2017/07/09,18.4
2017/07/10,29.754
2017/07/11,30.509
2017/07/12,24.83
2017/07/13,25.468
2017/07/14,21.661
2017/07/15,21.691
2017/07/16,24.104
2017/07/17,18.911
2017/07/18,18.169
2017/07/19,20.631
2017/07/20,22.58
2017/07/21,25.697
2017/07/22,21.052
2017/07/23,22.773
2017/07/24,8.657
2017/07/25,9.403
2017/07/26,12.268
2017/07/27,9.419
2017/07/28,12.669
2017/07/29,10.285
2017/07/30,9.336
2017/07/31,18.436
2017/08/01,32.361
2017/08/02,30.188
2017/08/03,22.373
2017/08/04,21.893
2017/08/05,24.051
2017/08/06,21.589
2017/08/07,24.373
2017/08/08,23.177
2017/08/09,24.776
2017/08/10,24.847
2017/08/11,23.1
2017/08/12,27.05
2017/08/13,24.336
2017/08/14,21.191
2017/08/15,7.943
2017/08/16,6.661
2017/08/17,11.733
2017/08/18,9.73
2017/08/19,13.254
2017/08/20,12.112
2017/08/21,10.193
2017/08/22,10.276
2017/08/23,10.938
2017/08/24,10.791
2017/08/25,31.37
2017/08/26,29.984
2017/08/27,28.937
2017/08/28,23.393
2017/08/29,27.085
2017/08/30,30.208
2017/08/31,27.445
2017/09/01,27.966
2017/09/02,24.245
2017/09/03,25.533
2017/09/04,25.706
2017/09/05,23.645
2017/09/06,21.136
2017/09/07,23.283
2017/09/08,9.12
2017/09/09,5.518
2017/09/10,5.035
2017/09/11,8.413
2017/09/12,7.767
2017/09/13,4.168
2017/09/14,4.804
2017/09/15,5.933
2017/09/16,5.327
2017/09/17,6.248
2017/09/18,4.799
2017/09/19,6.711
2017/09/20,6.645
2017/09/21,6.724
2017/09/22,24.969
2017/09/23,27.544
2017/09/24,28.635
2017/09/25,25.929
2017/09/26,21.548
2017/09/27,25.468
2017/09/28,24.724
2017/09/29,18.464
2017/09/30,18.032
2017/10/01,19.857
2017/10/02,21.666
2017/10/03,19.24
2017/10/04,21.647
2017/10/05,23.421
2017/10/06,-0.877
2017/10/07,-3.491
2017/10/08,-1.022
2017/10/09,0.636
2017/10/10,0.913
2017/10/11,2.789
2017/10/12,0.541
2017/10/13,8.136
2017/10/14,5.195
2017/10/15,3.379
2017/10/16,-32.813
2017/10/17,-49.599
2017/10/18,-51.228
2017/10/19,-50.811
2017/10/20,-50.281
2017/10/21,-48.523
2017/10/22,-49.241
2017/10/23,-50.33
2017/10/24,-48.621
2017/10/25,-50.483
2017/10/26,-50.647
2017/10/27,-100
2017/10/28,-100
2017/10/29,-100
2017/10/30,-100
2017/10/31,-100
2017/11/01,6.645
2017/11/02,-1.163
2017/11/03,-1.967
2017/11/04,-4.467
2017/11/05,-2.727
2017/11/06,-1.512
2017/11/07,-5.659
2017/11/08,-1.999
2017/11/09,-1.143
2017/11/10,0
2017/11/11,0
2017/11/12,0
2017/11/13,0
2017/11/14,0
2017/11/15,-5.45
2017/11/16,-3.2
2017/11/17,-1.152
2017/11/18,-1.102
2017/11/19,-2.585
2017/11/20,3.865
2017/11/21,4.195
2017/11/22,0.571
2017/11/23,6.92
2017/11/24,8.377
2017/11/25,8.647
2017/11/26,4.441
2017/11/27,5.521
2017/11/28,4.092
2017/11/29,6.769
2017/11/30,10.422
2017/12/01,10.243
2017/12/02,12.992
2017/12/03,7.661
2017/12/04,2.796
2017/12/05,0.41
2017/12/06,0.383
2017/12/07,-2.513
2017/12/08,0.228
2017/12/09,-0.568
2017/12/10,-0.254
2017/12/11,2.505
2017/12/12,3.197
2017/12/13,6.047
2017/12/14,6.388
2017/12/15,10.946
2017/12/16,10.829
2017/12/17,16.224
2017/12/18,16.521
2017/12/19,17.528
2017/12/20,16.868
2017/12/21,17.615
2017/12/22,11.135
2017/12/23,15.398
2017/12/24,17.633
2017/12/25,17.612
2017/12/26,19.892
2017/12/27,15.581
2017/12/28,16.763
2017/12/29,8.989
2017/12/30,7.717
2017/12/31,9.396
2018/01/01,8.483
2018/01/02,10.842
2018/01/03,10.966
2018/01/04,8.838
2018/01/05,12.01
2018/01/06,5.957
2018/01/07,7.023
2018/01/08,8.233
2018/01/09,7.701
2018/01/10,7.612
2018/01/11,8.297
2018/01/12,12.25
2018/01/13,14.198
2018/01/14,13.003
2018/01/15,13.142
2018/01/16,14.393
2018/01/17,18.528
2018/01/18,20.05
2018/01/19,17.367
2018/01/20,24.469
2018/01/21,21.642
2018/01/22,19.411
2018/01/23,19.396
2018/01/24,22.636
2018/01/25,20.824
2018/01/26,19.105
2018/01/27,16.094
2018/01/28,15.27
2018/01/29,18.362
2018/01/30,17.918
2018/01/31,16.374
2018/02/01,17.167
2018/02/02,19.512
2018/02/03,17
2018/02/04,16.293
2018/02/05,16.328
2018/02/06,16.163
2018/02/07,15.336
2018/02/08,12.527
2018/02/09,15.05
2018/02/10,14.047
2018/02/11,18.011
2018/02/12,13.597
2018/02/13,14.456
2018/02/14,12.413
2018/02/15,8.484
2018/02/16,10.317
2018/02/17,7.523
2018/02/18,8.857
2018/02/19,6.845
2018/02/20,5.231
2018/02/21,2.616
2018/02/22,5.652
2018/02/23,3.144
2018/02/24,4.956
2018/02/25,4.938
2018/02/26,2.949
2018/02/27,0.243
2018/02/28,3.378
2018/03/01,7.287
2018/03/02,2.876
2018/03/03,7.301
2018/03/04,4.539
2018/03/05,5.316
2018/03/06,6.326
2018/03/07,9.714
2018/03/08,8.609
2018/03/09,6.341
2018/03/10,6.448
2018/03/11,1.694
2018/03/12,5.294
2018/03/13,6.644
2018/03/14,2.723
2018/03/15,1.865
2018/03/16,6.375
2018/03/17,2.217
2018/03/18,3.993
2018/03/19,4.849
2018/03/20,5.228
2018/03/21,2.098
2018/03/22,-0.384
2018/03/23,4.071
2018/03/24,1.643
2018/03/25,3.674
2018/03/26,4.464
2018/03/27,3.082
2018/03/28,3.91
2018/03/29,0.714
2018/03/30,-1.878
2018/03/31,-2.222
2018/04/01,-0.794
2018/04/02,-2.719
2018/04/03,-4.605
2018/04/04,-2.585
2018/04/05,-2.301
2018/04/06,-0.857
2018/04/07,0.532
2018/04/08,-2.242
2018/04/09,-7.334
2018/04/10,-4.236
2018/04/11,-3.428
2018/04/12,-1.633
2018/04/13,-3.922
2018/04/14,-1.78
2018/04/15,-3.153
2018/04/16,-2.632
2018/04/17,0.079
2018/04/18,-3.111
2018/04/19,-1.678
2018/04/20,-5.715
2018/04/21,-2.09
2018/04/22,-1.399
2018/04/23,2.987
2018/04/24,-0.121
2018/04/25,-0.55
2018/04/26,2.608
2018/04/27,2.148
2018/04/28,-0.11
2018/04/29,1.701
2018/04/30,2.653
2018/05/01,-0.601
2018/05/02,1.078
2018/05/03,2.138
2018/05/04,4.322
2018/05/05,2.334
2018/05/06,3.98
2018/05/07,4.606
2018/05/08,6.753
2018/05/09,4.446
2018/05/10,2.072
2018/05/11,4.217
2018/05/12,7.614
2018/05/13,6.462
2018/05/14,3.937
2018/05/15,4.774
2018/05/16,5.625
2018/05/17,3.676
2018/05/18,1.056
2018/05/19,0.247
2018/05/20,1.1
2018/05/21,0.419
2018/05/22,-0.607
2018/05/23,-0.497
2018/05/24,-1.712
2018/05/25,-2.503
2018/05/26,-3.384
2018/05/27,-5.355
2018/05/28,-2.702
2018/05/29,-1.339
2018/05/30,-3.319
2018/05/31,-0.964
2018/06/01,-2.625
2018/06/02,-1.726
2018/06/03,-3.185
2018/06/04,-5.464
2018/06/05,-2.721
2018/06/06,-2.73
2018/06/07,-1.92
2018/06/08,-0.191
2018/06/09,1.548
2018/06/10,1.152
2018/06/11,0.11
2018/06/12,3.544
2018/06/13,2.905
2018/06/14,0.85
2018/06/15,3.344
2018/06/16,3.104
2018/06/17,2.894
2018/06/18,7.529
2018/06/19,6.254
2018/06/20,6.713
2018/06/21,9.325
2018/06/22,7.257
2018/06/23,2.754
2018/06/24,6.233
2018/06/25,4.967
2018/06/26,0.894
2018/06/27,6.64
2018/06/28,3.955
2018/06/29,3.743
2018/06/30,5.369
2018/07/01,2.01
2018/07/02,-0.144
2018/07/03,0.608
2018/07/04,1.809
2018/07/05,3.005
2018/07/06,2.422
2018/07/07,3.858
2018/07/08,-0.061
2018/07/09,3.96
2018/07/10,4.052
2018/07/11,-3.717
2018/07/12,1.042
2018/07/13,1.991
2018/07/14,-1.312
2018/07/15,1.802
2018/07/16,1.575
2018/07/17,-0.146
2018/07/18,1.21
2018/07/19,-3.556
2018/07/20,-2.392
2018/07/21,-8.198
2018/07/22,-3.1
2018/07/23,-0.43
2018/07/24,-2.091
2018/07/25,3.53
2018/07/26,2.532
2018/07/27,1.651
2018/07/28,3.515
2018/07/29,3.956
2018/07/30,3.407
2018/07/31,2.285
2018/08/01,1.061
2018/08/02,3.502
2018/08/03,1.442
2018/08/04,10.173
2018/08/05,6.633
2018/08/06,2.257
2018/08/07,4.099
2018/08/08,3.326
2018/08/09,2.179
2018/08/10,2.263
2018/08/11,0.25
2018/08/12,-1.87
2018/08/13,-1.754
2018/08/14,0.441
2018/08/15,-0.238
2018/08/16,-3.303
2018/08/17,0.164
2018/08/18,-3.478
2018/08/19,-2.768
2018/08/20,-2.798
2018/08/21,-1.41
2018/08/22,0.077
2018/08/23,-4.272
2018/08/24,-4.219
2018/08/25,-1.499
2018/08/26,2.257
2018/08/27,-0.143
2018/08/28,-1.527
2018/08/29,-1.449
2018/08/30,-0.127
2018/08/31,-0.492
2018/09/01,-0.419
2018/09/02,-2.391
2018/09/03,-2.524
2018/09/04,-3.451
2018/09/05,-4.41
2018/09/06,-1.512
2018/09/07,-0.92
2018/09/08,-3.559
2018/09/09,-10.089
2018/09/10,-7.851
2018/09/11,-8.416
2018/09/12,-9.346
2018/09/13,-11.14
2018/09/14,-9.323
2018/09/15,-8.185
2018/09/16,-7.573
2018/09/17,-7.822
2018/09/18,-6.359
2018/09/19,-7.708
2018/09/20,-6.566
2018/09/21,-8.458
2018/09/22,-2.898
2018/09/23,1.227
2018/09/24,1.357
2018/09/25,0.789
2018/09/26,4.806
2018/09/27,7.437
2018/09/28,4.547
2018/09/29,3.784
2018/09/30,4.175
2018/10/01,3.203
2018/10/02,1.039
2018/10/03,1.748
2018/10/04,2.683
2018/10/05,5.299
2018/10/06,-0.777
2018/10/07,0.81
2018/10/08,1.437
2018/10/09,2.073
2018/10/10,0.342
2018/10/11,-1.742
2018/10/12,-1.474
2018/10/13,-2.123
2018/10/14,-1.208
2018/10/15,-0.777
2018/10/16,-0.197
2018/10/17,-1.123
2018/10/18,-0.741
2018/10/19,-1.935
2018/10/20,-2.933
2018/10/21,-4.487
2018/10/22,-5.948
2018/10/23,-5.761
2018/10/24,-4.479
2018/10/25,-3.027
2018/10/26,-5.326
2018/10/27,-2.148
2018/10/28,-3.858
2018/10/29,-5.089
2018/10/30,-3.31
2018/10/31,-2.552
2018/11/01,-5.436
2018/11/02,-6.507
2018/11/03,-4.953
2018/11/04,-3.031
2018/11/05,-4.021
2018/11/06,-2.789
2018/11/07,-4.594
2018/11/08,-1.923
2018/11/09,-2.012
2018/11/10,-4.107
2018/11/11,-0.456
2018/11/12,-1.441
2018/11/13,-2.161
2018/11/14,-1.468
2018/11/15,0.268
2018/11/16,2.813
2018/11/17,0.438
2018/11/18,-1.375
2018/11/19,0.232
2018/11/20,-2.923
2018/11/21,-7.095
2018/11/22,-9.976
2018/11/23,-7.943
2018/11/24,-8.077
2018/11/25,-12.178
2018/11/26,-10.411
2018/11/27,-17.024
2018/11/28,-21.647
2018/11/29,-21.197
2018/11/30,-21.476
2018/12/01,-16.631
2018/12/02,-18.93
2018/12/03,-19.174
2018/12/04,-15.674
2018/12/05,-14.001
2018/12/06,-11.362
2018/12/07,-14.616
2018/12/08,-16.245
2018/12/09,-15.44
2018/12/10,-12.435
2018/12/11,-6.586
2018/12/12,-5.904
2018/12/13,-8.27
2018/12/14,-8.62
2018/12/15,-11.558
2018/12/16,-8.362
2018/12/17,-7.448
2018/12/18,-10.007
2018/12/19,-6.027
2018/12/20,-8.274
2018/12/21,-4.116
2018/12/22,-1.808
2018/12/23,0.52
2018/12/24,1.125
2018/12/25,4.506
2018/12/26,11.885
2018/12/27,12.614
2018/12/28,10.619
2018/12/29,9.735
2018/12/30,12.169
2018/12/31,11.725
2019/01/01,8.031
2019/01/02,7.535
2019/01/03,15.609
2019/01/04,14.526
2019/01/05,16.315
2019/01/06,17.185
2019/01/07,13.22
2019/01/08,8.638
2019/01/09,7.023
2019/01/10,7.019
2019/01/11,9.793
2019/01/12,7.633
2019/01/13,4.615
2019/01/14,5.156
2019/01/15,12.669
2019/01/16,8.113
2019/01/17,-0.4
2019/01/18,-0.79
2019/01/19,-0.01
2019/01/20,-0.846
2019/01/21,5.155
2019/01/22,7.874
2019/01/23,1.81
2019/01/24,4.889
2019/01/25,4.476
2019/01/26,4.737
2019/01/27,5.037
2019/01/28,-1.066
2019/01/29,-9.56
2019/01/30,-8.261
2019/01/31,-4.459
2019/02/01,-6.363
2019/02/02,-10.548
2019/02/03,-11.93
2019/02/04,-16.859
2019/02/05,-17.881
2019/02/06,-14.676
2019/02/07,-16.792
2019/02/08,-15.673
2019/02/09,-13.788
2019/02/10,2.194
2019/02/11,7.109
2019/02/12,16.439
2019/02/13,17.016
2019/02/14,12.091
2019/02/15,14.557
2019/02/16,18.338
2019/02/17,18.371
2019/02/18,18.572
2019/02/19,23.998
2019/02/20,24.927
2019/02/21,25.788
2019/02/22,22.695
2019/02/23,27.406
2019/02/24,7.55
2019/02/25,6.295
2019/02/26,4.665
2019/02/27,5.727
2019/02/28,5.918
2019/03/01,-26.183
2019/03/02,-31.103
2019/03/03,-31.506
2019/03/04,-32.61
2019/03/05,-35.101
2019/03/06,-34.852
2019/03/07,-35.131
2019/03/08,-33.697
2019/03/09,-37.635
2019/03/10,-37.421
2019/03/11,-36.504
2019/03/12,-37.763
2019/03/13,-38.104
2019/03/14,-36.717
2019/03/15,-8.701
2019/03/16,-1.594
2019/03/17,-0.387
2019/03/18,-0.218
2019/03/19,-4.899
2019/03/20,-2.388
2019/03/21,-2.251
2019/03/22,-4.528
2019/03/23,-2.634
2019/03/24,-1.994
2019/03/25,-2.124
2019/03/26,-3.208
2019/03/27,-4.344
2019/03/28,-4.175
2019/03/29,-3.639
2019/03/30,-9.28
2019/03/31,-9.478
2019/04/01,-3.899
2019/04/02,-0.699
2019/04/03,-4.131
2019/04/04,-2.263
2019/04/05,-1.123
2019/04/06,0.524
2019/04/07,-1.272
2019/04/08,-0.963
2019/04/09,3.199
2019/04/10,6.64
2019/04/11,6.717
2019/04/12,4.891
2019/04/13,10.567
2019/04/14,12.091
2019/04/15,6.297
2019/04/16,5.589
2019/04/17,4.146
2019/04/18,1.908
2019/04/19,3.315
2019/04/20,1.649
2019/04/21,2.942
2019/04/22,4.37
2019/04/23,2.401
2019/04/24,-1.31
2019/04/25,-2.317
2019/04/26,-1.608
2019/04/27,-0.228
2019/04/28,-2.305
2019/04/29,-0.937
2019/04/30,1.672
2019/05/01,3.032
2019/05/02,2.918
2019/05/03,0.808
2019/05/04,3.845
2019/05/05,4.33
2019/05/06,0.66
2019/05/07,2.606
2019/05/08,4.287
2019/05/09,4.479
2019/05/10,4.142
2019/05/11,2.943
2019/05/12,4.532
2019/05/13,3.064
2019/05/14,4.001
2019/05/15,5.624
2019/05/16,6.296
2019/05/17,11.538
2019/05/18,11.155
2019/05/19,8.035
2019/05/20,9.2
2019/05/21,5.858
2019/05/22,6.75
2019/05/23,6.08
2019/05/24,4.238
2019/05/25,3.403
2019/05/26,2.254
2019/05/27,6.135
