Date,fee_to_reward3trxUSD
2020/12/23,3.558
2020/12/24,3.577
2020/12/25,3.085
2020/12/26,0.007
2020/12/27,0.94
2020/12/28,3.001
2020/12/29,3.033
2020/12/30,3.831
2020/12/31,2.532
2021/01/01,-1.64
2021/01/02,-1.368
2021/01/03,3.068
2021/01/04,9.202
2021/01/05,6.582
2021/01/06,3.044
2021/01/07,1.283
2021/01/08,0.64
2021/01/09,-2.178
2021/01/10,-4.111
2021/01/11,1.587
2021/01/12,-0.948
2021/01/13,-4.615
2021/01/14,-5.07
2021/01/15,-3.968
2021/01/16,-3.366
2021/01/17,-4.416
2021/01/18,-3.589
2021/01/19,0.276
2021/01/20,0.933
2021/01/21,3.608
2021/01/22,5.098
2021/01/23,1.583
2021/01/24,-0.843
2021/01/25,0.406
2021/01/26,-0.44
2021/01/27,-0.109
2021/01/28,-0.057
2021/01/29,3.139
2021/01/30,2.759
2021/01/31,3.134
2021/02/01,4.438
2021/02/02,5.383
2021/02/03,4.983
2021/02/04,5.956
2021/02/05,5.967
2021/02/06,3.004
2021/02/07,0.122
2021/02/08,-0.039
2021/02/09,1.27
2021/02/10,1.576
2021/02/11,-0.002
2021/02/12,-0.802
2021/02/13,-0.594
2021/02/14,-1.663
2021/02/15,-1.388
2021/02/16,-0.778
2021/02/17,-0.409
2021/02/18,0.357
2021/02/19,0.809
2021/02/20,1.301
2021/02/21,-0.57
2021/02/22,0.975
2021/02/23,4.153
2021/02/24,2.293
2021/02/25,-0.301
2021/02/26,-1.927
2021/02/27,-3.991
2021/02/28,-4.937
2021/03/01,-4.822
2021/03/02,-3.765
2021/03/03,-2.303
2021/03/04,-2.097
2021/03/05,-0.419
2021/03/06,-1.726
2021/03/07,-0.502
2021/03/08,0.744
2021/03/09,1.516
2021/03/10,1.263
2021/03/11,0.834
2021/03/12,2.305
2021/03/13,2.652
2021/03/14,1.685
2021/03/15,2.444
2021/03/16,2.493
2021/03/17,2.377
2021/03/18,1.559
2021/03/19,0.22
2021/03/20,-1.34
2021/03/21,-2.167
2021/03/22,-0.428
2021/03/23,0.114
2021/03/24,0.593
2021/03/25,1.011
2021/03/26,-0.269
2021/03/27,-2.293
2021/03/28,-3.025
2021/03/29,-1.806
2021/03/30,0.057
2021/03/31,2.631
2021/04/01,3.347
2021/04/02,2.534
2021/04/03,0.26
2021/04/04,-2.687
2021/04/05,-2.495
2021/04/06,-1.314
2021/04/07,-0.388
2021/04/08,-1.375
2021/04/09,-2.133
2021/04/10,-3.279
2021/04/11,-4.71
2021/04/12,-3.532
2021/04/13,-1.518
2021/04/14,1.155
2021/04/15,0.044
2021/04/16,3.231
2021/04/17,3.677
2021/04/18,3.664
2021/04/19,4.146
2021/04/20,6.067
2021/04/21,3.991
2021/04/22,1.316
2021/04/23,-1.142
2021/04/24,-5.436
2021/04/25,-8.679
2021/04/26,-9.127
2021/04/27,-7.746
2021/04/28,-4.86
2021/04/29,-2.827
2021/04/30,-3.349
2021/05/01,-4.42
2021/05/02,-6.022
2021/05/03,-3.098
2021/05/04,0.14
2021/05/05,0.596
2021/05/06,1.433
2021/05/07,1.895
2021/05/08,7.755
2021/05/09,9.946
2021/05/10,13.426
2021/05/11,14.804
2021/05/12,11.927
2021/05/13,5.666
2021/05/14,0.449
2021/05/15,-3.805
2021/05/16,-6.589
2021/05/17,-6.357
2021/05/18,-5.567
2021/05/19,1.781
2021/05/20,1.867
2021/05/21,-0.471
2021/05/22,-5.185
2021/05/23,-3.453
2021/05/24,-4.412
2021/05/25,-6.42
2021/05/26,-7.499
2021/05/27,-8.687
2021/05/28,-8.439
2021/05/29,-8.836
2021/05/30,-9.291
2021/05/31,-7.8
2021/06/01,-6.26
2021/06/02,-4.411
2021/06/03,-2.386
2021/06/04,-2.711
2021/06/05,-5.51
2021/06/06,-8.235
2021/06/07,-6.662
2021/06/08,-1.475
2021/06/09,0.004
2021/06/10,-1.18
2021/06/11,-0.803
2021/06/12,-2.386
2021/06/13,-5.234
2021/06/14,-3.923
2021/06/15,-1.527
2021/06/16,-0.295
2021/06/17,0.895
2021/06/18,1.364
2021/06/19,-2.033
2021/06/20,-3.102
2021/06/21,9.316
2021/06/22,19.821
2021/06/23,7.754
2021/06/24,-0.831
2021/06/25,-2.746
2021/06/26,-6.638
2021/06/27,-7.096
2021/06/28,-4.075
2021/06/29,-1.098
2021/06/30,2.787
2021/07/01,1.851
2021/07/02,-2.02
2021/07/03,-5.299
2021/07/04,-7.483
2021/07/05,-5.524
2021/07/06,12.045
2021/07/07,15.906
2021/07/08,12.014
2021/07/09,5.025
2021/07/10,-3.107
2021/07/11,-8.737
2021/07/12,-4.839
2021/07/13,1.014
2021/07/14,8.6
2021/07/15,10.369
2021/07/16,8.045
2021/07/17,1.854
2021/07/18,-2.155
2021/07/19,-3.331
2021/07/20,-1.835
2021/07/21,-3.054
2021/07/22,-1.58
2021/07/23,-0.976
2021/07/24,-3.32
2021/07/25,-4.741
2021/07/26,2.215
2021/07/27,5.169
2021/07/28,6.621
2021/07/29,3.595
2021/07/30,3.003
2021/07/31,2.017
2021/08/01,1.548
2021/08/02,2.232
2021/08/03,3.667
2021/08/04,3.25
2021/08/05,5.028
2021/08/06,3.748
2021/08/07,2.624
2021/08/08,0.757
2021/08/09,0.826
2021/08/10,1.562
2021/08/11,2.874
2021/08/12,2.072
2021/08/13,1.137
2021/08/14,-0.488
2021/08/15,-1.529
2021/08/16,-0.412
2021/08/17,0.007
2021/08/18,-0.651
2021/08/19,-1.969
2021/08/20,-10.136
2021/08/21,-15.959
2021/08/22,-18.906
2021/08/23,-17.937
2021/08/24,-13.923
2021/08/25,-8.882
2021/08/26,-4.882
2021/08/27,-1.878
2021/08/28,-2.185
2021/08/29,-1.657
2021/08/30,1.19
2021/08/31,2.6
2021/09/01,2.419
2021/09/02,0.476
2021/09/03,2.664
2021/09/04,2.295
2021/09/05,0.831
2021/09/06,-0.309
2021/09/07,4.075
2021/09/08,4.317
2021/09/09,2.998
2021/09/10,-0.708
2021/09/11,-6.319
2021/09/12,-9.996
2021/09/13,-7.079
2021/09/14,-5.609
2021/09/15,-4.864
2021/09/16,-2.473
2021/09/17,-2.945
2021/09/18,-5.715
2021/09/19,-5.196
2021/09/20,0.688
2021/09/21,4.298
2021/09/22,1.578
2021/09/23,0.389
2021/09/24,-0.756
2021/09/25,-4.933
2021/09/26,-2.267
2021/09/27,0.767
2021/09/28,1.718
2021/09/29,0.342
2021/09/30,2.525
2021/10/01,1.2
2021/10/02,-2.369
2021/10/03,-4.483
2021/10/04,-0.79
2021/10/05,6.037
2021/10/06,8.978
2021/10/07,10.98
2021/10/08,5.471
2021/10/09,-2.437
2021/10/10,-5.223
2021/10/11,-3.092
2021/10/12,-2.197
2021/10/13,-1.329
2021/10/14,2.054
2021/10/15,6.07
2021/10/16,-0.008
2021/10/17,-4.341
2021/10/18,-3.356
2021/10/19,-3.172
2021/10/20,-2.872
2021/10/21,0.176
2021/10/22,0.338
2021/10/23,-1.887
2021/10/24,-1.865
2021/10/25,0.752
2021/10/26,4.517
2021/10/27,11.065
2021/10/28,12.178
2021/10/29,8.723
2021/10/30,5.386
2021/10/31,1.715
2021/11/01,-0.248
2021/11/02,0.359
2021/11/03,0.834
2021/11/04,-0.189
2021/11/05,-1.695
2021/11/06,-3.579
2021/11/07,-5.784
2021/11/08,-3.551
2021/11/09,0.289
2021/11/10,2.967
2021/11/11,3.343
2021/11/12,1.59
2021/11/13,-1.039
2021/11/14,-3.867
2021/11/15,-1.819
2021/11/16,0.148
2021/11/17,-0.684
2021/11/18,-0.217
2021/11/19,-1.632
2021/11/20,-3.952
2021/11/21,-4.302
2021/11/22,-1.327
2021/11/23,1.18
2021/11/24,2.337
2021/11/25,1.946
2021/11/26,1.67
2021/11/27,0.069
2021/11/28,-2.393
2021/11/29,-2.132
2021/11/30,-0.154
2021/12/01,0.214
2021/12/02,-0.356
2021/12/03,-1.467
2021/12/04,2.143
2021/12/05,-1.12
2021/12/06,-1.314
2021/12/07,-2.419
2021/12/08,-3.692
2021/12/09,-3.808
2021/12/10,-1.426
2021/12/11,-3.526
2021/12/12,-5.6
2021/12/13,-2.769
2021/12/14,-1.955
2021/12/15,-0.573
2021/12/16,-0.532
2021/12/17,-0.076
2021/12/18,-3.17
2021/12/19,-3.422
2021/12/20,-2.018
2021/12/21,-2.022
2021/12/22,-1.042
2021/12/23,0.207
2021/12/24,0.259
2021/12/25,-1.17
2021/12/26,-3.886
2021/12/27,-2.306
2021/12/28,1.607
2021/12/29,5.354
2021/12/30,4.489
2021/12/31,1.417
2022/01/01,-2.372
2022/01/02,-2.474
2022/01/03,-1.387
2022/01/04,2.006
2022/01/05,5.727
2022/01/06,5.012
2022/01/07,5.034
2022/01/08,1.028
2022/01/09,-1.358
2022/01/10,1.885
2022/01/11,2.65
2022/01/12,3.574
2022/01/13,1.049
2022/01/14,-0.314
2022/01/15,-3.493
2022/01/16,-5.002
2022/01/17,-2.737
2022/01/18,-1.705
2022/01/19,-0.076
2022/01/20,1.109
2022/01/21,5.778
2022/01/22,6.742
2022/01/23,0.388
2022/01/24,-0.101
2022/01/25,-1.943
2022/01/26,-1.85
2022/01/27,-1.001
2022/01/28,-1.56
2022/01/29,-2.701
2022/01/30,-2.762
2022/01/31,-2.891
2022/02/01,-1.254
2022/02/02,0.257
2022/02/03,-0.011
2022/02/04,-1.031
2022/02/05,-1.06
2022/02/06,-4.08
2022/02/07,-1.911
2022/02/08,-1.392
2022/02/09,-0.611
2022/02/10,0.329
2022/02/11,-0.65
2022/02/12,-2.635
2022/02/13,-4.669
2022/02/14,-4.127
2022/02/15,-1.341
2022/02/16,0.799
2022/02/17,1.602
2022/02/18,-0.209
2022/02/19,-1.724
2022/02/20,-1.682
2022/02/21,-1.138
2022/02/22,0.394
2022/02/23,1.083
2022/02/24,2.975
2022/02/25,0.36
2022/02/26,-3.022
2022/02/27,-5.023
2022/02/28,-3.999
2022/03/01,-2.161
2022/03/02,-0.615
2022/03/03,0.244
2022/03/04,-0.918
2022/03/05,-3.106
2022/03/06,-2.868
2022/03/07,-0.39
2022/03/08,2.228
2022/03/09,0.348
2022/03/10,-1.058
2022/03/11,-1.953
2022/03/12,-4.111
2022/03/13,-4.043
2022/03/14,-1.726
2022/03/15,-0.192
2022/03/16,2.021
2022/03/17,5.866
2022/03/18,7.305
2022/03/19,1.873
2022/03/20,-1.457
2022/03/21,-2.067
2022/03/22,-1.53
2022/03/23,-2.021
2022/03/24,-0.494
2022/03/25,-0.495
2022/03/26,-2.332
2022/03/27,1.257
2022/03/28,5.938
2022/03/29,4.982
2022/03/30,2.308
2022/03/31,0.576
2022/04/01,0.226
2022/04/02,0.906
2022/04/03,-0.005
2022/04/04,1.453
2022/04/05,2.692
2022/04/06,1.18
2022/04/07,0.139
2022/04/08,-1.548
2022/04/09,-4.846
2022/04/10,-5.003
2022/04/11,-2.777
2022/04/12,-1.741
2022/04/13,-1.264
2022/04/14,1.286
2022/04/15,-1.51
2022/04/16,-1.783
2022/04/17,-2.534
2022/04/18,-0.559
2022/04/19,0.808
2022/04/20,3.384
2022/04/21,3.246
2022/04/22,2.052
2022/04/23,-2.491
2022/04/24,-4.514
2022/04/25,-0.222
2022/04/26,-0.038
2022/04/27,0.369
2022/04/28,0.888
2022/04/29,1.886
2022/04/30,1.357
2022/05/01,25.779
2022/05/02,9.851
2022/05/03,-1.151
2022/05/04,-5.44
2022/05/05,-4.067
2022/05/06,-4.282
2022/05/07,-7.506
2022/05/08,-8.234
2022/05/09,0.356
2022/05/10,6.5
2022/05/11,20.282
2022/05/12,26.445
2022/05/13,9.705
2022/05/14,-1.155
2022/05/15,-8.061
2022/05/16,-10.696
2022/05/17,-10.605
2022/05/18,-9.699
2022/05/19,-7.475
2022/05/20,-5.976
2022/05/21,-5.462
2022/05/22,-6.009
2022/05/23,-3.934
2022/05/24,-1.995
2022/05/25,-0.747
2022/05/26,2.986
2022/05/27,3.923
2022/05/28,-0.89
2022/05/29,-4.066
2022/05/30,-1.839
2022/05/31,2.596
2022/06/01,2.832
2022/06/02,0.635
2022/06/03,0.355
2022/06/04,1.126
2022/06/05,0.301
2022/06/06,0.923
2022/06/07,2.942
2022/06/08,3.884
2022/06/09,2.489
2022/06/10,0.807
2022/06/11,-0.302
2022/06/12,-0.374
2022/06/13,14.712
2022/06/14,13.571
2022/06/15,9.588
2022/06/16,1.343
2022/06/17,-3.381
2022/06/18,-2.032
2022/06/19,-2.453
2022/06/20,-4.09
2022/06/21,-3.868
2022/06/22,-3.824
2022/06/23,-2.616
2022/06/24,-1.217
2022/06/25,-3.265
2022/06/26,-4.436
2022/06/27,-3.217
2022/06/28,-0.161
2022/06/29,4.247
2022/06/30,5.001
2022/07/01,0.733
2022/07/02,-4.364
2022/07/03,-6.669
2022/07/04,-5.695
2022/07/05,-3.287
2022/07/06,-0.751
2022/07/07,0.572
2022/07/08,-0.029
2022/07/09,-0.814
2022/07/10,-2.561
2022/07/11,-0.731
2022/07/12,0.503
2022/07/13,2.383
2022/07/14,2.304
2022/07/15,1.256
2022/07/16,1.152
2022/07/17,-0.78
2022/07/18,0.64
2022/07/19,2.496
2022/07/20,1.86
2022/07/21,0.185
2022/07/22,-2
2022/07/23,-4.354
2022/07/24,-5.129
2022/07/25,-2.371
2022/07/26,-0.924
2022/07/27,2.124
2022/07/28,3.333
2022/07/29,2.079
2022/07/30,-1.508
2022/07/31,-3.748
2022/08/01,-0.653
2022/08/02,0.07
2022/08/03,-1.055
2022/08/04,-2.371
2022/08/05,-2.938
2022/08/06,-4.371
2022/08/07,-4.311
2022/08/08,-0.493
2022/08/09,2.142
2022/08/10,5.825
2022/08/11,4.448
2022/08/12,1.373
2022/08/13,-1.837
2022/08/14,-2.876
2022/08/15,-0.358
2022/08/16,-1.579
2022/08/17,-1.577
2022/08/18,-2.378
2022/08/19,1.233
2022/08/20,-0.416
2022/08/21,-2.42
2022/08/22,-0.503
2022/08/23,-0.007
2022/08/24,0.099
2022/08/25,0.846
2022/08/26,2.118
2022/08/27,-0.973
2022/08/28,-2.981
2022/08/29,-0.966
2022/08/30,2.706
2022/08/31,4.034
2022/09/01,1.91
2022/09/02,-0.575
2022/09/03,-4.443
2022/09/04,-5.577
2022/09/05,-3.454
2022/09/06,0.007
2022/09/07,4.547
2022/09/08,7.015
2022/09/09,4.373
2022/09/10,-0.038
2022/09/11,-2.104
2022/09/12,-0.213
2022/09/13,4.534
2022/09/14,2.743
2022/09/15,3.483
2022/09/16,0.523
2022/09/17,-4.1
2022/09/18,-4.887
2022/09/19,-2.863
2022/09/20,-0.908
2022/09/21,2.775
2022/09/22,1.104
2022/09/23,-0.014
2022/09/24,-2.952
2022/09/25,-3.817
2022/09/26,-0.599
2022/09/27,1.287
2022/09/28,2.226
2022/09/29,1.594
2022/09/30,0.746
2022/10/01,-2.425
2022/10/02,-4.167
2022/10/03,-2.948
2022/10/04,-0.972
2022/10/05,1.824
2022/10/06,1.419
2022/10/07,0.65
2022/10/08,-2.136
2022/10/09,-3.423
2022/10/10,-1.025
2022/10/11,-0.437
2022/10/12,-0.033
2022/10/13,2.48
2022/10/14,1.519
2022/10/15,-1.473
2022/10/16,-1.703
2022/10/17,2.821
2022/10/18,5.108
2022/10/19,4.336
2022/10/20,5.228
2022/10/21,5.302
2022/10/22,0.013
2022/10/23,-2.7
2022/10/24,-2.637
2022/10/25,-0.715
2022/10/26,0.905
2022/10/27,0.084
2022/10/28,-0.228
2022/10/29,-0.496
2022/10/30,-3.429
2022/10/31,-0.933
2022/11/01,-0.478
2022/11/02,1.625
2022/11/03,1.722
2022/11/04,2.143
2022/11/05,-2.373
2022/11/06,-4.217
2022/11/07,-2.525
2022/11/08,12.559
2022/11/09,21.939
2022/11/10,17.362
2022/11/11,7.39
2022/11/12,-1.801
2022/11/13,-6.211
2022/11/14,-6.101
2022/11/15,-6.141
2022/11/16,-6.701
2022/11/17,-6.56
2022/11/18,-7.209
2022/11/19,-8.552
2022/11/20,-6.775
2022/11/21,-2.358
2022/11/22,1.351
2022/11/23,-0.399
2022/11/24,-2.462
2022/11/25,-4.366
2022/11/26,-5.346
2022/11/27,-5.757
2022/11/28,-1.939
2022/11/29,0.139
