Date,hashrate7sma
2016/05/02,2430121387651
2016/05/03,2464777763516
2016/05/04,2492903471944
2016/05/05,2514445810800
2016/05/06,2530599455371
2016/05/07,2531397286406
2016/05/08,2542389152882
2016/05/09,2568749747017
2016/05/10,2584222163843
2016/05/11,2589401963222
2016/05/12,2602535669086
2016/05/13,2638985950753
2016/05/14,2670673558178
2016/05/15,2698081140663
2016/05/16,2721205368920
2016/05/17,2735273300993
2016/05/18,2780450505410
2016/05/19,2825937287677
2016/05/20,2855380025295
2016/05/21,2894640227236
2016/05/22,2929652634340
2016/05/23,2967688713746
2016/05/24,3013453066953
2016/05/25,3046807923697
2016/05/26,3075701358925
2016/05/27,3097913792863
2016/05/28,3127847164612
2016/05/29,3162424850442
2016/05/30,3193629332940
2016/05/31,3212064124298
2016/06/01,3218273336497
2016/06/02,3229541850739
2016/06/03,3263552022806
2016/06/04,3284106888752
2016/06/05,3291320746563
2016/06/06,3316405713957
2016/06/07,3350527897778
2016/06/08,3394582436891
2016/06/09,3451659107398
2016/06/10,3453118296801
2016/06/11,3475821371735
2016/06/12,3512231843711
2016/06/13,3551268547960
2016/06/14,3591834867932
2016/06/15,3626150594068
2016/06/16,3637196884107
2016/06/17,3699079360731
2016/06/18,3728700306911
2016/06/19,3767698257916
2016/06/20,3781760863909
2016/06/21,3782586896841
2016/06/22,3810520649478
2016/06/23,3850031911774
2016/06/24,3868740056610
2016/06/25,3898456627042
2016/06/26,3932207809668
2016/06/27,3982419002810
2016/06/28,4048237022529
2016/06/29,4076980810779
2016/06/30,4097627125827
2016/07/01,4132851953231
2016/07/02,4172157402303
2016/07/03,4208330749220
2016/07/04,4232276880180
2016/07/05,4249148335987
2016/07/06,4280833573800
2016/07/07,4306995160231
2016/07/08,4322908433100
2016/07/09,4338539965957
2016/07/10,4344577282574
2016/07/11,4362035675864
2016/07/12,4379185941262
2016/07/13,4404962285487
2016/07/14,4426416086751
2016/07/15,4434453210428
2016/07/16,4444736252643
2016/07/17,4453236099836
2016/07/18,4469631789309
2016/07/19,4478199026828
2016/07/20,4465103945449
2016/07/21,4483657643191
2016/07/22,4488251807065
2016/07/23,4515785772871
2016/07/24,4523265769931
2016/07/25,4492284571620
2016/07/26,4439927091982
2016/07/27,4375512130094
2016/07/28,4322594175102
2016/07/29,4280242549536
2016/07/30,4199905777001
2016/07/31,4145993287319
2016/08/01,4100361422533
2016/08/02,4041618919147
2016/08/03,3990168731645
2016/08/04,3948020270294
2016/08/05,3932817098518
2016/08/06,3913779758248
2016/08/07,3904824340289
2016/08/08,3919611460007
2016/08/09,4007751952038
2016/08/10,4126002184935
2016/08/11,4212304348876
2016/08/12,4283308849629
2016/08/13,4362480031566
2016/08/14,4424210322734
2016/08/15,4477673586154
2016/08/16,4516124045558
2016/08/17,4541035853994
2016/08/18,4566293903286
2016/08/19,4586002409644
2016/08/20,4633138950734
2016/08/21,4685924139214
2016/08/22,4740166890717
2016/08/23,4791165321515
2016/08/24,4841426370633
2016/08/25,4892834051856
2016/08/26,4975105402069
2016/08/27,5036811500790
2016/08/28,5081899124770
2016/08/29,5113154451799
2016/08/30,5131122171645
2016/08/31,5165934071428
2016/09/01,5192784988136
2016/09/02,5206662260392
2016/09/03,5181411104212
2016/09/04,5145987282630
2016/09/05,5146887955894
2016/09/06,5141292233449
2016/09/07,5138382943690
2016/09/08,5119955907949
2016/09/09,5095141392344
2016/09/10,5116343397201
2016/09/11,5185970949913
2016/09/12,5226232952887
2016/09/13,5269507797345
2016/09/14,5320779106081
2016/09/15,5378351982275
2016/09/16,5426794860598
2016/09/17,5497238697023
2016/09/18,5443551133846
2016/09/19,5408834193183
2016/09/20,5462931712880
2016/09/21,5515466575704
2016/09/22,5496672119643
2016/09/23,5562681148905
2016/09/24,5602853382967
2016/09/25,5770354332540
2016/09/26,5871192610926
2016/09/27,5933413018362
2016/09/28,5979732428752
2016/09/29,6119031657859
2016/09/30,6153996591581
2016/10/01,6217229834886
2016/10/02,6274167491067
2016/10/03,6361966795388
2016/10/04,6423969343352
2016/10/05,6471961614320
2016/10/06,6507829662615
2016/10/07,6537492788087
2016/10/08,6574769920267
2016/10/09,6603801853158
2016/10/10,6658146523247
2016/10/11,6703756641236
2016/10/12,6720686444387
2016/10/13,6766524655871
2016/10/14,6881436707440
2016/10/15,6968741645048
2016/10/16,7065679355196
2016/10/17,7103925205762
2016/10/18,7168683295140
2016/10/19,7266879384542
2016/10/20,7365013288663
2016/10/21,7441305183404
2016/10/22,7507898885379
2016/10/23,7517464157379
2016/10/24,7601624535912
2016/10/25,7662732634541
2016/10/26,7735929805232
2016/10/27,7752169902337
2016/10/28,7707861904967
2016/10/29,7445913880912
2016/10/30,7190052426025
2016/10/31,6969722662954
2016/11/01,6604976337656
2016/11/02,6154541031704
2016/11/03,5693618091757
2016/11/04,5224600701862
2016/11/05,4937816204522
2016/11/06,4666878718506
2016/11/07,4442645040327
2016/11/08,4422938721486
2016/11/09,4459595273557
2016/11/10,4469368194061
2016/11/11,4513186805299
2016/11/12,4603141143220
2016/11/13,4755439200255
2016/11/14,4829999365250
2016/11/15,4834149138768
2016/11/16,4841248774490
2016/11/17,4875708517160
2016/11/18,4978851681914
2016/11/19,5110932103673
2016/11/20,5261247280098
2016/11/21,5432930801701
2016/11/22,5547178925914
2016/11/23,5668747531453
2016/11/24,5733456985375
2016/11/25,5748521403260
2016/11/26,5731516660052
2016/11/27,5640002305232
2016/11/28,5528467429977
2016/11/29,5456564664372
2016/11/30,5357758258128
2016/12/01,5354540351763
2016/12/02,5360674029566
2016/12/03,5396698927802
2016/12/04,5425704413988
2016/12/05,5406646081031
2016/12/06,5394505679547
2016/12/07,5435566939707
2016/12/08,5509159008694
2016/12/09,5591038402475
2016/12/10,5651971852810
2016/12/11,5745389931506
2016/12/12,5825973251530
2016/12/13,5940551916399
2016/12/14,6031330489290
2016/12/15,6076151933821
2016/12/16,6129764510507
2016/12/17,6176749954458
2016/12/18,6232458175387
2016/12/19,6320066032965
2016/12/20,6402872215280
2016/12/21,6483533010372
2016/12/22,6537584833725
2016/12/23,6499450172200
2016/12/24,6399775044789
2016/12/25,6306114559429
2016/12/26,6243271023412
2016/12/27,6128371682027
2016/12/28,6015366822731
2016/12/29,5931069041231
2016/12/30,5912386309525
2016/12/31,5953189542011
2017/01/01,5956523806033
2017/01/02,5932625812087
2017/01/03,5938325376741
2017/01/04,6037979208118
2017/01/05,6161356377227
2017/01/06,6288640455169
2017/01/07,6441257747291
2017/01/08,6596863303787
2017/01/09,6782688496577
2017/01/10,6968227055239
2017/01/11,7075816937677
2017/01/12,7173392847632
2017/01/13,7285592496505
2017/01/14,7365898701003
2017/01/15,7464366099887
2017/01/16,7529221618739
2017/01/17,7582745584457
2017/01/18,7616572176059
2017/01/19,7713561129037
2017/01/20,7752198137444
2017/01/21,7817385426782
2017/01/22,7866325314621
2017/01/23,7937467069212
2017/01/24,8004184221436
2017/01/25,8082985617738
2017/01/26,8119584456110
2017/01/27,8177326180199
2017/01/28,8210874894778
2017/01/29,8215519893858
2017/01/30,8231244049415
2017/01/31,8261857758225
2017/02/01,8273354724626
2017/02/02,8279124782160
2017/02/03,8283166900916
2017/02/04,8304464315906
2017/02/05,8398500435195
2017/02/06,8474577921252
2017/02/07,8549817534263
2017/02/08,8658026091800
2017/02/09,8734878532951
2017/02/10,8870076165322
2017/02/11,8991042717792
2017/02/12,9079288673538
2017/02/13,9171728061863
2017/02/14,9281240204665
2017/02/15,9379505651557
2017/02/16,9477832421050
2017/02/17,9562971474763
2017/02/18,9653806460071
2017/02/19,9751482035995
2017/02/20,9836550485100
2017/02/21,9938532667391
2017/02/22,10017279800894
2017/02/23,10105342938270
2017/02/24,10174913956648
2017/02/25,10275243530131
2017/02/26,10412743669612
2017/02/27,10549956272476
2017/02/28,10726089576216
2017/03/01,10864746077559
2017/03/02,11024814386909
2017/03/03,11237582965152
2017/03/04,11384528442307
2017/03/05,11546067350537
2017/03/06,11706447134966
2017/03/07,11784620121330
2017/03/08,11980754957306
2017/03/09,12155355982784
2017/03/10,12274290572522
2017/03/11,12449894782193
2017/03/12,12555893260936
2017/03/13,12732306740200
2017/03/14,12893415317284
2017/03/15,13045446560595
2017/03/16,13216793258725
2017/03/17,13487814382257
2017/03/18,13748685217144
2017/03/19,13891952221061
2017/03/20,14095780756551
2017/03/21,14282608285993
2017/03/22,14465683801301
2017/03/23,14699028306687
2017/03/24,14815358220250
2017/03/25,14921311350435
2017/03/26,15251061419711
2017/03/27,15540952347344
2017/03/28,15811956281712
2017/03/29,16130486806485
2017/03/30,16381559781415
2017/03/31,16711337819966
2017/04/01,16983234929096
2017/04/02,17140085842131
2017/04/03,17093080251389
2017/04/04,17254976761369
2017/04/05,17391149596683
2017/04/06,17503063772091
2017/04/07,17590207318932
2017/04/08,17733351709157
2017/04/09,17831357149582
2017/04/10,18046923180275
2017/04/11,18200943610425
2017/04/12,18267250000560
2017/04/13,18300884109769
2017/04/14,18527224305615
2017/04/15,18657953884428
2017/04/16,18884772358364
2017/04/17,19144328291626
2017/04/18,19376968170069
2017/04/19,19594198978439
2017/04/20,19892273106566
2017/04/21,20030533250603
2017/04/22,20265059933807
2017/04/23,20521468236011
2017/04/24,20632862149769
2017/04/25,20816043812904
2017/04/26,20989512342398
2017/04/27,21179081241670
2017/04/28,21485978975277
2017/04/29,21852600109235
2017/04/30,22073994339494
2017/05/01,22436228179483
2017/05/02,22674112403108
2017/05/03,23005582824173
2017/05/04,23241669212375
2017/05/05,23457644709276
2017/05/06,23593008208128
2017/05/07,23867596145195
2017/05/08,24050093577494
2017/05/09,24387116526507
2017/05/10,24635187623181
2017/05/11,24996165444801
2017/05/12,25314800575007
2017/05/13,25548637399419
2017/05/14,25837531993276
2017/05/15,26313660921586
2017/05/16,26688602590384
2017/05/17,26890533673484
2017/05/18,27168363872726
2017/05/19,27471647068276
2017/05/20,27979596062442
2017/05/21,28496156233581
2017/05/22,29005723295874
2017/05/23,29292201855740
2017/05/24,29894549621046
2017/05/25,30379727897349
2017/05/26,30720501586775
2017/05/27,31083327756181
2017/05/28,31289027738018
2017/05/29,31665708598154
2017/05/30,32526964807452
2017/05/31,33145030318741
2017/06/01,34018250225887
2017/06/02,34745600340499
2017/06/03,35495435684804
2017/06/04,36414374079173
2017/06/05,37167645943660
2017/06/06,37676900940155
2017/06/07,38557057482278
2017/06/08,39211471679595
2017/06/09,39992254997959
2017/06/10,40927144706133
2017/06/11,41877634468330
2017/06/12,42688613010446
2017/06/13,43644790303035
2017/06/14,44528201336925
2017/06/15,45484226521589
2017/06/16,46570401353073
2017/06/17,47576984022880
2017/06/18,48572767910726
2017/06/19,49658843390374
2017/06/20,50672078249804
2017/06/21,51593025825154
2017/06/22,52481183532434
2017/06/23,53191584445640
2017/06/24,53864103748732
2017/06/25,54492368736863
2017/06/26,55327553011546
2017/06/27,55999875731241
2017/06/28,56834134344141
2017/06/29,57805823537870
2017/06/30,58850508004664
2017/07/01,59832236382627
2017/07/02,60790278028684
2017/07/03,61731024635824
2017/07/04,62908650742089
2017/07/05,63606068953497
2017/07/06,64239454380619
2017/07/07,65014891508612
2017/07/08,65716321480573
2017/07/09,66422623737645
2017/07/10,67008769287524
2017/07/11,67304795489793
2017/07/12,67606906294714
2017/07/13,67834901372632
2017/07/14,67703480780523
2017/07/15,67864766382134
2017/07/16,68174821301125
2017/07/17,67831178128347
2017/07/18,67798129995148
2017/07/19,68404053757464
2017/07/20,69240816695303
2017/07/21,70243651703148
2017/07/22,70867163926583
2017/07/23,71649439775577
2017/07/24,72637032406377
2017/07/25,73888149526871
2017/07/26,74697850437775
2017/07/27,75008983702580
2017/07/28,75631760370601
2017/07/29,76148676651319
2017/07/30,76626677594815
2017/07/31,77663459468910
2017/08/01,78186959939302
2017/08/02,78590606959454
2017/08/03,78743848292073
2017/08/04,79060501796023
2017/08/05,79400686996660
2017/08/06,79540755021453
2017/08/07,79750778837815
2017/08/08,80103576485211
2017/08/09,80857674695586
2017/08/10,81820880322224
2017/08/11,82515092168024
2017/08/12,83703904632310
2017/08/13,84792313084066
2017/08/14,85826705945309
2017/08/15,86903760350478
2017/08/16,87803764564581
2017/08/17,89105862132230
2017/08/18,90128825282536
2017/08/19,91290764975784
2017/08/20,92096293236958
2017/08/21,92978604104355
2017/08/22,93710675042852
2017/08/23,94714142519893
2017/08/24,95385328215107
2017/08/25,95888925652642
2017/08/26,95966575977441
2017/08/27,96282044977448
2017/08/28,95826297234882
2017/08/29,96292006736147
2017/08/30,96491565901484
2017/08/31,96593555575128
2017/09/01,97117321682937
2017/09/02,97532583893720
2017/09/03,97954782426665
2017/09/04,99015533177335
2017/09/05,99193184782306
2017/09/06,99181190794373
2017/09/07,99725302976040
2017/09/08,1.0083262526892E+14
2017/09/09,1.0157289950834E+14
2017/09/10,1.0215002542235E+14
2017/09/11,1.0250788121133E+14
2017/09/12,1.035939213367E+14
2017/09/13,1.0415930820021E+14
2017/09/14,1.0470716642899E+14
2017/09/15,1.0506737856236E+14
2017/09/16,1.0551238795739E+14
2017/09/17,1.0630586164083E+14
2017/09/18,1.0677874159219E+14
2017/09/19,1.068597615807E+14
2017/09/20,1.0741305803894E+14
2017/09/21,1.0795214794672E+14
2017/09/22,1.0783199825302E+14
2017/09/23,1.0737002133791E+14
2017/09/24,1.0718351309581E+14
2017/09/25,1.0657343303249E+14
2017/09/26,1.0576637220962E+14
2017/09/27,1.0551629356680E+14
2017/09/28,1.044448189257E+14
2017/09/29,1.0292284603396E+14
2017/09/30,1.0196728878903E+14
2017/10/01,1.0127126145092E+14
2017/10/02,1.0126289914768E+14
2017/10/03,1.0102590868525E+14
2017/10/04,1.0082719765733E+14
2017/10/05,1.0166358890866E+14
2017/10/06,1.0238753135796E+14
2017/10/07,1.0287482438089E+14
2017/10/08,1.0318935788806E+14
2017/10/09,1.0364719473442E+14
2017/10/10,1.0432996476764E+14
2017/10/11,1.0504511941164E+14
2017/10/12,1.0472025782675E+14
2017/10/13,1.0576010637588E+14
2017/10/14,1.063948359439E+14
2017/10/15,1.0704366578796E+14
2017/10/16,1.0805058041552E+14
2017/10/17,1.0924402917076E+14
2017/10/18,1.0988378511010E+14
2017/10/19,1.1167579868212E+14
2017/10/20,1.1269710780136E+14
2017/10/21,1.143493583289E+14
2017/10/22,1.1582043745502E+14
2017/10/23,1.166797532702E+14
2017/10/24,1.1770583608066E+14
2017/10/25,1.1840788989725E+14
2017/10/26,1.1794839775573E+14
2017/10/27,1.0119999473418E+14
2017/10/28,84533020505568
2017/10/29,67547948309927
2017/10/30,50726931840652
2017/10/31,33349547243660
2017/11/01,33679265057706
2017/11/02,33791663289166
2017/11/03,50065980599906
2017/11/04,66057876288101
2017/11/05,82780264760860
2017/11/06,99149644801537
2017/11/07,1.1542302815524E+14
2017/11/08,1.1472931131822E+14
2017/11/09,1.1452290673871E+14
2017/11/10,1.1478629072429E+14
2017/11/11,1.1532547797652E+14
2017/11/12,1.154966627587E+14
2017/11/13,1.1590728405554E+14
2017/11/14,1.160224786745E+14
2017/11/15,1.1591099798691E+14
2017/11/16,1.1556232700136E+14
2017/11/17,1.1511147591901E+14
2017/11/18,1.1451157763588E+14
2017/11/19,1.1375779251035E+14
2017/11/20,1.1414842585047E+14
2017/11/21,1.1472727872486E+14
2017/11/22,1.1516205760042E+14
2017/11/23,1.1665847828816E+14
2017/11/24,1.1840131760008E+14
2017/11/25,1.2037288729105E+14
2017/11/26,1.2211242547622E+14
2017/11/27,1.2257356489236E+14
2017/11/28,1.2294560356894E+14
2017/11/29,1.236630129893E+14
2017/11/30,1.2404423935118E+14
2017/12/01,1.2414275987472E+14
2017/12/02,1.2418364645368E+14
2017/12/03,1.2371253763541E+14
2017/12/04,1.2405843440244E+14
2017/12/05,1.243531058444E+14
2017/12/06,1.2438372695122E+14
2017/12/07,1.244321517904E+14
2017/12/08,1.2469241202071E+14
2017/12/09,1.2507638402739E+14
2017/12/10,1.2576952889826E+14
2017/12/11,1.2612317991091E+14
2017/12/12,1.2691497251716E+14
2017/12/13,1.284023247586E+14
2017/12/14,1.3018169800258E+14
2017/12/15,1.32525481238E+14
2017/12/16,1.3447968192979E+14
2017/12/17,1.3679522308198E+14
2017/12/18,1.3951719051849E+14
2017/12/19,1.4176860994822E+14
2017/12/20,1.4316062319753E+14
2017/12/21,1.4406175001815E+14
2017/12/22,1.4398985510382E+14
2017/12/23,1.4507092940819E+14
2017/12/24,1.4592809796497E+14
2017/12/25,1.4639523023656E+14
2017/12/26,1.4735769203559E+14
2017/12/27,1.4860762850647E+14
2017/12/28,1.504200355659E+14
2017/12/29,1.5190897349184E+14
2017/12/30,1.5264918162801E+14
2017/12/31,1.5379139825397E+14
2018/01/01,1.5504290412533E+14
2018/01/02,1.561276035517E+14
2018/01/03,1.570146088248E+14
2018/01/04,1.5786331435896E+14
2018/01/05,1.5967908713404E+14
2018/01/06,1.608727208418E+14
2018/01/07,1.6259111835583E+14
2018/01/08,1.6392102074858E+14
2018/01/09,1.6559344620813E+14
2018/01/10,1.6781303907127E+14
2018/01/11,1.7026449025958E+14
2018/01/12,1.7226383195478E+14
2018/01/13,1.7483470748606E+14
2018/01/14,1.7718138543246E+14
2018/01/15,1.7901677000954E+14
2018/01/16,1.8135350431629E+14
2018/01/17,1.8373813873819E+14
2018/01/18,1.8512060896806E+14
2018/01/19,1.8632814465281E+14
2018/01/20,1.8855057120807E+14
2018/01/21,1.8956674927275E+14
2018/01/22,1.9177517412406E+14
2018/01/23,1.9312179730714E+14
2018/01/24,194652183747483
2018/01/25,1.9666238442364E+14
2018/01/26,1.9875740766446E+14
2018/01/27,1.995294020206E+14
2018/01/28,2.0128381916311E+14
2018/01/29,2.0357446577814E+14
2018/01/30,2.0555495592826E+14
2018/01/31,2.0758350370253E+14
2018/02/01,2.1008169582976E+14
2018/02/02,2.1306257747387E+14
2018/02/03,216163540986597
2018/02/04,2.188467885075E+14
2018/02/05,2.2117032989548E+14
2018/02/06,2.2348268293013E+14
2018/02/07,2.2578415470613E+14
2018/02/08,2.2700903615199E+14
2018/02/09,2.2822499286207E+14
2018/02/10,2.297469873508E+14
2018/02/11,2.3158987512914E+14
2018/02/12,2.3327291842975E+14
2018/02/13,2.355571539773E+14
2018/02/14,2.3617014092749E+14
2018/02/15,2.3744360033636E+14
2018/02/16,2.3890335332404E+14
2018/02/17,2.402147939707E+14
2018/02/18,2.4122831039803E+14
2018/02/19,2.4147736662633E+14
2018/02/20,2.4105318498274E+14
2018/02/21,2.4181609960607E+14
2018/02/22,2.4255424549954E+14
2018/02/23,2.4296506575E+14
2018/02/24,2.4309244572503E+14
2018/02/25,2.4404931120342E+14
2018/02/26,2.4471104707768E+14
2018/02/27,2.4523445232223E+14
2018/02/28,2.467227618808E+14
2018/03/01,248094928577470
2018/03/02,2.493857235462E+14
2018/03/03,2.5165723531303E+14
2018/03/04,2.5212098803078E+14
2018/03/05,2.5312031349038E+14
2018/03/06,2.5480377231873E+14
2018/03/07,2.5642742976316E+14
2018/03/08,2.5776118632624E+14
2018/03/09,2.5797972485191E+14
2018/03/10,2.5780118656411E+14
2018/03/11,2.5843243832883E+14
2018/03/12,2.5918252160282E+14
2018/03/13,2.5976227315788E+14
2018/03/14,2.5877142538712E+14
2018/03/15,2.5834555128838E+14
2018/03/16,2.6009171898841E+14
2018/03/17,2.6120911641688E+14
2018/03/18,2.6219279912065E+14
2018/03/19,2.6306593527348E+14
2018/03/20,2.6420013491718E+14
2018/03/21,2.6522136406814E+14
2018/03/22,2.6572384928454E+14
2018/03/23,2.6509305229257E+14
2018/03/24,2.644689261437E+14
2018/03/25,2.6432962990875E+14
2018/03/26,2.6506371696308E+14
2018/03/27,2.6473609384859E+14
2018/03/28,2.6484366652589E+14
2018/03/29,2.6437272111863E+14
2018/03/30,2.641589750965E+14
2018/03/31,2.6367620296762E+14
2018/04/01,2.630717889016E+14
2018/04/02,2.6146996503784E+14
2018/04/03,2.5990569314259E+14
2018/04/04,2.5873692048744E+14
2018/04/05,2.5844420205336E+14
2018/04/06,2.5864331876528E+14
2018/04/07,258729612581791
2018/04/08,2.5849739311741E+14
2018/04/09,2.5704918487234E+14
2018/04/10,2.5734754755579E+14
2018/04/11,2.5695786627127E+14
2018/04/12,2.5615219804808E+14
2018/04/13,2.5480990847248E+14
2018/04/14,2.541409822912E+14
2018/04/15,2.5372948142798E+14
2018/04/16,2.5464219702881E+14
2018/04/17,2.5461305357526E+14
2018/04/18,2.5401702396024E+14
2018/04/19,2.5464781434165E+14
2018/04/20,2.5399601424951E+14
2018/04/21,2.54671327699E+14
2018/04/22,2.5489525710386E+14
2018/04/23,2.5557980166E+14
2018/04/24,2.5556269459402E+14
2018/04/25,2.567805683402E+14
2018/04/26,2.5833073289017E+14
2018/04/27,2.5942033743903E+14
2018/04/28,2.5861983137909E+14
2018/04/29,259901679443333
2018/04/30,2.6037920662336E+14
2018/05/01,2.6050235382992E+14
2018/05/02,2.6109470029769E+14
2018/05/03,260467087299520
2018/05/04,2.6162276868996E+14
2018/05/05,2.639212562853E+14
2018/05/06,2.6465943582354E+14
2018/05/07,2.664209898722E+14
2018/05/08,2.6888027288222E+14
2018/05/09,2.7004196508212E+14
2018/05/10,2.7105309387546E+14
2018/05/11,2.7205051608475E+14
2018/05/12,2.7327059867096E+14
2018/05/13,2.7435249529641E+14
2018/05/14,2.7385379346898E+14
2018/05/15,2.7325014110334E+14
2018/05/16,2.7321002127939E+14
2018/05/17,2.7358076568017E+14
2018/05/18,2.7323959914802E+14
2018/05/19,2.7224229599369E+14
2018/05/20,2.7187275899386E+14
2018/05/21,2.7262255420158E+14
2018/05/22,2.734167872113E+14
2018/05/23,2.7405097785869E+14
2018/05/24,2.728681515708E+14
2018/05/25,2.7227853456414E+14
2018/05/26,2.7212155603351E+14
2018/05/27,2.7049341825923E+14
2018/05/28,2.6917691946511E+14
2018/05/29,2.6818722282861E+14
2018/05/30,2.6698982677657E+14
2018/05/31,2.6811277483167E+14
2018/06/01,2.6735549760615E+14
2018/06/02,2.6696644344514E+14
2018/06/03,2.6721537293571E+14
2018/06/04,2.6698042559209E+14
2018/06/05,266767169243078
2018/06/06,2.6664679060004E+14
2018/06/07,2.6596998202936E+14
2018/06/08,2.6706831606734E+14
2018/06/09,2.6880234773178E+14
2018/06/10,2.6930483087004E+14
2018/06/11,2.7027488540057E+14
2018/06/12,2.7188256826207E+14
2018/06/13,2.7263132678497E+14
2018/06/14,2.7296448279395E+14
2018/06/15,2.7299428497882E+14
2018/06/16,2.7178788989914E+14
2018/06/17,2.7178776095256E+14
2018/06/18,2.7259910340668E+14
2018/06/19,2.732554261396E+14
2018/06/20,2.7451742767907E+14
2018/06/21,2.7636762323687E+14
2018/06/22,2.7858828155111E+14
2018/06/23,2.7984995100353E+14
2018/06/24,2.8156669589277E+14
2018/06/25,2.8197522361118E+14
2018/06/26,2.8163901270345E+14
2018/06/27,2.8292687223432E+14
2018/06/28,2.8244383725836E+14
2018/06/29,2.8138118680623E+14
2018/06/30,2.8239831531007E+14
2018/07/01,2.8161992577325E+14
2018/07/02,2.8137714701773E+14
2018/07/03,2.8212890103876E+14
2018/07/04,2.8138938014521E+14
2018/07/05,2.8323191929651E+14
2018/07/06,2.8471946733211E+14
2018/07/07,2.8517761025022E+14
2018/07/08,2.8646209315733E+14
2018/07/09,2.8813247782165E+14
2018/07/10,2.8814709507816E+14
2018/07/11,2.8738426780503E+14
2018/07/12,2.8573826106532E+14
2018/07/13,2.8437396970542E+14
2018/07/14,2.8259669732935E+14
2018/07/15,2.8187716528420E+14
2018/07/16,2.8012645031204E+14
2018/07/17,280281703327426
2018/07/18,2.8122067066439E+14
2018/07/19,2.8123698358208E+14
2018/07/20,2.8098516023496E+14
2018/07/21,2.7910633465636E+14
2018/07/22,2.7878103584474E+14
2018/07/23,2.7977323520005E+14
2018/07/24,2.7920917980959E+14
2018/07/25,280030396974467
2018/07/26,2.8096934133383E+14
2018/07/27,2.824987081572E+14
2018/07/28,2.8577685937872E+14
2018/07/29,2.8743872866368E+14
2018/07/30,2.8767647999419E+14
2018/07/31,2.8877778833662E+14
2018/08/01,2.883774387947E+14
2018/08/02,2.8912919010129E+14
2018/08/03,2.8894600165966E+14
2018/08/04,2.8960663554735E+14
2018/08/05,2.9010777587571E+14
2018/08/06,2.9071794615037E+14
2018/08/07,2.9095623762989E+14
2018/08/08,2.9208001785818E+14
2018/08/09,2.9253533513419E+14
2018/08/10,2.9346099288817E+14
2018/08/11,2.93530326208E+14
2018/08/12,2.9243823300804E+14
2018/08/13,2.9127972582559E+14
2018/08/14,2.9049998779441E+14
2018/08/15,2.8884964921638E+14
