Date,transactionvalue14varUSD
2019/09/16,7183
2019/09/17,10125
2019/09/18,16963
2019/09/19,16732
2019/09/20,16325
2019/09/21,17442
2019/09/22,17883
2019/09/23,18134
2019/09/24,26329
2019/09/25,27068
2019/09/26,25539
2019/09/27,25496
2019/09/28,22420
2019/09/29,23248
2019/09/30,23543
2019/10/01,23368
2019/10/02,23188
2019/10/03,27484
2019/10/04,29797
2019/10/05,33283
2019/10/06,35446
2019/10/07,35406
2019/10/08,22101
2019/10/09,17609
2019/10/10,12029
2019/10/11,9701
2019/10/12,9512
2019/10/13,10549
2019/10/14,7852
2019/10/15,7136
2019/10/16,7124
2019/10/17,6983
2019/10/18,6943
2019/10/19,7392
2019/10/20,6992
2019/10/21,6999
2019/10/22,6991
2019/10/23,9301
2019/10/24,11384
2019/10/25,11678
2019/10/26,14167
2019/10/27,12933
2019/10/28,21103
2019/10/29,21253
2019/10/30,20964
2019/10/31,19453
2019/11/01,19843
2019/11/02,18122
2019/11/03,18110
2019/11/04,17335
2019/11/05,16344
2019/11/06,16579
2019/11/07,18576
2019/11/08,18845
2019/11/09,19194
2019/11/10,20828
2019/11/11,9629
2019/11/12,8396
2019/11/13,7993
2019/11/14,7914
2019/11/15,8028
2019/11/16,8419
2019/11/17,9274
2019/11/18,7665
2019/11/19,3604
2019/11/20,3502
2019/11/21,3961
2019/11/22,10619
2019/11/23,10195
2019/11/24,9954
2019/11/25,12174
2019/11/26,12197
2019/11/27,13357
2019/11/28,14111
2019/11/29,14409
2019/11/30,13415
2019/12/01,14363
2019/12/02,14258
2019/12/03,14571
2019/12/04,14799
2019/12/05,14774
2019/12/06,8884
2019/12/07,9701
2019/12/08,10975
2019/12/09,8081
2019/12/10,8083
2019/12/11,6721
2019/12/12,3841
2019/12/13,3876
2019/12/14,4022
2019/12/15,4353
2019/12/16,3975
2019/12/17,8520
2019/12/18,14165
2019/12/19,23081
2019/12/20,23129
2019/12/21,23647
2019/12/22,23505
2019/12/23,23442
2019/12/24,23721
2019/12/25,22634
2019/12/26,22792
2019/12/27,22601
2019/12/28,22021
2019/12/29,20343
2019/12/30,20350
2019/12/31,19287
2020/01/01,16357
2020/01/02,6237
2020/01/03,7423
2020/01/04,6780
2020/01/05,6323
2020/01/06,6292
2020/01/07,6153
2020/01/08,7086
2020/01/09,6824
2020/01/10,6699
2020/01/11,6350
2020/01/12,6364
2020/01/13,6468
2020/01/14,9689
2020/01/15,9101
2020/01/16,8758
2020/01/17,8626
2020/01/18,8668
2020/01/19,7341
2020/01/20,7896
2020/01/21,8051
2020/01/22,8245
2020/01/23,7992
2020/01/24,8417
2020/01/25,11600
2020/01/26,12302
2020/01/27,12315
2020/01/28,8409
2020/01/29,7148
2020/01/30,7410
2020/01/31,11332
2020/02/01,10414
2020/02/02,10414
2020/02/03,10153
2020/02/04,12082
2020/02/05,12333
2020/02/06,22184
2020/02/07,33348
2020/02/08,26734
2020/02/09,22051
2020/02/10,21672
2020/02/11,20748
2020/02/12,28220
2020/02/13,30864
2020/02/14,31429
2020/02/15,29016
2020/02/16,25263
2020/02/17,28071
2020/02/18,28663
2020/02/19,25934
2020/02/20,26703
2020/02/21,25409
2020/02/22,26882
2020/02/23,24804
2020/02/24,24247
2020/02/25,19503
2020/02/26,21165
2020/02/27,21770
2020/02/28,22945
2020/02/29,29121
2020/03/01,30096
2020/03/02,25830
2020/03/03,24432
2020/03/04,26113
2020/03/05,23741
2020/03/06,23683
2020/03/07,21987
2020/03/08,21437
2020/03/09,29265
2020/03/10,29143
2020/03/11,23030
2020/03/12,124870
2020/03/13,139022
2020/03/14,132280
2020/03/15,131970
2020/03/16,132825
2020/03/17,136102
2020/03/18,140239
2020/03/19,140336
2020/03/20,140820
2020/03/21,152156
2020/03/22,165061
2020/03/23,165539
2020/03/24,165860
2020/03/25,171048
2020/03/26,60535
2020/03/27,31161
2020/03/28,31558
2020/03/29,33902
2020/03/30,19977
2020/03/31,19495
2020/04/01,20665
2020/04/02,18992
2020/04/03,14950
2020/04/04,14783
2020/04/05,15994
2020/04/06,17833
2020/04/07,11416
2020/04/08,11273
2020/04/09,11276
2020/04/10,16823
2020/04/11,18521
2020/04/12,18567
2020/04/13,18175
2020/04/14,19231
2020/04/15,19250
2020/04/16,21488
2020/04/17,21403
2020/04/18,20307
2020/04/19,18239
2020/04/20,18401
2020/04/21,15391
2020/04/22,15486
2020/04/23,15780
2020/04/24,19608
2020/04/25,17333
2020/04/26,15792
2020/04/27,15962
2020/04/28,15152
2020/04/29,15029
2020/04/30,19828
2020/05/01,19712
2020/05/02,20579
2020/05/03,20861
2020/05/04,20382
2020/05/05,20477
2020/05/06,20910
2020/05/07,24779
2020/05/08,19326
2020/05/09,19391
2020/05/10,21346
2020/05/11,21346
2020/05/12,18561
2020/05/13,17909
2020/05/14,13743
2020/05/15,12972
2020/05/16,14215
2020/05/17,14114
2020/05/18,13977
2020/05/19,14253
2020/05/20,14493
2020/05/21,10764
2020/05/22,10753
2020/05/23,10152
2020/05/24,7221
2020/05/25,7300
2020/05/26,6640
2020/05/27,5273
2020/05/28,4156
2020/05/29,6880
2020/05/30,8936
2020/05/31,10002
2020/06/01,10176
2020/06/02,24476
2020/06/03,24629
2020/06/04,25048
2020/06/05,24583
2020/06/06,28596
2020/06/07,29152
2020/06/08,28480
2020/06/09,28315
2020/06/10,26818
2020/06/11,27819
2020/06/12,27444
2020/06/13,29789
2020/06/14,29829
2020/06/15,32227
2020/06/16,14726
2020/06/17,14719
2020/06/18,14872
2020/06/19,14497
2020/06/20,14055
2020/06/21,13126
2020/06/22,14023
2020/06/23,14471
2020/06/24,30921
2020/06/25,72138
2020/06/26,72317
2020/06/27,67000
2020/06/28,67031
2020/06/29,69026
2020/06/30,69260
2020/07/01,69670
2020/07/02,70500
2020/07/03,71275
2020/07/04,70057
2020/07/05,72689
2020/07/06,72580
2020/07/07,72569
2020/07/08,61813
2020/07/09,16282
2020/07/10,14641
2020/07/11,16445
2020/07/12,16488
2020/07/13,17176
2020/07/14,21433
2020/07/15,21396
2020/07/16,21125
2020/07/17,21054
2020/07/18,20837
2020/07/19,18663
2020/07/20,18518
2020/07/21,18516
2020/07/22,16416
2020/07/23,51953
2020/07/24,55256
2020/07/25,51905
2020/07/26,54320
2020/07/27,82951
2020/07/28,85500
2020/07/29,82416
2020/07/30,83027
2020/07/31,78108
2020/08/01,62969
2020/08/02,52047
2020/08/03,42025
2020/08/04,32667
2020/08/05,26855
2020/08/06,23671
2020/08/07,20963
2020/08/08,28440
2020/08/09,35981
2020/08/10,27641
2020/08/11,27698
2020/08/12,37768
2020/08/13,46676
2020/08/14,77001
2020/08/15,78045
2020/08/16,80232
2020/08/17,80550
2020/08/18,78937
2020/08/19,77000
2020/08/20,74913
2020/08/21,73980
2020/08/22,62032
2020/08/23,66687
2020/08/24,66704
2020/08/25,66540
2020/08/26,60944
2020/08/27,56516
2020/08/28,27032
2020/08/29,26912
2020/08/30,31790
2020/08/31,91764
2020/09/01,246242
2020/09/02,371215
2020/09/03,447189
2020/09/04,485174
2020/09/05,486860
2020/09/06,410127
2020/09/07,385912
2020/09/08,361441
2020/09/09,326399
2020/09/10,261749
2020/09/11,236269
2020/09/12,188545
2020/09/13,166545
2020/09/14,166461
2020/09/15,138244
2020/09/16,98673
2020/09/17,70527
2020/09/18,63658
2020/09/19,54237
2020/09/20,64743
2020/09/21,61423
2020/09/22,68004
2020/09/23,70228
2020/09/24,77077
2020/09/25,91246
2020/09/26,118496
2020/09/27,129437
2020/09/28,114039
2020/09/29,111877
2020/09/30,100450
2020/10/01,87963
2020/10/02,32413
2020/10/03,48704
2020/10/04,65269
2020/10/05,48692
2020/10/06,49544
2020/10/07,42704
2020/10/08,42151
2020/10/09,42914
2020/10/10,42704
2020/10/11,47907
2020/10/12,48693
2020/10/13,45749
2020/10/14,45423
2020/10/15,36924
2020/10/16,32841
2020/10/17,40197
2020/10/18,45049
2020/10/19,46371
2020/10/20,46991
2020/10/21,51375
2020/10/22,60909
2020/10/23,59666
2020/10/24,61403
2020/10/25,65043
2020/10/26,68166
2020/10/27,69104
2020/10/28,68384
2020/10/29,67700
2020/10/30,70989
2020/10/31,61975
2020/11/01,59505
2020/11/02,58812
2020/11/03,56499
2020/11/04,53579
2020/11/05,62311
2020/11/06,87528
2020/11/07,91930
2020/11/08,87031
2020/11/09,85555
2020/11/10,85723
2020/11/11,88120
2020/11/12,103034
2020/11/13,105042
2020/11/14,99030
2020/11/15,86946
2020/11/16,87292
2020/11/17,99367
2020/11/18,119572
2020/11/19,117020
2020/11/20,114577
2020/11/21,148525
2020/11/22,130404
2020/11/23,168422
2020/11/24,226203
2020/11/25,223056
2020/11/26,255093
2020/11/27,250114
2020/11/28,241736
2020/11/29,215762
2020/11/30,193700
2020/12/01,206355
2020/12/02,213434
2020/12/03,211582
2020/12/04,216140
2020/12/05,233160
2020/12/06,260983
2020/12/07,228903
2020/12/08,149972
2020/12/09,153706
2020/12/10,103177
2020/12/11,102229
2020/12/12,102806
2020/12/13,111203
2020/12/14,111507
2020/12/15,62420
2020/12/16,68742
2020/12/17,152092
2020/12/18,158755
2020/12/19,157764
2020/12/20,148875
2020/12/21,164207
2020/12/22,165144
2020/12/23,162977
2020/12/24,162277
2020/12/25,176717
2020/12/26,164393
2020/12/27,152880
2020/12/28,153580
2020/12/29,190917
2020/12/30,208448
2020/12/31,180196
2021/01/01,180261
2021/01/02,180270
2021/01/03,518269
2021/01/04,1672818
2021/01/05,1862459
2021/01/06,2235553
2021/01/07,2588893
2021/01/08,2725519
2021/01/09,2385352
2021/01/10,2225776
2021/01/11,2367350
2021/01/12,2251115
2021/01/13,2053192
2021/01/14,2161596
2021/01/15,1674371
2021/01/16,1277077
2021/01/17,1502493
2021/01/18,1408054
2021/01/19,1625795
2021/01/20,1888021
2021/01/21,1834365
2021/01/22,1737707
2021/01/23,1835232
2021/01/24,1833236
2021/01/25,1693064
2021/01/26,1653087
2021/01/27,1630311
2021/01/28,1252084
2021/01/29,1367267
2021/01/30,1267763
2021/01/31,1144672
2021/02/01,1085010
2021/02/02,993523
2021/02/03,813336
2021/02/04,1096792
2021/02/05,1167878
2021/02/06,928724
2021/02/07,904743
2021/02/08,929104
2021/02/09,926458
2021/02/10,923856
2021/02/11,875281
2021/02/12,823779
2021/02/13,892029
2021/02/14,887772
2021/02/15,769422
2021/02/16,732911
2021/02/17,650082
2021/02/18,475189
2021/02/19,398267
2021/02/20,443554
2021/02/21,461812
2021/02/22,546420
2021/02/23,1651019
2021/02/24,1655119
2021/02/25,1644141
2021/02/26,1648555
2021/02/27,1661409
2021/02/28,1541796
2021/03/01,1523295
2021/03/02,1545189
2021/03/03,1662501
2021/03/04,1655429
2021/03/05,1744309
2021/03/06,1742999
2021/03/07,2251261
2021/03/08,2164234
2021/03/09,1005060
2021/03/10,975808
2021/03/11,975783
2021/03/12,1002403
2021/03/13,969752
2021/03/14,1176194
2021/03/15,1209909
2021/03/16,1200610
2021/03/17,1155782
2021/03/18,1182400
2021/03/19,1238725
2021/03/20,1409333
2021/03/21,703475
2021/03/22,663823
2021/03/23,638965
2021/03/24,618911
2021/03/25,706548
2021/03/26,521009
2021/03/27,579145
2021/03/28,616223
2021/03/29,501755
2021/03/30,566903
2021/03/31,667631
2021/04/01,699635
2021/04/02,1135822
2021/04/03,1615638
2021/04/04,1527111
2021/04/05,1654028
2021/04/06,1570423
2021/04/07,1463390
2021/04/08,1449843
2021/04/09,1420558
2021/04/10,1177937
2021/04/11,961561
2021/04/12,968708
2021/04/13,1025595
2021/04/14,1256611
2021/04/15,1231376
2021/04/16,1238858
2021/04/17,934527
2021/04/18,1834154
2021/04/19,1806249
2021/04/20,1850852
2021/04/21,1844994
2021/04/22,2338595
2021/04/23,2313335
2021/04/24,2433923
2021/04/25,2394108
2021/04/26,2279058
2021/04/27,2278905
2021/04/28,2226733
2021/04/29,2217162
2021/04/30,2183757
2021/05/01,2139255
2021/05/02,1541601
2021/05/03,2312097
2021/05/04,3854167
2021/05/05,4116973
2021/05/06,3907205
2021/05/07,4235289
2021/05/08,3785725
2021/05/09,3039843
2021/05/10,4523773
2021/05/11,5058837
2021/05/12,6250208
2021/05/13,7808120
2021/05/14,7338894
2021/05/15,6661007
2021/05/16,4939340
2021/05/17,5057923
2021/05/18,4959577
2021/05/19,12086755
2021/05/20,12774353
2021/05/21,12474507
2021/05/22,12464881
2021/05/23,10979795
2021/05/24,10916274
2021/05/25,10922220
2021/05/26,10945145
2021/05/27,10362689
2021/05/28,10588183
2021/05/29,10442391
2021/05/30,11753284
2021/05/31,13833087
2021/06/01,14139149
2021/06/02,7465475
2021/06/03,5165005
2021/06/04,4997049
2021/06/05,5866120
2021/06/06,5937775
2021/06/07,4660105
2021/06/08,3630802
2021/06/09,3001605
2021/06/10,2214380
2021/06/11,1908623
2021/06/12,2064172
2021/06/13,2449661
2021/06/14,2432866
2021/06/15,2151272
2021/06/16,2202802
2021/06/17,2132162
2021/06/18,2089596
2021/06/19,2360157
2021/06/20,2308194
2021/06/21,2599273
2021/06/22,2527174
2021/06/23,2148007
2021/06/24,2139744
2021/06/25,2134237
2021/06/26,2347805
2021/06/27,2370966
2021/06/28,2382902
2021/06/29,2374426
2021/06/30,2234393
2021/07/01,2310934
2021/07/02,2280178
2021/07/03,2448898
2021/07/04,2627822
2021/07/05,2196220
2021/07/06,1031739
2021/07/07,1044786
2021/07/08,1303520
2021/07/09,1257809
2021/07/10,1185112
2021/07/11,1437366
2021/07/12,1479703
2021/07/13,1451592
2021/07/14,1468833
2021/07/15,1278283
2021/07/16,1182783
2021/07/17,1184586
2021/07/18,1243281
2021/07/19,1236251
2021/07/20,1238731
2021/07/21,1267760
2021/07/22,922284
2021/07/23,862672
2021/07/24,890377
2021/07/25,817825
2021/07/26,1101984
2021/07/27,1119516
2021/07/28,1074369
2021/07/29,1108825
2021/07/30,1066788
2021/07/31,941716
2021/08/01,744917
2021/08/02,741526
2021/08/03,788628
2021/08/04,906580
2021/08/05,1105310
2021/08/06,1209979
2021/08/07,1017496
2021/08/08,546805
2021/08/09,942762
2021/08/10,946043
2021/08/11,823674
2021/08/12,789205
2021/08/13,779649
2021/08/14,781734
2021/08/15,712511
2021/08/16,770880
2021/08/17,751975
2021/08/18,755278
2021/08/19,771407
2021/08/20,816478
2021/08/21,1019735
2021/08/22,1146600
2021/08/23,983848
2021/08/24,1415628
2021/08/25,1469573
2021/08/26,1482172
2021/08/27,1513977
2021/08/28,1526589
2021/08/29,1480914
2021/08/30,1352214
2021/08/31,1860678
2021/09/01,2339120
2021/09/02,3194542
2021/09/03,3500396
2021/09/04,3038856
2021/09/05,2785853
2021/09/06,2789630
2021/09/07,3397992
2021/09/08,3495269
2021/09/09,3236726
2021/09/10,3204299
2021/09/11,2738536
2021/09/12,3113906
2021/09/13,3269477
2021/09/14,3470887
2021/09/15,3456412
2021/09/16,2870099
2021/09/17,2602998
2021/09/18,2723435
2021/09/19,2937970
2021/09/20,3099234
2021/09/21,2276524
2021/09/22,2051611
2021/09/23,1917006
2021/09/24,2872066
2021/09/25,3470932
2021/09/26,4086873
2021/09/27,4131863
2021/09/28,4193279
2021/09/29,4153812
2021/09/30,4317453
2021/10/01,4241110
2021/10/02,4346303
2021/10/03,4364183
2021/10/04,4067810
2021/10/05,4047818
2021/10/06,4046284
2021/10/07,4125717
2021/10/08,2953615
2021/10/09,2906561
2021/10/10,1499950
2021/10/11,1505226
2021/10/12,1480055
2021/10/13,1496781
2021/10/14,3840124
2021/10/15,4366647
2021/10/16,4132102
2021/10/17,3757898
2021/10/18,3700716
2021/10/19,3655720
2021/10/20,3691626
2021/10/21,4574445
2021/10/22,4667703
2021/10/23,4197796
2021/10/24,4365299
2021/10/25,4229910
2021/10/26,4109959
2021/10/27,4350339
2021/10/28,2890939
2021/10/29,3143305
2021/10/30,3390244
2021/10/31,3519134
2021/11/01,3517273
2021/11/02,3577886
2021/11/03,4510909
2021/11/04,3752838
2021/11/05,3665364
2021/11/06,3584934
2021/11/07,3494636
2021/11/08,3442507
2021/11/09,3393855
2021/11/10,3113597
2021/11/11,2994570
2021/11/12,2537283
2021/11/13,2490883
2021/11/14,2451495
2021/11/15,6059104
2021/11/16,6197724
2021/11/17,5524083
2021/11/18,5547279
2021/11/19,5548146
2021/11/20,5360569
2021/11/21,4595774
2021/11/22,4603158
2021/11/23,4622723
2021/11/24,4622662
2021/11/25,4691065
2021/11/26,5005296
2021/11/27,5189731
2021/11/28,5449663
2021/11/29,1889452
2021/11/30,2549814
2021/12/01,3442211
2021/12/02,3454486
2021/12/03,3761798
2021/12/04,4653575
2021/12/05,4814325
2021/12/06,5513445
2021/12/07,5417785
2021/12/08,5441475
2021/12/09,5243216
2021/12/10,5155236
2021/12/11,4942748
2021/12/12,5686888
2021/12/13,5676828
2021/12/14,5272974
2021/12/15,4836476
2021/12/16,4837397
2021/12/17,4731555
2021/12/18,3750342
2021/12/19,4458561
2021/12/20,3039892
2021/12/21,2625414
2021/12/22,2552437
2021/12/23,2430451
2021/12/24,2243784
2021/12/25,2243873
2021/12/26,2191948
2021/12/27,1506305
2021/12/28,1250277
2021/12/29,1177661
2021/12/30,2677480
2021/12/31,2949523
2022/01/01,3099627
2022/01/02,3161972
2022/01/03,3299104
2022/01/04,3314864
2022/01/05,3440329
2022/01/06,3852769
2022/01/07,4020365
2022/01/08,4102044
2022/01/09,4004677
2022/01/10,4055254
2022/01/11,4132231
2022/01/12,4155724
2022/01/13,2505781
2022/01/14,2143166
2022/01/15,2249222
2022/01/16,2194368
2022/01/17,2145905
2022/01/18,2119862
2022/01/19,1972443
2022/01/20,1261268
2022/01/21,2823001
2022/01/22,3350623
2022/01/23,3058254
2022/01/24,3311714
2022/01/25,3212458
2022/01/26,3214617
2022/01/27,3221965
2022/01/28,3176577
2022/01/29,2997632
2022/01/30,2823387
2022/01/31,2726576
2022/02/01,2636882
2022/02/02,2855364
2022/02/03,2850606
2022/02/04,1401451
2022/02/05,1189329
2022/02/06,1621190
2022/02/07,1237618
2022/02/08,1243698
2022/02/09,1066690
2022/02/10,1614767
2022/02/11,1704386
2022/02/12,1756630
2022/02/13,1979378
2022/02/14,1992760
2022/02/15,1997113
2022/02/16,2015184
2022/02/17,1847676
2022/02/18,1835495
2022/02/19,2114269
2022/02/20,2080861
2022/02/21,1962601
2022/02/22,1936548
2022/02/23,1921169
2022/02/24,2241686
2022/02/25,2081402
2022/02/26,2166416
2022/02/27,2138338
2022/02/28,2164007
2022/03/01,2269320
2022/03/02,2264055
2022/03/03,2246158
2022/03/04,2258229
2022/03/05,2159914
2022/03/06,2360306
2022/03/07,2366191
2022/03/08,2339413
2022/03/09,2362850
2022/03/10,1031967
2022/03/11,916945
2022/03/12,1167811
2022/03/13,1280020
2022/03/14,1190911
2022/03/15,1328008
2022/03/16,1285582
2022/03/17,1295379
2022/03/18,1312219
2022/03/19,1315041
2022/03/20,1271102
2022/03/21,1290789
2022/03/22,1504821
2022/03/23,1505316
2022/03/24,1660531
2022/03/25,1818612
2022/03/26,1666444
2022/03/27,1542822
2022/03/28,1524561
2022/03/29,1642240
2022/03/30,1852129
2022/03/31,1966536
2022/04/01,2109812
2022/04/02,2106992
2022/04/03,1771151
2022/04/04,1766226
2022/04/05,1741216
2022/04/06,1747875
2022/04/07,1751861
2022/04/08,1720029
2022/04/09,1492972
2022/04/10,1615744
2022/04/11,1769304
2022/04/12,1645007
2022/04/13,1506315
2022/04/14,1403684
2022/04/15,1185561
2022/04/16,1212661
2022/04/17,1218200
2022/04/18,1217109
2022/04/19,1167899
2022/04/20,1384584
2022/04/21,1273771
2022/04/22,1274387
2022/04/23,1425111
2022/04/24,1436327
2022/04/25,1177485
2022/04/26,1203510
2022/04/27,1202335
2022/04/28,1219671
2022/04/29,1585014
2022/04/30,1685973
2022/05/01,1599705
2022/05/02,1898448
2022/05/03,2364331
2022/05/04,2141855
2022/05/05,2142069
2022/05/06,2145829
2022/05/07,1848489
2022/05/08,1507301
2022/05/09,2206664
2022/05/10,2543404
2022/05/11,4020308
2022/05/12,6898887
2022/05/13,6978407
2022/05/14,7003432
2022/05/15,7699436
2022/05/16,7739770
2022/05/17,8058705
2022/05/18,8254720
2022/05/19,8374692
2022/05/20,8381793
2022/05/21,8941020
2022/05/22,9419816
2022/05/23,9006034
2022/05/24,8994830
2022/05/25,7354990
2022/05/26,2839835
2022/05/27,2162874
2022/05/28,2331405
2022/05/29,2481785
2022/05/30,1703996
2022/05/31,1715847
2022/06/01,1719571
2022/06/02,1701472
2022/06/03,1571281
2022/06/04,1657691
2022/06/05,1784592
2022/06/06,1690074
2022/06/07,1706913
2022/06/08,1659693
2022/06/09,1120945
2022/06/10,951908
2022/06/11,1227203
2022/06/12,1109714
2022/06/13,3226005
2022/06/14,3672627
2022/06/15,3840475
2022/06/16,3841536
2022/06/17,3739119
2022/06/18,3215738
2022/06/19,2869274
2022/06/20,2844360
2022/06/21,2979673
2022/06/22,2976041
2022/06/23,2947279
2022/06/24,3117572
2022/06/25,3344337
2022/06/26,3690367
2022/06/27,1596835
2022/06/28,915401
2022/06/29,540060
2022/06/30,425521
2022/07/01,395492
2022/07/02,435736
2022/07/03,624177
2022/07/04,607739
2022/07/05,607171
2022/07/06,607154
2022/07/07,758570
2022/07/08,752571
2022/07/09,848276
2022/07/10,876926
2022/07/11,859420
2022/07/12,853623
2022/07/13,619584
2022/07/14,522336
2022/07/15,632406
2022/07/16,594570
2022/07/17,502805
2022/07/18,703501
2022/07/19,1341226
2022/07/20,1331957
2022/07/21,2179401
2022/07/22,2187868
2022/07/23,2119823
2022/07/24,2140491
2022/07/25,2114492
2022/07/26,2175179
2022/07/27,2179962
2022/07/28,2181498
2022/07/29,2180168
2022/07/30,2193707
2022/07/31,2267181
2022/08/01,2204471
2022/08/02,1656429
2022/08/03,1668619
2022/08/04,531048
2022/08/05,533311
2022/08/06,513492
2022/08/07,464986
2022/08/08,467175
2022/08/09,466964
2022/08/10,624147
2022/08/11,576302
2022/08/12,508688
2022/08/13,478004
2022/08/14,417338
2022/08/15,478515
2022/08/16,477581
2022/08/17,884044
2022/08/18,810467
2022/08/19,833118
2022/08/20,808319
2022/08/21,884066
2022/08/22,922365
2022/08/23,949322
2022/08/24,832741
2022/08/25,791347
2022/08/26,799518
2022/08/27,806840
2022/08/28,775084
2022/08/29,769811
2022/08/30,781450
2022/08/31,343884
2022/09/01,361242
2022/09/02,483762
2022/09/03,510596
2022/09/04,584120
2022/09/05,577243
2022/09/06,1317903
2022/09/07,1325687
2022/09/08,1304321
2022/09/09,1324744
2022/09/10,1387669
2022/09/11,1470753
2022/09/12,1677940
2022/09/13,2845764
2022/09/14,6893185
2022/09/15,7908692
2022/09/16,7948606
2022/09/17,7930823
2022/09/18,7554862
2022/09/19,7160583
2022/09/20,7123001
2022/09/21,7123983
2022/09/22,7103890
2022/09/23,7177851
2022/09/24,7329283
2022/09/25,7427227
2022/09/26,7591253
2022/09/27,6922848
2022/09/28,2806674
2022/09/29,1029086
2022/09/30,648286
2022/10/01,705594
2022/10/02,844269
2022/10/03,681256
2022/10/04,686880
2022/10/05,626304
2022/10/06,525006
2022/10/07,448737
2022/10/08,482305
2022/10/09,569775
2022/10/10,552151
2022/10/11,479515
2022/10/12,466955
2022/10/13,301871
2022/10/14,246142
2022/10/15,260883
2022/10/16,259285
2022/10/17,249847
2022/10/18,258257
2022/10/19,255775
2022/10/20,250676
2022/10/21,270757
2022/10/22,262775
2022/10/23,210653
2022/10/24,239330
2022/10/25,525133
2022/10/26,951547
2022/10/27,1023897
2022/10/28,1047002
2022/10/29,953810
2022/10/30,858415
2022/10/31,833506
2022/11/01,820083
2022/11/02,826746
2022/11/03,757775
2022/11/04,773821
2022/11/05,663444
2022/11/06,535880
2022/11/07,611594
2022/11/08,1763903
2022/11/09,2918722
2022/11/10,3458785
2022/11/11,3410586
2022/11/12,3342246
2022/11/13,3090072
2022/11/14,3011879
2022/11/15,2849950
2022/11/16,2865032
2022/11/17,2845280
2022/11/18,2956029
2022/11/19,2900795
2022/11/20,2984975
2022/11/21,3068664
2022/11/22,2304219
2022/11/23,1289386
2022/11/24,723754
2022/11/25,728969
2022/11/26,838210
2022/11/27,862506
2022/11/28,809209
2022/11/29,800206
