Date,hashrate3roc
2016/11/30,-2.594
2016/12/01,-4.964
2016/12/02,-2.027
2016/12/03,7.763
2016/12/04,5.372
2016/12/05,1.287
2016/12/06,-4.402
2016/12/07,-0.979
2016/12/08,6.902
2016/12/09,10.204
2016/12/10,9.887
2016/12/11,7.294
2016/12/12,1.009
2016/12/13,2.126
2016/12/14,-1.173
2016/12/15,2.06
2016/12/16,1.959
2016/12/17,3.864
2016/12/18,8.168
2016/12/19,4.732
2016/12/20,5.953
2016/12/21,1.544
2016/12/22,-1.698
2016/12/23,-10.754
2016/12/24,-15.311
2016/12/25,-8.277
2016/12/26,2.07
2016/12/27,4.806
2016/12/28,-0.565
2016/12/29,-4.262
2016/12/30,-0.878
2016/12/31,0.868
2017/01/01,1.316
2017/01/02,1.496
2017/01/03,0.451
2017/01/04,10.744
2017/01/05,12.858
2017/01/06,13.35
2017/01/07,6.391
2017/01/08,4.49
2017/01/09,7.341
2017/01/10,3.662
2017/01/11,4.319
2017/01/12,2.076
2017/01/13,3.92
2017/01/14,3.14
2017/01/15,4.162
2017/01/16,2.2
2017/01/17,0.92
2017/01/18,-1.911
2017/01/19,4.862
2017/01/20,2.367
2017/01/21,5.933
2017/01/22,-0.333
2017/01/23,5.027
2017/01/24,1.001
2017/01/25,0.756
2017/01/26,1.631
2017/01/27,1.458
2017/01/28,1.642
2017/01/29,-2.996
2017/01/30,1.212
2017/01/31,0.725
2017/02/01,1.344
2017/02/02,0.775
2017/02/03,-0.81
2017/02/04,2.46
2017/02/05,4.367
2017/02/06,7.304
2017/02/07,5.192
2017/02/08,2.374
2017/02/09,0.789
2017/02/10,3.972
2017/02/11,3.247
2017/02/12,4.996
2017/02/13,3.307
2017/02/14,3.854
2017/02/15,2.964
2017/02/16,1.168
2017/02/17,1.885
2017/02/18,2.478
2017/02/19,4.592
2017/02/20,3.102
2017/02/21,4.394
2017/02/22,1.448
2017/02/23,1.307
2017/02/24,-0.438
2017/02/25,3.823
2017/02/26,7.691
2017/02/27,7.552
2017/02/28,9.103
2017/03/01,1.395
2017/03/02,2.638
2017/03/03,1.823
2017/03/04,4.01
2017/03/05,7.024
2017/03/06,3.487
2017/03/07,4.163
2017/03/08,3.256
2017/03/09,3.211
2017/03/10,4.094
2017/03/11,2.428
2017/03/12,2.529
2017/03/13,6.445
2017/03/14,2.977
2017/03/15,5.564
2017/03/16,2.652
2017/03/17,9.551
2017/03/18,7.828
2017/03/19,0.884
2017/03/20,2.363
2017/03/21,-0.919
2017/03/22,7.166
2017/03/23,3.787
2017/03/24,5.304
2017/03/25,3.535
2017/03/26,5.165
2017/03/27,10.161
2017/03/28,6.608
2017/03/29,5.662
2017/03/30,1.724
2017/03/31,7.192
2017/04/01,1.171
2017/04/02,0.798
2017/04/03,-6.118
2017/04/04,1.443
2017/04/05,4.467
2017/04/06,8.474
2017/04/07,3.755
2017/04/08,1.379
2017/04/09,0.222
2017/04/10,-0.989
2017/04/11,1.779
2017/04/12,3.065
2017/04/13,0.72
2017/04/14,6.249
2017/04/15,3.774
2017/04/16,7.648
2017/04/17,0.262
2017/04/18,5.399
2017/04/19,2.474
2017/04/20,2.01
2017/04/21,2.493
2017/04/22,4.091
2017/04/23,5.424
2017/04/24,-0.654
2017/04/25,3.255
2017/04/26,-0.448
2017/04/27,4.582
2017/04/28,6.358
2017/04/29,10.208
2017/04/30,6.122
2017/05/01,1.095
2017/05/02,-0.941
2017/05/03,2.941
2017/05/04,0.275
2017/05/05,5.243
2017/05/06,3.391
2017/05/07,6.845
2017/05/08,0.07
2017/05/09,4.877
2017/05/10,1.967
2017/05/11,5.364
2017/05/12,4.257
2017/05/13,2.766
2017/05/14,4.219
2017/05/15,4.193
2017/05/16,8.362
2017/05/17,-0.445
2017/05/18,-0.269
2017/05/19,2.084
2017/05/20,10.624
2017/05/21,9.947
2017/05/22,8.895
2017/05/23,2.122
2017/05/24,1.577
2017/05/25,-0.782
2017/05/26,3.203
2017/05/27,3.766
2017/05/28,2.579
2017/05/29,9.021
2017/05/30,12.808
2017/05/31,10.543
2017/06/01,9.496
2017/06/02,0.086
2017/06/03,5.917
2017/06/04,3.015
2017/06/05,8.255
2017/06/06,6.507
2017/06/07,8.068
2017/06/08,6.46
2017/06/09,4.85
2017/06/10,5.962
2017/06/11,7.639
2017/06/12,7.681
2017/06/13,5.877
2017/06/14,5.833
2017/06/15,7.902
2017/06/16,6.109
2017/06/17,6.997
2017/06/18,7.159
2017/06/19,6.496
2017/06/20,5.156
2017/06/21,4.044
2017/06/22,4.124
2017/06/23,1.347
2017/06/24,2.949
2017/06/25,3.023
2017/06/26,7.509
2017/06/27,4.718
2017/06/28,6.285
2017/06/29,5.347
2017/06/30,5.707
2017/07/01,4.384
2017/07/02,2.533
2017/07/03,5.439
2017/07/04,6.391
2017/07/05,2.726
2017/07/06,1.496
2017/07/07,0.771
2017/07/08,4.097
2017/07/09,3.137
2017/07/10,3.023
2017/07/11,1.72
2017/07/12,-1.63
2017/07/13,-2.221
2017/07/14,-3.612
2017/07/15,2.495
2017/07/16,3.913
2017/07/17,0.82
2017/07/18,-0.291
2017/07/19,1.37
2017/07/20,10.087
2017/07/21,6.976
2017/07/22,2.519
2017/07/23,3.081
2017/07/24,0.595
2017/07/25,5.747
2017/07/26,1.524
2017/07/27,2.707
2017/07/28,0.485
2017/07/29,-0.334
2017/07/30,4.537
2017/07/31,4.299
2017/08/01,5.536
2017/08/02,0.801
2017/08/03,-5.184
2017/08/04,-1.329
2017/08/05,-0.879
2017/08/06,4.354
2017/08/07,3.244
2017/08/08,5.481
2017/08/09,6.163
2017/08/10,1.312
2017/08/11,1.58
2017/08/12,2.757
2017/08/13,5.052
2017/08/14,5.872
2017/08/15,4.062
2017/08/16,4.123
2017/08/17,3.298
2017/08/18,1.032
2017/08/19,4.576
2017/08/20,0.798
2017/08/21,4.341
2017/08/22,0.562
2017/08/23,5.359
2017/08/24,1.542
2017/08/25,-0.69
2017/08/26,-2.345
2017/08/27,-1.801
2017/08/28,-2.866
2017/08/29,3.39
2017/08/30,4.385
2017/08/31,5.812
2017/09/01,-0.258
2017/09/02,-0.798
2017/09/03,0.5
2017/09/04,1.038
2017/09/05,1.608
2017/09/06,1.166
2017/09/07,1.764
2017/09/08,6.223
2017/09/09,4.49
2017/09/10,0.709
2017/09/11,-3.953
2017/09/12,3.854
2017/09/13,1.04
2017/09/14,3.019
2017/09/15,1.084
2017/09/16,3.504
2017/09/17,2.311
2017/09/18,-3.14
2017/09/19,1.364
2017/09/20,-0.57
2017/09/21,3.362
2017/09/22,-0.218
2017/09/23,-3.238
2017/09/24,-2.413
2017/09/25,-6.328
2017/09/26,-0.917
2017/09/27,-0.994
2017/09/28,0.323
2017/09/29,-5.089
2017/09/30,-7.966
2017/10/01,-0.01
2017/10/02,3.822
2017/10/03,4.192
2017/10/04,2.376
2017/10/05,6.15
2017/10/06,1.466
2017/10/07,-3.467
2017/10/08,-3.401
2017/10/09,1.822
2017/10/10,5.409
2017/10/11,5.021
2017/10/12,0.728
2017/10/13,3.755
2017/10/14,-3.823
2017/10/15,2.99
2017/10/16,1.492
2017/10/17,8.902
2017/10/18,4.753
2017/10/19,5.601
2017/10/20,2.429
2017/10/21,2.558
2017/10/22,0.768
2017/10/23,0.434
2017/10/24,4.262
2017/10/25,-0.187
2017/10/26,-2.526
2017/10/27,-100
2017/10/28,-100
2017/10/29,-100
2017/10/30,0
2017/10/31,0
2017/11/01,0
2017/11/02,0
2017/11/03,0
2017/11/04,-7.471
2017/11/05,1.295
2017/11/06,0.584
2017/11/07,1.76
2017/11/08,-0.795
2017/11/09,-0.411
2017/11/10,1.624
2017/11/11,-0.351
2017/11/12,3.628
2017/11/13,1.465
2017/11/14,-0.862
2017/11/15,-2.461
2017/11/16,-4.926
2017/11/17,-1.841
2017/11/18,-3.318
2017/11/19,1.168
2017/11/20,6.737
2017/11/21,6.505
2017/11/22,4.789
2017/11/23,1.627
2017/11/24,5.082
2017/11/25,5.854
2017/11/26,2.461
2017/11/27,-1.11
2017/11/28,-3.146
2017/11/29,-1.394
2017/11/30,1.131
2017/12/01,3.395
2017/12/02,1.779
2017/12/03,-2.372
2017/12/04,0.276
2017/12/05,-1.725
2017/12/06,1.45
2017/12/07,-0.546
2017/12/08,3.144
2017/12/09,3.776
2017/12/10,1.24
2017/12/11,0.785
2017/12/12,0.536
2017/12/13,5.782
2017/12/14,7.242
2017/12/15,11.431
2017/12/16,5.921
2017/12/17,3.856
2017/12/18,2.538
2017/12/19,1.95
2017/12/20,0.603
2017/12/21,-2.343
2017/12/22,-1.049
2017/12/23,4.006
2017/12/24,3.473
2017/12/25,5.181
2017/12/26,1.296
2017/12/27,2.425
2017/12/28,3.959
2017/12/29,1.43
2017/12/30,1.437
2017/12/31,0.196
2018/01/01,3.748
2018/01/02,2.811
2018/01/03,1.163
2018/01/04,1.973
2018/01/05,4.579
2018/01/06,2.733
2018/01/07,3.934
2018/01/08,1.417
2018/01/09,4.723
2018/01/10,3.157
2018/01/11,6.517
2018/01/12,5.605
2018/01/13,3.9
2018/01/14,3.15
2018/01/15,0.671
2018/01/16,3.348
2018/01/17,3.021
2018/01/18,4.31
2018/01/19,0.891
2018/01/20,2.965
2018/01/21,1.635
2018/01/22,4.352
2018/01/23,-0.035
2018/01/24,4.779
2018/01/25,3.268
2018/01/26,3.514
2018/01/27,0.175
2018/01/28,0.642
2018/01/29,4.711
2018/01/30,4.153
2018/01/31,5.429
2018/02/01,3.704
2018/02/02,6.61
2018/02/03,3.641
2018/02/04,1.178
2018/02/05,2.222
2018/02/06,1.283
2018/02/07,3.778
2018/02/08,0.087
2018/02/09,2.751
2018/02/10,1.036
2018/02/11,3.018
2018/02/12,3.545
2018/02/13,3.501
2018/02/14,-0.069
2018/02/15,-1.106
2018/02/16,0.191
2018/02/17,3.086
2018/02/18,2.142
2018/02/19,-0.091
2018/02/20,-1.619
2018/02/21,-0.788
2018/02/22,0.311
2018/02/23,2.632
2018/02/24,1.177
2018/02/25,2.726
2018/02/26,0.624
2018/02/27,-0.479
2018/02/28,0.72
2018/03/01,2.315
2018/03/02,4.801
2018/03/03,3.304
2018/03/04,0.111
2018/03/05,-0.198
2018/03/06,-2.031
2018/03/07,3.914
2018/03/08,3.171
2018/03/09,0.559
2018/03/10,-1.628
2018/03/11,-1.766
2018/03/12,1.254
2018/03/13,0.008
2018/03/14,-0.556
2018/03/15,-0.062
2018/03/16,3.701
2018/03/17,4.082
2018/03/18,2.015
2018/03/19,-1.078
2018/03/20,0.052
2018/03/21,-0.442
2018/03/22,-1.037
2018/03/23,-1.035
2018/03/24,-0.398
2018/03/25,0.28
2018/03/26,2.519
2018/03/27,0.843
2018/03/28,0.211
2018/03/29,-4.13
2018/03/30,-0.743
2018/03/31,-1.96
2018/04/01,-0.076
2018/04/02,-1.164
2018/04/03,-2.066
2018/04/04,-1.307
2018/04/05,-0.78
2018/04/06,4.088
2018/04/07,1.407
2018/04/08,0.088
2018/04/09,-5.522
2018/04/10,-1.49
2018/04/11,-1.743
2018/04/12,0.99
2018/04/13,-0.433
2018/04/14,0.651
2018/04/15,1.184
2018/04/16,0.469
2018/04/17,0.238
2018/04/18,-2.269
2018/04/19,0.194
2018/04/20,-2.138
2018/04/21,4.232
2018/04/22,0.054
2018/04/23,4.216
2018/04/24,-1.632
2018/04/25,0.456
2018/04/26,2.514
2018/04/27,0.892
2018/04/28,-1.389
2018/04/29,-0.651
2018/04/30,2.43
2018/05/01,0.875
2018/05/02,-1.376
2018/05/03,-0.447
2018/05/04,3.707
2018/05/05,3.193
2018/05/06,2.974
2018/05/07,3.95
2018/05/08,1.24
2018/05/09,-0.255
2018/05/10,-2.327
2018/05/11,-0.265
2018/05/12,3.248
2018/05/13,3.079
2018/05/14,0.012
2018/05/15,-3.376
2018/05/16,-3.07
2018/05/17,-0.127
2018/05/18,0.413
2018/05/19,0.768
2018/05/20,1.149
2018/05/21,2.835
2018/05/22,1.15
2018/05/23,-0.551
2018/05/24,-4.987
2018/05/25,-3.118
2018/05/26,-1.264
2018/05/27,0.006
2018/05/28,0.969
2018/05/29,-0.998
2018/05/30,0.566
2018/05/31,1.19
2018/06/01,-2.592
2018/06/02,0.824
2018/06/03,-2.241
2018/06/04,2.389
2018/06/05,-0.549
2018/06/06,-0.409
2018/06/07,0.04
2018/06/08,0.838
2018/06/09,5.725
2018/06/10,0.805
2018/06/11,1.987
2018/06/12,-0.841
2018/06/13,0.235
2018/06/14,-1.587
2018/06/15,-3.171
2018/06/16,0.55
2018/06/17,-0.067
2018/06/18,4.019
2018/06/19,3.931
2018/06/20,3.512
2018/06/21,1.044
2018/06/22,0.757
2018/06/23,0.532
2018/06/24,-0.394
2018/06/25,-0.658
2018/06/26,-0.179
2018/06/27,2.296
2018/06/28,-1.174
2018/06/29,-1.052
2018/06/30,-0.143
2018/07/01,-1.139
2018/07/02,1.395
2018/07/03,-0.821
2018/07/04,2.44
2018/07/05,4.014
2018/07/06,0.772
2018/07/07,2.818
2018/07/08,-2.425
2018/07/09,1.789
2018/07/10,-1.879
2018/07/11,-2.662
2018/07/12,-4.078
2018/07/13,-2.609
2018/07/14,0.314
2018/07/15,-0.215
2018/07/16,0.878
2018/07/17,2.895
2018/07/18,1.434
2018/07/19,0.154
2018/07/20,-3.594
2018/07/21,-6.634
2018/07/22,-1.066
2018/07/23,4.036
2018/07/24,6.507
2018/07/25,4.334
2018/07/26,0.021
2018/07/27,1.542
2018/07/28,-0.571
2018/07/29,0.719
2018/07/30,0.734
2018/07/31,0.703
2018/08/01,-0.826
2018/08/02,1.265
2018/08/03,-1.597
2018/08/04,2.011
2018/08/05,0.107
2018/08/06,2.682
2018/08/07,-0.317
2018/08/08,0.671
2018/08/09,0.878
2018/08/10,0.06
2018/08/11,-0.545
2018/08/12,-3.555
2018/08/13,-2.372
2018/08/14,-2.343
2018/08/15,-0.68
2018/08/16,-2.174
2018/08/17,-0.555
2018/08/18,-1.067
2018/08/19,1.061
2018/08/20,-0.386
2018/08/21,2.041
2018/08/22,2.754
2018/08/23,-1.661
2018/08/24,-1.103
2018/08/25,-2.14
2018/08/26,3.477
2018/08/27,0.819
2018/08/28,-0.227
2018/08/29,-3.741
2018/08/30,-2.008
2018/08/31,-0.903
2018/09/01,-0.167
2018/09/02,-1.693
2018/09/03,-1.942
2018/09/04,-0.276
2018/09/05,0.785
2018/09/06,0.734
2018/09/07,-1.623
2018/09/08,-2.081
2018/09/09,-6.925
2018/09/10,-4.244
2018/09/11,-5.766
2018/09/12,-2.005
2018/09/13,-5.53
2018/09/14,-0.785
2018/09/15,0.736
2018/09/16,2.836
2018/09/17,0.265
2018/09/18,-0.327
2018/09/19,1.743
2018/09/20,0.947
2018/09/21,0.707
2018/09/22,2.008
2018/09/23,1.444
2018/09/24,2.478
2018/09/25,-1.337
2018/09/26,2.434
2018/09/27,1.434
2018/09/28,1.953
2018/09/29,-2.539
2018/09/30,-0.648
2018/10/01,-2.042
2018/10/02,-0.183
2018/10/03,-2.137
2018/10/04,0.872
2018/10/05,0.182
2018/10/06,1.44
2018/10/07,0.952
2018/10/08,2.363
2018/10/09,0.643
2018/10/10,0
2018/10/11,-2.443
2018/10/12,-1.619
2018/10/13,-2.613
2018/10/14,-0.137
2018/10/15,-0.882
2018/10/16,0.143
2018/10/17,-1.257
2018/10/18,1.346
2018/10/19,-0.104
2018/10/20,-0.766
2018/10/21,-3.657
2018/10/22,-3.341
2018/10/23,-1.062
2018/10/24,0.691
2018/10/25,0.055
2018/10/26,-1.537
2018/10/27,-1.389
2018/10/28,-0.517
2018/10/29,-0.993
2018/10/30,-1.179
2018/10/31,1.482
2018/11/01,-0.399
2018/11/02,-3.214
2018/11/03,-5.11
2018/11/04,-0.748
2018/11/05,0.893
2018/11/06,1.054
2018/11/07,0.062
2018/11/08,1.636
2018/11/09,-0.536
2018/11/10,-0.326
2018/11/11,0.877
2018/11/12,0.349
2018/11/13,0.213
2018/11/14,-1.535
2018/11/15,0.557
2018/11/16,1.561
2018/11/17,-2.448
2018/11/18,-1.706
2018/11/19,-4.552
2018/11/20,-2.725
2018/11/21,-6.656
2018/11/22,-8.074
2018/11/23,-5.152
2018/11/24,-2.497
2018/11/25,-1.597
2018/11/26,-2.898
2018/11/27,-9.693
2018/11/28,-11.629
2018/11/29,-10.119
2018/11/30,-2.779
2018/12/01,3.671
2018/12/02,-2.356
2018/12/03,-2.096
2018/12/04,-2.408
2018/12/05,-0.527
2018/12/06,1.491
2018/12/07,-5.128
2018/12/08,-4.773
2018/12/09,-7.262
2018/12/10,2.518
2018/12/11,0.784
2018/12/12,-1.154
2018/12/13,-7.257
2018/12/14,-5.493
2018/12/15,-0.457
2018/12/16,-1.021
2018/12/17,-0.676
2018/12/18,-5.025
2018/12/19,-2.49
2018/12/20,-1.548
2018/12/21,1.717
2018/12/22,1.885
2018/12/23,3.095
2018/12/24,6.612
2018/12/25,8.455
2018/12/26,12.011
2018/12/27,4.163
2018/12/28,-0.612
2018/12/29,-3.983
2018/12/30,-0.766
2018/12/31,2.266
2019/01/01,-3.989
2019/01/02,-1.213
2019/01/03,-2.325
2019/01/04,3.197
2019/01/05,2.561
2019/01/06,3.262
2019/01/07,5.474
2019/01/08,-0.279
2019/01/09,1.634
2019/01/10,-2.128
2019/01/11,0.987
2019/01/12,-4.77
2019/01/13,-2.006
2019/01/14,-0.993
2019/01/15,4.181
2019/01/16,-1.641
2019/01/17,-3.903
2019/01/18,-5.814
2019/01/19,2.776
2019/01/20,3.825
2019/01/21,0.231
2019/01/22,-2.433
2019/01/23,-8.692
2019/01/24,-1.624
2019/01/25,-2.433
2019/01/26,1.487
2019/01/27,-3.763
2019/01/28,-11.207
2019/01/29,-14.106
2019/01/30,-13.854
2019/01/31,-3.805
2019/02/01,-2.561
2019/02/02,-1.556
2019/02/03,-7.244
2019/02/04,-1.435
2019/02/05,-1.007
2019/02/06,0.205
2019/02/07,-1.142
2019/02/08,0.612
2019/02/09,1.253
2019/02/10,4.067
2019/02/11,-0.155
2019/02/12,4.508
2019/02/13,-1.762
2019/02/14,-1.345
2019/02/15,-5.149
2019/02/16,1.012
2019/02/17,0.137
2019/02/18,3.452
2019/02/19,7.001
2019/02/20,8.825
2019/02/21,5.008
2019/02/22,-2.596
2019/02/23,4.634
2019/02/24,2.721
2019/02/25,2.674
2019/02/26,-2.22
2019/02/27,-0.042
2019/02/28,2.323
2019/03/01,-2.205
2019/03/02,-1.93
2019/03/03,-3.903
2019/03/04,-1.674
2019/03/05,-0.197
2019/03/06,-0.129
2019/03/07,0.954
2019/03/08,0.441
2019/03/09,-1.779
2019/03/10,0.27
2019/03/11,-3.099
2019/03/12,-0.466
2019/03/13,-3.835
2019/03/14,-0.754
2019/03/15,-0.385
2019/03/16,4.548
2019/03/17,2.219
2019/03/18,0.849
2019/03/19,-5.796
2019/03/20,-0.431
2019/03/21,-0.384
2019/03/22,1.777
2019/03/23,-1.845
2019/03/24,-0.544
2019/03/25,0.146
2019/03/26,-3.361
2019/03/27,-3.842
2019/03/28,-3.797
2019/03/29,-0.358
2019/03/30,-3.401
2019/03/31,-2.573
2019/04/01,2.169
2019/04/02,4.846
2019/04/03,3.135
2019/04/04,1.111
2019/04/05,1.424
2019/04/06,3.179
2019/04/07,-0.624
2019/04/08,0.772
2019/04/09,0.747
2019/04/10,3.636
2019/04/11,2.621
2019/04/12,1.095
2019/04/13,0.689
2019/04/14,2.315
2019/04/15,3.382
2019/04/16,-0.207
2019/04/17,-3.835
2019/04/18,-4.408
2019/04/19,-0.617
2019/04/20,0.96
2019/04/21,2.025
2019/04/22,0.901
2019/04/23,0.728
2019/04/24,-1.947
2019/04/25,-2.723
2019/04/26,-1.077
2019/04/27,2.678
2019/04/28,1.342
2019/04/29,2.43
2019/04/30,1.612
2019/05/01,2.442
2019/05/02,-0.127
2019/05/03,-2.797
2019/05/04,2.335
2019/05/05,2.613
2019/05/06,1.768
2019/05/07,-1.3
2019/05/08,-1.629
2019/05/09,1.231
2019/05/10,-0.316
2019/05/11,0.832
2019/05/12,2.283
2019/05/13,0.628
2019/05/14,3.785
2019/05/15,3.317
2019/05/16,3.624
2019/05/17,6.242
2019/05/18,5.337
2019/05/19,4.229
