Date,sentbyaddress30mom
2016/09/01,-1701
2016/09/02,-324
2016/09/03,-1046
2016/09/04,55
2016/09/05,374
2016/09/06,413
2016/09/07,-315
2016/09/08,430
2016/09/09,-181
2016/09/10,-2042
2016/09/11,572
2016/09/12,1429
2016/09/13,815
2016/09/14,886
2016/09/15,-346
2016/09/16,1573
2016/09/17,1032
2016/09/18,-277
2016/09/19,-1188
2016/09/20,4926
2016/09/21,4115
2016/09/22,-1642
2016/09/23,-196
2016/09/24,-867
2016/09/25,-272
2016/09/26,-663
2016/09/27,126
2016/09/28,-811
2016/09/29,830
2016/09/30,320
2016/10/01,-2390
2016/10/02,182
2016/10/03,44
2016/10/04,-1782
2016/10/05,-1809
2016/10/06,-1095
2016/10/07,168
2016/10/08,-1232
2016/10/09,1452
2016/10/10,1764
2016/10/11,79
2016/10/12,-4034
2016/10/13,-5754
2016/10/14,-1604
2016/10/15,-2951
2016/10/16,-2718
2016/10/17,-1289
2016/10/18,3244
2016/10/19,-917
2016/10/20,-2432
2016/10/21,-320
2016/10/22,1689
2016/10/23,765
2016/10/24,-257
2016/10/25,39
2016/10/26,224
2016/10/27,214
2016/10/28,504
2016/10/29,-1389
2016/10/30,-2169
2016/10/31,1962
2016/11/01,1116
2016/11/02,-600
2016/11/03,2782
2016/11/04,-310
2016/11/05,243
2016/11/06,-2237
2016/11/07,-745
2016/11/08,-2068
2016/11/09,-1667
2016/11/10,-1894
2016/11/11,3315
2016/11/12,4640
2016/11/13,1416
2016/11/14,1193
2016/11/15,768
2016/11/16,-600
2016/11/17,-3891
2016/11/18,1156
2016/11/19,-3822
2016/11/20,-4238
2016/11/21,-2064
2016/11/22,12215
2016/11/23,21099
2016/11/24,-3774
2016/11/25,13705
2016/11/26,-3561
2016/11/27,-3447
2016/11/28,-1326
2016/11/29,-1307
2016/11/30,-3491
2016/12/01,-4893
2016/12/02,-1188
2016/12/03,-677
2016/12/04,2520
2016/12/05,-563
2016/12/06,2577
2016/12/07,-2291
2016/12/08,-1769
2016/12/09,-414
2016/12/10,-440
2016/12/11,-1042
2016/12/12,-574
2016/12/13,-2363
2016/12/14,1263
2016/12/15,1627
2016/12/16,-41
2016/12/17,-122
2016/12/18,-642
2016/12/19,611
2016/12/20,771
2016/12/21,859
2016/12/22,-13047
2016/12/23,-22370
2016/12/24,1896
2016/12/25,-16480
2016/12/26,699
2016/12/27,1052
2016/12/28,236
2016/12/29,1621
2016/12/30,731
2016/12/31,1818
2017/01/01,-879
2017/01/02,-1562
2017/01/03,-866
2017/01/04,3205
2017/01/05,498
2017/01/06,3746
2017/01/07,1928
2017/01/08,-628
2017/01/09,2991
2017/01/10,695
2017/01/11,1391
2017/01/12,2260
2017/01/13,-310
2017/01/14,-2111
2017/01/15,-502
2017/01/16,1572
2017/01/17,1013
2017/01/18,-93
2017/01/19,294
2017/01/20,441
2017/01/21,-459
2017/01/22,160
2017/01/23,1213
2017/01/24,2129
2017/01/25,1313
2017/01/26,1128
2017/01/27,210
2017/01/28,-773
2017/01/29,-486
2017/01/30,-131
2017/01/31,1749
2017/02/01,687
2017/02/02,321
2017/02/03,-2725
2017/02/04,-1258
2017/02/05,-1216
2017/02/06,407
2017/02/07,901
2017/02/08,-976
2017/02/09,592
2017/02/10,926
2017/02/11,-998
2017/02/12,430
2017/02/13,3278
2017/02/14,3716
2017/02/15,1591
2017/02/16,1411
2017/02/17,1887
2017/02/18,1894
2017/02/19,-163
2017/02/20,1974
2017/02/21,2003
2017/02/22,1337
2017/02/23,987
2017/02/24,2846
2017/02/25,1750
2017/02/26,2282
2017/02/27,3454
2017/02/28,6228
2017/03/01,5855
2017/03/02,13286
2017/03/03,7743
2017/03/04,5236
2017/03/05,5566
2017/03/06,4807
2017/03/07,3422
2017/03/08,3719
2017/03/09,6145
2017/03/10,7000
2017/03/11,5878
2017/03/12,6910
2017/03/13,14847
2017/03/14,10421
2017/03/15,8947
2017/03/16,18434
2017/03/17,17978
2017/03/18,14032
2017/03/19,10332
2017/03/20,9696
2017/03/21,11492
2017/03/22,8683
2017/03/23,9128
2017/03/24,13867
2017/03/25,12169
2017/03/26,8052
2017/03/27,11747
2017/03/28,10243
2017/03/29,9536
2017/03/30,11584
2017/03/31,16668
2017/04/01,-1097
2017/04/02,7149
2017/04/03,15592
2017/04/04,8797
2017/04/05,9798
2017/04/06,14308
2017/04/07,6865
2017/04/08,2718
2017/04/09,136
2017/04/10,4572
2017/04/11,1829
2017/04/12,-3048
2017/04/13,2239
2017/04/14,-309
2017/04/15,-11033
2017/04/16,-13538
2017/04/17,-7176
2017/04/18,-278
2017/04/19,-103
2017/04/20,407
2017/04/21,-746
2017/04/22,-1872
2017/04/23,-6128
2017/04/24,-947
2017/04/25,1199
2017/04/26,-1116
2017/04/27,9302
2017/04/28,5500
2017/04/29,-2450
2017/04/30,-5900
2017/05/01,7981
2017/05/02,4765
2017/05/03,-5709
2017/05/04,8183
2017/05/05,6741
2017/05/06,-1440
2017/05/07,9537
2017/05/08,19033
2017/05/09,16090
2017/05/10,9900
2017/05/11,13159
2017/05/12,8900
2017/05/13,3061
2017/05/14,6284
2017/05/15,13836
2017/05/16,16775
2017/05/17,22314
2017/05/18,17959
2017/05/19,28110
2017/05/20,14694
2017/05/21,19242
2017/05/22,28836
2017/05/23,31062
2017/05/24,29834
2017/05/25,29997
2017/05/26,26580
2017/05/27,9030
2017/05/28,10889
2017/05/29,19071
2017/05/30,25656
2017/05/31,39278
2017/06/01,34792
2017/06/02,25304
2017/06/03,18283
2017/06/04,18350
2017/06/05,30692
2017/06/06,26323
2017/06/07,17898
2017/06/08,17134
2017/06/09,30918
2017/06/10,27887
2017/06/11,39750
2017/06/12,70107
2017/06/13,59467
2017/06/14,43354
2017/06/15,45996
2017/06/16,29691
2017/06/17,31944
2017/06/18,23611
2017/06/19,42618
2017/06/20,54604
2017/06/21,44141
2017/06/22,40850
2017/06/23,31999
2017/06/24,28034
2017/06/25,21634
2017/06/26,63683
2017/06/27,44952
2017/06/28,-41825
2017/06/29,26469
2017/06/30,8013
2017/07/01,9354
2017/07/02,20991
2017/07/03,38214
2017/07/04,37695
2017/07/05,19440
2017/07/06,17203
2017/07/07,36463
2017/07/08,14099
2017/07/09,429
2017/07/10,23000
2017/07/11,10548
2017/07/12,-17968
2017/07/13,-20919
2017/07/14,-12653
2017/07/15,-14959
2017/07/16,-7494
2017/07/17,-3117
2017/07/18,-107
2017/07/19,-3702
2017/07/20,-21972
2017/07/21,-28130
2017/07/22,-35804
2017/07/23,3744
2017/07/24,-10402
2017/07/25,-5649
2017/07/26,-43550
2017/07/27,-19366
2017/07/28,63849
2017/07/29,-24759
2017/07/30,-22883
2017/07/31,7480
2017/08/01,-10083
2017/08/02,-22262
2017/08/03,-21859
2017/08/04,-3760
2017/08/05,1677
2017/08/06,-21103
2017/08/07,15752
2017/08/08,29624
2017/08/09,170
2017/08/10,17367
2017/08/11,20446
2017/08/12,26487
2017/08/13,20274
2017/08/14,46639
2017/08/15,49711
2017/08/16,44470
2017/08/17,40589
2017/08/18,47221
2017/08/19,24769
2017/08/20,23410
2017/08/21,53467
2017/08/22,12705
2017/08/23,38464
2017/08/24,27780
2017/08/25,40621
2017/08/26,11894
2017/08/27,15665
2017/08/28,41464
2017/08/29,56436
2017/08/30,30563
2017/08/31,57140
2017/09/01,45942
2017/09/02,25613
2017/09/03,7337
2017/09/04,57271
2017/09/05,52153
2017/09/06,48081
2017/09/07,25861
2017/09/08,31625
2017/09/09,5190
2017/09/10,-16892
2017/09/11,11792
2017/09/12,42442
2017/09/13,-932
2017/09/14,13046
2017/09/15,21843
2017/09/16,-21595
2017/09/17,-53244
2017/09/18,4681
2017/09/19,13152
2017/09/20,-12428
2017/09/21,-11997
2017/09/22,-32800
2017/09/23,-14146
2017/09/24,-16842
2017/09/25,15787
2017/09/26,3712
2017/09/27,-10747
2017/09/28,-14663
2017/09/29,-15286
2017/09/30,-32710
2017/10/01,-37685
2017/10/02,-5327
2017/10/03,9406
2017/10/04,-50351
2017/10/05,-34901
2017/10/06,-44974
2017/10/07,-35878
2017/10/08,-33494
2017/10/09,-16906
2017/10/10,22008
2017/10/11,2141
2017/10/12,-24735
2017/10/13,8209
2017/10/14,-30826
2017/10/15,-48602
2017/10/16,-5434
2017/10/17,59788
2017/10/18,3311
2017/10/19,-6151
2017/10/20,16012
2017/10/21,17664
2017/10/22,61048
2017/10/23,30335
2017/10/24,25081
2017/10/25,5431
2017/10/26,12385
2017/10/27,-83120
2017/10/28,-94611
2017/10/29,-94935
2017/10/30,-84594
2017/10/31,-73202
2017/11/01,47446
2017/11/02,58742
2017/11/03,33981
2017/11/04,5903
2017/11/05,9089
2017/11/06,27108
2017/11/07,27865
2017/11/08,35047
2017/11/09,20328
2017/11/10,8213
2017/11/11,-27
2017/11/12,228
2017/11/13,17653
2017/11/14,41843
2017/11/15,57725
2017/11/16,-2571
2017/11/17,34866
2017/11/18,22028
2017/11/19,8292
2017/11/20,23725
2017/11/21,6475
2017/11/22,35081
2017/11/23,30459
2017/11/24,39192
2017/11/25,38903
2017/11/26,138700
2017/11/27,170477
2017/11/28,173676
2017/11/29,189342
2017/11/30,171516
2017/12/01,14787
2017/12/02,7907
2017/12/03,65303
2017/12/04,84653
2017/12/05,90621
2017/12/06,120178
2017/12/07,55794
2017/12/08,77134
2017/12/09,75686
2017/12/10,83761
2017/12/11,124502
2017/12/12,151808
2017/12/13,166005
2017/12/14,159180
2017/12/15,122888
2017/12/16,123083
2017/12/17,110684
2017/12/18,156951
2017/12/19,194650
2017/12/20,175870
2017/12/21,183024
2017/12/22,227668
2017/12/23,141523
2017/12/24,72761
2017/12/25,68741
2017/12/26,110166
2017/12/27,95351
2017/12/28,91145
2017/12/29,158984
2017/12/30,202009
2017/12/31,127431
2018/01/01,119678
2018/01/02,201307
2018/01/03,195017
2018/01/04,239160
2018/01/05,163351
2018/01/06,215564
2018/01/07,177149
2018/01/08,175836
2018/01/09,246446
2018/01/10,153169
2018/01/11,133198
2018/01/12,87287
2018/01/13,112544
2018/01/14,103488
2018/01/15,190342
2018/01/16,211566
2018/01/17,177308
2018/01/18,114563
2018/01/19,24226
2018/01/20,-56493
2018/01/21,53400
2018/01/22,27613
2018/01/23,79892
2018/01/24,67992
2018/01/25,-23514
2018/01/26,32477
2018/01/27,-6732
2018/01/28,-101752
2018/01/29,-93493
2018/01/30,-3960
2018/01/31,-9012
2018/02/01,-70116
2018/02/02,-70936
2018/02/03,-185893
2018/02/04,-131708
2018/02/05,-120388
2018/02/06,-101471
2018/02/07,-127453
2018/02/08,-243854
2018/02/09,-150576
2018/02/10,-159880
2018/02/11,-136435
2018/02/12,-150655
2018/02/13,-160328
2018/02/14,-209641
2018/02/15,-230557
2018/02/16,-260737
2018/02/17,-239406
2018/02/18,-131390
2018/02/19,-49821
2018/02/20,-177203
2018/02/21,-81954
2018/02/22,-84097
2018/02/23,-80783
2018/02/24,-61982
2018/02/25,-127990
2018/02/26,-44409
2018/02/27,-42926
2018/02/28,-65263
2018/03/01,-65494
2018/03/02,-62770
2018/03/03,-141509
2018/03/04,-145956
2018/03/05,-32287
2018/03/06,-39404
2018/03/07,55295
2018/03/08,-72167
2018/03/09,-60318
2018/03/10,-29547
2018/03/11,-74970
2018/03/12,-77720
2018/03/13,-37760
2018/03/14,-28340
2018/03/15,-19425
2018/03/16,-62884
2018/03/17,-71425
2018/03/18,-16403
2018/03/19,11392
2018/03/20,-21247
2018/03/21,-18586
2018/03/22,-76110
2018/03/23,22615
2018/03/24,4484
2018/03/25,-54921
2018/03/26,6865
2018/03/27,-6452
2018/03/28,-63789
2018/03/29,-32410
2018/03/30,-33132
2018/03/31,-57048
2018/04/01,-69259
2018/04/02,-17615
2018/04/03,19959
2018/04/04,-38752
2018/04/05,-22184
2018/04/06,-138454
2018/04/07,-50708
2018/04/08,-19252
2018/04/09,10280
2018/04/10,12637
2018/04/11,13973
2018/04/12,13524
2018/04/13,-13326
2018/04/14,-17625
2018/04/15,2199
2018/04/16,18433
2018/04/17,7902
2018/04/18,-13311
2018/04/19,33696
2018/04/20,17803
2018/04/21,40070
2018/04/22,-6293
2018/04/23,44605
2018/04/24,113381
2018/04/25,51610
2018/04/26,56935
2018/04/27,55612
2018/04/28,24137
2018/04/29,9154
2018/04/30,62292
2018/05/01,52668
2018/05/02,71820
2018/05/03,77203
2018/05/04,334108
2018/05/05,67229
2018/05/06,44903
2018/05/07,105630
2018/05/08,98983
2018/05/09,68698
2018/05/10,87883
2018/05/11,70482
2018/05/12,39803
2018/05/13,18795
2018/05/14,74151
2018/05/15,94392
2018/05/16,91964
2018/05/17,101699
2018/05/18,84997
2018/05/19,78911
2018/05/20,45097
2018/05/21,41621
2018/05/22,53419
2018/05/23,23355
2018/05/24,20120
2018/05/25,39148
2018/05/26,37096
2018/05/27,61533
2018/05/28,91359
2018/05/29,91815
2018/05/30,57651
2018/05/31,97766
2018/06/01,13650
2018/06/02,21276
2018/06/03,-227268
2018/06/04,-9092
2018/06/05,15144
2018/06/06,-19454
2018/06/07,-10045
2018/06/08,-12806
2018/06/09,17051
2018/06/10,26870
2018/06/11,11022
2018/06/12,-1775
2018/06/13,-25241
2018/06/14,-42614
2018/06/15,-10505
2018/06/16,-88479
2018/06/17,-61749
2018/06/18,-82178
2018/06/19,-12139
2018/06/20,16939
2018/06/21,-37491
2018/06/22,-4603
2018/06/23,-56463
2018/06/24,-32113
2018/06/25,105199
2018/06/26,-9160
2018/06/27,-37079
2018/06/28,-43064
2018/06/29,-12134
2018/06/30,-138603
2018/07/01,-136929
2018/07/02,-154226
2018/07/03,-142861
2018/07/04,-133585
2018/07/05,-88415
2018/07/06,-119991
2018/07/07,-135403
2018/07/08,-75537
2018/07/09,-97004
2018/07/10,-94233
2018/07/11,-82775
2018/07/12,-75074
2018/07/13,-88887
2018/07/14,-88466
2018/07/15,-128215
2018/07/16,21617
2018/07/17,12821
2018/07/18,78977
2018/07/19,-6728
2018/07/20,-57134
2018/07/21,-83907
2018/07/22,-47426
2018/07/23,64903
2018/07/24,66177
2018/07/25,-73947
2018/07/26,-9984
2018/07/27,28608
2018/07/28,-17288
2018/07/29,-22633
2018/07/30,101710
2018/07/31,137525
2018/08/01,129996
2018/08/02,118742
2018/08/03,144396
2018/08/04,83959
2018/08/05,92780
2018/08/06,106910
2018/08/07,47080
2018/08/08,6020
2018/08/09,-22083
2018/08/10,25045
2018/08/11,79929
2018/08/12,95801
2018/08/13,97963
2018/08/14,87875
2018/08/15,-2016
2018/08/16,16708
2018/08/17,-75879
2018/08/18,-41759
2018/08/19,-16545
2018/08/20,44529
2018/08/21,-45038
2018/08/22,-84654
2018/08/23,-114572
2018/08/24,-82466
2018/08/25,-53271
2018/08/26,-71585
2018/08/27,-872
2018/08/28,-40190
2018/08/29,-78720
2018/08/30,-65179
2018/08/31,-68375
2018/09/01,-38388
2018/09/02,-52946
2018/09/03,-16103
2018/09/04,-6007
2018/09/05,-23366
2018/09/06,-24786
2018/09/07,14139
2018/09/08,26771
2018/09/09,-8969
2018/09/10,-46249
2018/09/11,-69722
2018/09/12,-68950
2018/09/13,-45994
2018/09/14,-56870
2018/09/15,-113385
2018/09/16,-84960
2018/09/17,-40225
2018/09/18,-54889
2018/09/19,-83947
2018/09/20,-33704
2018/09/21,-38386
2018/09/22,-44960
2018/09/23,-69497
2018/09/24,-59531
2018/09/25,-63670
2018/09/26,-91750
2018/09/27,-58048
2018/09/28,-37504
2018/09/29,-56863
2018/09/30,-34959
2018/10/01,-80897
2018/10/02,-89779
2018/10/03,-41685
2018/10/04,-30452
2018/10/05,-7297
2018/10/06,13655
2018/10/07,-43028
2018/10/08,-22619
2018/10/09,-15536
2018/10/10,-24762
2018/10/11,13340
2018/10/12,937
2018/10/13,-2880
2018/10/14,-5702
2018/10/15,46275
2018/10/16,55811
2018/10/17,32429
2018/10/18,33225
2018/10/19,41109
2018/10/20,20149
2018/10/21,2624
2018/10/22,52401
2018/10/23,39880
2018/10/24,44440
2018/10/25,28010
2018/10/26,47043
2018/10/27,27503
2018/10/28,12303
2018/10/29,75833
2018/10/30,50607
2018/10/31,62351
2018/11/01,46502
2018/11/02,-28832
2018/11/03,-30105
2018/11/04,-47108
2018/11/05,-27292
2018/11/06,13291
2018/11/07,-18053
2018/11/08,-28056
2018/11/09,10307
2018/11/10,-20484
2018/11/11,12467
2018/11/12,-191
2018/11/13,7884
2018/11/14,-2015
2018/11/15,-18190
2018/11/16,-41041
2018/11/17,-34908
2018/11/18,-42168
2018/11/19,40276
2018/11/20,22341
2018/11/21,-35525
2018/11/22,-25959
2018/11/23,-28264
2018/11/24,-38308
2018/11/25,-29338
2018/11/26,-8308
2018/11/27,4904
2018/11/28,-39376
2018/11/29,-57442
2018/11/30,-35192
2018/12/01,-37008
2018/12/02,-13680
2018/12/03,1443
2018/12/04,-12356
2018/12/05,-12957
2018/12/06,-14694
2018/12/07,20914
2018/12/08,40801
2018/12/09,-13343
2018/12/10,7624
2018/12/11,-28602
2018/12/12,-16529
2018/12/13,-9127
2018/12/14,-21570
2018/12/15,-151
2018/12/16,9286
2018/12/17,18364
2018/12/18,10896
2018/12/19,-39303
2018/12/20,-12158
2018/12/21,6488
2018/12/22,-22215
2018/12/23,-1381
2018/12/24,28682
2018/12/25,3869
2018/12/26,6525
2018/12/27,16593
2018/12/28,11281
2018/12/29,33075
2018/12/30,-14802
2018/12/31,22068
2019/01/01,3612
2019/01/02,22049
2019/01/03,46263
2019/01/04,805
2019/01/05,-2450
2019/01/06,-15711
2019/01/07,-17436
2019/01/08,18669
2019/01/09,10245
2019/01/10,18781
2019/01/11,11196
2019/01/12,-26064
2019/01/13,-20508
2019/01/14,33406
2019/01/15,11002
2019/01/16,-12689
2019/01/17,1007
2019/01/18,-19397
2019/01/19,-29083
2019/01/20,-26083
2019/01/21,14415
2019/01/22,-13447
2019/01/23,-13766
2019/01/24,-5541
2019/01/25,-14501
2019/01/26,-41099
2019/01/27,-24391
2019/01/28,-10113
2019/01/29,12654
2019/01/30,-15891
2019/01/31,6990
2019/02/01,-28418
2019/02/02,-66996
2019/02/03,-49668
2019/02/04,-45191
2019/02/05,-46103
2019/02/06,-62631
2019/02/07,-67107
2019/02/08,-45174
2019/02/09,-57295
2019/02/10,-64428
2019/02/11,-5176
2019/02/12,-11475
2019/02/13,-71719
2019/02/14,-45855
2019/02/15,-15474
2019/02/16,-25314
2019/02/17,-29557
2019/02/18,15306
2019/02/19,11493
2019/02/20,-6838
2019/02/21,-9002
2019/02/22,-14739
2019/02/23,-18418
2019/02/24,-10953
2019/02/25,8082
2019/02/26,-656
2019/02/27,-15790
2019/02/28,-14400
2019/03/01,17970
2019/03/02,-1289
2019/03/03,-7873
2019/03/04,33605
2019/03/05,51079
2019/03/06,55531
2019/03/07,50274
2019/03/08,48330
2019/03/09,51959
2019/03/10,1107
2019/03/11,30916
2019/03/12,57454
2019/03/13,33655
2019/03/14,34027
2019/03/15,26466
2019/03/16,648
2019/03/17,3831
2019/03/18,42193
2019/03/19,51703
2019/03/20,14940
2019/03/21,9297
2019/03/22,22010
2019/03/23,21105
2019/03/24,11977
2019/03/25,59819
2019/03/26,44803
2019/03/27,35810
2019/03/28,32157
2019/03/29,25174
2019/03/30,26148
2019/03/31,1087
2019/04/01,59582
2019/04/02,105728
2019/04/03,67311
2019/04/04,34063
2019/04/05,28276
2019/04/06,4244
2019/04/07,15310
2019/04/08,35417
2019/04/09,71669
2019/04/10,39507
2019/04/11,60415
2019/04/12,82583
2019/04/13,35743
2019/04/14,-6703
2019/04/15,49433
2019/04/16,39132
2019/04/17,16202
2019/04/18,19936
2019/04/19,39116
2019/04/20,114794
2019/04/21,44345
2019/04/22,50743
2019/04/23,73034
2019/04/24,11713
2019/04/25,9295
2019/04/26,12260
2019/04/27,-16832
2019/04/28,-15943
2019/04/29,5559
2019/04/30,35410
2019/05/01,-4234
2019/05/02,-76348
2019/05/03,-43994
2019/05/04,-35651
2019/05/05,-19158
2019/05/06,17004
2019/05/07,5810
2019/05/08,-14628
2019/05/09,-7474
2019/05/10,17192
2019/05/11,-20267
2019/05/12,-44827
2019/05/13,25938
2019/05/14,94405
2019/05/15,69445
2019/05/16,91999
2019/05/17,55370
2019/05/18,21542
2019/05/19,-1239
2019/05/20,-45573
2019/05/21,36019
2019/05/22,21345
2019/05/23,6841
2019/05/24,36310
2019/05/25,27978
2019/05/26,31798
2019/05/27,101642
2019/05/28,82672
2019/05/29,74886
2019/05/30,49991
2019/05/31,68344
2019/06/01,176838
2019/06/02,84655
2019/06/03,80806
2019/06/04,78907
2019/06/05,44577
2019/06/06,111643
2019/06/07,18161
2019/06/08,-2638
2019/06/09,44495
2019/06/10,22702
2019/06/11,96671
2019/06/12,166546
2019/06/13,13254
2019/06/14,-5045
2019/06/15,-30742
2019/06/16,110262
2019/06/17,8946
2019/06/18,25892
2019/06/19,2223
2019/06/20,-30990
2019/06/21,43122
2019/06/22,28022
2019/06/23,-3603
2019/06/24,25085
2019/06/25,30738
2019/06/26,21198
2019/06/27,1805
2019/06/28,-25307
2019/06/29,-31323
2019/06/30,-77574
2019/07/01,-123027
2019/07/02,17959
2019/07/03,14724
2019/07/04,-1712
2019/07/05,2770
2019/07/06,-81507
2019/07/07,-19241
2019/07/08,36906
2019/07/09,3712
2019/07/10,5465
2019/07/11,-80551
2019/07/12,-152362
2019/07/13,-75535
2019/07/14,-59049
2019/07/15,-9221
2019/07/16,-176046
2019/07/17,-7025
2019/07/18,-29808
2019/07/19,-16605
2019/07/20,-32825
2019/07/21,-104824
2019/07/22,-66850
2019/07/23,-55826
2019/07/24,-78354
2019/07/25,-70882
2019/07/26,-83774
2019/07/27,-57238
2019/07/28,-43905
2019/07/29,-18372
2019/07/30,44342
2019/07/31,-20448
2019/08/01,-99981
2019/08/02,-50193
2019/08/03,-81515
2019/08/04,-48692
2019/08/05,26246
2019/08/06,64087
2019/08/07,-14115
2019/08/08,-30314
2019/08/09,-3137
2019/08/10,1589
2019/08/11,-44791
2019/08/12,66225
2019/08/13,28601
2019/08/14,-3577
2019/08/15,26848
2019/08/16,7347
2019/08/17,-23310
2019/08/18,-28807
2019/08/19,35266
2019/08/20,59943
2019/08/21,34016
2019/08/22,37274
2019/08/23,62542
2019/08/24,33645
2019/08/25,2957
2019/08/26,38918
2019/08/27,49822
2019/08/28,17858
2019/08/29,-17348
2019/08/30,14953
2019/08/31,17717
2019/09/01,-10891
2019/09/02,68191
2019/09/03,48376
2019/09/04,-9622
2019/09/05,974
2019/09/06,21360
2019/09/07,-5030
2019/09/08,-16619
2019/09/09,28161
2019/09/10,28431
2019/09/11,-26726
2019/09/12,10519
2019/09/13,-27154
2019/09/14,992
2019/09/15,-19536
2019/09/16,51569
2019/09/17,39481
2019/09/18,10639
2019/09/19,-1702
2019/09/20,4883
2019/09/21,-38687
2019/09/22,-64775
2019/09/23,-36209
2019/09/24,-1242
2019/09/25,-40770
2019/09/26,-41692
