Date,size90var
2017/06/10,2566167
2017/06/11,2819767
2017/06/12,3155421
2017/06/13,3404854
2017/06/14,3575903
2017/06/15,3759199
2017/06/16,3910164
2017/06/17,4042648
2017/06/18,4162033
2017/06/19,4376700
2017/06/20,4607162
2017/06/21,4606102
2017/06/22,4770087
2017/06/23,4960946
2017/06/24,5119633
2017/06/25,5295547
2017/06/26,5503169
2017/06/27,5566399
2017/06/28,5818131
2017/06/29,6003872
2017/06/30,6090406
2017/07/01,6130128
2017/07/02,6196816
2017/07/03,6389261
2017/07/04,6568635
2017/07/05,6744536
2017/07/06,6793956
2017/07/07,6871514
2017/07/08,6876257
2017/07/09,6782895
2017/07/10,6921681
2017/07/11,7056818
2017/07/12,7195084
2017/07/13,7300048
2017/07/14,7319971
2017/07/15,7222372
2017/07/16,7151059
2017/07/17,7134861
2017/07/18,7245540
2017/07/19,7235887
2017/07/20,7156074
2017/07/21,7004483
2017/07/22,6816216
2017/07/23,6688167
2017/07/24,6658341
2017/07/25,6550099
2017/07/26,6401901
2017/07/27,6252386
2017/07/28,6093933
2017/07/29,5905663
2017/07/30,5755934
2017/07/31,5637522
2017/08/01,5480166
2017/08/02,5339720
2017/08/03,5180577
2017/08/04,5036630
2017/08/05,4912986
2017/08/06,4787532
2017/08/07,4749620
2017/08/08,4822704
2017/08/09,4704400
2017/08/10,4759823
2017/08/11,4885530
2017/08/12,4890224
2017/08/13,4876692
2017/08/14,5157416
2017/08/15,5593507
2017/08/16,6156260
2017/08/17,6727460
2017/08/18,7195272
2017/08/19,7501556
2017/08/20,7447286
2017/08/21,7715468
2017/08/22,7864099
2017/08/23,7954065
2017/08/24,7938531
2017/08/25,8076161
2017/08/26,8081142
2017/08/27,8047369
2017/08/28,8572971
2017/08/29,9172989
2017/08/30,9781168
2017/08/31,10201000
2017/09/01,10682386
2017/09/02,10698306
2017/09/03,10574233
2017/09/04,11276304
2017/09/05,11931230
2017/09/06,13135639
2017/09/07,13996262
2017/09/08,14685454
2017/09/09,14902109
2017/09/10,14929372
2017/09/11,15085260
2017/09/12,15306291
2017/09/13,15394414
2017/09/14,15487427
2017/09/15,15818267
2017/09/16,15794749
2017/09/17,15691587
2017/09/18,15840146
2017/09/19,15540060
2017/09/20,15469550
2017/09/21,15429530
2017/09/22,15429253
2017/09/23,15340416
2017/09/24,15460393
2017/09/25,15592137
2017/09/26,15766016
2017/09/27,15918809
2017/09/28,16209016
2017/09/29,16542643
2017/09/30,16961215
2017/10/01,17470041
2017/10/02,17841298
2017/10/03,18145420
2017/10/04,18208547
2017/10/05,18331449
2017/10/06,18516314
2017/10/07,18110189
2017/10/08,18108192
2017/10/09,18128708
2017/10/10,18366376
2017/10/11,18400006
2017/10/12,18467981
2017/10/13,18424114
2017/10/14,18187780
2017/10/15,17926694
2017/10/16,17706479
2017/10/17,17387766
2017/10/18,17006568
2017/10/19,16518410
2017/10/20,15816481
2017/10/21,15492736
2017/10/22,15447144
2017/10/23,15122927
2017/10/24,14514780
2017/10/25,13870751
2017/10/26,13366230
2017/10/27,15436154
2017/10/28,17524369
2017/10/29,19878694
2017/10/30,22242119
2017/10/31,24572379
2017/11/01,24142437
2017/11/02,23821714
2017/11/03,23483963
2017/11/04,23308163
2017/11/05,23329500
2017/11/06,23301282
2017/11/07,23096148
2017/11/08,23065911
2017/11/09,23086490
2017/11/10,23099190
2017/11/11,23122684
2017/11/12,23206822
2017/11/13,23231206
2017/11/14,23210386
2017/11/15,23192117
2017/11/16,23175268
2017/11/17,23177516
2017/11/18,23089406
2017/11/19,23104301
2017/11/20,23078469
2017/11/21,23050084
2017/11/22,22996738
2017/11/23,22996164
2017/11/24,22984042
2017/11/25,22971679
2017/11/26,22937936
2017/11/27,23294322
2017/11/28,23304016
2017/11/29,23351453
2017/11/30,23333101
2017/12/01,23376715
2017/12/02,23358879
2017/12/03,23325938
2017/12/04,23328857
2017/12/05,23011816
2017/12/06,23016267
2017/12/07,22786704
2017/12/08,23067232
2017/12/09,23200326
2017/12/10,23439620
2017/12/11,23997943
2017/12/12,24952070
2017/12/13,26010240
2017/12/14,26934878
2017/12/15,27955534
2017/12/16,28933299
2017/12/17,29855317
2017/12/18,31197003
2017/12/19,33481009
2017/12/20,34629472
2017/12/21,36461977
2017/12/22,37949892
2017/12/23,38762620
2017/12/24,38811995
2017/12/25,38983138
2017/12/26,39212330
2017/12/27,39662933
2017/12/28,40244320
2017/12/29,41562515
2017/12/30,42835482
2017/12/31,43271672
2018/01/01,43573987
2018/01/02,45116677
2018/01/03,47306997
2018/01/04,49777825
2018/01/05,52215311
2018/01/06,54372035
2018/01/07,56075943
2018/01/08,58040043
2018/01/09,60184036
2018/01/10,61589511
2018/01/11,63107416
2018/01/12,64497832
2018/01/13,66009603
2018/01/14,66902237
2018/01/15,68155159
2018/01/16,69386948
2018/01/17,70417208
2018/01/18,71499809
2018/01/19,71391654
2018/01/20,70766789
2018/01/21,70380366
2018/01/22,70036970
2018/01/23,69651985
2018/01/24,69211806
2018/01/25,64059111
2018/01/26,58918001
2018/01/27,53454248
2018/01/28,47895659
2018/01/29,42236333
2018/01/30,41713696
2018/01/31,41165531
2018/02/01,40693382
2018/02/02,39420543
2018/02/03,37893127
2018/02/04,36852584
2018/02/05,35886713
2018/02/06,34899832
2018/02/07,33818396
2018/02/08,32754552
2018/02/09,31365406
2018/02/10,30094698
2018/02/11,29152578
2018/02/12,28483994
2018/02/13,27964102
2018/02/14,27114971
2018/02/15,26262308
2018/02/16,25336055
2018/02/17,24296058
2018/02/18,23754984
2018/02/19,23039859
2018/02/20,22178365
2018/02/21,21335465
2018/02/22,20371305
2018/02/23,19704359
2018/02/24,18970638
2018/02/25,19104487
2018/02/26,18820522
2018/02/27,18530920
2018/02/28,18112028
2018/03/01,17794085
2018/03/02,17285313
2018/03/03,17079243
2018/03/04,16961836
2018/03/05,16708377
2018/03/06,16669251
2018/03/07,16122849
2018/03/08,16099741
2018/03/09,16043364
2018/03/10,16288792
2018/03/11,16756222
2018/03/12,16900940
2018/03/13,17095155
2018/03/14,17372401
2018/03/15,17643473
2018/03/16,17963667
2018/03/17,18589927
2018/03/18,18726791
2018/03/19,18415410
2018/03/20,18561794
2018/03/21,18377765
2018/03/22,18605543
2018/03/23,18902798
2018/03/24,19401139
2018/03/25,20279977
2018/03/26,20690261
2018/03/27,21208653
2018/03/28,21667109
2018/03/29,21763427
2018/03/30,21728715
2018/03/31,22195512
2018/04/01,22846757
2018/04/02,22826135
2018/04/03,22088181
2018/04/04,21074548
2018/04/05,19998483
2018/04/06,19206354
2018/04/07,18897822
2018/04/08,18087185
2018/04/09,16960164
2018/04/10,16393205
2018/04/11,15573956
2018/04/12,14725782
2018/04/13,13732247
2018/04/14,13218548
2018/04/15,12127396
2018/04/16,10693908
2018/04/17,9322424
2018/04/18,8106337
2018/04/19,7626114
2018/04/20,7492773
2018/04/21,7127661
2018/04/22,6911742
2018/04/23,6842913
2018/04/24,6937741
2018/04/25,7050024
2018/04/26,6917681
2018/04/27,7003092
2018/04/28,7029977
2018/04/29,6977747
2018/04/30,7045416
2018/05/01,7021697
2018/05/02,6943976
2018/05/03,6961906
2018/05/04,7440468
2018/05/05,7512040
2018/05/06,7423420
2018/05/07,7301162
2018/05/08,7348311
2018/05/09,7470693
2018/05/10,7813889
2018/05/11,7978544
2018/05/12,8051634
2018/05/13,8100745
2018/05/14,8338038
2018/05/15,8471011
2018/05/16,8598631
2018/05/17,8711372
2018/05/18,8825871
2018/05/19,8922391
2018/05/20,8979666
2018/05/21,9070874
2018/05/22,9197345
2018/05/23,9415176
2018/05/24,9576055
2018/05/25,9695744
2018/05/26,9703899
2018/05/27,9740332
2018/05/28,9885512
2018/05/29,10026461
2018/05/30,10163300
2018/05/31,10502509
2018/06/01,10611085
2018/06/02,10674344
2018/06/03,10776218
2018/06/04,10988490
2018/06/05,11140071
2018/06/06,11192514
2018/06/07,11212807
2018/06/08,11147836
2018/06/09,11039383
2018/06/10,11090777
2018/06/11,11118851
2018/06/12,11079507
2018/06/13,11117040
2018/06/14,11047920
2018/06/15,10750563
2018/06/16,10841144
2018/06/17,10876186
2018/06/18,10805717
2018/06/19,10818246
2018/06/20,10643904
2018/06/21,10473860
2018/06/22,10062617
2018/06/23,9416972
2018/06/24,9166046
2018/06/25,8837515
2018/06/26,8459475
2018/06/27,8115294
2018/06/28,7858566
2018/06/29,7411630
2018/06/30,6799623
2018/07/01,6322085
2018/07/02,6271118
2018/07/03,6031537
2018/07/04,6087906
2018/07/05,5760132
2018/07/06,5300177
2018/07/07,5014318
2018/07/08,4748615
2018/07/09,4347707
2018/07/10,4036644
2018/07/11,3995363
2018/07/12,3989355
2018/07/13,3731794
2018/07/14,3635800
2018/07/15,3828403
2018/07/16,3803372
2018/07/17,3782565
2018/07/18,3763609
2018/07/19,3692110
2018/07/20,3715490
2018/07/21,3948391
2018/07/22,4043967
2018/07/23,4009976
2018/07/24,3990105
2018/07/25,3981264
2018/07/26,3979692
2018/07/27,3980624
2018/07/28,4152497
2018/07/29,4126867
2018/07/30,4115504
2018/07/31,4069313
2018/08/01,3997888
2018/08/02,3809883
2018/08/03,3818762
2018/08/04,3859339
2018/08/05,3875198
2018/08/06,3873513
2018/08/07,4005552
2018/08/08,4431636
2018/08/09,5047132
2018/08/10,5272582
2018/08/11,5358319
2018/08/12,5385729
2018/08/13,5361741
2018/08/14,5339842
2018/08/15,5418525
2018/08/16,5387262
2018/08/17,5418543
2018/08/18,5409632
2018/08/19,5329602
2018/08/20,5319072
2018/08/21,5273786
2018/08/22,5191405
2018/08/23,5165218
2018/08/24,5164204
2018/08/25,5211855
2018/08/26,5155558
2018/08/27,5130889
2018/08/28,5162925
2018/08/29,4952248
2018/08/30,4896419
2018/08/31,4857135
2018/09/01,4804739
2018/09/02,4645317
2018/09/03,4592166
2018/09/04,4559104
2018/09/05,4612268
2018/09/06,4579620
2018/09/07,4623140
2018/09/08,4656276
2018/09/09,4618666
2018/09/10,4615033
2018/09/11,4521783
2018/09/12,4521207
2018/09/13,4546505
2018/09/14,4542841
2018/09/15,4583727
2018/09/16,4810388
2018/09/17,4867427
2018/09/18,4909413
2018/09/19,4978205
2018/09/20,4968320
2018/09/21,5062434
2018/09/22,5086968
2018/09/23,5119474
2018/09/24,5494537
2018/09/25,5782726
2018/09/26,6294230
2018/09/27,6767672
2018/09/28,7042490
2018/09/29,7114786
2018/09/30,6991891
2018/10/01,7005290
2018/10/02,6818931
2018/10/03,6821545
2018/10/04,6650962
2018/10/05,6577049
2018/10/06,6914331
2018/10/07,7568891
2018/10/08,7967703
2018/10/09,8208548
2018/10/10,8585899
2018/10/11,8785463
2018/10/12,8744277
2018/10/13,8891601
2018/10/14,9527175
2018/10/15,9816492
2018/10/16,10089365
2018/10/17,10337337
2018/10/18,10573178
2018/10/19,10624348
2018/10/20,11099228
2018/10/21,11540037
2018/10/22,11589878
2018/10/23,11797850
2018/10/24,11809251
2018/10/25,11807747
2018/10/26,11779643
2018/10/27,12322153
2018/10/28,12766267
2018/10/29,12790566
2018/10/30,12802747
2018/10/31,12907361
2018/11/01,13063596
2018/11/02,13301363
2018/11/03,13694522
2018/11/04,14039158
2018/11/05,14186284
2018/11/06,13948902
2018/11/07,13698809
2018/11/08,13714166
2018/11/09,13888298
2018/11/10,14155682
2018/11/11,14377711
2018/11/12,14484302
2018/11/13,14611319
2018/11/14,14680650
2018/11/15,14830848
2018/11/16,15021349
2018/11/17,15392654
2018/11/18,15700052
2018/11/19,15562966
2018/11/20,15548725
2018/11/21,15535099
2018/11/22,15607787
2018/11/23,15543650
2018/11/24,15716453
2018/11/25,15722121
2018/11/26,15528950
2018/11/27,15426932
2018/11/28,15317887
2018/11/29,15362853
2018/11/30,15270875
2018/12/01,15369996
2018/12/02,15387863
2018/12/03,15341629
2018/12/04,15074009
2018/12/05,14952322
2018/12/06,14663018
2018/12/07,14371687
2018/12/08,14381733
2018/12/09,14315386
2018/12/10,14263612
2018/12/11,14079150
2018/12/12,13947592
2018/12/13,13464448
2018/12/14,13010785
2018/12/15,12385524
2018/12/16,11999412
2018/12/17,11439024
2018/12/18,11432612
2018/12/19,11131700
2018/12/20,10543551
2018/12/21,10130460
2018/12/22,9643662
2018/12/23,8551783
2018/12/24,7520249
2018/12/25,6144422
2018/12/26,4757730
2018/12/27,3676062
2018/12/28,3616966
2018/12/29,3259548
2018/12/30,2901515
2018/12/31,2489712
2019/01/01,2530753
2019/01/02,2261421
2019/01/03,2180656
2019/01/04,2196412
2019/01/05,2139196
2019/01/06,2172148
2019/01/07,2171666
2019/01/08,2164462
2019/01/09,2162382
2019/01/10,2116156
2019/01/11,2125332
2019/01/12,2093379
2019/01/13,2133587
2019/01/14,2139863
2019/01/15,2141340
2019/01/16,2142300
2019/01/17,2134903
2019/01/18,2092200
2019/01/19,2063308
2019/01/20,2025925
2019/01/21,2170720
2019/01/22,2348396
2019/01/23,2257271
2019/01/24,2243949
2019/01/25,2173254
2019/01/26,2119089
2019/01/27,2082942
2019/01/28,2221769
2019/01/29,2421541
2019/01/30,2570213
2019/01/31,2654201
2019/02/01,2664044
2019/02/02,2616366
2019/02/03,2636712
2019/02/04,2659506
2019/02/05,2680482
2019/02/06,2688708
2019/02/07,2689137
2019/02/08,2671643
2019/02/09,2670780
2019/02/10,2672813
2019/02/11,2751848
2019/02/12,2830903
2019/02/13,3138901
2019/02/14,3421827
2019/02/15,3566996
2019/02/16,3535539
2019/02/17,3694771
2019/02/18,4035927
2019/02/19,4448914
2019/02/20,4872672
2019/02/21,5346209
2019/02/22,5674733
2019/02/23,5720094
2019/02/24,6031820
2019/02/25,6685027
2019/02/26,7257959
2019/02/27,7669959
2019/02/28,8056776
2019/03/01,7959109
2019/03/02,7870399
2019/03/03,8024063
2019/03/04,8009298
2019/03/05,8011324
2019/03/06,8037070
2019/03/07,8079286
2019/03/08,8040715
2019/03/09,8010240
2019/03/10,8193267
2019/03/11,8220162
2019/03/12,8174820
2019/03/13,8146915
2019/03/14,8149677
2019/03/15,8102591
2019/03/16,8075074
2019/03/17,8242843
2019/03/18,8240808
2019/03/19,8281227
2019/03/20,8282060
2019/03/21,8291016
2019/03/22,8217287
2019/03/23,8214567
2019/03/24,8273881
2019/03/25,8192358
2019/03/26,8198559
2019/03/27,8172689
2019/03/28,8151313
2019/03/29,8111399
2019/03/30,7863827
2019/03/31,7767148
2019/04/01,7392887
2019/04/02,7500761
2019/04/03,7634623
2019/04/04,7675819
2019/04/05,7615645
2019/04/06,7530470
2019/04/07,7553714
2019/04/08,7518636
2019/04/09,7478310
2019/04/10,7560577
2019/04/11,7747443
2019/04/12,7572419
2019/04/13,7442360
2019/04/14,7513870
2019/04/15,7500424
2019/04/16,7536369
2019/04/17,7492905
2019/04/18,7446848
2019/04/19,7395795
2019/04/20,7336308
2019/04/21,7325940
2019/04/22,7263383
2019/04/23,7296916
2019/04/24,7296083
2019/04/25,7258012
2019/04/26,7173406
2019/04/27,7290773
2019/04/28,7322325
2019/04/29,7287969
2019/04/30,7271016
2019/05/01,7265561
2019/05/02,7437503
2019/05/03,7395172
2019/05/04,7284738
2019/05/05,7130064
2019/05/06,7209514
2019/05/07,7729227
2019/05/08,7809497
2019/05/09,7841239
2019/05/10,7766217
2019/05/11,7763851
2019/05/12,7771847
2019/05/13,7830496
2019/05/14,7887974
2019/05/15,8055143
2019/05/16,8382861
2019/05/17,8641802
2019/05/18,8674659
2019/05/19,8568201
2019/05/20,8600639
2019/05/21,8537059
2019/05/22,8579711
2019/05/23,8624422
2019/05/24,8868883
2019/05/25,8783238
2019/05/26,8412277
2019/05/27,8472859
2019/05/28,8505398
2019/05/29,8606733
2019/05/30,8828196
2019/05/31,8673561
2019/06/01,8506844
2019/06/02,8603010
2019/06/03,8730779
2019/06/04,8775809
2019/06/05,8627790
2019/06/06,8598407
2019/06/07,8448112
2019/06/08,8479572
2019/06/09,8264585
2019/06/10,8484921
2019/06/11,8716104
2019/06/12,8672740
2019/06/13,8493984
2019/06/14,8160153
2019/06/15,7838075
2019/06/16,7769805
2019/06/17,7979869
2019/06/18,7956329
2019/06/19,8123236
2019/06/20,8408317
2019/06/21,8113729
2019/06/22,7764348
2019/06/23,7689934
2019/06/24,7661414
2019/06/25,7790707
2019/06/26,7904209
2019/06/27,7933025
2019/06/28,8237983
2019/06/29,8172445
2019/06/30,8164238
2019/07/01,8401695
2019/07/02,8505682
2019/07/03,8487206
2019/07/04,8324687
2019/07/05,7938092
2019/07/06,7706351
2019/07/07,7657011
2019/07/08,8127716
2019/07/09,8118719
2019/07/10,8127521
2019/07/11,8235898
2019/07/12,7852530
2019/07/13,7746290
2019/07/14,7913076
2019/07/15,9762332
2019/07/16,10110617
2019/07/17,10059820
2019/07/18,9975285
2019/07/19,9812954
2019/07/20,10136906
2019/07/21,10702860
2019/07/22,10926698
2019/07/23,11006174
2019/07/24,10905601
2019/07/25,10894941
2019/07/26,10483097
2019/07/27,10511008
2019/07/28,10761686
2019/07/29,10820895
2019/07/30,10792929
2019/07/31,10934487
2019/08/01,10918738
