Date,price3emaUSD
2017/08/25,324.94
2017/08/26,327.561
2017/08/27,332.231
2017/08/28,338.085
2017/08/29,349.886
2017/08/30,365.219
2017/08/31,375.673
2017/09/01,384.28
2017/09/02,372.699
2017/09/03,362.041
2017/09/04,340.047
2017/09/05,321.713
2017/09/06,327.762
2017/09/07,330.572
2017/09/08,326.08
2017/09/09,315.006
2017/09/10,305.16
2017/09/11,301.801
2017/09/12,302.896
2017/09/13,290.087
2017/09/14,272.726
2017/09/15,255.564
2017/09/16,256.885
2017/09/17,255.22
2017/09/18,272.135
2017/09/19,280.077
2017/09/20,283.592
2017/09/21,280.408
2017/09/22,271.731
2017/09/23,273.598
2017/09/24,279.628
2017/09/25,285.624
2017/09/26,289.11
2017/09/27,293.097
2017/09/28,298.86
2017/09/29,295.91
2017/09/30,298.562
2017/10/01,299.48
2017/10/02,299.537
2017/10/03,296.557
2017/10/04,295.018
2017/10/05,294.181
2017/10/06,297.317
2017/10/07,303.211
2017/10/08,307.516
2017/10/09,304.78
2017/10/10,302.137
2017/10/11,301.574
2017/10/12,303.465
2017/10/13,313.532
2017/10/14,327.488
2017/10/15,329.816
2017/10/16,334.724
2017/10/17,329.616
2017/10/18,316.934
2017/10/19,313.102
2017/10/20,309.689
2017/10/21,303.667
2017/10/22,299.728
2017/10/23,292.519
2017/10/24,297.975
2017/10/25,296.807
2017/10/26,296.667
2017/10/27,296.239
2017/10/28,295.253
2017/10/29,298.452
2017/10/30,302.559
2017/10/31,304.82
2017/11/01,301.93
2017/11/02,293.397
2017/11/03,294.293
2017/11/04,296.866
2017/11/05,297.312
2017/11/06,297.776
2017/11/07,296.825
2017/11/08,298.877
2017/11/09,308.472
2017/11/10,309.507
2017/11/11,308.25
2017/11/12,308.583
2017/11/13,311.679
2017/11/14,319.581
2017/11/15,327.405
2017/11/16,327.962
2017/11/17,329.513
2017/11/18,331.761
2017/11/19,343.138
2017/11/20,351.917
2017/11/21,358.395
2017/11/22,362.41
2017/11/23,380.326
2017/11/24,405.251
2017/11/25,436.362
2017/11/26,447.416
2017/11/27,461.364
2017/11/28,466.06
2017/11/29,468.82
2017/11/30,451.814
2017/12/01,447.81
2017/12/02,454.971
2017/12/03,461.651
2017/12/04,462.702
2017/12/05,462.315
2017/12/06,451.178
2017/12/07,439
2017/12/08,445.273
2017/12/09,461.722
2017/12/10,454.807
2017/12/11,460.574
2017/12/12,510.721
2017/12/13,587.34
2017/12/14,647.317
2017/12/15,658.353
2017/12/16,675.914
2017/12/17,696.378
2017/12/18,715.514
2017/12/19,769.258
2017/12/20,783.21
2017/12/21,796.098
2017/12/22,738.864
2017/12/23,734.039
2017/12/24,698.081
2017/12/25,707.428
2017/12/26,726.205
2017/12/27,738.358
2017/12/28,723.06
2017/12/29,730.579
2017/12/30,717.542
2017/12/31,719.482
2018/01/01,735.227
2018/01/02,792.783
2018/01/03,840.067
2018/01/04,895.603
2018/01/05,937.94
2018/01/06,967.28
2018/01/07,1024
2018/01/08,1089
2018/01/09,1153
2018/01/10,1238
2018/01/11,1231
2018/01/12,1234
2018/01/13,1295
2018/01/14,1322
2018/01/15,1327
2018/01/16,1231
2018/01/17,1093
2018/01/18,1069
2018/01/19,1060
2018/01/20,1092
2018/01/21,1089
2018/01/22,1059
2018/01/23,1022
2018/01/24,1019
2018/01/25,1045
2018/01/26,1047
2018/01/27,1064
2018/01/28,1126
2018/01/29,1158
2018/01/30,1149
2018/01/31,1124
2018/02/01,1118
2018/02/02,1024
2018/02/03,990.722
2018/02/04,949.574
2018/02/05,863.255
2018/02/06,771.424
2018/02/07,785.244
2018/02/08,800.083
2018/02/09,816.323
2018/02/10,843.781
2018/02/11,834.597
2018/02/12,846.034
2018/02/13,846.487
2018/02/14,865.536
2018/02/15,898.988
2018/02/16,916.839
2018/02/17,941.308
2018/02/18,942.968
2018/02/19,942.175
2018/02/20,940.869
2018/02/21,905.16
2018/02/22,868.308
2018/02/23,857.321
2018/02/24,850.919
2018/02/25,845.677
2018/02/26,853.61
2018/02/27,866.556
2018/02/28,868.58
2018/03/01,867.555
2018/03/02,865.621
2018/03/03,863.663
2018/03/04,859.092
2018/03/05,860.645
2018/03/06,847.049
2018/03/07,814.673
2018/03/08,776.924
2018/03/09,731.58
2018/03/10,727.877
2018/03/11,715.003
2018/03/12,715.007
2018/03/13,705.044
2018/03/14,682.927
2018/03/15,642.565
2018/03/16,626.086
2018/03/17,606.022
2018/03/18,557.328
2018/03/19,548.405
2018/03/20,546.358
2018/03/21,557.905
2018/03/22,553.268
2018/03/23,538.492
2018/03/24,538.011
2018/03/25,530.327
2018/03/26,515.153
2018/03/27,489.433
2018/03/28,470.567
2018/03/29,442.674
2018/03/30,413.865
2018/03/31,407.79
2018/04/01,395.155
2018/04/02,390.435
2018/04/03,396.052
2018/04/04,393.773
2018/04/05,386.214
2018/04/06,379.375
2018/04/07,382.043
2018/04/08,388.83
2018/04/09,396.644
2018/04/10,399.878
2018/04/11,409.97
2018/04/12,430.271
2018/04/13,467.551
2018/04/14,484.718
2018/04/15,502.453
2018/04/16,507.254
2018/04/17,509.658
2018/04/18,512.302
2018/04/19,527.962
2018/04/20,556.352
2018/04/21,580.529
2018/04/22,601.567
2018/04/23,620.522
2018/04/24,655.019
2018/04/25,649.553
2018/04/26,640.392
2018/04/27,652.957
2018/04/28,664.747
2018/04/29,674.541
2018/04/30,678.625
2018/05/01,668.318
2018/05/02,673.591
2018/05/03,703.857
2018/05/04,743.47
2018/05/05,776.499
2018/05/06,784.642
2018/05/07,763.975
2018/05/08,756.557
2018/05/09,748.269
2018/05/10,751.219
2018/05/11,725.099
2018/05/12,698.196
2018/05/13,700.992
2018/05/14,709.813
2018/05/15,716.759
2018/05/16,705.928
2018/05/17,702.93
2018/05/18,690.894
2018/05/19,693.954
2018/05/20,702.624
2018/05/21,704.898
2018/05/22,693.176
2018/05/23,654.08
2018/05/24,620.622
2018/05/25,607.713
2018/05/26,602.022
2018/05/27,588.871
2018/05/28,563.643
2018/05/29,553.297
2018/05/30,557.783
2018/05/31,565.141
2018/06/01,570.8
2018/06/02,579.773
2018/06/03,595.461
2018/06/04,598.784
2018/06/05,597.026
2018/06/06,601.045
2018/06/07,604.722
2018/06/08,603.325
2018/06/09,603.695
2018/06/10,581.333
2018/06/11,553.583
2018/06/12,537.322
2018/06/13,509.172
2018/06/14,500.888
2018/06/15,501.34
2018/06/16,498.938
2018/06/17,500.319
2018/06/18,501.373
2018/06/19,514.586
2018/06/20,522.069
2018/06/21,527.842
2018/06/22,509.051
2018/06/23,490.211
2018/06/24,470.757
2018/06/25,464.251
2018/06/26,457.548
2018/06/27,446.106
2018/06/28,440.986
2018/06/29,429.068
2018/06/30,439.516
2018/07/01,446.261
2018/07/02,453.926
2018/07/03,463.381
2018/07/04,465.495
2018/07/05,467.915
2018/07/06,467.571
2018/07/07,468.626
2018/07/08,478.153
2018/07/09,479.932
2018/07/10,464.831
2018/07/11,452.187
2018/07/12,443.123
2018/07/13,439.607
2018/07/14,436.836
2018/07/15,440.195
2018/07/16,452.373
2018/07/17,466.768
2018/07/18,480.891
2018/07/19,477.402
2018/07/20,468.035
2018/07/21,463.848
2018/07/22,463.576
2018/07/23,461.714
2018/07/24,464.762
2018/07/25,469.738
2018/07/26,472.883
2018/07/27,468.905
2018/07/28,468.2
2018/07/29,467.052
2018/07/30,463.329
2018/07/31,452.182
2018/08/01,436.553
2018/08/02,426.208
2018/08/03,418.123
2018/08/04,415.112
2018/08/05,410.99
2018/08/06,409.359
2018/08/07,406.276
2018/08/08,386.34
2018/08/09,373.828
2018/08/10,365.084
2018/08/11,341.868
2018/08/12,331.705
2018/08/13,320.069
2018/08/14,291.886
2018/08/15,289.563
2018/08/16,288.789
2018/08/17,294.37
2018/08/18,298.625
2018/08/19,297.817
2018/08/20,294.559
2018/08/21,286.282
2018/08/22,283.783
2018/08/23,278.644
2018/08/24,277.509
2018/08/25,278.582
2018/08/26,276.178
2018/08/27,276.513
2018/08/28,282.407
2018/08/29,287.328
2018/08/30,284.654
2018/08/31,282.831
2018/09/01,286.641
2018/09/02,290.579
2018/09/03,290.27
2018/09/04,288.913
2018/09/05,276.909
2018/09/06,251.528
2018/09/07,237.186
2018/09/08,224.623
2018/09/09,210.968
2018/09/10,203.606
2018/09/11,196.806
2018/09/12,186.439
2018/09/13,191.844
2018/09/14,202.465
2018/09/15,210.523
2018/09/16,214.288
2018/09/17,213.542
2018/09/18,208.419
2018/09/19,208.928
2018/09/20,209.767
2018/09/21,219.866
2018/09/22,230.285
2018/09/23,236.32
2018/09/24,236.35
2018/09/25,225.34
2018/09/26,220.202
2018/09/27,219.519
2018/09/28,222.733
2018/09/29,224.687
2018/09/30,228.788
2018/10/01,229.708
2018/10/02,229.136
2018/10/03,224.556
2018/10/04,224.155
2018/10/05,223.579
2018/10/06,224.701
2018/10/07,224.429
2018/10/08,225.934
2018/10/09,227.225
2018/10/10,226.424
2018/10/11,214.125
2018/10/12,205.24
2018/10/13,202.399
2018/10/14,201.552
2018/10/15,205.521
2018/10/16,208.201
2018/10/17,209.26
2018/10/18,208.375
2018/10/19,206.193
2018/10/20,206.138
2018/10/21,207.011
2018/10/22,206.358
2018/10/23,205.071
2018/10/24,204.903
2018/10/25,203.855
2018/10/26,203.541
2018/10/27,203.625
2018/10/28,203.84
2018/10/29,202.237
2018/10/30,199.394
2018/10/31,198.149
2018/11/01,198.2
2018/11/02,199.474
2018/11/03,199.878
2018/11/04,202.002
2018/11/05,205.645
2018/11/06,209.519
2018/11/07,214.598
2018/11/08,214.862
2018/11/09,213.172
2018/11/10,212.847
2018/11/11,212.265
2018/11/12,212.126
2018/11/13,210.96
2018/11/14,204.433
2018/11/15,191.661
2018/11/16,185.093
2018/11/17,180.027
2018/11/18,178.632
2018/11/19,169.33
2018/11/20,154.557
2018/11/21,144.484
2018/11/22,139.163
2018/11/23,131.281
2018/11/24,127.087
2018/11/25,118.855
2018/11/26,115.969
2018/11/27,111.59
2018/11/28,114.61
2018/11/29,117.002
2018/11/30,116.356
2018/12/01,116.496
2018/12/02,117.127
2018/12/03,114.591
2018/12/04,112.749
2018/12/05,110.133
2018/12/06,105.059
2018/12/07,96.456
2018/12/08,93.981
2018/12/09,94.11
2018/12/10,93.455
2018/12/11,91.736
2018/12/12,91.213
2018/12/13,90.484
2018/12/14,88.268
2018/12/15,86.434
2018/12/16,86.843
2018/12/17,88.628
2018/12/18,92.101
2018/12/19,98.297
2018/12/20,103.712
2018/12/21,108.974
2018/12/22,110.54
2018/12/23,120.355
2018/12/24,133.867
2018/12/25,131.983
2018/12/26,131.912
2018/12/27,128.46
2018/12/28,126.376
2018/12/29,132.739
2018/12/30,135.576
2018/12/31,136.31
2019/01/01,136.326
2019/01/02,142.92
2019/01/03,147.576
2019/01/04,150.262
2019/01/05,154.69
2019/01/06,155.26
2019/01/07,155.016
2019/01/08,153.065
2019/01/09,152.638
2019/01/10,144.72
2019/01/11,136.058
2019/01/12,131.346
2019/01/13,126.768
2019/01/14,124.389
2019/01/15,125.862
2019/01/16,124.276
2019/01/17,123.099
2019/01/18,122.391
2019/01/19,122.972
2019/01/20,122.167
2019/01/21,119.736
2019/01/22,118.778
2019/01/23,118.626
2019/01/24,117.702
2019/01/25,117.093
2019/01/26,116.931
2019/01/27,115.964
2019/01/28,111.338
2019/01/29,108.302
2019/01/30,107.803
2019/01/31,107.92
2019/02/01,107.267
2019/02/02,107.285
2019/02/03,107.741
2019/02/04,107.441
2019/02/05,107.145
2019/02/06,105.291
2019/02/07,104.952
2019/02/08,107.576
2019/02/09,113.295
2019/02/10,115.946
2019/02/11,118.541
2019/02/12,119.635
2019/02/13,121.127
2019/02/14,121.626
2019/02/15,121.737
2019/02/16,122.276
2019/02/17,124.25
2019/02/18,132.819
2019/02/19,140.037
2019/02/20,142.721
2019/02/21,144.256
2019/02/22,145.869
2019/02/23,148.392
2019/02/24,151.242
2019/02/25,144.971
2019/02/26,140.926
2019/02/27,138.773
2019/02/28,137.807
2019/03/01,137.151
2019/03/02,135.431
2019/03/03,134.217
2019/03/04,130.618
2019/03/05,130.889
2019/03/06,134.119
2019/03/07,135.999
2019/03/08,136.31
2019/03/09,136.572
2019/03/10,136.195
2019/03/11,134.971
2019/03/12,134.08
2019/03/13,133.173
2019/03/14,132.632
2019/03/15,133.813
2019/03/16,137.51
2019/03/17,138.302
2019/03/18,138.414
2019/03/19,138.332
2019/03/20,138.306
2019/03/21,137.961
2019/03/22,137.12
2019/03/23,137.035
2019/03/24,136.652
2019/03/25,135.865
2019/03/26,134.85
2019/03/27,136.338
2019/03/28,137.33
2019/03/29,138.799
2019/03/30,140.828
2019/03/31,141.143
2019/04/01,141.615
2019/04/02,147.342
2019/04/03,158.521
2019/04/04,159.421
2019/04/05,161.266
2019/04/06,163.243
2019/04/07,165.958
2019/04/08,172.955
2019/04/09,174.878
2019/04/10,177.065
2019/04/11,172.343
2019/04/12,168.188
2019/04/13,166.107
2019/04/14,164.951
2019/04/15,164.943
2019/04/16,164.107
2019/04/17,165.138
2019/04/18,168.785
2019/04/19,170.633
2019/04/20,172.159
2019/04/21,171.079
2019/04/22,170.852
2019/04/23,172.125
2019/04/24,168.994
2019/04/25,166.137
2019/04/26,160.764
2019/04/27,158.999
2019/04/28,158.433
2019/04/29,157.07
2019/04/30,157.783
2019/05/01,159.455
2019/05/02,159.975
2019/05/03,163.107
2019/05/04,163.62
2019/05/05,163.285
2019/05/06,165.17
2019/05/07,170.899
2019/05/08,170.404
2019/05/09,170.21
2019/05/10,171.622
2019/05/11,179.192
2019/05/12,185.382
2019/05/13,189.772
2019/05/14,198.468
2019/05/15,215.579
2019/05/16,238.376
2019/05/17,238.546
2019/05/18,238.484
2019/05/19,245.863
2019/05/20,247.583
2019/05/21,250.33
2019/05/22,251.891
2019/05/23,246.391
2019/05/24,247.874
2019/05/25,249.69
2019/05/26,250.797
2019/05/27,259.683
2019/05/28,265.118
2019/05/29,267.145
2019/05/30,271.252
2019/05/31,264.386
2019/06/01,266.178
2019/06/02,267.297
2019/06/03,265.014
2019/06/04,255.041
2019/06/05,249.488
2019/06/06,246.839
2019/06/07,247.859
2019/06/08,247.289
2019/06/09,242.757
2019/06/10,241
2019/06/11,242.248
2019/06/12,246.517
2019/06/13,252.811
2019/06/14,254.611
2019/06/15,260.22
2019/06/16,265.541
2019/06/17,268.431
2019/06/18,267.99
2019/06/19,267.677
2019/06/20,268.396
2019/06/21,277.898
2019/06/22,292.339
2019/06/23,302.161
2019/06/24,304.93
2019/06/25,308.337
2019/06/26,321.999
