Date,transactions14std
2016/08/27,5972
2016/08/28,5580
2016/08/29,5281
2016/08/30,5036
2016/08/31,5018
2016/09/01,4984
2016/09/02,6815
2016/09/03,6258
2016/09/04,5807
2016/09/05,6091
2016/09/06,6141
2016/09/07,6186
2016/09/08,7555
2016/09/09,8186
2016/09/10,8638
2016/09/11,8517
2016/09/12,8551
2016/09/13,8972
2016/09/14,9468
2016/09/15,9732
2016/09/16,10211
2016/09/17,10040
2016/09/18,11514
2016/09/19,11853
2016/09/20,12263
2016/09/21,12408
2016/09/22,11906
2016/09/23,12982
2016/09/24,12943
2016/09/25,13469
2016/09/26,13529
2016/09/27,13399
2016/09/28,12815
2016/09/29,12417
2016/09/30,10920
2016/10/01,11952
2016/10/02,12106
2016/10/03,11997
2016/10/04,12616
2016/10/05,12740
2016/10/06,12621
2016/10/07,11686
2016/10/08,12192
2016/10/09,11832
2016/10/10,11824
2016/10/11,11876
2016/10/12,13929
2016/10/13,14989
2016/10/14,14523
2016/10/15,14129
2016/10/16,13474
2016/10/17,12909
2016/10/18,11262
2016/10/19,11202
2016/10/20,11309
2016/10/21,14575
2016/10/22,14570
2016/10/23,14701
2016/10/24,15887
2016/10/25,16286
2016/10/26,15156
2016/10/27,14127
2016/10/28,14140
2016/10/29,13288
2016/10/30,12656
2016/10/31,12263
2016/11/01,11837
2016/11/02,11433
2016/11/03,11475
2016/11/04,10363
2016/11/05,10374
2016/11/06,10578
2016/11/07,8996
2016/11/08,8391
2016/11/09,8122
2016/11/10,7910
2016/11/11,7900
2016/11/12,7893
2016/11/13,7996
2016/11/14,7851
2016/11/15,6943
2016/11/16,6792
2016/11/17,6720
2016/11/18,5304
2016/11/19,5057
2016/11/20,3269
2016/11/21,3297
2016/11/22,6818
2016/11/23,12851
2016/11/24,13277
2016/11/25,14893
2016/11/26,14900
2016/11/27,14878
2016/11/28,14915
2016/11/29,14923
2016/11/30,15183
2016/12/01,15636
2016/12/02,15744
2016/12/03,15549
2016/12/04,15757
2016/12/05,15821
2016/12/06,15247
2016/12/07,10843
2016/12/08,10465
2016/12/09,6654
2016/12/10,6671
2016/12/11,6736
2016/12/12,5859
2016/12/13,5286
2016/12/14,6061
2016/12/15,5917
2016/12/16,5966
2016/12/17,6144
2016/12/18,6686
2016/12/19,6917
2016/12/20,6230
2016/12/21,7667
2016/12/22,9758
2016/12/23,9669
2016/12/24,10059
2016/12/25,10478
2016/12/26,11233
2016/12/27,11220
2016/12/28,10991
2016/12/29,11030
2016/12/30,11050
2016/12/31,10924
2017/01/01,10618
2017/01/02,10688
2017/01/03,10782
2017/01/04,10758
2017/01/05,9223
2017/01/06,9195
2017/01/07,8815
2017/01/08,8090
2017/01/09,6538
2017/01/10,6751
2017/01/11,6721
2017/01/12,7324
2017/01/13,7896
2017/01/14,7779
2017/01/15,7153
2017/01/16,6312
2017/01/17,6315
2017/01/18,5833
2017/01/19,5534
2017/01/20,5464
2017/01/21,5499
2017/01/22,5348
2017/01/23,5346
2017/01/24,5735
2017/01/25,5719
2017/01/26,5176
2017/01/27,4411
2017/01/28,3979
2017/01/29,3775
2017/01/30,3775
2017/01/31,3894
2017/02/01,3921
2017/02/02,3909
2017/02/03,4158
2017/02/04,4002
2017/02/05,3903
2017/02/06,4012
2017/02/07,4552
2017/02/08,5355
2017/02/09,5428
2017/02/10,6297
2017/02/11,6259
2017/02/12,5901
2017/02/13,7515
2017/02/14,9015
2017/02/15,9353
2017/02/16,8823
2017/02/17,7947
2017/02/18,7514
2017/02/19,7308
2017/02/20,7084
2017/02/21,8098
2017/02/22,8111
2017/02/23,8144
2017/02/24,8266
2017/02/25,7867
2017/02/26,6999
2017/02/27,6697
2017/02/28,7278
2017/03/01,8138
2017/03/02,12260
2017/03/03,13037
2017/03/04,12762
2017/03/05,12068
2017/03/06,11566
2017/03/07,11920
2017/03/08,11372
2017/03/09,10421
2017/03/10,10573
2017/03/11,10294
2017/03/12,9577
2017/03/13,13067
2017/03/14,14683
2017/03/15,16659
2017/03/16,28056
2017/03/17,33897
2017/03/18,34212
2017/03/19,33180
2017/03/20,31453
2017/03/21,30408
2017/03/22,27358
2017/03/23,25715
2017/03/24,23954
2017/03/25,21460
2017/03/26,19141
2017/03/27,19396
2017/03/28,18666
2017/03/29,18473
2017/03/30,14961
2017/03/31,13739
2017/04/01,14085
2017/04/02,14077
2017/04/03,15058
2017/04/04,14936
2017/04/05,13954
2017/04/06,13730
2017/04/07,13732
2017/04/08,16460
2017/04/09,17497
2017/04/10,18568
2017/04/11,19515
2017/04/12,19537
2017/04/13,18775
2017/04/14,16113
2017/04/15,16718
2017/04/16,17657
2017/04/17,15176
2017/04/18,14913
2017/04/19,14699
2017/04/20,12503
2017/04/21,10086
2017/04/22,9862
2017/04/23,9659
2017/04/24,9532
2017/04/25,11750
2017/04/26,12708
2017/04/27,17575
2017/04/28,21395
2017/04/29,21023
2017/04/30,19890
2017/05/01,21980
2017/05/02,23975
2017/05/03,23873
2017/05/04,26037
2017/05/05,25776
2017/05/06,22407
2017/05/07,19386
2017/05/08,17864
2017/05/09,17623
2017/05/10,15734
2017/05/11,16742
2017/05/12,16740
2017/05/13,14768
2017/05/14,13589
2017/05/15,15485
2017/05/16,15960
2017/05/17,21228
2017/05/18,24882
2017/05/19,34696
2017/05/20,32883
2017/05/21,35201
2017/05/22,44279
2017/05/23,52951
2017/05/24,58112
2017/05/25,61084
2017/05/26,59079
2017/05/27,53245
2017/05/28,45590
2017/05/29,41998
2017/05/30,39211
2017/05/31,45044
2017/06/01,44225
2017/06/02,45182
2017/06/03,38037
2017/06/04,34611
2017/06/05,34896
2017/06/06,36192
2017/06/07,38365
2017/06/08,38417
2017/06/09,40791
2017/06/10,36942
2017/06/11,38843
2017/06/12,57214
2017/06/13,67577
2017/06/14,70161
2017/06/15,73108
2017/06/16,72853
2017/06/17,67973
2017/06/18,62608
2017/06/19,62962
2017/06/20,67564
2017/06/21,65452
2017/06/22,57813
2017/06/23,53900
2017/06/24,47583
2017/06/25,49092
2017/06/26,54516
2017/06/27,54087
2017/06/28,53947
2017/06/29,53928
2017/06/30,53576
2017/07/01,53771
2017/07/02,53524
2017/07/03,55899
2017/07/04,51607
2017/07/05,45895
2017/07/06,45128
2017/07/07,47426
2017/07/08,47685
2017/07/09,49042
2017/07/10,45301
2017/07/11,46596
2017/07/12,47201
2017/07/13,47323
2017/07/14,47671
2017/07/15,49277
2017/07/16,49220
2017/07/17,46282
2017/07/18,45474
2017/07/19,45404
2017/07/20,45873
2017/07/21,44475
2017/07/22,51997
2017/07/23,49290
2017/07/24,42766
2017/07/25,37870
2017/07/26,35900
2017/07/27,36648
2017/07/28,36568
2017/07/29,43170
2017/07/30,46565
2017/07/31,46667
2017/08/01,44132
2017/08/02,39680
2017/08/03,38556
2017/08/04,40768
2017/08/05,40072
2017/08/06,40903
2017/08/07,44982
2017/08/08,61070
2017/08/09,62473
2017/08/10,76154
2017/08/11,91619
2017/08/12,91357
2017/08/13,87725
2017/08/14,106986
2017/08/15,114130
2017/08/16,117357
2017/08/17,119034
2017/08/18,122649
2017/08/19,113254
2017/08/20,104916
2017/08/21,96304
2017/08/22,92415
2017/08/23,77389
2017/08/24,75618
2017/08/25,75991
2017/08/26,82449
2017/08/27,83896
2017/08/28,81888
2017/08/29,79787
2017/08/30,78036
2017/08/31,71819
2017/09/01,60069
2017/09/02,61627
2017/09/03,63445
2017/09/04,74985
2017/09/05,85910
2017/09/06,108195
2017/09/07,112980
2017/09/08,118373
2017/09/09,108582
2017/09/10,108397
2017/09/11,108246
2017/09/12,108279
2017/09/13,109612
2017/09/14,109764
2017/09/15,112174
2017/09/16,106866
2017/09/17,110500
2017/09/18,109734
2017/09/19,110053
2017/09/20,96641
2017/09/21,92215
2017/09/22,87599
2017/09/23,97824
2017/09/24,102824
2017/09/25,103324
2017/09/26,97113
2017/09/27,95521
2017/09/28,90715
2017/09/29,62289
2017/09/30,53192
2017/10/01,53841
2017/10/02,44474
2017/10/03,42586
2017/10/04,40952
2017/10/05,40730
2017/10/06,37955
2017/10/07,29920
2017/10/08,26847
2017/10/09,28619
2017/10/10,34922
2017/10/11,38259
2017/10/12,45121
2017/10/13,54945
2017/10/14,53151
2017/10/15,48110
2017/10/16,61777
2017/10/17,107055
2017/10/18,121428
2017/10/19,136757
2017/10/20,159911
2017/10/21,154400
2017/10/22,143890
2017/10/23,138938
2017/10/24,137515
2017/10/25,129397
2017/10/26,122881
2017/10/27,260451
2017/10/28,337153
2017/10/29,393610
2017/10/30,436738
2017/10/31,459997
2017/11/01,466013
2017/11/02,470858
2017/11/03,463514
2017/11/04,458592
2017/11/05,457189
2017/11/06,462189
2017/11/07,459809
2017/11/08,461851
2017/11/09,461927
2017/11/10,434500
2017/11/11,391961
2017/11/12,335451
2017/11/13,252520
2017/11/14,83236
2017/11/15,87296
2017/11/16,80303
2017/11/17,82795
2017/11/18,74697
2017/11/19,69254
2017/11/20,72881
2017/11/21,77482
2017/11/22,85481
2017/11/23,89662
2017/11/24,90251
2017/11/25,79389
2017/11/26,71841
2017/11/27,77693
2017/11/28,93509
2017/11/29,114905
2017/11/30,124527
2017/12/01,126305
2017/12/02,116343
2017/12/03,114125
2017/12/04,121850
2017/12/05,121450
2017/12/06,144986
2017/12/07,135177
2017/12/08,132853
2017/12/09,123036
2017/12/10,102683
2017/12/11,119137
2017/12/12,144282
2017/12/13,172466
2017/12/14,197667
2017/12/15,198101
2017/12/16,190737
2017/12/17,187063
2017/12/18,198699
2017/12/19,227210
2017/12/20,234026
2017/12/21,225559
2017/12/22,236329
2017/12/23,204595
2017/12/24,192585
2017/12/25,208496
2017/12/26,215535
2017/12/27,215458
2017/12/28,215605
2017/12/29,229978
2017/12/30,248692
2017/12/31,244512
2018/01/01,245945
2018/01/02,257206
2018/01/03,293412
2018/01/04,347493
2018/01/05,371426
2018/01/06,382447
2018/01/07,353354
2018/01/08,314879
2018/01/09,281563
2018/01/10,255198
2018/01/11,230246
2018/01/12,228082
2018/01/13,227560
2018/01/14,198707
2018/01/15,130667
2018/01/16,133713
2018/01/17,137592
2018/01/18,114314
2018/01/19,133227
2018/01/20,166049
2018/01/21,185762
2018/01/22,205112
2018/01/23,220948
2018/01/24,241058
2018/01/25,284176
2018/01/26,288842
2018/01/27,302432
2018/01/28,309878
2018/01/29,294237
2018/01/30,253624
2018/01/31,193708
2018/02/01,136457
2018/02/02,125190
2018/02/03,133286
2018/02/04,135001
2018/02/05,129215
2018/02/06,127740
2018/02/07,132111
2018/02/08,162257
2018/02/09,161838
2018/02/10,161114
2018/02/11,167166
2018/02/12,161629
2018/02/13,166565
2018/02/14,171334
2018/02/15,140548
2018/02/16,115576
2018/02/17,115329
2018/02/18,116360
2018/02/19,106514
2018/02/20,106138
2018/02/21,110502
2018/02/22,96000
2018/02/23,100307
2018/02/24,97216
2018/02/25,107018
2018/02/26,103241
2018/02/27,109134
2018/02/28,110946
2018/03/01,116797
2018/03/02,113895
2018/03/03,120902
2018/03/04,132299
2018/03/05,126634
2018/03/06,95324
2018/03/07,73716
2018/03/08,70996
2018/03/09,77181
2018/03/10,96185
2018/03/11,106580
2018/03/12,103696
2018/03/13,103807
2018/03/14,102515
2018/03/15,103675
2018/03/16,98471
2018/03/17,107334
2018/03/18,106453
2018/03/19,98706
2018/03/20,95818
2018/03/21,73214
2018/03/22,73920
2018/03/23,74728
2018/03/24,69965
2018/03/25,95044
2018/03/26,94788
2018/03/27,95855
2018/03/28,99008
2018/03/29,101512
2018/03/30,100571
2018/03/31,101526
2018/04/01,104353
2018/04/02,92733
2018/04/03,90505
2018/04/04,76910
2018/04/05,90385
2018/04/06,85190
2018/04/07,92500
2018/04/08,82875
2018/04/09,82136
2018/04/10,83306
2018/04/11,82238
2018/04/12,92278
2018/04/13,109946
2018/04/14,108265
2018/04/15,99449
2018/04/16,99647
2018/04/17,114672
2018/04/18,118976
2018/04/19,146010
2018/04/20,172466
2018/04/21,160498
2018/04/22,156401
2018/04/23,158794
2018/04/24,149112
2018/04/25,139092
2018/04/26,139543
2018/04/27,139649
2018/04/28,117897
2018/04/29,89502
2018/04/30,68338
2018/05/01,73855
2018/05/02,62470
2018/05/03,67509
2018/05/04,129826
2018/05/05,127102
2018/05/06,136524
2018/05/07,136433
2018/05/08,136636
2018/05/09,138045
2018/05/10,141416
2018/05/11,140618
2018/05/12,140017
2018/05/13,139478
2018/05/14,138697
2018/05/15,129976
2018/05/16,129339
2018/05/17,129129
2018/05/18,78224
2018/05/19,81305
2018/05/20,54745
2018/05/21,53751
2018/05/22,53867
2018/05/23,54108
2018/05/24,48651
2018/05/25,47842
2018/05/26,52528
2018/05/27,49757
2018/05/28,57052
2018/05/29,54355
2018/05/30,54301
2018/05/31,53967
2018/06/01,59780
2018/06/02,59062
2018/06/03,57462
2018/06/04,57455
2018/06/05,57893
2018/06/06,60045
2018/06/07,60336
2018/06/08,71107
2018/06/09,70417
2018/06/10,70704
2018/06/11,58545
2018/06/12,56273
2018/06/13,53323
2018/06/14,43784
2018/06/15,43340
2018/06/16,81314
2018/06/17,96310
2018/06/18,95294
2018/06/19,95093
2018/06/20,99769
2018/06/21,98604
2018/06/22,98216
2018/06/23,104458
2018/06/24,109193
2018/06/25,120208
2018/06/26,119142
2018/06/27,116170
2018/06/28,115133
2018/06/29,114006
2018/06/30,115630
2018/07/01,121603
2018/07/02,173618
2018/07/03,184153
2018/07/04,216236
2018/07/05,224303
2018/07/06,237261
2018/07/07,248630
2018/07/08,247247
2018/07/09,217497
2018/07/10,211798
2018/07/11,192252
2018/07/12,173721
2018/07/13,151797
2018/07/14,150618
2018/07/15,156063
2018/07/16,170934
2018/07/17,184904
2018/07/18,190399
2018/07/19,199062
2018/07/20,182418
2018/07/21,164963
2018/07/22,166241
2018/07/23,177487
2018/07/24,190396
2018/07/25,202554
2018/07/26,197429
2018/07/27,195441
2018/07/28,167623
2018/07/29,93944
2018/07/30,94938
2018/07/31,94273
2018/08/01,95035
2018/08/02,98388
2018/08/03,92439
2018/08/04,66313
2018/08/05,58646
2018/08/06,63529
2018/08/07,80465
2018/08/08,112926
2018/08/09,145753
2018/08/10,144816
2018/08/11,145736
2018/08/12,146786
2018/08/13,141196
2018/08/14,136644
2018/08/15,129188
2018/08/16,117001
2018/08/17,108704
2018/08/18,102462
2018/08/19,99571
2018/08/20,94895
2018/08/21,96163
2018/08/22,91313
2018/08/23,77037
2018/08/24,79262
2018/08/25,84500
2018/08/26,89565
2018/08/27,82418
2018/08/28,74031
2018/08/29,80793
2018/08/30,56488
2018/08/31,57971
2018/09/01,63353
2018/09/02,63916
2018/09/03,57180
2018/09/04,57513
2018/09/05,58871
2018/09/06,59322
2018/09/07,60193
2018/09/08,66345
2018/09/09,67395
2018/09/10,64440
2018/09/11,65690
2018/09/12,62427
2018/09/13,64875
2018/09/14,75037
2018/09/15,80786
2018/09/16,94218
2018/09/17,85219
2018/09/18,86769
2018/09/19,76594
2018/09/20,73741
2018/09/21,68821
2018/09/22,74620
2018/09/23,75929
2018/09/24,73871
2018/09/25,69585
2018/09/26,60734
2018/09/27,53342
2018/09/28,52707
2018/09/29,61738
2018/09/30,59057
2018/10/01,50565
2018/10/02,50301
2018/10/03,61131
2018/10/04,69742
2018/10/05,82957
2018/10/06,93960
2018/10/07,91351
2018/10/08,90583
2018/10/09,91129
2018/10/10,90050
2018/10/11,93004
2018/10/12,93689
2018/10/13,77303
2018/10/14,71958
2018/10/15,63371
2018/10/16,56834
2018/10/17,58617
2018/10/18,58896
2018/10/19,60113
2018/10/20,56011
2018/10/21,53474
2018/10/22,54957
2018/10/23,54233
2018/10/24,51622
2018/10/25,51734
2018/10/26,51505
2018/10/27,58272
2018/10/28,58622
2018/10/29,67491
2018/10/30,72556
2018/10/31,73133
2018/11/01,75002
2018/11/02,71048
2018/11/03,74824
2018/11/04,74365
2018/11/05,74901
2018/11/06,78413
2018/11/07,77523
2018/11/08,76729
2018/11/09,76843
2018/11/10,79196
2018/11/11,76593
2018/11/12,70603
2018/11/13,64331
2018/11/14,63827
2018/11/15,60814
2018/11/16,60818
2018/11/17,60695
2018/11/18,66705
2018/11/19,75337
2018/11/20,81503
2018/11/21,82453
2018/11/22,82795
2018/11/23,82719
2018/11/24,80966
2018/11/25,80842
2018/11/26,80454
2018/11/27,80603
2018/11/28,86705
2018/11/29,86705
2018/11/30,88966
2018/12/01,85849
2018/12/02,83914
2018/12/03,77616
2018/12/04,68478
2018/12/05,70662
2018/12/06,72701
2018/12/07,73104
2018/12/08,64933
2018/12/09,68902
2018/12/10,68938
2018/12/11,70002
2018/12/12,61160
2018/12/13,61541
2018/12/14,56728
2018/12/15,55008
2018/12/16,48457
2018/12/17,48976
2018/12/18,48703
2018/12/19,49137
2018/12/20,51804
2018/12/21,57528
2018/12/22,66090
2018/12/23,61197
2018/12/24,68169
2018/12/25,68278
2018/12/26,66589
2018/12/27,66996
2018/12/28,67155
2018/12/29,67646
2018/12/30,82855
2018/12/31,84483
2019/01/01,100563
2019/01/02,99508
2019/01/03,98603
2019/01/04,92727
2019/01/05,90844
2019/01/06,95179
2019/01/07,85585
2019/01/08,86170
2019/01/09,86074
2019/01/10,89349
2019/01/11,87342
2019/01/12,96940
2019/01/13,93235
2019/01/14,96100
2019/01/15,83347
2019/01/16,80245
2019/01/17,72953
2019/01/18,72329
2019/01/19,71831
2019/01/20,67726
2019/01/21,71822
2019/01/22,79896
2019/01/23,79270
2019/01/24,75742
2019/01/25,77026
2019/01/26,73788
2019/01/27,72405
2019/01/28,71005
2019/01/29,73071
2019/01/30,72295
2019/01/31,72297
2019/02/01,74947
2019/02/02,86458
2019/02/03,101312
2019/02/04,107923
2019/02/05,103374
2019/02/06,106054
2019/02/07,108346
2019/02/08,107556
2019/02/09,111953
2019/02/10,121439
2019/02/11,108742
2019/02/12,90598
2019/02/13,73278
2019/02/14,63763
2019/02/15,57431
2019/02/16,57707
2019/02/17,57329
2019/02/18,66529
2019/02/19,77320
2019/02/20,84630
2019/02/21,92063
2019/02/22,97077
2019/02/23,91574
2019/02/24,78458
2019/02/25,81213
2019/02/26,77309
2019/02/27,78055
2019/02/28,76275
2019/03/01,72506
2019/03/02,61572
2019/03/03,47629
2019/03/04,64524
2019/03/05,71081
2019/03/06,72791
2019/03/07,73905
2019/03/08,73415
2019/03/09,60301
2019/03/10,70892
2019/03/11,70437
2019/03/12,70773
2019/03/13,71277
2019/03/14,71613
2019/03/15,71482
2019/03/16,75048
2019/03/17,74464
2019/03/18,66276
2019/03/19,75980
2019/03/20,84791
2019/03/21,90107
2019/03/22,96543
2019/03/23,96408
2019/03/24,85715
2019/03/25,91943
2019/03/26,94920
2019/03/27,97085
2019/03/28,99592
2019/03/29,99980
2019/03/30,91156
2019/03/31,66592
2019/04/01,69428
2019/04/02,96581
2019/04/03,111480
2019/04/04,111195
2019/04/05,111618
2019/04/06,112240
2019/04/07,106702
2019/04/08,107049
2019/04/09,106276
2019/04/10,105496
2019/04/11,110647
2019/04/12,110804
2019/04/13,114257
2019/04/14,128275
2019/04/15,128362
2019/04/16,114307
2019/04/17,102215
2019/04/18,105114
2019/04/19,107442
2019/04/20,96870
2019/04/21,86491
2019/04/22,91528
2019/04/23,97137
2019/04/24,97113
2019/04/25,91723
2019/04/26,90365
2019/04/27,101653
2019/04/28,90366
2019/04/29,89532
2019/04/30,92211
2019/05/01,93873
2019/05/02,94819
2019/05/03,93532
2019/05/04,94465
2019/05/05,94016
2019/05/06,91786
2019/05/07,82687
2019/05/08,84247
2019/05/09,89792
2019/05/10,98986
2019/05/11,90641
2019/05/12,80833
2019/05/13,83559
2019/05/14,109856
2019/05/15,133327
2019/05/16,158604
2019/05/17,159632
2019/05/18,145784
2019/05/19,131912
2019/05/20,138410
2019/05/21,125405
2019/05/22,122738
2019/05/23,118155
2019/05/24,122996
2019/05/25,116829
2019/05/26,106758
2019/05/27,115731
2019/05/28,121527
2019/05/29,132897
2019/05/30,131127
2019/05/31,129679
2019/06/01,121930
2019/06/02,103430
2019/06/03,102973
2019/06/04,95731
2019/06/05,105799
2019/06/06,108439
2019/06/07,124080
2019/06/08,137770
2019/06/09,150854
2019/06/10,153927
2019/06/11,155391
2019/06/12,151028
2019/06/13,163462
2019/06/14,164587
2019/06/15,161851
2019/06/16,161747
2019/06/17,167042
2019/06/18,166374
2019/06/19,163285
2019/06/20,172242
2019/06/21,168692
2019/06/22,166862
2019/06/23,154552
2019/06/24,147078
2019/06/25,147399
2019/06/26,147414
2019/06/27,137714
2019/06/28,154806
2019/06/29,165350
2019/06/30,186085
2019/07/01,187349
2019/07/02,189217
2019/07/03,193665
2019/07/04,180074
2019/07/05,178987
2019/07/06,179439
2019/07/07,218113
2019/07/08,218113
2019/07/09,208170
2019/07/10,208740
2019/07/11,229125
2019/07/12,202790
2019/07/13,225802
2019/07/14,236633
2019/07/15,213588
2019/07/16,239793
2019/07/17,242339
2019/07/18,247529
2019/07/19,244695
2019/07/20,260680
2019/07/21,272937
2019/07/22,274815
2019/07/23,280687
2019/07/24,297186
2019/07/25,291427
2019/07/26,294956
2019/07/27,296248
2019/07/28,301205
2019/07/29,301594
2019/07/30,255649
2019/07/31,244162
2019/08/01,263581
2019/08/02,258638
2019/08/03,254653
2019/08/04,245861
2019/08/05,242638
2019/08/06,234720
2019/08/07,212841
2019/08/08,168301
2019/08/09,165726
2019/08/10,156281
2019/08/11,153951
2019/08/12,153067
2019/08/13,153119
2019/08/14,153154
2019/08/15,122635
2019/08/16,117115
2019/08/17,109056
2019/08/18,94590
2019/08/19,95176
2019/08/20,95364
2019/08/21,93776
2019/08/22,97053
2019/08/23,98240
2019/08/24,92321
2019/08/25,68791
2019/08/26,72956
2019/08/27,75929
2019/08/28,74815
2019/08/29,74395
2019/08/30,74281
2019/08/31,66173
2019/09/01,48297
2019/09/02,52411
2019/09/03,54450
2019/09/04,54262
2019/09/05,59533
2019/09/06,63939
2019/09/07,65261
2019/09/08,65724
2019/09/09,66434
2019/09/10,67154
2019/09/11,67619
2019/09/12,67610
2019/09/13,83877
2019/09/14,93346
2019/09/15,100866
2019/09/16,98006
2019/09/17,94872
2019/09/18,94649
2019/09/19,85944
2019/09/20,76592
2019/09/21,90137
2019/09/22,105731
2019/09/23,97247
2019/09/24,98910
2019/09/25,97045
2019/09/26,91908
2019/09/27,91889
2019/09/28,94650
2019/09/29,100392
2019/09/30,92835
2019/10/01,91689
2019/10/02,86776
2019/10/03,84086
2019/10/04,76152
2019/10/05,76398
2019/10/06,77386
2019/10/07,77253
2019/10/08,77503
2019/10/09,97128
2019/10/10,103265
2019/10/11,107758
2019/10/12,106007
2019/10/13,110417
2019/10/14,108370
2019/10/15,111180
2019/10/16,113341
2019/10/17,114591
2019/10/18,114528
2019/10/19,107389
2019/10/20,98184
2019/10/21,94849
2019/10/22,96699
2019/10/23,93797
2019/10/24,95844
2019/10/25,100476
2019/10/26,98069
2019/10/27,76510
2019/10/28,73625
2019/10/29,73581
