Date,transactions30var
2016/10/12,46105651
2016/10/13,50947622
2016/10/14,47893012
2016/10/15,48412937
2016/10/16,43304369
2016/10/17,43205928
2016/10/18,45509921
2016/10/19,45928491
2016/10/20,41439262
2016/10/21,49116756
2016/10/22,46356531
2016/10/23,46289872
2016/10/24,49722771
2016/10/25,50030736
2016/10/26,50197112
2016/10/27,49740336
2016/10/28,49789847
2016/10/29,49857360
2016/10/30,48626090
2016/10/31,45214805
2016/11/01,44169170
2016/11/02,43290114
2016/11/03,36235825
2016/11/04,39026341
2016/11/05,38777189
2016/11/06,40263675
2016/11/07,39826459
2016/11/08,39610711
2016/11/09,39182521
2016/11/10,39216855
2016/11/11,34921389
2016/11/12,31971281
2016/11/13,32080398
2016/11/14,29842397
2016/11/15,28299508
2016/11/16,27656208
2016/11/17,24817724
2016/11/18,24372134
2016/11/19,24665454
2016/11/20,16463678
2016/11/21,15913717
2016/11/22,18552624
2016/11/23,30777246
2016/11/24,31194678
2016/11/25,38740229
2016/11/26,38842389
2016/11/27,38839576
2016/11/28,39404288
2016/11/29,39293255
2016/11/30,39831438
2016/12/01,39922543
2016/12/02,39969796
2016/12/03,40039609
2016/12/04,36784961
2016/12/05,35858231
2016/12/06,33837529
2016/12/07,33860451
2016/12/08,34270522
2016/12/09,34104689
2016/12/10,34016102
2016/12/11,34466414
2016/12/12,35006224
2016/12/13,35045482
2016/12/14,35486913
2016/12/15,35589764
2016/12/16,35446093
2016/12/17,35765298
2016/12/18,37399749
2016/12/19,36900880
2016/12/20,36818027
2016/12/21,38335133
2016/12/22,39423266
2016/12/23,25435636
2016/12/24,25067093
2016/12/25,19051271
2016/12/26,21126550
2016/12/27,21005388
2016/12/28,19848359
2016/12/29,19702494
2016/12/30,19509490
2016/12/31,18581790
2017/01/01,19047542
2017/01/02,19275294
2017/01/03,19349855
2017/01/04,21345612
2017/01/05,21893306
2017/01/06,21853742
2017/01/07,21432143
2017/01/08,21331649
2017/01/09,21331824
2017/01/10,21363066
2017/01/11,20543662
2017/01/12,21942746
2017/01/13,23080239
2017/01/14,23123687
2017/01/15,23311658
2017/01/16,22606482
2017/01/17,20732747
2017/01/18,20705240
2017/01/19,20732201
2017/01/20,19466449
2017/01/21,15494716
2017/01/22,15867701
2017/01/23,14567414
2017/01/24,13533818
2017/01/25,9913907
2017/01/26,9701092
2017/01/27,9608581
2017/01/28,9574118
2017/01/29,9833318
2017/01/30,9233045
2017/01/31,7781508
2017/02/01,6581166
2017/02/02,6730235
2017/02/03,6167699
2017/02/04,5596273
2017/02/05,5549136
2017/02/06,5530896
2017/02/07,6471919
2017/02/08,7338585
2017/02/09,7298531
2017/02/10,8487464
2017/02/11,7856034
2017/02/12,7116656
2017/02/13,9730911
2017/02/14,13382466
2017/02/15,15499083
2017/02/16,15659580
2017/02/17,15572987
2017/02/18,15130197
2017/02/19,14999402
2017/02/20,14438083
2017/02/21,17870193
2017/02/22,17788665
2017/02/23,17699752
2017/02/24,18509161
2017/02/25,19018869
2017/02/26,19070493
2017/02/27,18903107
2017/02/28,20940820
2017/03/01,23209656
2017/03/02,34627407
2017/03/03,38228927
2017/03/04,37195616
2017/03/05,34490951
2017/03/06,32968519
2017/03/07,33955499
2017/03/08,32501619
2017/03/09,35543450
2017/03/10,38613357
2017/03/11,39736268
2017/03/12,43167577
2017/03/13,60622274
2017/03/14,67898710
2017/03/15,84436472
2017/03/16,167366972
2017/03/17,233121386
2017/03/18,250599687
2017/03/19,256377165
2017/03/20,254710401
2017/03/21,253522183
2017/03/22,247121128
2017/03/23,249874034
2017/03/24,248220032
2017/03/25,236014772
2017/03/26,227185381
2017/03/27,229315382
2017/03/28,215558311
2017/03/29,208227647
2017/03/30,211574433
2017/03/31,221023211
2017/04/01,218818665
2017/04/02,213879099
2017/04/03,210451832
2017/04/04,190462059
2017/04/05,168812828
2017/04/06,157803515
2017/04/07,130327937
2017/04/08,121048388
2017/04/09,110787094
2017/04/10,99139872
2017/04/11,89549119
2017/04/12,90090958
2017/04/13,87110774
2017/04/14,87130738
2017/04/15,73542454
2017/04/16,65773398
2017/04/17,69566606
2017/04/18,69587837
2017/04/19,69125695
2017/04/20,69163890
2017/04/21,68445248
2017/04/22,72206657
2017/04/23,73333149
2017/04/24,73667337
2017/04/25,75793655
2017/04/26,73166267
2017/04/27,86735359
2017/04/28,99650779
2017/04/29,96803746
2017/04/30,89243551
2017/05/01,112848599
2017/05/02,132220125
2017/05/03,129835036
2017/05/04,156076942
2017/05/05,170596299
2017/05/06,170519098
2017/05/07,181106269
2017/05/08,198110533
2017/05/09,206157468
2017/05/10,207914477
2017/05/11,217475973
2017/05/12,216741468
2017/05/13,214205353
2017/05/14,208402491
2017/05/15,215143730
2017/05/16,200602962
2017/05/17,228507230
2017/05/18,258013156
2017/05/19,355633590
2017/05/20,361142877
2017/05/21,394109103
2017/05/22,488494379
2017/05/23,616424201
2017/05/24,727733313
2017/05/25,826524360
2017/05/26,855077706
2017/05/27,856571644
2017/05/28,865377001
2017/05/29,842803029
2017/05/30,919374614
2017/05/31,1103419460
2017/06/01,1195184279
2017/06/02,1219636316
2017/06/03,1220680766
2017/06/04,1206909447
2017/06/05,1160334065
2017/06/06,1163043788
2017/06/07,1199755195
2017/06/08,1156751127
2017/06/09,1162359572
2017/06/10,1161980567
2017/06/11,1203823270
2017/06/12,1492092411
2017/06/13,1610748032
2017/06/14,1616860697
2017/06/15,1603169564
2017/06/16,1599266900
2017/06/17,1540421739
2017/06/18,1554258253
2017/06/19,1588036903
2017/06/20,1784070211
2017/06/21,1738569959
2017/06/22,1864007180
2017/06/23,1936515345
2017/06/24,1913058663
2017/06/25,1816302822
2017/06/26,1873891265
2017/06/27,1689899558
2017/06/28,1539208123
2017/06/29,1490906722
2017/06/30,1471767176
2017/07/01,1410198081
2017/07/02,1331461624
2017/07/03,1264741118
2017/07/04,1131315707
2017/07/05,1008604584
2017/07/06,906578093
2017/07/07,864951776
2017/07/08,692008678
2017/07/09,666121997
2017/07/10,632474388
2017/07/11,632797151
2017/07/12,619617110
2017/07/13,614232409
2017/07/14,615253398
2017/07/15,651986308
2017/07/16,650751227
2017/07/17,642247913
2017/07/18,630469589
2017/07/19,617096019
2017/07/20,559576249
2017/07/21,531965492
2017/07/22,624499704
2017/07/23,616973294
2017/07/24,613553760
2017/07/25,594455323
2017/07/26,532504657
2017/07/27,566912521
2017/07/28,560720840
2017/07/29,665582737
2017/07/30,739182839
2017/07/31,734217253
2017/08/01,772415733
2017/08/02,698817392
2017/08/03,669206896
2017/08/04,653491896
2017/08/05,655618657
2017/08/06,589343196
2017/08/07,627225743
2017/08/08,767506530
2017/08/09,706907228
2017/08/10,904961717
2017/08/11,1230893190
2017/08/12,1459624752
2017/08/13,1642702775
2017/08/14,2334863887
2017/08/15,3021633621
2017/08/16,3650768832
2017/08/17,4385889449
2017/08/18,5216960315
2017/08/19,5420330746
2017/08/20,5307082739
2017/08/21,5327260173
2017/08/22,5397712688
2017/08/23,5493220763
2017/08/24,5405146608
2017/08/25,5180759152
2017/08/26,4903784429
2017/08/27,4724825218
2017/08/28,4255292157
2017/08/29,3889526498
2017/08/30,3786455876
2017/08/31,3352878839
2017/09/01,2978483451
2017/09/02,2556298513
2017/09/03,2335798049
2017/09/04,2281063167
2017/09/05,2189087436
2017/09/06,2471129016
2017/09/07,2546628668
2017/09/08,2447794920
2017/09/09,2378344668
2017/09/10,2469247605
2017/09/11,2412190400
2017/09/12,2332006460
2017/09/13,2326887341
2017/09/14,2300715157
2017/09/15,2381253138
2017/09/16,2321400989
2017/09/17,2469392569
2017/09/18,2477175927
2017/09/19,2376188571
2017/09/20,2460731916
2017/09/21,2571234511
2017/09/22,2915912275
2017/09/23,3307652631
2017/09/24,3548537592
2017/09/25,3547164091
2017/09/26,3608173655
2017/09/27,3710571663
2017/09/28,3712963677
2017/09/29,3697219806
2017/09/30,3799681484
2017/10/01,3919343369
2017/10/02,3975938316
2017/10/03,3913746998
2017/10/04,3689970427
2017/10/05,3396106873
2017/10/06,2601739148
2017/10/07,2238322628
2017/10/08,1675546617
2017/10/09,1564709116
2017/10/10,1584186362
2017/10/11,1542931363
2017/10/12,1377784938
2017/10/13,1421233419
2017/10/14,1316062272
2017/10/15,829876064
2017/10/16,994754525
2017/10/17,2060446096
2017/10/18,2689472589
2017/10/19,3550681850
2017/10/20,4973760137
2017/10/21,5403147118
2017/10/22,5430445466
2017/10/23,5526861627
2017/10/24,5842937974
2017/10/25,5978836483
2017/10/26,6093655391
2017/10/27,10595364823
2017/10/28,14936043997
2017/10/29,19032615979
2017/10/30,22842160953
2017/10/31,26428122565
2017/11/01,27638810596
2017/11/02,28919281238
2017/11/03,29574450302
2017/11/04,29622495633
2017/11/05,29734455050
2017/11/06,30394150610
2017/11/07,30631848921
2017/11/08,30994976691
2017/11/09,31272258069
2017/11/10,31453329689
2017/11/11,31452580598
2017/11/12,31548571835
2017/11/13,31579708929
2017/11/14,31723696188
2017/11/15,32446502482
2017/11/16,32348393579
2017/11/17,32589266072
2017/11/18,32400452067
2017/11/19,31781773709
2017/11/20,32247372630
2017/11/21,32746319438
2017/11/22,33317004622
2017/11/23,33659109393
2017/11/24,34053691278
2017/11/25,34743327834
2017/11/26,29537148669
2017/11/27,24260383211
2017/11/28,18480410342
2017/11/29,12061525884
2017/11/30,4583117646
2017/12/01,4991706994
2017/12/02,5406081114
2017/12/03,6384386405
2017/12/04,6831445731
2017/12/05,7149292524
2017/12/06,9102697486
2017/12/07,9226476621
2017/12/08,10381911718
2017/12/09,10631855753
2017/12/10,10754548510
2017/12/11,11339067608
2017/12/12,12721800759
2017/12/13,14442339203
2017/12/14,16701981110
2017/12/15,18447625254
2017/12/16,19327916136
2017/12/17,19727966261
2017/12/18,20801224423
2017/12/19,23648812227
2017/12/20,24552066318
2017/12/21,26497975629
2017/12/22,28779125173
2017/12/23,27474562212
2017/12/24,25183474614
2017/12/25,23401463198
2017/12/26,21120450563
2017/12/27,20044060066
2017/12/28,19426721663
2017/12/29,20579478480
2017/12/30,22009436522
2017/12/31,20278529571
2018/01/01,18279831234
2018/01/02,19400115101
2018/01/03,21758499331
2018/01/04,26034274629
2018/01/05,28877363405
2018/01/06,28215676244
2018/01/07,27789072577
2018/01/08,26782996220
2018/01/09,25987957545
2018/01/10,25522418144
2018/01/11,25301210056
2018/01/12,24904263348
2018/01/13,25075405970
2018/01/14,24318821833
2018/01/15,24075156364
2018/01/16,24085733591
2018/01/17,24908623683
2018/01/18,25311544194
2018/01/19,24993945544
2018/01/20,25399210082
2018/01/21,25654014896
2018/01/22,25121566896
2018/01/23,22237472976
2018/01/24,19334313860
2018/01/25,19841278697
2018/01/26,19373701689
2018/01/27,21048018002
2018/01/28,22512898590
2018/01/29,23252023453
2018/01/30,23686401285
2018/01/31,24095715924
2018/02/01,24122237665
2018/02/02,23572171681
2018/02/03,22929200258
2018/02/04,23280187184
2018/02/05,22874064418
2018/02/06,22926844228
2018/02/07,22804936050
2018/02/08,23857126040
2018/02/09,23765410132
2018/02/10,22834933784
2018/02/11,23088152422
2018/02/12,21718813747
2018/02/13,22176047522
2018/02/14,20471858472
2018/02/15,16373367880
2018/02/16,12406056131
2018/02/17,8986057416
2018/02/18,8191673196
2018/02/19,7644342305
2018/02/20,6838146551
2018/02/21,6266003041
2018/02/22,6172546358
2018/02/23,6264242901
2018/02/24,6510483529
2018/02/25,6505954091
2018/02/26,6701885497
2018/02/27,6950001571
2018/02/28,6596709423
2018/03/01,6616327881
2018/03/02,6438861421
2018/03/03,5142207993
2018/03/04,4237416354
2018/03/05,4161734688
2018/03/06,4197060570
2018/03/07,3767506979
2018/03/08,3314727792
2018/03/09,3476991697
2018/03/10,4125421152
2018/03/11,4615128656
2018/03/12,4284980413
2018/03/13,4253853752
2018/03/14,4001757307
2018/03/15,4134660765
2018/03/16,4247656977
2018/03/17,4604697081
2018/03/18,4627671263
2018/03/19,4497957988
2018/03/20,4484133566
2018/03/21,4095551468
2018/03/22,3092720267
2018/03/23,2234718055
2018/03/24,2201670215
2018/03/25,2870903531
2018/03/26,2823707405
2018/03/27,3052456738
2018/03/28,3120443396
2018/03/29,3279587662
2018/03/30,3166029680
2018/03/31,3298336263
2018/04/01,3356181000
2018/04/02,3399619986
2018/04/03,3399818472
2018/04/04,2992455759
2018/04/05,2919850868
2018/04/06,2201907509
2018/04/07,2394413349
2018/04/08,2413778823
2018/04/09,2380550161
2018/04/10,2473533887
2018/04/11,2391192065
2018/04/12,2360248967
2018/04/13,2658321543
2018/04/14,2636883469
2018/04/15,2606567248
2018/04/16,2625796912
2018/04/17,2965117542
2018/04/18,2962099552
2018/04/19,4056556532
2018/04/20,5219497003
2018/04/21,5584464797
2018/04/22,5919897656
2018/04/23,6688926743
2018/04/24,7000466395
2018/04/25,7573971015
2018/04/26,7849229851
2018/04/27,7803799751
2018/04/28,7770149769
2018/04/29,7833783881
2018/04/30,7686666677
2018/05/01,6908343964
2018/05/02,6762680723
2018/05/03,7172119202
2018/05/04,9504155738
2018/05/05,9593416863
2018/05/06,9417708488
2018/05/07,8188391470
2018/05/08,7657106368
2018/05/09,7208548780
2018/05/10,6336156606
2018/05/11,5612603979
2018/05/12,5406239409
2018/05/13,5345103962
2018/05/14,4427658666
2018/05/15,3526404652
2018/05/16,3014922007
2018/05/17,2989061285
2018/05/18,2735454669
2018/05/19,2800397959
2018/05/20,2780979499
2018/05/21,2686302740
2018/05/22,2607865747
2018/05/23,2637883109
2018/05/24,2634491220
2018/05/25,2634028354
2018/05/26,2687961832
2018/05/27,2662840618
2018/05/28,2740813089
2018/05/29,2657709204
2018/05/30,2629549508
2018/05/31,2330058323
2018/06/01,2408286410
2018/06/02,2442008212
2018/06/03,1187557444
2018/06/04,1181099113
2018/06/05,767274716
2018/06/06,849213284
2018/06/07,869895146
2018/06/08,1068478099
2018/06/09,994344067
2018/06/10,987324737
2018/06/11,1009159350
2018/06/12,994148699
2018/06/13,993012588
2018/06/14,1012993854
2018/06/15,1038002017
2018/06/16,1722698271
2018/06/17,2256190078
2018/06/18,2329116089
2018/06/19,2329335528
2018/06/20,2330881076
2018/06/21,2272055918
2018/06/22,2148502152
2018/06/23,2379477839
2018/06/24,2622921419
2018/06/25,2802378101
2018/06/26,2832472081
2018/06/27,2510091078
2018/06/28,2425096221
2018/06/29,2321452731
2018/06/30,2581585598
2018/07/01,3091207459
2018/07/02,5153844873
2018/07/03,5777352369
2018/07/04,8039344936
2018/07/05,9001604513
2018/07/06,10878731446
2018/07/07,12089889819
2018/07/08,12149749697
2018/07/09,11928811131
2018/07/10,11651392657
2018/07/11,11395645154
2018/07/12,11425088864
2018/07/13,11151829566
2018/07/14,11449270266
2018/07/15,12205714341
2018/07/16,12336901281
2018/07/17,12448448628
2018/07/18,12703879965
2018/07/19,12375721311
2018/07/20,11540931648
2018/07/21,11115017353
2018/07/22,10550960536
2018/07/23,11011839105
2018/07/24,11699869745
2018/07/25,11121747839
2018/07/26,11081726469
2018/07/27,11241720907
2018/07/28,11003655153
2018/07/29,10891182405
2018/07/30,11370948139
2018/07/31,11714390408
2018/08/01,11274154563
2018/08/02,11556776734
2018/08/03,10239000076
2018/08/04,9608892098
2018/08/05,7995826428
2018/08/06,6614091011
2018/08/07,6595460365
2018/08/08,7064428110
2018/08/09,7791807800
2018/08/10,7900688527
2018/08/11,7458830373
2018/08/12,7015862499
2018/08/13,5904744599
2018/08/14,3907896825
2018/08/15,4001540003
2018/08/16,4009833822
2018/08/17,4215274232
2018/08/18,4313053594
2018/08/19,4582507967
2018/08/20,4441228812
2018/08/21,4675432151
2018/08/22,4787149354
2018/08/23,4650845849
2018/08/24,4434344412
2018/08/25,4610483704
2018/08/26,4349983658
2018/08/27,4286912942
2018/08/28,4224694296
2018/08/29,4203169756
2018/08/30,3956974921
2018/08/31,3615717610
2018/09/01,2923045096
2018/09/02,2418593301
2018/09/03,2122203015
2018/09/04,1937256379
2018/09/05,1725983991
2018/09/06,1741565680
2018/09/07,1694045428
2018/09/08,1669532682
2018/09/09,1756204773
2018/09/10,1787184711
2018/09/11,1853025205
2018/09/12,1645962960
2018/09/13,1470613405
2018/09/14,1627494039
2018/09/15,1542446480
2018/09/16,2073791525
2018/09/17,2034768308
2018/09/18,2231216081
2018/09/19,2127229918
2018/09/20,2265204708
2018/09/21,2260985961
2018/09/22,2524604490
2018/09/23,2769764072
2018/09/24,2955279721
2018/09/25,2986000566
2018/09/26,2801308476
2018/09/27,2714956429
2018/09/28,2779825246
2018/09/29,3070956230
2018/09/30,3126755278
2018/10/01,2718174689
2018/10/02,2473696387
2018/10/03,2128312307
2018/10/04,2022363071
2018/10/05,1832321065
2018/10/06,1870464388
2018/10/07,1753925313
2018/10/08,1753092493
2018/10/09,1688331647
2018/10/10,1619530655
2018/10/11,1662063585
2018/10/12,1633215683
2018/10/13,1602168207
2018/10/14,1602522695
2018/10/15,1627115240
2018/10/16,1605535579
2018/10/17,1685302368
2018/10/18,1726790599
2018/10/19,1901478177
2018/10/20,1871961431
2018/10/21,1877026893
2018/10/22,1835775396
2018/10/23,1716583535
2018/10/24,1616561511
2018/10/25,1606682039
2018/10/26,1548025412
2018/10/27,1560029524
2018/10/28,1538862617
2018/10/29,1331724647
2018/10/30,1305801599
2018/10/31,1161002420
2018/11/01,1064455658
2018/11/02,1065876057
2018/11/03,1147637410
2018/11/04,1143755352
2018/11/05,1106177263
2018/11/06,1074943557
2018/11/07,1074251299
2018/11/08,1063651680
2018/11/09,1015210549
2018/11/10,1151051706
2018/11/11,1169262776
2018/11/12,1176385583
2018/11/13,1116722618
2018/11/14,1139627177
2018/11/15,1128045861
2018/11/16,1106015711
2018/11/17,1175670787
2018/11/18,1231014116
2018/11/19,1402053916
2018/11/20,1510375754
2018/11/21,1513825497
2018/11/22,1519932163
2018/11/23,1502388860
2018/11/24,1605891163
2018/11/25,1627500644
2018/11/26,1522439874
2018/11/27,1450054780
2018/11/28,1481767295
2018/11/29,1395752071
2018/11/30,1427278044
2018/12/01,1421760042
2018/12/02,1547487530
2018/12/03,1469027190
2018/12/04,1405770971
2018/12/05,1435229313
2018/12/06,1419701661
2018/12/07,1425821822
2018/12/08,1426355436
2018/12/09,1502714207
2018/12/10,1351153003
2018/12/11,1336982696
2018/12/12,1348842452
2018/12/13,1351053168
2018/12/14,1333311210
2018/12/15,1332520959
2018/12/16,1382649428
2018/12/17,1303935713
2018/12/18,1123536108
2018/12/19,1037520445
2018/12/20,950865730
2018/12/21,1013148744
2018/12/22,1137466498
2018/12/23,1142182173
2018/12/24,1129856080
2018/12/25,1118760454
2018/12/26,1118515535
2018/12/27,1121663134
2018/12/28,991703682
2018/12/29,998015816
2018/12/30,1233126155
2018/12/31,1240086925
2019/01/01,1481047734
2019/01/02,1528721832
2019/01/03,1586755386
2019/01/04,1525468332
2019/01/05,1524158036
2019/01/06,1627168414
2019/01/07,1626609651
2019/01/08,1575012715
2019/01/09,1577078842
2019/01/10,1609573711
2019/01/11,1603213797
2019/01/12,1896803299
2019/01/13,2014475917
2019/01/14,2049468110
2019/01/15,2024162358
2019/01/16,2045519672
2019/01/17,2060198782
2019/01/18,1951826256
2019/01/19,1816210801
2019/01/20,1652531905
2019/01/21,1666507739
2019/01/22,1812493791
2019/01/23,1617516474
2019/01/24,1627158748
2019/01/25,1640575283
2019/01/26,1794124663
2019/01/27,1796977848
2019/01/28,1840187861
2019/01/29,1706370872
2019/01/30,1715618782
2019/01/31,1469366249
2019/02/01,1417462947
2019/02/02,1499884500
2019/02/03,1837402383
2019/02/04,2216131053
2019/02/05,2553943788
2019/02/06,2778851100
2019/02/07,2966374865
2019/02/08,2935406549
2019/02/09,3000139503
2019/02/10,3416952476
2019/02/11,3506180658
2019/02/12,3611347712
2019/02/13,3380983625
2019/02/14,3312428423
2019/02/15,3316771273
2019/02/16,3326883515
2019/02/17,3279149441
2019/02/18,3204116715
2019/02/19,3189735149
2019/02/20,2929503033
2019/02/21,2545048206
2019/02/22,2534490125
2019/02/23,2476609822
2019/02/24,2580839090
2019/02/25,2860822205
2019/02/26,3024861629
2019/02/27,2889575088
2019/02/28,2774177936
2019/03/01,2738778647
2019/03/02,2764533693
2019/03/03,2759018219
2019/03/04,3321931342
2019/03/05,3552859551
2019/03/06,3561187998
2019/03/07,3471891113
2019/03/08,3370814533
2019/03/09,3208223113
2019/03/10,3179415514
2019/03/11,2867949709
2019/03/12,2278802550
2019/03/13,2035541838
2019/03/14,1808147552
2019/03/15,1757963558
2019/03/16,1666963968
2019/03/17,1570451533
2019/03/18,1369914752
2019/03/19,1339164827
2019/03/20,1511162340
2019/03/21,1641569632
2019/03/22,1796184868
2019/03/23,1791042312
2019/03/24,1768582805
2019/03/25,1778210410
2019/03/26,1888577597
2019/03/27,1998311973
2019/03/28,2124987387
2019/03/29,2235152957
2019/03/30,2466050859
2019/03/31,2570173018
2019/04/01,2804039409
2019/04/02,3392386186
2019/04/03,4102985331
2019/04/04,4270763416
2019/04/05,4259338531
2019/04/06,4294855672
2019/04/07,4268734201
2019/04/08,4306208563
2019/04/09,3831594513
2019/04/10,3725315807
2019/04/11,3997745522
2019/04/12,4057634153
2019/04/13,3962488241
2019/04/14,3972656710
2019/04/15,3432127670
2019/04/16,2776120318
2019/04/17,2681573653
2019/04/18,2775835266
2019/04/19,2842012508
2019/04/20,2862210208
2019/04/21,2858991999
2019/04/22,2738674563
2019/04/23,2516950822
2019/04/24,2514015435
2019/04/25,2488950174
2019/04/26,2441929300
