Date,sentinusd30rsiUSD
2019/06/19,51.971
2019/06/20,49.948
2019/06/21,52.633
2019/06/22,52.558
2019/06/23,50.204
2019/06/24,51.454
2019/06/25,52.799
2019/06/26,56.466
2019/06/27,55.208
2019/06/28,51.276
2019/06/29,50.902
2019/06/30,48.894
2019/07/01,50.131
2019/07/02,49.496
2019/07/03,48.946
2019/07/04,47.876
2019/07/05,47.371
2019/07/06,45.815
2019/07/07,46.964
2019/07/08,48.562
2019/07/09,56.973
2019/07/10,50.628
2019/07/11,53.165
2019/07/12,48.336
2019/07/13,46.385
2019/07/14,48.932
2019/07/15,50.16
2019/07/16,48.997
2019/07/17,49.38
2019/07/18,48.673
2019/07/19,47.872
2019/07/20,46.764
2019/07/21,46.176
2019/07/22,47.375
2019/07/23,47.108
2019/07/24,47.032
2019/07/25,47.469
2019/07/26,49.572
2019/07/27,46.418
2019/07/28,46.001
2019/07/29,47.812
2019/07/30,47.797
2019/07/31,47.785
2019/08/01,50.854
2019/08/02,48.561
2019/08/03,47.087
2019/08/04,46.396
2019/08/05,51.331
2019/08/06,49.916
2019/08/07,48.644
2019/08/08,49.511
2019/08/09,48.619
2019/08/10,47.407
2019/08/11,47.032
2019/08/12,47.9
2019/08/13,48.177
2019/08/14,49.613
2019/08/15,49.892
2019/08/16,48.624
2019/08/17,46.783
2019/08/18,46.896
2019/08/19,48.347
2019/08/20,50.149
2019/08/21,48.308
2019/08/22,48.37
2019/08/23,48.5
2019/08/24,47.053
2019/08/25,46.973
2019/08/26,48.796
2019/08/27,48.034
2019/08/28,48.791
2019/08/29,48.681
2019/08/30,48.683
2019/08/31,49.877
2019/09/01,46.703
2019/09/02,48.351
2019/09/03,50.762
2019/09/04,48.873
2019/09/05,48.159
2019/09/06,48.552
2019/09/07,48.756
2019/09/08,47.976
2019/09/09,49.191
2019/09/10,47.835
2019/09/11,48.964
2019/09/12,48.056
2019/09/13,49.372
2019/09/14,47.095
2019/09/15,47.708
2019/09/16,51.3
2019/09/17,51.911
2019/09/18,53.045
2019/09/19,50.409
2019/09/20,50.324
2019/09/21,47.231
2019/09/22,47.13
2019/09/23,49.899
2019/09/24,54.26
2019/09/25,51.301
2019/09/26,51.177
2019/09/27,49.527
2019/09/28,48.104
2019/09/29,47.122
2019/09/30,51.173
2019/10/01,48.73
2019/10/02,47.415
2019/10/03,46.744
2019/10/04,47.1
2019/10/05,46.359
2019/10/06,46.657
2019/10/07,48.226
2019/10/08,49.108
2019/10/09,49.977
2019/10/10,48.785
2019/10/11,48.665
2019/10/12,47.728
2019/10/13,46.353
2019/10/14,50.96
2019/10/15,48.433
2019/10/16,48.754
2019/10/17,47.826
2019/10/18,49.467
2019/10/19,46.866
2019/10/20,47.95
2019/10/21,48.547
2019/10/22,48.467
2019/10/23,52.122
2019/10/24,51.706
2019/10/25,50.392
2019/10/26,52.112
2019/10/27,48.166
2019/10/28,54.432
2019/10/29,50.755
2019/10/30,49.947
2019/10/31,49.805
2019/11/01,48.78
2019/11/02,47.359
2019/11/03,47.754
2019/11/04,50.331
2019/11/05,51.923
2019/11/06,48.964
2019/11/07,48.452
2019/11/08,49.19
2019/11/09,47.197
2019/11/10,47.121
2019/11/11,48.72
2019/11/12,50.264
2019/11/13,48.946
2019/11/14,48.33
2019/11/15,49.566
2019/11/16,47.331
2019/11/17,47.172
2019/11/18,49.409
2019/11/19,49.5
2019/11/20,49.007
2019/11/21,50.962
2019/11/22,54.642
2019/11/23,48.138
2019/11/24,47.632
2019/11/25,52.311
2019/11/26,48.515
2019/11/27,50.852
2019/11/28,50.481
2019/11/29,48.761
2019/11/30,48.544
2019/12/01,47.259
2019/12/02,49.655
2019/12/03,48.504
2019/12/04,48.806
2019/12/05,48.767
2019/12/06,48.908
2019/12/07,47.074
2019/12/08,46.543
2019/12/09,48.405
2019/12/10,49.558
2019/12/11,47.612
2019/12/12,48.446
2019/12/13,48.221
2019/12/14,47.346
2019/12/15,46.904
2019/12/16,49.704
2019/12/17,52.338
2019/12/18,53.107
2019/12/19,53.768
2019/12/20,48.574
2019/12/21,47.266
2019/12/22,47.195
2019/12/23,50.077
2019/12/24,48.387
2019/12/25,48.988
2019/12/26,48.236
2019/12/27,48.478
2019/12/28,47.789
2019/12/29,47.968
2019/12/30,49.445
2019/12/31,51.222
2020/01/01,46.957
2020/01/02,48.428
2020/01/03,50.628
2020/01/04,48.648
2020/01/05,48.04
2020/01/06,50.559
2020/01/07,49.775
2020/01/08,51.472
2020/01/09,49.426
2020/01/10,49.391
2020/01/11,49.623
2020/01/12,48.468
2020/01/13,49.968
2020/01/14,54.31
2020/01/15,52.947
2020/01/16,51.241
2020/01/17,51.092
2020/01/18,51.793
2020/01/19,49.456
2020/01/20,48.861
2020/01/21,48.597
2020/01/22,48.347
2020/01/23,49.095
2020/01/24,50.618
2020/01/25,46.42
2020/01/26,47.174
2020/01/27,49.328
2020/01/28,49.912
2020/01/29,50.39
2020/01/30,50.85
2020/01/31,53.576
2020/02/01,49.627
2020/02/02,49.831
2020/02/03,50.964
2020/02/04,52.111
2020/02/05,52.479
2020/02/06,56.744
2020/02/07,57.721
2020/02/08,51.152
2020/02/09,51.386
2020/02/10,53.89
2020/02/11,51.821
2020/02/12,59.418
2020/02/13,57.221
2020/02/14,54.947
2020/02/15,55.002
2020/02/16,53.133
2020/02/17,57.495
2020/02/18,56.044
2020/02/19,53.373
2020/02/20,55.051
2020/02/21,52.152
2020/02/22,48.204
2020/02/23,49.97
2020/02/24,52.186
2020/02/25,52.608
2020/02/26,55.796
2020/02/27,54.576
2020/02/28,50.736
2020/02/29,48.192
2020/03/01,50.034
2020/03/02,53.413
2020/03/03,50.487
2020/03/04,49.409
2020/03/05,50.502
2020/03/06,51.212
2020/03/07,48.603
2020/03/08,50.807
2020/03/09,56.084
2020/03/10,52.113
2020/03/11,51.337
2020/03/12,62.377
2020/03/13,56.691
2020/03/14,49.622
2020/03/15,49.403
2020/03/16,52.652
2020/03/17,49.322
2020/03/18,48.66
2020/03/19,50.303
2020/03/20,50.696
2020/03/21,47.736
2020/03/22,47.77
2020/03/23,48.971
2020/03/24,51.719
2020/03/25,48.804
2020/03/26,48.509
2020/03/27,47.976
2020/03/28,48.053
2020/03/29,47.148
2020/03/30,47.856
2020/03/31,48.58
2020/04/01,47.588
2020/04/02,49.07
2020/04/03,49.125
2020/04/04,47.409
2020/04/05,47.056
2020/04/06,50.582
2020/04/07,51.326
2020/04/08,49.227
2020/04/09,48.627
2020/04/10,51.527
2020/04/11,47.526
2020/04/12,47.714
2020/04/13,49.596
2020/04/14,48.319
2020/04/15,48.33
2020/04/16,51.222
2020/04/17,49.223
2020/04/18,49.49
2020/04/19,48.922
2020/04/20,51.363
2020/04/21,50.22
2020/04/22,49.998
2020/04/23,50.666
2020/04/24,53.671
2020/04/25,49.033
2020/04/26,48.871
2020/04/27,50.614
2020/04/28,48.727
2020/04/29,52.4
2020/04/30,53.715
2020/05/01,49.292
2020/05/02,48.717
2020/05/03,48.826
2020/05/04,49.778
2020/05/05,49.638
2020/05/06,51.17
2020/05/07,53.21
2020/05/08,51.151
2020/05/09,49.243
2020/05/10,52.868
2020/05/11,50.783
2020/05/12,50.915
2020/05/13,51.231
2020/05/14,50.843
2020/05/15,49.904
2020/05/16,48.204
2020/05/17,48.538
2020/05/18,50.871
2020/05/19,49.4
2020/05/20,49.608
2020/05/21,50.396
2020/05/22,49.915
2020/05/23,49.438
2020/05/24,48.16
2020/05/25,48.996
2020/05/26,50.1
2020/05/27,49.033
2020/05/28,51.062
2020/05/29,52.985
2020/05/30,52.886
2020/05/31,52.045
2020/06/01,51.786
2020/06/02,57.692
2020/06/03,49.311
2020/06/04,49.636
2020/06/05,50.681
2020/06/06,47.491
2020/06/07,48.202
2020/06/08,49.758
2020/06/09,50.002
2020/06/10,50.77
2020/06/11,52.469
2020/06/12,49.653
2020/06/13,47.14
2020/06/14,47.709
2020/06/15,52.636
2020/06/16,49.746
2020/06/17,49.706
2020/06/18,50.367
2020/06/19,50.64
2020/06/20,47.766
2020/06/21,49.333
2020/06/22,52.686
2020/06/23,52.431
2020/06/24,57.504
2020/06/25,60.715
2020/06/26,52.04
2020/06/27,49.495
2020/06/28,48.288
2020/06/29,48.864
2020/06/30,49.989
2020/07/01,49.64
2020/07/02,49.573
2020/07/03,49.521
2020/07/04,47.874
2020/07/05,47.38
2020/07/06,51.094
2020/07/07,51.261
2020/07/08,53.935
2020/07/09,51.672
2020/07/10,51.592
2020/07/11,47.675
2020/07/12,48.103
2020/07/13,52.347
2020/07/14,53.544
2020/07/15,49.835
2020/07/16,50.557
2020/07/17,49.688
2020/07/18,48.269
2020/07/19,49.078
2020/07/20,50.862
2020/07/21,51.288
2020/07/22,53.063
2020/07/23,59.555
2020/07/24,53.374
2020/07/25,53.156
2020/07/26,55.133
2020/07/27,59.755
2020/07/28,53.996
2020/07/29,53.447
2020/07/30,54.487
2020/07/31,54.905
2020/08/01,54.446
2020/08/02,55.696
2020/08/03,55.687
2020/08/04,56.298
2020/08/05,52.362
2020/08/06,52.648
2020/08/07,53.85
2020/08/08,48.97
2020/08/09,49.917
2020/08/10,54.972
2020/08/11,53.944
2020/08/12,57.179
2020/08/13,56.901
2020/08/14,59.847
2020/08/15,50.745
2020/08/16,50.196
2020/08/17,53.134
2020/08/18,52.935
2020/08/19,52.658
2020/08/20,52.793
2020/08/21,53.05
2020/08/22,49.302
2020/08/23,47.264
2020/08/24,51.881
2020/08/25,51.423
2020/08/26,51.358
2020/08/27,49.6
2020/08/28,53.263
2020/08/29,51.258
2020/08/30,53.796
2020/08/31,59.654
2020/09/01,63.826
2020/09/02,62.214
2020/09/03,59.976
2020/09/04,58.472
2020/09/05,56.842
2020/09/06,53.193
2020/09/07,50.95
2020/09/08,50.167
2020/09/09,51.265
2020/09/10,55.075
2020/09/11,52.886
2020/09/12,51.665
2020/09/13,52.137
2020/09/14,54.121
2020/09/15,51.593
2020/09/16,52.162
2020/09/17,55.756
2020/09/18,57.029
2020/09/19,49.321
2020/09/20,49.062
2020/09/21,51.814
2020/09/22,48.812
2020/09/23,49.905
2020/09/24,48.425
2020/09/25,47.748
2020/09/26,46.444
2020/09/27,47.08
2020/09/28,48.662
2020/09/29,49.43
2020/09/30,49.562
2020/10/01,49.808
2020/10/02,48.513
2020/10/03,45.475
2020/10/04,45.344
2020/10/05,47.15
2020/10/06,47.459
2020/10/07,49.135
2020/10/08,48.104
2020/10/09,49.095
2020/10/10,47.186
2020/10/11,46.323
2020/10/12,49.868
2020/10/13,48.358
2020/10/14,50.552
2020/10/15,48.019
2020/10/16,49.017
2020/10/17,45.677
2020/10/18,45.589
2020/10/19,47.825
2020/10/20,47.976
2020/10/21,51.65
2020/10/22,52.144
2020/10/23,50.051
2020/10/24,47.206
2020/10/25,46.316
2020/10/26,50.952
2020/10/27,49.574
2020/10/28,51.296
2020/10/29,48.289
2020/10/30,50.536
2020/10/31,47.815
2020/11/01,46.854
2020/11/02,50.892
2020/11/03,49.869
2020/11/04,50.952
2020/11/05,52.674
2020/11/06,54.002
2020/11/07,52.555
2020/11/08,47.412
2020/11/09,50.309
2020/11/10,49.839
2020/11/11,51.296
2020/11/12,53.317
2020/11/13,51.59
2020/11/14,48.236
2020/11/15,47.674
2020/11/16,50.01
2020/11/17,53.601
2020/11/18,53.88
2020/11/19,50.852
2020/11/20,52.702
2020/11/21,55.05
2020/11/22,52.941
2020/11/23,56.116
2020/11/24,57.967
2020/11/25,51.266
2020/11/26,54.81
2020/11/27,50.678
2020/11/28,47.776
2020/11/29,48.091
2020/11/30,51.86
2020/12/01,53.688
2020/12/02,49.815
2020/12/03,49.819
2020/12/04,50.285
2020/12/05,48.408
2020/12/06,47.977
2020/12/07,50.617
2020/12/08,50.027
2020/12/09,51.58
2020/12/10,50.798
2020/12/11,50.506
2020/12/12,47.927
2020/12/13,47.889
2020/12/14,49.048
2020/12/15,49.897
2020/12/16,52.143
2020/12/17,56.682
2020/12/18,51.604
2020/12/19,51.647
2020/12/20,48.548
2020/12/21,52.203
2020/12/22,51.147
2020/12/23,50.599
2020/12/24,50.426
2020/12/25,48.193
2020/12/26,48.806
2020/12/27,52.562
2020/12/28,53.833
2020/12/29,55.07
2020/12/30,53.924
2020/12/31,52.12
2021/01/01,50.537
2021/01/02,50.827
2021/01/03,60.641
2021/01/04,66.684
2021/01/05,57.651
2021/01/06,60.496
2021/01/07,61.413
2021/01/08,61.912
2021/01/09,53.032
2021/01/10,54.052
2021/01/11,59.504
2021/01/12,52.193
2021/01/13,52.466
2021/01/14,58.448
2021/01/15,52.266
2021/01/16,50.605
2021/01/17,49.713
2021/01/18,50.683
2021/01/19,56.589
2021/01/20,56.914
2021/01/21,53.158
2021/01/22,53.153
2021/01/23,49.229
2021/01/24,50.806
2021/01/25,53.045
2021/01/26,52.512
2021/01/27,52.167
2021/01/28,51.107
2021/01/29,55.094
2021/01/30,50.785
2021/01/31,50.179
2021/02/01,50.449
2021/02/02,54.666
2021/02/03,54.924
2021/02/04,56.153
2021/02/05,54.258
2021/02/06,52.122
2021/02/07,50.49
2021/02/08,53.174
2021/02/09,52.662
2021/02/10,52.659
2021/02/11,51.061
2021/02/12,52.004
2021/02/13,49.051
2021/02/14,48.843
2021/02/15,50.373
2021/02/16,50.566
2021/02/17,51.629
2021/02/18,53.943
2021/02/19,51.705
2021/02/20,53.511
2021/02/21,49.442
2021/02/22,53.829
2021/02/23,58.166
2021/02/24,51.475
2021/02/25,50.2
2021/02/26,51.247
2021/02/27,48.268
2021/02/28,49.351
2021/03/01,49.779
2021/03/02,49.583
2021/03/03,48.814
2021/03/04,49.545
2021/03/05,48.69
2021/03/06,48.913
2021/03/07,54.731
2021/03/08,50.527
2021/03/09,50.769
2021/03/10,50.387
2021/03/11,50.489
2021/03/12,52.311
2021/03/13,48.828
2021/03/14,47.367
2021/03/15,51.642
2021/03/16,50.312
2021/03/17,49.764
2021/03/18,49.206
2021/03/19,48.319
2021/03/20,47.451
2021/03/21,47.781
2021/03/22,49.678
2021/03/23,48.857
2021/03/24,48.816
2021/03/25,52.384
2021/03/26,49.47
2021/03/27,47.541
2021/03/28,46.947
2021/03/29,50.557
2021/03/30,51.557
2021/03/31,52.118
2021/04/01,51.1
2021/04/02,54.674
2021/04/03,55.201
2021/04/04,48.814
2021/04/05,52.576
2021/04/06,50.88
2021/04/07,50.942
2021/04/08,50.16
2021/04/09,49.819
2021/04/10,49.966
2021/04/11,48.008
2021/04/12,50.267
2021/04/13,52.847
2021/04/14,54.785
2021/04/15,50.606
2021/04/16,54.095
2021/04/17,50.84
2021/04/18,56.739
2021/04/19,51.236
2021/04/20,50.407
2021/04/21,52.165
2021/04/22,56.113
2021/04/23,53.594
2021/04/24,48.735
2021/04/25,48.335
2021/04/26,50.847
2021/04/27,51.583
2021/04/28,52.739
2021/04/29,52.21
2021/04/30,51.93
2021/05/01,50.151
2021/05/02,48.672
2021/05/03,55.427
2021/05/04,58.005
2021/05/05,54.234
2021/05/06,52.575
2021/05/07,54.318
2021/05/08,54.18
2021/05/09,52.168
2021/05/10,59.204
2021/05/11,57.269
2021/05/12,58.218
2021/05/13,59.323
2021/05/14,52.736
2021/05/15,49.831
2021/05/16,50.701
2021/05/17,53.72
2021/05/18,51.1
2021/05/19,60.309
2021/05/20,55.682
2021/05/21,51.775
2021/05/22,49.297
2021/05/23,51.65
2021/05/24,51.911
2021/05/25,51.224
2021/05/26,50.546
2021/05/27,50.626
2021/05/28,49.496
2021/05/29,48.489
2021/05/30,47.379
2021/05/31,46.987
2021/06/01,48.92
2021/06/02,47.89
2021/06/03,48.244
2021/06/04,48.048
2021/06/05,46.472
2021/06/06,45.595
2021/06/07,47.279
2021/06/08,49.95
2021/06/09,49.086
2021/06/10,46.894
2021/06/11,46.982
2021/06/12,46.174
2021/06/13,45.796
2021/06/14,47.885
2021/06/15,47.255
2021/06/16,48.763
2021/06/17,47.716
2021/06/18,48.251
2021/06/19,45.897
2021/06/20,46.324
2021/06/21,49.903
2021/06/22,51.364
2021/06/23,47.558
2021/06/24,47.901
2021/06/25,48.4
2021/06/26,46.329
2021/06/27,46.468
2021/06/28,48.281
2021/06/29,48.465
2021/06/30,47.755
2021/07/01,49.305
2021/07/02,48.924
2021/07/03,46.151
2021/07/04,46.388
2021/07/05,47.377
2021/07/06,48.265
2021/07/07,48.761
2021/07/08,50.34
2021/07/09,48.728
2021/07/10,47.058
2021/07/11,45.898
2021/07/12,49.105
2021/07/13,48.321
2021/07/14,48.984
2021/07/15,48.055
2021/07/16,49.299
2021/07/17,46.701
2021/07/18,46.706
2021/07/19,48.447
2021/07/20,48.278
2021/07/21,49.487
2021/07/22,48.732
2021/07/23,48.228
2021/07/24,47.437
2021/07/25,46.537
2021/07/26,51.515
2021/07/27,49.73
2021/07/28,49.002
2021/07/29,49.718
2021/07/30,49.723
2021/07/31,49.657
2021/08/01,48.849
2021/08/02,49.22
2021/08/03,50.333
2021/08/04,51.108
2021/08/05,51.238
2021/08/06,51.499
2021/08/07,50.456
2021/08/08,49.238
2021/08/09,53.644
2021/08/10,51.02
2021/08/11,50.008
2021/08/12,50.088
2021/08/13,51.107
2021/08/14,49.071
2021/08/15,48.761
2021/08/16,53.217
2021/08/17,51.135
2021/08/18,50.95
2021/08/19,49.982
2021/08/20,52.206
2021/08/21,48.063
2021/08/22,48.038
2021/08/23,52.618
2021/08/24,53.987
2021/08/25,51.702
2021/08/26,49.433
2021/08/27,50.822
2021/08/28,48.613
2021/08/29,49.038
2021/08/30,51.113
2021/08/31,53.973
2021/09/01,54.262
2021/09/02,56.238
2021/09/03,53.589
2021/09/04,49.619
2021/09/05,48.194
2021/09/06,50.794
2021/09/07,55.615
2021/09/08,52.144
2021/09/09,51.832
2021/09/10,51.2
2021/09/11,50.696
2021/09/12,47.5
2021/09/13,49.572
2021/09/14,48.727
2021/09/15,52.78
2021/09/16,49.308
2021/09/17,51.081
2021/09/18,48.502
2021/09/19,47.486
2021/09/20,51.788
2021/09/21,51.344
2021/09/22,50.413
2021/09/23,49.685
2021/09/24,53.499
2021/09/25,47.111
2021/09/26,52.628
2021/09/27,48.919
2021/09/28,48.409
2021/09/29,48.227
2021/09/30,48.311
2021/10/01,49.689
2021/10/02,48.288
2021/10/03,47.886
2021/10/04,49.349
2021/10/05,51.589
2021/10/06,51.393
2021/10/07,51.686
2021/10/08,51.298
2021/10/09,47.481
2021/10/10,47.918
2021/10/11,48.995
2021/10/12,49.317
2021/10/13,50.597
2021/10/14,55.697
2021/10/15,53.265
2021/10/16,50.058
2021/10/17,49.093
2021/10/18,50.494
2021/10/19,49.959
2021/10/20,51.286
2021/10/21,54.239
2021/10/22,51.695
2021/10/23,48.559
2021/10/24,47.645
2021/10/25,49.753
2021/10/26,50.186
2021/10/27,53.398
2021/10/28,50.317
2021/10/29,54.207
2021/10/30,49.012
2021/10/31,48.878
2021/11/01,50.672
2021/11/02,51.873
2021/11/03,54.454
2021/11/04,51.179
2021/11/05,50.844
2021/11/06,48.711
2021/11/07,47.799
2021/11/08,51.093
2021/11/09,51.07
2021/11/10,51.255
2021/11/11,50.897
2021/11/12,51.451
2021/11/13,48.533
2021/11/14,48.515
2021/11/15,56.452
2021/11/16,51.763
2021/11/17,50.293
2021/11/18,50.808
2021/11/19,50.261
2021/11/20,48.717
2021/11/21,49.519
2021/11/22,49.989
2021/11/23,49.982
2021/11/24,50.888
2021/11/25,49.639
2021/11/26,52.508
2021/11/27,47.752
2021/11/28,47.464
2021/11/29,50.394
2021/11/30,53.11
2021/12/01,52.85
2021/12/02,50.747
2021/12/03,51.671
2021/12/04,53.547
2021/12/05,49.131
2021/12/06,52.888
2021/12/07,50.868
2021/12/08,50
2021/12/09,49.86
2021/12/10,50.012
2021/12/11,47.744
2021/12/12,46.432
2021/12/13,51.177
2021/12/14,50.269
2021/12/15,49.404
2021/12/16,49.688
2021/12/17,49.135
2021/12/18,47.711
2021/12/19,46.711
2021/12/20,48.532
2021/12/21,48.664
2021/12/22,48.731
2021/12/23,49.282
2021/12/24,48.789
2021/12/25,48.298
2021/12/26,46.573
2021/12/27,49.547
2021/12/28,50.185
2021/12/29,48.975
2021/12/30,53.641
2021/12/31,50.742
2022/01/01,47.501
2022/01/02,46.906
2022/01/03,47.899
2022/01/04,49.625
2022/01/05,50.599
2022/01/06,51.491
2022/01/07,50.815
2022/01/08,47.912
2022/01/09,46.952
2022/01/10,48.919
2022/01/11,48.487
2022/01/12,49.111
2022/01/13,49.836
2022/01/14,48.687
2022/01/15,47.182
2022/01/16,47.138
2022/01/17,48.464
2022/01/18,48.394
2022/01/19,50.418
2022/01/20,49.343
2022/01/21,54.182
2022/01/22,51.918
2022/01/23,49.012
2022/01/24,51.013
2022/01/25,49.19
2022/01/26,50.097
2022/01/27,49.723
2022/01/28,48.888
2022/01/29,47.701
2022/01/30,47.766
2022/01/31,49.054
2022/02/01,49.005
2022/02/02,47.989
2022/02/03,50.16
2022/02/04,49.454
2022/02/05,47.592
2022/02/06,46.546
2022/02/07,50.134
2022/02/08,49.741
2022/02/09,49.364
2022/02/10,52.636
2022/02/11,50.451
2022/02/12,47.586
2022/02/13,46.885
2022/02/14,48.681
2022/02/15,49.684
2022/02/16,48.388
2022/02/17,49.153
2022/02/18,48.842
2022/02/19,46.513
2022/02/20,47.481
2022/02/21,48.744
2022/02/22,48.02
2022/02/23,48.349
2022/02/24,53.811
2022/02/25,49.957
2022/02/26,47.629
2022/02/27,47.572
2022/02/28,49.517
2022/03/01,50.741
2022/03/02,49.493
2022/03/03,49.072
2022/03/04,49.667
2022/03/05,47.16
2022/03/06,46.546
2022/03/07,49.074
2022/03/08,49.135
2022/03/09,48.559
2022/03/10,48.942
2022/03/11,47.981
2022/03/12,46.254
2022/03/13,46.784
2022/03/14,47.919
2022/03/15,52.264
2022/03/16,49.866
2022/03/17,49.834
2022/03/18,50.934
2022/03/19,49.884
2022/03/20,47.026
2022/03/21,49.84
2022/03/22,51.63
2022/03/23,49.606
2022/03/24,51.098
2022/03/25,51.527
2022/03/26,47.16
2022/03/27,47.85
2022/03/28,51.594
2022/03/29,52.732
2022/03/30,52.034
2022/03/31,51.734
2022/04/01,51.951
2022/04/02,49.647
2022/04/03,47.988
2022/04/04,49.437
2022/04/05,50.221
2022/04/06,51.306
2022/04/07,50.911
2022/04/08,49.411
2022/04/09,47.405
2022/04/10,46.894
2022/04/11,52.221
2022/04/12,48.933
2022/04/13,48.947
2022/04/14,48.907
2022/04/15,49.197
2022/04/16,48.397
2022/04/17,47.974
2022/04/18,49.515
2022/04/19,50.41
2022/04/20,53.615
2022/04/21,49.783
2022/04/22,49.9
2022/04/23,46.775
2022/04/24,47.015
2022/04/25,51.628
2022/04/26,50.348
2022/04/27,49.69
2022/04/28,50.561
2022/04/29,52.992
2022/04/30,48.266
2022/05/01,49.969
2022/05/02,52.365
2022/05/03,52.905
2022/05/04,50.532
2022/05/05,50.689
2022/05/06,50.514
2022/05/07,47.853
2022/05/08,48.497
2022/05/09,54.507
2022/05/10,53.83
2022/05/11,57.159
2022/05/12,60.583
2022/05/13,53.414
2022/05/14,47.627
2022/05/15,47.304
2022/05/16,51.582
2022/05/17,48.616
2022/05/18,49.114
2022/05/19,48.996
2022/05/20,49.784
2022/05/21,46.957
2022/05/22,47.273
2022/05/23,49.416
2022/05/24,48.237
2022/05/25,47.432
2022/05/26,50.874
2022/05/27,50.337
2022/05/28,47.293
2022/05/29,47.194
2022/05/30,48.833
2022/05/31,49.493
2022/06/01,49.423
2022/06/02,49.301
2022/06/03,48.086
2022/06/04,46.768
2022/06/05,46.859
2022/06/06,48.381
2022/06/07,49.22
2022/06/08,48.06
2022/06/09,48.04
2022/06/10,50.493
2022/06/11,51.068
2022/06/12,49.494
2022/06/13,55.261
2022/06/14,52.042
2022/06/15,51.198
2022/06/16,49.802
2022/06/17,49.152
2022/06/18,49.329
2022/06/19,47.94
2022/06/20,48.412
2022/06/21,48.067
2022/06/22,47.784
2022/06/23,47.883
2022/06/24,47.934
2022/06/25,46.827
2022/06/26,46.573
2022/06/27,48.272
2022/06/28,47.854
2022/06/29,49.928
2022/06/30,49.082
2022/07/01,48.408
2022/07/02,46.669
2022/07/03,46.104
2022/07/04,47.962
2022/07/05,47.867
2022/07/06,47.967
2022/07/07,51.163
2022/07/08,48.584
2022/07/09,46.677
2022/07/10,47.171
2022/07/11,48.081
2022/07/12,48.782
2022/07/13,49.49
2022/07/14,48.536
2022/07/15,50.893
2022/07/16,48.036
2022/07/17,47.953
2022/07/18,51.904
2022/07/19,54.111
2022/07/20,50.094
2022/07/21,55.044
2022/07/22,48.797
2022/07/23,47.635
2022/07/24,47.498
2022/07/25,49.089
2022/07/26,49.305
2022/07/27,50.285
2022/07/28,50.963
2022/07/29,50.627
2022/07/30,47.984
2022/07/31,47.461
2022/08/01,49.54
2022/08/02,49.173
2022/08/03,48.553
2022/08/04,48.61
2022/08/05,49.29
2022/08/06,47.906
2022/08/07,48.417
2022/08/08,49.393
2022/08/09,49.8
2022/08/10,52.192
2022/08/11,50.747
2022/08/12,49.682
2022/08/13,49.199
2022/08/14,48.125
2022/08/15,50.825
2022/08/16,49.01
2022/08/17,53.526
2022/08/18,49.148
2022/08/19,50.843
2022/08/20,48.161
2022/08/21,47.641
2022/08/22,48.48
2022/08/23,48.813
2022/08/24,49.026
2022/08/25,49.109
2022/08/26,50.065
2022/08/27,48.854
2022/08/28,48.966
2022/08/29,50.95
2022/08/30,50.347
2022/08/31,50.216
2022/09/01,50.409
2022/09/02,52.6
2022/09/03,47.548
2022/09/04,46.8
2022/09/05,48.768
2022/09/06,55.191
2022/09/07,50.898
2022/09/08,50.445
2022/09/09,51.099
2022/09/10,48.029
2022/09/11,47.982
2022/09/12,52.827
2022/09/13,56.471
2022/09/14,61.338
2022/09/15,57.907
2022/09/16,53.196
2022/09/17,48.03
2022/09/18,48.25
2022/09/19,50.92
2022/09/20,49.688
2022/09/21,50.011
2022/09/22,49.853
2022/09/23,49.5
2022/09/24,47.338
2022/09/25,47.428
2022/09/26,49.108
2022/09/27,49.606
2022/09/28,48.406
2022/09/29,50.543
2022/09/30,49.364
2022/10/01,47.339
2022/10/02,47.045
2022/10/03,48.777
2022/10/04,47.916
2022/10/05,47.59
2022/10/06,48.492
2022/10/07,48.464
2022/10/08,47.175
2022/10/09,46.517
2022/10/10,47.551
2022/10/11,48.342
2022/10/12,47.927
2022/10/13,50.332
2022/10/14,48.719
2022/10/15,47.18
2022/10/16,47.214
2022/10/17,48.456
2022/10/18,48.77
2022/10/19,48.457
2022/10/20,48.497
2022/10/21,49.553
2022/10/22,47.378
2022/10/23,47.722
2022/10/24,49.943
2022/10/25,52.49
2022/10/26,54.05
2022/10/27,51.74
2022/10/28,50.327
2022/10/29,50.004
2022/10/30,48.636
2022/10/31,50.358
2022/11/01,49.164
2022/11/02,51.345
2022/11/03,50.151
2022/11/04,51.272
2022/11/05,48.224
2022/11/06,48.93
2022/11/07,52.997
2022/11/08,58.482
2022/11/09,59.824
2022/11/10,56.626
2022/11/11,51.708
2022/11/12,50.085
2022/11/13,51.321
2022/11/14,51.068
2022/11/15,49.865
2022/11/16,50.183
2022/11/17,49.306
2022/11/18,48.728
2022/11/19,47.56
2022/11/20,47.387
2022/11/21,52.609
2022/11/22,49.887
2022/11/23,48.329
2022/11/24,47.831
2022/11/25,47.77
2022/11/26,47.01
2022/11/27,46.834
2022/11/28,49.134
2022/11/29,48.741
