Date,price3smaUSD
2016/06/20,12.252
2016/06/21,11.95
2016/06/22,12.62
2016/06/23,13.049
2016/06/24,13.679
2016/06/25,13.673
2016/06/26,13.978
2016/06/27,13.98
2016/06/28,13.621
2016/06/29,13.031
2016/06/30,12.556
2016/07/01,12.236
2016/07/02,12.183
2016/07/03,11.992
2016/07/04,11.795
2016/07/05,11.284
2016/07/06,10.855
2016/07/07,10.357
2016/07/08,10.347
2016/07/09,10.472
2016/07/10,10.743
2016/07/11,10.784
2016/07/12,10.639
2016/07/13,10.498
2016/07/14,10.665
2016/07/15,11.124
2016/07/16,11.564
2016/07/17,11.636
2016/07/18,11.448
2016/07/19,11.286
2016/07/20,11.558
2016/07/21,11.913
2016/07/22,12.647
2016/07/23,13.425
2016/07/24,13.751
2016/07/25,13.701
2016/07/26,13.172
2016/07/27,12.926
2016/07/28,12.728
2016/07/29,12.678
2016/07/30,12.682
2016/07/31,12.493
2016/08/01,12.125
2016/08/02,11.307
2016/08/03,10.452
2016/08/04,10.162
2016/08/05,10.409
2016/08/06,10.778
2016/08/07,10.844
2016/08/08,10.85
2016/08/09,11.173
2016/08/10,11.597
2016/08/11,11.894
2016/08/12,11.94
2016/08/13,11.771
2016/08/14,11.64
2016/08/15,11.428
2016/08/16,11.252
2016/08/17,11.094
2016/08/18,10.995
2016/08/19,10.864
2016/08/20,10.901
2016/08/21,10.972
2016/08/22,11.123
2016/08/23,11.115
2016/08/24,11.104
2016/08/25,11.097
2016/08/26,11.178
2016/08/27,11.234
2016/08/28,11.189
2016/08/29,11.075
2016/08/30,11.041
2016/08/31,11.14
2016/09/01,11.54
2016/09/02,11.854
2016/09/03,12.042
2016/09/04,11.878
2016/09/05,11.756
2016/09/06,11.645
2016/09/07,11.618
2016/09/08,11.538
2016/09/09,11.527
2016/09/10,11.556
2016/09/11,11.698
2016/09/12,11.779
2016/09/13,11.886
2016/09/14,11.903
2016/09/15,11.98
2016/09/16,12.051
2016/09/17,12.278
2016/09/18,12.534
2016/09/19,12.76
2016/09/20,13.116
2016/09/21,13.456
2016/09/22,13.536
2016/09/23,13.409
2016/09/24,13.151
2016/09/25,13.105
2016/09/26,12.97
2016/09/27,12.977
2016/09/28,13.068
2016/09/29,13.144
2016/09/30,13.184
2016/10/01,13.139
2016/10/02,13.154
2016/10/03,13.181
2016/10/04,13.262
2016/10/05,13.272
2016/10/06,13.149
2016/10/07,12.923
2016/10/08,12.609
2016/10/09,12.384
2016/10/10,12.094
2016/10/11,11.982
2016/10/12,11.855
2016/10/13,11.891
2016/10/14,11.891
2016/10/15,11.903
2016/10/16,11.907
2016/10/17,11.896
2016/10/18,12.095
2016/10/19,12.198
2016/10/20,12.258
2016/10/21,12.127
2016/10/22,12.062
2016/10/23,12.031
2016/10/24,11.994
2016/10/25,11.815
2016/10/26,11.655
2016/10/27,11.475
2016/10/28,11.383
2016/10/29,11.098
2016/10/30,10.842
2016/10/31,10.806
2016/11/01,10.814
2016/11/02,10.894
2016/11/03,10.815
2016/11/04,10.909
2016/11/05,10.966
2016/11/06,10.993
2016/11/07,10.966
2016/11/08,10.892
2016/11/09,10.763
2016/11/10,10.656
2016/11/11,10.51
2016/11/12,10.347
2016/11/13,10.185
2016/11/14,10.06
2016/11/15,10.042
2016/11/16,10.068
2016/11/17,10.054
2016/11/18,9.928
2016/11/19,9.749
2016/11/20,9.614
2016/11/21,9.576
2016/11/22,9.665
2016/11/23,9.748
2016/11/24,9.721
2016/11/25,9.554
2016/11/26,9.394
2016/11/27,9.257
2016/11/28,9.062
2016/11/29,8.688
2016/11/30,8.465
2016/12/01,8.347
2016/12/02,8.261
2016/12/03,8.083
2016/12/04,7.825
2016/12/05,7.582
2016/12/06,7.234
2016/12/07,7.262
2016/12/08,7.679
2016/12/09,8.187
2016/12/10,8.366
2016/12/11,8.265
2016/12/12,8.257
2016/12/13,8.291
2016/12/14,8.345
2016/12/15,8.222
2016/12/16,8.034
2016/12/17,7.797
2016/12/18,7.752
2016/12/19,7.719
2016/12/20,7.711
2016/12/21,7.68
2016/12/22,7.643
2016/12/23,7.55
2016/12/24,7.387
2016/12/25,7.251
2016/12/26,7.213
2016/12/27,7.187
2016/12/28,7.184
2016/12/29,7.479
2016/12/30,7.834
2016/12/31,8.105
2017/01/01,8.151
2017/01/02,8.137
2017/01/03,8.409
2017/01/04,9.144
2017/01/05,9.91
2017/01/06,10.308
2017/01/07,10.087
2017/01/08,9.923
2017/01/09,10.062
2017/01/10,10.269
2017/01/11,10.285
2017/01/12,9.979
2017/01/13,9.707
2017/01/14,9.564
2017/01/15,9.639
2017/01/16,9.647
2017/01/17,9.77
2017/01/18,9.919
2017/01/19,10.128
2017/01/20,10.307
2017/01/21,10.485
2017/01/22,10.665
2017/01/23,10.725
2017/01/24,10.687
2017/01/25,10.589
2017/01/26,10.524
2017/01/27,10.475
2017/01/28,10.474
2017/01/29,10.455
2017/01/30,10.458
2017/01/31,10.487
2017/02/01,10.548
2017/02/02,10.602
2017/02/03,10.658
2017/02/04,10.854
2017/02/05,11.04
2017/02/06,11.2
2017/02/07,11.248
2017/02/08,11.293
2017/02/09,11.252
2017/02/10,11.132
2017/02/11,11.124
2017/02/12,11.195
2017/02/13,11.272
2017/02/14,11.595
2017/02/15,12.092
2017/02/16,12.587
2017/02/17,12.74
2017/02/18,12.714
2017/02/19,12.722
2017/02/20,12.719
2017/02/21,12.671
2017/02/22,12.638
2017/02/23,12.65
2017/02/24,12.802
2017/02/25,13.028
2017/02/26,13.354
2017/02/27,13.899
2017/02/28,14.687
2017/03/01,15.408
2017/03/02,16.547
2017/03/03,17.895
2017/03/04,19.064
2017/03/05,19.317
2017/03/06,19.238
2017/03/07,19.144
2017/03/08,18.837
2017/03/09,18.097
2017/03/10,17.779
2017/03/11,18.399
2017/03/12,20.072
2017/03/13,23.069
2017/03/14,25.944
2017/03/15,28.586
2017/03/16,32.975
2017/03/17,38.82
2017/03/18,41.771
2017/03/19,41.488
2017/03/20,40.649
2017/03/21,41.941
2017/03/22,42.548
2017/03/23,41.976
2017/03/24,43.044
2017/03/25,46.135
2017/03/26,49.057
2017/03/27,50.513
2017/03/28,50.278
2017/03/29,50.871
2017/03/30,51.634
2017/03/31,51.756
2017/04/01,51.093
2017/04/02,50.1
2017/04/03,48.564
2017/04/04,46.323
2017/04/05,45.024
2017/04/06,44.56
2017/04/07,44.381
2017/04/08,43.902
2017/04/09,43.75
2017/04/10,43.868
2017/04/11,43.64
2017/04/12,43.784
2017/04/13,45.528
2017/04/14,46.937
2017/04/15,48.202
2017/04/16,48.194
2017/04/17,48.277
2017/04/18,48.77
2017/04/19,49.387
2017/04/20,49.622
2017/04/21,49.576
2017/04/22,49.061
2017/04/23,49
2017/04/24,49.268
2017/04/25,49.691
2017/04/26,50.75
2017/04/27,53.251
2017/04/28,58.65
2017/04/29,64.665
2017/04/30,69.534
2017/05/01,73.721
2017/05/02,75.964
2017/05/03,77.677
2017/05/04,79.709
2017/05/05,84.863
2017/05/06,89.318
2017/05/07,91.851
2017/05/08,90.597
2017/05/09,88.21
2017/05/10,86.293
2017/05/11,85.79
2017/05/12,87.254
2017/05/13,86.86
2017/05/14,87.18
2017/05/15,87.731
2017/05/16,88.577
2017/05/17,87.889
2017/05/18,88.704
2017/05/19,96.406
2017/05/20,109.274
2017/05/21,122.94
2017/05/22,140.175
2017/05/23,153.183
2017/05/24,171.057
2017/05/25,181.399
2017/05/26,185.991
2017/05/27,173.382
2017/05/28,164.615
2017/05/29,164.456
2017/05/30,183.944
2017/05/31,203.462
2017/06/01,219.296
2017/06/02,224.383
2017/06/03,222.628
2017/06/04,227.39
2017/06/05,235.145
2017/06/06,246.954
2017/06/07,254.044
2017/06/08,257.379
2017/06/09,260.631
2017/06/10,273.572
2017/06/11,301.324
2017/06/12,335.087
2017/06/13,363.857
2017/06/14,375.182
2017/06/15,361.245
2017/06/16,349.095
2017/06/17,344.077
2017/06/18,356.51
2017/06/19,359.656
2017/06/20,360.557
2017/06/21,350.505
2017/06/22,339.12
2017/06/23,328.111
2017/06/24,323.893
2017/06/25,315
2017/06/26,292.62
2017/06/27,267.415
2017/06/28,264.798
2017/06/29,279.935
2017/06/30,295.717
2017/07/01,288.657
2017/07/02,275.593
2017/07/03,271.101
2017/07/04,273.79
2017/07/05,272.585
2017/07/06,268.28
2017/07/07,260.954
2017/07/08,253.563
2017/07/09,246.262
2017/07/10,237.014
2017/07/11,221.973
2017/07/12,208.614
2017/07/13,202.822
2017/07/14,203.009
2017/07/15,196.592
2017/07/16,179.037
2017/07/17,170.684
2017/07/18,176.179
2017/07/19,197.799
2017/07/20,212.96
2017/07/21,220.387
2017/07/22,221.21
2017/07/23,224.683
2017/07/24,225.582
2017/07/25,221.277
2017/07/26,212.323
2017/07/27,204.458
2017/07/28,199.926
2017/07/29,195.717
2017/07/30,194.557
2017/07/31,194.292
2017/08/01,204.015
2017/08/02,211.641
2017/08/03,220.323
2017/08/04,222.431
2017/08/05,227.916
2017/08/06,240.717
2017/08/07,254.967
2017/08/08,269.24
2017/08/09,281.975
2017/08/10,293.698
2017/08/11,300.535
2017/08/12,305.29
2017/08/13,303.48
2017/08/14,303.256
2017/08/15,294.944
2017/08/16,294.259
2017/08/17,295.428
2017/08/18,299.248
2017/08/19,298.695
2017/08/20,295.032
2017/08/21,301.723
2017/08/22,308.473
2017/08/23,317.173
2017/08/24,317.737
2017/08/25,324.236
2017/08/26,327.87
2017/08/27,332.966
2017/08/28,337.007
2017/08/29,347.509
2017/08/30,362.059
2017/08/31,376.122
2017/09/01,386.522
2017/09/02,380.044
2017/09/03,368.463
2017/09/04,343.518
2017/09/05,324.272
2017/09/06,318.414
2017/09/07,323.524
2017/09/08,329.593
2017/09/09,319.634
2017/09/10,306.944
2017/09/11,299.229
2017/09/12,299.249
2017/09/13,293.237
2017/09/14,278.878
2017/09/15,257.015
2017/09/16,250.658
2017/09/17,250.054
2017/09/18,266.937
2017/09/19,276.875
2017/09/20,288.059
2017/09/21,284.117
2017/09/22,275.795
2017/09/23,271.915
2017/09/24,274.726
2017/09/25,284.248
2017/09/26,289.958
2017/09/27,293.767
2017/09/28,298.101
2017/09/29,298.222
2017/09/30,299.598
2017/10/01,298.191
2017/10/02,300.402
2017/10/03,297.856
2017/10/04,295.55
2017/10/05,293.467
2017/10/06,295.759
2017/10/07,300.968
2017/10/08,307.126
2017/10/09,307.657
2017/10/10,304.453
2017/10/11,300.85
2017/10/12,301.954
2017/10/13,309.989
2017/10/14,323.467
2017/10/15,332.396
2017/10/16,337.74
2017/10/17,332.094
2017/10/18,322.797
2017/10/19,312.677
2017/10/20,306.599
2017/10/21,304.397
2017/10/22,299.903
2017/10/23,292.915
2017/10/24,294.843
2017/10/25,294.794
2017/10/26,298.532
2017/10/27,295.992
2017/10/28,295.535
2017/10/29,297.243
2017/10/30,300.862
2017/10/31,305.132
2017/11/01,304.262
2017/11/02,296.995
2017/11/03,293.031
2017/11/04,293.164
2017/11/05,297.462
2017/11/06,298.479
2017/11/07,297.291
2017/11/08,298.348
2017/11/09,304.957
2017/11/10,309.846
2017/11/11,311.867
2017/11/12,308.817
2017/11/13,310.228
2017/11/14,317.058
2017/11/15,325.829
2017/11/16,330.41
2017/11/17,331.604
2017/11/18,331.198
2017/11/19,339.863
2017/11/20,349.74
2017/11/21,360.028
2017/11/22,363.998
2017/11/23,376.514
2017/11/24,398.281
2017/11/25,431.964
2017/11/26,452.04
2017/11/27,467.085
2017/11/28,468.18
2017/11/29,472.549
2017/11/30,459.048
2017/12/01,450.065
2017/12/02,446.915
2017/12/03,458.09
2017/12/04,464.739
2017/12/05,464.671
2017/12/06,455.241
2017/12/07,442.93
2017/12/08,439.469
2017/12/09,452.179
2017/12/10,459.203
2017/12/11,464.134
2017/12/12,491.7
2017/12/13,563.723
2017/12/14,644.041
2017/12/15,680.214
2017/12/16,690.053
2017/12/17,693.235
2017/12/18,714.989
2017/12/19,758.165
2017/12/20,784.938
2017/12/21,809.717
2017/12/22,762.593
2017/12/23,739.944
2017/12/24,690.989
2017/12/25,702.704
2017/12/26,707.96
2017/12/27,737.423
2017/12/28,734.418
2017/12/29,732.124
2017/12/30,716.788
2017/12/31,721.342
2018/01/01,725.633
2018/01/02,774.245
2018/01/03,829.554
2018/01/04,896.276
2018/01/05,939.589
2018/01/06,976.012
2018/01/07,1019
2018/01/08,1077
2018/01/09,1151
2018/01/10,1231
2018/01/11,1255
2018/01/12,1261
2018/01/13,1272
2018/01/14,1314
2018/01/15,1346
2018/01/16,1272
2018/01/17,1141
2018/01/18,1045
2018/01/19,1017
2018/01/20,1073
2018/01/21,1087
2018/01/22,1080
2018/01/23,1033
2018/01/24,1010
2018/01/25,1024
2018/01/26,1046
2018/01/27,1067
2018/01/28,1106
2018/01/29,1153
2018/01/30,1173
2018/01/31,1143
2018/02/01,1117
2018/02/02,1047
2018/02/03,999.691
2018/02/04,932.068
2018/02/05,880.864
2018/02/06,788.318
2018/02/07,751.865
2018/02/08,764.526
2018/02/09,815.517
2018/02/10,839.575
2018/02/11,843.072
2018/02/12,851.374
2018/02/13,843.275
2018/02/14,862.999
2018/02/15,887.988
2018/02/16,917.238
2018/02/17,944.303
2018/02/18,948.365
2018/02/19,950.596
2018/02/20,941.858
2018/02/21,916.799
2018/02/22,880.157
2018/02/23,849.08
2018/02/24,840.769
2018/02/25,843.762
2018/02/26,848.831
2018/02/27,860.494
2018/02/28,870.55
2018/03/01,872.212
2018/03/02,866.94
2018/03/03,863.974
2018/03/04,859.971
2018/03/05,859.475
2018/03/06,850.057
2018/03/07,825.983
2018/03/08,784.975
2018/03/09,735.902
2018/03/10,716.528
2018/03/11,704.18
2018/03/12,713.771
2018/03/13,704.073
2018/03/14,690.3
2018/03/15,652.697
2018/03/16,624.207
2018/03/17,599.256
2018/03/18,568.067
2018/03/19,544.691
2018/03/20,530.809
2018/03/21,551.082
2018/03/22,554.131
2018/03/23,547.266
2018/03/24,536.625
2018/03/25,527.963
2018/03/26,520.051
2018/03/27,495.445
2018/03/28,471.798
2018/03/29,443.399
2018/03/30,417.18
2018/03/31,400.517
2018/04/01,389.764
2018/04/02,389.983
2018/04/03,389.968
2018/04/04,392.959
2018/04/05,390.606
2018/04/06,380.895
2018/04/07,378.634
2018/04/08,384.288
2018/04/09,394.929
2018/04/10,401.063
2018/04/11,409.211
2018/04/12,424.582
2018/04/13,458.488
2018/04/14,485.762
2018/04/15,508.968
2018/04/16,511.376
2018/04/17,514.768
2018/04/18,513.021
2018/04/19,523.543
2018/04/20,547.77
2018/04/21,577.69
2018/04/22,604.018
2018/04/23,622.263
2018/04/24,650.533
2018/04/25,657.694
2018/04/26,654.945
2018/04/27,646.947
2018/04/28,657.763
2018/04/29,675.465
2018/04/30,681.193
2018/05/01,675.019
2018/05/02,673.195
2018/05/03,690.333
2018/05/04,732.023
2018/05/05,775.578
2018/05/06,795.132
2018/05/07,781.874
2018/05/08,761.744
2018/05/09,744.143
2018/05/10,747.763
2018/05/11,731.043
2018/05/12,708.147
2018/05/13,691.354
2018/05/14,697.905
2018/05/15,715.376
2018/05/16,712.479
2018/05/17,706.245
2018/05/18,691.296
2018/05/19,691.934
2018/05/20,695.721
2018/05/21,705.16
2018/05/22,699.974
2018/05/23,667.87
2018/05/24,627.868
2018/05/25,598.984
2018/05/26,592.767
2018/05/27,588.952
2018/05/28,570.156
2018/05/29,552.362
2018/05/30,547.878
2018/05/31,559.24
2018/06/01,570.409
2018/06/02,579.235
2018/06/03,592.118
2018/06/04,600.667
2018/06/05,602.841
2018/06/06,600.813
2018/06/07,602.91
2018/06/08,605.13
2018/06/09,604.797
2018/06/10,588.321
2018/06/11,562.956
2018/06/12,535.288
2018/06/13,509.305
2018/06/14,498.229
2018/06/15,491.806
2018/06/16,496.977
2018/06/17,500.009
2018/06/18,500.221
2018/06/19,510.642
2018/06/20,519.926
2018/06/21,530.322
2018/06/22,517.809
2018/06/23,498.415
2018/06/24,470.978
2018/06/25,460.139
2018/06/26,453.298
2018/06/27,447.752
2018/06/28,440.458
2018/06/29,429.227
2018/06/30,434.326
2018/07/01,440.04
2018/07/02,454.854
2018/07/03,462.478
2018/07/04,467.345
2018/07/05,470.26
2018/07/06,468.39
2018/07/07,469.081
2018/07/08,474.863
2018/07/09,479.69
2018/07/10,473.04
2018/07/11,456.995
2018/07/12,441.111
2018/07/13,436.565
2018/07/14,434.738
2018/07/15,437.903
2018/07/16,447.39
2018/07/17,463.09
2018/07/18,480.242
2018/07/19,483.363
2018/07/20,475.865
2018/07/21,464.081
2018/07/22,460.544
2018/07/23,460.939
2018/07/24,463.656
2018/07/25,467.459
2018/07/26,472.851
2018/07/27,471.89
2018/07/28,469.484
2018/07/29,466.109
2018/07/30,464.335
2018/07/31,455.515
2018/08/01,440.522
2018/08/02,425.941
2018/08/03,415.608
2018/08/04,412.668
2018/08/05,409.669
2018/08/06,408.899
2018/08/07,405.93
2018/08/08,392.442
2018/08/09,376.971
2018/08/10,361.353
2018/08/11,345.435
2018/08/12,332.178
2018/08/13,316.209
2018/08/14,297.893
2018/08/15,286.459
2018/08/16,279.653
2018/08/17,291.735
2018/08/18,296.949
2018/08/19,299.946
2018/08/20,297.064
2018/08/21,288.772
2018/08/22,283.53
2018/08/23,277.598
2018/08/24,277.054
2018/08/25,276.511
2018/08/26,276.601
2018/08/27,276.759
2018/08/28,279.641
2018/08/29,285.799
2018/08/30,287.51
2018/08/31,285.079
2018/09/01,284.48
2018/09/02,288.659
2018/09/03,291.643
2018/09/04,290.678
2018/09/05,280.807
2018/09/06,259.536
2018/09/07,237.965
2018/09/08,220.35
2018/09/09,210.739
2018/09/10,201.872
2018/09/11,194.521
2018/09/12,187.441
2018/09/13,187.775
2018/09/14,195.469
2018/09/15,209.638
2018/09/16,216.573
2018/09/17,216.476
2018/09/18,211.382
2018/09/19,208.51
2018/09/20,207.78
2018/09/21,216.669
2018/09/22,227.091
2018/09/23,237.674
2018/09/24,239.813
2018/09/25,231.021
2018/09/26,221.925
2018/09/27,216.076
2018/09/28,219.949
2018/09/29,223.807
2018/09/30,228.492
2018/10/01,230.053
2018/10/02,230.694
2018/10/03,226.39
2018/10/04,224.098
2018/10/05,222.244
2018/10/06,224.193
2018/10/07,224.327
2018/10/08,225.806
2018/10/09,226.704
2018/10/10,227.192
2018/10/11,218.655
2018/10/12,207.934
2018/10/13,199.247
2018/10/14,198.872
2018/10/15,203.251
2018/10/16,207.025
2018/10/17,210.23
2018/10/18,209.563
2018/10/19,207.273
2018/10/20,205.861
2018/10/21,205.993
2018/10/22,206.558
2018/10/23,205.791
2018/10/24,204.741
2018/10/25,203.775
2018/10/26,203.59
2018/10/27,203.248
2018/10/28,203.664
2018/10/29,202.799
2018/10/30,200.413
2018/10/31,198.03
2018/11/01,197.235
2018/11/02,198.634
2018/11/03,199.76
2018/11/04,201.719
2018/11/05,204.565
2018/11/06,208.936
2018/11/07,214.119
2018/11/08,216.065
2018/11/09,215.428
2018/11/10,213.043
2018/11/11,211.896
2018/11/12,212.064
2018/11/13,211.155
2018/11/14,206.562
2018/11/15,195.53
2018/11/16,185.107
2018/11/17,177.458
2018/11/18,176.907
2018/11/19,170.742
2018/11/20,159.016
2018/11/21,144.741
2018/11/22,136.012
2018/11/23,130.551
2018/11/24,126.711
2018/11/25,118.972
2018/11/26,115.533
2018/11/27,110.305
2018/11/28,112.641
2018/11/29,114.745
2018/11/30,117.579
2018/12/01,117.247
2018/12/02,116.702
2018/12/03,115.483
2018/12/04,113.574
2018/12/05,110.16
2018/12/06,106.136
2018/12/07,98.451
2018/12/08,93.114
2018/12/09,91.2
2018/12/10,92.848
2018/12/11,92.352
2018/12/12,91.169
2018/12/13,90.154
2018/12/14,88.832
2018/12/15,86.802
2018/12/16,85.968
2018/12/17,87.422
2018/12/18,91.08
2018/12/19,96.827
2018/12/20,103.065
2018/12/21,109.285
2018/12/22,111.823
2018/12/23,118.837
2018/12/24,129.885
2018/12/25,135.883
2018/12/26,136.44
2018/12/27,128.983
2018/12/28,127.048
2018/12/29,129.467
2018/12/30,133.936
2018/12/31,138.186
2019/01/01,137.266
2019/01/02,140.966
2019/01/03,146.03
2019/01/04,151.564
2019/01/05,154.766
2019/01/06,155.965
2019/01/07,156.574
2019/01/08,153.905
2019/01/09,152.699
2019/01/10,146.709
2019/01/11,138.803
2019/01/12,130.278
2019/01/13,125.407
2019/01/14,123.611
2019/01/15,123.845
2019/01/16,124.011
2019/01/17,123.983
2019/01/18,122.098
2019/01/19,122.386
2019/01/20,122.199
2019/01/21,120.74
2019/01/22,118.829
2019/01/23,117.866
2019/01/24,117.69
2019/01/25,117.245
2019/01/26,116.677
2019/01/27,116.084
2019/01/28,112.826
2019/01/29,108.992
2019/01/30,106.427
2019/01/31,106.869
2019/02/01,107.318
2019/02/02,107.318
2019/02/03,107.371
2019/02/04,107.547
2019/02/05,107.395
2019/02/06,105.809
2019/02/07,104.967
2019/02/08,106.083
2019/02/09,111.276
2019/02/10,115.937
2019/02/11,119.583
2019/02/12,120.154
2019/02/13,121.495
2019/02/14,121.824
2019/02/15,122.198
2019/02/16,122.263
2019/02/17,123.629
2019/02/18,130.142
2019/02/19,138.289
2019/02/20,144.683
2019/02/21,146.15
2019/02/22,146.226
2019/02/23,148.063
2019/02/24,150.829
2019/02/25,147.902
2019/02/26,143.224
2019/02/27,137.4
2019/02/28,136.78
2019/03/01,136.652
2019/03/02,135.682
2019/03/03,134.403
2019/03/04,131.245
2019/03/05,130.394
2019/03/06,131.843
2019/03/07,135.463
2019/03/08,137.283
2019/03/09,137.111
2019/03/10,136.425
2019/03/11,135.466
2019/03/12,134.251
2019/03/13,133.067
2019/03/14,132.516
2019/03/15,133.117
2019/03/16,136.098
2019/03/17,138.432
2019/03/18,139.609
2019/03/19,138.623
2019/03/20,138.352
2019/03/21,138.049
2019/03/22,137.392
2019/03/23,136.948
2019/03/24,136.499
2019/03/25,136.099
2019/03/26,135.061
2019/03/27,135.58
2019/03/28,136.661
2019/03/29,138.806
2019/03/30,140.482
2019/03/31,141.528
2019/04/01,142.134
2019/04/02,145.538
2019/04/03,154.952
2019/04/04,161.03
2019/04/05,164.377
2019/04/06,162.884
2019/04/07,165.668
2019/04/08,171.282
2019/04/09,175.142
2019/04/10,178.668
2019/04/11,174.558
2019/04/12,170.302
2019/04/13,165.227
2019/04/14,163.952
2019/04/15,164.252
2019/04/16,164
2019/04/17,164.791
2019/04/18,167.29
2019/04/19,170.36
2019/04/20,172.866
2019/04/21,172.055
2019/04/22,171.436
2019/04/23,171.34
2019/04/24,169.962
2019/04/25,167.513
2019/04/26,161.511
2019/04/27,158.635
2019/04/28,156.831
2019/04/29,156.936
2019/04/30,157.356
2019/05/01,158.443
2019/05/02,160.039
2019/05/03,162.62
2019/05/04,163.622
2019/05/05,164.441
2019/05/06,164.713
2019/05/07,168.878
2019/05/08,171.197
2019/05/09,172.184
2019/05/10,170.986
2019/05/11,176.604
2019/05/12,183.789
2019/05/13,190.832
2019/05/14,197.632
2019/05/15,211.339
2019/05/16,233.675
2019/05/17,244.193
2019/05/18,246.104
2019/05/19,243.46
2019/05/20,246.989
2019/05/21,251.874
2019/05/22,251.944
2019/05/23,249.14
2019/05/24,247.9
2019/05/25,247.251
2019/05/26,250.922
2019/05/27,257.327
2019/05/28,263.676
2019/05/29,269.432
2019/05/30,271.695
2019/05/31,267.351
2019/06/01,266.95
2019/06/02,264.636
2019/06/03,266.372
2019/06/04,258.739
2019/06/05,250.578
2019/06/06,244.398
2019/06/07,245.668
2019/06/08,246.596
2019/06/09,244.608
2019/06/10,241.396
2019/06/11,240.321
2019/06/12,244.508
2019/06/13,251.129
2019/06/14,255.434
2019/06/15,260.448
2019/06/16,264.367
2019/06/17,269.337
2019/06/18,269.91
2019/06/19,268.745
2019/06/20,268.009
2019/06/21,274.626
2019/06/22,287.765
2019/06/23,302.054
2019/06/24,308.821
2019/06/25,310.476
2019/06/26,318.368
