Date,transactionvalue14stdUSD
2016/06/08,335.318
2016/06/09,343.507
2016/06/10,300.337
2016/06/11,299.915
2016/06/12,305.192
2016/06/13,314.484
2016/06/14,335.059
2016/06/15,337.07
2016/06/16,373.199
2016/06/17,528.251
2016/06/18,603.274
2016/06/19,579.697
2016/06/20,556.242
2016/06/21,544.63
2016/06/22,530.63
2016/06/23,492.391
2016/06/24,488.496
2016/06/25,449.518
2016/06/26,478.318
2016/06/27,504.345
2016/06/28,505.469
2016/06/29,514.143
2016/06/30,542.131
2016/07/01,443.448
2016/07/02,318.204
2016/07/03,336.718
2016/07/04,295.46
2016/07/05,434.495
2016/07/06,416.601
2016/07/07,404.242
2016/07/08,412.362
2016/07/09,408.323
2016/07/10,410.019
2016/07/11,410.368
2016/07/12,398.683
2016/07/13,398.207
2016/07/14,394.667
2016/07/15,590.364
2016/07/16,583.042
2016/07/17,575.837
2016/07/18,625.181
2016/07/19,1228
2016/07/20,1907
2016/07/21,1894
2016/07/22,1869
2016/07/23,1837
2016/07/24,2092
2016/07/25,2150
2016/07/26,2610
2016/07/27,2626
2016/07/28,2507
2016/07/29,2489
2016/07/30,2368
2016/07/31,2262
2016/08/01,2203
2016/08/02,2186
2016/08/03,2041
2016/08/04,1982
2016/08/05,1954
2016/08/06,2018
2016/08/07,2020
2016/08/08,2054
2016/08/09,1382
2016/08/10,1015
2016/08/11,901.88
2016/08/12,909.077
2016/08/13,935.4
2016/08/14,973.669
2016/08/15,984.705
2016/08/16,765.726
2016/08/17,565.657
2016/08/18,586.686
2016/08/19,555.346
2016/08/20,558.217
2016/08/21,590.724
2016/08/22,590.454
2016/08/23,626.106
2016/08/24,527.137
2016/08/25,490.429
2016/08/26,484.066
2016/08/27,493.969
2016/08/28,506.329
2016/08/29,510.451
2016/08/30,511.526
2016/08/31,516.251
2016/09/01,513.911
2016/09/02,506.888
2016/09/03,509.083
2016/09/04,424.192
2016/09/05,417.436
2016/09/06,192.358
2016/09/07,195.176
2016/09/08,189.185
2016/09/09,180.172
2016/09/10,185.146
2016/09/11,183.783
2016/09/12,184.496
2016/09/13,180.348
2016/09/14,189.325
2016/09/15,148.149
2016/09/16,179.978
2016/09/17,175.069
2016/09/18,222.146
2016/09/19,222.149
2016/09/20,409.906
2016/09/21,629.602
2016/09/22,629.536
2016/09/23,641.237
2016/09/24,625.652
2016/09/25,640.446
2016/09/26,626.011
2016/09/27,621.306
2016/09/28,601.822
2016/09/29,557.116
2016/09/30,570.855
2016/10/01,573.046
2016/10/02,575.909
2016/10/03,596.855
2016/10/04,596.051
2016/10/05,441.13
2016/10/06,445.833
2016/10/07,413.523
2016/10/08,414.898
2016/10/09,383.471
2016/10/10,410.601
2016/10/11,426.658
2016/10/12,500.597
2016/10/13,485.214
2016/10/14,507.164
2016/10/15,487.69
2016/10/16,488.787
2016/10/17,457.639
2016/10/18,421.803
2016/10/19,420.576
2016/10/20,443.723
2016/10/21,473.587
2016/10/22,502.843
2016/10/23,523.98
2016/10/24,537.016
2016/10/25,528.02
2016/10/26,404.248
2016/10/27,408.37
2016/10/28,345.756
2016/10/29,355.039
2016/10/30,377.942
2016/10/31,354.384
2016/11/01,338.036
2016/11/02,519.685
2016/11/03,1236
2016/11/04,1218
2016/11/05,1211
2016/11/06,1209
2016/11/07,1207
2016/11/08,1214
2016/11/09,1202
2016/11/10,1199
2016/11/11,1210
2016/11/12,1220
2016/11/13,1230
2016/11/14,1245
2016/11/15,1256
2016/11/16,1225
2016/11/17,472.952
2016/11/18,475.355
2016/11/19,478.079
2016/11/20,480.146
2016/11/21,482.074
2016/11/22,478.862
2016/11/23,468.923
2016/11/24,472.099
2016/11/25,328.799
2016/11/26,335.125
2016/11/27,341.947
2016/11/28,339.342
2016/11/29,339.322
2016/11/30,339.405
2016/12/01,181.934
2016/12/02,276.044
2016/12/03,435.475
2016/12/04,425.895
2016/12/05,442.147
2016/12/06,517.841
2016/12/07,518.9
2016/12/08,514.121
2016/12/09,507.221
2016/12/10,491.67
2016/12/11,464.226
2016/12/12,449.657
2016/12/13,453.145
2016/12/14,463.466
2016/12/15,450.201
2016/12/16,453.5
2016/12/17,382.29
2016/12/18,379.191
2016/12/19,373.803
2016/12/20,267.116
2016/12/21,262.011
2016/12/22,248.635
2016/12/23,430.072
2016/12/24,428.647
2016/12/25,438.345
2016/12/26,444.488
2016/12/27,441.463
2016/12/28,431.831
2016/12/29,478.792
2016/12/30,477.058
2016/12/31,623.204
2017/01/01,625.546
2017/01/02,610.612
2017/01/03,632.449
2017/01/04,814.722
2017/01/05,966.261
2017/01/06,1076
2017/01/07,1062
2017/01/08,1015
2017/01/09,940.96
2017/01/10,861.64
2017/01/11,816.805
2017/01/12,813.062
2017/01/13,835.358
2017/01/14,917.684
2017/01/15,968.105
2017/01/16,1031
2017/01/17,1068
2017/01/18,1022
2017/01/19,897.201
2017/01/20,678.607
2017/01/21,653.085
2017/01/22,666.852
2017/01/23,613.804
2017/01/24,537.804
2017/01/25,396.541
2017/01/26,253.749
2017/01/27,225.817
2017/01/28,231.874
2017/01/29,225.443
2017/01/30,226.403
2017/01/31,224.055
2017/02/01,224.659
2017/02/02,225.901
2017/02/03,137.755
2017/02/04,171.209
2017/02/05,174.894
2017/02/06,176.939
2017/02/07,169.361
2017/02/08,166.867
2017/02/09,167.032
2017/02/10,168.621
2017/02/11,152.44
2017/02/12,146.474
2017/02/13,129.879
2017/02/14,257.567
2017/02/15,415.997
2017/02/16,429.405
2017/02/17,450.339
2017/02/18,461.139
2017/02/19,447.248
2017/02/20,446.869
2017/02/21,461.107
2017/02/22,443.23
2017/02/23,426.823
2017/02/24,521.298
2017/02/25,470.866
2017/02/26,448.671
2017/02/27,977.59
2017/02/28,1428
2017/03/01,1781
2017/03/02,2391
2017/03/03,2961
2017/03/04,3008
2017/03/05,2945
2017/03/06,3195
2017/03/07,3066
2017/03/08,2889
2017/03/09,2664
2017/03/10,2463
2017/03/11,2149
2017/03/12,2726
2017/03/13,2791
2017/03/14,2798
2017/03/15,2826
2017/03/16,4681
2017/03/17,4802
2017/03/18,5420
2017/03/19,5504
2017/03/20,5587
2017/03/21,5495
2017/03/22,5393
2017/03/23,5306
2017/03/24,5319
2017/03/25,5290
2017/03/26,5205
2017/03/27,5208
2017/03/28,4876
2017/03/29,4482
2017/03/30,3933
2017/03/31,3939
2017/04/01,3404
2017/04/02,2794
2017/04/03,2187
2017/04/04,2624
2017/04/05,2591
2017/04/06,2578
2017/04/07,3427
2017/04/08,3635
2017/04/09,3847
2017/04/10,3905
2017/04/11,3956
2017/04/12,3974
2017/04/13,3623
2017/04/14,3543
2017/04/15,3820
2017/04/16,3735
2017/04/17,3524
2017/04/18,3564
2017/04/19,3450
2017/04/20,2955
2017/04/21,2854
2017/04/22,2868
2017/04/23,2872
2017/04/24,2911
2017/04/25,2880
2017/04/26,3128
2017/04/27,3742
2017/04/28,4377
2017/04/29,5022
2017/04/30,5489
2017/05/01,7222
2017/05/02,7838
2017/05/03,9181
2017/05/04,9904
2017/05/05,10723
2017/05/06,10314
2017/05/07,9892
2017/05/08,9105
2017/05/09,7657
2017/05/10,6469
2017/05/11,5632
2017/05/12,4558
2017/05/13,4393
2017/05/14,4728
2017/05/15,4863
2017/05/16,4880
2017/05/17,5674
2017/05/18,6910
2017/05/19,6265
2017/05/20,6507
2017/05/21,6030
2017/05/22,8583
2017/05/23,8570
2017/05/24,8626
2017/05/25,8470
2017/05/26,8702
2017/05/27,8669
2017/05/28,8684
2017/05/29,8712
2017/05/30,8509
2017/05/31,10015
2017/06/01,9322
2017/06/02,9159
2017/06/03,8671
2017/06/04,8313
2017/06/05,7795
2017/06/06,9056
2017/06/07,9363
2017/06/08,9410
2017/06/09,9423
2017/06/10,8880
2017/06/11,7770
2017/06/12,9411
2017/06/13,9343
2017/06/14,9288
2017/06/15,9391
2017/06/16,9357
2017/06/17,9997
2017/06/18,10703
2017/06/19,11478
2017/06/20,11379
2017/06/21,12884
2017/06/22,13853
2017/06/23,14276
2017/06/24,14355
2017/06/25,15855
2017/06/26,13891
2017/06/27,11739
2017/06/28,11436
2017/06/29,9267
2017/06/30,5945
2017/07/01,5700
2017/07/02,5841
2017/07/03,8342
2017/07/04,8957
2017/07/05,9192
2017/07/06,9277
2017/07/07,9474
2017/07/08,9518
2017/07/09,9799
2017/07/10,9848
2017/07/11,9895
2017/07/12,9908
2017/07/13,10490
2017/07/14,11497
2017/07/15,12223
2017/07/16,12145
2017/07/17,10940
2017/07/18,10915
2017/07/19,11081
2017/07/20,11075
2017/07/21,11075
2017/07/22,11554
2017/07/23,10990
2017/07/24,10504
2017/07/25,10125
2017/07/26,9411
2017/07/27,9482
2017/07/28,9462
2017/07/29,9614
2017/07/30,9739
2017/07/31,10948
2017/08/01,11207
2017/08/02,11462
2017/08/03,11871
2017/08/04,11784
2017/08/05,11274
2017/08/06,10910
2017/08/07,10732
2017/08/08,9941
2017/08/09,9503
2017/08/10,9933
2017/08/11,17103
2017/08/12,17886
2017/08/13,19238
2017/08/14,18864
2017/08/15,18641
2017/08/16,18437
2017/08/17,18060
2017/08/18,17622
2017/08/19,17527
2017/08/20,17410
2017/08/21,17319
2017/08/22,17311
2017/08/23,17369
2017/08/24,17374
2017/08/25,11426
2017/08/26,9764
2017/08/27,7045
2017/08/28,10110
2017/08/29,10757
2017/08/30,15348
2017/08/31,15281
2017/09/01,15131
2017/09/02,14790
2017/09/03,14553
2017/09/04,14413
2017/09/05,14303
2017/09/06,14326
2017/09/07,14597
2017/09/08,14666
2017/09/09,13657
2017/09/10,13458
2017/09/11,12140
2017/09/12,11987
2017/09/13,5644
2017/09/14,5212
2017/09/15,4885
2017/09/16,4984
2017/09/17,4921
2017/09/18,5314
2017/09/19,5381
2017/09/20,5542
2017/09/21,5598
2017/09/22,5710
2017/09/23,5200
2017/09/24,4613
2017/09/25,4449
2017/09/26,4326
2017/09/27,4228
2017/09/28,4203
2017/09/29,4283
2017/09/30,4335
2017/10/01,4727
2017/10/02,3313
2017/10/03,6803
2017/10/04,7428
2017/10/05,7415
2017/10/06,7402
2017/10/07,7400
2017/10/08,7288
2017/10/09,7255
2017/10/10,7230
2017/10/11,7232
2017/10/12,7229
2017/10/13,7251
2017/10/14,7037
2017/10/15,6440
2017/10/16,6557
2017/10/17,3783
2017/10/18,2622
2017/10/19,2694
2017/10/20,2990
2017/10/21,3143
2017/10/22,3356
2017/10/23,3318
2017/10/24,3266
2017/10/25,3364
2017/10/26,3432
2017/10/27,4641
2017/10/28,5490
2017/10/29,6070
2017/10/30,6698
2017/10/31,7089
2017/11/01,6838
2017/11/02,6932
2017/11/03,7052
2017/11/04,7024
2017/11/05,6989
2017/11/06,6790
2017/11/07,6553
2017/11/08,6615
2017/11/09,7841
2017/11/10,7683
2017/11/11,7365
2017/11/12,7171
2017/11/13,6048
2017/11/14,4384
2017/11/15,4535
2017/11/16,4652
2017/11/17,4710
2017/11/18,4559
2017/11/19,4240
2017/11/20,3947
2017/11/21,3196
2017/11/22,2838
2017/11/23,2713
2017/11/24,2713
2017/11/25,3130
2017/11/26,3315
2017/11/27,3784
2017/11/28,4586
2017/11/29,5952
2017/11/30,6226
2017/12/01,6078
2017/12/02,5810
2017/12/03,5304
2017/12/04,5084
2017/12/05,6364
2017/12/06,6983
2017/12/07,7778
2017/12/08,8805
2017/12/09,9854
2017/12/10,10752
2017/12/11,11301
2017/12/12,10684
2017/12/13,9388
2017/12/14,8365
2017/12/15,7607
2017/12/16,6106
2017/12/17,4837
2017/12/18,3172
2017/12/19,3332
2017/12/20,3849
2017/12/21,4179
2017/12/22,4160
2017/12/23,3848
2017/12/24,3377
2017/12/25,2747
2017/12/26,2737
2017/12/27,2749
2017/12/28,2787
2017/12/29,2963
2017/12/30,2976
2017/12/31,2930
2018/01/01,2872
2018/01/02,3037
2018/01/03,2950
2018/01/04,4148
2018/01/05,5022
2018/01/06,5211
2018/01/07,5012
2018/01/08,5001
2018/01/09,5455
2018/01/10,6755
2018/01/11,7009
2018/01/12,6916
2018/01/13,6839
2018/01/14,11032
2018/01/15,10252
2018/01/16,9974
2018/01/17,9739
2018/01/18,9874
2018/01/19,10324
2018/01/20,10700
2018/01/21,11112
2018/01/22,11374
2018/01/23,11569
2018/01/24,11187
2018/01/25,11526
2018/01/26,11481
2018/01/27,11605
2018/01/28,4114
2018/01/29,3772
2018/01/30,3188
2018/01/31,2931
2018/02/01,2575
2018/02/02,2663
2018/02/03,2853
2018/02/04,3325
2018/02/05,3583
2018/02/06,3724
2018/02/07,3796
2018/02/08,4099
2018/02/09,4096
2018/02/10,4223
2018/02/11,4440
2018/02/12,4359
2018/02/13,3874
2018/02/14,3374
2018/02/15,3042
2018/02/16,1924
2018/02/17,1797
2018/02/18,1825
2018/02/19,1914
2018/02/20,1847
2018/02/21,1747
2018/02/22,1717
2018/02/23,1951
2018/02/24,2158
2018/02/25,2582
2018/02/26,2802
2018/02/27,2810
2018/02/28,2994
2018/03/01,2841
2018/03/02,2816
2018/03/03,2878
2018/03/04,2825
2018/03/05,2779
2018/03/06,2588
2018/03/07,2410
2018/03/08,1297
2018/03/09,1019
2018/03/10,784.048
2018/03/11,826.76
2018/03/12,606.627
2018/03/13,777.797
2018/03/14,777.928
2018/03/15,754.586
2018/03/16,795.364
2018/03/17,814.189
2018/03/18,818.567
2018/03/19,818.456
2018/03/20,774.601
2018/03/21,773.825
2018/03/22,788.977
2018/03/23,777.507
2018/03/24,827.526
2018/03/25,871.922
2018/03/26,872.108
2018/03/27,657.542
2018/03/28,660.142
2018/03/29,670.143
2018/03/30,659.586
2018/03/31,692.902
2018/04/01,688.764
2018/04/02,713.009
2018/04/03,727.716
2018/04/04,750.672
2018/04/05,814.417
2018/04/06,838.654
2018/04/07,888.779
2018/04/08,902.558
2018/04/09,879.559
2018/04/10,754.356
2018/04/11,586.806
2018/04/12,456.545
2018/04/13,493.427
2018/04/14,501.603
2018/04/15,499.883
2018/04/16,502.026
2018/04/17,501.071
2018/04/18,524.491
2018/04/19,507.385
2018/04/20,540.413
2018/04/21,493.374
2018/04/22,465.22
2018/04/23,808.928
2018/04/24,938.014
2018/04/25,976.875
2018/04/26,980.997
2018/04/27,1000
2018/04/28,928.72
2018/04/29,879.698
2018/04/30,842.659
2018/05/01,772.78
2018/05/02,807.333
2018/05/03,843.11
2018/05/04,831.699
2018/05/05,789.265
2018/05/06,644.432
2018/05/07,733.053
2018/05/08,709.509
2018/05/09,708.108
2018/05/10,685.9
2018/05/11,684.613
2018/05/12,723.887
2018/05/13,818.896
2018/05/14,814.909
2018/05/15,809.965
2018/05/16,817.174
2018/05/17,764.504
2018/05/18,784.626
2018/05/19,873.108
2018/05/20,913.503
2018/05/21,665.655
2018/05/22,651.601
2018/05/23,658.442
2018/05/24,630.207
2018/05/25,607.185
2018/05/26,647.848
2018/05/27,614.385
2018/05/28,575.611
2018/05/29,540.894
2018/05/30,541.41
2018/05/31,544.008
2018/06/01,580.873
2018/06/02,581.842
2018/06/03,652.928
2018/06/04,653.109
2018/06/05,626.724
2018/06/06,579.158
2018/06/07,590.645
2018/06/08,636.358
2018/06/09,659.605
2018/06/10,666.959
2018/06/11,654.75
2018/06/12,713.204
2018/06/13,870.567
2018/06/14,1024
2018/06/15,1082
2018/06/16,1043
2018/06/17,1028
2018/06/18,1064
2018/06/19,1080
2018/06/20,1088
2018/06/21,1098
2018/06/22,1083
2018/06/23,1089
2018/06/24,1087
2018/06/25,1095
2018/06/26,1079
2018/06/27,951.046
2018/06/28,681.82
2018/06/29,341.43
2018/06/30,379.726
2018/07/01,426.306
2018/07/02,434.428
2018/07/03,457.462
2018/07/04,501.324
2018/07/05,516.222
2018/07/06,534.423
2018/07/07,508.952
2018/07/08,524.114
2018/07/09,522.879
2018/07/10,522.782
2018/07/11,534.914
2018/07/12,540.086
2018/07/13,554.552
2018/07/14,570.836
2018/07/15,561.032
2018/07/16,555.184
2018/07/17,529.063
2018/07/18,477.288
2018/07/19,440.058
2018/07/20,340.688
2018/07/21,368.393
2018/07/22,408.624
2018/07/23,384.261
2018/07/24,364.022
2018/07/25,366.271
2018/07/26,378.498
2018/07/27,390.396
2018/07/28,445.268
2018/07/29,496.695
2018/07/30,483.781
2018/07/31,606.799
2018/08/01,565.88
2018/08/02,560.162
2018/08/03,540.197
2018/08/04,564.397
2018/08/05,586.55
2018/08/06,582.795
2018/08/07,571.802
2018/08/08,633.106
2018/08/09,644.954
2018/08/10,652.802
2018/08/11,626.305
2018/08/12,624.969
2018/08/13,634.591
2018/08/14,500.432
2018/08/15,507.073
2018/08/16,524.525
2018/08/17,518.778
2018/08/18,520.918
2018/08/19,549.512
2018/08/20,557.126
2018/08/21,565.639
2018/08/22,497.094
2018/08/23,479.813
2018/08/24,457.619
2018/08/25,472.039
2018/08/26,477.934
2018/08/27,430.232
2018/08/28,329.964
2018/08/29,279.358
2018/08/30,279.194
2018/08/31,242.421
2018/09/01,244.988
2018/09/02,232.276
2018/09/03,249.796
2018/09/04,469.437
2018/09/05,497.837
2018/09/06,544.97
2018/09/07,553.013
2018/09/08,533.264
2018/09/09,500.032
2018/09/10,494.241
2018/09/11,486.217
2018/09/12,511.895
2018/09/13,501.168
2018/09/14,493.723
2018/09/15,467.645
2018/09/16,430.396
2018/09/17,437.008
2018/09/18,337.939
2018/09/19,340.366
2018/09/20,285.963
2018/09/21,349.615
2018/09/22,349.827
2018/09/23,352.634
2018/09/24,356.493
2018/09/25,357.087
2018/09/26,301.364
2018/09/27,302.855
2018/09/28,298.181
2018/09/29,291.119
2018/09/30,277.943
2018/10/01,293.343
2018/10/02,324.419
2018/10/03,325.501
2018/10/04,330.92
2018/10/05,215.497
2018/10/06,255.571
2018/10/07,281.478
2018/10/08,238.408
2018/10/09,226.05
2018/10/10,204.427
2018/10/11,318.821
2018/10/12,313.812
2018/10/13,323.449
2018/10/14,332.921
2018/10/15,471.242
2018/10/16,472.879
2018/10/17,472.559
2018/10/18,481.736
2018/10/19,480.772
2018/10/20,461.951
2018/10/21,440.405
2018/10/22,447.678
2018/10/23,446.201
2018/10/24,447.164
2018/10/25,402.366
2018/10/26,403.716
2018/10/27,410.083
2018/10/28,418.673
2018/10/29,281.859
2018/10/30,269.048
2018/10/31,266.721
2018/11/01,231.689
2018/11/02,235.753
2018/11/03,250.922
2018/11/04,223.634
2018/11/05,261.159
2018/11/06,262.987
2018/11/07,287.12
2018/11/08,263.458
2018/11/09,263.551
2018/11/10,249.359
2018/11/11,240.048
2018/11/12,242.768
2018/11/13,238.787
2018/11/14,309.187
2018/11/15,349.373
2018/11/16,349.788
2018/11/17,340.102
2018/11/18,336.671
2018/11/19,433.862
2018/11/20,510.198
2018/11/21,512.891
2018/11/22,516.551
2018/11/23,514.42
2018/11/24,502.829
2018/11/25,467.666
2018/11/26,467.502
2018/11/27,481.227
2018/11/28,472.985
2018/11/29,455.611
2018/11/30,1409
2018/12/01,1875
2018/12/02,1909
2018/12/03,1938
2018/12/04,1961
2018/12/05,1977
2018/12/06,1976
2018/12/07,1972
2018/12/08,1980
2018/12/09,2000
2018/12/10,2015
2018/12/11,2022
2018/12/12,2036
2018/12/13,2048
2018/12/14,1538
2018/12/15,227.25
2018/12/16,234.018
2018/12/17,238.476
2018/12/18,242.521
2018/12/19,283.555
2018/12/20,316.848
2018/12/21,341.94
2018/12/22,340.844
2018/12/23,353.089
2018/12/24,404.817
2018/12/25,397.887
2018/12/26,387.743
2018/12/27,383.818
2018/12/28,370.025
2018/12/29,361.554
2018/12/30,317.684
2018/12/31,317.345
2019/01/01,323.539
2019/01/02,320.391
2019/01/03,312.333
2019/01/04,365.048
2019/01/05,469.514
2019/01/06,469.708
2019/01/07,455.951
2019/01/08,452.342
2019/01/09,441.71
2019/01/10,439.081
2019/01/11,444.781
2019/01/12,460.994
2019/01/13,466.76
2019/01/14,457.742
2019/01/15,450.873
2019/01/16,453.057
2019/01/17,465.149
2019/01/18,450.227
2019/01/19,322.057
2019/01/20,325.678
2019/01/21,328.473
2019/01/22,338.299
2019/01/23,339.053
2019/01/24,316.109
2019/01/25,219.477
2019/01/26,230.766
2019/01/27,231.022
2019/01/28,196.657
2019/01/29,187.581
2019/01/30,153.681
2019/01/31,151.515
2019/02/01,150.729
2019/02/02,160.224
2019/02/03,166.917
2019/02/04,184.662
2019/02/05,201.048
2019/02/06,200.586
2019/02/07,189.642
2019/02/08,195.508
2019/02/09,194.861
2019/02/10,195.625
2019/02/11,176.415
2019/02/12,176.399
2019/02/13,175.65
2019/02/14,168.504
2019/02/15,168.3
2019/02/16,168.071
2019/02/17,172.71
2019/02/18,265.162
2019/02/19,291.265
2019/02/20,297.425
2019/02/21,289.68
2019/02/22,292.468
2019/02/23,275.054
2019/02/24,310.623
2019/02/25,358.695
2019/02/26,354.26
2019/02/27,355.396
2019/02/28,342.485
2019/03/01,335.063
2019/03/02,313.706
2019/03/03,318.335
2019/03/04,299.867
2019/03/05,287.389
2019/03/06,288.073
2019/03/07,289.717
2019/03/08,289.702
2019/03/09,293.206
2019/03/10,258.576
2019/03/11,173.053
2019/03/12,171.105
2019/03/13,125.328
2019/03/14,116.355
2019/03/15,114.917
2019/03/16,89.114
2019/03/17,83.984
2019/03/18,99.216
2019/03/19,116.242
2019/03/20,129.428
2019/03/21,129.471
2019/03/22,133.106
2019/03/23,135.143
2019/03/24,141.242
2019/03/25,138.631
2019/03/26,138.069
2019/03/27,135.486
2019/03/28,136.098
2019/03/29,137.244
2019/03/30,137.245
2019/03/31,139.22
2019/04/01,129.978
2019/04/02,190.116
2019/04/03,275.892
2019/04/04,281.676
2019/04/05,276.768
2019/04/06,277.867
2019/04/07,268.131
2019/04/08,338.238
2019/04/09,355.86
2019/04/10,344.903
2019/04/11,329.627
2019/04/12,326.792
2019/04/13,350.857
2019/04/14,344.075
2019/04/15,327.116
2019/04/16,330.273
2019/04/17,306.412
2019/04/18,306.099
2019/04/19,308.178
2019/04/20,317.845
2019/04/21,320.361
2019/04/22,238.3
2019/04/23,174.997
2019/04/24,210.081
2019/04/25,222.998
2019/04/26,326.751
2019/04/27,309.036
2019/04/28,301.288
2019/04/29,306.787
2019/04/30,301.436
2019/05/01,296.571
2019/05/02,303.69
2019/05/03,300.771
2019/05/04,293.294
2019/05/05,302.57
2019/05/06,299.137
2019/05/07,322.85
2019/05/08,312.026
2019/05/09,309.288
2019/05/10,223.436
2019/05/11,325.504
2019/05/12,325.273
2019/05/13,362.164
2019/05/14,369.587
2019/05/15,432.26
2019/05/16,755.725
2019/05/17,777.794
2019/05/18,752.307
2019/05/19,711.281
2019/05/20,696.978
2019/05/21,697.966
2019/05/22,693.123
2019/05/23,673.669
2019/05/24,671.644
2019/05/25,705.834
2019/05/26,703.303
2019/05/27,703.129
2019/05/28,709.896
2019/05/29,700.753
2019/05/30,387.965
2019/05/31,300.821
2019/06/01,343.113
2019/06/02,391.651
2019/06/03,388.679
2019/06/04,389.725
2019/06/05,406.834
2019/06/06,422.503
2019/06/07,423.818
2019/06/08,480.427
2019/06/09,490.733
2019/06/10,489.654
2019/06/11,498.641
2019/06/12,460.584
2019/06/13,421.657
2019/06/14,389.913
2019/06/15,412.854
2019/06/16,396.02
2019/06/17,394.591
2019/06/18,395.091
2019/06/19,370.506
2019/06/20,367.32
2019/06/21,414.145
2019/06/22,371.384
2019/06/23,349.31
2019/06/24,329.416
2019/06/25,287.784
2019/06/26,394.457
2019/06/27,459.884
2019/06/28,462.967
2019/06/29,464.646
2019/06/30,465.283
2019/07/01,452.088
2019/07/02,469.901
2019/07/03,476.929
2019/07/04,467.751
2019/07/05,507.448
2019/07/06,552.932
2019/07/07,559.354
2019/07/08,566.595
2019/07/09,719.681
2019/07/10,652.55
2019/07/11,590.649
2019/07/12,595.612
2019/07/13,609.373
2019/07/14,610.255
2019/07/15,612.793
2019/07/16,626.065
2019/07/17,627.353
2019/07/18,624.628
2019/07/19,626.934
2019/07/20,612.786
2019/07/21,634.954
2019/07/22,642.89
2019/07/23,389.323
2019/07/24,383.687
2019/07/25,339.066
2019/07/26,361.929
2019/07/27,368.399
2019/07/28,354.03
2019/07/29,295.253
2019/07/30,296.032
2019/07/31,278.768
2019/08/01,262.335
2019/08/02,262.508
