Date,transactions7roc
2017/11/22,1.102
2017/11/23,9.275
2017/11/24,3.314
2017/11/25,22.072
2017/11/26,16.773
2017/11/27,14.818
2017/11/28,21.934
2017/11/29,21.426
2017/11/30,22.044
2017/12/01,18.513
2017/12/02,11.877
2017/12/03,27.895
2017/12/04,15.301
2017/12/05,8.467
2017/12/06,19.315
2017/12/07,0.551
2017/12/08,23.075
2017/12/09,12.654
2017/12/10,3.281
2017/12/11,18.105
2017/12/12,25.862
2017/12/13,14.889
2017/12/14,43.014
2017/12/15,17.998
2017/12/16,27.238
2017/12/17,22.328
2017/12/18,18.714
2017/12/19,25.207
2017/12/20,8.407
2017/12/21,13.803
2017/12/22,22.024
2017/12/23,2.114
2017/12/24,-13.5
2017/12/25,-23.542
2017/12/26,-25.519
2017/12/27,-7.439
2017/12/28,-11.482
2017/12/29,-1.208
2017/12/30,23.7
2017/12/31,24.886
2018/01/01,20.812
2018/01/02,41.847
2018/01/03,35.637
2018/01/04,42.168
2018/01/05,16.638
2018/01/06,7.897
2018/01/07,21.733
2018/01/08,33.723
2018/01/09,8.866
2018/01/10,-4.874
2018/01/11,-13.033
2018/01/12,-12.018
2018/01/13,-3.84
2018/01/14,-6.171
2018/01/15,-0.745
2018/01/16,1.727
2018/01/17,8.44
2018/01/18,2.659
2018/01/19,-6.749
2018/01/20,-16.521
2018/01/21,-6.94
2018/01/22,-19.356
2018/01/23,-27.344
2018/01/24,-28.457
2018/01/25,-34.573
2018/01/26,-8.61
2018/01/27,-15.5
2018/01/28,-11.666
2018/01/29,-3.707
2018/01/30,-2.36
2018/01/31,-3.982
2018/02/01,27.931
2018/02/02,2.883
2018/02/03,-2.092
2018/02/04,-9.924
2018/02/05,-6.52
2018/02/06,-2.025
2018/02/07,-6.686
2018/02/08,-32.457
2018/02/09,-19.483
2018/02/10,4.163
2018/02/11,-3.417
2018/02/12,-5.337
2018/02/13,-16.039
2018/02/14,-8.825
2018/02/15,14.086
2018/02/16,-10.768
2018/02/17,-8.995
2018/02/18,-2.25
2018/02/19,-2.127
2018/02/20,18.925
2018/02/21,13.95
2018/02/22,-1.984
2018/02/23,4.019
2018/02/24,-5.08
2018/02/25,-8.664
2018/02/26,-9.112
2018/02/27,-21.684
2018/02/28,-15.301
2018/03/01,-10.171
2018/03/02,1.58
2018/03/03,-8.105
2018/03/04,-6.855
2018/03/05,2.075
2018/03/06,2.593
2018/03/07,8.8
2018/03/08,0.838
2018/03/09,-12.705
2018/03/10,-12.189
2018/03/11,-5.339
2018/03/12,-9.943
2018/03/13,-1.894
2018/03/14,-14.361
2018/03/15,-5.16
2018/03/16,0.696
2018/03/17,0.309
2018/03/18,12.328
2018/03/19,3.833
2018/03/20,-5.336
2018/03/21,3.974
2018/03/22,-5.359
2018/03/23,3.44
2018/03/24,3.372
2018/03/25,-23.041
2018/03/26,-10.978
2018/03/27,-11.746
2018/03/28,-16.911
2018/03/29,-5.776
2018/03/30,-6.423
2018/03/31,-4.698
2018/04/01,3.566
2018/04/02,-4.486
2018/04/03,10.593
2018/04/04,8.378
2018/04/05,19.223
2018/04/06,2.267
2018/04/07,-8.304
2018/04/08,9.281
2018/04/09,1.887
2018/04/10,-11.539
2018/04/11,-3.077
2018/04/12,-0.469
2018/04/13,12.711
2018/04/14,14.056
2018/04/15,4.071
2018/04/16,8.954
2018/04/17,30.003
2018/04/18,15.464
2018/04/19,17.573
2018/04/20,13.949
2018/04/21,22.074
2018/04/22,20.786
2018/04/23,20.841
2018/04/24,9.89
2018/04/25,13.61
2018/04/26,-2.511
2018/04/27,-8.14
2018/04/28,3.916
2018/04/29,1.041
2018/04/30,-3.081
2018/05/01,-12.55
2018/05/02,-1.413
2018/05/03,5.758
2018/05/04,30.877
2018/05/05,1.798
2018/05/06,-8.64
2018/05/07,1.507
2018/05/08,14.886
2018/05/09,5.51
2018/05/10,1.815
2018/05/11,-17.434
2018/05/12,-0.098
2018/05/13,10.295
2018/05/14,1.492
2018/05/15,-4.986
2018/05/16,-2.872
2018/05/17,-2.23
2018/05/18,0.694
2018/05/19,7.331
2018/05/20,1.947
2018/05/21,0.07
2018/05/22,5.544
2018/05/23,3.236
2018/05/24,-2.943
2018/05/25,-3.726
2018/05/26,-9.968
2018/05/27,-0.162
2018/05/28,7.329
2018/05/29,-1.243
2018/05/30,-1.963
2018/05/31,2.657
2018/06/01,-5.335
2018/06/02,0.799
2018/06/03,4.378
2018/06/04,-6.253
2018/06/05,-3.882
2018/06/06,-7.705
2018/06/07,-6.832
2018/06/08,-5.026
2018/06/09,0.184
2018/06/10,-4.78
2018/06/11,-4.73
2018/06/12,-1.339
2018/06/13,5.778
2018/06/14,-1.278
2018/06/15,6.081
2018/06/16,-16.85
2018/06/17,-15.913
2018/06/18,-9.523
2018/06/19,1.112
2018/06/20,0.682
2018/06/21,-1.812
2018/06/22,0.871
2018/06/23,5.649
2018/06/24,3.615
2018/06/25,20.339
2018/06/26,-5.983
2018/06/27,-3.877
2018/06/28,-0.964
2018/06/29,-4.59
2018/06/30,-6.352
2018/07/01,-7.345
2018/07/02,-41.529
2018/07/03,-21.667
2018/07/04,-42.079
2018/07/05,-29.163
2018/07/06,-37.549
2018/07/07,-23.52
2018/07/08,1.425
2018/07/09,33.166
2018/07/10,20.616
2018/07/11,44.018
2018/07/12,7.292
2018/07/13,22.707
2018/07/14,5.132
2018/07/15,-28.155
2018/07/16,7.988
2018/07/17,1.376
2018/07/18,15.875
2018/07/19,29.793
2018/07/20,19.224
2018/07/21,21.944
2018/07/22,48.853
2018/07/23,7.764
2018/07/24,11.917
2018/07/25,5.546
2018/07/26,-1.235
2018/07/27,17.437
2018/07/28,13.428
2018/07/29,6.064
2018/07/30,-0.125
2018/07/31,-5.071
2018/08/01,-3.78
2018/08/02,7.483
2018/08/03,-4.504
2018/08/04,2.354
2018/08/05,-1.683
2018/08/06,-7.678
2018/08/07,-14.592
2018/08/08,-25.35
2018/08/09,-30.951
2018/08/10,-18.494
2018/08/11,-8.776
2018/08/12,-8.849
2018/08/13,-0.657
2018/08/14,8.487
2018/08/15,14.656
2018/08/16,33.09
2018/08/17,-1.079
2018/08/18,-4.532
2018/08/19,-6.584
2018/08/20,-4.486
2018/08/21,-12.27
2018/08/22,-8.279
2018/08/23,-16.349
2018/08/24,-1.818
2018/08/25,-8.013
2018/08/26,-4.267
2018/08/27,-2.694
2018/08/28,1.355
2018/08/29,-8.074
2018/08/30,-1.119
2018/08/31,-3.182
2018/09/01,13.688
2018/09/02,8.047
2018/09/03,-2.239
2018/09/04,-3.962
2018/09/05,14.651
2018/09/06,-0.656
2018/09/07,0.853
2018/09/08,-17.206
2018/09/09,-8.808
2018/09/10,-11.062
2018/09/11,-5.463
2018/09/12,-8.977
2018/09/13,-5.643
2018/09/14,-11.644
2018/09/15,-11.713
2018/09/16,-18.952
2018/09/17,-1.4
2018/09/18,-10.192
2018/09/19,-11.113
2018/09/20,-10.361
2018/09/21,5.889
2018/09/22,-1.957
2018/09/23,2.224
2018/09/24,-13.253
2018/09/25,3.715
2018/09/26,-2.71
2018/09/27,1.185
2018/09/28,-8.136
2018/09/29,-7.653
2018/09/30,2.288
2018/10/01,-0.839
2018/10/02,-5.557
2018/10/03,13.272
2018/10/04,10.938
2018/10/05,18.984
2018/10/06,37.427
2018/10/07,3.842
2018/10/08,13.969
2018/10/09,9.539
2018/10/10,-7.555
2018/10/11,2.029
2018/10/12,-5.58
2018/10/13,-9.226
2018/10/14,2.803
2018/10/15,3.531
2018/10/16,7.149
2018/10/17,12.301
2018/10/18,-0.83
2018/10/19,6.934
2018/10/20,-1.424
2018/10/21,-0.724
2018/10/22,2.723
2018/10/23,-3.335
2018/10/24,-8.208
2018/10/25,-5.054
2018/10/26,-8.301
2018/10/27,-6.537
2018/10/28,0.364
2018/10/29,6.475
2018/10/30,9.378
2018/10/31,9.949
2018/11/01,9.661
2018/11/02,-0.487
2018/11/03,1.169
2018/11/04,0.193
2018/11/05,-5.261
2018/11/06,-1.846
2018/11/07,-3.603
2018/11/08,-5.721
2018/11/09,-0.125
2018/11/10,-3.145
2018/11/11,3.318
2018/11/12,-1.922
2018/11/13,-7.297
2018/11/14,3.114
2018/11/15,1.379
2018/11/16,0.764
2018/11/17,3.365
2018/11/18,-8.147
2018/11/19,9.066
2018/11/20,13.035
2018/11/21,-0.455
2018/11/22,1.038
2018/11/23,1.442
2018/11/24,-1.689
2018/11/25,9.125
2018/11/26,-10.527
2018/11/27,-9.577
2018/11/28,7.428
2018/11/29,-2.339
2018/11/30,6.973
2018/12/01,5.755
2018/12/02,-6.924
2018/12/03,-1.662
2018/12/04,-0.11
2018/12/05,-4.279
2018/12/06,6.359
2018/12/07,-4.444
2018/12/08,5.125
2018/12/09,3.076
2018/12/10,1.328
2018/12/11,-5.166
2018/12/12,-10.407
2018/12/13,-4.27
2018/12/14,-0.893
2018/12/15,-0.122
2018/12/16,1.801
2018/12/17,2.642
2018/12/18,3.79
2018/12/19,11.95
2018/12/20,6.495
2018/12/21,6.913
2018/12/22,-10.213
2018/12/23,5.217
2018/12/24,7.982
2018/12/25,-3.832
2018/12/26,-6.304
2018/12/27,-8.967
2018/12/28,-5.661
2018/12/29,9.726
2018/12/30,-15.315
2018/12/31,-15.191
2019/01/01,-16.23
2019/01/02,5.341
2019/01/03,8.786
2019/01/04,-3.983
2019/01/05,-5.988
2019/01/06,5.86
2019/01/07,5.541
2019/01/08,23.473
2019/01/09,-5.274
2019/01/10,-2.305
2019/01/11,-1.376
2019/01/12,-11.44
2019/01/13,-1.236
2019/01/14,4.769
2019/01/15,-2.434
2019/01/16,-9.155
2019/01/17,-11.282
2019/01/18,-0.542
2019/01/19,19.089
2019/01/20,11.708
2019/01/21,0.955
2019/01/22,12.162
2019/01/23,5.147
2019/01/24,0.589
2019/01/25,-6.308
2019/01/26,-13.864
2019/01/27,-9.093
2019/01/28,-2.434
2019/01/29,-6.528
2019/01/30,4.033
2019/01/31,-0.591
2019/02/01,-1.198
2019/02/02,-3.029
2019/02/03,-13.182
2019/02/04,-26.764
2019/02/05,-26.714
2019/02/06,-22.739
2019/02/07,-17.093
2019/02/08,-5.393
2019/02/09,-7.369
2019/02/10,-10.186
2019/02/11,3.029
2019/02/12,5.616
2019/02/13,14.517
2019/02/14,10.755
2019/02/15,-0.71
2019/02/16,8.913
2019/02/17,17.524
2019/02/18,19.451
2019/02/19,21.796
2019/02/20,7.92
2019/02/21,14.751
2019/02/22,13.282
2019/02/23,4.824
2019/02/24,20.595
2019/02/25,11.962
2019/02/26,3.809
2019/02/27,1.744
2019/02/28,-0.617
2019/03/01,3.162
2019/03/02,10.643
2019/03/03,-8.852
2019/03/04,8.097
2019/03/05,7.972
2019/03/06,7.306
2019/03/07,5.767
2019/03/08,2.691
2019/03/09,5.485
2019/03/10,-1.695
2019/03/11,-13.511
2019/03/12,-5.648
2019/03/13,-0.976
2019/03/14,0.2
2019/03/15,-1.662
2019/03/16,-9.289
2019/03/17,2.238
2019/03/18,6.996
2019/03/19,12.694
2019/03/20,9.948
2019/03/21,7.753
2019/03/22,13.687
2019/03/23,11.423
2019/03/24,10.953
2019/03/25,13.021
2019/03/26,-1.09
2019/03/27,-0.693
2019/03/28,2.596
2019/03/29,1.853
2019/03/30,18.902
2019/03/31,17.695
2019/04/01,5.998
2019/04/02,20.65
2019/04/03,19.276
2019/04/04,6.172
2019/04/05,-2.878
2019/04/06,-16.307
2019/04/07,-11.35
2019/04/08,-2.847
2019/04/09,-13.444
2019/04/10,-9.715
2019/04/11,8.242
2019/04/12,11.713
2019/04/13,9.883
2019/04/14,-3.811
2019/04/15,-6.878
2019/04/16,-0.063
2019/04/17,1.161
2019/04/18,-4.305
2019/04/19,-0.229
2019/04/20,11.808
2019/04/21,14.542
2019/04/22,15.633
2019/04/23,11.091
2019/04/24,-1.903
2019/04/25,-2.414
2019/04/26,-4.674
2019/04/27,-18.074
2019/04/28,-5.974
2019/04/29,-12.556
2019/04/30,-2.948
2019/05/01,5.213
2019/05/02,-8.006
2019/05/03,1.529
2019/05/04,10.789
2019/05/05,7.411
2019/05/06,12.265
2019/05/07,-7.026
