Date,sentinusd90smaUSD
2019/05/15,397254837
2019/05/16,415566551
2019/05/17,426316378
2019/05/18,429900950
2019/05/19,431888531
2019/05/20,436090523
2019/05/21,440454391
2019/05/22,445101133
2019/05/23,449890445
2019/05/24,454203471
2019/05/25,454472540
2019/05/26,455545549
2019/05/27,462429264
2019/05/28,465681578
2019/05/29,473568238
2019/05/30,481927219
2019/05/31,489711892
2019/06/01,492770045
2019/06/02,493965062
2019/06/03,498954443
2019/06/04,504530556
2019/06/05,510544118
2019/06/06,512415562
2019/06/07,515290936
2019/06/08,516158924
2019/06/09,517258024
2019/06/10,520386701
2019/06/11,523292985
2019/06/12,526755026
2019/06/13,531315901
2019/06/14,536049416
2019/06/15,544025464
2019/06/16,548812363
2019/06/17,552951587
2019/06/18,557068300
2019/06/19,562154357
2019/06/20,566008114
2019/06/21,571785108
2019/06/22,578693045
2019/06/23,581795922
2019/06/24,586637196
2019/06/25,593089046
2019/06/26,603399470
2019/06/27,612142053
2019/06/28,617216596
2019/06/29,622523966
2019/06/30,625359152
2019/07/01,626280636
2019/07/02,625719281
2019/07/03,627293571
2019/07/04,628126947
2019/07/05,629916366
2019/07/06,629097795
2019/07/07,626175498
2019/07/08,625638775
2019/07/09,634689534
2019/07/10,637506515
2019/07/11,644242581
2019/07/12,647060393
2019/07/13,647014445
2019/07/14,648470404
2019/07/15,652102931
2019/07/16,654182811
2019/07/17,655800823
2019/07/18,657180063
2019/07/19,658393262
2019/07/20,658092810
2019/07/21,656303183
2019/07/22,655036263
2019/07/23,652335449
2019/07/24,650242199
2019/07/25,646501157
2019/07/26,649299713
2019/07/27,647936793
2019/07/28,644863624
2019/07/29,643651030
2019/07/30,642963726
2019/07/31,643194173
2019/08/01,645471149
2019/08/02,646503264
2019/08/03,646224014
2019/08/04,643038781
2019/08/05,643651360
2019/08/06,643552418
2019/08/07,642667270
2019/08/08,642519671
2019/08/09,637604075
2019/08/10,634661678
2019/08/11,628910578
2019/08/12,624374812
2019/08/13,616853481
2019/08/14,601506801
2019/08/15,594648494
2019/08/16,592830276
2019/08/17,588641557
2019/08/18,582517698
2019/08/19,578339349
2019/08/20,575527789
2019/08/21,570993760
2019/08/22,567877515
2019/08/23,566543451
2019/08/24,562381850
2019/08/25,555221355
2019/08/26,551474167
2019/08/27,543340875
2019/08/28,536057682
2019/08/29,529874226
2019/08/30,528116032
2019/08/31,528008356
2019/09/01,521927966
2019/09/02,516422442
2019/09/03,512299536
2019/09/04,510548350
2019/09/05,508147333
2019/09/06,508200989
2019/09/07,507082814
2019/09/08,503566807
2019/09/09,501515643
2019/09/10,497679311
2019/09/11,493524394
2019/09/12,488858505
2019/09/13,482076415
2019/09/14,475698539
2019/09/15,471411986
2019/09/16,467881104
2019/09/17,464413711
2019/09/18,463600015
2019/09/19,458498143
2019/09/20,453412522
2019/09/21,448531627
2019/09/22,442366116
2019/09/23,436537217
2019/09/24,429725746
2019/09/25,422142278
2019/09/26,418180703
2019/09/27,413510513
2019/09/28,409893083
2019/09/29,404383030
2019/09/30,402134864
2019/10/01,398756453
2019/10/02,395485002
2019/10/03,392224715
2019/10/04,390717176
2019/10/05,387721435
2019/10/06,383518638
2019/10/07,371569619
2019/10/08,366572403
2019/10/09,359074163
2019/10/10,356534786
2019/10/11,356465764
2019/10/12,352805865
2019/10/13,346798574
2019/10/14,344846472
2019/10/15,340907594
2019/10/16,338011666
2019/10/17,335521580
2019/10/18,335306190
2019/10/19,334224820
2019/10/20,332494604
2019/10/21,331406274
2019/10/22,330356555
2019/10/23,330955570
2019/10/24,329243814
2019/10/25,330230704
2019/10/26,332669875
2019/10/27,331109793
2019/10/28,333501001
2019/10/29,333624383
2019/10/30,330261687
2019/10/31,329105068
2019/11/01,328837295
2019/11/02,328380680
2019/11/03,323271241
2019/11/04,321158366
2019/11/05,321379319
2019/11/06,318907255
2019/11/07,317019770
2019/11/08,316823272
2019/11/09,315761750
2019/11/10,313864502
2019/11/11,312620857
2019/11/12,310984779
2019/11/13,308324822
2019/11/14,306439750
2019/11/15,306942483
2019/11/16,306046354
2019/11/17,303872034
2019/11/18,301385189
2019/11/19,300546247
2019/11/20,299389780
2019/11/21,299163989
2019/11/22,302266490
2019/11/23,301755896
2019/11/24,299571799
2019/11/25,300857048
2019/11/26,299164277
2019/11/27,299090410
2019/11/28,298774742
2019/11/29,296515916
2019/11/30,296428158
2019/12/01,294377903
2019/12/02,292073153
2019/12/03,290404071
2019/12/04,289446246
2019/12/05,288196845
2019/12/06,286891686
2019/12/07,285030752
2019/12/08,282069954
2019/12/09,281016810
2019/12/10,279887286
2019/12/11,278239217
2019/12/12,276225482
2019/12/13,275579467
2019/12/14,274082143
2019/12/15,270084213
2019/12/16,267084670
2019/12/17,264754104
2019/12/18,264463520
2019/12/19,264593591
2019/12/20,264009798
2019/12/21,262744788
2019/12/22,259767532
2019/12/23,255347516
2019/12/24,251884401
2019/12/25,248815692
2019/12/26,246419763
2019/12/27,245100888
2019/12/28,244095573
2019/12/29,240538476
2019/12/30,239337022
2019/12/31,239926661
2020/01/01,238862502
2020/01/02,238284660
2020/01/03,239315642
2020/01/04,239158556
2020/01/05,237758782
2020/01/06,237080338
2020/01/07,235490280
2020/01/08,235473327
2020/01/09,234515735
2020/01/10,234095342
2020/01/11,234610306
2020/01/12,231971614
2020/01/13,231547483
2020/01/14,233102514
2020/01/15,234598424
2020/01/16,234371055
2020/01/17,235655835
2020/01/18,236671531
2020/01/19,236281009
2020/01/20,235656606
2020/01/21,232835385
2020/01/22,230128787
2020/01/23,228453053
2020/01/24,226438490
2020/01/25,224787737
2020/01/26,219513443
2020/01/27,217431827
2020/01/28,216130157
2020/01/29,215123352
2020/01/30,214962957
2020/01/31,216905312
2020/02/01,216976503
2020/02/02,215592388
2020/02/03,213689670
2020/02/04,214106609
2020/02/05,215008973
2020/02/06,217435241
2020/02/07,221602043
2020/02/08,223131314
2020/02/09,223868495
2020/02/10,224913856
2020/02/11,225831398
2020/02/12,231362734
2020/02/13,235209369
2020/02/14,239279432
2020/02/15,243476106
2020/02/16,245575464
2020/02/17,250242320
2020/02/18,254472675
2020/02/19,256320735
2020/02/20,257075984
2020/02/21,259985531
2020/02/22,260919885
2020/02/23,260023571
2020/02/24,262909730
2020/02/25,264523688
2020/02/26,268462644
2020/02/27,272855491
2020/02/28,275150321
2020/02/29,276661558
2020/03/01,277865902
2020/03/02,282085737
2020/03/03,284237349
2020/03/04,285686265
2020/03/05,287781127
2020/03/06,291443207
2020/03/07,293716623
2020/03/08,296449026
2020/03/09,302489087
2020/03/10,306940211
2020/03/11,310389228
2020/03/12,324596914
2020/03/13,334744618
2020/03/14,338271256
2020/03/15,340159833
2020/03/16,344174315
2020/03/17,344154096
2020/03/18,343017116
2020/03/19,346364914
2020/03/20,350889593
2020/03/21,352198729
2020/03/22,352042538
2020/03/23,354041852
2020/03/24,358664795
2020/03/25,360543948
2020/03/26,361975300
2020/03/27,363179841
2020/03/28,364377141
2020/03/29,363931075
2020/03/30,363295286
2020/03/31,365470769
2020/04/01,365958670
2020/04/02,366698917
2020/04/03,368501099
2020/04/04,369003734
2020/04/05,367921980
2020/04/06,370342097
2020/04/07,372597278
2020/04/08,373975746
2020/04/09,374820694
2020/04/10,378170090
2020/04/11,378302339
2020/04/12,377917395
2020/04/13,377066452
2020/04/14,375630037
2020/04/15,374999531
2020/04/16,377034438
2020/04/17,376911864
2020/04/18,378100789
2020/04/19,379060684
2020/04/20,382294175
2020/04/21,384650457
2020/04/22,386503342
2020/04/23,388279159
2020/04/24,394586736
2020/04/25,396598240
2020/04/26,397549199
2020/04/27,399773733
2020/04/28,400119770
2020/04/29,403623529
2020/04/30,407229402
2020/05/01,408441896
2020/05/02,409007994
2020/05/03,409189476
2020/05/04,409727364
2020/05/05,409982092
2020/05/06,409618145
2020/05/07,410628383
2020/05/08,412589046
2020/05/09,412760843
2020/05/10,415076036
2020/05/11,416433367
2020/05/12,413663371
2020/05/13,412179334
2020/05/14,411449936
2020/05/15,409900794
2020/05/16,407793218
2020/05/17,403336486
2020/05/18,401490655
2020/05/19,399782507
2020/05/20,397220174
2020/05/21,396807571
2020/05/22,398315748
2020/05/23,398426676
2020/05/24,396204711
2020/05/25,394316732
2020/05/26,391137025
2020/05/27,387856511
2020/05/28,388266371
2020/05/29,391741498
2020/05/30,393994966
2020/05/31,393416567
2020/06/01,394556009
2020/06/02,400992859
2020/06/03,400573537
2020/06/04,399944272
2020/06/05,401867106
2020/06/06,399703855
2020/06/07,394156507
2020/06/08,392539936
2020/06/09,391674629
2020/06/10,380774576
2020/06/11,375764123
2020/06/12,375480460
2020/06/13,373381330
2020/06/14,368161779
2020/06/15,370531634
2020/06/16,371275181
2020/06/17,370200436
2020/06/18,369235340
2020/06/19,371745130
2020/06/20,371903435
2020/06/21,372054479
2020/06/22,372056128
2020/06/23,375009235
2020/06/24,383011024
2020/06/25,395094590
2020/06/26,399642751
2020/06/27,402549915
2020/06/28,403510329
2020/06/29,404367093
2020/06/30,407321353
2020/07/01,408580339
2020/07/02,409725722
2020/07/03,412438422
2020/07/04,413946912
2020/07/05,411878937
2020/07/06,412442005
2020/07/07,415049983
2020/07/08,420769561
2020/07/09,421899129
2020/07/10,426725939
2020/07/11,427762398
2020/07/12,427480007
2020/07/13,432406599
2020/07/14,438542734
2020/07/15,438590909
2020/07/16,441171335
2020/07/17,442678377
2020/07/18,443312070
2020/07/19,442537307
2020/07/20,444420884
2020/07/21,446898277
2020/07/22,450507020
2020/07/23,458687638
2020/07/24,465003516
2020/07/25,471244682
2020/07/26,478288955
2020/07/27,493136290
2020/07/28,498498888
2020/07/29,501945156
2020/07/30,510797742
2020/07/31,520760457
2020/08/01,530136448
2020/08/02,540254899
2020/08/03,550489190
2020/08/04,560138455
2020/08/05,563924778
2020/08/06,569779960
2020/08/07,578715191
2020/08/08,578988258
2020/08/09,582192833
2020/08/10,591544717
2020/08/11,599467077
2020/08/12,612186495
2020/08/13,625392104
2020/08/14,644437132
2020/08/15,652094157
2020/08/16,657070905
2020/08/17,667588533
2020/08/18,677672937
2020/08/19,686770778
2020/08/20,696432100
2020/08/21,706811568
2020/08/22,713373550
2020/08/23,716510567
2020/08/24,725199147
2020/08/25,734033766
2020/08/26,741332947
2020/08/27,744847814
2020/08/28,753615928
2020/08/29,760240275
2020/08/30,770840169
2020/08/31,787129445
2020/09/01,818570177
2020/09/02,847562648
2020/09/03,872592445
2020/09/04,898097745
2020/09/05,920662337
2020/09/06,936327936
2020/09/07,948040367
2020/09/08,957808611
2020/09/09,968138539
2020/09/10,987700459
2020/09/11,1005683350
2020/09/12,1021152981
2020/09/13,1033500983
2020/09/14,1051912266
2020/09/15,1066142274
2020/09/16,1080870550
2020/09/17,1102311894
2020/09/18,1128712698
2020/09/19,1140020388
2020/09/20,1148016421
2020/09/21,1161716400
2020/09/22,1164635538
2020/09/23,1166262687
2020/09/24,1172297923
2020/09/25,1179517238
2020/09/26,1185280300
2020/09/27,1191636464
2020/09/28,1199796752
2020/09/29,1209738050
2020/09/30,1219985401
2020/10/01,1230721584
2020/10/02,1240667649
2020/10/03,1245292093
2020/10/04,1246338209
2020/10/05,1250188483
2020/10/06,1251988082
2020/10/07,1258536763
2020/10/08,1263354586
2020/10/09,1273410706
2020/10/10,1279775991
2020/10/11,1280605378
2020/10/12,1285945854
2020/10/13,1292159726
2020/10/14,1301370775
2020/10/15,1306964984
2020/10/16,1315622831
2020/10/17,1317348943
2020/10/18,1317237079
2020/10/19,1320366902
2020/10/20,1322048028
2020/10/21,1322819549
2020/10/22,1330331907
2020/10/23,1334536887
2020/10/24,1331287923
2020/10/25,1320236262
2020/10/26,1323434351
2020/10/27,1324739136
2020/10/28,1327862365
2020/10/29,1324808401
2020/10/30,1326457495
2020/10/31,1321178754
2020/11/01,1313945184
2020/11/02,1313721138
2020/11/03,1315468668
2020/11/04,1319035593
2020/11/05,1324707769
2020/11/06,1338480834
2020/11/07,1348539694
2020/11/08,1341985529
2020/11/09,1342532415
2020/11/10,1337623739
2020/11/11,1336066721
2020/11/12,1334521093
2020/11/13,1340668713
2020/11/14,1340474547
2020/11/15,1334703572
2020/11/16,1334034290
2020/11/17,1341828778
2020/11/18,1350089757
2020/11/19,1351682278
2020/11/20,1362315331
2020/11/21,1381473127
2020/11/22,1389866143
2020/11/23,1406953871
2020/11/24,1429219257
2020/11/25,1438578166
2020/11/26,1452750920
2020/11/27,1458781128
2020/11/28,1452562943
2020/11/29,1436950301
2020/11/30,1423165559
2020/12/01,1417269985
2020/12/02,1403208333
2020/12/03,1391314885
2020/12/04,1383178608
2020/12/05,1375184257
2020/12/06,1369661463
2020/12/07,1372955048
2020/12/08,1372663872
2020/12/09,1369742830
2020/12/10,1368312943
2020/12/11,1368182830
2020/12/12,1360059295
2020/12/13,1348139816
2020/12/14,1343406863
2020/12/15,1339824821
2020/12/16,1335266380
2020/12/17,1341524224
2020/12/18,1348155983
2020/12/19,1355442350
2020/12/20,1348227817
2020/12/21,1358153253
2020/12/22,1362759311
2020/12/23,1368807703
2020/12/24,1375766178
2020/12/25,1378929728
2020/12/26,1382635681
2020/12/27,1394468339
2020/12/28,1408870669
2020/12/29,1427014329
2020/12/30,1441664106
2020/12/31,1453737332
2021/01/01,1467157254
2021/01/02,1481668451
2021/01/03,1527495019
2021/01/04,1602919041
2021/01/05,1645867636
2021/01/06,1705885645
2021/01/07,1769502905
2021/01/08,1839282672
2021/01/09,1874946456
2021/01/10,1910210286
2021/01/11,1980055957
2021/01/12,2009719985
2021/01/13,2045483499
2021/01/14,2119731181
2021/01/15,2163678948
2021/01/16,2196844965
2021/01/17,2220398183
2021/01/18,2250142647
2021/01/19,2317512819
2021/01/20,2386659807
2021/01/21,2434930595
2021/01/22,2488295975
2021/01/23,2515782854
2021/01/24,2546718006
2021/01/25,2597337333
2021/01/26,2641068460
2021/01/27,2688070607
2021/01/28,2723675040
2021/01/29,2794956474
2021/01/30,2837683304
2021/01/31,2868085657
2021/02/01,2902528396
2021/02/02,2968184189
2021/02/03,3032498739
2021/02/04,3104358271
2021/02/05,3166072087
2021/02/06,3223121117
2021/02/07,3262295083
2021/02/08,3323536757
2021/02/09,3378072421
2021/02/10,3428191269
2021/02/11,3470635928
2021/02/12,3527148057
2021/02/13,3563919842
2021/02/14,3594335476
2021/02/15,3627339545
2021/02/16,3661033406
2021/02/17,3708414826
2021/02/18,3768194653
2021/02/19,3807719199
2021/02/20,3864839086
2021/02/21,3885857334
2021/02/22,3935643278
2021/02/23,4039781039
2021/02/24,4081607780
2021/02/25,4123111764
2021/02/26,4182415870
2021/02/27,4214301536
2021/02/28,4244779112
2021/03/01,4273262738
2021/03/02,4311361827
2021/03/03,4342943511
2021/03/04,4379025059
2021/03/05,4413663703
2021/03/06,4451293479
2021/03/07,4530209134
2021/03/08,4576372287
2021/03/09,4620196917
2021/03/10,4662971960
2021/03/11,4707378298
2021/03/12,4774088072
2021/03/13,4812479031
2021/03/14,4835167186
2021/03/15,4892021303
2021/03/16,4931487565
2021/03/17,4952762256
2021/03/18,4982780174
2021/03/19,5005138820
2021/03/20,5029103774
2021/03/21,5044501294
2021/03/22,5077583639
2021/03/23,5105760409
2021/03/24,5134121033
2021/03/25,5196646413
2021/03/26,5234894838
2021/03/27,5246172678
2021/03/28,5248448703
2021/03/29,5274953569
2021/03/30,5312779064
2021/03/31,5360144767
2021/04/01,5404246540
2021/04/02,5477574058
2021/04/03,5521303085
2021/04/04,5484055929
2021/04/05,5510218662
2021/04/06,5506334223
2021/04/07,5497798554
2021/04/08,5479726345
2021/04/09,5494416199
2021/04/10,5504981234
2021/04/11,5467385763
2021/04/12,5484413920
2021/04/13,5521885693
2021/04/14,5536841302
2021/04/15,5554009262
2021/04/16,5615142543
2021/04/17,5653322728
2021/04/18,5748422748
2021/04/19,5744762602
2021/04/20,5729445213
2021/04/21,5758267366
2021/04/22,5835523553
2021/04/23,5913683073
2021/04/24,5923076693
2021/04/25,5910255881
2021/04/26,5931515332
2021/04/27,5964318501
2021/04/28,6018805312
2021/04/29,6037001379
2021/04/30,6082618342
2021/05/01,6113033831
2021/05/02,6124485262
2021/05/03,6186759035
2021/05/04,6284816432
2021/05/05,6328431160
2021/05/06,6364138672
2021/05/07,6439812907
2021/05/08,6525727799
2021/05/09,6566036356
2021/05/10,6720141743
2021/05/11,6849806349
2021/05/12,7007002561
2021/05/13,7176679768
2021/05/14,7278651628
2021/05/15,7337135799
2021/05/16,7398869969
2021/05/17,7509944352
2021/05/18,7572623127
2021/05/19,7807313924
2021/05/20,7976078752
2021/05/21,8055167072
2021/05/22,8109304778
2021/05/23,8181668726
2021/05/24,8220818370
2021/05/25,8298121301
2021/05/26,8372734444
2021/05/27,8439646170
2021/05/28,8510735730
2021/05/29,8552257463
2021/05/30,8567680270
2021/05/31,8576881983
2021/06/01,8627482399
2021/06/02,8652322248
2021/06/03,8690373211
2021/06/04,8723104026
2021/06/05,8677826797
2021/06/06,8650382473
2021/06/07,8647947613
2021/06/08,8693934489
2021/06/09,8723889555
2021/06/10,8698990461
2021/06/11,8703947883
2021/06/12,8707083798
2021/06/13,8667119394
2021/06/14,8670540794
2021/06/15,8667994480
2021/06/16,8693322564
2021/06/17,8709029833
2021/06/18,8740099700
2021/06/19,8730010152
2021/06/20,8711443283
2021/06/21,8752710217
2021/06/22,8817519966
2021/06/23,8793095212
2021/06/24,8796522032
2021/06/25,8823437741
2021/06/26,8821240716
2021/06/27,8792825699
2021/06/28,8782330946
2021/06/29,8769873815
2021/06/30,8754335589
2021/07/01,8730492570
2021/07/02,8696453032
2021/07/03,8671805319
2021/07/04,8616574446
2021/07/05,8589029838
2021/07/06,8572532396
2021/07/07,8569158848
2021/07/08,8589315145
2021/07/09,8586842991
2021/07/10,8577618228
2021/07/11,8533881608
2021/07/12,8508485581
2021/07/13,8454738253
2021/07/14,8443679957
2021/07/15,8387354999
2021/07/16,8375281094
2021/07/17,8265429909
2021/07/18,8210454763
2021/07/19,8185080484
2021/07/20,8137842346
2021/07/21,8056357244
2021/07/22,7992454116
2021/07/23,7979742504
2021/07/24,7962718297
2021/07/25,7904631049
2021/07/26,7893202435
2021/07/27,7846463648
2021/07/28,7797052879
2021/07/29,7758843878
2021/07/30,7740445855
2021/07/31,7738285601
2021/08/01,7643294705
2021/08/02,7514103497
2021/08/03,7440229314
2021/08/04,7394878282
2021/08/05,7325867406
2021/08/06,7261063711
2021/08/07,7211340087
2021/08/08,7040315239
2021/08/09,6936206121
2021/08/10,6791354923
2021/08/11,6617343326
2021/08/12,6532778765
2021/08/13,6502787820
2021/08/14,6440068072
2021/08/15,6323758547
2021/08/16,6290724877
2021/08/17,6049907386
2021/08/18,5887863610
2021/08/19,5793441742
2021/08/20,5773019950
2021/08/21,5661124026
2021/08/22,5543091673
2021/08/23,5484072152
2021/08/24,5453538713
2021/08/25,5399705868
2021/08/26,5345561458
2021/08/27,5325659566
2021/08/28,5305579896
2021/08/29,5297572107
2021/08/30,5275438201
2021/08/31,5303830551
2021/09/01,5329188724
2021/09/02,5380398488
2021/09/03,5436264751
2021/09/04,5468351994
2021/09/05,5457724274
2021/09/06,5429565734
2021/09/07,5474568323
2021/09/08,5521178910
2021/09/09,5562806268
2021/09/10,5611907888
2021/09/11,5662177709
2021/09/12,5643628434
2021/09/13,5659008351
2021/09/14,5641409561
2021/09/15,5688975174
2021/09/16,5687216791
2021/09/17,5746122009
2021/09/18,5766575718
2021/09/19,5720450581
2021/09/20,5705699642
2021/09/21,5746972923
2021/09/22,5771361142
2021/09/23,5779131504
2021/09/24,5870758991
2021/09/25,5874367794
2021/09/26,5932888383
2021/09/27,5931754612
2021/09/28,5933176327
2021/09/29,5909967173
2021/09/30,5893482929
2021/10/01,5938121470
2021/10/02,5958968031
2021/10/03,5960950353
2021/10/04,5971276715
2021/10/05,6006948266
2021/10/06,6019332986
2021/10/07,6057223118
2021/10/08,6113112397
2021/10/09,6134013317
2021/10/10,6120081722
2021/10/11,6130574786
2021/10/12,6136732175
2021/10/13,6171329900
2021/10/14,6261869657
2021/10/15,6356348222
2021/10/16,6407545506
2021/10/17,6424489667
2021/10/18,6462926374
2021/10/19,6479921037
2021/10/20,6524087135
2021/10/21,6616830025
2021/10/22,6685528784
2021/10/23,6720445797
2021/10/24,6685928806
2021/10/25,6701501735
2021/10/26,6731815542
2021/10/27,6801261842
2021/10/28,6827283426
2021/10/29,6915753327
2021/10/30,6932077091
2021/10/31,6942430718
2021/11/01,6970304658
2021/11/02,7010094052
2021/11/03,7092996644
2021/11/04,7122135006
2021/11/05,7155289126
2021/11/06,7164512704
2021/11/07,7115852337
2021/11/08,7145162953
2021/11/09,7183821416
2021/11/10,7224747362
2021/11/11,7250682827
2021/11/12,7303978386
2021/11/13,7316036946
2021/11/14,7285563780
2021/11/15,7406802281
2021/11/16,7454440760
2021/11/17,7485336853
2021/11/18,7504347304
2021/11/19,7553474700
2021/11/20,7576474271
2021/11/21,7567810160
2021/11/22,7552170955
2021/11/23,7558059676
2021/11/24,7600812190
2021/11/25,7610412824
2021/11/26,7687899141
2021/11/27,7684611313
2021/11/28,7655592029
2021/11/29,7642892765
2021/11/30,7674139591
2021/12/01,7679058966
2021/12/02,7675059813
2021/12/03,7726997506
2021/12/04,7826911189
2021/12/05,7826634059
2021/12/06,7836137862
2021/12/07,7848491843
2021/12/08,7848936909
2021/12/09,7853987188
2021/12/10,7867207909
2021/12/11,7878154986
2021/12/12,7842285399
2021/12/13,7896874859
2021/12/14,7887563958
2021/12/15,7904454702
2021/12/16,7904129038
2021/12/17,7926842841
2021/12/18,7938676839
2021/12/19,7878666874
2021/12/20,7852374152
2021/12/21,7839732838
2021/12/22,7837141527
2021/12/23,7792919076
2021/12/24,7827351187
2021/12/25,7773437748
2021/12/26,7750746966
2021/12/27,7777390994
2021/12/28,7816048003
2021/12/29,7836235586
2021/12/30,7906454933
2021/12/31,7955261788
2022/01/01,7958678006
2022/01/02,7932266680
2022/01/03,7888574338
2022/01/04,7873209511
2022/01/05,7868538607
2022/01/06,7882399119
2022/01/07,7937943167
2022/01/08,7944725185
2022/01/09,7922850879
2022/01/10,7924635542
2022/01/11,7903788626
2022/01/12,7820317784
2022/01/13,7777306210
2022/01/14,7761541918
2022/01/15,7738054054
2022/01/16,7694588788
2022/01/17,7675036041
2022/01/18,7636451275
2022/01/19,7580633262
2022/01/20,7544620833
2022/01/21,7618189168
2022/01/22,7676613035
2022/01/23,7666331082
2022/01/24,7677742813
2022/01/25,7616533869
2022/01/26,7611174402
2022/01/27,7538992384
2022/01/28,7536357913
2022/01/29,7519846411
2022/01/30,7475406542
2022/01/31,7426905823
2022/02/01,7333383612
2022/02/02,7278491966
2022/02/03,7254626005
2022/02/04,7257383805
2022/02/05,7252844587
2022/02/06,7181534230
2022/02/07,7152098719
2022/02/08,7114927347
2022/02/09,7078723617
2022/02/10,7073139160
2022/02/11,7086307286
2022/02/12,7064162292
2022/02/13,6900361084
2022/02/14,6832678289
2022/02/15,6802468944
2022/02/16,6747425709
2022/02/17,6710412653
2022/02/18,6696137015
2022/02/19,6640855017
2022/02/20,6588312926
2022/02/21,6549557343
2022/02/22,6488340392
2022/02/23,6449593465
2022/02/24,6427598882
2022/02/25,6438428398
2022/02/26,6425342709
2022/02/27,6364582896
2022/02/28,6279006677
2022/03/01,6211990784
2022/03/02,6163948708
2022/03/03,6095447309
2022/03/04,6001133191
2022/03/05,5950335988
2022/03/06,5824472415
2022/03/07,5760802128
2022/03/08,5713253437
2022/03/09,5661846206
2022/03/10,5611760229
2022/03/11,5590635706
2022/03/12,5574392423
2022/03/13,5482550437
2022/03/14,5417290150
2022/03/15,5411282584
2022/03/16,5375900858
2022/03/17,5349504402
2022/03/18,5358473537
2022/03/19,5374268559
2022/03/20,5332235814
2022/03/21,5316254275
2022/03/22,5318208034
2022/03/23,5291117654
2022/03/24,5287139566
2022/03/25,5294958490
2022/03/26,5282128664
2022/03/27,5235203627
2022/03/28,5219236144
2022/03/29,5233535114
2022/03/30,5170990493
2022/03/31,5147485245
2022/04/01,5177625232
2022/04/02,5194691528
2022/04/03,5179973460
2022/04/04,5153898119
2022/04/05,5120880914
2022/04/06,5085167844
2022/04/07,5055370156
2022/04/08,5054464465
2022/04/09,5048680103
2022/04/10,5010021115
2022/04/11,5029205424
2022/04/12,5006463681
2022/04/13,4973877662
2022/04/14,4956868477
2022/04/15,4963951960
2022/04/16,4963962540
2022/04/17,4943319873
2022/04/18,4937204497
2022/04/19,4913753491
2022/04/20,4934079935
2022/04/21,4854556075
2022/04/22,4804859989
2022/04/23,4764182442
2022/04/24,4697815334
2022/04/25,4700299708
2022/04/26,4678038144
2022/04/27,4654523135
2022/04/28,4650505527
2022/04/29,4686418651
2022/04/30,4675656118
2022/05/01,4666143487
2022/05/02,4682241521
2022/05/03,4716724300
2022/05/04,4702444372
2022/05/05,4698220746
2022/05/06,4715041885
2022/05/07,4718854827
2022/05/08,4687168810
2022/05/09,4722176949
2022/05/10,4755188427
2022/05/11,4788056737
2022/05/12,4891785367
2022/05/13,4957284914
2022/05/14,4958564300
2022/05/15,4934574648
2022/05/16,4954965210
2022/05/17,4950209441
2022/05/18,4943406821
2022/05/19,4938630761
2022/05/20,4971860372
2022/05/21,4956308149
2022/05/22,4931000233
2022/05/23,4940900288
2022/05/24,4931718545
2022/05/25,4849697421
2022/05/26,4855125521
2022/05/27,4882560446
2022/05/28,4870154109
2022/05/29,4834056544
2022/05/30,4803614374
2022/05/31,4795892423
2022/06/01,4792198517
2022/06/02,4780449367
2022/06/03,4783138677
2022/06/04,4777058356
2022/06/05,4744978405
2022/06/06,4728427925
2022/06/07,4727239129
2022/06/08,4709176506
2022/06/09,4701070335
2022/06/10,4737140163
2022/06/11,4774328219
2022/06/12,4784609197
2022/06/13,4816347929
2022/06/14,4838328751
2022/06/15,4851247122
2022/06/16,4837243306
2022/06/17,4826305857
2022/06/18,4846964963
2022/06/19,4824207725
2022/06/20,4787328899
2022/06/21,4767693325
2022/06/22,4729357206
2022/06/23,4687389015
2022/06/24,4692290970
2022/06/25,4679426219
2022/06/26,4624016740
2022/06/27,4569978976
2022/06/28,4519287897
2022/06/29,4489284554
2022/06/30,4449593097
2022/07/01,4426977174
2022/07/02,4406232676
2022/07/03,4366084506
2022/07/04,4332586575
2022/07/05,4287394335
2022/07/06,4246705936
2022/07/07,4245223582
2022/07/08,4242725229
2022/07/09,4229050437
2022/07/10,4167734792
2022/07/11,4146564583
2022/07/12,4130538784
2022/07/13,4120213284
2022/07/14,4099876716
2022/07/15,4104753366
2022/07/16,4091651043
2022/07/17,4064300727
2022/07/18,4059081362
2022/07/19,4042151374
2022/07/20,4028770527
2022/07/21,4059003682
2022/07/22,4063868223
2022/07/23,4055017254
2022/07/24,4001337797
2022/07/25,3974183417
2022/07/26,3955309518
2022/07/27,3936879621
2022/07/28,3900625258
2022/07/29,3907421441
2022/07/30,3874432481
2022/07/31,3811781218
2022/08/01,3760391877
2022/08/02,3729058674
2022/08/03,3690963319
2022/08/04,3654984688
2022/08/05,3650276935
2022/08/06,3628702211
2022/08/07,3548855703
2022/08/08,3482506413
2022/08/09,3380027213
2022/08/10,3249624349
2022/08/11,3182905359
2022/08/12,3181889997
2022/08/13,3181903832
2022/08/14,3118073822
2022/08/15,3113601249
2022/08/16,3089686316
2022/08/17,3100875429
2022/08/18,3069312817
2022/08/19,3089401899
2022/08/20,3084140963
2022/08/21,3047674875
2022/08/22,3033106189
2022/08/23,3031758383
2022/08/24,2988264818
2022/08/25,2952223413
2022/08/26,2963337868
2022/08/27,2967392751
2022/08/28,2952063269
2022/08/29,2941738980
2022/08/30,2928361580
2022/08/31,2915614228
