Date,sentinusd3rocUSD
2017/09/22,-48.039
2017/09/23,-25.262
2017/09/24,-27.073
2017/09/25,9.568
2017/09/26,21.619
2017/09/27,43.652
2017/09/28,21.226
2017/09/29,-4.007
2017/09/30,-28.182
2017/10/01,-53.973
2017/10/02,-12.04
2017/10/03,242.839
2017/10/04,225.061
2017/10/05,30.762
2017/10/06,-57.25
2017/10/07,-47.179
2017/10/08,-3.924
2017/10/09,10.234
2017/10/10,43.134
2017/10/11,11.872
2017/10/12,6.845
2017/10/13,36.971
2017/10/14,15.592
2017/10/15,-8.019
2017/10/16,-44.449
2017/10/17,5.294
2017/10/18,45.415
2017/10/19,52.002
2017/10/20,-3.286
2017/10/21,-30.078
2017/10/22,-28.4
2017/10/23,4.888
2017/10/24,22.53
2017/10/25,9.808
2017/10/26,-20.971
2017/10/27,-100
2017/10/28,-100
2017/10/29,-100
2017/10/30,0
2017/10/31,0
2017/11/01,0
2017/11/02,0
2017/11/03,0
2017/11/04,-39.183
2017/11/05,-47.126
2017/11/06,-22.599
2017/11/07,-6.683
2017/11/08,44.149
2017/11/09,103.947
2017/11/10,78.038
2017/11/11,12.903
2017/11/12,-9.356
2017/11/13,-15.952
2017/11/14,-6.996
2017/11/15,5.014
2017/11/16,42.468
2017/11/17,43.28
2017/11/18,-23.506
2017/11/19,-10.672
2017/11/20,18.257
2017/11/21,40.053
2017/11/22,35.814
2017/11/23,6.058
2017/11/24,-0.86
2017/11/25,23.586
2017/11/26,11.528
2017/11/27,58.282
2017/11/28,51.17
2017/11/29,81.34
2017/11/30,19.479
2017/12/01,-17.145
2017/12/02,-20.055
2017/12/03,-11.479
2017/12/04,1.045
2017/12/05,-56.274
2017/12/06,-36.913
2017/12/07,-51.328
2017/12/08,-10.358
2017/12/09,-49.643
2017/12/10,-38.563
2017/12/11,-24.945
2017/12/12,131.183
2017/12/13,147.934
2017/12/14,182.035
2017/12/15,-7.219
2017/12/16,-18.675
2017/12/17,-32.939
2017/12/18,-5.738
2017/12/19,61.165
2017/12/20,79.595
2017/12/21,68.085
2017/12/22,5.653
2017/12/23,-33.199
2017/12/24,-54.088
2017/12/25,-54.19
2017/12/26,-4.919
2017/12/27,54.758
2017/12/28,99.115
2017/12/29,64.39
2017/12/30,51.042
2017/12/31,-26.97
2018/01/01,-42.878
2018/01/02,3.43
2018/01/03,90.01
2018/01/04,210.705
2018/01/05,52.673
2018/01/06,23.788
2018/01/07,-30.939
2018/01/08,-3.754
2018/01/09,27.82
2018/01/10,72.732
2018/01/11,10.707
2018/01/12,-21.193
2018/01/13,-43.501
2018/01/14,73.47
2018/01/15,0.901
2018/01/16,33.606
2018/01/17,-54.437
2018/01/18,-7.674
2018/01/19,-44.649
2018/01/20,-42.6
2018/01/21,-43.799
2018/01/22,-4.171
2018/01/23,-3.366
2018/01/24,8.005
2018/01/25,-52.19
2018/01/26,23.198
2018/01/27,-20.597
2018/01/28,97.939
2018/01/29,-9.249
2018/01/30,39.42
2018/01/31,3.912
2018/02/01,-2.885
2018/02/02,6.873
2018/02/03,-34.014
2018/02/04,-49.904
2018/02/05,-45.92
2018/02/06,1.469
2018/02/07,21.762
2018/02/08,-46.857
2018/02/09,-29.154
2018/02/10,-10.345
2018/02/11,10.891
2018/02/12,-6.879
2018/02/13,8.347
2018/02/14,31.215
2018/02/15,28.427
2018/02/16,-25.469
2018/02/17,-6.487
2018/02/18,-23.39
2018/02/19,-11.767
2018/02/20,3.372
2018/02/21,-3.667
2018/02/22,31.271
2018/02/23,-36.176
2018/02/24,-35.127
2018/02/25,-66.448
2018/02/26,-20.456
2018/02/27,-44.455
2018/02/28,-13.529
2018/03/01,-30.474
2018/03/02,-1.273
2018/03/03,-34.305
2018/03/04,-37.625
2018/03/05,1.277
2018/03/06,81.62
2018/03/07,68.979
2018/03/08,-9.085
2018/03/09,-23.497
2018/03/10,-46.834
2018/03/11,-38.306
2018/03/12,-14.195
2018/03/13,129.231
2018/03/14,66.851
2018/03/15,5.841
2018/03/16,-55.419
2018/03/17,-43.322
2018/03/18,28.505
2018/03/19,48.677
2018/03/20,43.882
2018/03/21,-30.376
2018/03/22,-32.453
2018/03/23,1.764
2018/03/24,-36.426
2018/03/25,-38.981
2018/03/26,-7.82
2018/03/27,78.798
2018/03/28,114.583
2018/03/29,9.427
2018/03/30,-22.265
2018/03/31,-45.651
2018/04/01,-54.584
2018/04/02,-37.984
2018/04/03,11.308
2018/04/04,26.775
2018/04/05,-11.639
2018/04/06,-27.043
2018/04/07,-44.875
2018/04/08,0.573
2018/04/09,28.36
2018/04/10,50.536
2018/04/11,26.274
2018/04/12,61.956
2018/04/13,119.903
2018/04/14,-22.049
2018/04/15,-40.312
2018/04/16,-36.242
2018/04/17,52.579
2018/04/18,47.874
2018/04/19,37.816
2018/04/20,71.656
2018/04/21,14.063
2018/04/22,-20.433
2018/04/23,55.369
2018/04/24,82.448
2018/04/25,107.046
2018/04/26,-35.287
2018/04/27,-25.28
2018/04/28,-25.214
2018/04/29,-11.198
2018/04/30,-1.85
2018/05/01,2.009
2018/05/02,59.539
2018/05/03,53.226
2018/05/04,63.381
2018/05/05,-22.445
2018/05/06,-42.522
2018/05/07,8.482
2018/05/08,12.669
2018/05/09,36.405
2018/05/10,-26.257
2018/05/11,-3.007
2018/05/12,-34.731
2018/05/13,-48.485
2018/05/14,1.582
2018/05/15,32.578
2018/05/16,40.819
2018/05/17,-23.414
2018/05/18,-21.04
2018/05/19,-27.899
2018/05/20,-24.401
2018/05/21,3.954
2018/05/22,77.94
2018/05/23,86.407
2018/05/24,6.139
2018/05/25,-28.255
2018/05/26,-52.916
2018/05/27,-8.672
2018/05/28,36.403
2018/05/29,53.462
2018/05/30,7.634
2018/05/31,-11.786
2018/06/01,17.393
2018/06/02,-37.398
2018/06/03,-47.313
2018/06/04,-14.367
2018/06/05,60.951
2018/06/06,97.918
2018/06/07,6.885
2018/06/08,13.458
2018/06/09,-46.859
2018/06/10,-23.165
2018/06/11,-17.805
2018/06/12,115.157
2018/06/13,96.381
2018/06/14,74.702
2018/06/15,15.947
2018/06/16,-59.429
2018/06/17,-70.475
2018/06/18,-55.61
2018/06/19,27.722
2018/06/20,84.893
2018/06/21,24.327
2018/06/22,15.327
2018/06/23,-44.664
2018/06/24,-9.506
2018/06/25,-6.369
2018/06/26,44.186
2018/06/27,-6.421
2018/06/28,-28.885
2018/06/29,3.515
2018/06/30,-33.489
2018/07/01,-42.081
2018/07/02,-27.626
2018/07/03,52.397
2018/07/04,59.504
2018/07/05,18.54
2018/07/06,-12.39
2018/07/07,-27.738
2018/07/08,-20.369
2018/07/09,12.762
2018/07/10,63.875
2018/07/11,1.054
2018/07/12,-32.66
2018/07/13,-36.729
2018/07/14,-35.493
2018/07/15,-37.993
2018/07/16,47.68
2018/07/17,113.349
2018/07/18,187.802
2018/07/19,-2.055
2018/07/20,-5.767
2018/07/21,-50.549
2018/07/22,-38.877
2018/07/23,-7.305
2018/07/24,61.638
2018/07/25,50.737
2018/07/26,-21.396
2018/07/27,-21.924
2018/07/28,-48.587
2018/07/29,-39.354
2018/07/30,13.436
2018/07/31,236.452
2018/08/01,78.288
2018/08/02,-6.891
2018/08/03,-56.653
2018/08/04,-38.137
2018/08/05,-45.482
2018/08/06,-7.687
2018/08/07,40.872
2018/08/08,108.068
2018/08/09,15.581
2018/08/10,17.026
2018/08/11,-30.098
2018/08/12,-43.753
2018/08/13,18.329
2018/08/14,56.872
2018/08/15,105.544
2018/08/16,-42.059
2018/08/17,-32.503
2018/08/18,-49.705
2018/08/19,-47.677
2018/08/20,-24.233
2018/08/21,21.302
2018/08/22,109.166
2018/08/23,-5.527
2018/08/24,-3.075
2018/08/25,-38.264
2018/08/26,-32.959
2018/08/27,12.784
2018/08/28,38.802
2018/08/29,70.242
2018/08/30,-9.557
2018/08/31,0.996
2018/09/01,-25.703
2018/09/02,-33.138
2018/09/03,23.075
2018/09/04,147.84
2018/09/05,142.9
2018/09/06,32.178
2018/09/07,-31.999
2018/09/08,-31.526
2018/09/09,-37.432
2018/09/10,-15.421
2018/09/11,5.646
2018/09/12,54.656
2018/09/13,-4.629
2018/09/14,-4.132
2018/09/15,-52.739
2018/09/16,-42.537
2018/09/17,-9.014
2018/09/18,17.468
2018/09/19,22.192
2018/09/20,-3.795
2018/09/21,81.103
2018/09/22,16.432
2018/09/23,-15.325
2018/09/24,-33.307
2018/09/25,6.769
2018/09/26,17.586
2018/09/27,-18.378
2018/09/28,-5.253
2018/09/29,-18.459
2018/09/30,-13.722
2018/10/01,-24.402
2018/10/02,-22.449
2018/10/03,12.025
2018/10/04,23.776
2018/10/05,31.834
2018/10/06,-30.536
2018/10/07,-38.815
2018/10/08,12.038
2018/10/09,32.775
2018/10/10,53.453
2018/10/11,68.778
2018/10/12,21.99
2018/10/13,-29.133
2018/10/14,-62.83
2018/10/15,77.046
2018/10/16,99.075
2018/10/17,74.58
2018/10/18,-30.415
2018/10/19,-27.929
2018/10/20,-27.002
2018/10/21,-16.389
2018/10/22,-3.948
2018/10/23,17.765
2018/10/24,-17.665
2018/10/25,36.723
2018/10/26,0.66
2018/10/27,-39.716
2018/10/28,-53.751
2018/10/29,13.427
2018/10/30,61.827
2018/10/31,65.7
2018/11/01,-19.274
2018/11/02,15.282
2018/11/03,-36.226
2018/11/04,-3.127
2018/11/05,30.385
2018/11/06,81.648
2018/11/07,50.291
2018/11/08,-24.536
2018/11/09,-11.934
2018/11/10,-49.611
2018/11/11,-36.26
2018/11/12,12.804
2018/11/13,51.546
2018/11/14,149.086
2018/11/15,43.091
2018/11/16,11.848
2018/11/17,-58.627
2018/11/18,-40.533
2018/11/19,93.998
2018/11/20,223.214
2018/11/21,52.886
2018/11/22,-54.543
2018/11/23,-52.359
2018/11/24,-45.672
2018/11/25,24.271
2018/11/26,2.897
2018/11/27,9.15
2018/11/28,-9.684
2018/11/29,11.73
2018/11/30,557.765
2018/12/01,356.23
2018/12/02,-61.482
2018/12/03,-87.279
2018/12/04,-86.056
2018/12/05,86.135
2018/12/06,49.494
2018/12/07,70.969
2018/12/08,-20.129
2018/12/09,-41.559
2018/12/10,-45.981
2018/12/11,-6.58
2018/12/12,-4.836
2018/12/13,15.6
2018/12/14,0.575
2018/12/15,-27.306
2018/12/16,-42.364
2018/12/17,34.24
2018/12/18,100.083
2018/12/19,192.856
2018/12/20,54.175
2018/12/21,66.926
2018/12/22,-47.97
2018/12/23,-19.897
2018/12/24,12.309
2018/12/25,33.158
2018/12/26,-26.825
2018/12/27,-38.846
2018/12/28,18.32
2018/12/29,86.248
2018/12/30,-36.456
2018/12/31,-22.647
2019/01/01,-56.802
2019/01/02,82.328
2019/01/03,32.19
2019/01/04,157.291
2019/01/05,61.976
2019/01/06,-1.453
2019/01/07,-30.417
2019/01/08,-46.702
2019/01/09,-10.871
2019/01/10,6.195
2019/01/11,39.839
2019/01/12,-43.652
2019/01/13,-49.778
2019/01/14,-14.721
2019/01/15,61.405
2019/01/16,49.828
2019/01/17,-37.681
2019/01/18,-29.171
2019/01/19,-44.477
2019/01/20,-20.616
2019/01/21,0.157
2019/01/22,20.112
2019/01/23,12.099
2019/01/24,28.777
2019/01/25,5.729
2019/01/26,-35.682
2019/01/27,-22.607
2019/01/28,51.343
2019/01/29,59.572
2019/01/30,18.456
2019/01/31,-26.632
2019/02/01,-13.254
2019/02/02,-48.546
2019/02/03,-44.794
2019/02/04,-47.174
2019/02/05,-19.338
2019/02/06,29.505
2019/02/07,37.577
2019/02/08,124.665
2019/02/09,-24.251
2019/02/10,13.467
2019/02/11,-2.472
2019/02/12,34.841
2019/02/13,28.75
2019/02/14,-11.976
2019/02/15,4.173
2019/02/16,-40.033
2019/02/17,8.737
2019/02/18,119.649
2019/02/19,207.771
2019/02/20,46.885
2019/02/21,-26.373
2019/02/22,-23.753
2019/02/23,-28.925
2019/02/24,41.813
2019/02/25,65.957
2019/02/26,11.514
2019/02/27,-10.023
2019/02/28,-37.557
2019/03/01,-1.679
2019/03/02,-50.245
2019/03/03,-29.966
2019/03/04,25.779
2019/03/05,54.308
2019/03/06,34.089
2019/03/07,-7.877
2019/03/08,7.408
2019/03/09,-17.532
2019/03/10,-20.427
2019/03/11,0.367
2019/03/12,26.166
2019/03/13,17.004
2019/03/14,-8.651
2019/03/15,-6.28
2019/03/16,-0.477
2019/03/17,-19.308
2019/03/18,21.789
2019/03/19,-3.368
2019/03/20,64.199
2019/03/21,-4.545
2019/03/22,7.695
2019/03/23,-12.24
2019/03/24,-29.201
2019/03/25,37.132
2019/03/26,-2.721
2019/03/27,30.276
2019/03/28,-16.873
2019/03/29,6.493
2019/03/30,13.826
2019/03/31,-5.098
2019/04/01,-4.33
2019/04/02,74.72
2019/04/03,130.788
2019/04/04,34.114
2019/04/05,-30.248
2019/04/06,-56.274
2019/04/07,-13.009
2019/04/08,55.448
2019/04/09,91.778
2019/04/10,25.757
2019/04/11,-27.779
2019/04/12,-30.418
2019/04/13,-50.188
2019/04/14,-42.589
2019/04/15,2.113
2019/04/16,42.484
2019/04/17,31.115
2019/04/18,7.805
2019/04/19,9.991
2019/04/20,-12.098
2019/04/21,-24.827
2019/04/22,3.107
2019/04/23,46.054
2019/04/24,69.298
2019/04/25,25.496
2019/04/26,47.288
2019/04/27,-47.859
2019/04/28,-28.585
2019/04/29,-31.675
