Date,transactionvalue30rocUSD
2016/07/08,-78.015
2016/07/09,-3.779
2016/07/10,-41.533
2016/07/11,11.898
2016/07/12,-41.165
2016/07/13,-35.173
2016/07/14,-52.952
2016/07/15,190.518
2016/07/16,-63.688
2016/07/17,-76.809
2016/07/18,-21.231
2016/07/19,474.363
2016/07/20,415.674
2016/07/21,7.54
2016/07/22,40.307
2016/07/23,52.827
2016/07/24,757.719
2016/07/25,390.511
2016/07/26,1969
2016/07/27,1203
2016/07/28,322.779
2016/07/29,364.372
2016/07/30,570.998
2016/07/31,247.329
2016/08/01,869.34
2016/08/02,1277
2016/08/03,402.162
2016/08/04,-12.029
2016/08/05,258.44
2016/08/06,90.813
2016/08/07,214.723
2016/08/08,237.987
2016/08/09,328.804
2016/08/10,474.97
2016/08/11,329.134
2016/08/12,122.008
2016/08/13,136.101
2016/08/14,-59.762
2016/08/15,56.662
2016/08/16,-16.324
2016/08/17,-47.737
2016/08/18,-89.155
2016/08/19,-92.346
2016/08/20,-14.367
2016/08/21,9.566
2016/08/22,-32.871
2016/08/23,-65.207
2016/08/24,-90.084
2016/08/25,-95.19
2016/08/26,-84.247
2016/08/27,-88.733
2016/08/28,-84.997
2016/08/29,-74.656
2016/08/30,-77.537
2016/08/31,-80.279
2016/09/01,-75.965
2016/09/02,-77.491
2016/09/03,-60.589
2016/09/04,-66.109
2016/09/05,-52.292
2016/09/06,-57.228
2016/09/07,-61.315
2016/09/08,-60.502
2016/09/09,-88.272
2016/09/10,-80.966
2016/09/11,-62.052
2016/09/12,-57.198
2016/09/13,-40.701
2016/09/14,-55.883
2016/09/15,-33.746
2016/09/16,11.508
2016/09/17,-20.199
2016/09/18,105.799
2016/09/19,-29.476
2016/09/20,0.786
2016/09/21,121.541
2016/09/22,-54.086
2016/09/23,227.308
2016/09/24,93.844
2016/09/25,78.3
2016/09/26,90.781
2016/09/27,46.795
2016/09/28,169
2016/09/29,238.029
2016/09/30,24.101
2016/10/01,-59.889
2016/10/02,21.429
2016/10/03,-48.971
2016/10/04,-53.952
2016/10/05,47.721
2016/10/06,42.936
2016/10/07,29.573
2016/10/08,10.283
2016/10/09,382.744
2016/10/10,273.1
2016/10/11,188.516
2016/10/12,326.695
2016/10/13,39.977
2016/10/14,348.447
2016/10/15,190.2
2016/10/16,13.271
2016/10/17,165.978
2016/10/18,30.061
2016/10/19,15.095
2016/10/20,-78.344
2016/10/21,-89.673
2016/10/22,-65.95
2016/10/23,-81.023
2016/10/24,-63.129
2016/10/25,-67.953
2016/10/26,-44.851
2016/10/27,-24.563
2016/10/28,-45.994
2016/10/29,-27.534
2016/10/30,95.262
2016/10/31,50.949
2016/11/01,35.645
2016/11/02,535.133
2016/11/03,1447
2016/11/04,22.399
2016/11/05,-22.204
2016/11/06,-39.507
2016/11/07,-51.393
2016/11/08,-75.49
2016/11/09,-21.67
2016/11/10,-59.838
2016/11/11,-8.021
2016/11/12,-18.56
2016/11/13,-60.985
2016/11/14,-70.157
2016/11/15,-57.951
2016/11/16,-53.999
2016/11/17,14.462
2016/11/18,-29.215
2016/11/19,4.207
2016/11/20,12.23
2016/11/21,-7.576
2016/11/22,225.188
2016/11/23,151.145
2016/11/24,-19.234
2016/11/25,3.389
2016/11/26,-32.449
2016/11/27,-65.157
2016/11/28,-70.887
2016/11/29,-64.879
2016/11/30,-17.219
2016/12/01,-62.384
2016/12/02,-41.248
2016/12/03,-64.161
2016/12/04,-18.894
2016/12/05,149.615
2016/12/06,439.335
2016/12/07,172.366
2016/12/08,204.713
2016/12/09,-4.403
2016/12/10,7.372
2016/12/11,-57.34
2016/12/12,-25.569
2016/12/13,-28.842
2016/12/14,52.758
2016/12/15,59.589
2016/12/16,-4.16
2016/12/17,-23.614
2016/12/18,93.047
2016/12/19,11.079
2016/12/20,64.765
2016/12/21,113.635
2016/12/22,-3.701
2016/12/23,177.403
2016/12/24,108.83
2016/12/25,-15.13
2016/12/26,7.778
2016/12/27,64.649
2016/12/28,231.802
2016/12/29,247.19
2016/12/30,138.137
2016/12/31,421.189
2017/01/01,-38.91
2017/01/02,-35.785
2017/01/03,197.668
2017/01/04,156.134
2017/01/05,92.649
2017/01/06,274.117
2017/01/07,83.962
2017/01/08,14.889
2017/01/09,245.556
2017/01/10,143.825
2017/01/11,347.795
2017/01/12,311.604
2017/01/13,152.599
2017/01/14,-41.468
2017/01/15,-45.961
2017/01/16,-71.641
2017/01/17,-27.843
2017/01/18,-15.571
2017/01/19,-1.738
2017/01/20,95.982
2017/01/21,-49.07
2017/01/22,-78.435
2017/01/23,-54.602
2017/01/24,-20.335
2017/01/25,23.776
2017/01/26,0.07
2017/01/27,-52.205
2017/01/28,-82.566
2017/01/29,-64.681
2017/01/30,-86.979
2017/01/31,-20.006
2017/02/01,-48.635
2017/02/02,-69.28
2017/02/03,-74.632
2017/02/04,-74.419
2017/02/05,-89.439
2017/02/06,-66.999
2017/02/07,-52.211
2017/02/08,-73.444
2017/02/09,-68.735
2017/02/10,-66.189
2017/02/11,-73.542
2017/02/12,-35.812
2017/02/13,13.216
2017/02/14,438.144
2017/02/15,469.607
2017/02/16,83.625
2017/02/17,237.189
2017/02/18,160.773
2017/02/19,-0.077
2017/02/20,165.624
2017/02/21,266.449
2017/02/22,230.218
2017/02/23,319.67
2017/02/24,474.675
2017/02/25,232.976
2017/02/26,344.935
2017/02/27,1727
2017/02/28,1275
2017/03/01,1852
2017/03/02,1330
2017/03/03,1569
2017/03/04,1080
2017/03/05,635.889
2017/03/06,1098
2017/03/07,1670
2017/03/08,1018
2017/03/09,1330
2017/03/10,1324
2017/03/11,1468
2017/03/12,2230
2017/03/13,2667
2017/03/14,860.241
2017/03/15,1105
2017/03/16,1479
2017/03/17,614.496
2017/03/18,1574
2017/03/19,265.492
2017/03/20,481.942
2017/03/21,980.597
2017/03/22,863.415
2017/03/23,619.502
2017/03/24,1140
2017/03/25,941.815
2017/03/26,394.445
2017/03/27,637.621
2017/03/28,537.284
2017/03/29,193.038
2017/03/30,221.913
2017/03/31,128.017
2017/04/01,36.027
2017/04/02,68.211
2017/04/03,119.588
2017/04/04,40.745
2017/04/05,22.299
2017/04/06,153.793
2017/04/07,-34.579
2017/04/08,4.4
2017/04/09,5.726
2017/04/10,1.798
2017/04/11,-38.914
2017/04/12,-30.116
2017/04/13,17.007
2017/04/14,44.693
2017/04/15,-80.295
2017/04/16,-82.155
2017/04/17,-84.404
2017/04/18,108.167
2017/04/19,59.698
2017/04/20,-5.652
2017/04/21,-21.386
2017/04/22,-21.307
2017/04/23,-47.136
2017/04/24,-26.474
2017/04/25,-30.544
2017/04/26,10.077
2017/04/27,29.364
2017/04/28,21.732
2017/04/29,13.549
2017/04/30,71.266
2017/05/01,185.421
2017/05/02,65.934
2017/05/03,131.544
2017/05/04,298.431
2017/05/05,209.124
2017/05/06,84.248
2017/05/07,625.061
2017/05/08,251.497
2017/05/09,262.625
2017/05/10,198.825
2017/05/11,243.866
2017/05/12,239.908
2017/05/13,234.162
2017/05/14,157.136
2017/05/15,442.707
2017/05/16,1233
2017/05/17,447.087
2017/05/18,25.237
2017/05/19,82.197
2017/05/20,45.648
2017/05/21,142.916
2017/05/22,426.033
2017/05/23,218.611
2017/05/24,191.955
2017/05/25,265.642
2017/05/26,165.659
2017/05/27,42.636
2017/05/28,17.861
2017/05/29,8.149
2017/05/30,4.811
2017/05/31,41.717
2017/06/01,32.334
2017/06/02,3.822
2017/06/03,14.588
2017/06/04,-7.601
2017/06/05,49.068
2017/06/06,50.532
2017/06/07,53.331
2017/06/08,46.387
2017/06/09,33.927
2017/06/10,-7.314
2017/06/11,15.495
2017/06/12,189.733
2017/06/13,170.485
2017/06/14,60.125
2017/06/15,56.765
2017/06/16,193.981
2017/06/17,139.266
2017/06/18,34.776
2017/06/19,50.901
2017/06/20,48.247
2017/06/21,-64.244
2017/06/22,-31.946
2017/06/23,-22.5
2017/06/24,-6.518
2017/06/25,-69.645
2017/06/26,-27.461
2017/06/27,5.542
2017/06/28,-4.342
2017/06/29,0.939
2017/06/30,-52.719
2017/07/01,-46.027
2017/07/02,-59.203
2017/07/03,17.09
2017/07/04,8.117
2017/07/05,-69.063
2017/07/06,-67.097
2017/07/07,-65.1
2017/07/08,-65.576
2017/07/09,-81.232
2017/07/10,-49.139
2017/07/11,-49.731
2017/07/12,-71.938
2017/07/13,-40.873
2017/07/14,-0.354
2017/07/15,-24.593
2017/07/16,-37.452
2017/07/17,4.213
2017/07/18,40.414
2017/07/19,37.773
2017/07/20,5.355
2017/07/21,132.026
2017/07/22,-48.221
2017/07/23,-49.762
2017/07/24,23.833
2017/07/25,284.788
2017/07/26,95.539
2017/07/27,67.413
2017/07/28,75.733
2017/07/29,61.517
2017/07/30,18.723
2017/07/31,-31.827
2017/08/01,24.683
2017/08/02,-62.26
2017/08/03,-63.944
2017/08/04,-0.904
2017/08/05,-2.946
2017/08/06,8.637
2017/08/07,27.172
2017/08/08,159.692
2017/08/09,48.335
2017/08/10,139.173
2017/08/11,326.153
2017/08/12,47.318
2017/08/13,36.535
2017/08/14,-9.009
2017/08/15,-15.935
2017/08/16,-30.788
2017/08/17,-45.189
2017/08/18,-44.622
2017/08/19,-49.065
2017/08/20,-52.642
2017/08/21,103.168
2017/08/22,60.343
2017/08/23,-38.073
2017/08/24,-46.163
2017/08/25,-42.884
2017/08/26,-69.447
2017/08/27,3.987
2017/08/28,26.951
2017/08/29,40.756
2017/08/30,393.281
2017/08/31,75.249
2017/09/01,81.365
2017/09/02,108.887
2017/09/03,81.15
2017/09/04,40.228
2017/09/05,26.162
2017/09/06,17.248
2017/09/07,-11.959
2017/09/08,-22.881
2017/09/09,-24.591
2017/09/10,-60.79
2017/09/11,-52.562
2017/09/12,-58.052
2017/09/13,-58.764
2017/09/14,-26.119
2017/09/15,-13.033
2017/09/16,-36.241
2017/09/17,-1.994
2017/09/18,60.786
2017/09/19,31.447
2017/09/20,-16.539
2017/09/21,-17.015
2017/09/22,-26.96
2017/09/23,-27.163
2017/09/24,-31.756
2017/09/25,36.273
2017/09/26,-59.948
2017/09/27,-67.358
2017/09/28,-53.822
2017/09/29,-78.369
2017/09/30,-60.81
2017/10/01,-69.564
2017/10/02,-53.809
2017/10/03,64.1
2017/10/04,22.323
2017/10/05,-18.694
2017/10/06,-18.779
2017/10/07,-6.502
2017/10/08,-2.524
2017/10/09,-39.156
2017/10/10,-38.575
2017/10/11,-29.329
2017/10/12,-19.266
2017/10/13,63.398
2017/10/14,3.265
2017/10/15,-2.427
2017/10/16,-10.228
2017/10/17,-31.36
2017/10/18,-35.424
2017/10/19,-38.29
2017/10/20,-24.542
2017/10/21,-16.802
2017/10/22,-22.442
2017/10/23,-1
2017/10/24,16.459
2017/10/25,-16.962
2017/10/26,-24.014
2017/10/27,-100
2017/10/28,-100
2017/10/29,-100
2017/10/30,-100
2017/10/31,-100
2017/11/01,15.813
2017/11/02,-58.343
2017/11/03,-46.573
2017/11/04,-27.425
2017/11/05,-35.706
2017/11/06,-29.179
2017/11/07,-43.659
2017/11/08,-25.113
2017/11/09,32.736
2017/11/10,6.958
2017/11/11,6.747
2017/11/12,2.453
2017/11/13,-22.559
2017/11/14,-19.058
2017/11/15,67.615
2017/11/16,43.817
2017/11/17,6.758
2017/11/18,20.053
2017/11/19,51.989
2017/11/20,70.438
2017/11/21,81.523
2017/11/22,43.231
2017/11/23,54.868
2017/11/24,72.806
2017/11/25,117.318
2017/11/26,0
2017/11/27,0
2017/11/28,0
2017/11/29,0
2017/11/30,0
2017/12/01,90.608
2017/12/02,97.629
2017/12/03,88.165
2017/12/04,114.483
2017/12/05,15.728
2017/12/06,40.728
2017/12/07,40.535
2017/12/08,-25.038
2017/12/09,-64.482
2017/12/10,-56.628
2017/12/11,-62.176
2017/12/12,-31.714
2017/12/13,-2.349
2017/12/14,21.743
2017/12/15,-27.582
2017/12/16,-37.511
2017/12/17,-34.533
2017/12/18,-30.254
2017/12/19,-12.202
2017/12/20,-7.875
2017/12/21,-12.46
2017/12/22,-20.477
2017/12/23,-36.916
2017/12/24,-42.495
2017/12/25,-55.605
2017/12/26,-38.64
2017/12/27,-45.893
2017/12/28,-47.238
2017/12/29,-49.227
2017/12/30,-40.854
2017/12/31,-54.556
2018/01/01,-58.835
2018/01/02,-27.944
2018/01/03,-26.334
2018/01/04,117.451
2018/01/05,80.583
2018/01/06,77.605
2018/01/07,116.933
2018/01/08,222.529
2018/01/09,292.211
2018/01/10,428.509
2018/01/11,97.245
2018/01/12,77.701
2018/01/13,20.224
2018/01/14,314.964
2018/01/15,102.259
2018/01/16,105.567
2018/01/17,84.841
2018/01/18,40.783
2018/01/19,-12.696
2018/01/20,-10.742
2018/01/21,-9.404
2018/01/22,25.142
2018/01/23,40.806
2018/01/24,60.426
2018/01/25,-31.263
2018/01/26,31.404
2018/01/27,-11.325
2018/01/28,-1.634
2018/01/29,0.06
2018/01/30,54.92
2018/01/31,51.2
2018/02/01,-11.421
2018/02/02,5.289
2018/02/03,-48.634
2018/02/04,-59.658
2018/02/05,-48.962
2018/02/06,-40.903
2018/02/07,-52.273
2018/02/08,-72.062
2018/02/09,-72.151
2018/02/10,-63.978
2018/02/11,-69.161
2018/02/12,-56.21
2018/02/13,-76.419
2018/02/14,-55.183
2018/02/15,-51.353
2018/02/16,-51.805
2018/02/17,-56.163
2018/02/18,-43.491
2018/02/19,-50.395
2018/02/20,-41.378
2018/02/21,-52.905
2018/02/22,-32.319
2018/02/23,-61.957
2018/02/24,-39.894
2018/02/25,-79.118
2018/02/26,-65.506
2018/02/27,-79.933
2018/02/28,-81.257
2018/03/01,-79.801
2018/03/02,-82.453
2018/03/03,-85.397
2018/03/04,-86.428
2018/03/05,-75.266
2018/03/06,-60.277
2018/03/07,-68.927
2018/03/08,-73.639
2018/03/09,-72.034
2018/03/10,-67.947
2018/03/11,-76.865
2018/03/12,-73.402
2018/03/13,-36.37
2018/03/14,-60.527
2018/03/15,-76.344
2018/03/16,-77.721
2018/03/17,-81.519
2018/03/18,-63.115
2018/03/19,-65.925
2018/03/20,-69.737
2018/03/21,-67.158
2018/03/22,-70.937
2018/03/23,-64.852
2018/03/24,-83.003
2018/03/25,-72.971
2018/03/26,-53.498
2018/03/27,-13.804
2018/03/28,-33.416
2018/03/29,-6.786
2018/03/30,-25.492
2018/03/31,-52.071
2018/04/01,-50.778
2018/04/02,-30.387
2018/04/03,-27.271
2018/04/04,-45.972
2018/04/05,-69.179
2018/04/06,-61.861
2018/04/07,-64.778
2018/04/08,-56.824
2018/04/09,-26.171
2018/04/10,-28.887
2018/04/11,-35.193
2018/04/12,-45.71
2018/04/13,-19.172
2018/04/14,-54.073
2018/04/15,-23.968
2018/04/16,-11.666
2018/04/17,-53.115
2018/04/18,-28.314
2018/04/19,-22.985
2018/04/20,5.276
2018/04/21,0.417
2018/04/22,-33.004
2018/04/23,134.334
2018/04/24,133.197
2018/04/25,30.517
2018/04/26,-18.302
2018/04/27,-4.485
2018/04/28,-14.374
2018/04/29,6.229
2018/04/30,70.791
2018/05/01,95.097
2018/05/02,147.955
2018/05/03,140.843
2018/05/04,106.797
2018/05/05,152.543
2018/05/06,131.19
2018/05/07,339.565
2018/05/08,133.097
2018/05/09,92.298
2018/05/10,112.155
2018/05/11,81.734
2018/05/12,-7.219
2018/05/13,-28.776
2018/05/14,144.883
2018/05/15,86.671
2018/05/16,35.161
2018/05/17,43.294
2018/05/18,5.917
2018/05/19,-17.33
2018/05/20,-23.978
2018/05/21,6.187
2018/05/22,74.953
2018/05/23,-17.93
2018/05/24,-33.161
2018/05/25,-33.573
2018/05/26,-35.42
2018/05/27,-20.025
2018/05/28,9.35
2018/05/29,-0.211
2018/05/30,-15.21
2018/05/31,-9.979
2018/06/01,-18.106
2018/06/02,-60.238
2018/06/03,-58.17
2018/06/04,-14.904
2018/06/05,-9.811
2018/06/06,-35.283
2018/06/07,-12.73
2018/06/08,-2.21
2018/06/09,-50.535
2018/06/10,-29.951
2018/06/11,9.391
2018/06/12,84.081
2018/06/13,27.072
2018/06/14,43.023
2018/06/15,61.822
2018/06/16,-12.504
2018/06/17,-32.577
2018/06/18,14.661
2018/06/19,12.941
2018/06/20,-6.604
2018/06/21,-27.973
2018/06/22,-24.274
2018/06/23,-41.501
2018/06/24,-0.997
2018/06/25,26.691
2018/06/26,-18.433
2018/06/27,-36.43
2018/06/28,-29.648
2018/06/29,-17.739
2018/06/30,-43.469
2018/07/01,-61.244
2018/07/02,34.236
2018/07/03,75.54
2018/07/04,7.03
2018/07/05,-6.751
2018/07/06,-9.626
2018/07/07,-35.764
2018/07/08,-49.57
2018/07/09,37.79
2018/07/10,-4.686
2018/07/11,-35.059
2018/07/12,-50.282
2018/07/13,-61
2018/07/14,-69.784
2018/07/15,-67.103
2018/07/16,-8.889
2018/07/17,34.178
2018/07/18,18.138
2018/07/19,-18.506
2018/07/20,-11.578
2018/07/21,-38.939
2018/07/22,-53.514
2018/07/23,10.361
2018/07/24,-22.935
2018/07/25,-30.257
2018/07/26,-31.863
2018/07/27,-26.5
2018/07/28,-49.825
2018/07/29,-59.4
2018/07/30,6.997
2018/07/31,130.227
2018/08/01,-37.035
2018/08/02,-42.456
2018/08/03,-55.555
2018/08/04,-62.759
2018/08/05,-68.257
2018/08/06,-33.811
2018/08/07,-10.707
2018/08/08,3.554
2018/08/09,-13.347
2018/08/10,9.295
2018/08/11,-19.678
2018/08/12,-47.375
2018/08/13,39.983
2018/08/14,55.08
2018/08/15,-9.4
2018/08/16,-49.209
2018/08/17,-32.004
2018/08/18,-49.82
2018/08/19,-67.719
2018/08/20,-20.719
2018/08/21,-5.152
2018/08/22,-17.055
2018/08/23,-35.125
2018/08/24,-27.76
2018/08/25,-35.787
2018/08/26,-41.536
2018/08/27,30.768
2018/08/28,36.424
2018/08/29,-11.51
2018/08/30,-59.467
2018/08/31,-13.065
2018/09/01,-39.436
2018/09/02,-39.591
2018/09/03,50.353
2018/09/04,176.755
2018/09/05,46.055
2018/09/06,33.571
2018/09/07,-26.434
2018/09/08,-23.136
2018/09/09,-28.264
2018/09/10,7.229
2018/09/11,67.773
2018/09/12,5.2
2018/09/13,-30.812
2018/09/14,-14.342
2018/09/15,5.283
2018/09/16,-37.189
2018/09/17,39.283
2018/09/18,89.533
2018/09/19,0.064
2018/09/20,18.508
2018/09/21,49.591
2018/09/22,20.143
2018/09/23,8.341
2018/09/24,77.822
2018/09/25,65.983
2018/09/26,16.193
2018/09/27,5.969
2018/09/28,-8.71
2018/09/29,9.257
2018/09/30,-10.484
2018/10/01,17.106
2018/10/02,17.455
2018/10/03,-23.574
2018/10/04,-55.249
2018/10/05,-46.938
2018/10/06,-64.913
2018/10/07,-55.329
2018/10/08,-17.48
2018/10/09,-20.525
2018/10/10,-24.696
2018/10/11,28.663
2018/10/12,-39.578
2018/10/13,-47.186
2018/10/14,-48.665
2018/10/15,90.309
2018/10/16,42.116
2018/10/17,-6.508
2018/10/18,16.84
2018/10/19,-11.215
2018/10/20,-30.652
2018/10/21,-34.62
2018/10/22,-29.29
2018/10/23,-12.88
2018/10/24,-32.122
2018/10/25,7.405
2018/10/26,-20.747
2018/10/27,-43.858
2018/10/28,-46.755
2018/10/29,-12.997
2018/10/30,-17.836
2018/10/31,-3.293
2018/11/01,6.673
2018/11/02,9.364
2018/11/03,-32.154
2018/11/04,9.768
2018/11/05,106.451
2018/11/06,51.627
2018/11/07,21.475
2018/11/08,10.7
2018/11/09,-1.527
2018/11/10,-56.002
2018/11/11,-36.289
2018/11/12,57.63
2018/11/13,42.157
2018/11/14,-18.756
2018/11/15,22.066
2018/11/16,3.581
2018/11/17,-44.002
2018/11/18,22.2
2018/11/19,124.493
2018/11/20,57.038
2018/11/21,56.269
2018/11/22,-1.178
2018/11/23,6.471
2018/11/24,-32.63
2018/11/25,30.01
2018/11/26,71.094
2018/11/27,32.56
2018/11/28,-1.903
2018/11/29,44.438
2018/11/30,470.972
2018/12/01,529.294
2018/12/02,-50.906
2018/12/03,7.32
2018/12/04,-26.946
2018/12/05,-38.519
2018/12/06,-3.126
2018/12/07,-9.308
2018/12/08,-33.073
2018/12/09,-31.336
2018/12/10,-13.189
2018/12/11,-3.899
2018/12/12,-42.591
2018/12/13,-26.418
2018/12/14,-59.56
2018/12/15,-72.186
2018/12/16,-58.605
2018/12/17,13.4
2018/12/18,-20.061
2018/12/19,-39.043
2018/12/20,-36.649
2018/12/21,-4.303
2018/12/22,-23.145
2018/12/23,5.63
2018/12/24,67.182
2018/12/25,-29.066
2018/12/26,-27.422
2018/12/27,19.686
2018/12/28,2.252
2018/12/29,24.214
2018/12/30,-85.419
2018/12/31,-83.956
2019/01/01,49.796
2019/01/02,49.23
2019/01/03,43.1
2019/01/04,104.421
2019/01/05,101.184
2019/01/06,2.257
2019/01/07,64.667
2019/01/08,45.582
2019/01/09,42.762
2019/01/10,71.638
2019/01/11,129.827
2019/01/12,-12.502
2019/01/13,9.838
2019/01/14,161.61
2019/01/15,87.668
2019/01/16,16.794
2019/01/17,-8.311
2019/01/18,-47.396
2019/01/19,-58.142
2019/01/20,-54.284
2019/01/21,-22.365
2019/01/22,-49.573
2019/01/23,-53.354
2019/01/24,-9.183
2019/01/25,-9.978
2019/01/26,-49.756
2019/01/27,-32.397
2019/01/28,-36.93
2019/01/29,-13.099
2019/01/30,-16.864
2019/01/31,-2.917
2019/02/01,-39.886
2019/02/02,-54.393
2019/02/03,-68.887
2019/02/04,-79.648
2019/02/05,-66.894
2019/02/06,-42.564
2019/02/07,-44.761
2019/02/08,-15.897
2019/02/09,-55.421
2019/02/10,-50.64
2019/02/11,29.724
2019/02/12,-5.884
2019/02/13,-38.416
2019/02/14,-23.763
2019/02/15,-35.472
2019/02/16,-42.588
2019/02/17,23.822
2019/02/18,147.881
2019/02/19,97.068
2019/02/20,65.882
2019/02/21,60.533
2019/02/22,33.763
2019/02/23,-9.011
2019/02/24,81.064
2019/02/25,177.792
2019/02/26,5.928
2019/02/27,21.373
2019/02/28,40.401
2019/03/01,1.039
2019/03/02,-23.357
2019/03/03,9.858
2019/03/04,76.835
2019/03/05,54.906
2019/03/06,97.961
2019/03/07,101.48
2019/03/08,38.145
2019/03/09,27.244
2019/03/10,-3.94
2019/03/11,86.558
2019/03/12,23.907
2019/03/13,-11.551
2019/03/14,24.087
2019/03/15,18.647
2019/03/16,25.842
2019/03/17,19.209
2019/03/18,114.673
2019/03/19,-16.349
2019/03/20,-23.486
2019/03/21,-27.411
2019/03/22,-26.56
2019/03/23,8.788
2019/03/24,-24.49
2019/03/25,23.336
2019/03/26,-33.915
2019/03/27,-43.801
2019/03/28,9.352
2019/03/29,-23.268
2019/03/30,-9.403
2019/03/31,2.433
2019/04/01,34.201
2019/04/02,80.907
2019/04/03,84.246
2019/04/04,35.156
2019/04/05,35.018
2019/04/06,7.843
2019/04/07,21.006
2019/04/08,127.486
2019/04/09,86.96
2019/04/10,22.913
2019/04/11,21.142
2019/04/12,24.502
2019/04/13,-21.325
2019/04/14,-3.787
2019/04/15,25.477
2019/04/16,12.111
2019/04/17,-13.127
2019/04/18,57.435
2019/04/19,-9.414
2019/04/20,-14.434
2019/04/21,20.081
2019/04/22,-8.59
2019/04/23,47.626
2019/04/24,44.33
2019/04/25,39.502
2019/04/26,109.991
2019/04/27,5.247
2019/04/28,9.252
2019/04/29,41.309
2019/04/30,40.234
2019/05/01,18.447
2019/05/02,-34.955
2019/05/03,-33.858
