Date,hashrate3trx
2019/05/23,-0.368
2019/05/24,-0.626
2019/05/25,-0.498
2019/05/26,-0.414
2019/05/27,0.041
2019/05/28,-0.032
2019/05/29,0.65
2019/05/30,0.731
2019/05/31,0.683
2019/06/01,0.554
2019/06/02,0.519
2019/06/03,-0.096
2019/06/04,-0.364
2019/06/05,-0.592
2019/06/06,-0.155
2019/06/07,0.112
2019/06/08,-0.139
2019/06/09,-0.557
2019/06/10,-0.42
2019/06/11,-0.394
2019/06/12,-0.37
2019/06/13,-0.507
2019/06/14,-0.449
2019/06/15,-0.314
2019/06/16,-0.149
2019/06/17,0.028
2019/06/18,-0.021
2019/06/19,0.163
2019/06/20,0.194
2019/06/21,-0.041
2019/06/22,-0.155
2019/06/23,0.017
2019/06/24,0.434
2019/06/25,0.683
2019/06/26,1.269
2019/06/27,1.288
2019/06/28,0.87
2019/06/29,0.847
2019/06/30,0.762
2019/07/01,0.467
2019/07/02,0.434
2019/07/03,-0.022
2019/07/04,-0.334
2019/07/05,-0.425
2019/07/06,-0.002
2019/07/07,0.102
2019/07/08,0.008
2019/07/09,0.216
2019/07/10,0.378
2019/07/11,0.703
2019/07/12,0.791
2019/07/13,0.663
2019/07/14,0.726
2019/07/15,0.543
2019/07/16,-0.01
2019/07/17,0.008
2019/07/18,0.096
2019/07/19,-0.293
2019/07/20,-0.217
2019/07/21,-0.418
2019/07/22,-0.535
2019/07/23,-0.326
2019/07/24,-0.037
2019/07/25,0.01
2019/07/26,-0.064
2019/07/27,0.245
2019/07/28,0.207
2019/07/29,0.061
2019/07/30,0.301
2019/07/31,0.048
2019/08/01,-0.265
2019/08/02,-0.194
2019/08/03,0.079
2019/08/04,0.396
2019/08/05,0.685
2019/08/06,0.708
2019/08/07,0.699
2019/08/08,0.506
2019/08/09,0.2
2019/08/10,0.36
2019/08/11,0.142
2019/08/12,0.16
2019/08/13,0.142
2019/08/14,0.037
2019/08/15,-0.036
2019/08/16,-0.071
2019/08/17,0.188
2019/08/18,-0.148
2019/08/19,-0.345
2019/08/20,-0.465
2019/08/21,-0.542
2019/08/22,-0.942
2019/08/23,-0.633
2019/08/24,-0.624
2019/08/25,-0.462
2019/08/26,-0.139
2019/08/27,-0.413
2019/08/28,-0.341
2019/08/29,0.176
2019/08/30,0.558
2019/08/31,0.481
2019/09/01,0.235
2019/09/02,0.195
2019/09/03,0.209
2019/09/04,-0.082
2019/09/05,-0.037
2019/09/06,-0.353
2019/09/07,0.078
2019/09/08,0.332
2019/09/09,0.16
2019/09/10,0.091
2019/09/11,0.104
2019/09/12,0.562
2019/09/13,0.486
2019/09/14,0.555
2019/09/15,0.454
2019/09/16,0.716
2019/09/17,0.984
2019/09/18,1.26
2019/09/19,0.862
2019/09/20,0.688
2019/09/21,0.887
2019/09/22,0.51
2019/09/23,0.618
2019/09/24,0.135
2019/09/25,0.151
2019/09/26,0.241
2019/09/27,0.094
2019/09/28,0.048
2019/09/29,-0.048
2019/09/30,-0.171
2019/10/01,-0.162
2019/10/02,-0.506
2019/10/03,-0.742
2019/10/04,-0.669
2019/10/05,-0.474
2019/10/06,-0.241
2019/10/07,-0.233
2019/10/08,-0.313
2019/10/09,-0.366
2019/10/10,-0.13
2019/10/11,0.372
2019/10/12,0.161
2019/10/13,0.332
2019/10/14,0.147
2019/10/15,0.709
2019/10/16,0.621
2019/10/17,0.365
2019/10/18,-0.227
2019/10/19,-0.14
2019/10/20,0.032
2019/10/21,-0.365
2019/10/22,-0.486
2019/10/23,-0.008
2019/10/24,-0.012
2019/10/25,-0.505
2019/10/26,-0.445
2019/10/27,-0.64
2019/10/28,-0.533
2019/10/29,-0.309
2019/10/30,0.077
2019/10/31,0.278
2019/11/01,0.422
2019/11/02,0.236
2019/11/03,-0.002
2019/11/04,-0.343
2019/11/05,-0.318
2019/11/06,-0.05
2019/11/07,0.104
2019/11/08,0.033
2019/11/09,-0.067
2019/11/10,-0.088
2019/11/11,-0.223
2019/11/12,-0.098
2019/11/13,0.234
2019/11/14,0.122
2019/11/15,-0.099
2019/11/16,-0.454
2019/11/17,-0.259
2019/11/18,-0.026
2019/11/19,-0.634
2019/11/20,-1.082
2019/11/21,-0.514
2019/11/22,-0.378
2019/11/23,-0.148
2019/11/24,-0.009
2019/11/25,0.27
2019/11/26,-0.626
2019/11/27,-0.733
2019/11/28,-0.637
2019/11/29,-0.505
2019/11/30,-0.203
2019/12/01,-0.295
2019/12/02,-0.1
2019/12/03,0.263
2019/12/04,0.156
2019/12/05,-0.14
2019/12/06,-0.403
2019/12/07,-0.118
2019/12/08,-0.386
2019/12/09,-0.35
2019/12/10,0.268
2019/12/11,0.086
2019/12/12,0.048
2019/12/13,0.062
2019/12/14,0.177
2019/12/15,0.124
2019/12/16,-0.072
2019/12/17,-0.731
2019/12/18,-1.552
2019/12/19,-1.853
2019/12/20,-2.105
2019/12/21,-1.669
2019/12/22,-1.353
2019/12/23,-0.986
2019/12/24,-0.653
2019/12/25,-0.729
2019/12/26,-0.782
2019/12/27,-0.614
2019/12/28,-0.161
2019/12/29,0.157
2019/12/30,0.26
2019/12/31,0.087
2020/01/01,-0.469
2020/01/02,-0.244
2020/01/03,0.362
2020/01/04,1.335
2020/01/05,1.254
2020/01/06,1.137
2020/01/07,1.219
2020/01/08,0.863
2020/01/09,0.215
2020/01/10,0.273
2020/01/11,0.445
2020/01/12,0.37
2020/01/13,0.256
2020/01/14,0.146
2020/01/15,0.279
2020/01/16,0.157
2020/01/17,0.185
2020/01/18,-0.012
2020/01/19,-0.031
2020/01/20,-0.004
2020/01/21,0.131
2020/01/22,-0.014
2020/01/23,0.026
2020/01/24,0.19
2020/01/25,0.088
2020/01/26,-0.164
2020/01/27,-0.163
2020/01/28,-0.356
2020/01/29,-0.134
2020/01/30,-0.271
2020/01/31,-0.204
2020/02/01,-0.322
2020/02/02,0.023
2020/02/03,0.22
2020/02/04,0.521
2020/02/05,0.398
2020/02/06,0.301
2020/02/07,0.198
2020/02/08,0.333
2020/02/09,0.19
2020/02/10,0.208
2020/02/11,0.352
2020/02/12,0.467
2020/02/13,0.66
2020/02/14,0.792
2020/02/15,0.73
2020/02/16,0.693
2020/02/17,0.559
2020/02/18,0.491
2020/02/19,0.986
2020/02/20,0.701
2020/02/21,0.18
2020/02/22,0.199
2020/02/23,0.15
2020/02/24,0.251
2020/02/25,-0.041
2020/02/26,-0.068
2020/02/27,0.383
2020/02/28,0.332
2020/02/29,0.213
2020/03/01,-0.025
2020/03/02,-0.247
2020/03/03,-0.204
2020/03/04,0.036
2020/03/05,0.061
2020/03/06,-0.149
2020/03/07,-0.063
2020/03/08,0.343
2020/03/09,0.263
2020/03/10,0.158
2020/03/11,-0.109
2020/03/12,-0.082
2020/03/13,-0.457
2020/03/14,-0.838
2020/03/15,-0.843
2020/03/16,-0.629
2020/03/17,-0.761
2020/03/18,-0.469
2020/03/19,-0.171
2020/03/20,-0.061
2020/03/21,0.413
2020/03/22,0.004
2020/03/23,-0.024
2020/03/24,0.21
2020/03/25,0.169
2020/03/26,0.124
2020/03/27,0.114
2020/03/28,0.046
2020/03/29,0.269
2020/03/30,0.311
2020/03/31,-0.055
2020/04/01,-0.178
2020/04/02,0.096
2020/04/03,0.093
2020/04/04,-0.219
2020/04/05,-0.231
2020/04/06,-0.609
2020/04/07,-0.355
2020/04/08,-0.094
2020/04/09,0.109
2020/04/10,0.46
2020/04/11,0.104
2020/04/12,0.263
2020/04/13,0.23
2020/04/14,0.395
2020/04/15,0.385
2020/04/16,0.408
2020/04/17,0.137
2020/04/18,0.012
2020/04/19,-0.288
2020/04/20,-0.449
2020/04/21,-0.281
2020/04/22,-0.123
2020/04/23,0.216
2020/04/24,0.167
2020/04/25,-0.016
2020/04/26,-0.05
2020/04/27,-0.301
2020/04/28,-0.452
2020/04/29,0.02
2020/04/30,0.504
2020/05/01,1.037
2020/05/02,1.063
2020/05/03,0.541
2020/05/04,0.619
2020/05/05,0.609
2020/05/06,0.108
2020/05/07,-0.353
2020/05/08,-0.264
2020/05/09,-0.214
2020/05/10,-0.289
2020/05/11,-0.257
2020/05/12,-0.22
2020/05/13,-0.186
2020/05/14,0.058
2020/05/15,0.35
2020/05/16,0.115
2020/05/17,0.346
2020/05/18,0.034
2020/05/19,-0.368
2020/05/20,-0.135
2020/05/21,-0.243
2020/05/22,-0.32
2020/05/23,0.066
2020/05/24,0.238
2020/05/25,-0.045
2020/05/26,-0.169
2020/05/27,0.06
2020/05/28,-0.08
2020/05/29,-0.021
2020/05/30,0.204
2020/05/31,0.516
2020/06/01,0.357
2020/06/02,0.342
2020/06/03,0.41
2020/06/04,0.457
2020/06/05,0.332
2020/06/06,0.206
2020/06/07,0.285
2020/06/08,0.077
2020/06/09,-0.189
2020/06/10,-0.59
2020/06/11,-0.576
2020/06/12,-0.386
2020/06/13,-0.192
2020/06/14,-0.01
2020/06/15,0.061
2020/06/16,0.271
2020/06/17,0.044
2020/06/18,-0.029
2020/06/19,0.231
2020/06/20,0.431
2020/06/21,0.445
2020/06/22,0.141
2020/06/23,0.169
2020/06/24,0.294
2020/06/25,0.506
2020/06/26,0.55
2020/06/27,0.231
2020/06/28,0.019
2020/06/29,0.053
2020/06/30,0.042
2020/07/01,-0.216
2020/07/02,-0.259
2020/07/03,0.01
2020/07/04,0.185
2020/07/05,0.139
2020/07/06,0.158
2020/07/07,0.013
2020/07/08,0.337
2020/07/09,0.313
2020/07/10,0.033
2020/07/11,0.115
2020/07/12,0.259
2020/07/13,0.41
2020/07/14,0.145
2020/07/15,-0.096
2020/07/16,-0.17
2020/07/17,-0.418
2020/07/18,-0.113
2020/07/19,0.055
2020/07/20,-0.141
2020/07/21,-0.617
2020/07/22,-0.943
2020/07/23,-0.369
2020/07/24,0.484
2020/07/25,0.293
2020/07/26,0.535
2020/07/27,0.647
2020/07/28,0.991
2020/07/29,1.127
2020/07/30,0.692
2020/07/31,-0.025
2020/08/01,-0.15
2020/08/02,0.227
2020/08/03,0.019
2020/08/04,-0.083
2020/08/05,-0.154
2020/08/06,0.016
2020/08/07,0.329
2020/08/08,0.516
2020/08/09,0.869
2020/08/10,0.8
2020/08/11,0.435
2020/08/12,0.387
2020/08/13,0.348
2020/08/14,0.784
2020/08/15,1.155
2020/08/16,0.858
2020/08/17,-0.018
2020/08/18,-0.717
2020/08/19,-0.452
2020/08/20,0.129
2020/08/21,0.732
2020/08/22,0.737
2020/08/23,0.904
2020/08/24,0.715
2020/08/25,0.542
2020/08/26,0.563
2020/08/27,0.299
2020/08/28,0.395
2020/08/29,0.076
2020/08/30,0.091
2020/08/31,0.196
2020/09/01,0.72
2020/09/02,0.904
2020/09/03,0.574
2020/09/04,0.918
2020/09/05,0.996
2020/09/06,1.328
2020/09/07,1.325
2020/09/08,1.006
2020/09/09,0.587
2020/09/10,0.114
2020/09/11,0.265
2020/09/12,0.636
2020/09/13,0.722
2020/09/14,0.492
2020/09/15,0.448
2020/09/16,0.094
2020/09/17,0.566
2020/09/18,0.347
2020/09/19,0.339
2020/09/20,0.47
2020/09/21,0.664
2020/09/22,0.373
2020/09/23,0.468
2020/09/24,0.096
2020/09/25,-0.175
2020/09/26,0.043
2020/09/27,0.124
2020/09/28,0.076
2020/09/29,0.002
2020/09/30,0.076
2020/10/01,0.112
2020/10/02,0.179
2020/10/03,-0.05
2020/10/04,-0.102
2020/10/05,0.087
2020/10/06,0.717
2020/10/07,0.695
2020/10/08,0.282
2020/10/09,0.148
2020/10/10,0.329
2020/10/11,0.33
2020/10/12,0.22
2020/10/13,0.42
2020/10/14,0.223
2020/10/15,0.309
2020/10/16,0.2
2020/10/17,0.178
2020/10/18,-0.339
2020/10/19,0.034
2020/10/20,0.181
2020/10/21,0.135
2020/10/22,0.153
2020/10/23,0.182
2020/10/24,0.428
2020/10/25,0.17
2020/10/26,-0.424
2020/10/27,-0.418
2020/10/28,-0.137
2020/10/29,0.315
2020/10/30,0.189
2020/10/31,0.101
2020/11/01,0.25
2020/11/02,-0.196
2020/11/03,-0.149
2020/11/04,-0.117
2020/11/05,-0.181
2020/11/06,0.182
2020/11/07,0.478
2020/11/08,0.123
2020/11/09,-0.021
2020/11/10,-0.026
2020/11/11,0.148
2020/11/12,0.056
2020/11/13,0.257
2020/11/14,0.114
2020/11/15,0.354
2020/11/16,0.04
2020/11/17,0.089
2020/11/18,0.002
2020/11/19,0.335
2020/11/20,0.496
2020/11/21,0.642
2020/11/22,0.722
2020/11/23,0.131
2020/11/24,0.261
2020/11/25,0.384
2020/11/26,0.282
2020/11/27,0.12
2020/11/28,0.02
2020/11/29,0.366
2020/11/30,0.677
2020/12/01,0.901
2020/12/02,0.111
2020/12/03,0.112
2020/12/04,0.112
2020/12/05,0.111
2020/12/06,0.238
2020/12/07,0.076
2020/12/08,0.052
2020/12/09,0.246
2020/12/10,0.172
2020/12/11,-0.179
2020/12/12,-0.222
2020/12/13,-0.071
2020/12/14,-0.284
2020/12/15,-0.355
2020/12/16,-0.234
2020/12/17,-0.041
2020/12/18,0.157
2020/12/19,0.035
2020/12/20,0.191
2020/12/21,0.398
2020/12/22,0.373
2020/12/23,0.613
2020/12/24,0.316
2020/12/25,-0.147
2020/12/26,0.068
2020/12/27,0.021
2020/12/28,0.565
2020/12/29,0.498
2020/12/30,0.185
2020/12/31,0.149
2021/01/01,0.148
2021/01/02,0.674
2021/01/03,0.807
2021/01/04,0.695
2021/01/05,0.639
2021/01/06,0.62
2021/01/07,0.479
2021/01/08,0.654
2021/01/09,0.586
2021/01/10,0.676
2021/01/11,0.827
2021/01/12,0.91
2021/01/13,0.882
2021/01/14,0.83
2021/01/15,0.624
2021/01/16,0.659
2021/01/17,0.28
2021/01/18,0.199
2021/01/19,0.261
2021/01/20,0.56
2021/01/21,0.492
2021/01/22,0.484
2021/01/23,0.638
2021/01/24,0.708
2021/01/25,0.827
2021/01/26,0.833
2021/01/27,0.919
2021/01/28,0.771
2021/01/29,0.313
2021/01/30,-0.06
2021/01/31,0.161
2021/02/01,0.605
2021/02/02,0.778
2021/02/03,0.599
2021/02/04,0.689
2021/02/05,0.665
2021/02/06,0.597
2021/02/07,0.97
2021/02/08,0.986
2021/02/09,0.745
2021/02/10,0.557
2021/02/11,0.579
2021/02/12,0.849
2021/02/13,0.7
2021/02/14,0.799
2021/02/15,0.749
2021/02/16,0.611
2021/02/17,0.653
2021/02/18,0.369
2021/02/19,0.564
2021/02/20,0.447
2021/02/21,0.031
2021/02/22,0.307
2021/02/23,0.4
2021/02/24,0.621
2021/02/25,0.588
2021/02/26,0.536
2021/02/27,0.536
2021/02/28,0.449
2021/03/01,0.393
2021/03/02,0.428
2021/03/03,-0.044
2021/03/04,-0.206
2021/03/05,0.131
2021/03/06,0.728
2021/03/07,0.804
2021/03/08,0.725
2021/03/09,0.44
2021/03/10,0.295
2021/03/11,0.118
2021/03/12,-0.075
2021/03/13,0.137
2021/03/14,0.567
2021/03/15,0.543
2021/03/16,0.628
2021/03/17,0.711
2021/03/18,0.492
2021/03/19,0.48
2021/03/20,0.757
2021/03/21,0.646
2021/03/22,0.367
2021/03/23,0.304
2021/03/24,0.203
2021/03/25,0.402
2021/03/26,0.793
2021/03/27,0.78
2021/03/28,0.732
2021/03/29,0.874
2021/03/30,0.832
2021/03/31,0.575
2021/04/01,0.505
2021/04/02,0.498
2021/04/03,0.519
2021/04/04,0.739
2021/04/05,1.03
2021/04/06,0.881
2021/04/07,0.926
2021/04/08,0.874
2021/04/09,0.532
2021/04/10,0.405
2021/04/11,0.124
2021/04/12,0.674
2021/04/13,0.876
2021/04/14,0.783
2021/04/15,0.597
2021/04/16,-0.068
2021/04/17,-0.26
2021/04/18,-0.056
2021/04/19,-0.385
2021/04/20,-0.084
2021/04/21,0.406
2021/04/22,0.565
2021/04/23,0.534
2021/04/24,0.484
2021/04/25,0.787
2021/04/26,0.977
2021/04/27,0.808
2021/04/28,0.987
2021/04/29,0.835
2021/04/30,0.566
2021/05/01,0.482
2021/05/02,0.399
2021/05/03,0.329
2021/05/04,0.582
2021/05/05,0.572
2021/05/06,0.74
2021/05/07,0.407
2021/05/08,0.393
2021/05/09,0.559
2021/05/10,0.638
2021/05/11,0.603
2021/05/12,0.504
2021/05/13,0.678
2021/05/14,0.727
2021/05/15,0.505
2021/05/16,0.648
2021/05/17,0.356
2021/05/18,0.412
2021/05/19,0.517
2021/05/20,0.732
2021/05/21,0.309
2021/05/22,-0.01
2021/05/23,-0.312
2021/05/24,-0.528
2021/05/25,-0.635
2021/05/26,-0.568
2021/05/27,-0.57
2021/05/28,-0.525
2021/05/29,-0.481
2021/05/30,-0.242
2021/05/31,-0.225
2021/06/01,-0.469
2021/06/02,-0.29
2021/06/03,-0.107
2021/06/04,0.311
2021/06/05,0.447
2021/06/06,0.583
2021/06/07,0.523
2021/06/08,0.473
2021/06/09,0.155
2021/06/10,-0.393
2021/06/11,-0.547
2021/06/12,-0.749
2021/06/13,-0.901
2021/06/14,-0.887
2021/06/15,-0.364
2021/06/16,-0.4
2021/06/17,-0.444
2021/06/18,-0.305
2021/06/19,-0.565
2021/06/20,-0.965
2021/06/21,-1.592
2021/06/22,-1.971
2021/06/23,-2.317
2021/06/24,-2.295
2021/06/25,-2.27
2021/06/26,-2.079
2021/06/27,-1.673
2021/06/28,-0.979
2021/06/29,-0.393
2021/06/30,0.077
2021/07/01,0.034
2021/07/02,0.151
2021/07/03,0.165
2021/07/04,0.278
2021/07/05,0.47
2021/07/06,0.71
2021/07/07,0.604
2021/07/08,0.51
2021/07/09,0.306
2021/07/10,0.674
2021/07/11,0.661
2021/07/12,0.635
2021/07/13,0.062
2021/07/14,-0.262
2021/07/15,-0.166
2021/07/16,-0.077
2021/07/17,0.108
2021/07/18,0.089
2021/07/19,0.228
2021/07/20,0.157
2021/07/21,0.315
2021/07/22,0.371
2021/07/23,0.427
2021/07/24,0.618
2021/07/25,0.819
2021/07/26,0.883
2021/07/27,0.693
2021/07/28,0.652
2021/07/29,0.614
2021/07/30,0.072
2021/07/31,0.175
2021/08/01,0.42
2021/08/02,0.778
2021/08/03,1.1
2021/08/04,1.248
2021/08/05,1.07
2021/08/06,0.737
2021/08/07,0.681
2021/08/08,0.554
2021/08/09,0.762
2021/08/10,1.061
2021/08/11,0.617
2021/08/12,0.531
2021/08/13,0.403
2021/08/14,0.289
2021/08/15,0.002
2021/08/16,-0.137
2021/08/17,0.074
2021/08/18,0.25
2021/08/19,0.813
2021/08/20,0.647
2021/08/21,0.68
2021/08/22,0.7
2021/08/23,0.31
2021/08/24,0.405
2021/08/25,0.572
2021/08/26,0.672
2021/08/27,0.594
2021/08/28,0.3
2021/08/29,0.155
2021/08/30,0.267
2021/08/31,0.499
2021/09/01,0.353
2021/09/02,0.633
2021/09/03,0.771
2021/09/04,0.519
2021/09/05,0.726
2021/09/06,0.742
2021/09/07,0.595
2021/09/08,0.617
2021/09/09,0.474
2021/09/10,0.388
2021/09/11,0.347
2021/09/12,0.641
2021/09/13,0.388
2021/09/14,0.118
2021/09/15,0.111
2021/09/16,0.156
2021/09/17,0.133
2021/09/18,0.237
2021/09/19,0.334
2021/09/20,0.255
2021/09/21,0.544
2021/09/22,0.369
2021/09/23,-0.119
2021/09/24,-0.158
2021/09/25,0.38
2021/09/26,0.354
2021/09/27,0.239
2021/09/28,-0.138
2021/09/29,-0.149
2021/09/30,-0.243
2021/10/01,0.139
2021/10/02,0.368
2021/10/03,0.293
2021/10/04,0.126
2021/10/05,0.48
2021/10/06,0.641
2021/10/07,0.421
2021/10/08,0.59
2021/10/09,0.294
2021/10/10,0.063
2021/10/11,0.265
2021/10/12,0.352
2021/10/13,0.394
2021/10/14,0.28
2021/10/15,-0.166
2021/10/16,-0.073
2021/10/17,0.046
2021/10/18,-0.002
2021/10/19,0.021
2021/10/20,0.151
2021/10/21,0.38
2021/10/22,0.637
2021/10/23,0.462
2021/10/24,0.414
2021/10/25,0.682
2021/10/26,0.85
2021/10/27,0.756
2021/10/28,0.41
2021/10/29,0.19
2021/10/30,0.298
2021/10/31,0.037
2021/11/01,0.4
2021/11/02,0.619
2021/11/03,0.752
2021/11/04,0.175
2021/11/05,0.13
2021/11/06,0.063
2021/11/07,0.434
2021/11/08,0.591
2021/11/09,0.808
2021/11/10,0.568
2021/11/11,0.703
2021/11/12,0.71
2021/11/13,0.712
2021/11/14,0.438
2021/11/15,0.427
2021/11/16,0.099
2021/11/17,0.417
2021/11/18,0.831
2021/11/19,0.271
2021/11/20,-0.233
2021/11/21,-0.498
2021/11/22,-0.161
2021/11/23,0.088
2021/11/24,0.208
2021/11/25,-0.185
2021/11/26,-0.789
2021/11/27,-0.506
2021/11/28,-0.076
2021/11/29,0.217
2021/11/30,0.304
2021/12/01,0.443
2021/12/02,0.738
2021/12/03,0.737
2021/12/04,0.469
2021/12/05,0.627
2021/12/06,0.747
2021/12/07,0.808
2021/12/08,0.644
2021/12/09,0.458
2021/12/10,0.109
2021/12/11,-0.146
2021/12/12,-0.127
2021/12/13,0.321
2021/12/14,0.691
2021/12/15,0.659
2021/12/16,0.203
2021/12/17,-0.094
2021/12/18,0.13
2021/12/19,0.17
2021/12/20,0.564
2021/12/21,0.705
2021/12/22,0.428
2021/12/23,0.139
2021/12/24,0.04
2021/12/25,-0.049
2021/12/26,-0.115
2021/12/27,-0.021
2021/12/28,-0.004
2021/12/29,0.221
2021/12/30,0.415
2021/12/31,0.097
2022/01/01,-0.064
2022/01/02,0.183
2022/01/03,0.511
2022/01/04,0.792
2022/01/05,0.653
2022/01/06,0.232
2022/01/07,-0.338
2022/01/08,-0.459
2022/01/09,0.199
2022/01/10,0.136
2022/01/11,0.126
2022/01/12,0.34
2022/01/13,0.361
2022/01/14,0.304
2022/01/15,-0.108
2022/01/16,-0.21
2022/01/17,-0.08
2022/01/18,0.37
2022/01/19,0.349
2022/01/20,0.286
2022/01/21,0.245
2022/01/22,0.6
2022/01/23,0.501
2022/01/24,0.262
2022/01/25,-0.139
2022/01/26,0.007
2022/01/27,0.126
2022/01/28,0.011
2022/01/29,0.028
2022/01/30,0.162
2022/01/31,0.071
2022/02/01,0.266
2022/02/02,0.441
2022/02/03,-0.091
2022/02/04,0.028
2022/02/05,0.07
2022/02/06,0.371
2022/02/07,0.156
2022/02/08,0.104
2022/02/09,0.279
2022/02/10,0.287
2022/02/11,0.001
2022/02/12,-0.101
2022/02/13,0.177
2022/02/14,0.298
2022/02/15,0.364
2022/02/16,-0.058
2022/02/17,-0.186
2022/02/18,-0.17
2022/02/19,-0.29
2022/02/20,-0.141
2022/02/21,0.043
2022/02/22,-0.097
2022/02/23,-0.085
2022/02/24,-0.034
2022/02/25,-0.047
2022/02/26,-0.072
2022/02/27,0.234
2022/02/28,0.061
2022/03/01,0.076
2022/03/02,0.055
2022/03/03,-0.139
2022/03/04,0.026
2022/03/05,-0.27
2022/03/06,-0.323
2022/03/07,-0.545
2022/03/08,-0.339
2022/03/09,-0.168
2022/03/10,0.269
2022/03/11,0.148
2022/03/12,0.626
2022/03/13,0.264
2022/03/14,0.161
2022/03/15,-0.098
2022/03/16,-0.144
2022/03/17,-0.068
2022/03/18,0.066
2022/03/19,0.345
2022/03/20,0.146
2022/03/21,0.21
2022/03/22,0.07
2022/03/23,0.143
2022/03/24,0.062
2022/03/25,0.361
2022/03/26,0.13
2022/03/27,-0.126
2022/03/28,0.121
2022/03/29,0.235
2022/03/30,0.353
2022/03/31,0.104
2022/04/01,0.194
2022/04/02,-0.014
2022/04/03,-0.003
2022/04/04,-0.165
2022/04/05,-0.001
2022/04/06,0.099
2022/04/07,0.234
2022/04/08,0.249
2022/04/09,0.072
2022/04/10,-0.004
2022/04/11,0.338
2022/04/12,0.088
2022/04/13,-0.048
2022/04/14,0.002
2022/04/15,-0.041
2022/04/16,-0.188
2022/04/17,0.204
2022/04/18,0.492
2022/04/19,0.479
2022/04/20,0.173
2022/04/21,-0.09
2022/04/22,-0.063
2022/04/23,0.158
2022/04/24,0.254
2022/04/25,0.226
2022/04/26,-0.158
2022/04/27,-0.347
2022/04/28,-0.283
2022/04/29,-0.176
2022/04/30,0.192
2022/05/01,0.597
2022/05/02,0.56
2022/05/03,0.609
2022/05/04,0.334
2022/05/05,0.108
2022/05/06,-0.052
2022/05/07,-0.116
2022/05/08,0.163
2022/05/09,0.487
2022/05/10,0.339
2022/05/11,0.613
2022/05/12,0.325
2022/05/13,0.591
2022/05/14,0.098
2022/05/15,0.095
2022/05/16,0.088
2022/05/17,0.022
2022/05/18,0.196
2022/05/19,0.015
2022/05/20,-0.04
2022/05/21,-0.029
2022/05/22,-0.343
2022/05/23,-0.264
2022/05/24,-0.23
2022/05/25,-0.102
2022/05/26,-0.298
2022/05/27,0.054
2022/05/28,-0.079
2022/05/29,0
2022/05/30,-0.071
2022/05/31,-0.027
2022/06/01,-0.23
2022/06/02,-0.201
2022/06/03,-0.062
2022/06/04,0.023
2022/06/05,-0.09
2022/06/06,-0.495
2022/06/07,-0.321
2022/06/08,-0.02
2022/06/09,-0.16
2022/06/10,-0.178
2022/06/11,-0.109
2022/06/12,-0.069
2022/06/13,-0.26
2022/06/14,-0.772
2022/06/15,-1.519
2022/06/16,-1.573
2022/06/17,-1.154
2022/06/18,-0.692
2022/06/19,-0.933
2022/06/20,-0.998
2022/06/21,-0.886
2022/06/22,-0.767
2022/06/23,-0.885
2022/06/24,-0.821
2022/06/25,-0.371
2022/06/26,-0.596
2022/06/27,-0.267
2022/06/28,-0.416
2022/06/29,-0.478
2022/06/30,-0.534
2022/07/01,-0.409
2022/07/02,-0.311
2022/07/03,0.025
2022/07/04,0.039
2022/07/05,0.136
2022/07/06,0.041
2022/07/07,-0.221
2022/07/08,0.08
2022/07/09,-0.077
2022/07/10,0.114
2022/07/11,-0.132
2022/07/12,0.118
2022/07/13,-0.348
2022/07/14,-0.382
2022/07/15,-0.148
2022/07/16,0.167
2022/07/17,0.136
2022/07/18,0.265
2022/07/19,0.512
2022/07/20,0.412
2022/07/21,0.183
2022/07/22,-0.007
2022/07/23,0.434
2022/07/24,0.46
2022/07/25,0.016
2022/07/26,-0.127
2022/07/27,-0.124
2022/07/28,0.096
2022/07/29,-0.09
2022/07/30,-0.062
2022/07/31,-0.136
2022/08/01,-0.12
2022/08/02,0.248
2022/08/03,0.032
2022/08/04,-0.035
2022/08/05,0.307
2022/08/06,0.129
2022/08/07,-0.022
2022/08/08,-0.361
2022/08/09,-0.362
2022/08/10,-0.209
2022/08/11,-0.013
2022/08/12,-0.092
2022/08/13,0.261
2022/08/14,0.462
2022/08/15,0.14
2022/08/16,0.275
2022/08/17,0.153
2022/08/18,-0.194
2022/08/19,-0.617
2022/08/20,-0.762
2022/08/21,-0.43
2022/08/22,-0.403
2022/08/23,-0.041
2022/08/24,0.135
2022/08/25,-0.055
2022/08/26,0.067
2022/08/27,0.377
2022/08/28,0.29
2022/08/29,0.716
2022/08/30,0.533
2022/08/31,0.345
2022/09/01,0.067
2022/09/02,0.409
2022/09/03,0.178
2022/09/04,0.297
2022/09/05,-0.324
2022/09/06,-0.553
2022/09/07,-0.442
2022/09/08,-0.022
2022/09/09,-0.269
2022/09/10,-0.338
2022/09/11,-0.563
2022/09/12,-0.485
2022/09/13,-0.267
2022/09/14,-0.703
2022/09/15,-9.855
2022/09/16,-19.234
2022/09/17,-25.692
2022/09/18,-30.104
2022/09/19,-33.235
2022/09/20,-35.548
2022/09/21,-37.317
2022/09/22,-38.71
2022/09/23,-39.832
2022/09/24,-40.755
2022/09/25,-41.526
2022/09/26,-42.18
2022/09/27,-42.741
2022/09/28,-43.228
2022/09/29,-43.654
2022/09/30,-44.03
2022/10/01,-44.364
2022/10/02,-44.663
2022/10/03,-44.932
2022/10/04,-45.175
2022/10/05,-45.396
