Date,sentbyaddress30var
2019/06/17,1765526106
2019/06/18,1717146559
2019/06/19,1713618690
2019/06/20,1763014339
2019/06/21,1747875547
2019/06/22,1729396408
2019/06/23,1733182260
2019/06/24,1700373951
2019/06/25,1652883399
2019/06/26,1675247619
2019/06/27,1673843371
2019/06/28,1705767224
2019/06/29,1751586752
2019/06/30,1865856702
2019/07/01,1626297023
2019/07/02,1655112019
2019/07/03,1656406848
2019/07/04,1656375092
2019/07/05,1652353348
2019/07/06,1640201288
2019/07/07,1710514936
2019/07/08,1620856976
2019/07/09,1620707910
2019/07/10,1613237686
2019/07/11,1591813178
2019/07/12,923055731
2019/07/13,1024193151
2019/07/14,1100579528
2019/07/15,1101634605
2019/07/16,761208978
2019/07/17,764842472
2019/07/18,776584770
2019/07/19,782869117
2019/07/20,848854114
2019/07/21,904462780
2019/07/22,891534882
2019/07/23,931795104
2019/07/24,978808897
2019/07/25,990986425
2019/07/26,830974734
2019/07/27,802505316
2019/07/28,818273016
2019/07/29,816502609
2019/07/30,838010351
2019/07/31,838396954
2019/08/01,668042328
2019/08/02,570554304
2019/08/03,534545959
2019/08/04,516985351
2019/08/05,558658400
2019/08/06,616908143
2019/08/07,597671389
2019/08/08,530976817
2019/08/09,525063387
2019/08/10,526217921
2019/08/11,494891942
2019/08/12,558174271
2019/08/13,559358447
2019/08/14,553258712
2019/08/15,525740646
2019/08/16,535046952
2019/08/17,544710087
2019/08/18,548624222
2019/08/19,540350191
2019/08/20,504921547
2019/08/21,513060291
2019/08/22,497600941
2019/08/23,468690554
2019/08/24,434342486
2019/08/25,432555771
2019/08/26,427229453
2019/08/27,407477023
2019/08/28,402124505
2019/08/29,384183666
2019/08/30,376355288
2019/08/31,349251251
2019/09/01,357527140
2019/09/02,297627029
2019/09/03,258921284
2019/09/04,250033400
2019/09/05,251951576
2019/09/06,263204689
2019/09/07,263823613
2019/09/08,262687298
2019/09/09,278050532
2019/09/10,245936865
2019/09/11,218929113
2019/09/12,221107773
2019/09/13,232270783
2019/09/14,231145824
2019/09/15,233452895
2019/09/16,207442237
2019/09/17,169108072
2019/09/18,169705546
2019/09/19,169353580
2019/09/20,171762011
2019/09/21,225449724
2019/09/22,305558334
2019/09/23,363033483
2019/09/24,364208089
2019/09/25,384758525
2019/09/26,394793789
2019/09/27,413612789
2019/09/28,438128921
2019/09/29,512329998
2019/09/30,515604637
2019/10/01,512178403
2019/10/02,491428332
2019/10/03,515242733
2019/10/04,541494588
2019/10/05,498834824
2019/10/06,485961742
2019/10/07,487064168
2019/10/08,483144148
2019/10/09,450766575
2019/10/10,449533892
2019/10/11,445270738
2019/10/12,418711157
2019/10/13,440747685
2019/10/14,439860636
2019/10/15,436781872
2019/10/16,378307010
2019/10/17,345168633
2019/10/18,322084982
2019/10/19,290287666
2019/10/20,243781004
2019/10/21,241426105
2019/10/22,225088341
2019/10/23,216214203
2019/10/24,213376889
2019/10/25,219739752
2019/10/26,224012417
2019/10/27,231240401
2019/10/28,232364114
2019/10/29,202241110
2019/10/30,203056447
2019/10/31,201241412
2019/11/01,201562112
2019/11/02,203847005
2019/11/03,212243942
2019/11/04,203639755
2019/11/05,206919743
2019/11/06,202545452
2019/11/07,376894749
2019/11/08,351621910
2019/11/09,364480258
2019/11/10,352551102
2019/11/11,352957142
2019/11/12,342603879
2019/11/13,348489957
2019/11/14,348674369
2019/11/15,349696032
2019/11/16,373522712
2019/11/17,370330137
2019/11/18,370655738
2019/11/19,356373366
2019/11/20,356992151
2019/11/21,367626929
2019/11/22,403327501
2019/11/23,420266831
2019/11/24,472866529
2019/11/25,471983315
2019/11/26,465184392
2019/11/27,475160394
2019/11/28,489965953
2019/11/29,489701838
2019/11/30,527413731
2019/12/01,543818334
2019/12/02,536606443
2019/12/03,512678827
2019/12/04,514058171
2019/12/05,494201454
2019/12/06,503786581
2019/12/07,363548603
2019/12/08,461989495
2019/12/09,459001608
2019/12/10,459470893
2019/12/11,448544589
2019/12/12,417557498
2019/12/13,391973437
2019/12/14,418369301
2019/12/15,438400887
2019/12/16,435309522
2019/12/17,436706273
2019/12/18,425442803
2019/12/19,414466606
2019/12/20,409736421
2019/12/21,374912430
2019/12/22,300929221
2019/12/23,301856125
2019/12/24,293587523
2019/12/25,280976961
2019/12/26,278382382
2019/12/27,280183580
2019/12/28,296970433
2019/12/29,307231759
2019/12/30,305932623
2019/12/31,314120967
2020/01/01,316932177
2020/01/02,334920789
2020/01/03,321510002
2020/01/04,312209367
2020/01/05,317777241
2020/01/06,309025446
2020/01/07,273537462
2020/01/08,258476125
2020/01/09,261303781
2020/01/10,251408458
2020/01/11,249197142
2020/01/12,256538827
2020/01/13,251941222
2020/01/14,285883860
2020/01/15,321525729
2020/01/16,405490702
2020/01/17,414130285
2020/01/18,418458218
2020/01/19,419831736
2020/01/20,420105609
2020/01/21,406654748
2020/01/22,408082625
2020/01/23,410807696
2020/01/24,437092475
2020/01/25,518648034
2020/01/26,592921802
2020/01/27,605447665
2020/01/28,590194955
2020/01/29,586229605
2020/01/30,586042091
2020/01/31,537950251
2020/02/01,517980397
2020/02/02,528305979
2020/02/03,546371077
2020/02/04,536361992
2020/02/05,545720337
2020/02/06,551052870
2020/02/07,553265374
2020/02/08,588246854
2020/02/09,638522198
2020/02/10,658817365
2020/02/11,697262172
2020/02/12,914629799
2020/02/13,1030577202
2020/02/14,1066319003
2020/02/15,1049687353
2020/02/16,1058419302
2020/02/17,1092940919
2020/02/18,1145900929
2020/02/19,1163913255
2020/02/20,1172724383
2020/02/21,1174565546
2020/02/22,1187830780
2020/02/23,1137860427
2020/02/24,996943287
2020/02/25,814784029
2020/02/26,717111995
2020/02/27,654617512
2020/02/28,595510611
2020/02/29,534724708
2020/03/01,519479605
2020/03/02,448894031
2020/03/03,361297585
2020/03/04,357661776
2020/03/05,291873956
2020/03/06,281757188
2020/03/07,286609889
2020/03/08,308913231
2020/03/09,310138089
2020/03/10,311428520
2020/03/11,312370941
2020/03/12,320076366
2020/03/13,236728222
2020/03/14,192720299
2020/03/15,191789160
2020/03/16,196117601
2020/03/17,204805321
2020/03/18,264030922
2020/03/19,540842219
2020/03/20,651997088
2020/03/21,1233404553
2020/03/22,1285301058
2020/03/23,1377095006
2020/03/24,1443719316
2020/03/25,1455479252
2020/03/26,1457142992
2020/03/27,1473825512
2020/03/28,1487904860
2020/03/29,1529315929
2020/03/30,1493345903
2020/03/31,1413076306
2020/04/01,1421381469
2020/04/02,1373482607
2020/04/03,1352526076
2020/04/04,1399846340
2020/04/05,1445625120
2020/04/06,1392915370
2020/04/07,1320299570
2020/04/08,1460093098
2020/04/09,1436022991
2020/04/10,1405088936
2020/04/11,1368819383
2020/04/12,1371718087
2020/04/13,1337415378
2020/04/14,1327670713
2020/04/15,1327080850
2020/04/16,1317741709
2020/04/17,1323766267
2020/04/18,1214016562
2020/04/19,1187371954
2020/04/20,813726453
2020/04/21,805953061
2020/04/22,758817030
2020/04/23,755009254
2020/04/24,795122152
2020/04/25,788567666
2020/04/26,776599840
2020/04/27,766082056
2020/04/28,700326892
2020/04/29,717828326
2020/04/30,721535296
2020/05/01,697506806
2020/05/02,685356853
2020/05/03,688471735
2020/05/04,571116864
2020/05/05,413304493
2020/05/06,375921412
2020/05/07,352470789
2020/05/08,299387505
2020/05/09,299094840
2020/05/10,271656750
2020/05/11,190737952
2020/05/12,143128450
2020/05/13,162190011
2020/05/14,167809317
2020/05/15,167722052
2020/05/16,155792427
2020/05/17,170446901
2020/05/18,170247461
2020/05/19,169227223
2020/05/20,166946050
2020/05/21,165838931
2020/05/22,154990326
2020/05/23,159897451
2020/05/24,164937710
2020/05/25,163787990
2020/05/26,158022085
2020/05/27,161679318
2020/05/28,172961620
2020/05/29,263368882
2020/05/30,281321067
2020/05/31,285002919
2020/06/01,313013004
2020/06/02,418006323
2020/06/03,428809741
2020/06/04,454796447
2020/06/05,460199590
2020/06/06,460206462
2020/06/07,479387963
2020/06/08,481057723
2020/06/09,531341806
2020/06/10,547995400
2020/06/11,556337764
2020/06/12,557051916
2020/06/13,517227041
2020/06/14,505917247
2020/06/15,494617111
2020/06/16,454806802
2020/06/17,435029634
2020/06/18,481865184
2020/06/19,472755610
2020/06/20,477974418
2020/06/21,469163825
2020/06/22,507590879
2020/06/23,506687318
2020/06/24,470130823
2020/06/25,455272318
2020/06/26,453418850
2020/06/27,457647737
2020/06/28,489167489
2020/06/29,720476910
2020/06/30,771038469
2020/07/01,810080920
2020/07/02,847453374
2020/07/03,844578525
2020/07/04,851552940
2020/07/05,838484439
2020/07/06,748480870
2020/07/07,599039264
2020/07/08,572776413
2020/07/09,577648554
2020/07/10,548874778
2020/07/11,519523966
2020/07/12,518945238
2020/07/13,517020180
2020/07/14,428183187
2020/07/15,433207535
2020/07/16,402235098
2020/07/17,351033364
2020/07/18,378167960
2020/07/19,368753765
2020/07/20,367336848
2020/07/21,364164956
2020/07/22,364722587
2020/07/23,362442047
2020/07/24,367037070
2020/07/25,363034535
2020/07/26,362295604
2020/07/27,384519235
2020/07/28,520601128
2020/07/29,428514165
2020/07/30,415227635
2020/07/31,415871491
2020/08/01,446358931
2020/08/02,450322704
2020/08/03,473198393
2020/08/04,440581918
2020/08/05,471313864
2020/08/06,539534137
2020/08/07,550056230
2020/08/08,549953588
2020/08/09,551656996
2020/08/10,555601348
2020/08/11,547457278
2020/08/12,827152050
2020/08/13,927789714
2020/08/14,948275265
2020/08/15,952436822
2020/08/16,955091650
2020/08/17,933253954
2020/08/18,953327488
2020/08/19,962881076
2020/08/20,947174368
2020/08/21,943678152
2020/08/22,974986935
2020/08/23,969056113
2020/08/24,973470286
2020/08/25,993283600
2020/08/26,971427287
2020/08/27,822471970
2020/08/28,855228976
2020/08/29,934728953
2020/08/30,1161280142
2020/08/31,1144557560
2020/09/01,1215491245
2020/09/02,1276749889
2020/09/03,1238256045
2020/09/04,1076015526
2020/09/05,1000158090
2020/09/06,897553223
2020/09/07,817852787
2020/09/08,811288247
2020/09/09,835440463
2020/09/10,893357353
2020/09/11,923134655
2020/09/12,984798319
2020/09/13,1089678262
2020/09/14,1104199589
2020/09/15,1061992940
2020/09/16,1064485637
2020/09/17,1212472378
2020/09/18,1270880583
2020/09/19,1252700499
2020/09/20,1244520403
2020/09/21,1292043853
2020/09/22,1235102686
2020/09/23,1195447392
2020/09/24,1224937599
2020/09/25,1168001783
2020/09/26,1121531239
2020/09/27,1112414676
2020/09/28,1123053364
2020/09/29,1078191409
2020/09/30,1086864120
2020/10/01,1078981838
2020/10/02,1044299363
2020/10/03,1029095136
2020/10/04,1012075406
2020/10/05,953829583
2020/10/06,951291534
2020/10/07,951447743
2020/10/08,946428957
2020/10/09,919357416
2020/10/10,858478371
2020/10/11,778373138
2020/10/12,713131860
2020/10/13,636507946
2020/10/14,560174993
2020/10/15,1324241954
2020/10/16,1563905568
2020/10/17,1607594888
2020/10/18,1585952491
2020/10/19,1597108467
2020/10/20,1580329651
2020/10/21,1612142283
2020/10/22,1741312833
2020/10/23,1802026956
2020/10/24,1807075508
2020/10/25,1814818376
2020/10/26,1799285978
2020/10/27,1770613128
2020/10/28,1766652776
2020/10/29,1760187408
2020/10/30,1744435390
2020/10/31,1734157447
2020/11/01,1688702213
2020/11/02,1594234105
2020/11/03,1532987873
2020/11/04,1526499310
2020/11/05,1440355474
2020/11/06,1430384284
2020/11/07,1352469107
2020/11/08,1317237066
2020/11/09,1285810261
2020/11/10,1213817590
2020/11/11,1161137226
2020/11/12,1162770654
2020/11/13,1150620587
2020/11/14,728347947
2020/11/15,568406463
2020/11/16,546607087
2020/11/17,521384282
2020/11/18,518966148
2020/11/19,504143658
2020/11/20,516927909
2020/11/21,521712744
2020/11/22,539974658
2020/11/23,574484439
2020/11/24,474678950
2020/11/25,489037872
2020/11/26,455140048
2020/11/27,468123026
2020/11/28,399290804
2020/11/29,378290350
2020/11/30,375243663
2020/12/01,330083972
2020/12/02,352168392
2020/12/03,358832620
2020/12/04,313159461
2020/12/05,329876514
2020/12/06,354718428
2020/12/07,370766191
2020/12/08,372414404
2020/12/09,381532999
2020/12/10,426775300
2020/12/11,434854924
2020/12/12,431888130
2020/12/13,441898834
2020/12/14,474853853
2020/12/15,459553265
2020/12/16,538894721
2020/12/17,763891342
2020/12/18,803068988
2020/12/19,862061469
2020/12/20,885399179
2020/12/21,895445928
2020/12/22,907783264
2020/12/23,894987295
2020/12/24,896108801
2020/12/25,861463609
2020/12/26,863807871
2020/12/27,842418284
2020/12/28,849509815
2020/12/29,832045587
2020/12/30,834944891
2020/12/31,837089776
2021/01/01,828143562
2021/01/02,831061367
2021/01/03,837848967
2021/01/04,839711252
2021/01/05,816537186
2021/01/06,867488887
2021/01/07,1017964644
2021/01/08,1035047838
2021/01/09,1048549839
2021/01/10,1054792008
2021/01/11,1054014388
2021/01/12,1055416959
2021/01/13,1056522361
2021/01/14,1057528560
2021/01/15,1067564558
2021/01/16,951810000
2021/01/17,932580696
2021/01/18,903475969
2021/01/19,869553733
2021/01/20,804010163
2021/01/21,755736658
2021/01/22,781084670
2021/01/23,743586250
2021/01/24,694824367
2021/01/25,651982910
2021/01/26,614872052
2021/01/27,688369284
2021/01/28,682228054
2021/01/29,689419648
2021/01/30,645523962
2021/01/31,645334366
2021/02/01,568776535
2021/02/02,566920578
2021/02/03,585073159
2021/02/04,586067414
2021/02/05,563764842
2021/02/06,470619832
2021/02/07,447110658
2021/02/08,370445047
2021/02/09,331894784
2021/02/10,325903096
2021/02/11,333828008
2021/02/12,331732217
2021/02/13,331882400
2021/02/14,313666723
2021/02/15,326349695
2021/02/16,326331178
2021/02/17,326046535
2021/02/18,315798940
2021/02/19,348630981
2021/02/20,357539106
2021/02/21,329689170
2021/02/22,325243499
2021/02/23,325067182
2021/02/24,306935958
2021/02/25,308401278
2021/02/26,222761036
2021/02/27,215257033
2021/02/28,212069385
2021/03/01,210487408
2021/03/02,216055175
2021/03/03,219722272
2021/03/04,218717004
2021/03/05,237010637
2021/03/06,246250625
2021/03/07,304740357
2021/03/08,308132532
2021/03/09,317284742
2021/03/10,340469689
2021/03/11,351798714
2021/03/12,377077996
2021/03/13,372845094
2021/03/14,381466909
2021/03/15,390944833
2021/03/16,382224283
2021/03/17,342310791
2021/03/18,342093682
2021/03/19,349452487
2021/03/20,349746974
2021/03/21,334376721
2021/03/22,311490656
2021/03/23,338442070
2021/03/24,343559748
2021/03/25,343347128
2021/03/26,362877337
2021/03/27,359118746
2021/03/28,361198752
2021/03/29,362818222
2021/03/30,347861453
2021/03/31,348753831
2021/04/01,364974455
2021/04/02,474873078
2021/04/03,476496991
2021/04/04,404642828
2021/04/05,366667710
2021/04/06,264841270
2021/04/07,230224401
2021/04/08,232552200
2021/04/09,233502583
2021/04/10,263142370
2021/04/11,265678231
2021/04/12,309218251
2021/04/13,332905465
2021/04/14,421346986
2021/04/15,427314387
2021/04/16,492446474
2021/04/17,537400008
2021/04/18,545966709
2021/04/19,640640418
2021/04/20,714092816
2021/04/21,978293379
2021/04/22,1288389048
2021/04/23,1420722370
2021/04/24,1598292359
2021/04/25,1969622585
2021/04/26,2169031716
2021/04/27,2152514318
2021/04/28,2180189907
2021/04/29,2196709718
2021/04/30,2100216628
2021/05/01,2137253076
2021/05/02,2135598873
2021/05/03,2043907727
2021/05/04,1936471230
2021/05/05,1857809814
2021/05/06,1817043809
2021/05/07,1665128793
2021/05/08,1516804089
2021/05/09,1535017618
2021/05/10,1442287775
2021/05/11,1269660471
2021/05/12,1206015549
2021/05/13,1154474398
2021/05/14,1138320953
2021/05/15,765146690
2021/05/16,745079741
2021/05/17,703559810
2021/05/18,624517185
2021/05/19,807219265
2021/05/20,819222138
2021/05/21,883464952
2021/05/22,1190658061
2021/05/23,1669250665
2021/05/24,1856280571
2021/05/25,1816276443
2021/05/26,1795725412
2021/05/27,1784805415
2021/05/28,1872633156
2021/05/29,1823444355
2021/05/30,1822831799
2021/05/31,1783490942
2021/06/01,1829191952
2021/06/02,1828925801
2021/06/03,1765757063
2021/06/04,1687165485
2021/06/05,1606841969
2021/06/06,1558788552
2021/06/07,1557575979
2021/06/08,1319886824
2021/06/09,1373145992
2021/06/10,1402860163
2021/06/11,1514647895
2021/06/12,1294493936
2021/06/13,1047755705
2021/06/14,959478528
2021/06/15,927022241
2021/06/16,868986331
2021/06/17,898073781
2021/06/18,978982452
2021/06/19,1075465124
2021/06/20,1190070543
2021/06/21,1231625187
2021/06/22,1169755544
2021/06/23,1169381270
2021/06/24,1164378081
2021/06/25,1152867628
2021/06/26,1107799180
2021/06/27,1161547109
2021/06/28,1118514227
2021/06/29,1056710807
2021/06/30,1031654830
2021/07/01,1028215081
2021/07/02,977494232
2021/07/03,806631064
2021/07/04,656626957
2021/07/05,564118911
2021/07/06,501354433
2021/07/07,468956066
2021/07/08,471735777
2021/07/09,474359973
2021/07/10,510830496
2021/07/11,540240133
2021/07/12,553556344
2021/07/13,544839152
2021/07/14,548093889
2021/07/15,537584636
2021/07/16,535729237
2021/07/17,543753651
2021/07/18,563180595
2021/07/19,500438499
2021/07/20,452483819
2021/07/21,446425073
2021/07/22,442284202
2021/07/23,436730633
2021/07/24,443822225
2021/07/25,428920398
2021/07/26,440340233
2021/07/27,461707231
2021/07/28,470253468
2021/07/29,446668402
2021/07/30,454140896
2021/07/31,426132201
2021/08/01,419403406
2021/08/02,487562611
2021/08/03,476146252
2021/08/04,476177413
2021/08/05,500897364
2021/08/06,500912804
2021/08/07,509476455
2021/08/08,515337253
2021/08/09,497738519
2021/08/10,478193490
2021/08/11,473928246
2021/08/12,473026499
2021/08/13,481630301
2021/08/14,526673909
2021/08/15,569578414
2021/08/16,558754149
2021/08/17,527426630
2021/08/18,533202450
2021/08/19,547605334
2021/08/20,554805940
2021/08/21,555741469
2021/08/22,568014209
2021/08/23,528314456
2021/08/24,549477031
2021/08/25,617660749
2021/08/26,632213378
2021/08/27,668434805
2021/08/28,620037041
2021/08/29,584969646
2021/08/30,552387364
2021/08/31,534387854
2021/09/01,384067332
2021/09/02,377313566
2021/09/03,380305020
2021/09/04,387370654
2021/09/05,391657093
2021/09/06,391383392
2021/09/07,409268352
2021/09/08,413625502
2021/09/09,412315834
2021/09/10,462708608
2021/09/11,845549210
2021/09/12,908592555
2021/09/13,1289614680
2021/09/14,1307243013
2021/09/15,1328946888
2021/09/16,1332133655
2021/09/17,1331012253
2021/09/18,1292264505
2021/09/19,1266448506
2021/09/20,1298742271
2021/09/21,1296927676
2021/09/22,1296716702
2021/09/23,1289935264
2021/09/24,1260738380
2021/09/25,1226163296
2021/09/26,1211460040
2021/09/27,1215780576
2021/09/28,1241003206
2021/09/29,1245538129
2021/09/30,1294879209
2021/10/01,1296852945
2021/10/02,1298165450
2021/10/03,1277295642
2021/10/04,1318030718
2021/10/05,1288907460
2021/10/06,1308277905
2021/10/07,1484767745
2021/10/08,1543935969
2021/10/09,1545674163
2021/10/10,1529990136
2021/10/11,1239686747
2021/10/12,1200900991
2021/10/13,835850604
2021/10/14,795900168
2021/10/15,771466846
2021/10/16,783804203
2021/10/17,788978418
2021/10/18,803756185
2021/10/19,860590742
2021/10/20,928391403
2021/10/21,1012232530
2021/10/22,1082531249
2021/10/23,1223835244
2021/10/24,1249637475
2021/10/25,1271310982
2021/10/26,1199463190
2021/10/27,1142607329
2021/10/28,1322136340
2021/10/29,1437556500
2021/10/30,1302042361
2021/10/31,1243587981
2021/11/01,1186540151
2021/11/02,1169348657
2021/11/03,1024341134
2021/11/04,1036486700
2021/11/05,1037399631
2021/11/06,1013958405
2021/11/07,1018290519
2021/11/08,1025981061
2021/11/09,950763389
2021/11/10,977170884
2021/11/11,940001822
2021/11/12,817069099
2021/11/13,747100544
2021/11/14,686036026
2021/11/15,634279994
2021/11/16,542327368
2021/11/17,595507736
2021/11/18,600178589
2021/11/19,602329039
2021/11/20,763823449
2021/11/21,752698331
2021/11/22,900617813
2021/11/23,953435219
2021/11/24,953536397
2021/11/25,980813321
2021/11/26,988206674
2021/11/27,1009051720
2021/11/28,1111440594
2021/11/29,1126365584
2021/11/30,1122676298
2021/12/01,1170752900
2021/12/02,1137007701
2021/12/03,1116257629
2021/12/04,1178411559
2021/12/05,2832883718
2021/12/06,2847042328
2021/12/07,2860959287
2021/12/08,2870104571
2021/12/09,2872823313
2021/12/10,2783229588
2021/12/11,2753570856
2021/12/12,2703380253
2021/12/13,2650464936
2021/12/14,2597716141
2021/12/15,2598454354
2021/12/16,2597750374
2021/12/17,2320381956
2021/12/18,2346986345
2021/12/19,2359137628
2021/12/20,2304521661
2021/12/21,2305148193
2021/12/22,2279685935
2021/12/23,2272215790
2021/12/24,2319259272
2021/12/25,2373797823
2021/12/26,2375273921
2021/12/27,2317625773
2021/12/28,2213273579
2021/12/29,2245289273
2021/12/30,2244828751
2021/12/31,2245892023
2022/01/01,2253173265
2022/01/02,2334261549
2022/01/03,2294420583
2022/01/04,460423225
2022/01/05,465522829
2022/01/06,466504293
2022/01/07,397929779
2022/01/08,402128766
2022/01/09,500992532
2022/01/10,588631001
2022/01/11,589344737
2022/01/12,644095198
2022/01/13,687423583
2022/01/14,684710186
2022/01/15,678559938
2022/01/16,662012193
2022/01/17,653761481
2022/01/18,654284475
2022/01/19,653886763
2022/01/20,646125773
2022/01/21,649040065
2022/01/22,651669174
2022/01/23,598066616
2022/01/24,500333612
2022/01/25,506584183
2022/01/26,529398881
2022/01/27,573794616
2022/01/28,583830522
2022/01/29,569867923
2022/01/30,569372568
2022/01/31,562887550
2022/02/01,539332103
2022/02/02,539683137
2022/02/03,547644187
2022/02/04,555197102
2022/02/05,655204357
2022/02/06,699187128
2022/02/07,700511192
2022/02/08,652296943
2022/02/09,615355494
2022/02/10,649178068
2022/02/11,589470920
2022/02/12,533136058
2022/02/13,564566284
2022/02/14,586822629
2022/02/15,596914481
2022/02/16,597606751
2022/02/17,600337678
2022/02/18,656854198
2022/02/19,660050063
2022/02/20,633094372
2022/02/21,673845795
2022/02/22,662397501
2022/02/23,635297523
2022/02/24,618088436
2022/02/25,581326651
2022/02/26,560104583
2022/02/27,536928731
2022/02/28,514796673
2022/03/01,513239297
2022/03/02,540882341
2022/03/03,552718053
2022/03/04,545254064
2022/03/05,505585029
2022/03/06,509108782
2022/03/07,459528875
2022/03/08,624142908
2022/03/09,705717255
2022/03/10,1189024527
2022/03/11,1189366413
2022/03/12,1192902273
2022/03/13,1197019075
2022/03/14,1203273120
2022/03/15,1285817031
2022/03/16,1676477432
2022/03/17,1678299410
2022/03/18,2081368304
2022/03/19,2041075545
2022/03/20,1877426060
2022/03/21,1846630196
2022/03/22,1949640434
2022/03/23,1773403760
2022/03/24,1640197033
2022/03/25,1572415780
2022/03/26,1521829888
2022/03/27,1507891380
2022/03/28,1516803469
2022/03/29,1495346544
2022/03/30,1445765042
2022/03/31,1452382391
2022/04/01,1523929309
2022/04/02,1674241744
2022/04/03,1886402729
2022/04/04,2090932428
2022/04/05,2241196082
2022/04/06,2353185141
2022/04/07,2374624784
2022/04/08,2461024082
2022/04/09,2049939566
2022/04/10,2068197808
2022/04/11,2102518614
2022/04/12,2171650754
2022/04/13,2312616477
2022/04/14,2212984660
2022/04/15,1755338478
2022/04/16,1768475788
2022/04/17,1205695501
2022/04/18,1168100645
2022/04/19,1363773107
2022/04/20,1514696217
2022/04/21,1207081343
2022/04/22,1138052412
2022/04/23,1120574884
2022/04/24,1099181199
2022/04/25,1039866468
2022/04/26,1012749048
2022/04/27,977917804
2022/04/28,938650040
2022/04/29,926280978
2022/04/30,930371164
2022/05/01,957800157
2022/05/02,1004241564
2022/05/03,1040291273
2022/05/04,996862944
2022/05/05,1020549139
2022/05/06,1012295481
2022/05/07,1002033104
2022/05/08,979590770
2022/05/09,982089483
2022/05/10,995480280
2022/05/11,1030345418
2022/05/12,1262437955
2022/05/13,1595458446
2022/05/14,1594598617
2022/05/15,1590237237
2022/05/16,1583020895
2022/05/17,1548749579
2022/05/18,1614301494
2022/05/19,1424821089
2022/05/20,1163108960
2022/05/21,1145271326
2022/05/22,1165316699
2022/05/23,1178217249
2022/05/24,1182255872
2022/05/25,1225967690
2022/05/26,1370640330
2022/05/27,1440102230
2022/05/28,1436090156
2022/05/29,1441960960
2022/05/30,1551808307
2022/05/31,1522630007
2022/06/01,1507630293
2022/06/02,1592048566
2022/06/03,1719570366
2022/06/04,1827762401
2022/06/05,1988750192
2022/06/06,2043849278
2022/06/07,2111238500
2022/06/08,2236170736
2022/06/09,2243132796
2022/06/10,2239906404
2022/06/11,1835801507
2022/06/12,1171906625
2022/06/13,1156548087
2022/06/14,1144864320
2022/06/15,1065766995
2022/06/16,1018692680
2022/06/17,738713054
2022/06/18,691142269
2022/06/19,662306669
2022/06/20,590904229
2022/06/21,567745619
2022/06/22,551363126
2022/06/23,497780494
2022/06/24,491401105
2022/06/25,530553208
2022/06/26,603156409
2022/06/27,519676401
2022/06/28,479940033
2022/06/29,483691744
2022/06/30,373665596
2022/07/01,446183133
2022/07/02,590534766
2022/07/03,624715912
2022/07/04,638831778
2022/07/05,640835860
2022/07/06,686442439
2022/07/07,745495314
2022/07/08,730486584
2022/07/09,766447944
2022/07/10,823096917
2022/07/11,827517674
2022/07/12,812974728
2022/07/13,863592033
2022/07/14,977850926
2022/07/15,1233482743
2022/07/16,1772231032
2022/07/17,2053626523
2022/07/18,2054191760
2022/07/19,2040064877
2022/07/20,2048094033
2022/07/21,2073792481
2022/07/22,2120721458
2022/07/23,2045095762
2022/07/24,2010001011
2022/07/25,2297594553
2022/07/26,12911082992
2022/07/27,12714748848
2022/07/28,12384785356
2022/07/29,12036239382
2022/07/30,11719203157
2022/07/31,11647417395
2022/08/01,12263208620
2022/08/02,12124399413
2022/08/03,11991226976
2022/08/04,14533212469
2022/08/05,14349195168
2022/08/06,14205845604
2022/08/07,14001100914
2022/08/08,13902277953
2022/08/09,13892045997
2022/08/10,13690852946
2022/08/11,13658972394
2022/08/12,13651092476
2022/08/13,13713912139
2022/08/14,13877611876
2022/08/15,14063747283
2022/08/16,14159740712
2022/08/17,14146135073
2022/08/18,14048943893
2022/08/19,14149956187
2022/08/20,14321271877
2022/08/21,14415681445
2022/08/22,14579892960
2022/08/23,14696775150
2022/08/24,14734194635
2022/08/25,4950818055
2022/08/26,5070726845
2022/08/27,5123918763
2022/08/28,5222773438
2022/08/29,5331590181
2022/08/30,5482337690
2022/08/31,4752443964
2022/09/01,4751114108
2022/09/02,4626248746
2022/09/03,857549566
2022/09/04,969507001
2022/09/05,826037688
2022/09/06,667428393
2022/09/07,670627994
2022/09/08,667873376
2022/09/09,665995775
2022/09/10,660907958
2022/09/11,654167319
2022/09/12,657627216
2022/09/13,656393764
2022/09/14,676795961
2022/09/15,798985191
2022/09/16,961851560
2022/09/17,2211840475
2022/09/18,2220909617
2022/09/19,2208533622
2022/09/20,2208304934
2022/09/21,2191090088
2022/09/22,2169841687
2022/09/23,2157583365
2022/09/24,2230329479
2022/09/25,2188487645
2022/09/26,2174527377
2022/09/27,2267474693
2022/09/28,2224182280
2022/09/29,2099008130
2022/09/30,1974807809
2022/10/01,1945714361
2022/10/02,1966768129
2022/10/03,2044683291
2022/10/04,1907390267
2022/10/05,1907085271
2022/10/06,1929783114
2022/10/07,1870902487
2022/10/08,1970619899
2022/10/09,2180584552
2022/10/10,2276659347
2022/10/11,2263834880
2022/10/12,2151122562
2022/10/13,2139319262
2022/10/14,2203029062
2022/10/15,2182784810
2022/10/16,2211048818
2022/10/17,1322584596
2022/10/18,1493918555
2022/10/19,1592193784
2022/10/20,1598811168
2022/10/21,1587014288
2022/10/22,1709283963
2022/10/23,1768038498
2022/10/24,1731375852
2022/10/25,1788065453
2022/10/26,1782429023
2022/10/27,1604902612
