Date,transactions3std
2019/10/06,20100
2019/10/07,47321
2019/10/08,113705
2019/10/09,101360
2019/10/10,40786
2019/10/11,44453
2019/10/12,65945
2019/10/13,110756
2019/10/14,72556
2019/10/15,103177
2019/10/16,39753
2019/10/17,10923
2019/10/18,33367
2019/10/19,56057
2019/10/20,99319
2019/10/21,57155
2019/10/22,93397
2019/10/23,50449
2019/10/24,10252
2019/10/25,13976
2019/10/26,20681
2019/10/27,83838
2019/10/28,71864
2019/10/29,68356
2019/10/30,11581
2019/10/31,30798
2019/11/01,32595
2019/11/02,129933
2019/11/03,117997
2019/11/04,86147
2019/11/05,138072
2019/11/06,55965
2019/11/07,128818
2019/11/08,145301
2019/11/09,208999
2019/11/10,87275
2019/11/11,97650
2019/11/12,94330
2019/11/13,4093
2019/11/14,30060
2019/11/15,30566
2019/11/16,79829
2019/11/17,79846
2019/11/18,128308
2019/11/19,127126
2019/11/20,42653
2019/11/21,60333
2019/11/22,87894
2019/11/23,141153
2019/11/24,172506
2019/11/25,142964
2019/11/26,135545
2019/11/27,80745
2019/11/28,51310
2019/11/29,46978
2019/11/30,70108
2019/12/01,70981
2019/12/02,80465
2019/12/03,64605
2019/12/04,59450
2019/12/05,44614
2019/12/06,71340
2019/12/07,107549
2019/12/08,110033
2019/12/09,165869
2019/12/10,181858
2019/12/11,8334
2019/12/12,8466
2019/12/13,11929
2019/12/14,73909
2019/12/15,80188
2019/12/16,92275
2019/12/17,107804
2019/12/18,23438
2019/12/19,35651
2019/12/20,43708
2019/12/21,67878
2019/12/22,73387
2019/12/23,89496
2019/12/24,85596
2019/12/25,54493
2019/12/26,30903
2019/12/27,18021
2019/12/28,63372
2019/12/29,82553
2019/12/30,86471
2019/12/31,87632
2020/01/01,100006
2020/01/02,71737
2020/01/03,95586
2020/01/04,63739
2020/01/05,46855
2020/01/06,84615
2020/01/07,106693
2020/01/08,23025
2020/01/09,27722
2020/01/10,40448
2020/01/11,61455
2020/01/12,67729
2020/01/13,34153
2020/01/14,124496
2020/01/15,114919
2020/01/16,23214
2020/01/17,18760
2020/01/18,55467
2020/01/19,52702
2020/01/20,23647
2020/01/21,47447
2020/01/22,69848
2020/01/23,39926
2020/01/24,46420
2020/01/25,95590
2020/01/26,61504
2020/01/27,42201
2020/01/28,79598
2020/01/29,62307
2020/01/30,32861
2020/01/31,26021
2020/02/01,30730
2020/02/02,44702
2020/02/03,79537
2020/02/04,88654
2020/02/05,86694
2020/02/06,79430
2020/02/07,16965
2020/02/08,45625
2020/02/09,32310
2020/02/10,34967
2020/02/11,65850
2020/02/12,108088
2020/02/13,73315
2020/02/14,28744
2020/02/15,65444
2020/02/16,91589
2020/02/17,33864
2020/02/18,59232
2020/02/19,36188
2020/02/20,39236
2020/02/21,21519
2020/02/22,71677
2020/02/23,60782
2020/02/24,76960
2020/02/25,69997
2020/02/26,28310
2020/02/27,38002
2020/02/28,21290
2020/02/29,79329
2020/03/01,60894
2020/03/02,54134
2020/03/03,43676
2020/03/04,17841
2020/03/05,54186
2020/03/06,48044
2020/03/07,72777
2020/03/08,38284
2020/03/09,131996
2020/03/10,105257
2020/03/11,59083
2020/03/12,44896
2020/03/13,111690
2020/03/14,135689
2020/03/15,169169
2020/03/16,109605
2020/03/17,110649
2020/03/18,17819
2020/03/19,92732
2020/03/20,78241
2020/03/21,36781
2020/03/22,92878
2020/03/23,90884
2020/03/24,48101
2020/03/25,30369
2020/03/26,22413
2020/03/27,19869
2020/03/28,89702
2020/03/29,115394
2020/03/30,94744
2020/03/31,113212
2020/04/01,42773
2020/04/02,41691
2020/04/03,36447
2020/04/04,90214
2020/04/05,97328
2020/04/06,142986
2020/04/07,154354
2020/04/08,50807
2020/04/09,83984
2020/04/10,89528
2020/04/11,54881
2020/04/12,62356
2020/04/13,61096
2020/04/14,110603
2020/04/15,58190
2020/04/16,21480
2020/04/17,5488
2020/04/18,5985
2020/04/19,40311
2020/04/20,71236
2020/04/21,75839
2020/04/22,31476
2020/04/23,29601
2020/04/24,46534
2020/04/25,44971
2020/04/26,47500
2020/04/27,42289
2020/04/28,35778
2020/04/29,54689
2020/04/30,56743
2020/05/01,67408
2020/05/02,109104
2020/05/03,50346
2020/05/04,19680
2020/05/05,13238
2020/05/06,51445
2020/05/07,74826
2020/05/08,47019
2020/05/09,14213
2020/05/10,12469
2020/05/11,12457
2020/05/12,7308
2020/05/13,26209
2020/05/14,49675
2020/05/15,55889
2020/05/16,59085
2020/05/17,70074
2020/05/18,56343
2020/05/19,42568
2020/05/20,8200
2020/05/21,16228
2020/05/22,52583
2020/05/23,45464
2020/05/24,73955
2020/05/25,44008
2020/05/26,74588
2020/05/27,33777
2020/05/28,16961
2020/05/29,45709
2020/05/30,55526
2020/05/31,82677
2020/06/01,65572
2020/06/02,107653
2020/06/03,68017
2020/06/04,67951
2020/06/05,28653
2020/06/06,36577
2020/06/07,40585
2020/06/08,20098
2020/06/09,35226
2020/06/10,35500
2020/06/11,14904
2020/06/12,42512
2020/06/13,75761
2020/06/14,85241
2020/06/15,104918
2020/06/16,116674
2020/06/17,27872
2020/06/18,28887
2020/06/19,54065
2020/06/20,28369
2020/06/21,41065
2020/06/22,126165
2020/06/23,114123
2020/06/24,39771
2020/06/25,64102
2020/06/26,43708
2020/06/27,23073
2020/06/28,18509
2020/06/29,48686
2020/06/30,92832
2020/07/01,58310
2020/07/02,65706
2020/07/03,19056
2020/07/04,80705
2020/07/05,116050
2020/07/06,114313
2020/07/07,157165
2020/07/08,59478
2020/07/09,23849
2020/07/10,47311
2020/07/11,71787
2020/07/12,43587
2020/07/13,152653
2020/07/14,127620
2020/07/15,45347
2020/07/16,35983
2020/07/17,36752
2020/07/18,8044
2020/07/19,8994
2020/07/20,63537
2020/07/21,50448
2020/07/22,20125
2020/07/23,22345
2020/07/24,8110
2020/07/25,27238
2020/07/26,32243
2020/07/27,103430
2020/07/28,103130
2020/07/29,80217
2020/07/30,54863
2020/07/31,51549
2020/08/01,48257
2020/08/02,75899
2020/08/03,45731
2020/08/04,43230
2020/08/05,15664
2020/08/06,42955
2020/08/07,54703
2020/08/08,54941
2020/08/09,56312
2020/08/10,88084
2020/08/11,49919
2020/08/12,49871
2020/08/13,36902
2020/08/14,23345
2020/08/15,92142
2020/08/16,76549
2020/08/17,60940
2020/08/18,63366
2020/08/19,40041
2020/08/20,39113
2020/08/21,60289
2020/08/22,126004
2020/08/23,136982
2020/08/24,49616
2020/08/25,32617
2020/08/26,24734
2020/08/27,27214
2020/08/28,30385
2020/08/29,4889
2020/08/30,10363
2020/08/31,93946
2020/09/01,93086
2020/09/02,56732
2020/09/03,79957
2020/09/04,34438
2020/09/05,98778
2020/09/06,101942
2020/09/07,20333
2020/09/08,23378
2020/09/09,23910
2020/09/10,79526
2020/09/11,57022
2020/09/12,70600
2020/09/13,34574
2020/09/14,39479
2020/09/15,41116
2020/09/16,47631
2020/09/17,327019
2020/09/18,303787
2020/09/19,258043
2020/09/20,143517
2020/09/21,38904
2020/09/22,44136
2020/09/23,48002
2020/09/24,4947
2020/09/25,48192
2020/09/26,84090
2020/09/27,57798
2020/09/28,99686
2020/09/29,111150
2020/09/30,8220
2020/10/01,61643
2020/10/02,66083
2020/10/03,52605
2020/10/04,37685
2020/10/05,58442
2020/10/06,80313
2020/10/07,49394
2020/10/08,54457
2020/10/09,24611
2020/10/10,24658
2020/10/11,37652
2020/10/12,72314
2020/10/13,103161
2020/10/14,32419
2020/10/15,133707
2020/10/16,127404
2020/10/17,161736
2020/10/18,137385
2020/10/19,109227
2020/10/20,116200
2020/10/21,43956
2020/10/22,69000
2020/10/23,46045
2020/10/24,147560
2020/10/25,141068
2020/10/26,99560
2020/10/27,110577
2020/10/28,54390
2020/10/29,49935
2020/10/30,28568
2020/10/31,18887
2020/11/01,49882
2020/11/02,87676
2020/11/03,87875
2020/11/04,30639
2020/11/05,14603
2020/11/06,37591
2020/11/07,39590
2020/11/08,131802
2020/11/09,116925
2020/11/10,128573
2020/11/11,53389
2020/11/12,56175
2020/11/13,55159
2020/11/14,73866
2020/11/15,101114
2020/11/16,55745
2020/11/17,110704
2020/11/18,57797
2020/11/19,48335
2020/11/20,38780
2020/11/21,42897
2020/11/22,20107
2020/11/23,54362
2020/11/24,77609
2020/11/25,29247
2020/11/26,54500
2020/11/27,85999
2020/11/28,148987
2020/11/29,103488
2020/11/30,179876
2020/12/01,173929
2020/12/02,101085
2020/12/03,82762
2020/12/04,52492
2020/12/05,66679
2020/12/06,85880
2020/12/07,56804
2020/12/08,94492
2020/12/09,44999
2020/12/10,54493
2020/12/11,47680
2020/12/12,28204
2020/12/13,41591
2020/12/14,124191
2020/12/15,83638
2020/12/16,38062
2020/12/17,104926
2020/12/18,121260
2020/12/19,156568
2020/12/20,101379
2020/12/21,77100
2020/12/22,68561
2020/12/23,101147
2020/12/24,103191
2020/12/25,106298
2020/12/26,2688
2020/12/27,35251
2020/12/28,97699
2020/12/29,65572
2020/12/30,41072
2020/12/31,53085
2021/01/01,76322
2021/01/02,29567
2021/01/03,81071
2021/01/04,85862
2021/01/05,33440
2021/01/06,18839
2021/01/07,32893
2021/01/08,14815
2021/01/09,59136
2021/01/10,66230
2021/01/11,58375
2021/01/12,94429
2021/01/13,130525
2021/01/14,48283
2021/01/15,82502
2021/01/16,36773
2021/01/17,77826
2021/01/18,71292
2021/01/19,100156
2021/01/20,34376
2021/01/21,60470
2021/01/22,31749
2021/01/23,37736
2021/01/24,53879
2021/01/25,75888
2021/01/26,79076
2021/01/27,57427
2021/01/28,48872
2021/01/29,127410
2021/01/30,87230
2021/01/31,62719
2021/02/01,68488
2021/02/02,53539
2021/02/03,12636
2021/02/04,9852
2021/02/05,5925
2021/02/06,80867
2021/02/07,82689
2021/02/08,43906
2021/02/09,79187
2021/02/10,45831
2021/02/11,50714
2021/02/12,40978
2021/02/13,30984
2021/02/14,68386
2021/02/15,41448
2021/02/16,9362
2021/02/17,42272
2021/02/18,65736
2021/02/19,53618
2021/02/20,32352
2021/02/21,92195
2021/02/22,88550
2021/02/23,70191
2021/02/24,22372
2021/02/25,59557
2021/02/26,47893
2021/02/27,30367
2021/02/28,46339
2021/03/01,19077
2021/03/02,54240
2021/03/03,48914
2021/03/04,4910
2021/03/05,24830
2021/03/06,61602
2021/03/07,39517
2021/03/08,46317
2021/03/09,78493
2021/03/10,49065
2021/03/11,23892
2021/03/12,57130
2021/03/13,35230
2021/03/14,39821
2021/03/15,36007
2021/03/16,36594
2021/03/17,41686
2021/03/18,31169
2021/03/19,22953
2021/03/20,32054
2021/03/21,70770
2021/03/22,83001
2021/03/23,91904
2021/03/24,9110
2021/03/25,43701
2021/03/26,68464
2021/03/27,99764
2021/03/28,44683
2021/03/29,48300
2021/03/30,73811
2021/03/31,69972
2021/04/01,57924
2021/04/02,11233
2021/04/03,66421
2021/04/04,132015
2021/04/05,91749
2021/04/06,116137
2021/04/07,31918
2021/04/08,42055
2021/04/09,23183
2021/04/10,25042
2021/04/11,49490
2021/04/12,75304
2021/04/13,87065
2021/04/14,35052
2021/04/15,163919
2021/04/16,200118
2021/04/17,229756
2021/04/18,45957
2021/04/19,67141
2021/04/20,129656
2021/04/21,79238
2021/04/22,17751
2021/04/23,33688
2021/04/24,161825
2021/04/25,139417
2021/04/26,55852
2021/04/27,55654
2021/04/28,65266
2021/04/29,72325
2021/04/30,78917
2021/05/01,91492
2021/05/02,19482
2021/05/03,62879
2021/05/04,97527
2021/05/05,39257
2021/05/06,14759
2021/05/07,11100
2021/05/08,170532
2021/05/09,175284
2021/05/10,5339
2021/05/11,474.021
2021/05/12,86921
2021/05/13,107444
2021/05/14,76103
2021/05/15,94772
2021/05/16,87195
2021/05/17,38741
2021/05/18,20311
2021/05/19,29678
2021/05/20,33141
2021/05/21,87895
2021/05/22,143343
2021/05/23,89095
2021/05/24,39850
2021/05/25,39599
2021/05/26,30536
2021/05/27,33994
2021/05/28,28843
2021/05/29,12064
2021/05/30,20258
2021/05/31,14947
2021/06/01,19989
2021/06/02,32578
2021/06/03,52136
2021/06/04,29644
2021/06/05,137927
2021/06/06,142072
2021/06/07,74388
2021/06/08,83783
2021/06/09,27615
2021/06/10,28339
2021/06/11,8975
2021/06/12,51228
2021/06/13,52200
2021/06/14,57141
2021/06/15,82219
2021/06/16,29437
2021/06/17,19705
2021/06/18,40298
2021/06/19,141829
2021/06/20,109937
2021/06/21,147031
2021/06/22,198427
2021/06/23,86658
2021/06/24,87737
2021/06/25,21921
2021/06/26,65047
2021/06/27,101309
2021/06/28,263458
2021/06/29,244766
2021/06/30,162034
2021/07/01,49365
2021/07/02,28653
2021/07/03,74068
2021/07/04,65291
2021/07/05,34955
2021/07/06,218497
2021/07/07,173452
2021/07/08,77653
2021/07/09,55167
2021/07/10,103112
2021/07/11,102009
2021/07/12,73579
2021/07/13,81040
2021/07/14,34070
2021/07/15,62521
2021/07/16,50156
2021/07/17,78852
2021/07/18,30632
2021/07/19,27075
2021/07/20,23789
2021/07/21,2305
2021/07/22,8606
2021/07/23,7401
2021/07/24,21209
2021/07/25,82645
2021/07/26,111434
2021/07/27,158459
2021/07/28,48066
2021/07/29,49408
2021/07/30,48687
2021/07/31,38722
2021/08/01,42410
2021/08/02,66515
2021/08/03,65122
2021/08/04,45118
2021/08/05,58637
2021/08/06,55777
2021/08/07,44368
2021/08/08,22741
2021/08/09,28243
2021/08/10,29888
2021/08/11,18693
2021/08/12,32046
2021/08/13,36084
2021/08/14,34183
2021/08/15,58599
2021/08/16,108726
2021/08/17,120463
2021/08/18,48942
2021/08/19,49693
2021/08/20,53480
2021/08/21,67041
2021/08/22,70494
2021/08/23,56898
2021/08/24,58885
2021/08/25,58049
2021/08/26,63786
2021/08/27,57915
2021/08/28,47951
2021/08/29,22963
2021/08/30,57547
2021/08/31,52670
2021/09/01,21994
2021/09/02,45403
2021/09/03,51034
2021/09/04,63758
2021/09/05,54884
2021/09/06,59666
2021/09/07,141009
2021/09/08,111368
2021/09/09,108113
2021/09/10,54658
2021/09/11,25775
2021/09/12,33801
2021/09/13,46814
2021/09/14,46540
2021/09/15,49268
2021/09/16,19865
2021/09/17,30070
2021/09/18,66365
2021/09/19,50405
2021/09/20,38612
2021/09/21,54698
2021/09/22,18044
2021/09/23,18288
2021/09/24,32971
2021/09/25,58912
2021/09/26,52378
2021/09/27,38189
2021/09/28,37156
2021/09/29,25284
2021/09/30,23375
2021/10/01,78182
2021/10/02,84948
2021/10/03,78819
2021/10/04,10346
2021/10/05,103770
2021/10/06,176715
2021/10/07,99503
2021/10/08,51212
2021/10/09,125743
2021/10/10,123307
2021/10/11,47419
2021/10/12,54947
2021/10/13,16757
2021/10/14,30759
2021/10/15,94157
2021/10/16,100570
2021/10/17,135733
2021/10/18,44700
2021/10/19,81174
2021/10/20,52364
2021/10/21,27589
2021/10/22,18623
2021/10/23,34549
2021/10/24,22771
2021/10/25,52986
2021/10/26,68227
2021/10/27,58706
2021/10/28,145645
2021/10/29,115278
2021/10/30,108166
2021/10/31,124238
2021/11/01,60858
2021/11/02,75084
2021/11/03,63495
2021/11/04,54096
2021/11/05,67993
2021/11/06,85469
2021/11/07,71128
2021/11/08,61440
2021/11/09,51632
2021/11/10,55938
2021/11/11,48276
2021/11/12,41872
2021/11/13,43345
2021/11/14,57444
2021/11/15,20252
2021/11/16,27935
2021/11/17,53070
2021/11/18,56947
2021/11/19,81812
2021/11/20,106181
2021/11/21,92713
2021/11/22,82960
2021/11/23,39227
2021/11/24,100075
2021/11/25,63312
2021/11/26,40665
2021/11/27,81493
2021/11/28,132207
2021/11/29,93686
2021/11/30,124295
2021/12/01,48523
2021/12/02,50172
2021/12/03,46676
2021/12/04,43999
2021/12/05,154849
2021/12/06,138090
2021/12/07,143971
2021/12/08,60271
2021/12/09,59050
2021/12/10,50057
2021/12/11,43995
2021/12/12,46814
2021/12/13,51537
2021/12/14,50134
2021/12/15,36060
2021/12/16,84437
2021/12/17,103179
2021/12/18,106307
2021/12/19,116107
2021/12/20,52749
2021/12/21,61180
2021/12/22,29176
2021/12/23,34985
2021/12/24,56225
2021/12/25,50478
2021/12/26,86581
2021/12/27,75598
2021/12/28,38345
2021/12/29,10433
2021/12/30,12510
2021/12/31,37637
2022/01/01,61119
2022/01/02,45413
2022/01/03,41148
2022/01/04,54039
2022/01/05,33899
2022/01/06,31681
2022/01/07,50301
2022/01/08,25093
2022/01/09,73503
2022/01/10,102705
2022/01/11,143358
2022/01/12,44839
2022/01/13,5182
2022/01/14,60976
2022/01/15,88786
2022/01/16,47723
2022/01/17,29743
2022/01/18,31088
2022/01/19,43836
2022/01/20,44206
2022/01/21,31376
2022/01/22,13930
2022/01/23,113198
2022/01/24,103641
2022/01/25,83468
2022/01/26,29264
2022/01/27,37001
2022/01/28,10388
2022/01/29,11327
2022/01/30,39896
2022/01/31,31895
2022/02/01,9007
2022/02/02,21346
2022/02/03,51554
2022/02/04,48835
2022/02/05,101335
2022/02/06,60080
2022/02/07,63203
2022/02/08,14345
2022/02/09,34930
2022/02/10,23573
2022/02/11,20570
2022/02/12,77638
2022/02/13,65050
2022/02/14,30693
2022/02/15,63437
2022/02/16,43535
2022/02/17,48740
2022/02/18,90335
2022/02/19,100644
2022/02/20,158249
2022/02/21,190521
2022/02/22,200002
2022/02/23,15522
2022/02/24,43028
2022/02/25,37082
2022/02/26,36189
2022/02/27,35811
2022/02/28,50238
2022/03/01,44615
2022/03/02,68685
2022/03/03,25589
2022/03/04,22400
2022/03/05,84228
2022/03/06,73053
2022/03/07,78915
2022/03/08,60797
2022/03/09,18342
2022/03/10,42591
2022/03/11,90098
2022/03/12,103347
2022/03/13,73691
2022/03/14,66235
2022/03/15,122348
2022/03/16,114867
2022/03/17,52168
2022/03/18,76105
2022/03/19,114882
2022/03/20,134632
2022/03/21,37683
2022/03/22,83156
2022/03/23,53803
2022/03/24,59676
2022/03/25,14829
2022/03/26,24404
2022/03/27,22168
2022/03/28,89333
2022/03/29,82686
2022/03/30,55523
2022/03/31,39845
2022/04/01,12184
2022/04/02,65012
2022/04/03,81908
2022/04/04,37635
2022/04/05,36160
2022/04/06,32773
2022/04/07,38050
2022/04/08,21751
2022/04/09,34867
2022/04/10,18077
2022/04/11,23435
2022/04/12,8182
2022/04/13,42347
2022/04/14,44408
2022/04/15,43819
2022/04/16,51971
2022/04/17,57812
2022/04/18,50899
2022/04/19,141862
2022/04/20,119508
2022/04/21,104272
2022/04/22,104906
2022/04/23,78932
2022/04/24,80168
2022/04/25,84236
2022/04/26,64747
2022/04/27,30111
2022/04/28,31736
2022/04/29,10265
2022/04/30,48128
2022/05/01,48592
2022/05/02,81602
2022/05/03,63217
2022/05/04,29083
2022/05/05,94509
2022/05/06,74830
2022/05/07,111339
2022/05/08,53216
2022/05/09,88828
2022/05/10,95323
2022/05/11,46147
2022/05/12,114194
2022/05/13,117868
2022/05/14,184514
2022/05/15,218663
2022/05/16,42119
2022/05/17,39381
2022/05/18,46084
2022/05/19,69032
2022/05/20,72309
2022/05/21,17805
2022/05/22,47678
2022/05/23,33342
2022/05/24,37507
2022/05/25,12193
2022/05/26,25469
2022/05/27,21587
2022/05/28,21693
2022/05/29,24648
2022/05/30,4408
2022/05/31,76735
2022/06/01,66667
2022/06/02,54075
2022/06/03,22933
2022/06/04,52259
2022/06/05,49943
2022/06/06,30521
2022/06/07,38609
2022/06/08,7140
2022/06/09,23971
2022/06/10,47168
2022/06/11,49973
2022/06/12,50463
2022/06/13,78497
2022/06/14,74428
2022/06/15,18545
2022/06/16,11540
2022/06/17,11562
2022/06/18,45199
2022/06/19,75274
2022/06/20,32594
2022/06/21,25574
2022/06/22,43951
2022/06/23,36695
2022/06/24,42322
2022/06/25,66603
2022/06/26,86423
2022/06/27,63051
2022/06/28,63499
2022/06/29,23841
2022/06/30,64126
2022/07/01,145466
2022/07/02,122496
2022/07/03,26835
2022/07/04,33121
2022/07/05,26699
2022/07/06,25504
2022/07/07,27212
2022/07/08,30329
2022/07/09,21557
2022/07/10,35858
2022/07/11,21888
2022/07/12,11260
2022/07/13,32948
2022/07/14,45295
2022/07/15,35439
2022/07/16,42241
2022/07/17,24574
2022/07/18,28340
2022/07/19,57242
2022/07/20,31195
2022/07/21,23615
2022/07/22,11153
2022/07/23,55274
2022/07/24,66901
2022/07/25,135541
2022/07/26,469456
2022/07/27,421866
2022/07/28,473315
2022/07/29,34458
2022/07/30,27825
2022/07/31,28145
2022/08/01,164239
2022/08/02,155832
2022/08/03,113210
2022/08/04,220888
2022/08/05,220530
2022/08/06,270229
2022/08/07,48840
2022/08/08,17622
2022/08/09,39388
2022/08/10,36687
2022/08/11,50527
2022/08/12,50371
2022/08/13,27451
2022/08/14,25227
2022/08/15,3161
2022/08/16,16185
2022/08/17,15226
2022/08/18,25903
2022/08/19,20921
2022/08/20,21962
2022/08/21,16606
2022/08/22,29524
2022/08/23,15648
2022/08/24,26045
2022/08/25,29544
2022/08/26,25137
2022/08/27,21978
2022/08/28,27422
2022/08/29,47841
2022/08/30,47529
2022/08/31,39830
2022/09/01,41568
2022/09/02,46268
2022/09/03,45843
2022/09/04,63853
2022/09/05,65296
2022/09/06,29754
2022/09/07,18997
2022/09/08,8875
2022/09/09,21125
2022/09/10,83935
2022/09/11,80829
2022/09/12,58447
2022/09/13,56918
2022/09/14,33056
2022/09/15,155594
2022/09/16,173456
2022/09/17,49103
2022/09/18,151146
2022/09/19,165250
2022/09/20,15318
2022/09/21,41944
2022/09/22,40365
2022/09/23,17929
2022/09/24,9415
2022/09/25,11134
2022/09/26,31161
2022/09/27,89347
2022/09/28,87615
2022/09/29,90708
2022/09/30,101480
2022/10/01,80811
2022/10/02,61401
2022/10/03,137907
2022/10/04,126202
2022/10/05,123092
2022/10/06,27207
2022/10/07,27716
2022/10/08,21163
2022/10/09,105303
2022/10/10,91087
2022/10/11,55273
2022/10/12,49955
2022/10/13,50237
2022/10/14,48195
2022/10/15,70951
2022/10/16,75275
2022/10/17,76142
2022/10/18,82597
2022/10/19,21394
2022/10/20,78371
2022/10/21,54920
2022/10/22,169657
2022/10/23,131270
2022/10/24,65915
2022/10/25,32707
2022/10/26,58050
2022/10/27,57097
2022/10/28,46202
2022/10/29,61394
2022/10/30,22574
2022/10/31,25927
2022/11/01,32971
2022/11/02,49236
2022/11/03,65704
2022/11/04,74437
2022/11/05,116172
2022/11/06,54157
2022/11/07,140994
2022/11/08,149025
2022/11/09,96771
2022/11/10,72003
2022/11/11,83466
2022/11/12,123804
2022/11/13,88256
2022/11/14,131539
2022/11/15,54424
2022/11/16,89031
2022/11/17,43861
2022/11/18,81827
2022/11/19,156370
2022/11/20,84769
2022/11/21,43688
2022/11/22,34146
2022/11/23,8646
2022/11/24,22589
2022/11/25,22069
2022/11/26,56731
2022/11/27,96300
2022/11/28,174866
2022/11/29,178630
