Date,fee_to_reward30rsiUSD
2016/09/07,49.855
2016/09/08,51.123
2016/09/09,51.194
2016/09/10,48.639
2016/09/11,48.762
2016/09/12,49.991
2016/09/13,49.2
2016/09/14,50.21
2016/09/15,50.257
2016/09/16,52.336
2016/09/17,49.997
2016/09/18,49.381
2016/09/19,48.065
2016/09/20,49.504
2016/09/21,49.057
2016/09/22,54.815
2016/09/23,51.758
2016/09/24,55.355
2016/09/25,54.315
2016/09/26,61.489
2016/09/27,56.657
2016/09/28,53.721
2016/09/29,49.796
2016/09/30,49.78
2016/10/01,55.22
2016/10/02,54.352
2016/10/03,52.446
2016/10/04,55.152
2016/10/05,51.618
2016/10/06,50.104
2016/10/07,49.566
2016/10/08,50.194
2016/10/09,51.306
2016/10/10,50.662
2016/10/11,48.743
2016/10/12,49.221
2016/10/13,56.403
2016/10/14,52.839
2016/10/15,52.355
2016/10/16,51.808
2016/10/17,52.513
2016/10/18,55.135
2016/10/19,54.385
2016/10/20,49.567
2016/10/21,48.52
2016/10/22,46.888
2016/10/23,46.766
2016/10/24,49.615
2016/10/25,49.026
2016/10/26,47.963
2016/10/27,47.796
2016/10/28,48.227
2016/10/29,47.766
2016/10/30,47.342
2016/10/31,47.791
2016/11/01,49.321
2016/11/02,47.401
2016/11/03,47.462
2016/11/04,46.303
2016/11/05,46.734
2016/11/06,46.495
2016/11/07,47.28
2016/11/08,47.863
2016/11/09,48.756
2016/11/10,48.777
2016/11/11,50.071
2016/11/12,47.851
2016/11/13,48.373
2016/11/14,49.312
2016/11/15,49.182
2016/11/16,48.746
2016/11/17,47.989
2016/11/18,48.39
2016/11/19,47.218
2016/11/20,48.221
2016/11/21,48.96
2016/11/22,49.771
2016/11/23,57.401
2016/11/24,52.786
2016/11/25,52.58
2016/11/26,55.065
2016/11/27,60.368
2016/11/28,61.21
2016/11/29,58.087
2016/11/30,48.025
2016/12/01,46.928
2016/12/02,47.063
2016/12/03,46.72
2016/12/04,46.91
2016/12/05,47.763
2016/12/06,48.22
2016/12/07,48.326
2016/12/08,48.4
2016/12/09,47.717
2016/12/10,47.298
2016/12/11,48.798
2016/12/12,47.842
2016/12/13,47.717
2016/12/14,48.505
2016/12/15,48.519
2016/12/16,47.682
2016/12/17,48.123
2016/12/18,47.088
2016/12/19,49.148
2016/12/20,50.666
2016/12/21,52.842
2016/12/22,49.722
2016/12/23,47.792
2016/12/24,46.97
2016/12/25,46.531
2016/12/26,46.369
2016/12/27,49.54
2016/12/28,48.419
2016/12/29,50.365
2016/12/30,51.241
2016/12/31,47.884
2017/01/01,47.105
2017/01/02,47.811
2017/01/03,50.548
2017/01/04,50.236
2017/01/05,49.272
2017/01/06,48.568
2017/01/07,48.179
2017/01/08,48.946
2017/01/09,49.649
2017/01/10,50.477
2017/01/11,49.372
2017/01/12,50.004
2017/01/13,49.622
2017/01/14,47.847
2017/01/15,48.121
2017/01/16,48.901
2017/01/17,50.927
2017/01/18,49.31
2017/01/19,48.411
2017/01/20,49.401
2017/01/21,48.431
2017/01/22,49.958
2017/01/23,49.758
2017/01/24,51.635
2017/01/25,50.542
2017/01/26,49.999
2017/01/27,49.927
2017/01/28,49.108
2017/01/29,48.331
2017/01/30,48.813
2017/01/31,48.727
2017/02/01,50.96
2017/02/02,49.975
2017/02/03,49.491
2017/02/04,48.914
2017/02/05,49.732
2017/02/06,50.088
2017/02/07,53.846
2017/02/08,52.834
2017/02/09,51.752
2017/02/10,53.771
2017/02/11,50.664
2017/02/12,51.343
2017/02/13,58.009
2017/02/14,53.953
2017/02/15,58.104
2017/02/16,50.103
2017/02/17,50.064
2017/02/18,51.729
2017/02/19,49.337
2017/02/20,50.603
2017/02/21,54.257
2017/02/22,53.311
2017/02/23,51
2017/02/24,50.439
2017/02/25,51.239
2017/02/26,49.619
2017/02/27,51.434
2017/02/28,52.79
2017/03/01,53.421
2017/03/02,53.918
2017/03/03,51.482
2017/03/04,50.352
2017/03/05,50.458
2017/03/06,49.971
2017/03/07,50.806
2017/03/08,49.537
2017/03/09,52.759
2017/03/10,53.818
2017/03/11,51.783
2017/03/12,52.136
2017/03/13,59.174
2017/03/14,58.906
2017/03/15,55.357
2017/03/16,60.202
2017/03/17,59.703
2017/03/18,52.912
2017/03/19,52.307
2017/03/20,51.948
2017/03/21,53.989
2017/03/22,52.678
2017/03/23,53.045
2017/03/24,54.878
2017/03/25,51.969
2017/03/26,51.927
2017/03/27,56.724
2017/03/28,53.217
2017/03/29,54.066
2017/03/30,54.668
2017/03/31,55.93
2017/04/01,50.811
2017/04/02,53.115
2017/04/03,54.619
2017/04/04,52.185
2017/04/05,52.873
2017/04/06,54.261
2017/04/07,53.772
2017/04/08,48.939
2017/04/09,50.293
2017/04/10,51.844
2017/04/11,50.648
2017/04/12,55.476
2017/04/13,50.975
2017/04/14,50.943
2017/04/15,50.236
2017/04/16,49.404
2017/04/17,50.581
2017/04/18,53.551
2017/04/19,55.041
2017/04/20,52.914
2017/04/21,56.898
2017/04/22,53.197
2017/04/23,50.845
2017/04/24,52.711
2017/04/25,53.315
2017/04/26,53.296
2017/04/27,55.755
2017/04/28,53.655
2017/04/29,51.858
2017/04/30,53.623
2017/05/01,58.419
2017/05/02,59.456
2017/05/03,52
2017/05/04,54.617
2017/05/05,52.894
2017/05/06,52.901
2017/05/07,56.249
2017/05/08,54.632
2017/05/09,56.167
2017/05/10,55.923
2017/05/11,56.615
2017/05/12,56.348
2017/05/13,56.402
2017/05/14,56.993
2017/05/15,61.035
2017/05/16,61.633
2017/05/17,71.312
2017/05/18,59.977
2017/05/19,61.643
2017/05/20,58.527
2017/05/21,58.995
2017/05/22,61.236
2017/05/23,67.413
2017/05/24,68.684
2017/05/25,61.088
2017/05/26,59.405
2017/05/27,56.714
2017/05/28,57.584
2017/05/29,56.457
2017/05/30,65.476
2017/05/31,74.08
2017/06/01,56.085
2017/06/02,58.466
2017/06/03,54.259
2017/06/04,55.614
2017/06/05,53.404
2017/06/06,55.602
2017/06/07,56.021
2017/06/08,53.939
2017/06/09,54.466
2017/06/10,52.295
2017/06/11,56.788
2017/06/12,62.77
2017/06/13,53.877
2017/06/14,52.393
2017/06/15,53.282
2017/06/16,52.357
2017/06/17,51.554
2017/06/18,52.015
2017/06/19,53.169
2017/06/20,65.879
2017/06/21,69.883
2017/06/22,62.052
2017/06/23,55.77
2017/06/24,58.011
2017/06/25,53.498
2017/06/26,55.783
2017/06/27,51.218
2017/06/28,55.787
2017/06/29,53.393
2017/06/30,51.01
2017/07/01,50.359
2017/07/02,50.399
2017/07/03,52.431
2017/07/04,51.315
2017/07/05,52.072
2017/07/06,49.863
2017/07/07,50.802
2017/07/08,50.997
2017/07/09,48.737
2017/07/10,49.522
2017/07/11,50.212
2017/07/12,51.363
2017/07/13,51.362
2017/07/14,49.955
2017/07/15,50.097
2017/07/16,49.875
2017/07/17,50.062
2017/07/18,53.966
2017/07/19,50.863
2017/07/20,49.019
2017/07/21,49.562
2017/07/22,48.274
2017/07/23,50.009
2017/07/24,50.625
2017/07/25,51.804
2017/07/26,49.972
2017/07/27,49.289
2017/07/28,49.66
2017/07/29,47.5
2017/07/30,47.537
2017/07/31,48.487
2017/08/01,50.588
2017/08/02,49.759
2017/08/03,49.82
2017/08/04,49.014
2017/08/05,49.786
2017/08/06,50.066
2017/08/07,52.848
2017/08/08,53.406
2017/08/09,50.515
2017/08/10,52.302
2017/08/11,53.506
2017/08/12,53.101
2017/08/13,51.52
2017/08/14,52.955
2017/08/15,54.328
2017/08/16,64.025
2017/08/17,57.491
2017/08/18,60.756
2017/08/19,53.775
2017/08/20,49.458
2017/08/21,50.14
2017/08/22,49.977
2017/08/23,49.759
2017/08/24,50.003
2017/08/25,51.178
2017/08/26,50.843
2017/08/27,50.194
2017/08/28,51.937
2017/08/29,56.947
2017/08/30,54.434
2017/08/31,59.772
2017/09/01,55.233
2017/09/02,51.665
2017/09/03,49.856
2017/09/04,54.315
2017/09/05,56.442
2017/09/06,59.767
2017/09/07,58.574
2017/09/08,58.972
2017/09/09,51.634
2017/09/10,50.806
2017/09/11,50.535
2017/09/12,52.662
2017/09/13,51.875
2017/09/14,50.638
2017/09/15,54.978
2017/09/16,55.586
2017/09/17,49.408
2017/09/18,50.155
2017/09/19,49.641
2017/09/20,53.236
2017/09/21,48.533
2017/09/22,49.397
2017/09/23,49.78
2017/09/24,52.415
2017/09/25,51.496
2017/09/26,51.633
2017/09/27,51.1
2017/09/28,51.103
2017/09/29,50.38
2017/09/30,51.323
2017/10/01,50.226
2017/10/02,50.45
2017/10/03,51.614
2017/10/04,51.523
2017/10/05,51.583
2017/10/06,53.145
2017/10/07,49.537
2017/10/08,50.691
2017/10/09,51.389
2017/10/10,51.827
2017/10/11,52.949
2017/10/12,52.306
2017/10/13,53.409
2017/10/14,51.394
2017/10/15,50.917
2017/10/16,48.851
2017/10/17,46.354
2017/10/18,45.596
2017/10/19,45.275
2017/10/20,48.553
2017/10/21,44.751
2017/10/22,43.923
2017/10/23,45.646
2017/10/24,47.758
2017/10/25,46.48
2017/10/26,45.963
2017/10/27,46.518
2017/10/28,45.176
2017/10/29,45.196
2017/10/30,46.88
2017/10/31,47.296
2017/11/01,48.68
2017/11/02,48.982
2017/11/03,46.602
2017/11/04,44.914
2017/11/05,44.514
2017/11/06,46.098
2017/11/07,47.185
2017/11/08,48.396
2017/11/09,48.069
2017/11/10,47.049
2017/11/11,45.993
2017/11/12,47.597
2017/11/13,48.182
2017/11/14,49.493
2017/11/15,51.14
2017/11/16,48.976
2017/11/17,49.755
2017/11/18,46.829
2017/11/19,47.615
2017/11/20,50.33
2017/11/21,50.107
2017/11/22,50.192
2017/11/23,49.916
2017/11/24,48.466
2017/11/25,47.677
2017/11/26,49.453
2017/11/27,50.909
2017/11/28,52.079
2017/11/29,53.129
2017/11/30,51.857
2017/12/01,51.913
2017/12/02,49.721
2017/12/03,51.65
2017/12/04,62.119
2017/12/05,68.281
2017/12/06,72.727
2017/12/07,78.714
2017/12/08,79.396
2017/12/09,75.75
2017/12/10,71.343
2017/12/11,63.681
2017/12/12,63.514
2017/12/13,59.879
2017/12/14,63.37
2017/12/15,59.392
2017/12/16,59.689
2017/12/17,55.344
2017/12/18,54.95
2017/12/19,58.4
2017/12/20,60.939
2017/12/21,61.518
2017/12/22,59.558
2017/12/23,53.429
2017/12/24,51.397
2017/12/25,48.074
2017/12/26,47.974
2017/12/27,49.007
2017/12/28,49.139
2017/12/29,51.32
2017/12/30,50.756
2017/12/31,49.533
2018/01/01,48.104
2018/01/02,51.733
2018/01/03,53.615
2018/01/04,55.904
2018/01/05,66.524
2018/01/06,68.767
2018/01/07,62.704
2018/01/08,63.398
2018/01/09,64.117
2018/01/10,66.338
2018/01/11,61.817
2018/01/12,56.211
2018/01/13,56.942
2018/01/14,55.47
2018/01/15,56.032
2018/01/16,55.328
2018/01/17,54.369
2018/01/18,55.126
2018/01/19,52.685
2018/01/20,51.653
2018/01/21,48.599
2018/01/22,47.369
2018/01/23,49.124
2018/01/24,48.181
2018/01/25,46.488
2018/01/26,45.698
2018/01/27,44.49
2018/01/28,45.18
2018/01/29,48.604
2018/01/30,47.17
2018/01/31,47.077
2018/02/01,51.047
2018/02/02,48.281
2018/02/03,45.862
2018/02/04,45.592
2018/02/05,45.786
2018/02/06,46.433
2018/02/07,45.671
2018/02/08,43.917
2018/02/09,44.637
2018/02/10,45.121
2018/02/11,44.146
2018/02/12,44.083
2018/02/13,43.987
2018/02/14,44.303
2018/02/15,44.039
2018/02/16,43.76
2018/02/17,44.729
2018/02/18,46.084
2018/02/19,44.721
2018/02/20,46.005
2018/02/21,45.7
2018/02/22,44.455
2018/02/23,44.45
2018/02/24,44.593
2018/02/25,43.737
2018/02/26,43.627
2018/02/27,43.943
2018/02/28,46.782
2018/03/01,44.467
2018/03/02,46.676
2018/03/03,44.1
2018/03/04,44.542
2018/03/05,45.648
2018/03/06,44.444
2018/03/07,45.921
2018/03/08,45.099
2018/03/09,44.508
2018/03/10,43.062
2018/03/11,42.557
2018/03/12,45.337
2018/03/13,43.599
2018/03/14,44.057
2018/03/15,43.68
2018/03/16,43.461
2018/03/17,42.456
2018/03/18,43.601
2018/03/19,43.895
2018/03/20,43.778
2018/03/21,45.31
2018/03/22,44.92
2018/03/23,45.606
2018/03/24,44.243
2018/03/25,43.477
2018/03/26,44.843
2018/03/27,44.214
2018/03/28,44.323
2018/03/29,44.782
2018/03/30,44.109
2018/03/31,42.726
2018/04/01,42.213
2018/04/02,43.649
2018/04/03,44.268
2018/04/04,43.29
2018/04/05,48.246
2018/04/06,45.052
2018/04/07,43.436
2018/04/08,44.411
2018/04/09,45.024
2018/04/10,44.671
2018/04/11,45.662
2018/04/12,47.006
2018/04/13,48.256
2018/04/14,45.659
2018/04/15,45.16
2018/04/16,46.155
2018/04/17,46.838
2018/04/18,48.531
2018/04/19,48.925
2018/04/20,49.156
2018/04/21,46.631
2018/04/22,46.997
2018/04/23,47.858
2018/04/24,50.296
2018/04/25,49.574
2018/04/26,49.59
2018/04/27,50.516
2018/04/28,49.79
2018/04/29,51.998
2018/04/30,52.604
2018/05/01,49.141
2018/05/02,49.715
2018/05/03,52.416
2018/05/04,51.79
2018/05/05,48.484
2018/05/06,47.31
2018/05/07,48.982
2018/05/08,49.939
2018/05/09,51.323
2018/05/10,56.751
2018/05/11,56.012
2018/05/12,50.175
2018/05/13,50.927
2018/05/14,54.279
2018/05/15,54.313
2018/05/16,55.3
2018/05/17,56.639
2018/05/18,55.461
2018/05/19,53.038
2018/05/20,51.701
2018/05/21,53.647
2018/05/22,55.652
2018/05/23,55.48
2018/05/24,54.504
2018/05/25,53.092
2018/05/26,50.797
2018/05/27,49.623
2018/05/28,56.516
2018/05/29,55.8
2018/05/30,56.68
2018/05/31,60.506
2018/06/01,55.853
2018/06/02,49.619
2018/06/03,49.411
2018/06/04,52.208
2018/06/05,50.452
2018/06/06,53.276
2018/06/07,49.9
2018/06/08,48.405
2018/06/09,46.328
2018/06/10,46.549
2018/06/11,47.042
2018/06/12,47.069
2018/06/13,47.62
2018/06/14,48.507
2018/06/15,50.197
2018/06/16,45.673
2018/06/17,44.293
2018/06/18,44.841
2018/06/19,47.96
2018/06/20,47.35
2018/06/21,46.997
2018/06/22,51.516
2018/06/23,45.991
2018/06/24,46.884
2018/06/25,49.389
2018/06/26,47.031
2018/06/27,47.061
2018/06/28,46.792
2018/06/29,47.299
2018/06/30,65.596
2018/07/01,73.725
2018/07/02,80.65
2018/07/03,69.615
2018/07/04,62.327
2018/07/05,59.869
2018/07/06,63.195
2018/07/07,60.904
2018/07/08,51.416
2018/07/09,49.951
2018/07/10,48.054
2018/07/11,48.588
2018/07/12,51.501
2018/07/13,52.47
2018/07/14,58.159
2018/07/15,59.445
2018/07/16,47.384
2018/07/17,46.934
2018/07/18,46.923
2018/07/19,46.721
2018/07/20,47.411
2018/07/21,47.492
2018/07/22,46.419
2018/07/23,47.517
2018/07/24,47.076
2018/07/25,46.896
2018/07/26,46.674
2018/07/27,46.509
2018/07/28,46.968
2018/07/29,46.193
2018/07/30,46.506
2018/07/31,46.552
2018/08/01,46.431
2018/08/02,46.415
2018/08/03,46.515
2018/08/04,46.359
2018/08/05,45.942
2018/08/06,47.263
2018/08/07,53.279
2018/08/08,60.791
2018/08/09,58.432
2018/08/10,53.045
2018/08/11,47.829
2018/08/12,47.129
2018/08/13,47.917
2018/08/14,48.44
2018/08/15,48.454
2018/08/16,47.889
2018/08/17,54.293
2018/08/18,47.839
2018/08/19,47.607
2018/08/20,47.717
2018/08/21,47.652
2018/08/22,49.224
2018/08/23,48.223
2018/08/24,49.751
2018/08/25,47.55
2018/08/26,48.472
2018/08/27,47.797
2018/08/28,47.882
2018/08/29,48.311
2018/08/30,48.189
2018/08/31,48.279
2018/09/01,47.765
2018/09/02,47.576
2018/09/03,47.872
2018/09/04,48.484
2018/09/05,47.863
2018/09/06,48.853
2018/09/07,48.834
2018/09/08,48.201
2018/09/09,48.413
2018/09/10,48.516
2018/09/11,49.115
2018/09/12,49.107
2018/09/13,49.146
2018/09/14,48.036
2018/09/15,47.931
2018/09/16,47.789
2018/09/17,48.483
2018/09/18,48.644
2018/09/19,51.014
2018/09/20,49.16
2018/09/21,50.405
2018/09/22,48.448
2018/09/23,47.945
2018/09/24,49.619
2018/09/25,49.401
2018/09/26,49.7
2018/09/27,50.111
2018/09/28,50.732
2018/09/29,50.873
2018/09/30,49.497
2018/10/01,50.667
2018/10/02,51.001
2018/10/03,48.536
2018/10/04,48.509
2018/10/05,48.407
2018/10/06,46.553
2018/10/07,46.881
2018/10/08,48.557
2018/10/09,48.011
2018/10/10,48.892
2018/10/11,49.184
2018/10/12,48.93
2018/10/13,47.172
2018/10/14,46.573
2018/10/15,48.543
2018/10/16,47.674
2018/10/17,48.177
2018/10/18,47.86
2018/10/19,48.789
2018/10/20,47.893
2018/10/21,47.421
2018/10/22,48.675
2018/10/23,48.647
2018/10/24,49.98
2018/10/25,51.222
2018/10/26,50.022
2018/10/27,47.734
2018/10/28,47.406
2018/10/29,49.24
2018/10/30,49.19
2018/10/31,49.079
2018/11/01,48.902
2018/11/02,49.774
2018/11/03,48.174
2018/11/04,47.817
2018/11/05,50.983
2018/11/06,51.162
2018/11/07,50.117
2018/11/08,50.997
2018/11/09,49.02
2018/11/10,46.532
2018/11/11,46.142
2018/11/12,49.949
2018/11/13,50.696
2018/11/14,52.867
2018/11/15,53.977
2018/11/16,51.877
2018/11/17,49.076
2018/11/18,49.976
2018/11/19,53.742
2018/11/20,54.024
2018/11/21,51.22
2018/11/22,50.835
2018/11/23,51.289
2018/11/24,49.7
2018/11/25,51.328
2018/11/26,51.125
2018/11/27,50.465
2018/11/28,53.768
2018/11/29,55.356
2018/11/30,58.524
2018/12/01,51.848
2018/12/02,50.519
2018/12/03,52.222
2018/12/04,52.385
2018/12/05,53.158
2018/12/06,50.015
2018/12/07,49.76
2018/12/08,46.883
2018/12/09,46.679
2018/12/10,47.955
2018/12/11,47.676
2018/12/12,47.356
2018/12/13,48.241
2018/12/14,48.33
2018/12/15,46.511
2018/12/16,45.957
2018/12/17,48.54
2018/12/18,49.743
2018/12/19,50.02
2018/12/20,49.983
2018/12/21,49.522
2018/12/22,46.735
2018/12/23,47.833
2018/12/24,49.723
2018/12/25,49.922
2018/12/26,48.368
2018/12/27,47.251
2018/12/28,47.98
2018/12/29,46.68
2018/12/30,53.353
2018/12/31,47.571
2019/01/01,46.779
2019/01/02,47.959
2019/01/03,48.089
2019/01/04,48.955
2019/01/05,49.131
2019/01/06,47.244
2019/01/07,47.722
2019/01/08,47.812
2019/01/09,47.273
2019/01/10,49.421
2019/01/11,48.511
2019/01/12,46
2019/01/13,46.5
2019/01/14,53.701
2019/01/15,51.031
2019/01/16,50.207
2019/01/17,48.771
2019/01/18,49.817
2019/01/19,48.642
2019/01/20,48.128
2019/01/21,50.441
2019/01/22,52.693
2019/01/23,50.514
2019/01/24,50.613
2019/01/25,49.553
2019/01/26,47.89
2019/01/27,47.923
2019/01/28,51.876
2019/01/29,50.266
2019/01/30,50.953
2019/01/31,52.251
2019/02/01,51.357
2019/02/02,48.508
2019/02/03,47.61
2019/02/04,47.914
2019/02/05,48.067
2019/02/06,48.761
2019/02/07,49.129
2019/02/08,50.426
2019/02/09,49.036
2019/02/10,50.048
2019/02/11,52.47
2019/02/12,51.996
2019/02/13,54.189
2019/02/14,53.375
2019/02/15,56.286
2019/02/16,53.503
2019/02/17,53.805
2019/02/18,58.609
2019/02/19,58.365
2019/02/20,57.199
2019/02/21,56.596
2019/02/22,55.458
2019/02/23,52.782
2019/02/24,56.268
2019/02/25,58.552
2019/02/26,58.336
2019/02/27,55.93
2019/02/28,58.521
2019/03/01,52.192
2019/03/02,49.902
2019/03/03,48.885
2019/03/04,52.531
2019/03/05,52.418
2019/03/06,51.932
2019/03/07,51.752
2019/03/08,51.53
2019/03/09,49.812
2019/03/10,47.531
2019/03/11,49.417
2019/03/12,49.463
2019/03/13,49.168
2019/03/14,48.048
2019/03/15,48.334
2019/03/16,45.774
2019/03/17,46.073
2019/03/18,52.32
2019/03/19,52.908
2019/03/20,50.952
2019/03/21,56.965
2019/03/22,53.294
2019/03/23,49.088
2019/03/24,49.103
2019/03/25,52.405
2019/03/26,52.831
2019/03/27,54.031
2019/03/28,51.955
2019/03/29,53.914
2019/03/30,50.015
2019/03/31,50
2019/04/01,53.32
2019/04/02,55.856
2019/04/03,58.638
2019/04/04,52.976
2019/04/05,49.639
2019/04/06,48.195
2019/04/07,48.389
2019/04/08,51.378
2019/04/09,49.798
2019/04/10,56.503
2019/04/11,71.013
2019/04/12,66.358
2019/04/13,59.979
2019/04/14,58.589
2019/04/15,60.811
2019/04/16,64.008
2019/04/17,65.263
2019/04/18,66.847
2019/04/19,53.525
2019/04/20,45.968
2019/04/21,46.213
2019/04/22,46.819
2019/04/23,47.115
2019/04/24,46.955
2019/04/25,46.348
2019/04/26,47.577
2019/04/27,45.796
2019/04/28,46.017
2019/04/29,46.452
2019/04/30,46.827
2019/05/01,46.898
2019/05/02,47.92
2019/05/03,47.594
2019/05/04,46.563
2019/05/05,46.794
2019/05/06,48.127
2019/05/07,49.409
2019/05/08,48.197
2019/05/09,48.005
2019/05/10,48.721
2019/05/11,47.616
2019/05/12,47.618
2019/05/13,49.305
2019/05/14,50.711
2019/05/15,52.944
2019/05/16,56.804
2019/05/17,53.656
2019/05/18,50.707
2019/05/19,49.409
2019/05/20,50.926
2019/05/21,49.214
2019/05/22,51.936
2019/05/23,50.549
2019/05/24,51.231
2019/05/25,48.679
2019/05/26,47.326
2019/05/27,51.545
2019/05/28,51.322
2019/05/29,51.578
2019/05/30,52.926
2019/05/31,51.384
2019/06/01,51.071
2019/06/02,48.138
2019/06/03,50.02
2019/06/04,50.126
2019/06/05,49.698
2019/06/06,49.224
2019/06/07,48.654
2019/06/08,53.386
2019/06/09,47.135
2019/06/10,53.117
2019/06/11,50.89
2019/06/12,47.933
2019/06/13,47.952
2019/06/14,49.709
2019/06/15,51.708
2019/06/16,47.998
2019/06/17,52.433
2019/06/18,49.258
2019/06/19,50.518
2019/06/20,52.977
2019/06/21,48.476
2019/06/22,48.08
2019/06/23,48.325
