Date,size90mom
2016/10/06,357.669
2016/10/07,2702
2016/10/08,4022
2016/10/09,4262
2016/10/10,11158
2016/10/11,1406
2016/10/12,-288.181
2016/10/13,-151.362
2016/10/14,50.86
2016/10/15,-27.479
2016/10/16,-100.463
2016/10/17,-125.058
2016/10/18,28.704
2016/10/19,115.965
2016/10/20,-175.36
2016/10/21,228.219
2016/10/22,-440.019
2016/10/23,-445.762
2016/10/24,-154.659
2016/10/25,-30.409
2016/10/26,-60.078
2016/10/27,-80.032
2016/10/28,12.006
2016/10/29,-123.926
2016/10/30,-138.279
2016/10/31,-151.689
2016/11/01,23.235
2016/11/02,-119.969
2016/11/03,-56.511
2016/11/04,-203.067
2016/11/05,-115.214
2016/11/06,-214.489
2016/11/07,-192.408
2016/11/08,-130.873
2016/11/09,-136.642
2016/11/10,-66.678
2016/11/11,31.294
2016/11/12,19.976
2016/11/13,1.213
2016/11/14,-45.4
2016/11/15,45.092
2016/11/16,-181.599
2016/11/17,-15.03
2016/11/18,60.947
2016/11/19,-104.539
2016/11/20,-52.761
2016/11/21,-485.606
2016/11/22,117.996
2016/11/23,286.732
2016/11/24,-186.307
2016/11/25,180.711
2016/11/26,50.244
2016/11/27,130.798
2016/11/28,115.167
2016/11/29,154.387
2016/11/30,625.815
2016/12/01,-442.441
2016/12/02,-51.571
2016/12/03,-314.744
2016/12/04,-108.603
2016/12/05,-230.88
2016/12/06,-77.286
2016/12/07,-377.05
2016/12/08,-437.725
2016/12/09,-6.227
2016/12/10,-32.563
2016/12/11,95.902
2016/12/12,-20.228
2016/12/13,-219.102
2016/12/14,91.848
2016/12/15,-438.244
2016/12/16,-81.812
2016/12/17,-14.779
2016/12/18,4.324
2016/12/19,-73.119
2016/12/20,-61.947
2016/12/21,-106.954
2016/12/22,481.72
2016/12/23,-4.117
2016/12/24,-25.672
2016/12/25,-228.1
2016/12/26,-366.716
2016/12/27,-3.175
2016/12/28,88.977
2016/12/29,241.809
2016/12/30,-187.181
2016/12/31,-142.534
2017/01/01,-328.484
2017/01/02,-733.227
2017/01/03,-174.726
2017/01/04,-221.177
2017/01/05,-2444
2017/01/06,-3837
2017/01/07,-4113
2017/01/08,-11168
2017/01/09,-1167
2017/01/10,438.008
2017/01/11,285.343
2017/01/12,296.377
2017/01/13,492.616
2017/01/14,202.341
2017/01/15,120.934
2017/01/16,-171.828
2017/01/17,4.343
2017/01/18,117.415
2017/01/19,-172.191
2017/01/20,251.649
2017/01/21,212.378
2017/01/22,-175.128
2017/01/23,-62.953
2017/01/24,204.297
2017/01/25,125.785
2017/01/26,200.759
2017/01/27,196.385
2017/01/28,205.206
2017/01/29,-13.168
2017/01/30,-109.701
2017/01/31,42.073
2017/02/01,136.803
2017/02/02,315.973
2017/02/03,210.299
2017/02/04,271.106
2017/02/05,214.834
2017/02/06,130.024
2017/02/07,343.13
2017/02/08,271.886
2017/02/09,167.285
2017/02/10,309.296
2017/02/11,125.966
2017/02/12,-4.926
2017/02/13,246.103
2017/02/14,432.47
2017/02/15,341.708
2017/02/16,147.504
2017/02/17,285.667
2017/02/18,300.195
2017/02/19,97.467
2017/02/20,-11.701
2017/02/21,39.321
2017/02/22,366.868
2017/02/23,-99.933
2017/02/24,277.47
2017/02/25,57.759
2017/02/26,-18.26
2017/02/27,126.37
2017/02/28,-273.414
2017/03/01,827.546
2017/03/02,747.874
2017/03/03,679.34
2017/03/04,456.36
2017/03/05,329.804
2017/03/06,193.133
2017/03/07,440.752
2017/03/08,384.005
2017/03/09,901.258
2017/03/10,762.648
2017/03/11,332.956
2017/03/12,565.879
2017/03/13,913.222
2017/03/14,598.149
2017/03/15,874.262
2017/03/16,1565
2017/03/17,1462
2017/03/18,1167
2017/03/19,779.637
2017/03/20,779.648
2017/03/21,737.785
2017/03/22,606.552
2017/03/23,990.854
2017/03/24,1196
2017/03/25,1111
2017/03/26,1080
2017/03/27,1338
2017/03/28,1013
2017/03/29,1066
2017/03/30,1230
2017/03/31,1405
2017/04/01,1013
2017/04/02,1211
2017/04/03,1161
2017/04/04,801.012
2017/04/05,881.993
2017/04/06,1207
2017/04/07,1206
2017/04/08,691.219
2017/04/09,762.951
2017/04/10,774.589
2017/04/11,785.243
2017/04/12,999.858
2017/04/13,859.876
2017/04/14,951.531
2017/04/15,850.329
2017/04/16,644.898
2017/04/17,666.922
2017/04/18,1020
2017/04/19,1112
2017/04/20,972.941
2017/04/21,1187
2017/04/22,812.988
2017/04/23,780.721
2017/04/24,799.146
2017/04/25,1159
2017/04/26,1051
2017/04/27,1437
2017/04/28,1550
2017/04/29,1270
2017/04/30,1485
2017/05/01,2006
2017/05/02,1854
2017/05/03,1449
2017/05/04,1782
2017/05/05,1610
2017/05/06,1320
2017/05/07,1716
2017/05/08,1582
2017/05/09,1612
2017/05/10,1598
2017/05/11,1616
2017/05/12,1560
2017/05/13,1494
2017/05/14,1317
2017/05/15,1917
2017/05/16,1826
2017/05/17,2644
2017/05/18,2584
2017/05/19,3028
2017/05/20,2544
2017/05/21,2890
2017/05/22,3339
2017/05/23,4836
2017/05/24,4998
2017/05/25,4174
2017/05/26,3799
2017/05/27,3414
2017/05/28,3560
2017/05/29,2987
2017/05/30,4834
2017/05/31,4633
2017/06/01,4457
2017/06/02,5683
2017/06/03,4815
2017/06/04,4650
2017/06/05,4475
2017/06/06,5574
2017/06/07,4984
2017/06/08,4742
2017/06/09,5468
2017/06/10,4549
2017/06/11,6207
2017/06/12,7017
2017/06/13,6351
2017/06/14,4871
2017/06/15,5312
2017/06/16,5522
2017/06/17,5562
2017/06/18,5615
2017/06/19,6449
2017/06/20,6890
2017/06/21,3682
2017/06/22,6134
2017/06/23,6695
2017/06/24,6560
2017/06/25,6083
2017/06/26,7001
2017/06/27,5166
2017/06/28,7152
2017/06/29,6512
2017/06/30,6397
2017/07/01,5437
2017/07/02,5715
2017/07/03,7624
2017/07/04,7574
2017/07/05,7295
2017/07/06,6054
2017/07/07,7460
2017/07/08,6526
2017/07/09,4520
2017/07/10,8209
2017/07/11,7788
2017/07/12,8146
2017/07/13,8225
2017/07/14,7692
2017/07/15,6528
2017/07/16,6915
2017/07/17,7211
2017/07/18,8622
2017/07/19,7701
2017/07/20,6679
2017/07/21,6232
2017/07/22,5598
2017/07/23,6729
2017/07/24,7756
2017/07/25,7043
2017/07/26,5308
2017/07/27,5168
2017/07/28,6465
2017/07/29,4389
2017/07/30,4076
2017/07/31,5832
2017/08/01,6476
2017/08/02,6075
2017/08/03,6426
2017/08/04,7573
2017/08/05,7105
2017/08/06,7054
2017/08/07,8491
2017/08/08,10051
2017/08/09,8021
2017/08/10,10426
2017/08/11,11364
2017/08/12,10501
2017/08/13,9165
2017/08/14,12011
2017/08/15,12098
2017/08/16,13115
2017/08/17,12529
2017/08/18,13157
2017/08/19,11762
2017/08/20,7496
2017/08/21,8552
2017/08/22,7593
2017/08/23,8400
2017/08/24,8237
2017/08/25,10645
2017/08/26,9247
2017/08/27,10022
2017/08/28,10688
2017/08/29,11613
2017/08/30,12287
2017/08/31,9894
2017/09/01,11800
2017/09/02,8876
2017/09/03,7432
2017/09/04,12386
2017/09/05,12317
2017/09/06,15671
2017/09/07,13652
2017/09/08,14383
2017/09/09,8489
2017/09/10,5229
2017/09/11,7957
2017/09/12,10095
2017/09/13,8741
2017/09/14,9254
2017/09/15,11354
2017/09/16,8766
2017/09/17,5393
2017/09/18,8278
2017/09/19,10401
2017/09/20,7336
2017/09/21,6981
2017/09/22,8037
2017/09/23,6971
2017/09/24,8439
2017/09/25,11666
2017/09/26,8522
2017/09/27,9432
2017/09/28,11753
2017/09/29,13434
2017/09/30,13495
2017/10/01,11638
2017/10/02,11011
2017/10/03,10824
2017/10/04,11563
2017/10/05,10604
2017/10/06,12772
2017/10/07,12677
2017/10/08,8564
2017/10/09,9187
2017/10/10,10704
2017/10/11,9370
2017/10/12,11097
2017/10/13,13098
2017/10/14,10727
2017/10/15,9197
2017/10/16,5008
2017/10/17,4130
2017/10/18,3691
2017/10/19,4317
2017/10/20,7262
2017/10/21,2700
2017/10/22,387.756
2017/10/23,3061
2017/10/24,5543
2017/10/25,6001
2017/10/26,5159
2017/10/27,-7452
2017/10/28,-7621
2017/10/29,-9293
2017/10/30,-9503
2017/10/31,-9426
2017/11/01,6067
2017/11/02,5226
2017/11/03,5424
2017/11/04,1694
2017/11/05,-226.728
2017/11/06,517.621
2017/11/07,2894
2017/11/08,639.28
2017/11/09,-500.414
2017/11/10,-228.75
2017/11/11,-331.21
2017/11/12,-2422
2017/11/13,-1960
2017/11/14,-1128
2017/11/15,-877.107
2017/11/16,-2057
2017/11/17,-1048
2017/11/18,1803
2017/11/19,-628.176
2017/11/20,2395
2017/11/21,1830
2017/11/22,2182
2017/11/23,257.057
2017/11/24,478.404
2017/11/25,1249
2017/11/26,-1658
2017/11/27,3732
2017/11/28,152.604
2017/11/29,1103
2017/11/30,-376.855
2017/12/01,2850
2017/12/02,4083
2017/12/03,-434.215
2017/12/04,36.529
2017/12/05,-2803
2017/12/06,39.59
2017/12/07,-3076
2017/12/08,4073
2017/12/09,5212
2017/12/10,4100
2017/12/11,5517
2017/12/12,8674
2017/12/13,8928
2017/12/14,6738
2017/12/15,9482
2017/12/16,12039
2017/12/17,8429
2017/12/18,11337
2017/12/19,15436
2017/12/20,11361
2017/12/21,13249
2017/12/22,13247
2017/12/23,8215
2017/12/24,942.143
2017/12/25,3194
2017/12/26,3541
2017/12/27,4181
2017/12/28,4426
2017/12/29,7544
2017/12/30,7565
2017/12/31,3897
2018/01/01,3108
2018/01/02,9764
2018/01/03,12160
2018/01/04,12024
2018/01/05,13759
2018/01/06,13506
2018/01/07,11595
2018/01/08,11064
2018/01/09,12992
2018/01/10,9509
2018/01/11,9453
2018/01/12,10704
2018/01/13,12253
2018/01/14,13029
2018/01/15,17434
2018/01/16,19707
2018/01/17,19448
2018/01/18,16452
2018/01/19,16863
2018/01/20,16467
2018/01/21,13970
2018/01/22,11918
2018/01/23,10733
2018/01/24,10149
2018/01/25,23671
2018/01/26,26059
2018/01/27,22451
2018/01/28,24197
2018/01/29,25248
2018/01/30,9560
2018/01/31,9168
2018/02/01,10477
2018/02/02,14028
2018/02/03,10952
2018/02/04,8949
2018/02/05,9909
2018/02/06,10714
2018/02/07,9043
2018/02/08,6680
2018/02/09,9431
2018/02/10,8888
2018/02/11,6539
2018/02/12,5945
2018/02/13,3981
2018/02/14,6570
2018/02/15,6504
2018/02/16,6083
2018/02/17,7340
2018/02/18,4081
2018/02/19,5629
2018/02/20,8435
2018/02/21,7279
2018/02/22,6643
2018/02/23,4599
2018/02/24,5166
2018/02/25,-1621
2018/02/26,2672
2018/02/27,2424
2018/02/28,3534
2018/03/01,2479
2018/03/02,4596
2018/03/03,1847
2018/03/04,1053
2018/03/05,2766
2018/03/06,448.521
2018/03/07,4925
2018/03/08,257.825
2018/03/09,482.849
2018/03/10,-2002
2018/03/11,-4942
2018/03/12,-3940
2018/03/13,-5270
2018/03/14,-5943
2018/03/15,-6124
2018/03/16,-6887
2018/03/17,-8589
2018/03/18,-7735
2018/03/19,-10821
2018/03/20,-7398
2018/03/21,-9591
2018/03/22,-11315
2018/03/23,-7351
2018/03/24,-3920
2018/03/25,-6739
2018/03/26,-4592
2018/03/27,-7504
2018/03/28,-8682
2018/03/29,-12034
2018/03/30,-10889
2018/03/31,-8016
2018/04/01,-8132
2018/04/02,-13286
2018/04/03,-13396
2018/04/04,-15005
2018/04/05,-13921
2018/04/06,-14886
2018/04/07,-15435
2018/04/08,-15269
2018/04/09,-14407
2018/04/10,-13064
2018/04/11,-12802
2018/04/12,-9411
2018/04/13,-10128
2018/04/14,-11175
2018/04/15,-13174
2018/04/16,-12000
2018/04/17,-10127
2018/04/18,-9231
2018/04/19,-3640
2018/04/20,-1028
2018/04/21,-5126
2018/04/22,-2790
2018/04/23,-838.374
2018/04/24,1036
2018/04/25,1474
2018/04/26,-1353
2018/04/27,1669
2018/04/28,357.763
2018/04/29,-593.85
2018/04/30,667.169
2018/05/01,-283.543
2018/05/02,-701.355
2018/05/03,152.992
2018/05/04,5174
2018/05/05,1358
2018/05/06,-1788
2018/05/07,-1846
2018/05/08,887.636
2018/05/09,4417
2018/05/10,4655
2018/05/11,2997
2018/05/12,2770
2018/05/13,1342
2018/05/14,5497
2018/05/15,2944
2018/05/16,2939
2018/05/17,3898
2018/05/18,2752
2018/05/19,3724
2018/05/20,1948
2018/05/21,1167
2018/05/22,2019
2018/05/23,4218
2018/05/24,4675
2018/05/25,3665
2018/05/26,2486
2018/05/27,1845
2018/05/28,4451
2018/05/29,3739
2018/05/30,4844
2018/05/31,4886
2018/06/01,3958
2018/06/02,3823
2018/06/03,2511
2018/06/04,4804
2018/06/05,3023
2018/06/06,2898
2018/06/07,4010
2018/06/08,5651
2018/06/09,5551
2018/06/10,2892
2018/06/11,3524
2018/06/12,3576
2018/06/13,5392
2018/06/14,4647
2018/06/15,5239
2018/06/16,6156
2018/06/17,-674.309
2018/06/18,2007
2018/06/19,4370
2018/06/20,7704
2018/06/21,4679
2018/06/22,7901
2018/06/23,5609
2018/06/24,3127
2018/06/25,7999
2018/06/26,6577
2018/06/27,7072
2018/06/28,5469
2018/06/29,6194
2018/06/30,6191
2018/07/01,5629
2018/07/02,547.887
2018/07/03,3371
2018/07/04,-580.581
2018/07/05,3723
2018/07/06,3390
2018/07/07,2477
2018/07/08,3736
2018/07/09,4780
2018/07/10,4933
2018/07/11,861.177
2018/07/12,101.998
2018/07/13,2645
2018/07/14,910.358
2018/07/15,-2091
2018/07/16,1133
2018/07/17,1109
2018/07/18,-1616
2018/07/19,-2658
2018/07/20,-442.322
2018/07/21,-3905
2018/07/22,-3448
2018/07/23,-2536
2018/07/24,-917.629
2018/07/25,-546.265
2018/07/26,-616.123
2018/07/27,-1789
2018/07/28,-5068
2018/07/29,-4018
2018/07/30,-769.04
2018/07/31,-1707
2018/08/01,-1611
2018/08/02,-3164
2018/08/03,-1709
2018/08/04,-1115
2018/08/05,-882.26
2018/08/06,-542.204
2018/08/07,-4706
2018/08/08,-10487
2018/08/09,-9575
2018/08/10,-5156
2018/08/11,-3235
2018/08/12,-6177
2018/08/13,-2838
2018/08/14,-2882
2018/08/15,-4843
2018/08/16,-2315
2018/08/17,-3946
2018/08/18,-1247
2018/08/19,-3565
2018/08/20,-192.383
2018/08/21,-716.276
2018/08/22,-2635
2018/08/23,-622.289
2018/08/24,-194.135
2018/08/25,1440
2018/08/26,-1221
2018/08/27,-466.449
2018/08/28,476.356
2018/08/29,-2884
2018/08/30,-1463
2018/08/31,-2499
2018/09/01,-1329
2018/09/02,-3365
2018/09/03,-843.002
2018/09/04,-1289
2018/09/05,1030
2018/09/06,-1034
2018/09/07,949.35
2018/09/08,648.382
2018/09/09,-2352
2018/09/10,-156.84
2018/09/11,-3131
2018/09/12,-16.051
2018/09/13,1429
2018/09/14,-43.496
2018/09/15,5840
2018/09/16,5111
2018/09/17,919.138
2018/09/18,589.263
2018/09/19,-3502
2018/09/20,-256.557
2018/09/21,5653
2018/09/22,4053
2018/09/23,532.536
2018/09/24,4827
2018/09/25,3631
2018/09/26,5817
2018/09/27,6259
2018/09/28,5986
2018/09/29,-2072
2018/09/30,4221
2018/10/01,2546
2018/10/02,5192
2018/10/03,-69.297
2018/10/04,3434
2018/10/05,1139
2018/10/06,-4756
2018/10/07,-6960
2018/10/08,-6394
2018/10/09,-3861
2018/10/10,-4371
2018/10/11,-2627
2018/10/12,618.889
2018/10/13,-1357
2018/10/14,-8191
2018/10/15,-6003
2018/10/16,-5944
2018/10/17,-5962
2018/10/18,-3461
2018/10/19,-624.566
2018/10/20,-5041
2018/10/21,-6950
2018/10/22,-4657
2018/10/23,-6542
2018/10/24,-2837
2018/10/25,-888.707
2018/10/26,528.318
2018/10/27,-6660
2018/10/28,-8275
2018/10/29,-4240
2018/10/30,-5644
2018/10/31,-6735
2018/11/01,-4309
2018/11/02,-4106
2018/11/03,-6404
2018/11/04,-7429
2018/11/05,-2242
2018/11/06,2631
2018/11/07,2252
2018/11/08,-216.671
2018/11/09,-2815
2018/11/10,-3379
2018/11/11,-4860
2018/11/12,-3443
2018/11/13,-2063
2018/11/14,-3497
2018/11/15,-2868
2018/11/16,-5411
2018/11/17,-6512
2018/11/18,-10453
2018/11/19,-6247
2018/11/20,-3076
2018/11/21,-6355
2018/11/22,-5068
2018/11/23,-7277
2018/11/24,-8574
2018/11/25,-8354
2018/11/26,-8726
2018/11/27,-6643
2018/11/28,-3771
2018/11/29,-4304
2018/11/30,-5106
2018/12/01,-6799
2018/12/02,-9722
2018/12/03,-5065
2018/12/04,-7441
2018/12/05,-4516
2018/12/06,-5948
2018/12/07,-6805
2018/12/08,-4796
2018/12/09,-6649
2018/12/10,-4121
2018/12/11,-6409
2018/12/12,-7369
2018/12/13,-8668
2018/12/14,-7133
2018/12/15,-10388
2018/12/16,-10040
2018/12/17,-7287
2018/12/18,-352.641
2018/12/19,-4615
2018/12/20,-6656
2018/12/21,-5359
2018/12/22,-9148
2018/12/23,-11395
2018/12/24,-9162
2018/12/25,-13288
2018/12/26,-10984
2018/12/27,-10507
2018/12/28,-2518
2018/12/29,-6928
2018/12/30,-10048
2018/12/31,-7604
2019/01/01,-7757
2019/01/02,-4529
2019/01/03,-1504
2019/01/04,1263
2019/01/05,1949
2019/01/06,-1181
2019/01/07,-40.943
2019/01/08,1049
2019/01/09,-300.711
2019/01/10,-1051
2019/01/11,1364
2019/01/12,675.071
2019/01/13,-1783
2019/01/14,805.079
2019/01/15,308.553
2019/01/16,238.96
2019/01/17,-644.051
2019/01/18,1999
2019/01/19,1747
2019/01/20,-1739
2019/01/21,3740
2019/01/22,2044
2019/01/23,-1168
2019/01/24,-271.965
2019/01/25,3096
2019/01/26,1848
2019/01/27,-1406
2019/01/28,2494
2019/01/29,4236
2019/01/30,3482
2019/01/31,3636
2019/02/01,4571
2019/02/02,1611
2019/02/03,-964.584
2019/02/04,-2568
2019/02/05,-1195
2019/02/06,-1356
2019/02/07,-37.431
2019/02/08,2607
2019/02/09,44.156
2019/02/10,178.669
2019/02/11,2998
2019/02/12,1992
2019/02/13,5722
2019/02/14,6204
2019/02/15,7249
2019/02/16,6833
2019/02/17,3198
2019/02/18,4350
2019/02/19,6628
2019/02/20,6968
2019/02/21,7558
2019/02/22,9349
2019/02/23,5331
2019/02/24,7141
2019/02/25,8782
2019/02/26,6372
2019/02/27,7526
2019/02/28,6475
2019/03/01,2681
2019/03/02,1176
2019/03/03,-2685
2019/03/04,1831
2019/03/05,-223.348
2019/03/06,-1439
2019/03/07,-1288
2019/03/08,1477
2019/03/09,673.589
2019/03/10,-3151
2019/03/11,-664.244
2019/03/12,1000
2019/03/13,1493
2019/03/14,-189.55
2019/03/15,1126
2019/03/16,389.901
2019/03/17,-3558
2019/03/18,-290.008
2019/03/19,1540
2019/03/20,91.968
2019/03/21,564.662
2019/03/22,3208
2019/03/23,62.932
2019/03/24,-2111
2019/03/25,3567
2019/03/26,1900
2019/03/27,2630
2019/03/28,1809
2019/03/29,4032
2019/03/30,6170
2019/03/31,3452
2019/04/01,6826
2019/04/02,4937
2019/04/03,3800
2019/04/04,2920
2019/04/05,1908
2019/04/06,1159
2019/04/07,-572.577
2019/04/08,2309
2019/04/09,1754
2019/04/10,3454
2019/04/11,5437
2019/04/12,4424
2019/04/13,1804
2019/04/14,-1450
2019/04/15,3411
2019/04/16,4680
2019/04/17,2974
2019/04/18,3461
2019/04/19,2948
2019/04/20,2337
2019/04/21,-487.151
2019/04/22,-1588
2019/04/23,1260
2019/04/24,166.857
2019/04/25,1822
2019/04/26,2599
2019/04/27,-1857
2019/04/28,-3620
2019/04/29,-2889
2019/04/30,-677.741
2019/05/01,-617.059
2019/05/02,3683
2019/05/03,4466
2019/05/04,1866
2019/05/05,2780
2019/05/06,8229
2019/05/07,10986
2019/05/08,7127
2019/05/09,3872
2019/05/10,5756
2019/05/11,4067
2019/05/12,833.528
2019/05/13,2178
2019/05/14,842.233
2019/05/15,2083
2019/05/16,3798
2019/05/17,4176
2019/05/18,832.349
2019/05/19,-2207
2019/05/20,370.077
2019/05/21,-809.272
2019/05/22,416.451
2019/05/23,459.67
2019/05/24,3798
2019/05/25,-1344
2019/05/26,-4855
2019/05/27,477.67
2019/05/28,312.113
2019/05/29,953.508
2019/05/30,6767
2019/05/31,6938
2019/06/01,9850
2019/06/02,4517
2019/06/03,6595
2019/06/04,7572
2019/06/05,6294
2019/06/06,4588
2019/06/07,5144
2019/06/08,13200
2019/06/09,3329
2019/06/10,10032
2019/06/11,7955
2019/06/12,6159
2019/06/13,4245
2019/06/14,7426
2019/06/15,10888
2019/06/16,4128
2019/06/17,5554
2019/06/18,4800
2019/06/19,6564
2019/06/20,8331
2019/06/21,5619
2019/06/22,4994
2019/06/23,2323
2019/06/24,3866
2019/06/25,6767
2019/06/26,7514
2019/06/27,4414
2019/06/28,7905
2019/06/29,1220
2019/06/30,152.458
2019/07/01,4576
2019/07/02,2973
2019/07/03,1282
2019/07/04,3419
2019/07/05,7920
2019/07/06,8931
2019/07/07,5419
2019/07/08,11364
2019/07/09,855.987
2019/07/10,-1704
2019/07/11,7658
2019/07/12,4770
2019/07/13,765.041
2019/07/14,-2286
2019/07/15,13942
2019/07/16,9271
2019/07/17,4301
2019/07/18,4619
2019/07/19,3866
2019/07/20,-3114
2019/07/21,-4849
2019/07/22,-2951
2019/07/23,-832.884
2019/07/24,6078
2019/07/25,7822
2019/07/26,3027
