Date,sentbyaddress7rsi
2017/01/14,42.608
2017/01/15,38.563
2017/01/16,55.045
2017/01/17,48.798
2017/01/18,45.06
2017/01/19,52.473
2017/01/20,56.029
2017/01/21,47.15
2017/01/22,43.406
2017/01/23,48.826
2017/01/24,50.375
2017/01/25,42.984
2017/01/26,48.85
2017/01/27,44.605
2017/01/28,42.912
2017/01/29,38.57
2017/01/30,53.644
2017/01/31,51.425
2017/02/01,53.114
2017/02/02,59.636
2017/02/03,48.208
2017/02/04,59.369
2017/02/05,61.129
2017/02/06,61.366
2017/02/07,54.106
2017/02/08,57.832
2017/02/09,56.428
2017/02/10,71.79
2017/02/11,43.757
2017/02/12,52.137
2017/02/13,69.492
2017/02/14,67.433
2017/02/15,65.081
2017/02/16,52.194
2017/02/17,51.865
2017/02/18,61.217
2017/02/19,43.376
2017/02/20,54.571
2017/02/21,50.332
2017/02/22,48.802
2017/02/23,46.503
2017/02/24,59.137
2017/02/25,51.474
2017/02/26,53.255
2017/02/27,63.475
2017/02/28,77.135
2017/03/01,79.545
2017/03/02,91.402
2017/03/03,60.755
2017/03/04,52.938
2017/03/05,51.655
2017/03/06,51.908
2017/03/07,46.357
2017/03/08,48.009
2017/03/09,58.004
2017/03/10,62.342
2017/03/11,55.046
2017/03/12,63.934
2017/03/13,78.472
2017/03/14,61.088
2017/03/15,62.804
2017/03/16,78.292
2017/03/17,75.852
2017/03/18,58.799
2017/03/19,49.067
2017/03/20,49.716
2017/03/21,50.28
2017/03/22,45.165
2017/03/23,45.244
2017/03/24,60.492
2017/03/25,53.314
2017/03/26,43.858
2017/03/27,53.772
2017/03/28,49.317
2017/03/29,50.451
2017/03/30,63.682
2017/03/31,74.082
2017/04/01,45.98
2017/04/02,51.721
2017/04/03,62.321
2017/04/04,48.469
2017/04/05,50.388
2017/04/06,56.236
2017/04/07,43.275
2017/04/08,40.154
2017/04/09,37.822
2017/04/10,45.751
2017/04/11,44.501
2017/04/12,48.138
2017/04/13,52.233
2017/04/14,46.894
2017/04/15,43.08
2017/04/16,35.518
2017/04/17,41.057
2017/04/18,51.755
2017/04/19,53.083
2017/04/20,55.446
2017/04/21,44.901
2017/04/22,41.28
2017/04/23,42.912
2017/04/24,56.628
2017/04/25,52.926
2017/04/26,56.03
2017/04/27,77.119
2017/04/28,63.48
2017/04/29,52.581
2017/04/30,58.062
2017/05/01,65.064
2017/05/02,63.611
2017/05/03,50.199
2017/05/04,64.616
2017/05/05,63.418
2017/05/06,49.512
2017/05/07,57.948
2017/05/08,69.453
2017/05/09,58.308
2017/05/10,51.907
2017/05/11,56.885
2017/05/12,50.22
2017/05/13,41.735
2017/05/14,45.11
2017/05/15,58.06
2017/05/16,57.586
2017/05/17,68.825
2017/05/18,65.392
2017/05/19,77.228
2017/05/20,52.189
2017/05/21,54.555
2017/05/22,64.496
2017/05/23,67.035
2017/05/24,69.098
2017/05/25,67.523
2017/05/26,60.94
2017/05/27,44.725
2017/05/28,42.215
2017/05/29,51.392
2017/05/30,64.017
2017/05/31,77.246
2017/06/01,68.778
2017/06/02,50.748
2017/06/03,50.449
2017/06/04,50.042
2017/06/05,59.215
2017/06/06,58.341
2017/06/07,56.49
2017/06/08,47.264
2017/06/09,62.232
2017/06/10,61.506
2017/06/11,70.731
2017/06/12,83.853
2017/06/13,70.662
2017/06/14,59.053
2017/06/15,60.904
2017/06/16,50.744
2017/06/17,51.818
2017/06/18,54.259
2017/06/19,60.764
2017/06/20,71.199
2017/06/21,68.158
2017/06/22,66.928
2017/06/23,55.934
2017/06/24,49.491
2017/06/25,39.168
2017/06/26,68.011
2017/06/27,50.929
2017/06/28,23.343
2017/06/29,51.908
2017/06/30,51.49
2017/07/01,50.327
2017/07/02,49.615
2017/07/03,55.997
2017/07/04,55.595
2017/07/05,50.121
2017/07/06,48.696
2017/07/07,57.942
2017/07/08,43.982
2017/07/09,42.754
2017/07/10,54.436
2017/07/11,52.468
2017/07/12,50.943
2017/07/13,43.639
2017/07/14,42.656
2017/07/15,42.792
2017/07/16,41.39
2017/07/17,47.266
2017/07/18,52.612
2017/07/19,55.324
2017/07/20,49.739
2017/07/21,41.063
2017/07/22,33.929
2017/07/23,63.086
2017/07/24,48.714
2017/07/25,45.913
2017/07/26,43.012
2017/07/27,46.499
2017/07/28,47.594
2017/07/29,38.263
2017/07/30,38.795
2017/07/31,62.217
2017/08/01,46.974
2017/08/02,50.447
2017/08/03,50.105
2017/08/04,56.033
2017/08/05,58.168
2017/08/06,53.106
2017/08/07,61.206
2017/08/08,68.72
2017/08/09,59.828
2017/08/10,68.726
2017/08/11,69.075
2017/08/12,60.862
2017/08/13,51.724
2017/08/14,69.599
2017/08/15,70.184
2017/08/16,70.298
2017/08/17,71.154
2017/08/18,76.529
2017/08/19,46.984
2017/08/20,40.558
2017/08/21,56.421
2017/08/22,50.591
2017/08/23,55.293
2017/08/24,44.663
2017/08/25,50.913
2017/08/26,36.746
2017/08/27,40.539
2017/08/28,50.664
2017/08/29,59.336
2017/08/30,59.842
2017/08/31,63.777
2017/09/01,57.792
2017/09/02,42.679
2017/09/03,36.739
2017/09/04,64.395
2017/09/05,58.898
2017/09/06,60.997
2017/09/07,54.081
2017/09/08,53.133
2017/09/09,45.301
2017/09/10,35.113
2017/09/11,49.091
2017/09/12,59.413
2017/09/13,50.553
2017/09/14,57.251
2017/09/15,60.914
2017/09/16,41.519
2017/09/17,34.683
2017/09/18,48.417
2017/09/19,48.028
2017/09/20,46.358
2017/09/21,42.989
2017/09/22,37.24
2017/09/23,39.734
2017/09/24,43.865
2017/09/25,49.261
2017/09/26,44.612
2017/09/27,44.54
2017/09/28,53.98
2017/09/29,54.236
2017/09/30,44.922
2017/10/01,36.8
2017/10/02,47.976
2017/10/03,51.216
2017/10/04,44.968
2017/10/05,50.69
2017/10/06,46.02
2017/10/07,44.009
2017/10/08,45.194
2017/10/09,50.552
2017/10/10,67.378
2017/10/11,69.211
2017/10/12,62.721
2017/10/13,73.868
2017/10/14,48.686
2017/10/15,42.472
2017/10/16,43.527
2017/10/17,69.205
2017/10/18,52.596
2017/10/19,47.174
2017/10/20,56.314
2017/10/21,52.845
2017/10/22,65.285
2017/10/23,50.943
2017/10/24,51.202
2017/10/25,45.269
2017/10/26,45.152
2017/10/27,19.962
2017/10/28,19.962
2017/10/29,19.962
2017/10/30,19.962
2017/10/31,19.962
2017/11/01,70
2017/11/02,72.296
2017/11/03,60.775
2017/11/04,53.798
2017/11/05,53.258
2017/11/06,57.923
2017/11/07,58.419
2017/11/08,61.953
2017/11/09,62.858
2017/11/10,57.289
2017/11/11,50.495
2017/11/12,58.147
2017/11/13,54.296
2017/11/14,61.442
2017/11/15,67.893
2017/11/16,56.58
2017/11/17,61.677
2017/11/18,48.626
2017/11/19,50.963
2017/11/20,55.901
2017/11/21,61.734
2017/11/22,62.465
2017/11/23,59.03
2017/11/24,56.201
2017/11/25,55.695
2017/11/26,59.163
2017/11/27,75.882
2017/11/28,76.988
2017/11/29,81.767
2017/11/30,64.096
2017/12/01,47.611
2017/12/02,52.37
2017/12/03,64.227
2017/12/04,62.169
2017/12/05,64.145
2017/12/06,78.235
2017/12/07,47.932
2017/12/08,57.777
2017/12/09,58.137
2017/12/10,57.492
2017/12/11,66.209
2017/12/12,75.3
2017/12/13,76.607
2017/12/14,78.102
2017/12/15,66.893
2017/12/16,58.212
2017/12/17,57.957
2017/12/18,65.947
2017/12/19,75.81
2017/12/20,70.567
2017/12/21,74.83
2017/12/22,82.032
2017/12/23,49.662
2017/12/24,36.324
2017/12/25,35.62
2017/12/26,47.542
2017/12/27,51.443
2017/12/28,51.179
2017/12/29,67.36
2017/12/30,70.771
2017/12/31,47.843
2018/01/01,47.922
2018/01/02,64.72
2018/01/03,62.695
2018/01/04,68.711
2018/01/05,61.473
2018/01/06,58.955
2018/01/07,57.383
2018/01/08,57.368
2018/01/09,69.887
2018/01/10,52.889
2018/01/11,57.308
2018/01/12,48.719
2018/01/13,55.608
2018/01/14,49.152
2018/01/15,61.843
2018/01/16,64.885
2018/01/17,61.75
2018/01/18,56.015
2018/01/19,36.723
2018/01/20,29.448
2018/01/21,55.601
2018/01/22,42.078
2018/01/23,40.147
2018/01/24,38.427
2018/01/25,33.721
2018/01/26,45.987
2018/01/27,41.096
2018/01/28,39.686
2018/01/29,45.97
2018/01/30,44.433
2018/01/31,43.601
2018/02/01,53.613
2018/02/02,51.301
2018/02/03,38.449
2018/02/04,44.293
2018/02/05,44.495
2018/02/06,48.099
2018/02/07,41.712
2018/02/08,32.562
2018/02/09,41.551
2018/02/10,45.82
2018/02/11,42.148
2018/02/12,48.569
2018/02/13,38.826
2018/02/14,45.63
2018/02/15,45.575
2018/02/16,34.831
2018/02/17,35.169
2018/02/18,39.104
2018/02/19,48.013
2018/02/20,58.112
2018/02/21,49.935
2018/02/22,42.585
2018/02/23,38.597
2018/02/24,31.493
2018/02/25,35.067
2018/02/26,52.948
2018/02/27,49.285
2018/02/28,53.45
2018/03/01,49.306
2018/03/02,48.439
2018/03/03,35.941
2018/03/04,31.721
2018/03/05,52.797
2018/03/06,58.156
2018/03/07,76.15
2018/03/08,47.533
2018/03/09,45.086
2018/03/10,42.151
2018/03/11,39.075
2018/03/12,42.418
2018/03/13,49.451
2018/03/14,56.567
2018/03/15,48.57
2018/03/16,42.946
2018/03/17,40.861
2018/03/18,45.632
2018/03/19,54.649
2018/03/20,46.945
2018/03/21,54.104
2018/03/22,45.188
2018/03/23,63.947
2018/03/24,53.089
2018/03/25,39.045
2018/03/26,46.886
2018/03/27,45.628
2018/03/28,42.698
2018/03/29,48.583
2018/03/30,51.419
2018/03/31,42.554
2018/04/01,39.239
2018/04/02,45.827
2018/04/03,53.077
2018/04/04,49.228
2018/04/05,59.175
2018/04/06,51.792
2018/04/07,43.599
2018/04/08,49.588
2018/04/09,53.913
2018/04/10,48.467
2018/04/11,53.32
2018/04/12,61.433
2018/04/13,62.114
2018/04/14,47.306
2018/04/15,46.044
2018/04/16,49.615
2018/04/17,51.124
2018/04/18,54.988
2018/04/19,64.972
2018/04/20,67.586
2018/04/21,62.561
2018/04/22,73.615
2018/04/23,76.428
2018/04/24,73.304
2018/04/25,54.539
2018/04/26,53.916
2018/04/27,45.135
2018/04/28,40.091
2018/04/29,37.856
2018/04/30,51.302
2018/05/01,39.217
2018/05/02,57.798
2018/05/03,66.689
2018/05/04,89.311
2018/05/05,50.912
2018/05/06,46.597
2018/05/07,50.448
2018/05/08,51.722
2018/05/09,49.328
2018/05/10,50.033
2018/05/11,49.243
2018/05/12,48.074
2018/05/13,44.15
2018/05/14,49.731
2018/05/15,53.885
2018/05/16,55.179
2018/05/17,58.581
2018/05/18,55.01
2018/05/19,60.083
2018/05/20,49.627
2018/05/21,46.114
2018/05/22,60.311
2018/05/23,53.124
2018/05/24,50.554
2018/05/25,47.467
2018/05/26,46.2
2018/05/27,50.726
2018/05/28,59.327
2018/05/29,56.899
2018/05/30,48.631
2018/05/31,56.782
2018/06/01,37.325
2018/06/02,52.288
2018/06/03,51.025
2018/06/04,44.958
2018/06/05,38.414
2018/06/06,38.171
2018/06/07,48.857
2018/06/08,40.684
2018/06/09,55.598
2018/06/10,57.547
2018/06/11,47.685
2018/06/12,36.936
2018/06/13,36.471
2018/06/14,36.322
2018/06/15,54.97
2018/06/16,34.368
2018/06/17,41.221
2018/06/18,40.167
2018/06/19,55.511
2018/06/20,60.685
2018/06/21,56.271
2018/06/22,60.467
2018/06/23,40.909
2018/06/24,46.501
2018/06/25,71.976
2018/06/26,50.139
2018/06/27,48.79
2018/06/28,46.976
2018/06/29,50.428
2018/06/30,33.28
2018/07/01,28.694
2018/07/02,33.247
2018/07/03,35.334
2018/07/04,34.396
2018/07/05,42.126
2018/07/06,36.043
2018/07/07,37.549
2018/07/08,49.525
2018/07/09,52.925
2018/07/10,55.154
2018/07/11,51.569
2018/07/12,43.822
2018/07/13,39.39
2018/07/14,39.389
2018/07/15,38.502
2018/07/16,67.031
2018/07/17,68.75
2018/07/18,78.322
2018/07/19,63.026
2018/07/20,53.937
2018/07/21,44.842
2018/07/22,56.281
2018/07/23,65.232
2018/07/24,67.762
2018/07/25,65.881
2018/07/26,53.733
2018/07/27,60.058
2018/07/28,46.407
2018/07/29,49.035
2018/07/30,52.578
2018/07/31,50.133
2018/08/01,53.467
2018/08/02,52.346
2018/08/03,58.715
2018/08/04,46.152
2018/08/05,39.394
2018/08/06,46.675
2018/08/07,40.626
2018/08/08,33.469
2018/08/09,29.216
2018/08/10,44.437
2018/08/11,54.108
2018/08/12,54.266
2018/08/13,55.006
2018/08/14,49.523
2018/08/15,47.224
2018/08/16,58.747
2018/08/17,45.848
2018/08/18,42.843
2018/08/19,40.541
2018/08/20,51.967
2018/08/21,37.7
2018/08/22,44.024
2018/08/23,39.825
2018/08/24,51.32
2018/08/25,46.545
2018/08/26,51.779
2018/08/27,57.675
2018/08/28,45.206
2018/08/29,37.187
2018/08/30,39.746
2018/08/31,44.063
2018/09/01,56.213
2018/09/02,58.184
2018/09/03,59.337
2018/09/04,51.185
2018/09/05,51.988
2018/09/06,40.187
2018/09/07,47.226
2018/09/08,43.187
2018/09/09,44.051
2018/09/10,40.095
2018/09/11,29.023
2018/09/12,31.827
2018/09/13,41.334
2018/09/14,32.923
2018/09/15,23.048
2018/09/16,22.573
2018/09/17,48.368
2018/09/18,39.592
2018/09/19,37.395
2018/09/20,44.234
2018/09/21,49.625
2018/09/22,40.268
2018/09/23,41.398
2018/09/24,40.276
2018/09/25,46.657
2018/09/26,38.542
2018/09/27,43.093
2018/09/28,40.59
2018/09/29,32.245
2018/09/30,54.853
2018/10/01,43.981
2018/10/02,42.003
2018/10/03,65.619
2018/10/04,64.335
2018/10/05,71.753
2018/10/06,71.477
2018/10/07,46.788
2018/10/08,52.268
2018/10/09,55.616
2018/10/10,48.166
2018/10/11,55.026
2018/10/12,50.183
2018/10/13,53.454
2018/10/14,43.655
2018/10/15,55.158
2018/10/16,58.532
2018/10/17,63.865
2018/10/18,51.951
2018/10/19,53.03
2018/10/20,47.164
2018/10/21,42.59
2018/10/22,59.529
2018/10/23,53.095
2018/10/24,54.401
2018/10/25,48.919
2018/10/26,52.621
2018/10/27,43.372
2018/10/28,34.083
2018/10/29,59.996
2018/10/30,61.703
2018/10/31,57.336
2018/11/01,46.886
2018/11/02,37.079
2018/11/03,35.864
2018/11/04,40.871
2018/11/05,52.1
2018/11/06,49.104
2018/11/07,39.955
2018/11/08,39.122
2018/11/09,53.549
2018/11/10,45.026
2018/11/11,57.012
2018/11/12,53.437
2018/11/13,47.314
2018/11/14,54.492
2018/11/15,49.381
2018/11/16,43.805
2018/11/17,36.898
2018/11/18,34.54
2018/11/19,68.051
2018/11/20,55.93
2018/11/21,46.087
2018/11/22,45.637
2018/11/23,45.714
2018/11/24,38.42
2018/11/25,46.3
2018/11/26,49.767
2018/11/27,46.771
2018/11/28,49.765
2018/11/29,42.22
2018/11/30,51.805
2018/12/01,40.502
2018/12/02,39.93
2018/12/03,48.18
2018/12/04,44.384
2018/12/05,56.437
2018/12/06,51.532
2018/12/07,61.171
2018/12/08,68.738
2018/12/09,49.335
2018/12/10,52.026
2018/12/11,45.313
2018/12/12,48.874
2018/12/13,46.755
2018/12/14,47.092
2018/12/15,56.528
2018/12/16,56.236
2018/12/17,51.647
2018/12/18,41.298
2018/12/19,58.419
2018/12/20,58.965
2018/12/21,51.389
2018/12/22,33.417
2018/12/23,48.207
2018/12/24,54.648
2018/12/25,48.428
2018/12/26,54.067
2018/12/27,56.605
2018/12/28,56.242
2018/12/29,61.856
2018/12/30,39.158
2018/12/31,49.264
2019/01/01,39.451
2019/01/02,55.356
2019/01/03,62.247
2019/01/04,49.128
2019/01/05,44.846
2019/01/06,46.977
2019/01/07,55.088
2019/01/08,57.318
2019/01/09,55.254
2019/01/10,52.262
2019/01/11,50.974
2019/01/12,30.058
2019/01/13,34.66
2019/01/14,64.804
2019/01/15,54.791
2019/01/16,44.694
2019/01/17,45.141
2019/01/18,45.998
2019/01/19,42.26
2019/01/20,39.957
2019/01/21,46.605
2019/01/22,42.974
2019/01/23,50.33
2019/01/24,49.037
2019/01/25,49.391
2019/01/26,35.414
2019/01/27,47.964
2019/01/28,60.499
2019/01/29,53.756
2019/01/30,45.982
2019/01/31,48.109
2019/02/01,44.746
2019/02/02,33.9
2019/02/03,30.062
2019/02/04,27.752
2019/02/05,31.098
2019/02/06,31.017
2019/02/07,31.451
2019/02/08,52.139
2019/02/09,39.946
2019/02/10,34.817
2019/02/11,50.384
2019/02/12,50.158
2019/02/13,55.392
2019/02/14,57.811
2019/02/15,59.367
2019/02/16,49.527
2019/02/17,47.01
2019/02/18,71.83
2019/02/19,63.059
2019/02/20,56.221
2019/02/21,49.065
2019/02/22,53.255
2019/02/23,48.445
2019/02/24,55.093
2019/02/25,51.895
2019/02/26,58.433
2019/02/27,64.194
2019/02/28,54.146
2019/03/01,67.209
2019/03/02,52.568
2019/03/03,44.267
2019/03/04,57.925
2019/03/05,62.161
2019/03/06,60.923
2019/03/07,58.908
2019/03/08,56.703
2019/03/09,59.994
2019/03/10,34.905
2019/03/11,45.996
2019/03/12,57.187
2019/03/13,53.312
2019/03/14,53.363
2019/03/15,52.577
2019/03/16,36.237
2019/03/17,41.026
2019/03/18,60.959
2019/03/19,64.326
2019/03/20,63.676
2019/03/21,51.227
2019/03/22,54.635
2019/03/23,46.858
2019/03/24,44.145
2019/03/25,68.538
2019/03/26,63.132
2019/03/27,54.481
2019/03/28,56.679
2019/03/29,57.094
2019/03/30,50.49
2019/03/31,45.808
2019/04/01,69.501
2019/04/02,78.404
2019/04/03,66.768
2019/04/04,53.528
2019/04/05,50.194
2019/04/06,39.726
2019/04/07,44.374
2019/04/08,55.189
2019/04/09,56.912
2019/04/10,47.519
2019/04/11,62.461
2019/04/12,67.209
2019/04/13,47.672
2019/04/14,36.278
2019/04/15,47.57
2019/04/16,46.083
2019/04/17,48.484
2019/04/18,52.486
2019/04/19,58.851
2019/04/20,72.842
2019/04/21,51.032
2019/04/22,50.088
2019/04/23,55.178
2019/04/24,49.17
2019/04/25,46.247
2019/04/26,43.318
2019/04/27,36.073
2019/04/28,36.833
2019/04/29,43.714
2019/04/30,53.942
2019/05/01,55.058
2019/05/02,39.863
2019/05/03,46.594
2019/05/04,40.598
2019/05/05,45.169
2019/05/06,50.021
2019/05/07,48.903
2019/05/08,50.981
2019/05/09,57.353
2019/05/10,60.497
2019/05/11,61.15
2019/05/12,54.24
2019/05/13,67.543
2019/05/14,76.056
2019/05/15,78.298
2019/05/16,82.254
2019/05/17,60.146
2019/05/18,48.471
2019/05/19,46.495
2019/05/20,54.734
2019/05/21,61.449
2019/05/22,51.348
2019/05/23,53.367
2019/05/24,58.433
2019/05/25,47.955
2019/05/26,45.073
2019/05/27,65.101
2019/05/28,55.834
2019/05/29,58.191
2019/05/30,57.611
2019/05/31,66.287
2019/06/01,81.248
2019/06/02,51.856
2019/06/03,46.622
2019/06/04,48.788
2019/06/05,42.223
2019/06/06,59.29
2019/06/07,40.126
2019/06/08,38.602
2019/06/09,50.888
2019/06/10,46.658
2019/06/11,59.327
2019/06/12,70.794
2019/06/13,48.858
2019/06/14,47.543
2019/06/15,46.303
2019/06/16,61.757
2019/06/17,44.884
2019/06/18,46.612
2019/06/19,45.667
2019/06/20,43.207
2019/06/21,52.844
2019/06/22,50.864
2019/06/23,46.897
