Date,size3sma
2016/11/21,1462
2016/11/22,1573
2016/11/23,1732
2016/11/24,1694
2016/11/25,1714
2016/11/26,1564
2016/11/27,1657
2016/11/28,1645
2016/11/29,1709
2016/11/30,1877
2016/12/01,1769
2016/12/02,1693
2016/12/03,1424
2016/12/04,1423
2016/12/05,1433
2016/12/06,1503
2016/12/07,1543
2016/12/08,1518
2016/12/09,1480
2016/12/10,1448
2016/12/11,1537
2016/12/12,1529
2016/12/13,1565
2016/12/14,1617
2016/12/15,1652
2016/12/16,1641
2016/12/17,1502
2016/12/18,1423
2016/12/19,1460
2016/12/20,1499
2016/12/21,1641
2016/12/22,1689
2016/12/23,1684
2016/12/24,1548
2016/12/25,1400
2016/12/26,1324
2016/12/27,1390
2016/12/28,1461
2016/12/29,1589
2016/12/30,1611
2016/12/31,1615
2017/01/01,1519
2017/01/02,1464
2017/01/03,1492
2017/01/04,1601
2017/01/05,1673
2017/01/06,1662
2017/01/07,1613
2017/01/08,1573
2017/01/09,1574
2017/01/10,1613
2017/01/11,1624
2017/01/12,1658
2017/01/13,1672
2017/01/14,1642
2017/01/15,1575
2017/01/16,1524
2017/01/17,1572
2017/01/18,1600
2017/01/19,1593
2017/01/20,1581
2017/01/21,1555
2017/01/22,1576
2017/01/23,1578
2017/01/24,1661
2017/01/25,1670
2017/01/26,1690
2017/01/27,1658
2017/01/28,1653
2017/01/29,1603
2017/01/30,1576
2017/01/31,1547
2017/02/01,1575
2017/02/02,1575
2017/02/03,1585
2017/02/04,1569
2017/02/05,1581
2017/02/06,1594
2017/02/07,1682
2017/02/08,1732
2017/02/09,1740
2017/02/10,1710
2017/02/11,1653
2017/02/12,1633
2017/02/13,1663
2017/02/14,1770
2017/02/15,1852
2017/02/16,1798
2017/02/17,1713
2017/02/18,1698
2017/02/19,1690
2017/02/20,1701
2017/02/21,1774
2017/02/22,1825
2017/02/23,1816
2017/02/24,1745
2017/02/25,1735
2017/02/26,1751
2017/02/27,1764
2017/02/28,1822
2017/03/01,1996
2017/03/02,2127
2017/03/03,2176
2017/03/04,2051
2017/03/05,1922
2017/03/06,1830
2017/03/07,1864
2017/03/08,1857
2017/03/09,2055
2017/03/10,2131
2017/03/11,2203
2017/03/12,2082
2017/03/13,2169
2017/03/14,2309
2017/03/15,2447
2017/03/16,2653
2017/03/17,2802
2017/03/18,2821
2017/03/19,2596
2017/03/20,2408
2017/03/21,2406
2017/03/22,2397
2017/03/23,2463
2017/03/24,2479
2017/03/25,2499
2017/03/26,2453
2017/03/27,2566
2017/03/28,2605
2017/03/29,2728
2017/03/30,2713
2017/03/31,2849
2017/04/01,2735
2017/04/02,2673
2017/04/03,2620
2017/04/04,2658
2017/04/05,2621
2017/04/06,2625
2017/04/07,2711
2017/04/08,2608
2017/04/09,2461
2017/04/10,2356
2017/04/11,2399
2017/04/12,2511
2017/04/13,2554
2017/04/14,2579
2017/04/15,2463
2017/04/16,2340
2017/04/17,2292
2017/04/18,2377
2017/04/19,2525
2017/04/20,2616
2017/04/21,2645
2017/04/22,2567
2017/04/23,2504
2017/04/24,2458
2017/04/25,2583
2017/04/26,2693
2017/04/27,2874
2017/04/28,2999
2017/04/29,3022
2017/04/30,3011
2017/05/01,3134
2017/05/02,3356
2017/05/03,3344
2017/05/04,3280
2017/05/05,3183
2017/05/06,3152
2017/05/07,3142
2017/05/08,3222
2017/05/09,3369
2017/05/10,3337
2017/05/11,3318
2017/05/12,3244
2017/05/13,3190
2017/05/14,3120
2017/05/15,3346
2017/05/16,3539
2017/05/17,3927
2017/05/18,4065
2017/05/19,4450
2017/05/20,4408
2017/05/21,4522
2017/05/22,4698
2017/05/23,5514
2017/05/24,6207
2017/05/25,6415
2017/05/26,6059
2017/05/27,5546
2017/05/28,5355
2017/05/29,5143
2017/05/30,5790
2017/05/31,6278
2017/06/01,6817
2017/06/02,6975
2017/06/03,6907
2017/06/04,6879
2017/06/05,6511
2017/06/06,6757
2017/06/07,7067
2017/06/08,7231
2017/06/09,7267
2017/06/10,7002
2017/06/11,7577
2017/06/12,8234
2017/06/13,8972
2017/06/14,8733
2017/06/15,8314
2017/06/16,8056
2017/06/17,8061
2017/06/18,7974
2017/06/19,8282
2017/06/20,8715
2017/06/21,8136
2017/06/22,8048
2017/06/23,8003
2017/06/24,8916
2017/06/25,9012
2017/06/26,9153
2017/06/27,8811
2017/06/28,9153
2017/06/29,9125
2017/06/30,9422
2017/07/01,8789
2017/07/02,8470
2017/07/03,8917
2017/07/04,9592
2017/07/05,10123
2017/07/06,9685
2017/07/07,9544
2017/07/08,9141
2017/07/09,8524
2017/07/10,8817
2017/07/11,9350
2017/07/12,10602
2017/07/13,10632
2017/07/14,10483
2017/07/15,9821
2017/07/16,9337
2017/07/17,9262
2017/07/18,10108
2017/07/19,10461
2017/07/20,10313
2017/07/21,9438
2017/07/22,8674
2017/07/23,8645
2017/07/24,9278
2017/07/25,9870
2017/07/26,9576
2017/07/27,8838
2017/07/28,8669
2017/07/29,8352
2017/07/30,8110
2017/07/31,8122
2017/08/01,8806
2017/08/02,9407
2017/08/03,9509
2017/08/04,9843
2017/08/05,10177
2017/08/06,10466
2017/08/07,10919
2017/08/08,11869
2017/08/09,12173
2017/08/10,12744
2017/08/11,13128
2017/08/12,13884
2017/08/13,13689
2017/08/14,14098
2017/08/15,15018
2017/08/16,16473
2017/08/17,17031
2017/08/18,17342
2017/08/19,17005
2017/08/20,15503
2017/08/21,14784
2017/08/22,14087
2017/08/23,14596
2017/08/24,14136
2017/08/25,14640
2017/08/26,14731
2017/08/27,15114
2017/08/28,15776
2017/08/29,17052
2017/08/30,18347
2017/08/31,18240
2017/09/01,18233
2017/09/02,17069
2017/09/03,15880
2017/09/04,16321
2017/09/05,17778
2017/09/06,20689
2017/09/07,21147
2017/09/08,21571
2017/09/09,19752
2017/09/10,17601
2017/09/11,16197
2017/09/12,16494
2017/09/13,17245
2017/09/14,17419
2017/09/15,17844
2017/09/16,17766
2017/09/17,16786
2017/09/18,16195
2017/09/19,16161
2017/09/20,16720
2017/09/21,16243
2017/09/22,16368
2017/09/23,16342
2017/09/24,16969
2017/09/25,17837
2017/09/26,18696
2017/09/27,18999
2017/09/28,19324
2017/09/29,20328
2017/09/30,21364
2017/10/01,21773
2017/10/02,21641
2017/10/03,21281
2017/10/04,20818
2017/10/05,20541
2017/10/06,20787
2017/10/07,20542
2017/10/08,20154
2017/10/09,19492
2017/10/10,20086
2017/10/11,20385
2017/10/12,20874
2017/10/13,21009
2017/10/14,20978
2017/10/15,20269
2017/10/16,18419
2017/10/17,16572
2017/10/18,14589
2017/10/19,13484
2017/10/20,13764
2017/10/21,13405
2017/10/22,12728
2017/10/23,11919
2017/10/24,12574
2017/10/25,13707
2017/10/26,14237
2017/10/27,9588
2017/10/28,4806
2017/10/29,0
2017/10/30,0
2017/10/31,0
2017/11/01,5221
2017/11/02,10466
2017/11/03,15749
2017/11/04,14580
2017/11/05,13216
2017/11/06,12531
2017/11/07,13234
2017/11/08,14094
2017/11/09,14139
2017/11/10,13854
2017/11/11,13335
2017/11/12,13104
2017/11/13,13447
2017/11/14,14636
2017/11/15,15710
2017/11/16,15988
2017/11/17,15677
2017/11/18,15069
2017/11/19,14826
2017/11/20,15277
2017/11/21,15796
2017/11/22,16271
2017/11/23,16063
2017/11/24,15704
2017/11/25,15775
2017/11/26,15799
2017/11/27,18160
2017/11/28,19089
2017/11/29,19902
2017/11/30,18526
2017/12/01,18261
2017/12/02,18065
2017/12/03,18488
2017/12/04,19007
2017/12/05,19622
2017/12/06,20238
2017/12/07,19624
2017/12/08,20098
2017/12/09,19670
2017/12/10,20659
2017/12/11,21436
2017/12/12,23342
2017/12/13,25125
2017/12/14,25957
2017/12/15,26148
2017/12/16,26206
2017/12/17,26178
2017/12/18,26762
2017/12/19,28454
2017/12/20,28954
2017/12/21,29717
2017/12/22,28961
2017/12/23,28539
2017/12/24,25305
2017/12/25,22813
2017/12/26,21558
2017/12/27,22963
2017/12/28,24377
2017/12/29,26747
2017/12/30,28285
2017/12/31,27976
2018/01/01,26137
2018/01/02,26408
2018/01/03,28885
2018/01/04,32104
2018/01/05,33190
2018/01/06,33251
2018/01/07,32446
2018/01/08,32141
2018/01/09,32269
2018/01/10,32062
2018/01/11,31660
2018/01/12,30866
2018/01/13,31072
2018/01/14,30414
2018/01/15,30811
2018/01/16,31312
2018/01/17,32347
2018/01/18,32300
2018/01/19,30993
2018/01/20,29322
2018/01/21,27686
2018/01/22,26692
2018/01/23,25914
2018/01/24,25169
2018/01/25,24439
2018/01/26,24765
2018/01/27,24060
2018/01/28,24235
2018/01/29,23965
2018/01/30,24890
2018/01/31,25125
2018/02/01,25484
2018/02/02,25805
2018/02/03,25035
2018/02/04,23841
2018/02/05,23171
2018/02/06,23952
2018/02/07,24027
2018/02/08,22666
2018/02/09,21720
2018/02/10,21437
2018/02/11,21733
2018/02/12,21760
2018/02/13,21198
2018/02/14,21487
2018/02/15,21362
2018/02/16,21454
2018/02/17,21469
2018/02/18,21112
2018/02/19,21479
2018/02/20,22320
2018/02/21,23177
2018/02/22,23156
2018/02/23,21949
2018/02/24,21268
2018/02/25,20875
2018/02/26,21161
2018/02/27,21061
2018/02/28,21403
2018/03/01,21073
2018/03/02,21602
2018/03/03,21462
2018/03/04,21505
2018/03/05,21511
2018/03/06,21661
2018/03/07,22338
2018/03/08,21975
2018/03/09,21559
2018/03/10,20238
2018/03/11,19283
2018/03/12,19714
2018/03/13,20409
2018/03/14,20906
2018/03/15,20369
2018/03/16,19888
2018/03/17,18978
2018/03/18,19025
2018/03/19,19405
2018/03/20,20302
2018/03/21,20446
2018/03/22,19527
2018/03/23,19120
2018/03/24,17776
2018/03/25,16810
2018/03/26,16474
2018/03/27,16684
2018/03/28,17451
2018/03/29,17340
2018/03/30,17749
2018/03/31,17663
2018/04/01,17125
2018/04/02,16596
2018/04/03,17281
2018/04/04,18208
2018/04/05,19083
2018/04/06,18647
2018/04/07,17699
2018/04/08,16944
2018/04/09,17231
2018/04/10,17815
2018/04/11,18236
2018/04/12,19107
2018/04/13,20292
2018/04/14,20176
2018/04/15,19319
2018/04/16,19196
2018/04/17,20580
2018/04/18,21847
2018/04/19,23327
2018/04/20,24689
2018/04/21,24421
2018/04/22,23711
2018/04/23,22995
2018/04/24,24306
2018/04/25,24996
2018/04/26,25151
2018/04/27,24657
2018/04/28,24460
2018/04/29,24443
2018/04/30,25033
2018/05/01,25054
2018/05/02,25379
2018/05/03,25527
2018/05/04,26577
2018/05/05,26069
2018/05/06,24752
2018/05/07,23193
2018/05/08,23112
2018/05/09,23819
2018/05/10,25040
2018/05/11,25459
2018/05/12,25207
2018/05/13,24130
2018/05/14,24401
2018/05/15,24748
2018/05/16,25156
2018/05/17,24715
2018/05/18,24665
2018/05/19,24570
2018/05/20,24287
2018/05/21,24600
2018/05/22,24889
2018/05/23,25624
2018/05/24,25586
2018/05/25,25454
2018/05/26,24483
2018/05/27,23826
2018/05/28,23988
2018/05/29,24748
2018/05/30,25418
2018/05/31,26092
2018/06/01,26024
2018/06/02,25728
2018/06/03,24941
2018/06/04,25373
2018/06/05,25784
2018/06/06,25550
2018/06/07,24869
2018/06/08,24424
2018/06/09,24353
2018/06/10,24412
2018/06/11,24398
2018/06/12,24237
2018/06/13,24533
2018/06/14,24426
2018/06/15,24071
2018/06/16,24372
2018/06/17,22978
2018/06/18,22798
2018/06/19,22347
2018/06/20,24220
2018/06/21,24704
2018/06/22,24538
2018/06/23,22873
2018/06/24,22020
2018/06/25,22263
2018/06/26,23352
2018/06/27,24556
2018/06/28,24122
2018/06/29,23908
2018/06/30,23076
2018/07/01,22601
2018/07/02,21403
2018/07/03,21391
2018/07/04,20196
2018/07/05,20818
2018/07/06,19876
2018/07/07,20141
2018/07/08,20432
2018/07/09,21479
2018/07/10,22719
2018/07/11,22632
2018/07/12,22258
2018/07/13,21379
2018/07/14,20538
2018/07/15,19684
2018/07/16,20564
2018/07/17,21898
2018/07/18,23536
2018/07/19,23634
2018/07/20,22849
2018/07/21,21375
2018/07/22,20397
2018/07/23,21009
2018/07/24,22696
2018/07/25,23818
2018/07/26,23964
2018/07/27,23476
2018/07/28,21952
2018/07/29,21409
2018/07/30,21769
2018/07/31,23214
2018/08/01,24165
2018/08/02,24416
2018/08/03,23908
2018/08/04,22756
2018/08/05,21958
2018/08/06,22265
2018/08/07,21776
2018/08/08,19794
2018/08/09,17203
2018/08/10,16801
2018/08/11,18141
2018/08/12,19545
2018/08/13,20664
2018/08/14,21190
2018/08/15,21193
2018/08/16,21318
2018/08/17,20869
2018/08/18,21785
2018/08/19,21680
2018/08/20,23220
2018/08/21,24133
2018/08/22,24405
2018/08/23,24130
2018/08/24,23333
2018/08/25,24034
2018/08/26,23996
2018/08/27,24665
2018/08/28,25014
2018/08/29,25134
2018/08/30,24734
2018/08/31,23446
2018/09/01,23178
2018/09/02,22976
2018/09/03,23938
2018/09/04,23718
2018/09/05,24502
2018/09/06,23993
2018/09/07,24668
2018/09/08,24600
2018/09/09,24146
2018/09/10,23617
2018/09/11,22653
2018/09/12,23325
2018/09/13,23498
2018/09/14,24829
2018/09/15,25387
2018/09/16,26434
2018/09/17,26304
2018/09/18,26427
2018/09/19,24040
2018/09/20,23482
2018/09/21,23504
2018/09/22,25170
2018/09/23,25675
2018/09/24,26490
2018/09/25,27553
2018/09/26,28880
2018/09/27,29144
2018/09/28,29097
2018/09/29,25992
2018/09/30,24115
2018/10/01,22956
2018/10/02,24182
2018/10/03,23374
2018/10/04,22728
2018/10/05,21642
2018/10/06,20371
2018/10/07,17954
2018/10/08,16682
2018/10/09,16894
2018/10/10,17382
2018/10/11,17759
2018/10/12,18411
2018/10/13,18562
2018/10/14,17588
2018/10/15,16714
2018/10/16,16823
2018/10/17,17664
2018/10/18,17727
2018/10/19,18026
2018/10/20,17355
2018/10/21,16804
2018/10/22,17146
2018/10/23,17768
2018/10/24,19285
2018/10/25,20054
2018/10/26,20886
2018/10/27,19068
2018/10/28,16967
2018/10/29,16822
2018/10/30,18112
2018/10/31,18877
2018/11/01,18345
2018/11/02,17707
2018/11/03,17018
2018/11/04,16286
2018/11/05,16417
2018/11/06,17448
2018/11/07,18084
2018/11/08,18356
2018/11/09,17881
2018/11/10,17408
2018/11/11,16980
2018/11/12,17296
2018/11/13,17738
2018/11/14,18317
2018/11/15,18060
2018/11/16,17860
2018/11/17,16750
2018/11/18,15762
2018/11/19,16395
2018/11/20,17813
2018/11/21,18903
2018/11/22,18500
2018/11/23,17801
2018/11/24,17023
2018/11/25,16597
2018/11/26,16463
2018/11/27,17226
2018/11/28,18354
2018/11/29,18540
2018/11/30,18784
2018/12/01,17573
2018/12/02,16729
2018/12/03,16522
2018/12/04,17092
2018/12/05,18319
2018/12/06,18700
2018/12/07,18844
2018/12/08,18297
2018/12/09,17534
2018/12/10,17465
2018/12/11,17598
2018/12/12,17532
2018/12/13,17347
2018/12/14,17664
2018/12/15,17704
2018/12/16,17117
2018/12/17,17188
2018/12/18,18146
2018/12/19,19397
2018/12/20,19630
2018/12/21,19626
2018/12/22,18621
2018/12/23,17856
2018/12/24,17652
2018/12/25,17599
2018/12/26,17999
2018/12/27,17504
2018/12/28,17989
2018/12/29,17464
2018/12/30,16457
2018/12/31,15988
2019/01/01,14905
2019/01/02,16098
2019/01/03,17046
2019/01/04,18781
2019/01/05,18523
2019/01/06,17359
2019/01/07,17137
2019/01/08,17325
2019/01/09,17995
2019/01/10,18311
2019/01/11,18566
2019/01/12,17917
2019/01/13,16799
2019/01/14,16722
2019/01/15,17441
2019/01/16,18178
2019/01/17,17994
2019/01/18,17886
2019/01/19,17838
2019/01/20,17815
2019/01/21,19017
2019/01/22,20633
2019/01/23,21593
2019/01/24,21088
2019/01/25,19621
2019/01/26,18525
2019/01/27,18002
2019/01/28,19091
2019/01/29,20651
2019/01/30,21750
2019/01/31,21491
2019/02/01,20915
2019/02/02,19558
2019/02/03,18157
2019/02/04,16807
2019/02/05,16508
2019/02/06,16650
2019/02/07,17019
2019/02/08,17812
2019/02/09,17851
2019/02/10,18239
2019/02/11,18812
2019/02/12,20040
2019/02/13,21631
2019/02/14,22499
2019/02/15,23142
2019/02/16,22523
2019/02/17,22155
2019/02/18,22606
2019/02/19,23629
2019/02/20,24482
2019/02/21,24852
2019/02/22,24982
2019/02/23,24010
2019/02/24,23737
2019/02/25,24311
2019/02/26,25786
2019/02/27,26100
2019/02/28,25575
2019/03/01,23134
2019/03/02,20173
2019/03/03,16913
2019/03/04,17200
2019/03/05,17960
2019/03/06,18756
2019/03/07,17860
2019/03/08,17880
2019/03/09,17822
2019/03/10,17131
2019/03/11,16551
2019/03/12,16593
2019/03/13,17956
2019/03/14,18432
2019/03/15,18514
2019/03/16,17559
2019/03/17,16507
2019/03/18,16994
2019/03/19,18627
2019/03/20,20077
2019/03/21,20359
2019/03/22,19909
2019/03/23,19135
2019/03/24,18038
2019/03/25,18105
2019/03/26,19118
2019/03/27,20203
2019/03/28,20102
2019/03/29,20288
2019/03/30,20461
2019/03/31,20540
2019/04/01,20387
2019/04/02,21170
2019/04/03,22233
2019/04/04,22667
2019/04/05,21399
2019/04/06,19355
2019/04/07,17968
2019/04/08,18290
2019/04/09,19159
2019/04/10,20816
2019/04/11,22115
2019/04/12,22355
2019/04/13,20688
2019/04/14,18315
2019/04/15,18696
2019/04/16,20392
2019/04/17,21682
2019/04/18,21591
2019/04/19,20966
2019/04/20,20730
2019/04/21,20616
2019/04/22,20720
2019/04/23,21321
2019/04/24,21034
2019/04/25,20704
2019/04/26,20054
2019/04/27,18857
2019/04/28,18132
2019/04/29,17863
2019/04/30,19354
2019/05/01,20097
2019/05/02,21711
2019/05/03,22069
2019/05/04,21495
2019/05/05,19845
2019/05/06,20799
2019/05/07,23982
2019/05/08,25799
2019/05/09,25141
2019/05/10,23436
2019/05/11,22805
2019/05/12,22364
2019/05/13,22400
2019/05/14,22915
2019/05/15,24200
2019/05/16,25382
2019/05/17,25876
2019/05/18,25090
2019/05/19,23540
2019/05/20,23294
2019/05/21,23600
2019/05/22,24845
2019/05/23,25004
2019/05/24,25568
2019/05/25,24708
2019/05/26,23510
2019/05/27,23879
2019/05/28,24744
2019/05/29,26156
2019/05/30,25811
2019/05/31,25059
2019/06/01,24765
2019/06/02,24301
2019/06/03,24947
2019/06/04,24984
2019/06/05,24681
2019/06/06,24032
2019/06/07,23163
2019/06/08,24775
2019/06/09,23775
2019/06/10,25447
2019/06/11,25062
2019/06/12,26481
2019/06/13,24634
2019/06/14,23502
2019/06/15,24027
2019/06/16,24474
2019/06/17,25484
2019/06/18,24904
2019/06/19,25998
2019/06/20,26474
2019/06/21,25973
2019/06/22,24353
2019/06/23,22417
2019/06/24,22845
2019/06/25,24521
2019/06/26,26151
2019/06/27,26520
2019/06/28,27073
2019/06/29,25053
2019/06/30,23480
2019/07/01,23153
2019/07/02,24801
2019/07/03,25611
2019/07/04,23957
2019/07/05,23563
2019/07/06,24725
2019/07/07,25714
2019/07/08,27730
2019/07/09,26696
2019/07/10,25620
2019/07/11,24625
2019/07/12,24262
2019/07/13,22712
2019/07/14,19779
2019/07/15,24532
2019/07/16,28658
2019/07/17,30763
2019/07/18,27029
2019/07/19,24993
2019/07/20,22407
2019/07/21,19355
2019/07/22,17683
2019/07/23,18156
2019/07/24,21468
2019/07/25,24409
2019/07/26,24499
2019/07/27,21681
2019/07/28,18158
2019/07/29,18388
2019/07/30,19312
2019/07/31,20372
2019/08/01,22226
2019/08/02,22868
2019/08/03,23516
2019/08/04,20962
2019/08/05,20588
2019/08/06,20277
2019/08/07,21528
2019/08/08,21468
2019/08/09,21377
2019/08/10,20154
2019/08/11,18769
2019/08/12,18429
2019/08/13,19234
2019/08/14,20859
2019/08/15,21130
2019/08/16,21340
2019/08/17,20289
2019/08/18,19449
2019/08/19,19491
2019/08/20,20304
2019/08/21,21224
2019/08/22,21292
2019/08/23,21281
2019/08/24,20869
2019/08/25,21203
2019/08/26,22250
2019/08/27,22970
2019/08/28,22651
2019/08/29,21672
2019/08/30,21311
2019/08/31,20759
2019/09/01,20363
2019/09/02,20692
2019/09/03,21273
2019/09/04,21456
2019/09/05,21342
2019/09/06,21472
2019/09/07,21083
2019/09/08,20248
2019/09/09,20039
2019/09/10,20120
2019/09/11,20318
2019/09/12,19958
2019/09/13,19357
2019/09/14,18688
2019/09/15,18013
2019/09/16,14756
2019/09/17,8825
2019/09/18,2728
2019/09/19,0
2019/09/20,0
2019/09/21,0
2019/09/22,0
2019/09/23,0
2019/09/24,0
2019/09/25,0
2019/09/26,0
2019/09/27,0
2019/09/28,0
2019/09/29,0
2019/09/30,0
2019/10/01,0
2019/10/02,0
2019/10/03,0
2019/10/04,0
2019/10/05,0
2019/10/06,0
2019/10/07,0
2019/10/08,0
2019/10/09,0
2019/10/10,0
2019/10/11,0
2019/10/12,0
2019/10/13,0
2019/10/14,0
2019/10/15,0
2019/10/16,0
2019/10/17,0
2019/10/18,0
2019/10/19,0
2019/10/20,0
2019/10/21,0
2019/10/22,0
2019/10/23,0
2019/10/24,0
2019/10/25,0
2019/10/26,0
2019/10/27,0
2019/10/28,0
2019/10/29,0
2019/10/30,0
2019/10/31,0
2019/11/01,0
2019/11/02,0
