Date,difficulty7var
2016/03/28,1.2949123663412E+24
2016/03/29,1.4928839207077E+24
2016/03/30,9.0010292451979E+23
2016/03/31,8.5077497232867E+23
2016/04/01,7.8941202645813E+23
2016/04/02,6.2456084482097E+23
2016/04/03,6.77159335313E+23
2016/04/04,7.1285986755492E+23
2016/04/05,8.6092050827409E+23
2016/04/06,7.5215736118306E+23
2016/04/07,6.7263999089263E+23
2016/04/08,7.3047927499568E+23
2016/04/09,6.4833262804698E+23
2016/04/10,6.3652052958486E+23
2016/04/11,6.8654726279898E+23
2016/04/12,6.5500958097127E+23
2016/04/13,7.1392339639295E+23
2016/04/14,2.5609157454199E+23
2016/04/15,3.901460686418E+23
2016/04/16,7.1337264528217E+23
2016/04/17,7.5201291606824E+23
2016/04/18,1.0918979810717E+24
2016/04/19,8.756988674451E+23
2016/04/20,8.3885350548087E+23
2016/04/21,8.5688299484902E+23
2016/04/22,6.4954508016542E+23
2016/04/23,7.0695143489168E+23
2016/04/24,2.4850067380291E+23
2016/04/25,3.1977314794599E+23
2016/04/26,3.6777194214308E+23
2016/04/27,3.1535402488068E+23
2016/04/28,4.7399647935457E+23
2016/04/29,4.2702191776686E+23
2016/04/30,9.3064862145599E+23
2016/05/01,1.3694917632494E+24
2016/05/02,1.2446920248333E+24
2016/05/03,1.3233816305822E+24
2016/05/04,8.7381532846718E+23
2016/05/05,5.8909398604668E+23
2016/05/06,4.4712123961749E+23
2016/05/07,4.522954848148E+23
2016/05/08,4.4869554389706E+23
2016/05/09,9.410580492831E+22
2016/05/10,3.4848454876377E+23
2016/05/11,3.4658022934759E+23
2016/05/12,2.68110128412E+23
2016/05/13,7.2598738273805E+23
2016/05/14,8.9301775536459E+23
2016/05/15,1.0056070489818E+24
2016/05/16,1.0922178697304E+24
2016/05/17,1.058026703257E+24
2016/05/18,9.3284990301332E+23
2016/05/19,9.0507943584153E+23
2016/05/20,1.6134698746413E+24
2016/05/21,2.2478520544457E+24
2016/05/22,2.195128526706E+24
2016/05/23,2.012226928064E+24
2016/05/24,9.1181398002475E+23
2016/05/25,2.8055257506789E+23
2016/05/26,3.9862660493598E+23
2016/05/27,4.1615175529659E+23
2016/05/28,7.398709894038E+23
2016/05/29,1.05712141253E+24
2016/05/30,9.3706762230186E+23
2016/05/31,9.0155395422327E+23
2016/06/01,5.8228931534169E+23
2016/06/02,4.8571134634827E+23
2016/06/03,7.5081310619607E+23
2016/06/04,9.9601031513833E+23
2016/06/05,1.182799347036E+24
2016/06/06,1.3867123271059E+24
2016/06/07,1.8496481209021E+24
2016/06/08,9.5264003131826E+23
2016/06/09,1.1615462261742E+24
2016/06/10,1.1759175356865E+24
2016/06/11,1.0433151969767E+24
2016/06/12,7.9697101276514E+23
2016/06/13,1.1142719004198E+24
2016/06/14,1.5824487503874E+24
2016/06/15,1.3861994450956E+24
2016/06/16,1.6330812547793E+24
2016/06/17,1.2207159954005E+24
2016/06/18,1.9806959174318E+24
2016/06/19,1.8248621920544E+24
2016/06/20,2.5184342257148E+24
2016/06/21,2.5890624146265E+24
2016/06/22,2.9965740601232E+24
2016/06/23,5.1137690061868E+24
2016/06/24,5.6087414570383E+24
2016/06/25,2.2921036217713E+24
2016/06/26,1.9518487257754E+24
2016/06/27,2.76915625291E+24
2016/06/28,2.1973582349944E+24
2016/06/29,1.089403021601E+24
2016/06/30,1.0364294058437E+24
2016/07/01,6.0610858105706E+23
2016/07/02,6.0007332325808E+23
2016/07/03,9.1242894851265E+23
2016/07/04,1.1590682697783E+24
2016/07/05,1.7702817529832E+24
2016/07/06,1.3826608760954E+24
2016/07/07,8.9501647726556E+23
2016/07/08,2.9431047519321E+23
2016/07/09,3.5733183463024E+23
2016/07/10,4.6729537795494E+23
2016/07/11,7.7930811340774E+23
2016/07/12,1.1942556967332E+24
2016/07/13,1.3417454175447E+24
2016/07/14,1.4319440856855E+24
2016/07/15,1.2996040365743E+24
2016/07/16,3.2402103433647E+23
2016/07/17,2.4153215242682E+23
2016/07/18,2.5756588334968E+23
2016/07/19,3.6510336038868E+23
2016/07/20,3.8678224812994E+23
2016/07/21,3.7855786217868E+23
2016/07/22,3.0154139225263E+23
2016/07/23,3.1041239167657E+23
2016/07/24,4.3354405313671E+23
2016/07/25,9.2456166272747E+23
2016/07/26,1.4473064359765E+24
2016/07/27,9.3417319490227E+24
2016/07/28,9.6522744875437E+24
2016/07/29,9.6676734617293E+24
2016/07/30,7.7278704323484E+24
2016/07/31,4.1173630097748E+24
2016/08/01,2.8564011269283E+24
2016/08/02,3.1237306127357E+24
2016/08/03,5.9536110903837E+24
2016/08/04,5.5497763880286E+24
2016/08/05,4.7061245139333E+24
2016/08/06,4.0020351729853E+24
2016/08/07,3.5253087363262E+24
2016/08/08,3.7857233390455E+24
2016/08/09,5.7881828935693E+24
2016/08/10,5.7612872167602E+24
2016/08/11,6.9835105157537E+24
2016/08/12,7.7750182861989E+24
2016/08/13,6.1098677321722E+24
2016/08/14,3.5764702361648E+24
2016/08/15,1.2021788835786E+24
2016/08/16,5.8693392572371E+23
2016/08/17,6.041198667963E+23
2016/08/18,6.663779796403E+23
2016/08/19,1.0868538591138E+24
2016/08/20,1.6030583011813E+24
2016/08/21,1.5306816494474E+24
2016/08/22,1.2749403493502E+24
2016/08/23,2.2923785936265E+24
2016/08/24,2.3817735568165E+24
2016/08/25,2.5440738730688E+24
2016/08/26,4.9857422036051E+24
2016/08/27,5.2652294924881E+24
2016/08/28,3.7806299640017E+24
2016/08/29,2.4721010819691E+24
2016/08/30,1.7790872745655E+24
2016/08/31,6.2872651120981E+23
2016/09/01,6.9825018813529E+23
2016/09/02,7.2418405128922E+23
2016/09/03,7.7329159331386E+23
2016/09/04,2.0459491397428E+24
2016/09/05,2.1444092799728E+24
2016/09/06,2.15119247265E+24
2016/09/07,2.1129606577854E+24
2016/09/08,1.3974461983318E+24
2016/09/09,7.9686877779685E+23
2016/09/10,1.1784479098308E+24
2016/09/11,1.2301165786179E+24
2016/09/12,1.5553012968284E+24
2016/09/13,1.8327345036587E+24
2016/09/14,2.3011038009813E+24
2016/09/15,2.3405820042121E+24
2016/09/16,1.1419205667998E+24
2016/09/17,1.8586524824617E+24
2016/09/18,1.5851797275911E+24
2016/09/19,1.3555489225782E+25
2016/09/20,1.4870692961874E+25
2016/09/21,1.9344319638287E+25
2016/09/22,1.953157572478E+25
2016/09/23,1.9532961525398E+25
2016/09/24,1.8689075745578E+25
2016/09/25,1.9918388337442E+25
2016/09/26,3.8804507698431E+24
2016/09/27,4.9642240790879E+24
2016/09/28,1.0213902327008E+25
2016/09/29,1.7500289523883E+25
2016/09/30,2.0216323129952E+25
2016/10/01,1.8567219360349E+25
2016/10/02,1.8188645070901E+25
2016/10/03,1.7880911872668E+25
2016/10/04,1.287742766833E+25
2016/10/05,1.2898250829405E+25
2016/10/06,1.2979730575925E+25
2016/10/07,2.6839784328467E+25
2016/10/08,2.6919993482377E+25
2016/10/09,2.8399683717686E+25
2016/10/10,3.2720978501619E+25
2016/10/11,3.8739539214314E+25
2016/10/12,3.9269160875736E+25
2016/10/13,3.8823896559821E+25
2016/10/14,2.2661257678967E+25
2016/10/15,1.9195908680857E+25
2016/10/16,2.3551089109922E+25
2016/10/17,2.2872483203308E+25
2016/10/18,2.3763719827516E+25
2016/10/19,1.6949081370132E+25
2016/10/20,1.770311249724E+24
2016/10/21,1.0709611639812E+25
2016/10/22,2.0971542169143E+25
2016/10/23,2.5744876084781E+25
2016/10/24,2.3854461474366E+25
2016/10/25,2.2722714565215E+25
2016/10/26,1.4582825710683E+25
2016/10/27,1.5488903588003E+24
2016/10/28,1.7250268733481E+24
2016/10/29,4.2599516716773E+25
2016/10/30,1.1303060859899E+26
2016/10/31,1.3525317237042E+26
2016/11/01,1.6106078912818E+26
2016/11/02,1.8445755301847E+26
2016/11/03,1.569070399463E+26
2016/11/04,9.4993746982144E+25
2016/11/05,9.5849069803433E+25
2016/11/06,1.0327935970173E+26
2016/11/07,4.7363337818488E+25
2016/11/08,2.8681522186198E+25
2016/11/09,3.6471723446172E+25
2016/11/10,3.7134379054452E+25
2016/11/11,3.5971626114028E+25
2016/11/12,2.7228337222552E+25
2016/11/13,1.1809397692012E+25
2016/11/14,1.0307573202097E+25
2016/11/15,1.2775484953472E+25
2016/11/16,1.2243166054421E+25
2016/11/17,1.1561969268224E+25
2016/11/18,7.6781654971009E+24
2016/11/19,4.8472684506085E+24
2016/11/20,1.5112914502171E+25
2016/11/21,3.9704363795967E+25
2016/11/22,4.7388818532963E+25
2016/11/23,4.1713918713661E+25
2016/11/24,3.8235238372104E+25
2016/11/25,3.9382168619856E+25
2016/11/26,4.3050083373932E+25
2016/11/27,4.9666504197384E+25
2016/11/28,2.8415249614255E+25
2016/11/29,9.5081891064529E+24
2016/11/30,1.9624205887673E+24
2016/12/01,2.7514596752783E+24
2016/12/02,2.958445059622E+24
2016/12/03,6.5415235823495E+24
2016/12/04,7.2939724042496E+24
2016/12/05,5.8257877378904E+24
2016/12/06,4.5942866474688E+24
2016/12/07,3.2551981616141E+24
2016/12/08,3.353203642273E+24
2016/12/09,5.6078612171106E+24
2016/12/10,9.9884299531292E+24
2016/12/11,1.6140157477938E+25
2016/12/12,1.5847079546567E+25
2016/12/13,9.6420350964171E+24
2016/12/14,4.1611631285851E+24
2016/12/15,1.3243102246083E+24
2016/12/16,1.1296768270735E+24
2016/12/17,1.443743702564E+24
2016/12/18,4.6139429807066E+24
2016/12/19,6.7333952244506E+24
2016/12/20,9.6590932763711E+24
2016/12/21,8.623677417976E+24
2016/12/22,5.5046363944426E+24
2016/12/23,8.0367134524528E+24
2016/12/24,2.1576121102147E+25
2016/12/25,2.8062686102232E+25
2016/12/26,2.6169970344426E+25
2016/12/27,2.018665168312E+25
2016/12/28,1.1982946012403E+25
2016/12/29,3.6334925159928E+24
2016/12/30,2.8116454618121E+24
2016/12/31,1.9320876907271E+24
2017/01/01,1.6706958888523E+24
2017/01/02,8.430236418908E+23
2017/01/03,7.4546066031649E+23
2017/01/04,7.3990849156625E+24
2017/01/05,1.5618446089571E+25
2017/01/06,2.2421891372454E+25
2017/01/07,2.9124993385831E+25
2017/01/08,2.8799407092435E+25
2017/01/09,2.6156170471762E+25
2017/01/10,1.368320712121E+25
2017/01/11,1.042738183836E+25
2017/01/12,8.4919314880333E+24
2017/01/13,7.1020025187642E+24
2017/01/14,5.925627553046E+24
2017/01/15,4.2437655273968E+24
2017/01/16,4.034133997304E+24
2017/01/17,3.3885053640031E+24
2017/01/18,1.9408168329987E+24
2017/01/19,3.1062373725926E+24
2017/01/20,3.3964325669126E+24
2017/01/21,4.5743000225731E+24
2017/01/22,5.6196151600936E+24
2017/01/23,8.0825266692662E+24
2017/01/24,7.2734431766394E+24
2017/01/25,2.0754751423448E+24
2017/01/26,2.3440120709887E+24
2017/01/27,2.0702469122553E+24
2017/01/28,1.4990034449265E+24
2017/01/29,8.5072823709442E+23
2017/01/30,8.5259012543165E+23
2017/01/31,8.8077334973854E+23
2017/02/01,5.2959620458818E+23
2017/02/02,1.112754279759E+24
2017/02/03,1.0551297104022E+24
2017/02/04,1.0830339613148E+24
2017/02/05,4.866950684134E+24
2017/02/06,7.9938174756285E+24
2017/02/07,1.0337361401636E+25
2017/02/08,1.0234940898506E+25
2017/02/09,1.1112277850944E+25
2017/02/10,1.0817712375026E+25
2017/02/11,5.6987143562668E+24
2017/02/12,7.2977808808447E+24
2017/02/13,8.6165137497047E+24
2017/02/14,1.0198580112001E+25
2017/02/15,8.3946913073829E+24
2017/02/16,4.9942693079987E+24
2017/02/17,6.7379804319454E+24
2017/02/18,7.7493629916182E+24
2017/02/19,1.0234192736228E+25
2017/02/20,9.7492661878549E+24
2017/02/21,1.3301781395385E+25
2017/02/22,1.2195560266984E+25
2017/02/23,6.5786869622225E+24
2017/02/24,3.9352030523423E+24
2017/02/25,3.5206391588452E+24
2017/02/26,8.9532707276716E+24
2017/02/27,1.5896790570237E+25
2017/02/28,2.9130973435479E+25
2017/03/01,3.0994077146347E+25
2017/03/02,2.5215286541781E+25
2017/03/03,2.5547891804064E+25
2017/03/04,1.6906154718143E+25
2017/03/05,1.995450280054E+25
2017/03/06,2.5444210074321E+25
2017/03/07,2.8606785875848E+25
2017/03/08,2.9744964892093E+25
2017/03/09,2.4752082874357E+25
2017/03/10,2.4804125810057E+25
2017/03/11,1.6676825200922E+25
2017/03/12,1.6828509376611E+25
2017/03/13,1.8856011296446E+25
2017/03/14,1.1368845602583E+25
2017/03/15,1.3711721008919E+25
2017/03/16,1.8198697354048E+25
2017/03/17,2.9798546943661E+25
2017/03/18,4.5956531346949E+25
2017/03/19,3.8115045770656E+25
2017/03/20,4.423508782904E+25
2017/03/21,3.4345989912978E+25
2017/03/22,2.8003791628256E+25
2017/03/23,3.6432471854008E+25
2017/03/24,4.4904004178184E+25
2017/03/25,5.2121426273055E+25
2017/03/26,5.5053566187548E+25
2017/03/27,1.0464401489609E+26
2017/03/28,1.0463234977973E+26
2017/03/29,8.9755394560507E+25
2017/03/30,9.61697900559E+25
2017/03/31,8.4118515489482E+25
2017/04/01,3.6701841786454E+25
2017/04/02,1.9059435330085E+25
2017/04/03,3.0681809438357E+25
2017/04/04,2.7728518806259E+25
2017/04/05,3.4896863619751E+25
2017/04/06,4.5790625887681E+25
2017/04/07,5.6108331568635E+25
2017/04/08,6.8021693825165E+25
2017/04/09,7.8165363815449E+25
2017/04/10,2.2126989411235E+25
2017/04/11,2.1099233376925E+25
2017/04/12,2.1578193010918E+25
2017/04/13,1.5792752939188E+25
2017/04/14,3.8271225458967E+25
2017/04/15,5.2200071373088E+25
2017/04/16,5.2626019750116E+25
2017/04/17,5.3565829001127E+25
2017/04/18,7.4379801971888E+25
2017/04/19,9.6452544839006E+25
2017/04/20,4.0212686330854E+25
2017/04/21,4.9028387640623E+25
2017/04/22,6.3278608108335E+25
2017/04/23,5.7120649404019E+25
2017/04/24,3.333055919941E+25
2017/04/25,2.6229057482941E+25
2017/04/26,5.0253650700619E+25
2017/04/27,5.5309466489193E+25
2017/04/28,1.2731525055692E+26
2017/04/29,2.6387666359331E+26
2017/04/30,2.7256148319663E+26
2017/05/01,2.2225473438424E+26
2017/05/02,1.2952165107752E+26
2017/05/03,7.5722250223301E+25
2017/05/04,1.6533030151129E+25
2017/05/05,2.8029672242859E+25
2017/05/06,4.1022518237388E+25
2017/05/07,5.1492599171618E+25
2017/05/08,5.600568177888E+25
2017/05/09,8.0721559131951E+25
2017/05/10,8.1722792339324E+25
2017/05/11,5.6695031092948E+25
2017/05/12,9.5086670100461E+25
2017/05/13,9.278503955054E+25
2017/05/14,2.2865668240461E+26
2017/05/15,3.3335987848706E+26
2017/05/16,4.1417676569251E+26
2017/05/17,3.2793433941376E+26
2017/05/18,2.3457053516933E+26
2017/05/19,2.2548655976369E+26
2017/05/20,1.3679534494955E+26
2017/05/21,2.1901154934137E+26
2017/05/22,3.574217681864E+26
2017/05/23,3.4327303887841E+26
2017/05/24,2.4419680038641E+26
2017/05/25,1.0820969058902E+26
2017/05/26,5.2356053700456E+25
2017/05/27,5.5872934816941E+25
2017/05/28,5.8199788984173E+25
2017/05/29,1.466504871383E+26
2017/05/30,3.6360811643665E+26
2017/05/31,5.5818628001812E+26
2017/06/01,1.133646445625E+27
2017/06/02,1.4660856345784E+27
2017/06/03,1.5569301941643E+27
2017/06/04,1.3925295195461E+27
2017/06/05,1.0280591611584E+27
2017/06/06,8.4768436698213E+26
2017/06/07,5.3957223232748E+26
2017/06/08,5.7125766993731E+26
2017/06/09,5.2344613713379E+26
2017/06/10,4.8229821810162E+26
2017/06/11,6.6115246026674E+26
2017/06/12,5.1906451506314E+26
2017/06/13,5.0135245537479E+26
2017/06/14,6.3464289340177E+26
2017/06/15,7.6871274682268E+26
2017/06/16,6.6507375912854E+26
2017/06/17,8.2280212797072E+26
2017/06/18,9.9088033807668E+26
2017/06/19,7.9163246030505E+26
2017/06/20,1.6629699912842E+27
2017/06/21,2.6034896635204E+27
2017/06/22,2.8181120882208E+27
2017/06/23,2.5537016667856E+27
2017/06/24,2.1893480620641E+27
2017/06/25,1.5521931380172E+27
2017/06/26,5.1759482041355E+26
2017/06/27,4.7408893766093E+26
2017/06/28,6.9551108112356E+26
2017/06/29,7.9271843755049E+26
2017/06/30,7.9370807050979E+26
2017/07/01,7.9482812422007E+26
2017/07/02,7.5069919534396E+26
2017/07/03,7.5201107240523E+26
2017/07/04,6.7383935634655E+26
2017/07/05,5.228539031329E+26
2017/07/06,4.3134077006844E+26
2017/07/07,2.5677380184181E+26
2017/07/08,2.6978835036239E+26
2017/07/09,3.4130358615049E+26
2017/07/10,3.2407875174104E+27
2017/07/11,5.5315297914807E+27
2017/07/12,5.6069270352545E+27
2017/07/13,5.4071506940238E+27
2017/07/14,3.8062052920844E+27
2017/07/15,2.1388658777348E+27
2017/07/16,3.5804190502469E+26
2017/07/17,3.5035486668919E+26
2017/07/18,3.4971132365231E+26
2017/07/19,3.4824793843722E+26
2017/07/20,7.4053008763579E+26
2017/07/21,1.17544964269E+27
2017/07/22,1.135422234937E+27
2017/07/23,1.6280072944921E+27
2017/07/24,1.2416885398962E+27
2017/07/25,8.7089744575185E+26
2017/07/26,4.5641662032148E+26
2017/07/27,2.8972397091553E+26
2017/07/28,3.2848396545877E+26
2017/07/29,1.0808260866174E+26
2017/07/30,2.4760218747687E+26
2017/07/31,1.16487545831E+27
2017/08/01,9.1308300326193E+27
2017/08/02,1.4009019681108E+28
2017/08/03,1.3708288190343E+28
2017/08/04,1.2457343157949E+28
2017/08/05,8.3944636191282E+27
2017/08/06,3.5598292141102E+27
2017/08/07,3.6362867709063E+26
2017/08/08,5.7007492607223E+26
2017/08/09,1.0537260121035E+27
2017/08/10,7.6580990648551E+26
2017/08/11,6.4493244975024E+26
2017/08/12,7.6650744454347E+26
2017/08/13,6.5014743670586E+26
2017/08/14,9.8445475394709E+26
2017/08/15,1.1765086853065E+27
2017/08/16,1.1503825057976E+27
2017/08/17,1.0256537802692E+27
2017/08/18,4.1646572197778E+26
2017/08/19,8.9592357680416E+26
2017/08/20,8.7048310721852E+26
2017/08/21,9.201280060823E+26
2017/08/22,1.0496555362489E+27
2017/08/23,1.0917439770152E+27
2017/08/24,8.4776527846536E+26
2017/08/25,1.5065140927283E+28
2017/08/26,2.7925168422453E+28
2017/08/27,3.2714346837084E+28
2017/08/28,2.9085213092868E+28
2017/08/29,2.3964917368778E+28
2017/08/30,1.6397026414826E+28
2017/08/31,1.0270510431581E+27
2017/09/01,1.0287384637695E+27
2017/09/02,1.1512469700933E+27
2017/09/03,1.2725891128988E+27
2017/09/04,2.1463078829574E+26
2017/09/05,1.0426199693499E+26
2017/09/06,1.0340948590319E+26
2017/09/07,8.0604668030745E+25
2017/09/08,1.5745784478699E+27
2017/09/09,1.9244411258946E+27
2017/09/10,1.9026690178011E+27
2017/09/11,1.8750696208846E+27
2017/09/12,2.2126184572707E+27
2017/09/13,1.3378175315036E+27
2017/09/14,6.503649541249E+26
2017/09/15,7.7606504722184E+26
2017/09/16,8.046810757261E+26
2017/09/17,7.7157913039407E+26
2017/09/18,5.5672028666261E+26
2017/09/19,5.9328357724556E+26
2017/09/20,4.8610934471001E+26
2017/09/21,3.5537931060132E+26
2017/09/22,3.8962854565953E+28
2017/09/23,6.6004283873086E+28
2017/09/24,7.9400994084089E+28
2017/09/25,7.4375968033423E+28
2017/09/26,5.9087737685234E+28
2017/09/27,3.3784199037765E+28
2017/09/28,6.2034429735078E+26
2017/09/29,2.2459865787479E+27
2017/09/30,3.4371883708723E+27
2017/10/01,2.636691110914E+27
2017/10/02,2.2621856730502E+27
2017/10/03,2.1399306006283E+27
2017/10/04,1.8195989872087E+27
2017/10/05,3.4676658377242E+27
2017/10/06,3.207112569392E+27
2017/10/07,1.6752837341583E+27
2017/10/08,1.6925799247065E+27
2017/10/09,1.6555936303592E+27
2017/10/10,9.7127714801634E+26
2017/10/11,1.7242562732757E+27
2017/10/12,1.4585709453044E+27
2017/10/13,2.9291474385759E+27
2017/10/14,2.0052260702802E+27
2017/10/15,1.8738503031563E+27
2017/10/16,1.325539578312E+29
2017/10/17,3.5708183025997E+29
2017/10/18,4.829836821066E+29
2017/10/19,5.1622569140538E+29
2017/10/20,4.3025029223055E+29
2017/10/21,2.8080490830387E+29
2017/10/22,2.7725853481232E+28
2017/10/23,4.6179101241925E+26
2017/10/24,6.1172748577357E+26
2017/10/25,2.566645841378E+26
2017/10/26,3.9338723775564E+26
2017/10/27,2.6521693692274E+29
2017/10/28,4.4179160130144E+29
2017/10/29,5.2842906676361E+29
2017/10/30,5.3144077357862E+29
2017/10/31,4.355438176304E+29
2017/11/01,4.4238938254397E+29
2017/11/02,4.4422622557732E+29
2017/11/03,5.2006738610462E+29
2017/11/04,5.1125214109856E+29
2017/11/05,4.257037607416E+29
2017/11/06,2.5524489891232E+29
2017/11/07,9.7279012388464E+26
2017/11/08,2.7479633610796E+26
2017/11/09,2.498626334807E+26
2017/11/10,2.4232901622026E+26
2017/11/11,1.6085480523101E+26
2017/11/12,5.3564554259309E+26
2017/11/13,5.6353336897077E+26
2017/11/14,4.0892285962839E+26
2017/11/15,4.632427570008E+26
2017/11/16,6.8477724867639E+26
2017/11/17,8.5022511938503E+26
2017/11/18,1.115001730544E+27
2017/11/19,5.9811329455613E+26
2017/11/20,1.0912039420083E+27
2017/11/21,1.3272459420746E+27
2017/11/22,1.4977559335529E+27
2017/11/23,2.140306154464E+27
2017/11/24,2.8754025942448E+27
2017/11/25,2.6034752867706E+27
2017/11/26,1.4519645293033E+27
2017/11/27,1.376054146528E+27
2017/11/28,1.0098987446856E+27
2017/11/29,3.5239051398133E+26
2017/11/30,3.0769040747581E+26
2017/12/01,3.0134001188254E+26
2017/12/02,3.6441932156748E+26
2017/12/03,4.2963844848323E+26
2017/12/04,4.281872091138E+26
2017/12/05,7.5833776115829E+26
2017/12/06,1.2077138634776E+27
2017/12/07,1.292239657564E+27
2017/12/08,1.3557629928476E+27
2017/12/09,1.111371203409E+27
2017/12/10,1.2958772914384E+27
2017/12/11,1.7307919277686E+27
2017/12/12,1.4763475414106E+27
2017/12/13,1.3311780011244E+27
2017/12/14,1.1071841073486E+27
2017/12/15,3.2337121242691E+27
2017/12/16,4.9819513426795E+27
2017/12/17,5.5661550458095E+27
2017/12/18,6.0484338295157E+27
2017/12/19,3.3202629973921E+27
2017/12/20,1.6903286640683E+27
2017/12/21,4.6635817913404E+26
2017/12/22,4.0933926058094E+26
2017/12/23,7.0590983943934E+26
2017/12/24,1.3603214283628E+27
2017/12/25,2.4265369726295E+27
2017/12/26,3.2458481487828E+27
2017/12/27,2.878332415343E+27
2017/12/28,3.2352779466446E+27
2017/12/29,1.312516152418E+27
2017/12/30,6.686481516805E+26
2017/12/31,5.9713404855194E+26
2018/01/01,7.7710114070609E+26
2018/01/02,7.5645989827004E+26
2018/01/03,5.328302868992E+26
2018/01/04,5.2707319523262E+26
2018/01/05,4.1747846755407E+26
2018/01/06,2.2663579749715E+26
2018/01/07,3.7740909180126E+26
2018/01/08,1.2877036742445E+27
2018/01/09,2.0293137309444E+27
2018/01/10,2.1832149018405E+27
2018/01/11,2.9805408227575E+27
2018/01/12,4.0133286835572E+27
2018/01/13,3.7450751686942E+27
2018/01/14,3.9438972582679E+27
2018/01/15,4.5809901332119E+27
2018/01/16,4.2155460759051E+27
2018/01/17,3.3235979537435E+27
2018/01/18,3.2808499130246E+27
2018/01/19,2.3952767724319E+27
2018/01/20,3.7802602610375E+27
2018/01/21,4.358513439043E+27
2018/01/22,4.4741143248658E+27
2018/01/23,3.4248626624356E+27
2018/01/24,4.0545672468364E+27
2018/01/25,4.9019437470502E+27
2018/01/26,3.1045078548497E+27
2018/01/27,2.66712672428E+27
2018/01/28,1.9975343931257E+27
2018/01/29,2.8478581531513E+27
2018/01/30,2.3740897623418E+27
2018/01/31,2.9076338904676E+27
2018/02/01,4.3322219594585E+27
2018/02/02,5.7998023767547E+27
2018/02/03,6.4937307121077E+27
2018/02/04,4.6097144583825E+27
2018/02/05,4.6669209179992E+27
2018/02/06,3.3762194323697E+27
2018/02/07,2.6541656428332E+27
2018/02/08,1.4882217990517E+27
2018/02/09,1.547575001667E+27
2018/02/10,1.355088460292E+27
2018/02/11,2.8119879225992E+27
2018/02/12,3.3357363937882E+27
2018/02/13,3.4170157899363E+27
2018/02/14,3.2784990159411E+27
2018/02/15,2.1593107359707E+27
2018/02/16,2.4373609542212E+27
2018/02/17,8.5804110419538E+26
2018/02/18,1.1577583802466E+27
2018/02/19,1.1260640945832E+27
