Date,transactionvalue7rocUSD
2016/06/18,432.259
2016/06/19,14.188
2016/06/20,53.255
2016/06/21,-11.5
2016/06/22,54.825
2016/06/23,-17.079
2016/06/24,-68.652
2016/06/25,-53.719
2016/06/26,-51.894
2016/06/27,-64.927
2016/06/28,4.847
2016/06/29,-48.732
2016/06/30,-69.363
2016/07/01,-24.21
2016/07/02,-70.887
2016/07/03,-26.376
2016/07/04,48.205
2016/07/05,102.429
2016/07/06,-4.071
2016/07/07,44.988
2016/07/08,-34.921
2016/07/09,13.459
2016/07/10,19.484
2016/07/11,-34.732
2016/07/12,-76.732
2016/07/13,-7.124
2016/07/14,-1.945
2016/07/15,567.342
2016/07/16,50.508
2016/07/17,38.611
2016/07/18,274.675
2016/07/19,1015
2016/07/20,1119
2016/07/21,102.289
2016/07/22,-25.227
2016/07/23,248.993
2016/07/24,1059
2016/07/25,188.202
2016/07/26,73.278
2016/07/27,-11.387
2016/07/28,312.194
2016/07/29,69.682
2016/07/30,34.515
2016/07/31,-69.309
2016/08/01,-42.468
2016/08/02,-50.98
2016/08/03,-42.877
2016/08/04,-57.879
2016/08/05,-25.955
2016/08/06,-58.769
2016/08/07,-41.03
2016/08/08,-60.44
2016/08/09,-62.806
2016/08/10,-25.269
2016/08/11,13.502
2016/08/12,-42.475
2016/08/13,21.328
2016/08/14,-14.68
2016/08/15,-30.237
2016/08/16,-72.952
2016/08/17,-65.943
2016/08/18,-71.829
2016/08/19,-57.972
2016/08/20,-26.631
2016/08/21,103.606
2016/08/22,49.542
2016/08/23,382.083
2016/08/24,-45.319
2016/08/25,-23.147
2016/08/26,82.387
2016/08/27,-45.768
2016/08/28,-76.765
2016/08/29,-49.214
2016/08/30,-80.186
2016/08/31,14.424
2016/09/01,144.949
2016/09/02,-18.379
2016/09/03,47.342
2016/09/04,67.268
2016/09/05,-22.388
2016/09/06,12.286
2016/09/07,-22.4
2016/09/08,-38.878
2016/09/09,-61.062
2016/09/10,-45.183
2016/09/11,-35.589
2016/09/12,8.852
2016/09/13,18.288
2016/09/14,-20.44
2016/09/15,-54.63
2016/09/16,223.795
2016/09/17,18.11
2016/09/18,127.927
2016/09/19,20.888
2016/09/20,246.05
2016/09/21,650.948
2016/09/22,234.084
2016/09/23,60.504
2016/09/24,86.683
2016/09/25,58.016
2016/09/26,46.708
2016/09/27,-66.159
2016/09/28,-38.334
2016/09/29,45.878
2016/09/30,-56.616
2016/10/01,-49.314
2016/10/02,-44.413
2016/10/03,-60.589
2016/10/04,-47.529
2016/10/05,-57.38
2016/10/06,-52.52
2016/10/07,-18.978
2016/10/08,68.054
2016/10/09,54.8
2016/10/10,300.795
2016/10/11,303.566
2016/10/12,214.421
2016/10/13,15.839
2016/10/14,175.352
2016/10/15,19.389
2016/10/16,-24.025
2016/10/17,-15.801
2016/10/18,2.748
2016/10/19,-67.392
2016/10/20,-46.462
2016/10/21,-82.707
2016/10/22,-60.801
2016/10/23,-73.11
2016/10/24,-74.121
2016/10/25,-61.064
2016/10/26,-29.704
2016/10/27,17.883
2016/10/28,222.482
2016/10/29,210.463
2016/10/30,346.396
2016/10/31,107.506
2016/11/01,135.28
2016/11/02,353.882
2016/11/03,975.715
2016/11/04,-3.406
2016/11/05,-49.028
2016/11/06,-74.899
2016/11/07,-45.885
2016/11/08,-72.029
2016/11/09,-50.571
2016/11/10,-89.52
2016/11/11,136.277
2016/11/12,21.265
2016/11/13,77.591
2016/11/14,-26.7
2016/11/15,30.341
2016/11/16,-50.552
2016/11/17,192.831
2016/11/18,-74.906
2016/11/19,-31.494
2016/11/20,-50.255
2016/11/21,21.4
2016/11/22,107.957
2016/11/23,41.284
2016/11/24,-72.527
2016/11/25,2.676
2016/11/26,-23.584
2016/11/27,0.119
2016/11/28,-2.207
2016/11/29,-51.789
2016/11/30,-31.603
2016/12/01,9.58
2016/12/02,157.922
2016/12/03,470.716
2016/12/04,124.845
2016/12/05,337.041
2016/12/06,285.465
2016/12/07,78.048
2016/12/08,126.586
2016/12/09,-19.572
2016/12/10,-68.602
2016/12/11,24.277
2016/12/12,-63.841
2016/12/13,-76.569
2016/12/14,-58.889
2016/12/15,-31.736
2016/12/16,-50.426
2016/12/17,108.325
2016/12/18,13.557
2016/12/19,2.236
2016/12/20,15.184
2016/12/21,69.781
2016/12/22,25.485
2016/12/23,308.941
2016/12/24,-24.891
2016/12/25,-54.86
2016/12/26,-25.855
2016/12/27,0.049
2016/12/28,51.885
2016/12/29,73.818
2016/12/30,-41.285
2016/12/31,173.484
2017/01/01,85.653
2017/01/02,240.039
2017/01/03,306.496
2017/01/04,237.373
2017/01/05,113.887
2017/01/06,179.717
2017/01/07,-20.023
2017/01/08,51.256
2017/01/09,68.96
2017/01/10,1.798
2017/01/11,-36.783
2017/01/12,-49.939
2017/01/13,-72.242
2017/01/14,-78.28
2017/01/15,-76.682
2017/01/16,-82.903
2017/01/17,-66.394
2017/01/18,-80.724
2017/01/19,-72.502
2017/01/20,31.726
2017/01/21,9.188
2017/01/22,63.192
2017/01/23,20.235
2017/01/24,-50.163
2017/01/25,8.699
2017/01/26,1.889
2017/01/27,-62.959
2017/01/28,-40.499
2017/01/29,-3.834
2017/01/30,-21.557
2017/01/31,86.421
2017/02/01,41.112
2017/02/02,24.79
2017/02/03,79.066
2017/02/04,213.828
2017/02/05,-16.365
2017/02/06,102.69
2017/02/07,-9.638
2017/02/08,-12.646
2017/02/09,3.603
2017/02/10,-15.744
2017/02/11,-48.222
2017/02/12,68.713
2017/02/13,-25.486
2017/02/14,162.575
2017/02/15,266.713
2017/02/16,97.371
2017/02/17,92.236
2017/02/18,171.02
2017/02/19,105.063
2017/02/20,156.173
2017/02/21,11.126
2017/02/22,-30.296
2017/02/23,13.9
2017/02/24,85.257
2017/02/25,30.1
2017/02/26,64.935
2017/02/27,309.222
2017/02/28,260.87
2017/03/01,363.681
2017/03/02,535.439
2017/03/03,309.793
2017/03/04,342.265
2017/03/05,196.161
2017/03/06,105.791
2017/03/07,7.628
2017/03/08,16.082
2017/03/09,-9.693
2017/03/10,-25.438
2017/03/11,37.666
2017/03/12,166.755
2017/03/13,19.604
2017/03/14,-8.452
2017/03/15,-19.67
2017/03/16,189.974
2017/03/17,83.935
2017/03/18,110.667
2017/03/19,-69.843
2017/03/20,-43.004
2017/03/21,130.765
2017/03/22,104.79
2017/03/23,-49.357
2017/03/24,20.98
2017/03/25,-29.102
2017/03/26,150.62
2017/03/27,64.903
2017/03/28,-2.729
2017/03/29,24.471
2017/03/30,61.458
2017/03/31,-14.743
2017/04/01,-17.032
2017/04/02,39.412
2017/04/03,31.661
2017/04/04,-34.593
2017/04/05,-14.113
2017/04/06,-15.147
2017/04/07,-66.695
2017/04/08,-30.69
2017/04/09,-53.135
2017/04/10,-36.18
2017/04/11,15.777
2017/04/12,-31.656
2017/04/13,-57.793
2017/04/14,77.668
2017/04/15,-45.269
2017/04/16,-68.954
2017/04/17,-67.725
2017/04/18,2.768
2017/04/19,30.248
2017/04/20,86.077
2017/04/21,11.265
2017/04/22,102.246
2017/04/23,258.392
2017/04/24,234.249
2017/04/25,-16.379
2017/04/26,13.665
2017/04/27,33.372
2017/04/28,92.743
2017/04/29,132.972
2017/04/30,176.21
2017/05/01,222.071
2017/05/02,233.061
2017/05/03,176.946
2017/05/04,101.45
2017/05/05,118.099
2017/05/06,37.685
2017/05/07,40.999
2017/05/08,-14.645
2017/05/09,2.416
2017/05/10,-17.635
2017/05/11,-0.079
2017/05/12,-24.85
2017/05/13,-23.452
2017/05/14,-36.992
2017/05/15,-15.496
2017/05/16,14.116
2017/05/17,-40.912
2017/05/18,-62.571
2017/05/19,-30.185
2017/05/20,-18.897
2017/05/21,5.112
2017/05/22,96.033
2017/05/23,-14.333
2017/05/24,78.373
2017/05/25,144.14
2017/05/26,65.734
2017/05/27,30.614
2017/05/28,-6.483
2017/05/29,-52.102
2017/05/30,-9.137
2017/05/31,56.336
2017/06/01,20.542
2017/06/02,8.232
2017/06/03,61.836
2017/06/04,70.982
2017/06/05,89.78
2017/06/06,102.505
2017/06/07,-7.65
2017/06/08,13.292
2017/06/09,6.249
2017/06/10,-19.177
2017/06/11,-6.065
2017/06/12,48.781
2017/06/13,13.218
2017/06/14,-11.752
2017/06/15,22.206
2017/06/16,29.703
2017/06/17,-3.38
2017/06/18,-18.53
2017/06/19,-57.759
2017/06/20,-42.39
2017/06/21,-56.226
2017/06/22,-62.81
2017/06/23,-52.977
2017/06/24,-4.614
2017/06/25,-62.672
2017/06/26,-37.213
2017/06/27,-33.422
2017/06/28,28.141
2017/06/29,34.77
2017/06/30,-4.623
2017/07/01,-30.404
2017/07/02,45.465
2017/07/03,161.231
2017/07/04,75.153
2017/07/05,-38.622
2017/07/06,-33.991
2017/07/07,-31.832
2017/07/08,-27.742
2017/07/09,-51.121
2017/07/10,-64.893
2017/07/11,-56.325
2017/07/12,34.951
2017/07/13,103.454
2017/07/14,151.963
2017/07/15,167.697
2017/07/16,332.25
2017/07/17,97.975
2017/07/18,127.566
2017/07/19,107.388
2017/07/20,2.651
2017/07/21,1.928
2017/07/22,-74.464
2017/07/23,-62.231
2017/07/24,13.344
2017/07/25,2.292
2017/07/26,-10.887
2017/07/27,5.795
2017/07/28,-2.948
2017/07/29,320.399
2017/07/30,125.395
2017/07/31,-61.686
2017/08/01,-52.865
2017/08/02,-49.582
2017/08/03,-62.277
2017/08/04,-65.389
2017/08/05,-60.336
2017/08/06,-37.623
2017/08/07,34.793
2017/08/08,1.806
2017/08/09,37.988
2017/08/10,189.717
2017/08/11,480.345
2017/08/12,208.823
2017/08/13,216.667
2017/08/14,91.536
2017/08/15,39.924
2017/08/16,-7.627
2017/08/17,-47.848
2017/08/18,-73.05
2017/08/19,-64.509
2017/08/20,-64.646
2017/08/21,-42.982
2017/08/22,-27.96
2017/08/23,1.413
2017/08/24,0.473
2017/08/25,-8.092
2017/08/26,-36.539
2017/08/27,113.104
2017/08/28,162.689
2017/08/29,97.861
2017/08/30,205.194
2017/08/31,53.434
2017/09/01,60.099
2017/09/02,157.903
2017/09/03,-39.706
2017/09/04,-56.187
2017/09/05,-44.091
2017/09/06,-67.961
2017/09/07,-48.855
2017/09/08,-41.326
2017/09/09,4.589
2017/09/10,25.616
2017/09/11,4.473
2017/09/12,5.289
2017/09/13,-32.637
2017/09/14,17.42
2017/09/15,4.169
2017/09/16,-55.905
2017/09/17,-32.638
2017/09/18,20.295
2017/09/19,10.786
2017/09/20,15.404
2017/09/21,-19.084
2017/09/22,-14.827
2017/09/23,14.778
2017/09/24,-36.002
2017/09/25,-46.214
2017/09/26,-35.066
2017/09/27,2.738
2017/09/28,10.101
2017/09/29,-9.614
2017/09/30,-17.445
2017/10/01,-28.599
2017/10/02,-12.582
2017/10/03,147.032
2017/10/04,64.185
2017/10/05,-1.559
2017/10/06,20.299
2017/10/07,22.018
2017/10/08,87.916
2017/10/09,37.769
2017/10/10,-52.98
2017/10/11,-39.642
2017/10/12,4.548
2017/10/13,35.519
2017/10/14,29.686
2017/10/15,4.272
2017/10/16,-34.941
2017/10/17,-24.726
2017/10/18,9.919
2017/10/19,-15.319
2017/10/20,-46.705
2017/10/21,-34.808
2017/10/22,-32.298
2017/10/23,26.578
2017/10/24,8.583
2017/10/25,-30.837
2017/10/26,-20.045
2017/10/27,-100
2017/10/28,-100
2017/10/29,-100
2017/10/30,-100
2017/10/31,-100
2017/11/01,21.922
2017/11/02,35.428
2017/11/03,0
2017/11/04,0
2017/11/05,0
2017/11/06,0
2017/11/07,0
2017/11/08,-10.916
2017/11/09,49.825
2017/11/10,20.834
2017/11/11,53.775
2017/11/12,115.951
2017/11/13,41.81
2017/11/14,49.804
2017/11/15,45.618
2017/11/16,-18.442
2017/11/17,9.713
2017/11/18,-4.764
2017/11/19,-20.937
2017/11/20,43.48
2017/11/21,51.829
2017/11/22,8.164
2017/11/23,16.927
2017/11/24,11.953
2017/11/25,44.733
2017/11/26,36.612
2017/11/27,34.831
2017/11/28,56.398
2017/11/29,75.417
2017/11/30,42.9
2017/12/01,34.482
2017/12/02,23.158
2017/12/03,8.232
2017/12/04,-11.758
2017/12/05,-63.257
2017/12/06,-59.639
2017/12/07,-58.78
2017/12/08,-64.965
2017/12/09,-73.073
2017/12/10,-72.148
2017/12/11,-72.882
2017/12/12,27.423
2017/12/13,-1.599
2017/12/14,29.772
2017/12/15,40.676
2017/12/16,43.491
2017/12/17,65.603
2017/12/18,75.609
2017/12/19,1.654
2017/12/20,35.362
2017/12/21,9.174
2017/12/22,18.777
2017/12/23,18.04
2017/12/24,-1.662
2017/12/25,-7.875
2017/12/26,-4.525
2017/12/27,-20.811
2017/12/28,-5.736
2017/12/29,11.998
2017/12/30,33.979
2017/12/31,6.276
2018/01/01,14.2
2018/01/02,27.099
2018/01/03,20.141
2018/01/04,51.432
2018/01/05,43.551
2018/01/06,23.777
2018/01/07,67.242
2018/01/08,110.968
2018/01/09,51.603
2018/01/10,94.56
2018/01/11,15.583
2018/01/12,-3.17
2018/01/13,-12.155
2018/01/14,169.095
2018/01/15,-10.016
2018/01/16,-13.203
2018/01/17,-38.582
2018/01/18,-27.444
2018/01/19,-33.497
2018/01/20,-18.946
2018/01/21,-74.068
2018/01/22,-26.966
2018/01/23,-32.642
2018/01/24,-20.043
2018/01/25,-53.384
2018/01/26,19.189
2018/01/27,-6.352
2018/01/28,21.603
2018/01/29,7.125
2018/01/30,16.928
2018/01/31,7.632
2018/02/01,63.788
2018/02/02,-3.736
2018/02/03,-12.281
2018/02/04,-41.126
2018/02/05,-36.864
2018/02/06,-36.202
2018/02/07,-33.407
2018/02/08,-52.184
2018/02/09,-48.539
2018/02/10,-18.944
2018/02/11,-25.98
2018/02/12,-24.63
2018/02/13,7.374
2018/02/14,-15.502
2018/02/15,51.133
2018/02/16,6.287
2018/02/17,-11.702
2018/02/18,21.861
2018/02/19,-8.183
2018/02/20,-35.534
2018/02/21,-23.253
2018/02/22,-6.287
2018/02/23,-36.885
2018/02/24,-36.084
2018/02/25,-55.956
2018/02/26,-34.88
2018/02/27,-58.375
2018/02/28,-57.367
2018/03/01,-65.103
2018/03/02,-50.357
2018/03/03,-60.208
2018/03/04,-37.434
2018/03/05,-37.1
2018/03/06,16.544
2018/03/07,4.672
2018/03/08,-16.741
2018/03/09,6.136
2018/03/10,4.956
2018/03/11,-12.277
2018/03/12,-12.836
2018/03/13,18.569
2018/03/14,-4.255
2018/03/15,-3.644
2018/03/16,-32.684
2018/03/17,-12.858
2018/03/18,69.457
2018/03/19,13.118
2018/03/20,-42.042
2018/03/21,-23.608
2018/03/22,-20.797
2018/03/23,21.075
2018/03/24,-13.813
2018/03/25,-53.751
2018/03/26,-12.775
2018/03/27,25.448
2018/03/28,32.026
2018/03/29,33.503
2018/03/30,-9.625
2018/03/31,-1.596
2018/04/01,-9.596
2018/04/02,-40.431
2018/04/03,-47.21
2018/04/04,-48.962
2018/04/05,-61.464
2018/04/06,-46.421
2018/04/07,-38.815
2018/04/08,-6.901
2018/04/09,11.312
2018/04/10,-14.226
2018/04/11,4.554
2018/04/12,108.853
2018/04/13,102.911
2018/04/14,25.639
2018/04/15,18.544
2018/04/16,4.262
2018/04/17,11.724
2018/04/18,25.124
2018/04/19,-17.782
2018/04/20,-0.501
2018/04/21,73.174
2018/04/22,6.685
2018/04/23,128.638
2018/04/24,130.034
2018/04/25,58.81
2018/04/26,33.076
2018/04/27,19.785
2018/04/28,13.839
2018/04/29,43.3
2018/04/30,-28.279
2018/05/01,-24.366
2018/05/02,13.168
2018/05/03,55.625
2018/05/04,10.503
2018/05/05,13.655
2018/05/06,16.606
2018/05/07,57.472
2018/05/08,11.232
2018/05/09,-13.674
2018/05/10,-24.443
2018/05/11,-8.118
2018/05/12,-23.27
2018/05/13,-37.488
2018/05/14,-30.006
2018/05/15,-5.067
2018/05/16,-26.717
2018/05/17,-24.539
2018/05/18,-27.076
2018/05/19,-26.742
2018/05/20,6.202
2018/05/21,-24.908
2018/05/22,-0.012
2018/05/23,38.829
2018/05/24,7.299
2018/05/25,-0.4
2018/05/26,3.955
2018/05/27,26.013
2018/05/28,17.229
2018/05/29,-18.266
2018/05/30,-25.902
2018/05/31,1.866
2018/06/01,39.518
2018/06/02,-4.181
2018/06/03,-42.202
2018/06/04,-11.553
2018/06/05,5.389
2018/06/06,20.192
2018/06/07,7.833
2018/06/08,3.082
2018/06/09,-6.005
2018/06/10,53.866
2018/06/11,-1.363
2018/06/12,27.59
2018/06/13,37.434
2018/06/14,55.582
2018/06/15,21.269
2018/06/16,33.478
2018/06/17,-29.81
2018/06/18,-23.212
2018/06/19,-34.841
2018/06/20,-44.808
2018/06/21,-49.646
2018/06/22,-35.034
2018/06/23,-28.261
2018/06/24,46.251
2018/06/25,14.862
2018/06/26,-8.993
2018/06/27,-20.208
2018/06/28,-20.165
2018/06/29,-19.507
2018/06/30,-1.56
2018/07/01,-45.385
2018/07/02,1.526
2018/07/03,24.387
2018/07/04,48.915
2018/07/05,39.688
2018/07/06,32.046
2018/07/07,22.53
2018/07/08,34.134
2018/07/09,-3.517
2018/07/10,-16.455
2018/07/11,-40.152
2018/07/12,-31.972
2018/07/13,-40.693
2018/07/14,-26.814
2018/07/15,-20.893
2018/07/16,-11.74
2018/07/17,-1.19
2018/07/18,39.689
2018/07/19,6.805
2018/07/20,25.134
2018/07/21,1.756
2018/07/22,-8.199
2018/07/23,-13.104
2018/07/24,-16
2018/07/25,-32.19
2018/07/26,-23.909
2018/07/27,-33.674
2018/07/28,-34.399
2018/07/29,-29.698
2018/07/30,-4.561
2018/07/31,63.16
2018/08/01,-8.341
2018/08/02,5.049
2018/08/03,-9.953
2018/08/04,3.679
2018/08/05,3.237
2018/08/06,-24.202
2018/08/07,-47.976
2018/08/08,58.678
2018/08/09,25.806
2018/08/10,47.175
2018/08/11,46.723
2018/08/12,-1.677
2018/08/13,54.779
2018/08/14,37.389
2018/08/15,-22.782
2018/08/16,-42.083
2018/08/17,-13.096
2018/08/18,-33.275
2018/08/19,-23.241
2018/08/20,-42.37
2018/08/21,-43.854
2018/08/22,-20.445
2018/08/23,7.292
2018/08/24,-27.957
2018/08/25,-2.63
2018/08/26,20.124
2018/08/27,8.205
2018/08/28,1.119
2018/08/29,1.819
2018/08/30,1.941
2018/08/31,10.303
2018/09/01,-0.919
2018/09/02,-6.958
2018/09/03,19.206
2018/09/04,109.431
2018/09/05,25.106
2018/09/06,71.437
2018/09/07,34.277
2018/09/08,59.664
2018/09/09,74.771
2018/09/10,4.64
2018/09/11,-40.395
2018/09/12,11.484
2018/09/13,-28.835
2018/09/14,-10.089
2018/09/15,-20.669
2018/09/16,-23.909
2018/09/17,-13.328
2018/09/18,-13.285
2018/09/19,-45.183
2018/09/20,-3.83
2018/09/21,38.933
2018/09/22,22.436
2018/09/23,24.266
2018/09/24,24.311
2018/09/25,5.199
2018/09/26,25.647
2018/09/27,-9.58
2018/09/28,-37.863
2018/09/29,-7.296
2018/09/30,-8.863
2018/10/01,-34.75
2018/10/02,-34.16
2018/10/03,-21.593
2018/10/04,-11.556
2018/10/05,-27.284
2018/10/06,-44.945
2018/10/07,-32.993
2018/10/08,12.51
2018/10/09,18.257
2018/10/10,3.104
2018/10/11,71.369
2018/10/12,26.949
2018/10/13,7.122
2018/10/14,3.323
2018/10/15,82.954
2018/10/16,36.066
2018/10/17,7.606
2018/10/18,-21.254
2018/10/19,-19.452
2018/10/20,26.277
2018/10/21,76.945
2018/10/22,-54.509
2018/10/23,-23.823
2018/10/24,-9.746
2018/10/25,-3.296
2018/10/26,12.157
2018/10/27,-26.798
2018/10/28,-49.396
2018/10/29,14.066
2018/10/30,-14.047
2018/10/31,-7.038
2018/11/01,-34.609
2018/11/02,8.197
2018/11/03,6.88
2018/11/04,49.909
2018/11/05,30.641
2018/11/06,23.657
2018/11/07,41.324
2018/11/08,22.721
2018/11/09,-7.164
2018/11/10,11.133
2018/11/11,-26.317
2018/11/12,-18.21
2018/11/13,-3.13
2018/11/14,22.362
2018/11/15,50.037
2018/11/16,13.187
2018/11/17,0.223
2018/11/18,54.495
2018/11/19,79.84
2018/11/20,95.467
2018/11/21,-12.499
2018/11/22,-38.329
2018/11/23,-7.227
2018/11/24,16.342
2018/11/25,19.325
2018/11/26,-44.21
2018/11/27,-57.284
2018/11/28,-28.397
2018/11/29,25.629
2018/11/30,398.528
2018/12/01,510.812
2018/12/02,-59.143
2018/12/03,-32.959
2018/12/04,-17.385
2018/12/05,-18.123
2018/12/06,-17.064
2018/12/07,-77.552
2018/12/08,-86.948
2018/12/09,29.842
2018/12/10,-10.105
2018/12/11,-3.071
2018/12/12,-23.627
2018/12/13,-26.421
2018/12/14,-45.438
2018/12/15,-37.647
2018/12/16,-31.763
2018/12/17,30.921
2018/12/18,28.512
2018/12/19,90.954
2018/12/20,68.291
2018/12/21,107.062
2018/12/22,70.408
2018/12/23,136.734
2018/12/24,71.52
2018/12/25,5.884
2018/12/26,-33.575
2018/12/27,-19.299
2018/12/28,-23.492
2018/12/29,103.042
2018/12/30,-31.183
2018/12/31,-41.384
2019/01/01,-13.72
2019/01/02,37.847
2019/01/03,-1.223
2019/01/04,63.688
2019/01/05,34.329
2019/01/06,57.422
2019/01/07,33.959
2019/01/08,26.189
2019/01/09,-14.001
2019/01/10,16.259
2019/01/11,-14.135
2019/01/12,-67.999
2019/01/13,-41.393
2019/01/14,-0.938
2019/01/15,-12.036
2019/01/16,7.107
2019/01/17,-31.349
2019/01/18,-56.294
2019/01/19,-19.492
2019/01/20,-13.819
2019/01/21,-49.43
2019/01/22,-36.389
2019/01/23,-31.497
2019/01/24,4.878
2019/01/25,13.675
2019/01/26,-3.132
2019/01/27,13.137
2019/01/28,64.949
2019/01/29,18.592
2019/01/30,4.469
2019/01/31,-7.766
2019/02/01,-7.95
2019/02/02,-10.337
2019/02/03,-24.666
2019/02/04,-56.654
2019/02/05,-40.028
2019/02/06,-7.452
2019/02/07,-28.199
2019/02/08,20.318
2019/02/09,13.639
2019/02/10,36.226
2019/02/11,103.973
2019/02/12,66.612
2019/02/13,6.216
2019/02/14,21.4
2019/02/15,-17.823
2019/02/16,-11.588
2019/02/17,9.639
2019/02/18,53.837
2019/02/19,80.453
2019/02/20,36.214
2019/02/21,33.948
2019/02/22,42.005
2019/02/23,66.215
2019/02/24,66.226
2019/02/25,8.557
2019/02/26,-39.186
2019/02/27,20.69
2019/02/28,3.72
2019/03/01,-21.088
2019/03/02,-22.309
2019/03/03,-44.15
2019/03/04,-42.923
2019/03/05,10.165
2019/03/06,-29.301
2019/03/07,-13.938
2019/03/08,26.536
2019/03/09,19.205
2019/03/10,5.206
2019/03/11,19.887
2019/03/12,8.965
2019/03/13,-8.865
2019/03/14,2.612
2019/03/15,-8.776
2019/03/16,20.062
2019/03/17,1.98
2019/03/18,1.737
2019/03/19,-25.981
2019/03/20,33.079
2019/03/21,5.563
2019/03/22,-15.686
2019/03/23,15.796
2019/03/24,-10.05
2019/03/25,-4.504
2019/03/26,31.319
2019/03/27,-20.265
2019/03/28,-8.387
2019/03/29,26.101
2019/03/30,-13.625
2019/03/31,7.047
2019/04/01,-15.465
2019/04/02,52.889
2019/04/03,87.124
2019/04/04,36.161
2019/04/05,24.401
2019/04/06,2.445
2019/04/07,49.48
2019/04/08,102.065
2019/04/09,8.726
2019/04/10,-20.022
2019/04/11,-2.334
2019/04/12,-15.964
2019/04/13,-25.141
2019/04/14,-27.467
2019/04/15,-33.776
2019/04/16,-38.847
2019/04/17,-28.094
2019/04/18,-3.805
2019/04/19,-3.173
2019/04/20,14.808
2019/04/21,5.231
2019/04/22,-15.642
2019/04/23,18.444
2019/04/24,58.656
2019/04/25,16.361
2019/04/26,84.838
2019/04/27,12.685
2019/04/28,14.729
2019/04/29,33.526
2019/04/30,1.687
2019/05/01,-30.625
2019/05/02,-28.713
