Date,sentinusd30smaUSD
2016/11/08,20365691
2016/11/09,20066522
2016/11/10,19511175
2016/11/11,19779469
2016/11/12,19792678
2016/11/13,19169983
2016/11/14,18889893
2016/11/15,18600218
2016/11/16,18238475
2016/11/17,18117853
2016/11/18,18033404
2016/11/19,18016595
2016/11/20,17971294
2016/11/21,17980504
2016/11/22,18659682
2016/11/23,19197407
2016/11/24,19038383
2016/11/25,19156142
2016/11/26,19022858
2016/11/27,18660742
2016/11/28,18231121
2016/11/29,17730887
2016/11/30,17601808
2016/12/01,16866426
2016/12/02,16182264
2016/12/03,13831839
2016/12/04,13826206
2016/12/05,14385270
2016/12/06,15621233
2016/12/07,16019250
2016/12/08,16483062
2016/12/09,16467125
2016/12/10,16497468
2016/12/11,15724086
2016/12/12,15600685
2016/12/13,15484977
2016/12/14,15600266
2016/12/15,15816239
2016/12/16,15820105
2016/12/17,15542058
2016/12/18,15756724
2016/12/19,15836457
2016/12/20,15985397
2016/12/21,16309908
2016/12/22,16302687
2016/12/23,17032447
2016/12/24,17334749
2016/12/25,17113816
2016/12/26,17094776
2016/12/27,17217451
2016/12/28,17678534
2016/12/29,18556869
2016/12/30,19124574
2016/12/31,20526664
2017/01/01,20147319
2017/01/02,19660881
2017/01/03,20717179
2017/01/04,22576480
2017/01/05,23975657
2017/01/06,25819725
2017/01/07,26546612
2017/01/08,26676316
2017/01/09,27820215
2017/01/10,28880695
2017/01/11,30129253
2017/01/12,31261801
2017/01/13,31765319
2017/01/14,31503032
2017/01/15,31323090
2017/01/16,30791123
2017/01/17,30745544
2017/01/18,30686216
2017/01/19,30675281
2017/01/20,31085464
2017/01/21,30578292
2017/01/22,29403204
2017/01/23,29150013
2017/01/24,29174733
2017/01/25,29305865
2017/01/26,29341922
2017/01/27,29004542
2017/01/28,27975307
2017/01/29,27378561
2017/01/30,25926525
2017/01/31,25877380
2017/02/01,25547738
2017/02/02,24495000
2017/02/03,22344345
2017/02/04,20182096
2017/02/05,17985152
2017/02/06,17063983
2017/02/07,16714262
2017/02/08,15631082
2017/02/09,14534454
2017/02/10,13593351
2017/02/11,12502637
2017/02/12,12161674
2017/02/13,12314143
2017/02/14,13550385
2017/02/15,15081676
2017/02/16,15575944
2017/02/17,16376203
2017/02/18,17043833
2017/02/19,17093717
2017/02/20,17794968
2017/02/21,19031484
2017/02/22,19852370
2017/02/23,20678307
2017/02/24,22570704
2017/02/25,23612255
2017/02/26,25015664
2017/02/27,29268747
2017/02/28,34878190
2017/03/01,40882515
2017/03/02,50870564
2017/03/03,61252411
2017/03/04,67726060
2017/03/05,72889959
2017/03/06,82176454
2017/03/07,88506573
2017/03/08,94712716
2017/03/09,102788437
2017/03/10,110518659
2017/03/11,120514954
2017/03/12,137836443
2017/03/13,154536986
2017/03/14,161537971
2017/03/15,168999294
2017/03/16,210034349
2017/03/17,232883207
2017/03/18,262536880
2017/03/19,268302047
2017/03/20,276838412
2017/03/21,294644597
2017/03/22,309337130
2017/03/23,323870781
2017/03/24,347270267
2017/03/25,366570836
2017/03/26,380514341
2017/03/27,397641776
2017/03/28,414180573
2017/03/29,432837331
2017/03/30,457304599
2017/03/31,475627717
2017/04/01,481352786
2017/04/02,495727465
2017/04/03,514696961
2017/04/04,521190140
2017/04/05,529892789
2017/04/06,548786779
2017/04/07,549436415
2017/04/08,550908339
2017/04/09,552629243
2017/04/10,554578537
2017/04/11,549122298
2017/04/12,543787086
2017/04/13,545843397
2017/04/14,549373379
2017/04/15,512605925
2017/04/16,490880454
2017/04/17,464073129
2017/04/18,471276212
2017/04/19,478013864
2017/04/20,477193606
2017/04/21,474214715
2017/04/22,469410662
2017/04/23,456264611
2017/04/24,450175854
2017/04/25,447143743
2017/04/26,447952972
2017/04/27,458980503
2017/04/28,467975343
2017/04/29,470343836
2017/04/30,484629823
2017/05/01,532709959
2017/05/02,559395160
2017/05/03,591710925
2017/05/04,644417165
2017/05/05,697338539
2017/05/06,718742751
2017/05/07,772737636
2017/05/08,820135504
2017/05/09,864621177
2017/05/10,906189411
2017/05/11,959925477
2017/05/12,1001364514
2017/05/13,1030144304
2017/05/14,1055449160
2017/05/15,1100466833
2017/05/16,1161491917
2017/05/17,1198409682
2017/05/18,1213399741
2017/05/19,1253026560
2017/05/20,1275168253
2017/05/21,1319471572
2017/05/22,1450847093
2017/05/23,1527554981
2017/05/24,1610448827
2017/05/25,1691788577
2017/05/26,1769830068
2017/05/27,1800330622
2017/05/28,1823559206
2017/05/29,1852290754
2017/05/30,1896260955
2017/05/31,2005765316
2017/06/01,2077805199
2017/06/02,2140598442
2017/06/03,2189441528
2017/06/04,2227649467
2017/06/05,2320791391
2017/06/06,2433136736
2017/06/07,2530959741
2017/06/08,2608897953
2017/06/09,2697234819
2017/06/10,2742747565
2017/06/11,2827264857
2017/06/12,3109712025
2017/06/13,3347635408
2017/06/14,3462470256
2017/06/15,3623924408
2017/06/16,3795294885
2017/06/17,3888684255
2017/06/18,3947485750
2017/06/19,4039732757
2017/06/20,4156940007
2017/06/21,4078304142
2017/06/22,4081273097
2017/06/23,4095087724
2017/06/24,4121532457
2017/06/25,4064377336
2017/06/26,4096540665
2017/06/27,4136369664
2017/06/28,4176615391
2017/06/29,4207694351
2017/06/30,4130877177
2017/07/01,4087707538
2017/07/02,4029680332
2017/07/03,4145002552
2017/07/04,4220677923
2017/07/05,4142467107
2017/07/06,4042520868
2017/07/07,3964521202
2017/07/08,3892415813
2017/07/09,3777945186
2017/07/10,3746823937
2017/07/11,3693088296
2017/07/12,3459553088
2017/07/13,3336088372
2017/07/14,3334871623
2017/07/15,3260175654
2017/07/16,3181329240
2017/07/17,3189889004
2017/07/18,3252684949
2017/07/19,3292434371
2017/07/20,3267029982
2017/07/21,3359172653
2017/07/22,3302211386
2017/07/23,3243826660
2017/07/24,3280130682
2017/07/25,3402621700
2017/07/26,3437225065
2017/07/27,3484026480
2017/07/28,3542979590
2017/07/29,3567705488
2017/07/30,3564888677
2017/07/31,3541387786
2017/08/01,3547444654
2017/08/02,3384481294
2017/08/03,3255171935
2017/08/04,3251353826
2017/08/05,3249902751
2017/08/06,3247977191
2017/08/07,3274534039
2017/08/08,3349159773
2017/08/09,3379296784
2017/08/10,3528163304
2017/08/11,3907976590
2017/08/12,4046083948
2017/08/13,4181358385
2017/08/14,4273062045
2017/08/15,4325634206
2017/08/16,4345566081
2017/08/17,4321690474
2017/08/18,4306015987
2017/08/19,4271592751
2017/08/20,4213974462
2017/08/21,4312291332
2017/08/22,4377831374
2017/08/23,4359276836
2017/08/24,4323661547
2017/08/25,4311426962
2017/08/26,4228384711
2017/08/27,4287444896
2017/08/28,4470810218
2017/08/29,4629713365
2017/08/30,5024471577
2017/08/31,5168173621
2017/09/01,5305035842
2017/09/02,5413544000
2017/09/03,5479166863
2017/09/04,5578543847
2017/09/05,5662571815
2017/09/06,5755412647
2017/09/07,5779799049
2017/09/08,5810322938
2017/09/09,5776645061
2017/09/10,5476545038
2017/09/11,5335308109
2017/09/12,5188513988
2017/09/13,5035251928
2017/09/14,4975740203
2017/09/15,4964999403
2017/09/16,4896907542
2017/09/17,4840586145
2017/09/18,4903003122
2017/09/19,4945638422
2017/09/20,4904637457
2017/09/21,4871715825
2017/09/22,4806424645
2017/09/23,4747636159
2017/09/24,4695452971
2017/09/25,4716919718
2017/09/26,4580278110
2017/09/27,4347598741
2017/09/28,4192045318
2017/09/29,3819794305
2017/09/30,3671221271
2017/10/01,3513067424
2017/10/02,3418576958
2017/10/03,3514853649
2017/10/04,3488985975
2017/10/05,3421378603
2017/10/06,3335775315
2017/10/07,3285913586
2017/10/08,3232803609
2017/10/09,3137313379
2017/10/10,3080643198
2017/10/11,3031176368
2017/10/12,2989095741
2017/10/13,3050966633
2017/10/14,3038592498
2017/10/15,3000247383
2017/10/16,2998592909
2017/10/17,3018490460
2017/10/18,2989742287
2017/10/19,2976032867
2017/10/20,3000689536
2017/10/21,3018988252
2017/10/22,3036906273
2017/10/23,3090331163
2017/10/24,3155043339
2017/10/25,3174895308
2017/10/26,3188015974
2017/10/27,3098698606
2017/10/28,3001235264
2017/10/29,2921467357
2017/10/30,2857320987
2017/10/31,2812461260
2017/11/01,2880979168
2017/11/02,2810124999
2017/11/03,2788182102
2017/11/04,2780776912
2017/11/05,2765578407
2017/11/06,2784437317
2017/11/07,2774996380
2017/11/08,2784973392
2017/11/09,2870276421
2017/11/10,2911790809
2017/11/11,2929334224
2017/11/12,2955580901
2017/11/13,2959366453
2017/11/14,2976815785
2017/11/15,3079072551
2017/11/16,3126838668
2017/11/17,3149665658
2017/11/18,3164546475
2017/11/19,3198350114
2017/11/20,3296931525
2017/11/21,3405055479
2017/11/22,3486862882
2017/11/23,3574358967
2017/11/24,3671813562
2017/11/25,3827165356
2017/11/26,4066264496
2017/11/27,4379195480
2017/11/28,4759494306
2017/11/29,5193075936
2017/11/30,5566962856
2017/12/01,5743378495
2017/12/02,5940940514
2017/12/03,6148029257
2017/12/04,6382078540
2017/12/05,6454827623
2017/12/06,6567742883
2017/12/07,6644003489
2017/12/08,6666257387
2017/12/09,6575850850
2017/12/10,6530932380
2017/12/11,6504634873
2017/12/12,6570457513
2017/12/13,6688736579
2017/12/14,6857042545
2017/12/15,6896430262
2017/12/16,6920611507
2017/12/17,6942550586
2017/12/18,7012752144
2017/12/19,7172257138
2017/12/20,7316504050
2017/12/21,7474417049
2017/12/22,7597734646
2017/12/23,7614740012
2017/12/24,7581094622
2017/12/25,7479266974
2017/12/26,7460175722
2017/12/27,7401139948
2017/12/28,7319000720
2017/12/29,7247090861
2017/12/30,7256692350
2017/12/31,7159339877
2018/01/01,7019309063
2018/01/02,7084985503
2018/01/03,7180330086
2018/01/04,7670667661
2018/01/05,8067435125
2018/01/06,8424622946
2018/01/07,8732058942
2018/01/08,9209748795
2018/01/09,9769177546
2018/01/10,10432928845
2018/01/11,10835089458
2018/01/12,11114939733
2018/01/13,11259960952
2018/01/14,12153727197
2018/01/15,12482309081
2018/01/16,12867453608
2018/01/17,13164847877
2018/01/18,13336068205
2018/01/19,13309619877
2018/01/20,13245016133
2018/01/21,13188247864
2018/01/22,13263451036
2018/01/23,13382268514
2018/01/24,13524255704
2018/01/25,13450828801
2018/01/26,13545430749
2018/01/27,13478913478
2018/01/28,13407382126
2018/01/29,13340157798
2018/01/30,13445368460
2018/01/31,13540264341
2018/02/01,13450760625
2018/02/02,13382175984
2018/02/03,12939216386
2018/02/04,12487513657
2018/02/05,12162017130
2018/02/06,11920580982
2018/02/07,11525093674
2018/02/08,10969652746
2018/02/09,10346940073
2018/02/10,9869669065
2018/02/11,9463765970
2018/02/12,9164315144
2018/02/13,8227005738
2018/02/14,7850789463
2018/02/15,7443808300
2018/02/16,7069460769
2018/02/17,6723826193
2018/02/18,6534917942
2018/02/19,6361865999
2018/02/20,6231280946
2018/02/21,6050912356
2018/02/22,5925136727
2018/02/23,5722455522
2018/02/24,5657760201
2018/02/25,5361973409
2018/02/26,5201163717
2018/02/27,4956506811
2018/02/28,4685821675
2018/03/01,4412113600
2018/03/02,4155526669
2018/03/03,3878329859
2018/03/04,3563896643
2018/03/05,3410431476
2018/03/06,3310950711
2018/03/07,3176199800
2018/03/08,3015679653
2018/03/09,2869936973
2018/03/10,2798338514
2018/03/11,2680832992
2018/03/12,2548564751
2018/03/13,2501826166
2018/03/14,2411211205
2018/03/15,2267007785
2018/03/16,2150875420
2018/03/17,2003963925
2018/03/18,1916881052
2018/03/19,1823839178
2018/03/20,1727517732
2018/03/21,1641646097
2018/03/22,1530445743
2018/03/23,1439541183
2018/03/24,1303931498
2018/03/25,1232165243
2018/03/26,1182837541
2018/03/27,1168553028
2018/03/28,1134804462
2018/03/29,1124948047
2018/03/30,1109239397
2018/03/31,1080147020
2018/04/01,1051423066
2018/04/02,1040004270
2018/04/03,1031720375
2018/04/04,1006755392
2018/04/05,968740809
2018/04/06,933201335
2018/04/07,903162878
2018/04/08,878020224
2018/04/09,871432653
2018/04/10,862946669
2018/04/11,848035081
2018/04/12,818800372
2018/04/13,813671878
2018/04/14,792091968
2018/04/15,784199318
2018/04/16,783942796
2018/04/17,760112452
2018/04/18,748214832
2018/04/19,746398080
2018/04/20,755032694
2018/04/21,760965617
2018/04/22,751816102
2018/04/23,796263127
2018/04/24,841478923
2018/04/25,863105845
2018/04/26,867350909
2018/04/27,876965157
2018/04/28,881860871
2018/04/29,889883105
2018/04/30,915562650
2018/05/01,940718842
2018/05/02,982647912
2018/05/03,1030444173
2018/05/04,1077467470
2018/05/05,1107983654
2018/05/06,1131983765
2018/05/07,1193940523
2018/05/08,1230302649
2018/05/09,1264356580
2018/05/10,1301361792
2018/05/11,1331810351
2018/05/12,1333724396
2018/05/13,1324124569
2018/05/14,1359966685
2018/05/15,1387305034
2018/05/16,1402632137
2018/05/17,1417768476
2018/05/18,1425359076
2018/05/19,1420726622
2018/05/20,1408420779
2018/05/21,1413275629
2018/05/22,1437388250
2018/05/23,1427621623
2018/05/24,1406634812
2018/05/25,1388525716
2018/05/26,1372302867
2018/05/27,1363515535
2018/05/28,1372201111
2018/05/29,1374896199
2018/05/30,1369866986
2018/05/31,1371938980
2018/06/01,1359132658
2018/06/02,1314447044
2018/06/03,1269781790
2018/06/04,1263699078
2018/06/05,1264446031
2018/06/06,1236447302
2018/06/07,1227234231
2018/06/08,1218818682
2018/06/09,1188846039
2018/06/10,1171118945
2018/06/11,1173521617
2018/06/12,1197444708
2018/06/13,1211203342
2018/06/14,1230539878
2018/06/15,1251355676
2018/06/16,1238193035
2018/06/17,1220347681
2018/06/18,1218727130
2018/06/19,1222691750
2018/06/20,1220148338
2018/06/21,1202983272
2018/06/22,1186136554
2018/06/23,1164860087
2018/06/24,1158754272
2018/06/25,1169126398
2018/06/26,1160390605
2018/06/27,1139227936
2018/06/28,1124825105
2018/06/29,1114220810
2018/06/30,1089465450
2018/07/01,1056984202
2018/07/02,1053297258
2018/07/03,1058853509
2018/07/04,1042241895
2018/07/05,1027037811
2018/07/06,1006677054
2018/07/07,980546283
2018/07/08,954531490
2018/07/09,958560141
2018/07/10,953697399
2018/07/11,936205453
2018/07/12,903361518
2018/07/13,855681275
2018/07/14,802146912
2018/07/15,753864597
2018/07/16,753933188
2018/07/17,762850701
2018/07/18,769961507
2018/07/19,762078966
2018/07/20,752552176
2018/07/21,736123078
2018/07/22,712822190
2018/07/23,717652189
2018/07/24,714657991
2018/07/25,701991940
2018/07/26,692518387
2018/07/27,685534302
2018/07/28,671767809
2018/07/29,653515332
2018/07/30,658753426
2018/07/31,685369158
2018/08/01,684813980
2018/08/02,678631825
2018/08/03,672552821
2018/08/04,659820960
2018/08/05,647043491
2018/08/06,646282069
2018/08/07,644214037
2018/08/08,641364127
2018/08/09,632042004
2018/08/10,632917405
2018/08/11,631644728
2018/08/12,624389281
2018/08/13,636646953
2018/08/14,652590805
2018/08/15,648165187
2018/08/16,634365710
2018/08/17,619293528
2018/08/18,604313572
2018/08/19,585067390
2018/08/20,582529117
2018/08/21,580134627
2018/08/22,571371715
2018/08/23,557764531
2018/08/24,546820862
2018/08/25,537183063
2018/08/26,525083933
2018/08/27,527564998
2018/08/28,529585422
2018/08/29,520951834
2018/08/30,492645724
2018/08/31,485451122
2018/09/01,474542276
2018/09/02,465441097
2018/09/03,469626072
2018/09/04,485594302
2018/09/05,490760578
2018/09/06,495146537
2018/09/07,489018394
2018/09/08,484680185
2018/09/09,477314597
2018/09/10,475835013
2018/09/11,480797701
2018/09/12,477298553
2018/09/13,465039465
2018/09/14,457876540
2018/09/15,453477076
2018/09/16,443656201
2018/09/17,446229536
2018/09/18,450765060
2018/09/19,447435297
2018/09/20,447091045
2018/09/21,453117887
2018/09/22,452348319
2018/09/23,450387164
2018/09/24,455214897
2018/09/25,459704289
2018/09/26,458032579
2018/09/27,456218689
2018/09/28,453706073
2018/09/29,451016498
2018/09/30,447395530
2018/10/01,445694538
2018/10/02,445049178
2018/10/03,439433916
2018/10/04,423264282
2018/10/05,412406513
2018/10/06,397616688
2018/10/07,385808426
2018/10/08,383177746
2018/10/09,379653302
2018/10/10,374691676
2018/10/11,379712293
2018/10/12,370722131
2018/10/13,363246250
2018/10/14,355819548
2018/10/15,368725692
2018/10/16,375667097
2018/10/17,375389089
2018/10/18,379344062
2018/10/19,379908254
2018/10/20,376500632
2018/10/21,367787606
2018/10/22,366124212
2018/10/23,366507306
2018/10/24,362825989
2018/10/25,364325634
2018/10/26,362807202
2018/10/27,357410266
2018/10/28,351579952
2018/10/29,354075490
2018/10/30,354524691
2018/10/31,356347568
2018/11/01,358704527
2018/11/02,359563900
2018/11/03,354945148
2018/11/04,354304047
2018/11/05,362581524
2018/11/06,368558183
2018/11/07,371812934
2018/11/08,373382460
2018/11/09,373874578
2018/11/10,360887851
2018/11/11,355576709
2018/11/12,360827740
2018/11/13,364996787
2018/11/14,361289798
2018/11/15,364361117
2018/11/16,364161928
2018/11/17,356026187
2018/11/18,355861595
2018/11/19,371848069
2018/11/20,384569288
2018/11/21,390788321
2018/11/22,390913017
2018/11/23,392249752
2018/11/24,386618057
2018/11/25,389519487
2018/11/26,395672069
2018/11/27,398929683
2018/11/28,398843997
2018/11/29,402332734
2018/11/30,457786324
2018/12/01,507267932
2018/12/02,500216750
2018/12/03,501420951
2018/12/04,499429580
2018/12/05,493333465
2018/12/06,492784066
2018/12/07,491527078
2018/12/08,487382527
2018/12/09,483129104
2018/12/10,483016665
2018/12/11,482826565
2018/12/12,476716822
2018/12/13,473759515
2018/12/14,461825771
2018/12/15,448101586
2018/12/16,439935039
2018/12/17,442205230
2018/12/18,441277465
2018/12/19,430541140
2018/12/20,420267293
2018/12/21,420293902
2018/12/22,416407754
2018/12/23,416727534
2018/12/24,426703848
2018/12/25,422573988
2018/12/26,419078714
2018/12/27,420706570
2018/12/28,419911652
2018/12/29,423022446
2018/12/30,363609233
2018/12/31,312998559
2019/01/01,315017528
2019/01/02,320177799
2019/01/03,324463186
2019/01/04,333611393
2019/01/05,343032167
2019/01/06,341175534
2019/01/07,346477213
2019/01/08,350843887
2019/01/09,354228358
2019/01/10,360913754
2019/01/11,370342228
2019/01/12,367655490
2019/01/13,367127365
2019/01/14,376058468
2019/01/15,381022338
2019/01/16,381440816
2019/01/17,379919720
2019/01/18,371966532
2019/01/19,361920815
2019/01/20,351702837
2019/01/21,351017759
2019/01/22,345378153
2019/01/23,333887794
2019/01/24,332660752
2019/01/25,330886737
2019/01/26,324106796
2019/01/27,318867695
2019/01/28,312896523
2019/01/29,313409352
2019/01/30,312300439
2019/01/31,313209925
2019/02/01,306487631
2019/02/02,298172527
2019/02/03,283366344
2019/02/04,264892480
2019/02/05,255917543
2019/02/06,248421658
2019/02/07,241669528
2019/02/08,238442522
2019/02/09,228635356
2019/02/10,217861209
2019/02/11,219300414
2019/02/12,218263349
2019/02/13,211566494
2019/02/14,208228049
2019/02/15,203845504
2019/02/16,199498464
2019/02/17,199708238
2019/02/18,207868411
2019/02/19,214522817
2019/02/20,218183474
2019/02/21,221394560
2019/02/22,223971782
2019/02/23,222427227
2019/02/24,229588792
2019/02/25,241799664
2019/02/26,243234723
2019/02/27,244989277
2019/02/28,247737730
2019/03/01,247706669
2019/03/02,245848875
2019/03/03,246434868
2019/03/04,252701184
2019/03/05,258242921
2019/03/06,264676067
2019/03/07,270949105
2019/03/08,275866378
2019/03/09,279148467
2019/03/10,279031376
2019/03/11,285460023
2019/03/12,290242292
2019/03/13,291645941
2019/03/14,295520020
2019/03/15,297994398
2019/03/16,300278528
2019/03/17,301949747
2019/03/18,309524802
2019/03/19,310909963
2019/03/20,310075040
2019/03/21,307911656
2019/03/22,306509463
2019/03/23,307780345
2019/03/24,305506878
2019/03/25,310748901
2019/03/26,307336681
2019/03/27,300670131
2019/03/28,302839315
2019/03/29,301650434
2019/03/30,302916229
2019/03/31,304680913
2019/04/01,309659032
2019/04/02,323134648
2019/04/03,336083162
2019/04/04,341421303
2019/04/05,345972725
2019/04/06,346489202
2019/04/07,349045117
2019/04/08,363494364
2019/04/09,375474298
2019/04/10,381477279
2019/04/11,387417621
2019/04/12,392057739
2019/04/13,390468990
2019/04/14,390062277
2019/04/15,395036594
2019/04/16,398995332
2019/04/17,399380947
2019/04/18,405757436
2019/04/19,405706916
2019/04/20,405139466
2019/04/21,407080916
2019/04/22,409076435
2019/04/23,416867561
2019/04/24,423192299
2019/04/25,429000485
2019/04/26,441855412
2019/04/27,441140010
2019/04/28,441292264
2019/04/29,445268350
2019/04/30,450743550
2019/05/01,453208529
2019/05/02,443476391
2019/05/03,433910875
2019/05/04,429204311
2019/05/05,424714370
2019/05/06,431094499
2019/05/07,437502847
2019/05/08,432441415
2019/05/09,428749547
2019/05/10,428196154
2019/05/11,439784720
2019/05/12,444392993
2019/05/13,461544112
2019/05/14,476447439
2019/05/15,496449388
2019/05/16,545754575
2019/05/17,570043386
2019/05/18,573035451
2019/05/19,579883637
2019/05/20,595220446
