Date,sentinusd90momUSD
2016/05/21,11475030
2016/05/22,5307827
2016/05/23,8794630
2016/05/24,10746546
2016/05/25,15500127
2016/05/26,-8076471
2016/05/27,16054859
2016/05/28,20069711
2016/05/29,7554201
2016/05/30,3802195
2016/05/31,-15181332
2016/06/01,-8464331
2016/06/02,-7087772
2016/06/03,-23359009
2016/06/04,-11581826
2016/06/05,-9033078
2016/06/06,-13964724
2016/06/07,2160954
2016/06/08,21163391
2016/06/09,-3794252
2016/06/10,-7132954
2016/06/11,-21130982
2016/06/12,-5827963
2016/06/13,3126461
2016/06/14,10937062
2016/06/15,-3415704
2016/06/16,4800518
2016/06/17,64505453
2016/06/18,60503372
2016/06/19,12307433
2016/06/20,22680451
2016/06/21,14582646
2016/06/22,18399789
2016/06/23,17126195
2016/06/24,11945631
2016/06/25,5277800
2016/06/26,-211691
2016/06/27,-5897871
2016/06/28,4288867
2016/06/29,4845492
2016/06/30,6359152
2016/07/01,6118862
2016/07/02,3039835
2016/07/03,1142837
2016/07/04,6116943
2016/07/05,31410890
2016/07/06,3705498
2016/07/07,4469817
2016/07/08,-5362310
2016/07/09,-3697669
2016/07/10,1922014
2016/07/11,-73009
2016/07/12,239162
2016/07/13,1923522
2016/07/14,5354233
2016/07/15,42857338
2016/07/16,1562334
2016/07/17,2825351
2016/07/18,28703503
2016/07/19,104068543
2016/07/20,165749967
2016/07/21,15771948
2016/07/22,32820897
2016/07/23,34848483
2016/07/24,165832024
2016/07/25,122149123
2016/07/26,260880615
2016/07/27,151790067
2016/07/28,92678878
2016/07/29,45355432
2016/07/30,32233234
2016/07/31,25675043
2016/08/01,49426097
2016/08/02,93081863
2016/08/03,73413021
2016/08/04,19614819
2016/08/05,31688120
2016/08/06,6164582
2016/08/07,3750854
2016/08/08,4013812
2016/08/09,7397726
2016/08/10,25627559
2016/08/11,-39796670
2016/08/12,-33177923
2016/08/13,8131721
2016/08/14,2789441
2016/08/15,487850
2016/08/16,-13221720
2016/08/17,-17678663
2016/08/18,-19549000
2016/08/19,-2567303
2016/08/20,7741043
2016/08/21,21775062
2016/08/22,2104412
2016/08/23,28317647
2016/08/24,-4885791
2016/08/25,-19238889
2016/08/26,-2958484
2016/08/27,-1308614
2016/08/28,-3436473
2016/08/29,-472826
2016/08/30,-1403523
2016/08/31,5486845
2016/09/01,15564636
2016/09/02,14828776
2016/09/03,8641901
2016/09/04,10666726
2016/09/05,-4535866
2016/09/06,-19946284
2016/09/07,3569884
2016/09/08,4787591
2016/09/09,746049
2016/09/10,-8331559
2016/09/11,-9550685
2016/09/12,-14740077
2016/09/13,-5338357
2016/09/14,-19861695
2016/09/15,-65469405
2016/09/16,-38478555
2016/09/17,-12004781
2016/09/18,-10623313
2016/09/19,-9492914
2016/09/20,21166529
2016/09/21,32714565
2016/09/22,9205366
2016/09/23,9412697
2016/09/24,8775973
2016/09/25,23261339
2016/09/26,-1679321
2016/09/27,-622578
2016/09/28,22265243
2016/09/29,17300483
2016/09/30,6469098
2016/10/01,4711407
2016/10/02,10204617
2016/10/03,-29560593
2016/10/04,-1836996
2016/10/05,3836889
2016/10/06,4799891
2016/10/07,5395416
2016/10/08,5686662
2016/10/09,23041795
2016/10/10,21445617
2016/10/11,17614402
2016/10/12,20784655
2016/10/13,-34278910
2016/10/14,22241581
2016/10/15,5140086
2016/10/16,-13306462
2016/10/17,-88033573
2016/10/18,-134108073
2016/10/19,-8803242
2016/10/20,-32161287
2016/10/21,-30441074
2016/10/22,-165338624
2016/10/23,-125472251
2016/10/24,-259039005
2016/10/25,-144834153
2016/10/26,-86497047
2016/10/27,-57157900
2016/10/28,-30284608
2016/10/29,-24154952
2016/10/30,-37180680
2016/10/31,-89735062
2016/11/01,-53117636
2016/11/02,7444095
2016/11/03,62618421
2016/11/04,-6256800
2016/11/05,-13335958
2016/11/06,-17649112
2016/11/07,-29989938
2016/11/08,-51392125
2016/11/09,-24535674
2016/11/10,-16326253
2016/11/11,15819063
2016/11/12,-5883016
2016/11/13,-3249254
2016/11/14,-5051371
2016/11/15,-8980620
2016/11/16,-1914289
2016/11/17,21007283
2016/11/18,-6722126
2016/11/19,-31106501
2016/11/20,-18908691
2016/11/21,-43282631
2016/11/22,14504968
2016/11/23,13580255
2016/11/24,-14172299
2016/11/25,3436698
2016/11/26,-2598726
2016/11/27,-6609120
2016/11/28,-2531293
2016/11/29,-1571802
2016/11/30,-14139899
2016/12/01,-12382253
2016/12/02,11467040
2016/12/03,20658429
2016/12/04,3448162
2016/12/05,15132975
2016/12/06,32518730
2016/12/07,1550054
2016/12/08,13210386
2016/12/09,13283919
2016/12/10,1650573
2016/12/11,4961876
2016/12/12,-2620160
2016/12/13,291641
2016/12/14,1400030
2016/12/15,-10831689
2016/12/16,1002534
2016/12/17,3675273
2016/12/18,5022091
2016/12/19,-39774301
2016/12/20,-45231925
2016/12/21,-8704424
2016/12/22,-1879376
2016/12/23,28365761
2016/12/24,-15275058
2016/12/25,-11104087
2016/12/26,-8786843
2016/12/27,-22923708
2016/12/28,-6892146
2016/12/29,25149381
2016/12/30,16192136
2016/12/31,27142577
2017/01/01,6888638
2017/01/02,13992214
2017/01/03,30910359
2017/01/04,70106239
2017/01/05,72830374
2017/01/06,61341429
2017/01/07,11484993
2017/01/08,-5562077
2017/01/09,18566865
2017/01/10,16661744
2017/01/11,34151014
2017/01/12,11824321
2017/01/13,10161524
2017/01/14,-10079685
2017/01/15,-16134573
2017/01/16,-27919073
2017/01/17,2539149
2017/01/18,107891
2017/01/19,2781088
2017/01/20,22317138
2017/01/21,4943557
2017/01/22,2771881
2017/01/23,-3297360
2017/01/24,-2353658
2017/01/25,-635750
2017/01/26,-6101513
2017/01/27,-9177530
2017/01/28,-19534017
2017/01/29,-4743605
2017/01/30,-23559858
2017/01/31,-33379557
2017/02/01,-94995136
2017/02/02,-62184
2017/02/03,8031312
2017/02/04,14186720
2017/02/05,1354206
2017/02/06,8085915
2017/02/07,-7078630
2017/02/08,2731878
2017/02/09,-24285910
2017/02/10,5521652
2017/02/11,-2216242
2017/02/12,8335316
2017/02/13,3184647
2017/02/14,31804992
2017/02/15,21638295
2017/02/16,19900669
2017/02/17,24619910
2017/02/18,24169024
2017/02/19,23537392
2017/02/20,5605715
2017/02/21,23735632
2017/02/22,26099922
2017/02/23,18891702
2017/02/24,60134649
2017/02/25,36008529
2017/02/26,45813349
2017/02/27,123065496
2017/02/28,167412047
2017/03/01,178631361
2017/03/02,286786780
2017/03/03,286973023
2017/03/04,194316259
2017/03/05,146176354
2017/03/06,255702708
2017/03/07,179317279
2017/03/08,180355833
2017/03/09,235671114
2017/03/10,233728232
2017/03/11,298804412
2017/03/12,528868324
2017/03/13,502271295
2017/03/14,214906195
2017/03/15,220545148
2017/03/16,1262740676
2017/03/17,715445431
2017/03/18,903070889
2017/03/19,195182916
2017/03/20,275791790
2017/03/21,547987606
2017/03/22,446598358
2017/03/23,437852343
2017/03/24,719015429
2017/03/25,604536775
2017/03/26,479011012
2017/03/27,546151312
2017/03/28,528144774
2017/03/29,656418171
2017/03/30,884398939
2017/03/31,686262216
2017/04/01,469919183
2017/04/02,732806527
2017/04/03,731712220
2017/04/04,285192690
2017/04/05,474806889
2017/04/06,690814917
2017/04/07,178038304
2017/04/08,275937704
2017/04/09,251038392
2017/04/10,325468845
2017/04/11,327724395
2017/04/12,308238497
2017/04/13,261489981
2017/04/14,334313251
2017/04/15,165115281
2017/04/16,79640338
2017/04/17,100218482
2017/04/18,413055257
2017/04/19,478249395
2017/04/20,511074372
2017/04/21,372446794
2017/04/22,328983396
2017/04/23,332229647
2017/04/24,421132446
2017/04/25,384113722
2017/04/26,569346492
2017/04/27,869092080
2017/04/28,957140447
2017/04/29,973356073
2017/04/30,1158402934
2017/05/01,1913797610
2017/05/02,1543251826
2017/05/03,1732767318
2017/05/04,1930899525
2017/05/05,2127315545
2017/05/06,1398849627
2017/05/07,1825519934
2017/05/08,1708365349
2017/05/09,1618103997
2017/05/10,1605414689
2017/05/11,1968039449
2017/05/12,1584131048
2017/05/13,1135112584
2017/05/14,1088884842
2017/05/15,1478558195
2017/05/16,1864454144
2017/05/17,1192923410
2017/05/18,838749258
2017/05/19,1647025061
2017/05/20,1173828626
2017/05/21,1680508829
2017/05/22,4233153555
2017/05/23,2608839695
2017/05/24,2883169735
2017/05/25,2767534321
2017/05/26,2879344677
2017/05/27,1742006418
2017/05/28,1526405499
2017/05/29,1667019228
2017/05/30,2297379221
2017/05/31,4899286942
2017/06/01,3392992908
2017/06/02,3422355154
2017/06/03,3241275127
2017/06/04,2994958861
2017/06/05,4003203776
2017/06/06,5009695998
2017/06/07,4400783866
2017/06/08,3724343703
2017/06/09,3955631812
2017/06/10,2813777167
2017/06/11,3618633532
2017/06/12,9398498060
2017/06/13,8002746648
2017/06/14,3692551987
2017/06/15,6022612965
2017/06/16,5444427512
2017/06/17,3467475369
2017/06/18,3154978939
2017/06/19,3407053277
2017/06/20,4755950360
2017/06/21,1438068087
2017/06/22,1995923755
2017/06/23,2718591483
2017/06/24,3142571147
2017/06/25,650867981
2017/06/26,2210742394
2017/06/27,2161572721
2017/06/28,2140373017
2017/06/29,2680054466
2017/06/30,2423019669
2017/07/01,1666663353
2017/07/02,1112454078
2017/07/03,6506146369
2017/07/04,5004140512
2017/07/05,1090059610
2017/07/06,1991819733
2017/07/07,2016636198
2017/07/08,1509554892
2017/07/09,463034166
2017/07/10,2043826866
2017/07/11,2166620668
2017/07/12,2330752501
2017/07/13,4192905704
2017/07/14,4759073146
2017/07/15,4433498011
2017/07/16,3883254849
2017/07/17,3508175798
2017/07/18,4836727738
2017/07/19,4624143683
2017/07/20,4083185406
2017/07/21,4346469802
2017/07/22,681467278
2017/07/23,1149712412
2017/07/24,4322655163
2017/07/25,4301321633
2017/07/26,2918017418
2017/07/27,3295769961
2017/07/28,3837911546
2017/07/29,2993251773
2017/07/30,896111289
2017/07/31,161080562
2017/08/01,324687154
2017/08/02,36058376
2017/08/03,-462781456
2017/08/04,333389984
2017/08/05,328440921
2017/08/06,536933372
2017/08/07,971690122
2017/08/08,1454759187
2017/08/09,1335855222
2017/08/10,5389445151
2017/08/11,12861757363
2017/08/12,7576980775
2017/08/13,7466776069
2017/08/14,5353855300
2017/08/15,4352886708
2017/08/16,3656430287
2017/08/17,2931654971
2017/08/18,3489658262
2017/08/19,1721388772
2017/08/20,-1323344522
2017/08/21,1329736770
2017/08/22,629098271
2017/08/23,1325826535
2017/08/24,891618216
2017/08/25,1635963274
2017/08/26,107644887
2017/08/27,4747770683
2017/08/28,7175105373
2017/08/29,2378074897
2017/08/30,9842630402
2017/08/31,2751951181
2017/09/01,2676632452
2017/09/02,1646225093
2017/09/03,-492181829
2017/09/04,-60609922
2017/09/05,123082276
2017/09/06,1418768720
2017/09/07,-463754721
2017/09/08,886189507
2017/09/09,1843590057
2017/09/10,-4614658358
2017/09/11,-3797828594
2017/09/12,-382092990
2017/09/13,-4087631068
2017/09/14,-2573579325
2017/09/15,532525178
2017/09/16,-875145716
2017/09/17,-967393851
2017/09/18,77680551
2017/09/19,2314790435
2017/09/20,10639192
2017/09/21,-772989496
2017/09/22,-1426250861
2017/09/23,842617285
2017/09/24,-894432258
2017/09/25,-443222655
2017/09/26,-558849388
2017/09/27,-737644483
2017/09/28,15987413
2017/09/29,-29810812
2017/09/30,35576334
2017/10/01,-5527649561
2017/10/02,-3458749998
2017/10/03,4742443384
2017/10/04,2161747026
2017/10/05,434851080
2017/10/06,1013831750
2017/10/07,1474512246
2017/10/08,226527652
2017/10/09,590952404
2017/10/10,691292452
2017/10/11,-1577892026
2017/10/12,-1608009333
2017/10/13,9374754
2017/10/14,-579410935
2017/10/15,-874621223
2017/10/16,-2808658271
2017/10/17,-1562949999
2017/10/18,-22632954
2017/10/19,-860772280
2017/10/20,2459177253
2017/10/21,1527513787
2017/10/22,-1977830928
2017/10/23,-1229366549
2017/10/24,8832080
2017/10/25,-1251706032
2017/10/26,-1933822722
2017/10/27,-4158942432
2017/10/28,-2823408558
2017/10/29,-1717821255
2017/10/30,-2070520794
2017/10/31,-1984540597
2017/11/01,2476068010
2017/11/02,2731361571
2017/11/03,1546992389
2017/11/04,270462170
2017/11/05,-238828829
2017/11/06,-198492493
2017/11/07,-960810785
2017/11/08,-3575732825
2017/11/09,-8144015261
2017/11/10,-4475681118
2017/11/11,-5139939995
2017/11/12,-1954334749
2017/11/13,-2043009205
2017/11/14,-949097518
2017/11/15,975312936
2017/11/16,340268131
2017/11/17,1694873806
2017/11/18,1314200908
2017/11/19,523780316
2017/11/20,2518754864
2017/11/21,1822523822
2017/11/22,2293314206
2017/11/23,3000752185
2017/11/24,4163199359
2017/11/25,954925534
2017/11/26,-2486927874
2017/11/27,1797426532
2017/11/28,-2151602814
2017/11/29,6625866785
2017/11/30,5126200367
2017/12/01,4513292422
2017/12/02,6689536243
2017/12/03,4778345171
2017/12/04,4771101609
2017/12/05,-841581280
2017/12/06,2457373223
2017/12/07,411290743
2017/12/08,-1897779575
2017/12/09,-1853210655
2017/12/10,-1586127359
2017/12/11,-1525041590
2017/12/12,4618206274
2017/12/13,3290714477
2017/12/14,4422305465
2017/12/15,4199700314
2017/12/16,2755347368
2017/12/17,480536877
2017/12/18,2141188666
2017/12/19,6538959053
2017/12/20,7833811179
2017/12/21,8518649202
2017/12/22,7756496707
2017/12/23,5076408826
2017/12/24,2509835224
2017/12/25,1999344333
2017/12/26,3920715640
2017/12/27,4692956002
2017/12/28,6551750757
2017/12/29,8925762023
2017/12/30,10158860453
2017/12/31,4427432196
2018/01/01,-399688914
2018/01/02,7524668595
2018/01/03,9659660277
2018/01/04,16436644619
2018/01/05,15856248971
2018/01/06,12720224708
2018/01/07,10190007177
2018/01/08,14177590372
2018/01/09,16680740086
2018/01/10,19649916176
2018/01/11,14826897926
2018/01/12,12057446764
2018/01/13,9923295496
2018/01/14,31062321875
2018/01/15,12015877362
2018/01/16,12897317888
2018/01/17,11474299325
2018/01/18,10935868834
2018/01/19,6491399853
2018/01/20,6042996263
2018/01/21,4450701921
2018/01/22,5391138705
2018/01/23,5478800511
2018/01/24,5865340041
2018/01/25,4397429580
2018/01/26,10454914710
2018/01/27,6949269822
2018/01/28,8704212570
2018/01/29,9487922432
2018/01/30,5528214832
2018/01/31,4572812567
2018/02/01,5497844016
2018/02/02,7824276777
2018/02/03,3603811813
2018/02/04,1739399812
2018/02/05,3238557014
2018/02/06,2647612348
2018/02/07,-246119716
2018/02/08,-1227919411
2018/02/09,442233554
2018/02/10,-278632622
2018/02/11,-233212668
2018/02/12,416290763
2018/02/13,-124663298
2018/02/14,-703594406
2018/02/15,3073333
2018/02/16,-202551119
2018/02/17,-447277610
2018/02/18,-2133290040
2018/02/19,-2392280623
2018/02/20,-1921071766
2018/02/21,-2644801535
2018/02/22,-1218106226
2018/02/23,-4875649927
2018/02/24,-4716404248
2018/02/25,-7806618579
2018/02/26,-9283985696
2018/02/27,-11642943530
2018/02/28,-9849239236
2018/03/01,-7975496578
2018/03/02,-9051655946
2018/03/03,-9030722579
2018/03/04,-8630198188
2018/03/05,-3182615710
2018/03/06,-4632480893
2018/03/07,-3091788509
2018/03/08,-2835608997
2018/03/09,-1906204033
2018/03/10,-2028319061
2018/03/11,-2294006893
2018/03/12,-6221359078
2018/03/13,-5183742182
2018/03/14,-7351337021
2018/03/15,-5632397433
2018/03/16,-4913002699
2018/03/17,-5062443870
2018/03/18,-4921084075
2018/03/19,-8023683659
2018/03/20,-9350340748
2018/03/21,-9705819651
2018/03/22,-8956610328
2018/03/23,-5882099310
2018/03/24,-4277035050
2018/03/25,-3973808139
2018/03/26,-5623497782
2018/03/27,-6464080731
2018/03/28,-7832265838
2018/03/29,-9781340207
2018/03/30,-10608543419
2018/03/31,-5927693684
2018/04/01,-5712450122
2018/04/02,-11343579660
2018/04/03,-11739052546
2018/04/04,-18641692449
2018/04/05,-17675942298
2018/04/06,-14873607358
2018/04/07,-12959842579
2018/04/08,-16991179244
2018/04/09,-19008808745
2018/04/10,-22461125361
2018/04/11,-18733525134
2018/04/12,-14456291693
2018/04/13,-11855828392
2018/04/14,-33092782090
2018/04/15,-15007238712
2018/04/16,-16624475374
2018/04/17,-14557822451
2018/04/18,-13517222091
2018/04/19,-8611393487
2018/04/20,-7508668900
2018/04/21,-7075574544
2018/04/22,-8412679934
2018/04/23,-6508148658
2018/04/24,-6876949924
2018/04/25,-2771883060
2018/04/26,-9174787224
2018/04/27,-5548320282
2018/04/28,-7488528223
2018/04/29,-8351146573
2018/04/30,-8313627206
2018/05/01,-7804640772
2018/05/02,-7400596093
2018/05/03,-8247625499
2018/05/04,-3942205576
2018/05/05,-3209374927
2018/05/06,-4388708226
2018/05/07,-3858055362
2018/05/08,-4035696262
2018/05/09,-1323962949
2018/05/10,-2669588819
2018/05/11,-3501938128
2018/05/12,-2221777467
2018/05/13,-3160298426
2018/05/14,-3898236441
2018/05/15,-2900599979
2018/05/16,-3955227404
2018/05/17,-2873306371
2018/05/18,-2920466822
2018/05/19,-3083119529
2018/05/20,-2686285919
2018/05/21,-3012377458
2018/05/22,-2278243621
2018/05/23,-3027878584
2018/05/24,-1426118103
2018/05/25,-1374296305
2018/05/26,-787868928
2018/05/27,-987649495
2018/05/28,111746238
2018/05/29,-149739863
2018/05/30,-253261316
2018/05/31,-44873036
2018/06/01,531118547
2018/06/02,-155197433
2018/06/03,-678208186
2018/06/04,-407433337
2018/06/05,-323772302
2018/06/06,117587167
2018/06/07,60192017
2018/06/08,571524331
2018/06/09,-43602434
2018/06/10,-65703721
2018/06/11,-747539738
2018/06/12,275843114
2018/06/13,840625186
2018/06/14,1163467067
2018/06/15,1076591357
2018/06/16,-655699402
2018/06/17,-664571205
2018/06/18,-242092711
2018/06/19,8801743
2018/06/20,247330816
2018/06/21,-66058809
2018/06/22,535010400
2018/06/23,88575559
2018/06/24,-77639686
2018/06/25,-48169751
2018/06/26,-237266313
2018/06/27,-227441379
2018/06/28,-110565282
2018/06/29,301381121
2018/06/30,74184765
2018/07/01,-100755009
2018/07/02,-17288903
2018/07/03,237428839
2018/07/04,234655747
2018/07/05,286289392
2018/07/06,407918178
2018/07/07,30548479
2018/07/08,-11292304
2018/07/09,331836606
2018/07/10,235761688
2018/07/11,-395256861
2018/07/12,-555620119
2018/07/13,57615188
2018/07/14,-205784322
2018/07/15,-364182426
2018/07/16,61268650
2018/07/17,-40117251
2018/07/18,25734051
2018/07/19,-486712904
2018/07/20,-216460589
2018/07/21,-284446295
2018/07/22,-1497426972
2018/07/23,-1122998360
2018/07/24,-816273277
2018/07/25,-555503204
2018/07/26,-809900350
2018/07/27,-583835353
2018/07/28,-764227088
2018/07/29,-1016579515
2018/07/30,-523358179
2018/07/31,-560155156
2018/08/01,-1467832081
2018/08/02,-1358734730
2018/08/03,-863199880
2018/08/04,-815669758
2018/08/05,-1834108671
2018/08/06,-1083157912
2018/08/07,-1094951218
2018/08/08,-863817054
2018/08/09,-957358773
2018/08/10,-426416195
2018/08/11,-305805612
2018/08/12,-1235311694
2018/08/13,-658204623
2018/08/14,-345679972
2018/08/15,-525590042
2018/08/16,-681819560
2018/08/17,-287457823
2018/08/18,-566936276
2018/08/19,-939491526
2018/08/20,-1083973135
2018/08/21,-1276262858
2018/08/22,-756281394
2018/08/23,-681215938
2018/08/24,-397127764
2018/08/25,-835414384
2018/08/26,-1207376513
2018/08/27,-770647797
2018/08/28,-805090410
2018/08/29,-844525623
2018/08/30,-1025148805
2018/08/31,-343101732
2018/09/01,-346042473
2018/09/02,-953753902
2018/09/03,-712529097
2018/09/04,-515099895
2018/09/05,-651777492
2018/09/06,-710905985
2018/09/07,-148482075
2018/09/08,-555692195
2018/09/09,-719464019
2018/09/10,-1067885847
2018/09/11,-1499190077
2018/09/12,-1343275153
2018/09/13,-1337926537
2018/09/14,-345598577
2018/09/15,-278442844
2018/09/16,-533467539
2018/09/17,-608674851
2018/09/18,-727123426
2018/09/19,-668914049
2018/09/20,-781188865
2018/09/21,62817856
2018/09/22,-521128518
2018/09/23,-767126202
2018/09/24,-428508616
2018/09/25,-437814654
2018/09/26,-388714174
2018/09/27,-541378272
2018/09/28,-177243289
2018/09/29,-131398614
2018/09/30,-341122442
2018/10/01,-563759786
2018/10/02,-474766264
2018/10/03,-424864451
2018/10/04,-389366215
2018/10/05,-193587420
2018/10/06,-374156960
2018/10/07,-623589456
2018/10/08,-488730328
2018/10/09,-300438983
2018/10/10,-231416553
2018/10/11,81835717
2018/10/12,-6949115
2018/10/13,-113733517
2018/10/14,-570457386
2018/10/15,-158783876
2018/10/16,-538549572
2018/10/17,-380538885
2018/10/18,-322670513
2018/10/19,-159115360
2018/10/20,-184390889
2018/10/21,-343472919
2018/10/22,-481204365
2018/10/23,-375651862
2018/10/24,-254741520
2018/10/25,-183302780
2018/10/26,-21272312
2018/10/27,-155712060
2018/10/28,-509295533
2018/10/29,-855004433
2018/10/30,-310991064
2018/10/31,-323608831
2018/11/01,-221687389
2018/11/02,-17127414
2018/11/03,-144604705
2018/11/04,-189977801
2018/11/05,-63791683
2018/11/06,-358792389
2018/11/07,-111424108
2018/11/08,-279615235
2018/11/09,-178472686
2018/11/10,-90102711
2018/11/11,-534013524
2018/11/12,-434518141
2018/11/13,-312617437
2018/11/14,143990778
2018/11/15,5755440
2018/11/16,62884117
2018/11/17,10642717
2018/11/18,-87904918
2018/11/19,367038019
2018/11/20,301051038
2018/11/21,113582140
2018/11/22,-43600929
2018/11/23,74494519
2018/11/24,10720253
2018/11/25,-8661340
2018/11/26,-31747328
2018/11/27,-152559495
2018/11/28,-8391701
2018/11/29,9509114
2018/11/30,1667264228
2018/12/01,1535796231
2018/12/02,-354212135
2018/12/03,-587525561
2018/12/04,-404707226
2018/12/05,-378253880
2018/12/06,-191430079
2018/12/07,-18987494
2018/12/08,-182984110
2018/12/09,-261687876
2018/12/10,-242356520
2018/12/11,-434742070
2018/12/12,-250037802
2018/12/13,-186448861
2018/12/14,-82037653
2018/12/15,-111343850
2018/12/16,-259312340
2018/12/17,-57317287
2018/12/18,-15844969
2018/12/19,55275826
2018/12/20,-187969615
2018/12/21,137467453
2018/12/22,-101350727
2018/12/23,-60744061
2018/12/24,175327896
2018/12/25,-82405865
2018/12/26,-82188807
2018/12/27,-28345342
2018/12/28,48447992
2018/12/29,211461967
2018/12/30,-64102384
2018/12/31,36836794
2019/01/01,-125185181
2019/01/02,52371575
2019/01/03,49587469
2019/01/04,339887067
2019/01/05,445441011
2019/01/06,4233891
2019/01/07,81799620
2019/01/08,18161076
2019/01/09,-291440868
2019/01/10,35524652
2019/01/11,257092852
2019/01/12,-44249926
2019/01/13,-485065746
2019/01/14,-51652909
2019/01/15,-102055979
2019/01/16,-163412149
2019/01/17,-78403587
2019/01/18,-81091171
2019/01/19,-227950326
2019/01/20,-119170080
2019/01/21,-133395917
2019/01/22,-119492721
2019/01/23,-214372197
2019/01/24,-73664175
2019/01/25,26498816
2019/01/26,-56834174
2019/01/27,-183591161
2019/01/28,18850790
2019/01/29,-103403820
2019/01/30,-67139371
2019/01/31,-123681800
2019/02/01,-10734673
2019/02/02,-180632632
2019/02/03,-352622729
2019/02/04,-288074664
2019/02/05,-362656751
2019/02/06,-190162705
2019/02/07,-199166392
2019/02/08,1350794
2019/02/09,-99356101
2019/02/10,-223662471
2019/02/11,-126145202
2019/02/12,-404968020
2019/02/13,-344698119
2019/02/14,-196233671
2019/02/15,-50816268
2019/02/16,-203877014
2019/02/17,-554392163
2019/02/18,-364781741
2019/02/19,-106108858
2019/02/20,-27317091
2019/02/21,-63262220
2019/02/22,31895343
2019/02/23,-207043735
2019/02/24,56768305
2019/02/25,211763572
2019/02/26,-137968795
2019/02/27,-33174709
2019/02/28,-1684557935
2019/03/01,-1552519438
2019/03/02,32119848
2019/03/03,-29280928
2019/03/04,67097986
2019/03/05,-3487190
2019/03/06,-78598303
2019/03/07,-136755972
2019/03/08,81692030
2019/03/09,26898977
2019/03/10,1211238
2019/03/11,99206303
2019/03/12,103097892
2019/03/13,4683433
2019/03/14,69266695
2019/03/15,141258775
2019/03/16,117286639
2019/03/17,-68785425
2019/03/18,51207567
2019/03/19,-190747556
2019/03/20,-81614044
2019/03/21,-171808647
2019/03/22,47201565
2019/03/23,-34729177
2019/03/24,-335598074
2019/03/25,74112760
2019/03/26,59259915
2019/03/27,-37068591
2019/03/28,-49045740
2019/03/29,-162164958
2019/03/30,135812289
2019/03/31,18741316
2019/04/01,120894339
2019/04/02,220179431
2019/04/03,326991785
2019/04/04,-117789138
2019/04/05,-224678880
2019/04/06,-65562675
2019/04/07,-680916
2019/04/08,329376202
