Date,price90trxUSD
2016/10/20,0.185
2016/10/21,0.183
2016/10/22,0.181
2016/10/23,0.179
2016/10/24,0.176
2016/10/25,0.174
2016/10/26,0.172
2016/10/27,0.169
2016/10/28,0.167
2016/10/29,0.164
2016/10/30,0.162
2016/10/31,0.159
2016/11/01,0.156
2016/11/02,0.154
2016/11/03,0.151
2016/11/04,0.148
2016/11/05,0.145
2016/11/06,0.142
2016/11/07,0.139
2016/11/08,0.136
2016/11/09,0.133
2016/11/10,0.13
2016/11/11,0.126
2016/11/12,0.123
2016/11/13,0.12
2016/11/14,0.117
2016/11/15,0.113
2016/11/16,0.11
2016/11/17,0.106
2016/11/18,0.103
2016/11/19,0.099
2016/11/20,0.095
2016/11/21,0.091
2016/11/22,0.088
2016/11/23,0.084
2016/11/24,0.08
2016/11/25,0.076
2016/11/26,0.072
2016/11/27,0.068
2016/11/28,0.064
2016/11/29,0.06
2016/11/30,0.056
2016/12/01,0.052
2016/12/02,0.047
2016/12/03,0.043
2016/12/04,0.038
2016/12/05,0.033
2016/12/06,0.028
2016/12/07,0.023
2016/12/08,0.018
2016/12/09,0.014
2016/12/10,0.009
2016/12/11,0.004
2016/12/12,-0.001
2016/12/13,-0.006
2016/12/14,-0.011
2016/12/15,-0.016
2016/12/16,-0.021
2016/12/17,-0.025
2016/12/18,-0.03
2016/12/19,-0.035
2016/12/20,-0.04
2016/12/21,-0.045
2016/12/22,-0.049
2016/12/23,-0.054
2016/12/24,-0.059
2016/12/25,-0.064
2016/12/26,-0.068
2016/12/27,-0.073
2016/12/28,-0.078
2016/12/29,-0.083
2016/12/30,-0.087
2016/12/31,-0.092
2017/01/01,-0.096
2017/01/02,-0.1
2017/01/03,-0.104
2017/01/04,-0.108
2017/01/05,-0.111
2017/01/06,-0.114
2017/01/07,-0.117
2017/01/08,-0.12
2017/01/09,-0.123
2017/01/10,-0.125
2017/01/11,-0.127
2017/01/12,-0.129
2017/01/13,-0.13
2017/01/14,-0.132
2017/01/15,-0.134
2017/01/16,-0.135
2017/01/17,-0.136
2017/01/18,-0.137
2017/01/19,-0.138
2017/01/20,-0.138
2017/01/21,-0.139
2017/01/22,-0.139
2017/01/23,-0.139
2017/01/24,-0.139
2017/01/25,-0.139
2017/01/26,-0.139
2017/01/27,-0.138
2017/01/28,-0.137
2017/01/29,-0.137
2017/01/30,-0.136
2017/01/31,-0.135
2017/02/01,-0.134
2017/02/02,-0.133
2017/02/03,-0.132
2017/02/04,-0.13
2017/02/05,-0.129
2017/02/06,-0.127
2017/02/07,-0.125
2017/02/08,-0.123
2017/02/09,-0.121
2017/02/10,-0.119
2017/02/11,-0.117
2017/02/12,-0.115
2017/02/13,-0.113
2017/02/14,-0.11
2017/02/15,-0.108
2017/02/16,-0.105
2017/02/17,-0.102
2017/02/18,-0.098
2017/02/19,-0.095
2017/02/20,-0.091
2017/02/21,-0.088
2017/02/22,-0.084
2017/02/23,-0.08
2017/02/24,-0.076
2017/02/25,-0.072
2017/02/26,-0.068
2017/02/27,-0.063
2017/02/28,-0.059
2017/03/01,-0.053
2017/03/02,-0.048
2017/03/03,-0.041
2017/03/04,-0.035
2017/03/05,-0.027
2017/03/06,-0.019
2017/03/07,-0.011
2017/03/08,-0.003
2017/03/09,0.006
2017/03/10,0.015
2017/03/11,0.024
2017/03/12,0.034
2017/03/13,0.044
2017/03/14,0.056
2017/03/15,0.069
2017/03/16,0.084
2017/03/17,0.101
2017/03/18,0.12
2017/03/19,0.141
2017/03/20,0.163
2017/03/21,0.187
2017/03/22,0.211
2017/03/23,0.237
2017/03/24,0.264
2017/03/25,0.293
2017/03/26,0.323
2017/03/27,0.355
2017/03/28,0.387
2017/03/29,0.42
2017/03/30,0.454
2017/03/31,0.489
2017/04/01,0.524
2017/04/02,0.559
2017/04/03,0.593
2017/04/04,0.627
2017/04/05,0.66
2017/04/06,0.692
2017/04/07,0.723
2017/04/08,0.753
2017/04/09,0.782
2017/04/10,0.81
2017/04/11,0.837
2017/04/12,0.863
2017/04/13,0.887
2017/04/14,0.912
2017/04/15,0.935
2017/04/16,0.957
2017/04/17,0.978
2017/04/18,0.999
2017/04/19,1.018
2017/04/20,1.037
2017/04/21,1.055
2017/04/22,1.071
2017/04/23,1.087
2017/04/24,1.102
2017/04/25,1.115
2017/04/26,1.128
2017/04/27,1.141
2017/04/28,1.154
2017/04/29,1.167
2017/04/30,1.18
2017/05/01,1.195
2017/05/02,1.209
2017/05/03,1.224
2017/05/04,1.24
2017/05/05,1.257
2017/05/06,1.274
2017/05/07,1.292
2017/05/08,1.31
2017/05/09,1.327
2017/05/10,1.344
2017/05/11,1.361
2017/05/12,1.377
2017/05/13,1.393
2017/05/14,1.408
2017/05/15,1.423
2017/05/16,1.436
2017/05/17,1.449
2017/05/18,1.461
2017/05/19,1.474
2017/05/20,1.487
2017/05/21,1.502
2017/05/22,1.52
2017/05/23,1.539
2017/05/24,1.562
2017/05/25,1.587
2017/05/26,1.614
2017/05/27,1.64
2017/05/28,1.666
2017/05/29,1.692
2017/05/30,1.72
2017/05/31,1.75
2017/06/01,1.782
2017/06/02,1.814
2017/06/03,1.846
2017/06/04,1.879
2017/06/05,1.913
2017/06/06,1.947
2017/06/07,1.981
2017/06/08,2.015
2017/06/09,2.048
2017/06/10,2.082
2017/06/11,2.118
2017/06/12,2.155
2017/06/13,2.195
2017/06/14,2.235
2017/06/15,2.274
2017/06/16,2.312
2017/06/17,2.348
2017/06/18,2.383
2017/06/19,2.416
2017/06/20,2.446
2017/06/21,2.474
2017/06/22,2.498
2017/06/23,2.519
2017/06/24,2.537
2017/06/25,2.55
2017/06/26,2.559
2017/06/27,2.563
2017/06/28,2.563
2017/06/29,2.561
2017/06/30,2.557
2017/07/01,2.549
2017/07/02,2.539
2017/07/03,2.526
2017/07/04,2.511
2017/07/05,2.494
2017/07/06,2.475
2017/07/07,2.454
2017/07/08,2.431
2017/07/09,2.406
2017/07/10,2.38
2017/07/11,2.352
2017/07/12,2.322
2017/07/13,2.291
2017/07/14,2.258
2017/07/15,2.225
2017/07/16,2.19
2017/07/17,2.154
2017/07/18,2.118
2017/07/19,2.082
2017/07/20,2.046
2017/07/21,2.011
2017/07/22,1.976
2017/07/23,1.941
2017/07/24,1.907
2017/07/25,1.873
2017/07/26,1.84
2017/07/27,1.807
2017/07/28,1.774
2017/07/29,1.741
2017/07/30,1.708
2017/07/31,1.676
2017/08/01,1.644
2017/08/02,1.613
2017/08/03,1.583
2017/08/04,1.554
2017/08/05,1.525
2017/08/06,1.497
2017/08/07,1.471
2017/08/08,1.445
2017/08/09,1.421
2017/08/10,1.398
2017/08/11,1.376
2017/08/12,1.355
2017/08/13,1.336
2017/08/14,1.316
2017/08/15,1.298
2017/08/16,1.28
2017/08/17,1.263
2017/08/18,1.246
2017/08/19,1.23
2017/08/20,1.215
2017/08/21,1.2
2017/08/22,1.185
2017/08/23,1.172
2017/08/24,1.158
2017/08/25,1.146
2017/08/26,1.133
2017/08/27,1.122
2017/08/28,1.111
2017/08/29,1.1
2017/08/30,1.09
2017/08/31,1.081
2017/09/01,1.073
2017/09/02,1.065
2017/09/03,1.057
2017/09/04,1.049
2017/09/05,1.041
2017/09/06,1.033
2017/09/07,1.025
2017/09/08,1.017
2017/09/09,1.009
2017/09/10,1.001
2017/09/11,0.992
2017/09/12,0.984
2017/09/13,0.975
2017/09/14,0.965
2017/09/15,0.955
2017/09/16,0.945
2017/09/17,0.934
2017/09/18,0.924
2017/09/19,0.913
2017/09/20,0.902
2017/09/21,0.892
2017/09/22,0.881
2017/09/23,0.87
2017/09/24,0.859
2017/09/25,0.848
2017/09/26,0.837
2017/09/27,0.827
2017/09/28,0.816
2017/09/29,0.806
2017/09/30,0.796
2017/10/01,0.786
2017/10/02,0.776
2017/10/03,0.766
2017/10/04,0.756
2017/10/05,0.747
2017/10/06,0.737
2017/10/07,0.728
2017/10/08,0.719
2017/10/09,0.71
2017/10/10,0.701
2017/10/11,0.692
2017/10/12,0.683
2017/10/13,0.675
2017/10/14,0.667
2017/10/15,0.659
2017/10/16,0.651
2017/10/17,0.644
2017/10/18,0.636
2017/10/19,0.629
2017/10/20,0.622
2017/10/21,0.615
2017/10/22,0.607
2017/10/23,0.6
2017/10/24,0.593
2017/10/25,0.586
2017/10/26,0.578
2017/10/27,0.571
2017/10/28,0.564
2017/10/29,0.557
2017/10/30,0.55
2017/10/31,0.543
2017/11/01,0.537
2017/11/02,0.53
2017/11/03,0.523
2017/11/04,0.516
2017/11/05,0.509
2017/11/06,0.503
2017/11/07,0.496
2017/11/08,0.49
2017/11/09,0.483
2017/11/10,0.477
2017/11/11,0.471
2017/11/12,0.465
2017/11/13,0.459
2017/11/14,0.453
2017/11/15,0.448
2017/11/16,0.442
2017/11/17,0.437
2017/11/18,0.432
2017/11/19,0.427
2017/11/20,0.423
2017/11/21,0.419
2017/11/22,0.415
2017/11/23,0.411
2017/11/24,0.408
2017/11/25,0.405
2017/11/26,0.404
2017/11/27,0.402
2017/11/28,0.401
2017/11/29,0.401
2017/11/30,0.401
2017/12/01,0.401
2017/12/02,0.401
2017/12/03,0.402
2017/12/04,0.403
2017/12/05,0.404
2017/12/06,0.406
2017/12/07,0.407
2017/12/08,0.408
2017/12/09,0.41
2017/12/10,0.412
2017/12/11,0.414
2017/12/12,0.416
2017/12/13,0.419
2017/12/14,0.424
2017/12/15,0.429
2017/12/16,0.434
2017/12/17,0.441
2017/12/18,0.448
2017/12/19,0.456
2017/12/20,0.465
2017/12/21,0.475
2017/12/22,0.485
2017/12/23,0.496
2017/12/24,0.506
2017/12/25,0.516
2017/12/26,0.527
2017/12/27,0.538
2017/12/28,0.549
2017/12/29,0.559
2017/12/30,0.57
2017/12/31,0.58
2018/01/01,0.591
2018/01/02,0.602
2018/01/03,0.613
2018/01/04,0.624
2018/01/05,0.637
2018/01/06,0.649
2018/01/07,0.663
2018/01/08,0.677
2018/01/09,0.693
2018/01/10,0.709
2018/01/11,0.726
2018/01/12,0.744
2018/01/13,0.763
2018/01/14,0.782
2018/01/15,0.802
2018/01/16,0.822
2018/01/17,0.84
2018/01/18,0.858
2018/01/19,0.874
2018/01/20,0.891
2018/01/21,0.906
2018/01/22,0.921
2018/01/23,0.935
2018/01/24,0.948
2018/01/25,0.96
2018/01/26,0.971
2018/01/27,0.982
2018/01/28,0.992
2018/01/29,1.002
2018/01/30,1.011
2018/01/31,1.02
2018/02/01,1.027
2018/02/02,1.034
2018/02/03,1.04
2018/02/04,1.044
2018/02/05,1.047
2018/02/06,1.048
2018/02/07,1.048
2018/02/08,1.047
2018/02/09,1.045
2018/02/10,1.043
2018/02/11,1.039
2018/02/12,1.035
2018/02/13,1.03
2018/02/14,1.025
2018/02/15,1.019
2018/02/16,1.013
2018/02/17,1.007
2018/02/18,1
2018/02/19,0.994
2018/02/20,0.987
2018/02/21,0.98
2018/02/22,0.972
2018/02/23,0.964
2018/02/24,0.955
2018/02/25,0.947
2018/02/26,0.938
2018/02/27,0.929
2018/02/28,0.919
2018/03/01,0.91
2018/03/02,0.9
2018/03/03,0.891
2018/03/04,0.881
2018/03/05,0.871
2018/03/06,0.861
2018/03/07,0.851
2018/03/08,0.84
2018/03/09,0.829
2018/03/10,0.818
2018/03/11,0.807
2018/03/12,0.795
2018/03/13,0.783
2018/03/14,0.771
2018/03/15,0.759
2018/03/16,0.746
2018/03/17,0.733
2018/03/18,0.72
2018/03/19,0.707
2018/03/20,0.693
2018/03/21,0.679
2018/03/22,0.665
2018/03/23,0.651
2018/03/24,0.637
2018/03/25,0.623
2018/03/26,0.608
2018/03/27,0.594
2018/03/28,0.579
2018/03/29,0.564
2018/03/30,0.549
2018/03/31,0.534
2018/04/01,0.519
2018/04/02,0.504
2018/04/03,0.488
2018/04/04,0.473
2018/04/05,0.457
2018/04/06,0.442
2018/04/07,0.427
2018/04/08,0.412
2018/04/09,0.396
2018/04/10,0.381
2018/04/11,0.367
2018/04/12,0.352
2018/04/13,0.338
2018/04/14,0.324
2018/04/15,0.31
2018/04/16,0.297
2018/04/17,0.284
2018/04/18,0.271
2018/04/19,0.258
2018/04/20,0.246
2018/04/21,0.235
2018/04/22,0.224
2018/04/23,0.213
2018/04/24,0.203
2018/04/25,0.193
2018/04/26,0.184
2018/04/27,0.175
2018/04/28,0.166
2018/04/29,0.158
2018/04/30,0.151
2018/05/01,0.143
2018/05/02,0.136
2018/05/03,0.13
2018/05/04,0.123
2018/05/05,0.118
2018/05/06,0.113
2018/05/07,0.108
2018/05/08,0.103
2018/05/09,0.099
2018/05/10,0.095
2018/05/11,0.092
2018/05/12,0.088
2018/05/13,0.085
2018/05/14,0.082
2018/05/15,0.079
2018/05/16,0.076
2018/05/17,0.074
2018/05/18,0.071
2018/05/19,0.069
2018/05/20,0.067
2018/05/21,0.065
2018/05/22,0.063
2018/05/23,0.061
2018/05/24,0.059
2018/05/25,0.057
2018/05/26,0.054
2018/05/27,0.052
2018/05/28,0.05
2018/05/29,0.047
2018/05/30,0.045
2018/05/31,0.042
2018/06/01,0.04
2018/06/02,0.037
2018/06/03,0.035
2018/06/04,0.032
2018/06/05,0.03
2018/06/06,0.028
2018/06/07,0.025
2018/06/08,0.023
2018/06/09,0.021
2018/06/10,0.018
2018/06/11,0.016
2018/06/12,0.013
2018/06/13,0.011
2018/06/14,0.008
2018/06/15,0.005
2018/06/16,0.002
2018/06/17,-0.001
2018/06/18,-0.004
2018/06/19,-0.007
2018/06/20,-0.01
2018/06/21,-0.013
2018/06/22,-0.016
2018/06/23,-0.02
2018/06/24,-0.023
2018/06/25,-0.026
2018/06/26,-0.03
2018/06/27,-0.033
2018/06/28,-0.037
2018/06/29,-0.041
2018/06/30,-0.044
2018/07/01,-0.048
2018/07/02,-0.052
2018/07/03,-0.056
2018/07/04,-0.059
2018/07/05,-0.063
2018/07/06,-0.067
2018/07/07,-0.071
2018/07/08,-0.074
2018/07/09,-0.078
2018/07/10,-0.081
2018/07/11,-0.085
2018/07/12,-0.089
2018/07/13,-0.092
2018/07/14,-0.096
2018/07/15,-0.1
2018/07/16,-0.103
2018/07/17,-0.107
2018/07/18,-0.11
2018/07/19,-0.113
2018/07/20,-0.116
2018/07/21,-0.12
2018/07/22,-0.123
2018/07/23,-0.126
2018/07/24,-0.129
2018/07/25,-0.132
2018/07/26,-0.134
2018/07/27,-0.137
2018/07/28,-0.14
2018/07/29,-0.143
2018/07/30,-0.145
2018/07/31,-0.148
2018/08/01,-0.15
2018/08/02,-0.153
2018/08/03,-0.155
2018/08/04,-0.158
2018/08/05,-0.161
2018/08/06,-0.163
2018/08/07,-0.166
2018/08/08,-0.169
2018/08/09,-0.171
2018/08/10,-0.174
2018/08/11,-0.177
2018/08/12,-0.18
2018/08/13,-0.183
2018/08/14,-0.187
2018/08/15,-0.19
2018/08/16,-0.194
2018/08/17,-0.197
2018/08/18,-0.201
2018/08/19,-0.205
2018/08/20,-0.209
2018/08/21,-0.213
2018/08/22,-0.217
2018/08/23,-0.221
2018/08/24,-0.225
2018/08/25,-0.229
2018/08/26,-0.233
2018/08/27,-0.238
2018/08/28,-0.242
2018/08/29,-0.246
2018/08/30,-0.25
2018/08/31,-0.255
2018/09/01,-0.259
2018/09/02,-0.263
2018/09/03,-0.267
2018/09/04,-0.271
2018/09/05,-0.276
2018/09/06,-0.28
2018/09/07,-0.284
2018/09/08,-0.288
2018/09/09,-0.293
2018/09/10,-0.297
2018/09/11,-0.302
2018/09/12,-0.307
2018/09/13,-0.312
2018/09/14,-0.316
2018/09/15,-0.321
2018/09/16,-0.326
2018/09/17,-0.331
2018/09/18,-0.336
2018/09/19,-0.34
2018/09/20,-0.345
2018/09/21,-0.35
2018/09/22,-0.355
2018/09/23,-0.359
2018/09/24,-0.364
2018/09/25,-0.368
2018/09/26,-0.373
2018/09/27,-0.377
2018/09/28,-0.381
2018/09/29,-0.386
2018/09/30,-0.39
2018/10/01,-0.394
2018/10/02,-0.398
2018/10/03,-0.402
2018/10/04,-0.406
2018/10/05,-0.409
2018/10/06,-0.413
2018/10/07,-0.417
2018/10/08,-0.42
2018/10/09,-0.424
2018/10/10,-0.427
2018/10/11,-0.431
2018/10/12,-0.434
2018/10/13,-0.437
2018/10/14,-0.441
2018/10/15,-0.444
2018/10/16,-0.447
2018/10/17,-0.45
2018/10/18,-0.453
2018/10/19,-0.456
2018/10/20,-0.459
2018/10/21,-0.462
2018/10/22,-0.465
2018/10/23,-0.468
2018/10/24,-0.47
2018/10/25,-0.473
2018/10/26,-0.475
2018/10/27,-0.478
2018/10/28,-0.48
2018/10/29,-0.483
2018/10/30,-0.485
2018/10/31,-0.487
2018/11/01,-0.49
2018/11/02,-0.492
2018/11/03,-0.494
2018/11/04,-0.496
2018/11/05,-0.498
2018/11/06,-0.5
2018/11/07,-0.501
2018/11/08,-0.503
2018/11/09,-0.505
2018/11/10,-0.506
2018/11/11,-0.508
2018/11/12,-0.509
2018/11/13,-0.51
2018/11/14,-0.511
2018/11/15,-0.512
2018/11/16,-0.514
2018/11/17,-0.515
2018/11/18,-0.516
2018/11/19,-0.517
2018/11/20,-0.518
2018/11/21,-0.52
2018/11/22,-0.521
2018/11/23,-0.523
2018/11/24,-0.524
2018/11/25,-0.526
2018/11/26,-0.528
2018/11/27,-0.53
2018/11/28,-0.532
2018/11/29,-0.534
2018/11/30,-0.536
2018/12/01,-0.538
2018/12/02,-0.54
2018/12/03,-0.542
2018/12/04,-0.545
2018/12/05,-0.547
2018/12/06,-0.549
2018/12/07,-0.552
2018/12/08,-0.555
2018/12/09,-0.557
2018/12/10,-0.56
2018/12/11,-0.563
2018/12/12,-0.566
2018/12/13,-0.569
2018/12/14,-0.572
2018/12/15,-0.575
2018/12/16,-0.578
2018/12/17,-0.581
2018/12/18,-0.584
2018/12/19,-0.587
2018/12/20,-0.59
2018/12/21,-0.593
2018/12/22,-0.596
2018/12/23,-0.598
2018/12/24,-0.601
2018/12/25,-0.604
2018/12/26,-0.606
2018/12/27,-0.608
2018/12/28,-0.611
2018/12/29,-0.613
2018/12/30,-0.615
2018/12/31,-0.617
2019/01/01,-0.618
2019/01/02,-0.62
2019/01/03,-0.621
2019/01/04,-0.623
2019/01/05,-0.624
2019/01/06,-0.625
2019/01/07,-0.625
2019/01/08,-0.626
2019/01/09,-0.627
2019/01/10,-0.627
2019/01/11,-0.627
2019/01/12,-0.628
2019/01/13,-0.628
2019/01/14,-0.628
2019/01/15,-0.628
2019/01/16,-0.629
2019/01/17,-0.629
2019/01/18,-0.629
2019/01/19,-0.629
2019/01/20,-0.629
2019/01/21,-0.629
2019/01/22,-0.629
2019/01/23,-0.629
2019/01/24,-0.628
2019/01/25,-0.628
2019/01/26,-0.628
2019/01/27,-0.628
2019/01/28,-0.628
2019/01/29,-0.627
2019/01/30,-0.627
2019/01/31,-0.627
2019/02/01,-0.627
2019/02/02,-0.627
2019/02/03,-0.626
2019/02/04,-0.626
2019/02/05,-0.626
2019/02/06,-0.626
2019/02/07,-0.625
2019/02/08,-0.625
2019/02/09,-0.625
2019/02/10,-0.624
2019/02/11,-0.624
2019/02/12,-0.623
2019/02/13,-0.622
2019/02/14,-0.622
2019/02/15,-0.621
2019/02/16,-0.62
2019/02/17,-0.619
2019/02/18,-0.618
2019/02/19,-0.616
2019/02/20,-0.615
2019/02/21,-0.613
2019/02/22,-0.611
2019/02/23,-0.609
2019/02/24,-0.607
2019/02/25,-0.605
2019/02/26,-0.603
2019/02/27,-0.6
2019/02/28,-0.598
2019/03/01,-0.595
2019/03/02,-0.592
2019/03/03,-0.59
2019/03/04,-0.587
2019/03/05,-0.584
2019/03/06,-0.581
2019/03/07,-0.578
2019/03/08,-0.575
2019/03/09,-0.572
2019/03/10,-0.569
2019/03/11,-0.565
2019/03/12,-0.562
2019/03/13,-0.559
2019/03/14,-0.555
2019/03/15,-0.552
2019/03/16,-0.548
2019/03/17,-0.545
2019/03/18,-0.541
2019/03/19,-0.537
2019/03/20,-0.534
2019/03/21,-0.53
2019/03/22,-0.526
2019/03/23,-0.522
2019/03/24,-0.518
2019/03/25,-0.514
2019/03/26,-0.51
2019/03/27,-0.506
2019/03/28,-0.502
2019/03/29,-0.498
2019/03/30,-0.494
2019/03/31,-0.49
2019/04/01,-0.486
2019/04/02,-0.481
2019/04/03,-0.477
2019/04/04,-0.472
2019/04/05,-0.467
2019/04/06,-0.462
2019/04/07,-0.457
2019/04/08,-0.452
2019/04/09,-0.446
2019/04/10,-0.441
2019/04/11,-0.435
2019/04/12,-0.429
2019/04/13,-0.423
2019/04/14,-0.417
2019/04/15,-0.411
2019/04/16,-0.405
2019/04/17,-0.399
2019/04/18,-0.393
2019/04/19,-0.386
2019/04/20,-0.38
2019/04/21,-0.374
2019/04/22,-0.367
2019/04/23,-0.361
2019/04/24,-0.354
2019/04/25,-0.348
2019/04/26,-0.341
2019/04/27,-0.335
2019/04/28,-0.328
2019/04/29,-0.322
2019/04/30,-0.316
2019/05/01,-0.31
2019/05/02,-0.303
2019/05/03,-0.297
2019/05/04,-0.291
2019/05/05,-0.285
2019/05/06,-0.279
2019/05/07,-0.273
2019/05/08,-0.267
2019/05/09,-0.261
2019/05/10,-0.255
2019/05/11,-0.249
2019/05/12,-0.242
2019/05/13,-0.236
