Date,sentbyaddress30std
2019/10/15,41799
2019/10/16,38900
2019/10/17,37157
2019/10/18,35893
2019/10/19,34076
2019/10/20,31227
2019/10/21,31076
2019/10/22,30006
2019/10/23,29408
2019/10/24,29215
2019/10/25,29647
2019/10/26,29934
2019/10/27,30413
2019/10/28,30487
2019/10/29,28442
2019/10/30,28500
2019/10/31,28372
2019/11/01,28395
2019/11/02,28555
2019/11/03,29137
2019/11/04,28540
2019/11/05,28769
2019/11/06,28464
2019/11/07,38828
2019/11/08,37503
2019/11/09,38183
2019/11/10,37553
2019/11/11,37574
2019/11/12,37019
2019/11/13,37336
2019/11/14,37346
2019/11/15,37400
2019/11/16,38653
2019/11/17,38488
2019/11/18,38505
2019/11/19,37756
2019/11/20,37788
2019/11/21,38347
2019/11/22,40166
2019/11/23,41001
2019/11/24,43491
2019/11/25,43450
2019/11/26,43136
2019/11/27,43596
2019/11/28,44270
2019/11/29,44258
2019/11/30,45931
2019/12/01,46640
2019/12/02,46330
2019/12/03,45285
2019/12/04,45346
2019/12/05,44461
2019/12/06,44890
2019/12/07,38134
2019/12/08,42988
2019/12/09,42849
2019/12/10,42871
2019/12/11,42358
2019/12/12,40868
2019/12/13,39597
2019/12/14,40908
2019/12/15,41876
2019/12/16,41728
2019/12/17,41795
2019/12/18,41253
2019/12/19,40717
2019/12/20,40484
2019/12/21,38725
2019/12/22,34695
2019/12/23,34748
2019/12/24,34269
2019/12/25,33525
2019/12/26,33370
2019/12/27,33477
2019/12/28,34466
2019/12/29,35056
2019/12/30,34982
2019/12/31,35447
2020/01/01,35605
2020/01/02,36602
2020/01/03,35861
2020/01/04,35339
2020/01/05,35653
2020/01/06,35158
2020/01/07,33078
2020/01/08,32154
2020/01/09,32330
2020/01/10,31712
2020/01/11,31572
2020/01/12,32034
2020/01/13,31745
2020/01/14,33816
2020/01/15,35862
2020/01/16,40274
2020/01/17,40700
2020/01/18,40913
2020/01/19,40980
2020/01/20,40993
2020/01/21,40331
2020/01/22,40402
2020/01/23,40537
2020/01/24,41814
2020/01/25,45548
2020/01/26,48700
2020/01/27,49212
2020/01/28,48588
2020/01/29,48424
2020/01/30,48417
2020/01/31,46388
2020/02/01,45518
2020/02/02,45970
2020/02/03,46749
2020/02/04,46319
2020/02/05,46721
2020/02/06,46949
2020/02/07,47043
2020/02/08,48508
2020/02/09,50538
2020/02/10,51335
2020/02/11,52811
2020/02/12,60486
2020/02/13,64205
2020/02/14,65309
2020/02/15,64798
2020/02/16,65067
2020/02/17,66119
2020/02/18,67702
2020/02/19,68232
2020/02/20,68490
2020/02/21,68544
2020/02/22,68930
2020/02/23,67464
2020/02/24,63149
2020/02/25,57089
2020/02/26,53558
2020/02/27,51171
2020/02/28,48806
2020/02/29,46248
2020/03/01,45584
2020/03/02,42374
2020/03/03,38016
2020/03/04,37824
2020/03/05,34169
2020/03/06,33571
2020/03/07,33859
2020/03/08,35152
2020/03/09,35221
2020/03/10,35295
2020/03/11,35348
2020/03/12,35781
2020/03/13,30772
2020/03/14,27765
2020/03/15,27698
2020/03/16,28008
2020/03/17,28622
2020/03/18,32498
2020/03/19,46512
2020/03/20,51068
2020/03/21,70240
2020/03/22,71702
2020/03/23,74218
2020/03/24,75993
2020/03/25,76301
2020/03/26,76345
2020/03/27,76781
2020/03/28,77147
2020/03/29,78213
2020/03/30,77288
2020/03/31,75182
2020/04/01,75402
2020/04/02,74121
2020/04/03,73553
2020/04/04,74829
2020/04/05,76043
2020/04/06,74644
2020/04/07,72672
2020/04/08,76422
2020/04/09,75790
2020/04/10,74969
2020/04/11,73995
2020/04/12,74073
2020/04/13,73141
2020/04/14,72874
2020/04/15,72858
2020/04/16,72601
2020/04/17,72767
2020/04/18,69685
2020/04/19,68917
2020/04/20,57052
2020/04/21,56779
2020/04/22,55093
2020/04/23,54955
2020/04/24,56396
2020/04/25,56163
2020/04/26,55735
2020/04/27,55356
2020/04/28,52927
2020/04/29,53585
2020/04/30,53723
2020/05/01,52821
2020/05/02,52359
2020/05/03,52477
2020/05/04,47796
2020/05/05,40660
2020/05/06,38777
2020/05/07,37548
2020/05/08,34606
2020/05/09,34589
2020/05/10,32964
2020/05/11,27622
2020/05/12,23927
2020/05/13,25471
2020/05/14,25908
2020/05/15,25902
2020/05/16,24963
2020/05/17,26111
2020/05/18,26096
2020/05/19,26017
2020/05/20,25842
2020/05/21,25756
2020/05/22,24899
2020/05/23,25290
2020/05/24,25686
2020/05/25,25596
2020/05/26,25141
2020/05/27,25431
2020/05/28,26303
2020/05/29,32457
2020/05/30,33545
2020/05/31,33764
2020/06/01,35384
2020/06/02,40890
2020/06/03,41415
2020/06/04,42652
2020/06/05,42905
2020/06/06,42905
2020/06/07,43790
2020/06/08,43866
2020/06/09,46102
2020/06/10,46819
2020/06/11,47174
2020/06/12,47204
2020/06/13,45485
2020/06/14,44985
2020/06/15,44480
2020/06/16,42652
2020/06/17,41715
2020/06/18,43903
2020/06/19,43486
2020/06/20,43725
2020/06/21,43320
2020/06/22,45060
2020/06/23,45019
2020/06/24,43365
2020/06/25,42674
2020/06/26,42587
2020/06/27,42785
2020/06/28,44234
2020/06/29,53683
2020/06/30,55535
2020/07/01,56924
2020/07/02,58222
2020/07/03,58123
2020/07/04,58363
2020/07/05,57913
2020/07/06,54717
2020/07/07,48951
2020/07/08,47865
2020/07/09,48069
2020/07/10,46856
2020/07/11,45586
2020/07/12,45561
2020/07/13,45476
2020/07/14,41385
2020/07/15,41627
2020/07/16,40112
2020/07/17,37472
2020/07/18,38893
2020/07/19,38406
2020/07/20,38332
2020/07/21,38166
2020/07/22,38195
2020/07/23,38076
2020/07/24,38316
2020/07/25,38107
2020/07/26,38068
2020/07/27,39218
2020/07/28,45633
2020/07/29,41401
2020/07/30,40754
2020/07/31,40786
2020/08/01,42254
2020/08/02,42442
2020/08/03,43506
2020/08/04,41980
2020/08/05,43420
2020/08/06,46456
2020/08/07,46907
2020/08/08,46902
2020/08/09,46975
2020/08/10,47142
2020/08/11,46796
2020/08/12,57521
2020/08/13,60919
2020/08/14,61588
2020/08/15,61723
2020/08/16,61809
2020/08/17,61098
2020/08/18,61752
2020/08/19,62061
2020/08/20,61552
2020/08/21,61439
2020/08/22,62450
2020/08/23,62259
2020/08/24,62401
2020/08/25,63033
2020/08/26,62335
2020/08/27,57358
2020/08/28,58489
2020/08/29,61147
2020/08/30,68155
2020/08/31,67663
2020/09/01,69728
2020/09/02,71463
2020/09/03,70378
2020/09/04,65605
2020/09/05,63251
2020/09/06,59918
2020/09/07,57196
2020/09/08,56966
2020/09/09,57808
2020/09/10,59778
2020/09/11,60766
2020/09/12,62763
2020/09/13,66021
2020/09/14,66459
2020/09/15,65176
2020/09/16,65253
2020/09/17,69641
2020/09/18,71299
2020/09/19,70787
2020/09/20,70556
2020/09/21,71890
2020/09/22,70288
2020/09/23,69150
2020/09/24,69998
2020/09/25,68352
2020/09/26,66979
2020/09/27,66706
2020/09/28,67024
2020/09/29,65672
2020/09/30,65935
2020/10/01,65696
2020/10/02,64631
2020/10/03,64159
2020/10/04,63626
2020/10/05,61768
2020/10/06,61686
2020/10/07,61691
2020/10/08,61528
2020/10/09,60642
2020/10/10,58600
2020/10/11,55799
2020/10/12,53409
2020/10/13,50458
2020/10/14,47336
2020/10/15,72780
2020/10/16,79092
2020/10/17,80190
2020/10/18,79648
2020/10/19,79928
2020/10/20,79507
2020/10/21,80303
2020/10/22,83458
2020/10/23,84901
2020/10/24,85019
2020/10/25,85201
2020/10/26,84836
2020/10/27,84157
2020/10/28,84063
2020/10/29,83909
2020/10/30,83533
2020/10/31,83286
2020/11/01,82188
2020/11/02,79856
2020/11/03,78307
2020/11/04,78141
2020/11/05,75904
2020/11/06,75641
2020/11/07,73552
2020/11/08,72588
2020/11/09,71716
2020/11/10,69680
2020/11/11,68151
2020/11/12,68199
2020/11/13,67842
2020/11/14,53976
2020/11/15,47683
2020/11/16,46759
2020/11/17,45668
2020/11/18,45562
2020/11/19,44906
2020/11/20,45472
2020/11/21,45682
2020/11/22,46475
2020/11/23,47937
2020/11/24,43574
2020/11/25,44228
2020/11/26,42668
2020/11/27,43272
2020/11/28,39965
2020/11/29,38899
2020/11/30,38742
2020/12/01,36336
2020/12/02,37532
2020/12/03,37886
2020/12/04,35393
2020/12/05,36325
2020/12/06,37668
2020/12/07,38511
2020/12/08,38596
2020/12/09,39066
2020/12/10,41317
2020/12/11,41706
2020/12/12,41564
2020/12/13,42043
2020/12/14,43582
2020/12/15,42874
2020/12/16,46428
2020/12/17,55277
2020/12/18,56677
2020/12/19,58722
2020/12/20,59511
2020/12/21,59848
2020/12/22,60259
2020/12/23,59833
2020/12/24,59870
2020/12/25,58701
2020/12/26,58781
2020/12/27,58049
2020/12/28,58293
2020/12/29,57690
2020/12/30,57791
2020/12/31,57865
2021/01/01,57555
2021/01/02,57656
2021/01/03,57891
2021/01/04,57956
2021/01/05,57150
2021/01/06,58906
2021/01/07,63811
2021/01/08,64344
2021/01/09,64763
2021/01/10,64955
2021/01/11,64931
2021/01/12,64974
2021/01/13,65008
2021/01/14,65039
2021/01/15,65347
2021/01/16,61703
2021/01/17,61076
2021/01/18,60116
2021/01/19,58976
2021/01/20,56710
2021/01/21,54981
2021/01/22,55896
2021/01/23,54538
2021/01/24,52719
2021/01/25,51068
2021/01/26,49593
2021/01/27,52474
2021/01/28,52239
2021/01/29,52514
2021/01/30,50814
2021/01/31,50807
2021/02/01,47698
2021/02/02,47620
2021/02/03,48377
2021/02/04,48418
2021/02/05,47487
2021/02/06,43388
2021/02/07,42290
2021/02/08,38494
2021/02/09,36436
2021/02/10,36106
2021/02/11,36542
2021/02/12,36427
2021/02/13,36435
2021/02/14,35421
2021/02/15,36130
2021/02/16,36129
2021/02/17,36114
2021/02/18,35541
2021/02/19,37343
2021/02/20,37817
2021/02/21,36315
2021/02/22,36069
2021/02/23,36059
2021/02/24,35039
2021/02/25,35123
2021/02/26,29850
2021/02/27,29343
2021/02/28,29125
2021/03/01,29016
2021/03/02,29398
2021/03/03,29646
2021/03/04,29578
2021/03/05,30790
2021/03/06,31385
2021/03/07,34914
2021/03/08,35107
2021/03/09,35625
2021/03/10,36904
2021/03/11,37513
2021/03/12,38837
2021/03/13,38618
2021/03/14,39062
2021/03/15,39545
2021/03/16,39101
2021/03/17,37003
2021/03/18,36992
2021/03/19,37387
2021/03/20,37403
2021/03/21,36572
2021/03/22,35298
2021/03/23,36794
2021/03/24,37071
2021/03/25,37059
2021/03/26,38099
2021/03/27,37901
2021/03/28,38010
2021/03/29,38096
2021/03/30,37302
2021/03/31,37350
2021/04/01,38209
2021/04/02,43583
2021/04/03,43658
2021/04/04,40231
2021/04/05,38297
2021/04/06,32548
2021/04/07,30346
2021/04/08,30499
2021/04/09,30562
2021/04/10,32443
2021/04/11,32599
2021/04/12,35169
2021/04/13,36491
2021/04/14,41053
2021/04/15,41343
2021/04/16,44382
2021/04/17,46364
2021/04/18,46732
2021/04/19,50622
2021/04/20,53445
2021/04/21,62555
2021/04/22,71788
2021/04/23,75385
2021/04/24,79957
2021/04/25,88761
2021/04/26,93146
2021/04/27,92790
2021/04/28,93385
2021/04/29,93738
2021/04/30,91656
2021/05/01,92461
2021/05/02,92425
2021/05/03,90419
2021/05/04,88011
2021/05/05,86205
2021/05/06,85254
2021/05/07,81612
2021/05/08,77892
2021/05/09,78359
2021/05/10,75955
2021/05/11,71265
2021/05/12,69455
2021/05/13,67955
2021/05/14,67478
2021/05/15,55323
2021/05/16,54592
2021/05/17,53049
2021/05/18,49981
2021/05/19,56823
2021/05/20,57244
2021/05/21,59446
2021/05/22,69012
2021/05/23,81713
2021/05/24,86169
2021/05/25,85236
2021/05/26,84752
2021/05/27,84494
2021/05/28,86548
2021/05/29,85404
2021/05/30,85389
2021/05/31,84463
2021/06/01,85538
2021/06/02,85532
2021/06/03,84042
2021/06/04,82150
2021/06/05,80171
2021/06/06,78963
2021/06/07,78932
2021/06/08,72660
2021/06/09,74112
2021/06/10,74910
2021/06/11,77837
2021/06/12,71958
2021/06/13,64738
2021/06/14,61951
2021/06/15,60894
2021/06/16,58957
2021/06/17,59936
2021/06/18,62577
2021/06/19,65589
2021/06/20,68995
2021/06/21,70189
2021/06/22,68403
2021/06/23,68392
2021/06/24,68246
2021/06/25,67908
2021/06/26,66567
2021/06/27,68163
2021/06/28,66888
2021/06/29,65014
2021/06/30,64239
2021/07/01,64132
2021/07/02,62530
2021/07/03,56803
2021/07/04,51249
2021/07/05,47502
2021/07/06,44782
2021/07/07,43311
2021/07/08,43439
2021/07/09,43560
2021/07/10,45203
2021/07/11,46486
2021/07/12,47056
2021/07/13,46684
2021/07/14,46823
2021/07/15,46372
2021/07/16,46292
2021/07/17,46637
2021/07/18,47463
2021/07/19,44741
2021/07/20,42543
2021/07/21,42258
2021/07/22,42061
2021/07/23,41796
2021/07/24,42134
2021/07/25,41421
2021/07/26,41969
2021/07/27,42975
2021/07/28,43371
2021/07/29,42269
2021/07/30,42621
2021/07/31,41286
2021/08/01,40959
2021/08/02,44162
2021/08/03,43642
2021/08/04,43643
2021/08/05,44761
2021/08/06,44762
2021/08/07,45143
2021/08/08,45402
2021/08/09,44620
2021/08/10,43735
2021/08/11,43540
2021/08/12,43498
2021/08/13,43892
2021/08/14,45899
2021/08/15,47732
2021/08/16,47276
2021/08/17,45932
2021/08/18,46182
2021/08/19,46802
2021/08/20,47109
2021/08/21,47148
2021/08/22,47666
2021/08/23,45970
2021/08/24,46882
2021/08/25,49706
2021/08/26,50288
2021/08/27,51708
2021/08/28,49801
2021/08/29,48372
2021/08/30,47006
2021/08/31,46234
2021/09/01,39195
2021/09/02,38849
2021/09/03,39003
2021/09/04,39363
2021/09/05,39581
2021/09/06,39567
2021/09/07,40461
2021/09/08,40676
2021/09/09,40611
2021/09/10,43021
2021/09/11,58157
2021/09/12,60286
2021/09/13,71822
2021/09/14,72312
2021/09/15,72909
2021/09/16,72997
2021/09/17,72966
2021/09/18,71896
2021/09/19,71174
2021/09/20,72076
2021/09/21,72026
2021/09/22,72020
2021/09/23,71831
2021/09/24,71014
2021/09/25,70033
2021/09/26,69612
2021/09/27,69736
2021/09/28,70456
2021/09/29,70584
2021/09/30,71969
2021/10/01,72024
2021/10/02,72060
2021/10/03,71479
2021/10/04,72609
2021/10/05,71803
2021/10/06,72340
2021/10/07,77065
2021/10/08,78586
2021/10/09,78630
2021/10/10,78230
2021/10/11,70418
2021/10/12,69308
2021/10/13,57822
2021/10/14,56423
2021/10/15,55551
2021/10/16,55993
2021/10/17,56178
2021/10/18,56701
2021/10/19,58672
2021/10/20,60939
2021/10/21,63631
2021/10/22,65804
2021/10/23,69967
2021/10/24,70700
2021/10/25,71311
2021/10/26,69267
2021/10/27,67605
2021/10/28,72722
2021/10/29,75830
2021/10/30,72168
2021/10/31,70529
2021/11/01,68892
2021/11/02,68391
2021/11/03,64011
2021/11/04,64389
2021/11/05,64417
2021/11/06,63685
2021/11/07,63821
2021/11/08,64062
2021/11/09,61669
2021/11/10,62519
2021/11/11,61319
2021/11/12,57169
2021/11/13,54666
2021/11/14,52385
2021/11/15,50370
2021/11/16,46576
2021/11/17,48806
2021/11/18,48997
2021/11/19,49085
2021/11/20,55275
2021/11/21,54871
2021/11/22,60021
2021/11/23,61755
2021/11/24,61759
2021/11/25,62636
2021/11/26,62872
2021/11/27,63531
2021/11/28,66677
2021/11/29,67123
2021/11/30,67013
2021/12/01,68433
2021/12/02,67439
2021/12/03,66821
2021/12/04,68656
2021/12/05,106450
2021/12/06,106715
2021/12/07,106976
2021/12/08,107147
2021/12/09,107197
2021/12/10,105513
2021/12/11,104949
2021/12/12,103988
2021/12/13,102965
2021/12/14,101936
2021/12/15,101950
2021/12/16,101936
2021/12/17,96341
2021/12/18,96891
2021/12/19,97142
2021/12/20,96011
2021/12/21,96024
2021/12/22,95492
2021/12/23,95336
2021/12/24,96317
2021/12/25,97443
2021/12/26,97474
2021/12/27,96283
2021/12/28,94091
2021/12/29,94769
2021/12/30,94759
2021/12/31,94782
2022/01/01,94935
2022/01/02,96628
2022/01/03,95800
2022/01/04,42915
2022/01/05,43152
2022/01/06,43197
2022/01/07,39896
2022/01/08,40106
2022/01/09,44766
2022/01/10,48523
2022/01/11,48553
2022/01/12,50758
2022/01/13,52438
2022/01/14,52334
2022/01/15,52098
2022/01/16,51459
2022/01/17,51138
2022/01/18,51158
2022/01/19,51142
2022/01/20,50838
2022/01/21,50953
2022/01/22,51056
2022/01/23,48911
2022/01/24,44736
2022/01/25,45015
2022/01/26,46017
2022/01/27,47908
2022/01/28,48325
2022/01/29,47744
2022/01/30,47723
2022/01/31,47451
2022/02/01,46447
2022/02/02,46462
2022/02/03,46804
2022/02/04,47125
2022/02/05,51194
2022/02/06,52884
2022/02/07,52934
2022/02/08,51080
2022/02/09,49613
2022/02/10,50958
2022/02/11,48558
2022/02/12,46179
2022/02/13,47521
2022/02/14,48449
2022/02/15,48864
2022/02/16,48892
2022/02/17,49004
2022/02/18,51258
2022/02/19,51383
2022/02/20,50323
2022/02/21,51917
2022/02/22,51474
2022/02/23,50410
2022/02/24,49723
2022/02/25,48221
2022/02/26,47333
2022/02/27,46343
2022/02/28,45378
2022/03/01,45310
2022/03/02,46514
2022/03/03,47020
2022/03/04,46701
2022/03/05,44970
2022/03/06,45127
2022/03/07,42873
2022/03/08,49966
2022/03/09,53131
2022/03/10,68964
2022/03/11,68974
2022/03/12,69077
2022/03/13,69196
2022/03/14,69376
2022/03/15,71717
2022/03/16,81890
2022/03/17,81934
2022/03/18,91244
2022/03/19,90357
2022/03/20,86659
2022/03/21,85945
2022/03/22,88309
2022/03/23,84224
2022/03/24,80999
2022/03/25,79307
2022/03/26,78021
2022/03/27,77663
2022/03/28,77892
2022/03/29,77339
2022/03/30,76046
2022/03/31,76220
2022/04/01,78075
2022/04/02,81835
2022/04/03,86865
2022/04/04,91453
2022/04/05,94683
2022/04/06,97019
2022/04/07,97460
2022/04/08,99217
2022/04/09,90553
2022/04/10,90955
2022/04/11,91706
2022/04/12,93202
2022/04/13,96179
2022/04/14,94085
2022/04/15,83794
2022/04/16,84106
2022/04/17,69446
2022/04/18,68355
2022/04/19,73859
2022/04/20,77838
2022/04/21,69486
2022/04/22,67470
2022/04/23,66950
2022/04/24,66308
2022/04/25,64494
2022/04/26,63647
2022/04/27,62543
2022/04/28,61275
2022/04/29,60870
2022/04/30,61004
2022/05/01,61897
2022/05/02,63380
2022/05/03,64507
2022/05/04,63146
2022/05/05,63892
2022/05/06,63633
2022/05/07,63310
2022/05/08,62597
2022/05/09,62677
2022/05/10,63102
2022/05/11,64198
2022/05/12,71062
2022/05/13,79886
2022/05/14,79865
2022/05/15,79756
2022/05/16,79574
2022/05/17,78708
2022/05/18,80357
2022/05/19,75494
2022/05/20,68209
2022/05/21,67684
2022/05/22,68273
2022/05/23,68650
2022/05/24,68768
2022/05/25,70028
2022/05/26,74044
2022/05/27,75897
2022/05/28,75792
2022/05/29,75946
2022/05/30,78786
2022/05/31,78042
2022/06/01,77656
2022/06/02,79801
2022/06/03,82935
2022/06/04,85505
2022/06/05,89191
2022/06/06,90418
2022/06/07,91896
2022/06/08,94576
2022/06/09,94723
2022/06/10,94655
2022/06/11,85693
2022/06/12,68466
2022/06/13,68016
2022/06/14,67672
2022/06/15,65292
2022/06/16,63834
2022/06/17,54359
2022/06/18,52579
2022/06/19,51471
2022/06/20,48617
2022/06/21,47655
2022/06/22,46962
2022/06/23,44622
2022/06/24,44335
2022/06/25,46067
2022/06/26,49118
2022/06/27,45593
2022/06/28,43815
2022/06/29,43986
2022/06/30,38661
2022/07/01,42246
2022/07/02,48602
2022/07/03,49989
2022/07/04,50550
2022/07/05,50629
2022/07/06,52400
2022/07/07,54608
2022/07/08,54055
2022/07/09,55370
2022/07/10,57379
2022/07/11,57533
2022/07/12,57025
2022/07/13,58774
2022/07/14,62541
2022/07/15,70242
2022/07/16,84196
2022/07/17,90634
2022/07/18,90646
2022/07/19,90334
2022/07/20,90512
2022/07/21,91078
2022/07/22,92103
2022/07/23,90445
2022/07/24,89666
2022/07/25,95866
2022/07/26,227254
2022/07/27,225519
2022/07/28,222574
2022/07/29,219420
2022/07/30,216511
2022/07/31,215846
2022/08/01,221479
2022/08/02,220222
2022/08/03,219009
2022/08/04,241108
2022/08/05,239576
2022/08/06,238377
2022/08/07,236652
2022/08/08,235816
2022/08/09,235729
2022/08/10,234016
2022/08/11,233743
2022/08/12,233676
2022/08/13,234213
2022/08/14,235607
2022/08/15,237181
2022/08/16,237989
2022/08/17,237875
2022/08/18,237056
2022/08/19,237907
2022/08/20,239343
2022/08/21,240131
2022/08/22,241494
2022/08/23,242461
2022/08/24,242769
2022/08/25,140724
2022/08/26,142418
2022/08/27,143163
2022/08/28,144538
2022/08/29,146035
2022/08/30,148086
2022/08/31,137876
2022/09/01,137857
2022/09/02,136033
2022/09/03,58568
2022/09/04,62274
2022/09/05,57482
2022/09/06,51669
2022/09/07,51793
2022/09/08,51686
2022/09/09,51614
2022/09/10,51416
2022/09/11,51153
2022/09/12,51288
2022/09/13,51240
2022/09/14,52031
2022/09/15,56533
2022/09/16,62027
2022/09/17,94060
2022/09/18,94253
2022/09/19,93990
2022/09/20,93985
2022/09/21,93618
2022/09/22,93163
2022/09/23,92900
2022/09/24,94453
2022/09/25,93563
2022/09/26,93264
2022/09/27,95236
2022/09/28,94322
2022/09/29,91630
2022/09/30,88878
2022/10/01,88221
2022/10/02,88697
2022/10/03,90436
2022/10/04,87347
2022/10/05,87340
2022/10/06,87859
2022/10/07,86508
2022/10/08,88783
2022/10/09,93393
2022/10/10,95429
2022/10/11,95160
2022/10/12,92760
2022/10/13,92506
2022/10/14,93873
2022/10/15,93441
2022/10/16,94044
2022/10/17,72735
2022/10/18,77302
2022/10/19,79805
2022/10/20,79970
2022/10/21,79675
2022/10/22,82687
2022/10/23,84096
2022/10/24,83220
2022/10/25,84571
2022/10/26,84438
2022/10/27,80122
2022/10/28,81196
2022/10/29,82459
2022/10/30,83912
2022/10/31,84427
2022/11/01,84446
2022/11/02,85689
2022/11/03,85805
2022/11/04,87908
2022/11/05,86905
2022/11/06,88225
2022/11/07,82005
2022/11/08,70417
2022/11/09,57846
2022/11/10,47072
2022/11/11,40918
2022/11/12,39782
2022/11/13,41234
2022/11/14,36843
2022/11/15,37958
2022/11/16,38522
2022/11/17,39846
2022/11/18,39703
2022/11/19,39416
2022/11/20,41804
2022/11/21,44199
2022/11/22,46124
2022/11/23,45901
2022/11/24,47108
2022/11/25,49111
2022/11/26,47075
2022/11/27,47192
2022/11/28,56447
2022/11/29,57709
