Date,transactions30roc
2016/09/10,-10.994
2016/09/11,-2.376
2016/09/12,9.82
2016/09/13,4.963
2016/09/14,27.32
2016/09/15,7.504
2016/09/16,28.228
2016/09/17,-1.918
2016/09/18,-11.77
2016/09/19,-1.968
2016/09/20,27.088
2016/09/21,0.676
2016/09/22,8.728
2016/09/23,-24.779
2016/09/24,-12.934
2016/09/25,-18.14
2016/09/26,-9.229
2016/09/27,9.881
2016/09/28,-5.961
2016/09/29,-13.97
2016/09/30,-21.834
2016/10/01,11.76
2016/10/02,-7.774
2016/10/03,6.43
2016/10/04,17.732
2016/10/05,-2.222
2016/10/06,-25.001
2016/10/07,-10.252
2016/10/08,-32.66
2016/10/09,-18.506
2016/10/10,4.816
2016/10/11,-5.288
2016/10/12,-33.511
2016/10/13,-24.294
2016/10/14,-22.007
2016/10/15,-36.031
2016/10/16,-39.182
2016/10/17,-18.655
2016/10/18,36.959
2016/10/19,-4.957
2016/10/20,-19.659
2016/10/21,29.7
2016/10/22,-28.268
2016/10/23,0.412
2016/10/24,21.026
2016/10/25,22.982
2016/10/26,3.778
2016/10/27,-5.263
2016/10/28,-2.979
2016/10/29,-1.002
2016/10/30,10.043
2016/10/31,-15.158
2016/11/01,-4.07
2016/11/02,-8.712
2016/11/03,-25.266
2016/11/04,-21.925
2016/11/05,2.346
2016/11/06,-21.316
2016/11/07,11.279
2016/11/08,-5.396
2016/11/09,-9.842
2016/11/10,-2.165
2016/11/11,36.891
2016/11/12,26.789
2016/11/13,3.968
2016/11/14,30.343
2016/11/15,29.551
2016/11/16,9.304
2016/11/17,-21.504
2016/11/18,13.736
2016/11/19,-9.552
2016/11/20,-27.094
2016/11/21,13.139
2016/11/22,51.524
2016/11/23,22.346
2016/11/24,-22.577
2016/11/25,28.604
2016/11/26,-8.002
2016/11/27,7.049
2016/11/28,20.937
2016/11/29,19.275
2016/11/30,-12.998
2016/12/01,-24.281
2016/12/02,-4.313
2016/12/03,-2.336
2016/12/04,21.709
2016/12/05,10.409
2016/12/06,40.153
2016/12/07,-0.439
2016/12/08,-4.768
2016/12/09,2.288
2016/12/10,0.996
2016/12/11,-4.641
2016/12/12,-5.237
2016/12/13,2.269
2016/12/14,7.79
2016/12/15,1.703
2016/12/16,5.443
2016/12/17,-3.181
2016/12/18,-16.318
2016/12/19,16.06
2016/12/20,5.023
2016/12/21,18.856
2016/12/22,2.964
2016/12/23,-30.951
2016/12/24,2.431
2016/12/25,-36.976
2016/12/26,-15.29
2016/12/27,-4.677
2016/12/28,-10.337
2016/12/29,-1.042
2016/12/30,13.74
2016/12/31,11.042
2017/01/01,-6.993
2017/01/02,-4.123
2017/01/03,15.74
2017/01/04,21.772
2017/01/05,2.896
2017/01/06,4.902
2017/01/07,10.193
2017/01/08,3.096
2017/01/09,13.865
2017/01/10,23.019
2017/01/11,16.726
2017/01/12,13.266
2017/01/13,7.483
2017/01/14,-8.802
2017/01/15,-5.017
2017/01/16,15.042
2017/01/17,27.377
2017/01/18,-1.327
2017/01/19,-1.386
2017/01/20,-9.879
2017/01/21,-21.516
2017/01/22,6.85
2017/01/23,22.033
2017/01/24,37.739
2017/01/25,33.823
2017/01/26,10.588
2017/01/27,7.592
2017/01/28,-2.915
2017/01/29,-4.605
2017/01/30,10.066
2017/01/31,12.701
2017/02/01,12.33
2017/02/02,-4.738
2017/02/03,-15.58
2017/02/04,-8.44
2017/02/05,6.251
2017/02/06,8.445
2017/02/07,21.389
2017/02/08,10.611
2017/02/09,-0.635
2017/02/10,15.482
2017/02/11,-7.964
2017/02/12,-10.847
2017/02/13,33.17
2017/02/14,39.643
2017/02/15,21.917
2017/02/16,6.434
2017/02/17,9.806
2017/02/18,13.225
2017/02/19,5.357
2017/02/20,15.819
2017/02/21,23.195
2017/02/22,9.324
2017/02/23,-5.58
2017/02/24,16.917
2017/02/25,13.635
2017/02/26,10.788
2017/02/27,16.493
2017/02/28,41.798
2017/03/01,31.751
2017/03/02,62.155
2017/03/03,44.348
2017/03/04,34.425
2017/03/05,33.319
2017/03/06,25.567
2017/03/07,34.479
2017/03/08,17.08
2017/03/09,23.908
2017/03/10,27.476
2017/03/11,35.364
2017/03/12,27.621
2017/03/13,75.511
2017/03/14,70.249
2017/03/15,45.035
2017/03/16,88.6
2017/03/17,92.76
2017/03/18,81.02
2017/03/19,71.232
2017/03/20,62.484
2017/03/21,74.794
2017/03/22,57.164
2017/03/23,41.072
2017/03/24,74.254
2017/03/25,77.295
2017/03/26,47.065
2017/03/27,77.573
2017/03/28,63.098
2017/03/29,76.787
2017/03/30,59.611
2017/03/31,72.486
2017/04/01,13.836
2017/04/02,38.346
2017/04/03,70.572
2017/04/04,51.284
2017/04/05,53.299
2017/04/06,52.067
2017/04/07,67.634
2017/04/08,12.258
2017/04/09,14.481
2017/04/10,16.487
2017/04/11,13.872
2017/04/12,-1.678
2017/04/13,9.032
2017/04/14,-0.062
2017/04/15,-31.951
2017/04/16,-33.761
2017/04/17,-19.322
2017/04/18,-1.532
2017/04/19,6.815
2017/04/20,1.367
2017/04/21,3.117
2017/04/22,-10.79
2017/04/23,-12.193
2017/04/24,-4.577
2017/04/25,16.973
2017/04/26,-5.19
2017/04/27,23.884
2017/04/28,14.107
2017/04/29,-5.066
2017/04/30,-7.662
2017/05/01,39.257
2017/05/02,24.066
2017/05/03,-2.881
2017/05/04,33.146
2017/05/05,24.142
2017/05/06,-0.171
2017/05/07,14.847
2017/05/08,62.881
2017/05/09,51.472
2017/05/10,45.287
2017/05/11,54.418
2017/05/12,33.472
2017/05/13,20.456
2017/05/14,24.882
2017/05/15,64.117
2017/05/16,64.71
2017/05/17,93.167
2017/05/18,64.951
2017/05/19,88.453
2017/05/20,53.203
2017/05/21,84.181
2017/05/22,139.676
2017/05/23,142.784
2017/05/24,132.573
2017/05/25,96.715
2017/05/26,89.44
2017/05/27,43.023
2017/05/28,46.216
2017/05/29,73.588
2017/05/30,103.376
2017/05/31,90.84
2017/06/01,80.474
2017/06/02,100.25
2017/06/03,52.897
2017/06/04,66.003
2017/06/05,100.292
2017/06/06,88.053
2017/06/07,76.31
2017/06/08,66.205
2017/06/09,96.795
2017/06/10,82.061
2017/06/11,124.252
2017/06/12,189.09
2017/06/13,176.329
2017/06/14,103.871
2017/06/15,124.871
2017/06/16,76.974
2017/06/17,76.133
2017/06/18,52.231
2017/06/19,118.627
2017/06/20,106.025
2017/06/21,25.55
2017/06/22,51.894
2017/06/23,47.369
2017/06/24,36.916
2017/06/25,36.107
2017/06/26,111.969
2017/06/27,62.938
2017/06/28,72.971
2017/06/29,36.243
2017/06/30,17.992
2017/07/01,20.74
2017/07/02,27.554
2017/07/03,71.957
2017/07/04,56.251
2017/07/05,42.721
2017/07/06,29.058
2017/07/07,42.576
2017/07/08,32.201
2017/07/09,4.336
2017/07/10,41.844
2017/07/11,21.284
2017/07/12,-3.111
2017/07/13,-6.895
2017/07/14,-0.382
2017/07/15,-11.336
2017/07/16,0.458
2017/07/17,2.665
2017/07/18,10.204
2017/07/19,-5.621
2017/07/20,-18.92
2017/07/21,5.093
2017/07/22,-27.672
2017/07/23,-5.624
2017/07/24,4.999
2017/07/25,5.1
2017/07/26,-29.622
2017/07/27,-10.893
2017/07/28,-10.118
2017/07/29,-24.648
2017/07/30,-18.218
2017/07/31,4.002
2017/08/01,-12.081
2017/08/02,-23.496
2017/08/03,-16.034
2017/08/04,-5.319
2017/08/05,1.008
2017/08/06,-10.245
2017/08/07,13.311
2017/08/08,41.599
2017/08/09,-7.377
2017/08/10,15.964
2017/08/11,25.668
2017/08/12,29.879
2017/08/13,33.533
2017/08/14,76.78
2017/08/15,65.87
2017/08/16,66.466
2017/08/17,57.904
2017/08/18,64.132
2017/08/19,50.928
2017/08/20,33.267
2017/08/21,91.114
2017/08/22,40.016
2017/08/23,42.424
2017/08/24,45.094
2017/08/25,58.163
2017/08/26,35.856
2017/08/27,31.514
2017/08/28,82.959
2017/08/29,90.999
2017/08/30,60.032
2017/08/31,75.87
2017/09/01,69.213
2017/09/02,40.393
2017/09/03,17.641
2017/09/04,69.316
2017/09/05,67.683
2017/09/06,76.538
2017/09/07,40.607
2017/09/08,65.414
2017/09/09,13.426
2017/09/10,-8.847
2017/09/11,7.893
2017/09/12,21.589
2017/09/13,-10.823
2017/09/14,-7.984
2017/09/15,6.804
2017/09/16,-12.673
2017/09/17,-34.699
2017/09/18,-3.883
2017/09/19,8.978
2017/09/20,-17.282
2017/09/21,-13.065
2017/09/22,-27.552
2017/09/23,-26.203
2017/09/24,-20.331
2017/09/25,0.113
2017/09/26,-5.583
2017/09/27,-15.021
2017/09/28,-16.582
2017/09/29,-18.419
2017/09/30,-23.054
2017/10/01,-27.398
2017/10/02,-7.746
2017/10/03,8.39
2017/10/04,-30.566
2017/10/05,-29.189
2017/10/06,-35.557
2017/10/07,-35.075
2017/10/08,-35.983
2017/10/09,-14.461
2017/10/10,7.528
2017/10/11,-5.769
2017/10/12,-10.246
2017/10/13,3.68
2017/10/14,-12.645
2017/10/15,-25.544
2017/10/16,9.239
2017/10/17,74.639
2017/10/18,29.685
2017/10/19,46.316
2017/10/20,68.266
2017/10/21,45.992
2017/10/22,60.42
2017/10/23,79.991
2017/10/24,75.236
2017/10/25,50.162
2017/10/26,52.383
2017/10/27,-100
2017/10/28,-100
2017/10/29,-100
2017/10/30,-100
2017/10/31,-100
2017/11/01,70.668
2017/11/02,62.714
2017/11/03,59.006
2017/11/04,26.667
2017/11/05,30.392
2017/11/06,75.774
2017/11/07,58.481
2017/11/08,46.391
2017/11/09,33.629
2017/11/10,32.855
2017/11/11,8.521
2017/11/12,14.571
2017/11/13,33.419
2017/11/14,44.711
2017/11/15,32.386
2017/11/16,-2.794
2017/11/17,8.107
2017/11/18,-6.982
2017/11/19,-15.045
2017/11/20,14.526
2017/11/21,20.334
2017/11/22,16.729
2017/11/23,9.096
2017/11/24,14.123
2017/11/25,20.311
2017/11/26,0
2017/11/27,0
2017/11/28,0
2017/11/29,0
2017/11/30,0
2017/12/01,19.203
2017/12/02,17.662
2017/12/03,41.988
2017/12/04,76.005
2017/12/05,66.168
2017/12/06,54.74
2017/12/07,40.103
2017/12/08,59.532
2017/12/09,51.384
2017/12/10,56.653
2017/12/11,110.179
2017/12/12,100.824
2017/12/13,105.253
2017/12/14,98.023
2017/12/15,67.307
2017/12/16,83.091
2017/12/17,72.354
2017/12/18,114.067
2017/12/19,135.11
2017/12/20,86.008
2017/12/21,104.69
2017/12/22,101.93
2017/12/23,71.092
2017/12/24,44.303
2017/12/25,34.077
2017/12/26,49.96
2017/12/27,49.952
2017/12/28,48.595
2017/12/29,64.29
2017/12/30,73.415
2017/12/31,52.063
2018/01/01,44.786
2018/01/02,66.319
2018/01/03,76.399
2018/01/04,94.764
2018/01/05,60.604
2018/01/06,86.084
2018/01/07,50.405
2018/01/08,71.866
2018/01/09,75.312
2018/01/10,42.078
2018/01/11,34.577
2018/01/12,22.99
2018/01/13,25.119
2018/01/14,19.599
2018/01/15,34.068
2018/01/16,45.788
2018/01/17,29.782
2018/01/18,10.341
2018/01/19,5.796
2018/01/20,-8.22
2018/01/21,-8.789
2018/01/22,5.88
2018/01/23,22.455
2018/01/24,21.44
2018/01/25,-3.072
2018/01/26,4.457
2018/01/27,-12.387
2018/01/28,-18.445
2018/01/29,-17.579
2018/01/30,-4.261
2018/01/31,-3.483
2018/02/01,-12.581
2018/02/02,-20.768
2018/02/03,-39.663
2018/02/04,-37.018
2018/02/05,-28.592
2018/02/06,-22.946
2018/02/07,-32.65
2018/02/08,-45.763
2018/02/09,-32.936
2018/02/10,-27.733
2018/02/11,-30.861
2018/02/12,-29.704
2018/02/13,-31.05
2018/02/14,-38.132
2018/02/15,-39.174
2018/02/16,-44.815
2018/02/17,-35.937
2018/02/18,-27.526
2018/02/19,-17.583
2018/02/20,-11.886
2018/02/21,-12.582
2018/02/22,-17.943
2018/02/23,-19.765
2018/02/24,-7.058
2018/02/25,-27.569
2018/02/26,-11.352
2018/02/27,-21.878
2018/02/28,-23.107
2018/03/01,-24.507
2018/03/02,-15.117
2018/03/03,-33.238
2018/03/04,-34.425
2018/03/05,-7.579
2018/03/06,-11.022
2018/03/07,-10.506
2018/03/08,-22.301
2018/03/09,-20.591
2018/03/10,-13.204
2018/03/11,-22.905
2018/03/12,-20.095
2018/03/13,-9.619
2018/03/14,-19.037
2018/03/15,-12.233
2018/03/16,-12.299
2018/03/17,-23.686
2018/03/18,-2.951
2018/03/19,-8.832
2018/03/20,-12.472
2018/03/21,-13.99
2018/03/22,-30.155
2018/03/23,-20.388
2018/03/24,-19.516
2018/03/25,-28.198
2018/03/26,-14.497
2018/03/27,-15.426
2018/03/28,-21.37
2018/03/29,-15.968
2018/03/30,-12.043
2018/03/31,-14.612
2018/04/01,-26.794
2018/04/02,-11.13
2018/04/03,0.417
2018/04/04,-16.515
2018/04/05,-2.346
2018/04/06,-17.324
2018/04/07,-22.354
2018/04/08,-8.357
2018/04/09,3.115
2018/04/10,-6.16
2018/04/11,-10.15
2018/04/12,-0.928
2018/04/13,8.812
2018/04/14,-6.622
2018/04/15,-5.286
2018/04/16,12.002
2018/04/17,8.606
2018/04/18,-0.085
2018/04/19,23.048
2018/04/20,19.251
2018/04/21,20.446
2018/04/22,10.597
2018/04/23,30.931
2018/04/24,55.078
2018/04/25,27.513
2018/04/26,35.924
2018/04/27,31.839
2018/04/28,32.835
2018/04/29,19.418
2018/04/30,33.152
2018/05/01,30.946
2018/05/02,31.615
2018/05/03,29.982
2018/05/04,59.208
2018/05/05,13.421
2018/05/06,6.681
2018/05/07,47.4
2018/05/08,37.662
2018/05/09,36.295
2018/05/10,49.605
2018/05/11,35.626
2018/05/12,13.844
2018/05/13,4.395
2018/05/14,31.163
2018/05/15,25.682
2018/05/16,21.501
2018/05/17,12.511
2018/05/18,18.277
2018/05/19,3.926
2018/05/20,-6.601
2018/05/21,7.52
2018/05/22,9.822
2018/05/23,3.8
2018/05/24,-0.627
2018/05/25,0.228
2018/05/26,-4.023
2018/05/27,1.51
2018/05/28,11.051
2018/05/29,7.339
2018/05/30,4.997
2018/05/31,16.653
2018/06/01,-3.758
2018/06/02,-8.524
2018/06/03,-19.043
2018/06/04,2.268
2018/06/05,12.93
2018/06/06,-4.532
2018/06/07,-5.398
2018/06/08,-13.369
2018/06/09,-9.99
2018/06/10,-6.636
2018/06/11,-2.473
2018/06/12,1.018
2018/06/13,-0.501
2018/06/14,-1.706
2018/06/15,-5.383
2018/06/16,-23.45
2018/06/17,-22.034
2018/06/18,-17.788
2018/06/19,0.191
2018/06/20,0.108
2018/06/21,-8.557
2018/06/22,-7.55
2018/06/23,-16.673
2018/06/24,-16.089
2018/06/25,9.887
2018/06/26,-5.651
2018/06/27,-10.344
2018/06/28,-8.298
2018/06/29,-10.027
2018/06/30,-23.986
2018/07/01,-17.871
2018/07/02,-36.257
2018/07/03,-29.193
2018/07/04,-44.607
2018/07/05,-32.417
2018/07/06,-39.12
2018/07/07,-37.602
2018/07/08,-12.293
2018/07/09,-15.271
2018/07/10,-10.309
2018/07/11,-16.264
2018/07/12,-26.505
2018/07/13,-29.377
2018/07/14,-33.55
2018/07/15,-40.599
2018/07/16,10.039
2018/07/17,8.133
2018/07/18,7.243
2018/07/19,-5.658
2018/07/20,-16.371
2018/07/21,-17.473
2018/07/22,-12.343
2018/07/23,12.241
2018/07/24,16.796
2018/07/25,-5.941
2018/07/26,-0.893
2018/07/27,2.173
2018/07/28,-5.48
2018/07/29,-2.555
2018/07/30,19.705
2018/07/31,19.663
2018/08/01,54.784
2018/08/02,35.987
2018/08/03,68.457
2018/08/04,36.575
2018/08/05,53.406
2018/08/06,44.501
2018/08/07,0.766
2018/08/08,-13.232
2018/08/09,-22.152
2018/08/10,-4.663
2018/08/11,16.121
2018/08/12,13.955
2018/08/13,36.544
2018/08/14,52.158
2018/08/15,-7.874
2018/08/16,2.202
2018/08/17,-18.612
2018/08/18,-14.588
2018/08/19,-10.713
2018/08/20,6.95
2018/08/21,-10.323
2018/08/22,-21.589
2018/08/23,-23.61
2018/08/24,-24.291
2018/08/25,-20.45
2018/08/26,-27.214
2018/08/27,-8.251
2018/08/28,-14.304
2018/08/29,-27.83
2018/08/30,-20.43
2018/08/31,-23.82
2018/09/01,-15.857
2018/09/02,-17.648
2018/09/03,-12.368
2018/09/04,-16.291
2018/09/05,-10.375
2018/09/06,-7.446
2018/09/07,2.921
2018/09/08,0.893
2018/09/09,-7.861
2018/09/10,-14.564
2018/09/11,-13.181
2018/09/12,-17.882
2018/09/13,-19.501
2018/09/14,-20.687
2018/09/15,-33.072
2018/09/16,-24.509
2018/09/17,-11.761
2018/09/18,-16.534
2018/09/19,-23.58
2018/09/20,-17.749
2018/09/21,-8.436
2018/09/22,-21.557
2018/09/23,-21.401
2018/09/24,-16.787
2018/09/25,-9.574
2018/09/26,-23.593
2018/09/27,-17.887
2018/09/28,-8.498
2018/09/29,-26.741
2018/09/30,-16.961
2018/10/01,-27.42
2018/10/02,-20.96
2018/10/03,-11.47
2018/10/04,-5.147
2018/10/05,-5.04
2018/10/06,1.342
2018/10/07,-14.5
2018/10/08,-0.091
2018/10/09,-5.057
2018/10/10,-7.979
2018/10/11,2.37
2018/10/12,-1.495
2018/10/13,-2.506
2018/10/14,-0.52
2018/10/15,17.16
2018/10/16,25.519
2018/10/17,4.808
2018/10/18,13.042
2018/10/19,18.504
2018/10/20,7.214
2018/10/21,-6.733
2018/10/22,22.752
2018/10/23,18.694
2018/10/24,10.903
2018/10/25,3.485
2018/10/26,11.694
2018/10/27,-0.969
2018/10/28,1.897
2018/10/29,41.532
2018/10/30,26.921
2018/10/31,22.968
2018/11/01,20.159
2018/11/02,-1.873
2018/11/03,-9.689
2018/11/04,-14.195
2018/11/05,-2.431
2018/11/06,19.969
2018/11/07,4.009
2018/11/08,3.42
2018/11/09,6.013
2018/11/10,-14.268
2018/11/11,-6.109
2018/11/12,5.42
2018/11/13,8.182
2018/11/14,3.589
2018/11/15,-2.15
2018/11/16,-4.878
2018/11/17,-10.642
2018/11/18,-19.35
2018/11/19,16.638
2018/11/20,23.176
2018/11/21,0.384
2018/11/22,2.277
2018/11/23,5.122
2018/11/24,-7.475
2018/11/25,-4.024
2018/11/26,11.659
2018/11/27,10.976
2018/11/28,1.283
2018/11/29,-8.68
2018/11/30,2.276
2018/12/01,-10.77
2018/12/02,-10.232
2018/12/03,8.534
2018/12/04,10.64
2018/12/05,2.332
2018/12/06,-1.045
2018/12/07,1.384
2018/12/08,-0.505
2018/12/09,-7.355
2018/12/10,13.547
2018/12/11,1.555
2018/12/12,-6.52
2018/12/13,2.186
2018/12/14,-2.555
2018/12/15,-1.978
2018/12/16,-6.401
2018/12/17,12.752
2018/12/18,14.752
2018/12/19,-4.048
2018/12/20,-3.727
2018/12/21,4.658
2018/12/22,-12.892
2018/12/23,-2.917
2018/12/24,23.843
2018/12/25,1.127
2018/12/26,0.481
2018/12/27,-3.078
2018/12/28,-8.094
2018/12/29,-2.132
2018/12/30,-23.144
2018/12/31,-0.686
2019/01/01,-8.985
2019/01/02,7.637
2019/01/03,5.554
2019/01/04,-7.809
2019/01/05,-13.493
2019/01/06,-14.857
2019/01/07,-0.294
2019/01/08,9.026
2019/01/09,0.624
2019/01/10,8.737
2019/01/11,1.483
2019/01/12,-19.972
2019/01/13,-15.152
2019/01/14,4.588
2019/01/15,4.49
2019/01/16,-10.94
2019/01/17,-7.053
2019/01/18,-9.842
2019/01/19,-10.508
2019/01/20,-11.347
2019/01/21,17.597
2019/01/22,11.386
2019/01/23,-13.278
2019/01/24,-2.78
2019/01/25,-9.846
2019/01/26,-15.323
2019/01/27,-14.571
2019/01/28,4.564
2019/01/29,22.944
2019/01/30,6.38
2019/01/31,15.371
2019/02/01,-15.442
2019/02/02,-24.519
2019/02/03,-22.756
2019/02/04,-18.544
2019/02/05,-14.887
2019/02/06,-22.125
2019/02/07,-22.533
2019/02/08,-15.549
2019/02/09,-28.432
2019/02/10,-29.656
2019/02/11,-5.235
2019/02/12,-8.982
2019/02/13,-14.879
2019/02/14,-12.06
2019/02/15,-7.699
2019/02/16,-12.14
2019/02/17,-16.878
2019/02/18,-4.947
2019/02/19,-0.763
2019/02/20,-9.006
2019/02/21,-10.031
2019/02/22,-0.558
2019/02/23,-8.441
2019/02/24,6.991
2019/02/25,23.553
2019/02/26,13.32
2019/02/27,-5.109
2019/02/28,-4.34
2019/03/01,-1.391
2019/03/02,1.906
2019/03/03,-1.298
2019/03/04,37.729
2019/03/05,40.932
2019/03/06,39.035
2019/03/07,38.058
2019/03/08,31.067
2019/03/09,29.658
2019/03/10,2.561
2019/03/11,28.596
2019/03/12,48.053
2019/03/13,33.63
2019/03/14,30.978
2019/03/15,12.549
2019/03/16,6.193
2019/03/17,5.607
2019/03/18,26.333
2019/03/19,41.968
2019/03/20,22.999
2019/03/21,15.876
2019/03/22,18.563
2019/03/23,3.113
2019/03/24,3.435
2019/03/25,36.211
2019/03/26,16.44
2019/03/27,9.097
2019/03/28,14.522
2019/03/29,18.69
2019/03/30,23.365
2019/03/31,18.007
2019/04/01,30.491
2019/04/02,54.128
2019/04/03,20.379
2019/04/04,12.613
2019/04/05,7.426
2019/04/06,-2.383
2019/04/07,1.872
2019/04/08,20.184
2019/04/09,35.707
2019/04/10,25.663
2019/04/11,29.191
2019/04/12,21.192
2019/04/13,7.051
2019/04/14,-0.354
2019/04/15,23.379
2019/04/16,32.653
2019/04/17,18.81
2019/04/18,9.704
2019/04/19,9.974
2019/04/20,11.079
2019/04/21,0.396
2019/04/22,28.041
2019/04/23,32.818
2019/04/24,3.121
2019/04/25,8.235
2019/04/26,5.565
2019/04/27,-11.299
2019/04/28,-7.319
2019/04/29,-5.835
2019/04/30,9.523
2019/05/01,2.358
2019/05/02,-17.472
2019/05/03,-10.142
2019/05/04,-7.442
2019/05/05,2.499
2019/05/06,26.312
2019/05/07,14.865
2019/05/08,2.844
2019/05/09,9.372
2019/05/10,9.301
2019/05/11,1.825
2019/05/12,3.031
