Date,price3wmaUSD
2016/05/06,9.614
2016/05/07,9.479
2016/05/08,9.362
2016/05/09,9.363
2016/05/10,9.354
2016/05/11,9.522
2016/05/12,9.846
2016/05/13,10.273
2016/05/14,10.306
2016/05/15,10.226
2016/05/16,10.323
2016/05/17,11.046
2016/05/18,12.144
2016/05/19,13.24
2016/05/20,13.971
2016/05/21,13.908
2016/05/22,13.953
2016/05/23,13.982
2016/05/24,13.529
2016/05/25,12.878
2016/05/26,12.518
2016/05/27,11.866
2016/05/28,11.512
2016/05/29,11.694
2016/05/30,12.131
2016/05/31,12.789
2016/06/01,13.436
2016/06/02,13.747
2016/06/03,13.738
2016/06/04,13.662
2016/06/05,13.678
2016/06/06,13.766
2016/06/07,13.915
2016/06/08,14.217
2016/06/09,14.347
2016/06/10,14.228
2016/06/11,13.98
2016/06/12,14.28
2016/06/13,15.487
2016/06/14,17.055
2016/06/15,17.978
2016/06/16,18.865
2016/06/17,18.203
2016/06/18,15.452
2016/06/19,13.264
2016/06/20,12.06
2016/06/21,11.914
2016/06/22,13.032
2016/06/23,13.223
2016/06/24,13.624
2016/06/25,13.867
2016/06/26,13.989
2016/06/27,13.929
2016/06/28,13.482
2016/06/29,12.746
2016/06/30,12.446
2016/07/01,12.232
2016/07/02,12.109
2016/07/03,11.947
2016/07/04,11.719
2016/07/05,11.05
2016/07/06,10.694
2016/07/07,10.287
2016/07/08,10.323
2016/07/09,10.623
2016/07/10,10.814
2016/07/11,10.718
2016/07/12,10.582
2016/07/13,10.478
2016/07/14,10.755
2016/07/15,11.367
2016/07/16,11.681
2016/07/17,11.532
2016/07/18,11.377
2016/07/19,11.285
2016/07/20,11.684
2016/07/21,12.101
2016/07/22,12.878
2016/07/23,13.763
2016/07/24,13.735
2016/07/25,13.517
2016/07/26,13.082
2016/07/27,12.813
2016/07/28,12.71
2016/07/29,12.686
2016/07/30,12.669
2016/07/31,12.405
2016/08/01,11.946
2016/08/02,10.98
2016/08/03,10.12
2016/08/04,10.247
2016/08/05,10.633
2016/08/06,10.777
2016/08/07,10.839
2016/08/08,10.893
2016/08/09,11.301
2016/08/10,11.801
2016/08/11,11.924
2016/08/12,11.879
2016/08/13,11.741
2016/08/14,11.581
2016/08/15,11.345
2016/08/16,11.199
2016/08/17,11.062
2016/08/18,10.95
2016/08/19,10.825
2016/08/20,10.938
2016/08/21,11.029
2016/08/22,11.141
2016/08/23,11.112
2016/08/24,11.079
2016/08/25,11.116
2016/08/26,11.221
2016/08/27,11.241
2016/08/28,11.145
2016/08/29,11.032
2016/08/30,11.053
2016/08/31,11.203
2016/09/01,11.714
2016/09/02,11.975
2016/09/03,11.999
2016/09/04,11.812
2016/09/05,11.721
2016/09/06,11.628
2016/09/07,11.601
2016/09/08,11.519
2016/09/09,11.518
2016/09/10,11.593
2016/09/11,11.755
2016/09/12,11.796
2016/09/13,11.905
2016/09/14,11.929
2016/09/15,11.982
2016/09/16,12.097
2016/09/17,12.38
2016/09/18,12.629
2016/09/19,12.806
2016/09/20,13.267
2016/09/21,13.608
2016/09/22,13.443
2016/09/23,13.327
2016/09/24,13.134
2016/09/25,13.052
2016/09/26,12.95
2016/09/27,12.987
2016/09/28,13.127
2016/09/29,13.158
2016/09/30,13.169
2016/10/01,13.138
2016/10/02,13.156
2016/10/03,13.201
2016/10/04,13.294
2016/10/05,13.265
2016/10/06,13.067
2016/10/07,12.837
2016/10/08,12.507
2016/10/09,12.303
2016/10/10,12.019
2016/10/11,11.937
2016/10/12,11.855
2016/10/13,11.89
2016/10/14,11.909
2016/10/15,11.891
2016/10/16,11.908
2016/10/17,11.904
2016/10/18,12.18
2016/10/19,12.257
2016/10/20,12.196
2016/10/21,12.095
2016/10/22,12.058
2016/10/23,12.019
2016/10/24,11.976
2016/10/25,11.737
2016/10/26,11.581
2016/10/27,11.456
2016/10/28,11.34
2016/10/29,10.972
2016/10/30,10.74
2016/10/31,10.888
2016/11/01,10.82
2016/11/02,10.851
2016/11/03,10.853
2016/11/04,10.922
2016/11/05,10.99
2016/11/06,10.997
2016/11/07,10.938
2016/11/08,10.866
2016/11/09,10.716
2016/11/10,10.611
2016/11/11,10.475
2016/11/12,10.273
2016/11/13,10.132
2016/11/14,10.044
2016/11/15,10.039
2016/11/16,10.091
2016/11/17,10.04
2016/11/18,9.849
2016/11/19,9.689
2016/11/20,9.596
2016/11/21,9.568
2016/11/22,9.717
2016/11/23,9.789
2016/11/24,9.655
2016/11/25,9.481
2016/11/26,9.369
2016/11/27,9.206
2016/11/28,8.971
2016/11/29,8.544
2016/11/30,8.401
2016/12/01,8.385
2016/12/02,8.186
2016/12/03,7.989
2016/12/04,7.776
2016/12/05,7.474
2016/12/06,7.096
2016/12/07,7.348
2016/12/08,7.954
2016/12/09,8.288
2016/12/10,8.333
2016/12/11,8.236
2016/12/12,8.265
2016/12/13,8.325
2016/12/14,8.347
2016/12/15,8.152
2016/12/16,7.947
2016/12/17,7.743
2016/12/18,7.752
2016/12/19,7.733
2016/12/20,7.675
2016/12/21,7.682
2016/12/22,7.642
2016/12/23,7.483
2016/12/24,7.327
2016/12/25,7.229
2016/12/26,7.208
2016/12/27,7.182
2016/12/28,7.179
2016/12/29,7.635
2016/12/30,8.008
2016/12/31,8.088
2017/01/01,8.152
2017/01/02,8.168
2017/01/03,8.505
2017/01/04,9.521
2017/01/05,10.188
2017/01/06,10.236
2017/01/07,9.97
2017/01/08,9.919
2017/01/09,10.17
2017/01/10,10.337
2017/01/11,10.221
2017/01/12,9.83
2017/01/13,9.631
2017/01/14,9.582
2017/01/15,9.664
2017/01/16,9.647
2017/01/17,9.811
2017/01/18,10.015
2017/01/19,10.171
2017/01/20,10.363
2017/01/21,10.564
2017/01/22,10.708
2017/01/23,10.722
2017/01/24,10.658
2017/01/25,10.554
2017/01/26,10.507
2017/01/27,10.471
2017/01/28,10.47
2017/01/29,10.453
2017/01/30,10.456
2017/01/31,10.507
2017/02/01,10.575
2017/02/02,10.612
2017/02/03,10.675
2017/02/04,10.953
2017/02/05,11.115
2017/02/06,11.199
2017/02/07,11.278
2017/02/08,11.31
2017/02/09,11.206
2017/02/10,11.079
2017/02/11,11.158
2017/02/12,11.245
2017/02/13,11.263
2017/02/14,11.755
2017/02/15,12.352
2017/02/16,12.663
2017/02/17,12.728
2017/02/18,12.714
2017/02/19,12.725
2017/02/20,12.719
2017/02/21,12.642
2017/02/22,12.625
2017/02/23,12.68
2017/02/24,12.867
2017/02/25,13.123
2017/02/26,13.471
2017/02/27,14.122
2017/02/28,15.012
2017/03/01,15.614
2017/03/02,16.946
2017/03/03,18.533
2017/03/04,19.285
2017/03/05,19.169
2017/03/06,19.252
2017/03/07,19.191
2017/03/08,18.575
2017/03/09,17.788
2017/03/10,17.82
2017/03/11,18.817
2017/03/12,20.759
2017/03/13,24.299
2017/03/14,26.962
2017/03/15,29.096
2017/03/16,34.962
2017/03/17,41.44
2017/03/18,41.562
2017/03/19,40.411
2017/03/20,41.374
2017/03/21,42.52
2017/03/22,42.193
2017/03/23,41.769
2017/03/24,43.853
2017/03/25,47.612
2017/03/26,49.778
2017/03/27,50.505
2017/03/28,50.176
2017/03/29,51.161
2017/03/30,52.124
2017/03/31,51.419
2017/04/01,50.669
2017/04/02,50.032
2017/04/03,47.79
2017/04/04,45.275
2017/04/05,45.074
2017/04/06,44.675
2017/04/07,43.895
2017/04/08,43.946
2017/04/09,43.878
2017/04/10,43.68
2017/04/11,43.646
2017/04/12,43.925
2017/04/13,46.326
2017/04/14,47.575
2017/04/15,48.104
2017/04/16,48.283
2017/04/17,48.324
2017/04/18,48.922
2017/04/19,49.742
2017/04/20,49.54
2017/04/21,49.396
2017/04/22,49.041
2017/04/23,48.911
2017/04/24,49.479
2017/04/25,49.914
2017/04/26,51.057
2017/04/27,54.502
2017/04/28,61.043
2017/04/29,66.728
2017/04/30,70.519
2017/05/01,75.201
2017/05/02,76.715
2017/05/03,77.425
2017/05/04,81.083
2017/05/05,87.334
2017/05/06,90.277
2017/05/07,91.915
2017/05/08,90.214
2017/05/09,86.71
2017/05/10,86.025
2017/05/11,86.349
2017/05/12,87.445
2017/05/13,86.646
2017/05/14,87.166
2017/05/15,88.395
2017/05/16,88.626
2017/05/17,87.255
2017/05/18,89.353
2017/05/19,100.65
2017/05/20,114.666
2017/05/21,126.57
2017/05/22,146.602
2017/05/23,158.247
2017/05/24,175.007
2017/05/25,186.493
2017/05/26,184.414
2017/05/27,165.857
2017/05/28,163.03
2017/05/29,169.103
2017/05/30,190.547
2017/05/31,211.715
2017/06/01,222.116
2017/06/02,223.771
2017/06/03,222.087
2017/06/04,230.047
2017/06/05,239.288
2017/06/06,249.936
2017/06/07,256.369
2017/06/08,257.285
2017/06/09,261.693
2017/06/10,280.699
2017/06/11,313.48
2017/06/12,346.561
2017/06/13,371.494
2017/06/14,376.119
2017/06/15,351.365
2017/06/16,344.994
2017/06/17,349.473
2017/06/18,358.922
2017/06/19,359.637
2017/06/20,360.187
2017/06/21,346.318
2017/06/22,332.959
2017/06/23,327.262
2017/06/24,323.29
2017/06/25,309.897
2017/06/26,282.69
2017/06/27,258.655
2017/06/28,269.578
2017/06/29,290.175
2017/06/30,296.156
2017/07/01,282.339
2017/07/02,271.41
2017/07/03,272.824
2017/07/04,275.348
2017/07/05,270.045
2017/07/06,266.506
2017/07/07,259.452
2017/07/08,249.48
2017/07/09,244.501
2017/07/10,234.584
2017/07/11,214.02
2017/07/12,204.797
2017/07/13,205.017
2017/07/14,201.829
2017/07/15,192.462
2017/07/16,172.36
2017/07/17,168.537
2017/07/18,183.575
2017/07/19,206.108
2017/07/20,215.646
2017/07/21,220.686
2017/07/22,222.35
2017/07/23,225.392
2017/07/24,225.919
2017/07/25,218.528
2017/07/26,208.106
2017/07/27,203.015
2017/07/28,199.387
2017/07/29,193.329
2017/07/30,194.8
2017/07/31,195.726
2017/08/01,207.067
2017/08/02,215.83
2017/08/03,221.236
2017/08/04,222.724
2017/08/05,230.507
2017/08/06,246.976
2017/08/07,259.642
2017/08/08,272.567
2017/08/09,287.477
2017/08/10,297.098
2017/08/11,300.914
2017/08/12,307.309
2017/08/13,302.555
2017/08/14,301.145
2017/08/15,293.712
2017/08/16,293.104
2017/08/17,298.057
2017/08/18,300.269
2017/08/19,296.679
2017/08/20,293.92
2017/08/21,306.365
2017/08/22,311.663
2017/08/23,317.066
2017/08/24,319.286
2017/08/25,326.325
2017/08/26,329.298
2017/08/27,333.814
2017/08/28,339.3
2017/08/29,351.64
2017/08/30,368.161
2017/08/31,380.195
2017/09/01,388.578
2017/09/02,375.876
2017/09/03,361.546
2017/09/04,336.34
2017/09/05,316.271
2017/09/06,321.041
2017/09/07,328.525
2017/09/08,327.556
2017/09/09,314.726
2017/09/10,302.565
2017/09/11,298.314
2017/09/12,300.695
2017/09/13,289.71
2017/09/14,270.774
2017/09/15,250.536
2017/09/16,251.131
2017/09/17,252.58
2017/09/18,272.077
2017/09/19,282.618
2017/09/20,287.735
2017/09/21,282.318
2017/09/22,271.787
2017/09/23,271.622
2017/09/24,278.493
2017/09/25,286.94
2017/09/26,291.115
2017/09/27,294.678
2017/09/28,300.105
2017/09/29,297.535
2017/09/30,299.03
2017/10/01,299.43
2017/10/02,300.132
2017/10/03,296.719
2017/10/04,294.531
2017/10/05,293.428
2017/10/06,296.921
2017/10/07,303.595
2017/10/08,309.021
2017/10/09,306.48
2017/10/10,302.399
2017/10/11,300.677
2017/10/12,302.931
2017/10/13,313.753
2017/10/14,329.481
2017/10/15,333.82
2017/10/16,337.438
2017/10/17,330.822
2017/10/18,316.9
2017/10/19,310.137
2017/10/20,306.936
2017/10/21,302.459
2017/10/22,298.155
2017/10/23,290.859
2017/10/24,296.117
2017/10/25,296.515
2017/10/26,297.381
2017/10/27,296.021
2017/10/28,295.159
2017/10/29,298.216
2017/10/30,302.928
2017/10/31,306.037
2017/11/01,302.992
2017/11/02,293.292
2017/11/03,292.389
2017/11/04,295.593
2017/11/05,297.89
2017/11/06,298.279
2017/11/07,296.977
2017/11/08,298.796
2017/11/09,308.656
2017/11/10,311.448
2017/11/11,310.022
2017/11/12,308.546
2017/11/13,311.525
2017/11/14,320.153
2017/11/15,329.238
2017/11/16,330.583
2017/11/17,330.91
2017/11/18,332.113
2017/11/19,343.771
2017/11/20,354.187
2017/11/21,361.754
2017/11/22,364.953
2017/11/23,382.075
2017/11/24,408.906
2017/11/25,443.502
2017/11/26,456.756
2017/11/27,468.392
2017/11/28,470.227
2017/11/29,471.927
2017/11/30,453.057
2017/12/01,445.436
2017/12/02,451.469
2017/12/03,462.177
2017/12/04,465.009
2017/12/05,463.604
2017/12/06,451.289
2017/12/07,437.079
2017/12/08,441.387
2017/12/09,460.737
2017/12/10,458.594
2017/12/11,462.163
2017/12/12,510.529
2017/12/13,596.659
2017/12/14,668.445
2017/12/15,681.119
2017/12/16,687.75
2017/12/17,701.144
2017/12/18,721.852
2017/12/19,775.858
2017/12/20,795.356
2017/12/21,807.381
2017/12/22,743.338
2017/12/23,726.648
2017/12/24,687.738
2017/12/25,700.631
2017/12/26,721.769
2017/12/27,743.045
2017/12/28,728.215
2017/12/29,730.055
2017/12/30,716.246
2017/12/31,718.563
2018/01/01,733.378
2018/01/02,795.731
2018/01/03,852.284
2018/01/04,913.076
2018/01/05,955.076
2018/01/06,983.592
2018/01/07,1036
2018/01/08,1104
2018/01/09,1174
2018/01/10,1259
2018/01/11,1256
2018/01/12,1247
2018/01/13,1294
2018/01/14,1333
2018/01/15,1342
2018/01/16,1236
2018/01/17,1078
2018/01/18,1030
2018/01/19,1033
2018/01/20,1086
2018/01/21,1093
2018/01/22,1064
2018/01/23,1017
2018/01/24,1008
2018/01/25,1039
2018/01/26,1051
2018/01/27,1069
2018/01/28,1130
2018/01/29,1171
2018/01/30,1165
2018/01/31,1128
2018/02/01,1112
2018/02/02,1019
2018/02/03,974.014
2018/02/04,928.381
2018/02/05,850.815
2018/02/06,750.179
2018/02/07,755.553
2018/02/08,787.082
2018/02/09,821.1
2018/02/10,848.961
2018/02/11,841.88
2018/02/12,849.08
2018/02/13,846.862
2018/02/14,867.518
2018/02/15,902.238
2018/02/16,925.589
2018/02/17,949.859
2018/02/18,950.021
2018/02/19,946.53
2018/02/20,941.014
2018/02/21,904.811
2018/02/22,862.139
2018/02/23,845.227
2018/02/24,842.945
2018/02/25,842.779
2018/02/26,851.669
2018/02/27,867.005
2018/02/28,872.06
2018/03/01,870.05
2018/03/02,865.788
2018/03/03,863.17
2018/03/04,858.443
2018/03/05,859.557
2018/03/06,846.546
2018/03/07,812.666
2018/03/08,769.262
2018/03/09,719.892
2018/03/10,714.028
2018/03/11,706.829
2018/03/12,712.244
2018/03/13,702.899
2018/03/14,681.267
2018/03/15,637.218
2018/03/16,615.673
2018/03/17,596.548
2018/03/18,551.238
2018/03/19,536.945
2018/03/20,536.755
2018/03/21,556.077
2018/03/22,554.851
2018/03/23,539.643
2018/03/24,534.775
2018/03/25,527.784
2018/03/26,513.792
2018/03/27,485.624
2018/03/28,463.752
2018/03/29,435.243
2018/03/30,406.072
2018/03/31,398.339
2018/04/01,389.341
2018/04/02,387.317
2018/04/03,393.16
2018/04/04,393.922
2018/04/05,386.77
2018/04/06,377.736
2018/04/07,379.643
2018/04/08,388.135
2018/04/09,398.22
2018/04/10,402.312
2018/04/11,411.812
2018/04/12,432.492
2018/04/13,472.616
2018/04/14,494.314
2018/04/15,511.528
2018/04/16,513.071
2018/04/17,513.414
2018/04/18,513.503
2018/04/19,528.803
2018/04/20,559.403
2018/04/21,587.871
2018/04/22,610.328
2018/04/23,628.058
2018/04/24,661.685
2018/04/25,658.462
2018/04/26,645.231
2018/04/27,650.519
2018/04/28,665.314
2018/04/29,678.6
2018/04/30,682.222
2018/05/01,670.631
2018/05/02,672.554
2018/05/03,703.018
2018/05/04,749.393
2018/05/05,788.146
2018/05/06,796.749
2018/05/07,770.837
2018/05/08,754.469
2018/05/09,743.589
2018/05/10,748.601
2018/05/11,724.209
2018/05/12,694.334
2018/05/13,692.155
2018/05/14,705.795
2018/05/15,718.695
2018/05/16,708.556
2018/05/17,702.283
2018/05/18,688.589
2018/05/19,691.448
2018/05/20,701.127
2018/05/21,706.853
2018/05/22,695
2018/05/23,652.505
2018/05/24,612.153
2018/05/25,595.621
2018/05/26,594.295
2018/05/27,585.771
2018/05/28,560.503
2018/05/29,546.901
2018/05/30,551.854
2018/05/31,564.165
2018/06/01,572.774
2018/06/02,581.943
2018/06/03,597.9
2018/06/04,602.894
2018/06/05,600.194
2018/06/06,601.305
2018/06/07,605.098
2018/06/08,604.607
2018/06/09,604.075
2018/06/10,581.162
2018/06/11,549.917
2018/06/12,528.97
2018/06/13,501.837
2018/06/14,493.486
2018/06/15,495.267
2018/06/16,497.633
2018/06/17,499.994
2018/06/18,501.203
2018/06/19,514.992
2018/06/20,524.447
2018/06/21,531.291
2018/06/22,511.26
2018/06/23,488.041
2018/06/24,464.485
2018/06/25,457.868
2018/06/26,453.221
2018/06/27,443.905
2018/06/28,437.962
2018/06/29,426.308
2018/06/30,436.676
2018/07/01,446.016
2018/07/02,456.792
2018/07/03,465.783
2018/07/04,468.348
2018/07/05,469.843
2018/07/06,468.327
2018/07/07,468.972
2018/07/08,478.272
2018/07/09,481.695
2018/07/10,466.715
2018/07/11,449.967
2018/07/12,438.499
2018/07/13,435.989
2018/07/14,434.739
2018/07/15,439.147
2018/07/16,452.471
2018/07/17,469.358
2018/07/18,485.319
2018/07/19,482.155
2018/07/20,469.807
2018/07/21,461.705
2018/07/22,461.317
2018/07/23,460.971
2018/07/24,464.407
2018/07/25,469.936
2018/07/26,474.221
2018/07/27,470.259
2018/07/28,468.062
2018/07/29,466.271
2018/07/30,463.02
2018/07/31,451.37
2018/08/01,434.075
2018/08/02,421.745
2018/08/03,413.794
2018/08/04,412.041
2018/08/05,409.141
2018/08/06,408.171
2018/08/07,405.317
2018/08/08,385.555
2018/08/09,369.991
2018/08/10,359.676
2018/08/11,338.325
2018/08/12,326.378
2018/08/13,314.506
2018/08/14,288.253
2018/08/15,282.926
2018/08/16,283.705
2018/08/17,293.853
2018/08/18,299.426
2018/08/19,299.456
2018/08/20,295.134
2018/08/21,285.604
2018/08/22,281.861
2018/08/23,276.848
2018/08/24,276.236
2018/08/25,277.536
2018/08/26,276.167
2018/08/27,276.291
2018/08/28,282.062
2018/08/29,288.366
2018/08/30,286.456
2018/08/31,283.205
2018/09/01,285.891
2018/09/02,290.911
2018/09/03,291.562
2018/09/04,289.518
2018/09/05,276.631
2018/09/06,249.301
2018/09/07,230.955
2018/09/08,218.002
2018/09/09,206.483
2018/09/10,199.236
2018/09/11,193.303
2018/09/12,184.079
2018/09/13,188.983
2018/09/14,201.638
2018/09/15,213.194
2018/09/16,217.401
2018/09/17,215.512
2018/09/18,208.923
2018/09/19,207.95
2018/09/20,208.998
2018/09/21,220.091
2018/09/22,232.108
2018/09/23,239.739
2018/09/24,239.092
2018/09/25,226.351
2018/09/26,218.372
2018/09/27,216.827
2018/09/28,221.762
2018/09/29,225.108
2018/09/30,229.649
2018/10/01,230.718
2018/10/02,229.973
2018/10/03,224.614
2018/10/04,223.296
2018/10/05,222.748
2018/10/06,224.538
2018/10/07,224.52
2018/10/08,226.075
2018/10/09,227.431
2018/10/10,226.89
2018/10/11,214.207
2018/10/12,203.056
2018/10/13,198.868
2018/10/14,199.598
2018/10/15,204.906
2018/10/16,208.721
2018/10/17,210.368
2018/10/18,208.998
2018/10/19,206.222
2018/10/20,205.627
2018/10/21,206.638
2018/10/22,206.495
2018/10/23,205.107
2018/10/24,204.579
2018/10/25,203.613
2018/10/26,203.338
2018/10/27,203.398
2018/10/28,203.801
2018/10/29,202.287
2018/10/30,199.162
2018/10/31,197.408
2018/11/01,197.518
2018/11/02,199.275
2018/11/03,200.098
2018/11/04,202.282
2018/11/05,206.066
2018/11/06,210.48
2018/11/07,215.851
2018/11/08,216.354
2018/11/09,214.062
2018/11/10,212.609
2018/11/11,211.929
2018/11/12,211.974
2018/11/13,210.84
2018/11/14,204.216
2018/11/15,190.379
2018/11/16,181.876
2018/11/17,176.803
2018/11/18,176.693
2018/11/19,168.253
2018/11/20,152.774
2018/11/21,140.472
2018/11/22,135.022
2018/11/23,128.715
2018/11/24,124.887
2018/11/25,116.843
2018/11/26,113.898
2018/11/27,109.737
2018/11/28,113.399
2018/11/29,116.776
2018/11/30,117.258
2018/12/01,116.787
2018/12/02,117.043
2018/12/03,114.72
2018/12/04,112.432
2018/12/05,109.404
2018/12/06,104.316
2018/12/07,95.174
2018/12/08,91.701
2018/12/09,92.264
2018/12/10,93.064
2018/12/11,91.648
2018/12/12,90.817
2018/12/13,90.11
2018/12/14,88.059
2018/12/15,85.943
2018/12/16,86.168
2018/12/17,88.391
2018/12/18,92.467
2018/12/19,99.173
2018/12/20,105.323
2018/12/21,110.909
2018/12/22,112.319
2018/12/23,121.493
2018/12/24,135.763
2018/12/25,135.871
2018/12/26,133.85
2018/12/27,128.134
2018/12/28,125.789
2018/12/29,131.816
2018/12/30,136.289
2018/12/31,137.843
2019/01/01,136.921
2019/01/02,143.045
2019/01/03,148.678
2019/01/04,152.137
2019/01/05,155.914
2019/01/06,156.446
2019/01/07,155.849
2019/01/08,153.119
2019/01/09,152.272
2019/01/10,144.324
2019/01/11,134.668
2019/01/12,128.583
2019/01/13,124.539
2019/01/14,122.84
2019/01/15,124.703
2019/01/16,124.125
2019/01/17,123.08
2019/01/18,121.93
2019/01/19,122.658
2019/01/20,122.145
2019/01/21,119.699
2019/01/22,118.238
2019/01/23,118.061
2019/01/24,117.517
2019/01/25,116.914
2019/01/26,116.676
2019/01/27,115.836
2019/01/28,111.149
2019/01/29,107.37
2019/01/30,106.526
2019/01/31,107.331
2019/02/01,107.203
2019/02/02,107.196
2019/02/03,107.635
2019/02/04,107.52
2019/02/05,107.171
2019/02/06,105.192
2019/02/07,104.594
2019/02/08,107.21
2019/02/09,113.676
2019/02/10,117.337
2019/02/11,119.936
2019/02/12,120.509
2019/02/13,121.742
2019/02/14,122.057
2019/02/15,122.069
2019/02/16,122.378
2019/02/17,124.358
2019/02/18,133.238
2019/02/19,141.794
2019/02/20,145.352
2019/02/21,145.906
2019/02/22,146.572
2019/02/23,148.917
2019/02/24,151.931
2019/02/25,145.866
2019/02/26,140.355
2019/02/27,137.054
2019/02/28,136.774
2019/03/01,136.631
2019/03/02,135.161
2019/03/03,133.821
2019/03/04,130.129
2019/03/05,130.087
2019/03/06,133.565
2019/03/07,136.582
2019/03/08,137.162
2019/03/09,136.937
2019/03/10,136.291
2019/03/11,134.952
2019/03/12,133.813
2019/03/13,132.82
2019/03/14,132.333
2019/03/15,133.572
2019/03/16,137.617
2019/03/17,139.115
2019/03/18,139.162
2019/03/19,138.483
2019/03/20,138.311
2019/03/21,137.944
2019/03/22,137.058
2019/03/23,136.837
2019/03/24,136.497
2019/03/25,135.787
2019/03/26,134.655
2019/03/27,136.038
2019/03/28,137.409
2019/03/29,139.213
2019/03/30,141.238
2019/03/31,141.726
2019/04/01,142.005
2019/04/02,147.473
2019/04/03,159.554
2019/04/04,162.238
2019/04/05,163.279
2019/04/06,163.7
2019/04/07,166.595
2019/04/08,173.737
2019/04/09,176.496
2019/04/10,178.552
2019/04/11,173.028
2019/04/12,167.766
2019/04/13,164.627
2019/04/14,163.912
2019/04/15,164.403
2019/04/16,163.913
2019/04/17,164.997
2019/04/18,168.817
2019/04/19,171.413
2019/04/20,173.075
2019/04/21,171.641
2019/04/22,170.926
2019/04/23,171.907
2019/04/24,169.168
2019/04/25,165.827
2019/04/26,159.765
2019/04/27,157.627
2019/04/28,157.243
2019/04/29,156.681
2019/04/30,157.461
2019/05/01,159.346
2019/05/02,160.372
2019/05/03,163.473
2019/05/04,164.229
2019/05/05,163.893
2019/05/06,165.2
2019/05/07,171.158
2019/05/08,171.673
2019/05/09,171.082
2019/05/10,171.507
2019/05/11,179.395
2019/05/12,186.879
2019/05/13,192.065
2019/05/14,200.231
2019/05/15,217.76
2019/05/16,242.677
2019/05/17,245.197
2019/05/18,242.312
2019/05/19,245.881
2019/05/20,248.802
2019/05/21,251.847
2019/05/22,252.636
2019/05/23,247.109
2019/05/24,247.217
2019/05/25,249.02
2019/05/26,251.347
2019/05/27,260.171
2019/05/28,266.784
2019/05/29,269.532
2019/05/30,272.496
2019/05/31,265.409
2019/06/01,265.718
2019/06/02,266.452
2019/06/03,265.499
2019/06/04,254.847
2019/06/05,247.446
2019/06/06,244.252
2019/06/07,246.492
2019/06/08,247.018
2019/06/09,242.832
2019/06/10,240.149
2019/06/11,241.2
2019/06/12,246.432
2019/06/13,253.73
2019/06/14,256.372
2019/06/15,261.569
2019/06/16,266.775
2019/06/17,270.252
2019/06/18,269.358
2019/06/19,268.085
2019/06/20,268.27
2019/06/21,277.966
2019/06/22,294.042
2019/06/23,306.152
2019/06/24,308.974
2019/06/25,310.436
2019/06/26,323.029
