Date,confirmationtime3trx
2016/04/24,0.041
2016/04/25,-0.139
2016/04/26,0.068
2016/04/27,-0.019
2016/04/28,-0.031
2016/04/29,-0.023
2016/04/30,-0.072
2016/05/01,0.148
2016/05/02,-0.014
2016/05/03,-0.088
2016/05/04,0.051
2016/05/05,0.022
2016/05/06,0.014
2016/05/07,0.083
2016/05/08,-0.015
2016/05/09,-0.068
2016/05/10,-0.014
2016/05/11,0.235
2016/05/12,-0.031
2016/05/13,-0.153
2016/05/14,0.043
2016/05/15,0.056
2016/05/16,0.146
2016/05/17,-0.046
2016/05/18,-0.155
2016/05/19,-0.073
2016/05/20,-0.053
2016/05/21,0.073
2016/05/22,-0.073
2016/05/23,-0.025
2016/05/24,0.033
2016/05/25,0.019
2016/05/26,0.022
2016/05/27,-0.031
2016/05/28,-0.007
2016/05/29,0.053
2016/05/30,0.068
2016/05/31,0.212
2016/06/01,0.057
2016/06/02,-0.132
2016/06/03,-0.127
2016/06/04,-0.057
2016/06/05,0.105
2016/06/06,-0.116
2016/06/07,-0.017
2016/06/08,-0.133
2016/06/09,-0.204
2016/06/10,0.19
2016/06/11,-0.022
2016/06/12,-0.101
2016/06/13,-0.15
2016/06/14,-0.052
2016/06/15,0.081
2016/06/16,0.125
2016/06/17,0.476
2016/06/18,0.54
2016/06/19,-0.211
2016/06/20,-0.11
2016/06/21,-0.044
2016/06/22,-0.295
2016/06/23,-0.147
2016/06/24,-0.085
2016/06/25,0.037
2016/06/26,-0.011
2016/06/27,-0.055
2016/06/28,-0.1
2016/06/29,0.047
2016/06/30,0.152
2016/07/01,-0.112
2016/07/02,-0.022
2016/07/03,-0.017
2016/07/04,-0.069
2016/07/05,0.154
2016/07/06,-0.009
2016/07/07,-0.031
2016/07/08,0.063
2016/07/09,-0.151
2016/07/10,-0.114
2016/07/11,-0.015
2016/07/12,0.092
2016/07/13,-0.03
2016/07/14,0.06
2016/07/15,0.151
2016/07/16,-0.015
2016/07/17,-0.021
2016/07/18,-0.165
2016/07/19,0.053
2016/07/20,0.253
2016/07/21,-0.111
2016/07/22,0.056
2016/07/23,-0.083
2016/07/24,0.144
2016/07/25,0.09
2016/07/26,0.491
2016/07/27,-0.08
2016/07/28,-0.288
2016/07/29,-0.101
2016/07/30,0.051
2016/07/31,0.016
2016/08/01,0.115
2016/08/02,0.31
2016/08/03,0.189
2016/08/04,-0.354
2016/08/05,-0.382
2016/08/06,-0.104
2016/08/07,-0.118
2016/08/08,-0.11
2016/08/09,-0.234
2016/08/10,-0.129
2016/08/11,-0.06
2016/08/12,0.089
2016/08/13,0.125
2016/08/14,0.109
2016/08/15,-0.034
2016/08/16,-0.044
2016/08/17,0.067
2016/08/18,-0.058
2016/08/19,0.034
2016/08/20,0.018
2016/08/21,-0.065
2016/08/22,-0.095
2016/08/23,0.039
2016/08/24,0.043
2016/08/25,-0.061
2016/08/26,0.063
2016/08/27,0.001
2016/08/28,0.031
2016/08/29,0.097
2016/08/30,0.098
2016/08/31,-0.02
2016/09/01,0.084
2016/09/02,-0.052
2016/09/03,0.146
2016/09/04,0.113
2016/09/05,-0.056
2016/09/06,0.021
2016/09/07,-0.169
2016/09/08,-0.067
2016/09/09,-0.091
2016/09/10,0.048
2016/09/11,-0.063
2016/09/12,-0.08
2016/09/13,0.058
2016/09/14,-0.043
2016/09/15,0.005
2016/09/16,-0.023
2016/09/17,0
2016/09/18,1.015
2016/09/19,-0.189
2016/09/20,-0.579
2016/09/21,-0.393
2016/09/22,0.511
2016/09/23,-0.028
2016/09/24,0.247
2016/09/25,-0.342
2016/09/26,0.17
2016/09/27,0.095
2016/09/28,-0.136
2016/09/29,-0.294
2016/09/30,-0.086
2016/10/01,0.572
2016/10/02,0.263
2016/10/03,-0.314
2016/10/04,-0.345
2016/10/05,0.306
2016/10/06,0.382
2016/10/07,0.441
2016/10/08,-0.229
2016/10/09,-0.325
2016/10/10,-0.244
2016/10/11,-0.17
2016/10/12,0.183
2016/10/13,-0.054
2016/10/14,-0.169
2016/10/15,-0.083
2016/10/16,-0.062
2016/10/17,0.149
2016/10/18,-0.072
2016/10/19,0.51
2016/10/20,-0.249
2016/10/21,-0.371
2016/10/22,-0.192
2016/10/23,0.061
2016/10/24,0.038
2016/10/25,0.065
2016/10/26,-0.064
2016/10/27,0.021
2016/10/28,0.246
2016/10/29,0.96
2016/10/30,0.397
2016/10/31,-0.155
2016/11/01,0.12
2016/11/02,0.103
2016/11/03,0.049
2016/11/04,0.109
2016/11/05,-0.053
2016/11/06,-0.275
2016/11/07,-0.868
2016/11/08,-0.81
2016/11/09,-0.11
2016/11/10,0.247
2016/11/11,0.295
2016/11/12,0.049
2016/11/13,-0.35
2016/11/14,-0.253
2016/11/15,0.016
2016/11/16,0.089
2016/11/17,0.468
2016/11/18,-0.226
2016/11/19,-0.407
2016/11/20,-0.442
2016/11/21,-0.171
2016/11/22,0.345
2016/11/23,0.776
2016/11/24,0.71
2016/11/25,0.117
2016/11/26,0.1
2016/11/27,0.135
2016/11/28,-0.059
2016/11/29,-0.066
2016/11/30,-0.189
2016/12/01,-0.233
2016/12/02,-0.253
2016/12/03,-0.4
2016/12/04,-0.077
2016/12/05,0.109
2016/12/06,-0.005
2016/12/07,-0.065
2016/12/08,-0.187
2016/12/09,-0.079
2016/12/10,-0.038
2016/12/11,-0.068
2016/12/12,0.122
2016/12/13,0.081
2016/12/14,0.001
2016/12/15,0.12
2016/12/16,0.036
2016/12/17,-0.12
2016/12/18,-0.151
2016/12/19,0
2016/12/20,0.021
2016/12/21,0.011
2016/12/22,0.24
2016/12/23,0.358
2016/12/24,0.247
2016/12/25,-0.114
2016/12/26,-0.188
2016/12/27,-0.025
2016/12/28,-0.031
2016/12/29,-0.105
2016/12/30,-0.098
2016/12/31,0.073
2017/01/01,-0.073
2017/01/02,-0.069
2017/01/03,0.008
2017/01/04,-0.161
2017/01/05,-0.156
2017/01/06,0.058
2017/01/07,-0.021
2017/01/08,-0.024
2017/01/09,-0.03
2017/01/10,0.078
2017/01/11,0.101
2017/01/12,0.071
2017/01/13,-0.062
2017/01/14,-0.054
2017/01/15,-0.063
2017/01/16,0.007
2017/01/17,0.155
2017/01/18,0.088
2017/01/19,-0.172
2017/01/20,0.098
2017/01/21,0.112
2017/01/22,0.034
2017/01/23,0.015
2017/01/24,0.033
2017/01/25,0.099
2017/01/26,-0.021
2017/01/27,0.097
2017/01/28,0.012
2017/01/29,0.157
2017/01/30,-0.039
2017/01/31,-0.019
2017/02/01,0.039
2017/02/02,-0.01
2017/02/03,0.071
2017/02/04,-0.063
2017/02/05,-0.147
2017/02/06,-0.109
2017/02/07,0.047
2017/02/08,-0.009
2017/02/09,0.016
2017/02/10,0.014
2017/02/11,0.012
2017/02/12,-0.034
2017/02/13,-0.081
2017/02/14,0.003
2017/02/15,-0.075
2017/02/16,-0.049
2017/02/17,0.066
2017/02/18,0.154
2017/02/19,0.133
2017/02/20,0.101
2017/02/21,-0.006
2017/02/22,0.107
2017/02/23,0.071
2017/02/24,0.042
2017/02/25,-0.035
2017/02/26,-0.177
2017/02/27,-0.026
2017/02/28,-0.156
2017/03/01,0.073
2017/03/02,0.007
2017/03/03,0.051
2017/03/04,0.124
2017/03/05,-0.034
2017/03/06,0.062
2017/03/07,0.132
2017/03/08,0.067
2017/03/09,0.195
2017/03/10,0.207
2017/03/11,0.068
2017/03/12,0.146
2017/03/13,-0.059
2017/03/14,-0.026
2017/03/15,-0.028
2017/03/16,-0.039
2017/03/17,-0.156
2017/03/18,-0.095
2017/03/19,0.056
2017/03/20,-0.105
2017/03/21,0.015
2017/03/22,0.001
2017/03/23,0.176
2017/03/24,0.266
2017/03/25,0.163
2017/03/26,0.028
2017/03/27,0.018
2017/03/28,0.132
2017/03/29,0.003
2017/03/30,0.071
2017/03/31,-0.007
2017/04/01,0.031
2017/04/02,0.232
2017/04/03,0.041
2017/04/04,-0.01
2017/04/05,-0.129
2017/04/06,0.042
2017/04/07,0.018
2017/04/08,0.001
2017/04/09,0.293
2017/04/10,0.526
2017/04/11,0.368
2017/04/12,0.347
2017/04/13,0.268
2017/04/14,-0.046
2017/04/15,0.177
2017/04/16,0.116
2017/04/17,-0.051
2017/04/18,-0.142
2017/04/19,0.151
2017/04/20,0.02
2017/04/21,-0.141
2017/04/22,-0.024
2017/04/23,-0.082
2017/04/24,0.188
2017/04/25,-0.04
2017/04/26,0.359
2017/04/27,0.578
2017/04/28,0.467
2017/04/29,0.471
2017/04/30,0.378
2017/05/01,0.326
2017/05/02,0.276
2017/05/03,0.149
2017/05/04,0.058
2017/05/05,-0.048
2017/05/06,-0.103
2017/05/07,-0.199
2017/05/08,-0.056
2017/05/09,-0.018
2017/05/10,0.043
2017/05/11,-0.048
2017/05/12,-0.076
2017/05/13,0.144
2017/05/14,0.71
2017/05/15,0.943
2017/05/16,0.763
2017/05/17,0.841
2017/05/18,0.48
2017/05/19,0.275
2017/05/20,0.009
2017/05/21,-0.014
2017/05/22,-0.065
2017/05/23,0.027
2017/05/24,0.069
2017/05/25,-0.012
2017/05/26,-0.128
2017/05/27,-0.053
2017/05/28,-0.018
2017/05/29,-0.285
2017/05/30,-0.426
2017/05/31,-0.045
2017/06/01,0.545
2017/06/02,1.274
2017/06/03,1.18
2017/06/04,0.994
2017/06/05,0.548
2017/06/06,0.325
2017/06/07,0.126
2017/06/08,0.086
2017/06/09,0.063
2017/06/10,-0.231
2017/06/11,-0.183
2017/06/12,-0.072
2017/06/13,-0.082
2017/06/14,-0.139
2017/06/15,-0.187
2017/06/16,-0.259
2017/06/17,-0.132
2017/06/18,-0.186
2017/06/19,-0.183
2017/06/20,0.771
2017/06/21,1.444
2017/06/22,1.425
2017/06/23,1.29
2017/06/24,0.915
2017/06/25,0.619
2017/06/26,0.305
2017/06/27,0.018
2017/06/28,-0.024
2017/06/29,-0.176
2017/06/30,-0.266
2017/07/01,-0.204
2017/07/02,-0.19
2017/07/03,-0.21
2017/07/04,-0.262
2017/07/05,-0.028
2017/07/06,-0.024
2017/07/07,-0.141
2017/07/08,-0.205
2017/07/09,-0.222
2017/07/10,1.155
2017/07/11,2.074
2017/07/12,2.216
2017/07/13,1.888
2017/07/14,1.457
2017/07/15,0.764
2017/07/16,0.371
2017/07/17,0.492
2017/07/18,0.293
2017/07/19,-0.113
2017/07/20,-0.315
2017/07/21,-0.111
2017/07/22,-0.23
2017/07/23,-0.331
2017/07/24,-0.129
2017/07/25,-0.249
2017/07/26,-0.224
2017/07/27,-0.125
2017/07/28,-0.085
2017/07/29,-0.158
2017/07/30,-0.245
2017/07/31,0.205
2017/08/01,1.871
2017/08/02,2.723
2017/08/03,2.895
2017/08/04,2.29
2017/08/05,1.629
2017/08/06,1.097
2017/08/07,0.519
2017/08/08,0.164
2017/08/09,-0.066
2017/08/10,0.101
2017/08/11,-0.013
2017/08/12,-0.128
2017/08/13,-0.214
2017/08/14,-0.243
2017/08/15,-0.217
2017/08/16,-0.271
2017/08/17,-0.21
2017/08/18,-0.114
2017/08/19,-0.27
2017/08/20,-0.184
2017/08/21,-0.314
2017/08/22,-0.227
2017/08/23,-0.22
2017/08/24,-0.104
2017/08/25,2.2
2017/08/26,3.505
2017/08/27,3.447
2017/08/28,3.067
2017/08/29,2.071
2017/08/30,1.289
2017/08/31,0.979
2017/09/01,0.582
2017/09/02,0.231
2017/09/03,0.04
2017/09/04,0.002
2017/09/05,-0.111
2017/09/06,0.01
2017/09/07,-0.032
2017/09/08,-0.226
2017/09/09,-0.207
2017/09/10,-0.19
2017/09/11,-0.078
2017/09/12,-0.181
2017/09/13,-0.002
2017/09/14,-0.098
2017/09/15,-0.227
2017/09/16,-0.243
2017/09/17,-0.279
2017/09/18,-0.011
2017/09/19,-0.084
2017/09/20,-0.057
2017/09/21,-0.178
2017/09/22,2.419
2017/09/23,4.262
2017/09/24,4.142
2017/09/25,3.791
2017/09/26,2.82
2017/09/27,1.852
2017/09/28,1.36
2017/09/29,1.122
2017/09/30,0.841
2017/10/01,0.493
2017/10/02,0.338
2017/10/03,0.154
2017/10/04,-0.06
2017/10/05,-0.42
2017/10/06,-0.149
2017/10/07,0.086
2017/10/08,0.052
2017/10/09,-0.018
2017/10/10,-0.197
2017/10/11,-0.275
2017/10/12,-0.2
2017/10/13,-0.083
2017/10/14,0.008
2017/10/15,-0.113
2017/10/16,-4.617
2017/10/17,-9.233
2017/10/18,-11.464
2017/10/19,-11.584
2017/10/20,-10.287
2017/10/21,-8.276
2017/10/22,-6.232
2017/10/23,-4.374
2017/10/24,-2.895
2017/10/25,-1.694
2017/10/26,-0.872
2017/10/27,-12.832
2017/10/28,-21.575
2017/10/29,-27.347
2017/10/30,-31.293
2017/10/31,-34.117
2017/11/01,19.076
2017/11/02,49.602
2017/11/03,37.613
2017/11/04,23.991
2017/11/05,14.624
2017/11/06,9.131
2017/11/07,5.688
2017/11/08,3.464
2017/11/09,2.163
2017/11/10,1.14
2017/11/11,0.591
2017/11/12,0.346
2017/11/13,0.258
2017/11/14,0.412
2017/11/15,0.234
2017/11/16,0.241
2017/11/17,0.073
2017/11/18,-0.001
2017/11/19,-0.128
2017/11/20,-0.002
2017/11/21,0.097
2017/11/22,-0.006
2017/11/23,0.023
2017/11/24,-0.036
2017/11/25,-0.005
2017/11/26,0.085
2017/11/27,0.298
2017/11/28,0.365
2017/11/29,0.305
2017/11/30,0.133
2017/12/01,0.066
2017/12/02,0.19
2017/12/03,0.302
2017/12/04,1.117
2017/12/05,1.654
2017/12/06,1.942
2017/12/07,1.048
2017/12/08,0.328
2017/12/09,-0.071
2017/12/10,-0.154
2017/12/11,-0.068
2017/12/12,0.079
2017/12/13,0.275
2017/12/14,0.266
2017/12/15,-0.027
2017/12/16,-0.152
2017/12/17,-0.188
2017/12/18,-0.171
2017/12/19,0.258
2017/12/20,0.567
2017/12/21,0.635
2017/12/22,0.373
2017/12/23,-0.464
2017/12/24,-0.969
2017/12/25,-1.168
2017/12/26,-1.01
2017/12/27,-0.707
2017/12/28,-0.285
2017/12/29,0.201
2017/12/30,0.455
2017/12/31,0.207
2018/01/01,-0.046
2018/01/02,0.212
2018/01/03,0.86
2018/01/04,1.323
2018/01/05,1.631
2018/01/06,1.365
2018/01/07,0.73
2018/01/08,0.558
2018/01/09,0.532
2018/01/10,0.38
2018/01/11,0.206
2018/01/12,0.117
2018/01/13,0.126
2018/01/14,-0.389
2018/01/15,-0.218
2018/01/16,-0.241
2018/01/17,-0.358
2018/01/18,-0.379
2018/01/19,-0.582
2018/01/20,-1.027
2018/01/21,-1.031
2018/01/22,-1.003
2018/01/23,-0.893
2018/01/24,-0.847
2018/01/25,-0.624
2018/01/26,-0.411
2018/01/27,-0.446
2018/01/28,-0.47
2018/01/29,-0.231
2018/01/30,0.075
2018/01/31,0.193
2018/02/01,0.432
2018/02/02,0.324
2018/02/03,-0.042
2018/02/04,-0.223
2018/02/05,-0.399
2018/02/06,-0.232
2018/02/07,-0.049
2018/02/08,-0.135
2018/02/09,-0.057
2018/02/10,-0.17
2018/02/11,-0.09
2018/02/12,0.007
2018/02/13,0.016
2018/02/14,0.23
2018/02/15,0.107
2018/02/16,0.008
2018/02/17,-0.201
2018/02/18,-0.188
2018/02/19,0.052
2018/02/20,0.376
2018/02/21,0.424
2018/02/22,0.308
2018/02/23,0.079
2018/02/24,0.102
2018/02/25,0.115
2018/02/26,0.225
2018/02/27,0.13
2018/02/28,-0.029
2018/03/01,-0.073
2018/03/02,-0.114
2018/03/03,-0.224
2018/03/04,-0.118
2018/03/05,-0.031
2018/03/06,0.004
2018/03/07,-0.039
2018/03/08,0.06
2018/03/09,0.03
2018/03/10,0.006
2018/03/11,-0.14
2018/03/12,0.073
2018/03/13,0.125
2018/03/14,0.163
2018/03/15,0.078
2018/03/16,-0.068
2018/03/17,-0.008
2018/03/18,-0.112
2018/03/19,-0.231
2018/03/20,-0.26
2018/03/21,-0.179
2018/03/22,-0.268
2018/03/23,-0.206
2018/03/24,-0.315
2018/03/25,-0.283
2018/03/26,-0.173
2018/03/27,0.085
2018/03/28,0.166
2018/03/29,0.339
2018/03/30,0.242
2018/03/31,-0.102
2018/04/01,-0.223
2018/04/02,-0.387
2018/04/03,-0.23
2018/04/04,-0.089
2018/04/05,-0.122
2018/04/06,-0.136
2018/04/07,-0.119
2018/04/08,-0.11
2018/04/09,0.038
2018/04/10,-0.037
2018/04/11,0.133
2018/04/12,0.37
2018/04/13,0.395
2018/04/14,0.344
2018/04/15,0.219
2018/04/16,0.135
2018/04/17,0.29
2018/04/18,0.447
2018/04/19,0.436
2018/04/20,0.565
2018/04/21,0.209
2018/04/22,-0.094
2018/04/23,0.042
2018/04/24,0.286
2018/04/25,0.168
2018/04/26,-0.061
2018/04/27,0.15
2018/04/28,0.293
2018/04/29,0.059
2018/04/30,0.123
2018/05/01,0.406
2018/05/02,0.321
2018/05/03,0.261
2018/05/04,0.311
2018/05/05,0.07
2018/05/06,-0.143
2018/05/07,-0.38
2018/05/08,-0.241
2018/05/09,-0.084
2018/05/10,0.111
2018/05/11,0.05
2018/05/12,-0.026
2018/05/13,-0.075
2018/05/14,0.185
2018/05/15,0.119
2018/05/16,0.223
2018/05/17,0.137
2018/05/18,0.204
2018/05/19,0.305
2018/05/20,0.234
2018/05/21,0.048
2018/05/22,0.126
2018/05/23,0.062
2018/05/24,0.211
2018/05/25,0.123
2018/05/26,-0.149
2018/05/27,-0.104
2018/05/28,-0.182
2018/05/29,-0.094
2018/05/30,0.075
2018/05/31,0.075
2018/06/01,0.095
2018/06/02,0.076
2018/06/03,0.081
2018/06/04,-0.041
2018/06/05,0.068
2018/06/06,0.048
2018/06/07,0.003
2018/06/08,-0.111
2018/06/09,-0.01
2018/06/10,-0.001
2018/06/11,-0.043
2018/06/12,-0.189
2018/06/13,-0.334
2018/06/14,-0.393
2018/06/15,-0.4
2018/06/16,-0.534
2018/06/17,-0.644
2018/06/18,-0.698
2018/06/19,-0.312
2018/06/20,-0.068
2018/06/21,-0.06
2018/06/22,0.033
2018/06/23,-0.13
2018/06/24,-0.142
2018/06/25,0.364
2018/06/26,0.448
2018/06/27,0.166
2018/06/28,0.143
2018/06/29,0.142
2018/06/30,-0.101
2018/07/01,-0.17
2018/07/02,-0.355
2018/07/03,-0.165
2018/07/04,-0.062
2018/07/05,0.049
2018/07/06,0.022
2018/07/07,0.04
2018/07/08,0.32
2018/07/09,0.107
2018/07/10,0.081
2018/07/11,-0.232
2018/07/12,-0.523
2018/07/13,-0.521
2018/07/14,-0.528
2018/07/15,-0.591
2018/07/16,-0.106
2018/07/17,0.139
2018/07/18,0.502
2018/07/19,0.553
2018/07/20,0.372
2018/07/21,-0.126
2018/07/22,-0.354
2018/07/23,-0.154
2018/07/24,0.124
2018/07/25,0.072
2018/07/26,0.098
2018/07/27,-0.013
2018/07/28,-0.254
2018/07/29,-0.396
2018/07/30,-0.312
2018/07/31,-0.11
2018/08/01,0.144
2018/08/02,0.275
2018/08/03,0.157
2018/08/04,-0.133
2018/08/05,-0.136
2018/08/06,-0.065
2018/08/07,0.089
2018/08/08,-0.007
2018/08/09,-0.03
2018/08/10,-0.019
2018/08/11,-0.048
2018/08/12,0.174
2018/08/13,0.214
2018/08/14,0.016
2018/08/15,-0.142
2018/08/16,-0.146
2018/08/17,0.102
2018/08/18,0.153
2018/08/19,0.035
2018/08/20,-0.054
2018/08/21,-0.148
2018/08/22,-0.094
2018/08/23,0.109
2018/08/24,0.017
2018/08/25,-0.025
2018/08/26,-0.082
2018/08/27,-0.089
2018/08/28,0.016
2018/08/29,0.097
2018/08/30,0.08
2018/08/31,-0.041
2018/09/01,0.045
2018/09/02,-0.199
2018/09/03,-0.045
2018/09/04,-0.084
2018/09/05,-0.092
2018/09/06,-0.27
2018/09/07,-0.066
2018/09/08,0.043
2018/09/09,0.159
2018/09/10,-0.027
2018/09/11,-0.146
2018/09/12,-0.263
2018/09/13,-0.207
2018/09/14,-0.261
2018/09/15,-0.238
2018/09/16,-0.314
2018/09/17,-0.259
2018/09/18,0.053
2018/09/19,-0.088
2018/09/20,0.02
2018/09/21,-0.043
2018/09/22,0.005
2018/09/23,-0.045
2018/09/24,-0.066
2018/09/25,-0.142
2018/09/26,-0.168
2018/09/27,-0.09
2018/09/28,-0.059
2018/09/29,-0.039
2018/09/30,-0.063
2018/10/01,-0.035
2018/10/02,-0.181
2018/10/03,-0.041
2018/10/04,-0.075
2018/10/05,-0.008
2018/10/06,-0.209
2018/10/07,-0.355
2018/10/08,-0.254
2018/10/09,-0.08
2018/10/10,-0.012
2018/10/11,0.061
2018/10/12,0.036
2018/10/13,-0.006
2018/10/14,-0.04
2018/10/15,0.127
2018/10/16,0.182
2018/10/17,0.14
2018/10/18,0.063
2018/10/19,0.171
2018/10/20,0.035
2018/10/21,0.002
2018/10/22,0.119
2018/10/23,-0.029
2018/10/24,-0.043
2018/10/25,-0.024
2018/10/26,-0.008
2018/10/27,0.047
2018/10/28,-0.003
2018/10/29,0.012
2018/10/30,0.168
2018/10/31,0.007
2018/11/01,0.067
2018/11/02,0.116
2018/11/03,0.024
2018/11/04,-0.025
2018/11/05,0.03
2018/11/06,0.089
2018/11/07,-0.056
2018/11/08,0.013
2018/11/09,0.021
2018/11/10,-0.031
2018/11/11,-0.076
2018/11/12,-0.19
2018/11/13,-0.077
2018/11/14,0.067
2018/11/15,0.13
2018/11/16,-0.084
2018/11/17,-0.076
2018/11/18,-0.13
2018/11/19,0.182
2018/11/20,0.3
2018/11/21,0.074
2018/11/22,0.059
2018/11/23,-0.045
2018/11/24,-0.1
2018/11/25,-0.182
2018/11/26,-0.032
2018/11/27,0.233
2018/11/28,0.285
2018/11/29,0.053
2018/11/30,0.049
2018/12/01,0.048
2018/12/02,0.032
2018/12/03,0.076
2018/12/04,0.084
2018/12/05,0.118
2018/12/06,0.043
2018/12/07,0.162
2018/12/08,0.12
2018/12/09,-0.09
2018/12/10,-0.363
2018/12/11,-0.07
2018/12/12,-0.035
2018/12/13,-0.088
2018/12/14,0.056
2018/12/15,-0.062
2018/12/16,0.01
2018/12/17,0.384
2018/12/18,0.624
2018/12/19,0.675
2018/12/20,0.58
2018/12/21,0.476
2018/12/22,0.176
2018/12/23,0.107
2018/12/24,-0.043
2018/12/25,-0.206
2018/12/26,-0.252
2018/12/27,-0.086
2018/12/28,0.005
2018/12/29,-0.071
2018/12/30,0.035
2018/12/31,0.032
2019/01/01,0.12
2019/01/02,0.032
2019/01/03,0.749
2019/01/04,1.165
2019/01/05,1.027
2019/01/06,0.841
2019/01/07,0.579
2019/01/08,0.476
2019/01/09,0.276
2019/01/10,0.224
2019/01/11,0.193
2019/01/12,0.212
2019/01/13,-0.008
2019/01/14,-0.134
2019/01/15,-0.147
2019/01/16,0.084
2019/01/17,0.145
2019/01/18,0.006
2019/01/19,-0.229
2019/01/20,-0.146
2019/01/21,1.195
2019/01/22,1.91
2019/01/23,2.142
2019/01/24,1.662
2019/01/25,1.081
2019/01/26,0.774
2019/01/27,0.663
2019/01/28,0.884
2019/01/29,0.956
2019/01/30,0.645
2019/01/31,0.41
2019/02/01,0.466
2019/02/02,0.246
2019/02/03,0.269
2019/02/04,0.072
2019/02/05,0.034
2019/02/06,0.051
2019/02/07,-0.007
2019/02/08,-0.056
2019/02/09,-0.015
2019/02/10,1.773
2019/02/11,2.962
2019/02/12,2.789
2019/02/13,2.51
2019/02/14,2.038
2019/02/15,1.546
2019/02/16,0.902
2019/02/17,0.712
2019/02/18,0.408
2019/02/19,-0.076
2019/02/20,-0.199
2019/02/21,-0.219
2019/02/22,-0.149
2019/02/23,-0.413
2019/02/24,-0.254
2019/02/25,-0.041
2019/02/26,-0.049
2019/02/27,-0.075
2019/02/28,-0.323
2019/03/01,-3.765
2019/03/02,-6.217
2019/03/03,-6.826
2019/03/04,-6.221
2019/03/05,-5.114
2019/03/06,-3.818
2019/03/07,-2.731
2019/03/08,-1.778
2019/03/09,-1.073
2019/03/10,-0.87
2019/03/11,-0.49
2019/03/12,-0.338
2019/03/13,-0.145
2019/03/14,-0.069
2019/03/15,-0.041
2019/03/16,-0.195
2019/03/17,-0.086
2019/03/18,0.105
2019/03/19,0.103
2019/03/20,-0.049
2019/03/21,0.063
2019/03/22,0.071
2019/03/23,0.011
2019/03/24,-0.032
2019/03/25,-0.041
2019/03/26,0.104
2019/03/27,-0.014
2019/03/28,0.062
2019/03/29,0.125
2019/03/30,0.134
2019/03/31,0.026
2019/04/01,-0.052
2019/04/02,0.043
2019/04/03,0.148
2019/04/04,0.045
2019/04/05,-0.078
2019/04/06,-0.181
2019/04/07,-0.253
2019/04/08,-0.187
2019/04/09,-0.09
2019/04/10,-0.077
2019/04/11,0.068
2019/04/12,0.079
2019/04/13,-0.065
2019/04/14,-0.031
2019/04/15,-0.029
2019/04/16,0.041
2019/04/17,0.131
2019/04/18,0.114
2019/04/19,-0.006
2019/04/20,0.076
2019/04/21,-0.046
2019/04/22,-0.064
2019/04/23,0.213
2019/04/24,0.169
2019/04/25,-0.057
2019/04/26,-0.159
2019/04/27,-0.22
2019/04/28,-0.05
