Date,hashrate30trx
2016/04/28,1.571
2016/04/29,1.556
2016/04/30,1.543
2016/05/01,1.53
2016/05/02,1.515
2016/05/03,1.5
2016/05/04,1.485
2016/05/05,1.469
2016/05/06,1.453
2016/05/07,1.435
2016/05/08,1.417
2016/05/09,1.399
2016/05/10,1.382
2016/05/11,1.362
2016/05/12,1.343
2016/05/13,1.325
2016/05/14,1.308
2016/05/15,1.292
2016/05/16,1.276
2016/05/17,1.26
2016/05/18,1.244
2016/05/19,1.231
2016/05/20,1.219
2016/05/21,1.209
2016/05/22,1.199
2016/05/23,1.19
2016/05/24,1.181
2016/05/25,1.173
2016/05/26,1.166
2016/05/27,1.159
2016/05/28,1.152
2016/05/29,1.146
2016/05/30,1.141
2016/05/31,1.134
2016/06/01,1.125
2016/06/02,1.116
2016/06/03,1.107
2016/06/04,1.1
2016/06/05,1.091
2016/06/06,1.082
2016/06/07,1.074
2016/06/08,1.066
2016/06/09,1.06
2016/06/10,1.052
2016/06/11,1.044
2016/06/12,1.036
2016/06/13,1.029
2016/06/14,1.024
2016/06/15,1.018
2016/06/16,1.012
2016/06/17,1.007
2016/06/18,1.002
2016/06/19,0.997
2016/06/20,0.991
2016/06/21,0.984
2016/06/22,0.977
2016/06/23,0.971
2016/06/24,0.966
2016/06/25,0.96
2016/06/26,0.954
2016/06/27,0.95
2016/06/28,0.946
2016/06/29,0.942
2016/06/30,0.938
2016/07/01,0.933
2016/07/02,0.929
2016/07/03,0.925
2016/07/04,0.922
2016/07/05,0.918
2016/07/06,0.913
2016/07/07,0.908
2016/07/08,0.902
2016/07/09,0.896
2016/07/10,0.888
2016/07/11,0.881
2016/07/12,0.874
2016/07/13,0.866
2016/07/14,0.859
2016/07/15,0.85
2016/07/16,0.84
2016/07/17,0.829
2016/07/18,0.819
2016/07/19,0.808
2016/07/20,0.796
2016/07/21,0.785
2016/07/22,0.772
2016/07/23,0.76
2016/07/24,0.747
2016/07/25,0.733
2016/07/26,0.716
2016/07/27,0.695
2016/07/28,0.673
2016/07/29,0.65
2016/07/30,0.625
2016/07/31,0.6
2016/08/01,0.574
2016/08/02,0.545
2016/08/03,0.514
2016/08/04,0.483
2016/08/05,0.453
2016/08/06,0.423
2016/08/07,0.395
2016/08/08,0.369
2016/08/09,0.346
2016/08/10,0.327
2016/08/11,0.312
2016/08/12,0.3
2016/08/13,0.289
2016/08/14,0.281
2016/08/15,0.274
2016/08/16,0.27
2016/08/17,0.267
2016/08/18,0.266
2016/08/19,0.266
2016/08/20,0.268
2016/08/21,0.271
2016/08/22,0.277
2016/08/23,0.283
2016/08/24,0.291
2016/08/25,0.301
2016/08/26,0.312
2016/08/27,0.324
2016/08/28,0.337
2016/08/29,0.35
2016/08/30,0.362
2016/08/31,0.373
2016/09/01,0.385
2016/09/02,0.397
2016/09/03,0.407
2016/09/04,0.414
2016/09/05,0.42
2016/09/06,0.425
2016/09/07,0.429
2016/09/08,0.432
2016/09/09,0.434
2016/09/10,0.435
2016/09/11,0.438
2016/09/12,0.44
2016/09/13,0.442
2016/09/14,0.445
2016/09/15,0.448
2016/09/16,0.452
2016/09/17,0.456
2016/09/18,0.457
2016/09/19,0.455
2016/09/20,0.456
2016/09/21,0.458
2016/09/22,0.459
2016/09/23,0.461
2016/09/24,0.466
2016/09/25,0.472
2016/09/26,0.478
2016/09/27,0.485
2016/09/28,0.494
2016/09/29,0.503
2016/09/30,0.513
2016/10/01,0.523
2016/10/02,0.535
2016/10/03,0.546
2016/10/04,0.558
2016/10/05,0.57
2016/10/06,0.581
2016/10/07,0.591
2016/10/08,0.6
2016/10/09,0.609
2016/10/10,0.619
2016/10/11,0.628
2016/10/12,0.635
2016/10/13,0.643
2016/10/14,0.651
2016/10/15,0.66
2016/10/16,0.67
2016/10/17,0.679
2016/10/18,0.687
2016/10/19,0.695
2016/10/20,0.704
2016/10/21,0.713
2016/10/22,0.723
2016/10/23,0.731
2016/10/24,0.738
2016/10/25,0.745
2016/10/26,0.752
2016/10/27,0.757
2016/10/28,0.759
2016/10/29,0.752
2016/10/30,0.736
2016/10/31,0.715
2016/11/01,0.686
2016/11/02,0.648
2016/11/03,0.603
2016/11/04,0.551
2016/11/05,0.492
2016/11/06,0.429
2016/11/07,0.366
2016/11/08,0.306
2016/11/09,0.249
2016/11/10,0.193
2016/11/11,0.137
2016/11/12,0.083
2016/11/13,0.033
2016/11/14,-0.013
2016/11/15,-0.055
2016/11/16,-0.093
2016/11/17,-0.13
2016/11/18,-0.162
2016/11/19,-0.19
2016/11/20,-0.211
2016/11/21,-0.225
2016/11/22,-0.234
2016/11/23,-0.24
2016/11/24,-0.246
2016/11/25,-0.251
2016/11/26,-0.255
2016/11/27,-0.259
2016/11/28,-0.261
2016/11/29,-0.262
2016/11/30,-0.264
2016/12/01,-0.265
2016/12/02,-0.265
2016/12/03,-0.264
2016/12/04,-0.262
2016/12/05,-0.259
2016/12/06,-0.256
2016/12/07,-0.253
2016/12/08,-0.247
2016/12/09,-0.239
2016/12/10,-0.229
2016/12/11,-0.216
2016/12/12,-0.202
2016/12/13,-0.187
2016/12/14,-0.17
2016/12/15,-0.153
2016/12/16,-0.134
2016/12/17,-0.114
2016/12/18,-0.093
2016/12/19,-0.07
2016/12/20,-0.046
2016/12/21,-0.021
2016/12/22,0.003
2016/12/23,0.025
2016/12/24,0.041
2016/12/25,0.056
2016/12/26,0.068
2016/12/27,0.079
2016/12/28,0.088
2016/12/29,0.094
2016/12/30,0.099
2016/12/31,0.103
2017/01/01,0.105
2017/01/02,0.107
2017/01/03,0.108
2017/01/04,0.112
2017/01/05,0.118
2017/01/06,0.126
2017/01/07,0.136
2017/01/08,0.149
2017/01/09,0.164
2017/01/10,0.181
2017/01/11,0.2
2017/01/12,0.22
2017/01/13,0.241
2017/01/14,0.264
2017/01/15,0.287
2017/01/16,0.31
2017/01/17,0.333
2017/01/18,0.355
2017/01/19,0.378
2017/01/20,0.4
2017/01/21,0.422
2017/01/22,0.443
2017/01/23,0.465
2017/01/24,0.485
2017/01/25,0.504
2017/01/26,0.522
2017/01/27,0.539
2017/01/28,0.555
2017/01/29,0.568
2017/01/30,0.58
2017/01/31,0.591
2017/02/01,0.6
2017/02/02,0.608
2017/02/03,0.613
2017/02/04,0.618
2017/02/05,0.623
2017/02/06,0.629
2017/02/07,0.634
2017/02/08,0.64
2017/02/09,0.645
2017/02/10,0.65
2017/02/11,0.656
2017/02/12,0.662
2017/02/13,0.669
2017/02/14,0.676
2017/02/15,0.683
2017/02/16,0.69
2017/02/17,0.697
2017/02/18,0.704
2017/02/19,0.712
2017/02/20,0.719
2017/02/21,0.727
2017/02/22,0.734
2017/02/23,0.741
2017/02/24,0.747
2017/02/25,0.753
2017/02/26,0.76
2017/02/27,0.769
2017/02/28,0.779
2017/03/01,0.789
2017/03/02,0.799
2017/03/03,0.809
2017/03/04,0.82
2017/03/05,0.832
2017/03/06,0.844
2017/03/07,0.856
2017/03/08,0.868
2017/03/09,0.88
2017/03/10,0.892
2017/03/11,0.904
2017/03/12,0.916
2017/03/13,0.928
2017/03/14,0.939
2017/03/15,0.951
2017/03/16,0.963
2017/03/17,0.976
2017/03/18,0.991
2017/03/19,1.003
2017/03/20,1.016
2017/03/21,1.028
2017/03/22,1.04
2017/03/23,1.052
2017/03/24,1.063
2017/03/25,1.074
2017/03/26,1.086
2017/03/27,1.099
2017/03/28,1.112
2017/03/29,1.126
2017/03/30,1.14
2017/03/31,1.154
2017/04/01,1.168
2017/04/02,1.179
2017/04/03,1.187
2017/04/04,1.193
2017/04/05,1.199
2017/04/06,1.204
2017/04/07,1.208
2017/04/08,1.211
2017/04/09,1.212
2017/04/10,1.211
2017/04/11,1.209
2017/04/12,1.205
2017/04/13,1.199
2017/04/14,1.195
2017/04/15,1.19
2017/04/16,1.185
2017/04/17,1.18
2017/04/18,1.176
2017/04/19,1.171
2017/04/20,1.165
2017/04/21,1.16
2017/04/22,1.156
2017/04/23,1.151
2017/04/24,1.146
2017/04/25,1.141
2017/04/26,1.135
2017/04/27,1.129
2017/04/28,1.125
2017/04/29,1.122
2017/04/30,1.121
2017/05/01,1.119
2017/05/02,1.117
2017/05/03,1.115
2017/05/04,1.112
2017/05/05,1.11
2017/05/06,1.109
2017/05/07,1.108
2017/05/08,1.106
2017/05/09,1.104
2017/05/10,1.103
2017/05/11,1.102
2017/05/12,1.102
2017/05/13,1.102
2017/05/14,1.102
2017/05/15,1.103
2017/05/16,1.105
2017/05/17,1.106
2017/05/18,1.106
2017/05/19,1.107
2017/05/20,1.109
2017/05/21,1.113
2017/05/22,1.119
2017/05/23,1.125
2017/05/24,1.131
2017/05/25,1.137
2017/05/26,1.141
2017/05/27,1.146
2017/05/28,1.15
2017/05/29,1.156
2017/05/30,1.166
2017/05/31,1.176
2017/06/01,1.189
2017/06/02,1.202
2017/06/03,1.216
2017/06/04,1.23
2017/06/05,1.246
2017/06/06,1.262
2017/06/07,1.279
2017/06/08,1.298
2017/06/09,1.316
2017/06/10,1.335
2017/06/11,1.355
2017/06/12,1.376
2017/06/13,1.397
2017/06/14,1.418
2017/06/15,1.44
2017/06/16,1.461
2017/06/17,1.484
2017/06/18,1.506
2017/06/19,1.529
2017/06/20,1.55
2017/06/21,1.571
2017/06/22,1.59
2017/06/23,1.607
2017/06/24,1.621
2017/06/25,1.634
2017/06/26,1.646
2017/06/27,1.656
2017/06/28,1.665
2017/06/29,1.674
2017/06/30,1.681
2017/07/01,1.687
2017/07/02,1.692
2017/07/03,1.696
2017/07/04,1.7
2017/07/05,1.702
2017/07/06,1.701
2017/07/07,1.7
2017/07/08,1.696
2017/07/09,1.691
2017/07/10,1.685
2017/07/11,1.676
2017/07/12,1.664
2017/07/13,1.65
2017/07/14,1.631
2017/07/15,1.611
2017/07/16,1.591
2017/07/17,1.568
2017/07/18,1.543
2017/07/19,1.518
2017/07/20,1.494
2017/07/21,1.472
2017/07/22,1.449
2017/07/23,1.428
2017/07/24,1.406
2017/07/25,1.386
2017/07/26,1.367
2017/07/27,1.348
2017/07/28,1.329
2017/07/29,1.309
2017/07/30,1.291
2017/07/31,1.273
2017/08/01,1.257
2017/08/02,1.24
2017/08/03,1.222
2017/08/04,1.203
2017/08/05,1.184
2017/08/06,1.164
2017/08/07,1.145
2017/08/08,1.128
2017/08/09,1.111
2017/08/10,1.095
2017/08/11,1.079
2017/08/12,1.065
2017/08/13,1.052
2017/08/14,1.041
2017/08/15,1.031
2017/08/16,1.022
2017/08/17,1.014
2017/08/18,1.007
2017/08/19,1.001
2017/08/20,0.995
2017/08/21,0.99
2017/08/22,0.986
2017/08/23,0.982
2017/08/24,0.978
2017/08/25,0.974
2017/08/26,0.968
2017/08/27,0.961
2017/08/28,0.951
2017/08/29,0.943
2017/08/30,0.934
2017/08/31,0.925
2017/09/01,0.916
2017/09/02,0.906
2017/09/03,0.895
2017/09/04,0.884
2017/09/05,0.874
2017/09/06,0.862
2017/09/07,0.851
2017/09/08,0.841
2017/09/09,0.832
2017/09/10,0.823
2017/09/11,0.812
2017/09/12,0.803
2017/09/13,0.794
2017/09/14,0.785
2017/09/15,0.776
2017/09/16,0.768
2017/09/17,0.76
2017/09/18,0.751
2017/09/19,0.743
2017/09/20,0.734
2017/09/21,0.725
2017/09/22,0.716
2017/09/23,0.705
2017/09/24,0.693
2017/09/25,0.68
2017/09/26,0.665
2017/09/27,0.65
2017/09/28,0.633
2017/09/29,0.615
2017/09/30,0.594
2017/10/01,0.573
2017/10/02,0.553
2017/10/03,0.532
2017/10/04,0.512
2017/10/05,0.494
2017/10/06,0.477
2017/10/07,0.459
2017/10/08,0.442
2017/10/09,0.426
2017/10/10,0.41
2017/10/11,0.397
2017/10/12,0.385
2017/10/13,0.374
2017/10/14,0.364
2017/10/15,0.354
2017/10/16,0.346
2017/10/17,0.341
2017/10/18,0.336
2017/10/19,0.335
2017/10/20,0.335
2017/10/21,0.336
2017/10/22,0.338
2017/10/23,0.341
2017/10/24,0.345
2017/10/25,0.35
2017/10/26,0.353
2017/10/27,0.325
2017/10/28,0.271
2017/10/29,0.197
2017/10/30,0.107
2017/10/31,0.006
2017/11/01,-0.071
2017/11/02,-0.13
2017/11/03,-0.173
2017/11/04,-0.203
2017/11/05,-0.221
2017/11/06,-0.229
2017/11/07,-0.229
2017/11/08,-0.222
2017/11/09,-0.21
2017/11/10,-0.193
2017/11/11,-0.172
2017/11/12,-0.147
2017/11/13,-0.12
2017/11/14,-0.092
2017/11/15,-0.063
2017/11/16,-0.034
2017/11/17,-0.007
2017/11/18,0.019
2017/11/19,0.045
2017/11/20,0.071
2017/11/21,0.097
2017/11/22,0.123
2017/11/23,0.149
2017/11/24,0.175
2017/11/25,0.202
2017/11/26,0.228
2017/11/27,0.253
2017/11/28,0.276
2017/11/29,0.298
2017/11/30,0.319
2017/12/01,0.338
2017/12/02,0.357
2017/12/03,0.372
2017/12/04,0.387
2017/12/05,0.4
2017/12/06,0.41
2017/12/07,0.42
2017/12/08,0.428
2017/12/09,0.436
2017/12/10,0.443
2017/12/11,0.449
2017/12/12,0.454
2017/12/13,0.46
2017/12/14,0.467
2017/12/15,0.476
2017/12/16,0.486
2017/12/17,0.497
2017/12/18,0.509
2017/12/19,0.521
2017/12/20,0.533
2017/12/21,0.544
2017/12/22,0.554
2017/12/23,0.564
2017/12/24,0.574
2017/12/25,0.584
2017/12/26,0.594
2017/12/27,0.603
2017/12/28,0.612
2017/12/29,0.621
2017/12/30,0.629
2017/12/31,0.637
2018/01/01,0.645
2018/01/02,0.652
2018/01/03,0.658
2018/01/04,0.665
2018/01/05,0.671
2018/01/06,0.677
2018/01/07,0.683
2018/01/08,0.69
2018/01/09,0.696
2018/01/10,0.702
2018/01/11,0.71
2018/01/12,0.719
2018/01/13,0.728
2018/01/14,0.737
2018/01/15,0.746
2018/01/16,0.755
2018/01/17,0.765
2018/01/18,0.774
2018/01/19,0.783
2018/01/20,0.792
2018/01/21,0.8
2018/01/22,0.808
2018/01/23,0.815
2018/01/24,0.822
2018/01/25,0.829
2018/01/26,0.836
2018/01/27,0.842
2018/01/28,0.847
2018/01/29,0.852
2018/01/30,0.857
2018/01/31,0.862
2018/02/01,0.868
2018/02/02,0.874
2018/02/03,0.881
2018/02/04,0.887
2018/02/05,0.893
2018/02/06,0.899
2018/02/07,0.904
2018/02/08,0.909
2018/02/09,0.913
2018/02/10,0.916
2018/02/11,0.918
2018/02/12,0.921
2018/02/13,0.923
2018/02/14,0.924
2018/02/15,0.923
2018/02/16,0.922
2018/02/17,0.92
2018/02/18,0.917
2018/02/19,0.913
2018/02/20,0.907
2018/02/21,0.9
2018/02/22,0.892
2018/02/23,0.883
2018/02/24,0.874
2018/02/25,0.864
2018/02/26,0.854
2018/02/27,0.843
2018/02/28,0.832
2018/03/01,0.82
2018/03/02,0.81
2018/03/03,0.799
2018/03/04,0.789
2018/03/05,0.778
2018/03/06,0.767
2018/03/07,0.757
2018/03/08,0.746
2018/03/09,0.736
2018/03/10,0.725
2018/03/11,0.714
2018/03/12,0.702
2018/03/13,0.69
2018/03/14,0.678
2018/03/15,0.665
2018/03/16,0.654
2018/03/17,0.643
2018/03/18,0.631
2018/03/19,0.621
2018/03/20,0.61
2018/03/21,0.599
2018/03/22,0.587
2018/03/23,0.576
2018/03/24,0.564
2018/03/25,0.552
2018/03/26,0.54
2018/03/27,0.529
2018/03/28,0.517
2018/03/29,0.505
2018/03/30,0.492
2018/03/31,0.479
2018/04/01,0.465
2018/04/02,0.451
2018/04/03,0.437
2018/04/04,0.422
2018/04/05,0.407
2018/04/06,0.393
2018/04/07,0.379
2018/04/08,0.365
2018/04/09,0.35
2018/04/10,0.335
2018/04/11,0.32
2018/04/12,0.306
2018/04/13,0.291
2018/04/14,0.277
2018/04/15,0.263
2018/04/16,0.25
2018/04/17,0.237
2018/04/18,0.224
2018/04/19,0.212
2018/04/20,0.2
2018/04/21,0.189
2018/04/22,0.178
2018/04/23,0.169
2018/04/24,0.16
2018/04/25,0.151
2018/04/26,0.145
2018/04/27,0.138
2018/04/28,0.131
2018/04/29,0.126
2018/04/30,0.122
2018/05/01,0.117
2018/05/02,0.113
2018/05/03,0.109
2018/05/04,0.106
2018/05/05,0.105
2018/05/06,0.104
2018/05/07,0.104
2018/05/08,0.106
2018/05/09,0.107
2018/05/10,0.109
2018/05/11,0.111
2018/05/12,0.114
2018/05/13,0.117
2018/05/14,0.121
2018/05/15,0.123
2018/05/16,0.125
2018/05/17,0.127
2018/05/18,0.129
2018/05/19,0.13
2018/05/20,0.132
2018/05/21,0.133
2018/05/22,0.135
2018/05/23,0.136
2018/05/24,0.136
2018/05/25,0.135
2018/05/26,0.134
2018/05/27,0.132
2018/05/28,0.13
2018/05/29,0.127
2018/05/30,0.124
2018/05/31,0.121
2018/06/01,0.117
2018/06/02,0.113
2018/06/03,0.109
2018/06/04,0.105
2018/06/05,0.101
2018/06/06,0.097
2018/06/07,0.092
2018/06/08,0.088
2018/06/09,0.086
2018/06/10,0.083
2018/06/11,0.081
2018/06/12,0.08
2018/06/13,0.078
2018/06/14,0.077
2018/06/15,0.075
2018/06/16,0.074
2018/06/17,0.072
2018/06/18,0.071
2018/06/19,0.071
2018/06/20,0.072
2018/06/21,0.073
2018/06/22,0.076
2018/06/23,0.078
2018/06/24,0.08
2018/06/25,0.083
2018/06/26,0.086
2018/06/27,0.089
2018/06/28,0.092
2018/06/29,0.094
2018/06/30,0.096
2018/07/01,0.098
2018/07/02,0.099
2018/07/03,0.101
2018/07/04,0.103
2018/07/05,0.105
2018/07/06,0.108
2018/07/07,0.11
2018/07/08,0.113
2018/07/09,0.116
2018/07/10,0.118
2018/07/11,0.119
2018/07/12,0.12
2018/07/13,0.12
2018/07/14,0.118
2018/07/15,0.117
2018/07/16,0.115
2018/07/17,0.113
2018/07/18,0.112
2018/07/19,0.11
2018/07/20,0.107
2018/07/21,0.103
2018/07/22,0.098
2018/07/23,0.095
2018/07/24,0.091
2018/07/25,0.089
2018/07/26,0.087
2018/07/27,0.086
2018/07/28,0.085
2018/07/29,0.084
2018/07/30,0.084
2018/07/31,0.084
2018/08/01,0.084
2018/08/02,0.085
2018/08/03,0.085
2018/08/04,0.086
2018/08/05,0.087
2018/08/06,0.088
2018/08/07,0.09
2018/08/08,0.091
2018/08/09,0.093
2018/08/10,0.095
2018/08/11,0.096
2018/08/12,0.097
2018/08/13,0.097
2018/08/14,0.096
2018/08/15,0.095
2018/08/16,0.092
2018/08/17,0.09
2018/08/18,0.086
2018/08/19,0.083
2018/08/20,0.079
2018/08/21,0.075
2018/08/22,0.072
2018/08/23,0.068
2018/08/24,0.065
2018/08/25,0.061
2018/08/26,0.057
2018/08/27,0.054
2018/08/28,0.051
2018/08/29,0.047
2018/08/30,0.043
2018/08/31,0.039
2018/09/01,0.035
2018/09/02,0.03
2018/09/03,0.025
2018/09/04,0.02
2018/09/05,0.015
2018/09/06,0.01
2018/09/07,0.004
2018/09/08,-0.001
2018/09/09,-0.008
2018/09/10,-0.016
2018/09/11,-0.025
2018/09/12,-0.035
2018/09/13,-0.046
2018/09/14,-0.058
2018/09/15,-0.069
2018/09/16,-0.081
2018/09/17,-0.092
2018/09/18,-0.103
2018/09/19,-0.113
2018/09/20,-0.122
2018/09/21,-0.131
2018/09/22,-0.138
2018/09/23,-0.145
2018/09/24,-0.15
2018/09/25,-0.155
2018/09/26,-0.158
2018/09/27,-0.161
2018/09/28,-0.162
2018/09/29,-0.163
2018/09/30,-0.163
2018/10/01,-0.163
2018/10/02,-0.163
2018/10/03,-0.163
2018/10/04,-0.162
2018/10/05,-0.161
2018/10/06,-0.16
2018/10/07,-0.158
2018/10/08,-0.156
2018/10/09,-0.153
2018/10/10,-0.149
2018/10/11,-0.146
2018/10/12,-0.143
2018/10/13,-0.141
2018/10/14,-0.138
2018/10/15,-0.136
2018/10/16,-0.134
2018/10/17,-0.132
2018/10/18,-0.13
2018/10/19,-0.128
2018/10/20,-0.127
2018/10/21,-0.126
2018/10/22,-0.126
2018/10/23,-0.126
2018/10/24,-0.126
2018/10/25,-0.127
2018/10/26,-0.128
2018/10/27,-0.129
2018/10/28,-0.131
2018/10/29,-0.133
2018/10/30,-0.135
2018/10/31,-0.136
2018/11/01,-0.138
2018/11/02,-0.141
2018/11/03,-0.144
2018/11/04,-0.147
2018/11/05,-0.151
2018/11/06,-0.154
2018/11/07,-0.157
2018/11/08,-0.16
2018/11/09,-0.162
2018/11/10,-0.165
2018/11/11,-0.166
2018/11/12,-0.168
2018/11/13,-0.169
2018/11/14,-0.17
2018/11/15,-0.171
2018/11/16,-0.17
2018/11/17,-0.171
2018/11/18,-0.171
2018/11/19,-0.172
2018/11/20,-0.173
2018/11/21,-0.176
2018/11/22,-0.181
2018/11/23,-0.187
2018/11/24,-0.193
2018/11/25,-0.201
2018/11/26,-0.21
2018/11/27,-0.221
2018/11/28,-0.234
2018/11/29,-0.249
2018/11/30,-0.265
2018/12/01,-0.281
2018/12/02,-0.299
2018/12/03,-0.316
2018/12/04,-0.334
2018/12/05,-0.351
2018/12/06,-0.368
2018/12/07,-0.386
2018/12/08,-0.403
2018/12/09,-0.42
2018/12/10,-0.437
2018/12/11,-0.453
2018/12/12,-0.469
2018/12/13,-0.484
2018/12/14,-0.5
2018/12/15,-0.515
2018/12/16,-0.529
2018/12/17,-0.543
2018/12/18,-0.557
2018/12/19,-0.57
2018/12/20,-0.582
2018/12/21,-0.594
2018/12/22,-0.604
2018/12/23,-0.613
2018/12/24,-0.619
2018/12/25,-0.623
2018/12/26,-0.623
2018/12/27,-0.621
2018/12/28,-0.618
2018/12/29,-0.612
2018/12/30,-0.606
2018/12/31,-0.597
2019/01/01,-0.589
2019/01/02,-0.58
2019/01/03,-0.569
2019/01/04,-0.559
2019/01/05,-0.547
2019/01/06,-0.534
2019/01/07,-0.519
2019/01/08,-0.504
2019/01/09,-0.488
2019/01/10,-0.472
2019/01/11,-0.456
2019/01/12,-0.44
2019/01/13,-0.425
2019/01/14,-0.409
2019/01/15,-0.393
2019/01/16,-0.379
2019/01/17,-0.365
2019/01/18,-0.353
2019/01/19,-0.34
2019/01/20,-0.327
2019/01/21,-0.316
2019/01/22,-0.305
2019/01/23,-0.296
2019/01/24,-0.287
2019/01/25,-0.28
2019/01/26,-0.274
2019/01/27,-0.269
2019/01/28,-0.267
2019/01/29,-0.268
2019/01/30,-0.273
2019/01/31,-0.279
2019/02/01,-0.288
2019/02/02,-0.299
2019/02/03,-0.311
2019/02/04,-0.325
2019/02/05,-0.339
2019/02/06,-0.354
2019/02/07,-0.368
2019/02/08,-0.383
2019/02/09,-0.397
2019/02/10,-0.41
2019/02/11,-0.422
2019/02/12,-0.433
2019/02/13,-0.442
2019/02/14,-0.452
2019/02/15,-0.46
2019/02/16,-0.468
2019/02/17,-0.474
2019/02/18,-0.479
2019/02/19,-0.482
2019/02/20,-0.482
2019/02/21,-0.481
2019/02/22,-0.478
2019/02/23,-0.473
2019/02/24,-0.465
2019/02/25,-0.457
2019/02/26,-0.447
2019/02/27,-0.436
2019/02/28,-0.425
2019/03/01,-0.413
2019/03/02,-0.4
2019/03/03,-0.388
2019/03/04,-0.377
2019/03/05,-0.365
2019/03/06,-0.354
2019/03/07,-0.342
2019/03/08,-0.331
2019/03/09,-0.32
2019/03/10,-0.31
2019/03/11,-0.3
2019/03/12,-0.291
2019/03/13,-0.283
2019/03/14,-0.275
2019/03/15,-0.268
2019/03/16,-0.26
2019/03/17,-0.252
2019/03/18,-0.245
2019/03/19,-0.239
2019/03/20,-0.232
2019/03/21,-0.226
2019/03/22,-0.221
2019/03/23,-0.215
2019/03/24,-0.21
2019/03/25,-0.205
2019/03/26,-0.202
2019/03/27,-0.199
2019/03/28,-0.197
2019/03/29,-0.195
2019/03/30,-0.195
2019/03/31,-0.196
2019/04/01,-0.196
2019/04/02,-0.196
2019/04/03,-0.195
2019/04/04,-0.194
2019/04/05,-0.193
2019/04/06,-0.19
2019/04/07,-0.188
2019/04/08,-0.184
2019/04/09,-0.181
2019/04/10,-0.176
2019/04/11,-0.17
2019/04/12,-0.164
2019/04/13,-0.157
2019/04/14,-0.149
2019/04/15,-0.14
2019/04/16,-0.131
2019/04/17,-0.122
2019/04/18,-0.115
2019/04/19,-0.107
2019/04/20,-0.1
2019/04/21,-0.093
2019/04/22,-0.085
2019/04/23,-0.078
2019/04/24,-0.072
2019/04/25,-0.066
2019/04/26,-0.061
2019/04/27,-0.055
2019/04/28,-0.05
2019/04/29,-0.045
2019/04/30,-0.039
2019/05/01,-0.034
2019/05/02,-0.028
2019/05/03,-0.023
2019/05/04,-0.017
2019/05/05,-0.011
2019/05/06,-0.005
2019/05/07,0.001
2019/05/08,0.007
2019/05/09,0.012
2019/05/10,0.017
2019/05/11,0.022
2019/05/12,0.028
2019/05/13,0.033
2019/05/14,0.039
2019/05/15,0.045
2019/05/16,0.053
2019/05/17,0.062
2019/05/18,0.072
2019/05/19,0.083
2019/05/20,0.094
2019/05/21,0.104
2019/05/22,0.113
2019/05/23,0.122
2019/05/24,0.129
2019/05/25,0.135
2019/05/26,0.14
2019/05/27,0.145
