Date,transactions14rsi
2016/08/29,49.938
2016/08/30,51.754
2016/08/31,50.241
2016/09/01,52.416
2016/09/02,61.212
2016/09/03,48.317
2016/09/04,51.755
2016/09/05,46.323
2016/09/06,52.632
2016/09/07,52.22
2016/09/08,58.552
2016/09/09,56.284
2016/09/10,45.967
2016/09/11,46.417
2016/09/12,48.176
2016/09/13,45.867
2016/09/14,55.98
2016/09/15,54.77
2016/09/16,58.595
2016/09/17,48.93
2016/09/18,42.551
2016/09/19,44.803
2016/09/20,54.726
2016/09/21,48.179
2016/09/22,53.304
2016/09/23,43.37
2016/09/24,48.253
2016/09/25,45.812
2016/09/26,48.666
2016/09/27,50.594
2016/09/28,48.22
2016/09/29,46.819
2016/09/30,44.161
2016/10/01,54.608
2016/10/02,53.378
2016/10/03,51.215
2016/10/04,56.218
2016/10/05,47.499
2016/10/06,45.035
2016/10/07,49.038
2016/10/08,45.891
2016/10/09,49.515
2016/10/10,50.091
2016/10/11,47.808
2016/10/12,41.953
2016/10/13,43.466
2016/10/14,49.622
2016/10/15,45.101
2016/10/16,45.945
2016/10/17,47.985
2016/10/18,55.838
2016/10/19,48.206
2016/10/20,50.872
2016/10/21,57.682
2016/10/22,47.74
2016/10/23,46.697
2016/10/24,54.36
2016/10/25,52.045
2016/10/26,50.886
2016/10/27,50.488
2016/10/28,49.037
2016/10/29,48.24
2016/10/30,47.921
2016/10/31,51.298
2016/11/01,53.61
2016/11/02,50.08
2016/11/03,49.335
2016/11/04,43.523
2016/11/05,47.041
2016/11/06,45.091
2016/11/07,50.181
2016/11/08,49.935
2016/11/09,49.202
2016/11/10,48.942
2016/11/11,49.676
2016/11/12,49.517
2016/11/13,51.977
2016/11/14,52.159
2016/11/15,53.522
2016/11/16,49.699
2016/11/17,48.726
2016/11/18,51.986
2016/11/19,47.216
2016/11/20,50.313
2016/11/21,50.979
2016/11/22,60.996
2016/11/23,67.953
2016/11/24,45.538
2016/11/25,57.277
2016/11/26,48.173
2016/11/27,49.98
2016/11/28,51.931
2016/11/29,51.193
2016/11/30,47.012
2016/12/01,45.954
2016/12/02,48.687
2016/12/03,48.521
2016/12/04,47.469
2016/12/05,48.841
2016/12/06,53.242
2016/12/07,48.819
2016/12/08,47.391
2016/12/09,48.772
2016/12/10,48.127
2016/12/11,47.061
2016/12/12,46.724
2016/12/13,51.912
2016/12/14,54.052
2016/12/15,52.903
2016/12/16,50.806
2016/12/17,46.629
2016/12/18,44.198
2016/12/19,52.691
2016/12/20,51.413
2016/12/21,56.849
2016/12/22,60.065
2016/12/23,50.155
2016/12/24,45.212
2016/12/25,44.391
2016/12/26,42.913
2016/12/27,49.812
2016/12/28,50.648
2016/12/29,53.256
2016/12/30,51.418
2016/12/31,48.39
2017/01/01,46.206
2017/01/02,47.157
2017/01/03,53.181
2017/01/04,57.218
2017/01/05,56.047
2017/01/06,50.112
2017/01/07,49.933
2017/01/08,49.006
2017/01/09,52.665
2017/01/10,54.679
2017/01/11,51.193
2017/01/12,56.601
2017/01/13,56.835
2017/01/14,47
2017/01/15,46.707
2017/01/16,50.76
2017/01/17,52.16
2017/01/18,50.172
2017/01/19,48.549
2017/01/20,51.22
2017/01/21,48.121
2017/01/22,53.212
2017/01/23,51.428
2017/01/24,56.458
2017/01/25,51.005
2017/01/26,51.73
2017/01/27,51.489
2017/01/28,49.394
2017/01/29,45.788
2017/01/30,49.985
2017/01/31,47.598
2017/02/01,48.959
2017/02/02,47.714
2017/02/03,46.296
2017/02/04,50.753
2017/02/05,52.576
2017/02/06,53.819
2017/02/07,60.475
2017/02/08,58.917
2017/02/09,52.847
2017/02/10,58.999
2017/02/11,49.876
2017/02/12,48.119
2017/02/13,60.877
2017/02/14,62.996
2017/02/15,58.586
2017/02/16,51.259
2017/02/17,50.934
2017/02/18,50.923
2017/02/19,49.335
2017/02/20,51.986
2017/02/21,61.353
2017/02/22,50.936
2017/02/23,47.924
2017/02/24,54.674
2017/02/25,53.707
2017/02/26,51.898
2017/02/27,52.932
2017/02/28,60.473
2017/03/01,59.794
2017/03/02,68.212
2017/03/03,60.212
2017/03/04,54.349
2017/03/05,52.63
2017/03/06,52.619
2017/03/07,57.635
2017/03/08,50.228
2017/03/09,57.482
2017/03/10,58.119
2017/03/11,57.769
2017/03/12,59.275
2017/03/13,69.011
2017/03/14,64.021
2017/03/15,66.347
2017/03/16,77.476
2017/03/17,74.419
2017/03/18,61.29
2017/03/19,57.794
2017/03/20,55.04
2017/03/21,57.089
2017/03/22,53.522
2017/03/23,55.497
2017/03/24,58.318
2017/03/25,55.903
2017/03/26,52.535
2017/03/27,60.46
2017/03/28,53.878
2017/03/29,58.078
2017/03/30,59.51
2017/03/31,62.533
2017/04/01,49.522
2017/04/02,53.403
2017/04/03,58.076
2017/04/04,51.233
2017/04/05,51.73
2017/04/06,55.112
2017/04/07,53.892
2017/04/08,44.472
2017/04/09,45.664
2017/04/10,46.144
2017/04/11,46.366
2017/04/12,48.865
2017/04/13,50.952
2017/04/14,49.251
2017/04/15,45.741
2017/04/16,43.534
2017/04/17,44.843
2017/04/18,51.637
2017/04/19,53.045
2017/04/20,52.852
2017/04/21,49.967
2017/04/22,45.056
2017/04/23,47.589
2017/04/24,50.018
2017/04/25,57.657
2017/04/26,55.193
2017/04/27,62.71
2017/04/28,63.465
2017/04/29,53.301
2017/04/30,55.307
2017/05/01,62.861
2017/05/02,61.641
2017/05/03,53.731
2017/05/04,60.994
2017/05/05,57.47
2017/05/06,50.769
2017/05/07,55.57
2017/05/08,59.548
2017/05/09,57.227
2017/05/10,55.565
2017/05/11,58.553
2017/05/12,53.431
2017/05/13,50.6
2017/05/14,50.608
2017/05/15,59.614
2017/05/16,56.289
2017/05/17,64.217
2017/05/18,62.811
2017/05/19,69.237
2017/05/20,56.011
2017/05/21,60.936
2017/05/22,66.624
2017/05/23,68.637
2017/05/24,68.669
2017/05/25,66.829
2017/05/26,61.373
2017/05/27,54.039
2017/05/28,55.669
2017/05/29,56.602
2017/05/30,65.077
2017/05/31,68.902
2017/06/01,63.442
2017/06/02,61.941
2017/06/03,55.527
2017/06/04,56.654
2017/06/05,59.176
2017/06/06,61.594
2017/06/07,63.126
2017/06/08,56.075
2017/06/09,62.576
2017/06/10,61.711
2017/06/11,67.085
2017/06/12,74.528
2017/06/13,70.32
2017/06/14,61.674
2017/06/15,63.508
2017/06/16,59.789
2017/06/17,58.178
2017/06/18,58.961
2017/06/19,65.985
2017/06/20,69.124
2017/06/21,49.731
2017/06/22,58.737
2017/06/23,57.294
2017/06/24,52.955
2017/06/25,49.85
2017/06/26,60.769
2017/06/27,51.734
2017/06/28,54.178
2017/06/29,52.763
2017/06/30,51.227
2017/07/01,49.529
2017/07/02,50.706
2017/07/03,57.673
2017/07/04,54.48
2017/07/05,52.967
2017/07/06,50.984
2017/07/07,56.045
2017/07/08,49.009
2017/07/09,45.989
2017/07/10,55.871
2017/07/11,54.356
2017/07/12,53.242
2017/07/13,49.997
2017/07/14,48.432
2017/07/15,46.052
2017/07/16,48.727
2017/07/17,48.627
2017/07/18,52.231
2017/07/19,52.069
2017/07/20,48.569
2017/07/21,45.684
2017/07/22,41.582
2017/07/23,51.187
2017/07/24,51.593
2017/07/25,48.242
2017/07/26,45.118
2017/07/27,45.59
2017/07/28,49.551
2017/07/29,42.076
2017/07/30,43.584
2017/07/31,51.163
2017/08/01,46.307
2017/08/02,48.397
2017/08/03,49.294
2017/08/04,52.788
2017/08/05,53.491
2017/08/06,54.137
2017/08/07,56.912
2017/08/08,62.633
2017/08/09,54.641
2017/08/10,62.404
2017/08/11,64.487
2017/08/12,60.932
2017/08/13,59.819
2017/08/14,68.319
2017/08/15,68.614
2017/08/16,68.651
2017/08/17,70.11
2017/08/18,71.627
2017/08/19,58.007
2017/08/20,47.955
2017/08/21,57.665
2017/08/22,53.984
2017/08/23,55.079
2017/08/24,52.103
2017/08/25,52.123
2017/08/26,46.106
2017/08/27,48.576
2017/08/28,53.624
2017/08/29,57.175
2017/08/30,57.8
2017/08/31,55.331
2017/09/01,56.17
2017/09/02,47.515
2017/09/03,43.912
2017/09/04,59.671
2017/09/05,59.843
2017/09/06,64.145
2017/09/07,57.946
2017/09/08,59.298
2017/09/09,50.221
2017/09/10,44.818
2017/09/11,48.891
2017/09/12,52.591
2017/09/13,48.814
2017/09/14,50.244
2017/09/15,55.85
2017/09/16,49.244
2017/09/17,42.533
2017/09/18,49.036
2017/09/19,47.077
2017/09/20,46.065
2017/09/21,45.414
2017/09/22,41.75
2017/09/23,40.865
2017/09/24,43.239
2017/09/25,46.112
2017/09/26,46.06
2017/09/27,46.423
2017/09/28,48.938
2017/09/29,48.608
2017/09/30,44.91
2017/10/01,43.525
2017/10/02,46.817
2017/10/03,49.903
2017/10/04,47.122
2017/10/05,48.253
2017/10/06,49.046
2017/10/07,44.843
2017/10/08,45.839
2017/10/09,51.041
2017/10/10,54.275
2017/10/11,53.337
2017/10/12,56.272
2017/10/13,58.581
2017/10/14,50.076
2017/10/15,49.54
2017/10/16,60.625
2017/10/17,69.478
2017/10/18,63.889
2017/10/19,65.884
2017/10/20,69.862
2017/10/21,58.21
2017/10/22,54.984
2017/10/23,57.974
2017/10/24,60.081
2017/10/25,56.08
2017/10/26,56.664
2017/10/27,26.787
2017/10/28,26.787
2017/10/29,26.787
2017/10/30,26.787
2017/10/31,26.787
2017/11/01,60.542
2017/11/02,60.955
2017/11/03,58.303
2017/11/04,53.305
2017/11/05,54.168
2017/11/06,58.436
2017/11/07,55.987
2017/11/08,56.463
2017/11/09,55.605
2017/11/10,54.943
2017/11/11,50.736
2017/11/12,53.185
2017/11/13,53.73
2017/11/14,55.796
2017/11/15,59.617
2017/11/16,55.679
2017/11/17,56.752
2017/11/18,52.814
2017/11/19,53.164
2017/11/20,57.694
2017/11/21,57.141
2017/11/22,58.711
2017/11/23,57.755
2017/11/24,56.531
2017/11/25,59.377
2017/11/26,57.267
2017/11/27,62.378
2017/11/28,64.472
2017/11/29,66.12
2017/11/30,65.047
2017/12/01,60.765
2017/12/02,61.19
2017/12/03,66.32
2017/12/04,66.893
2017/12/05,65.584
2017/12/06,72.194
2017/12/07,56.482
2017/12/08,63.419
2017/12/09,57.935
2017/12/10,58.545
2017/12/11,65.092
2017/12/12,67.246
2017/12/13,69.014
2017/12/14,70.527
2017/12/15,66.471
2017/12/16,65.991
2017/12/17,63.432
2017/12/18,69.341
2017/12/19,73.913
2017/12/20,63.856
2017/12/21,67.714
2017/12/22,68.985
2017/12/23,55.025
2017/12/24,46.255
2017/12/25,45.967
2017/12/26,49.498
2017/12/27,54.675
2017/12/28,56.455
2017/12/29,62.524
2017/12/30,64.294
2017/12/31,53.238
2018/01/01,51.335
2018/01/02,61.015
2018/01/03,63.685
2018/01/04,66.93
2018/01/05,62.706
2018/01/06,60.341
2018/01/07,56.59
2018/01/08,58.931
2018/01/09,60.424
2018/01/10,56.185
2018/01/11,55.985
2018/01/12,52.966
2018/01/13,55.783
2018/01/14,50.526
2018/01/15,56.203
2018/01/16,59.099
2018/01/17,59.049
2018/01/18,54.826
2018/01/19,46.721
2018/01/20,44.169
2018/01/21,45.374
2018/01/22,43.82
2018/01/23,41.785
2018/01/24,41.098
2018/01/25,35.759
2018/01/26,45.759
2018/01/27,40.727
2018/01/28,43.857
2018/01/29,46.4
2018/01/30,45.008
2018/01/31,43.643
2018/02/01,50.847
2018/02/02,49.407
2018/02/03,41.787
2018/02/04,41.227
2018/02/05,45.551
2018/02/06,46.259
2018/02/07,42.902
2018/02/08,37.171
2018/02/09,43.583
2018/02/10,46.744
2018/02/11,43.397
2018/02/12,46.458
2018/02/13,42.726
2018/02/14,42.763
2018/02/15,44.677
2018/02/16,41.197
2018/02/17,45.443
2018/02/18,44.619
2018/02/19,48.122
2018/02/20,52.538
2018/02/21,50.315
2018/02/22,45.291
2018/02/23,43.761
2018/02/24,43.748
2018/02/25,41.37
2018/02/26,44.943
2018/02/27,42.398
2018/02/28,44.436
2018/03/01,42.194
2018/03/02,47.019
2018/03/03,42.505
2018/03/04,40.718
2018/03/05,49.072
2018/03/06,46.485
2018/03/07,51.377
2018/03/08,45.486
2018/03/09,43.202
2018/03/10,40.033
2018/03/11,41.415
2018/03/12,46.632
2018/03/13,48.158
2018/03/14,46.281
2018/03/15,45.149
2018/03/16,45.154
2018/03/17,40.883
2018/03/18,48.621
2018/03/19,50.164
2018/03/20,46.956
2018/03/21,49.912
2018/03/22,44.153
2018/03/23,48.828
2018/03/24,44.392
2018/03/25,39.184
2018/03/26,46.926
2018/03/27,44.345
2018/03/28,44.087
2018/03/29,44.403
2018/03/30,48.507
2018/03/31,44.983
2018/04/01,42.341
2018/04/02,46.906
2018/04/03,50.646
2018/04/04,49.268
2018/04/05,54.419
2018/04/06,50.497
2018/04/07,42.734
2018/04/08,47.386
2018/04/09,48.445
2018/04/10,45.736
2018/04/11,48.766
2018/04/12,54.784
2018/04/13,57.229
2018/04/14,48.34
2018/04/15,48.97
2018/04/16,52.144
2018/04/17,57.206
2018/04/18,54.1
2018/04/19,60.575
2018/04/20,61.517
2018/04/21,54.737
2018/04/22,54.909
2018/04/23,58.243
2018/04/24,59.053
2018/04/25,57.507
2018/04/26,57.028
2018/04/27,54.247
2018/04/28,55.116
2018/04/29,53.24
2018/04/30,55.133
2018/05/01,48.771
2018/05/02,55.172
2018/05/03,59.042
2018/05/04,68.211
2018/05/05,51.813
2018/05/06,46.259
2018/05/07,51.851
2018/05/08,53.451
2018/05/09,54.051
2018/05/10,55.382
2018/05/11,53.365
2018/05/12,50.758
2018/05/13,48.974
2018/05/14,51.725
2018/05/15,50.061
2018/05/16,52.133
2018/05/17,54.212
2018/05/18,53.865
2018/05/19,55.007
2018/05/20,48.797
2018/05/21,50.951
2018/05/22,52.688
2018/05/23,53.648
2018/05/24,51.375
2018/05/25,50.308
2018/05/26,46.397
2018/05/27,47.975
2018/05/28,56.322
2018/05/29,51.236
2018/05/30,51.701
2018/05/31,53.26
2018/06/01,45.709
2018/06/02,46.788
2018/06/03,51.212
2018/06/04,50.905
2018/06/05,47.999
2018/06/06,45.212
2018/06/07,47.879
2018/06/08,42.204
2018/06/09,48.073
2018/06/10,48.285
2018/06/11,48.023
2018/06/12,48.183
2018/06/13,51.793
2018/06/14,47.659
2018/06/15,47.388
2018/06/16,34.846
2018/06/17,36.134
2018/06/18,42.696
2018/06/19,52.03
2018/06/20,54.374
2018/06/21,48.964
2018/06/22,50.864
2018/06/23,42.185
2018/06/24,41.865
2018/06/25,56.724
2018/06/26,48.275
2018/06/27,51.235
2018/06/28,49.166
2018/06/29,48.414
2018/06/30,41.259
2018/07/01,40.604
2018/07/02,33.286
2018/07/03,40.565
2018/07/04,34.468
2018/07/05,40.59
2018/07/06,37.388
2018/07/07,39.272
2018/07/08,49.008
2018/07/09,50.199
2018/07/10,52.529
2018/07/11,49.532
2018/07/12,45.029
2018/07/13,44.875
2018/07/14,41.808
2018/07/15,38.899
2018/07/16,54.385
2018/07/17,54.225
2018/07/18,56.51
2018/07/19,55.745
2018/07/20,51.601
2018/07/21,48.467
2018/07/22,51.848
2018/07/23,56.525
2018/07/24,57.911
2018/07/25,58.057
2018/07/26,53.412
2018/07/27,57.173
2018/07/28,51.194
2018/07/29,51.981
2018/07/30,54.626
2018/07/31,53.654
2018/08/01,54.529
2018/08/02,56.088
2018/08/03,53.697
2018/08/04,50.847
2018/08/05,49.436
2018/08/06,49.012
2018/08/07,43.617
2018/08/08,38.511
2018/08/09,36.733
2018/08/10,44.409
2018/08/11,48.301
2018/08/12,47.044
2018/08/13,51.708
2018/08/14,51.286
2018/08/15,47.494
2018/08/16,53.531
2018/08/17,44.653
2018/08/18,46.424
2018/08/19,44.323
2018/08/20,49.936
2018/08/21,45.461
2018/08/22,44.662
2018/08/23,45.114
2018/08/24,44.834
2018/08/25,43.187
2018/08/26,42.904
2018/08/27,50.782
2018/08/28,47.624
2018/08/29,41.776
2018/08/30,46.623
2018/08/31,45.248
2018/09/01,52.837
2018/09/02,49.473
2018/09/03,50.525
2018/09/04,46.601
2018/09/05,50.313
2018/09/06,46.76
2018/09/07,46.135
2018/09/08,42.614
2018/09/09,45.199
2018/09/10,44.804
2018/09/11,44.365
2018/09/12,46.146
2018/09/13,44.431
2018/09/14,40.005
2018/09/15,36.7
2018/09/16,34.802
2018/09/17,47.823
2018/09/18,42.695
2018/09/19,43.522
2018/09/20,42.627
2018/09/21,48.455
2018/09/22,41.244
2018/09/23,41.096
2018/09/24,42.648
2018/09/25,47.576
2018/09/26,44.836
2018/09/27,46.21
2018/09/28,45.781
2018/09/29,38.822
2018/09/30,44.965
2018/10/01,44.639
2018/10/02,46.553
2018/10/03,54.838
2018/10/04,54.857
2018/10/05,58.758
2018/10/06,58.917
2018/10/07,46.267
2018/10/08,51.38
2018/10/09,50.71
2018/10/10,48.343
2018/10/11,54.422
2018/10/12,53.367
2018/10/13,50.794
2018/10/14,47.173
2018/10/15,53.183
2018/10/16,54.664
2018/10/17,55.224
2018/10/18,53.135
2018/10/19,57.353
2018/10/20,48.442
2018/10/21,45.484
2018/10/22,53.598
2018/10/23,51.106
2018/10/24,48.402
2018/10/25,48.957
2018/10/26,50.739
2018/10/27,44.523
2018/10/28,45.987
2018/10/29,57.757
2018/10/30,56.954
2018/10/31,54.039
2018/11/01,54.415
2018/11/02,49.233
2018/11/03,44.352
2018/11/04,45.139
2018/11/05,53.75
2018/11/06,55.315
2018/11/07,51.213
2018/11/08,50.082
2018/11/09,49.125
2018/11/10,42.34
2018/11/11,47.484
2018/11/12,52.591
2018/11/13,50.45
2018/11/14,53.749
2018/11/15,51.288
2018/11/16,49.872
2018/11/17,44.317
2018/11/18,42.06
2018/11/19,57.541
2018/11/20,57.788
2018/11/21,52.388
2018/11/22,51.202
2018/11/23,50.179
2018/11/24,43.548
2018/11/25,47.356
2018/11/26,50.537
2018/11/27,51.48
2018/11/28,57.353
2018/11/29,49.705
2018/11/30,53.991
2018/12/01,46.745
2018/12/02,43.873
2018/12/03,49.474
2018/12/04,51.088
2018/12/05,53.936
2018/12/06,53.39
2018/12/07,51.324
2018/12/08,49.131
2018/12/09,44.481
2018/12/10,49.903
2018/12/11,47.864
2018/12/12,47.638
2018/12/13,51.398
2018/12/14,51.588
2018/12/15,49.595
2018/12/16,45.284
2018/12/17,52.08
2018/12/18,50.347
2018/12/19,55.189
2018/12/20,55.718
2018/12/21,56.202
2018/12/22,42.607
2018/12/23,48.43
2018/12/24,55.67
2018/12/25,47.606
2018/12/26,50.03
2018/12/27,48.898
2018/12/28,51.321
2018/12/29,48.367
2018/12/30,40.93
2018/12/31,47.375
2019/01/01,41.528
2019/01/02,53.413
2019/01/03,53.885
2019/01/04,50.002
2019/01/05,47.045
2019/01/06,45.25
2019/01/07,50.665
2019/01/08,50.862
2019/01/09,51.342
2019/01/10,53.48
2019/01/11,49.478
2019/01/12,42.103
2019/01/13,44.943
2019/01/14,53.217
2019/01/15,50.062
2019/01/16,47.449
2019/01/17,48.296
2019/01/18,50.302
2019/01/19,50.323
2019/01/20,50.176
2019/01/21,54.692
2019/01/22,56.826
2019/01/23,49.008
2019/01/24,47.66
2019/01/25,46.141
2019/01/26,42.277
2019/01/27,45.254
2019/01/28,53.654
2019/01/29,53.374
2019/01/30,52.138
2019/01/31,47.859
2019/02/01,45.929
2019/02/02,41.162
2019/02/03,38.842
2019/02/04,38.13
2019/02/05,37.982
2019/02/06,40.241
2019/02/07,40.198
2019/02/08,46.994
2019/02/09,40.686
2019/02/10,37.161
2019/02/11,44.099
2019/02/12,45.335
2019/02/13,52.019
2019/02/14,49.971
2019/02/15,49.193
2019/02/16,47.357
2019/02/17,46.525
2019/02/18,55.135
2019/02/19,57.549
2019/02/20,57.028
2019/02/21,58.781
2019/02/22,56.4
2019/02/23,48.189
2019/02/24,56.228
2019/02/25,59.756
2019/02/26,56.84
2019/02/27,54.75
2019/02/28,54.991
2019/03/01,55.793
2019/03/02,52.413
2019/03/03,47.271
2019/03/04,62.096
2019/03/05,59.004
2019/03/06,56.386
2019/03/07,55.521
2019/03/08,54.045
2019/03/09,53.081
2019/03/10,43.85
2019/03/11,50.601
2019/03/12,53.788
2019/03/13,54.798
2019/03/14,54.863
2019/03/15,51.82
2019/03/16,45.451
2019/03/17,44.332
2019/03/18,54.561
2019/03/19,60.665
2019/03/20,59.879
2019/03/21,58.149
2019/03/22,59.247
2019/03/23,50.122
2019/03/24,48.592
2019/03/25,59.126
2019/03/26,56.658
2019/03/27,56.264
2019/03/28,57.146
2019/03/29,57.798
2019/03/30,60.763
2019/03/31,57.347
2019/04/01,61.751
2019/04/02,67.907
2019/04/03,65.937
2019/04/04,55.61
2019/04/05,49.692
2019/04/06,43.603
2019/04/07,45.195
2019/04/08,54.666
2019/04/09,53.501
2019/04/10,55.093
2019/04/11,59.829
2019/04/12,55.874
2019/04/13,47.868
2019/04/14,42.692
2019/04/15,49.319
2019/04/16,52.203
2019/04/17,54.274
2019/04/18,55.559
2019/04/19,55.086
2019/04/20,54.377
2019/04/21,48.495
2019/04/22,56.518
2019/04/23,57.327
2019/04/24,51.12
2019/04/25,52.218
2019/04/26,50.174
2019/04/27,41.587
2019/04/28,44.782
2019/04/29,48.294
2019/04/30,55.114
2019/05/01,54.721
2019/05/02,47.609
2019/05/03,51.513
2019/05/04,47.456
2019/05/05,48.744
2019/05/06,54.595
2019/05/07,50.267
2019/05/08,52.698
2019/05/09,55.256
2019/05/10,56.725
2019/05/11,57.185
2019/05/12,54.23
2019/05/13,57.996
2019/05/14,63.459
2019/05/15,64.628
2019/05/16,68.496
2019/05/17,57.549
2019/05/18,50.851
2019/05/19,52.212
2019/05/20,59.8
2019/05/21,55.618
2019/05/22,59.518
2019/05/23,57.139
2019/05/24,60.77
2019/05/25,55.144
2019/05/26,49.257
2019/05/27,59.958
2019/05/28,57.671
2019/05/29,59.636
2019/05/30,55.465
2019/05/31,53.915
2019/06/01,58.928
2019/06/02,54.081
2019/06/03,53.948
2019/06/04,54.139
2019/06/05,47.348
2019/06/06,49.232
2019/06/07,44.733
2019/06/08,58.98
2019/06/09,44.404
2019/06/10,55.103
2019/06/11,53.594
2019/06/12,50.528
2019/06/13,45.993
2019/06/14,49.331
2019/06/15,53.937
2019/06/16,51.71
2019/06/17,53.967
2019/06/18,49.695
2019/06/19,51.286
2019/06/20,55.452
2019/06/21,46.483
2019/06/22,45.734
2019/06/23,46.466
