Date,confirmationtime14roc
2016/03/31,1.013
2016/04/01,-1.957
2016/04/02,2.46
2016/04/03,-0.133
2016/04/04,-1.512
2016/04/05,0.63
2016/04/06,-0.5
2016/04/07,2.486
2016/04/08,-0.59
2016/04/09,2.73
2016/04/10,-0.313
2016/04/11,1.044
2016/04/12,-0.083
2016/04/13,0.532
2016/04/14,0
2016/04/15,0.363
2016/04/16,-1.379
2016/04/17,0.333
2016/04/18,0.512
2016/04/19,1.072
2016/04/20,-0.76
2016/04/21,-0.618
2016/04/22,1.177
2016/04/23,-1.95
2016/04/24,1.404
2016/04/25,-2.736
2016/04/26,1.058
2016/04/27,-0.775
2016/04/28,-0.149
2016/04/29,0.481
2016/04/30,-0.644
2016/05/01,1.229
2016/05/02,-0.411
2016/05/03,-1.404
2016/05/04,1.171
2016/05/05,-0.779
2016/05/06,0.149
2016/05/07,1.052
2016/05/08,-1.157
2016/05/09,0.993
2016/05/10,-0.998
2016/05/11,2.503
2016/05/12,-1.131
2016/05/13,-0.561
2016/05/14,1.678
2016/05/15,-1.214
2016/05/16,1.996
2016/05/17,-0.28
2016/05/18,-1.369
2016/05/19,0.433
2016/05/20,-0.248
2016/05/21,0.117
2016/05/22,-0.542
2016/05/23,0.516
2016/05/24,0.033
2016/05/25,-1.907
2016/05/26,1.329
2016/05/27,0.314
2016/05/28,-1.013
2016/05/29,0.233
2016/05/30,-0.766
2016/05/31,2.274
2016/06/01,0.397
2016/06/02,-1.005
2016/06/03,0.133
2016/06/04,-0.582
2016/06/05,2.029
2016/06/06,-1.555
2016/06/07,0.334
2016/06/08,-1.018
2016/06/09,-1.198
2016/06/10,2.423
2016/06/11,-1.554
2016/06/12,-1.055
2016/06/13,-1.266
2016/06/14,-1.64
2016/06/15,0.533
2016/06/16,0.948
2016/06/17,3.077
2016/06/18,2.157
2016/06/19,-4.163
2016/06/20,2.673
2016/06/21,-0.15
2016/06/22,-0.782
2016/06/23,1.483
2016/06/24,-2.317
2016/06/25,1.934
2016/06/26,0.215
2016/06/27,0.529
2016/06/28,-0.527
2016/06/29,0.267
2016/06/30,0.501
2016/07/01,-4.537
2016/07/02,-1.899
2016/07/03,2.928
2016/07/04,-1.945
2016/07/05,0.84
2016/07/06,0.838
2016/07/07,-0.547
2016/07/08,0.767
2016/07/09,-2.089
2016/07/10,0.099
2016/07/11,0.381
2016/07/12,1.016
2016/07/13,-1.561
2016/07/14,-0.267
2016/07/15,2.321
2016/07/16,-1.283
2016/07/17,0.265
2016/07/18,-0.688
2016/07/19,-0.352
2016/07/20,2.388
2016/07/21,-1.917
2016/07/22,0.655
2016/07/23,0.542
2016/07/24,1.836
2016/07/25,-0.017
2016/07/26,3.391
2016/07/27,-1.441
2016/07/28,-1.316
2016/07/29,0.151
2016/07/30,1.672
2016/07/31,0
2016/08/01,2.483
2016/08/02,1.289
2016/08/03,-0.635
2016/08/04,-0.614
2016/08/05,-1.781
2016/08/06,1.924
2016/08/07,-2.304
2016/08/08,-0.479
2016/08/09,-5.237
2016/08/10,1.999
2016/08/11,0.214
2016/08/12,-0.582
2016/08/13,-0.845
2016/08/14,-0.083
2016/08/15,-2.118
2016/08/16,-2.643
2016/08/17,-0.416
2016/08/18,1.508
2016/08/19,0.848
2016/08/20,-1.272
2016/08/21,-0.115
2016/08/22,-0.313
2016/08/23,1.912
2016/08/24,0.017
2016/08/25,-0.427
2016/08/26,0.133
2016/08/27,-0.724
2016/08/28,-0.017
2016/08/29,1.264
2016/08/30,0.465
2016/08/31,-1.054
2016/09/01,1.853
2016/09/02,-1.216
2016/09/03,1.782
2016/09/04,1.013
2016/09/05,0.033
2016/09/06,0.367
2016/09/07,-1.062
2016/09/08,1.297
2016/09/09,-1.12
2016/09/10,1.284
2016/09/11,-0.952
2016/09/12,-0.808
2016/09/13,0.383
2016/09/14,-0.296
2016/09/15,-0.696
2016/09/16,0.379
2016/09/17,-1.572
2016/09/18,7.592
2016/09/19,-5.196
2016/09/20,-2.821
2016/09/21,0.924
2016/09/22,4.699
2016/09/23,-2.441
2016/09/24,2.076
2016/09/25,-2.776
2016/09/26,3.765
2016/09/27,-0.826
2016/09/28,-0.246
2016/09/29,-1.551
2016/09/30,0.949
2016/10/01,4.567
2016/10/02,-7.746
2016/10/03,3.304
2016/10/04,1.481
2016/10/05,4.212
2016/10/06,-3.477
2016/10/07,5.758
2016/10/08,-5.21
2016/10/09,3.604
2016/10/10,-3.278
2016/10/11,0.05
2016/10/12,3.316
2016/10/13,0.196
2016/10/14,-1.168
2016/10/15,-4.098
2016/10/16,0.215
2016/10/17,4.111
2016/10/18,-0.686
2016/10/19,0.745
2016/10/20,-5.478
2016/10/21,-3.444
2016/10/22,2.632
2016/10/23,0.934
2016/10/24,-0.396
2016/10/25,0.365
2016/10/26,-3.051
2016/10/27,1.595
2016/10/28,2.288
2016/10/29,6.334
2016/10/30,-0.066
2016/10/31,-2.183
2016/11/01,4.795
2016/11/02,-2.991
2016/11/03,5.849
2016/11/04,3.269
2016/11/05,0.751
2016/11/06,-1.008
2016/11/07,-3.959
2016/11/08,-2.127
2016/11/09,2.903
2016/11/10,0.872
2016/11/11,-0.818
2016/11/12,-6.868
2016/11/13,-2.321
2016/11/14,0.412
2016/11/15,-2.781
2016/11/16,-1.538
2016/11/17,1.397
2016/11/18,-6.122
2016/11/19,-2.504
2016/11/20,-2.023
2016/11/21,3.985
2016/11/22,4.002
2016/11/23,1.49
2016/11/24,0.879
2016/11/25,-1.947
2016/11/26,2.492
2016/11/27,4.34
2016/11/28,0.414
2016/11/29,0.301
2016/11/30,-0.264
2016/12/01,-3.12
2016/12/02,3.523
2016/12/03,-0.162
2016/12/04,3.276
2016/12/05,1.149
2016/12/06,-2.743
2016/12/07,-3.886
2016/12/08,-3.445
2016/12/09,1.008
2016/12/10,-2.255
2016/12/11,-2.509
2016/12/12,0.717
2016/12/13,-1.351
2016/12/14,-0.313
2016/12/15,0.933
2016/12/16,0
2016/12/17,0.719
2016/12/18,-1.854
2016/12/19,-0.464
2016/12/20,0.33
2016/12/21,0.049
2016/12/22,2.837
2016/12/23,1.612
2016/12/24,1.149
2016/12/25,-0.473
2016/12/26,-1.105
2016/12/27,1.2
2016/12/28,0.396
2016/12/29,-1.332
2016/12/30,0.198
2016/12/31,2.052
2017/01/01,-0.245
2017/01/02,-0.429
2017/01/03,0.563
2017/01/04,-1.156
2017/01/05,-2.216
2017/01/06,-0.915
2017/01/07,-1.67
2017/01/08,0.873
2017/01/09,-0.263
2017/01/10,-0.531
2017/01/11,0.149
2017/01/12,0.429
2017/01/13,-0.704
2017/01/14,-1.22
2017/01/15,0.427
2017/01/16,0.099
2017/01/17,0.55
2017/01/18,1.253
2017/01/19,-1.088
2017/01/20,0.771
2017/01/21,1.025
2017/01/22,0.148
2017/01/23,0.562
2017/01/24,-0.116
2017/01/25,0.616
2017/01/26,-0.411
2017/01/27,2.022
2017/01/28,0.066
2017/01/29,2.097
2017/01/30,-0.689
2017/01/31,-0.266
2017/02/01,0.932
2017/02/02,1.836
2017/02/03,-0.451
2017/02/04,-0.526
2017/02/05,-0.197
2017/02/06,-0.033
2017/02/07,0.65
2017/02/08,-0.94
2017/02/09,0.862
2017/02/10,-0.911
2017/02/11,0.414
2017/02/12,-1.634
2017/02/13,0.395
2017/02/14,-0.083
2017/02/15,-1.314
2017/02/16,-0.083
2017/02/17,-0.366
2017/02/18,1.317
2017/02/19,0.964
2017/02/20,0.582
2017/02/21,-0.892
2017/02/22,1.659
2017/02/23,0.166
2017/02/24,0.482
2017/02/25,-0.017
2017/02/26,-0.493
2017/02/27,1.369
2017/02/28,-1.375
2017/03/01,2.199
2017/03/02,-0.148
2017/03/03,0.1
2017/03/04,0.234
2017/03/05,-0.889
2017/03/06,0.636
2017/03/07,1.238
2017/03/08,-0.798
2017/03/09,1.535
2017/03/10,0.991
2017/03/11,0.616
2017/03/12,2.872
2017/03/13,-0.861
2017/03/14,2.449
2017/03/15,-0.468
2017/03/16,1.185
2017/03/17,-0.662
2017/03/18,-0.1
2017/03/19,2.067
2017/03/20,-1.467
2017/03/21,0.353
2017/03/22,0.133
2017/03/23,0.237
2017/03/24,0.66
2017/03/25,0.671
2017/03/26,-1.037
2017/03/27,1.513
2017/03/28,1.034
2017/03/29,-0.033
2017/03/30,1.354
2017/03/31,1.256
2017/04/01,1.097
2017/04/02,1.779
2017/04/03,1.455
2017/04/04,0.421
2017/04/05,0.368
2017/04/06,0.578
2017/04/07,-0.555
2017/04/08,0.438
2017/04/09,3.174
2017/04/10,3.334
2017/04/11,0.872
2017/04/12,3.617
2017/04/13,1.932
2017/04/14,1.066
2017/04/15,3.583
2017/04/16,0.447
2017/04/17,2.013
2017/04/18,1.211
2017/04/19,4.687
2017/04/20,0.358
2017/04/21,1.157
2017/04/22,2.486
2017/04/23,-1.143
2017/04/24,0.647
2017/04/25,-0.814
2017/04/26,2.519
2017/04/27,2.765
2017/04/28,3.704
2017/04/29,1.689
2017/04/30,3.045
2017/05/01,4.214
2017/05/02,4.307
2017/05/03,1.221
2017/05/04,3.717
2017/05/05,3.577
2017/05/06,2.008
2017/05/07,2.553
2017/05/08,1.436
2017/05/09,3.967
2017/05/10,-0.195
2017/05/11,-1.052
2017/05/12,0.158
2017/05/13,0.626
2017/05/14,4.554
2017/05/15,4.129
2017/05/16,2.969
2017/05/17,6.085
2017/05/18,3.424
2017/05/19,4.628
2017/05/20,3.443
2017/05/21,5.168
2017/05/22,3.146
2017/05/23,4.669
2017/05/24,4.072
2017/05/25,4.337
2017/05/26,3.569
2017/05/27,2.795
2017/05/28,-0.935
2017/05/29,-3.191
2017/05/30,-2.222
2017/05/31,-1.608
2017/06/01,3.525
2017/06/02,6.625
2017/06/03,5.456
2017/06/04,5.368
2017/06/05,4.172
2017/06/06,4.051
2017/06/07,3.588
2017/06/08,4.915
2017/06/09,5.332
2017/06/10,2.007
2017/06/11,3.946
2017/06/12,6.53
2017/06/13,5.861
2017/06/14,2.268
2017/06/15,-0.547
2017/06/16,-4.666
2017/06/17,-1.402
2017/06/18,-3.497
2017/06/19,-1.594
2017/06/20,4.873
2017/06/21,6.962
2017/06/22,5.36
2017/06/23,6.626
2017/06/24,7.957
2017/06/25,6.496
2017/06/26,5.478
2017/06/27,5.419
2017/06/28,6.672
2017/06/29,5.53
2017/06/30,5.957
2017/07/01,5.39
2017/07/02,6.218
2017/07/03,5.582
2017/07/04,-2.206
2017/07/05,-1.745
2017/07/06,-2.021
2017/07/07,-3.816
2017/07/08,-2.909
2017/07/09,-3.298
2017/07/10,8.076
2017/07/11,10.642
2017/07/12,10.024
2017/07/13,11.414
2017/07/14,11.861
2017/07/15,8.82
2017/07/16,10.033
2017/07/17,13.299
2017/07/18,11.58
2017/07/19,7.505
2017/07/20,8.938
2017/07/21,11.908
2017/07/22,9.421
2017/07/23,9.313
2017/07/24,0.262
2017/07/25,-3.522
2017/07/26,-3.011
2017/07/27,-2.633
2017/07/28,-3.12
2017/07/29,-1.708
2017/07/30,-2.742
2017/07/31,-1.654
2017/08/01,11.353
2017/08/02,14.664
2017/08/03,16.499
2017/08/04,12.45
2017/08/05,15.245
2017/08/06,15.575
2017/08/07,11.92
2017/08/08,14.464
2017/08/09,13.032
2017/08/10,15.016
2017/08/11,13.203
2017/08/12,13.858
2017/08/13,13.953
2017/08/14,9.702
2017/08/15,-1.089
2017/08/16,-2.928
2017/08/17,-4.054
2017/08/18,-2.321
2017/08/19,-4.203
2017/08/20,-2.984
2017/08/21,-3.284
2017/08/22,-2.198
2017/08/23,-2.443
2017/08/24,-3.705
2017/08/25,15.504
2017/08/26,17.548
2017/08/27,17.473
2017/08/28,19.971
2017/08/29,16.69
2017/08/30,17.984
2017/08/31,19.32
2017/09/01,17.467
2017/09/02,18.921
2017/09/03,17.434
2017/09/04,20.017
2017/09/05,17.589
2017/09/06,20.114
2017/09/07,17.959
2017/09/08,-1.058
2017/09/09,-1.741
2017/09/10,-1.679
2017/09/11,-2.985
2017/09/12,-1.721
2017/09/13,-0.141
2017/09/14,-3.501
2017/09/15,-2.627
2017/09/16,-1.884
2017/09/17,-2.507
2017/09/18,-0.843
2017/09/19,-1.902
2017/09/20,-2.5
2017/09/21,-2.689
2017/09/22,19.693
2017/09/23,23.474
2017/09/24,21.647
2017/09/25,25.212
2017/09/26,24.671
2017/09/27,21.763
2017/09/28,26.015
2017/09/29,27.819
2017/09/30,27.077
2017/10/01,26.834
2017/10/02,25.158
2017/10/03,26.765
2017/10/04,24.783
2017/10/05,23.727
2017/10/06,5.372
2017/10/07,1.264
2017/10/08,2.049
2017/10/09,-1.596
2017/10/10,-0.858
2017/10/11,-0.377
2017/10/12,-1.483
2017/10/13,-2.145
2017/10/14,-1.628
2017/10/15,-2.154
2017/10/16,-37.593
2017/10/17,-52.694
2017/10/18,-53.625
2017/10/19,-52.796
2017/10/20,-54.337
2017/10/21,-54.278
2017/10/22,-54.156
2017/10/23,-53.917
2017/10/24,-53.345
2017/10/25,-52.801
2017/10/26,-52.915
2017/10/27,-100
2017/10/28,-100
2017/10/29,-100
2017/10/30,-100
2017/10/31,-100
2017/11/01,1.023
2017/11/02,1.811
2017/11/03,0.257
2017/11/04,0.533
2017/11/05,-0.302
2017/11/06,0.887
2017/11/07,0.596
2017/11/08,-0.962
2017/11/09,-0.613
2017/11/10,0
2017/11/11,0
2017/11/12,0
2017/11/13,0
2017/11/14,0
2017/11/15,-1.251
2017/11/16,-0.39
2017/11/17,-0.225
2017/11/18,-0.306
2017/11/19,0.527
2017/11/20,0.372
2017/11/21,0.599
2017/11/22,-0.096
2017/11/23,0.081
2017/11/24,1.075
2017/11/25,1.081
2017/11/26,1.232
2017/11/27,2.284
2017/11/28,0.459
2017/11/29,2.096
2017/11/30,0.049
2017/12/01,1.763
2017/12/02,2.676
2017/12/03,3.931
2017/12/04,8.905
2017/12/05,10.487
2017/12/06,14.051
2017/12/07,6.761
2017/12/08,7.41
2017/12/09,6.657
2017/12/10,6.712
2017/12/11,5.862
2017/12/12,6.632
2017/12/13,7.934
2017/12/14,8.026
2017/12/15,5.638
2017/12/16,4.814
2017/12/17,4.29
2017/12/18,-1.903
2017/12/19,-0.286
2017/12/20,-1.759
2017/12/21,4.093
2017/12/22,2.672
2017/12/23,-2.253
2017/12/24,-3.344
2017/12/25,-4.692
2017/12/26,-4.623
2017/12/27,-5.146
2017/12/28,-3.311
2017/12/29,0.242
2017/12/30,0.035
2017/12/31,-2.116
2018/01/01,-2.447
2018/01/02,-2.539
2018/01/03,0.56
2018/01/04,2.127
2018/01/05,5.823
2018/01/06,9.804
2018/01/07,8.195
2018/01/08,11.538
2018/01/09,11.438
2018/01/10,10.175
2018/01/11,8.453
2018/01/12,6.772
2018/01/13,7.026
2018/01/14,4.996
2018/01/15,9.255
2018/01/16,4.129
2018/01/17,-0.574
2018/01/18,-2.065
2018/01/19,-6.051
2018/01/20,-7.781
2018/01/21,-4.854
2018/01/22,-8.074
2018/01/23,-8.834
2018/01/24,-9.16
2018/01/25,-8.122
2018/01/26,-8.308
2018/01/27,-10.145
2018/01/28,-6.515
2018/01/29,-8.456
2018/01/30,-5.88
2018/01/31,-5.286
2018/02/01,-3.617
2018/02/02,-3.053
2018/02/03,-1.674
2018/02/04,-2.5
2018/02/05,-2.357
2018/02/06,-0.472
2018/02/07,0.812
2018/02/08,-1.533
2018/02/09,-0.438
2018/02/10,-0.316
2018/02/11,1.041
2018/02/12,-0.336
2018/02/13,-1.626
2018/02/14,0.392
2018/02/15,-3.151
2018/02/16,-1.578
2018/02/17,-1.044
2018/02/18,-0.418
2018/02/19,2.153
2018/02/20,1.926
2018/02/21,1.094
2018/02/22,2.196
2018/02/23,0.169
2018/02/24,2.94
2018/02/25,1.656
2018/02/26,2.447
2018/02/27,1.688
2018/02/28,-0.644
2018/03/01,1.48
2018/03/02,1
2018/03/03,1.462
2018/03/04,1.751
2018/03/05,0.221
2018/03/06,-1.29
2018/03/07,-1.116
2018/03/08,0.29
2018/03/09,0.475
2018/03/10,-0.73
2018/03/11,-1.662
2018/03/12,-0.343
2018/03/13,0
2018/03/14,0.941
2018/03/15,-0.034
2018/03/16,-0.321
2018/03/17,1.588
2018/03/18,-0.86
2018/03/19,-1.275
2018/03/20,-1.158
2018/03/21,-0.32
2018/03/22,-2.627
2018/03/23,-1.173
2018/03/24,-2.724
2018/03/25,-1.112
2018/03/26,-3.015
2018/03/27,-0.979
2018/03/28,-1.782
2018/03/29,0.239
2018/03/30,-0.337
2018/03/31,-3.207
2018/04/01,-1.396
2018/04/02,-2.182
2018/04/03,-0.65
2018/04/04,-1.116
2018/04/05,-0.694
2018/04/06,-1.372
2018/04/07,0.149
2018/04/08,-0.561
2018/04/09,0.15
2018/04/10,-2.47
2018/04/11,-0.218
2018/04/12,-0.526
2018/04/13,0.253
2018/04/14,2.248
2018/04/15,1.297
2018/04/16,2.731
2018/04/17,2.793
2018/04/18,3.555
2018/04/19,4.234
2018/04/20,5.879
2018/04/21,2.822
2018/04/22,2.643
2018/04/23,3.792
2018/04/24,6.19
2018/04/25,2.475
2018/04/26,0.528
2018/04/27,3.658
2018/04/28,3.571
2018/04/29,1.817
2018/04/30,3.634
2018/05/01,3.789
2018/05/02,1.453
2018/05/03,2.271
2018/05/04,1.474
2018/05/05,2.473
2018/05/06,2.412
2018/05/07,-1.011
2018/05/08,-0.262
2018/05/09,1.536
2018/05/10,3.238
2018/05/11,-0.643
2018/05/12,-0.713
2018/05/13,1.267
2018/05/14,1.543
2018/05/15,-1.919
2018/05/16,1.187
2018/05/17,-0.403
2018/05/18,-0.071
2018/05/19,2.463
2018/05/20,2.145
2018/05/21,2.602
2018/05/22,2.375
2018/05/23,1.326
2018/05/24,2.157
2018/05/25,2.059
2018/05/26,0.612
2018/05/27,2.236
2018/05/28,-1.175
2018/05/29,1.469
2018/05/30,0.66
2018/05/31,1.027
2018/06/01,0.231
2018/06/02,-0.515
2018/06/03,0.409
2018/06/04,0.264
2018/06/05,0.179
2018/06/06,0.391
2018/06/07,-1.348
2018/06/08,-0.775
2018/06/09,1.943
2018/06/10,-0.124
2018/06/11,0.831
2018/06/12,-1.138
2018/06/13,-2.503
2018/06/14,-2.064
2018/06/15,-2.75
2018/06/16,-4.071
2018/06/17,-5.004
2018/06/18,-4.736
2018/06/19,-3.637
2018/06/20,-3.263
2018/06/21,-3.968
2018/06/22,-2.423
2018/06/23,-5.268
2018/06/24,-4.081
2018/06/25,-0.141
2018/06/26,-0.592
2018/06/27,-1.625
2018/06/28,0.052
2018/06/29,0.312
2018/06/30,0.017
2018/07/01,1.336
2018/07/02,0.422
2018/07/03,-0.121
2018/07/04,-0.24
2018/07/05,1.102
2018/07/06,-0.411
2018/07/07,1.753
2018/07/08,3.23
2018/07/09,-3.245
2018/07/10,-0.605
2018/07/11,-1.416
2018/07/12,-3.854
2018/07/13,-3.175
2018/07/14,-2.264
2018/07/15,-3.791
2018/07/16,1.333
2018/07/17,-1.358
2018/07/18,1.39
2018/07/19,0.259
2018/07/20,0.103
2018/07/21,-2.951
2018/07/22,-4.653
2018/07/23,-0.119
2018/07/24,-0.533
2018/07/25,0.525
2018/07/26,2.409
2018/07/27,0.745
2018/07/28,0.25
2018/07/29,0.965
2018/07/30,-1.878
2018/07/31,-0.507
2018/08/01,-1.774
2018/08/02,-1.042
2018/08/03,-1.318
2018/08/04,-0.1
2018/08/05,0.725
2018/08/06,-1.03
2018/08/07,-1.038
2018/08/08,-0.957
2018/08/09,-1.315
2018/08/10,-0.287
2018/08/11,0.774
2018/08/12,2.982
2018/08/13,1.55
2018/08/14,-0.554
2018/08/15,-1.744
2018/08/16,-1.448
2018/08/17,1.301
2018/08/18,2.04
2018/08/19,0.034
2018/08/20,-0.152
2018/08/21,-1.443
2018/08/22,0.608
2018/08/23,1.316
2018/08/24,-0.336
2018/08/25,0.321
2018/08/26,-1.883
2018/08/27,-1.161
2018/08/28,0.916
2018/08/29,1.273
2018/08/30,0.508
2018/08/31,-1.898
2018/09/01,0.051
2018/09/02,-1.609
2018/09/03,0.764
2018/09/04,-0.117
2018/09/05,-0.588
2018/09/06,-3.224
2018/09/07,0.558
2018/09/08,-0.168
2018/09/09,0.814
2018/09/10,-1.082
2018/09/11,-1.733
2018/09/12,-2.532
2018/09/13,-1.549
2018/09/14,-1.863
2018/09/15,-2.826
2018/09/16,-1.407
2018/09/17,-3.174
2018/09/18,0.017
2018/09/19,-2.727
2018/09/20,0.565
2018/09/21,-2.811
2018/09/22,-1.689
2018/09/23,-2.977
2018/09/24,-1.136
2018/09/25,-1.816
2018/09/26,-1.129
2018/09/27,-1.283
2018/09/28,-0.508
2018/09/29,-0.722
2018/09/30,-0.016
2018/10/01,-0.246
2018/10/02,-3.447
2018/10/03,0.79
2018/10/04,-2.148
2018/10/05,-0.246
2018/10/06,-2.957
2018/10/07,-2.58
2018/10/08,-1.683
2018/10/09,-0.585
2018/10/10,-0.908
2018/10/11,-1.009
2018/10/12,-1.183
2018/10/13,-1.312
2018/10/14,-1.1
2018/10/15,0
2018/10/16,1.096
2018/10/17,-0.881
2018/10/18,0.065
2018/10/19,0.561
2018/10/20,1.039
2018/10/21,1.911
2018/10/22,1.88
2018/10/23,-0.308
2018/10/24,0.718
2018/10/25,0.343
2018/10/26,0.784
2018/10/27,1.246
2018/10/28,0.733
2018/10/29,-0.262
2018/10/30,1.158
2018/10/31,-0.455
2018/11/01,1.203
2018/11/02,-0.066
2018/11/03,0.654
2018/11/04,0.246
2018/11/05,-0.165
2018/11/06,1.715
2018/11/07,-0.326
2018/11/08,0.923
2018/11/09,0.509
2018/11/10,-0.213
2018/11/11,0.261
2018/11/12,-0.972
2018/11/13,-0.853
2018/11/14,1.417
2018/11/15,-0.066
2018/11/16,-1.812
2018/11/17,0.098
2018/11/18,-0.812
2018/11/19,1.267
2018/11/20,0.597
2018/11/21,0.13
2018/11/22,0.049
2018/11/23,-0.458
2018/11/24,-0.082
2018/11/25,-0.536
2018/11/26,1.664
2018/11/27,1.668
2018/11/28,0.747
2018/11/29,-0.784
2018/11/30,2.233
2018/12/01,0.925
2018/12/02,1.617
2018/12/03,-0.564
2018/12/04,-0.182
2018/12/05,1.978
2018/12/06,0.116
2018/12/07,2.461
2018/12/08,1.594
2018/12/09,0.935
2018/12/10,-1.716
2018/12/11,0.184
2018/12/12,-0.823
2018/12/13,0.394
2018/12/14,0.532
2018/12/15,-0.965
2018/12/16,0.364
2018/12/17,2.41
2018/12/18,3.037
2018/12/19,2.89
2018/12/20,3.468
2018/12/21,2.313
2018/12/22,1.637
2018/12/23,3.956
2018/12/24,4.201
2018/12/25,0.285
2018/12/26,1.929
2018/12/27,3.462
2018/12/28,1.811
2018/12/29,2.601
2018/12/30,2.599
2018/12/31,-0.507
2019/01/01,-0.17
2019/01/02,-1.399
2019/01/03,4.911
2019/01/04,5.095
2019/01/05,5.427
2019/01/06,5.013
2019/01/07,5.651
2019/01/08,7.282
2019/01/09,6.257
2019/01/10,5.837
2019/01/11,6.126
2019/01/12,7.562
2019/01/13,4.454
2019/01/14,5.187
2019/01/15,4.485
2019/01/16,7.29
2019/01/17,0.324
2019/01/18,-1.157
2019/01/19,-1.109
2019/01/20,-0.25
2019/01/21,10.13
2019/01/22,9.661
2019/01/23,12.402
2019/01/24,9.477
2019/01/25,9.009
2019/01/26,9.614
2019/01/27,12.408
2019/01/28,15.254
2019/01/29,15.38
2019/01/30,11.699
2019/01/31,12.776
2019/02/01,15.903
2019/02/02,15.157
2019/02/03,15.253
2019/02/04,3.159
2019/02/05,3.51
2019/02/06,2.024
2019/02/07,3.416
2019/02/08,3.717
2019/02/09,3.163
2019/02/10,16.636
2019/02/11,16.424
2019/02/12,13.971
2019/02/13,18.71
2019/02/14,18.363
2019/02/15,16.595
2019/02/16,16.832
2019/02/17,17.371
2019/02/18,17.684
2019/02/19,14.272
2019/02/20,15.323
2019/02/21,15.663
2019/02/22,16.163
2019/02/23,12.566
2019/02/24,1.034
2019/02/25,-1.015
2019/02/26,-0.187
2019/02/27,-2.616
2019/02/28,-4.581
2019/03/01,-30.631
2019/03/02,-34.021
2019/03/03,-35.115
2019/03/04,-34.273
2019/03/05,-33.302
2019/03/06,-33.708
2019/03/07,-33.955
2019/03/08,-33.657
2019/03/09,-31.76
2019/03/10,-34.684
2019/03/11,-33.667
2019/03/12,-33.659
2019/03/13,-33.099
2019/03/14,-32.015
2019/03/15,-6.694
2019/03/16,-1.674
2019/03/17,-0.561
2019/03/18,0.251
2019/03/19,0.203
2019/03/20,-1.174
2019/03/21,1.036
2019/03/22,-0.328
2019/03/23,-0.809
2019/03/24,1.259
2019/03/25,-0.622
2019/03/26,1.494
2019/03/27,-0.914
2019/03/28,0.769
2019/03/29,0.864
2019/03/30,2.197
2019/03/31,-0.031
2019/04/01,-0.81
2019/04/02,0.928
2019/04/03,2.194
2019/04/04,-0.531
2019/04/05,-0.28
2019/04/06,-0.325
2019/04/07,-0.679
2019/04/08,-0.186
2019/04/09,-1.104
2019/04/10,0.046
2019/04/11,-0.172
2019/04/12,-0.779
2019/04/13,-1.728
2019/04/14,-0.078
2019/04/15,-0.357
2019/04/16,-0.796
2019/04/17,-0.705
2019/04/18,0
2019/04/19,-0.341
2019/04/20,1.287
2019/04/21,0.217
2019/04/22,0.187
2019/04/23,2.112
2019/04/24,0.986
2019/04/25,-1.268
2019/04/26,-0.511
2019/04/27,0.108
2019/04/28,0.517
2019/04/29,-0.139
2019/04/30,-0.062
2019/05/01,-1.299
2019/05/02,-0.559
2019/05/03,1.703
2019/05/04,-2.45
2019/05/05,1.19
2019/05/06,1.101
