Date,mining_profitability3roc
2016/07/03,-9.136
2016/07/04,-8.446
2016/07/05,-15.436
2016/07/06,-9.853
2016/07/07,-13.387
2016/07/08,0.657
2016/07/09,4.579
2016/07/10,6.728
2016/07/11,-1.217
2016/07/12,-9.096
2016/07/13,-6.163
2016/07/14,3.805
2016/07/15,14.876
2016/07/16,14.999
2016/07/17,2.385
2016/07/18,-6.489
2016/07/19,-7.108
2016/07/20,8.373
2016/07/21,9.645
2016/07/22,21.418
2016/07/23,15.85
2016/07/24,5.998
2016/07/25,1.677
2016/07/26,-5.768
2016/07/27,11.886
2016/07/28,-0.516
2016/07/29,2.802
2016/07/30,-5.843
2016/07/31,-2.404
2016/08/01,-7.411
2016/08/02,-13.231
2016/08/03,-11.507
2016/08/04,-1.447
2016/08/05,2.185
2016/08/06,2.342
2016/08/07,-2.913
2016/08/08,-2.482
2016/08/09,1.695
2016/08/10,1.605
2016/08/11,-1.442
2016/08/12,-4.404
2016/08/13,-5.472
2016/08/14,-2.984
2016/08/15,-4.377
2016/08/16,-7.362
2016/08/17,-6.679
2016/08/18,-5.552
2016/08/19,-5.015
2016/08/20,-2.291
2016/08/21,-1.334
2016/08/22,0.834
2016/08/23,-3.668
2016/08/24,-3.755
2016/08/25,-4.291
2016/08/26,-3.979
2016/08/27,-3.642
2016/08/28,-3.425
2016/08/29,-0.364
2016/08/30,0.377
2016/08/31,2.308
2016/09/01,7.073
2016/09/02,5.433
2016/09/03,5.886
2016/09/04,2.959
2016/09/05,0.537
2016/09/06,-2.241
2016/09/07,-4.605
2016/09/08,-3.244
2016/09/09,-0.542
2016/09/10,-1.028
2016/09/11,-0.285
2016/09/12,-2.244
2016/09/13,-0.008
2016/09/14,-1.475
2016/09/15,-0.801
2016/09/16,0.353
2016/09/17,1.673
2016/09/18,7.459
2016/09/19,19.769
2016/09/20,8.778
2016/09/21,-0.272
2016/09/22,-10.366
2016/09/23,-1.138
2016/09/24,-2.969
2016/09/25,-6.281
2016/09/26,-7.265
2016/09/27,2.748
2016/09/28,-4.285
2016/09/29,-6.227
2016/09/30,-10.096
2016/10/01,2.313
2016/10/02,7.356
2016/10/03,1.623
2016/10/04,-7.994
2016/10/05,-6.91
2016/10/06,-6.376
2016/10/07,11.462
2016/10/08,-0.387
2016/10/09,-6.083
2016/10/10,-20.942
2016/10/11,-15.601
2016/10/12,-2.491
2016/10/13,4.738
2016/10/14,-2.586
2016/10/15,-10.381
2016/10/16,-12.235
2016/10/17,-0.523
2016/10/18,7.432
2016/10/19,4.864
2016/10/20,0.858
2016/10/21,-11.196
2016/10/22,-10.707
2016/10/23,-9.032
2016/10/24,-0.534
2016/10/25,-5.123
2016/10/26,-6.282
2016/10/27,-6.908
2016/10/28,0.56
2016/10/29,14.191
2016/10/30,27.444
2016/10/31,23.17
2016/11/01,16.32
2016/11/02,21.129
2016/11/03,29.975
2016/11/04,31.497
2016/11/05,23.803
2016/11/06,20.036
2016/11/07,-3.334
2016/11/08,-22.78
2016/11/09,-27.171
2016/11/10,-8.831
2016/11/11,6.701
2016/11/12,7.886
2016/11/13,-7.738
2016/11/14,-14.424
2016/11/15,-13.499
2016/11/16,-4.034
2016/11/17,1.845
2016/11/18,0.603
2016/11/19,-10.698
2016/11/20,-18.336
2016/11/21,-22.004
2016/11/22,-8.753
2016/11/23,4.798
2016/11/24,20.792
2016/11/25,14.484
2016/11/26,4.228
2016/11/27,-1.366
2016/11/28,-8.876
2016/11/29,-12.142
2016/11/30,-10.38
2016/12/01,-5.787
2016/12/02,-4.876
2016/12/03,-12.367
2016/12/04,-15.393
2016/12/05,-11.889
2016/12/06,-9.633
2016/12/07,3.854
2016/12/08,15.466
2016/12/09,9.893
2016/12/10,-2.807
2016/12/11,-13.035
2016/12/12,-2.293
2016/12/13,-0.474
2016/12/14,3.438
2016/12/15,-6.277
2016/12/16,-8.685
2016/12/17,-11.616
2016/12/18,-7.644
2016/12/19,-6.564
2016/12/20,-6.74
2016/12/21,-3.501
2016/12/22,-1.011
2016/12/23,6.019
2016/12/24,9.582
2016/12/25,6.218
2016/12/26,-1.944
2016/12/27,-5.874
2016/12/28,-0.917
2016/12/29,17.993
2016/12/30,17.612
2016/12/31,9.15
2017/01/01,0.108
2017/01/02,-2.506
2017/01/03,10.794
2017/01/04,15.812
2017/01/05,14.534
2017/01/06,-0.351
2017/01/07,-12.564
2017/01/08,-9.191
2017/01/09,-1.736
2017/01/10,0.864
2017/01/11,-4.143
2017/01/12,-11.225
2017/01/13,-10.244
2017/01/14,-7.325
2017/01/15,-1.291
2017/01/16,-2.517
2017/01/17,2.319
2017/01/18,6.35
2017/01/19,3.456
2017/01/20,2.342
2017/01/21,-0.93
2017/01/22,3.854
2017/01/23,-1.966
2017/01/24,-2.329
2017/01/25,-3.918
2017/01/26,-2.533
2017/01/27,-3.758
2017/01/28,-1.337
2017/01/29,0.421
2017/01/30,1.419
2017/01/31,-0.276
2017/02/01,1.074
2017/02/02,-0.811
2017/02/03,1.968
2017/02/04,4.413
2017/02/05,1.431
2017/02/06,-1.541
2017/02/07,-4.491
2017/02/08,-0.777
2017/02/09,-2.478
2017/02/10,-6.847
2017/02/11,-3.741
2017/02/12,-2.483
2017/02/13,-0.362
2017/02/14,4.211
2017/02/15,10.644
2017/02/16,11.13
2017/02/17,1.341
2017/02/18,-4.7
2017/02/19,-5.065
2017/02/20,-2.873
2017/02/21,-4.653
2017/02/22,-3.02
2017/02/23,-1.501
2017/02/24,3.543
2017/02/25,3.316
2017/02/26,1.863
2017/02/27,4.591
2017/02/28,8.983
2017/03/01,11.821
2017/03/02,21.653
2017/03/03,21.359
2017/03/04,17.428
2017/03/05,-2.885
2017/03/06,-4.991
2017/03/07,-5.709
2017/03/08,-8.582
2017/03/09,-15.076
2017/03/10,-8.816
2017/03/11,7.489
2017/03/12,26.054
2017/03/13,43.198
2017/03/14,39.486
2017/03/15,30.696
2017/03/16,43.85
2017/03/17,50.678
2017/03/18,20.299
2017/03/19,-4.387
2017/03/20,-8.253
2017/03/21,9.317
2017/03/22,-1.186
2017/03/23,-9.454
2017/03/24,1.5
2017/03/25,17.106
2017/03/26,15.792
2017/03/27,-0.099
2017/03/28,-8.998
2017/03/29,-1.694
2017/03/30,2.131
2017/03/31,-3.988
2017/04/01,-6.226
2017/04/02,-7.552
2017/04/03,-3.321
2017/04/04,-14.032
2017/04/05,-9.464
2017/04/06,-11.949
2017/04/07,-4.709
2017/04/08,-5.471
2017/04/09,-2.854
2017/04/10,-1.59
2017/04/11,-4.692
2017/04/12,-2.019
2017/04/13,12.379
2017/04/14,5.039
2017/04/15,3.805
2017/04/16,-6.664
2017/04/17,-0.856
2017/04/18,-0.461
2017/04/19,-1.584
2017/04/20,-1.229
2017/04/21,-2.774
2017/04/22,-5.699
2017/04/23,-5.304
2017/04/24,-0.085
2017/04/25,1.915
2017/04/26,2.962
2017/04/27,8.306
2017/04/28,20.06
2017/04/29,21.743
2017/04/30,18.233
2017/05/01,16.472
2017/05/02,11.638
2017/05/03,4.696
2017/05/04,7.635
2017/05/05,15.065
2017/05/06,14.027
2017/05/07,3.575
2017/05/08,-4.988
2017/05/09,-11.956
2017/05/10,-8.838
2017/05/11,-5.692
2017/05/12,1.422
2017/05/13,-5.179
2017/05/14,-7.93
2017/05/15,-6.796
2017/05/16,-6.619
2017/05/17,-2.62
2017/05/18,3.167
2017/05/19,22.337
2017/05/20,34.259
2017/05/21,32.252
2017/05/22,36.36
2017/05/23,28.714
2017/05/24,38.605
2017/05/25,20.378
2017/05/26,6.316
2017/05/27,-23.054
2017/05/28,-15.828
2017/05/29,-6.766
2017/05/30,28.513
2017/05/31,23.585
2017/06/01,10.387
2017/06/02,-3.519
2017/06/03,-12.893
2017/06/04,0.2
2017/06/05,5.431
2017/06/06,8.895
2017/06/07,2.855
2017/06/08,-2.74
2017/06/09,-0.437
2017/06/10,9.73
2017/06/11,24.765
2017/06/12,31.479
2017/06/13,22.594
2017/06/14,4.995
2017/06/15,-18.255
2017/06/16,-14.508
2017/06/17,-10.266
2017/06/18,5.326
2017/06/19,-2.589
2017/06/20,-7.906
2017/06/21,-17.297
2017/06/22,-18.225
2017/06/23,-13.163
2017/06/24,-6.312
2017/06/25,-12.317
2017/06/26,-23.252
2017/06/27,-27.652
2017/06/28,-6.276
2017/06/29,11.064
2017/06/30,14.15
2017/07/01,-12.564
2017/07/02,-16.342
2017/07/03,-8.377
2017/07/04,-0.511
2017/07/05,-3.477
2017/07/06,-7.155
2017/07/07,-8.987
2017/07/08,-11.197
2017/07/09,-11.152
2017/07/10,-22.754
2017/07/11,-29.336
2017/07/12,-24.213
2017/07/13,-7.856
2017/07/14,3.15
2017/07/15,-11.037
2017/07/16,-27.449
2017/07/17,-14.355
2017/07/18,8.967
2017/07/19,42.561
2017/07/20,19.528
2017/07/21,2.906
2017/07/22,-2.467
2017/07/23,1.766
2017/07/24,1.513
2017/07/25,-9.02
2017/07/26,-13.01
2017/07/27,-11.925
2017/07/28,-7.202
2017/07/29,-6.412
2017/07/30,-4.807
2017/07/31,-7.099
2017/08/01,-3.884
2017/08/02,-5.141
2017/08/03,4.271
2017/08/04,3.536
2017/08/05,8.643
2017/08/06,14.001
2017/08/07,17.652
2017/08/08,14.735
2017/08/09,10.437
2017/08/10,10.897
2017/08/11,6.991
2017/08/12,3.201
2017/08/13,-4.112
2017/08/14,-5.217
2017/08/15,-10.191
2017/08/16,1.328
2017/08/17,1.611
2017/08/18,6.194
2017/08/19,-7.713
2017/08/20,-7.661
2017/08/21,1.143
2017/08/22,5.466
2017/08/23,5.67
2017/08/24,-1.946
2017/08/25,-10.424
2017/08/26,-12.866
2017/08/27,-11.733
2017/08/28,4.58
2017/08/29,10.065
2017/08/30,10.881
2017/08/31,10.372
2017/09/01,7.509
2017/09/02,-3.927
2017/09/03,-12.074
2017/09/04,-19.614
2017/09/05,-16.234
2017/09/06,-2.526
2017/09/07,5.434
2017/09/08,1.355
2017/09/09,-13.668
2017/09/10,-14.1
2017/09/11,-7.172
2017/09/12,-1.934
2017/09/13,-7.268
2017/09/14,-14.959
2017/09/15,-21.084
2017/09/16,-7.069
2017/09/17,-3.47
2017/09/18,20.799
2017/09/19,8.72
2017/09/20,15.31
2017/09/21,-6.285
2017/09/22,-25.647
2017/09/23,-23.423
2017/09/24,-14.606
2017/09/25,12.507
2017/09/26,9.101
2017/09/27,4.597
2017/09/28,4.877
2017/09/29,2.725
2017/09/30,6.474
2017/10/01,-0.586
2017/10/02,0.204
2017/10/03,-4.89
2017/10/04,-3.262
2017/10/05,-5.073
2017/10/06,0.226
2017/10/07,6.52
2017/10/08,7.693
2017/10/09,-0.456
2017/10/10,-4.66
2017/10/11,-2.874
2017/10/12,1.814
2017/10/13,4.203
2017/10/14,12.759
2017/10/15,6.637
2017/10/16,7.276
2017/10/17,13.672
2017/10/18,13.243
2017/10/19,8.19
2017/10/20,-5.621
2017/10/21,-6.011
2017/10/22,-5.682
2017/10/23,-8.25
2017/10/24,0.24
2017/10/25,-0.211
2017/10/26,5.252
2017/10/27,-100
2017/10/28,-100
2017/10/29,-100
2017/10/30,0
2017/10/31,0
2017/11/01,0
2017/11/02,0
2017/11/03,0
2017/11/04,7.175
2017/11/05,3.797
2017/11/06,0.063
2017/11/07,-1.336
2017/11/08,1.094
2017/11/09,7.76
2017/11/10,3.726
2017/11/11,2.466
2017/11/12,-6.865
2017/11/13,-0.522
2017/11/14,6.22
2017/11/15,13.413
2017/11/16,8.955
2017/11/17,4.766
2017/11/18,1.484
2017/11/19,7.336
2017/11/20,2.282
2017/11/21,3.418
2017/11/22,-0.578
2017/11/23,8.28
2017/11/24,12.019
2017/11/25,18.989
2017/11/26,12.388
2017/11/27,11.279
2017/11/28,4.621
2017/11/29,5.086
2017/11/30,-8.675
2017/12/01,-8.117
2017/12/02,-5.191
2017/12/03,9.82
2017/12/04,5.901
2017/12/05,7.998
2017/12/06,-0.963
2017/12/07,0.88
2017/12/08,-1.195
2017/12/09,7.111
2017/12/10,-0.088
2017/12/11,-1.524
2017/12/12,13.801
2017/12/13,38.511
2017/12/14,45.555
2017/12/15,7.843
2017/12/16,-2.284
2017/12/17,-6.671
2017/12/18,4.346
2017/12/19,17.817
2017/12/20,14.879
2017/12/21,15.093
2017/12/22,-15.942
2017/12/23,-13.308
2017/12/24,-23.208
2017/12/25,-4.56
2017/12/26,-3.334
2017/12/27,9.797
2017/12/28,-4.734
2017/12/29,-0.721
2017/12/30,-6.78
2017/12/31,2.025
2018/01/01,-2.31
2018/01/02,17.934
2018/01/03,24.499
2018/01/04,30.358
2018/01/05,22.89
2018/01/06,23.11
2018/01/07,17.387
2018/01/08,13.424
2018/01/09,13.047
2018/01/10,21.901
2018/01/11,2.291
2018/01/12,-6.239
2018/01/13,-8.019
2018/01/14,2.804
2018/01/15,4.243
2018/01/16,-18.91
2018/01/17,-32.319
2018/01/18,-24.499
2018/01/19,-10.771
2018/01/20,12.44
2018/01/21,-2.782
2018/01/22,-9.174
2018/01/23,-14.725
2018/01/24,-9.612
2018/01/25,-0.827
2018/01/26,0.25
2018/01/27,3.164
2018/01/28,10.482
2018/01/29,10.696
2018/01/30,1.822
2018/01/31,-11.575
2018/02/01,-8.89
2018/02/02,-21.719
2018/02/03,-17.586
2018/02/04,-22.617
2018/02/05,-19.571
2018/02/06,-29.571
2018/02/07,-14.743
2018/02/08,2.518
2018/02/09,17.365
2018/02/10,8.753
2018/02/11,-2.936
2018/02/12,0.199
2018/02/13,-7.714
2018/02/14,6.852
2018/02/15,10.554
2018/02/16,9.617
2018/02/17,8.649
2018/02/18,-1.428
2018/02/19,1.323
2018/02/20,-1.473
2018/02/21,-5.903
2018/02/22,-12.223
2018/02/23,-11.653
2018/02/24,-5.369
2018/02/25,-2.782
2018/02/26,-0.787
2018/02/27,3.996
2018/02/28,5.594
2018/03/01,-1.335
2018/03/02,-4.366
2018/03/03,-5.866
2018/03/04,-2.361
2018/03/05,-2.105
2018/03/06,-1.201
2018/03/07,-9.979
2018/03/08,-17.35
2018/03/09,-18.454
2018/03/10,-7.51
2018/03/11,-3.08
2018/03/12,2.897
2018/03/13,-4.44
2018/03/14,-5.613
2018/03/15,-15.668
2018/03/16,-14.692
2018/03/17,-15.242
2018/03/18,-17.963
2018/03/19,-11.679
2018/03/20,-6.869
2018/03/21,12.692
2018/03/22,3.871
2018/03/23,-3.286
2018/03/24,-4.475
2018/03/25,-6.122
2018/03/26,-6.042
2018/03/27,-15.578
2018/03/28,-13.52
2018/03/29,-13.792
2018/03/30,-15.466
2018/03/31,-9.183
2018/04/01,-9.196
2018/04/02,0.996
2018/04/03,1.986
2018/04/04,4.358
2018/04/05,0.437
2018/04/06,-10.622
2018/04/07,-3.507
2018/04/08,2.185
2018/04/09,13.901
2018/04/10,8.093
2018/04/11,7.642
2018/04/12,10.178
2018/04/13,27.273
2018/04/14,19.533
2018/04/15,14.724
2018/04/16,0.209
2018/04/17,1.973
2018/04/18,1.207
2018/04/19,6.916
2018/04/20,16.967
2018/04/21,13.831
2018/04/22,12.855
2018/04/23,5.308
2018/04/24,15.713
2018/04/25,4.126
2018/04/26,-1.878
2018/04/27,-4.306
2018/04/28,5.224
2018/04/29,9.193
2018/04/30,1.387
2018/05/01,-3.077
2018/05/02,0.908
2018/05/03,8.352
2018/05/04,16.084
2018/05/05,14.466
2018/05/06,4.016
2018/05/07,-8.573
2018/05/08,-9.757
2018/05/09,-6.235
2018/05/10,4.066
2018/05/11,-4.17
2018/05/12,-11.886
2018/05/13,-10.476
2018/05/14,1.245
2018/05/15,12.259
2018/05/16,2.798
2018/05/17,-0.706
2018/05/18,-5.695
2018/05/19,0.545
2018/05/20,-0.375
2018/05/21,1.07
2018/05/22,-3.683
2018/05/23,-11.394
2018/05/24,-13.923
2018/05/25,-9.747
2018/05/26,-3.438
2018/05/27,-2.428
2018/05/28,-9.51
2018/05/29,-7.307
2018/05/30,-0.211
2018/05/31,6.46
2018/06/01,8.806
2018/06/02,2.724
2018/06/03,5.492
2018/06/04,2.519
2018/06/05,0.061
2018/06/06,1.108
2018/06/07,0.482
2018/06/08,1.537
2018/06/09,-6.374
2018/06/10,-11.135
2018/06/11,-14.158
2018/06/12,-13.806
2018/06/13,-13.657
2018/06/14,-6.019
2018/06/15,-0.209
2018/06/16,3.315
2018/06/17,0.548
2018/06/18,-4.57
2018/06/19,1.276
2018/06/20,3.407
2018/06/21,4.731
2018/06/22,-5.229
2018/06/23,-11.579
2018/06/24,-15.09
2018/06/25,-8.058
2018/06/26,-4.038
2018/06/27,-5.385
2018/06/28,-5.026
2018/06/29,-7.676
2018/06/30,11.882
2018/07/01,19.847
2018/07/02,39.422
2018/07/03,14.724
2018/07/04,-0.309
2018/07/05,-15.118
2018/07/06,-4.89
2018/07/07,-1.811
2018/07/08,0.784
2018/07/09,-7.359
2018/07/10,-12.538
2018/07/11,-8.61
2018/07/12,-5.514
2018/07/13,3.021
2018/07/14,7.012
2018/07/15,13.168
2018/07/16,1.421
2018/07/17,-2.129
2018/07/18,-5.289
2018/07/19,1.375
2018/07/20,-3.461
2018/07/21,1.145
2018/07/22,0.12
2018/07/23,-2.446
2018/07/24,-5.009
2018/07/25,-1.426
2018/07/26,2.573
2018/07/27,-2.866
2018/07/28,-2.186
2018/07/29,-2.89
2018/07/30,-2.423
2018/07/31,-6.33
2018/08/01,-7.246
2018/08/02,-10.103
2018/08/03,-5.927
2018/08/04,-4.801
2018/08/05,-2.7
2018/08/06,-3.271
2018/08/07,1.603
2018/08/08,0.834
2018/08/09,-2.988
2018/08/10,-10.769
2018/08/11,-21.112
2018/08/12,-16.936
2018/08/13,-15.531
2018/08/14,-16.112
2018/08/15,-9.09
2018/08/16,-4.43
2018/08/17,22.627
2018/08/18,6.448
2018/08/19,1.54
2018/08/20,-9.403
2018/08/21,-10.221
2018/08/22,-6.317
2018/08/23,-4.107
2018/08/24,4.949
2018/08/25,-0.496
2018/08/26,-1.29
2018/08/27,-4.589
2018/08/28,3.364
2018/08/29,7.938
2018/08/30,3.991
2018/08/31,-1.121
2018/09/01,-0.71
2018/09/02,5.738
2018/09/03,4.339
2018/09/04,0.516
2018/09/05,-11.372
2018/09/06,-21.147
2018/09/07,-22.269
2018/09/08,-18.251
2018/09/09,-7.945
2018/09/10,-7.333
2018/09/11,-4.607
2018/09/12,-7.959
2018/09/13,6.769
2018/09/14,13.4
2018/09/15,22.645
2018/09/16,7.093
2018/09/17,0.069
2018/09/18,-7.143
2018/09/19,-3.933
2018/09/20,-1.975
2018/09/21,16.004
2018/09/22,9.981
2018/09/23,12.221
2018/09/24,-1.478
2018/09/25,-8.906
2018/09/26,-11.513
2018/09/27,-8.458
2018/09/28,3.899
2018/09/29,6.919
2018/09/30,6.868
2018/10/01,3.598
2018/10/02,2.284
2018/10/03,-4.827
2018/10/04,-4.296
2018/10/05,-5.158
2018/10/06,1.408
2018/10/07,-0.647
2018/10/08,0.85
2018/10/09,0.333
2018/10/10,0.529
2018/10/11,-8.597
2018/10/12,-11.561
2018/10/13,-9.315
2018/10/14,-1.363
2018/10/15,6.222
2018/10/16,5.292
2018/10/17,6.233
2018/10/18,-1.905
2018/10/19,-3.272
2018/10/20,-1.098
2018/10/21,3.43
2018/10/22,4.015
2018/10/23,0.749
2018/10/24,-1.407
2018/10/25,-0.789
2018/10/26,1.283
2018/10/27,-0.35
2018/10/28,0.419
2018/10/29,-1.044
2018/10/30,-2.371
2018/10/31,-3.593
2018/11/01,-1.637
2018/11/02,5.472
2018/11/03,5.395
2018/11/04,3.692
2018/11/05,4.908
2018/11/06,6.373
2018/11/07,9.182
2018/11/08,0.581
2018/11/09,-0.859
2018/11/10,-4.02
2018/11/11,-3.385
2018/11/12,0.368
2018/11/13,-1.344
2018/11/14,-4.532
2018/11/15,-16.549
2018/11/16,-15.928
2018/11/17,-10.551
2018/11/18,0.937
2018/11/19,-7.312
2018/11/20,-16.913
2018/11/21,-18.411
2018/11/22,-9.51
2018/11/23,-7.003
2018/11/24,-7.536
2018/11/25,-15.542
2018/11/26,-5.997
2018/11/27,-4.498
2018/11/28,20.266
2018/11/29,19.004
2018/11/30,14.183
2018/12/01,-5.237
2018/12/02,-2.346
2018/12/03,-3.989
2018/12/04,-2.947
2018/12/05,-7.243
2018/12/06,-11.883
2018/12/07,-17.686
2018/12/08,-12.675
2018/12/09,-0.014
2018/12/10,5.365
2018/12/11,-3.121
2018/12/12,-2.364
2018/12/13,3.1
2018/12/14,2.477
2018/12/15,-5.454
2018/12/16,-3.568
2018/12/17,2.927
2018/12/18,15.263
2018/12/19,19.17
2018/12/20,21.28
2018/12/21,15.865
2018/12/22,5.947
2018/12/23,15.579
2018/12/24,22.459
2018/12/25,7.858
2018/12/26,-7.13
2018/12/27,-19.449
2018/12/28,-4.736
2018/12/29,8.351
2018/12/30,12.377
2018/12/31,7.766
2019/01/01,-0.31
2019/01/02,9.645
2019/01/03,7.412
2019/01/04,3.98
2019/01/05,-1.281
2019/01/06,-1.722
2019/01/07,-3.079
2019/01/08,-6.968
2019/01/09,-2.738
2019/01/10,-10.504
2019/01/11,-16.343
2019/01/12,-14.42
2019/01/13,-8.808
2019/01/14,-1.197
2019/01/15,-1.355
2019/01/16,1.045
2019/01/17,1.29
2019/01/18,0.445
2019/01/19,-0.36
2019/01/20,-3.942
2019/01/21,-12.627
2019/01/22,-11.693
2019/01/23,-4.718
2019/01/24,0.803
2019/01/25,0.316
2019/01/26,-1.847
2019/01/27,0.355
2019/01/28,-0.696
2019/01/29,1.83
2019/01/30,6.904
2019/01/31,6.941
2019/02/01,3.065
2019/02/02,1.531
2019/02/03,4.173
2019/02/04,1.972
2019/02/05,-0.739
2019/02/06,-3.941
2019/02/07,-0.979
2019/02/08,3.227
2019/02/09,14.025
2019/02/10,-5.335
2019/02/11,-6.256
2019/02/12,-15.093
2019/02/13,3.468
2019/02/14,2.373
2019/02/15,4.787
2019/02/16,0.84
2019/02/17,2.231
2019/02/18,14.804
2019/02/19,47.919
2019/02/20,10.093
2019/02/21,-1.802
2019/02/22,-21.67
2019/02/23,0.303
2019/02/24,3.146
2019/02/25,-7.223
2019/02/26,-7.184
2019/02/27,-10.239
2019/02/28,-6.324
2019/03/01,-3.719
2019/03/02,-0.154
2019/03/03,4.356
2019/03/04,0.421
2019/03/05,-0.401
2019/03/06,3.784
2019/03/07,7.604
2019/03/08,2.567
2019/03/09,0.789
2019/03/10,-1.231
2019/03/11,-0.147
2019/03/12,-1.336
2019/03/13,-0.335
2019/03/14,0.102
2019/03/15,0.824
2019/03/16,3.243
2019/03/17,2.536
2019/03/18,17.673
2019/03/19,3.665
2019/03/20,1.753
2019/03/21,-12.152
2019/03/22,-3.018
2019/03/23,0.317
2019/03/24,-1.662
2019/03/25,-1.037
2019/03/26,0.728
2019/03/27,7.165
2019/03/28,6.161
2019/03/29,5.317
2019/03/30,5.315
2019/03/31,5.105
2019/04/01,0.268
2019/04/02,3.726
2019/04/03,17.706
2019/04/04,11.986
2019/04/05,3.954
2019/04/06,-7.401
2019/04/07,4.331
2019/04/08,10.531
2019/04/09,6.803
2019/04/10,6.095
2019/04/11,-1.913
2019/04/12,-1.286
2019/04/13,-6.912
2019/04/14,-8.184
2019/04/15,-3.372
2019/04/16,2.289
2019/04/17,9.754
2019/04/18,13.969
2019/04/19,2.442
2019/04/20,-6.002
2019/04/21,-13.207
2019/04/22,-6.502
2019/04/23,-0.704
2019/04/24,-0.943
2019/04/25,-1.698
2019/04/26,-7.895
2019/04/27,-7.785
