Date,transactionvalue7smaUSD
2019/08/10,606.109
2019/08/11,614.028
2019/08/12,548.646
2019/08/13,517.106
2019/08/14,528.91
2019/08/15,529.864
2019/08/16,526.534
2019/08/17,512.362
2019/08/18,504.363
2019/08/19,507.247
2019/08/20,529.938
2019/08/21,505.956
2019/08/22,471.521
2019/08/23,463.749
2019/08/24,463.012
2019/08/25,458.51
2019/08/26,458.601
2019/08/27,422.842
2019/08/28,426.828
2019/08/29,428.778
2019/08/30,429.653
2019/08/31,467.354
2019/09/01,461.377
2019/09/02,452.193
2019/09/03,483.029
2019/09/04,481.774
2019/09/05,468.438
2019/09/06,458.602
2019/09/07,440.385
2019/09/08,456.582
2019/09/09,464.408
2019/09/10,431.617
2019/09/11,430.838
2019/09/12,431.471
2019/09/13,453.068
2019/09/14,432.973
2019/09/15,429.902
2019/09/16,451.995
2019/09/17,499.075
2019/09/18,544.062
2019/09/19,574.121
2019/09/20,574.78
2019/09/21,580.183
2019/09/22,579.039
2019/09/23,574.095
2019/09/24,600.006
2019/09/25,586.452
2019/09/26,601.573
2019/09/27,603.787
2019/09/28,614.378
2019/09/29,611.679
2019/09/30,623.284
2019/10/01,562.307
2019/10/02,513.781
2019/10/03,454.747
2019/10/04,419.038
2019/10/05,389.971
2019/10/06,379.154
2019/10/07,340.945
2019/10/08,333.292
2019/10/09,348.551
2019/10/10,364.008
2019/10/11,371.89
2019/10/12,385.925
2019/10/13,381.79
2019/10/14,409.167
2019/10/15,400.142
2019/10/16,388.642
2019/10/17,375.071
2019/10/18,377.018
2019/10/19,359.581
2019/10/20,370.437
2019/10/21,336.278
2019/10/22,331.35
2019/10/23,358.855
2019/10/24,394.576
2019/10/25,401.56
2019/10/26,453.053
2019/10/27,453.85
2019/10/28,517.864
2019/10/29,546.751
2019/10/30,529.554
2019/10/31,511.24
2019/11/01,498.605
2019/11/02,456.115
2019/11/03,455.414
2019/11/04,412.273
2019/11/05,419.212
2019/11/06,407.131
2019/11/07,384.904
2019/11/08,387.949
2019/11/09,382.998
2019/11/10,370.064
2019/11/11,346.049
2019/11/12,327.516
2019/11/13,324.118
2019/11/14,330.292
2019/11/15,332.41
2019/11/16,332.643
2019/11/17,331.971
2019/11/18,334.662
2019/11/19,321.813
2019/11/20,321.697
2019/11/21,338.773
2019/11/22,374.936
2019/11/23,380.146
2019/11/24,383.225
2019/11/25,411.674
2019/11/26,403
2019/11/27,425.522
2019/11/28,436.26
2019/11/29,388.6
2019/11/30,395.317
2019/12/01,386.413
2019/12/02,362.266
2019/12/03,365.126
2019/12/04,338.577
2019/12/05,313.689
2019/12/06,320.882
2019/12/07,304.95
2019/12/08,303.173
2019/12/09,288.405
2019/12/10,296.049
2019/12/11,281.128
2019/12/12,272.078
2019/12/13,255.868
2019/12/14,252.608
2019/12/15,250.62
2019/12/16,260.959
2019/12/17,285.49
2019/12/18,338.898
2019/12/19,397.227
2019/12/20,401.679
2019/12/21,400.322
2019/12/22,403.384
2019/12/23,408.312
2019/12/24,368.752
2019/12/25,332.348
2019/12/26,271.91
2019/12/27,270.165
2019/12/28,276.8
2019/12/29,288.47
2019/12/30,282.181
2019/12/31,315.533
2020/01/01,293.681
2020/01/02,298.502
2020/01/03,319.164
2020/01/04,323.028
2020/01/05,316.794
2020/01/06,322.668
2020/01/07,296.648
2020/01/08,332.535
2020/01/09,334.576
2020/01/10,318.485
2020/01/11,330.24
2020/01/12,336.176
2020/01/13,334.677
2020/01/14,375.782
2020/01/15,385.88
2020/01/16,399.494
2020/01/17,412.417
2020/01/18,429.621
2020/01/19,436.849
2020/01/20,426.632
2020/01/21,383.498
2020/01/22,355.963
2020/01/23,346.916
2020/01/24,359.696
2020/01/25,315.602
2020/01/26,302.252
2020/01/27,314.902
2020/01/28,328.303
2020/01/29,342.994
2020/01/30,356.369
2020/01/31,372.083
2020/02/01,400.631
2020/02/02,423.112
2020/02/03,426.112
2020/02/04,450.923
2020/02/05,465.48
2020/02/06,519.26
2020/02/07,555.19
2020/02/08,565.238
2020/02/09,577.145
2020/02/10,606.335
2020/02/11,591.416
2020/02/12,645.702
2020/02/13,646.587
2020/02/14,621.965
2020/02/15,666.625
2020/02/16,694.434
2020/02/17,746.914
2020/02/18,801.045
2020/02/19,775.675
2020/02/20,781.54
2020/02/21,780.705
2020/02/22,730.808
2020/02/23,714.117
2020/02/24,669.726
2020/02/25,652.534
2020/02/26,686.673
2020/02/27,686.984
2020/02/28,675.817
2020/02/29,678.71
2020/03/01,682.586
2020/03/02,706.952
2020/03/03,690.743
2020/03/04,627.15
2020/03/05,584.775
2020/03/06,593.736
2020/03/07,599.001
2020/03/08,606.51
2020/03/09,628.077
2020/03/10,641.318
2020/03/11,665.548
2020/03/12,856.084
2020/03/13,935.906
2020/03/14,956.578
2020/03/15,950.688
2020/03/16,938.738
2020/03/17,910.974
2020/03/18,873.6
2020/03/19,682.612
2020/03/20,599.003
2020/03/21,550.11
2020/03/22,508.812
2020/03/23,439.723
2020/03/24,476.21
2020/03/25,476.571
2020/03/26,450.895
2020/03/27,406.143
2020/03/28,420.821
2020/03/29,414.267
2020/03/30,396.912
2020/03/31,342.595
2020/04/01,322.838
2020/04/02,331.111
2020/04/03,348.429
2020/04/04,335.238
2020/04/05,330.852
2020/04/06,365.798
2020/04/07,399.421
2020/04/08,413.446
2020/04/09,403.255
2020/04/10,436.188
2020/04/11,430.628
2020/04/12,434.653
2020/04/13,419.566
2020/04/14,369.965
2020/04/15,355.769
2020/04/16,386.065
2020/04/17,343.23
2020/04/18,366.56
2020/04/19,380.916
2020/04/20,397.168
2020/04/21,423.707
2020/04/22,447.757
2020/04/23,435.549
2020/04/24,491.269
2020/04/25,485.69
2020/04/26,482.799
2020/04/27,472.962
2020/04/28,451.786
2020/04/29,477.007
2020/04/30,514.378
2020/05/01,459.761
2020/05/02,457.242
2020/05/03,457.858
2020/05/04,452.502
2020/05/05,469.63
2020/05/06,458.895
2020/05/07,453.384
2020/05/08,474.9
2020/05/09,476.844
2020/05/10,528.452
2020/05/11,537.055
2020/05/12,550.988
2020/05/13,554.013
2020/05/14,532.085
2020/05/15,518.998
2020/05/16,510.194
2020/05/17,459.249
2020/05/18,461.964
2020/05/19,444.809
2020/05/20,423.325
2020/05/21,411.778
2020/05/22,408.92
2020/05/23,424.338
2020/05/24,419.841
2020/05/25,395.805
2020/05/26,398.111
2020/05/27,388.72
2020/05/28,390.857
2020/05/29,418.219
2020/05/30,453.335
2020/05/31,495.751
2020/06/01,522.137
2020/06/02,595.589
2020/06/03,603.214
2020/06/04,592.554
2020/06/05,579.337
2020/06/06,521.321
2020/06/07,475.898
2020/06/08,455.615
2020/06/09,384.793
2020/06/10,396.538
2020/06/11,426.415
2020/06/12,415.143
2020/06/13,415.551
2020/06/14,417.398
2020/06/15,453.997
2020/06/16,452.258
2020/06/17,444.691
2020/06/18,422.617
2020/06/19,428.537
2020/06/20,430.641
2020/06/21,437.864
2020/06/22,422.936
2020/06/23,436.796
2020/06/24,509.475
2020/06/25,623.806
2020/06/26,647.512
2020/06/27,669.747
2020/06/28,662.401
2020/06/29,631.678
2020/06/30,615.702
2020/07/01,539.16
2020/07/02,415.196
2020/07/03,381.491
2020/07/04,364.27
2020/07/05,358.731
2020/07/06,385.296
2020/07/07,400.08
2020/07/08,443.658
2020/07/09,466.069
2020/07/10,490.007
2020/07/11,487.188
2020/07/12,492.38
2020/07/13,499.836
2020/07/14,526.758
2020/07/15,483.844
2020/07/16,473.508
2020/07/17,450.728
2020/07/18,454.779
2020/07/19,462.905
2020/07/20,448.11
2020/07/21,421.112
2020/07/22,453.686
2020/07/23,555.633
2020/07/24,602.661
2020/07/25,660.843
2020/07/26,740.281
2020/07/27,853.377
2020/07/28,901.688
2020/07/29,931.11
2020/07/30,895.331
2020/07/31,924.812
2020/08/01,959.469
2020/08/02,988.174
2020/08/03,960.217
2020/08/04,1001
2020/08/05,996.753
2020/08/06,977.693
2020/08/07,970.13
2020/08/08,911.942
2020/08/09,838.325
2020/08/10,830.152
2020/08/11,804.29
2020/08/12,874.013
2020/08/13,943.261
2020/08/14,1049
2020/08/15,1097
2020/08/16,1122
2020/08/17,1134
2020/08/18,1144
2020/08/19,1103
2020/08/20,1067
2020/08/21,978.929
2020/08/22,964.166
2020/08/23,928.496
2020/08/24,916.133
2020/08/25,908.496
2020/08/26,898.905
2020/08/27,860.094
2020/08/28,885.875
2020/08/29,916.655
2020/08/30,1023
2020/08/31,1155
2020/09/01,1382
2020/09/02,1609
2020/09/03,1835
2020/09/04,1979
2020/09/05,2155
2020/09/06,2222
2020/09/07,2145
2020/09/08,1965
2020/09/09,1807
2020/09/10,1743
2020/09/11,1670
2020/09/12,1579
2020/09/13,1563
2020/09/14,1635
2020/09/15,1667
2020/09/16,1705
2020/09/17,1673
2020/09/18,1731
2020/09/19,1685
2020/09/20,1623
2020/09/21,1582
2020/09/22,1532
2020/09/23,1484
2020/09/24,1399
2020/09/25,1246
2020/09/26,1186
2020/09/27,1151
2020/09/28,1079
2020/09/29,1084
2020/09/30,1068
2020/10/01,1105
2020/10/02,1124
2020/10/03,1102
2020/10/04,1056
2020/10/05,1022
2020/10/06,972.978
2020/10/07,959.429
2020/10/08,909.673
2020/10/09,902.291
2020/10/10,925.721
2020/10/11,939.526
2020/10/12,979.121
2020/10/13,984.068
2020/10/14,996.356
2020/10/15,961.065
2020/10/16,936.955
2020/10/17,890.294
2020/10/18,861.421
2020/10/19,806.031
2020/10/20,790.79
2020/10/21,792.819
2020/10/22,867.788
2020/10/23,884.944
2020/10/24,916.737
2020/10/25,929.399
2020/10/26,995.728
2020/10/27,1028
2020/10/28,1024
2020/10/29,953.918
2020/10/30,963.5
2020/10/31,960.276
2020/11/01,953.974
2020/11/02,940.25
2020/11/03,937.47
2020/11/04,928.603
2020/11/05,1021
2020/11/06,1088
2020/11/07,1193
2020/11/08,1211
2020/11/09,1206
2020/11/10,1206
2020/11/11,1228
2020/11/12,1259
2020/11/13,1218
2020/11/14,1128
2020/11/15,1134
2020/11/16,1134
2020/11/17,1226
2020/11/18,1294
2020/11/19,1237
2020/11/20,1271
2020/11/21,1436
2020/11/22,1569
2020/11/23,1725
2020/11/24,1847
2020/11/25,1799
2020/11/26,1938
2020/11/27,1931
2020/11/28,1778
2020/11/29,1679
2020/11/30,1603
2020/12/01,1545
2020/12/02,1533
2020/12/03,1399
2020/12/04,1382
2020/12/05,1399
2020/12/06,1391
2020/12/07,1367
2020/12/08,1251
2020/12/09,1291
2020/12/10,1326
2020/12/11,1334
2020/12/12,1317
2020/12/13,1305
2020/12/14,1236
2020/12/15,1220
2020/12/16,1209
2020/12/17,1327
2020/12/18,1356
2020/12/19,1471
2020/12/20,1505
2020/12/21,1632
2020/12/22,1698
2020/12/23,1674
2020/12/24,1547
2020/12/25,1450
2020/12/26,1366
2020/12/27,1484
2020/12/28,1512
2020/12/29,1629
2020/12/30,1745
2020/12/31,1810
2021/01/01,1905
2021/01/02,1983
2021/01/03,2290
2021/01/04,2858
2021/01/05,3080
2021/01/06,3483
2021/01/07,3965
2021/01/08,4524
2021/01/09,4746
2021/01/10,4688
2021/01/11,4637
2021/01/12,4556
2021/01/13,4367
2021/01/14,4547
2021/01/15,4277
2021/01/16,4240
2021/01/17,4093
2021/01/18,3696
2021/01/19,4060
2021/01/20,4443
2021/01/21,4178
2021/01/22,4325
2021/01/23,4289
2021/01/24,4439
2021/01/25,4692
2021/01/26,4471
2021/01/27,4199
2021/01/28,4062
2021/01/29,4186
2021/01/30,4323
2021/01/31,4261
2021/02/01,4055
2021/02/02,4210
2021/02/03,4376
2021/02/04,4751
2021/02/05,4737
2021/02/06,4896
2021/02/07,4987
2021/02/08,5270
2021/02/09,5160
2021/02/10,5040
2021/02/11,4731
2021/02/12,4610
2021/02/13,4395
2021/02/14,4308
2021/02/15,4139
2021/02/16,4046
2021/02/17,4006
2021/02/18,4196
2021/02/19,4170
2021/02/20,4459
2021/02/21,4518
2021/02/22,4765
2021/02/23,5394
2021/02/24,5459
2021/02/25,5293
2021/02/26,5380
2021/02/27,5082
2021/02/28,5125
2021/03/01,4905
2021/03/02,4249
2021/03/03,4035
2021/03/04,3967
2021/03/05,3742
2021/03/06,3821
2021/03/07,4310
2021/03/08,4366
2021/03/09,4457
2021/03/10,4590
2021/03/11,4657
2021/03/12,4914
2021/03/13,4867
2021/03/14,4176
2021/03/15,4222
2021/03/16,4172
2021/03/17,4114
2021/03/18,4003
2021/03/19,3692
2021/03/20,3579
2021/03/21,3633
2021/03/22,3456
2021/03/23,3324
2021/03/24,3215
2021/03/25,3415
2021/03/26,3505
2021/03/27,3508
2021/03/28,3420
2021/03/29,3491
2021/03/30,3691
2021/03/31,3916
2021/04/01,3811
2021/04/02,4178
2021/04/03,4787
2021/04/04,4976
2021/04/05,5189
2021/04/06,5169
2021/04/07,5149
2021/04/08,5155
2021/04/09,4836
2021/04/10,4432
2021/04/11,4355
2021/04/12,4128
2021/04/13,4275
2021/04/14,4549
2021/04/15,4655
2021/04/16,4979
2021/04/17,5025
2021/04/18,5819
2021/04/19,5925
2021/04/20,5713
2021/04/21,5516
2021/04/22,5927
2021/04/23,5964
2021/04/24,5843
2021/04/25,5067
2021/04/26,5087
2021/04/27,5297
2021/04/28,5435
2021/04/29,5127
2021/04/30,5036
2021/05/01,5204
2021/05/02,5270
2021/05/03,5788
2021/05/04,6503
2021/05/05,6775
2021/05/06,6922
2021/05/07,7257
2021/05/08,7623
2021/05/09,7951
2021/05/10,8402
2021/05/11,8391
2021/05/12,8951
2021/05/13,9890
2021/05/14,9943
2021/05/15,9791
2021/05/16,9983
2021/05/17,9784
2021/05/18,9421
2021/05/19,10474
2021/05/20,10626
2021/05/21,10872
2021/05/22,11026
2021/05/23,11571
2021/05/24,11680
2021/05/25,12023
2021/05/26,10560
2021/05/27,9853
2021/05/28,9493
2021/05/29,9377
2021/05/30,8500
2021/05/31,7536
2021/06/01,7048
2021/06/02,6511
2021/06/03,5969
2021/06/04,5648
2021/06/05,5282
2021/06/06,4965
2021/06/07,4991
2021/06/08,5131
2021/06/09,5358
2021/06/10,5115
2021/06/11,4902
2021/06/12,4786
2021/06/13,4762
2021/06/14,4809
2021/06/15,4244
2021/06/16,4076
2021/06/17,4140
2021/06/18,4299
2021/06/19,4209
2021/06/20,4265
2021/06/21,4508
2021/06/22,5050
2021/06/23,4763
2021/06/24,4723
2021/06/25,4638
2021/06/26,4604
2021/06/27,4536
2021/06/28,4117
2021/06/29,3617
2021/06/30,3600
2021/07/01,3760
2021/07/02,3809
2021/07/03,3758
2021/07/04,3711
2021/07/05,3634
2021/07/06,3513
2021/07/07,3569
2021/07/08,3618
2021/07/09,3507
2021/07/10,3620
2021/07/11,3515
2021/07/12,3697
2021/07/13,3725
2021/07/14,3737
2021/07/15,3383
2021/07/16,3416
2021/07/17,3302
2021/07/18,3365
2021/07/19,3224
2021/07/20,3172
2021/07/21,3201
2021/07/22,3270
2021/07/23,3089
2021/07/24,3162
2021/07/25,3143
2021/07/26,3452
2021/07/27,3545
2021/07/28,3409
2021/07/29,3472
2021/07/30,3608
2021/07/31,3858
2021/08/01,4117
2021/08/02,3839
2021/08/03,3938
2021/08/04,4195
2021/08/05,4409
2021/08/06,4606
2021/08/07,4705
2021/08/08,4773
2021/08/09,5266
2021/08/10,5368
2021/08/11,5274
2021/08/12,5155
2021/08/13,5145
2021/08/14,5043
2021/08/15,5040
2021/08/16,4979
2021/08/17,4976
2021/08/18,5101
2021/08/19,5073
2021/08/20,5155
2021/08/21,5047
2021/08/22,4953
2021/08/23,4923
2021/08/24,5238
2021/08/25,5361
2021/08/26,5368
2021/08/27,5357
2021/08/28,5454
2021/08/29,5591
2021/08/30,5486
2021/08/31,5552
2021/09/01,5812
2021/09/02,6508
2021/09/03,6815
2021/09/04,6960
2021/09/05,6924
2021/09/06,6953
2021/09/07,7165
2021/09/08,7094
2021/09/09,6755
2021/09/10,6516
2021/09/11,6644
2021/09/12,6549
2021/09/13,6408
2021/09/14,5680
2021/09/15,5742
2021/09/16,5429
2021/09/17,5469
2021/09/18,5242
2021/09/19,5238
2021/09/20,5598
2021/09/21,5963
2021/09/22,5695
2021/09/23,5764
2021/09/24,6156
2021/09/25,5925
2021/09/26,6808
2021/09/27,6410
2021/09/28,6010
2021/09/29,5673
2021/09/30,5472
2021/10/01,4856
2021/10/02,5009
2021/10/03,4118
2021/10/04,4161
2021/10/05,4548
2021/10/06,4883
2021/10/07,5229
2021/10/08,5400
2021/10/09,5267
2021/10/10,5292
2021/10/11,5214
2021/10/12,4904
2021/10/13,4877
2021/10/14,5535
2021/10/15,5810
2021/10/16,6219
2021/10/17,6417
2021/10/18,6663
2021/10/19,6767
2021/10/20,6865
2021/10/21,6656
2021/10/22,6521
2021/10/23,6289
2021/10/24,6033
2021/10/25,5878
2021/10/26,5864
2021/10/27,6104
2021/10/28,5449
2021/10/29,5685
2021/10/30,5685
2021/10/31,5848
2021/11/01,5992
2021/11/02,6251
2021/11/03,6468
2021/11/04,6744
2021/11/05,6406
2021/11/06,6453
2021/11/07,6322
2021/11/08,6433
2021/11/09,6389
2021/11/10,5945
2021/11/11,5900
2021/11/12,5981
2021/11/13,5958
2021/11/14,6110
2021/11/15,7077
2021/11/16,7282
2021/11/17,7217
2021/11/18,7313
2021/11/19,7253
2021/11/20,7382
2021/11/21,7576
2021/11/22,6563
2021/11/23,6285
2021/11/24,6372
2021/11/25,6163
2021/11/26,6478
2021/11/27,6282
2021/11/28,5993
2021/11/29,6032
2021/11/30,6553
2021/12/01,7016
2021/12/02,7245
2021/12/03,7235
2021/12/04,8260
2021/12/05,8460
2021/12/06,9007
2021/12/07,8761
2021/12/08,8272
2021/12/09,8181
2021/12/10,7917
2021/12/11,6952
2021/12/12,6584
2021/12/13,6248
2021/12/14,6116
2021/12/15,6011
2021/12/16,6027
2021/12/17,5822
2021/12/18,5814
2021/12/19,5869
2021/12/20,5388
2021/12/21,5068
2021/12/22,4932
2021/12/23,4744
2021/12/24,4633
2021/12/25,4642
2021/12/26,4606
2021/12/27,4700
2021/12/28,4875
2021/12/29,4871
2021/12/30,5502
2021/12/31,5842
2022/01/01,5723
2022/01/02,5732
2022/01/03,5470
2022/01/04,5372
2022/01/05,5593
2022/01/06,5275
2022/01/07,5272
2022/01/08,5334
2022/01/09,5361
2022/01/10,5497
2022/01/11,5280
2022/01/12,5012
2022/01/13,4673
2022/01/14,4287
2022/01/15,4156
2022/01/16,4158
2022/01/17,4079
2022/01/18,4093
2022/01/19,4263
2022/01/20,4209
2022/01/21,4987
2022/01/22,5651
2022/01/23,5975
2022/01/24,6400
2022/01/25,6517
2022/01/26,6554
2022/01/27,6666
2022/01/28,5945
2022/01/29,5361
2022/01/30,5113
2022/01/31,4772
2022/02/01,4730
2022/02/02,4400
2022/02/03,4434
2022/02/04,4463
2022/02/05,4402
2022/02/06,4229
2022/02/07,4342
2022/02/08,4398
2022/02/09,4519
2022/02/10,4742
2022/02/11,4844
2022/02/12,4863
2022/02/13,4897
2022/02/14,4692
2022/02/15,4657
2022/02/16,4513
2022/02/17,4074
2022/02/18,3797
2022/02/19,3618
2022/02/20,3601
2022/02/21,3580
2022/02/22,3361
2022/02/23,3343
2022/02/24,3864
2022/02/25,4029
2022/02/26,4120
2022/02/27,4158
2022/02/28,4243
2022/03/01,4551
2022/03/02,4651
2022/03/03,4048
2022/03/04,3968
2022/03/05,3930
2022/03/06,3790
2022/03/07,3669
2022/03/08,3415
2022/03/09,3277
2022/03/10,3201
2022/03/11,2984
2022/03/12,2846
2022/03/13,2881
2022/03/14,2742
2022/03/15,3053
2022/03/16,3138
2022/03/17,3226
2022/03/18,3457
2022/03/19,3863
2022/03/20,3855
2022/03/21,4037
2022/03/22,3945
2022/03/23,3945
2022/03/24,4101
2022/03/25,4238
2022/03/26,3900
2022/03/27,3980
2022/03/28,4154
2022/03/29,4307
2022/03/30,4612
2022/03/31,4691
2022/04/01,4747
2022/04/02,5097
2022/04/03,5178
2022/04/04,5012
2022/04/05,4797
2022/04/06,4726
2022/04/07,4656
2022/04/08,4404
2022/04/09,4148
2022/04/10,4016
2022/04/11,4325
2022/04/12,4148
2022/04/13,3893
2022/04/14,3654
2022/04/15,3600
2022/04/16,3703
2022/04/17,3830
2022/04/18,3501
2022/04/19,3589
2022/04/20,3955
2022/04/21,4046
2022/04/22,4102
2022/04/23,3907
2022/04/24,3774
2022/04/25,3972
2022/04/26,4013
2022/04/27,3664
2022/04/28,3712
2022/04/29,4016
2022/04/30,4120
2022/05/01,4411
2022/05/02,4546
2022/05/03,4904
2022/05/04,5058
2022/05/05,5085
2022/05/06,4880
2022/05/07,4916
2022/05/08,4803
2022/05/09,5038
2022/05/10,5065
2022/05/11,5792
2022/05/12,6867
2022/05/13,7193
2022/05/14,7150
2022/05/15,7013
2022/05/16,6849
2022/05/17,6324
2022/05/18,5447
2022/05/19,4278
2022/05/20,3943
2022/05/21,3815
2022/05/22,3780
2022/05/23,3422
2022/05/24,3345
2022/05/25,3089
2022/05/26,3340
2022/05/27,3385
2022/05/28,3399
2022/05/29,3340
2022/05/30,3212
2022/05/31,3334
2022/06/01,3597
2022/06/02,3313
2022/06/03,2963
2022/06/04,2898
2022/06/05,2865
2022/06/06,2783
2022/06/07,2750
2022/06/08,2543
2022/06/09,2358
2022/06/10,2621
2022/06/11,3176
2022/06/12,3519
2022/06/13,4385
2022/06/14,4764
2022/06/15,5181
2022/06/16,5407
2022/06/17,5258
2022/06/18,5051
2022/06/19,4868
2022/06/20,4020
2022/06/21,3516
2022/06/22,3102
2022/06/23,2893
2022/06/24,2762
2022/06/25,2467
2022/06/26,2315
2022/06/27,2282
2022/06/28,2240
2022/06/29,2443
2022/06/30,2512
2022/07/01,2483
2022/07/02,2401
2022/07/03,2296
2022/07/04,2183
2022/07/05,2098
2022/07/06,1810
2022/07/07,1899
2022/07/08,1874
2022/07/09,1845
2022/07/10,1913
2022/07/11,1896
2022/07/12,1956
2022/07/13,2052
2022/07/14,1803
2022/07/15,1957
2022/07/16,2047
2022/07/17,2086
2022/07/18,2372
2022/07/19,2815
2022/07/20,2864
2022/07/21,3469
2022/07/22,3300
2022/07/23,3252
2022/07/24,3200
2022/07/25,2947
2022/07/26,2422
2022/07/27,2429
2022/07/28,2044
2022/07/29,2210
2022/07/30,2247
2022/07/31,2248
2022/08/01,2266
2022/08/02,2338
2022/08/03,2160
2022/08/04,1872
2022/08/05,1726
2022/08/06,1718
2022/08/07,1796
2022/08/08,1811
2022/08/09,1869
2022/08/10,2175
2022/08/11,2423
2022/08/12,2474
2022/08/13,2598
2022/08/14,2598
2022/08/15,2734
2022/08/16,2683
2022/08/17,2836
2022/08/18,2691
2022/08/19,2808
2022/08/20,2705
2022/08/21,2642
2022/08/22,2443
2022/08/23,2412
2022/08/24,2021
2022/08/25,2014
2022/08/26,1929
2022/08/27,1997
2022/08/28,2128
2022/08/29,2320
2022/08/30,2452
2022/08/31,2553
2022/09/01,2652
2022/09/02,2831
2022/09/03,2734
2022/09/04,2548
2022/09/05,2368
2022/09/06,2778
2022/09/07,2837
2022/09/08,2856
2022/09/09,2760
2022/09/10,2793
2022/09/11,2889
2022/09/12,3266
2022/09/13,3447
2022/09/14,4545
2022/09/15,5235
2022/09/16,5451
2022/09/17,5425
2022/09/18,5461
2022/09/19,5369
2022/09/20,4778
2022/09/21,3679
2022/09/22,3007
2022/09/23,2719
2022/09/24,2689
2022/09/25,2616
2022/09/26,2401
2022/09/27,2352
2022/09/28,2160
2022/09/29,2196
2022/09/30,2126
2022/10/01,2107
2022/10/02,2050
2022/10/03,1959
2022/10/04,1787
2022/10/05,1676
2022/10/06,1431
2022/10/07,1333
2022/10/08,1303
2022/10/09,1253
2022/10/10,1157
2022/10/11,1179
2022/10/12,1203
2022/10/13,1341
2022/10/14,1355
2022/10/15,1349
2022/10/16,1403
2022/10/17,1464
2022/10/18,1491
2022/10/19,1512
2022/10/20,1341
2022/10/21,1372
2022/10/22,1397
2022/10/23,1430
2022/10/24,1535
2022/10/25,1808
2022/10/26,2206
2022/10/27,2452
2022/10/28,2533
2022/10/29,2738
2022/10/30,2821
2022/10/31,2863
2022/11/01,2621
2022/11/02,2466
2022/11/03,2358
2022/11/04,2445
2022/11/05,2330
2022/11/06,2370
2022/11/07,2551
2022/11/08,3269
2022/11/09,3854
2022/11/10,4378
2022/11/11,4466
2022/11/12,4671
2022/11/13,4889
2022/11/14,4806
2022/11/15,4201
2022/11/16,3593
2022/11/17,3084
2022/11/18,2882
2022/11/19,2705
2022/11/20,2442
2022/11/21,2670
2022/11/22,2729
2022/11/23,2594
2022/11/24,2485
2022/11/25,2385
2022/11/26,2307
2022/11/27,2243
2022/11/28,1862
2022/11/29,1704
