Date,hashrate14ema
2016/04/28,2250888948972
2016/04/29,2276830182552
2016/04/30,2312083349150
2016/05/01,2339774532680
2016/05/02,2352500573736
2016/05/03,2381555233557
2016/05/04,2402727174111
2016/05/05,2422190373084
2016/05/06,2440368151715
2016/05/07,2454560898058
2016/05/08,2473514150444
2016/05/09,2493011463658
2016/05/10,2517772260527
2016/05/11,2525616410239
2016/05/12,2540952503201
2016/05/13,2577315594039
2016/05/14,2602823781669
2016/05/15,2627589059893
2016/05/16,2648125664887
2016/05/17,2665334638193
2016/05/18,2695669195006
2016/05/19,2730785913449
2016/05/20,2769317771363
2016/05/21,2805868523828
2016/05/22,2836239416394
2016/05/23,2864456314634
2016/05/24,2895534597634
2016/05/25,2926307026149
2016/05/26,2957639239985
2016/05/27,2986655592704
2016/05/28,3022165782622
2016/05/29,3055969547457
2016/05/30,3084013278553
2016/05/31,3103023104964
2016/06/01,3111925663888
2016/06/02,3129026005985
2016/06/03,3166933617166
2016/06/04,3197591278706
2016/06/05,3214737911354
2016/06/06,3245025163497
2016/06/07,3274414110149
2016/06/08,3301582104887
2016/06/09,3346666480658
2016/06/10,3356917271991
2016/06/11,3383433316160
2016/06/12,3409784117658
2016/06/13,3450499466260
2016/06/14,3490353737851
2016/06/15,3520757793288
2016/06/16,3546928614642
2016/06/17,3588234766293
2016/06/18,3611554694323
2016/06/19,3643887399671
2016/06/20,3666514076265
2016/06/21,3678337363925
2016/06/22,3709748438347
2016/06/23,3747597685169
2016/06/24,3779608895930
2016/06/25,3805147739078
2016/06/26,3843169142244
2016/06/27,3886088700093
2016/06/28,3930065522981
2016/06/29,3954740378562
2016/06/30,3979193927400
2016/07/01,4013202144774
2016/07/02,4044280307210
2016/07/03,4084179158413
2016/07/04,4117313769671
2016/07/05,4146207275367
2016/07/06,4171636119255
2016/07/07,4191587716669
2016/07/08,4212129150153
2016/07/09,4231273142538
2016/07/10,4251874444540
2016/07/11,4278944184718
2016/07/12,4302293882780
2016/07/13,4330969100290
2016/07/14,4349699848079
2016/07/15,4356660979472
2016/07/16,4366131567349
2016/07/17,4376684936757
2016/07/18,4402415921481
2016/07/19,4417298809659
2016/07/20,4418417960964
2016/07/21,4442805645222
2016/07/22,4441640556612
2016/07/23,4465478902289
2016/07/24,4469767290961
2016/07/25,4454171510035
2016/07/26,4413286672076
2016/07/27,4354820143964
2016/07/28,4338297445830
2016/07/29,4311538599943
2016/07/30,4277742885477
2016/07/31,4256744419354
2016/08/01,4226961947509
2016/08/02,4161545381393
2016/08/03,4088624183703
2016/08/04,4068255716343
2016/08/05,4063312807397
2016/08/06,4044845681018
2016/08/07,4046541785395
2016/08/08,4058587643148
2016/08/09,4097885443509
2016/08/10,4143819121574
2016/08/11,4196640015510
2016/08/12,4240850067377
2016/08/13,4272604409476
2016/08/14,4301547621815
2016/08/15,4329491747237
2016/08/16,4368556095831
2016/08/17,4401651374793
2016/08/18,4443668814305
2016/08/19,4473336298934
2016/08/20,4518086581842
2016/08/21,4563565013780
2016/08/22,4607200055010
2016/08/23,4656835164645
2016/08/24,4698403546943
2016/08/25,4748834532643
2016/08/26,4814599848359
2016/08/27,4871440683483
2016/08/28,4911887017584
2016/08/29,4938250763533
2016/08/30,4960515650555
2016/08/31,4994084407862
2016/09/01,5030152134367
2016/09/02,5071360557292
2016/09/03,5070398885458
2016/09/04,5051255225818
2016/09/05,5059877172383
2016/09/06,5060702530609
2016/09/07,5078197700134
2016/09/08,5085851754311
2016/09/09,5096473346679
2016/09/10,5111951840793
2016/09/11,5152253502974
2016/09/12,5184986882026
2016/09/13,5209520800462
2016/09/14,5255026755492
2016/09/15,5292838286737
2016/09/16,5321075027882
2016/09/17,5372354211832
2016/09/18,5327827165576
2016/09/19,5304748244996
2016/09/20,5363805000086
2016/09/21,5437772267136
2016/09/22,5433676237838
2016/09/23,5504743012813
2016/09/24,5569027217231
2016/09/25,5654611323190
2016/09/26,5682076908088
2016/09/27,5748895555040
2016/09/28,5814748864460
2016/09/29,5890401902685
2016/09/30,5933205860488
2016/10/01,5999379378967
2016/10/02,6080725009130
2016/10/03,6133321453269
2016/10/04,6197843205630
2016/10/05,6248629614542
2016/10/06,6299908731164
2016/10/07,6315797362277
2016/10/08,6365750670552
2016/10/09,6425343265869
2016/10/10,6482712301192
2016/10/11,6543218050620
2016/10/12,6563755629807
2016/10/13,6615800275113
2016/10/14,6696821281830
2016/10/15,6777456009266
2016/10/16,6872629755559
2016/10/17,6906056719452
2016/10/18,6970557429864
2016/10/19,7025766108595
2016/10/20,7107801000575
2016/10/21,7194427678988
2016/10/22,7270869008647
2016/10/23,7309181942222
2016/10/24,7362951634524
2016/10/25,7423567248314
2016/10/26,7486691977229
2016/10/27,7522427510690
2016/10/28,7512416523542
2016/10/29,7301974518142
2016/10/30,7097336025891
2016/10/31,6973710728170
2016/11/01,6745795225862
2016/11/02,6478883272216
2016/11/03,6218798555728
2016/11/04,5944855198673
2016/11/05,5675755839072
2016/11/06,5435071517081
2016/11/07,5323796720902
2016/11/08,5297477188645
2016/11/09,5257887088560
2016/11/10,5169723255696
2016/11/11,5076553975802
2016/11/12,5007185494643
2016/11/13,4997788738476
2016/11/14,5014407800105
2016/11/15,5033213245905
2016/11/16,5035484664859
2016/11/17,5009136914981
2016/11/18,5033646100952
2016/11/19,5093273730081
2016/11/20,5212692707186
2016/11/21,5360895859817
2016/11/22,5440134480254
2016/11/23,5501613766464
2016/11/24,5473510960032
2016/11/25,5450163730024
2016/11/26,5438384581616
2016/11/27,5426375380684
2016/11/28,5441988293276
2016/11/29,5443305341355
2016/11/30,5412142533590
2016/12/01,5392965845601
2016/12/02,5386082730133
2016/12/03,5416470953397
2016/12/04,5434455356668
2016/12/05,5431203161703
2016/12/06,5422627185939
2016/12/07,5432545308379
2016/12/08,5479334181473
2016/12/09,5537356055417
2016/12/10,5604445722290
2016/12/11,5684557029824
2016/12/12,5723169043795
2016/12/13,5782604370962
2016/12/14,5829252203431
2016/12/15,5864980172080
2016/12/16,5921620985518
2016/12/17,5981328409398
2016/12/18,6063183031517
2016/12/19,6133078912335
2016/12/20,6215145360524
2016/12/21,6279404469804
2016/12/22,6305560504734
2016/12/23,6267864923060
2016/12/24,6188376369685
2016/12/25,6155208144097
2016/12/26,6154180042954
2016/12/27,6126193621768
2016/12/28,6096841760872
2016/12/29,6068661560927
2016/12/30,6045115288834
2016/12/31,6033409703677
2017/01/01,6024015679976
2017/01/02,6018175113035
2017/01/03,6013642276181
2017/01/04,6092307503982
2017/01/05,6179883896123
2017/01/06,6260306452084
2017/01/07,6362351517807
2017/01/08,6454330438286
2017/01/09,6564551416840
2017/01/10,6660337727563
2017/01/11,6753194118789
2017/01/12,6843723144914
2017/01/13,6940353473318
2017/01/14,7026678060408
2017/01/15,7121983014165
2017/01/16,7203715466864
2017/01/17,7264235605587
2017/01/18,7308143765239
2017/01/19,7415202527949
2017/01/20,7471696813129
2017/01/21,7548017091625
2017/01/22,7619487403204
2017/01/23,7701284908316
2017/01/24,7757731796921
2017/01/25,7809388434277
2017/01/26,7883773490262
2017/01/27,7931683922950
2017/01/28,7977984720411
2017/01/29,7996461347292
2017/01/30,8042671538380
2017/01/31,8082173004532
2017/02/01,8101301316181
2017/02/02,8142150041610
2017/02/03,8159382911625
2017/02/04,8195201431252
2017/02/05,8272482874692
2017/02/06,8352895849112
2017/02/07,8421257712643
2017/02/08,8496169383579
2017/02/09,8556097978429
2017/02/10,8644322247081
2017/02/11,8728384304287
2017/02/12,8816937590018
2017/02/13,8911033364831
2017/02/14,9007188226215
2017/02/15,9095690245774
2017/02/16,9167454377191
2017/02/17,9253627576140
2017/02/18,9341228242425
2017/02/19,9439232873934
2017/02/20,9529753163390
2017/02/21,9638595421770
2017/02/22,9716407139859
2017/02/23,9787601280282
2017/02/24,9856021175971
2017/02/25,9956943630863
2017/02/26,10101186340762
2017/02/27,10231511263982
2017/02/28,10411176859107
2017/03/01,10515390453470
2017/03/02,10629450574138
2017/03/03,10784207903674
2017/03/04,10898521240217
2017/03/05,11067989916551
2017/03/06,11219095495132
2017/03/07,11340044646710
2017/03/08,11503468382970
2017/03/09,11648745736818
2017/03/10,11778602661752
2017/03/11,11924227292911
2017/03/12,12055867075711
2017/03/13,12239908280384
2017/03/14,12375117065874
2017/03/15,12542426973336
2017/03/16,12709100100057
2017/03/17,12950529491855
2017/03/18,13183376658228
2017/03/19,13280845729309
2017/03/20,13491796413293
2017/03/21,13634459141873
2017/03/22,13804727253490
2017/03/23,14020881881217
2017/03/24,14195981621520
2017/03/25,14361658092110
2017/03/26,14609789703331
2017/03/27,14914112723236
2017/03/28,15120070282568
2017/03/29,15389552065214
2017/03/30,15628731494646
2017/03/31,15897244122472
2017/04/01,16089856228123
2017/04/02,16253955606708
2017/04/03,16295184621470
2017/04/04,16468102670352
2017/04/05,16684941447587
2017/04/06,16855855523083
2017/04/07,17042085590836
2017/04/08,17215653598249
2017/04/09,17321118405213
2017/04/10,17421254008822
2017/04/11,17587781874197
2017/04/12,17717216055045
2017/04/13,17781885351475
2017/04/14,18055895624898
2017/04/15,18216303234662
2017/04/16,18400045332444
2017/04/17,18598576216800
2017/04/18,18825258340992
2017/04/19,18992444414079
2017/04/20,19165285782223
2017/04/21,19383885465982
2017/04/22,19586119334591
2017/04/23,19826533701106
2017/04/24,19938833789148
2017/04/25,20157784455953
2017/04/26,20309204341240
2017/04/27,20483408691750
2017/04/28,20812696538938
2017/04/29,21166601989514
2017/04/30,21402919950281
2017/05/01,21643120122422
2017/05/02,21856857886841
2017/05/03,22091107041004
2017/05/04,22248071660533
2017/05/05,22543648242325
2017/05/06,22793099398044
2017/05/07,23068833112270
2017/05/08,23257242466291
2017/05/09,23570318670606
2017/05/10,23807639410496
2017/05/11,24072645680939
2017/05/12,24422338514869
2017/05/13,24639545337034
2017/05/14,24938721213660
2017/05/15,25322199153918
2017/05/16,25709893357428
2017/05/17,25850406483302
2017/05/18,26102351996664
2017/05/19,26464481637677
2017/05/20,26883488438022
2017/05/21,27365594727580
2017/05/22,27901085457455
2017/05/23,28212308143035
2017/05/24,28581357211781
2017/05/25,28922009019228
2017/05/26,29226239834030
2017/05/27,29615649966307
2017/05/28,29925454701809
2017/05/29,30471199571246
2017/05/30,31243579503665
2017/05/31,31785320201530
2017/06/01,32513782190347
2017/06/02,33017970022637
2017/06/03,33601662451118
2017/06/04,34237674690056
2017/06/05,34911510634582
2017/06/06,35567153755285
2017/06/07,36353897325582
2017/06/08,37084002282022
2017/06/09,37707558532561
2017/06/10,38538536220681
2017/06/11,39403422401728
2017/06/12,40145405290673
2017/06/13,40995627930313
2017/06/14,41883091908904
2017/06/15,42768261093254
2017/06/16,43647679345014
2017/06/17,44626118083294
2017/06/18,45608724977982
2017/06/19,46537004637764
2017/06/20,47480699899926
2017/06/21,48363038686230
2017/06/22,49213162160398
2017/06/23,49896301122197
2017/06/24,50669274973072
2017/06/25,51432508271378
2017/06/26,52363788815078
2017/06/27,53158080725314
2017/06/28,54062076773606
2017/06/29,55059238416937
2017/06/30,55937939380206
2017/07/01,56821641282778
2017/07/02,57658731276110
2017/07/03,58637878919177
2017/07/04,59694743181380
2017/07/05,60378107899510
2017/07/06,61124291791369
2017/07/07,61918060290840
2017/07/08,62659080712491
2017/07/09,63377060888461
2017/07/10,64140833763102
2017/07/11,64740261834900
2017/07/12,65032860817154
2017/07/13,65371206392717
2017/07/14,65476060392706
2017/07/15,65893214028946
2017/07/16,66469361020446
2017/07/17,66500093582896
2017/07/18,66754108754403
2017/07/19,67343723658884
2017/07/20,68154932930866
2017/07/21,68824602733091
2017/07/22,69377228799152
2017/07/23,70218964613687
2017/07/24,70671503152450
2017/07/25,71537039693811
2017/07/26,72244651323216
2017/07/27,72692794620438
2017/07/28,73338674420872
2017/07/29,73771879457232
2017/07/30,74473796064620
2017/07/31,75326686825748
2017/08/01,76060132649702
2017/08/02,76541402437129
2017/08/03,76559670829608
2017/08/04,76985510405839
2017/08/05,77249976831465
2017/08/06,77618877278761
2017/08/07,78248446106609
2017/08/08,78921601830683
2017/08/09,79725167390330
2017/08/10,80217925707244
2017/08/11,80803929022537
2017/08/12,81668831265937
2017/08/13,82464399010276
2017/08/14,83413331611082
2017/08/15,84403086712717
2017/08/16,85315791554590
2017/08/17,86278424379408
2017/08/18,87011126812031
2017/08/19,88132879730529
2017/08/20,88818400723352
2017/08/21,89743623238652
2017/08/22,90572605665876
2017/08/23,91599277625898
2017/08/24,92350552290075
2017/08/25,92743661942975
2017/08/26,93173550480493
2017/08/27,93481419773327
2017/08/28,93359541855569
2017/08/29,94141064001718
2017/08/30,94878196737943
2017/08/31,95287472549247
2017/09/01,95777841201547
2017/09/02,96190750567986
2017/09/03,96490378479903
2017/09/04,96957340101893
2017/09/05,97424963979839
2017/09/06,97713048996910
2017/09/07,98252182543241
2017/09/08,99380757336364
2017/09/09,1.0000420050829E+14
2017/09/10,1.0033401928124E+14
2017/09/11,1.0062249419943E+14
2017/09/12,1.0161506831472E+14
2017/09/13,1.0187216715974E+14
2017/09/14,1.0236808596456E+14
2017/09/15,1.0328407162598E+14
2017/09/16,1.0380241499466E+14
2017/09/17,1.043663806073E+14
2017/09/18,1.0455856196995E+14
2017/09/19,1.0510194570511E+14
2017/09/20,1.0541053759245E+14
2017/09/21,1.0593782425349E+14
2017/09/22,1.0626570509561E+14
2017/09/23,1.059553188809E+14
2017/09/24,1.0605815628275E+14
2017/09/25,1.0545535949624E+14
2017/09/26,1.0512591345988E+14
2017/09/27,1.0519790291329E+14
2017/09/28,1.0475349786652E+14
2017/09/29,1.0381878086129E+14
2017/09/30,1.0294279778255E+14
2017/10/01,1.0279767914861E+14
2017/10/02,1.026218078303E+14
2017/10/03,1.0244897758445E+14
2017/10/04,1.026924281952E+14
2017/10/05,1.0336271827875E+14
2017/10/06,1.0328911817123E+14
2017/10/07,1.029385636059E+14
2017/10/08,1.0308757413554E+14
2017/10/09,1.0330036454224E+14
2017/10/10,1.0367431209914E+14
2017/10/11,1.0442186244232E+14
2017/10/12,1.0455835714703E+14
2017/10/13,1.0529586383626E+14
2017/10/14,1.0527015744575E+14
2017/10/15,1.0571386331787E+14
2017/10/16,1.0651626881931E+14
2017/10/17,1.0757531464416E+14
2017/10/18,1.0839983685806E+14
2017/10/19,1.0967848097456E+14
2017/10/20,1.106865263314E+14
2017/10/21,1.1148416543391E+14
2017/10/22,1.1247234409199E+14
2017/10/23,1.1317564691771E+14
2017/10/24,1.1430445295254E+14
2017/10/25,1.1488700695414E+14
2017/10/26,1.1487183572574E+14
2017/10/27,99555590962304
2017/10/28,86281512167330
2017/10/29,74777310545019
2017/10/30,64807002472350
2017/10/31,56166068809370
2017/11/01,64808143989832
2017/11/02,71575059506031
2017/11/03,77221081061918
2017/11/04,81850706229311
2017/11/05,86544841306644
2017/11/06,90283617170391
2017/11/07,93434292677790
2017/11/08,96459802294585
2017/11/09,98813852429269
2017/11/10,1.0107385998194E+14
2017/11/11,1.0302635606207E+14
2017/11/12,1.0505684362507E+14
2017/11/13,1.0671059905674E+14
2017/11/14,1.0777852529033E+14
2017/11/15,1.0878742191703E+14
2017/11/16,1.0917236318221E+14
2017/11/17,1.096304416243E+14
2017/11/18,1.0988215508786E+14
2017/11/19,1.1029500333026E+14
2017/11/20,1.1161492858535E+14
2017/11/21,1.1256920689788E+14
2017/11/22,1.1334513959411E+14
2017/11/23,1.1451904447756E+14
2017/11/24,1.1589088210473E+14
2017/11/25,117148001882467
2017/11/26,1.1821563952508E+14
2017/11/27,1.1890987674259E+14
2017/11/28,1.1923873139897E+14
2017/11/29,1.1979497628738E+14
2017/11/30,1.2046471421616E+14
2017/12/01,1.2113574836682E+14
2017/12/02,1.2173171344997E+14
2017/12/03,1.2174848798653E+14
2017/12/04,1.2229451572508E+14
2017/12/05,1.2244711186295E+14
2017/12/06,1.226041523892E+14
2017/12/07,1.2294453002097E+14
2017/12/08,1.2352783161261E+14
2017/12/09,1.241632261359E+14
2017/12/10,1.2450273419381E+14
2017/12/11,1.250116033832E+14
2017/12/12,1.2554092759914E+14
2017/12/13,1.2667365478592E+14
2017/12/14,1.2813218045917E+14
2017/12/15,1.3021132634545E+14
2017/12/16,1.3177950888335E+14
2017/12/17,1.3326468431699E+14
2017/12/18,1.3514579643069E+14
2017/12/19,1.3642521970806E+14
2017/12/20,1.37405920313E+14
2017/12/21,1.3827452894855E+14
2017/12/22,1.3893425978287E+14
2017/12/23,1.4034838721319E+14
2017/12/24,1.4149106952252E+14
2017/12/25,1.4271132039563E+14
2017/12/26,1.4388030482343E+14
2017/12/27,1.4503360145248E+14
2017/12/28,1.4657676585823E+14
2017/12/29,147519207168811
2017/12/30,1.4847953587477E+14
2017/12/31,1.496041338801E+14
2018/01/01,1.5091071498548E+14
2018/01/02,1.5199883293258E+14
2018/01/03,1.528975307353E+14
2018/01/04,1.5418429640189E+14
2018/01/05,1.558071215634E+14
2018/01/06,1.5677645314398E+14
2018/01/07,1.5839863319318E+14
2018/01/08,1.5977385662338E+14
2018/01/09,1.6124115278101E+14
2018/01/10,1.629791612762E+14
2018/01/11,1.6520973064643E+14
2018/01/12,1.6722855015751E+14
2018/01/13,1.6907450842141E+14
2018/01/14,1.7124718051693E+14
2018/01/15,1.7262228990923E+14
2018/01/16,1.7455741364838E+14
2018/01/17,1.7674557948837E+14
2018/01/18,1.7843093197818E+14
2018/01/19,1.798139579508E+14
2018/01/20,1.8205612662717E+14
2018/01/21,1.8344634915562E+14
2018/01/22,1.8525609925732E+14
2018/01/23,1.867635633876E+14
2018/01/24,1.8875260327334E+14
2018/01/25,1.9071320655624E+14
2018/01/26,1.9241395094322E+14
2018/01/27,1.9369664861966E+14
2018/01/28,1.951722575488E+14
2018/01/29,1.9755649003876E+14
2018/01/30,1.9927235953829E+14
2018/01/31,2.0148687119326E+14
2018/02/01,2.0408121807225E+14
2018/02/02,2.0678171712493E+14
2018/02/03,2.0904294525569E+14
2018/02/04,2.1097674565286E+14
2018/02/05,2.1342235169107E+14
2018/02/06,2.1518096913596E+14
2018/02/07,2.1742237316885E+14
2018/02/08,2.1903520913389E+14
2018/02/09,2.2087673564109E+14
2018/02/10,2.2267915615918E+14
2018/02/11,2.2451482369567E+14
2018/02/12,2.2672619307541E+14
2018/02/13,2.288429181801E+14
2018/02/14,2.2983485016061E+14
2018/02/15,230981251308372
2018/02/16,2.3259240831414E+14
2018/02/17,2.340567504127E+14
2018/02/18,2.3532135404756E+14
2018/02/19,2.3632430519346E+14
2018/02/20,236765379148394
2018/02/21,2.3741303664825E+14
2018/02/22,2.3823794909823E+14
2018/02/23,2.3926497863244E+14
2018/02/24,2.3995853266526E+14
2018/02/25,2.4132930644627E+14
2018/02/26,2.4214881742166E+14
2018/02/27,2.4230180130774E+14
2018/02/28,2.4360035810768E+14
2018/03/01,2.4488098327996E+14
2018/03/02,2.462270168941E+14
2018/03/03,2.4811237680772E+14
2018/03/04,2.4882880723965E+14
2018/03/05,2.4958108853821E+14
2018/03/06,2.5031433118188E+14
2018/03/07,2.5205996428007E+14
2018/03/08,2.5345748142158E+14
2018/03/09,2.5386395124079E+14
2018/03/10,2.5456441750624E+14
2018/03/11,2.5500974415878E+14
2018/03/12,2.5563797825717E+14
2018/03/13,2.5610473705637E+14
2018/03/14,2.5615352478525E+14
2018/03/15,2.5660775136724E+14
2018/03/16,258223941713729
2018/03/17,2.5938598018269E+14
2018/03/18,2.6010653566855E+14
2018/03/19,2.6087012464161E+14
2018/03/20,2.6169785025702E+14
2018/03/21,2.619540367667E+14
2018/03/22,2.6210384795314E+14
2018/03/23,2.6239848156234E+14
2018/03/24,2.624213969792E+14
2018/03/25,262607220406248
2018/03/26,2.6372253266499E+14
2018/03/27,2.6386415563709E+14
2018/03/28,2.639319025949E+14
2018/03/29,2.6337844929081E+14
2018/03/30,2.6330363976766E+14
2018/03/31,2.6275528010353E+14
2018/04/01,2.6233246598571E+14
2018/04/02,261989376561019
2018/04/03,2.6090209991141E+14
2018/04/04,2.6027393315451E+14
2018/04/05,2.5993500523733E+14
2018/04/06,2.6050516385243E+14
2018/04/07,2.6041047520574E+14
2018/04/08,2.600835635742E+14
2018/04/09,2.5868866677565E+14
2018/04/10,2.5831995660198E+14
2018/04/11,2.5767237308746E+14
2018/04/12,2.5692836283756E+14
2018/04/13,2.5664660350208E+14
2018/04/14,2.5644205846624E+14
2018/04/15,256260201594290
2018/04/16,2.5622695428717E+14
2018/04/17,2.5615927188865E+14
2018/04/18,2.5524348536189E+14
2018/04/19,2.5541206449805E+14
2018/04/20,2.5472413152184E+14
2018/04/21,2.5540620863622E+14
2018/04/22,2.5557146585281E+14
2018/04/23,2.5626895823029E+14
2018/04/24,2.561797087111E+14
2018/04/25,2.5639787943778E+14
2018/04/26,2.5785935961047E+14
2018/04/27,2.5786208486486E+14
2018/04/28,2.573786292109E+14
2018/04/29,2.5847728854416E+14
2018/04/30,2.5923302993082E+14
2018/05/01,2.5886350824435E+14
2018/05/02,2.5927669573652E+14
2018/05/03,2.5976856160441E+14
2018/05/04,2.6059536255736E+14
2018/05/05,2.6189272496671E+14
2018/05/06,2.6307847243489E+14
2018/05/07,2.648648397482E+14
2018/05/08,2.6603974089543E+14
2018/05/09,2.6658034342069E+14
2018/05/10,2.6704210980449E+14
2018/05/11,2.6783003172609E+14
2018/05/12,2.6930151532674E+14
2018/05/13,2.70509194264E+14
2018/05/14,2.7083934362783E+14
2018/05/15,2.7065423538318E+14
2018/05/16,2.7054212680772E+14
2018/05/17,2.7082168351397E+14
2018/05/18,2.7078724017763E+14
2018/05/19,2.709336130407E+14
2018/05/20,2.715787777496E+14
2018/05/21,2.7246612484255E+14
2018/05/22,2.7280539657835E+14
2018/05/23,2.7299837778109E+14
2018/05/24,2.7184646315554E+14
2018/05/25,2.7112507332744E+14
2018/05/26,2.7107988847528E+14
2018/05/27,2.701859545369E+14
2018/05/28,2.700302791837E+14
2018/05/29,2.6977061347995E+14
2018/05/30,2.6925066278057E+14
2018/05/31,2.6964652833985E+14
2018/06/01,2.6851167107669E+14
2018/06/02,2.6845182264101E+14
2018/06/03,2.6814063167174E+14
2018/06/04,2.6803838184652E+14
2018/06/05,2.6784526319531E+14
2018/06/06,2.6746967246705E+14
2018/06/07,2.6747131540216E+14
2018/06/08,2.6765159829947E+14
2018/06/09,2.6932485578757E+14
2018/06/10,2.6936624466114E+14
2018/06/11,2.7000596399915E+14
2018/06/12,2.7105100506499E+14
2018/06/13,2.7094682337549E+14
2018/06/14,2.7079579179785E+14
2018/06/15,2.7056062654828E+14
2018/06/16,2.7072004486217E+14
2018/06/17,2.7057528817565E+14
2018/06/18,2.7181105466891E+14
2018/06/19,2.7322798486284E+14
2018/06/20,2.740114073038E+14
2018/06/21,2.75178613723E+14
2018/06/22,2.7643168664336E+14
2018/06/23,2.7698585510016E+14
2018/06/24,2.7760795227853E+14
2018/06/25,2.7828732276193E+14
2018/06/26,2.7852695369625E+14
2018/06/27,2.7980584918822E+14
2018/06/28,2.7974963071194E+14
2018/06/29,2.7940142761179E+14
2018/06/30,2.8050895054306E+14
2018/07/01,2.7993480476134E+14
2018/07/02,2.8007733474188E+14
2018/07/03,2.8077993449849E+14
2018/07/04,2.8106821304952E+14
2018/07/05,2.8256338259962E+14
2018/07/06,2.8322839074766E+14
2018/07/07,2.8425325198439E+14
2018/07/08,2.8437871672379E+14
2018/07/09,2.8548775079604E+14
2018/07/10,2.8548260451818E+14
2018/07/11,2.8443188827833E+14
2018/07/12,2.8394229484085E+14
2018/07/13,2.8315010942083E+14
2018/07/14,2.825266206168E+14
2018/07/15,2.8221073962974E+14
2018/07/16,2.8197483667383E+14
2018/07/17,2.8258298175997E+14
2018/07/18,2.8279525140238E+14
2018/07/19,2.8253910160487E+14
2018/07/20,2.8169897349234E+14
2018/07/21,2.7951539893874E+14
2018/07/22,2.7929740195126E+14
2018/07/23,2.8037599675076E+14
2018/07/24,2.8067086879554E+14
2018/07/25,2.819045561871E+14
2018/07/26,2.8264351382037E+14
2018/07/27,2.8321687311424E+14
2018/07/28,2.8389051975115E+14
2018/07/29,2.846402513213E+14
2018/07/30,2.8522836744662E+14
2018/07/31,2.8590414451822E+14
2018/08/01,2.8606640224095E+14
2018/08/02,286952081619864
2018/08/03,286779989328272
2018/08/04,2.8759514543183E+14
2018/08/05,2.8831865788435E+14
2018/08/06,2.8898581205762E+14
2018/08/07,2.893830018953E+14
2018/08/08,2.9013027351416E+14
2018/08/09,2.9089906618092E+14
2018/08/10,2.9106465651823E+14
2018/08/11,2.9137323476164E+14
2018/08/12,2.9057371498356E+14
2018/08/13,2.8985892150664E+14
2018/08/14,2.8941194125536E+14
2018/08/15,2.8861503828671E+14
2018/08/16,2.8733455417589E+14
2018/08/17,2.8701196684447E+14
