Date,activeaddresses30var
2016/05/13,8229371
2016/05/14,8528437
2016/05/15,8353502
2016/05/16,7917782
2016/05/17,7890693
2016/05/18,8602631
2016/05/19,8745747
2016/05/20,8568673
2016/05/21,8131901
2016/05/22,7496033
2016/05/23,7218953
2016/05/24,6747937
2016/05/25,6228117
2016/05/26,7998196
2016/05/27,8073816
2016/05/28,14454710
2016/05/29,14014422
2016/05/30,13877950
2016/05/31,13510133
2016/06/01,13514349
2016/06/02,13142655
2016/06/03,12628563
2016/06/04,12280135
2016/06/05,11867480
2016/06/06,11159486
2016/06/07,10936400
2016/06/08,10785619
2016/06/09,10522242
2016/06/10,10524336
2016/06/11,11233368
2016/06/12,11130479
2016/06/13,11615471
2016/06/14,12000703
2016/06/15,11583957
2016/06/16,11510237
2016/06/17,14696773
2016/06/18,16461844
2016/06/19,16744591
2016/06/20,16573870
2016/06/21,15879017
2016/06/22,16356018
2016/06/23,16212463
2016/06/24,16127910
2016/06/25,15528543
2016/06/26,15395355
2016/06/27,9976992
2016/06/28,10032140
2016/06/29,9931520
2016/06/30,9921829
2016/07/01,9818832
2016/07/02,9636239
2016/07/03,9418827
2016/07/04,8968842
2016/07/05,8531092
2016/07/06,8339390
2016/07/07,8122715
2016/07/08,7956283
2016/07/09,7698384
2016/07/10,7548371
2016/07/11,6258459
2016/07/12,6187504
2016/07/13,6549642
2016/07/14,6359834
2016/07/15,6375860
2016/07/16,6369735
2016/07/17,4446786
2016/07/18,2904848
2016/07/19,3322489
2016/07/20,4230521
2016/07/21,4417576
2016/07/22,4866452
2016/07/23,5157282
2016/07/24,8617916
2016/07/25,9869803
2016/07/26,16945549
2016/07/27,20422748
2016/07/28,21601156
2016/07/29,21653400
2016/07/30,21437260
2016/07/31,21143429
2016/08/01,20908624
2016/08/02,20505185
2016/08/03,20374616
2016/08/04,20163846
2016/08/05,19804970
2016/08/06,19606671
2016/08/07,19461591
2016/08/08,19056194
2016/08/09,18628664
2016/08/10,18073878
2016/08/11,17740501
2016/08/12,16448229
2016/08/13,16464964
2016/08/14,16249891
2016/08/15,15599541
2016/08/16,13197506
2016/08/17,12107633
2016/08/18,12393728
2016/08/19,12526801
2016/08/20,12707311
2016/08/21,12750018
2016/08/22,12985947
2016/08/23,11379867
2016/08/24,10953971
2016/08/25,5698450
2016/08/26,2789195
2016/08/27,1821361
2016/08/28,1677096
2016/08/29,1694696
2016/08/30,1643610
2016/08/31,1694082
2016/09/01,1863455
2016/09/02,1855531
2016/09/03,1776737
2016/09/04,1774719
2016/09/05,1683990
2016/09/06,1637649
2016/09/07,1689565
2016/09/08,1775553
2016/09/09,1777756
2016/09/10,1540222
2016/09/11,1498947
2016/09/12,1369336
2016/09/13,1268161
2016/09/14,1240516
2016/09/15,1131570
2016/09/16,1161304
2016/09/17,1117335
2016/09/18,1185185
2016/09/19,1158150
2016/09/20,2907123
2016/09/21,2799112
2016/09/22,3417378
2016/09/23,3673856
2016/09/24,3868311
2016/09/25,4172373
2016/09/26,4521412
2016/09/27,4864472
2016/09/28,4971524
2016/09/29,5100121
2016/09/30,5137759
2016/10/01,4926644
2016/10/02,4770355
2016/10/03,4848118
2016/10/04,6254909
2016/10/05,7157320
2016/10/06,7960913
2016/10/07,7960971
2016/10/08,7483069
2016/10/09,7496863
2016/10/10,7658347
2016/10/11,7704421
2016/10/12,11397984
2016/10/13,17686688
2016/10/14,17824060
2016/10/15,19626036
2016/10/16,19526404
2016/10/17,18923767
2016/10/18,19440014
2016/10/19,19961420
2016/10/20,16211368
2016/10/21,19130330
2016/10/22,19170918
2016/10/23,19132516
2016/10/24,19166621
2016/10/25,19211650
2016/10/26,19288239
2016/10/27,19346043
2016/10/28,19337800
2016/10/29,19265697
2016/10/30,19487681
2016/10/31,19919759
2016/11/01,19698034
2016/11/02,19952986
2016/11/03,19611821
2016/11/04,20691607
2016/11/05,20531086
2016/11/06,20838206
2016/11/07,20816384
2016/11/08,20312088
2016/11/09,19464699
2016/11/10,19585547
2016/11/11,17295970
2016/11/12,12363495
2016/11/13,12205707
2016/11/14,10599803
2016/11/15,10062279
2016/11/16,10282955
2016/11/17,9877664
2016/11/18,9107777
2016/11/19,8709716
2016/11/20,5001745
2016/11/21,4993420
2016/11/22,10078747
2016/11/23,25154029
2016/11/24,25870754
2016/11/25,28246367
2016/11/26,29303693
2016/11/27,29793034
2016/11/28,29975752
2016/11/29,30211880
2016/11/30,29824740
2016/12/01,30037284
2016/12/02,29670779
2016/12/03,29543807
2016/12/04,28569159
2016/12/05,28700172
2016/12/06,28355522
2016/12/07,28708882
2016/12/08,28990890
2016/12/09,29048996
2016/12/10,29204621
2016/12/11,29356187
2016/12/12,29389447
2016/12/13,29631037
2016/12/14,29550253
2016/12/15,29555479
2016/12/16,29502518
2016/12/17,29602113
2016/12/18,30089183
2016/12/19,30019533
2016/12/20,30013150
2016/12/21,29975754
2016/12/22,25695882
2016/12/23,8116381
2016/12/24,7957022
2016/12/25,4220253
2016/12/26,4198211
2016/12/27,4236097
2016/12/28,4261697
2016/12/29,4170564
2016/12/30,4182281
2016/12/31,4059982
2017/01/01,4300190
2017/01/02,4272668
2017/01/03,4282900
2017/01/04,4996122
2017/01/05,5456831
2017/01/06,5626132
2017/01/07,5593179
2017/01/08,5595606
2017/01/09,5672623
2017/01/10,5634309
2017/01/11,5692413
2017/01/12,5594340
2017/01/13,5597432
2017/01/14,5617276
2017/01/15,5644607
2017/01/16,5637059
2017/01/17,5320033
2017/01/18,5308592
2017/01/19,5273453
2017/01/20,5342151
2017/01/21,3749688
2017/01/22,3721591
2017/01/23,3660475
2017/01/24,3318700
2017/01/25,2873587
2017/01/26,2628625
2017/01/27,2529511
2017/01/28,2549365
2017/01/29,2550563
2017/01/30,2541285
2017/01/31,2089230
2017/02/01,1961041
2017/02/02,1842022
2017/02/03,1459688
2017/02/04,966160
2017/02/05,908601
2017/02/06,923802
2017/02/07,908057
2017/02/08,864543
2017/02/09,913511
2017/02/10,1052514
2017/02/11,1025006
2017/02/12,1020779
2017/02/13,1517416
2017/02/14,2061593
2017/02/15,2736250
2017/02/16,3026934
2017/02/17,3176543
2017/02/18,3553104
2017/02/19,3609015
2017/02/20,3869729
2017/02/21,3991299
2017/02/22,4031511
2017/02/23,4089348
2017/02/24,4573092
2017/02/25,4578544
2017/02/26,4513497
2017/02/27,4738668
2017/02/28,6681997
2017/03/01,9061690
2017/03/02,18269604
2017/03/03,21986469
2017/03/04,23106549
2017/03/05,23094168
2017/03/06,24026999
2017/03/07,23901544
2017/03/08,23544732
2017/03/09,24450688
2017/03/10,24919663
2017/03/11,25558167
2017/03/12,27980323
2017/03/13,41562206
2017/03/14,45467165
2017/03/15,52245898
2017/03/16,89831731
2017/03/17,121293615
2017/03/18,129727773
2017/03/19,129661546
2017/03/20,130192954
2017/03/21,128110536
2017/03/22,124710536
2017/03/23,119967754
2017/03/24,119129616
2017/03/25,113258767
2017/03/26,107546953
2017/03/27,100880082
2017/03/28,92522639
2017/03/29,85988498
2017/03/30,89285084
2017/03/31,99781854
2017/04/01,99407156
2017/04/02,98381363
2017/04/03,101887916
2017/04/04,94386024
2017/04/05,87972570
2017/04/06,82247791
2017/04/07,71240415
2017/04/08,66306161
2017/04/09,61622332
2017/04/10,55676259
2017/04/11,52883847
2017/04/12,53272273
2017/04/13,52066306
2017/04/14,51865347
2017/04/15,44378931
2017/04/16,40369364
2017/04/17,41535994
2017/04/18,41397722
2017/04/19,41376550
2017/04/20,41878630
2017/04/21,42147152
2017/04/22,42872724
2017/04/23,42903658
2017/04/24,42918740
2017/04/25,42160309
2017/04/26,43684435
2017/04/27,55672767
2017/04/28,59666983
2017/04/29,58493981
2017/04/30,53077323
2017/05/01,65360090
2017/05/02,73703726
2017/05/03,71189141
2017/05/04,90735525
2017/05/05,106182683
2017/05/06,106545184
2017/05/07,116016763
2017/05/08,136627359
2017/05/09,143356750
2017/05/10,147397059
2017/05/11,155349559
2017/05/12,154900673
2017/05/13,152173929
2017/05/14,148936029
2017/05/15,149239387
2017/05/16,138741662
2017/05/17,126171375
2017/05/18,140552778
2017/05/19,192411838
2017/05/20,190839194
2017/05/21,188079986
2017/05/22,222607472
2017/05/23,274831984
2017/05/24,321851279
2017/05/25,354651272
2017/05/26,371162031
2017/05/27,373091587
2017/05/28,363181223
2017/05/29,350138325
2017/05/30,352519325
2017/05/31,385640596
2017/06/01,452444352
2017/06/02,444141242
2017/06/03,454145602
2017/06/04,460035495
2017/06/05,455597264
2017/06/06,486543932
2017/06/07,513312951
2017/06/08,512362521
2017/06/09,535542599
2017/06/10,575306060
2017/06/11,643615038
2017/06/12,883715541
2017/06/13,1032984430
2017/06/14,1089984196
2017/06/15,1149217372
2017/06/16,1093102259
2017/06/17,1072668905
2017/06/18,1097248464
2017/06/19,1090689998
2017/06/20,1096883469
2017/06/21,1075148624
2017/06/22,1186287933
2017/06/23,1264705277
2017/06/24,1268017436
2017/06/25,1218008780
2017/06/26,1331707861
2017/06/27,1209435901
2017/06/28,1110131841
2017/06/29,1028400769
2017/06/30,968523258
2017/07/01,940508836
2017/07/02,849213548
2017/07/03,776751080
2017/07/04,681241062
2017/07/05,597930245
2017/07/06,545110240
2017/07/07,491131584
2017/07/08,401448277
2017/07/09,385077708
2017/07/10,357149127
2017/07/11,351021805
2017/07/12,326349303
2017/07/13,328479675
2017/07/14,339505717
2017/07/15,358582088
2017/07/16,364669184
2017/07/17,364046719
2017/07/18,360492594
2017/07/19,356708851
2017/07/20,354152872
2017/07/21,344780565
2017/07/22,370462340
2017/07/23,351042766
2017/07/24,353116381
2017/07/25,345127267
2017/07/26,240130499
2017/07/27,246474273
2017/07/28,241185165
2017/07/29,273984251
2017/07/30,290277746
2017/07/31,297672001
2017/08/01,309842466
2017/08/02,279272727
2017/08/03,262807481
2017/08/04,259055239
2017/08/05,257381474
2017/08/06,213256278
2017/08/07,224010688
2017/08/08,286477281
2017/08/09,271219648
2017/08/10,360100855
2017/08/11,468851827
2017/08/12,525565151
2017/08/13,567799283
2017/08/14,861602052
2017/08/15,1099474956
2017/08/16,1322667102
2017/08/17,1580390240
2017/08/18,1897482762
2017/08/19,1945186904
2017/08/20,1914655417
2017/08/21,1903816502
2017/08/22,1916219002
2017/08/23,1953426955
2017/08/24,1909900116
2017/08/25,1833882891
2017/08/26,1758503360
2017/08/27,1694609633
2017/08/28,1528058661
2017/08/29,1442556709
2017/08/30,1483784680
2017/08/31,1408879026
2017/09/01,1301620048
2017/09/02,1129214541
2017/09/03,1056531365
2017/09/04,1089861557
2017/09/05,1042859653
2017/09/06,1098016353
2017/09/07,1096202249
2017/09/08,1034203774
2017/09/09,1018974190
2017/09/10,1057609239
2017/09/11,1021293321
2017/09/12,1002113110
2017/09/13,987698278
2017/09/14,988172247
2017/09/15,1085122598
2017/09/16,1076426851
2017/09/17,1130749806
2017/09/18,1127425118
2017/09/19,1065660116
2017/09/20,1093602590
2017/09/21,1127089983
2017/09/22,1281160418
2017/09/23,1444293269
2017/09/24,1563022753
2017/09/25,1533055566
2017/09/26,1554280674
2017/09/27,1608392823
2017/09/28,1612877436
2017/09/29,1594382240
2017/09/30,1605755737
2017/10/01,1683170745
2017/10/02,1709624450
2017/10/03,1692378688
2017/10/04,1565453031
2017/10/05,1445740569
2017/10/06,1209864850
2017/10/07,1151338380
2017/10/08,1033934238
2017/10/09,1007166643
2017/10/10,1019077464
2017/10/11,993808108
2017/10/12,841438913
2017/10/13,877251035
2017/10/14,767761207
2017/10/15,434475061
2017/10/16,411411227
2017/10/17,509883424
2017/10/18,471891228
2017/10/19,470827618
2017/10/20,527450733
2017/10/21,559432834
2017/10/22,590311711
2017/10/23,578256865
2017/10/24,595018594
2017/10/25,592863592
2017/10/26,585799338
2017/10/27,581471481
2017/10/28,2145097115
2017/10/29,3604906145
2017/10/30,4968309252
2017/10/31,5099780414
2017/11/01,5312399007
2017/11/02,5730491232
2017/11/03,5830050226
2017/11/04,5822931637
2017/11/05,5814239532
2017/11/06,5823088325
2017/11/07,5838737141
2017/11/08,5924841980
2017/11/09,6035151799
2017/11/10,6129853462
2017/11/11,6134833947
2017/11/12,6185926088
2017/11/13,6229823190
2017/11/14,6340507305
2017/11/15,6669918187
2017/11/16,6761666473
2017/11/17,6966327992
2017/11/18,7005057442
2017/11/19,7052893120
2017/11/20,7250287049
2017/11/21,7459963833
2017/11/22,7693885405
2017/11/23,7908213078
2017/11/24,8052695840
2017/11/25,8175129271
2017/11/26,8295772474
2017/11/27,6506568520
2017/11/28,4556230061
2017/11/29,2568186674
2017/11/30,3022642495
2017/12/01,3220855403
2017/12/02,3456002177
2017/12/03,3846865811
2017/12/04,3930250481
2017/12/05,3796961803
2017/12/06,5828095508
2017/12/07,5691237941
2017/12/08,5986238369
2017/12/09,6044740309
2017/12/10,5941310278
2017/12/11,6162074088
2017/12/12,7175097256
2017/12/13,8563773896
2017/12/14,10646296755
2017/12/15,11799075870
2017/12/16,12281569338
2017/12/17,12727697134
2017/12/18,14013948283
2017/12/19,16771124273
2017/12/20,18648392145
2017/12/21,21536508115
2017/12/22,24133140947
2017/12/23,23505722546
2017/12/24,22035066258
2017/12/25,20417297634
2017/12/26,18751454763
2017/12/27,18089747748
2017/12/28,17739220669
2017/12/29,19238211380
2017/12/30,21555844928
2017/12/31,20169349457
2018/01/01,18692404109
2018/01/02,19531847256
2018/01/03,22101945915
2018/01/04,27467083907
2018/01/05,31621213004
2018/01/06,31450690981
2018/01/07,30472076412
2018/01/08,29403077356
2018/01/09,28281784716
2018/01/10,27500356097
2018/01/11,27281582051
2018/01/12,26697672241
2018/01/13,26599217698
2018/01/14,25505591017
2018/01/15,24756250223
2018/01/16,24374697942
2018/01/17,24880218501
2018/01/18,25209936773
2018/01/19,25277579703
2018/01/20,26433456679
2018/01/21,26563337860
2018/01/22,25987510306
2018/01/23,23398906232
2018/01/24,21140214027
2018/01/25,22563289206
2018/01/26,22085761917
2018/01/27,23406238149
2018/01/28,25038877866
2018/01/29,25697384459
2018/01/30,26011052112
2018/01/31,26249992514
2018/02/01,26432990308
2018/02/02,25828977975
2018/02/03,24308204980
2018/02/04,23989621863
2018/02/05,23462948269
2018/02/06,23538296697
2018/02/07,23409359312
2018/02/08,23793827275
2018/02/09,23251598611
2018/02/10,21805354850
2018/02/11,22046289860
2018/02/12,20927093368
2018/02/13,21367228632
2018/02/14,19270386522
2018/02/15,15186048066
2018/02/16,11297411947
2018/02/17,8208568672
2018/02/18,7937946120
2018/02/19,7915446599
2018/02/20,6738929544
2018/02/21,6129169118
2018/02/22,5987979352
2018/02/23,6155672956
2018/02/24,6971282787
2018/02/25,7147748934
2018/02/26,7214834645
2018/02/27,7306663335
2018/02/28,6818592692
2018/03/01,6682158913
2018/03/02,6476670354
2018/03/03,5394505396
2018/03/04,4560300131
2018/03/05,4492973127
2018/03/06,4449085748
2018/03/07,4025559936
2018/03/08,3384412764
2018/03/09,3276961220
2018/03/10,3563697487
2018/03/11,3976624493
2018/03/12,3677260953
2018/03/13,3703360894
2018/03/14,3204476404
2018/03/15,3191046528
2018/03/16,3190899242
2018/03/17,3268091627
2018/03/18,3325845260
2018/03/19,3309225382
2018/03/20,3347718895
2018/03/21,3046499933
2018/03/22,2275239449
2018/03/23,1930997822
2018/03/24,1775957196
2018/03/25,2080128386
2018/03/26,2086125941
2018/03/27,2170772166
2018/03/28,2145280660
2018/03/29,2127378991
2018/03/30,1980896984
2018/03/31,2062380680
2018/04/01,2207732044
2018/04/02,2260108147
2018/04/03,2215318487
2018/04/04,2147967677
2018/04/05,2084377126
2018/04/06,1276236623
2018/04/07,1276261854
2018/04/08,1251614207
2018/04/09,1260013644
2018/04/10,1211658770
2018/04/11,1208193326
2018/04/12,1253496410
2018/04/13,1225191764
2018/04/14,1197239081
2018/04/15,1196252655
2018/04/16,1170059378
2018/04/17,1211588787
2018/04/18,1139043006
2018/04/19,1245091187
2018/04/20,1420740083
2018/04/21,1660881768
2018/04/22,1806744431
2018/04/23,2344387998
2018/04/24,2664643525
2018/04/25,2812491708
2018/04/26,2853227555
2018/04/27,2721213004
2018/04/28,2681495761
2018/04/29,2660339156
2018/04/30,2533327509
2018/05/01,2169698763
2018/05/02,2089881702
2018/05/03,2287709426
2018/05/04,5472031660
2018/05/05,5565648177
2018/05/06,5508473250
2018/05/07,5239681540
2018/05/08,5200618436
2018/05/09,5306956177
2018/05/10,5144719925
2018/05/11,4923940268
2018/05/12,4998440781
2018/05/13,4985903533
2018/05/14,4657498999
2018/05/15,4314298786
2018/05/16,4105721220
2018/05/17,4114834941
2018/05/18,3934815927
2018/05/19,4125057163
2018/05/20,4067524425
2018/05/21,4013407610
2018/05/22,4037358600
2018/05/23,4117225662
2018/05/24,4152752954
2018/05/25,4068444375
2018/05/26,3943220891
2018/05/27,3695090891
2018/05/28,3559016772
2018/05/29,3089119138
2018/05/30,2896159902
2018/05/31,2383437323
2018/06/01,2311451181
2018/06/02,2303083848
2018/06/03,831407100
2018/06/04,788953807
2018/06/05,679438732
2018/06/06,706361879
2018/06/07,731211038
2018/06/08,930099882
2018/06/09,6574492802
2018/06/10,15255063927
2018/06/11,15208720855
2018/06/12,15303911999
2018/06/13,15282002725
2018/06/14,15293163055
2018/06/15,15206878544
2018/06/16,15312392197
2018/06/17,15205780444
2018/06/18,14731292022
2018/06/19,14623938274
2018/06/20,14557580833
2018/06/21,14337942287
2018/06/22,14056807473
2018/06/23,13842941719
2018/06/24,13740150627
2018/06/25,14038088477
2018/06/26,13823399870
2018/06/27,13200307401
2018/06/28,12931104003
2018/06/29,12652180001
2018/06/30,12989726103
2018/07/01,14244264953
2018/07/02,14753704479
2018/07/03,14888254036
2018/07/04,15158148668
2018/07/05,15171564449
2018/07/06,15449214911
2018/07/07,15566580292
2018/07/08,15502995976
2018/07/09,12987269840
2018/07/10,7667476391
2018/07/11,7496243793
2018/07/12,7654099528
2018/07/13,7816777062
2018/07/14,8082305550
2018/07/15,8090880290
2018/07/16,8187756580
2018/07/17,8246015419
2018/07/18,8801552835
2018/07/19,8837528805
2018/07/20,8511669846
2018/07/21,8194906484
2018/07/22,7878508678
2018/07/23,8145418946
2018/07/24,8654749906
2018/07/25,8123836558
2018/07/26,8280507983
2018/07/27,8686580420
2018/07/28,8571975651
2018/07/29,8617517142
2018/07/30,8913625472
2018/07/31,8474350892
2018/08/01,8304299293
2018/08/02,7947665887
2018/08/03,7663821398
2018/08/04,7338807825
2018/08/05,6603154240
2018/08/06,5767889682
2018/08/07,5478640868
2018/08/08,5526837099
2018/08/09,5574951763
2018/08/10,11420788341
2018/08/11,16854662980
2018/08/12,21888045930
2018/08/13,21363663670
2018/08/14,20772492366
2018/08/15,20756068951
2018/08/16,20773734307
2018/08/17,20381554434
2018/08/18,20235606039
2018/08/19,20258588910
2018/08/20,20240916485
2018/08/21,20244315722
2018/08/22,19986530404
2018/08/23,19498067756
2018/08/24,18875831170
2018/08/25,18594712908
2018/08/26,17930496102
2018/08/27,17671344553
2018/08/28,17323863045
2018/08/29,16802981977
2018/08/30,16302108370
2018/08/31,15756635828
2018/09/01,15435725008
2018/09/02,14816030624
2018/09/03,14688126588
2018/09/04,14511649150
2018/09/05,14254026579
2018/09/06,14169942188
2018/09/07,14189063566
2018/09/08,14185208049
2018/09/09,10010912193
2018/09/10,5561498007
2018/09/11,902817260
2018/09/12,844855137
2018/09/13,816924228
2018/09/14,900293524
2018/09/15,1006875702
2018/09/16,1308737268
2018/09/17,1336250722
2018/09/18,1491100437
2018/09/19,1553189671
2018/09/20,1639352208
2018/09/21,1656310938
2018/09/22,1814833336
2018/09/23,1937510587
2018/09/24,2048068148
2018/09/25,2046823484
2018/09/26,2011958454
2018/09/27,1934930941
2018/09/28,1969667941
2018/09/29,2132181895
2018/09/30,2137024007
2018/10/01,1996002410
2018/10/02,1734254529
2018/10/03,1397785954
2018/10/04,1276378756
2018/10/05,1152298340
2018/10/06,1218743214
2018/10/07,1091156783
2018/10/08,1038552641
2018/10/09,987320445
2018/10/10,923430237
2018/10/11,931351884
2018/10/12,918491958
2018/10/13,883905616
2018/10/14,884123303
2018/10/15,915149069
2018/10/16,949230977
2018/10/17,1031784011
2018/10/18,1056528470
2018/10/19,1044452062
2018/10/20,1046919855
2018/10/21,1047399037
2018/10/22,1059472896
2018/10/23,1025680636
2018/10/24,977541646
2018/10/25,959756093
2018/10/26,892003184
2018/10/27,856930700
2018/10/28,831052012
2018/10/29,701236602
2018/10/30,710649298
2018/10/31,630889113
2018/11/01,480692431
2018/11/02,522504823
2018/11/03,591854284
2018/11/04,619620640
2018/11/05,535423166
2018/11/06,505300298
2018/11/07,518997156
2018/11/08,545130309
2018/11/09,519778802
2018/11/10,552048275
2018/11/11,547291870
2018/11/12,543014553
2018/11/13,534464734
2018/11/14,524884153
2018/11/15,503945484
2018/11/16,485247094
2018/11/17,527734458
2018/11/18,609825600
2018/11/19,675203847
2018/11/20,688837122
2018/11/21,664083038
2018/11/22,675745920
2018/11/23,679458638
2018/11/24,781831189
2018/11/25,784502087
2018/11/26,789280488
2018/11/27,816481175
2018/11/28,711338169
2018/11/29,627909915
2018/11/30,540040467
2018/12/01,552732142
2018/12/02,620426269
2018/12/03,621357271
2018/12/04,639304101
2018/12/05,603279338
2018/12/06,590731231
2018/12/07,596896437
2018/12/08,619992961
2018/12/09,609944982
2018/12/10,615772178
2018/12/11,588033647
2018/12/12,573229774
2018/12/13,571391757
2018/12/14,544563673
2018/12/15,529333230
2018/12/16,540563564
2018/12/17,535694169
2018/12/18,513828255
2018/12/19,370393250
2018/12/20,289207666
2018/12/21,290285930
2018/12/22,342689709
2018/12/23,344490524
2018/12/24,329296608
2018/12/25,334049150
2018/12/26,333667734
2018/12/27,329615925
2018/12/28,327407840
2018/12/29,323265449
2018/12/30,341607912
2018/12/31,319713402
2019/01/01,320147893
2019/01/02,316012216
2019/01/03,320326326
2019/01/04,321809920
2019/01/05,339945276
2019/01/06,341058921
2019/01/07,310726888
2019/01/08,331771691
2019/01/09,330003335
2019/01/10,333802287
2019/01/11,328969603
2019/01/12,440145053
2019/01/13,489357361
2019/01/14,541707769
2019/01/15,528851655
2019/01/16,535834250
2019/01/17,548818347
2019/01/18,540970166
2019/01/19,552387107
2019/01/20,597612785
2019/01/21,568225293
2019/01/22,592690377
2019/01/23,557795569
2019/01/24,565353227
2019/01/25,564693781
2019/01/26,600359616
2019/01/27,569679107
2019/01/28,581879644
2019/01/29,574699110
2019/01/30,576687045
2019/01/31,559538220
2019/02/01,569700094
2019/02/02,607827435
2019/02/03,762982536
2019/02/04,948259570
2019/02/05,1105227454
2019/02/06,1162182129
2019/02/07,1189348743
2019/02/08,1131569767
2019/02/09,1132790175
2019/02/10,1226361541
2019/02/11,1253878579
2019/02/12,1275516484
2019/02/13,1053516092
2019/02/14,953686745
2019/02/15,925402883
2019/02/16,912073680
2019/02/17,886447021
2019/02/18,929982459
2019/02/19,966020752
2019/02/20,943408246
2019/02/21,934170064
2019/02/22,894887415
2019/02/23,869102882
2019/02/24,833245757
2019/02/25,847267212
2019/02/26,836220915
2019/02/27,693742357
2019/02/28,666352561
2019/03/01,678832911
2019/03/02,656163846
2019/03/03,643995812
2019/03/04,714231085
2019/03/05,756334332
2019/03/06,756931313
2019/03/07,735427987
2019/03/08,729301097
2019/03/09,684092075
2019/03/10,671755363
2019/03/11,600837347
2019/03/12,487191976
2019/03/13,453254176
2019/03/14,435564589
2019/03/15,419227921
2019/03/16,406642109
2019/03/17,395106425
2019/03/18,384668145
2019/03/19,369086685
2019/03/20,448075430
2019/03/21,467981029
2019/03/22,487364115
2019/03/23,452545469
2019/03/24,429161596
2019/03/25,507525580
2019/03/26,583436321
2019/03/27,623055902
2019/03/28,686412130
2019/03/29,721788957
2019/03/30,753148788
2019/03/31,749908283
2019/04/01,995379277
2019/04/02,1346124046
2019/04/03,1640058709
2019/04/04,1689123796
2019/04/05,1695950483
2019/04/06,1679041307
2019/04/07,1663215808
2019/04/08,1726792986
2019/04/09,1594846435
2019/04/10,1521186008
2019/04/11,1630725153
2019/04/12,1697323854
2019/04/13,1650091176
2019/04/14,1644334289
2019/04/15,1425266316
2019/04/16,1258470710
2019/04/17,1222660201
2019/04/18,1208138881
2019/04/19,1251530374
2019/04/20,1400669270
2019/04/21,1379454542
2019/04/22,1295051918
2019/04/23,1204147853
2019/04/24,1206453827
2019/04/25,1197170487
2019/04/26,1169887895
2019/04/27,1303800631
2019/04/28,1373717004
2019/04/29,1371550056
2019/04/30,1276984092
2019/05/01,1253093813
2019/05/02,1156754751
2019/05/03,1081432960
2019/05/04,1145008127
2019/05/05,1173171876
2019/05/06,1095377994
2019/05/07,1067928685
2019/05/08,1059598239
2019/05/09,1060493246
2019/05/10,1095089444
2019/05/11,1061901949
2019/05/12,1017095560
2019/05/13,1121777408
2019/05/14,1231044428
2019/05/15,1616168403
2019/05/16,2187609565
