Date,transactions7var
2017/07/03,366693856
2017/07/04,391773021
2017/07/05,386554753
2017/07/06,392491692
2017/07/07,464267175
2017/07/08,404079808
2017/07/09,629760298
2017/07/10,635486062
2017/07/11,684535340
2017/07/12,706725005
2017/07/13,699686617
2017/07/14,658193034
2017/07/15,772545813
2017/07/16,579737790
2017/07/17,388325297
2017/07/18,249720205
2017/07/19,165192226
2017/07/20,159830431
2017/07/21,211317109
2017/07/22,436207586
2017/07/23,459854497
2017/07/24,486614547
2017/07/25,417688697
2017/07/26,370506996
2017/07/27,371601774
2017/07/28,381098506
2017/07/29,450036495
2017/07/30,446353820
2017/07/31,342110413
2017/08/01,308183433
2017/08/02,313503525
2017/08/03,328488133
2017/08/04,402275956
2017/08/05,352844082
2017/08/06,258809464
2017/08/07,416269589
2017/08/08,744063193
2017/08/09,571357410
2017/08/10,819654498
2017/08/11,1211291848
2017/08/12,1084425014
2017/08/13,753271801
2017/08/14,1321135692
2017/08/15,1858080847
2017/08/16,1269896097
2017/08/17,1392534772
2017/08/18,1617239771
2017/08/19,1153522652
2017/08/20,1678140350
2017/08/21,1661838737
2017/08/22,1723808392
2017/08/23,1646473172
2017/08/24,1404744939
2017/08/25,605521431
2017/08/26,885103178
2017/08/27,744741152
2017/08/28,512646435
2017/08/29,762056686
2017/08/30,1002510767
2017/08/31,1092578427
2017/09/01,1182564664
2017/09/02,824180226
2017/09/03,1164949789
2017/09/04,1854883156
2017/09/05,2395092807
2017/09/06,3937058273
2017/09/07,4170440357
2017/09/08,4460515378
2017/09/09,3504380245
2017/09/10,2769780900
2017/09/11,3204096384
2017/09/12,3097460769
2017/09/13,2056771236
2017/09/14,1563753417
2017/09/15,1124516019
2017/09/16,1128897087
2017/09/17,1837930992
2017/09/18,1845569843
2017/09/19,1806630644
2017/09/20,1995697953
2017/09/21,2095164338
2017/09/22,1164744941
2017/09/23,1173781832
2017/09/24,1230852773
2017/09/25,736233152
2017/09/26,516041800
2017/09/27,412077919
2017/09/28,513411181
2017/09/29,517759832
2017/09/30,240011014
2017/10/01,218535134
2017/10/02,218797261
2017/10/03,264617411
2017/10/04,266058320
2017/10/05,216353634
2017/10/06,188423989
2017/10/07,207483304
2017/10/08,141375820
2017/10/09,181903785
2017/10/10,336402436
2017/10/11,418631709
2017/10/12,626479959
2017/10/13,925509502
2017/10/14,604131997
2017/10/15,316551000
2017/10/16,682378857
2017/10/17,3289328264
2017/10/18,3941760478
2017/10/19,4732814361
2017/10/20,6363881132
2017/10/21,4394423172
2017/10/22,1806080733
2017/10/23,1106980507
2017/10/24,1044082896
2017/10/25,1087997101
2017/10/26,1070238456
2017/10/27,26630181032
2017/10/28,44278423698
2017/10/29,54602309633
2017/10/30,54881471523
2017/10/31,43829324615
2017/11/01,50109052904
2017/11/02,56898607875
2017/11/03,65075094012
2017/11/04,59405910836
2017/11/05,47624141302
2017/11/06,30384982664
2017/11/07,2335358978
2017/11/08,2012577614
2017/11/09,1375439692
2017/11/10,1257379347
2017/11/11,1333320859
2017/11/12,1173217270
2017/11/13,725035546
2017/11/14,761898369
2017/11/15,1719628430
2017/11/16,1848706593
2017/11/17,2095376989
2017/11/18,1210559101
2017/11/19,936310203
2017/11/20,862205374
2017/11/21,872207739
2017/11/22,940932764
2017/11/23,1037954658
2017/11/24,1065559970
2017/11/25,795150434
2017/11/26,148927728
2017/11/27,725539738
2017/11/28,1512692481
2017/11/29,2546826582
2017/11/30,2726792359
2017/12/01,1830104745
2017/12/02,1380850860
2017/12/03,711634367
2017/12/04,822827127
2017/12/05,891400696
2017/12/06,2833685265
2017/12/07,2806063620
2017/12/08,2806427246
2017/12/09,1830691914
2017/12/10,1748709341
2017/12/11,3087227610
2017/12/12,4743409814
2017/12/13,7407201825
2017/12/14,7451195000
2017/12/15,7648492720
2017/12/16,4872125710
2017/12/17,1096247268
2017/12/18,1308055279
2017/12/19,4689342879
2017/12/20,4650681876
2017/12/21,6257283868
2017/12/22,7169043007
2017/12/23,6657408445
2017/12/24,12709673480
2017/12/25,19541232325
2017/12/26,18113892410
2017/12/27,17283386096
2017/12/28,13225359060
2017/12/29,12422227953
2017/12/30,20333960471
2017/12/31,16178917505
2018/01/01,10646555529
2018/01/02,10054089235
2018/01/03,13588135130
2018/01/04,20508963335
2018/01/05,23106980925
2018/01/06,23912689032
2018/01/07,16774139271
2018/01/08,4021098132
2018/01/09,3087496882
2018/01/10,3642114230
2018/01/11,1692929856
2018/01/12,1889412713
2018/01/13,1654178765
2018/01/14,2869166601
2018/01/15,2766399162
2018/01/16,3355101969
2018/01/17,4678969731
2018/01/18,4674302172
2018/01/19,6959317376
2018/01/20,11731055244
2018/01/21,13967626265
2018/01/22,16412189096
2018/01/23,14560346178
2018/01/24,8161453524
2018/01/25,5920828731
2018/01/26,4470927816
2018/01/27,5183557359
2018/01/28,3755292939
2018/01/29,3130881544
2018/01/30,2959340987
2018/01/31,2860590356
2018/02/01,2830861911
2018/02/02,3226458915
2018/02/03,3695532273
2018/02/04,5334123300
2018/02/05,5212134812
2018/02/06,5192413500
2018/02/07,5865869099
2018/02/08,7316718465
2018/02/09,3940099113
2018/02/10,4125542922
2018/02/11,4325574565
2018/02/12,3725645245
2018/02/13,2787992504
2018/02/14,2707763713
2018/02/15,1309786843
2018/02/16,2131374068
2018/02/17,1244702543
2018/02/18,1235152364
2018/02/19,933670343
2018/02/20,2834449666
2018/02/21,3183510904
2018/02/22,3286814962
2018/02/23,2679455807
2018/02/24,3135719620
2018/02/25,4303137232
2018/02/26,4331231012
2018/02/27,2462543348
2018/02/28,538867684
2018/03/01,444109707
2018/03/02,525892336
2018/03/03,654570740
2018/03/04,1144347200
2018/03/05,1337914535
2018/03/06,1339841758
2018/03/07,2119272902
2018/03/08,2075535451
2018/03/09,2352705999
2018/03/10,3820292016
2018/03/11,4414980515
2018/03/12,3635427902
2018/03/13,3507106549
2018/03/14,1451682729
2018/03/15,1254782116
2018/03/16,1256799419
2018/03/17,1226057554
2018/03/18,1005678970
2018/03/19,1205932602
2018/03/20,1021278567
2018/03/21,1190300273
2018/03/22,1438499315
2018/03/23,1470565452
2018/03/24,1123744228
2018/03/25,3325561761
2018/03/26,2708224298
2018/03/27,2781454783
2018/03/28,1883637990
2018/03/29,1880465983
2018/03/30,1137848247
2018/03/31,1068937199
2018/04/01,779608085
2018/04/02,590730684
2018/04/03,1006763093
2018/04/04,1073474492
2018/04/05,2001324475
2018/04/06,2087228934
2018/04/07,2881711117
2018/04/08,2200340126
2018/04/09,2142762392
2018/04/10,2330635704
2018/04/11,2286438590
2018/04/12,2207070705
2018/04/13,3956803724
2018/04/14,2825996434
2018/04/15,2650517871
2018/04/16,2623751258
2018/04/17,2728753446
2018/04/18,2251404991
2018/04/19,4480657144
2018/04/20,6691503565
2018/04/21,5011028416
2018/04/22,2924700789
2018/04/23,1874604691
2018/04/24,1963551893
2018/04/25,972214426
2018/04/26,906105310
2018/04/27,676361017
2018/04/28,484238373
2018/04/29,409388675
2018/04/30,371642033
2018/05/01,694019743
2018/05/02,612020466
2018/05/03,1216984442
2018/05/04,7419365048
2018/05/05,7315406218
2018/05/06,8823890157
2018/05/07,8767289795
2018/05/08,7481686008
2018/05/09,7350478894
2018/05/10,7450690646
2018/05/11,2442670773
2018/05/12,2445199478
2018/05/13,849439903
2018/05/14,797222050
2018/05/15,908545888
2018/05/16,808740060
2018/05/17,570125568
2018/05/18,616680170
2018/05/19,819991059
2018/05/20,648630105
2018/05/21,647117764
2018/05/22,478246701
2018/05/23,484770305
2018/05/24,457280236
2018/05/25,450611048
2018/05/26,528511232
2018/05/27,537350594
2018/05/28,978623841
2018/05/29,953815983
2018/05/30,868322513
2018/05/31,958610185
2018/06/01,1279471050
2018/06/02,1213104067
2018/06/03,1086932504
2018/06/04,633266784
2018/06/05,651951255
2018/06/06,763464279
2018/06/07,420715240
2018/06/08,827108502
2018/06/09,825071253
2018/06/10,609093604
2018/06/11,364158775
2018/06/12,324492932
2018/06/13,465658903
2018/06/14,454457534
2018/06/15,111346864
2018/06/16,2282165865
2018/06/17,3518658203
2018/06/18,3493741389
2018/06/19,3611029159
2018/06/20,3724155697
2018/06/21,3597168343
2018/06/22,3674525302
2018/06/23,2934619083
2018/06/24,2442369835
2018/06/25,3290338619
2018/06/26,3248384100
2018/06/27,2885908549
2018/06/28,2876818162
2018/06/29,2757619347
2018/06/30,3750508556
2018/07/01,4899610474
2018/07/02,8577147819
2018/07/03,9094378924
2018/07/04,10969499985
2018/07/05,8166307136
2018/07/06,4909329068
2018/07/07,3501016798
2018/07/08,3783995575
2018/07/09,5782368847
2018/07/10,8651956986
2018/07/11,7263279738
2018/07/12,6821448447
2018/07/13,4259609819
2018/07/14,3479416010
2018/07/15,6166793466
2018/07/16,7527178274
2018/07/17,7814455213
2018/07/18,10621979303
2018/07/19,12169855886
2018/07/20,11533281607
2018/07/21,8694723687
2018/07/22,1536840009
2018/07/23,2068318785
2018/07/24,2925774354
2018/07/25,3525718766
2018/07/26,3495226108
2018/07/27,3630496643
2018/07/28,1770067421
2018/07/29,1144295788
2018/07/30,1142672355
2018/07/31,964101088
2018/08/01,722967328
2018/08/02,827452194
2018/08/03,588241344
2018/08/04,428312213
2018/08/05,552607526
2018/08/06,763921754
2018/08/07,1966482516
2018/08/08,4503155796
2018/08/09,5726442624
2018/08/10,4382484149
2018/08/11,3413636359
2018/08/12,2581184871
2018/08/13,2481826904
2018/08/14,3072156571
2018/08/15,2414808002
2018/08/16,1096847831
2018/08/17,1201269743
2018/08/18,1377919580
2018/08/19,1827531773
2018/08/20,1590837052
2018/08/21,1506325130
2018/08/22,1704180547
2018/08/23,507871624
2018/08/24,544168387
2018/08/25,637430012
2018/08/26,758693111
2018/08/27,480385678
2018/08/28,504026794
2018/08/29,860220769
2018/08/30,853894472
2018/08/31,877337059
2018/09/01,1360221912
2018/09/02,1266102899
2018/09/03,1133506744
2018/09/04,1148200814
2018/09/05,670179708
2018/09/06,694978482
2018/09/07,647716830
2018/09/08,834578334
2018/09/09,845043916
2018/09/10,610014860
2018/09/11,646995568
2018/09/12,201589262
2018/09/13,129249554
2018/09/14,307794579
2018/09/15,973367811
2018/09/16,1704920039
2018/09/17,1637656084
2018/09/18,1542939472
2018/09/19,1099515639
2018/09/20,752635215
2018/09/21,974544516
2018/09/22,1056045644
2018/09/23,933933679
2018/09/24,596566569
2018/09/25,664497519
2018/09/26,652672556
2018/09/27,659899474
2018/09/28,299523571
2018/09/29,669929745
2018/09/30,631520316
2018/10/01,641512730
2018/10/02,476428838
2018/10/03,1205970067
2018/10/04,1768723930
2018/10/05,2888338259
2018/10/06,2450919527
2018/10/07,2191119377
2018/10/08,1536663796
2018/10/09,1022902064
2018/10/10,1198233499
2018/10/11,1245685219
2018/10/12,959979195
2018/10/13,535366705
2018/10/14,397187236
2018/10/15,455537672
2018/10/16,568966265
2018/10/17,485232898
2018/10/18,470640971
2018/10/19,713577191
2018/10/20,766736927
2018/10/21,821111960
2018/10/22,854346329
2018/10/23,832183054
2018/10/24,838785571
2018/10/25,839369101
2018/10/26,408662368
2018/10/27,640881321
2018/10/28,625779993
2018/10/29,1220281314
2018/10/30,1750536993
2018/10/31,1825627588
2018/11/01,1846467283
2018/11/02,1858262203
2018/11/03,1752548899
2018/11/04,1736881560
2018/11/05,1415367139
2018/11/06,1280068428
2018/11/07,1178481879
2018/11/08,1006579098
2018/11/09,1007313174
2018/11/10,1250938733
2018/11/11,1098351366
2018/11/12,1016754377
2018/11/13,667532756
2018/11/14,807761515
2018/11/15,833904965
2018/11/16,836080132
2018/11/17,590366450
2018/11/18,1098966099
2018/11/19,1819819784
2018/11/20,2489712884
2018/11/21,2475545984
2018/11/22,2481556717
2018/11/23,2464847215
2018/11/24,2616143598
2018/11/25,1871091404
2018/11/26,1387503173
2018/11/27,695603153
2018/11/28,1272245386
2018/11/29,1249645963
2018/11/30,1488157789
2018/12/01,1066210377
2018/12/02,1606963744
2018/12/03,1623866195
2018/12/04,1622602065
2018/12/05,1220715790
2018/12/06,1383972704
2018/12/07,1170835886
2018/12/08,1027577943
2018/12/09,764689797
2018/12/10,742648985
2018/12/11,827467535
2018/12/12,638373905
2018/12/13,420053457
2018/12/14,385000133
2018/12/15,383690942
2018/12/16,295084439
2018/12/17,357818318
2018/12/18,334104003
2018/12/19,508476558
2018/12/20,724926144
2018/12/21,927202093
2018/12/22,1634288365
2018/12/23,1361906933
2018/12/24,1649021219
2018/12/25,1812154207
2018/12/26,1697423928
2018/12/27,1485344850
2018/12/28,1151884929
2018/12/29,646401999
2018/12/30,1879312681
2018/12/31,1142736076
2019/01/01,2054734214
2019/01/02,2488237232
2019/01/03,3075300486
2019/01/04,2885660761
2019/01/05,2887983603
2019/01/06,2476120789
2019/01/07,2519014491
2019/01/08,1313004567
2019/01/09,1062159305
2019/01/10,878496249
2019/01/11,869507563
2019/01/12,1785022983
2019/01/13,1867259315
2019/01/14,2096403054
2019/01/15,2049682327
2019/01/16,2000117684
2019/01/17,1465878292
2019/01/18,1445934718
2019/01/19,787556539
2019/01/20,413127789
2019/01/21,480526276
2019/01/22,1051686513
2019/01/23,841988412
2019/01/24,813844673
2019/01/25,1074270684
2019/01/26,1911265194
2019/01/27,2174646000
2019/01/28,1979883969
2019/01/29,1279373701
2019/01/30,1415290949
2019/01/31,1419865705
2019/02/01,1456619371
2019/02/02,1715308613
2019/02/03,2810952056
2019/02/04,3165626166
2019/02/05,2670783539
2019/02/06,1477949539
2019/02/07,744289840
2019/02/08,361284496
2019/02/09,338191799
2019/02/10,623038321
2019/02/11,619648256
2019/02/12,621357897
2019/02/13,1117714785
2019/02/14,1271407724
2019/02/15,1245388581
2019/02/16,1141148002
2019/02/17,408120657
2019/02/18,575990784
2019/02/19,832043080
2019/02/20,1107099939
2019/02/21,1426170823
2019/02/22,1362452305
2019/02/23,1086647049
2019/02/24,469970289
2019/02/25,726886533
2019/02/26,782028224
2019/02/27,778098390
2019/02/28,772016133
2019/03/01,779073213
2019/03/02,185172599
2019/03/03,547113634
2019/03/04,1267803232
2019/03/05,1606535666
2019/03/06,1652666865
2019/03/07,1624989547
2019/03/08,1589340418
2019/03/09,1381154003
2019/03/10,1571474853
2019/03/11,1168028843
2019/03/12,896513241
2019/03/13,854759732
2019/03/14,862379437
2019/03/15,840079210
2019/03/16,1061114682
2019/03/17,898254456
2019/03/18,1001761276
2019/03/19,1959674514
2019/03/20,2599845911
2019/03/21,2934298124
2019/03/22,3204828661
2019/03/23,2301645029
2019/03/24,1157552622
2019/03/25,1290870942
2019/03/26,1246180080
2019/03/27,1222442675
2019/03/28,1297693488
2019/03/29,1372984432
2019/03/30,1207481291
2019/03/31,174821348
2019/04/01,436602394
2019/04/02,1821876594
2019/04/03,2227032950
2019/04/04,1869115401
2019/04/05,2165443658
2019/04/06,4182767988
2019/04/07,5350925360
2019/04/08,5243989003
2019/04/09,3555991624
2019/04/10,2046727754
2019/04/11,3077352217
2019/04/12,3345497564
2019/04/13,2272832980
2019/04/14,2865581164
2019/04/15,2959190333
2019/04/16,2958265491
2019/04/17,3022224674
2019/04/18,2433634129
2019/04/19,2411567346
2019/04/20,2414652219
2019/04/21,807579137
2019/04/22,715840534
2019/04/23,855921202
2019/04/24,911535952
2019/04/25,906932649
2019/04/26,978911378
2019/04/27,2710450256
2019/04/28,3245680686
2019/04/29,2696634427
2019/04/30,2244364747
2019/05/01,2648036091
2019/05/02,2505969747
2019/05/03,2576867223
2019/05/04,1652678365
2019/05/05,1171035971
2019/05/06,1283643941
2019/05/07,1020860087
2019/05/08,849403629
2019/05/09,1042422049
2019/05/10,1559937684
2019/05/11,1333486680
2019/05/12,729480668
2019/05/13,1019531086
2019/05/14,1773426423
2019/05/15,2437506162
