Date,difficulty14ema
2017/03/27,2.0320892367588E+14
2017/03/28,2.0672088716392E+14
2017/03/29,2.1022209485041E+14
2017/03/30,2.1379014559813E+14
2017/03/31,2.173032976159E+14
2017/04/01,2.2020263925540E+14
2017/04/02,2.2311394064522E+14
2017/04/03,2.2346911118839E+14
2017/04/04,2.2575165179828E+14
2017/04/05,2.284886935228E+14
2017/04/06,2.3117277805389E+14
2017/04/07,2.3362635665603E+14
2017/04/08,2.3614081679859E+14
2017/04/09,2.3841205455094E+14
2017/04/10,2.4075356953757E+14
2017/04/11,2.4345802103564E+14
2017/04/12,2.4578922421108E+14
2017/04/13,2.4699148163646E+14
2017/04/14,2.5026934971374E+14
2017/04/15,2.5321976595838E+14
2017/04/16,2.5580130775231E+14
2017/04/17,2.5843208619771E+14
2017/04/18,2.6167314536796E+14
2017/04/19,2.6528351958871E+14
2017/04/20,2.6777533095345E+14
2017/04/21,2.7084835325132E+14
2017/04/22,2.7435008586397E+14
2017/04/23,2.7756357305532E+14
2017/04/24,2.7991663300283E+14
2017/04/25,2.8236882283148E+14
2017/04/26,2.8591041534302E+14
2017/04/27,2.8961511270909E+14
2017/04/28,2.9481745531573E+14
2017/04/29,301120783912194
2017/04/30,3.0531584636888E+14
2017/05/01,3.0943014140375E+14
2017/05/02,3.1286611884308E+14
2017/05/03,3.1641454950596E+14
2017/05/04,3.1908202934776E+14
2017/05/05,3.2317621128197E+14
2017/05/06,3.2665404481646E+14
2017/05/07,3.3024593699797E+14
2017/05/08,3.3339026176507E+14
2017/05/09,3.3768084795372E+14
2017/05/10,3.4114721937222E+14
2017/05/11,3.4489582029647E+14
2017/05/12,349476460562731
2017/05/13,3.5334507712736E+14
2017/05/14,3.6020287657598E+14
2017/05/15,3.6738219246572E+14
2017/05/16,3.7400851558134E+14
2017/05/17,3.785545742019E+14
2017/05/18,3.8334040391457E+14
2017/05/19,3.8978168685306E+14
2017/05/20,3.9643937145618E+14
2017/05/21,4.0375773519548E+14
2017/05/22,4.1167038384812E+14
2017/05/23,4.1660991615744E+14
2017/05/24,4.2225899843368E+14
2017/05/25,4.2698598918829E+14
2017/05/26,4.3092681964188E+14
2017/05/27,4.3657227673435E+14
2017/05/28,4.4091958762802E+14
2017/05/29,4.4715871999694E+14
2017/05/30,4.5596643119724E+14
2017/05/31,4.6446741240446E+14
2017/06/01,4.7733858110926E+14
2017/06/02,4.9029421422151E+14
2017/06/03,5.0168840710605E+14
2017/06/04,5.1448707314807E+14
2017/06/05,5.2584296671646E+14
2017/06/06,5.3774346896975E+14
2017/06/07,5.5038222008118E+14
2017/06/08,5.6241856119315E+14
2017/06/09,5.7276119663563E+14
2017/06/10,584690800348388
2017/06/11,5.9777967310655E+14
2017/06/12,6.0825324394888E+14
2017/06/13,6.1976845642817E+14
2017/06/14,6.322246015414E+14
2017/06/15,6.4502805218131E+14
2017/06/16,6.5730761500872E+14
2017/06/17,6.7120386968788E+14
2017/06/18,6.843663735788E+14
2017/06/19,6.9651299317937E+14
2017/06/20,7.1660256934071E+14
2017/06/21,737630061737627
2017/06/22,7.5560196273317E+14
2017/06/23,7.7239269070736E+14
2017/06/24,787897660240332
2017/06/25,8.0346510802925E+14
2017/06/26,8.1951685751664E+14
2017/06/27,8.3429583642541E+14
2017/06/28,8.4973123656342E+14
2017/06/29,8.6480027714183E+14
2017/06/30,8.7909477357461E+14
2017/07/01,8.9423366636503E+14
2017/07/02,9.086302952643E+14
2017/07/03,922538456784130
2017/07/04,9.365005435614E+14
2017/07/05,9.4802794178837E+14
2017/07/06,9.5991979069286E+14
2017/07/07,9.7035530176105E+14
2017/07/08,9.8176964713454E+14
2017/07/09,9.9368136446948E+14
2017/07/10,1.0210218423428E+15
2017/07/11,1.0467793023072E+15
2017/07/12,1.0653365305835E+15
2017/07/13,1.084350940294E+15
2017/07/14,1097444910253744
2017/07/15,1.1121782554192E+15
2017/07/16,1129725415425222
2017/07/17,1.1396945727509E+15
2017/07/18,1149588277124696
2017/07/19,1.1608430345419E+15
2017/07/20,1.1755864043478E+15
2017/07/21,1.1928376705712E+15
2017/07/22,1204227302335355
2017/07/23,1219000708598295
2017/07/24,1230135080755654
2017/07/25,1.2432344467353E+15
2017/07/26,1.2549975565778E+15
2017/07/27,1.2638939609644E+15
2017/07/28,1.2730238193822E+15
2017/07/29,1.2809110886053E+15
2017/07/30,1.2914431410376E+15
2017/07/31,1.3094575597289E+15
2017/08/01,1.3490938856486E+15
2017/08/02,1.3834179588682E+15
2017/08/03,1.4064122585056E+15
2017/08/04,1430979678786469
2017/08/05,1.4516075818773E+15
2017/08/06,1.4712508406464E+15
2017/08/07,1491079728641550
2017/08/08,1.5104366014447E+15
2017/08/09,1530556363931119
2017/08/10,1.5464990775215E+15
2017/08/11,1.5589860654396E+15
2017/08/12,1.5767915408627E+15
2017/08/13,1591999487348143
2017/08/14,1610246895268600
2017/08/15,1.6267937895527E+15
2017/08/16,1638358725750041
2017/08/17,1.6517009348665E+15
2017/08/18,1664200217725832
2017/08/19,1.681753992913E+15
2017/08/20,1.6965325371075E+15
2017/08/21,1.7083398295814E+15
2017/08/22,1.7211475255763E+15
2017/08/23,1.7374021165718E+15
2017/08/24,1749507020190958
2017/08/25,1.803529159168E+15
2017/08/26,1.856392788436E+15
2017/08/27,1.8995581613371E+15
2017/08/28,1.9307208572085E+15
2017/08/29,1967170959923389
2017/08/30,2.0023682192319E+15
2017/08/31,2.0307907502318E+15
2017/09/01,2057827845542712
2017/09/02,2.0809521562696E+15
2017/09/03,2103530434098485
2017/09/04,2.1222547440183E+15
2017/09/05,2.1367596439378E+15
2017/09/06,2.1495383561221E+15
2017/09/07,2163445452750476
2017/09/08,2.1884758678927E+15
2017/09/09,2.2061997680123E+15
2017/09/10,2217359313976600
2017/09/11,2.2300775930886E+15
2017/09/12,2.2494392389535E+15
2017/09/13,2.2593990675166E+15
2017/09/14,2.2677426310545E+15
2017/09/15,2280856573794302
2017/09/16,2290091141740355
2017/09/17,2303529795763812
2017/09/18,2.3099462044281E+15
2017/09/19,2.3193899716681E+15
2017/09/20,2.3275988789241E+15
2017/09/21,2.3379701584011E+15
2017/09/22,2.4180057293537E+15
2017/09/23,2.4903786190652E+15
2017/09/24,2551076432832444
2017/09/25,2599255756813555
2017/09/26,2.6376371843324E+15
2017/09/27,2.6747579724533E+15
2017/09/28,2.704266484782E+15
2017/09/29,2717427076592885
2017/09/30,2724956126497698
2017/10/01,2.7437152106279E+15
2017/10/02,2759375977710286
2017/10/03,2769969260036632
2017/10/04,2786820598759615
2017/10/05,2811077452049300
2017/10/06,2824597620031051
2017/10/07,2828976347606990
2017/10/08,2840515668380381
2017/10/09,2852574330265917
2017/10/10,2860695717285302
2017/10/11,2878921103507680
2017/10/12,2.883295296997E+15
2017/10/13,2.9029908354567E+15
2017/10/14,2904991827187432
2017/10/15,2912658397390367
2017/10/16,2.7806137494423E+15
2017/10/17,2.6006378041888E+15
2017/10/18,2.4422330322537E+15
2017/10/19,2311309233023650
2017/10/20,2.196207786651E+15
2017/10/21,2.0995047631917E+15
2017/10/22,2.0168884773859E+15
2017/10/23,1.9420793093244E+15
2017/10/24,1.8827248118881E+15
2017/10/25,1.8295888352539E+15
2017/10/26,1.7772460065178E+15
2017/10/27,1.5402798723154E+15
2017/10/28,1334909222673337
2017/10/29,1156921326316892
2017/10/30,1.0026651494746E+15
2017/10/31,8.6897646287802E+14
2017/11/01,953974711982818
2017/11/02,1.0192214588551E+15
2017/11/03,1.0726013348572E+15
2017/11/04,1116950741320203
2017/11/05,1.1599616578882E+15
2017/11/06,1196474084806117
2017/11/07,1.2252395508402E+15
2017/11/08,1.2558126115386E+15
2017/11/09,1277783337653508
2017/11/10,1.2980244465618E+15
2017/11/11,1316653704871520
2017/11/12,1.3394107068621E+15
2017/11/13,1355059839249132
2017/11/14,1.3675525304144E+15
2017/11/15,1.3751268957454E+15
2017/11/16,1.3780613369342E+15
2017/11/17,1.3814152841216E+15
2017/11/18,1.3825250111201E+15
2017/11/19,1.3851639201419E+15
2017/11/20,1.3990372973184E+15
2017/11/21,1.4086940216082E+15
2017/11/22,1.4159145367031E+15
2017/11/23,1.4296451515864E+15
2017/11/24,1445606433479631
2017/11/25,1.4611352276384E+15
2017/11/26,1.4734344764788E+15
2017/11/27,1.481937235652E+15
2017/11/28,1.4854179847151E+15
2017/11/29,1.4901329745198E+15
2017/11/30,1497148038743038
2017/12/01,1503788241358117
2017/12/02,1512655560658496
2017/12/03,1.5122683191561E+15
2017/12/04,1514745396498649
2017/12/05,1.509778284845E+15
2017/12/06,1.5042678214918E+15
2017/12/07,1501127998871953
2017/12/08,1.5080296575484E+15
2017/12/09,1.5140526572952E+15
2017/12/10,1.518769209466E+15
2017/12/11,1526361603908338
2017/12/12,1530348183672282
2017/12/13,1.5413334257563E+15
2017/12/14,1.5546621854734E+15
2017/12/15,1.5762111415539E+15
2017/12/16,1598093982193043
2017/12/17,1.6189734947343E+15
2017/12/18,1.6409440924573E+15
2017/12/19,1653680210249465
2017/12/20,1.6620094458891E+15
2017/12/21,1.6726135790249E+15
2017/12/22,1.6797055033122E+15
2017/12/23,1.6947256394304E+15
2017/12/24,1.7117815406895E+15
2017/12/25,1.7306412538008E+15
2017/12/26,1748666590218431
2017/12/27,1.7640473069427E+15
2017/12/28,1784364174217320
2017/12/29,1.7958557090592E+15
2017/12/30,1.8063602839105E+15
2017/12/31,1.8214537589402E+15
2018/01/01,1.8366028212977E+15
2018/01/02,1848353094210694
2018/01/03,1.8558184152659E+15
2018/01/04,1861102636938571
2018/01/05,1870697485465540
2018/01/06,1.8744887875762E+15
2018/01/07,1.8846431591091E+15
2018/01/08,1.9007987117309E+15
2018/01/09,1.9152944826227E+15
2018/01/10,1927375947387360
2018/01/11,1.9471154472168E+15
2018/01/12,1.9674596806569E+15
2018/01/13,1.9905720116219E+15
2018/01/14,2014384873121955
2018/01/15,2.0377164787036E+15
2018/01/16,2.0595871686935E+15
2018/01/17,2085932108288495
2018/01/18,2.1112060082573E+15
2018/01/19,2.1322158232095E+15
2018/01/20,2163096758147759
2018/01/21,2.1910591422227E+15
2018/01/22,2.2182722153336E+15
2018/01/23,2.2424075284617E+15
2018/01/24,2.2714154795416E+15
2018/01/25,2302907202050452
2018/01/26,2.329299915038E+15
2018/01/27,2.3501058318626E+15
2018/01/28,2.3701441883443E+15
2018/01/29,2.3996425291213E+15
2018/01/30,2425856855463125
2018/01/31,2.4526445423005E+15
2018/02/01,2481107869259319
2018/02/02,2.5118228774205E+15
2018/02/03,2545668537156907
2018/02/04,2574169391751718
2018/02/05,2.6024464455294E+15
2018/02/06,2627063840857648
2018/02/07,2.655084333697E+15
2018/02/08,2.6773024851905E+15
2018/02/09,2703960529228458
2018/02/10,2721360348165080
2018/02/11,2751945522121109
2018/02/12,2.777517168838E+15
2018/02/13,2803389567074283
2018/02/14,2.8233131743472E+15
2018/02/15,2.8325116909224E+15
2018/02/16,2.8536732649902E+15
2018/02/17,2.8696793477078E+15
2018/02/18,2887565010988502
2018/02/19,2899484032394601
2018/02/20,2903936170657953
2018/02/21,2.9049361823096E+15
2018/02/22,2915104261334723
2018/02/23,2.9221185858318E+15
2018/02/24,2.9291593856621E+15
2018/02/25,2951464272344496
2018/02/26,2.9620068146333E+15
2018/02/27,2.9642415265358E+15
2018/02/28,2.9760184250031E+15
2018/03/01,2992957086578462
2018/03/02,3004195383738061
2018/03/03,3029078046579959
2018/03/04,3.0438895658805E+15
2018/03/05,3056067759196790
2018/03/06,3064380191565532
2018/03/07,3081696038888184
2018/03/08,3102518232209374
2018/03/09,3109633662434642
2018/03/10,3.1172471323671E+15
2018/03/11,3121466361441297
2018/03/12,3130735024928371
2018/03/13,3136862190461098
2018/03/14,3136706967378705
2018/03/15,3139935992283295
2018/03/16,3157732761427471
2018/03/17,3.1715766969541E+15
2018/03/18,3184107298891218
2018/03/19,3.1978588156986E+15
2018/03/20,3209002620213301
2018/03/21,3.2159728423755E+15
2018/03/22,3.2172358285153E+15
2018/03/23,3.2261837596937E+15
2018/03/24,3225192458920594
2018/03/25,3230442586431195
2018/03/26,3.2441757716397E+15
2018/03/27,3248230453082844
2018/03/28,3249573445165952
2018/03/29,3240762520011056
2018/03/30,3.2369210232946E+15
2018/03/31,3230541636038439
2018/04/01,3.231751848973E+15
2018/04/02,3227235459454809
2018/04/03,3.214313243827E+15
2018/04/04,3209335718355139
2018/04/05,3201587742609785
2018/04/06,3.2088693153596E+15
2018/04/07,3.2124714474395E+15
2018/04/08,3209658338498542
2018/04/09,3193565794740519
2018/04/10,3.1858714758901E+15
2018/04/11,3180637239172525
2018/04/12,3.1740874208328E+15
2018/04/13,3162340598475199
2018/04/14,3.1583371850119E+15
2018/04/15,3.1555544843784E+15
2018/04/16,3.149975528997E+15
2018/04/17,3147684876504077
2018/04/18,3138414703393743
2018/04/19,3.1330741972713E+15
2018/04/20,3.1246791940672E+15
2018/04/21,3.1304881043887E+15
2018/04/22,3.1326545295858E+15
2018/04/23,3139132688540923
2018/04/24,3138190429510099
2018/04/25,3.1370058510156E+15
2018/04/26,3.1471625517049E+15
2018/04/27,3.1478455819336E+15
2018/04/28,3145313690089502
2018/04/29,3.1513824915449E+15
2018/04/30,3.1573735672855E+15
2018/05/01,3.1515867614533E+15
2018/05/02,3.1462196097242E+15
2018/05/03,3148669589414488
2018/05/04,3155886236914934
2018/05/05,3167394180663776
2018/05/06,3181339250276898
2018/05/07,3200864716376056
2018/05/08,3.2198918962339E+15
2018/05/09,3226363557750996
2018/05/10,3233483578308212
2018/05/11,3.240380689598E+15
2018/05/12,3257274207848574
2018/05/13,3.2759056717321E+15
2018/05/14,3.2820726798793E+15
2018/05/15,3279480872605540
2018/05/16,3280396114066801
2018/05/17,3280466717249625
2018/05/18,3.274621449486E+15
2018/05/19,3.2713668200637E+15
2018/05/20,3.2762465139198E+15
2018/05/21,3284976583121179
2018/05/22,3.29008389391E+15
2018/05/23,3285029044918005
2018/05/24,3276839847771455
2018/05/25,3266993424032523
2018/05/26,3265144670917728
2018/05/27,3.2584738743206E+15
2018/05/28,3.2549962958502E+15
2018/05/29,3.2501905150631E+15
2018/05/30,3240466198864456
2018/05/31,3241644452616947
2018/06/01,3229645743016233
2018/06/02,3224910166416439
2018/06/03,3221934531041248
2018/06/04,3213562816276566
2018/06/05,3216133713716183
2018/06/06,3.2091016106592E+15
2018/06/07,3202783748722697
2018/06/08,3201993652286854
2018/06/09,3.2155274698092E+15
2018/06/10,3220409264382350
2018/06/11,3.2224796994067E+15
2018/06/12,3.2372214207736E+15
2018/06/13,3241533642331748
2018/06/14,3.246250809789E+15
2018/06/15,3247691028923478
2018/06/16,3.2537686255046E+15
2018/06/17,3259304608585903
2018/06/18,3277665517464296
2018/06/19,3.2986473835124E+15
2018/06/20,3308926180119266
2018/06/21,3328608032007293
2018/06/22,3.3419727588462E+15
2018/06/23,3348972239604794
2018/06/24,3363090671973898
2018/06/25,3.3675693173987E+15
2018/06/26,3366936988916598
2018/06/27,3382900176399347
2018/06/28,3.3860470118351E+15
2018/06/29,3385100710707469
2018/06/30,3.3964320012204E+15
2018/07/01,3391776640525097
2018/07/02,3391821212773609
2018/07/03,3400367344499482
2018/07/04,3.4052236028532E+15
2018/07/05,3425914662300453
2018/07/06,3437379016241385
2018/07/07,3449118721313332
2018/07/08,3449602288794963
2018/07/09,3460478543455660
2018/07/10,3465626820875371
2018/07/11,3.4511527946728E+15
