Date,transactions90wma
2019/10/27,678276
2019/10/28,679006
2019/10/29,679432
2019/10/30,680073
2019/10/31,681335
2019/11/01,681744
2019/11/02,679666
2019/11/03,677145
2019/11/04,676851
2019/11/05,678077
2019/11/06,678611
2019/11/07,682430
2019/11/08,682739
2019/11/09,680940
2019/11/10,679253
2019/11/11,679807
2019/11/12,680325
2019/11/13,680958
2019/11/14,680836
2019/11/15,680802
2019/11/16,678859
2019/11/17,677000
2019/11/18,678124
2019/11/19,679270
2019/11/20,679410
2019/11/21,681169
2019/11/22,683620
2019/11/23,682460
2019/11/24,680547
2019/11/25,682320
2019/11/26,682262
2019/11/27,682109
2019/11/28,680828
2019/11/29,680613
2019/11/30,678516
2019/12/01,677109
2019/12/02,677191
2019/12/03,675736
2019/12/04,675415
2019/12/05,674169
2019/12/06,671992
2019/12/07,667961
2019/12/08,662933
2019/12/09,662262
2019/12/10,661521
2019/12/11,660661
2019/12/12,660050
2019/12/13,659126
2019/12/14,656658
2019/12/15,653678
2019/12/16,653116
2019/12/17,652836
2019/12/18,652930
2019/12/19,652080
2019/12/20,651128
2019/12/21,648656
2019/12/22,645853
2019/12/23,645311
2019/12/24,644155
2019/12/25,642188
2019/12/26,640717
2019/12/27,639110
2019/12/28,636110
2019/12/29,632333
2019/12/30,630898
2019/12/31,628813
2020/01/01,624819
2020/01/02,621721
2020/01/03,620314
2020/01/04,618415
2020/01/05,615762
2020/01/06,615373
2020/01/07,615444
2020/01/08,615700
2020/01/09,615258
2020/01/10,614477
2020/01/11,612484
2020/01/12,609931
2020/01/13,608320
2020/01/14,609077
2020/01/15,610425
2020/01/16,611670
2020/01/17,612550
2020/01/18,612362
2020/01/19,611890
2020/01/20,611080
2020/01/21,609414
2020/01/22,606799
2020/01/23,605087
2020/01/24,602204
2020/01/25,598020
2020/01/26,593739
2020/01/27,590579
2020/01/28,588569
2020/01/29,587160
2020/01/30,586118
2020/01/31,585489
2020/02/01,584036
2020/02/02,582246
2020/02/03,582491
2020/02/04,580640
2020/02/05,580730
2020/02/06,580787
2020/02/07,581300
2020/02/08,582586
2020/02/09,583133
2020/02/10,584582
2020/02/11,586932
2020/02/12,591236
2020/02/13,594777
2020/02/14,598453
2020/02/15,600489
2020/02/16,601674
2020/02/17,603620
2020/02/18,606426
2020/02/19,608382
2020/02/20,610217
2020/02/21,611659
2020/02/22,611670
2020/02/23,611688
2020/02/24,613534
2020/02/25,614995
2020/02/26,617218
2020/02/27,619632
2020/02/28,621468
2020/02/29,621780
2020/03/01,622266
2020/03/02,623930
2020/03/03,625135
2020/03/04,626396
2020/03/05,628881
2020/03/06,630377
2020/03/07,630821
2020/03/08,631912
2020/03/09,635667
2020/03/10,638868
2020/03/11,640992
2020/03/12,644146
2020/03/13,649182
2020/03/14,650494
2020/03/15,651237
2020/03/16,654753
2020/03/17,657775
2020/03/18,660889
2020/03/19,666068
2020/03/20,670265
2020/03/21,675173
2020/03/22,677553
2020/03/23,681116
2020/03/24,684424
2020/03/25,687095
2020/03/26,689878
2020/03/27,692093
2020/03/28,692470
2020/03/29,691488
2020/03/30,693050
2020/03/31,694741
2020/04/01,695296
2020/04/02,696633
2020/04/03,697983
2020/04/04,697167
2020/04/05,696063
2020/04/06,698419
2020/04/07,701013
2020/04/08,704602
2020/04/09,705883
2020/04/10,707533
2020/04/11,707703
2020/04/12,707792
2020/04/13,709298
2020/04/14,712318
2020/04/15,714831
2020/04/16,717279
2020/04/17,719596
2020/04/18,721819
2020/04/19,723090
2020/04/20,726244
2020/04/21,728981
2020/04/22,731153
2020/04/23,734054
2020/04/24,737324
2020/04/25,739296
2020/04/26,741390
2020/04/27,744268
2020/04/28,747009
2020/04/29,750983
2020/04/30,754914
2020/05/01,757177
2020/05/02,758028
2020/05/03,759343
2020/05/04,760272
2020/05/05,761392
2020/05/06,763523
2020/05/07,766559
2020/05/08,769767
2020/05/09,773066
2020/05/10,775965
2020/05/11,778997
2020/05/12,781835
2020/05/13,784131
2020/05/14,785599
2020/05/15,788558
2020/05/16,791170
2020/05/17,792267
2020/05/18,794418
2020/05/19,796328
2020/05/20,798361
2020/05/21,800626
2020/05/22,803909
2020/05/23,806065
2020/05/24,807219
2020/05/25,809435
2020/05/26,812511
2020/05/27,815078
2020/05/28,817843
2020/05/29,821479
2020/05/30,823554
2020/05/31,824868
2020/06/01,827894
2020/06/02,831975
2020/06/03,834166
2020/06/04,837017
2020/06/05,839181
2020/06/06,842251
2020/06/07,845199
2020/06/08,848600
2020/06/09,851003
2020/06/10,853725
2020/06/11,856083
2020/06/12,857630
2020/06/13,857895
2020/06/14,857056
2020/06/15,859015
2020/06/16,860775
2020/06/17,861948
2020/06/18,863867
2020/06/19,866469
2020/06/20,868950
2020/06/21,872387
2020/06/22,878086
2020/06/23,884314
2020/06/24,889387
2020/06/25,893747
2020/06/26,897501
2020/06/27,901164
2020/06/28,904298
2020/06/29,908652
2020/06/30,914139
2020/07/01,918051
2020/07/02,921767
2020/07/03,925032
2020/07/04,926534
2020/07/05,926499
2020/07/06,929513
2020/07/07,933448
2020/07/08,937934
2020/07/09,941851
2020/07/10,944907
2020/07/11,946737
2020/07/12,948822
2020/07/13,954228
2020/07/14,958382
2020/07/15,962741
2020/07/16,966078
2020/07/17,969559
2020/07/18,972822
2020/07/19,976245
2020/07/20,980952
2020/07/21,985060
2020/07/22,989482
2020/07/23,994024
2020/07/24,998477
2020/07/25,1003487
2020/07/26,1007578
2020/07/27,1014313
2020/07/28,1020085
2020/07/29,1024492
2020/07/30,1028848
2020/07/31,1034317
2020/08/01,1038636
2020/08/02,1041857
2020/08/03,1046112
2020/08/04,1049989
2020/08/05,1054197
2020/08/06,1059060
2020/08/07,1064586
2020/08/08,1068546
2020/08/09,1073460
2020/08/10,1079627
2020/08/11,1084909
2020/08/12,1089543
2020/08/13,1093637
2020/08/14,1097485
2020/08/15,1099194
2020/08/16,1101808
2020/08/17,1105001
2020/08/18,1109152
2020/08/19,1112940
2020/08/20,1115898
2020/08/21,1120412
2020/08/22,1121440
2020/08/23,1122841
2020/08/24,1125054
2020/08/25,1126679
2020/08/26,1128862
2020/08/27,1130329
2020/08/28,1131648
2020/08/29,1132886
2020/08/30,1134307
2020/08/31,1137729
2020/09/01,1141305
2020/09/02,1143380
2020/09/03,1144698
2020/09/04,1145772
2020/09/05,1144593
2020/09/06,1143077
2020/09/07,1142092
2020/09/08,1140532
2020/09/09,1139519
2020/09/10,1139977
2020/09/11,1139356
2020/09/12,1137801
2020/09/13,1136349
2020/09/14,1135692
2020/09/15,1135216
2020/09/16,1133483
2020/09/17,1139875
2020/09/18,1142611
2020/09/19,1141871
2020/09/20,1141223
2020/09/21,1141417
2020/09/22,1140460
2020/09/23,1139559
2020/09/24,1138722
2020/09/25,1136709
2020/09/26,1133588
2020/09/27,1130072
2020/09/28,1129076
2020/09/29,1128266
2020/09/30,1127243
2020/10/01,1124886
2020/10/02,1122164
2020/10/03,1118426
2020/10/04,1115305
2020/10/05,1113121
2020/10/06,1112173
2020/10/07,1110169
2020/10/08,1107823
2020/10/09,1106144
2020/10/10,1104157
2020/10/11,1101466
2020/10/12,1100732
2020/10/13,1100775
2020/10/14,1100078
2020/10/15,1102794
2020/10/16,1103526
2020/10/17,1101832
2020/10/18,1098914
2020/10/19,1098960
2020/10/20,1098493
2020/10/21,1099214
2020/10/22,1100584
2020/10/23,1100704
2020/10/24,1098187
2020/10/25,1094668
2020/10/26,1093879
2020/10/27,1092955
2020/10/28,1093396
2020/10/29,1093144
2020/10/30,1092990
2020/10/31,1092379
2020/11/01,1090924
2020/11/02,1091831
2020/11/03,1091916
2020/11/04,1092410
2020/11/05,1092729
2020/11/06,1094034
2020/11/07,1094458
2020/11/08,1092372
2020/11/09,1093237
2020/11/10,1094343
2020/11/11,1094128
2020/11/12,1093999
2020/11/13,1095151
2020/11/14,1094328
2020/11/15,1092875
2020/11/16,1092953
2020/11/17,1094545
2020/11/18,1095001
2020/11/19,1095514
2020/11/20,1096942
2020/11/21,1098559
2020/11/22,1099629
2020/11/23,1102149
2020/11/24,1105231
2020/11/25,1107545
2020/11/26,1109126
2020/11/27,1109149
2020/11/28,1106749
2020/11/29,1104420
2020/11/30,1106326
2020/12/01,1107993
2020/12/02,1107443
2020/12/03,1107853
2020/12/04,1108712
2020/12/05,1107821
2020/12/06,1106457
2020/12/07,1106591
2020/12/08,1107741
2020/12/09,1108895
2020/12/10,1108758
2020/12/11,1109270
2020/12/12,1109099
2020/12/13,1110029
2020/12/14,1113117
2020/12/15,1115590
2020/12/16,1119040
2020/12/17,1124295
2020/12/18,1126266
2020/12/19,1127529
2020/12/20,1126829
2020/12/21,1127740
2020/12/22,1128638
2020/12/23,1131877
2020/12/24,1132623
2020/12/25,1133292
2020/12/26,1133904
2020/12/27,1135305
2020/12/28,1138427
2020/12/29,1140407
2020/12/30,1142817
2020/12/31,1143774
2021/01/01,1144092
2021/01/02,1145118
2021/01/03,1147497
2021/01/04,1150721
2021/01/05,1153528
2021/01/06,1156766
2021/01/07,1160339
2021/01/08,1163640
2021/01/09,1165618
2021/01/10,1167080
2021/01/11,1170045
2021/01/12,1170449
2021/01/13,1169979
2021/01/14,1170815
2021/01/15,1172581
2021/01/16,1173562
2021/01/17,1173169
2021/01/18,1174641
2021/01/19,1176839
2021/01/20,1178172
2021/01/21,1178714
2021/01/22,1179346
2021/01/23,1179010
2021/01/24,1178128
2021/01/25,1179204
2021/01/26,1179971
2021/01/27,1179547
2021/01/28,1180210
2021/01/29,1183121
2021/01/30,1184317
2021/01/31,1186059
2021/02/01,1189000
2021/02/02,1191950
2021/02/03,1195123
2021/02/04,1198141
2021/02/05,1201279
2021/02/06,1202415
2021/02/07,1203560
2021/02/08,1205677
2021/02/09,1208903
2021/02/10,1211915
2021/02/11,1213777
2021/02/12,1216047
2021/02/13,1217428
2021/02/14,1217752
2021/02/15,1218134
2021/02/16,1218671
2021/02/17,1220077
2021/02/18,1222328
2021/02/19,1225099
2021/02/20,1228138
2021/02/21,1228845
2021/02/22,1231276
2021/02/23,1233486
2021/02/24,1235283
2021/02/25,1235900
2021/02/26,1236562
2021/02/27,1236422
2021/02/28,1235734
2021/03/01,1235181
2021/03/02,1235817
2021/03/03,1236299
2021/03/04,1236748
2021/03/05,1236595
2021/03/06,1235347
2021/03/07,1234500
2021/03/08,1234431
2021/03/09,1235641
2021/03/10,1236397
2021/03/11,1237743
2021/03/12,1239949
2021/03/13,1241388
2021/03/14,1242450
2021/03/15,1244459
2021/03/16,1246170
2021/03/17,1247063
2021/03/18,1248576
2021/03/19,1249877
2021/03/20,1250510
2021/03/21,1249860
2021/03/22,1251425
2021/03/23,1252764
2021/03/24,1254323
2021/03/25,1256725
2021/03/26,1257234
2021/03/27,1256941
2021/03/28,1256220
2021/03/29,1256785
2021/03/30,1258017
2021/03/31,1260411
2021/04/01,1263052
2021/04/02,1265430
2021/04/03,1266328
2021/04/04,1265113
2021/04/05,1266095
2021/04/06,1267921
2021/04/07,1269224
2021/04/08,1269903
2021/04/09,1270946
2021/04/10,1272282
2021/04/11,1272316
2021/04/12,1274357
2021/04/13,1276408
2021/04/14,1279193
2021/04/15,1277775
2021/04/16,1281411
2021/04/17,1285562
2021/04/18,1288399
2021/04/19,1292953
2021/04/20,1299181
2021/04/21,1305541
2021/04/22,1312069
2021/04/23,1317617
2021/04/24,1319816
2021/04/25,1321954
2021/04/26,1325347
2021/04/27,1328674
2021/04/28,1333450
2021/04/29,1338433
2021/04/30,1341393
2021/05/01,1343997
2021/05/02,1346335
2021/05/03,1350208
2021/05/04,1355080
2021/05/05,1359518
2021/05/06,1364199
2021/05/07,1368732
2021/05/08,1377214
2021/05/09,1385704
2021/05/10,1394084
2021/05/11,1402359
2021/05/12,1408516
2021/05/13,1413807
2021/05/14,1417775
2021/05/15,1420373
2021/05/16,1421865
2021/05/17,1423778
2021/05/18,1425161
2021/05/19,1427296
2021/05/20,1429348
2021/05/21,1429340
2021/05/22,1427494
2021/05/23,1425210
2021/05/24,1424003
2021/05/25,1422282
2021/05/26,1421372
2021/05/27,1419669
2021/05/28,1418254
2021/05/29,1416558
2021/05/30,1414545
2021/05/31,1412896
2021/06/01,1410715
2021/06/02,1409397
2021/06/03,1408576
2021/06/04,1406938
2021/06/05,1402516
2021/06/06,1397169
2021/06/07,1393842
2021/06/08,1390428
2021/06/09,1386434
2021/06/10,1382337
2021/06/11,1378157
2021/06/12,1372872
2021/06/13,1367469
2021/06/14,1363515
2021/06/15,1360373
2021/06/16,1356736
2021/06/17,1353517
2021/06/18,1349242
2021/06/19,1342353
2021/06/20,1335659
2021/06/21,1332372
2021/06/22,1331038
2021/06/23,1327609
2021/06/24,1324327
2021/06/25,1321506
2021/06/26,1316996
2021/06/27,1311492
2021/06/28,1312611
2021/06/29,1310634
2021/06/30,1307534
2021/07/01,1304460
2021/07/02,1300760
2021/07/03,1295790
2021/07/04,1290461
2021/07/05,1286113
2021/07/06,1286372
2021/07/07,1285205
2021/07/08,1283412
2021/07/09,1280774
2021/07/10,1276299
2021/07/11,1271031
2021/07/12,1267796
2021/07/13,1264422
2021/07/14,1261965
2021/07/15,1260317
2021/07/16,1257370
2021/07/17,1253730
2021/07/18,1250238
2021/07/19,1247402
2021/07/20,1244599
2021/07/21,1241941
2021/07/22,1239544
2021/07/23,1237237
2021/07/24,1235466
2021/07/25,1231610
2021/07/26,1230728
2021/07/27,1231156
2021/07/28,1231241
2021/07/29,1230477
2021/07/30,1229389
2021/07/31,1227687
2021/08/01,1225557
2021/08/02,1225233
2021/08/03,1223880
2021/08/04,1222692
2021/08/05,1220168
2021/08/06,1218885
2021/08/07,1217425
2021/08/08,1215779
2021/08/09,1215019
2021/08/10,1214239
2021/08/11,1214048
2021/08/12,1213084
2021/08/13,1212241
2021/08/14,1210650
2021/08/15,1208362
2021/08/16,1208981
2021/08/17,1209601
2021/08/18,1209152
2021/08/19,1209959
2021/08/20,1210894
2021/08/21,1210225
2021/08/22,1209511
2021/08/23,1210185
2021/08/24,1210901
2021/08/25,1210269
2021/08/26,1209448
2021/08/27,1207429
2021/08/28,1205731
2021/08/29,1204407
2021/08/30,1204260
2021/08/31,1204293
2021/09/01,1204764
2021/09/02,1206053
2021/09/03,1205983
2021/09/04,1205695
2021/09/05,1204234
2021/09/06,1204338
2021/09/07,1206677
2021/09/08,1206139
2021/09/09,1206514
2021/09/10,1207426
2021/09/11,1208408
2021/09/12,1208527
2021/09/13,1209877
2021/09/14,1210419
2021/09/15,1210434
2021/09/16,1210820
2021/09/17,1210385
2021/09/18,1208941
2021/09/19,1207146
2021/09/20,1206390
2021/09/21,1206076
2021/09/22,1205335
2021/09/23,1205026
2021/09/24,1203837
2021/09/25,1201954
2021/09/26,1199351
2021/09/27,1197823
2021/09/28,1195760
2021/09/29,1194332
2021/09/30,1192483
2021/10/01,1192652
2021/10/02,1190843
2021/10/03,1189302
2021/10/04,1187574
2021/10/05,1188411
2021/10/06,1191508
2021/10/07,1194728
2021/10/08,1196660
2021/10/09,1196465
2021/10/10,1195061
2021/10/11,1194673
2021/10/12,1194725
2021/10/13,1194481
2021/10/14,1195073
2021/10/15,1197326
2021/10/16,1196865
2021/10/17,1195591
2021/10/18,1195505
2021/10/19,1196425
2021/10/20,1197683
2021/10/21,1199320
2021/10/22,1200471
2021/10/23,1201152
2021/10/24,1202387
2021/10/25,1204460
2021/10/26,1207533
2021/10/27,1211161
2021/10/28,1217838
2021/10/29,1223259
2021/10/30,1226915
2021/10/31,1228887
2021/11/01,1231676
2021/11/02,1235619
2021/11/03,1239995
2021/11/04,1242879
2021/11/05,1245453
2021/11/06,1246152
2021/11/07,1247297
2021/11/08,1249571
2021/11/09,1251930
2021/11/10,1255507
2021/11/11,1258090
2021/11/12,1260581
2021/11/13,1262045
2021/11/14,1262922
2021/11/15,1264100
2021/11/16,1265710
2021/11/17,1268250
2021/11/18,1269250
2021/11/19,1269618
2021/11/20,1267867
2021/11/21,1268338
2021/11/22,1267938
2021/11/23,1268500
2021/11/24,1270746
2021/11/25,1272049
2021/11/26,1273221
2021/11/27,1272498
2021/11/28,1270056
2021/11/29,1270091
2021/11/30,1270847
2021/12/01,1270287
2021/12/02,1270695
2021/12/03,1269905
2021/12/04,1269641
2021/12/05,1272667
2021/12/06,1272535
2021/12/07,1271978
2021/12/08,1272983
2021/12/09,1272980
2021/12/10,1272677
2021/12/11,1271533
2021/12/12,1270003
2021/12/13,1269842
2021/12/14,1269060
2021/12/15,1269234
2021/12/16,1267136
2021/12/17,1267572
2021/12/18,1265548
2021/12/19,1263026
2021/12/20,1261912
2021/12/21,1260849
2021/12/22,1260431
2021/12/23,1260266
2021/12/24,1261237
2021/12/25,1262199
2021/12/26,1261074
2021/12/27,1260921
2021/12/28,1260493
2021/12/29,1260285
2021/12/30,1260119
2021/12/31,1259029
2022/01/01,1257187
2022/01/02,1254847
2022/01/03,1253602
2022/01/04,1252631
2022/01/05,1252310
2022/01/06,1251197
2022/01/07,1249574
2022/01/08,1247851
2022/01/09,1244455
2022/01/10,1243823
2022/01/11,1244161
2022/01/12,1244602
2022/01/13,1245020
2022/01/14,1244026
2022/01/15,1242065
2022/01/16,1239834
2022/01/17,1238399
2022/01/18,1236332
2022/01/19,1235466
2022/01/20,1233881
2022/01/21,1232314
2022/01/22,1231082
2022/01/23,1227077
2022/01/24,1224648
2022/01/25,1222939
2022/01/26,1220584
2022/01/27,1218044
2022/01/28,1215669
2022/01/29,1213563
2022/01/30,1212302
2022/01/31,1210932
2022/02/01,1209522
2022/02/02,1207728
2022/02/03,1205066
2022/02/04,1203735
2022/02/05,1203876
2022/02/06,1202683
2022/02/07,1201297
2022/02/08,1200336
2022/02/09,1199978
2022/02/10,1199650
2022/02/11,1198879
2022/02/12,1196612
2022/02/13,1194400
2022/02/14,1192938
2022/02/15,1192507
2022/02/16,1192161
2022/02/17,1190678
2022/02/18,1191654
2022/02/19,1190357
2022/02/20,1193343
2022/02/21,1191695
2022/02/22,1189966
2022/02/23,1188693
2022/02/24,1188196
2022/02/25,1186776
2022/02/26,1186031
2022/02/27,1184339
2022/02/28,1182304
2022/03/01,1181487
2022/03/02,1181333
2022/03/03,1180672
2022/03/04,1180027
2022/03/05,1177433
2022/03/06,1175909
2022/03/07,1175542
2022/03/08,1175651
2022/03/09,1175404
2022/03/10,1176302
2022/03/11,1174778
2022/03/12,1173302
2022/03/13,1170110
2022/03/14,1168199
2022/03/15,1168345
2022/03/16,1169514
2022/03/17,1169313
2022/03/18,1171144
2022/03/19,1169909
2022/03/20,1168488
2022/03/21,1168045
2022/03/22,1168886
2022/03/23,1168496
2022/03/24,1167851
2022/03/25,1167128
2022/03/26,1165939
2022/03/27,1164744
2022/03/28,1165676
2022/03/29,1166216
2022/03/30,1165720
2022/03/31,1165577
2022/04/01,1165278
2022/04/02,1163559
2022/04/03,1161112
2022/04/04,1159667
2022/04/05,1157863
2022/04/06,1156979
2022/04/07,1156130
2022/04/08,1154781
2022/04/09,1153029
2022/04/10,1151701
2022/04/11,1150604
2022/04/12,1149530
2022/04/13,1147519
2022/04/14,1146644
2022/04/15,1145656
2022/04/16,1143547
2022/04/17,1141110
2022/04/18,1140035
2022/04/19,1141416
2022/04/20,1143394
2022/04/21,1142686
2022/04/22,1142543
2022/04/23,1140363
2022/04/24,1138635
2022/04/25,1138628
2022/04/26,1138101
2022/04/27,1138376
2022/04/28,1138512
2022/04/29,1138920
2022/04/30,1140281
2022/05/01,1140385
2022/05/02,1139556
2022/05/03,1137982
2022/05/04,1136970
2022/05/05,1137840
2022/05/06,1137140
2022/05/07,1135039
2022/05/08,1133753
2022/05/09,1134049
2022/05/10,1135330
2022/05/11,1136783
2022/05/12,1140807
2022/05/13,1145118
2022/05/14,1144920
2022/05/15,1143610
2022/05/16,1143081
2022/05/17,1142819
2022/05/18,1143499
2022/05/19,1142311
2022/05/20,1141590
2022/05/21,1140476
2022/05/22,1138569
2022/05/23,1137344
2022/05/24,1136457
2022/05/25,1135448
2022/05/26,1133944
2022/05/27,1132946
2022/05/28,1131447
2022/05/29,1129864
2022/05/30,1128400
2022/05/31,1128690
2022/06/01,1127719
2022/06/02,1126789
2022/06/03,1125332
2022/06/04,1123027
2022/06/05,1120268
2022/06/06,1118368
2022/06/07,1116652
2022/06/08,1114786
2022/06/09,1112519
2022/06/10,1111529
2022/06/11,1109497
2022/06/12,1107248
2022/06/13,1106948
2022/06/14,1106169
2022/06/15,1105652
2022/06/16,1105226
2022/06/17,1105067
2022/06/18,1103763
2022/06/19,1101603
2022/06/20,1099999
2022/06/21,1097790
2022/06/22,1095086
2022/06/23,1091967
2022/06/24,1090023
2022/06/25,1086335
2022/06/26,1082269
2022/06/27,1079911
2022/06/28,1077218
2022/06/29,1075205
2022/06/30,1074302
2022/07/01,1076152
2022/07/02,1078223
2022/07/03,1079553
2022/07/04,1080759
2022/07/05,1082620
2022/07/06,1084003
2022/07/07,1086102
2022/07/08,1088146
2022/07/09,1089678
2022/07/10,1090713
2022/07/11,1091685
2022/07/12,1092418
2022/07/13,1093991
2022/07/14,1095873
2022/07/15,1098352
2022/07/16,1101311
2022/07/17,1104317
2022/07/18,1106586
2022/07/19,1108018
2022/07/20,1109817
2022/07/21,1111883
2022/07/22,1113875
2022/07/23,1114572
2022/07/24,1114765
2022/07/25,1118339
2022/07/26,1130735
2022/07/27,1132422
2022/07/28,1133246
2022/07/29,1134813
2022/07/30,1136109
2022/07/31,1136925
2022/08/01,1141774
2022/08/02,1143568
2022/08/03,1146319
2022/08/04,1153643
2022/08/05,1155325
2022/08/06,1155683
2022/08/07,1156438
2022/08/08,1157189
2022/08/09,1157032
2022/08/10,1157669
2022/08/11,1156993
2022/08/12,1157082
2022/08/13,1156632
2022/08/14,1156094
2022/08/15,1155605
2022/08/16,1154727
2022/08/17,1154155
2022/08/18,1153991
2022/08/19,1153286
2022/08/20,1152642
2022/08/21,1151575
2022/08/22,1150129
2022/08/23,1149040
2022/08/24,1147254
2022/08/25,1146151
2022/08/26,1144683
2022/08/27,1143002
2022/08/28,1140822
2022/08/29,1139932
2022/08/30,1138371
2022/08/31,1136450
2022/09/01,1135642
2022/09/02,1134787
2022/09/03,1132872
2022/09/04,1132654
2022/09/05,1131940
2022/09/06,1130900
2022/09/07,1129662
2022/09/08,1128633
2022/09/09,1127949
2022/09/10,1125143
2022/09/11,1122922
2022/09/12,1121699
2022/09/13,1121013
2022/09/14,1120679
2022/09/15,1123781
2022/09/16,1127862
2022/09/17,1132105
2022/09/18,1132644
2022/09/19,1132744
2022/09/20,1133051
2022/09/21,1132245
2022/09/22,1131805
2022/09/23,1131377
2022/09/24,1130669
2022/09/25,1129872
2022/09/26,1129794
2022/09/27,1131281
2022/09/28,1130420
2022/09/29,1129981
2022/09/30,1131671
2022/10/01,1131861
2022/10/02,1132179
2022/10/03,1135643
2022/10/04,1136398
2022/10/05,1136797
2022/10/06,1137934
2022/10/07,1138579
2022/10/08,1139216
2022/10/09,1137393
2022/10/10,1136795
2022/10/11,1136352
2022/10/12,1134686
2022/10/13,1134147
2022/10/14,1132482
2022/10/15,1130110
2022/10/16,1126532
2022/10/17,1125042
2022/10/18,1123346
2022/10/19,1122253
2022/10/20,1122662
2022/10/21,1122229
2022/10/22,1118344
2022/10/23,1115605
2022/10/24,1113579
2022/10/25,1111901
2022/10/26,1111507
2022/10/27,1111281
2022/10/28,1109928
2022/10/29,1108147
2022/10/30,1106279
2022/10/31,1105139
2022/11/01,1104227
2022/11/02,1102127
2022/11/03,1101850
2022/11/04,1099846
2022/11/05,1096511
2022/11/06,1093465
2022/11/07,1093630
2022/11/08,1094357
2022/11/09,1097016
2022/11/10,1098876
2022/11/11,1099280
2022/11/12,1097801
2022/11/13,1098537
2022/11/14,1100570
2022/11/15,1101349
2022/11/16,1100951
2022/11/17,1100993
2022/11/18,1098945
2022/11/19,1094797
2022/11/20,1091026
2022/11/21,1088094
2022/11/22,1085167
2022/11/23,1082471
2022/11/24,1080189
2022/11/25,1078118
2022/11/26,1074650
2022/11/27,1070025
2022/11/28,1069985
2022/11/29,1069050
