Date,mediantransactionvalue14trxUSD
2016/08/07,0.023
2016/08/08,-0.012
2016/08/09,-0.017
2016/08/10,-0.017
2016/08/11,-0.046
2016/08/12,-0.146
2016/08/13,-0.276
2016/08/14,-0.334
2016/08/15,-0.383
2016/08/16,-0.532
2016/08/17,-0.719
2016/08/18,-0.929
2016/08/19,-1.11
2016/08/20,-1.232
2016/08/21,-1.314
2016/08/22,-1.385
2016/08/23,-1.477
2016/08/24,-1.596
2016/08/25,-1.748
2016/08/26,-1.903
2016/08/27,-2.047
2016/08/28,-2.038
2016/08/29,-2.083
2016/08/30,-2.136
2016/08/31,-2.101
2016/09/01,-1.882
2016/09/02,-1.813
2016/09/03,-1.675
2016/09/04,-1.581
2016/09/05,-1.362
2016/09/06,-1.259
2016/09/07,-1.299
2016/09/08,-1.422
2016/09/09,-1.598
2016/09/10,-1.613
2016/09/11,-1.397
2016/09/12,-1.177
2016/09/13,-0.807
2016/09/14,-0.662
2016/09/15,-0.685
2016/09/16,-0.807
2016/09/17,-0.859
2016/09/18,-0.737
2016/09/19,-0.4
2016/09/20,0.092
2016/09/21,0.664
2016/09/22,0.834
2016/09/23,1.131
2016/09/24,1.475
2016/09/25,1.824
2016/09/26,2.137
2016/09/27,2.403
2016/09/28,2.619
2016/09/29,2.78
2016/09/30,2.886
2016/10/01,2.703
2016/10/02,2.582
2016/10/03,2.497
2016/10/04,2.069
2016/10/05,1.726
2016/10/06,1.357
2016/10/07,1.149
2016/10/08,1.037
2016/10/09,0.99
2016/10/10,0.97
2016/10/11,0.97
2016/10/12,0.923
2016/10/13,0.638
2016/10/14,0.477
2016/10/15,0.41
2016/10/16,0.402
2016/10/17,0.426
2016/10/18,0.361
2016/10/19,0.353
2016/10/20,0.382
2016/10/21,0.221
2016/10/22,0.154
2016/10/23,0.15
2016/10/24,0.001
2016/10/25,-0.143
2016/10/26,-0.195
2016/10/27,-0.187
2016/10/28,-0.143
2016/10/29,-0.092
2016/10/30,-0.038
2016/10/31,0.027
2016/11/01,-0.035
2016/11/02,-0.145
2016/11/03,-0.187
2016/11/04,-0.181
2016/11/05,-0.141
2016/11/06,-0.082
2016/11/07,-0.016
2016/11/08,0.05
2016/11/09,0.108
2016/11/10,0.155
2016/11/11,0.189
2016/11/12,0.206
2016/11/13,0.209
2016/11/14,0.201
2016/11/15,0.185
2016/11/16,0.169
2016/11/17,0.149
2016/11/18,0.119
2016/11/19,0.083
2016/11/20,0.043
2016/11/21,0.003
2016/11/22,-0.213
2016/11/23,-0.567
2016/11/24,-0.787
2016/11/25,-1.133
2016/11/26,-1.372
2016/11/27,-1.631
2016/11/28,-1.882
2016/11/29,-2.108
2016/11/30,-2.273
2016/12/01,-2.306
2016/12/02,-2.253
2016/12/03,-2.14
2016/12/04,-2.021
2016/12/05,-1.88
2016/12/06,-1.738
2016/12/07,-1.569
2016/12/08,-1.363
2016/12/09,-1.141
2016/12/10,-0.917
2016/12/11,-0.704
2016/12/12,-0.501
2016/12/13,-0.438
2016/12/14,-0.505
2016/12/15,-0.621
2016/12/16,-0.758
2016/12/17,-0.802
2016/12/18,-0.773
2016/12/19,-0.825
2016/12/20,-0.883
2016/12/21,-1.002
2016/12/22,-1.217
2016/12/23,-1.297
2016/12/24,-1.276
2016/12/25,-1.187
2016/12/26,-1.051
2016/12/27,-0.97
2016/12/28,-0.933
2016/12/29,-0.804
2016/12/30,-0.75
2016/12/31,-0.616
2017/01/01,-0.424
2017/01/02,-0.203
2017/01/03,-0.066
2017/01/04,0.188
2017/01/05,0.504
2017/01/06,0.824
2017/01/07,1.116
2017/01/08,1.375
2017/01/09,1.609
2017/01/10,1.656
2017/01/11,1.715
2017/01/12,1.588
2017/01/13,1.296
2017/01/14,1.115
2017/01/15,0.868
2017/01/16,0.748
2017/01/17,0.605
2017/01/18,0.58
2017/01/19,0.63
2017/01/20,0.732
2017/01/21,0.867
2017/01/22,0.839
2017/01/23,0.765
2017/01/24,0.554
2017/01/25,0.316
2017/01/26,0.073
2017/01/27,-0.15
2017/01/28,-0.365
2017/01/29,-0.44
2017/01/30,-0.532
2017/01/31,-0.473
2017/02/01,-0.449
2017/02/02,-0.311
2017/02/03,-0.101
2017/02/04,0.162
2017/02/05,0.387
2017/02/06,0.585
2017/02/07,0.599
2017/02/08,0.506
2017/02/09,0.453
2017/02/10,0.371
2017/02/11,0.274
2017/02/12,0.288
2017/02/13,0.219
2017/02/14,0.156
2017/02/15,0.19
2017/02/16,0.355
2017/02/17,0.548
2017/02/18,0.793
2017/02/19,1.017
2017/02/20,1.129
2017/02/21,1.022
2017/02/22,0.857
2017/02/23,0.84
2017/02/24,0.879
2017/02/25,0.839
2017/02/26,0.917
2017/02/27,1.091
2017/02/28,1.341
2017/03/01,1.623
2017/03/02,1.96
2017/03/03,2.343
2017/03/04,2.707
2017/03/05,3.007
2017/03/06,3.248
2017/03/07,3.189
2017/03/08,3.139
2017/03/09,2.894
2017/03/10,2.735
2017/03/11,2.66
2017/03/12,2.681
2017/03/13,2.844
2017/03/14,3.089
2017/03/15,3.384
2017/03/16,3.853
2017/03/17,4.463
2017/03/18,4.951
2017/03/19,5.299
2017/03/20,5.566
2017/03/21,5.682
2017/03/22,5.689
2017/03/23,5.402
2017/03/24,5.213
2017/03/25,5.115
2017/03/26,4.814
2017/03/27,4.247
2017/03/28,3.691
2017/03/29,3.128
2017/03/30,2.683
2017/03/31,2.38
2017/04/01,2.051
2017/04/02,1.938
2017/04/03,1.918
2017/04/04,1.928
2017/04/05,1.944
2017/04/06,1.969
2017/04/07,1.722
2017/04/08,1.422
2017/04/09,1.05
2017/04/10,0.732
2017/04/11,0.418
2017/04/12,0.124
2017/04/13,-0.123
2017/04/14,-0.358
2017/04/15,-0.586
2017/04/16,-0.835
2017/04/17,-1.012
2017/04/18,-1.13
2017/04/19,-1.197
2017/04/20,-1.295
2017/04/21,-1.42
2017/04/22,-1.482
2017/04/23,-1.521
2017/04/24,-1.423
2017/04/25,-1.424
2017/04/26,-1.416
2017/04/27,-1.429
2017/04/28,-1.358
2017/04/29,-1.169
2017/04/30,-0.866
2017/05/01,-0.495
2017/05/02,-0.104
2017/05/03,0.279
2017/05/04,0.721
2017/05/05,1.577
2017/05/06,2.376
2017/05/07,3.172
2017/05/08,3.983
2017/05/09,4.665
2017/05/10,4.96
2017/05/11,4.828
2017/05/12,4.546
2017/05/13,4.084
2017/05/14,3.586
2017/05/15,2.997
2017/05/16,2.559
2017/05/17,2.427
2017/05/18,2.162
2017/05/19,2.081
2017/05/20,1.862
2017/05/21,1.602
2017/05/22,1.597
2017/05/23,1.609
2017/05/24,1.784
2017/05/25,2.061
2017/05/26,2.313
2017/05/27,2.471
2017/05/28,2.361
2017/05/29,2.196
2017/05/30,2.158
2017/05/31,2.801
2017/06/01,3.228
2017/06/02,3.254
2017/06/03,3.165
2017/06/04,2.932
2017/06/05,2.772
2017/06/06,2.626
2017/06/07,2.354
2017/06/08,2.028
2017/06/09,1.686
2017/06/10,1.54
2017/06/11,1.553
2017/06/12,2.008
2017/06/13,2.383
2017/06/14,2.616
2017/06/15,2.802
2017/06/16,2.765
2017/06/17,2.592
2017/06/18,2.317
2017/06/19,1.998
2017/06/20,2.457
2017/06/21,3.269
2017/06/22,3.638
2017/06/23,3.649
2017/06/24,3.441
2017/06/25,3.023
2017/06/26,2.668
2017/06/27,2.188
2017/06/28,1.642
2017/06/29,1.098
2017/06/30,0.587
2017/07/01,0.109
2017/07/02,-0.371
2017/07/03,-0.836
2017/07/04,-1.27
2017/07/05,-1.674
2017/07/06,-2.037
2017/07/07,-2.438
2017/07/08,-2.789
2017/07/09,-3.099
2017/07/10,-3.374
2017/07/11,-3.578
2017/07/12,-3.756
2017/07/13,-3.923
2017/07/14,-4.065
2017/07/15,-4.147
2017/07/16,-4.213
2017/07/17,-4.253
2017/07/18,-4.257
2017/07/19,-4.242
2017/07/20,-4.213
2017/07/21,-4.174
2017/07/22,-4.131
2017/07/23,-4.087
2017/07/24,-4.037
2017/07/25,-3.937
2017/07/26,-3.822
2017/07/27,-3.672
2017/07/28,-3.536
2017/07/29,-3.358
2017/07/30,-3.213
2017/07/31,-3.054
2017/08/01,-2.801
2017/08/02,-2.487
2017/08/03,-2.216
2017/08/04,-2.017
2017/08/05,-1.828
2017/08/06,-1.68
2017/08/07,-1.501
2017/08/08,-1.337
2017/08/09,-1.022
2017/08/10,-0.773
2017/08/11,-0.595
2017/08/12,-0.473
2017/08/13,-0.387
2017/08/14,-0.414
2017/08/15,-0.321
2017/08/16,-0.174
2017/08/17,-0.053
2017/08/18,0.218
2017/08/19,0.27
2017/08/20,0.264
2017/08/21,0.276
2017/08/22,0.243
2017/08/23,0.217
2017/08/24,0.189
2017/08/25,0.169
2017/08/26,0.05
2017/08/27,-0.151
2017/08/28,-0.271
2017/08/29,-0.317
2017/08/30,-0.303
2017/08/31,-0.042
2017/09/01,0.171
2017/09/02,0.319
2017/09/03,0.4
2017/09/04,0.427
2017/09/05,0.399
2017/09/06,0.24
2017/09/07,-0.005
2017/09/08,-0.329
2017/09/09,-0.721
2017/09/10,-1.079
2017/09/11,-1.297
2017/09/12,-1.404
2017/09/13,-1.468
2017/09/14,-1.494
2017/09/15,-1.407
2017/09/16,-1.328
2017/09/17,-1.354
2017/09/18,-1.423
2017/09/19,-1.415
2017/09/20,-1.35
2017/09/21,-1.35
2017/09/22,-1.374
2017/09/23,-1.407
2017/09/24,-1.486
2017/09/25,-1.576
2017/09/26,-1.682
2017/09/27,-1.784
2017/09/28,-1.876
2017/09/29,-2.001
2017/09/30,-2.145
2017/10/01,-2.246
2017/10/02,-2.28
2017/10/03,-2.282
2017/10/04,-2.253
2017/10/05,-2.22
2017/10/06,-2.182
2017/10/07,-2.125
2017/10/08,-2.054
2017/10/09,-2.085
2017/10/10,-2.077
2017/10/11,-2.099
2017/10/12,-2.171
2017/10/13,-1.964
2017/10/14,-1.731
2017/10/15,-1.52
2017/10/16,-1.546
2017/10/17,-1.732
2017/10/18,-2.021
2017/10/19,-2.371
2017/10/20,-2.753
2017/10/21,-3.148
2017/10/22,-3.539
2017/10/23,-3.918
2017/10/24,-4.285
2017/10/25,-4.638
2017/10/26,-4.974
2017/10/27,-5.292
2017/10/28,-5.594
2017/10/29,-5.878
2017/10/30,-6.146
2017/10/31,-6.399
2017/11/01,-6.637
2017/11/02,-6.823
2017/11/03,-7.005
2017/11/04,-7.181
2017/11/05,-7.351
2017/11/06,-7.515
2017/11/07,-7.672
2017/11/08,-7.776
2017/11/09,-7.771
2017/11/10,-7.473
2017/11/11,-7.183
2017/11/12,-5.527
2017/11/13,-3.746
2017/11/14,-1.86
2017/11/15,0.427
2017/11/16,1.878
2017/11/17,3.338
2017/11/18,3.985
2017/11/19,4.319
2017/11/20,4.043
2017/11/21,4.411
2017/11/22,5.083
2017/11/23,5.893
2017/11/24,6.742
2017/11/25,6.615
2017/11/26,6.002
2017/11/27,5.966
2017/11/28,6.196
2017/11/29,6.931
2017/11/30,7.363
2017/12/01,7.264
2017/12/02,6.816
2017/12/03,6.13
2017/12/04,5.715
2017/12/05,5.509
2017/12/06,7.117
2017/12/07,7.983
2017/12/08,8.04
2017/12/09,7.491
2017/12/10,6.621
2017/12/11,5.714
2017/12/12,5.087
2017/12/13,4.942
2017/12/14,5.395
2017/12/15,5.886
2017/12/16,6.088
2017/12/17,6.105
2017/12/18,6.245
2017/12/19,6.675
2017/12/20,7.717
2017/12/21,8.877
2017/12/22,9.943
2017/12/23,10.008
2017/12/24,9.419
2017/12/25,8.494
2017/12/26,7.562
2017/12/27,6.74
2017/12/28,5.984
2017/12/29,5.655
2017/12/30,5.838
2017/12/31,5.656
2018/01/01,5.236
2018/01/02,4.95
2018/01/03,5.167
2018/01/04,6.69
2018/01/05,8.089
2018/01/06,8.689
2018/01/07,8.673
2018/01/08,8.381
2018/01/09,8.157
2018/01/10,7.963
2018/01/11,7.631
2018/01/12,7.008
2018/01/13,6.174
2018/01/14,5.26
2018/01/15,4.568
2018/01/16,4.136
2018/01/17,3.843
2018/01/18,3.526
2018/01/19,3.032
2018/01/20,2.397
2018/01/21,1.902
2018/01/22,1.395
2018/01/23,0.885
2018/01/24,0.39
2018/01/25,-0.12
2018/01/26,-0.549
2018/01/27,-0.937
2018/01/28,-1.305
2018/01/29,-1.588
2018/01/30,-1.808
2018/01/31,-1.981
2018/02/01,-1.997
2018/02/02,-1.981
2018/02/03,-2.029
2018/02/04,-2.142
2018/02/05,-2.26
2018/02/06,-2.379
2018/02/07,-2.506
2018/02/08,-2.669
2018/02/09,-2.849
2018/02/10,-3.05
2018/02/11,-3.296
2018/02/12,-3.555
2018/02/13,-3.804
2018/02/14,-3.999
2018/02/15,-4.142
2018/02/16,-4.269
2018/02/17,-4.425
2018/02/18,-4.582
2018/02/19,-4.756
2018/02/20,-4.952
2018/02/21,-5.148
2018/02/22,-5.34
2018/02/23,-5.526
2018/02/24,-5.722
2018/02/25,-5.922
2018/02/26,-6.096
2018/02/27,-6.244
2018/02/28,-6.334
2018/03/01,-6.406
2018/03/02,-6.497
2018/03/03,-6.606
2018/03/04,-6.725
2018/03/05,-6.819
2018/03/06,-6.863
2018/03/07,-6.681
2018/03/08,-6.526
2018/03/09,-6.343
2018/03/10,-6.193
2018/03/11,-6.117
2018/03/12,-6.072
2018/03/13,-6.078
2018/03/14,-6.062
2018/03/15,-6.039
2018/03/16,-6.061
2018/03/17,-6.118
2018/03/18,-6.203
2018/03/19,-6.269
2018/03/20,-6.357
2018/03/21,-6.457
2018/03/22,-6.486
2018/03/23,-6.456
2018/03/24,-6.23
2018/03/25,-6.04
2018/03/26,-5.832
2018/03/27,-5.632
2018/03/28,-5.443
2018/03/29,-5.106
2018/03/30,-4.809
2018/03/31,-4.643
2018/04/01,-4.58
2018/04/02,-4.594
2018/04/03,-4.666
2018/04/04,-4.79
2018/04/05,-4.951
2018/04/06,-5.137
2018/04/07,-5.337
2018/04/08,-5.546
2018/04/09,-5.751
2018/04/10,-5.936
2018/04/11,-6.124
2018/04/12,-6.309
2018/04/13,-6.483
2018/04/14,-6.658
2018/04/15,-6.829
2018/04/16,-6.981
2018/04/17,-7.132
2018/04/18,-7.278
2018/04/19,-7.424
2018/04/20,-7.567
2018/04/21,-7.701
2018/04/22,-7.823
2018/04/23,-7.906
2018/04/24,-7.975
2018/04/25,-8.043
2018/04/26,-8.117
2018/04/27,-8.196
2018/04/28,-8.279
2018/04/29,-8.364
2018/04/30,-8.336
2018/05/01,-8.265
2018/05/02,-8.087
2018/05/03,-7.721
2018/05/04,20.608
2018/05/05,31.892
2018/05/06,30.488
2018/05/07,25.158
2018/05/08,19.828
2018/05/09,15.365
2018/05/10,11.767
2018/05/11,8.898
2018/05/12,6.562
2018/05/13,4.642
2018/05/14,3.171
2018/05/15,1.911
2018/05/16,0.82
2018/05/17,-0.121
2018/05/18,-0.927
2018/05/19,-1.656
2018/05/20,-2.317
2018/05/21,-2.892
2018/05/22,-3.419
2018/05/23,-3.879
2018/05/24,-4.283
2018/05/25,-4.661
2018/05/26,-5.017
2018/05/27,-5.349
2018/05/28,-5.617
2018/05/29,-5.875
2018/05/30,-6.082
2018/05/31,-6.214
2018/06/01,-6.335
2018/06/02,-6.47
2018/06/03,-6.615
2018/06/04,-6.756
2018/06/05,-6.901
2018/06/06,-7.022
2018/06/07,-7.149
2018/06/08,-7.28
2018/06/09,-7.412
2018/06/10,-7.545
2018/06/11,-7.666
2018/06/12,-7.788
2018/06/13,-7.909
2018/06/14,-7.992
2018/06/15,-8.059
2018/06/16,-8.132
2018/06/17,-8.21
2018/06/18,-8.292
2018/06/19,-8.376
2018/06/20,-8.462
2018/06/21,-8.548
2018/06/22,-8.603
2018/06/23,-8.662
2018/06/24,-8.693
2018/06/25,-8.715
2018/06/26,-8.734
2018/06/27,-8.762
2018/06/28,-8.757
2018/06/29,-8.675
2018/06/30,-8.616
2018/07/01,-8.579
2018/07/02,16.743
2018/07/03,27.977
2018/07/04,44.925
2018/07/05,42.064
2018/07/06,38.758
2018/07/07,31.516
2018/07/08,24.368
2018/07/09,18.616
2018/07/10,14.158
2018/07/11,10.687
2018/07/12,7.94
2018/07/13,5.727
2018/07/14,3.958
2018/07/15,2.878
2018/07/16,1.836
2018/07/17,0.864
2018/07/18,-0.028
2018/07/19,-0.84
2018/07/20,-1.575
2018/07/21,-2.241
2018/07/22,-2.845
2018/07/23,-3.393
2018/07/24,-3.891
2018/07/25,-4.346
2018/07/26,-4.762
2018/07/27,-5.144
2018/07/28,-5.495
2018/07/29,-5.818
2018/07/30,-6.117
2018/07/31,-6.392
2018/08/01,-6.647
2018/08/02,-6.885
2018/08/03,-7.107
2018/08/04,-7.315
2018/08/05,-7.51
2018/08/06,-7.694
2018/08/07,-7.2
2018/08/08,-0.181
2018/08/09,9.886
2018/08/10,16.372
2018/08/11,17.274
2018/08/12,15.556
2018/08/13,13.036
2018/08/14,10.497
2018/08/15,8.191
2018/08/16,6.179
2018/08/17,5.227
2018/08/18,4.122
2018/08/19,3.002
2018/08/20,1.93
2018/08/21,0.936
2018/08/22,0.028
2018/08/23,-0.79
2018/08/24,-1.514
2018/08/25,-2.166
2018/08/26,-2.758
2018/08/27,-3.299
2018/08/28,-3.762
2018/08/29,-4.182
2018/08/30,-4.572
2018/08/31,-4.911
2018/09/01,-5.233
2018/09/02,-5.538
2018/09/03,-5.819
2018/09/04,-6.033
2018/09/05,-6.177
2018/09/06,-5.999
2018/09/07,-5.874
2018/09/08,-5.823
2018/09/09,-5.831
2018/09/10,-5.819
2018/09/11,-5.825
2018/09/12,-5.851
2018/09/13,-5.807
2018/09/14,-5.726
2018/09/15,-5.688
2018/09/16,-5.676
2018/09/17,-5.697
2018/09/18,-5.687
2018/09/19,-5.395
2018/09/20,-4.785
2018/09/21,-3.146
2018/09/22,-1.733
2018/09/23,-0.753
2018/09/24,0.371
2018/09/25,1.149
2018/09/26,1.643
2018/09/27,2.324
2018/09/28,3.077
2018/09/29,3.8
2018/09/30,4.144
2018/10/01,4.403
2018/10/02,4.145
2018/10/03,3.505
2018/10/04,2.701
2018/10/05,1.83
2018/10/06,0.963
2018/10/07,0.137
2018/10/08,-0.631
2018/10/09,-1.345
2018/10/10,-1.955
2018/10/11,-2.519
2018/10/12,-3.046
2018/10/13,-3.536
2018/10/14,-3.991
2018/10/15,-4.37
2018/10/16,-4.715
2018/10/17,-5.039
2018/10/18,-5.347
2018/10/19,-5.64
2018/10/20,-5.911
2018/10/21,-6.169
2018/10/22,-6.413
2018/10/23,-6.619
2018/10/24,-6.351
2018/10/25,-6.042
2018/10/26,-5.657
2018/10/27,-5.408
2018/10/28,-5.238
2018/10/29,-5.133
2018/10/30,-5.114
2018/10/31,-5.136
2018/11/01,-5.214
2018/11/02,-5.333
2018/11/03,-5.482
2018/11/04,-5.65
2018/11/05,-5.694
2018/11/06,-5.778
2018/11/07,-5.892
2018/11/08,-6.027
2018/11/09,-5.823
2018/11/10,-5.676
2018/11/11,-5.612
2018/11/12,-5.567
2018/11/13,-5.536
2018/11/14,-5.041
2018/11/15,-3.379
2018/11/16,-2.264
2018/11/17,-1.619
2018/11/18,-1.342
2018/11/19,1.185
2018/11/20,2.866
2018/11/21,3.487
2018/11/22,3.409
2018/11/23,2.925
2018/11/24,2.231
2018/11/25,1.582
2018/11/26,0.874
2018/11/27,0.147
2018/11/28,-0.566
2018/11/29,-1.245
2018/11/30,-1.629
2018/12/01,-2.057
2018/12/02,-2.502
2018/12/03,-2.875
2018/12/04,-3.26
2018/12/05,-3.645
2018/12/06,-4.022
2018/12/07,-4.152
2018/12/08,-4.205
2018/12/09,-4.272
2018/12/10,-4.318
2018/12/11,-4.432
2018/12/12,-4.594
2018/12/13,-4.789
2018/12/14,-5.005
2018/12/15,-5.232
2018/12/16,-5.384
2018/12/17,-5.557
2018/12/18,-5.744
2018/12/19,-5.937
2018/12/20,-6.134
2018/12/21,-6.331
2018/12/22,-6.526
2018/12/23,-6.717
2018/12/24,-6.903
2018/12/25,-7.084
2018/12/26,-7.258
2018/12/27,-7.427
2018/12/28,-7.588
2018/12/29,-7.744
2018/12/30,-6.432
2018/12/31,-5.411
2019/01/01,-4.674
2019/01/02,-4.187
2019/01/03,-3.908
2019/01/04,-3.793
2019/01/05,-3.803
2019/01/06,-3.904
2019/01/07,-4.057
2019/01/08,-4.042
2019/01/09,-4.118
2019/01/10,-4.259
2019/01/11,-4.261
2019/01/12,-4.344
2019/01/13,-4.485
2019/01/14,0.288
2019/01/15,6.559
2019/01/16,9.45
2019/01/17,9.937
2019/01/18,9.135
2019/01/19,7.783
2019/01/20,6.279
2019/01/21,4.806
2019/01/22,3.442
2019/01/23,2.209
2019/01/24,1.107
2019/01/25,0.125
2019/01/26,-0.748
2019/01/27,-1.527
2019/01/28,-1.535
2019/01/29,-1.709
2019/01/30,-1.992
2019/01/31,-2.338
2019/02/01,-2.719
2019/02/02,-3.113
2019/02/03,-3.508
2019/02/04,-3.895
2019/02/05,-4.269
2019/02/06,-4.626
2019/02/07,-4.966
2019/02/08,-5.287
2019/02/09,-5.591
2019/02/10,-5.877
2019/02/11,-6.147
2019/02/12,-6.401
2019/02/13,-6.64
2019/02/14,-6.865
2019/02/15,-7.077
2019/02/16,-7.277
2019/02/17,-7.466
2019/02/18,-7.333
2019/02/19,-7.249
2019/02/20,-7.207
2019/02/21,-7.199
2019/02/22,-7.219
2019/02/23,-7.262
2019/02/24,-7.324
2019/02/25,-7.399
2019/02/26,-7.485
2019/02/27,-7.579
2019/02/28,-7.679
2019/03/01,-7.783
2019/03/02,-7.889
2019/03/03,-7.996
2019/03/04,-8.104
2019/03/05,-8.211
2019/03/06,-8.317
2019/03/07,-8.421
2019/03/08,-8.524
2019/03/09,-8.624
2019/03/10,-8.722
2019/03/11,-8.818
2019/03/12,-8.911
2019/03/13,-9.001
2019/03/14,-9.089
2019/03/15,-9.175
2019/03/16,-9.257
2019/03/17,-9.338
2019/03/18,-9.416
2019/03/19,-9.491
2019/03/20,-9.564
2019/03/21,-9.635
2019/03/22,-9.704
2019/03/23,-9.77
2019/03/24,-9.835
2019/03/25,-9.897
2019/03/26,-9.853
2019/03/27,-9.818
2019/03/28,-9.793
2019/03/29,-9.776
2019/03/30,-9.766
2019/03/31,-9.764
2019/04/01,-9.767
2019/04/02,-9.775
2019/04/03,-9.788
2019/04/04,-9.805
2019/04/05,-9.825
2019/04/06,-9.849
2019/04/07,76.046
2019/04/08,140.727
2019/04/09,104.341
2019/04/10,62.96
2019/04/11,41.274
2019/04/12,39.392
2019/04/13,33.25
2019/04/14,25.941
2019/04/15,20.589
2019/04/16,16.002
2019/04/17,12.286
2019/04/18,9.298
2019/04/19,6.878
2019/04/20,4.893
2019/04/21,3.244
