Date,sentinusd7varUSD
2016/06/19,4.6559442230228E+14
2016/06/20,4.2871686566077E+14
2016/06/21,4.4567103315045E+14
2016/06/22,3.9294751998779E+14
2016/06/23,4.1325160116818E+14
2016/06/24,243298832223551
2016/06/25,26166803740856
2016/06/26,51091655268386
2016/06/27,48226189479857
2016/06/28,47360688852453
2016/06/29,25041523146451
2016/06/30,17599896579298
2016/07/01,18473663263443
2016/07/02,20805475325746
2016/07/03,23674418692120
2016/07/04,23484552135863
2016/07/05,1.0256218372094E+14
2016/07/06,1.0326943477456E+14
2016/07/07,1.0408998637593E+14
2016/07/08,1.0818491886984E+14
2016/07/09,1.0630336274919E+14
2016/07/10,1.0420925159478E+14
2016/07/11,1.0698431413658E+14
2016/07/12,2453797469408
2016/07/13,1614596678896
2016/07/14,1802954246620
2016/07/15,1.7724644572997E+14
2016/07/16,1.7234440134529E+14
2016/07/17,1.6971918500506E+14
2016/07/18,1.9824514110663E+14
2016/07/19,1185842980012970
2016/07/20,3.2875371952092E+15
2016/07/21,3155855263726805
2016/07/22,3.1759725565827E+15
2016/07/23,2892150100167024
2016/07/24,3738124956553854
2016/07/25,3487487291310062
2016/07/26,7059743000494410
2016/07/27,6904308763758506
2016/07/28,5524554087990638
2016/07/29,4939030709660034
2016/07/30,4687884033465756
2016/07/31,5318301337788826
2016/08/01,5594396816939172
2016/08/02,1369791698473738
2016/08/03,464278489281882
2016/08/04,4.6422225913278E+14
2016/08/05,5.0068971889618E+14
2016/08/06,706799871946527
2016/08/07,8.4017538707368E+14
2016/08/08,931233723226917
2016/08/09,423414740147555
2016/08/10,1.7581580264026E+14
2016/08/11,189305350381869
2016/08/12,1.8045000251731E+14
2016/08/13,166564357890372
2016/08/14,1.8314753600205E+14
2016/08/15,2.10792122605E+14
2016/08/16,2.6236849840355E+14
2016/08/17,1.1323061781095E+14
2016/08/18,28665284131213
2016/08/19,19482147610508
2016/08/20,11179986315060
2016/08/21,85164159007799
2016/08/22,89887674562228
2016/08/23,1.7813571046983E+14
2016/08/24,1.9980248569004E+14
2016/08/25,2.0852033640551E+14
2016/08/26,1.8442319052464E+14
2016/08/27,2.0355088305387E+14
2016/08/28,1.8301957883132E+14
2016/08/29,1.82443076253E+14
2016/08/30,17486569567656
2016/08/31,17230759683550
2016/09/01,31971295965240
2016/09/02,29967707263645
2016/09/03,27916963736958
2016/09/04,22683585630551
2016/09/05,27283233075145
2016/09/06,24769693710505
2016/09/07,27467637557409
2016/09/08,16422473107319
2016/09/09,12620547196447
2016/09/10,14214092590993
2016/09/11,8886492245744
2016/09/12,8694992174600
2016/09/13,8737927703715
2016/09/14,9142253197509
2016/09/15,2220086326761
2016/09/16,42812974170020
2016/09/17,40686818490410
2016/09/18,46196464528470
2016/09/19,45542130110472
2016/09/20,2.0402434800761E+14
2016/09/21,3.3185273588017E+14
2016/09/22,2.7558154668783E+14
2016/09/23,2.7574330580257E+14
2016/09/24,2.434637773194E+14
2016/09/25,2.2810013833307E+14
2016/09/26,1.9564559753197E+14
2016/09/27,1.6745422223044E+14
2016/09/28,45428497663958
2016/09/29,47113762773270
2016/09/30,63447115730038
2016/10/01,78038083908637
2016/10/02,60168179640317
2016/10/03,78267267300312
2016/10/04,87715577329273
2016/10/05,49309647932924
2016/10/06,22705084446934
2016/10/07,22740001200054
2016/10/08,22085175613308
2016/10/09,53403880690606
2016/10/10,75826729850222
2016/10/11,74264219443520
2016/10/12,79985986448148
2016/10/13,79477078727587
2016/10/14,66906139129344
2016/10/15,63965750880801
2016/10/16,61158323716316
2016/10/17,53262049856208
2016/10/18,73332547997137
2016/10/19,74607692511359
2016/10/20,84562963101505
2016/10/21,80035153713280
2016/10/22,94627317439998
2016/10/23,1.0594163893466E+14
2016/10/24,98662473642041
2016/10/25,8061962248184
2016/10/26,5908708218893
2016/10/27,6497309364138
2016/10/28,15090347754731
2016/10/29,22725846236886
2016/10/30,34539718891613
2016/10/31,26582261340585
2016/11/01,50668766436209
2016/11/02,1.3110398596391E+14
2016/11/03,9.4057137568710E+14
2016/11/04,9.6702508883798E+14
2016/11/05,1.0306212743688E+15
2016/11/06,1.1362533481191E+15
2016/11/07,1.1788689474344E+15
2016/11/08,1.2520375455E+15
2016/11/09,1.196004370331E+15
2016/11/10,25178264851541
2016/11/11,1.2579496762495E+14
2016/11/12,1.2271280872742E+14
2016/11/13,1.102244466179E+14
2016/11/14,1.1468089121117E+14
2016/11/15,1.0851739625195E+14
2016/11/16,1.0562365831455E+14
2016/11/17,1.3795669179869E+14
2016/11/18,62341079149142
2016/11/19,65750296282479
2016/11/20,71404162098698
2016/11/21,69682182186759
2016/11/22,90544744779097
2016/11/23,98942706518380
2016/11/24,60323426005420
2016/11/25,59703439089425
2016/11/26,62464320793162
2016/11/27,61804399708203
2016/11/28,60565366687009
2016/11/29,34693726949680
2016/11/30,7034585364144
2016/12/01,6872326772962
2016/12/02,42547817343277
2016/12/03,1.2486456774858E+14
2016/12/04,1.1355831006642E+14
2016/12/05,1.0813581898235E+14
2016/12/06,1.5801012516961E+14
2016/12/07,1.3300127426824E+14
2016/12/08,94800975084884
2016/12/09,98618179812548
2016/12/10,92464372197827
2016/12/11,85792559908969
2016/12/12,1.043414924181E+14
2016/12/13,24705053844726
2016/12/14,26725840142185
2016/12/15,19854404931999
2016/12/16,9592934314863
2016/12/17,26880150000714
2016/12/18,27684066477239
2016/12/19,25619490851599
2016/12/20,24101577900103
2016/12/21,19600881027716
2016/12/22,32626523874898
2016/12/23,1.2820270960193E+14
2016/12/24,1.2907578332394E+14
2016/12/25,1.4874381219093E+14
2016/12/26,1.6256078263438E+14
2016/12/27,1.6356693649133E+14
2016/12/28,163322525824614
2016/12/29,2.0197724944586E+14
2016/12/30,1.1014029496813E+14
2016/12/31,241101938399955
2017/01/01,2.158359646817E+14
2017/01/02,1.6413823913815E+14
2017/01/03,1.5029256852844E+14
2017/01/04,4.2736228924243E+14
2017/01/05,6.6539912422971E+14
2017/01/06,6.7128659504264E+14
2017/01/07,684802363779542
2017/01/08,5.8989532314638E+14
2017/01/09,4.5543601469204E+14
2017/01/10,4.4564451722661E+14
2017/01/11,3.5135578028328E+14
2017/01/12,179505694143648
2017/01/13,90928496027061
2017/01/14,1.9657939771392E+14
2017/01/15,2.9438205391747E+14
2017/01/16,317348478843281
2017/01/17,2.4657197516451E+14
2017/01/18,1.5417637020772E+14
2017/01/19,33270245348485
2017/01/20,51394728055578
2017/01/21,50522633794933
2017/01/22,44140312580129
2017/01/23,41893643297684
2017/01/24,43629060617412
2017/01/25,42748281744086
2017/01/26,42261507090943
2017/01/27,759897252003
2017/01/28,2476690695562
2017/01/29,2298191967758
2017/01/30,2775839559152
2017/01/31,5091876239051
2017/02/01,6855790880525
2017/02/02,7795005182604
2017/02/03,14007488715489
2017/02/04,16424713571153
2017/02/05,17441487131449
2017/02/06,11566708238087
2017/02/07,11415337686397
2017/02/08,11407041994829
2017/02/09,11012867726159
2017/02/10,11435152770543
2017/02/11,8979485992268
2017/02/12,4430637880413
2017/02/13,4295715375390
2017/02/14,1.0542589175993E+14
2017/02/15,2.4972995489558E+14
2017/02/16,2.3910141353755E+14
2017/02/17,232040798712199
2017/02/18,1.8002678817037E+14
2017/02/19,1.3186838590726E+14
2017/02/20,70431301738043
2017/02/21,82965571810742
2017/02/22,34184475677919
2017/02/23,32438412133983
2017/02/24,1.6021558135943E+14
2017/02/25,148124135273629
2017/02/26,1.4142054310029E+14
2017/02/27,1.0566988594379E+15
2017/02/28,2708857975700627
2017/03/01,3698128161971546
2017/03/02,8020183918314220
2017/03/03,10843166555871764
2017/03/04,7881099290198072
2017/03/05,4617465120526016
2017/03/06,4041850306126560
2017/03/07,3721071349453824
2017/03/08,3520093357846304
2017/03/09,2814264135945912
2017/03/10,1592859618584312
2017/03/11,2439358281537824
2017/03/12,11615268738744112
2017/03/13,17491123358362336
2017/03/14,16657103468603216
2017/03/15,15526609697225488
2017/03/16,120190544506471584
2017/03/17,117262526964367872
2017/03/18,121726385818305088
2017/03/19,144414992141777216
2017/03/20,155500275178418560
2017/03/21,137451471804242048
2017/03/22,119636373281136768
2017/03/23,52386267526383968
2017/03/24,52198123531384608
2017/03/25,28974019371631840
2017/03/26,16649085886392960
2017/03/27,7561722253760768
2017/03/28,7565425634601088
2017/03/29,8238942555520256
2017/03/30,17895411344331136
2017/03/31,17922008183041536
2017/04/01,21252830473758080
2017/04/02,18942843004895936
2017/04/03,17737506644782208
2017/04/04,29682103888827328
2017/04/05,31181198942009152
2017/04/06,23129270665986112
2017/04/07,40711153536084544
2017/04/08,48881106544008928
2017/04/09,45705049653464352
2017/04/10,30273591292703936
2017/04/11,30192951967223680
2017/04/12,26782400476780224
2017/04/13,2631713506786448
2017/04/14,1190136222614176
2017/04/15,4426089026041488
2017/04/16,10802198330457536
2017/04/17,12332017446852632
2017/04/18,14353027283086520
2017/04/19,20478968732801472
2017/04/20,29259638592723424
2017/04/21,29826660454872816
2017/04/22,26351861912654240
2017/04/23,15965578328427152
2017/04/24,4723216111739968
2017/04/25,4806666953894784
2017/04/26,7739471125528000
2017/04/27,32605009851645760
2017/04/28,58041916141957760
2017/04/29,67933947095853632
2017/04/30,77763975685666176
2017/05/01,206415107630481408
2017/05/02,175714805522846208
2017/05/03,152114379314253056
2017/05/04,158370294165067264
2017/05/05,158624612041117184
2017/05/06,101029897542966784
2017/05/07,53822934798351872
2017/05/08,51284920698480128
2017/05/09,47472674641527808
2017/05/10,50548371042740736
2017/05/11,52751355023121920
2017/05/12,29828346314289152
2017/05/13,58603738473595392
2017/05/14,84951019125735936
2017/05/15,79615364134962432
2017/05/16,99209574678998528
2017/05/17,111214178720964352
2017/05/18,108274734958634240
2017/05/19,115123587278282496
2017/05/20,112307856031571456
2017/05/21,112980447618437888
2017/05/22,1104214058808990720
2017/05/23,1184521356458377216
2017/05/24,1186647815412694016
2017/05/25,921090873052881920
2017/05/26,830052179557952512
2017/05/27,629496628072347648
2017/05/28,644755932089486336
2017/05/29,286232963905732608
2017/05/30,277125986558343168
2017/05/31,1293589690364016640
2017/06/01,1428416179454669824
2017/06/02,1513344357490357248
2017/06/03,1320148178703581184
2017/06/04,957404423702331392
2017/06/05,609673848707024896
2017/06/06,567344936335114240
2017/06/07,428229660139464704
2017/06/08,414415471626788864
2017/06/09,387027606831276032
2017/06/10,400517962530914304
2017/06/11,284694021126703104
2017/06/12,3798310315185238016
2017/06/13,5078205856115781632
2017/06/14,5018804215931031552
2017/06/15,4746868829349564416
2017/06/16,4305155573712805888
2017/06/17,4055445622841327616
2017/06/18,4530978200155717632
2017/06/19,2839667339575209984
2017/06/20,1459444970871623680
2017/06/21,2549989244542570496
2017/06/22,1911583765009977344
2017/06/23,906381996349390848
2017/06/24,903995926548234240
2017/06/25,1530068727121051648
2017/06/26,1423991956567007232
2017/06/27,584309200709771264
2017/06/28,510886724950987776
2017/06/29,556061110985182208
2017/06/30,525039781555182592
2017/07/01,429036503323075584
2017/07/02,202932323678112768
2017/07/03,2277559721103370240
2017/07/04,2796539320567887872
2017/07/05,3204535588227037184
2017/07/06,3431705303829035008
2017/07/07,3555567181599266816
2017/07/08,3757371366821482496
2017/07/09,4292434814944055296
2017/07/10,1876991677825544192
2017/07/11,285971803617134080
2017/07/12,326494547737946624
2017/07/13,1059988762359185408
2017/07/14,1807552356418334720
2017/07/15,1932511859947997184
2017/07/16,1024548412940701696
2017/07/17,772941486011095040
2017/07/18,658111714567227392
2017/07/19,252382810484240384
2017/07/20,254864067939442688
2017/07/21,240499497673826304
2017/07/22,1802019294668580864
2017/07/23,2578250178263478272
2017/07/24,2696959761454729216
2017/07/25,2534334882100944896
2017/07/26,2225978496609138688
2017/07/27,2179690564775886848
2017/07/28,2224994187527186432
2017/07/29,1135912712431996928
2017/07/30,454036873488121856
2017/07/31,1119674726224087040
2017/08/01,1202331615687178240
2017/08/02,1387594767559315456
2017/08/03,1360782033863005184
2017/08/04,701681475110300672
2017/08/05,136179538000814592
2017/08/06,46865732749070336
2017/08/07,84968112089110528
2017/08/08,207744812788700160
2017/08/09,338057826735900672
2017/08/10,2681932407839479808
2017/08/11,1.6123734172189E+19
2017/08/12,1.6201241266141E+19
2017/08/13,1.4847152061974E+19
2017/08/14,1.1906206255992E+19
2017/08/15,9.5272674396965E+18
2017/08/16,8150835685993906176
2017/08/17,9.5347308109941E+18
2017/08/18,3275485647370084352
2017/08/19,3131821276409978880
2017/08/20,1722588293554802688
2017/08/21,653770392025264128
2017/08/22,390914621134256128
2017/08/23,348052587623878656
2017/08/24,266706393646288896
2017/08/25,138371287066570752
2017/08/26,564970538246828032
2017/08/27,1745676711691814912
2017/08/28,5828395472859398144
2017/08/29,6486086681740447744
2017/08/30,1.4277823198473E+19
2017/08/31,1.3018192086729E+19
2017/09/01,1.1173926894174E+19
2017/09/02,7322275209312206848
2017/09/03,9.3601197134806E+18
2017/09/04,8962610023662133248
2017/09/05,9.2744134778038E+18
2017/09/06,670384213918142464
2017/09/07,617265519241019392
2017/09/08,374597876393922560
2017/09/09,613795206322126848
2017/09/10,444885350119456768
2017/09/11,456905045438529536
2017/09/12,463009447365447680
2017/09/13,891145694644195328
2017/09/14,893802432292802560
2017/09/15,895287361490829312
2017/09/16,768028063100284928
2017/09/17,623247541175914496
2017/09/18,919874699489914880
2017/09/19,850091027049164800
2017/09/20,830916578138544128
2017/09/21,982644440123205632
2017/09/22,1080078082987233280
2017/09/23,1210756820844654592
2017/09/24,1419229811000583168
2017/09/25,533509930185747456
2017/09/26,80913531884107776
2017/09/27,73993447425403904
2017/09/28,115004180918731776
2017/09/29,109994098457659392
2017/09/30,124549866988795904
2017/10/01,234651033280227328
2017/10/02,237270696976866304
2017/10/03,2566003702304344064
2017/10/04,2833964917711820800
2017/10/05,2845943843418034176
2017/10/06,2785597285480783872
2017/10/07,2670633065418991616
2017/10/08,2194117840256530432
2017/10/09,1954009725390110720
2017/10/10,382369452276566016
2017/10/11,90180530653709312
2017/10/12,115107229203243008
2017/10/13,422186163797946368
2017/10/14,300875208829339648
2017/10/15,241360367235475456
2017/10/16,331226843165534208
2017/10/17,342261740657078272
2017/10/18,448923692945125376
2017/10/19,446368846227052544
2017/10/20,310480677570242560
2017/10/21,327649490620340224
2017/10/22,374065050842527744
2017/10/23,249361397859178496
2017/10/24,257544113014865920
2017/10/25,155610270008973312
2017/10/26,142554442792052736
2017/10/27,1386503439835645952
2017/10/28,2245216401836782592
2017/10/29,2819441770407293440
2017/10/30,2632062024981004800
2017/10/31,1773477395989747200
2017/11/01,2649588292953302016
2017/11/02,3808862365868951552
2017/11/03,4190614440998849536
2017/11/04,3699232451867133440
2017/11/05,2947854309192910848
2017/11/06,1936504507398651904
2017/11/07,680124943837583360
2017/11/08,545497360372754432
2017/11/09,1328656052414113792
2017/11/10,1415257164946731008
2017/11/11,1310600958171752448
2017/11/12,1368679480730202112
2017/11/13,1213851811744268288
2017/11/14,798444451042363392
2017/11/15,854370078916026368
2017/11/16,628819353222643712
2017/11/17,670285444435005440
2017/11/18,604323364733136896
2017/11/19,526808535879700480
2017/11/20,599029942833205248
2017/11/21,413273975877251072
2017/11/22,500637094173417472
2017/11/23,634492524469665792
2017/11/24,628726161222156288
2017/11/25,688042360779038720
2017/11/26,354282855567646720
2017/11/27,1328920433067999232
2017/11/28,3454561399578075136
2017/11/29,6119909125059018752
2017/11/30,5824776485059526656
2017/12/01,3871427909597921280
2017/12/02,2962473115811545088
2017/12/03,1436336195808264192
2017/12/04,1378872453495341056
2017/12/05,5773012915685998592
2017/12/06,5024836208904257536
2017/12/07,5707490667538128896
2017/12/08,6750554945728045056
2017/12/09,6264806321528303616
2017/12/10,4499862302002966528
2017/12/11,1243948791446388736
2017/12/12,2528004072015724544
2017/12/13,3026869595464613888
2017/12/14,5026483013020499968
2017/12/15,5076317419237756928
2017/12/16,4125524258178486272
2017/12/17,2611634162162982912
2017/12/18,850518995932971008
2017/12/19,1607504236912885760
2017/12/20,2934331319066361856
2017/12/21,4102545355849752576
2017/12/22,4276351460280475648
2017/12/23,3587958059968233472
2017/12/24,4342762325780021248
2017/12/25,5839798088043175936
2017/12/26,5799101422096818176
2017/12/27,4605060609279967232
2017/12/28,3256268897787142144
2017/12/29,4212872241503920128
2017/12/30,6431581718334570496
2017/12/31,5403013815901667328
2018/01/01,4012174485126742016
2018/01/02,4845316302894350336
2018/01/03,5659069445704269824
2018/01/04,1.626987625798E+19
2018/01/05,2.2018254636115E+19
2018/01/06,2.2985951361355E+19
2018/01/07,1.6411525388098E+19
2018/01/08,7496765557634727936
2018/01/09,7064061036875415552
2018/01/10,8331097493849047040
2018/01/11,8367510971000553472
2018/01/12,9156337744663609344
2018/01/13,1.1415471249641E+19
2018/01/14,3.850355429995E+19
2018/01/15,4.0387188998039E+19
2018/01/16,4.123548541248E+19
2018/01/17,4.1089825859804E+19
2018/01/18,4.2897138002655E+19
2018/01/19,5.105728908328E+19
2018/01/20,5.8007014558726E+19
2018/01/21,1.2263398705705E+19
2018/01/22,1.2027204276936E+19
2018/01/23,7661017741947322368
2018/01/24,4034748119655055360
2018/01/25,2591907972589617152
2018/01/26,3026970334072832000
2018/01/27,3191391326570422272
2018/01/28,3244982831203934208
2018/01/29,3343426577372577792
2018/01/30,3627047674621714432
2018/01/31,3671365107325009920
2018/02/01,1018242449901305856
2018/02/02,979977059225862144
2018/02/03,1690348133617221632
2018/02/04,3992812227315040256
2018/02/05,4567850727008198656
2018/02/06,4206580472722694144
2018/02/07,3900929106683518976
2018/02/08,4319719245109403648
2018/02/09,1077605849086980096
2018/02/10,931059538506760192
2018/02/11,1244408196321202176
2018/02/12,1145956849911549952
2018/02/13,918947908364550144
2018/02/14,666597479945734144
2018/02/15,482424529348636672
2018/02/16,502082404376854528
2018/02/17,462509103659134976
2018/02/18,324950468014592000
2018/02/19,394588503339778048
2018/02/20,195156513233162240
2018/02/21,208590903311968256
2018/02/22,107586873161934848
2018/02/23,337721887887632384
2018/02/24,556192179417819136
2018/02/25,1022959640281036800
2018/02/26,1157465679825487872
2018/02/27,1236173459508007936
2018/02/28,1181813780297000960
2018/03/01,256673453395419136
2018/03/02,165669259834352640
2018/03/03,114667171825910272
2018/03/04,143512984596668672
2018/03/05,47526395842294528
2018/03/06,65091297234072832
2018/03/07,73873829605307904
2018/03/08,69680729751927552
2018/03/09,68983355730828800
2018/03/10,76984591046997760
2018/03/11,94904834128126720
2018/03/12,94479110141268736
2018/03/13,136632427041657088
2018/03/14,120019715176730112
2018/03/15,119867718625489408
2018/03/16,131186038505389568
2018/03/17,141122326184370688
2018/03/18,133130234209474560
2018/03/19,130475699931159296
2018/03/20,56268532936101376
2018/03/21,51830805094227968
2018/03/22,56350087247486080
2018/03/23,50891352215909376
2018/03/24,59183901782997376
2018/03/25,56964078342077056
2018/03/26,38878659918561792
2018/03/27,45792879941450880
2018/03/28,50522793789076352
2018/03/29,53122185359285376
2018/03/30,50499082008878464
2018/03/31,53734821511276160
2018/04/01,57510877181822464
2018/04/02,69932656783520896
2018/04/03,55164997036091648
2018/04/04,36902981260030848
2018/04/05,16875192264316416
2018/04/06,4703782662011456
2018/04/07,9903662698766560
2018/04/08,9825235559507392
2018/04/09,11207774264907648
2018/04/10,7959061286136352
2018/04/11,8214544841666016
2018/04/12,39494370759995392
2018/04/13,71053913846908416
2018/04/14,59506440710059328
2018/04/15,54395388195978560
2018/04/16,53224697115585472
2018/04/17,45476844189422592
2018/04/18,44083575629018496
2018/04/19,42076155974786304
2018/04/20,58924816689063424
2018/04/21,43750113592340736
2018/04/22,33249416969013248
2018/04/23,155191057370863360
2018/04/24,196733512930695168
2018/04/25,186492802537010176
2018/04/26,165367888603674368
2018/04/27,162504584259733504
2018/04/28,145506556313384960
2018/04/29,93694526495980288
2018/04/30,56140836624790016
2018/05/01,22171243884603392
2018/05/02,42656232084466176
2018/05/03,109438368699355648
2018/05/04,144982030914184192
2018/05/05,130712366147670528
2018/05/06,121849151890422272
2018/05/07,152569921603309568
2018/05/08,120392198525886976
2018/05/09,121294742636743168
2018/05/10,99371200559323648
2018/05/11,79080817992171008
2018/05/12,110567304184383488
2018/05/13,164790297663448064
2018/05/14,87616622671202304
2018/05/15,82810919601506048
2018/05/16,74626227441097728
2018/05/17,60174544619270400
2018/05/18,48144329597308416
2018/05/19,62705372618548480
2018/05/20,56725023356768256
2018/05/21,32607368623549184
2018/05/22,40315681684921600
2018/05/23,78253033172551168
2018/05/24,78406667922187520
2018/05/25,79791481516382720
2018/05/26,85721530183612928
2018/05/27,72732743445165312
2018/05/28,78873860168485888
2018/05/29,69867794942113536
2018/05/30,36456875733467392
2018/05/31,38110768523790592
2018/06/01,43551575242200320
2018/06/02,46989484472022784
2018/06/03,82821656058581760
2018/06/04,67638356751473152
2018/06/05,68103145207665920
2018/06/06,74137261163901696
2018/06/07,74418249263647232
2018/06/08,72079597972161536
2018/06/09,77088422229919232
2018/06/10,48813904021138176
2018/06/11,48522105733638400
2018/06/12,66964323660219392
2018/06/13,138861441183021824
2018/06/14,200399470035065856
2018/06/15,219796413957268224
2018/06/16,203860664594053120
2018/06/17,279390083527140096
2018/06/18,320701922305763072
2018/06/19,326116824929639680
2018/06/20,247807933844991488
2018/06/21,127732088092208256
2018/06/22,35714967982891008
2018/06/23,47283656806655744
2018/06/24,32029630418070528
2018/06/25,30930693933083520
2018/06/26,32054354834766464
2018/06/27,30428567782894592
2018/06/28,31870604781686912
2018/06/29,19084911383724416
2018/06/30,22786497313830272
2018/07/01,41098444585873920
2018/07/02,25374338059474816
2018/07/03,24475885573399296
2018/07/04,22178897232159360
2018/07/05,21999408379207360
2018/07/06,15946653067794496
2018/07/07,17328053754251200
2018/07/08,10224172432547776
2018/07/09,12117271868332224
2018/07/10,12358353107110400
2018/07/11,13651257367044800
2018/07/12,15227883987091840
2018/07/13,16601619245290368
2018/07/14,22888109771417728
2018/07/15,33026210458924992
2018/07/16,30469295937561536
2018/07/17,30580739784020992
2018/07/18,52435760536465024
2018/07/19,53206463774317184
2018/07/20,51533252436948288
2018/07/21,43944145005278976
2018/07/22,31961120214093760
2018/07/23,31518603990769152
2018/07/24,30115011184352960
2018/07/25,17532431118225216
2018/07/26,17100307889051008
2018/07/27,13653566840852864
2018/07/28,20816768783897088
2018/07/29,27622814076283072
2018/07/30,26303969612504512
2018/07/31,76938065047353216
2018/08/01,76354905742926464
2018/08/02,75741641957785728
2018/08/03,77483319053629504
2018/08/04,75738748395431424
2018/08/05,75289378025028992
2018/08/06,77111383830541312
2018/08/07,11137326194427616
2018/08/08,16720197901649408
2018/08/09,14490973639522464
2018/08/10,16397900498502208
2018/08/11,12917295440745728
2018/08/12,15238879974271360
2018/08/13,19836367507570624
2018/08/14,25926470240620288
2018/08/15,23823620302395968
2018/08/16,27613172878630016
2018/08/17,27379668581401664
2018/08/18,35266951527965952
2018/08/19,42557959546594816
2018/08/20,35357149955891520
2018/08/21,17404501671877952
2018/08/22,9519452985031456
2018/08/23,9351034898939648
2018/08/24,5499527619767488
2018/08/25,6126255929639200
2018/08/26,4818456544557440
2018/08/27,5137857083415744
2018/08/28,5212485268542752
2018/08/29,4437883077083680
2018/08/30,4454256868810304
2018/08/31,4629878746604640
2018/09/01,3859980392918304
2018/09/02,3809238314880288
