Date,median_transaction_fee30rocUSD
2019/10/01,14.474
2019/10/02,-4.199
2019/10/03,11.653
2019/10/04,7
2019/10/05,-17.78
2019/10/06,-38.694
2019/10/07,-23.092
2019/10/08,-33.74
2019/10/09,-23.332
2019/10/10,-40.293
2019/10/11,-38.89
2019/10/12,-52.585
2019/10/13,-44.597
2019/10/14,-44.444
2019/10/15,-48.492
2019/10/16,-54.799
2019/10/17,-64.604
2019/10/18,-67.61
2019/10/19,-71.276
2019/10/20,-60.291
2019/10/21,-56.815
2019/10/22,-38.44
2019/10/23,-52.636
2019/10/24,-56.435
2019/10/25,-52.527
2019/10/26,-35.474
2019/10/27,-44.664
2019/10/28,-30.939
2019/10/29,-32.855
2019/10/30,-23.262
2019/10/31,5.763
2019/11/01,2.463
2019/11/02,-19.065
2019/11/03,-18.666
2019/11/04,11.559
2019/11/05,30.212
2019/11/06,-5.393
2019/11/07,23.258
2019/11/08,-17.804
2019/11/09,-12.096
2019/11/10,-7.438
2019/11/11,14.425
2019/11/12,1.562
2019/11/13,-0.756
2019/11/14,-2.747
2019/11/15,6.728
2019/11/16,-4.859
2019/11/17,22.051
2019/11/18,25.384
2019/11/19,2.721
2019/11/20,12.566
2019/11/21,1.099
2019/11/22,17.648
2019/11/23,-21.233
2019/11/24,-24.453
2019/11/25,1.276
2019/11/26,-2.856
2019/11/27,-23.197
2019/11/28,-24.87
2019/11/29,-31.507
2019/11/30,-30.125
2019/12/01,-11.41
2019/12/02,-8.181
2019/12/03,-15.505
2019/12/04,-24.906
2019/12/05,-35.887
2019/12/06,-20.708
2019/12/07,-49.92
2019/12/08,-54.301
2019/12/09,-44.674
2019/12/10,-30.01
2019/12/11,-39.381
2019/12/12,-38.785
2019/12/13,-39.738
2019/12/14,-36.624
2019/12/15,-29.669
2019/12/16,-4.678
2019/12/17,-20.66
2019/12/18,-25.186
2019/12/19,-34.994
2019/12/20,-35.343
2019/12/21,-51.419
2019/12/22,-61.223
2019/12/23,-18.87
2019/12/24,-29.456
2019/12/25,-56.395
2019/12/26,-48.397
2019/12/27,-37.656
2019/12/28,-37.11
2019/12/29,-35.141
2019/12/30,-28.512
2019/12/31,-40.305
2020/01/01,-39.714
2020/01/02,-39.952
2020/01/03,-39.574
2020/01/04,-44.58
2020/01/05,-48.011
2020/01/06,-10.811
2020/01/07,8.843
2020/01/08,11.265
2020/01/09,-20.268
2020/01/10,1.673
2020/01/11,-9.176
2020/01/12,-2.814
2020/01/13,-15.652
2020/01/14,-6.19
2020/01/15,-12.222
2020/01/16,-39.162
2020/01/17,-13.339
2020/01/18,-7.369
2020/01/19,-13.447
2020/01/20,-4.907
2020/01/21,-5.852
2020/01/22,-22.767
2020/01/23,-30.357
2020/01/24,-23.642
2020/01/25,-21.588
2020/01/26,-30.823
2020/01/27,-31.736
2020/01/28,-20.064
2020/01/29,-19.512
2020/01/30,-10.055
2020/01/31,-8.344
2020/02/01,-9.26
2020/02/02,-8.135
2020/02/03,38.567
2020/02/04,101.459
2020/02/05,60.363
2020/02/06,120.845
2020/02/07,85.921
2020/02/08,70.056
2020/02/09,30.274
2020/02/10,40.074
2020/02/11,28.561
2020/02/12,114.831
2020/02/13,99.441
2020/02/14,78.974
2020/02/15,168.042
2020/02/16,81.695
2020/02/17,78.347
2020/02/18,72.365
2020/02/19,115.197
2020/02/20,130.324
2020/02/21,55.7
2020/02/22,100.588
2020/02/23,205.378
2020/02/24,167
2020/02/25,167.019
2020/02/26,201.679
2020/02/27,118.508
2020/02/28,84.295
2020/02/29,31.216
2020/03/01,59.625
2020/03/02,64.121
2020/03/03,77.883
2020/03/04,50.018
2020/03/05,23.546
2020/03/06,8.084
2020/03/07,-16.912
2020/03/08,-8.385
2020/03/09,29.023
2020/03/10,0.729
2020/03/11,17.453
2020/03/12,384.128
2020/03/13,152.938
2020/03/14,-46.374
2020/03/15,-54.097
2020/03/16,-7.99
2020/03/17,-41.716
2020/03/18,-54.946
2020/03/19,-28.559
2020/03/20,-39.1
2020/03/21,-58.083
2020/03/22,-39.047
2020/03/23,-32.952
2020/03/24,-54.516
2020/03/25,-46.234
2020/03/26,-50.829
2020/03/27,-57.487
2020/03/28,-53.669
2020/03/29,-52.875
2020/03/30,-27.777
2020/03/31,-28.934
2020/04/01,-22.258
2020/04/02,-17.301
2020/04/03,-20.081
2020/04/04,-50.111
2020/04/05,-51.286
2020/04/06,-7.322
2020/04/07,-13.78
2020/04/08,-44.064
2020/04/09,-11.382
2020/04/10,-27.679
2020/04/11,-87.264
2020/04/12,-83.623
2020/04/13,-12.894
2020/04/14,12.935
2020/04/15,-50.36
2020/04/16,36.083
2020/04/17,38.359
2020/04/18,7.143
2020/04/19,4.895
2020/04/20,90.367
2020/04/21,95.902
2020/04/22,81.03
2020/04/23,80.566
2020/04/24,65.722
2020/04/25,70.529
2020/04/26,99.462
2020/04/27,134.926
2020/04/28,139.083
2020/04/29,181.803
2020/04/30,259.503
2020/05/01,106.258
2020/05/02,30.84
2020/05/03,52.357
2020/05/04,138.341
2020/05/05,180.265
2020/05/06,76.405
2020/05/07,102.573
2020/05/08,197.405
2020/05/09,105.777
2020/05/10,197.228
2020/05/11,235.028
2020/05/12,328.373
2020/05/13,317.857
2020/05/14,448.799
2020/05/15,337.499
2020/05/16,112.533
2020/05/17,238.086
2020/05/18,332.222
2020/05/19,309.018
2020/05/20,259.957
2020/05/21,376.856
2020/05/22,247.784
2020/05/23,108.613
2020/05/24,181.291
2020/05/25,313.572
2020/05/26,233.445
2020/05/27,253.397
2020/05/28,286.074
2020/05/29,139.669
2020/05/30,68.003
2020/05/31,169.348
2020/06/01,290.201
2020/06/02,272.616
2020/06/03,169.904
2020/06/04,165.276
2020/06/05,137.711
2020/06/06,133.625
2020/06/07,155.098
2020/06/08,205.468
2020/06/09,89.154
2020/06/10,159.94
2020/06/11,109.693
2020/06/12,41.953
2020/06/13,-10.844
2020/06/14,1.872
2020/06/15,108.141
2020/06/16,71.223
2020/06/17,24.24
2020/06/18,22.4
2020/06/19,18.683
2020/06/20,-30.953
2020/06/21,-10.476
2020/06/22,103.72
2020/06/23,76.069
2020/06/24,33.235
2020/06/25,22.901
2020/06/26,3.069
2020/06/27,-4.729
2020/06/28,1.495
2020/06/29,11.592
2020/06/30,73.397
2020/07/01,39.32
2020/07/02,12.782
2020/07/03,35.621
2020/07/04,-0.37
2020/07/05,-6.06
2020/07/06,0.151
2020/07/07,-10.605
2020/07/08,22.911
2020/07/09,25.686
2020/07/10,-4.022
2020/07/11,-16.044
2020/07/12,-5.551
2020/07/13,70.935
2020/07/14,76.651
2020/07/15,25.468
2020/07/16,38.525
2020/07/17,41.554
2020/07/18,41.495
2020/07/19,39.027
2020/07/20,127.559
2020/07/21,169.29
2020/07/22,76.286
2020/07/23,90.091
2020/07/24,84.972
2020/07/25,137.036
2020/07/26,160.032
2020/07/27,278.32
2020/07/28,181.119
2020/07/29,168.944
2020/07/30,81.067
2020/07/31,140.836
2020/08/01,137.367
2020/08/02,192.391
2020/08/03,247.573
2020/08/04,207.204
2020/08/05,124.789
2020/08/06,138.801
2020/08/07,124.701
2020/08/08,133.327
2020/08/09,221.713
2020/08/10,456.75
2020/08/11,554.737
2020/08/12,673.852
2020/08/13,919.104
2020/08/14,709.765
2020/08/15,328.627
2020/08/16,242.941
2020/08/17,327.542
2020/08/18,390.516
2020/08/19,279.446
2020/08/20,189.493
2020/08/21,298.821
2020/08/22,113.115
2020/08/23,67.454
2020/08/24,88.863
2020/08/25,113.341
2020/08/26,25.247
2020/08/27,84.009
2020/08/28,66.676
2020/08/29,104.242
2020/08/30,265.547
2020/08/31,394.456
2020/09/01,687.474
2020/09/02,919.139
2020/09/03,749.194
2020/09/04,392.675
2020/09/05,398.691
2020/09/06,76.586
2020/09/07,68.333
2020/09/08,30.018
2020/09/09,4.488
2020/09/10,49.588
2020/09/11,-27.617
2020/09/12,-56.814
2020/09/13,-45.009
2020/09/14,56.005
2020/09/15,74.147
2020/09/16,34.187
2020/09/17,276.938
2020/09/18,132.956
2020/09/19,48.652
2020/09/20,-17.669
2020/09/21,56.263
2020/09/22,86.277
2020/09/23,16.851
2020/09/24,-14.13
2020/09/25,11.623
2020/09/26,-14.59
2020/09/27,-12.323
2020/09/28,4.475
2020/09/29,-36.559
2020/09/30,-58.743
2020/10/01,-82.949
2020/10/02,-86.707
2020/10/03,-86.184
2020/10/04,-71.942
2020/10/05,-70.241
2020/10/06,-22.506
2020/10/07,-31.403
2020/10/08,-26.13
2020/10/09,-36.103
2020/10/10,-67.82
2020/10/11,-72.716
2020/10/12,-37.491
2020/10/13,-44.718
2020/10/14,-67.109
2020/10/15,-66.909
2020/10/16,-65.487
2020/10/17,-94.491
2020/10/18,-91.189
2020/10/19,-74.983
2020/10/20,-60.585
2020/10/21,-57.05
2020/10/22,-56.852
2020/10/23,-52.611
2020/10/24,-67.703
2020/10/25,-66.763
2020/10/26,-30.826
2020/10/27,-47.91
2020/10/28,-48.454
2020/10/29,-54.691
2020/10/30,-45.4
2020/10/31,-61.639
2020/11/01,-65.02
2020/11/02,-8.382
2020/11/03,-34.93
2020/11/04,-57.532
2020/11/05,-48.933
2020/11/06,-7.165
2020/11/07,-11.453
2020/11/08,-54.835
2020/11/09,-17.037
2020/11/10,32.486
2020/11/11,-13.915
2020/11/12,-12.334
2020/11/13,-4.869
2020/11/14,-42.629
2020/11/15,-34.973
2020/11/16,73.239
2020/11/17,205.09
2020/11/18,109.779
2020/11/19,9.728
2020/11/20,22.808
2020/11/21,34.606
2020/11/22,62.395
2020/11/23,281.3
2020/11/24,342.729
2020/11/25,67.737
2020/11/26,269.902
2020/11/27,-11.519
2020/11/28,-47.293
2020/11/29,-42.308
2020/11/30,228.638
2020/12/01,323.782
2020/12/02,11.539
2020/12/03,59.955
2020/12/04,131.887
2020/12/05,6.322
2020/12/06,-25.337
2020/12/07,14.079
2020/12/08,179.412
2020/12/09,94.575
2020/12/10,37.283
2020/12/11,47.117
2020/12/12,-5.608
2020/12/13,-3.452
2020/12/14,156.961
2020/12/15,235.932
2020/12/16,137.449
2020/12/17,139.35
2020/12/18,20.272
2020/12/19,88.532
2020/12/20,-15.346
2020/12/21,50.051
2020/12/22,20.049
2020/12/23,39.909
2020/12/24,-7.408
2020/12/25,61.134
2020/12/26,-28.017
2020/12/27,207.353
2020/12/28,469.652
2020/12/29,423.275
2020/12/30,92.806
2020/12/31,56.736
2021/01/01,97.617
2021/01/02,172.052
2021/01/03,297.927
2021/01/04,1187
2021/01/05,618.797
2021/01/06,396.16
2021/01/07,310.356
2021/01/08,331.723
2021/01/09,246.985
2021/01/10,214.54
2021/01/11,890.913
2021/01/12,289.313
2021/01/13,101.28
2021/01/14,103.643
2021/01/15,101.257
2021/01/16,11.475
2021/01/17,73.007
2021/01/18,112.727
2021/01/19,349.991
2021/01/20,110.5
2021/01/21,245.419
2021/01/22,127.043
2021/01/23,87.83
2021/01/24,81.743
2021/01/25,242.541
2021/01/26,76.109
2021/01/27,62.592
2021/01/28,72.676
2021/01/29,104.12
2021/01/30,86.519
2021/01/31,235.756
2021/02/01,149.11
2021/02/02,94.52
2021/02/03,4.305
2021/02/04,157.986
2021/02/05,205.79
2021/02/06,99.837
2021/02/07,53.395
2021/02/08,206.835
2021/02/09,258.922
2021/02/10,64.873
2021/02/11,222.861
2021/02/12,327.119
2021/02/13,250.957
2021/02/14,193.438
2021/02/15,223.438
2021/02/16,289.285
2021/02/17,245.365
2021/02/18,155.88
2021/02/19,229.413
2021/02/20,167.807
2021/02/21,92.801
2021/02/22,334.502
2021/02/23,442.982
2021/02/24,107.877
2021/02/25,140.742
2021/02/26,85.867
2021/02/27,37.485
2021/02/28,-12.618
2021/03/01,15.747
2021/03/02,7.498
2021/03/03,4.043
2021/03/04,-31.017
2021/03/05,-24.246
2021/03/06,-58.715
2021/03/07,-44.831
2021/03/08,-20.306
2021/03/09,4.068
2021/03/10,-28.799
2021/03/11,-41.193
2021/03/12,-19.875
2021/03/13,-5.384
2021/03/14,-13.319
2021/03/15,-3.991
2021/03/16,14.504
2021/03/17,9.314
2021/03/18,2.954
2021/03/19,-10.816
2021/03/20,-23.182
2021/03/21,-29.642
2021/03/22,-15.149
2021/03/23,-4.52
2021/03/24,-32.438
2021/03/25,-50.964
2021/03/26,-25.513
2021/03/27,-23.242
2021/03/28,-9.865
2021/03/29,58.064
2021/03/30,93.601
2021/03/31,125.301
2021/04/01,90.436
2021/04/02,78.431
2021/04/03,75.899
2021/04/04,13.124
2021/04/05,97.513
2021/04/06,33.31
2021/04/07,27.566
2021/04/08,-3.715
2021/04/09,0.52
2021/04/10,-14.373
2021/04/11,-39.741
2021/04/12,-23.88
2021/04/13,-3.837
2021/04/14,-8.776
2021/04/15,-22.948
2021/04/16,28.466
2021/04/17,1.943
2021/04/18,21.733
2021/04/19,59.045
2021/04/20,111.654
2021/04/21,8.358
2021/04/22,21.99
2021/04/23,-4.529
2021/04/24,-46.257
2021/04/25,-47.489
2021/04/26,-25.117
2021/04/27,-17.832
2021/04/28,-23.527
2021/04/29,-35.884
2021/04/30,-58.224
2021/05/01,-62.14
2021/05/02,-66.709
2021/05/03,-28.448
2021/05/04,-2.925
2021/05/05,-37.062
2021/05/06,-27.251
2021/05/07,-19.098
2021/05/08,96.311
2021/05/09,98.608
2021/05/10,374.485
2021/05/11,487.345
2021/05/12,417.879
2021/05/13,126.871
2021/05/14,63.873
2021/05/15,39.808
2021/05/16,-31.026
2021/05/17,-0.961
2021/05/18,-9.349
2021/05/19,59.409
2021/05/20,-42.3
2021/05/21,-28.333
2021/05/22,-57.832
2021/05/23,-5.769
2021/05/24,7.632
2021/05/25,14.401
2021/05/26,-6.674
2021/05/27,-35.451
2021/05/28,-45.223
2021/05/29,-61.958
2021/05/30,-61.514
2021/05/31,-43.531
2021/06/01,-35.53
2021/06/02,-57.85
2021/06/03,-58.14
2021/06/04,-59.626
2021/06/05,-74.72
2021/06/06,-80.462
2021/06/07,-85.491
2021/06/08,-82.693
2021/06/09,-92.311
2021/06/10,-94.073
2021/06/11,-94.175
2021/06/12,-91.704
2021/06/13,-91.581
2021/06/14,-83.349
2021/06/15,-78.453
2021/06/16,-81.679
2021/06/17,-79.626
2021/06/18,-91.14
2021/06/19,-85.941
2021/06/20,-83.192
2021/06/21,-31.629
2021/06/22,-57.235
2021/06/23,-69.401
2021/06/24,-68.887
2021/06/25,-64.234
2021/06/26,-70.486
2021/06/27,-71.374
2021/06/28,-39.15
2021/06/29,-9.634
2021/06/30,-21.323
2021/07/01,-31.655
2021/07/02,-51.543
2021/07/03,-58.463
2021/07/04,-48.464
2021/07/05,-24.548
2021/07/06,189.032
2021/07/07,58.721
2021/07/08,15.117
2021/07/09,1.334
2021/07/10,-27.925
2021/07/11,-41.102
2021/07/12,45.493
2021/07/13,80.854
2021/07/14,64.463
2021/07/15,48.125
2021/07/16,48.023
2021/07/17,-4.752
2021/07/18,6.261
2021/07/19,41.688
2021/07/20,53.569
2021/07/21,-45.125
2021/07/22,-44.936
2021/07/23,8.878
2021/07/24,11.627
2021/07/25,6.949
2021/07/26,201.958
2021/07/27,130.733
2021/07/28,92.577
2021/07/29,50.913
2021/07/30,67.464
2021/07/31,78.598
2021/08/01,137.469
2021/08/02,178.094
2021/08/03,218.42
2021/08/04,195.097
2021/08/05,44.459
2021/08/06,63.159
2021/08/07,107.274
2021/08/08,137.257
2021/08/09,351.976
2021/08/10,442.109
2021/08/11,249.469
2021/08/12,174.011
2021/08/13,130.604
2021/08/14,118.609
2021/08/15,114.739
2021/08/16,282.091
2021/08/17,241.14
2021/08/18,210.677
2021/08/19,138.663
2021/08/20,247.677
2021/08/21,149.777
2021/08/22,195.401
2021/08/23,450.512
2021/08/24,548.785
2021/08/25,304.86
2021/08/26,409.059
2021/08/27,374.884
2021/08/28,292.512
2021/08/29,245.525
2021/08/30,338.019
2021/08/31,340.789
2021/09/01,384.271
2021/09/02,319.452
2021/09/03,486.712
2021/09/04,213.213
2021/09/05,217.059
2021/09/06,204.562
2021/09/07,265.347
2021/09/08,195.293
2021/09/09,175.285
2021/09/10,65.333
2021/09/11,30.426
2021/09/12,22.836
2021/09/13,67.679
2021/09/14,41.512
2021/09/15,27.169
2021/09/16,68.525
2021/09/17,81.011
2021/09/18,58.224
2021/09/19,34.441
2021/09/20,128.914
2021/09/21,122.134
2021/09/22,-1.517
2021/09/23,-16.674
2021/09/24,-28.192
2021/09/25,-49.402
2021/09/26,-39.059
2021/09/27,0.261
2021/09/28,0.326
2021/09/29,-26.896
2021/09/30,-22.2
2021/10/01,-34.469
2021/10/02,-46.945
2021/10/03,-62.246
2021/10/04,-30.833
2021/10/05,-13.304
2021/10/06,-9.913
2021/10/07,-5.637
2021/10/08,-18.125
2021/10/09,-37.168
2021/10/10,-13.544
2021/10/11,80.967
2021/10/12,49.324
2021/10/13,33.367
2021/10/14,108.16
2021/10/15,107.112
2021/10/16,18.388
2021/10/17,10.615
2021/10/18,61.21
2021/10/19,43.858
2021/10/20,6.885
2021/10/21,24.644
2021/10/22,56.893
2021/10/23,12.245
2021/10/24,23.719
2021/10/25,149.156
2021/10/26,137.269
2021/10/27,133.326
2021/10/28,141.714
2021/10/29,181.525
2021/10/30,129.676
2021/10/31,132.488
2021/11/01,193.691
2021/11/02,225.358
2021/11/03,109.901
2021/11/04,60.362
2021/11/05,36.615
2021/11/06,0.828
2021/11/07,13.505
2021/11/08,89.377
2021/11/09,188.03
2021/11/10,83.379
2021/11/11,110.075
2021/11/12,75.747
2021/11/13,26.367
2021/11/14,1.197
2021/11/15,102.146
2021/11/16,100.753
2021/11/17,53.874
2021/11/18,108.467
2021/11/19,60.56
2021/11/20,29.731
2021/11/21,33.645
2021/11/22,130.734
2021/11/23,92.085
2021/11/24,40.23
2021/11/25,13.336
2021/11/26,-23.1
2021/11/27,-31.868
2021/11/28,-32.676
2021/11/29,-20.189
2021/11/30,-14.048
2021/12/01,-1.655
2021/12/02,-32.662
2021/12/03,-31.761
2021/12/04,-14.964
2021/12/05,-44.9
2021/12/06,-9.777
2021/12/07,-8.507
2021/12/08,-41.655
2021/12/09,-58.142
2021/12/10,-57.581
2021/12/11,-59.428
2021/12/12,-62.56
2021/12/13,-48.152
2021/12/14,-39.786
2021/12/15,-52.79
2021/12/16,-43.282
2021/12/17,-37.227
2021/12/18,-56.81
2021/12/19,-56.28
2021/12/20,-48.116
2021/12/21,-40.095
2021/12/22,-53.412
2021/12/23,-43.032
2021/12/24,-45.688
2021/12/25,-42.804
2021/12/26,-50.059
2021/12/27,-32.075
2021/12/28,-15.852
2021/12/29,-4.308
2021/12/30,-26.663
2021/12/31,-43.923
2022/01/01,-34.08
2022/01/02,-22.46
2022/01/03,-25.425
2022/01/04,42.105
2022/01/05,16.847
2022/01/06,10.021
2022/01/07,41.102
2022/01/08,1.645
2022/01/09,55.285
2022/01/10,157.621
2022/01/11,139.244
2022/01/12,95.811
2022/01/13,80.69
2022/01/14,86.177
2022/01/15,27.932
2022/01/16,39.095
2022/01/17,75.927
2022/01/18,79.827
2022/01/19,52.758
2022/01/20,53.129
2022/01/21,74.321
2022/01/22,28.172
2022/01/23,5.907
2022/01/24,6.188
2022/01/25,35.777
2022/01/26,16.676
2022/01/27,-1.014
2022/01/28,-32.256
2022/01/29,-27.243
2022/01/30,-23.223
2022/01/31,-10.11
2022/02/01,5.148
2022/02/02,-4.099
2022/02/03,-32.496
2022/02/04,-40.686
2022/02/05,-53.227
2022/02/06,-54.205
2022/02/07,0.644
2022/02/08,-40.325
2022/02/09,-62.67
2022/02/10,-52.841
2022/02/11,-61.703
2022/02/12,-64.087
2022/02/13,-72.794
2022/02/14,-60.085
2022/02/15,-53.923
2022/02/16,-45.841
2022/02/17,-41.715
2022/02/18,-22.124
2022/02/19,-54.678
2022/02/20,-69.872
2022/02/21,-38.384
2022/02/22,-26.83
2022/02/23,-38.854
2022/02/24,-37.499
2022/02/25,-58.861
2022/02/26,-68.33
2022/02/27,-65.519
2022/02/28,-41.87
2022/03/01,-39.228
2022/03/02,-48.058
2022/03/03,-65.746
2022/03/04,-69.159
2022/03/05,-69.879
2022/03/06,-68.857
2022/03/07,-56.188
2022/03/08,-57.567
2022/03/09,-72.431
2022/03/10,-69.743
2022/03/11,-71.588
2022/03/12,-78.881
2022/03/13,-67.083
2022/03/14,-57.663
2022/03/15,-46.799
2022/03/16,-45.702
2022/03/17,-28.704
2022/03/18,-44.599
2022/03/19,-59.749
2022/03/20,-74.602
2022/03/21,-50.408
2022/03/22,-25.483
2022/03/23,-56.342
2022/03/24,-37.353
2022/03/25,-32.004
2022/03/26,-51.698
2022/03/27,-28.454
2022/03/28,37.019
2022/03/29,30.289
2022/03/30,-0.617
2022/03/31,-0.175
2022/04/01,37.936
2022/04/02,39.65
2022/04/03,51.749
2022/04/04,143.836
2022/04/05,166.705
2022/04/06,118.137
2022/04/07,121.393
2022/04/08,90.301
2022/04/09,38.119
2022/04/10,50.772
2022/04/11,145.44
2022/04/12,111.911
2022/04/13,93.255
2022/04/14,74.234
2022/04/15,35.484
2022/04/16,-34.646
2022/04/17,-36.525
2022/04/18,20.162
2022/04/19,58.614
2022/04/20,81.047
2022/04/21,79.423
2022/04/22,38.714
2022/04/23,-25.587
2022/04/24,-28.041
2022/04/25,54.902
2022/04/26,30.963
2022/04/27,-16.64
2022/04/28,-7.509
2022/04/29,-18.533
2022/04/30,-23.931
2022/05/01,6.92
2022/05/02,1.25
2022/05/03,1.508
2022/05/04,-36.38
2022/05/05,-35.357
2022/05/06,-39.019
2022/05/07,-52.762
2022/05/08,-62.853
2022/05/09,5.149
2022/05/10,1.495
2022/05/11,79.861
2022/05/12,104.362
2022/05/13,-13.649
2022/05/14,-51.051
2022/05/15,-58.958
2022/05/16,-46.587
2022/05/17,-18.216
2022/05/18,-50.608
2022/05/19,-53.953
2022/05/20,-61.085
2022/05/21,-77.138
2022/05/22,-66.728
2022/05/23,-43.314
2022/05/24,-40.968
2022/05/25,-53.752
2022/05/26,-28.457
2022/05/27,-40.422
2022/05/28,-71.542
2022/05/29,-70.68
2022/05/30,-42.604
2022/05/31,-57.778
2022/06/01,-39.786
2022/06/02,-27.554
2022/06/03,-8.48
2022/06/04,-30.502
2022/06/05,-6.961
2022/06/06,16.041
2022/06/07,57.126
2022/06/08,20.72
2022/06/09,17.121
2022/06/10,-59.89
2022/06/11,-80.13
2022/06/12,-58.887
2022/06/13,32.151
2022/06/14,18.844
2022/06/15,38.863
2022/06/16,-31.076
2022/06/17,-22.193
2022/06/18,-19.097
2022/06/19,-55.154
2022/06/20,-29.19
2022/06/21,-13.334
2022/06/22,-32.165
2022/06/23,-11.647
2022/06/24,-30.264
2022/06/25,-51.423
2022/06/26,-37.71
2022/06/27,51.212
2022/06/28,36.899
2022/06/29,-21.701
2022/06/30,-42.538
2022/07/01,-73.179
2022/07/02,-87.363
2022/07/03,-84.138
2022/07/04,-75.358
2022/07/05,-69.4
2022/07/06,-68.017
2022/07/07,-60.496
2022/07/08,-75.84
2022/07/09,-82.809
2022/07/10,-78.185
2022/07/11,-46.563
2022/07/12,-50.317
2022/07/13,-68.779
2022/07/14,-47.101
2022/07/15,-50.033
2022/07/16,-51.788
2022/07/17,-37.189
2022/07/18,3.083
2022/07/19,64.325
2022/07/20,40.06
2022/07/21,-30.651
2022/07/22,-36.779
2022/07/23,-61.439
2022/07/24,-61.719
2022/07/25,-46.485
2022/07/26,-53.546
2022/07/27,-59.115
2022/07/28,-35.641
2022/07/29,-53.911
2022/07/30,-70.238
2022/07/31,-52.389
2022/08/01,26.4
2022/08/02,4.625
2022/08/03,-27.458
2022/08/04,-46.454
2022/08/05,-28.714
2022/08/06,-62.2
2022/08/07,-53.784
2022/08/08,34.889
2022/08/09,51.855
2022/08/10,40.38
2022/08/11,80.512
2022/08/12,22.438
2022/08/13,-25.744
2022/08/14,-26.274
2022/08/15,78.497
2022/08/16,3.573
2022/08/17,-41.499
2022/08/18,-44.521
2022/08/19,-25.173
2022/08/20,-35.531
2022/08/21,-46.827
2022/08/22,27.486
2022/08/23,33.046
2022/08/24,-7.641
2022/08/25,10.135
2022/08/26,3.187
2022/08/27,-56.943
2022/08/28,-44.268
2022/08/29,66.065
2022/08/30,128.92
2022/08/31,87.191
2022/09/01,61.63
2022/09/02,23.733
2022/09/03,-25.533
2022/09/04,-47.236
2022/09/05,20.821
2022/09/06,63.483
2022/09/07,8.357
2022/09/08,18.36
2022/09/09,-16.002
2022/09/10,-57.589
2022/09/11,-46.126
2022/09/12,26.856
2022/09/13,10.627
2022/09/14,-48.414
2022/09/15,-6.832
2022/09/16,-42.959
2022/09/17,-62.531
2022/09/18,-63.983
2022/09/19,-15.043
2022/09/20,33.673
2022/09/21,-29.479
2022/09/22,-33.077
2022/09/23,-41.038
2022/09/24,-62.424
2022/09/25,-50.942
2022/09/26,19.101
2022/09/27,95.577
2022/09/28,-11.132
2022/09/29,-32.106
2022/09/30,-43.902
2022/10/01,-59.549
2022/10/02,-62.642
2022/10/03,54.628
2022/10/04,74.899
2022/10/05,12.286
2022/10/06,-37.264
2022/10/07,-56.108
2022/10/08,-52.539
2022/10/09,33.543
2022/10/10,187.121
2022/10/11,126.291
2022/10/12,6.378
2022/10/13,22.259
2022/10/14,42.985
2022/10/15,24.432
2022/10/16,94.244
2022/10/17,295.966
2022/10/18,265.188
2022/10/19,200.517
2022/10/20,157.395
2022/10/21,162.477
2022/10/22,95.823
2022/10/23,83.971
2022/10/24,227.513
2022/10/25,192.192
2022/10/26,93.598
2022/10/27,8.629
2022/10/28,34.333
2022/10/29,17.057
2022/10/30,-12.626
2022/10/31,163.538
2022/11/01,204.484
2022/11/02,47.883
2022/11/03,74.557
2022/11/04,70.483
2022/11/05,62.402
2022/11/06,83.144
2022/11/07,87.654
2022/11/08,8.657
2022/11/09,1.405
2022/11/10,9.123
2022/11/11,4.778
2022/11/12,-26.638
2022/11/13,-18.692
2022/11/14,-8.778
2022/11/15,-1.554
2022/11/16,-30.826
2022/11/17,-42.939
2022/11/18,-56.474
2022/11/19,-56.128
2022/11/20,-57.715
2022/11/21,-40.015
2022/11/22,-15.041
2022/11/23,-36.287
2022/11/24,-50.908
2022/11/25,-53.935
2022/11/26,-48.315
2022/11/27,-48.701
2022/11/28,-33.338
2022/11/29,-6.022
