Date,sentbyaddress30rsi
2016/08/27,50.33
2016/08/28,49.446
2016/08/29,50.734
2016/08/30,49.933
2016/08/31,51.066
2016/09/01,52.594
2016/09/02,51.354
2016/09/03,49.429
2016/09/04,49.097
2016/09/05,49.182
2016/09/06,49.396
2016/09/07,49.646
2016/09/08,52.497
2016/09/09,49.532
2016/09/10,48.941
2016/09/11,49.684
2016/09/12,50.007
2016/09/13,49.994
2016/09/14,50.399
2016/09/15,49.888
2016/09/16,51.712
2016/09/17,50.493
2016/09/18,47.99
2016/09/19,46.838
2016/09/20,57.052
2016/09/21,54.521
2016/09/22,48.104
2016/09/23,48.854
2016/09/24,49.468
2016/09/25,49.117
2016/09/26,49.022
2016/09/27,49.378
2016/09/28,49.208
2016/09/29,51.191
2016/09/30,51.559
2016/10/01,48.509
2016/10/02,51.662
2016/10/03,49.393
2016/10/04,46.175
2016/10/05,46.216
2016/10/06,47.714
2016/10/07,50.123
2016/10/08,50.517
2016/10/09,52.208
2016/10/10,52.148
2016/10/11,49.863
2016/10/12,43.73
2016/10/13,41.417
2016/10/14,48.527
2016/10/15,46.384
2016/10/16,48.099
2016/10/17,49.305
2016/10/18,53.658
2016/10/19,47.486
2016/10/20,52.602
2016/10/21,53.413
2016/10/22,51.046
2016/10/23,50.519
2016/10/24,49.763
2016/10/25,49.852
2016/10/26,50.011
2016/10/27,50.266
2016/10/28,50.519
2016/10/29,49.48
2016/10/30,48.709
2016/10/31,52.005
2016/11/01,53.268
2016/11/02,49.126
2016/11/03,50.878
2016/11/04,47.064
2016/11/05,48.859
2016/11/06,47.564
2016/11/07,49.769
2016/11/08,49.384
2016/11/09,49.862
2016/11/10,47.956
2016/11/11,49.647
2016/11/12,49.125
2016/11/13,50.642
2016/11/14,48.25
2016/11/15,49.248
2016/11/16,48.545
2016/11/17,48.505
2016/11/18,48.908
2016/11/19,47.993
2016/11/20,48.5
2016/11/21,48.838
2016/11/22,64.316
2016/11/23,69.929
2016/11/24,46.959
2016/11/25,57.267
2016/11/26,47.926
2016/11/27,48.082
2016/11/28,48.792
2016/11/29,48.515
2016/11/30,48.643
2016/12/01,48.418
2016/12/02,48.804
2016/12/03,49.892
2016/12/04,49.968
2016/12/05,48.955
2016/12/06,50.225
2016/12/07,48.33
2016/12/08,48.466
2016/12/09,49.58
2016/12/10,48.618
2016/12/11,49.068
2016/12/12,49.113
2016/12/13,48.67
2016/12/14,49.957
2016/12/15,50.739
2016/12/16,49.149
2016/12/17,49.069
2016/12/18,48.888
2016/12/19,49.366
2016/12/20,49.762
2016/12/21,50.012
2016/12/22,49.951
2016/12/23,49.029
2016/12/24,48.567
2016/12/25,47.894
2016/12/26,48
2016/12/27,48.649
2016/12/28,49.19
2016/12/29,50.03
2016/12/30,49.367
2016/12/31,50.061
2017/01/01,47.984
2017/01/02,49.245
2017/01/03,50.12
2017/01/04,52.562
2017/01/05,51.849
2017/01/06,51.96
2017/01/07,50.154
2017/01/08,49.235
2017/01/09,51.544
2017/01/10,49.728
2017/01/11,50.573
2017/01/12,50.816
2017/01/13,49.912
2017/01/14,49.091
2017/01/15,48.394
2017/01/16,50.785
2017/01/17,49.809
2017/01/18,49.196
2017/01/19,50.3
2017/01/20,50.868
2017/01/21,49.604
2017/01/22,49.015
2017/01/23,49.72
2017/01/24,49.921
2017/01/25,48.939
2017/01/26,49.626
2017/01/27,49.085
2017/01/28,48.87
2017/01/29,48.315
2017/01/30,49.936
2017/01/31,49.693
2017/02/01,49.881
2017/02/02,50.642
2017/02/03,49.506
2017/02/04,50.906
2017/02/05,51.158
2017/02/06,51.19
2017/02/07,50.554
2017/02/08,50.957
2017/02/09,50.845
2017/02/10,52.918
2017/02/11,49.551
2017/02/12,50.795
2017/02/13,54.588
2017/02/14,54.276
2017/02/15,53.942
2017/02/16,51.937
2017/02/17,51.882
2017/02/18,53.544
2017/02/19,50.283
2017/02/20,52.454
2017/02/21,51.603
2017/02/22,51.305
2017/02/23,50.882
2017/02/24,53.134
2017/02/25,51.806
2017/02/26,52.118
2017/02/27,54.125
2017/02/28,58.354
2017/03/01,59.4
2017/03/02,68.559
2017/03/03,58.394
2017/03/04,55.199
2017/03/05,54.686
2017/03/06,54.767
2017/03/07,52.855
2017/03/08,53.285
2017/03/09,56.031
2017/03/10,57.363
2017/03/11,55.452
2017/03/12,58.06
2017/03/13,64.378
2017/03/14,58.83
2017/03/15,59.475
2017/03/16,66.91
2017/03/17,66.08
2017/03/18,59.941
2017/03/19,55.88
2017/03/20,56.086
2017/03/21,56.247
2017/03/22,54.459
2017/03/23,54.477
2017/03/24,58.423
2017/03/25,56.33
2017/03/26,53.255
2017/03/27,55.84
2017/03/28,54.474
2017/03/29,54.745
2017/03/30,58.328
2017/03/31,62.305
2017/04/01,52.774
2017/04/02,54.7
2017/04/03,58.658
2017/04/04,53.284
2017/04/05,53.935
2017/04/06,55.892
2017/04/07,51.011
2017/04/08,49.713
2017/04/09,48.772
2017/04/10,50.848
2017/04/11,50.449
2017/04/12,51.319
2017/04/13,52.291
2017/04/14,50.989
2017/04/15,50.033
2017/04/16,47.946
2017/04/17,48.957
2017/04/18,51.129
2017/04/19,51.415
2017/04/20,51.895
2017/04/21,49.856
2017/04/22,49.067
2017/04/23,49.319
2017/04/24,51.729
2017/04/25,51.102
2017/04/26,51.663
2017/04/27,57.682
2017/04/28,54.964
2017/04/29,52.397
2017/04/30,53.851
2017/05/01,55.922
2017/05/02,55.619
2017/05/03,52.599
2017/05/04,56.634
2017/05/05,56.357
2017/05/06,52.875
2017/05/07,55.124
2017/05/08,59.032
2017/05/09,56.01
2017/05/10,54.123
2017/05/11,55.521
2017/05/12,53.662
2017/05/13,51.033
2017/05/14,51.795
2017/05/15,55.098
2017/05/16,54.981
2017/05/17,58.425
2017/05/18,57.65
2017/05/19,62.272
2017/05/20,54.829
2017/05/21,55.584
2017/05/22,59.024
2017/05/23,59.992
2017/05/24,60.759
2017/05/25,60.376
2017/05/26,58.82
2017/05/27,54.213
2017/05/28,53.385
2017/05/29,55.417
2017/05/30,58.925
2017/05/31,64.474
2017/06/01,61.987
2017/06/02,55.803
2017/06/03,55.691
2017/06/04,55.556
2017/06/05,58.081
2017/06/06,57.843
2017/06/07,57.381
2017/06/08,54.983
2017/06/09,58.697
2017/06/10,58.519
2017/06/11,61.329
2017/06/12,67.873
2017/06/13,63.882
2017/06/14,59.974
2017/06/15,60.59
2017/06/16,57.136
2017/06/17,57.424
2017/06/18,58.035
2017/06/19,59.712
2017/06/20,63.049
2017/06/21,62.282
2017/06/22,61.994
2017/06/23,59.345
2017/06/24,57.615
2017/06/25,54.398
2017/06/26,62.437
2017/06/27,56.22
2017/06/28,39.72
2017/06/29,53.103
2017/06/30,52.876
2017/07/01,52.308
2017/07/02,51.993
2017/07/03,54.484
2017/07/04,54.341
2017/07/05,52.487
2017/07/06,52.019
2017/07/07,54.782
2017/07/08,50.262
2017/07/09,49.827
2017/07/10,53.127
2017/07/11,52.564
2017/07/12,52.158
2017/07/13,50.178
2017/07/14,49.908
2017/07/15,49.933
2017/07/16,49.617
2017/07/17,50.561
2017/07/18,51.468
2017/07/19,51.937
2017/07/20,51.079
2017/07/21,49.56
2017/07/22,48.033
2017/07/23,53.774
2017/07/24,50.469
2017/07/25,49.743
2017/07/26,49.01
2017/07/27,49.688
2017/07/28,49.89
2017/07/29,47.861
2017/07/30,47.945
2017/07/31,52.754
2017/08/01,49.327
2017/08/02,50.149
2017/08/03,50.074
2017/08/04,51.357
2017/08/05,51.828
2017/08/06,50.968
2017/08/07,52.64
2017/08/08,54.551
2017/08/09,53.094
2017/08/10,55.416
2017/08/11,55.515
2017/08/12,54.218
2017/08/13,52.598
2017/08/14,57.053
2017/08/15,57.242
2017/08/16,57.275
2017/08/17,57.503
2017/08/18,59.037
2017/08/19,53.279
2017/08/20,51.453
2017/08/21,55.086
2017/08/22,53.551
2017/08/23,54.69
2017/08/24,51.869
2017/08/25,53.284
2017/08/26,48.93
2017/08/27,49.765
2017/08/28,52.138
2017/08/29,54.524
2017/08/30,54.668
2017/08/31,55.749
2017/09/01,54.53
2017/09/02,50.811
2017/09/03,48.979
2017/09/04,56.702
2017/09/05,55.123
2017/09/06,55.811
2017/09/07,53.973
2017/09/08,53.726
2017/09/09,51.66
2017/09/10,48.411
2017/09/11,51.7
2017/09/12,54.721
2017/09/13,52.217
2017/09/14,54.171
2017/09/15,55.292
2017/09/16,49.444
2017/09/17,46.731
2017/09/18,50.617
2017/09/19,50.491
2017/09/20,49.997
2017/09/21,49.038
2017/09/22,47.329
2017/09/23,47.828
2017/09/24,48.627
2017/09/25,49.687
2017/09/26,48.721
2017/09/27,48.706
2017/09/28,50.359
2017/09/29,50.406
2017/09/30,48.89
2017/10/01,47.27
2017/10/02,49.049
2017/10/03,49.615
2017/10/04,48.548
2017/10/05,49.464
2017/10/06,48.713
2017/10/07,48.39
2017/10/08,48.54
2017/10/09,49.209
2017/10/10,52.12
2017/10/11,52.543
2017/10/12,51.797
2017/10/13,54.406
2017/10/14,50.235
2017/10/15,48.811
2017/10/16,48.999
2017/10/17,55.565
2017/10/18,51.484
2017/10/19,49.926
2017/10/20,52.511
2017/10/21,51.615
2017/10/22,55.531
2017/10/23,51.581
2017/10/24,51.654
2017/10/25,49.98
2017/10/26,49.948
2017/10/27,39.082
2017/10/28,39.082
2017/10/29,39.082
2017/10/30,39.082
2017/10/31,39.082
2017/11/01,55.092
2017/11/02,56.438
2017/11/03,52.953
2017/11/04,50.694
2017/11/05,50.525
2017/11/06,52.087
2017/11/07,52.247
2017/11/08,53.335
2017/11/09,53.603
2017/11/10,52.508
2017/11/11,51.102
2017/11/12,52.829
2017/11/13,52.08
2017/11/14,53.707
2017/11/15,55.432
2017/11/16,53.327
2017/11/17,54.548
2017/11/18,51.8
2017/11/19,52.28
2017/11/20,53.296
2017/11/21,54.593
2017/11/22,54.757
2017/11/23,54.228
2017/11/24,53.806
2017/11/25,53.735
2017/11/26,54.235
2017/11/27,57.815
2017/11/28,58.156
2017/11/29,59.802
2017/11/30,57.156
2017/12/01,53.776
2017/12/02,54.699
2017/12/03,57.447
2017/12/04,57.039
2017/12/05,57.5
2017/12/06,61.978
2017/12/07,53.879
2017/12/08,56.886
2017/12/09,56.999
2017/12/10,56.825
2017/12/11,59.38
2017/12/12,62.876
2017/12/13,63.455
2017/12/14,64.096
2017/12/15,61.585
2017/12/16,59.44
2017/12/17,59.378
2017/12/18,61.301
2017/12/19,64.497
2017/12/20,63.308
2017/12/21,64.721
2017/12/22,67.766
2017/12/23,57.704
2017/12/24,51.407
2017/12/25,51.043
2017/12/26,54.396
2017/12/27,55.566
2017/12/28,55.479
2017/12/29,60.775
2017/12/30,62.18
2017/12/31,54.277
2018/01/01,54.301
2018/01/02,60.158
2018/01/03,59.481
2018/01/04,61.822
2018/01/05,59.593
2018/01/06,58.83
2018/01/07,58.387
2018/01/08,58.384
2018/01/09,61.902
2018/01/10,57.209
2018/01/11,58.399
2018/01/12,55.812
2018/01/13,57.539
2018/01/14,55.653
2018/01/15,59.061
2018/01/16,60.007
2018/01/17,59.234
2018/01/18,57.835
2018/01/19,51.707
2018/01/20,48.443
2018/01/21,55.8
2018/01/22,50.284
2018/01/23,49.427
2018/01/24,48.709
2018/01/25,46.748
2018/01/26,50.055
2018/01/27,48.343
2018/01/28,47.858
2018/01/29,49.384
2018/01/30,48.962
2018/01/31,48.751
2018/02/01,50.91
2018/02/02,50.432
2018/02/03,47.373
2018/02/04,48.532
2018/02/05,48.571
2018/02/06,49.216
2018/02/07,47.958
2018/02/08,45.764
2018/02/09,47.264
2018/02/10,48.017
2018/02/11,47.303
2018/02/12,48.365
2018/02/13,46.486
2018/02/14,47.612
2018/02/15,47.602
2018/02/16,45.513
2018/02/17,45.56
2018/02/18,46.072
2018/02/19,47.313
2018/02/20,49.027
2018/02/21,47.864
2018/02/22,46.659
2018/02/23,45.939
2018/02/24,44.474
2018/02/25,44.939
2018/02/26,47.769
2018/02/27,47.189
2018/02/28,47.914
2018/03/01,47.324
2018/03/02,47.205
2018/03/03,45.212
2018/03/04,44.355
2018/03/05,47.696
2018/03/06,48.826
2018/03/07,54.606
2018/03/08,47.891
2018/03/09,47.149
2018/03/10,46.288
2018/03/11,45.399
2018/03/12,46.129
2018/03/13,47.7
2018/03/14,49.454
2018/03/15,47.792
2018/03/16,46.508
2018/03/17,46.025
2018/03/18,46.909
2018/03/19,48.743
2018/03/20,47.309
2018/03/21,48.787
2018/03/22,47.075
2018/03/23,51.81
2018/03/24,49.465
2018/03/25,45.589
2018/03/26,47.62
2018/03/27,47.285
2018/03/28,46.541
2018/03/29,47.837
2018/03/30,48.467
2018/03/31,46.584
2018/04/01,45.81
2018/04/02,47.028
2018/04/03,48.49
2018/04/04,47.806
2018/04/05,49.91
2018/04/06,48.645
2018/04/07,47.052
2018/04/08,48.182
2018/04/09,49.034
2018/04/10,48.115
2018/04/11,48.988
2018/04/12,50.632
2018/04/13,50.778
2018/04/14,48.529
2018/04/15,48.311
2018/04/16,48.853
2018/04/17,49.073
2018/04/18,49.626
2018/04/19,51.314
2018/04/20,51.834
2018/04/21,51.311
2018/04/22,53.649
2018/04/23,54.433
2018/04/24,54.109
2018/04/25,51.804
2018/04/26,51.715
2018/04/27,50.419
2018/04/28,49.568
2018/04/29,49.18
2018/04/30,50.872
2018/05/01,48.819
2018/05/02,52.027
2018/05/03,54.248
2018/05/04,67.604
2018/05/05,52.509
2018/05/06,50.361
2018/05/07,51.959
2018/05/08,52.455
2018/05/09,51.563
2018/05/10,51.785
2018/05/11,51.544
2018/05/12,51.218
2018/05/13,50.166
2018/05/14,51.371
2018/05/15,52.293
2018/05/16,52.571
2018/05/17,53.279
2018/05/18,52.683
2018/05/19,53.642
2018/05/20,51.899
2018/05/21,51.253
2018/05/22,53.829
2018/05/23,52.564
2018/05/24,52.101
2018/05/25,51.559
2018/05/26,51.347
2018/05/27,51.951
2018/05/28,53.246
2018/05/29,52.937
2018/05/30,51.828
2018/05/31,52.962
2018/06/01,49.564
2018/06/02,52.06
2018/06/03,51.824
2018/06/04,50.687
2018/06/05,49.312
2018/06/06,49.26
2018/06/07,50.775
2018/06/08,49.26
2018/06/09,51.82
2018/06/10,52.211
2018/06/11,50.501
2018/06/12,48.127
2018/06/13,48.014
2018/06/14,47.982
2018/06/15,50.973
2018/06/16,46.155
2018/06/17,47.524
2018/06/18,47.256
2018/06/19,50.584
2018/06/20,51.963
2018/06/21,51.11
2018/06/22,52.127
2018/06/23,47.74
2018/06/24,48.97
2018/06/25,57.495
2018/06/26,50.635
2018/06/27,50.151
2018/06/28,49.549
2018/06/29,50.535
2018/06/30,44.438
2018/07/01,42.31
2018/07/02,43.498
2018/07/03,44.014
2018/07/04,43.705
2018/07/05,45.415
2018/07/06,43.728
2018/07/07,44.036
2018/07/08,46.643
2018/07/09,47.46
2018/07/10,47.982
2018/07/11,47.37
2018/07/12,45.956
2018/07/13,45.063
2018/07/14,45.063
2018/07/15,44.907
2018/07/16,50.729
2018/07/17,51.27
2018/07/18,54.985
2018/07/19,52.19
2018/07/20,50.236
2018/07/21,47.995
2018/07/22,51.002
2018/07/23,53.934
2018/07/24,54.852
2018/07/25,54.474
2018/07/26,51.894
2018/07/27,53.569
2018/07/28,50.232
2018/07/29,50.847
2018/07/30,51.656
2018/07/31,51.133
2018/08/01,51.8
2018/08/02,51.6
2018/08/03,52.789
2018/08/04,50.546
2018/08/05,49.064
2018/08/06,50.27
2018/08/07,48.995
2018/08/08,47.243
2018/08/09,46.037
2018/08/10,48.548
2018/08/11,50.548
2018/08/12,50.582
2018/08/13,50.724
2018/08/14,49.851
2018/08/15,49.482
2018/08/16,51.401
2018/08/17,49.263
2018/08/18,48.689
2018/08/19,48.258
2018/08/20,49.998
2018/08/21,47.224
2018/08/22,48.272
2018/08/23,47.405
2018/08/24,49.399
2018/08/25,48.523
2018/08/26,49.45
2018/08/27,50.573
2018/08/28,48.421
2018/08/29,46.666
2018/08/30,47.073
2018/08/31,47.743
2018/09/01,49.922
2018/09/02,50.321
2018/09/03,50.54
2018/09/04,49.42
2018/09/05,49.541
2018/09/06,47.738
2018/09/07,48.71
2018/09/08,48.08
2018/09/09,48.187
2018/09/10,47.621
2018/09/11,45.601
2018/09/12,45.904
2018/09/13,46.978
2018/09/14,45.51
2018/09/15,43.001
2018/09/16,42.854
2018/09/17,46.765
2018/09/18,44.95
2018/09/19,44.455
2018/09/20,45.629
2018/09/21,46.609
2018/09/22,44.884
2018/09/23,45.069
2018/09/24,44.873
2018/09/25,45.795
2018/09/26,44.494
2018/09/27,45.13
2018/09/28,44.751
2018/09/29,43.317
2018/09/30,46.987
2018/10/01,45.07
2018/10/02,44.686
2018/10/03,50.409
2018/10/04,50.184
2018/10/05,52.704
2018/10/06,52.66
2018/10/07,47.82
2018/10/08,49.196
2018/10/09,50.052
2018/10/10,48.456
2018/10/11,50.063
2018/10/12,49.074
2018/10/13,49.777
2018/10/14,47.778
2018/10/15,50.256
2018/10/16,51.077
2018/10/17,52.441
2018/10/18,50.226
2018/10/19,50.455
2018/10/20,49.343
2018/10/21,48.424
2018/10/22,51.855
2018/10/23,50.628
2018/10/24,50.901
2018/10/25,49.917
2018/10/26,50.574
2018/10/27,48.899
2018/10/28,46.77
2018/10/29,52.336
2018/10/30,52.832
2018/10/31,51.976
2018/11/01,49.727
2018/11/02,47.104
2018/11/03,46.75
2018/11/04,47.652
2018/11/05,49.911
2018/11/06,49.304
2018/11/07,47.277
2018/11/08,47.081
2018/11/09,49.831
2018/11/10,48.062
2018/11/11,50.776
2018/11/12,50.064
2018/11/13,48.812
2018/11/14,50.328
2018/11/15,49.344
2018/11/16,48.209
2018/11/17,46.632
2018/11/18,46.054
2018/11/19,54.3
2018/11/20,51.354
2018/11/21,48.553
2018/11/22,48.421
2018/11/23,48.439
2018/11/24,46.515
2018/11/25,48.193
2018/11/26,48.959
2018/11/27,48.331
2018/11/28,48.906
2018/11/29,47.418
2018/11/30,49.216
2018/12/01,46.827
2018/12/02,46.695
2018/12/03,48.155
2018/12/04,47.438
2018/12/05,49.768
2018/12/06,48.924
2018/12/07,51.029
2018/12/08,53.114
2018/12/09,49.353
2018/12/10,49.977
2018/12/11,48.499
2018/12/12,49.218
2018/12/13,48.798
2018/12/14,48.855
2018/12/15,50.527
2018/12/16,50.484
2018/12/17,49.843
2018/12/18,48.177
2018/12/19,51.152
2018/12/20,51.265
2018/12/21,50.109
2018/12/22,46.241
2018/12/23,49.087
2018/12/24,50.57
2018/12/25,49.256
2018/12/26,50.487
2018/12/27,51.05
2018/12/28,50.99
2018/12/29,52.136
2018/12/30,47.67
2018/12/31,49.742
2019/01/01,47.257
2019/01/02,51.129
2019/01/03,53.243
2019/01/04,49.929
2019/01/05,48.711
2019/01/06,49.218
2019/01/07,51.214
2019/01/08,51.789
2019/01/09,51.385
2019/01/10,50.827
2019/01/11,50.6
2019/01/12,45.503
2019/01/13,46.326
2019/01/14,54.291
2019/01/15,51.602
2019/01/16,48.487
2019/01/17,48.609
2019/01/18,48.819
2019/01/19,47.836
2019/01/20,47.238
2019/01/21,48.542
2019/01/22,47.743
2019/01/23,49.153
2019/01/24,48.914
2019/01/25,48.974
2019/01/26,46.241
2019/01/27,48.416
2019/01/28,51.271
2019/01/29,49.994
2019/01/30,48.372
2019/01/31,48.79
2019/02/01,48.131
2019/02/02,45.631
2019/02/03,44.551
2019/02/04,43.874
2019/02/05,44.348
2019/02/06,44.329
2019/02/07,44.38
2019/02/08,47.298
2019/02/09,45.173
2019/02/10,44.066
2019/02/11,46.885
2019/02/12,46.845
2019/02/13,47.864
2019/02/14,48.343
2019/02/15,48.639
2019/02/16,47.345
2019/02/17,46.986
2019/02/18,52.508
2019/02/19,51.106
2019/02/20,49.929
2019/02/21,48.595
2019/02/22,49.439
2019/02/23,48.585
2019/02/24,49.844
2019/02/25,49.332
2019/02/26,50.552
2019/02/27,51.771
2019/02/28,50.299
2019/03/01,53.296
2019/03/02,50.648
2019/03/03,48.798
2019/03/04,51.995
2019/03/05,53.179
2019/03/06,52.945
2019/03/07,52.593
2019/03/08,52.231
2019/03/09,52.863
2019/03/10,47.582
2019/03/11,49.767
2019/03/12,52.463
2019/03/13,51.602
2019/03/14,51.613
2019/03/15,51.466
2019/03/16,47.78
2019/03/17,48.633
2019/03/18,53.234
2019/03/19,54.249
2019/03/20,54.126
2019/03/21,51.624
2019/03/22,52.374
2019/03/23,50.718
2019/03/24,50.112
2019/03/25,56.315
2019/03/26,55.123
2019/03/27,53.117
2019/03/28,53.67
2019/03/29,53.767
2019/03/30,52.439
2019/03/31,51.443
2019/04/01,57.447
2019/04/02,61.434
2019/04/03,58.531
2019/04/04,54.71
2019/04/05,53.669
2019/04/06,50.095
2019/04/07,51.249
2019/04/08,54.187
2019/04/09,54.685
2019/04/10,52.103
2019/04/11,56.496
2019/04/12,58.224
2019/04/13,52.26
2019/04/14,47.591
2019/04/15,51.083
2019/04/16,50.54
2019/04/17,51.226
2019/04/18,52.335
2019/04/19,54.176
2019/04/20,59.507
2019/04/21,52.676
2019/04/22,52.341
2019/04/23,53.937
2019/04/24,52.084
2019/04/25,51.179
2019/04/26,50.298
2019/04/27,47.974
2019/04/28,48.127
2019/04/29,49.48
2019/04/30,51.755
2019/05/01,52.017
2019/05/02,48.356
2019/05/03,49.787
2019/05/04,48.224
2019/05/05,49.141
2019/05/06,50.13
2019/05/07,49.908
2019/05/08,50.278
2019/05/09,51.449
2019/05/10,52.061
2019/05/11,52.183
2019/05/12,51.291
2019/05/13,53.829
2019/05/14,56.298
2019/05/15,57.099
2019/05/16,58.698
2019/05/17,55.031
2019/05/18,52.429
2019/05/19,51.952
2019/05/20,53.622
2019/05/21,55.185
2019/05/22,53.082
2019/05/23,53.496
2019/05/24,54.54
2019/05/25,52.44
2019/05/26,51.809
2019/05/27,56.263
2019/05/28,54.24
2019/05/29,54.811
2019/05/30,54.697
2019/05/31,56.758
2019/06/01,62.633
2019/06/02,54.281
2019/06/03,52.359
2019/06/04,52.977
2019/06/05,50.74
2019/06/06,55.887
2019/06/07,48.605
2019/06/08,47.929
2019/06/09,51.843
2019/06/10,50.323
2019/06/11,54.732
2019/06/12,59.943
2019/06/13,51.562
2019/06/14,50.997
2019/06/15,50.509
2019/06/16,56.257
2019/06/17,49.587
2019/06/18,50.208
2019/06/19,49.849
2019/06/20,48.977
2019/06/21,51.812
2019/06/22,51.233
2019/06/23,50.112
