Date,sentbyaddress3trx
2016/12/14,1.533
2016/12/15,4.786
2016/12/16,2.237
2016/12/17,-0.06
2016/12/18,-1.543
2016/12/19,-1.099
2016/12/20,0.277
2016/12/21,1.519
2016/12/22,1.793
2016/12/23,-0.037
2016/12/24,-1.996
2016/12/25,-3.982
2016/12/26,-4.46
2016/12/27,-2.925
2016/12/28,-0.538
2016/12/29,2.304
2016/12/30,2.292
2016/12/31,2.748
2017/01/01,-0.628
2017/01/02,-0.787
2017/01/03,0.971
2017/01/04,5.794
2017/01/05,6.455
2017/01/06,5.496
2017/01/07,1.931
2017/01/08,-1.399
2017/01/09,-0.087
2017/01/10,-1.027
2017/01/11,-0.626
2017/01/12,0.125
2017/01/13,-0.532
2017/01/14,-1.945
2017/01/15,-3.387
2017/01/16,-0.924
2017/01/17,-0.187
2017/01/18,-0.766
2017/01/19,0.172
2017/01/20,1.482
2017/01/21,0.545
2017/01/22,-0.916
2017/01/23,-0.852
2017/01/24,-0.305
2017/01/25,-0.979
2017/01/26,-0.65
2017/01/27,-0.84
2017/01/28,-1.124
2017/01/29,-1.717
2017/01/30,-0.261
2017/01/31,0.535
2017/02/01,0.955
2017/02/02,1.7
2017/02/03,0.857
2017/02/04,1.387
2017/02/05,1.848
2017/02/06,1.844
2017/02/07,1.058
2017/02/08,0.755
2017/02/09,0.487
2017/02/10,1.834
2017/02/11,0.085
2017/02/12,-0.26
2017/02/13,2.733
2017/02/14,3.983
2017/02/15,3.587
2017/02/16,1.504
2017/02/17,0.086
2017/02/18,0.531
2017/02/19,-1.049
2017/02/20,-0.543
2017/02/21,-0.48
2017/02/22,-0.629
2017/02/23,-0.912
2017/02/24,0.498
2017/02/25,0.565
2017/02/26,0.556
2017/02/27,1.75
2017/02/28,5.183
2017/03/01,6.985
2017/03/02,14.448
2017/03/03,10
2017/03/04,3.907
2017/03/05,0.176
2017/03/06,-1.407
2017/03/07,-2.84
2017/03/08,-2.987
2017/03/09,-0.684
2017/03/10,1.878
2017/03/11,1.85
2017/03/12,3.13
2017/03/13,8.688
2017/03/14,7.182
2017/03/15,5.27
2017/03/16,10.017
2017/03/17,10.584
2017/03/18,5.918
2017/03/19,0.593
2017/03/20,-2.027
2017/03/21,-2.744
2017/03/22,-3.472
2017/03/23,-3.467
2017/03/24,-0.236
2017/03/25,0.742
2017/03/26,-0.922
2017/03/27,-0.146
2017/03/28,-0.234
2017/03/29,-0.167
2017/03/30,2.584
2017/03/31,7.233
2017/04/01,2.603
2017/04/02,0.662
2017/04/03,3.298
2017/04/04,0.961
2017/04/05,-0.326
2017/04/06,0.857
2017/04/07,-1.963
2017/04/08,-4.756
2017/04/09,-6.616
2017/04/10,-5.012
2017/04/11,-3.4
2017/04/12,-1.293
2017/04/13,0.987
2017/04/14,0.81
2017/04/15,-0.556
2017/04/16,-3.296
2017/04/17,-3.638
2017/04/18,-0.936
2017/04/19,1.284
2017/04/20,2.604
2017/04/21,0.925
2017/04/22,-1.08
2017/04/23,-1.793
2017/04/24,0.414
2017/04/25,1.297
2017/04/26,1.89
2017/04/27,7.767
2017/04/28,7.572
2017/04/29,3.778
2017/04/30,2.41
2017/05/01,3.476
2017/05/02,3.56
2017/05/03,0.996
2017/05/04,2.612
2017/05/05,3.333
2017/05/06,0.858
2017/05/07,0.931
2017/05/08,4.495
2017/05/09,3.973
2017/05/10,1.52
2017/05/11,1.011
2017/05/12,-0.318
2017/05/13,-2.798
2017/05/14,-3.38
2017/05/15,-0.397
2017/05/16,1.582
2017/05/17,5.173
2017/05/18,5.74
2017/05/19,8.885
2017/05/20,4.556
2017/05/21,1.868
2017/05/22,3.308
2017/05/23,4.809
2017/05/24,5.429
2017/05/25,4.633
2017/05/26,2.734
2017/05/27,-0.927
2017/05/28,-3.316
2017/05/29,-2.754
2017/05/30,0.838
2017/05/31,7.799
2017/06/01,8.648
2017/06/02,3.71
2017/06/03,0.35
2017/06/04,-1.268
2017/06/05,0.033
2017/06/06,0.932
2017/06/07,0.969
2017/06/08,-0.463
2017/06/09,1.243
2017/06/10,2.216
2017/06/11,4.329
2017/06/12,10.475
2017/06/13,9.811
2017/06/14,5.567
2017/06/15,3.003
2017/06/16,0.021
2017/06/17,-1.339
2017/06/18,-1.307
2017/06/19,0.113
2017/06/20,3.314
2017/06/21,4.246
2017/06/22,3.7
2017/06/23,1.747
2017/06/24,-0.26
2017/06/25,-2.595
2017/06/26,1.57
2017/06/27,1.182
2017/06/28,-11.961
2017/06/29,-8.086
2017/06/30,-2.195
2017/07/01,0.822
2017/07/02,1.417
2017/07/03,4.344
2017/07/04,5.19
2017/07/05,2.775
2017/07/06,0.48
2017/07/07,2.27
2017/07/08,-1.078
2017/07/09,-3.711
2017/07/10,-0.939
2017/07/11,0.765
2017/07/12,0.947
2017/07/13,-1.302
2017/07/14,-2.879
2017/07/15,-3.279
2017/07/16,-3.296
2017/07/17,-1.874
2017/07/18,0.283
2017/07/19,1.925
2017/07/20,1.557
2017/07/21,-0.537
2017/07/22,-3.264
2017/07/23,1.73
2017/07/24,1.492
2017/07/25,-0.246
2017/07/26,-2.058
2017/07/27,-2.06
2017/07/28,-1.364
2017/07/29,-2.961
2017/07/30,-3.696
2017/07/31,1.986
2017/08/01,1.399
2017/08/02,1.122
2017/08/03,0.794
2017/08/04,1.954
2017/08/05,2.947
2017/08/06,2.148
2017/08/07,2.979
2017/08/08,5.114
2017/08/09,4.246
2017/08/10,5.164
2017/08/11,5.107
2017/08/12,3.335
2017/08/13,0.757
2017/08/14,3.048
2017/08/15,4.443
2017/08/16,4.371
2017/08/17,3.737
2017/08/18,3.996
2017/08/19,0.509
2017/08/20,-2.775
2017/08/21,-1.602
2017/08/22,-1.17
2017/08/23,-0.051
2017/08/24,-1.231
2017/08/25,-0.925
2017/08/26,-3.581
2017/08/27,-4.373
2017/08/28,-2.124
2017/08/29,1.892
2017/08/30,3.938
2017/08/31,5.015
2017/09/01,3.87
2017/09/02,0.081
2017/09/03,-3.417
2017/09/04,1.651
2017/09/05,3.88
2017/09/06,4.624
2017/09/07,2.882
2017/09/08,1.249
2017/09/09,-1.069
2017/09/10,-4.552
2017/09/11,-3.57
2017/09/12,0.708
2017/09/13,1.212
2017/09/14,2.588
2017/09/15,4.014
2017/09/16,-0.477
2017/09/17,-5.768
2017/09/18,-4.689
2017/09/19,-2.753
2017/09/20,-1.771
2017/09/21,-2.155
2017/09/22,-4.092
2017/09/23,-4.42
2017/09/24,-3.061
2017/09/25,-0.598
2017/09/26,-0.182
2017/09/27,-0.235
2017/09/28,1.414
2017/09/29,2.29
2017/09/30,0.828
2017/10/01,-1.88
2017/10/02,-1.542
2017/10/03,-0.235
2017/10/04,-0.471
2017/10/05,0.132
2017/10/06,-0.197
2017/10/07,-0.761
2017/10/08,-0.853
2017/10/09,-0.156
2017/10/10,2.94
2017/10/11,4.677
2017/10/12,4.06
2017/10/13,5.121
2017/10/14,1.986
2017/10/15,-1.306
2017/10/16,-2.72
2017/10/17,2.679
2017/10/18,2.544
2017/10/19,0.182
2017/10/20,0.989
2017/10/21,0.914
2017/10/22,4.243
2017/10/23,2.42
2017/10/24,0.734
2017/10/25,-1.519
2017/10/26,-2.597
2017/10/27,-13.969
2017/10/28,-22.26
2017/10/29,-27.786
2017/10/30,-31.592
2017/10/31,-34.332
2017/11/01,35.348
2017/11/02,67.674
2017/11/03,38.354
2017/11/04,17.266
2017/11/05,7.217
2017/11/06,4.745
2017/11/07,3.828
2017/11/08,4.427
2017/11/09,4.561
2017/11/10,2.825
2017/11/11,0.041
2017/11/12,0.37
2017/11/13,0.144
2017/11/14,1.67
2017/11/15,4.272
2017/11/16,3.145
2017/11/17,3.003
2017/11/18,0.318
2017/11/19,-0.889
2017/11/20,-0.27
2017/11/21,1.544
2017/11/22,2.523
2017/11/23,2.156
2017/11/24,1.24
2017/11/25,0.523
2017/11/26,0.514
2017/11/27,3.456
2017/11/28,4.988
2017/11/29,6.128
2017/11/30,4.253
2017/12/01,0.627
2017/12/02,-0.798
2017/12/03,0.791
2017/12/04,1.632
2017/12/05,2.053
2017/12/06,5.273
2017/12/07,1.89
2017/12/08,1.547
2017/12/09,1.605
2017/12/10,1.375
2017/12/11,2.909
2017/12/12,6.217
2017/12/13,7.404
2017/12/14,7.042
2017/12/15,4.669
2017/12/16,1.89
2017/12/17,0.245
2017/12/18,0.643
2017/12/19,3.05
2017/12/20,3.567
2017/12/21,3.982
2017/12/22,5.619
2017/12/23,1.927
2017/12/24,-3.55
2017/12/25,-6.506
2017/12/26,-5.173
2017/12/27,-2.394
2017/12/28,-0.476
2017/12/29,4.502
2017/12/30,7.688
2017/12/31,3.36
2018/01/01,0.197
2018/01/02,3.207
2018/01/03,4.538
2018/01/04,6.184
2018/01/05,4.912
2018/01/06,2.98
2018/01/07,1.4
2018/01/08,0.49
2018/01/09,2.352
2018/01/10,1.153
2018/01/11,0.824
2018/01/12,-0.554
2018/01/13,-0.227
2018/01/14,-0.729
2018/01/15,1.249
2018/01/16,3.027
2018/01/17,3.071
2018/01/18,1.859
2018/01/19,-2.042
2018/01/20,-5.994
2018/01/21,-2.657
2018/01/22,-3.281
2018/01/23,-4.486
2018/01/24,-5.337
2018/01/25,-6.93
2018/01/26,-4.344
2018/01/27,-3.465
2018/01/28,-3.367
2018/01/29,-1.534
2018/01/30,-0.593
2018/01/31,-0.379
2018/02/01,1.818
2018/02/02,2.428
2018/02/03,-0.759
2018/02/04,-1.648
2018/02/05,-1.591
2018/02/06,-0.649
2018/02/07,-1.189
2018/02/08,-3.744
2018/02/09,-3.591
2018/02/10,-1.992
2018/02/11,-1.476
2018/02/12,-0.148
2018/02/13,-1.362
2018/02/14,-1.061
2018/02/15,-0.591
2018/02/16,-2.515
2018/02/17,-3.507
2018/02/18,-3.04
2018/02/19,-1.024
2018/02/20,2.081
2018/02/21,2.205
2018/02/22,0.357
2018/02/23,-1.586
2018/02/24,-3.999
2018/02/25,-4.52
2018/02/26,-1.282
2018/02/27,0.448
2018/02/28,1.757
2018/03/01,1.486
2018/03/02,0.854
2018/03/03,-1.629
2018/03/04,-3.853
2018/03/05,-1.529
2018/03/06,1.616
2018/03/07,9.263
2018/03/08,4.606
2018/03/09,-0.11
2018/03/10,-3.397
2018/03/11,-5.628
2018/03/12,-5.437
2018/03/13,-2.711
2018/03/14,1.421
2018/03/15,1.477
2018/03/16,-0.721
2018/03/17,-2.598
2018/03/18,-2.327
2018/03/19,0.383
2018/03/20,0.319
2018/03/21,1.497
2018/03/22,0.048
2018/03/23,4.352
2018/03/24,3.773
2018/03/25,-2.147
2018/03/26,-3.32
2018/03/27,-3.395
2018/03/28,-3.867
2018/03/29,-2.216
2018/03/30,-0.015
2018/03/31,-1.318
2018/04/01,-3.336
2018/04/02,-2.68
2018/04/03,0.186
2018/04/04,0.981
2018/04/05,3.595
2018/04/06,2.949
2018/04/07,-0.092
2018/04/08,-0.595
2018/04/09,0.502
2018/04/10,0.102
2018/04/11,0.658
2018/04/12,2.783
2018/04/13,3.753
2018/04/14,1.252
2018/04/15,-0.726
2018/04/16,-1.069
2018/04/17,-0.702
2018/04/18,0.174
2018/04/19,2.234
2018/04/20,3.546
2018/04/21,3.145
2018/04/22,4.348
2018/04/23,5.124
2018/04/24,4.468
2018/04/25,1.889
2018/04/26,0.149
2018/04/27,-1.473
2018/04/28,-2.679
2018/04/29,-3.218
2018/04/30,-1.912
2018/05/01,-2.163
2018/05/02,0.068
2018/05/03,3.247
2018/05/04,18.887
2018/05/05,10.253
2018/05/06,1.5
2018/05/07,-1.376
2018/05/08,-1.577
2018/05/09,-1.937
2018/05/10,-1.708
2018/05/11,-1.518
2018/05/12,-1.526
2018/05/13,-2.295
2018/05/14,-1.436
2018/05/15,0.262
2018/05/16,1.441
2018/05/17,2.395
2018/05/18,2.044
2018/05/19,2.253
2018/05/20,0.867
2018/05/21,-0.571
2018/05/22,0.789
2018/05/23,0.825
2018/05/24,0.254
2018/05/25,-0.504
2018/05/26,-0.991
2018/05/27,-0.66
2018/05/28,0.615
2018/05/29,1.095
2018/05/30,0.414
2018/05/31,0.634
2018/06/01,-1.323
2018/06/02,-0.773
2018/06/03,-0.224
2018/06/04,-0.636
2018/06/05,-1.773
2018/06/06,-2.282
2018/06/07,-1.222
2018/06/08,-1.303
2018/06/09,0.38
2018/06/10,1.667
2018/06/11,0.953
2018/06/12,-1.292
2018/06/13,-2.551
2018/06/14,-2.817
2018/06/15,-0.568
2018/06/16,-2.42
2018/06/17,-2.723
2018/06/18,-2.568
2018/06/19,0.324
2018/06/20,3.17
2018/06/21,3.454
2018/06/22,3.546
2018/06/23,0.077
2018/06/24,-1.218
2018/06/25,5.447
2018/06/26,3.489
2018/06/27,0.783
2018/06/28,-1.199
2018/06/29,-1.216
2018/06/30,-6.117
2018/07/01,-11.224
2018/07/02,-12.56
2018/07/03,-11.213
2018/07/04,-9.299
2018/07/05,-5.012
2018/07/06,-4.435
2018/07/07,-3.815
2018/07/08,0.694
2018/07/09,4.589
2018/07/10,6.342
2018/07/11,5.07
2018/07/12,1.567
2018/07/13,-1.755
2018/07/14,-3.253
2018/07/15,-3.667
2018/07/16,3.916
2018/07/17,8.69
2018/07/18,13.705
2018/07/19,10.36
2018/07/20,4.791
2018/07/21,-0.739
2018/07/22,-0.521
2018/07/23,3.479
2018/07/24,6.324
2018/07/25,6.177
2018/07/26,2.834
2018/07/27,2.049
2018/07/28,-0.99
2018/07/29,-2.156
2018/07/30,-1.58
2018/07/31,-1.286
2018/08/01,-0.446
2018/08/02,-0.052
2018/08/03,1.089
2018/08/04,-0.119
2018/08/05,-2.177
2018/08/06,-2.143
2018/08/07,-2.644
2018/08/08,-4.202
2018/08/09,-5.873
2018/08/10,-4.03
2018/08/11,-0.093
2018/08/12,2.232
2018/08/13,2.961
2018/08/14,1.961
2018/08/15,0.72
2018/08/16,1.572
2018/08/17,0.309
2018/08/18,-1.077
2018/08/19,-2.024
2018/08/20,-0.861
2018/08/21,-2.203
2018/08/22,-2.142
2018/08/23,-2.432
2018/08/24,-0.693
2018/08/25,-0.216
2018/08/26,0.656
2018/08/27,1.985
2018/08/28,0.645
2018/08/29,-1.913
2018/08/30,-2.854
2018/08/31,-2.292
2018/09/01,0.265
2018/09/02,2.108
2018/09/03,2.791
2018/09/04,1.755
2018/09/05,0.918
2018/09/06,-0.898
2018/09/07,-1.165
2018/09/08,-1.424
2018/09/09,-1.315
2018/09/10,-1.458
2018/09/11,-2.893
2018/09/12,-3.303
2018/09/13,-2.292
2018/09/14,-2.444
2018/09/15,-4.538
2018/09/16,-5.611
2018/09/17,-2.527
2018/09/18,-1.693
2018/09/19,-1.869
2018/09/20,-0.933
2018/09/21,0.608
2018/09/22,-0.269
2018/09/23,-0.832
2018/09/24,-1.162
2018/09/25,-0.459
2018/09/26,-1.103
2018/09/27,-0.999
2018/09/28,-1.069
2018/09/29,-2.318
2018/09/30,-0.039
2018/10/01,-0.209
2018/10/02,-0.948
2018/10/03,3.553
2018/10/04,5.619
2018/10/05,7.57
2018/10/06,7.193
2018/10/07,2.251
2018/10/08,0.149
2018/10/09,-0.001
2018/10/10,-0.983
2018/10/11,-0.341
2018/10/12,-0.474
2018/10/13,-0.095
2018/10/14,-1.255
2018/10/15,-0.162
2018/10/16,1.293
2018/10/17,2.863
2018/10/18,1.761
2018/10/19,0.849
2018/10/20,-0.4
2018/10/21,-1.617
2018/10/22,0.192
2018/10/23,0.678
2018/10/24,0.842
2018/10/25,0.166
2018/10/26,0.111
2018/10/27,-0.871
2018/10/28,-2.745
2018/10/29,0.094
2018/10/30,2.496
2018/10/31,2.713
2018/11/01,0.811
2018/11/02,-2.174
2018/11/03,-3.857
2018/11/04,-3.619
2018/11/05,-1.318
2018/11/06,-0.094
2018/11/07,-1.036
2018/11/08,-1.809
2018/11/09,-0.145
2018/11/10,-0.223
2018/11/11,1.432
2018/11/12,1.775
2018/11/13,0.697
2018/11/14,0.91
2018/11/15,0.408
2018/11/16,-0.724
2018/11/17,-2.355
2018/11/18,-3.411
2018/11/19,2.388
2018/11/20,3.686
2018/11/21,1.154
2018/11/22,-0.745
2018/11/23,-1.533
2018/11/24,-3.06
2018/11/25,-2.456
2018/11/26,-0.999
2018/11/27,-0.493
2018/11/28,0.105
2018/11/29,-0.705
2018/11/30,0.047
2018/12/01,-1.192
2018/12/02,-2.038
2018/12/03,-1.175
2018/12/04,-0.909
2018/12/05,0.925
2018/12/06,1.286
2018/12/07,2.617
2018/12/08,4.535
2018/12/09,2.298
2018/12/10,0.907
2018/12/11,-0.792
2018/12/12,-1.132
2018/12/13,-1.278
2018/12/14,-1.138
2018/12/15,0.173
2018/12/16,0.931
2018/12/17,0.726
2018/12/18,-0.597
2018/12/19,0.464
2018/12/20,1.301
2018/12/21,0.848
2018/12/22,-1.997
2018/12/23,-1.853
2018/12/24,-0.224
2018/12/25,-0.013
2018/12/26,0.684
2018/12/27,1.353
2018/12/28,1.463
2018/12/29,1.932
2018/12/30,-0.614
2018/12/31,-0.982
2019/01/01,-2.331
2019/01/02,-0.462
2019/01/03,2.432
2019/01/04,1.499
2019/01/05,-0.403
2019/01/06,-1.105
2019/01/07,0.117
2019/01/08,1.34
2019/01/09,1.518
2019/01/10,0.956
2019/01/11,0.343
2019/01/12,-3.109
2019/01/13,-4.486
2019/01/14,1.016
2019/01/15,2.733
2019/01/16,0.438
2019/01/17,-1.126
2019/01/18,-1.559
2019/01/19,-2.166
2019/01/20,-2.698
2019/01/21,-1.768
2019/01/22,-1.467
2019/01/23,-0.238
2019/01/24,0.359
2019/01/25,0.57
2019/01/26,-1.39
2019/01/27,-1.06
2019/01/28,1.57
2019/01/29,2.04
2019/01/30,0.593
2019/01/31,-0.143
2019/02/01,-0.86
2019/02/02,-2.904
2019/02/03,-4.665
2019/02/04,-5.652
2019/02/05,-5.198
2019/02/06,-4.184
2019/02/07,-3.048
2019/02/08,0.046
2019/02/09,0.025
2019/02/10,-1.383
2019/02/11,-0.008
2019/02/12,1.008
2019/02/13,2.086
2019/02/14,2.678
2019/02/15,2.743
2019/02/16,1.424
2019/02/17,0.194
2019/02/18,3.288
2019/02/19,3.888
2019/02/20,2.584
2019/02/21,0.569
2019/02/22,-0.068
2019/02/23,-0.74
2019/02/24,-0.251
2019/02/25,-0.131
2019/02/26,0.61
2019/02/27,1.693
2019/02/28,1.225
2019/03/01,2.4
2019/03/02,1.402
2019/03/03,-0.553
2019/03/04,0.255
2019/03/05,1.689
2019/03/06,2.114
2019/03/07,1.739
2019/03/08,1.064
2019/03/09,0.887
2019/03/10,-1.869
2019/03/11,-2.275
2019/03/12,-0.405
2019/03/13,0.442
2019/03/14,0.68
2019/03/15,0.561
2019/03/16,-1.52
2019/03/17,-2.221
2019/03/18,0.435
2019/03/19,2.766
2019/03/20,3.385
2019/03/21,1.797
2019/03/22,0.947
2019/03/23,-0.297
2019/03/24,-1.227
2019/03/25,1.896
2019/03/26,3.105
2019/03/27,2.074
2019/03/28,1.349
2019/03/29,0.906
2019/03/30,0.03
2019/03/31,-0.899
2019/04/01,1.889
2019/04/02,5.958
2019/04/03,5.807
2019/04/04,2.819
2019/04/05,0.3
2019/04/06,-2.587
2019/04/07,-3.281
2019/04/08,-1.376
2019/04/09,0.427
2019/04/10,-0.014
2019/04/11,2.102
2019/04/12,4.267
2019/04/13,1.682
2019/04/14,-3.003
2019/04/15,-3.248
2019/04/16,-2.763
2019/04/17,-1.627
2019/04/18,0.001
2019/04/19,2.167
2019/04/20,7.129
2019/04/21,4.323
2019/04/22,1.453
2019/04/23,0.99
2019/04/24,-0.226
2019/04/25,-1.466
2019/04/26,-2.497
2019/04/27,-4.293
2019/04/28,-4.819
2019/04/29,-3.478
2019/04/30,-0.389
2019/05/01,1.668
