Date,sentbyaddress7sma
2019/10/19,188888
2019/10/20,189726
2019/10/21,190082
2019/10/22,189663
2019/10/23,189495
2019/10/24,189473
2019/10/25,188345
2019/10/26,189695
2019/10/27,189852
2019/10/28,191069
2019/10/29,191272
2019/10/30,191952
2019/10/31,192497
2019/11/01,191507
2019/11/02,186817
2019/11/03,185133
2019/11/04,183133
2019/11/05,186258
2019/11/06,186360
2019/11/07,196629
2019/11/08,196956
2019/11/09,196933
2019/11/10,199876
2019/11/11,202066
2019/11/12,201579
2019/11/13,203366
2019/11/14,192689
2019/11/15,191329
2019/11/16,191301
2019/11/17,190804
2019/11/18,190114
2019/11/19,187502
2019/11/20,184623
2019/11/21,187473
2019/11/22,193072
2019/11/23,193772
2019/11/24,190109
2019/11/25,190380
2019/11/26,188166
2019/11/27,186076
2019/11/28,180213
2019/11/29,175479
2019/11/30,173328
2019/12/01,175267
2019/12/02,176489
2019/12/03,176445
2019/12/04,177693
2019/12/05,179075
2019/12/06,175730
2019/12/07,173423
2019/12/08,167802
2019/12/09,166156
2019/12/10,166165
2019/12/11,165891
2019/12/12,164989
2019/12/13,165699
2019/12/14,166836
2019/12/15,170285
2019/12/16,168433
2019/12/17,167282
2019/12/18,167365
2019/12/19,167929
2019/12/20,167606
2019/12/21,169037
2019/12/22,168185
2019/12/23,167441
2019/12/24,166055
2019/12/25,161988
2019/12/26,160550
2019/12/27,158824
2019/12/28,157136
2019/12/29,155824
2019/12/30,155647
2019/12/31,154240
2020/01/01,150098
2020/01/02,145521
2020/01/03,145563
2020/01/04,146614
2020/01/05,147799
2020/01/06,147453
2020/01/07,150825
2020/01/08,159857
2020/01/09,166435
2020/01/10,167285
2020/01/11,167247
2020/01/12,166661
2020/01/13,164417
2020/01/14,167271
2020/01/15,169231
2020/01/16,173922
2020/01/17,176778
2020/01/18,180796
2020/01/19,185838
2020/01/20,187941
2020/01/21,184201
2020/01/22,177357
2020/01/23,171788
2020/01/24,164206
2020/01/25,154596
2020/01/26,145990
2020/01/27,140994
2020/01/28,137957
2020/01/29,137945
2020/01/30,134577
2020/01/31,138163
2020/02/01,143359
2020/02/02,147585
2020/02/03,154807
2020/02/04,155905
2020/02/05,160250
2020/02/06,164406
2020/02/07,168499
2020/02/08,175667
2020/02/09,184176
2020/02/10,185194
2020/02/11,193446
2020/02/12,203527
2020/02/13,211480
2020/02/14,215508
2020/02/15,216399
2020/02/16,215122
2020/02/17,217059
2020/02/18,217555
2020/02/19,210163
2020/02/20,204644
2020/02/21,203552
2020/02/22,202864
2020/02/23,205402
2020/02/24,206635
2020/02/25,202234
2020/02/26,201470
2020/02/27,202995
2020/02/28,202123
2020/02/29,199295
2020/03/01,192582
2020/03/02,191577
2020/03/03,190728
2020/03/04,190225
2020/03/05,191164
2020/03/06,189812
2020/03/07,189101
2020/03/08,190074
2020/03/09,189913
2020/03/10,192238
2020/03/11,192263
2020/03/12,187669
2020/03/13,191155
2020/03/14,193179
2020/03/15,194236
2020/03/16,194778
2020/03/17,197383
2020/03/18,204375
2020/03/19,220119
2020/03/20,226268
2020/03/21,247219
2020/03/22,256971
2020/03/23,264332
2020/03/24,270495
2020/03/25,269172
2020/03/26,262301
2020/03/27,260355
2020/03/28,239847
2020/03/29,229863
2020/03/30,221814
2020/03/31,213887
2020/04/01,209263
2020/04/02,204274
2020/04/03,199098
2020/04/04,197130
2020/04/05,196374
2020/04/06,196662
2020/04/07,199008
2020/04/08,211505
2020/04/09,212605
2020/04/10,213571
2020/04/11,216101
2020/04/12,221762
2020/04/13,225615
2020/04/14,233361
2020/04/15,227569
2020/04/16,229302
2020/04/17,233726
2020/04/18,241740
2020/04/19,245857
2020/04/20,249055
2020/04/21,244757
2020/04/22,242381
2020/04/23,246039
2020/04/24,247877
2020/04/25,245537
2020/04/26,244535
2020/04/27,243718
2020/04/28,245180
2020/04/29,249958
2020/04/30,251507
2020/05/01,250977
2020/05/02,253456
2020/05/03,258228
2020/05/04,255941
2020/05/05,253563
2020/05/06,252021
2020/05/07,250029
2020/05/08,250234
2020/05/09,252879
2020/05/10,251350
2020/05/11,254763
2020/05/12,256315
2020/05/13,252038
2020/05/14,248105
2020/05/15,246510
2020/05/16,242068
2020/05/17,237952
2020/05/18,235514
2020/05/19,236567
2020/05/20,239525
2020/05/21,242506
2020/05/22,243550
2020/05/23,246404
2020/05/24,246981
2020/05/25,246442
2020/05/26,246753
2020/05/27,249190
2020/05/28,252527
2020/05/29,259655
2020/05/30,261958
2020/05/31,266459
2020/06/01,272467
2020/06/02,280449
2020/06/03,283416
2020/06/04,286832
2020/06/05,282227
2020/06/06,278354
2020/06/07,274144
2020/06/08,273223
2020/06/09,271189
2020/06/10,271289
2020/06/11,269786
2020/06/12,274104
2020/06/13,279006
2020/06/14,283000
2020/06/15,284061
2020/06/16,282987
2020/06/17,282946
2020/06/18,287505
2020/06/19,287097
2020/06/20,290408
2020/06/21,294965
2020/06/22,299852
2020/06/23,305739
2020/06/24,310516
2020/06/25,309926
2020/06/26,312248
2020/06/27,313073
2020/06/28,317469
2020/06/29,326192
2020/06/30,328527
2020/07/01,331667
2020/07/02,335371
2020/07/03,335796
2020/07/04,336481
2020/07/05,330000
2020/07/06,320070
2020/07/07,318114
2020/07/08,316776
2020/07/09,315725
2020/07/10,315124
2020/07/11,315316
2020/07/12,318714
2020/07/13,323423
2020/07/14,323307
2020/07/15,327477
2020/07/16,325961
2020/07/17,325911
2020/07/18,321760
2020/07/19,322359
2020/07/20,321141
2020/07/21,315837
2020/07/22,309941
2020/07/23,311041
2020/07/24,310206
2020/07/25,315436
2020/07/26,318365
2020/07/27,320919
2020/07/28,334258
2020/07/29,335593
2020/07/30,337110
2020/07/31,341306
2020/08/01,345317
2020/08/02,346739
2020/08/03,347059
2020/08/04,343654
2020/08/05,349810
2020/08/06,355756
2020/08/07,357793
2020/08/08,355330
2020/08/09,351818
2020/08/10,346688
2020/08/11,338427
2020/08/12,320195
2020/08/13,305516
2020/08/14,296570
2020/08/15,292669
2020/08/16,292381
2020/08/17,290425
2020/08/18,288698
2020/08/19,298283
2020/08/20,302629
2020/08/21,308053
2020/08/22,305594
2020/08/23,306118
2020/08/24,307485
2020/08/25,308097
2020/08/26,308886
2020/08/27,309506
2020/08/28,303808
2020/08/29,299579
2020/08/30,287283
2020/08/31,281395
2020/09/01,274837
2020/09/02,264550
2020/09/03,255652
2020/09/04,256938
2020/09/05,251405
2020/09/06,256426
2020/09/07,256403
2020/09/08,257646
2020/09/09,257653
2020/09/10,255492
2020/09/11,246045
2020/09/12,247363
2020/09/13,241056
2020/09/14,235387
2020/09/15,234630
2020/09/16,233980
2020/09/17,249597
2020/09/18,263349
2020/09/19,271910
2020/09/20,286945
2020/09/21,298948
2020/09/22,302945
2020/09/23,311345
2020/09/24,307167
2020/09/25,300699
2020/09/26,299061
2020/09/27,292276
2020/09/28,288146
2020/09/29,288737
2020/09/30,287644
2020/10/01,283397
2020/10/02,282478
2020/10/03,278695
2020/10/04,277847
2020/10/05,272828
2020/10/06,269912
2020/10/07,268546
2020/10/08,267324
2020/10/09,270334
2020/10/10,275525
2020/10/11,277621
2020/10/12,283600
2020/10/13,292009
2020/10/14,297460
2020/10/15,322284
2020/10/16,337586
2020/10/17,346323
2020/10/18,348001
2020/10/19,351731
2020/10/20,349169
2020/10/21,351907
2020/10/22,340457
2020/10/23,332711
2020/10/24,327640
2020/10/25,324627
2020/10/26,322044
2020/10/27,321249
2020/10/28,319952
2020/10/29,309605
2020/10/30,304231
2020/10/31,306082
2020/11/01,310486
2020/11/02,314690
2020/11/03,317955
2020/11/04,326317
2020/11/05,332678
2020/11/06,340939
2020/11/07,343742
2020/11/08,345557
2020/11/09,348480
2020/11/10,349609
2020/11/11,343698
2020/11/12,341612
2020/11/13,337355
2020/11/14,336629
2020/11/15,335386
2020/11/16,332869
2020/11/17,334340
2020/11/18,331576
2020/11/19,332167
2020/11/20,333918
2020/11/21,337083
2020/11/22,344088
2020/11/23,348922
2020/11/24,350305
2020/11/25,358194
2020/11/26,357539
2020/11/27,359416
2020/11/28,353983
2020/11/29,354250
2020/11/30,349986
2020/12/01,348187
2020/12/02,339115
2020/12/03,338767
2020/12/04,333175
2020/12/05,331506
2020/12/06,322770
2020/12/07,319249
2020/12/08,315938
2020/12/09,315988
2020/12/10,312790
2020/12/11,311742
2020/12/12,314618
2020/12/13,322041
2020/12/14,330092
2020/12/15,334751
2020/12/16,345037
2020/12/17,362731
2020/12/18,372005
2020/12/19,379284
2020/12/20,374365
2020/12/21,366457
2020/12/22,361451
2020/12/23,357264
2020/12/24,343444
2020/12/25,334078
2020/12/26,324287
2020/12/27,326027
2020/12/28,331719
2020/12/29,336024
2020/12/30,334401
2020/12/31,334713
2021/01/01,339964
2021/01/02,339596
2021/01/03,343664
2021/01/04,344983
2021/01/05,348960
2021/01/06,355903
2021/01/07,369176
2021/01/08,374803
2021/01/09,388191
2021/01/10,393972
2021/01/11,396293
2021/01/12,392910
2021/01/13,386220
2021/01/14,378859
2021/01/15,378793
2021/01/16,374546
2021/01/17,368492
2021/01/18,367375
2021/01/19,371944
2021/01/20,375742
2021/01/21,370987
2021/01/22,362620
2021/01/23,357887
2021/01/24,355084
2021/01/25,350928
2021/01/26,348050
2021/01/27,339573
2021/01/28,341916
2021/01/29,349487
2021/01/30,352953
2021/01/31,355275
2021/02/01,358251
2021/02/02,359810
2021/02/03,370823
2021/02/04,374212
2021/02/05,370777
2021/02/06,368205
2021/02/07,368938
2021/02/08,370078
2021/02/09,370486
2021/02/10,367498
2021/02/11,368445
2021/02/12,370548
2021/02/13,370934
2021/02/14,369149
2021/02/15,363762
2021/02/16,362230
2021/02/17,362052
2021/02/18,360599
2021/02/19,363179
2021/02/20,368147
2021/02/21,372032
2021/02/22,375172
2021/02/23,371228
2021/02/24,370847
2021/02/25,368749
2021/02/26,365420
2021/02/27,361464
2021/02/28,358222
2021/03/01,360202
2021/03/02,367127
2021/03/03,365434
2021/03/04,366830
2021/03/05,360945
2021/03/06,357902
2021/03/07,353742
2021/03/08,351128
2021/03/09,350300
2021/03/10,355293
2021/03/11,357874
2021/03/12,366759
2021/03/13,371701
2021/03/14,380806
2021/03/15,385568
2021/03/16,385410
2021/03/17,381769
2021/03/18,378961
2021/03/19,377580
2021/03/20,376833
2021/03/21,371907
2021/03/22,368734
2021/03/23,371136
2021/03/24,373921
2021/03/25,378798
2021/03/26,380418
2021/03/27,381174
2021/03/28,382988
2021/03/29,385708
2021/03/30,382914
2021/03/31,382118
2021/04/01,381867
2021/04/02,387635
2021/04/03,388837
2021/04/04,390380
2021/04/05,391141
2021/04/06,394901
2021/04/07,395754
2021/04/08,394907
2021/04/09,388846
2021/04/10,392674
2021/04/11,395897
2021/04/12,401105
2021/04/13,402687
2021/04/14,410494
2021/04/15,407580
2021/04/16,414471
2021/04/17,417865
2021/04/18,420291
2021/04/19,424817
2021/04/20,432479
2021/04/21,441388
2021/04/22,460377
2021/04/23,465919
2021/04/24,473177
2021/04/25,489230
2021/04/26,497391
2021/04/27,500071
2021/04/28,498055
2021/04/29,496839
2021/04/30,494082
2021/05/01,494882
2021/05/02,482663
2021/05/03,475964
2021/05/04,476890
2021/05/05,477663
2021/05/06,476982
2021/05/07,480017
2021/05/08,476433
2021/05/09,490411
2021/05/10,490431
2021/05/11,486411
2021/05/12,480231
2021/05/13,483809
2021/05/14,486920
2021/05/15,487371
2021/05/16,474666
2021/05/17,473558
2021/05/18,469324
2021/05/19,462414
2021/05/20,453838
2021/05/21,443077
2021/05/22,429028
2021/05/23,414841
2021/05/24,405094
2021/05/25,401598
2021/05/26,403314
2021/05/27,400089
2021/05/28,395092
2021/05/29,402881
2021/05/30,415881
2021/05/31,420213
2021/06/01,420108
2021/06/02,422049
2021/06/03,426304
2021/06/04,435202
2021/06/05,435876
2021/06/06,433301
2021/06/07,431688
2021/06/08,426527
2021/06/09,419355
2021/06/10,407293
2021/06/11,393786
2021/06/12,384484
2021/06/13,381431
2021/06/14,377983
2021/06/15,379942
2021/06/16,380823
2021/06/17,378669
2021/06/18,377774
2021/06/19,371344
2021/06/20,361175
2021/06/21,356974
2021/06/22,356289
2021/06/23,357109
2021/06/24,362646
2021/06/25,368080
2021/06/26,375791
2021/06/27,378858
2021/06/28,385670
2021/06/29,390712
2021/06/30,392195
2021/07/01,392668
2021/07/02,391699
2021/07/03,388484
2021/07/04,388723
2021/07/05,384166
2021/07/06,376491
2021/07/07,372522
2021/07/08,366711
2021/07/09,363857
2021/07/10,361858
2021/07/11,360036
2021/07/12,357518
2021/07/13,354929
2021/07/14,352275
2021/07/15,352458
2021/07/16,350919
2021/07/17,352516
2021/07/18,352361
2021/07/19,353241
2021/07/20,356094
2021/07/21,359584
2021/07/22,360691
2021/07/23,364882
2021/07/24,372675
2021/07/25,375424
2021/07/26,379831
2021/07/27,384857
2021/07/28,388832
2021/07/29,393715
2021/07/30,396413
2021/07/31,394384
2021/08/01,396919
2021/08/02,401187
2021/08/03,396982
2021/08/04,391846
2021/08/05,382495
2021/08/06,377916
2021/08/07,372562
2021/08/08,369716
2021/08/09,359994
2021/08/10,357347
2021/08/11,355355
2021/08/12,355700
2021/08/13,352287
2021/08/14,349385
2021/08/15,345725
2021/08/16,349154
2021/08/17,350900
2021/08/18,350501
2021/08/19,357287
2021/08/20,363114
2021/08/21,367743
2021/08/22,370250
2021/08/23,368228
2021/08/24,364973
2021/08/25,360006
2021/08/26,350142
2021/08/27,338777
2021/08/28,333256
2021/08/29,329699
2021/08/30,325895
2021/08/31,326869
2021/09/01,332137
2021/09/02,338009
2021/09/03,340770
2021/09/04,341537
2021/09/05,341258
2021/09/06,342043
2021/09/07,345343
2021/09/08,342455
2021/09/09,339601
2021/09/10,348007
2021/09/11,365576
2021/09/12,376081
2021/09/13,393803
2021/09/14,396814
2021/09/15,404598
2021/09/16,408185
2021/09/17,404932
2021/09/18,391046
2021/09/19,384174
2021/09/20,364251
2021/09/21,359028
2021/09/22,354850
2021/09/23,353172
2021/09/24,348548
2021/09/25,347156
2021/09/26,342256
2021/09/27,342512
2021/09/28,336463
2021/09/29,332387
2021/09/30,326529
2021/10/01,328998
2021/10/02,328370
2021/10/03,332611
2021/10/04,330963
2021/10/05,339615
2021/10/06,347842
2021/10/07,364413
2021/10/08,373601
2021/10/09,379280
2021/10/10,382007
2021/10/11,389703
2021/10/12,388536
2021/10/13,382857
2021/10/14,373583
2021/10/15,368194
2021/10/16,367517
2021/10/17,368768
2021/10/18,370082
2021/10/19,374831
2021/10/20,384565
2021/10/21,390817
2021/10/22,395791
2021/10/23,403164
2021/10/24,409533
2021/10/25,413394
2021/10/26,415191
2021/10/27,413572
2021/10/28,423136
2021/10/29,431082
2021/10/30,429790
2021/10/31,428251
2021/11/01,430731
2021/11/02,435736
2021/11/03,443314
2021/11/04,437814
2021/11/05,432096
2021/11/06,430366
2021/11/07,432574
2021/11/08,434533
2021/11/09,429808
2021/11/10,430543
2021/11/11,431825
2021/11/12,435414
2021/11/13,440492
2021/11/14,444201
2021/11/15,439567
2021/11/16,438668
2021/11/17,442892
2021/11/18,435386
2021/11/19,430266
2021/11/20,417691
2021/11/21,414670
2021/11/22,408695
2021/11/23,405395
2021/11/24,392636
2021/11/25,392123
2021/11/26,390095
2021/11/27,390544
2021/11/28,379392
2021/11/29,384161
2021/11/30,387847
2021/12/01,383956
2021/12/02,385442
2021/12/03,381350
2021/12/04,380525
2021/12/05,421644
2021/12/06,421464
2021/12/07,418819
2021/12/08,427942
2021/12/09,427889
2021/12/10,432873
2021/12/11,436832
2021/12/12,401801
2021/12/13,403386
2021/12/14,403575
2021/12/15,397556
2021/12/16,397492
2021/12/17,398082
2021/12/18,396481
2021/12/19,394341
2021/12/20,392599
2021/12/21,389568
2021/12/22,393212
2021/12/23,392365
2021/12/24,396286
2021/12/25,406538
2021/12/26,409654
2021/12/27,410053
2021/12/28,412390
2021/12/29,404967
2021/12/30,405250
2021/12/31,396382
2022/01/01,388631
2022/01/02,381346
2022/01/03,377775
2022/01/04,376905
2022/01/05,378335
2022/01/06,376772
2022/01/07,377220
2022/01/08,375265
2022/01/09,373604
2022/01/10,368853
2022/01/11,368845
2022/01/12,375876
2022/01/13,381085
2022/01/14,382929
2022/01/15,385605
2022/01/16,392746
2022/01/17,399479
2022/01/18,398211
2022/01/19,391687
2022/01/20,385768
2022/01/21,379520
2022/01/22,376093
2022/01/23,370694
2022/01/24,365501
2022/01/25,362896
2022/01/26,356966
2022/01/27,350110
2022/01/28,351166
2022/01/29,348968
2022/01/30,353101
2022/01/31,358087
2022/02/01,361227
2022/02/02,364661
2022/02/03,367193
2022/02/04,372045
2022/02/05,382714
2022/02/06,387865
2022/02/07,387626
2022/02/08,389919
2022/02/09,394565
2022/02/10,402804
2022/02/11,405652
2022/02/12,401505
2022/02/13,401736
2022/02/14,405768
2022/02/15,406309
2022/02/16,402315
2022/02/17,396237
2022/02/18,385702
2022/02/19,380659
2022/02/20,375954
2022/02/21,366338
2022/02/22,359821
2022/02/23,359179
2022/02/24,360770
2022/02/25,368451
2022/02/26,376224
2022/02/27,377817
2022/02/28,381902
2022/03/01,387764
2022/03/02,394355
2022/03/03,398367
2022/03/04,399772
2022/03/05,394260
2022/03/06,395588
2022/03/07,400075
2022/03/08,410103
2022/03/09,414001
2022/03/10,429294
2022/03/11,429584
2022/03/12,434333
2022/03/13,431251
2022/03/14,428214
2022/03/15,426084
2022/03/16,435305
2022/03/17,417692
2022/03/18,433839
2022/03/19,433788
2022/03/20,437510
2022/03/21,446019
2022/03/22,450040
2022/03/23,437728
2022/03/24,439081
2022/03/25,422302
2022/03/26,422172
2022/03/27,421334
2022/03/28,416093
2022/03/29,405952
2022/03/30,401409
2022/03/31,399733
2022/04/01,396234
2022/04/02,387233
2022/04/03,378133
2022/04/04,367526
2022/04/05,358789
2022/04/06,353548
2022/04/07,347510
2022/04/08,342873
2022/04/09,345825
2022/04/10,351338
2022/04/11,355554
2022/04/12,355840
2022/04/13,352235
2022/04/14,356036
2022/04/15,359345
2022/04/16,358240
2022/04/17,354606
2022/04/18,355154
2022/04/19,371237
2022/04/20,391684
2022/04/21,388842
2022/04/22,391168
2022/04/23,390318
2022/04/24,394306
2022/04/25,395617
2022/04/26,383068
2022/04/27,370341
2022/04/28,374350
2022/04/29,373744
2022/04/30,378722
2022/05/01,373265
2022/05/02,366657
2022/05/03,359460
2022/05/04,356609
2022/05/05,359528
2022/05/06,357820
2022/05/07,352701
2022/05/08,359004
2022/05/09,366647
2022/05/10,376720
2022/05/11,373197
2022/05/12,381371
2022/05/13,399155
2022/05/14,402097
2022/05/15,400259
2022/05/16,401628
2022/05/17,399053
2022/05/18,412624
2022/05/19,399743
2022/05/20,381086
2022/05/21,380618
2022/05/22,378269
2022/05/23,372614
2022/05/24,371516
2022/05/25,358366
2022/05/26,349590
2022/05/27,344956
2022/05/28,344335
2022/05/29,344820
2022/05/30,338749
2022/05/31,339850
2022/06/01,338704
2022/06/02,337389
2022/06/03,334417
2022/06/04,323881
2022/06/05,314694
2022/06/06,316410
2022/06/07,306878
2022/06/08,300825
2022/06/09,302426
2022/06/10,307488
2022/06/11,312879
2022/06/12,315419
2022/06/13,313965
2022/06/14,314708
2022/06/15,318080
2022/06/16,323242
2022/06/17,327566
2022/06/18,325399
2022/06/19,327929
2022/06/20,330956
2022/06/21,332725
2022/06/22,333216
2022/06/23,328348
2022/06/24,322823
2022/06/25,318103
2022/06/26,310508
2022/06/27,309330
2022/06/28,305992
2022/06/29,304009
2022/06/30,303730
2022/07/01,308372
2022/07/02,322657
2022/07/03,334120
2022/07/04,338722
2022/07/05,346526
2022/07/06,355131
2022/07/07,364140
2022/07/08,363947
2022/07/09,361818
2022/07/10,364734
2022/07/11,363512
2022/07/12,362474
2022/07/13,365602
2022/07/14,369953
2022/07/15,380283
2022/07/16,395106
2022/07/17,405052
2022/07/18,411076
2022/07/19,414571
2022/07/20,414968
2022/07/21,414823
2022/07/22,412720
2022/07/23,400163
2022/07/24,390793
2022/07/25,406502
2022/07/26,490592
2022/07/27,493589
2022/07/28,490980
2022/07/29,490249
2022/07/30,495232
2022/07/31,500936
2022/08/01,509080
2022/08/02,432443
2022/08/03,438059
2022/08/04,485309
2022/08/05,488355
2022/08/06,491276
2022/08/07,494380
2022/08/08,471588
2022/08/09,464782
2022/08/10,455553
2022/08/11,403807
2022/08/12,396573
2022/08/13,388521
2022/08/14,378874
2022/08/15,373703
2022/08/16,374621
2022/08/17,375896
2022/08/18,382824
2022/08/19,379468
2022/08/20,375457
2022/08/21,376413
2022/08/22,375012
2022/08/23,370588
2022/08/24,365173
2022/08/25,360358
2022/08/26,357999
2022/08/27,358423
2022/08/28,353824
2022/08/29,352592
2022/08/30,349022
2022/08/31,345256
2022/09/01,342845
2022/09/02,346830
2022/09/03,352060
2022/09/04,368060
2022/09/05,375486
2022/09/06,380738
2022/09/07,382737
2022/09/08,385203
2022/09/09,386144
2022/09/10,380886
2022/09/11,365986
2022/09/12,359221
2022/09/13,360004
2022/09/14,367214
2022/09/15,376029
2022/09/16,384849
2022/09/17,414645
2022/09/18,420638
2022/09/19,424615
2022/09/20,425623
2022/09/21,421096
2022/09/22,413577
2022/09/23,406800
2022/09/24,386876
2022/09/25,385704
2022/09/26,388932
2022/09/27,399562
2022/09/28,399048
2022/09/29,399845
2022/09/30,396795
2022/10/01,387479
2022/10/02,383506
2022/10/03,375893
2022/10/04,362385
2022/10/05,365862
2022/10/06,371354
2022/10/07,376738
2022/10/08,389199
2022/10/09,405481
2022/10/10,422855
2022/10/11,435103
2022/10/12,439553
2022/10/13,432958
2022/10/14,425457
2022/10/15,417089
2022/10/16,399263
2022/10/17,381464
2022/10/18,363759
2022/10/19,352308
2022/10/20,351544
2022/10/21,352794
2022/10/22,343258
2022/10/23,342091
2022/10/24,343853
2022/10/25,346772
2022/10/26,352380
2022/10/27,354159
2022/10/28,349558
2022/10/29,350952
2022/10/30,349424
2022/10/31,348648
2022/11/01,351673
2022/11/02,344681
2022/11/03,340399
2022/11/04,337840
2022/11/05,336965
2022/11/06,332824
2022/11/07,333721
2022/11/08,329834
2022/11/09,335397
2022/11/10,333753
2022/11/11,335999
2022/11/12,336010
2022/11/13,337045
2022/11/14,335953
2022/11/15,340935
2022/11/16,340761
2022/11/17,346399
2022/11/18,349235
2022/11/19,348149
2022/11/20,346220
2022/11/21,339639
2022/11/22,330404
2022/11/23,326819
2022/11/24,325001
2022/11/25,330127
2022/11/26,335439
2022/11/27,340141
2022/11/28,358239
2022/11/29,368810
