Date,transactionvalue90emaUSD
2017/07/19,13018
2017/07/20,13124
2017/07/21,13278
2017/07/22,13096
2017/07/23,12941
2017/07/24,13051
2017/07/25,13206
2017/07/26,13290
2017/07/27,13413
2017/07/28,13548
2017/07/29,13710
2017/07/30,13709
2017/07/31,13559
2017/08/01,13469
2017/08/02,13362
2017/08/03,13225
2017/08/04,13083
2017/08/05,12978
2017/08/06,12880
2017/08/07,12800
2017/08/08,12731
2017/08/09,12711
2017/08/10,12886
2017/08/11,13466
2017/08/12,13733
2017/08/13,14025
2017/08/14,14106
2017/08/15,14093
2017/08/16,14024
2017/08/17,13952
2017/08/18,13878
2017/08/19,13773
2017/08/20,13680
2017/08/21,13602
2017/08/22,13516
2017/08/23,13463
2017/08/24,13405
2017/08/25,13324
2017/08/26,13158
2017/08/27,13316
2017/08/28,13607
2017/08/29,13731
2017/08/30,14174
2017/08/31,14227
2017/09/01,14257
2017/09/02,14271
2017/09/03,14226
2017/09/04,14170
2017/09/05,14094
2017/09/06,14023
2017/09/07,13902
2017/09/08,13797
2017/09/09,13836
2017/09/10,13870
2017/09/11,13833
2017/09/12,13778
2017/09/13,13636
2017/09/14,13555
2017/09/15,13466
2017/09/16,13321
2017/09/17,13256
2017/09/18,13287
2017/09/19,13270
2017/09/20,13164
2017/09/21,13052
2017/09/22,12943
2017/09/23,12832
2017/09/24,12696
2017/09/25,12590
2017/09/26,12492
2017/09/27,12408
2017/09/28,12331
2017/09/29,12221
2017/09/30,12095
2017/10/01,11934
2017/10/02,11822
2017/10/03,12005
2017/10/04,12054
2017/10/05,11981
2017/10/06,11911
2017/10/07,11824
2017/10/08,11760
2017/10/09,11710
2017/10/10,11660
2017/10/11,11593
2017/10/12,11539
2017/10/13,11548
2017/10/14,11521
2017/10/15,11471
2017/10/16,11355
2017/10/17,11262
2017/10/18,11222
2017/10/19,11145
2017/10/20,11040
2017/10/21,10945
2017/10/22,10843
2017/10/23,10776
2017/10/24,10709
2017/10/25,10617
2017/10/26,10520
2017/10/27,10289
2017/10/28,10063
2017/10/29,9842
2017/10/30,9625
2017/10/31,9414
2017/11/01,9382
2017/11/02,9360
2017/11/03,9321
2017/11/04,9256
2017/11/05,9177
2017/11/06,9099
2017/11/07,9009
2017/11/08,8967
2017/11/09,9046
2017/11/10,9049
2017/11/11,9065
2017/11/12,9135
2017/11/13,9109
2017/11/14,9074
2017/11/15,9102
2017/11/16,9127
2017/11/17,9148
2017/11/18,9151
2017/11/19,9163
2017/11/20,9213
2017/11/21,9261
2017/11/22,9303
2017/11/23,9362
2017/11/24,9404
2017/11/25,9493
2017/11/26,9575
2017/11/27,9704
2017/11/28,9883
2017/11/29,10096
2017/11/30,10251
2017/12/01,10359
2017/12/02,10495
2017/12/03,10579
2017/12/04,10646
2017/12/05,10556
2017/12/06,10498
2017/12/07,10422
2017/12/08,10310
2017/12/09,10181
2017/12/10,10045
2017/12/11,9906
2017/12/12,9872
2017/12/13,9826
2017/12/14,9811
2017/12/15,9760
2017/12/16,9686
2017/12/17,9618
2017/12/18,9549
2017/12/19,9526
2017/12/20,9548
2017/12/21,9558
2017/12/22,9543
2017/12/23,9500
2017/12/24,9434
2017/12/25,9357
2017/12/26,9330
2017/12/27,9308
2017/12/28,9311
2017/12/29,9325
2017/12/30,9342
2017/12/31,9289
2018/01/01,9234
2018/01/02,9258
2018/01/03,9275
2018/01/04,9385
2018/01/05,9492
2018/01/06,9559
2018/01/07,9603
2018/01/08,9708
2018/01/09,9838
2018/01/10,10050
2018/01/11,10192
2018/01/12,10272
2018/01/13,10288
2018/01/14,10744
2018/01/15,10793
2018/01/16,10854
2018/01/17,10878
2018/01/18,10902
2018/01/19,10865
2018/01/20,10822
2018/01/21,10761
2018/01/22,10733
2018/01/23,10698
2018/01/24,10673
2018/01/25,10561
2018/01/26,10570
2018/01/27,10521
2018/01/28,10505
2018/01/29,10497
2018/01/30,10501
2018/01/31,10497
2018/02/01,10467
2018/02/02,10469
2018/02/03,10400
2018/02/04,10298
2018/02/05,10212
2018/02/06,10137
2018/02/07,10066
2018/02/08,9940
2018/02/09,9841
2018/02/10,9755
2018/02/11,9635
2018/02/12,9529
2018/02/13,9480
2018/02/14,9400
2018/02/15,9338
2018/02/16,9260
2018/02/17,9172
2018/02/18,9084
2018/02/19,8982
2018/02/20,8888
2018/02/21,8791
2018/02/22,8733
2018/02/23,8622
2018/02/24,8506
2018/02/25,8369
2018/02/26,8248
2018/02/27,8110
2018/02/28,7974
2018/03/01,7846
2018/03/02,7713
2018/03/03,7573
2018/03/04,7438
2018/03/05,7315
2018/03/06,7204
2018/03/07,7089
2018/03/08,6973
2018/03/09,6862
2018/03/10,6742
2018/03/11,6621
2018/03/12,6511
2018/03/13,6427
2018/03/14,6328
2018/03/15,6227
2018/03/16,6118
2018/03/17,6011
2018/03/18,5925
2018/03/19,5834
2018/03/20,5741
2018/03/21,5647
2018/03/22,5553
2018/03/23,5465
2018/03/24,5368
2018/03/25,5272
2018/03/26,5190
2018/03/27,5119
2018/03/28,5049
2018/03/29,4978
2018/03/30,4900
2018/03/31,4815
2018/04/01,4729
2018/04/02,4645
2018/04/03,4566
2018/04/04,4487
2018/04/05,4404
2018/04/06,4324
2018/04/07,4243
2018/04/08,4168
2018/04/09,4099
2018/04/10,4028
2018/04/11,3962
2018/04/12,3908
2018/04/13,3856
2018/04/14,3788
2018/04/15,3727
2018/04/16,3669
2018/04/17,3610
2018/04/18,3559
2018/04/19,3507
2018/04/20,3464
2018/04/21,3418
2018/04/22,3366
2018/04/23,3346
2018/04/24,3323
2018/04/25,3294
2018/04/26,3258
2018/04/27,3226
2018/04/28,3190
2018/04/29,3153
2018/04/30,3122
2018/05/01,3092
2018/05/02,3074
2018/05/03,3062
2018/05/04,3039
2018/05/05,3012
2018/05/06,2984
2018/05/07,2979
2018/05/08,2956
2018/05/09,2935
2018/05/10,2912
2018/05/11,2889
2018/05/12,2856
2018/05/13,2817
2018/05/14,2798
2018/05/15,2777
2018/05/16,2748
2018/05/17,2719
2018/05/18,2689
2018/05/19,2652
2018/05/20,2619
2018/05/21,2594
2018/05/22,2577
2018/05/23,2565
2018/05/24,2542
2018/05/25,2516
2018/05/26,2484
2018/05/27,2461
2018/05/28,2445
2018/05/29,2424
2018/05/30,2404
2018/05/31,2385
2018/06/01,2374
2018/06/02,2344
2018/06/03,2311
2018/06/04,2294
2018/06/05,2278
2018/06/06,2267
2018/06/07,2255
2018/06/08,2248
2018/06/09,2219
2018/06/10,2199
2018/06/11,2183
2018/06/12,2180
2018/06/13,2186
2018/06/14,2196
2018/06/15,2199
2018/06/16,2179
2018/06/17,2151
2018/06/18,2129
2018/06/19,2111
2018/06/20,2095
2018/06/21,2078
2018/06/22,2066
2018/06/23,2040
2018/06/24,2024
2018/06/25,2009
2018/06/26,1991
2018/06/27,1971
2018/06/28,1951
2018/06/29,1935
2018/06/30,1912
2018/07/01,1886
2018/07/02,1874
2018/07/03,1866
2018/07/04,1860
2018/07/05,1852
2018/07/06,1847
2018/07/07,1830
2018/07/08,1811
2018/07/09,1800
2018/07/10,1788
2018/07/11,1770
2018/07/12,1753
2018/07/13,1736
2018/07/14,1715
2018/07/15,1694
2018/07/16,1682
2018/07/17,1672
2018/07/18,1665
2018/07/19,1652
2018/07/20,1642
2018/07/21,1624
2018/07/22,1604
2018/07/23,1590
2018/07/24,1578
2018/07/25,1564
2018/07/26,1547
2018/07/27,1531
2018/07/28,1509
2018/07/29,1487
2018/07/30,1475
2018/07/31,1479
2018/08/01,1465
2018/08/02,1452
2018/08/03,1436
2018/08/04,1416
2018/08/05,1397
2018/08/06,1382
2018/08/07,1371
2018/08/08,1370
2018/08/09,1363
2018/08/10,1357
2018/08/11,1345
2018/08/12,1326
2018/08/13,1322
2018/08/14,1319
2018/08/15,1313
2018/08/16,1297
2018/08/17,1289
2018/08/18,1273
2018/08/19,1253
2018/08/20,1240
2018/08/21,1227
2018/08/22,1219
2018/08/23,1206
2018/08/24,1195
2018/08/25,1180
2018/08/26,1164
2018/08/27,1154
2018/08/28,1143
2018/08/29,1137
2018/08/30,1127
2018/08/31,1118
2018/09/01,1105
2018/09/02,1090
2018/09/03,1084
2018/09/04,1092
2018/09/05,1091
2018/09/06,1093
2018/09/07,1090
2018/09/08,1084
2018/09/09,1077
2018/09/10,1073
2018/09/11,1068
2018/09/12,1070
2018/09/13,1065
2018/09/14,1061
2018/09/15,1052
2018/09/16,1042
2018/09/17,1035
2018/09/18,1029
2018/09/19,1020
2018/09/20,1015
2018/09/21,1020
2018/09/22,1015
2018/09/23,1009
2018/09/24,1007
2018/09/25,1002
2018/09/26,997.593
2018/09/27,991.568
2018/09/28,986.57
2018/09/29,981.261
2018/09/30,974.12
2018/10/01,966.048
2018/10/02,956.066
2018/10/03,948.91
2018/10/04,942.117
2018/10/05,933.623
2018/10/06,922.119
2018/10/07,911.518
2018/10/08,906.491
2018/10/09,899.871
2018/10/10,894.381
2018/10/11,898.822
2018/10/12,894.572
2018/10/13,884.567
2018/10/14,875.113
2018/10/15,883.334
2018/10/16,882.021
2018/10/17,878.01
2018/10/18,877.689
2018/10/19,870.887
2018/10/20,863.941
2018/10/21,862.625
2018/10/22,856.155
2018/10/23,851.127
2018/10/24,846.296
2018/10/25,846.047
2018/10/26,841.459
2018/10/27,831.892
2018/10/28,822.551
2018/10/29,818.719
2018/10/30,812.577
2018/10/31,807.617
2018/11/01,801.867
2018/11/02,799.397
2018/11/03,791.369
2018/11/04,787.382
2018/11/05,788.688
2018/11/06,786.009
2018/11/07,786.963
2018/11/08,784.394
2018/11/09,781.223
2018/11/10,774.656
2018/11/11,767.508
2018/11/12,765.862
2018/11/13,763.227
2018/11/14,768.758
2018/11/15,773.957
2018/11/16,772.871
2018/11/17,766.511
2018/11/18,764.925
2018/11/19,775.489
2018/11/20,786.195
2018/11/21,788.433
2018/11/22,784.731
2018/11/23,782.257
2018/11/24,777.428
2018/11/25,778.551
2018/11/26,776.713
2018/11/27,771.496
2018/11/28,768.515
2018/11/29,768.743
2018/11/30,825.495
2018/12/01,882.867
2018/12/02,870.903
2018/12/03,862.002
2018/12/04,852.85
2018/12/05,845.548
2018/12/06,841.162
2018/12/07,839.207
2018/12/08,830.619
2018/12/09,822.023
2018/12/10,813.161
2018/12/11,804.782
2018/12/12,795.833
2018/12/13,788.789
2018/12/14,780.473
2018/12/15,769.465
2018/12/16,759.146
2018/12/17,754.512
2018/12/18,750.128
2018/12/19,750.329
2018/12/20,751.418
2018/12/21,753.581
2018/12/22,747.491
2018/12/23,746.667
2018/12/24,750.926
2018/12/25,747.339
2018/12/26,741.998
2018/12/27,739.878
2018/12/28,737.906
2018/12/29,742.952
2018/12/30,737.362
2018/12/31,733.272
2019/01/01,728.301
2019/01/02,727.574
2019/01/03,725.597
2019/01/04,733.04
2019/01/05,745.493
2019/01/06,746.013
2019/01/07,745.847
2019/01/08,743.518
2019/01/09,740.317
2019/01/10,740.339
2019/01/11,744.152
2019/01/12,736.937
2019/01/13,730.649
2019/01/14,730.668
2019/01/15,726.979
2019/01/16,725.076
2019/01/17,720.325
2019/01/18,713.272
2019/01/19,704.954
2019/01/20,697.999
2019/01/21,690.789
2019/01/22,683.476
2019/01/23,678.096
2019/01/24,674.923
2019/01/25,670.068
2019/01/26,662.47
2019/01/27,657.57
2019/01/28,656.529
2019/01/29,651.432
2019/01/30,647.187
2019/01/31,643.782
2019/02/01,638.818
2019/02/02,631.17
2019/02/03,624.575
2019/02/04,616.661
2019/02/05,608.705
2019/02/06,604.648
2019/02/07,599.128
2019/02/08,597.012
2019/02/09,591.154
2019/02/10,588.075
2019/02/11,587.007
2019/02/12,583.431
2019/02/13,580.509
2019/02/14,577.182
2019/02/15,573.578
2019/02/16,567.393
2019/02/17,565.792
2019/02/18,571.598
2019/02/19,575.862
2019/02/20,576.693
2019/02/21,576.65
2019/02/22,576.873
2019/02/23,574.868
2019/02/24,580.301
2019/02/25,587.349
2019/02/26,584.673
2019/02/27,588.1
2019/02/28,588.277
2019/03/01,585.525
2019/03/02,580.949
2019/03/03,578.271
2019/03/04,576.864
2019/03/05,575.459
2019/03/06,574.319
2019/03/07,572.973
2019/03/08,573.258
2019/03/09,570.543
2019/03/10,568.62
2019/03/11,569.673
2019/03/12,569.436
2019/03/13,567.408
2019/03/14,566.509
2019/03/15,565.805
2019/03/16,565.238
2019/03/17,563.641
2019/03/18,565.039
2019/03/19,561.712
2019/03/20,563.324
2019/03/21,563.157
2019/03/22,560.685
2019/03/23,562.105
2019/03/24,559.489
2019/03/25,560.357
2019/03/26,559.981
2019/03/27,558.802
2019/03/28,557.711
2019/03/29,557.943
2019/03/30,557.551
2019/03/31,555.722
2019/04/01,554.636
2019/04/02,560.701
2019/04/03,569.202
2019/04/04,571.928
2019/04/05,574.896
2019/04/06,574.421
2019/04/07,577.379
2019/04/08,587.176
2019/04/09,594.119
2019/04/10,597.716
2019/04/11,599.46
2019/04/12,599.342
2019/04/13,595.273
2019/04/14,593.492
2019/04/15,595.34
2019/04/16,594.393
2019/04/17,593.305
2019/04/18,594.58
2019/04/19,594.155
2019/04/20,591.548
2019/04/21,590.44
2019/04/22,590.026
2019/04/23,591.434
2019/04/24,597.436
2019/04/25,600.962
2019/04/26,611.122
2019/04/27,609.468
2019/04/28,609.719
2019/04/29,613.092
2019/04/30,614.236
2019/05/01,613.918
2019/05/02,612.299
2019/05/03,612.615
2019/05/04,610.634
2019/05/05,607.728
2019/05/06,609.956
2019/05/07,616.538
2019/05/08,619.995
2019/05/09,621.127
2019/05/10,622.218
2019/05/11,633.45
2019/05/12,636.445
2019/05/13,644.738
2019/05/14,649.897
2019/05/15,662.101
2019/05/16,692.117
2019/05/17,706.747
2019/05/18,707.476
2019/05/19,709.575
2019/05/20,714.081
2019/05/21,717.806
2019/05/22,720.434
2019/05/23,723.874
2019/05/24,723.023
2019/05/25,719.386
2019/05/26,721.245
2019/05/27,725.871
2019/05/28,726.628
2019/05/29,734.61
2019/05/30,743.251
2019/05/31,749.62
2019/06/01,744.66
2019/06/02,738.815
2019/06/03,741.262
2019/06/04,744.805
2019/06/05,751.394
2019/06/06,748.148
2019/06/07,746.448
2019/06/08,736.948
2019/06/09,733.944
2019/06/10,731.428
2019/06/11,727.999
2019/06/12,727.67
2019/06/13,732.374
2019/06/14,734.872
2019/06/15,741.229
2019/06/16,744.49
2019/06/17,742.924
2019/06/18,746.526
2019/06/19,749.997
2019/06/20,747.574
2019/06/21,755.766
2019/06/22,764.232
2019/06/23,766.41
2019/06/24,770.67
2019/06/25,774.895
2019/06/26,790.262
2019/06/27,803.959
2019/06/28,804.181
2019/06/29,810.009
2019/06/30,811.536
2019/07/01,810.167
2019/07/02,808.491
2019/07/03,808.48
2019/07/04,805.844
2019/07/05,800.308
2019/07/06,792.41
2019/07/07,790.87
2019/07/08,788.277
2019/07/09,808.686
2019/07/10,813.221
2019/07/11,818.311
2019/07/12,815.698
2019/07/13,808.221
2019/07/14,810.251
2019/07/15,812.83
2019/07/16,807.205
2019/07/17,805.352
2019/07/18,804.859
2019/07/19,798.914
2019/07/20,793.19
2019/07/21,786.279
2019/07/22,781.45
2019/07/23,776.417
2019/07/24,767.288
2019/07/25,758.891
2019/07/26,761.208
2019/07/27,753.83
2019/07/28,745.07
2019/07/29,740.436
2019/07/30,735.223
2019/07/31,730.599
2019/08/01,730.202
2019/08/02,726.128
2019/08/03,718.019
2019/08/04,710.504
2019/08/05,714.882
2019/08/06,714.864
2019/08/07,711.075
2019/08/08,710.705
2019/08/09,707.23
2019/08/10,701.656
2019/08/11,695.719
2019/08/12,690.363
2019/08/13,686.031
