Date,hashrate7std
2016/05/18,138360879693
2016/05/19,133878963876
2016/05/20,189315743682
2016/05/21,213507947908
2016/05/22,212824909509
2016/05/23,187001833295
2016/05/24,124464421772
2016/05/25,100046353115
2016/05/26,98787307037
2016/05/27,107991823199
2016/05/28,141858156197
2016/05/29,150869578340
2016/05/30,132412024501
2016/05/31,107324524118
2016/06/01,90471085930
2016/06/02,78079196762
2016/06/03,138160763489
2016/06/04,165802100415
2016/06/05,168088596860
2016/06/06,195791363692
2016/06/07,204351483143
2016/06/08,156974513444
2016/06/09,179788444992
2016/06/10,178682923674
2016/06/11,184610702044
2016/06/12,149377233162
2016/06/13,192145022088
2016/06/14,220366714645
2016/06/15,213589147762
2016/06/16,223041477569
2016/06/17,189432881871
2016/06/18,151614406001
2016/06/19,115875307658
2016/06/20,110731396927
2016/06/21,109836296622
2016/06/22,128232962021
2016/06/23,156084625799
2016/06/24,183749742329
2016/06/25,172776770717
2016/06/26,212605302737
2016/06/27,240957257879
2016/06/28,205868673533
2016/06/29,176987841619
2016/06/30,166691542314
2016/07/01,163041537131
2016/07/02,113201186410
2016/07/03,143292409838
2016/07/04,161265331401
2016/07/05,175013154933
2016/07/06,144057311559
2016/07/07,85524797091
2016/07/08,64279575702
2016/07/09,20362376554
2016/07/10,39115431839
2016/07/11,84762435668
2016/07/12,101977160761
2016/07/13,132779784304
2016/07/14,119637937114
2016/07/15,103297675791
2016/07/16,82038772116
2016/07/17,66749849346
2016/07/18,105475624933
2016/07/19,108719204457
2016/07/20,108780017324
2016/07/21,145040490740
2016/07/22,136157035637
2016/07/23,152949771797
2016/07/24,143239266360
2016/07/25,179033274725
2016/07/26,297880490989
2016/07/27,442324628184
2016/07/28,408976554902
2016/07/29,415380622318
2016/07/30,329851003937
2016/07/31,223931936601
2016/08/01,156921967189
2016/08/02,292013709462
2016/08/03,419893742505
2016/08/04,371180539105
2016/08/05,346790742800
2016/08/06,331490478473
2016/08/07,311477435149
2016/08/08,342743727235
2016/08/09,417962271861
2016/08/10,372020478924
2016/08/11,431133126869
2016/08/12,451654929473
2016/08/13,356880055030
2016/08/14,261226414225
2016/08/15,118103532265
2016/08/16,105734027428
2016/08/17,106671745040
2016/08/18,162714242127
2016/08/19,172610449447
2016/08/20,206813785708
2016/08/21,221499151936
2016/08/22,209345064957
2016/08/23,241305699266
2016/08/24,220758999800
2016/08/25,246777580685
2016/08/26,272331732421
2016/08/27,289019389208
2016/08/28,261243053410
2016/08/29,209564920724
2016/08/30,180134951549
2016/08/31,127558806196
2016/09/01,119969483339
2016/09/02,156481903549
2016/09/03,181306129904
2016/09/04,254686308346
2016/09/05,254209577364
2016/09/06,259303911915
2016/09/07,256494505046
2016/09/08,235230618160
2016/09/09,163049569325
2016/09/10,179211576076
2016/09/11,207125792156
2016/09/12,243398024228
2016/09/13,220768115527
2016/09/14,282847575794
2016/09/15,272516233813
2016/09/16,219322145518
2016/09/17,215562460961
2016/09/18,388976475568
2016/09/19,439259166821
2016/09/20,495925789293
2016/09/21,590860354154
2016/09/22,595074183866
2016/09/23,680352626057
2016/09/24,739975809595
2016/09/25,681580399712
2016/09/26,460400591047
2016/09/27,493354568828
2016/09/28,537946455209
2016/09/29,341902777132
2016/09/30,321903832052
2016/10/01,339180422072
2016/10/02,435854655878
2016/10/03,290677243317
2016/10/04,296804955568
2016/10/05,271683224008
2016/10/06,280920415844
2016/10/07,172328632857
2016/10/08,175624764826
2016/10/09,243171110498
2016/10/10,272215174278
2016/10/11,330302750788
2016/10/12,314717111290
2016/10/13,342638165511
2016/10/14,338976384142
2016/10/15,405514495400
2016/10/16,518607507652
2016/10/17,489679175682
2016/10/18,503684480441
2016/10/19,338783193767
2016/10/20,316762984864
2016/10/21,391960954027
2016/10/22,430846938994
2016/10/23,431916240760
2016/10/24,301960924403
2016/10/25,277945184632
2016/10/26,207331514229
2016/10/27,192318466203
2016/10/28,286728872047
2016/10/29,1266310070094
2016/10/30,1716051549898
2016/10/31,1785808441924
2016/11/01,1976886196195
2016/11/02,2030195019157
2016/11/03,1822103098828
2016/11/04,1421016345017
2016/11/05,1537980885320
2016/11/06,1526269161442
2016/11/07,916280323579
2016/11/08,848144092271
2016/11/09,919639188107
2016/11/10,923794332565
2016/11/11,890230020200
2016/11/12,751392876354
2016/11/13,478305141102
2016/11/14,519408313905
2016/11/15,529186416189
2016/11/16,539165229405
2016/11/17,501767207452
2016/11/18,416068564892
2016/11/19,381185184327
2016/11/20,691424454802
2016/11/21,997403907481
2016/11/22,1026870604995
2016/11/23,962220726159
2016/11/24,772167458136
2016/11/25,732495992657
2016/11/26,761513799285
2016/11/27,769710594232
2016/11/28,529627466877
2016/11/29,398908205020
2016/11/30,204809955393
2016/12/01,209566837728
2016/12/02,205101787905
2016/12/03,271190124981
2016/12/04,287243206921
2016/12/05,270684827787
2016/12/06,269101656696
2016/12/07,228332010801
2016/12/08,289220672101
2016/12/09,366912135036
2016/12/10,484689664675
2016/12/11,607597186351
2016/12/12,555741822418
2016/12/13,450679702290
2016/12/14,280677063629
2016/12/15,195233342514
2016/12/16,194334991651
2016/12/17,239179699116
2016/12/18,380004960326
2016/12/19,384143769864
2016/12/20,460449598554
2016/12/21,440080062032
2016/12/22,311027326446
2016/12/23,455233752692
2016/12/24,741189443831
2016/12/25,783223703434
2016/12/26,752865168309
2016/12/27,647437816609
2016/12/28,459908478909
2016/12/29,267780779858
2016/12/30,257617567766
2016/12/31,166608879320
2017/01/01,166322688815
2017/01/02,69705752940
2017/01/03,78549405937
2017/01/04,467743599932
2017/01/05,658483909599
2017/01/06,740417591247
2017/01/07,838277653155
2017/01/08,829705039997
2017/01/09,774879912154
2017/01/10,491318215822
2017/01/11,453203287596
2017/01/12,422947706531
2017/01/13,361451434860
2017/01/14,344124518514
2017/01/15,322495935605
2017/01/16,331373774322
2017/01/17,270392548375
2017/01/18,198543324982
2017/01/19,349425066319
2017/01/20,336262438631
2017/01/21,359608034135
2017/01/22,396328686053
2017/01/23,451429813653
2017/01/24,401560080135
2017/01/25,226741976237
2017/01/26,302962721216
2017/01/27,205309038575
2017/01/28,182776803328
2017/01/29,170915666440
2017/01/30,193238411139
2017/01/31,183642755355
2017/02/01,161750767543
2017/02/02,176911904586
2017/02/03,174714269304
2017/02/04,201719608040
2017/02/05,334004529432
2017/02/06,465521389593
2017/02/07,520506385856
2017/02/08,520875037397
2017/02/09,509054163353
2017/02/10,443310749416
2017/02/11,346300234006
2017/02/12,392642982423
2017/02/13,456731844488
2017/02/14,477749402761
2017/02/15,474986382166
2017/02/16,341112950030
2017/02/17,336453424690
2017/02/18,319072730588
2017/02/19,355837459085
2017/02/20,380227046402
2017/02/21,476923777616
2017/02/22,455756662149
2017/02/23,351793769252
2017/02/24,278625964962
2017/02/25,327253846633
2017/02/26,584779592793
2017/02/27,685879146462
2017/02/28,963167493539
2017/03/01,911124353471
2017/03/02,811373205328
2017/03/03,715788623789
2017/03/04,544312923640
2017/03/05,689722313426
2017/03/06,702344945332
2017/03/07,748499455302
2017/03/08,744888468387
2017/03/09,659226020591
2017/03/10,653120146128
2017/03/11,527035027327
2017/03/12,556490439981
2017/03/13,745745794936
2017/03/14,630798236963
2017/03/15,744361621817
2017/03/16,799106717638
2017/03/17,1055119189626
2017/03/18,1207827786816
2017/03/19,995971716739
2017/03/20,1116182766875
2017/03/21,908510556297
2017/03/22,820909398880
2017/03/23,850863226821
2017/03/24,939134712532
2017/03/25,1025171803671
2017/03/26,1002184174088
2017/03/27,1456446103306
2017/03/28,1327013757411
2017/03/29,1378907974094
2017/03/30,1413875064122
2017/03/31,1358592331732
2017/04/01,922777659385
2017/04/02,698267889369
2017/04/03,796126985611
2017/04/04,664349602331
2017/04/05,873171883245
2017/04/06,936493961947
2017/04/07,1075424451838
2017/04/08,1167852908478
2017/04/09,1127292301475
2017/04/10,446114388409
2017/04/11,455960088939
2017/04/12,506849952074
2017/04/13,450780661323
2017/04/14,1159852146051
2017/04/15,1250455208441
2017/04/16,1271422945516
2017/04/17,1243374923406
2017/04/18,1400895328376
2017/04/19,1293345862772
2017/04/20,697018108198
2017/04/21,939913258648
2017/04/22,869398340602
2017/04/23,978760868888
2017/04/24,831972636510
2017/04/25,1003892651491
2017/04/26,841055706434
2017/04/27,712118421301
2017/04/28,1359636955416
2017/04/29,1832401527188
2017/04/30,1927008086783
2017/05/01,1670438215473
2017/05/02,1587723616431
2017/05/03,1223346295098
2017/05/04,457459768241
2017/05/05,911104987823
2017/05/06,1131365651222
2017/05/07,1285636704922
2017/05/08,1218182050097
2017/05/09,1429134111150
2017/05/10,1408730333661
2017/05/11,1079181315133
2017/05/12,1499020950859
2017/05/13,1369396924348
2017/05/14,1513039496498
2017/05/15,1602006944905
2017/05/16,1953373019311
2017/05/17,1622409472517
2017/05/18,1431851613682
2017/05/19,1763535915926
2017/05/20,1879096797077
2017/05/21,2324838435197
2017/05/22,2976429048747
2017/05/23,3008449458204
2017/05/24,2361020534571
2017/05/25,1691518613536
2017/05/26,1179658464496
2017/05/27,1148501899384
2017/05/28,1171945614005
2017/05/29,2249059662745
2017/05/30,3606199015715
2017/05/31,3811122804908
2017/06/01,4334983726640
2017/06/02,3887406143752
2017/06/03,3607868584520
2017/06/04,2672014868995
2017/06/05,2513960946591
2017/06/06,2977059870277
2017/06/07,3281075427507
2017/06/08,3767549665987
2017/06/09,3257223630558
2017/06/10,3487942209872
2017/06/11,3796985644504
2017/06/12,3663715416851
2017/06/13,3672841584430
2017/06/14,4102903561843
2017/06/15,4258008555603
2017/06/16,3753641478225
2017/06/17,4150207818828
2017/06/18,4549058810830
2017/06/19,4205416691645
2017/06/20,4110808042164
2017/06/21,3873067197502
2017/06/22,3480085784698
2017/06/23,2550859469147
2017/06/24,2344165137285
2017/06/25,2361639808361
2017/06/26,3078858073341
2017/06/27,3333943306786
2017/06/28,3889374472982
2017/06/29,4636887085588
2017/06/30,4324397976114
2017/07/01,4127665484319
2017/07/02,3565170615538
2017/07/03,4011254332553
2017/07/04,4152994224548
2017/07/05,3513797166075
2017/07/06,3392650232945
2017/07/07,3142378083522
2017/07/08,2817652565987
2017/07/09,2264404240752
2017/07/10,2590979465935
2017/07/11,2786373743709
2017/07/12,1987174083539
2017/07/13,1489615594235
2017/07/14,1851948771457
2017/07/15,1939108716836
2017/07/16,2551816884453
2017/07/17,2605334025532
2017/07/18,2569251037686
2017/07/19,3350728004541
2017/07/20,4738280183624
2017/07/21,4674612567735
2017/07/22,4796585691146
2017/07/23,5797284879118
2017/07/24,4232170502627
2017/07/25,3622465224729
2017/07/26,3360091797338
2017/07/27,3232994625366
2017/07/28,3261228816715
2017/07/29,2457297654194
2017/07/30,3125525959400
2017/07/31,3251266230718
2017/08/01,3879714648094
2017/08/02,3824432423643
2017/08/03,3395676086480
2017/08/04,3298422352640
2017/08/05,2631988202410
2017/08/06,2643833555534
2017/08/07,3206662103766
2017/08/08,4038424669242
2017/08/09,5228677032869
2017/08/10,4171514918645
2017/08/11,4181636027992
2017/08/12,4204718170952
2017/08/13,3742409817693
2017/08/14,4404198134441
2017/08/15,5044006834305
2017/08/16,5550055851070
2017/08/17,5083139214592
2017/08/18,3766235140042
2017/08/19,4495012524092
2017/08/20,3496194811814
2017/08/21,3627027782104
2017/08/22,3670448450409
2017/08/23,4227552406796
2017/08/24,4121404875137
2017/08/25,2919271109610
2017/08/26,2894513873199
2017/08/27,1992997209158
2017/08/28,3296848463307
2017/08/29,4071398398450
2017/08/30,4549076203442
2017/08/31,4642130129761
2017/09/01,4765336802414
2017/09/02,4798783459953
2017/09/03,4514671511222
2017/09/04,1291883380903
2017/09/05,1648744135018
2017/09/06,1635879181813
2017/09/07,2100599841187
2017/09/08,5206469384973
2017/09/09,5353879418703
2017/09/10,4709964911153
2017/09/11,4368160212878
2017/09/12,5443806953053
2017/09/13,4379145911823
2017/09/14,3981145820035
2017/09/15,4975325184152
2017/09/16,5090004569953
2017/09/17,4664321485224
2017/09/18,3565920610429
2017/09/19,3702458559597
2017/09/20,2525002541711
2017/09/21,2344109780759
2017/09/22,2146014056949
2017/09/23,3488274228873
2017/09/24,3466259465221
2017/09/25,5259500827083
2017/09/26,5476408091941
2017/09/27,5309512789090
2017/09/28,4769945221649
2017/09/29,5497813994611
2017/09/30,6661927085329
2017/10/01,5432061071313
2017/10/02,5430577888143
2017/10/03,5251197280467
2017/10/04,4598554492233
2017/10/05,6699184931128
2017/10/06,5895061814869
2017/10/07,4518687662768
2017/10/08,4497249044794
2017/10/09,4357772020743
2017/10/10,4182983224528
2017/10/11,5427409414180
2017/10/12,5003890104616
2017/10/13,5924921448047
2017/10/14,4344667775453
2017/10/15,4103699509234
2017/10/16,4707603768252
2017/10/17,6145675927190
2017/10/18,6912390772559
2017/10/19,7824701592305
2017/10/20,8561551581704
2017/10/21,6200036372577
2017/10/22,4763614772100
2017/10/23,3508199836108
2017/10/24,4398554077303
2017/10/25,3001758745112
2017/10/26,3951595453278
2017/10/27,82721855617400
2017/10/28,1.0699191591965E+14
2017/10/29,1.1705511540322E+14
2017/10/30,1.1720669864837E+14
2017/10/31,1.0548113379367E+14
2017/11/01,1.0655487610041E+14
2017/11/02,1.068979109285E+14
2017/11/03,1.1568990901807E+14
2017/11/04,1.1452830654128E+14
2017/11/05,1.0483743547524E+14
2017/11/06,81125541213014
2017/11/07,5394825468085
2017/11/08,3131324756758
2017/11/09,3075058121305
2017/11/10,3138628301642
2017/11/11,2136579509490
2017/11/12,2763905004814
2017/11/13,2948421802154
2017/11/14,2678516353514
2017/11/15,2716751555101
2017/11/16,3912499930715
2017/11/17,4411234351589
2017/11/18,5018690080974
2017/11/19,4031115556808
2017/11/20,5610867407532
2017/11/21,6493889398199
2017/11/22,6989766121113
2017/11/23,7800537037896
2017/11/24,8790493290992
2017/11/25,7874004930666
2017/11/26,5632181714923
2017/11/27,5454301131788
2017/11/28,4664410093444
2017/11/29,2820574397985
2017/11/30,2612946890183
2017/12/01,2768081408586
2017/12/02,2843805019316
2017/12/03,3122802354312
2017/12/04,3438103339287
2017/12/05,2753486163188
2017/12/06,2715381612654
2017/12/07,2756413874882
2017/12/08,3382535612604
2017/12/09,4217195218116
2017/12/10,3386212041614
2017/12/11,3831177776915
2017/12/12,3566760656237
2017/12/13,5164029085667
2017/12/14,7513846193181
2017/12/15,11602874071960
2017/12/16,12653690964249
2017/12/17,12035809244543
2017/12/18,11751967989200
2017/12/19,8366639834554
2017/12/20,5513489622577
2017/12/21,3145071969711
2017/12/22,3195116613094
2017/12/23,4562071179260
2017/12/24,4866728148214
2017/12/25,5858491385001
2017/12/26,6619702850028
2017/12/27,6748799473067
2017/12/28,7511448863052
2017/12/29,4888249554491
2017/12/30,4797685514805
2017/12/31,4498851716006
2018/01/01,5129100543498
2018/01/02,4859704784509
2018/01/03,4119572084565
2018/01/04,5611849280963
2018/01/05,7024719734168
2018/01/06,6016831690326
2018/01/07,7256077664435
2018/01/08,7822031611060
2018/01/09,7964294146764
2018/01/10,7743173874108
2018/01/11,10046736793772
2018/01/12,11590954988062
2018/01/13,10199631338437
2018/01/14,11206552000152
2018/01/15,9060316057353
2018/01/16,7689827667705
2018/01/17,7784282122758
2018/01/18,7867453265957
2018/01/19,7128482766213
2018/01/20,8713576390892
2018/01/21,8651552654330
2018/01/22,7102897237896
2018/01/23,6632632298640
2018/01/24,8593061539310
2018/01/25,9280588762625
2018/01/26,7730072801166
2018/01/27,7805128831442
2018/01/28,5990830274271
2018/01/29,9147386930510
2018/01/30,8167447171821
2018/01/31,10129421746751
2018/02/01,13035355084672
2018/02/02,15015920933569
2018/02/03,13515624156239
2018/02/04,10524223706407
2018/02/05,11517521718407
2018/02/06,7887599922506
2018/02/07,7027085106508
2018/02/08,6161465876083
2018/02/09,6887408927076
2018/02/10,6959442529913
2018/02/11,6207117446876
2018/02/12,8713947256899
2018/02/13,8912759008218
2018/02/14,8424354413343
2018/02/15,6490548371679
2018/02/16,6291669556100
2018/02/17,5793227257245
2018/02/18,5259482059330
2018/02/19,5375442586069
2018/02/20,5422044346532
2018/02/21,3774907978284
2018/02/22,2710710652302
2018/02/23,3616200135216
2018/02/24,3753377152186
2018/02/25,6284728433105
2018/02/26,6604830249349
2018/02/27,5378937032813
2018/02/28,6252407713993
2018/03/01,7071059397474
2018/03/02,8230545414168
2018/03/03,10108713779757
2018/03/04,10103823785277
2018/03/05,9429589689795
2018/03/06,4962458850263
2018/03/07,7211772338530
2018/03/08,7766622405525
2018/03/09,7523143565191
2018/03/10,7345246230179
2018/03/11,6459286769162
2018/03/12,5608352375041
2018/03/13,4527101601594
2018/03/14,3894833803143
2018/03/15,2584279149089
2018/03/16,7359326628521
2018/03/17,8684259072306
2018/03/18,8522494935886
2018/03/19,8582975949533
2018/03/20,8301015499774
2018/03/21,5548696297483
2018/03/22,3753759594394
2018/03/23,2911082958508
2018/03/24,2933466101701
2018/03/25,2951770292361
2018/03/26,5520657157301
2018/03/27,5270119614049
2018/03/28,5204877523314
2018/03/29,6250391137283
2018/03/30,6345469348288
2018/03/31,7210700225923
2018/04/01,7751794114599
2018/04/02,4520142950065
2018/04/03,6138173493367
2018/04/04,5357116111781
2018/04/05,5320726815458
2018/04/06,6018957726490
2018/04/07,6065032831662
2018/04/08,6040801072163
2018/04/09,8497450872511
2018/04/10,8165215390541
2018/04/11,8597739700559
2018/04/12,9192941220228
2018/04/13,6419649555105
2018/04/14,5027298827705
2018/04/15,4095116078643
2018/04/16,2601977168437
2018/04/17,2547935205333
2018/04/18,4527841688673
2018/04/19,4509774771255
2018/04/20,5446252016018
2018/04/21,6829255222236
2018/04/22,6969286577534
2018/04/23,8119529060316
2018/04/24,8118785597374
2018/04/25,6356538300850
2018/04/26,9731160980898
2018/04/27,7264513674053
2018/04/28,8091162853843
2018/04/29,9200935453363
2018/04/30,9673258127898
2018/05/01,9446010471896
2018/05/02,9215097881354
2018/05/03,7932164406483
2018/05/04,8429292512145
2018/05/05,7875402674766
2018/05/06,9226222787438
2018/05/07,12343103188606
2018/05/08,10077828142965
2018/05/09,8346252627076
2018/05/10,6079217174797
2018/05/11,4502215021899
2018/05/12,6257784496594
2018/05/13,6763562666666
2018/05/14,6575849151410
2018/05/15,7269320075312
2018/05/16,7341290892704
2018/05/17,6913891548407
2018/05/18,7232757138978
2018/05/19,5593962533826
2018/05/20,4060381033393
2018/05/21,6054158312400
2018/05/22,5625011674415
2018/05/23,4797054734871
2018/05/24,8363759658501
2018/05/25,9442859436937
2018/05/26,9500167069992
2018/05/27,10311217868784
2018/05/28,8148300030266
2018/05/29,6611632931528
2018/05/30,4474494989427
2018/05/31,5162490624574
2018/06/01,7111440693240
2018/06/02,6597538361091
2018/06/03,6313063030768
2018/06/04,6147410798501
2018/06/05,6082882086313
2018/06/06,6181609187380
2018/06/07,4362553388385
2018/06/08,2345515273796
2018/06/09,9563580019040
2018/06/10,9312929163847
2018/06/11,9712302538398
2018/06/12,10438733676940
2018/06/13,9020264210779
2018/06/14,8384792702744
2018/06/15,8326990277789
2018/06/16,5891914505677
2018/06/17,5892102979641
2018/06/18,8120343039935
2018/06/19,10189001990315
2018/06/20,10578033907246
2018/06/21,11155059873529
2018/06/22,10605128507595
2018/06/23,9039590826421
2018/06/24,3485245887608
2018/06/25,3243570662497
2018/06/26,3462491842541
2018/06/27,5066885271539
2018/06/28,5647728118051
2018/06/29,6392706060232
2018/06/30,7696837704518
2018/07/01,8856221556033
2018/07/02,8817212090955
2018/07/03,9139625609926
2018/07/04,7824427791002
2018/07/05,10636900673400
2018/07/06,9681535680274
2018/07/07,10474848967786
2018/07/08,7556231713875
2018/07/09,7149909795835
2018/07/10,7127453271686
2018/07/11,9825013209857
2018/07/12,9851984634860
2018/07/13,11043023364809
2018/07/14,10235120330284
2018/07/15,10110935347847
2018/07/16,4925332655997
2018/07/17,5607879435783
2018/07/18,5699180691343
2018/07/19,5694463978768
2018/07/20,6361465453198
2018/07/21,12764521281750
2018/07/22,12756844832158
2018/07/23,14126002723931
2018/07/24,13291482396198
2018/07/25,15015765330805
2018/07/26,15905022351904
2018/07/27,15849886927561
2018/07/28,7659703728476
2018/07/29,4468971868139
2018/07/30,4607567373135
2018/07/31,2345812531844
2018/08/01,2383273346506
2018/08/02,3694031782433
2018/08/03,4201678551204
2018/08/04,4954974262434
2018/08/05,5495980655782
2018/08/06,5829518050160
2018/08/07,5877331455782
2018/08/08,5511186398194
2018/08/09,6135127538909
2018/08/10,2701968813351
2018/08/11,2664831245620
2018/08/12,6338054094530
2018/08/13,8011775581748
2018/08/14,8631761965275
2018/08/15,8979214958337
2018/08/16,9180873554483
2018/08/17,7922264702126
2018/08/18,5192176272599
2018/08/19,5053500347049
2018/08/20,4802574529459
2018/08/21,4645391994269
2018/08/22,6746909054230
2018/08/23,6711512135672
2018/08/24,6652140788300
2018/08/25,6178850561945
2018/08/26,6783465812592
2018/08/27,6730425620809
2018/08/28,6823013414881
2018/08/29,6737794200475
2018/08/30,6592027263199
2018/08/31,6853143284398
2018/09/01,7642726293524
2018/09/02,6465723675424
2018/09/03,5407211617860
2018/09/04,3926500064732
2018/09/05,3904761952735
2018/09/06,3427060543612
2018/09/07,3444187941326
2018/09/08,4294836105789
2018/09/09,12720567370883
2018/09/10,14825835695118
2018/09/11,16876432140668
2018/09/12,17545879416408
2018/09/13,17611969260384
2018/09/14,14427624435637
2018/09/15,8351788861315
2018/09/16,7910315102951
2018/09/17,5636084378496
2018/09/18,5243722019343
2018/09/19,6355081960810
2018/09/20,3167749611947
2018/09/21,3023638190621
2018/09/22,6178039653297
2018/09/23,6223579859623
2018/09/24,6350508761463
2018/09/25,5040593867843
2018/09/26,7083037197945
2018/09/27,7079422458545
2018/09/28,4995485432256
2018/09/29,5438998549300
2018/09/30,5164519162753
2018/10/01,5856893776053
2018/10/02,5828007019683
2018/10/03,5533615337191
2018/10/04,4472664564490
2018/10/05,3397633488714
2018/10/06,3562926561420
2018/10/07,3578689743701
2018/10/08,5034107252896
2018/10/09,4893848211805
2018/10/10,3744254076449
2018/10/11,4313288806839
2018/10/12,4576774423622
2018/10/13,6078082437992
2018/10/14,6083070955459
2018/10/15,5173377362591
2018/10/16,4469561476007
2018/10/17,2666281701941
2018/10/18,3018666528853
2018/10/19,2893377173751
2018/10/20,3878917074544
2018/10/21,5504597191752
2018/10/22,7579937295517
2018/10/23,7643697753229
2018/10/24,7508879696553
2018/10/25,5640465861521
2018/10/26,4484819915209
2018/10/27,3469025248190
2018/10/28,3715728582446
2018/10/29,4776916974871
2018/10/30,4553554331435
2018/10/31,3625022070726
2018/11/01,4389652810408
2018/11/02,7560729456181
2018/11/03,8665873128147
2018/11/04,8382273397542
2018/11/05,8537368959227
2018/11/06,8182754745153
2018/11/07,4026314920007
2018/11/08,4179059796378
2018/11/09,3858107329070
2018/11/10,3019468250788
2018/11/11,4621941588787
2018/11/12,4678441692409
2018/11/13,4519892793348
2018/11/14,4527789529311
2018/11/15,4250205973166
2018/11/16,4377633223773
2018/11/17,6146075334666
2018/11/18,5826256172854
2018/11/19,7320035571978
2018/11/20,9759804611901
2018/11/21,14528294477226
2018/11/22,18923447909982
2018/11/23,16865894170152
2018/11/24,16829552753893
2018/11/25,15272598818756
2018/11/26,11739569869266
2018/11/27,15880968291168
2018/11/28,22056181633818
2018/11/29,24050422147636
2018/11/30,22989473088444
2018/12/01,19312886835226
2018/12/02,16236810851227
2018/12/03,6988331829386
2018/12/04,5575773590687
2018/12/05,6180935270463
2018/12/06,5993999640053
2018/12/07,8263417420350
2018/12/08,8774499323373
2018/12/09,10912773903834
2018/12/10,10774963777305
2018/12/11,9504330571252
2018/12/12,10331512069496
2018/12/13,8414206379006
2018/12/14,9858321862273
2018/12/15,10003112960323
2018/12/16,10576958284645
2018/12/17,6690521996475
2018/12/18,6137217810990
2018/12/19,5801638965825
2018/12/20,5651621333924
2018/12/21,5618340847357
2018/12/22,4029229802736
2018/12/23,3977627544217
2018/12/24,8668641954926
2018/12/25,12685429038638
2018/12/26,17554337617816
2018/12/27,16888973264039
2018/12/28,14609253648777
2018/12/29,11770123492570
2018/12/30,6946222573414
2018/12/31,5213752546246
2019/01/01,8381116387244
2019/01/02,6440951073383
2019/01/03,6043453715953
2019/01/04,6071841262416
2019/01/05,6795215459617
2019/01/06,7808709939232
2019/01/07,9491846170694
2019/01/08,6854171388720
2019/01/09,7246245701591
2019/01/10,6272221628185
