Date,activeaddresses14roc
2016/10/01,-8.287
2016/10/02,5.877
2016/10/03,-6.207
2016/10/04,-41.881
2016/10/05,-24.869
2016/10/06,-9.799
2016/10/07,5.069
2016/10/08,-2.11
2016/10/09,11.32
2016/10/10,16.357
2016/10/11,-0.572
2016/10/12,-40.217
2016/10/13,-54.186
2016/10/14,-12.541
2016/10/15,-36.131
2016/10/16,-27.154
2016/10/17,-9.311
2016/10/18,39.363
2016/10/19,-11.431
2016/10/20,31.747
2016/10/21,30.522
2016/10/22,1.024
2016/10/23,-13.46
2016/10/24,-10.151
2016/10/25,4.397
2016/10/26,67.409
2016/10/27,117.028
2016/10/28,16.534
2016/10/29,40.146
2016/10/30,4.564
2016/10/31,21.497
2016/11/01,-6.462
2016/11/02,41.896
2016/11/03,-10.103
2016/11/04,-47.948
2016/11/05,-9.116
2016/11/06,-16.072
2016/11/07,-4.87
2016/11/08,-8.831
2016/11/09,-6.856
2016/11/10,-15.989
2016/11/11,-5.954
2016/11/12,-4.294
2016/11/13,15.886
2016/11/14,-23.967
2016/11/15,-13.093
2016/11/16,-20.537
2016/11/17,-15.563
2016/11/18,26.036
2016/11/19,-5.222
2016/11/20,11.621
2016/11/21,-9.649
2016/11/22,55.209
2016/11/23,90.213
2016/11/24,-7.517
2016/11/25,37.277
2016/11/26,-16.357
2016/11/27,-17.09
2016/11/28,1.552
2016/11/29,-13.43
2016/11/30,0.005
2016/12/01,-7.55
2016/12/02,-1.097
2016/12/03,6.038
2016/12/04,-2.367
2016/12/05,-2.936
2016/12/06,-30.242
2016/12/07,-55.34
2016/12/08,4.232
2016/12/09,-33.095
2016/12/10,8.523
2016/12/11,3.858
2016/12/12,1.145
2016/12/13,0.311
2016/12/14,4.09
2016/12/15,18.41
2016/12/16,-0.588
2016/12/17,-9.3
2016/12/18,-11.975
2016/12/19,8.705
2016/12/20,-5.633
2016/12/21,13.304
2016/12/22,42.675
2016/12/23,5.694
2016/12/24,2.979
2016/12/25,-9.671
2016/12/26,-13.969
2016/12/27,-1.155
2016/12/28,-6.889
2016/12/29,-7.365
2016/12/30,-4.499
2016/12/31,6.894
2017/01/01,-0.748
2017/01/02,-9.994
2017/01/03,-10.839
2017/01/04,14.772
2017/01/05,-8.893
2017/01/06,6.368
2017/01/07,10.34
2017/01/08,14.689
2017/01/09,29.433
2017/01/10,14.458
2017/01/11,13.434
2017/01/12,9.507
2017/01/13,4.842
2017/01/14,-4.984
2017/01/15,12.34
2017/01/16,14.598
2017/01/17,12.994
2017/01/18,-15.38
2017/01/19,-14.347
2017/01/20,-2.825
2017/01/21,-3.011
2017/01/22,2.5
2017/01/23,-8.016
2017/01/24,4.319
2017/01/25,-7.348
2017/01/26,-7.298
2017/01/27,-0.832
2017/01/28,2.103
2017/01/29,-1.471
2017/01/30,-6.123
2017/01/31,-7.332
2017/02/01,2.181
2017/02/02,0.68
2017/02/03,-7.01
2017/02/04,5.477
2017/02/05,8.496
2017/02/06,4.562
2017/02/07,-1.483
2017/02/08,9.631
2017/02/09,8.553
2017/02/10,13.935
2017/02/11,4.045
2017/02/12,10.961
2017/02/13,20.915
2017/02/14,24.797
2017/02/15,22.357
2017/02/16,14.541
2017/02/17,16.337
2017/02/18,14.315
2017/02/19,3.4
2017/02/20,14.521
2017/02/21,13.081
2017/02/22,8.529
2017/02/23,6.624
2017/02/24,15.332
2017/02/25,20.834
2017/02/26,15.775
2017/02/27,7.371
2017/02/28,23.243
2017/03/01,24.513
2017/03/02,63.931
2017/03/03,46.585
2017/03/04,27.217
2017/03/05,31.522
2017/03/06,29.305
2017/03/07,20.68
2017/03/08,24.93
2017/03/09,43.046
2017/03/10,24.675
2017/03/11,37.269
2017/03/12,48.54
2017/03/13,80.94
2017/03/14,34.605
2017/03/15,37.97
2017/03/16,56.114
2017/03/17,73.879
2017/03/18,58.436
2017/03/19,44.89
2017/03/20,40.447
2017/03/21,53.949
2017/03/22,41.589
2017/03/23,25.289
2017/03/24,50.68
2017/03/25,35.667
2017/03/26,11.793
2017/03/27,-5.465
2017/03/28,5.897
2017/03/29,4.45
2017/03/30,-11.367
2017/03/31,0.959
2017/04/01,-14.545
2017/04/02,12.491
2017/04/03,31.377
2017/04/04,7.39
2017/04/05,14.764
2017/04/06,35.831
2017/04/07,-10.124
2017/04/08,-14.477
2017/04/09,-7.9
2017/04/10,-8.265
2017/04/11,-7.454
2017/04/12,-3.603
2017/04/13,-15.428
2017/04/14,-27.292
2017/04/15,-2.792
2017/04/16,-26.609
2017/04/17,-33.831
2017/04/18,-4.912
2017/04/19,-4.646
2017/04/20,-13.404
2017/04/21,-7.172
2017/04/22,1.698
2017/04/23,9.411
2017/04/24,10.403
2017/04/25,10.293
2017/04/26,17.7
2017/04/27,36.984
2017/04/28,27.201
2017/04/29,26.882
2017/04/30,53.777
2017/05/01,66.578
2017/05/02,34.658
2017/05/03,20.327
2017/05/04,41.712
2017/05/05,64.769
2017/05/06,43.555
2017/05/07,57.438
2017/05/08,62.614
2017/05/09,55.202
2017/05/10,28.875
2017/05/11,13.511
2017/05/12,12.556
2017/05/13,6.741
2017/05/14,9.513
2017/05/15,8.641
2017/05/16,13.13
2017/05/17,16.893
2017/05/18,16.915
2017/05/19,45.03
2017/05/20,25.639
2017/05/21,26.073
2017/05/22,36.009
2017/05/23,57.581
2017/05/24,64.129
2017/05/25,51.899
2017/05/26,60.121
2017/05/27,54.405
2017/05/28,39.137
2017/05/29,29.305
2017/05/30,43.704
2017/05/31,70.667
2017/06/01,53.564
2017/06/02,6.943
2017/06/03,45.68
2017/06/04,29.019
2017/06/05,11.657
2017/06/06,13.322
2017/06/07,9.907
2017/06/08,3.853
2017/06/09,27.429
2017/06/10,56.037
2017/06/11,80.167
2017/06/12,110.739
2017/06/13,81.278
2017/06/14,48.641
2017/06/15,36.356
2017/06/16,44.048
2017/06/17,41.533
2017/06/18,45.219
2017/06/19,51.844
2017/06/20,38.457
2017/06/21,18.257
2017/06/22,65.016
2017/06/23,41.35
2017/06/24,20.884
2017/06/25,-7.228
2017/06/26,12.184
2017/06/27,-9.368
2017/06/28,3.702
2017/06/29,-3.151
2017/06/30,5.717
2017/07/01,3.848
2017/07/02,1.55
2017/07/03,5.032
2017/07/04,1.186
2017/07/05,14.452
2017/07/06,-14.472
2017/07/07,0.394
2017/07/08,-11.44
2017/07/09,-3.554
2017/07/10,-15.636
2017/07/11,6.011
2017/07/12,-0.812
2017/07/13,-10.534
2017/07/14,-7.544
2017/07/15,-8.261
2017/07/16,-6.188
2017/07/17,-18.045
2017/07/18,-7.861
2017/07/19,0.3
2017/07/20,-1.336
2017/07/21,-19.202
2017/07/22,-12.241
2017/07/23,21.998
2017/07/24,-15.706
2017/07/25,-16.009
2017/07/26,-19.339
2017/07/27,-3.438
2017/07/28,0.421
2017/07/29,-11.19
2017/07/30,-8.843
2017/07/31,12.539
2017/08/01,-15.048
2017/08/02,-11.19
2017/08/03,-10.233
2017/08/04,5.775
2017/08/05,23.687
2017/08/06,-6.651
2017/08/07,10.081
2017/08/08,32.349
2017/08/09,27.242
2017/08/10,43.349
2017/08/11,39.589
2017/08/12,54.309
2017/08/13,42.652
2017/08/14,46.957
2017/08/15,76.293
2017/08/16,67.156
2017/08/17,76.013
2017/08/18,66.041
2017/08/19,35.866
2017/08/20,17.039
2017/08/21,35.487
2017/08/22,4.931
2017/08/23,29.96
2017/08/24,-0.132
2017/08/25,2.914
2017/08/26,-11.261
2017/08/27,-5.822
2017/08/28,-15.214
2017/08/29,-2.289
2017/08/30,-0.199
2017/08/31,-0.163
2017/09/01,-10.153
2017/09/02,-5.765
2017/09/03,-0.876
2017/09/04,19.097
2017/09/05,28.896
2017/09/06,24.106
2017/09/07,20.256
2017/09/08,18.119
2017/09/09,28.335
2017/09/10,5.518
2017/09/11,4.491
2017/09/12,7.562
2017/09/13,-9.288
2017/09/14,-2.876
2017/09/15,18.453
2017/09/16,4.146
2017/09/17,-3.821
2017/09/18,-16.162
2017/09/19,-21.536
2017/09/20,-29.488
2017/09/21,-23.29
2017/09/22,-36.729
2017/09/23,-29.997
2017/09/24,-13.496
2017/09/25,-17.072
2017/09/26,-31.662
2017/09/27,-18.098
2017/09/28,-20.16
2017/09/29,-29.219
2017/09/30,-17.897
2017/10/01,-7.734
2017/10/02,-20.15
2017/10/03,-8.662
2017/10/04,-12.2
2017/10/05,-5.495
2017/10/06,10.336
2017/10/07,7.583
2017/10/08,4.289
2017/10/09,-0.801
2017/10/10,20.781
2017/10/11,11.9
2017/10/12,6.016
2017/10/13,17.855
2017/10/14,12.208
2017/10/15,15.506
2017/10/16,3.065
2017/10/17,25.78
2017/10/18,23.244
2017/10/19,15.374
2017/10/20,27.85
2017/10/21,29.889
2017/10/22,34.64
2017/10/23,25.373
2017/10/24,10.353
2017/10/25,3.922
2017/10/26,6.139
2017/10/27,-7.532
2017/10/28,-100
2017/10/29,-100
2017/10/30,-100
2017/10/31,2.398
2017/11/01,20.214
2017/11/02,40.294
2017/11/03,7.319
2017/11/04,-11.211
2017/11/05,-18.612
2017/11/06,-0.843
2017/11/07,-2.243
2017/11/08,17.771
2017/11/09,15.983
2017/11/10,15.917
2017/11/11,0
2017/11/12,0
2017/11/13,0
2017/11/14,7.329
2017/11/15,16.868
2017/11/16,-8.286
2017/11/17,16.592
2017/11/18,27.807
2017/11/19,33.738
2017/11/20,27.857
2017/11/21,28.881
2017/11/22,20.504
2017/11/23,17.445
2017/11/24,15.473
2017/11/25,33.199
2017/11/26,15.45
2017/11/27,46.697
2017/11/28,40.964
2017/11/29,33.967
2017/11/30,43.48
2017/12/01,22.55
2017/12/02,44.219
2017/12/03,53.792
2017/12/04,36.69
2017/12/05,30.91
2017/12/06,81.298
2017/12/07,24.418
2017/12/08,47.425
2017/12/09,40.049
2017/12/10,32.768
2017/12/11,35.092
2017/12/12,41.951
2017/12/13,40.724
2017/12/14,60.039
2017/12/15,59.691
2017/12/16,51.92
2017/12/17,39.259
2017/12/18,62.24
2017/12/19,88.937
2017/12/20,27.44
2017/12/21,103.231
2017/12/22,78.841
2017/12/23,49.13
2017/12/24,21.046
2017/12/25,-1.108
2017/12/26,-0.82
2017/12/27,2.292
2017/12/28,0.198
2017/12/29,33.546
2017/12/30,50.578
2017/12/31,11.398
2018/01/01,-7.658
2018/01/02,8.751
2018/01/03,28.994
2018/01/04,35.236
2018/01/05,23.753
2018/01/06,47.289
2018/01/07,71.228
2018/01/08,83.011
2018/01/09,74.781
2018/01/10,46.358
2018/01/11,40.032
2018/01/12,4.84
2018/01/13,-0.954
2018/01/14,21.273
2018/01/15,46.113
2018/01/16,16.456
2018/01/17,2.634
2018/01/18,-15.904
2018/01/19,-27.988
2018/01/20,-32.905
2018/01/21,-12.125
2018/01/22,-23.955
2018/01/23,-33.12
2018/01/24,-31.176
2018/01/25,-46.858
2018/01/26,-20.587
2018/01/27,-34.645
2018/01/28,-23.937
2018/01/29,-29.415
2018/01/30,-37.11
2018/01/31,-37.428
2018/02/01,-22.576
2018/02/02,-4.524
2018/02/03,-14.128
2018/02/04,-29.272
2018/02/05,-14.598
2018/02/06,-5.995
2018/02/07,-13.166
2018/02/08,-12.761
2018/02/09,-22.264
2018/02/10,-1.035
2018/02/11,-18.304
2018/02/12,-14.122
2018/02/13,-23.106
2018/02/14,-19.854
2018/02/15,-29.18
2018/02/16,-37.122
2018/02/17,-17.847
2018/02/18,-14.493
2018/02/19,-13.894
2018/02/20,-7.541
2018/02/21,-5.728
2018/02/22,11.237
2018/02/23,-15.076
2018/02/24,-32.126
2018/02/25,-20.354
2018/02/26,-15.769
2018/02/27,-8.241
2018/02/28,-6.841
2018/03/01,-15.541
2018/03/02,-1.234
2018/03/03,-15.642
2018/03/04,-23.748
2018/03/05,-15.888
2018/03/06,-23.574
2018/03/07,2.58
2018/03/08,-13.068
2018/03/09,-9.24
2018/03/10,-4.633
2018/03/11,-15.159
2018/03/12,-18.307
2018/03/13,-10.162
2018/03/14,-6.109
2018/03/15,-5.533
2018/03/16,-13.031
2018/03/17,-9.549
2018/03/18,10.881
2018/03/19,-2.46
2018/03/20,-13.095
2018/03/21,-23.67
2018/03/22,-9.255
2018/03/23,12.041
2018/03/24,8.478
2018/03/25,-7.66
2018/03/26,-2.301
2018/03/27,-10.954
2018/03/28,-23.587
2018/03/29,-11.249
2018/03/30,-0.087
2018/03/31,-3.917
2018/04/01,-20.548
2018/04/02,-18.672
2018/04/03,-0.473
2018/04/04,-12.059
2018/04/05,10.298
2018/04/06,-13.881
2018/04/07,-15.57
2018/04/08,19.815
2018/04/09,3.051
2018/04/10,0.437
2018/04/11,10.057
2018/04/12,15.79
2018/04/13,12.542
2018/04/14,9.173
2018/04/15,20.735
2018/04/16,11.756
2018/04/17,8.632
2018/04/18,10.258
2018/04/19,3.28
2018/04/20,17.257
2018/04/21,38.014
2018/04/22,29.558
2018/04/23,30.008
2018/04/24,45.286
2018/04/25,26.157
2018/04/26,8.271
2018/04/27,0.206
2018/04/28,18.478
2018/04/29,9.476
2018/04/30,17.05
2018/05/01,-0.585
2018/05/02,16.805
2018/05/03,16.665
2018/05/04,62.388
2018/05/05,5.517
2018/05/06,-3.063
2018/05/07,-2.698
2018/05/08,-0.074
2018/05/09,15.191
2018/05/10,16.928
2018/05/11,19.807
2018/05/12,24.468
2018/05/13,24.376
2018/05/14,16.227
2018/05/15,25.421
2018/05/16,16.405
2018/05/17,12.169
2018/05/18,-24.563
2018/05/19,22.404
2018/05/20,13.661
2018/05/21,3.62
2018/05/22,5.937
2018/05/23,4.84
2018/05/24,2.569
2018/05/25,0.622
2018/05/26,-3.721
2018/05/27,6.161
2018/05/28,11.701
2018/05/29,5.761
2018/05/30,0.275
2018/05/31,-5.821
2018/06/01,-14.222
2018/06/02,-15.146
2018/06/03,2.832
2018/06/04,-0.735
2018/06/05,-9.71
2018/06/06,-12.695
2018/06/07,-7.984
2018/06/08,-12.462
2018/06/09,-77.929
2018/06/10,-100
2018/06/11,-16.531
2018/06/12,-19.241
2018/06/13,-13.536
2018/06/14,-13.845
2018/06/15,0.512
2018/06/16,-24.295
2018/06/17,-22.07
2018/06/18,-15.866
2018/06/19,-5.931
2018/06/20,-0.674
2018/06/21,-5.625
2018/06/22,7.538
2018/06/23,288.087
2018/06/24,0
2018/06/25,15.212
2018/06/26,1.056
2018/06/27,-0.919
2018/06/28,4.846
2018/06/29,-3.211
2018/06/30,-19.838
2018/07/01,-43.505
2018/07/02,-34.789
2018/07/03,-39.276
2018/07/04,-42.716
2018/07/05,-33.84
2018/07/06,-44.404
2018/07/07,-39.638
2018/07/08,-24.359
2018/07/09,-36.093
2018/07/10,-17.462
2018/07/11,-26.096
2018/07/12,-34.729
2018/07/13,-38.442
2018/07/14,-13.097
2018/07/15,14.189
2018/07/16,52.981
2018/07/17,55.103
2018/07/18,86.13
2018/07/19,50.746
2018/07/20,54.493
2018/07/21,38.836
2018/07/22,30.786
2018/07/23,33.564
2018/07/24,39.643
2018/07/25,52.049
2018/07/26,50.161
2018/07/27,79.592
2018/07/28,72.926
2018/07/29,74.016
2018/07/30,15.722
2018/07/31,10.2
2018/08/01,-6.302
2018/08/02,-2.277
2018/08/03,19.645
2018/08/04,18.829
2018/08/05,-1.817
2018/08/06,-8.383
2018/08/07,-21.873
2018/08/08,-32.317
2018/08/09,-24.529
2018/08/10,-100
2018/08/11,-100
2018/08/12,-100
2018/08/13,-11.259
2018/08/14,-13.476
2018/08/15,-17.056
2018/08/16,-3.24
2018/08/17,-25.496
2018/08/18,-14.81
2018/08/19,-14.376
2018/08/20,-6.355
2018/08/21,-10.317
2018/08/22,5.353
2018/08/23,1.44
2018/08/24,0
2018/08/25,0
2018/08/26,0
2018/08/27,-9.198
2018/08/28,-6.033
2018/08/29,-19.319
2018/08/30,-20.432
2018/08/31,-5.889
2018/09/01,6.598
2018/09/02,13.778
2018/09/03,-0.407
2018/09/04,4.972
2018/09/05,4.853
2018/09/06,2.279
2018/09/07,-0.044
2018/09/08,-4.397
2018/09/09,-7.455
2018/09/10,-13.097
2018/09/11,-17.071
2018/09/12,1.299
2018/09/13,-3.922
2018/09/14,-10.775
2018/09/15,-32.15
2018/09/16,-35.611
2018/09/17,-20.737
2018/09/18,-23.222
2018/09/19,-28.3
2018/09/20,-19.017
2018/09/21,-14.238
2018/09/22,-20.939
2018/09/23,-20.718
2018/09/24,-20.112
2018/09/25,-8.739
2018/09/26,-15.778
2018/09/27,-14.647
2018/09/28,-5.455
2018/09/29,-6.886
2018/09/30,9.909
2018/10/01,-15.314
2018/10/02,-6.409
2018/10/03,18.56
2018/10/04,13.538
2018/10/05,14.125
2018/10/06,39.011
2018/10/07,9.154
2018/10/08,16.514
2018/10/09,10.368
2018/10/10,10.566
2018/10/11,13.671
2018/10/12,7.378
2018/10/13,28.204
2018/10/14,6.763
2018/10/15,26.274
2018/10/16,32.401
2018/10/17,9.42
2018/10/18,1.61
2018/10/19,-5.691
2018/10/20,-13.629
2018/10/21,2.474
2018/10/22,11.252
2018/10/23,5.241
2018/10/24,11.919
2018/10/25,1.19
2018/10/26,7.886
2018/10/27,-3.367
2018/10/28,0.011
2018/10/29,7.181
2018/10/30,4.396
2018/10/31,1.13
2018/11/01,-0.141
2018/11/02,-11.275
2018/11/03,-11.992
2018/11/04,-4.559
2018/11/05,-4.968
2018/11/06,-4.695
2018/11/07,-8.877
2018/11/08,-8.822
2018/11/09,-4.262
2018/11/10,-3.013
2018/11/11,9.195
2018/11/12,-11.137
2018/11/13,-14.316
2018/11/14,-8.474
2018/11/15,-5.695
2018/11/16,2.985
2018/11/17,-0.387
2018/11/18,-6.695
2018/11/19,8.428
2018/11/20,8.143
2018/11/21,0.157
2018/11/22,-1.138
2018/11/23,-6.537
2018/11/24,-11.166
2018/11/25,-12.359
2018/11/26,-8.367
2018/11/27,-9.094
2018/11/28,-3.088
2018/11/29,-11.045
2018/11/30,1.484
2018/12/01,-5.073
2018/12/02,-3.862
2018/12/03,-21.552
2018/12/04,-20.202
2018/12/05,-0.924
2018/12/06,0.917
2018/12/07,5.116
2018/12/08,25.222
2018/12/09,0.774
2018/12/10,6.102
2018/12/11,0.158
2018/12/12,-10.281
2018/12/13,1.476
2018/12/14,-6.792
2018/12/15,10.612
2018/12/16,21.701
2018/12/17,6.814
2018/12/18,3.018
2018/12/19,3.6
2018/12/20,5.901
2018/12/21,-2.806
2018/12/22,-21.783
2018/12/23,-3.398
2018/12/24,1.072
2018/12/25,-0.547
2018/12/26,3.929
2018/12/27,3.391
2018/12/28,9.63
2018/12/29,1.924
2018/12/30,-14.747
2018/12/31,-5.073
2019/01/01,-9.04
2019/01/02,-4.015
2019/01/03,1.662
2019/01/04,-5.319
2019/01/05,6.919
2019/01/06,-3.168
2019/01/07,-3.046
2019/01/08,12.548
2019/01/09,6.769
2019/01/10,4.728
2019/01/11,-6.815
2019/01/12,-21.322
2019/01/13,-4.756
2019/01/14,15.451
2019/01/15,17.273
2019/01/16,-7.567
2019/01/17,-14.652
2019/01/18,-3.387
2019/01/19,-4.386
2019/01/20,-9.28
2019/01/21,-11.796
2019/01/22,-17.818
2019/01/23,-11.564
2019/01/24,-12.399
2019/01/25,-5.371
2019/01/26,5.325
2019/01/27,6
2019/01/28,-6.583
2019/01/29,-6.584
2019/01/30,-0.837
2019/01/31,0.3
2019/02/01,-7.252
2019/02/02,-12.053
2019/02/03,-15.568
2019/02/04,-25.603
2019/02/05,-21.055
2019/02/06,-23.182
2019/02/07,-23.333
2019/02/08,-16.673
2019/02/09,-16.13
2019/02/10,-28.349
2019/02/11,-28.169
2019/02/12,-18.959
2019/02/13,-12.194
2019/02/14,-11.996
2019/02/15,-4.424
2019/02/16,0.67
2019/02/17,6.943
2019/02/18,39.584
2019/02/19,34.515
2019/02/20,19.717
2019/02/21,17.376
2019/02/22,8.371
2019/02/23,12.846
2019/02/24,32.203
2019/02/25,18.598
2019/02/26,15.425
2019/02/27,11.288
2019/02/28,13.832
2019/03/01,12.782
2019/03/02,12.535
2019/03/03,6.455
2019/03/04,1.087
2019/03/05,4.584
2019/03/06,12.969
2019/03/07,16.045
2019/03/08,14.29
2019/03/09,18.911
2019/03/10,-6.594
2019/03/11,0.687
2019/03/12,9.279
2019/03/13,6.238
2019/03/14,5.561
2019/03/15,-0.943
2019/03/16,-4.709
2019/03/17,8.767
2019/03/18,4.263
2019/03/19,6.391
2019/03/20,10.742
2019/03/21,4.829
2019/03/22,5.902
2019/03/23,-2.357
2019/03/24,16.193
2019/03/25,27.964
2019/03/26,15.069
2019/03/27,13.215
2019/03/28,15.26
2019/03/29,17.605
2019/03/30,30.259
2019/03/31,14.03
2019/04/01,27.808
2019/04/02,33.486
2019/04/03,23.217
2019/04/04,16.274
2019/04/05,8.631
2019/04/06,7.336
2019/04/07,13.177
2019/04/08,5.965
2019/04/09,6.474
2019/04/10,5.332
2019/04/11,14.931
2019/04/12,16.93
2019/04/13,0.49
2019/04/14,-6.583
2019/04/15,-12.144
2019/04/16,-18.305
2019/04/17,-13.846
2019/04/18,0.072
2019/04/19,12.876
2019/04/20,39.463
2019/04/21,16.544
2019/04/22,7.977
2019/04/23,10.566
2019/04/24,6.381
2019/04/25,-9.007
2019/04/26,-9.329
2019/04/27,-11.869
2019/04/28,7.4
2019/04/29,-3.274
2019/04/30,5.241
2019/05/01,8.51
2019/05/02,-10.385
2019/05/03,-12.096
2019/05/04,-27.091
2019/05/05,-15.325
2019/05/06,-11.895
2019/05/07,-13.941
2019/05/08,-2.874
2019/05/09,2.426
2019/05/10,9.161
2019/05/11,27.914
2019/05/12,17.208
