Date,price14wmaUSD
2016/09/14,11.762
2016/09/15,11.792
2016/09/16,11.851
2016/09/17,11.963
2016/09/18,12.089
2016/09/19,12.22
2016/09/20,12.445
2016/09/21,12.665
2016/09/22,12.775
2016/09/23,12.893
2016/09/24,12.956
2016/09/25,13.002
2016/09/26,13.025
2016/09/27,13.057
2016/09/28,13.108
2016/09/29,13.129
2016/09/30,13.144
2016/10/01,13.144
2016/10/02,13.146
2016/10/03,13.154
2016/10/04,13.175
2016/10/05,13.177
2016/10/06,13.141
2016/10/07,13.082
2016/10/08,12.972
2016/10/09,12.862
2016/10/10,12.707
2016/10/11,12.579
2016/10/12,12.445
2016/10/13,12.34
2016/10/14,12.247
2016/10/15,12.155
2016/10/16,12.087
2016/10/17,12.025
2016/10/18,12.05
2016/10/19,12.057
2016/10/20,12.049
2016/10/21,12.047
2016/10/22,12.05
2016/10/23,12.046
2016/10/24,12.039
2016/10/25,11.974
2016/10/26,11.91
2016/10/27,11.837
2016/10/28,11.747
2016/10/29,11.584
2016/10/30,11.431
2016/10/31,11.357
2016/11/01,11.228
2016/11/02,11.144
2016/11/03,11.076
2016/11/04,11.026
2016/11/05,10.999
2016/11/06,10.973
2016/11/07,10.942
2016/11/08,10.915
2016/11/09,10.864
2016/11/10,10.816
2016/11/11,10.753
2016/11/12,10.662
2016/11/13,10.57
2016/11/14,10.477
2016/11/15,10.399
2016/11/16,10.341
2016/11/17,10.265
2016/11/18,10.159
2016/11/19,10.056
2016/11/20,9.962
2016/11/21,9.88
2016/11/22,9.853
2016/11/23,9.826
2016/11/24,9.762
2016/11/25,9.695
2016/11/26,9.632
2016/11/27,9.541
2016/11/28,9.422
2016/11/29,9.237
2016/11/30,9.096
2016/12/01,8.976
2016/12/02,8.805
2016/12/03,8.641
2016/12/04,8.465
2016/12/05,8.248
2016/12/06,8.002
2016/12/07,7.906
2016/12/08,7.928
2016/12/09,7.942
2016/12/10,7.957
2016/12/11,7.968
2016/12/12,8.008
2016/12/13,8.059
2016/12/14,8.103
2016/12/15,8.097
2016/12/16,8.077
2016/12/17,8.033
2016/12/18,8.016
2016/12/19,7.985
2016/12/20,7.934
2016/12/21,7.892
2016/12/22,7.833
2016/12/23,7.746
2016/12/24,7.657
2016/12/25,7.572
2016/12/26,7.499
2016/12/27,7.429
2016/12/28,7.374
2016/12/29,7.452
2016/12/30,7.546
2016/12/31,7.605
2017/01/01,7.693
2017/01/02,7.77
2017/01/03,7.926
2017/01/04,8.288
2017/01/05,8.629
2017/01/06,8.879
2017/01/07,9.074
2017/01/08,9.272
2017/01/09,9.502
2017/01/10,9.698
2017/01/11,9.815
2017/01/12,9.833
2017/01/13,9.849
2017/01/14,9.856
2017/01/15,9.863
2017/01/16,9.839
2017/01/17,9.851
2017/01/18,9.879
2017/01/19,9.917
2017/01/20,9.994
2017/01/21,10.093
2017/01/22,10.192
2017/01/23,10.272
2017/01/24,10.337
2017/01/25,10.384
2017/01/26,10.43
2017/01/27,10.46
2017/01/28,10.485
2017/01/29,10.497
2017/01/30,10.504
2017/01/31,10.518
2017/02/01,10.534
2017/02/02,10.545
2017/02/03,10.567
2017/02/04,10.652
2017/02/05,10.727
2017/02/06,10.802
2017/02/07,10.892
2017/02/08,10.969
2017/02/09,11.008
2017/02/10,11.029
2017/02/11,11.084
2017/02/12,11.133
2017/02/13,11.164
2017/02/14,11.325
2017/02/15,11.541
2017/02/16,11.726
2017/02/17,11.891
2017/02/18,12.037
2017/02/19,12.172
2017/02/20,12.289
2017/02/21,12.372
2017/02/22,12.453
2017/02/23,12.536
2017/02/24,12.64
2017/02/25,12.763
2017/02/26,12.922
2017/02/27,13.182
2017/02/28,13.546
2017/03/01,13.906
2017/03/02,14.527
2017/03/03,15.316
2017/03/04,15.996
2017/03/05,16.537
2017/03/06,17.106
2017/03/07,17.562
2017/03/08,17.795
2017/03/09,17.892
2017/03/10,18.065
2017/03/11,18.404
2017/03/12,19.016
2017/03/13,20.196
2017/03/14,21.422
2017/03/15,22.77
2017/03/16,25.329
2017/03/17,28.424
2017/03/18,30.355
2017/03/19,32.151
2017/03/20,34.278
2017/03/21,36.113
2017/03/22,37.501
2017/03/23,38.721
2017/03/24,40.301
2017/03/25,42.204
2017/03/26,43.801
2017/03/27,45.135
2017/03/28,46.16
2017/03/29,47.298
2017/03/30,48.301
2017/03/31,48.841
2017/04/01,49.345
2017/04/02,49.684
2017/04/03,49.364
2017/04/04,48.746
2017/04/05,48.44
2017/04/06,47.863
2017/04/07,47.1
2017/04/08,46.564
2017/04/09,45.99
2017/04/10,45.425
2017/04/11,44.988
2017/04/12,44.662
2017/04/13,44.997
2017/04/14,45.298
2017/04/15,45.616
2017/04/16,46.03
2017/04/17,46.419
2017/04/18,46.942
2017/04/19,47.533
2017/04/20,47.891
2017/04/21,48.251
2017/04/22,48.487
2017/04/23,48.674
2017/04/24,48.991
2017/04/25,49.243
2017/04/26,49.68
2017/04/27,50.798
2017/04/28,52.989
2017/04/29,55.497
2017/04/30,58.092
2017/05/01,61.349
2017/05/02,64.027
2017/05/03,66.531
2017/05/04,69.792
2017/05/05,73.672
2017/05/06,76.949
2017/05/07,80.073
2017/05/08,82.228
2017/05/09,83.369
2017/05/10,84.626
2017/05/11,85.564
2017/05/12,86.361
2017/05/13,86.643
2017/05/14,87.074
2017/05/15,87.588
2017/05/16,87.808
2017/05/17,87.604
2017/05/18,88.152
2017/05/19,91.196
2017/05/20,95.809
2017/05/21,101.253
2017/05/22,110.302
2017/05/23,118.702
2017/05/24,129.441
2017/05/25,140.204
2017/05/26,147.709
2017/05/27,150.583
2017/05/28,155.368
2017/05/29,160.597
2017/05/30,169.074
2017/05/31,178.941
2017/06/01,187.201
2017/06/02,193.982
2017/06/03,199.49
2017/06/04,206.417
2017/06/05,213.315
2017/06/06,220.834
2017/06/07,227.917
2017/06/08,233.779
2017/06/09,240.427
2017/06/10,250.554
2017/06/11,264.654
2017/06/12,280.901
2017/06/13,297.662
2017/06/14,311.151
2017/06/15,316.917
2017/06/16,324.762
2017/06/17,332.68
2017/06/18,339.95
2017/06/19,345.364
2017/06/20,350.086
2017/06/21,350.089
2017/06/22,348.193
2017/06/23,346.175
2017/06/24,342.564
2017/06/25,335.672
2017/06/26,324.312
2017/06/27,311.832
2017/06/28,306.649
2017/06/29,304.497
2017/06/30,300.653
2017/07/01,294.172
2017/07/02,288.377
2017/07/03,285.048
2017/07/04,282.173
2017/07/05,278.375
2017/07/06,275.55
2017/07/07,271.769
2017/07/08,266.934
2017/07/09,263.198
2017/07/10,257.682
2017/07/11,248.418
2017/07/12,240.637
2017/07/13,234.409
2017/07/14,227.424
2017/07/15,219.725
2017/07/16,209.106
2017/07/17,201.538
2017/07/18,198.906
2017/07/19,199.723
2017/07/20,200.357
2017/07/21,202.276
2017/07/22,204.581
2017/07/23,207.529
2017/07/24,210.424
2017/07/25,211.334
2017/07/26,210.72
2017/07/27,210.363
2017/07/28,209.414
2017/07/29,207.204
2017/07/30,206.408
2017/07/31,204.909
2017/08/01,205.914
2017/08/02,207.374
2017/08/03,208.952
2017/08/04,210.59
2017/08/05,214.185
2017/08/06,220.692
2017/08/07,227.571
2017/08/08,236.036
2017/08/09,246.267
2017/08/10,255.845
2017/08/11,264.496
2017/08/12,273.754
2017/08/13,279.477
2017/08/14,284.926
2017/08/15,287.746
2017/08/16,290.598
2017/08/17,294.153
2017/08/18,296.356
2017/08/19,296.791
2017/08/20,296.86
2017/08/21,300.186
2017/08/22,301.986
2017/08/23,304.414
2017/08/24,306.96
2017/08/25,310.672
2017/08/26,313.877
2017/08/27,317.816
2017/08/28,322.303
2017/08/29,328.744
2017/08/30,337.001
2017/08/31,345.176
2017/09/01,353.471
2017/09/02,356.644
2017/09/03,357.862
2017/09/04,354.081
2017/09/05,348.361
2017/09/06,346.785
2017/09/07,345.012
2017/09/08,341.555
2017/09/09,335.842
2017/09/10,329.229
2017/09/11,323.429
2017/09/12,318.803
2017/09/13,311.164
2017/09/14,301.587
2017/09/15,290.994
2017/09/16,284.512
2017/09/17,278.391
2017/09/18,277.933
2017/09/19,277.615
2017/09/20,277.322
2017/09/21,276.155
2017/09/22,273.634
2017/09/23,273.325
2017/09/24,274.646
2017/09/25,276.855
2017/09/26,279.258
2017/09/27,282.368
2017/09/28,286.295
2017/09/29,288.198
2017/09/30,290.681
2017/10/01,292.646
2017/10/02,294.058
2017/10/03,294.567
2017/10/04,295.01
2017/10/05,295.375
2017/10/06,296.534
2017/10/07,298.49
2017/10/08,300.488
2017/10/09,300.933
2017/10/10,300.939
2017/10/11,301.082
2017/10/12,301.766
2017/10/13,304.876
2017/10/14,310.073
2017/10/15,313.648
2017/10/16,317.918
2017/10/17,319.79
2017/10/18,318.667
2017/10/19,318.111
2017/10/20,317.004
2017/10/21,314.69
2017/10/22,312.238
2017/10/23,308.542
2017/10/24,307.421
2017/10/25,305.224
2017/10/26,303.196
2017/10/27,301.157
2017/10/28,299.176
2017/10/29,298.63
2017/10/30,299.042
2017/10/31,299.824
2017/11/01,299.7
2017/11/02,297.735
2017/11/03,297.379
2017/11/04,297.696
2017/11/05,297.771
2017/11/06,297.892
2017/11/07,297.574
2017/11/08,298.002
2017/11/09,300.665
2017/11/10,302.12
2017/11/11,302.961
2017/11/12,303.937
2017/11/13,305.625
2017/11/14,308.93
2017/11/15,313.074
2017/11/16,315.978
2017/11/17,318.806
2017/11/18,321.685
2017/11/19,326.969
2017/11/20,332.537
2017/11/21,338.066
2017/11/22,343.146
2017/11/23,351.844
2017/11/24,364.036
2017/11/25,380.062
2017/11/26,393.359
2017/11/27,407.477
2017/11/28,419.459
2017/11/29,430.186
2017/11/30,434.712
2017/12/01,439.425
2017/12/02,445.508
2017/12/03,451.197
2017/12/04,455.192
2017/12/05,457.962
2017/12/06,456.89
2017/12/07,453.353
2017/12/08,452.841
2017/12/09,455.676
2017/12/10,454.372
2017/12/11,455.628
2017/12/12,469.573
2017/12/13,496.406
2017/12/14,527.184
2017/12/15,550.313
2017/12/16,574.505
2017/12/17,599.61
2017/12/18,624.722
2017/12/19,659.034
2017/12/20,686.463
2017/12/21,712.066
2017/12/22,717.05
2017/12/23,726.186
2017/12/24,723.986
2017/12/25,727.033
2017/12/26,731.456
2017/12/27,734.862
2017/12/28,731.744
2017/12/29,732.667
2017/12/30,728.456
2017/12/31,726.396
2018/01/01,728.232
2018/01/02,743.161
2018/01/03,762.765
2018/01/04,790.016
2018/01/05,819.797
2018/01/06,848.913
2018/01/07,886.798
2018/01/08,930.34
2018/01/09,978.24
2018/01/10,1036
2018/01/11,1074
2018/01/12,1110
2018/01/13,1157
2018/01/14,1196
2018/01/15,1228
2018/01/16,1227
2018/01/17,1200
2018/01/18,1184
2018/01/19,1168
2018/01/20,1161
2018/01/21,1148
2018/01/22,1127
2018/01/23,1102
2018/01/24,1083
2018/01/25,1074
2018/01/26,1064
2018/01/27,1060
2018/01/28,1072
2018/01/29,1087
2018/01/30,1096
2018/01/31,1099
2018/02/01,1103
2018/02/02,1082
2018/02/03,1066
2018/02/04,1045
2018/02/05,1008
2018/02/06,960.436
2018/02/07,931.734
2018/02/08,907.212
2018/02/09,887.486
2018/02/10,874.984
2018/02/11,858.371
2018/02/12,849.49
2018/02/13,842.374
2018/02/14,843.066
2018/02/15,852.189
2018/02/16,863.316
2018/02/17,878.548
2018/02/18,890.878
2018/02/19,902.432
2018/02/20,912.176
2018/02/21,910.097
2018/02/22,902.281
2018/02/23,896.291
2018/02/24,889.928
2018/02/25,883.275
2018/02/26,879.293
2018/02/27,877.667
2018/02/28,874.545
2018/03/01,871.013
2018/03/02,867.729
2018/03/03,864.857
2018/03/04,862.018
2018/03/05,861.062
2018/03/06,857.026
2018/03/07,847.181
2018/03/08,832.416
2018/03/09,811.471
2018/03/10,797.109
2018/03/11,780.955
2018/03/12,767.835
2018/03/13,753.453
2018/03/14,736.258
2018/03/15,713.247
2018/03/16,693.74
2018/03/17,673.5
2018/03/18,645.577
2018/03/19,625.061
2018/03/20,608.261
2018/03/21,597.568
2018/03/22,586.126
2018/03/23,573.177
2018/03/24,563.617
2018/03/25,553.85
2018/03/26,542.77
2018/03/27,528.903
2018/03/28,515.638
2018/03/29,499.441
2018/03/30,481.067
2018/03/31,467.052
2018/04/01,452.232
2018/04/02,439.039
2018/04/03,429.438
2018/04/04,419.839
2018/04/05,410.223
2018/04/06,401.41
2018/04/07,395.66
2018/04/08,392.819
2018/04/09,392.368
2018/04/10,392.646
2018/04/11,395.762
2018/04/12,403.246
2018/04/13,417.625
2018/04/14,430.47
2018/04/15,444.801
2018/04/16,456.737
2018/04/17,467.47
2018/04/18,477.537
2018/04/19,490.252
2018/04/20,506.878
2018/04/21,524.145
2018/04/22,541.703
2018/04/23,559.349
2018/04/24,581.428
2018/04/25,594.723
2018/04/26,604.17
2018/04/27,616.469
2018/04/28,628.706
2018/04/29,640.319
2018/04/30,650.152
2018/05/01,655.067
2018/05/02,661.372
2018/05/03,673.484
2018/05/04,690.31
2018/05/05,708.773
2018/05/06,723.052
2018/05/07,729.114
2018/05/08,734.965
2018/05/09,739.026
2018/05/10,744.066
2018/05/11,740.577
2018/05/12,733.078
2018/05/13,729.961
2018/05/14,728.638
2018/05/15,727.649
2018/05/16,722.22
2018/05/17,717.282
2018/05/18,709.859
2018/05/19,705.849
2018/05/20,704.815
2018/05/21,704.008
2018/05/22,700.115
2018/05/23,688.005
2018/05/24,673.376
2018/05/25,661.356
2018/05/26,650.531
2018/05/27,637.673
2018/05/28,621.06
2018/05/29,606.768
2018/05/30,596.774
2018/05/31,589.408
2018/06/01,583.785
2018/06/02,580.774
2018/06/03,581.782
2018/06/04,582.538
2018/06/05,583.383
2018/06/06,586.354
2018/06/07,589.865
2018/06/08,592.311
2018/06/09,594.974
2018/06/10,591.55
2018/06/11,583.868
2018/06/12,575.67
2018/06/13,562.341
2018/06/14,551.33
2018/06/15,542.306
2018/06/16,533.291
2018/06/17,525.844
2018/06/18,519.535
2018/06/19,517.559
2018/06/20,516.46
2018/06/21,516.621
2018/06/22,511.714
2018/06/23,505.351
2018/06/24,497.577
2018/06/25,491.687
2018/06/26,485.526
2018/06/27,477.875
2018/06/28,470.827
2018/06/29,461.823
2018/06/30,458.001
2018/07/01,455.028
2018/07/02,453.663
2018/07/03,454.187
2018/07/04,454.537
2018/07/05,455.84
2018/07/06,457.332
2018/07/07,459.37
2018/07/08,463.825
2018/07/09,467.136
2018/07/10,465.956
2018/07/11,463.428
2018/07/12,460.122
2018/07/13,457.105
2018/07/14,453.637
2018/07/15,451.585
2018/07/16,452.423
2018/07/17,455.448
2018/07/18,460.24
2018/07/19,461.958
2018/07/20,461.609
2018/07/21,461.474
2018/07/22,461.921
2018/07/23,462.139
2018/07/24,463.626
2018/07/25,465.862
2018/07/26,467.938
2018/07/27,468.134
2018/07/28,468.398
2018/07/29,468.131
2018/07/30,466.812
2018/07/31,463.064
2018/08/01,457.016
2018/08/02,450.999
2018/08/03,444.759
2018/08/04,439.257
2018/08/05,433.509
2018/08/06,428.415
2018/08/07,423.211
2018/08/08,413.718
2018/08/09,404.578
2018/08/10,395.867
2018/08/11,383.165
2018/08/12,372.267
2018/08/13,360.995
2018/08/14,345.199
2018/08/15,334.23
2018/08/16,324.637
2018/08/17,317.854
2018/08/18,312.509
2018/08/19,307.422
2018/08/20,302.62
2018/08/21,297.154
2018/08/22,293.318
2018/08/23,289.255
2018/08/24,286.411
2018/08/25,284.766
2018/08/26,282.708
2018/08/27,281.516
2018/08/28,282.15
2018/08/29,283.078
2018/08/30,282.588
2018/08/31,282.026
2018/09/01,282.903
2018/09/02,284.442
2018/09/03,285.396
2018/09/04,286.042
2018/09/05,283.577
2018/09/06,276.101
2018/09/07,268.635
2018/09/08,260.241
2018/09/09,250.525
2018/09/10,241.394
2018/09/11,232.199
2018/09/12,222.083
2018/09/13,215.896
2018/09/14,212.629
2018/09/15,210.74
2018/09/16,209.466
2018/09/17,208.219
2018/09/18,206.44
2018/09/19,206.283
2018/09/20,206.809
2018/09/21,210.065
2018/09/22,214.685
2018/09/23,219.252
2018/09/24,222.594
2018/09/25,222.614
2018/09/26,222.499
2018/09/27,222.516
2018/09/28,223.276
2018/09/29,224.006
2018/09/30,225.492
2018/10/01,226.535
2018/10/02,227.133
2018/10/03,226.346
2018/10/04,225.962
2018/10/05,225.352
2018/10/06,225.185
2018/10/07,224.938
2018/10/08,225.301
2018/10/09,225.893
2018/10/10,225.964
2018/10/11,222.762
2018/10/12,218.993
2018/10/13,215.932
2018/10/14,213.282
2018/10/15,212.11
2018/10/16,211.325
2018/10/17,210.633
2018/10/18,209.656
2018/10/19,208.37
2018/10/20,207.541
2018/10/21,207.14
2018/10/22,206.604
2018/10/23,206.018
2018/10/24,205.795
2018/10/25,205.514
2018/10/26,205.28
2018/10/27,205.044
2018/10/28,204.815
2018/10/29,204.098
2018/10/30,202.92
2018/10/31,201.927
2018/11/01,201.24
2018/11/02,200.975
2018/11/03,200.678
2018/11/04,200.95
2018/11/05,201.945
2018/11/06,203.454
2018/11/07,205.708
2018/11/08,207.214
2018/11/09,208.117
2018/11/10,209.08
2018/11/11,209.847
2018/11/12,210.581
2018/11/13,210.916
2018/11/14,209.539
2018/11/15,205.617
2018/11/16,201.83
2018/11/17,197.78
2018/11/18,194.275
2018/11/19,188.732
2018/11/20,180.958
2018/11/21,173.169
2018/11/22,166.116
2018/11/23,158.445
2018/11/24,151.546
2018/11/25,143.864
2018/11/26,137.472
2018/11/27,131.239
2018/11/28,127.373
2018/11/29,124.506
2018/11/30,121.715
2018/12/01,119.645
2018/12/02,118.281
2018/12/03,116.723
2018/12/04,115.468
2018/12/05,114.037
2018/12/06,111.857
2018/12/07,108.382
2018/12/08,105.733
2018/12/09,103.747
2018/12/10,101.725
2018/12/11,99.525
2018/12/12,97.579
2018/12/13,95.765
2018/12/14,93.739
2018/12/15,91.802
2018/12/16,90.524
2018/12/17,89.958
2018/12/18,90.286
2018/12/19,91.95
2018/12/20,94.259
2018/12/21,97.164
2018/12/22,99.532
2018/12/23,104.114
2018/12/24,110.647
2018/12/25,114.357
2018/12/26,117.917
2018/12/27,120.175
2018/12/28,122.001
2018/12/29,125.437
2018/12/30,128.263
2018/12/31,130.419
2019/01/01,132.037
2019/01/02,135.023
2019/01/03,137.943
2019/01/04,140.547
2019/01/05,143.606
2019/01/06,145.779
2019/01/07,147.566
2019/01/08,148.795
2019/01/09,149.97
2019/01/10,148.896
2019/01/11,146.456
2019/01/12,143.885
2019/01/13,140.84
2019/01/14,137.926
2019/01/15,135.865
2019/01/16,133.27
2019/01/17,130.829
2019/01/18,128.644
2019/01/19,127.006
2019/01/20,125.415
2019/01/21,123.611
2019/01/22,122.232
2019/01/23,121.258
2019/01/24,120.379
2019/01/25,119.652
2019/01/26,119.067
2019/01/27,118.339
2019/01/28,116.575
2019/01/29,114.764
2019/01/30,113.435
2019/01/31,112.35
2019/02/01,111.208
2019/02/02,110.301
2019/02/03,109.668
2019/02/04,109.019
2019/02/05,108.429
2019/02/06,107.487
2019/02/07,106.847
2019/02/08,107.066
2019/02/09,108.521
2019/02/10,109.899
2019/02/11,111.581
2019/02/12,113.072
2019/02/13,114.667
2019/02/14,116.05
2019/02/15,117.263
2019/02/16,118.459
2019/02/17,119.962
2019/02/18,123.315
2019/02/19,127.124
2019/02/20,130.302
2019/02/21,133.132
2019/02/22,135.795
2019/02/23,138.56
2019/02/24,141.445
2019/02/25,141.94
2019/02/26,142.025
2019/02/27,141.922
2019/02/28,141.715
2019/03/01,141.321
2019/03/02,140.417
2019/03/03,139.314
2019/03/04,137.35
2019/03/05,136.074
2019/03/06,135.776
2019/03/07,135.626
2019/03/08,135.384
2019/03/09,135.273
2019/03/10,135.162
2019/03/11,134.947
2019/03/12,134.706
2019/03/13,134.377
2019/03/14,134.066
2019/03/15,134.187
2019/03/16,135.151
2019/03/17,135.762
2019/03/18,136.239
2019/03/19,136.57
2019/03/20,136.837
2019/03/21,137.007
2019/03/22,137.001
2019/03/23,137.088
2019/03/24,137.082
2019/03/25,136.914
2019/03/26,136.568
2019/03/27,136.747
2019/03/28,136.939
2019/03/29,137.332
2019/03/30,138.02
2019/03/31,138.505
2019/04/01,139.052
2019/04/02,141.029
2019/04/03,145.082
2019/04/04,147.586
2019/04/05,150.245
2019/04/06,152.93
2019/04/07,155.806
2019/04/08,159.878
2019/04/09,163.102
2019/04/10,166.243
2019/04/11,167.439
2019/04/12,167.878
2019/04/13,168.09
2019/04/14,168.069
2019/04/15,167.987
2019/04/16,167.466
2019/04/17,167.234
2019/04/18,167.871
2019/04/19,168.399
2019/04/20,168.999
2019/04/21,169.026
2019/04/22,169.124
2019/04/23,169.68
2019/04/24,169.265
2019/04/25,168.632
2019/04/26,166.989
2019/04/27,165.674
2019/04/28,164.508
2019/04/29,163.111
2019/04/30,162.173
2019/05/01,161.632
2019/05/02,161.054
2019/05/03,161.356
2019/05/04,161.436
2019/05/05,161.45
2019/05/06,162.079
2019/05/07,164.017
2019/05/08,165.029
2019/05/09,166.017
2019/05/10,167.343
2019/05/11,170.331
2019/05/12,173.68
2019/05/13,177.053
2019/05/14,181.793
2019/05/15,189.473
2019/05/16,200.269
2019/05/17,207.112
2019/05/18,213.226
2019/05/19,220.608
2019/05/20,226.605
2019/05/21,232.323
2019/05/22,237.362
2019/05/23,239.93
2019/05/24,242.952
2019/05/25,245.534
2019/05/26,247.553
2019/05/27,251.218
2019/05/28,254.44
2019/05/29,256.874
2019/05/30,259.785
2019/05/31,260.183
2019/06/01,261.795
2019/06/02,263.185
2019/06/03,263.672
2019/06/04,261.677
2019/06/05,259.607
2019/06/06,257.661
2019/06/07,256.309
2019/06/08,254.674
2019/06/09,251.952
2019/06/10,249.495
2019/06/11,247.885
2019/06/12,247.505
2019/06/13,248.409
2019/06/14,249.109
2019/06/15,251.075
2019/06/16,253.732
2019/06/17,256.428
2019/06/18,258.538
2019/06/19,260.41
2019/06/20,262.292
2019/06/21,266.375
2019/06/22,272.675
2019/06/23,279.097
2019/06/24,284.245
2019/06/25,289.28
2019/06/26,296.855
