Date,median_transaction_fee30rsiUSD
2016/05/29,52.934
2016/05/30,53.915
2016/05/31,55.936
2016/06/01,57.395
2016/06/02,57.193
2016/06/03,56.606
2016/06/04,56.575
2016/06/05,56.828
2016/06/06,57.134
2016/06/07,58.996
2016/06/08,58.687
2016/06/09,58.325
2016/06/10,57.1
2016/06/11,56.15
2016/06/12,58.638
2016/06/13,63.348
2016/06/14,66.576
2016/06/15,66.884
2016/06/16,68.994
2016/06/17,70.008
2016/06/18,54.607
2016/06/19,47.948
2016/06/20,47.12
2016/06/21,49.883
2016/06/22,52.188
2016/06/23,49.738
2016/06/24,51.429
2016/06/25,52.049
2016/06/26,51.512
2016/06/27,51.381
2016/06/28,49.687
2016/06/29,49.004
2016/06/30,57.462
2016/07/01,48.019
2016/07/02,47.797
2016/07/03,47.58
2016/07/04,47.04
2016/07/05,45.257
2016/07/06,45.48
2016/07/07,44.599
2016/07/08,45.4
2016/07/09,46.472
2016/07/10,46.305
2016/07/11,45.747
2016/07/12,45.67
2016/07/13,45.511
2016/07/14,46.967
2016/07/15,48.862
2016/07/16,48.565
2016/07/17,47.52
2016/07/18,47.659
2016/07/19,47.524
2016/07/20,51.749
2016/07/21,50.202
2016/07/22,52.588
2016/07/23,54.576
2016/07/24,52.201
2016/07/25,51.953
2016/07/26,50.807
2016/07/27,51.261
2016/07/28,52.576
2016/07/29,50.321
2016/07/30,50.236
2016/07/31,49.042
2016/08/01,47.658
2016/08/02,44.555
2016/08/03,44.325
2016/08/04,46.001
2016/08/05,46.615
2016/08/06,46.051
2016/08/07,46.631
2016/08/08,46.775
2016/08/09,48.802
2016/08/10,50.201
2016/08/11,49.296
2016/08/12,49.309
2016/08/13,48.787
2016/08/14,48.17
2016/08/15,47.349
2016/08/16,47.39
2016/08/17,46.782
2016/08/18,47.923
2016/08/19,46.186
2016/08/20,47.386
2016/08/21,47.515
2016/08/22,47.924
2016/08/23,51.777
2016/08/24,47.524
2016/08/25,47.955
2016/08/26,48.397
2016/08/27,48.11
2016/08/28,47.525
2016/08/29,48.133
2016/08/30,47.819
2016/08/31,48.677
2016/09/01,51.865
2016/09/02,55.003
2016/09/03,50.495
2016/09/04,55.33
2016/09/05,49.655
2016/09/06,49.296
2016/09/07,52.368
2016/09/08,51.919
2016/09/09,51.337
2016/09/10,49.43
2016/09/11,50.056
2016/09/12,50.263
2016/09/13,50.422
2016/09/14,52.767
2016/09/15,53.228
2016/09/16,53.678
2016/09/17,52.169
2016/09/18,52.696
2016/09/19,53.224
2016/09/20,55.624
2016/09/21,55.988
2016/09/22,58.676
2016/09/23,75.854
2016/09/24,70.31
2016/09/25,76.344
2016/09/26,77.557
2016/09/27,69.384
2016/09/28,58.678
2016/09/29,56.377
2016/09/30,56.437
2016/10/01,61.6
2016/10/02,59.85
2016/10/03,56.955
2016/10/04,62.688
2016/10/05,49.826
2016/10/06,49.362
2016/10/07,48.341
2016/10/08,47.929
2016/10/09,49.192
2016/10/10,48.174
2016/10/11,48.418
2016/10/12,48.828
2016/10/13,76.738
2016/10/14,55.547
2016/10/15,60.508
2016/10/16,55.552
2016/10/17,54.804
2016/10/18,53.915
2016/10/19,49.33
2016/10/20,48.232
2016/10/21,48.223
2016/10/22,48.222
2016/10/23,47.974
2016/10/24,48.199
2016/10/25,48.012
2016/10/26,48.005
2016/10/27,47.959
2016/10/28,47.881
2016/10/29,47.585
2016/10/30,47.149
2016/10/31,47.923
2016/11/01,47.674
2016/11/02,47.246
2016/11/03,47.309
2016/11/04,47.063
2016/11/05,47.567
2016/11/06,47.248
2016/11/07,47.31
2016/11/08,47.361
2016/11/09,46.922
2016/11/10,47.489
2016/11/11,47.124
2016/11/12,47.23
2016/11/13,47.381
2016/11/14,47.531
2016/11/15,47.215
2016/11/16,47.351
2016/11/17,47.091
2016/11/18,46.839
2016/11/19,46.97
2016/11/20,46.594
2016/11/21,47.318
2016/11/22,46.335
2016/11/23,47.012
2016/11/24,48.77
2016/11/25,45.636
2016/11/26,47.586
2016/11/27,47.693
2016/11/28,47.881
2016/11/29,46.804
2016/11/30,45.73
2016/12/01,45.669
2016/12/02,45.803
2016/12/03,45.122
2016/12/04,44.939
2016/12/05,44.594
2016/12/06,44.131
2016/12/07,46.203
2016/12/08,46.15
2016/12/09,46.015
2016/12/10,45.729
2016/12/11,45.787
2016/12/12,46.36
2016/12/13,46.151
2016/12/14,46.101
2016/12/15,45.596
2016/12/16,45.433
2016/12/17,44.959
2016/12/18,44.595
2016/12/19,46.044
2016/12/20,45.707
2016/12/21,47.423
2016/12/22,45.618
2016/12/23,45.202
2016/12/24,45.074
2016/12/25,45.005
2016/12/26,44.643
2016/12/27,45.065
2016/12/28,45.11
2016/12/29,47.278
2016/12/30,47.17
2016/12/31,46.754
2017/01/01,47.21
2017/01/02,47.182
2017/01/03,51.096
2017/01/04,51.796
2017/01/05,52.181
2017/01/06,50.169
2017/01/07,50.417
2017/01/08,52.654
2017/01/09,52.853
2017/01/10,53.913
2017/01/11,50.573
2017/01/12,50.12
2017/01/13,49.757
2017/01/14,49.149
2017/01/15,49.895
2017/01/16,49.547
2017/01/17,50.943
2017/01/18,50.971
2017/01/19,51.069
2017/01/20,51.859
2017/01/21,52.312
2017/01/22,52.524
2017/01/23,52.291
2017/01/24,53.151
2017/01/25,51.83
2017/01/26,54.564
2017/01/27,52.358
2017/01/28,51.218
2017/01/29,52.911
2017/01/30,51.035
2017/01/31,53.496
2017/02/01,52.677
2017/02/02,51.252
2017/02/03,51.555
2017/02/04,52.924
2017/02/05,52.893
2017/02/06,52.906
2017/02/07,57.762
2017/02/08,55.133
2017/02/09,53.337
2017/02/10,53.094
2017/02/11,54.277
2017/02/12,52.119
2017/02/13,56.252
2017/02/14,59.02
2017/02/15,57.646
2017/02/16,54.918
2017/02/17,56.189
2017/02/18,54.591
2017/02/19,54.651
2017/02/20,54.571
2017/02/21,58.694
2017/02/22,57.211
2017/02/23,53.645
2017/02/24,54.757
2017/02/25,58.478
2017/02/26,55.362
2017/02/27,57.388
2017/02/28,59.501
2017/03/01,59.929
2017/03/02,62.784
2017/03/03,64.088
2017/03/04,66.114
2017/03/05,63.003
2017/03/06,64.605
2017/03/07,64.171
2017/03/08,56.875
2017/03/09,58.301
2017/03/10,57.922
2017/03/11,59.881
2017/03/12,63.542
2017/03/13,70.605
2017/03/14,71.978
2017/03/15,72.4
2017/03/16,79.721
2017/03/17,82.205
2017/03/18,69.538
2017/03/19,70.536
2017/03/20,71.988
2017/03/21,71.337
2017/03/22,69.049
2017/03/23,70.427
2017/03/24,71.806
2017/03/25,74.02
2017/03/26,75.056
2017/03/27,76.134
2017/03/28,73.132
2017/03/29,74.883
2017/03/30,71
2017/03/31,66.798
2017/04/01,67.667
2017/04/02,67.783
2017/04/03,61.027
2017/04/04,60.434
2017/04/05,62.884
2017/04/06,58.419
2017/04/07,62.235
2017/04/08,57.16
2017/04/09,58.883
2017/04/10,57.177
2017/04/11,57.448
2017/04/12,58.799
2017/04/13,60.289
2017/04/14,61.027
2017/04/15,59.384
2017/04/16,60.857
2017/04/17,60.502
2017/04/18,61.328
2017/04/19,62.212
2017/04/20,60.302
2017/04/21,61.851
2017/04/22,59.482
2017/04/23,59.232
2017/04/24,60.046
2017/04/25,60.156
2017/04/26,57.529
2017/04/27,62.59
2017/04/28,68.037
2017/04/29,68.514
2017/04/30,69.641
2017/05/01,73.249
2017/05/02,70.861
2017/05/03,68.685
2017/05/04,71.394
2017/05/05,73.633
2017/05/06,70.263
2017/05/07,71.721
2017/05/08,65.95
2017/05/09,65.293
2017/05/10,66.451
2017/05/11,66.487
2017/05/12,67.779
2017/05/13,67.087
2017/05/14,67.36
2017/05/15,68.62
2017/05/16,66.859
2017/05/17,68.995
2017/05/18,68.143
2017/05/19,72.735
2017/05/20,76.9
2017/05/21,78.641
2017/05/22,82.779
2017/05/23,83.279
2017/05/24,85.852
2017/05/25,86.497
2017/05/26,74.072
2017/05/27,64.729
2017/05/28,68.453
2017/05/29,68.883
2017/05/30,73.676
2017/05/31,77.446
2017/06/01,75.283
2017/06/02,71.718
2017/06/03,69.293
2017/06/04,73.576
2017/06/05,70.241
2017/06/06,71.297
2017/06/07,72.591
2017/06/08,71.329
2017/06/09,69.808
2017/06/10,72.167
2017/06/11,76.288
2017/06/12,79.849
2017/06/13,77.83
2017/06/14,72.142
2017/06/15,67.271
2017/06/16,67.438
2017/06/17,68.12
2017/06/18,68.473
2017/06/19,67.681
2017/06/20,73.961
2017/06/21,86.803
2017/06/22,73.137
2017/06/23,73.363
2017/06/24,72.158
2017/06/25,60.869
2017/06/26,56.094
2017/06/27,54.729
2017/06/28,61.163
2017/06/29,56.087
2017/06/30,49.273
2017/07/01,48.542
2017/07/02,48.217
2017/07/03,50.122
2017/07/04,48.516
2017/07/05,48.12
2017/07/06,48.199
2017/07/07,48.18
2017/07/08,47.767
2017/07/09,48.071
2017/07/10,46.535
2017/07/11,45.944
2017/07/12,46.267
2017/07/13,46.387
2017/07/14,45.591
2017/07/15,45.851
2017/07/16,44.493
2017/07/17,45.181
2017/07/18,47.165
2017/07/19,47.428
2017/07/20,47.038
2017/07/21,47.998
2017/07/22,47.624
2017/07/23,47.976
2017/07/24,47.927
2017/07/25,47.704
2017/07/26,47.161
2017/07/27,46.948
2017/07/28,46.327
2017/07/29,45.589
2017/07/30,46.602
2017/07/31,46.58
2017/08/01,49.879
2017/08/02,48.607
2017/08/03,48.33
2017/08/04,47.521
2017/08/05,49.076
2017/08/06,50.447
2017/08/07,50.759
2017/08/08,51.653
2017/08/09,53.631
2017/08/10,52.756
2017/08/11,54.126
2017/08/12,54.733
2017/08/13,53.121
2017/08/14,52.349
2017/08/15,53.276
2017/08/16,58.897
2017/08/17,55.234
2017/08/18,60.443
2017/08/19,51.432
2017/08/20,51.258
2017/08/21,52.431
2017/08/22,51.997
2017/08/23,51.675
2017/08/24,51.835
2017/08/25,53.006
2017/08/26,52.191
2017/08/27,52.508
2017/08/28,52.964
2017/08/29,56.655
2017/08/30,58.536
2017/08/31,66.298
2017/09/01,60.545
2017/09/02,56.993
2017/09/03,52.08
2017/09/04,53.214
2017/09/05,54.019
2017/09/06,61.083
2017/09/07,61.3
2017/09/08,64.12
2017/09/09,54.322
2017/09/10,51.363
2017/09/11,48.393
2017/09/12,49.569
2017/09/13,47.676
2017/09/14,47.889
2017/09/15,50.046
2017/09/16,54.346
2017/09/17,53.085
2017/09/18,50.918
2017/09/19,48.007
2017/09/20,49.643
2017/09/21,47.589
2017/09/22,47.186
2017/09/23,47.184
2017/09/24,49.254
2017/09/25,48.52
2017/09/26,49.463
2017/09/27,48.757
2017/09/28,48.649
2017/09/29,48.121
2017/09/30,51.645
2017/10/01,49.942
2017/10/02,49.485
2017/10/03,49.712
2017/10/04,50.001
2017/10/05,48.76
2017/10/06,51.418
2017/10/07,49.755
2017/10/08,49.929
2017/10/09,49.929
2017/10/10,48.753
2017/10/11,49.487
2017/10/12,49.861
2017/10/13,51.945
2017/10/14,52.376
2017/10/15,50.858
2017/10/16,48.48
2017/10/17,44.627
2017/10/18,44.655
2017/10/19,42.929
2017/10/20,43.351
2017/10/21,42.227
2017/10/22,41.261
2017/10/23,45.319
2017/10/24,45.868
2017/10/25,43.374
2017/10/26,42.767
2017/10/27,38.814
2017/10/28,38.814
2017/10/29,38.814
2017/10/30,38.814
2017/10/31,38.814
2017/11/01,49.785
2017/11/02,50.439
2017/11/03,47.527
2017/11/04,45.735
2017/11/05,44.936
2017/11/06,43.234
2017/11/07,46.495
2017/11/08,50.504
2017/11/09,52.102
2017/11/10,50.325
2017/11/11,51.681
2017/11/12,51.742
2017/11/13,51.933
2017/11/14,52.355
2017/11/15,52.618
2017/11/16,52.359
2017/11/17,51.209
2017/11/18,49.376
2017/11/19,53.108
2017/11/20,53.32
2017/11/21,53.467
2017/11/22,53.523
2017/11/23,54.683
2017/11/24,55.828
2017/11/25,52.322
2017/11/26,56.154
2017/11/27,56.705
2017/11/28,56.506
2017/11/29,56.535
2017/11/30,54.877
2017/12/01,55.209
2017/12/02,53.664
2017/12/03,55.864
2017/12/04,56.543
2017/12/05,63.095
2017/12/06,68.522
2017/12/07,75.914
2017/12/08,76.577
2017/12/09,77.711
2017/12/10,65.197
2017/12/11,59.507
2017/12/12,63.791
2017/12/13,59.761
2017/12/14,67.644
2017/12/15,65.742
2017/12/16,61.374
2017/12/17,53.308
2017/12/18,51.528
2017/12/19,58.627
2017/12/20,60.588
2017/12/21,60.811
2017/12/22,57.2
2017/12/23,58.16
2017/12/24,52.232
2017/12/25,49.532
2017/12/26,49.862
2017/12/27,49.928
2017/12/28,49
2017/12/29,49.368
2017/12/30,48.963
2017/12/31,49.637
2018/01/01,50.037
2018/01/02,50.841
2018/01/03,51.895
2018/01/04,57.614
2018/01/05,73.457
2018/01/06,77.615
2018/01/07,75.242
2018/01/08,76.671
2018/01/09,77.187
2018/01/10,82.359
2018/01/11,71.236
2018/01/12,57.724
2018/01/13,61.68
2018/01/14,58.285
2018/01/15,55.17
2018/01/16,53.134
2018/01/17,51.173
2018/01/18,53.067
2018/01/19,52.105
2018/01/20,52.395
2018/01/21,51.797
2018/01/22,47.6
2018/01/23,49.408
2018/01/24,49.453
2018/01/25,49.007
2018/01/26,45.863
2018/01/27,45.994
2018/01/28,46.449
2018/01/29,50.302
2018/01/30,47.04
2018/01/31,46.885
2018/02/01,51.733
2018/02/02,48.631
2018/02/03,47.682
2018/02/04,46.5
2018/02/05,45.768
2018/02/06,45.669
2018/02/07,46.694
2018/02/08,46.036
2018/02/09,46.111
2018/02/10,46.281
2018/02/11,46.103
2018/02/12,46.253
2018/02/13,46.209
2018/02/14,46.396
2018/02/15,46.64
2018/02/16,46.652
2018/02/17,46.82
2018/02/18,47.994
2018/02/19,46.804
2018/02/20,46.795
2018/02/21,45.649
2018/02/22,44.999
2018/02/23,46.093
2018/02/24,46.624
2018/02/25,45.899
2018/02/26,45.335
2018/02/27,45.424
2018/02/28,47.081
2018/03/01,46.345
2018/03/02,47.153
2018/03/03,45.585
2018/03/04,47.332
2018/03/05,47.386
2018/03/06,47.15
2018/03/07,46.863
2018/03/08,45.632
2018/03/09,44.678
2018/03/10,44.103
2018/03/11,43.976
2018/03/12,44.031
2018/03/13,43.442
2018/03/14,43.271
2018/03/15,43.416
2018/03/16,43.518
2018/03/17,43.178
2018/03/18,43.45
2018/03/19,43.005
2018/03/20,43.255
2018/03/21,43.215
2018/03/22,43.035
2018/03/23,43.241
2018/03/24,42.74
2018/03/25,42.843
2018/03/26,43.314
2018/03/27,42.94
2018/03/28,43.056
2018/03/29,42.793
2018/03/30,42.256
2018/03/31,42.28
2018/04/01,42.231
2018/04/02,42.251
2018/04/03,42.319
2018/04/04,42.273
2018/04/05,42.309
2018/04/06,41.973
2018/04/07,42.004
2018/04/08,42.05
2018/04/09,42.128
2018/04/10,42.17
2018/04/11,42.609
2018/04/12,42.78
2018/04/13,43.18
2018/04/14,42.812
2018/04/15,43.126
2018/04/16,43.417
2018/04/17,42.853
2018/04/18,44.118
2018/04/19,43.835
2018/04/20,45.42
2018/04/21,44.352
2018/04/22,44.644
2018/04/23,44.857
2018/04/24,47.114
2018/04/25,47.816
2018/04/26,47.733
2018/04/27,49.278
2018/04/28,49.428
2018/04/29,51.601
2018/04/30,51.775
2018/05/01,49.004
2018/05/02,49.263
2018/05/03,50.211
2018/05/04,48.657
2018/05/05,49.781
2018/05/06,47.697
2018/05/07,47.133
2018/05/08,48.944
2018/05/09,52.549
2018/05/10,58.444
2018/05/11,56.084
2018/05/12,49.77
2018/05/13,53.276
2018/05/14,56.954
2018/05/15,57.706
2018/05/16,56.3
2018/05/17,57.415
2018/05/18,56.775
2018/05/19,54.064
2018/05/20,55.037
2018/05/21,55.793
2018/05/22,57.359
2018/05/23,54.193
2018/05/24,53.899
2018/05/25,52.644
2018/05/26,51.05
2018/05/27,49.435
2018/05/28,53.019
2018/05/29,54.603
2018/05/30,55.424
2018/05/31,58.152
2018/06/01,56.346
2018/06/02,50.863
2018/06/03,51.287
2018/06/04,53.279
2018/06/05,51.897
2018/06/06,52.778
2018/06/07,51.428
2018/06/08,49.984
2018/06/09,46.675
2018/06/10,45.338
2018/06/11,45.362
2018/06/12,46.004
2018/06/13,46.654
2018/06/14,48.162
2018/06/15,49.815
2018/06/16,44.524
2018/06/17,42.958
2018/06/18,44.436
2018/06/19,47.141
2018/06/20,45.61
2018/06/21,45.554
2018/06/22,44.622
2018/06/23,42.721
2018/06/24,43.102
2018/06/25,47.132
2018/06/26,45.145
2018/06/27,44.997
2018/06/28,44.345
2018/06/29,44.592
2018/06/30,57.481
2018/07/01,71.638
2018/07/02,73.981
2018/07/03,76.518
2018/07/04,59.956
2018/07/05,57.078
2018/07/06,63.041
2018/07/07,60.837
2018/07/08,52.555
2018/07/09,49.862
2018/07/10,48.365
2018/07/11,47.879
2018/07/12,50.4
2018/07/13,51.215
2018/07/14,56.437
2018/07/15,51.836
2018/07/16,47.212
2018/07/17,46.737
2018/07/18,46.788
2018/07/19,46.243
2018/07/20,46.913
2018/07/21,47.07
2018/07/22,45.969
2018/07/23,47.407
2018/07/24,46.577
2018/07/25,46.358
2018/07/26,46.264
2018/07/27,45.95
2018/07/28,45.849
2018/07/29,45.709
2018/07/30,45.906
2018/07/31,45.876
2018/08/01,45.845
2018/08/02,45.838
2018/08/03,46.214
2018/08/04,45.875
2018/08/05,45.865
2018/08/06,46.143
2018/08/07,48.955
2018/08/08,58.228
2018/08/09,56.962
2018/08/10,51.673
2018/08/11,47.383
2018/08/12,47.016
2018/08/13,47.067
2018/08/14,47.11
2018/08/15,47.694
2018/08/16,47.07
2018/08/17,50.848
2018/08/18,47.408
2018/08/19,46.814
2018/08/20,46.814
2018/08/21,47.104
2018/08/22,47.429
2018/08/23,47.168
2018/08/24,47.467
2018/08/25,46.882
2018/08/26,46.963
2018/08/27,47.304
2018/08/28,47.365
2018/08/29,47.823
2018/08/30,47.543
2018/08/31,47.698
2018/09/01,47.356
2018/09/02,47.169
2018/09/03,47.185
2018/09/04,47.696
2018/09/05,47.34
2018/09/06,47.701
2018/09/07,47.751
2018/09/08,47.644
2018/09/09,47.578
2018/09/10,47.446
2018/09/11,47.703
2018/09/12,47.731
2018/09/13,48.254
2018/09/14,47.866
2018/09/15,47.964
2018/09/16,47.687
2018/09/17,47.987
2018/09/18,48.16
2018/09/19,49.451
2018/09/20,48.89
2018/09/21,49.789
2018/09/22,48.53
2018/09/23,48.015
2018/09/24,49.194
2018/09/25,49.074
2018/09/26,49.585
2018/09/27,49.707
2018/09/28,50.171
2018/09/29,50.74
2018/09/30,49.793
2018/10/01,50.422
2018/10/02,50.709
2018/10/03,47.669
2018/10/04,47.672
2018/10/05,47.137
2018/10/06,45.415
2018/10/07,46.575
2018/10/08,48.517
2018/10/09,47.504
2018/10/10,48.877
2018/10/11,48.216
2018/10/12,48.266
2018/10/13,46.34
2018/10/14,46.318
2018/10/15,48.787
2018/10/16,47.322
2018/10/17,47.597
2018/10/18,47.396
2018/10/19,48.47
2018/10/20,48.107
2018/10/21,47.674
2018/10/22,47.516
2018/10/23,48.401
2018/10/24,49.965
2018/10/25,50.22
2018/10/26,49.465
2018/10/27,47.826
2018/10/28,47.413
2018/10/29,48.774
2018/10/30,48.652
2018/10/31,48.279
2018/11/01,48.231
2018/11/02,50.244
2018/11/03,49.157
2018/11/04,49.406
2018/11/05,51.871
2018/11/06,52.048
2018/11/07,51.184
2018/11/08,51.208
2018/11/09,49.806
2018/11/10,46.958
2018/11/11,45.898
2018/11/12,48.125
2018/11/13,48.382
2018/11/14,50.355
2018/11/15,50.757
2018/11/16,48.945
2018/11/17,47.189
2018/11/18,47.36
2018/11/19,48.533
2018/11/20,48.891
2018/11/21,47.063
2018/11/22,46.753
2018/11/23,46.654
2018/11/24,45.847
2018/11/25,46.87
2018/11/26,46.436
2018/11/27,45.594
2018/11/28,47.289
2018/11/29,48.699
2018/11/30,51.373
2018/12/01,48.007
2018/12/02,47.459
2018/12/03,47.759
2018/12/04,47.613
2018/12/05,47.927
2018/12/06,47.364
2018/12/07,46.381
2018/12/08,44.532
2018/12/09,44.503
2018/12/10,45.099
2018/12/11,45.287
2018/12/12,45.266
2018/12/13,46.986
2018/12/14,45.964
2018/12/15,45.002
2018/12/16,44.125
2018/12/17,46.063
2018/12/18,47.366
2018/12/19,48.009
2018/12/20,48.41
2018/12/21,48.707
2018/12/22,47.284
2018/12/23,49.753
2018/12/24,51.412
2018/12/25,50.468
2018/12/26,48.428
2018/12/27,47.954
2018/12/28,48.83
2018/12/29,47.585
2018/12/30,50.045
2018/12/31,48.8
2019/01/01,47.493
2019/01/02,49.388
2019/01/03,48.201
2019/01/04,50.955
2019/01/05,48.184
2019/01/06,48.403
2019/01/07,49.379
2019/01/08,49.207
2019/01/09,48.48
2019/01/10,49.389
2019/01/11,47.919
2019/01/12,46.732
2019/01/13,46.793
2019/01/14,52.378
2019/01/15,51.686
2019/01/16,49.743
2019/01/17,48.994
2019/01/18,49.477
2019/01/19,47.374
2019/01/20,49.22
2019/01/21,48.805
2019/01/22,48.256
2019/01/23,48.896
2019/01/24,49.124
2019/01/25,48.328
2019/01/26,47.498
2019/01/27,46.31
2019/01/28,48.686
2019/01/29,47.269
2019/01/30,48.383
2019/01/31,49.756
2019/02/01,48.35
2019/02/02,47.237
2019/02/03,47.734
2019/02/04,47.659
2019/02/05,47.229
2019/02/06,47.642
2019/02/07,48.36
2019/02/08,49.237
2019/02/09,49.263
2019/02/10,50.008
2019/02/11,52.068
2019/02/12,49.912
2019/02/13,51.341
2019/02/14,49.516
2019/02/15,52.762
2019/02/16,50.904
2019/02/17,52.712
2019/02/18,56.692
2019/02/19,57.33
2019/02/20,57.056
2019/02/21,55.416
2019/02/22,56.291
2019/02/23,55.16
2019/02/24,57.35
2019/02/25,55.226
2019/02/26,56.397
2019/02/27,54.611
2019/02/28,56.538
2019/03/01,49.443
2019/03/02,47.708
2019/03/03,47.639
2019/03/04,47.024
2019/03/05,49.332
2019/03/06,49.395
2019/03/07,50.04
2019/03/08,47.958
2019/03/09,46.129
2019/03/10,46.396
2019/03/11,46.352
2019/03/12,45.585
2019/03/13,45.503
2019/03/14,44.906
2019/03/15,45.864
2019/03/16,46.377
2019/03/17,45.47
2019/03/18,46.496
2019/03/19,51.017
2019/03/20,46.766
2019/03/21,49.196
2019/03/22,46.849
2019/03/23,46.305
2019/03/24,46.635
2019/03/25,47.446
2019/03/26,47.257
2019/03/27,48.479
2019/03/28,47.324
2019/03/29,48.573
2019/03/30,47.646
2019/03/31,46.859
2019/04/01,47.686
2019/04/02,52.805
2019/04/03,59.207
2019/04/04,53.068
2019/04/05,49.589
2019/04/06,48.486
2019/04/07,48.618
2019/04/08,51.064
2019/04/09,50.081
2019/04/10,50.242
2019/04/11,51.684
2019/04/12,51.822
2019/04/13,49.103
2019/04/14,47.172
2019/04/15,48.565
2019/04/16,49.207
2019/04/17,49.415
2019/04/18,50.851
2019/04/19,49.848
2019/04/20,45.824
2019/04/21,47.844
2019/04/22,49.252
2019/04/23,50.013
2019/04/24,50.638
2019/04/25,49.154
2019/04/26,50.278
2019/04/27,46.249
2019/04/28,46.981
2019/04/29,47.037
2019/04/30,47.194
2019/05/01,47.675
2019/05/02,50.327
2019/05/03,50.138
2019/05/04,49.975
2019/05/05,49.584
2019/05/06,50.234
2019/05/07,55.897
2019/05/08,51.102
2019/05/09,51.301
2019/05/10,51.937
2019/05/11,51.969
2019/05/12,52.726
2019/05/13,54.948
2019/05/14,59.853
2019/05/15,66.983
2019/05/16,74.236
2019/05/17,65.96
2019/05/18,59.459
2019/05/19,59.854
2019/05/20,61.674
2019/05/21,52.138
2019/05/22,60.28
2019/05/23,55.421
2019/05/24,57.106
2019/05/25,50.729
2019/05/26,49.645
2019/05/27,56.183
2019/05/28,57.094
2019/05/29,55.661
2019/05/30,58.072
2019/05/31,55.579
2019/06/01,53.054
2019/06/02,49.275
2019/06/03,52.045
2019/06/04,52.553
2019/06/05,53.614
2019/06/06,51.138
2019/06/07,51.855
2019/06/08,60.043
2019/06/09,48.415
2019/06/10,57.962
2019/06/11,51.88
2019/06/12,47.787
2019/06/13,49.046
2019/06/14,50.796
2019/06/15,53.108
2019/06/16,48.877
2019/06/17,55.654
2019/06/18,49.289
2019/06/19,51.653
2019/06/20,55.752
2019/06/21,49.506
2019/06/22,49.779
