Date,price14stdUSD
2020/09/26,33.662
2020/09/27,33.228
2020/09/28,32.825
2020/09/29,32.314
2020/09/30,32.222
2020/10/01,29.672
2020/10/02,26.118
2020/10/03,20.832
2020/10/04,15.818
2020/10/05,15.43
2020/10/06,14.93
2020/10/07,14.232
2020/10/08,12.052
2020/10/09,12.222
2020/10/10,16.625
2020/10/11,19.581
2020/10/12,23.198
2020/10/13,26.928
2020/10/14,29.298
2020/10/15,30.658
2020/10/16,29.681
2020/10/17,28.563
2020/10/18,27.613
2020/10/19,27.234
2020/10/20,25.492
2020/10/21,20.654
2020/10/22,21.042
2020/10/23,25.248
2020/10/24,29.615
2020/10/25,31.836
2020/10/26,32.495
2020/10/27,32.903
2020/10/28,32.63
2020/10/29,31.831
2020/10/30,30.052
2020/10/31,27.098
2020/11/01,24.931
2020/11/02,23.312
2020/11/03,21.679
2020/11/04,21.026
2020/11/05,21.129
2020/11/06,29.407
2020/11/07,40.604
2020/11/08,46.575
2020/11/09,52.14
2020/11/10,56.084
2020/11/11,61.493
2020/11/12,63.788
2020/11/13,64.377
2020/11/14,63.176
2020/11/15,59.476
2020/11/16,54.313
2020/11/17,44.499
2020/11/18,33.274
2020/11/19,22.343
2020/11/20,27.157
2020/11/21,40.563
2020/11/22,55.689
2020/11/23,77.939
2020/11/24,97.259
2020/11/25,106.802
2020/11/26,103.974
2020/11/27,101.204
2020/11/28,97.543
2020/11/29,92.244
2020/11/30,90.117
2020/12/01,89.082
2020/12/02,84.268
2020/12/03,76.42
2020/12/04,69.541
2020/12/05,65.302
2020/12/06,64.666
2020/12/07,65.071
2020/12/08,62.809
2020/12/09,62.53
2020/12/10,56.117
2020/12/11,47.97
2020/12/12,39.919
2020/12/13,36.23
2020/12/14,35.746
2020/12/15,33.96
2020/12/16,35.37
2020/12/17,49.303
2020/12/18,58.504
2020/12/19,68.167
2020/12/20,73.975
2020/12/21,75.283
2020/12/22,74.766
2020/12/23,71.071
2020/12/24,67.726
2020/12/25,58.62
2020/12/26,51.053
2020/12/27,51.456
2020/12/28,68.842
2020/12/29,76.722
2020/12/30,86.833
2020/12/31,98.09
2021/01/01,105.615
2021/01/02,114.013
2021/01/03,147.583
2021/01/04,218.363
2021/01/05,272.028
2021/01/06,326.901
2021/01/07,377.052
2021/01/08,402.431
2021/01/09,417.622
2021/01/10,437.886
2021/01/11,421.15
2021/01/12,397.222
2021/01/13,367.655
2021/01/14,335.278
2021/01/15,287.599
2021/01/16,219.584
2021/01/17,164.08
2021/01/18,146.489
2021/01/19,163.572
2021/01/20,175.475
2021/01/21,176.885
2021/01/22,177.019
2021/01/23,177.662
2021/01/24,180.212
2021/01/25,187.144
2021/01/26,172.54
2021/01/27,138.332
2021/01/28,127.937
2021/01/29,125.781
2021/01/30,123.64
2021/01/31,117.527
2021/02/01,108.599
2021/02/02,123.544
2021/02/03,179.61
2021/02/04,232.26
2021/02/05,260.858
2021/02/06,284.64
2021/02/07,290.993
2021/02/08,308.249
2021/02/09,328.867
2021/02/10,331.141
2021/02/11,325.037
2021/02/12,322.664
2021/02/13,312.623
2021/02/14,280.4
2021/02/15,210.405
2021/02/16,156.236
2021/02/17,136.061
2021/02/18,150.129
2021/02/19,167.031
2021/02/20,191.683
2021/02/21,173.387
2021/02/22,148.6
2021/02/23,198.578
2021/02/24,219.991
2021/02/25,243.725
2021/02/26,294.182
2021/02/27,328.646
2021/02/28,377.402
2021/03/01,393.215
2021/03/02,398.717
2021/03/03,396.466
2021/03/04,376.164
2021/03/05,346.103
2021/03/06,275.207
2021/03/07,197.083
2021/03/08,171.739
2021/03/09,222.393
2021/03/10,255.41
2021/03/11,275.926
2021/03/12,281.32
2021/03/13,290.212
2021/03/14,272.03
2021/03/15,255.659
2021/03/16,240.473
2021/03/17,228.042
2021/03/18,207.337
2021/03/19,146.748
2021/03/20,99.591
2021/03/21,68.265
2021/03/22,60.502
2021/03/23,83.57
2021/03/24,102.051
2021/03/25,143.664
2021/03/26,159.249
2021/03/27,156.792
2021/03/28,141.014
2021/03/29,137.687
2021/03/30,143.602
2021/03/31,152.822
2021/04/01,180.553
2021/04/02,227.557
2021/04/03,279.474
2021/04/04,309.757
2021/04/05,336.298
2021/04/06,356.677
2021/04/07,352.19
2021/04/08,318.811
2021/04/09,288.802
2021/04/10,269.221
2021/04/11,232.657
2021/04/12,195.424
2021/04/13,179.536
2021/04/14,194.628
2021/04/15,247.882
2021/04/16,281.307
2021/04/17,305.497
2021/04/18,295.071
2021/04/19,285.689
2021/04/20,280.794
2021/04/21,268.267
2021/04/22,267.208
2021/04/23,243.967
2021/04/24,230.635
2021/04/25,215.316
2021/04/26,212.343
2021/04/27,238.243
2021/04/28,290.778
2021/04/29,343.68
2021/04/30,390.78
2021/05/01,453.845
2021/05/02,488.693
2021/05/03,566.644
2021/05/04,651.493
2021/05/05,721.869
2021/05/06,804.525
2021/05/07,819.555
2021/05/08,829.952
2021/05/09,848.829
2021/05/10,905.413
2021/05/11,914.018
2021/05/12,951.663
2021/05/13,890.773
2021/05/14,817.594
2021/05/15,725.99
2021/05/16,600.85
2021/05/17,550.836
2021/05/18,536.383
2021/05/19,691.517
2021/05/20,860.815
2021/05/21,1007
2021/05/22,1188
2021/05/23,1360
2021/05/24,1393
2021/05/25,1364
2021/05/26,1235
2021/05/27,1161
2021/05/28,1033
2021/05/29,879.917
2021/05/30,723.694
2021/05/31,603.039
2021/06/01,393.359
2021/06/02,370.969
2021/06/03,387.99
2021/06/04,393.017
2021/06/05,384.523
2021/06/06,290.422
2021/06/07,262.928
2021/06/08,271.926
2021/06/09,260.924
2021/06/10,248.521
2021/06/11,261.722
2021/06/12,269.697
2021/06/13,267.44
2021/06/14,265.84
2021/06/15,265.375
2021/06/16,263.376
2021/06/17,242.34
2021/06/18,260.277
2021/06/19,276.714
2021/06/20,290.513
2021/06/21,309.289
2021/06/22,391.447
2021/06/23,418.487
2021/06/24,433.383
2021/06/25,460.514
2021/06/26,504.751
2021/06/27,517.496
2021/06/28,475.284
2021/06/29,401.229
2021/06/30,343.351
2021/07/01,294.533
2021/07/02,264.461
2021/07/03,257.776
2021/07/04,287.508
2021/07/05,307.749
2021/07/06,318.221
2021/07/07,343.161
2021/07/08,335.241
2021/07/09,311.102
2021/07/10,242.908
2021/07/11,174.967
2021/07/12,162.95
2021/07/13,190.851
2021/07/14,223.309
2021/07/15,249.811
2021/07/16,276.698
2021/07/17,301.684
2021/07/18,292.669
2021/07/19,299.207
2021/07/20,301.965
2021/07/21,240.634
2021/07/22,213.777
2021/07/23,202.003
2021/07/24,208.493
2021/07/25,216.025
2021/07/26,275.544
2021/07/27,303.615
2021/07/28,336.776
2021/07/29,361.777
2021/07/30,388.295
2021/07/31,415.065
2021/08/01,463.877
2021/08/02,473.963
2021/08/03,418.428
2021/08/04,385.531
2021/08/05,387.049
2021/08/06,400.323
2021/08/07,467.696
2021/08/08,514.147
2021/08/09,550.851
2021/08/10,565.685
2021/08/11,582.393
2021/08/12,554.603
2021/08/13,535.406
2021/08/14,524.276
2021/08/15,510.36
2021/08/16,485.704
2021/08/17,401.68
2021/08/18,304.428
2021/08/19,228.102
2021/08/20,165.091
2021/08/21,161.658
2021/08/22,157.758
2021/08/23,160.695
2021/08/24,162.238
2021/08/25,162.371
2021/08/26,159.133
2021/08/27,159.921
2021/08/28,156.951
2021/08/29,157.009
2021/08/30,154.851
2021/08/31,169.8
2021/09/01,232.793
2021/09/02,333.483
2021/09/03,447.552
2021/09/04,530.21
2021/09/05,583.644
2021/09/06,631.479
2021/09/07,628.299
2021/09/08,603.828
2021/09/09,562.877
2021/09/10,533.355
2021/09/11,526.948
2021/09/12,501.715
2021/09/13,494.215
2021/09/14,494.203
2021/09/15,498.812
2021/09/16,487.229
2021/09/17,454.819
2021/09/18,406.138
2021/09/19,340.883
2021/09/20,273.683
2021/09/21,312.32
2021/09/22,374.309
2021/09/23,376.543
2021/09/24,408.961
2021/09/25,447.202
2021/09/26,463.209
2021/09/27,467.885
2021/09/28,484.755
2021/09/29,476.719
2021/09/30,402.008
2021/10/01,340.628
2021/10/02,304.344
2021/10/03,314.636
2021/10/04,352.608
2021/10/05,392.324
2021/10/06,431.027
2021/10/07,483.651
2021/10/08,515.225
2021/10/09,517.594
2021/10/10,504.089
2021/10/11,497.362
2021/10/12,434.619
2021/10/13,334.703
2021/10/14,259.326
2021/10/15,245.401
2021/10/16,280.116
2021/10/17,299.721
2021/10/18,286.579
2021/10/19,277.675
2021/10/20,302.591
2021/10/21,381.031
2021/10/22,411.281
2021/10/23,423.652
2021/10/24,422.504
2021/10/25,418.827
2021/10/26,389.828
2021/10/27,313.105
2021/10/28,284.532
2021/10/29,319.916
2021/10/30,338.541
2021/10/31,329.55
2021/11/01,297.037
2021/11/02,268.758
2021/11/03,304.536
2021/11/04,338.11
2021/11/05,343.931
2021/11/06,326.466
2021/11/07,324.913
2021/11/08,361.057
2021/11/09,397.86
2021/11/10,371.689
2021/11/11,327.674
2021/11/12,323.358
2021/11/13,303.972
2021/11/14,261.157
2021/11/15,210.023
2021/11/16,245.495
2021/11/17,323.799
2021/11/18,385.254
2021/11/19,436.012
2021/11/20,448.899
2021/11/21,455.088
2021/11/22,463.538
2021/11/23,442.289
2021/11/24,413.701
2021/11/25,377.503
2021/11/26,342.988
2021/11/27,313.384
2021/11/28,281.062
2021/11/29,181.798
2021/11/30,236.996
2021/12/01,323.392
2021/12/02,339.843
2021/12/03,335.248
2021/12/04,374.127
2021/12/05,382.017
2021/12/06,387.287
2021/12/07,385.03
2021/12/08,384.861
2021/12/09,382.867
2021/12/10,398.866
2021/12/11,415.248
2021/12/12,417.918
2021/12/13,454.801
2021/12/14,484.677
2021/12/15,432.116
2021/12/16,375.841
2021/12/17,336.476
2021/12/18,344.525
2021/12/19,344.906
2021/12/20,354.237
2021/12/21,305.785
2021/12/22,236.764
2021/12/23,164.69
2021/12/24,166.95
2021/12/25,173.648
2021/12/26,171.821
2021/12/27,180.247
2021/12/28,157.765
2021/12/29,180.795
2021/12/30,223.568
2021/12/31,247.384
2022/01/01,270.216
2022/01/02,281.227
2022/01/03,287.134
2022/01/04,287.466
2022/01/05,285.971
2022/01/06,358.264
2022/01/07,444.888
2022/01/08,511.397
2022/01/09,551.2
2022/01/10,561.594
2022/01/11,570.667
2022/01/12,562.187
2022/01/13,553.949
2022/01/14,538.507
2022/01/15,513.215
2022/01/16,469.97
2022/01/17,408.439
2022/01/18,322.022
2022/01/19,191.838
2022/01/20,163.002
2022/01/21,259.985
2022/01/22,452.801
2022/01/23,572.808
2022/01/24,682.951
2022/01/25,748.15
2022/01/26,762.624
2022/01/27,769.856
2022/01/28,763.145
2022/01/29,713.792
2022/01/30,638.82
2022/01/31,559.696
2022/02/01,487.753
2022/02/02,409.96
2022/02/03,271.146
2022/02/04,274.101
2022/02/05,355.196
2022/02/06,403.508
2022/02/07,437.824
2022/02/08,461.567
2022/02/09,490.678
2022/02/10,488.658
2022/02/11,446.4
2022/02/12,410.248
2022/02/13,372.792
2022/02/14,321.302
2022/02/15,306.797
2022/02/16,285.774
2022/02/17,204.745
2022/02/18,197.116
2022/02/19,237.837
2022/02/20,300.94
2022/02/21,332.573
2022/02/22,373.671
2022/02/23,370.665
2022/02/24,390.827
2022/02/25,380.065
2022/02/26,374.272
2022/02/27,370.093
2022/02/28,367.22
2022/03/01,341.689
2022/03/02,300.336
2022/03/03,270.474
2022/03/04,262.413
2022/03/05,264.608
2022/03/06,266.617
2022/03/07,281.146
2022/03/08,283.849
2022/03/09,283.127
2022/03/10,254.351
2022/03/11,262.538
2022/03/12,266.542
2022/03/13,273.311
2022/03/14,280.801
2022/03/15,245.445
2022/03/16,173.468
2022/03/17,135.787
2022/03/18,170.953
2022/03/19,231.282
2022/03/20,259.571
2022/03/21,271.991
2022/03/22,299.41
2022/03/23,323.788
2022/03/24,352.39
2022/03/25,376.896
2022/03/26,383.16
2022/03/27,380.246
2022/03/28,395.504
2022/03/29,398.012
2022/03/30,395.277
2022/03/31,389.509
2022/04/01,375.566
2022/04/02,393.057
2022/04/03,385.415
2022/04/04,359.094
2022/04/05,341.333
2022/04/06,287.768
2022/04/07,257.258
2022/04/08,235.563
2022/04/09,213.153
2022/04/10,195.409
2022/04/11,240.656
2022/04/12,290.238
2022/04/13,312.926
2022/04/14,329.129
2022/04/15,348.212
2022/04/16,337.651
2022/04/17,310.702
2022/04/18,281.681
2022/04/19,208.117
2022/04/20,183.643
2022/04/21,172.791
2022/04/22,154.99
2022/04/23,142.404
2022/04/24,99.559
2022/04/25,117.559
2022/04/26,124.055
2022/04/27,142.023
2022/04/28,142.42
2022/04/29,152.261
2022/04/30,169.446
2022/05/01,185.819
2022/05/02,193.489
2022/05/03,184.342
2022/05/04,157.608
2022/05/05,118.226
2022/05/06,132.196
2022/05/07,151.273
2022/05/08,200.576
2022/05/09,287.983
2022/05/10,344.85
2022/05/11,407.909
2022/05/12,537.604
2022/05/13,588.413
2022/05/14,635.052
2022/05/15,655.854
2022/05/16,654.554
2022/05/17,631.836
2022/05/18,588.524
2022/05/19,516.342
2022/05/20,451.605
2022/05/21,366.425
2022/05/22,282.745
2022/05/23,224.405
2022/05/24,156.797
2022/05/25,77.942
2022/05/26,102.492
2022/05/27,155.21
2022/05/28,188.266
2022/05/29,199.1
2022/05/30,192.944
2022/05/31,179.905
2022/06/01,174.549
2022/06/02,179.425
2022/06/03,182.364
2022/06/04,187.483
2022/06/05,179.051
2022/06/06,151.26
2022/06/07,141.452
2022/06/08,122.189
2022/06/09,120.49
2022/06/10,123.62
2022/06/11,168.195
2022/06/12,239.023
2022/06/13,347.831
2022/06/14,424.512
2022/06/15,492.048
2022/06/16,539.209
2022/06/17,582.74
2022/06/18,625.108
2022/06/19,638.849
2022/06/20,605.989
2022/06/21,570.769
2022/06/22,515.727
2022/06/23,431.054
2022/06/24,320.697
2022/06/25,226.14
2022/06/26,146.568
2022/06/27,132.932
2022/06/28,132.387
2022/06/29,132.501
2022/06/30,139.447
2022/07/01,141.644
2022/07/02,132.728
2022/07/03,126.397
2022/07/04,127.655
2022/07/05,127.366
2022/07/06,125.423
2022/07/07,128.672
2022/07/08,136.204
2022/07/09,136.628
2022/07/10,129.106
2022/07/11,123.201
2022/07/12,123.071
2022/07/13,126.962
2022/07/14,119.968
2022/07/15,123.473
2022/07/16,127.804
2022/07/17,153.947
2022/07/18,203.904
2022/07/19,266.221
2022/07/20,310.427
2022/07/21,336.005
2022/07/22,368.287
2022/07/23,383.508
2022/07/24,396.47
2022/07/25,385.464
2022/07/26,343.307
2022/07/27,286.38
2022/07/28,249.125
2022/07/29,231.273
2022/07/30,202.815
2022/07/31,186.428
2022/08/01,179.782
2022/08/02,178.503
2022/08/03,179.158
2022/08/04,174.233
2022/08/05,176.771
2022/08/06,180.435
2022/08/07,183.064
2022/08/08,183.224
2022/08/09,127.732
2022/08/10,88.809
2022/08/11,134.875
2022/08/12,166.994
2022/08/13,215.256
2022/08/14,245.874
2022/08/15,253.58
2022/08/16,241.537
2022/08/17,228.168
2022/08/18,202.376
2022/08/19,190.044
2022/08/20,213.147
2022/08/21,232.666
2022/08/22,262.289
2022/08/23,276.544
2022/08/24,286.515
2022/08/25,285.059
2022/08/26,286.64
2022/08/27,288.812
2022/08/28,277.33
2022/08/29,263.784
2022/08/30,236.422
2022/08/31,197.758
2022/09/01,145.645
2022/09/02,122.039
2022/09/03,120.878
2022/09/04,120.059
2022/09/05,120.054
2022/09/06,121.327
2022/09/07,114.484
2022/09/08,97.18
2022/09/09,115.565
2022/09/10,134.396
2022/09/11,151.295
2022/09/12,149.286
2022/09/13,145.166
2022/09/14,143.185
2022/09/15,142.592
2022/09/16,168.93
2022/09/17,190.324
2022/09/18,213.888
2022/09/19,256.601
2022/09/20,281.313
2022/09/21,306.79
2022/09/22,331.809
2022/09/23,333.771
2022/09/24,317.809
2022/09/25,281.116
2022/09/26,234.281
2022/09/27,187.681
2022/09/28,148.624
2022/09/29,101.546
2022/09/30,83.07
2022/10/01,60.667
2022/10/02,37.868
2022/10/03,39.055
2022/10/04,37.28
2022/10/05,39.444
2022/10/06,39.071
2022/10/07,39.069
2022/10/08,39.097
2022/10/09,38.598
2022/10/10,38.345
2022/10/11,41.776
2022/10/12,44.073
2022/10/13,51.183
2022/10/14,50.288
2022/10/15,52.523
2022/10/16,54.101
2022/10/17,53.76
2022/10/18,51.565
2022/10/19,48.616
2022/10/20,39.314
2022/10/21,33.557
2022/10/22,30.462
2022/10/23,30.176
2022/10/24,37.817
2022/10/25,57.046
2022/10/26,125.105
2022/10/27,166.341
2022/10/28,189.461
2022/10/29,222.969
2022/10/30,242.654
2022/10/31,252.965
2022/11/01,258.213
2022/11/02,251.37
2022/11/03,234.683
2022/11/04,215.262
2022/11/05,196.067
2022/11/06,162.685
2022/11/07,117.705
2022/11/08,89.864
2022/11/09,192.303
2022/11/10,232.879
2022/11/11,255.661
2022/11/12,269.738
2022/11/13,292.258
2022/11/14,309.759
2022/11/15,313.446
2022/11/16,317.773
2022/11/17,321.578
2022/11/18,305.936
2022/11/19,265.354
2022/11/20,212.186
2022/11/21,153.284
2022/11/22,121.012
2022/11/23,125.311
2022/11/24,118.984
2022/11/25,101.924
2022/11/26,81.69
2022/11/27,78.861
2022/11/28,77.584
2022/11/29,68.967
2022/11/30,86.206
