Date,fee_to_reward3wmaUSD
2019/06/23,2.713
2019/06/24,2.982
2019/06/25,3.955
2019/06/26,4.493
2019/06/27,4.883
2019/06/28,4.983
2019/06/29,4.172
2019/06/30,3.554
2019/07/01,4.246
2019/07/02,4.277
2019/07/03,3.648
2019/07/04,2.936
2019/07/05,3.135
2019/07/06,3.159
2019/07/07,2.63
2019/07/08,2.992
2019/07/09,3.04
2019/07/10,2.896
2019/07/11,3.806
2019/07/12,3.471
2019/07/13,2.833
2019/07/14,2.495
2019/07/15,2.945
2019/07/16,4.948
2019/07/17,5.286
2019/07/18,4.068
2019/07/19,3.725
2019/07/20,2.786
2019/07/21,2.305
2019/07/22,2.071
2019/07/23,2.245
2019/07/24,3.608
2019/07/25,4.481
2019/07/26,3.683
2019/07/27,2.793
2019/07/28,2.1
2019/07/29,2.213
2019/07/30,2.39
2019/07/31,2.663
2019/08/01,3.729
2019/08/02,3.704
2019/08/03,3.819
2019/08/04,2.755
2019/08/05,2.521
2019/08/06,2.534
2019/08/07,2.623
2019/08/08,2.67
2019/08/09,2.752
2019/08/10,2.505
2019/08/11,2.213
2019/08/12,2.334
2019/08/13,2.346
2019/08/14,2.625
2019/08/15,3.036
2019/08/16,2.919
2019/08/17,2.435
2019/08/18,2.122
2019/08/19,2.591
2019/08/20,3.002
2019/08/21,3.478
2019/08/22,3.489
2019/08/23,3.32
2019/08/24,2.992
2019/08/25,3.174
2019/08/26,3.739
2019/08/27,3.709
2019/08/28,3.579
2019/08/29,3.462
2019/08/30,3.444
2019/08/31,3.257
2019/09/01,3.125
2019/09/02,3.431
2019/09/03,3.688
2019/09/04,3.772
2019/09/05,4.13
2019/09/06,4.575
2019/09/07,4.691
2019/09/08,4.84
2019/09/09,5.234
2019/09/10,5.804
2019/09/11,5.946
2019/09/12,6.202
2019/09/13,6.097
2019/09/14,6.245
2019/09/15,6.38
2019/09/16,6.576
2019/09/17,7.34
2019/09/18,7.977
2019/09/19,8.882
2019/09/20,9.276
2019/09/21,8.539
2019/09/22,7.146
2019/09/23,7.531
2019/09/24,8.77
2019/09/25,9.667
2019/09/26,8.957
2019/09/27,8.42
2019/09/28,8.082
2019/09/29,7.788
2019/09/30,7.225
2019/10/01,5.25
2019/10/02,3.974
2019/10/03,3.895
2019/10/04,3.697
2019/10/05,3.301
2019/10/06,2.874
2019/10/07,2.908
2019/10/08,3.09
2019/10/09,3.531
2019/10/10,3.547
2019/10/11,3.397
2019/10/12,3.01
2019/10/13,2.762
2019/10/14,2.878
2019/10/15,3.05
2019/10/16,3.154
2019/10/17,3.092
2019/10/18,3.147
2019/10/19,3.025
2019/10/20,3.044
2019/10/21,3.139
2019/10/22,3.437
2019/10/23,3.946
2019/10/24,3.938
2019/10/25,3.972
2019/10/26,3.901
2019/10/27,3.563
2019/10/28,3.586
2019/10/29,3.727
2019/10/30,3.89
2019/10/31,3.845
2019/11/01,3.632
2019/11/02,3.182
2019/11/03,2.977
2019/11/04,3.156
2019/11/05,3.422
2019/11/06,3.414
2019/11/07,3.997
2019/11/08,3.869
2019/11/09,3.462
2019/11/10,3.094
2019/11/11,3.323
2019/11/12,3.474
2019/11/13,3.581
2019/11/14,3.555
2019/11/15,3.544
2019/11/16,3.179
2019/11/17,2.995
2019/11/18,3.258
2019/11/19,3.603
2019/11/20,3.741
2019/11/21,4.437
2019/11/22,6.194
2019/11/23,5.003
2019/11/24,3.896
2019/11/25,4.944
2019/11/26,5.435
2019/11/27,5.046
2019/11/28,4.473
2019/11/29,4
2019/11/30,3.538
2019/12/01,3.621
2019/12/02,3.783
2019/12/03,3.667
2019/12/04,3.716
2019/12/05,3.509
2019/12/06,3.235
2019/12/07,2.785
2019/12/08,2.404
2019/12/09,2.647
2019/12/10,2.979
2019/12/11,3.217
2019/12/12,3.265
2019/12/13,3.275
2019/12/14,3.153
2019/12/15,3.104
2019/12/16,3.588
2019/12/17,4.605
2019/12/18,4.862
2019/12/19,4.421
2019/12/20,4.052
2019/12/21,3.495
2019/12/22,3.151
2019/12/23,3.433
2019/12/24,3.452
2019/12/25,3.372
2019/12/26,3.283
2019/12/27,3.22
2019/12/28,2.976
2019/12/29,2.77
2019/12/30,2.93
2019/12/31,3.085
2020/01/01,2.949
2020/01/02,2.591
2020/01/03,2.398
2020/01/04,2.121
2020/01/05,1.968
2020/01/06,2.18
2020/01/07,2.358
2020/01/08,2.688
2020/01/09,2.582
2020/01/10,2.683
2020/01/11,2.42
2020/01/12,2.199
2020/01/13,2.229
2020/01/14,2.637
2020/01/15,2.81
2020/01/16,2.637
2020/01/17,2.536
2020/01/18,2.434
2020/01/19,2.333
2020/01/20,2.18
2020/01/21,2.023
2020/01/22,1.879
2020/01/23,1.805
2020/01/24,1.771
2020/01/25,1.558
2020/01/26,1.432
2020/01/27,1.506
2020/01/28,1.699
2020/01/29,1.831
2020/01/30,2.021
2020/01/31,2.106
2020/02/01,2.043
2020/02/02,1.952
2020/02/03,2.077
2020/02/04,2.286
2020/02/05,2.685
2020/02/06,3.023
2020/02/07,3.248
2020/02/08,3.021
2020/02/09,2.719
2020/02/10,2.63
2020/02/11,2.76
2020/02/12,3.361
2020/02/13,3.634
2020/02/14,3.66
2020/02/15,3.493
2020/02/16,3.521
2020/02/17,3.416
2020/02/18,3.244
2020/02/19,3.219
2020/02/20,3.273
2020/02/21,2.855
2020/02/22,2.419
2020/02/23,2.36
2020/02/24,2.613
2020/02/25,2.926
2020/02/26,3.659
2020/02/27,3.645
2020/02/28,3.392
2020/02/29,2.734
2020/03/01,2.482
2020/03/02,2.414
2020/03/03,2.512
2020/03/04,2.569
2020/03/05,2.815
2020/03/06,2.819
2020/03/07,2.689
2020/03/08,3.14
2020/03/09,4.009
2020/03/10,3.792
2020/03/11,3.692
2020/03/12,12.881
2020/03/13,17.902
2020/03/14,12.279
2020/03/15,6.385
2020/03/16,6.208
2020/03/17,5.98
2020/03/18,5.165
2020/03/19,5.014
2020/03/20,4.951
2020/03/21,4.27
2020/03/22,3.669
2020/03/23,3.667
2020/03/24,3.765
2020/03/25,3.744
2020/03/26,3.645
2020/03/27,3.466
2020/03/28,3.092
2020/03/29,2.688
2020/03/30,2.836
2020/03/31,3.157
2020/04/01,3.224
2020/04/02,3.371
2020/04/03,3.354
2020/04/04,2.962
2020/04/05,2.626
2020/04/06,3.353
2020/04/07,3.785
2020/04/08,3.777
2020/04/09,3.511
2020/04/10,3.48
2020/04/11,3.111
2020/04/12,2.775
2020/04/13,2.993
2020/04/14,3.354
2020/04/15,3.457
2020/04/16,4.036
2020/04/17,3.922
2020/04/18,3.944
2020/04/19,3.675
2020/04/20,4.05
2020/04/21,4.297
2020/04/22,4.432
2020/04/23,4.527
2020/04/24,4.529
2020/04/25,4.213
2020/04/26,4.179
2020/04/27,4.273
2020/04/28,4.225
2020/04/29,5.26
2020/04/30,6.831
2020/05/01,6.033
2020/05/02,4.654
2020/05/03,3.995
2020/05/04,4.414
2020/05/05,4.944
2020/05/06,5.736
2020/05/07,6.803
2020/05/08,7.32
2020/05/09,6.901
2020/05/10,8.409
2020/05/11,8.596
2020/05/12,9.118
2020/05/13,10.208
2020/05/14,12.063
2020/05/15,11.737
2020/05/16,10.278
2020/05/17,9.469
2020/05/18,10.785
2020/05/19,11.269
2020/05/20,12.067
2020/05/21,14.141
2020/05/22,13.524
2020/05/23,10.684
2020/05/24,9.786
2020/05/25,11.167
2020/05/26,12.511
2020/05/27,13.412
2020/05/28,13.691
2020/05/29,12.953
2020/05/30,12.2
2020/05/31,10.918
2020/06/01,10.915
2020/06/02,11.71
2020/06/03,11.252
2020/06/04,11.032
2020/06/05,11.013
2020/06/06,11.812
2020/06/07,12.793
2020/06/08,13.453
2020/06/09,13.379
2020/06/10,13.819
2020/06/11,14.102
2020/06/12,13.423
2020/06/13,11.578
2020/06/14,9.748
2020/06/15,11.821
2020/06/16,13.288
2020/06/17,14.412
2020/06/18,13.978
2020/06/19,14.287
2020/06/20,13.163
2020/06/21,12.493
2020/06/22,14.257
2020/06/23,16.537
2020/06/24,18.061
2020/06/25,17.673
2020/06/26,16.569
2020/06/27,15.574
2020/06/28,14.828
2020/06/29,15.29
2020/06/30,17.516
2020/07/01,18.319
2020/07/02,17.808
2020/07/03,17.322
2020/07/04,15.464
2020/07/05,13.943
2020/07/06,14.575
2020/07/07,15.505
2020/07/08,17.838
2020/07/09,18.336
2020/07/10,16.996
2020/07/11,14.917
2020/07/12,13.483
2020/07/13,16.265
2020/07/14,17.229
2020/07/15,18.776
2020/07/16,19.934
2020/07/17,21.049
2020/07/18,20.656
2020/07/19,21.022
2020/07/20,23.319
2020/07/21,25.361
2020/07/22,26.179
2020/07/23,27.389
2020/07/24,27.707
2020/07/25,28.826
2020/07/26,27.953
2020/07/27,30.305
2020/07/28,28.816
2020/07/29,28.165
2020/07/30,26.905
2020/07/31,27.665
2020/08/01,26.261
2020/08/02,26.754
2020/08/03,26.253
2020/08/04,24.789
2020/08/05,23.003
2020/08/06,22.802
2020/08/07,25.292
2020/08/08,26.104
2020/08/09,27.85
2020/08/10,32.783
2020/08/11,37.206
2020/08/12,45.699
2020/08/13,51.386
2020/08/14,52.083
2020/08/15,44.899
2020/08/16,38.579
2020/08/17,36.469
2020/08/18,38.247
2020/08/19,40.11
2020/08/20,39.502
2020/08/21,41.929
2020/08/22,38.763
2020/08/23,34.475
2020/08/24,33.13
2020/08/25,34.199
2020/08/26,33.59
2020/08/27,33.153
2020/08/28,32.495
2020/08/29,33.537
2020/08/30,42.114
2020/08/31,49.57
2020/09/01,60.005
2020/09/02,65.669
2020/09/03,66.273
2020/09/04,58.663
2020/09/05,55.365
2020/09/06,46.803
2020/09/07,40.978
2020/09/08,36.467
2020/09/09,36.909
2020/09/10,41.925
2020/09/11,43.513
2020/09/12,40.003
2020/09/13,38.145
2020/09/14,43.067
2020/09/15,46.273
2020/09/16,45.557
2020/09/17,56.765
2020/09/18,60.137
2020/09/19,54.634
2020/09/20,45.445
2020/09/21,43.341
2020/09/22,43.307
2020/09/23,41.699
2020/09/24,38.443
2020/09/25,35.818
2020/09/26,32.613
2020/09/27,31.07
2020/09/28,34.019
2020/09/29,38.708
2020/09/30,39.008
2020/10/01,35.972
2020/10/02,33.049
2020/10/03,29.542
2020/10/04,28.679
2020/10/05,29.291
2020/10/06,32.103
2020/10/07,31.307
2020/10/08,29.898
2020/10/09,28.39
2020/10/10,25.769
2020/10/11,22.251
2020/10/12,23.823
2020/10/13,25.73
2020/10/14,27.139
2020/10/15,27.339
2020/10/16,25.917
2020/10/17,20.367
2020/10/18,17.054
2020/10/19,18.383
2020/10/20,20.963
2020/10/21,24.733
2020/10/22,25.317
2020/10/23,24.128
2020/10/24,18.461
2020/10/25,15.312
2020/10/26,17.771
2020/10/27,18.409
2020/10/28,21.209
2020/10/29,23.166
2020/10/30,23.959
2020/10/31,20.231
2020/11/01,16.555
2020/11/02,19.094
2020/11/03,19.51
2020/11/04,18.133
2020/11/05,18.281
2020/11/06,20.8
2020/11/07,21.968
2020/11/08,17.727
2020/11/09,16.955
2020/11/10,18.318
2020/11/11,19.863
2020/11/12,20.874
2020/11/13,21.335
2020/11/14,17.825
2020/11/15,15.496
2020/11/16,16.752
2020/11/17,22.907
2020/11/18,27.325
2020/11/19,24.57
2020/11/20,24.517
2020/11/21,24.438
2020/11/22,25.113
2020/11/23,26.582
2020/11/24,29.444
2020/11/25,27.26
2020/11/26,31.509
2020/11/27,25.117
2020/11/28,18.528
2020/11/29,13.111
2020/11/30,19.791
2020/12/01,25.602
2020/12/02,23.283
2020/12/03,20.461
2020/12/04,20.096
2020/12/05,18.064
2020/12/06,16.358
2020/12/07,17.576
2020/12/08,21.455
2020/12/09,24.035
2020/12/10,23.651
2020/12/11,23.858
2020/12/12,20.658
2020/12/13,19.153
2020/12/14,21.339
2020/12/15,26.599
2020/12/16,29.302
2020/12/17,35.685
2020/12/18,32.495
2020/12/19,28.229
2020/12/20,22.271
2020/12/21,24.869
2020/12/22,26.009
2020/12/23,31.246
2020/12/24,31.333
2020/12/25,31.805
2020/12/26,28.614
2020/12/27,30.206
2020/12/28,32.909
2020/12/29,34.164
2020/12/30,35.916
2020/12/31,35.252
2021/01/01,30.774
2021/01/02,30.946
2021/01/03,36.5
2021/01/04,46
2021/01/05,45.408
2021/01/06,42.444
2021/01/07,40.546
2021/01/08,40.951
2021/01/09,37.178
2021/01/10,33.777
2021/01/11,41.438
2021/01/12,37.904
2021/01/13,32.379
2021/01/14,29.466
2021/01/15,30.414
2021/01/16,30.439
2021/01/17,27.812
2021/01/18,27.503
2021/01/19,31.028
2021/01/20,31.698
2021/01/21,34.959
2021/01/22,37.269
2021/01/23,34.484
2021/01/24,31.767
2021/01/25,33.308
2021/01/26,32.8
2021/01/27,33.413
2021/01/28,33.065
2021/01/29,37.499
2021/01/30,37.696
2021/01/31,39.316
2021/02/01,41.872
2021/02/02,45.259
2021/02/03,46.862
2021/02/04,50.673
2021/02/05,53.489
2021/02/06,51.235
2021/02/07,47.377
2021/02/08,47.584
2021/02/09,50.778
2021/02/10,52.289
2021/02/11,49.718
2021/02/12,48.046
2021/02/13,48.231
2021/02/14,46.216
2021/02/15,46.229
2021/02/16,46.591
2021/02/17,47.111
2021/02/18,48.147
2021/02/19,48.928
2021/02/20,50.153
2021/02/21,46.954
2021/02/22,49.91
2021/02/23,56.241
2021/02/24,54.801
2021/02/25,50.462
2021/02/26,46.74
2021/02/27,42.611
2021/02/28,39.932
2021/03/01,38.547
2021/03/02,38.923
2021/03/03,39.819
2021/03/04,38.899
2021/03/05,40.528
2021/03/06,37.777
2021/03/07,39.304
2021/03/08,40.577
2021/03/09,42.319
2021/03/10,42.11
2021/03/11,41.812
2021/03/12,44.568
2021/03/13,46.084
2021/03/14,45.66
2021/03/15,47.569
2021/03/16,48.737
2021/03/17,49.963
2021/03/18,49.39
2021/03/19,47.756
2021/03/20,45.095
2021/03/21,43.342
2021/03/22,46.015
2021/03/23,46.815
2021/03/24,47.736
2021/03/25,48.243
2021/03/26,46.273
2021/03/27,42.484
2021/03/28,40.422
2021/03/29,41.804
2021/03/30,44.49
2021/03/31,48.729
2021/04/01,50.562
2021/04/02,50.323
2021/04/03,46.984
2021/04/04,41.861
2021/04/05,41.765
2021/04/06,43.287
2021/04/07,44.713
2021/04/08,42.355
2021/04/09,40.337
2021/04/10,37.512
2021/04/11,34.367
2021/04/12,34.913
2021/04/13,36.78
2021/04/14,40.169
2021/04/15,38.23
2021/04/16,42.909
2021/04/17,44.219
2021/04/18,46.156
2021/04/19,47.985
2021/04/20,53.398
2021/04/21,52.548
2021/04/22,49.673
2021/04/23,45.517
2021/04/24,37.615
2021/04/25,30.777
2021/04/26,28.275
2021/04/27,28.735
2021/04/28,30.786
2021/04/29,31.411
2021/04/30,29.234
2021/05/01,26.522
2021/05/02,23.389
2021/05/03,25.65
2021/05/04,28.234
2021/05/05,28.627
2021/05/06,29.137
2021/05/07,29.691
2021/05/08,36.962
2021/05/09,41.877
2021/05/10,50.506
2021/05/11,58.249
2021/05/12,61.683
2021/05/13,56.664
2021/05/14,49.754
2021/05/15,42.383
2021/05/16,37.017
2021/05/17,36.326
2021/05/18,36.067
2021/05/19,46.441
2021/05/20,45.934
2021/05/21,42.538
2021/05/22,33.123
2021/05/23,35.347
2021/05/24,32.874
2021/05/25,29.405
2021/05/26,25.596
2021/05/27,22.598
2021/05/28,21.404
2021/05/29,19.218
2021/05/30,17.247
2021/05/31,16.919
2021/06/01,16.809
2021/06/02,17.087
2021/06/03,17.479
2021/06/04,16.573
2021/06/05,14.046
2021/06/06,11.513
2021/06/07,11.78
2021/06/08,14.095
2021/06/09,14.577
2021/06/10,13.603
2021/06/11,13.367
2021/06/12,12.402
2021/06/13,10.772
2021/06/14,10.953
2021/06/15,11.75
2021/06/16,12.214
2021/06/17,12.534
2021/06/18,12.702
2021/06/19,11.171
2021/06/20,10.522
2021/06/21,16.001
2021/06/22,22.552
2021/06/23,19.235
2021/06/24,14.85
2021/06/25,13.437
2021/06/26,11.589
2021/06/27,11.184
2021/06/28,12.026
2021/06/29,13.212
2021/06/30,14.856
2021/07/01,14.345
2021/07/02,12.415
2021/07/03,10.402
2021/07/04,9.026
2021/07/05,9.602
2021/07/06,16.889
2021/07/07,20.16
2021/07/08,20.746
2021/07/09,17.949
2021/07/10,13.746
2021/07/11,10.278
2021/07/12,12.393
2021/07/13,15.413
2021/07/14,19.856
2021/07/15,21.75
2021/07/16,21.994
2021/07/17,18.9
2021/07/18,16.572
2021/07/19,15.76
2021/07/20,16.846
2021/07/21,15.792
2021/07/22,16.374
2021/07/23,16.258
2021/07/24,14.662
2021/07/25,13.233
2021/07/26,16.931
2021/07/27,18.991
2021/07/28,20.804
2021/07/29,19.381
2021/07/30,19.773
2021/07/31,19.612
2021/08/01,19.994
2021/08/02,20.831
2021/08/03,22.462
2021/08/04,22.868
2021/08/05,25.066
2021/08/06,24.949
2021/08/07,25.026
2021/08/08,23.793
2021/08/09,24.368
2021/08/10,25.35
2021/08/11,27.149
2021/08/12,26.936
2021/08/13,26.515
2021/08/14,25.075
2021/08/15,24.159
2021/08/16,25.098
2021/08/17,25.495
2021/08/18,24.859
2021/08/19,23.237
2021/08/20,14.822
2021/08/21,8.938
2021/08/22,5.944
2021/08/23,6.613
2021/08/24,7.753
2021/08/25,8.632
2021/08/26,8.914
2021/08/27,9.129
2021/08/28,8.531
2021/08/29,8.439
2021/08/30,9.208
2021/08/31,9.794
2021/09/01,9.91
2021/09/02,9.315
2021/09/03,10.215
2021/09/04,10.306
2021/09/05,10.068
2021/09/06,9.616
2021/09/07,11.399
2021/09/08,11.886
2021/09/09,11.86
2021/09/10,10.392
2021/09/11,8.045
2021/09/12,6.294
2021/09/13,7.045
2021/09/14,7.198
2021/09/15,7.073
2021/09/16,7.221
2021/09/17,6.816
2021/09/18,5.81
2021/09/19,5.609
2021/09/20,6.888
2021/09/21,7.84
2021/09/22,7.285
2021/09/23,6.936
2021/09/24,6.62
2021/09/25,5.565
2021/09/26,6.101
2021/09/27,6.708
2021/09/28,7.07
2021/09/29,6.661
2021/09/30,7.224
2021/10/01,7.002
2021/10/02,6.191
2021/10/03,5.472
2021/10/04,6.283
2021/10/05,7.992
2021/10/06,9.144
2021/10/07,10.331
2021/10/08,9.454
2021/10/09,7.363
2021/10/10,6.395
2021/10/11,7.015
2021/10/12,7.279
2021/10/13,7.365
2021/10/14,8.118
2021/10/15,9.41
2021/10/16,7.903
2021/10/17,6.548
2021/10/18,6.568
2021/10/19,6.65
2021/10/20,6.621
2021/10/21,7.177
2021/10/22,7.165
2021/10/23,6.55
2021/10/24,6.381
2021/10/25,6.999
2021/10/26,8.098
2021/10/27,10.213
2021/10/28,11.452
2021/10/29,11.501
2021/10/30,11.124
2021/10/31,10.34
2021/11/01,9.953
2021/11/02,10.34
2021/11/03,10.684
2021/11/04,10.372
2021/11/05,9.695
2021/11/06,8.797
2021/11/07,7.737
2021/11/08,8.258
2021/11/09,9.341
2021/11/10,10.283
2021/11/11,10.486
2021/11/12,10.014
2021/11/13,9.144
2021/11/14,8.062
2021/11/15,8.681
2021/11/16,9.273
2021/11/17,9.016
2021/11/18,9.003
2021/11/19,8.401
2021/11/20,7.551
2021/11/21,7.171
2021/11/22,7.914
2021/11/23,8.612
2021/11/24,8.995
2021/11/25,8.909
2021/11/26,8.941
2021/11/27,8.532
2021/11/28,7.763
2021/11/29,7.74
2021/11/30,8.284
2021/12/01,8.421
2021/12/02,8.191
2021/12/03,7.733
2021/12/04,8.834
2021/12/05,7.872
2021/12/06,7.846
2021/12/07,7.229
2021/12/08,6.863
2021/12/09,6.574
2021/12/10,7.066
2021/12/11,6.334
2021/12/12,5.573
2021/12/13,5.966
2021/12/14,6.049
2021/12/15,6.304
2021/12/16,6.123
2021/12/17,6.208
2021/12/18,5.395
2021/12/19,5.24
2021/12/20,5.377
2021/12/21,5.34
2021/12/22,5.424
2021/12/23,5.579
2021/12/24,5.592
2021/12/25,5.262
2021/12/26,4.61
2021/12/27,4.821
2021/12/28,5.522
2021/12/29,6.382
2021/12/30,6.395
2021/12/31,5.906
2022/01/01,5.103
2022/01/02,5.077
2022/01/03,5.269
2022/01/04,5.997
2022/01/05,6.845
2022/01/06,6.967
2022/01/07,7.251
2022/01/08,6.507
2022/01/09,6.079
2022/01/10,6.873
2022/01/11,7.26
2022/01/12,7.722
2022/01/13,7.138
2022/01/14,6.894
2022/01/15,5.982
2022/01/16,5.529
2022/01/17,5.894
2022/01/18,6.038
2022/01/19,6.327
2022/01/20,6.483
2022/01/21,7.689
2022/01/22,8.251
2022/01/23,6.977
2022/01/24,6.871
2022/01/25,6.361
2022/01/26,6.527
2022/01/27,6.584
2022/01/28,6.407
2022/01/29,5.992
2022/01/30,5.812
2022/01/31,5.65
2022/02/01,5.92
2022/02/02,6.163
2022/02/03,6.085
2022/02/04,5.791
2022/02/05,5.716
2022/02/06,4.966
2022/02/07,5.343
2022/02/08,5.305
2022/02/09,5.481
2022/02/10,5.543
2022/02/11,5.336
2022/02/12,4.872
2022/02/13,4.331
2022/02/14,4.31
2022/02/15,4.706
2022/02/16,5.039
2022/02/17,5.162
2022/02/18,4.812
2022/02/19,4.508
2022/02/20,4.461
2022/02/21,4.537
2022/02/22,4.784
2022/02/23,4.893
2022/02/24,5.28
2022/02/25,4.867
2022/02/26,4.262
2022/02/27,3.769
2022/02/28,3.869
2022/03/01,4.078
2022/03/02,4.243
2022/03/03,4.295
2022/03/04,4.064
2022/03/05,3.66
2022/03/06,3.608
2022/03/07,3.92
2022/03/08,4.318
2022/03/09,4.056
2022/03/10,3.822
2022/03/11,3.623
2022/03/12,3.282
2022/03/13,3.202
2022/03/14,3.412
2022/03/15,3.576
2022/03/16,3.843
2022/03/17,4.401
2022/03/18,4.82
2022/03/19,4.242
2022/03/20,3.782
2022/03/21,3.661
2022/03/22,3.789
2022/03/23,3.682
2022/03/24,3.839
2022/03/25,3.785
2022/03/26,3.499
2022/03/27,3.943
2022/03/28,4.665
2022/03/29,4.765
2022/03/30,4.483
2022/03/31,4.26
2022/04/01,4.291
2022/04/02,4.47
2022/04/03,4.361
2022/04/04,4.624
2022/04/05,4.873
2022/04/06,4.736
2022/04/07,4.584
2022/04/08,4.277
2022/04/09,3.679
2022/04/10,3.537
2022/04/11,3.759
2022/04/12,3.85
2022/04/13,3.819
2022/04/14,4.11
2022/04/15,3.685
2022/04/16,3.621
2022/04/17,3.4
2022/04/18,3.686
2022/04/19,3.828
2022/04/20,4.236
2022/04/21,4.283
2022/04/22,4.223
2022/04/23,3.551
2022/04/24,3.219
2022/04/25,3.766
2022/04/26,3.813
2022/04/27,3.879
2022/04/28,3.868
2022/04/29,4.072
2022/04/30,4.048
2022/05/01,7.934
2022/05/02,6.509
2022/05/03,4.993
2022/05/04,3.715
2022/05/05,4.264
2022/05/06,4.208
2022/05/07,3.459
2022/05/08,3.056
2022/05/09,4.192
2022/05/10,5.127
2022/05/11,7.675
2022/05/12,10.092
2022/05/13,8.334
2022/05/14,6.122
2022/05/15,4.213
2022/05/16,3.76
2022/05/17,3.662
2022/05/18,3.595
2022/05/19,3.647
2022/05/20,3.551
2022/05/21,3.367
2022/05/22,3.044
2022/05/23,3.15
2022/05/24,3.266
2022/05/25,3.357
2022/05/26,3.77
2022/05/27,3.947
2022/05/28,3.395
2022/05/29,2.916
2022/05/30,3.138
2022/05/31,3.733
2022/06/01,3.839
2022/06/02,3.575
2022/06/03,3.522
2022/06/04,3.667
2022/06/05,3.621
2022/06/06,3.723
2022/06/07,4.028
2022/06/08,4.283
2022/06/09,4.205
2022/06/10,4.027
2022/06/11,3.896
2022/06/12,3.918
2022/06/13,6.332
2022/06/14,6.866
2022/06/15,6.978
2022/06/16,5.531
2022/06/17,4.746
2022/06/18,5.035
2022/06/19,5.003
2022/06/20,4.606
2022/06/21,4.411
2022/06/22,4.27
2022/06/23,4.374
2022/06/24,4.475
2022/06/25,4.026
2022/06/26,3.692
2022/06/27,3.729
2022/06/28,4.145
2022/06/29,4.819
2022/06/30,5.05
2022/07/01,4.479
2022/07/02,3.593
2022/07/03,3.123
2022/07/04,3.196
2022/07/05,3.447
2022/07/06,3.682
2022/07/07,3.77
2022/07/08,3.646
2022/07/09,3.507
2022/07/10,3.228
2022/07/11,3.442
2022/07/12,3.578
2022/07/13,3.871
2022/07/14,3.886
2022/07/15,3.812
2022/07/16,3.831
2022/07/17,3.598
2022/07/18,3.824
2022/07/19,4.104
2022/07/20,4.122
2022/07/21,3.905
2022/07/22,3.565
2022/07/23,3.182
2022/07/24,2.987
2022/07/25,3.262
2022/07/26,3.379
2022/07/27,3.739
2022/07/28,3.892
2022/07/29,3.822
2022/07/30,3.351
2022/07/31,3.017
2022/08/01,3.384
2022/08/02,3.481
2022/08/03,3.339
2022/08/04,3.07
2022/08/05,2.943
2022/08/06,2.702
2022/08/07,2.624
2022/08/08,2.961
2022/08/09,3.235
2022/08/10,3.706
2022/08/11,3.652
2022/08/12,3.404
2022/08/13,3.01
2022/08/14,2.888
2022/08/15,3.179
2022/08/16,3.022
2022/08/17,2.987
2022/08/18,2.794
2022/08/19,3.204
2022/08/20,2.998
2022/08/21,2.771
2022/08/22,2.893
2022/08/23,2.961
2022/08/24,2.99
2022/08/25,3.041
2022/08/26,3.213
2022/08/27,2.894
2022/08/28,2.645
2022/08/29,2.805
2022/08/30,3.234
2022/08/31,3.458
2022/09/01,3.28
2022/09/02,3.008
2022/09/03,2.53
2022/09/04,2.357
2022/09/05,2.505
2022/09/06,2.823
2022/09/07,3.279
2022/09/08,3.626
2022/09/09,3.497
2022/09/10,3.069
2022/09/11,2.832
2022/09/12,3.074
2022/09/13,3.693
2022/09/14,3.588
2022/09/15,3.762
2022/09/16,3.413
2022/09/17,2.873
2022/09/18,2.681
2022/09/19,2.867
2022/09/20,3.067
2022/09/21,3.451
2022/09/22,3.259
2022/09/23,3.151
2022/09/24,2.744
2022/09/25,2.63
2022/09/26,2.928
2022/09/27,3.14
2022/09/28,3.269
2022/09/29,3.201
2022/09/30,3.143
2022/10/01,2.775
2022/10/02,2.542
2022/10/03,2.605
2022/10/04,2.784
2022/10/05,3.06
2022/10/06,3.014
2022/10/07,2.949
2022/10/08,2.622
2022/10/09,2.464
2022/10/10,2.664
2022/10/11,2.715
2022/10/12,2.746
2022/10/13,2.973
2022/10/14,2.921
2022/10/15,2.634
2022/10/16,2.565
2022/10/17,3.04
2022/10/18,3.379
2022/10/19,3.427
2022/10/20,3.629
2022/10/21,3.809
2022/10/22,3.312
2022/10/23,2.98
2022/10/24,2.937
2022/10/25,3.193
2022/10/26,3.375
2022/10/27,3.264
2022/10/28,3.203
2022/10/29,3.149
2022/10/30,2.781
2022/10/31,3.028
2022/11/01,3.032
2022/11/02,3.316
2022/11/03,3.303
2022/11/04,3.419
2022/11/05,2.874
2022/11/06,2.629
2022/11/07,2.735
2022/11/08,4.499
2022/11/09,6.153
2022/11/10,6.622
2022/11/11,5.714
2022/11/12,4.308
2022/11/13,3.56
2022/11/14,3.592
2022/11/15,3.523
2022/11/16,3.257
2022/11/17,3.029
2022/11/18,2.737
2022/11/19,2.381
2022/11/20,2.405
2022/11/21,2.739
2022/11/22,3.057
2022/11/23,2.82
2022/11/24,2.537
2022/11/25,2.256
2022/11/26,2.113
2022/11/27,1.99
2022/11/28,2.253
2022/11/29,2.371
