Date,confirmationtime7roc
2019/04/30,-1.809
2019/05/01,-1.129
2019/05/02,0.373
2019/05/03,1.751
2019/05/04,-0.827
2019/05/05,0.047
2019/05/06,1.462
2019/05/07,0.282
2019/05/08,2.036
2019/05/09,1.226
2019/05/10,-1.522
2019/05/11,2.095
2019/05/12,-0.854
2019/05/13,0
2019/05/14,-1.159
2019/05/15,-2.071
2019/05/16,0.347
2019/05/17,0
2019/05/18,-0.094
2019/05/19,0.861
2019/05/20,0.158
2019/05/21,2.051
2019/05/22,1.078
2019/05/23,0.205
2019/05/24,0.735
2019/05/25,-1.9
2019/05/26,-0.653
2019/05/27,-0.688
2019/05/28,-0.047
2019/05/29,-2.065
2019/05/30,0.444
2019/05/31,-1.297
2019/06/01,2.513
2019/06/02,0.658
2019/06/03,1.123
2019/06/04,-0.922
2019/06/05,2.157
2019/06/06,-2.34
2019/06/07,2.065
2019/06/08,0.458
2019/06/09,0.283
2019/06/10,-1.939
2019/06/11,0.156
2019/06/12,0.408
2019/06/13,0.545
2019/06/14,-1.014
2019/06/15,-0.487
2019/06/16,-1.057
2019/06/17,1.05
2019/06/18,0.361
2019/06/19,-0.375
2019/06/20,0.313
2019/06/21,1.232
2019/06/22,-1.378
2019/06/23,0.563
2019/06/24,-0.87
2019/06/25,-0.841
2019/06/26,-0.389
2019/06/27,0.172
2019/06/28,-0.985
2019/06/29,0.373
2019/06/30,-0.405
2019/07/01,0.031
2019/07/02,0.234
2019/07/03,0.375
2019/07/04,-0.39
2019/07/05,0.251
2019/07/06,-0.771
2019/07/07,-0.864
2019/07/08,0.234
2019/07/09,-0.713
2019/07/10,-0.016
2019/07/11,-0.388
2019/07/12,0.631
2019/07/13,0.699
2019/07/14,-0.659
2019/07/15,1.15
2019/07/16,2.137
2019/07/17,0.266
2019/07/18,-0.648
2019/07/19,-0.393
2019/07/20,-1.015
2019/07/21,1.921
2019/07/22,-2.083
2019/07/23,-2.455
2019/07/24,-0.855
2019/07/25,1.903
2019/07/26,-1.349
2019/07/27,0.417
2019/07/28,-0.867
2019/07/29,1.615
2019/07/30,-0.384
2019/07/31,0.484
2019/08/01,0.221
2019/08/02,-0.922
2019/08/03,0.077
2019/08/04,0.357
2019/08/05,-1.04
2019/08/06,0.806
2019/08/07,-1.188
2019/08/08,-0.642
2019/08/09,1.417
2019/08/10,-0.369
2019/08/11,0.187
2019/08/12,-0.601
2019/08/13,0.358
2019/08/14,0.356
2019/08/15,-0.452
2019/08/16,-0.45
2019/08/17,0.247
2019/08/18,-0.217
2019/08/19,1.726
2019/08/20,-0.062
2019/08/21,0.155
2019/08/22,0.203
2019/08/23,-0.294
2019/08/24,2.613
2019/08/25,-2.054
2019/08/26,0.173
2019/08/27,0.249
2019/08/28,0.608
2019/08/29,-1.432
2019/08/30,0.842
2019/08/31,-1.636
2019/09/01,2.655
2019/09/02,-1.057
2019/09/03,0.219
2019/09/04,0.282
2019/09/05,0.682
2019/09/06,0.486
2019/09/07,-0.124
2019/09/08,0.016
2019/09/09,-0.047
2019/09/10,0.204
2019/09/11,-0.699
2019/09/12,0.202
2019/09/13,1.109
2019/09/14,-0.186
2019/09/15,0.376
2019/09/16,-0.325
2019/09/17,-0.638
2019/09/18,-0.618
2019/09/19,1.723
2019/09/20,-2.139
2019/09/21,0.751
2019/09/22,-0.203
2019/09/23,0.109
2019/09/24,2.438
2019/09/25,1.457
2019/09/26,-1.187
2019/09/27,1.799
2019/09/28,-0.715
2019/09/29,-0.436
2019/09/30,1.003
2019/10/01,-2.319
2019/10/02,0.758
2019/10/03,0.047
2019/10/04,-1.599
2019/10/05,-0.047
2019/10/06,-0.481
2019/10/07,0.314
2019/10/08,1.149
2019/10/09,-0.409
2019/10/10,0.883
2019/10/11,1.29
2019/10/12,1.786
2019/10/13,1.177
2019/10/14,-0.36
2019/10/15,-1.213
2019/10/16,0.474
2019/10/17,0.698
2019/10/18,0.474
2019/10/19,-0.409
2019/10/20,0.11
2019/10/21,1.494
2019/10/22,0.281
2019/10/23,-0.815
2019/10/24,0.575
2019/10/25,3.281
2019/10/26,1.388
2019/10/27,3.126
2019/10/28,0.817
2019/10/29,3.236
2019/10/30,2.406
2019/10/31,0.772
2019/11/01,-2.405
2019/11/02,1.638
2019/11/03,-1.531
2019/11/04,0.742
2019/11/05,-0.257
2019/11/06,0.5
2019/11/07,0.795
2019/11/08,1.438
2019/11/09,0.473
2019/11/10,4.483
2019/11/11,3.543
2019/11/12,3.404
2019/11/13,3.16
2019/11/14,2.272
2019/11/15,3.391
2019/11/16,2.045
2019/11/17,-0.365
2019/11/18,0.05
2019/11/19,2.137
2019/11/20,0.384
2019/11/21,-0.659
2019/11/22,0.386
2019/11/23,-0.661
2019/11/24,0.166
2019/11/25,1.356
2019/11/26,4.114
2019/11/27,5.905
2019/11/28,7.892
2019/11/29,6.16
2019/11/30,6.173
2019/12/01,7.222
2019/12/02,4.111
2019/12/03,0.515
2019/12/04,1.508
2019/12/05,0.053
2019/12/06,0.214
2019/12/07,0.724
2019/12/08,-0.338
2019/12/09,0.372
2019/12/10,-1.088
2019/12/11,-0.143
2019/12/12,-1.455
2019/12/13,2.412
2019/12/14,10.329
2019/12/15,9.752
2019/12/16,10.812
2019/12/17,12.792
2019/12/18,11.846
2019/12/19,13.801
2019/12/20,9.701
2019/12/21,1.044
2019/12/22,2.684
2019/12/23,1.961
2019/12/24,-0.473
2019/12/25,0.02
2019/12/26,0.38
2019/12/27,-0.677
2019/12/28,0.158
2019/12/29,-0.834
2019/12/30,-0.339
2019/12/31,1.745
2020/01/01,0.161
2020/01/02,-12.044
2020/01/03,-22.984
2020/01/04,-22.831
2020/01/05,-22.395
2020/01/06,-23.854
2020/01/07,-23.664
2020/01/08,-23.314
2020/01/09,-13.032
2020/01/10,-0.443
2020/01/11,0.643
2020/01/12,-0.414
2020/01/13,0.703
2020/01/14,0.123
2020/01/15,0.123
2020/01/16,-0.046
2020/01/17,0.031
2020/01/18,0.2
2020/01/19,-0.837
2020/01/20,0.338
2020/01/21,-0.715
2020/01/22,0.216
2020/01/23,-0.639
2020/01/24,0.537
2020/01/25,0.37
2020/01/26,1.17
2020/01/27,-0.519
2020/01/28,0.937
2020/01/29,-1.206
2020/01/30,1.906
2020/01/31,0.385
2020/02/01,0.046
2020/02/02,-0.658
2020/02/03,0.429
2020/02/04,-0.838
2020/02/05,1.471
2020/02/06,-0.982
2020/02/07,-0.307
2020/02/08,0.325
2020/02/09,0.709
2020/02/10,-1.032
2020/02/11,0.49
2020/02/12,-0.108
2020/02/13,0.54
2020/02/14,0.246
2020/02/15,-0.077
2020/02/16,-0.931
2020/02/17,2.249
2020/02/18,0.833
2020/02/19,-1.434
2020/02/20,0.015
2020/02/21,0.278
2020/02/22,-0.858
2020/02/23,0.306
2020/02/24,-0.525
2020/02/25,0.372
2020/02/26,0.444
2020/02/27,-0.507
2020/02/28,-0.4
2020/02/29,0.138
2020/03/01,0.57
2020/03/02,-0.796
2020/03/03,-0.677
2020/03/04,-0.122
2020/03/05,1.623
2020/03/06,-1.02
2020/03/07,-0.321
2020/03/08,-0.87
2020/03/09,1.586
2020/03/10,0.031
2020/03/11,0.107
2020/03/12,-0.605
2020/03/13,2.914
2020/03/14,0.77
2020/03/15,0.599
2020/03/16,-0.879
2020/03/17,-0.169
2020/03/18,-0.031
2020/03/19,-0.525
2020/03/20,-0.839
2020/03/21,0.714
2020/03/22,3.381
2020/03/23,0.62
2020/03/24,2.536
2020/03/25,2.463
2020/03/26,0.077
2020/03/27,-1.8
2020/03/28,-0.678
2020/03/29,-4.153
2020/03/30,-0.186
2020/03/31,-1.916
2020/04/01,-2.732
2020/04/02,-0.108
2020/04/03,0.414
2020/04/04,-0.046
2020/04/05,1.014
2020/04/06,0.435
2020/04/07,-1.251
2020/04/08,0.784
2020/04/09,0.077
2020/04/10,0.184
2020/04/11,1.232
2020/04/12,-1.124
2020/04/13,-1.198
2020/04/14,1.111
2020/04/15,0.169
2020/04/16,0.155
2020/04/17,1.086
2020/04/18,-0.497
2020/04/19,1.449
2020/04/20,0.216
2020/04/21,0.699
2020/04/22,0.154
2020/04/23,0.232
2020/04/24,-0.479
2020/04/25,0.405
2020/04/26,0.449
2020/04/27,0.666
2020/04/28,0.265
2020/04/29,-0.674
2020/04/30,1.207
2020/05/01,0.015
2020/05/02,-0.819
2020/05/03,0.576
2020/05/04,-1.345
2020/05/05,-1.322
2020/05/06,2.193
2020/05/07,-1.208
2020/05/08,-0.17
2020/05/09,1.141
2020/05/10,-1.109
2020/05/11,1.647
2020/05/12,1.688
2020/05/13,-1.527
2020/05/14,0
2020/05/15,0.981
2020/05/16,-0.047
2020/05/17,0.34
2020/05/18,0.453
2020/05/19,0.188
2020/05/20,0.449
2020/05/21,0
2020/05/22,1.102
2020/05/23,-1.72
2020/05/24,0.936
2020/05/25,0.676
2020/05/26,-1.42
2020/05/27,0.171
2020/05/28,0.655
2020/05/29,-1.259
2020/05/30,1.134
2020/05/31,-0.988
2020/06/01,-0.594
2020/06/02,0.31
2020/06/03,0.672
2020/06/04,-0.218
2020/06/05,-0.771
2020/06/06,0.078
2020/06/07,0.139
2020/06/08,-0.156
2020/06/09,-0.34
2020/06/10,0.455
2020/06/11,-0.48
2020/06/12,-0.338
2020/06/13,-0.817
2020/06/14,-0.919
2020/06/15,-0.789
2020/06/16,0.699
2020/06/17,-0.686
2020/06/18,0.124
2020/06/19,0.046
2020/06/20,0.387
2020/06/21,0.323
2020/06/22,0.108
2020/06/23,-0.109
2020/06/24,-1.033
2020/06/25,0
2020/06/26,0.869
2020/06/27,1.54
2020/06/28,-0.245
2020/06/29,0.97
2020/06/30,-0.571
2020/07/01,1.155
2020/07/02,0.124
2020/07/03,-0.432
2020/07/04,-0.965
2020/07/05,0.416
2020/07/06,-0.991
2020/07/07,-0.2
2020/07/08,-1.491
2020/07/09,0.187
2020/07/10,1.077
2020/07/11,-1.623
2020/07/12,0.046
2020/07/13,-0.554
2020/07/14,1.342
2020/07/15,0.634
2020/07/16,0.265
2020/07/17,-0.744
2020/07/18,0.107
2020/07/19,0.62
2020/07/20,0.886
2020/07/21,0.408
2020/07/22,0.077
2020/07/23,-1.656
2020/07/24,-0.738
2020/07/25,2.691
2020/07/26,-0.57
2020/07/27,-0.124
2020/07/28,-1.482
2020/07/29,-0.799
2020/07/30,2.114
2020/07/31,0.355
2020/08/01,-2.486
2020/08/02,0.031
2020/08/03,-0.494
2020/08/04,1.124
2020/08/05,0.852
2020/08/06,-1.98
2020/08/07,-0.062
2020/08/08,0.929
2020/08/09,-0.674
2020/08/10,-0.093
2020/08/11,-0.989
2020/08/12,-0.768
2020/08/13,0.556
2020/08/14,-0.323
2020/08/15,-0.278
2020/08/16,0.4
2020/08/17,1.313
2020/08/18,-1.417
2020/08/19,0
2020/08/20,-0.842
2020/08/21,0.216
2020/08/22,0.294
2020/08/23,-1.11
2020/08/24,-1.811
2020/08/25,2.117
2020/08/26,-0.944
2020/08/27,0.569
2020/08/28,-0.658
2020/08/29,-0.799
2020/08/30,0.704
2020/08/31,-1.153
2020/09/01,-1.623
2020/09/02,1.202
2020/09/03,0.526
2020/09/04,-1.12
2020/09/05,-0.52
2020/09/06,-1.21
2020/09/07,1.886
2020/09/08,0.123
2020/09/09,0.015
2020/09/10,-0.722
2020/09/11,0.548
2020/09/12,0.631
2020/09/13,1.008
2020/09/14,0.186
2020/09/15,-0.427
2020/09/16,0.558
2020/09/17,-1.214
2020/09/18,2.113
2020/09/19,-0.383
2020/09/20,-0.728
2020/09/21,-1.66
2020/09/22,1.739
2020/09/23,-1.118
2020/09/24,1.182
2020/09/25,-0.263
2020/09/26,1.556
2020/09/27,3.533
2020/09/28,2.561
2020/09/29,0.814
2020/09/30,1.921
2020/10/01,1.37
2020/10/02,1.431
2020/10/03,0.8
2020/10/04,-0.078
2020/10/05,-0.667
2020/10/06,-1.313
2020/10/07,1.057
2020/10/08,1.968
2020/10/09,-0.267
2020/10/10,-2.059
2020/10/11,-2.984
2020/10/12,-0.17
2020/10/13,-1.552
2020/10/14,-3.074
2020/10/15,-4.007
2020/10/16,-1.801
2020/10/17,-0.276
2020/10/18,1.845
2020/10/19,-2.078
2020/10/20,1.061
2020/10/21,0.384
2020/10/22,0.398
2020/10/23,0.34
2020/10/24,-0.836
2020/10/25,-0.448
2020/10/26,1.98
2020/10/27,-0.611
2020/10/28,-0.58
2020/10/29,0.184
2020/10/30,-0.277
2020/10/31,0.858
2020/11/01,-0.491
2020/11/02,-0.124
2020/11/03,0.414
2020/11/04,0.383
2020/11/05,0.184
2020/11/06,-0.734
2020/11/07,0.4
2020/11/08,-0.413
2020/11/09,-0.507
2020/11/10,1.023
2020/11/11,-0.031
2020/11/12,0.031
2020/11/13,0.077
2020/11/14,-0.642
2020/11/15,-0.122
2020/11/16,0.479
2020/11/17,-1.119
2020/11/18,1.115
2020/11/19,-1.468
2020/11/20,1.271
2020/11/21,-0.366
2020/11/22,0.584
2020/11/23,0.388
2020/11/24,-0.64
2020/11/25,-0.201
2020/11/26,1.163
2020/11/27,0.545
2020/11/28,-0.5
2020/11/29,-0.061
2020/11/30,-1.811
2020/12/01,0.736
2020/12/02,0.435
2020/12/03,-0.396
2020/12/04,-0.496
2020/12/05,1.601
2020/12/06,-0.701
2020/12/07,1.624
2020/12/08,0.555
2020/12/09,-2.453
2020/12/10,2.086
2020/12/11,-0.57
2020/12/12,0.062
2020/12/13,1.094
2020/12/14,-0.904
2020/12/15,-0.092
2020/12/16,1.041
2020/12/17,-1.758
2020/12/18,-0.077
2020/12/19,-0.353
2020/12/20,-0.841
2020/12/21,0.308
2020/12/22,-0.2
2020/12/23,-0.94
2020/12/24,1.082
2020/12/25,0.87
2020/12/26,-1.048
2020/12/27,0.522
2020/12/28,-1.41
2020/12/29,1.435
2020/12/30,0.81
2020/12/31,-0.492
2021/01/01,-1.666
2021/01/02,-0.273
2021/01/03,0.494
2021/01/04,1.228
2021/01/05,-1.853
2021/01/06,0.91
2021/01/07,1.025
2021/01/08,-0.743
2021/01/09,1.946
2021/01/10,-1.19
2021/01/11,-0.169
2021/01/12,-0.366
2021/01/13,-1.158
2021/01/14,0.484
2021/01/15,0.182
2021/01/16,-0.507
2021/01/17,0.924
2021/01/18,0.493
2021/01/19,0.337
2021/01/20,-0.258
2021/01/21,-1.127
2021/01/22,1.543
2021/01/23,-0.505
2021/01/24,0.201
2021/01/25,-0.414
2021/01/26,0.292
2021/01/27,1.701
2021/01/28,-0.308
2021/01/29,0.434
2021/01/30,2.363
2021/01/31,-2.35
2021/02/01,0.524
2021/02/02,0.308
2021/02/03,-0.247
2021/02/04,-0.276
2021/02/05,0.093
2021/02/06,-1.979
2021/02/07,1.266
2021/02/08,0.325
2021/02/09,0.139
2021/02/10,-0.674
2021/02/11,-0.015
2021/02/12,-1.18
2021/02/13,1.495
2021/02/14,-0.076
2021/02/15,-0.416
2021/02/16,0
2021/02/17,-0.321
2021/02/18,1.086
2021/02/19,-0.806
2021/02/20,-1.109
2021/02/21,1.141
2021/02/22,-0.015
2021/02/23,-0.261
2021/02/24,1.237
2021/02/25,-1.044
2021/02/26,0.535
2021/02/27,0.092
2021/02/28,0.278
2021/03/01,0.309
2021/03/02,-0.733
2021/03/03,0.952
2021/03/04,0
2021/03/05,0.261
2021/03/06,-1.128
2021/03/07,-0.154
2021/03/08,-0.369
2021/03/09,1.819
2021/03/10,-1.898
2021/03/11,1.559
2021/03/12,0.85
2021/03/13,0.783
2021/03/14,-0.69
2021/03/15,0.979
2021/03/16,-1.334
2021/03/17,0.74
2021/03/18,-1.323
2021/03/19,-0.553
2021/03/20,-0.23
2021/03/21,1.589
2021/03/22,-0.817
2021/03/23,0.231
2021/03/24,0
2021/03/25,-0.2
2021/03/26,-0.505
2021/03/27,0.648
2021/03/28,-1.124
2021/03/29,-0.323
2021/03/30,-0.199
2021/03/31,0.496
2021/04/01,-0.031
2021/04/02,1.317
2021/04/03,-0.643
2021/04/04,-1.036
2021/04/05,0.015
2021/04/06,0.54
2021/04/07,-1.3
2021/04/08,0.961
2021/04/09,-0.046
2021/04/10,-0.836
2021/04/11,0.229
2021/04/12,-0.092
2021/04/13,0.139
2021/04/14,1.365
2021/04/15,-0.708
2021/04/16,0.373
2021/04/17,1.778
2021/04/18,0.692
2021/04/19,1.813
2021/04/20,-1.611
2021/04/21,-1.074
2021/04/22,1.293
2021/04/23,-0.264
2021/04/24,-0.508
2021/04/25,-0.123
2021/04/26,-1.097
2021/04/27,1.418
2021/04/28,0.866
2021/04/29,-1.033
2021/04/30,-0.016
2021/05/01,0.17
2021/05/02,1.418
2021/05/03,-0.538
2021/05/04,-0.246
2021/05/05,-0.844
2021/05/06,0.278
2021/05/07,0.062
2021/05/08,0.046
2021/05/09,-0.926
2021/05/10,-0.169
2021/05/11,0.884
2021/05/12,1.227
2021/05/13,-1.101
2021/05/14,-0.463
2021/05/15,0.201
2021/05/16,0.31
2021/05/17,1.527
2021/05/18,-0.248
2021/05/19,0.249
2021/05/20,1.16
2021/05/21,1.061
2021/05/22,0.17
2021/05/23,0.062
2021/05/24,-1.048
2021/05/25,0.921
2021/05/26,-0.124
2021/05/27,0.591
2021/05/28,-0.836
2021/05/29,-0.077
2021/05/30,0.577
2021/05/31,0.996
2021/06/01,-1.142
2021/06/02,-1.138
2021/06/03,0.344
2021/06/04,-0.859
2021/06/05,0.513
2021/06/06,-1.761
2021/06/07,-0.124
2021/06/08,0.046
2021/06/09,1.056
2021/06/10,-0.913
2021/06/11,1.007
2021/06/12,0
2021/06/13,0.911
2021/06/14,0
2021/06/15,-0.461
2021/06/16,0.594
2021/06/17,-0.155
2021/06/18,0.765
2021/06/19,0.124
2021/06/20,0.062
2021/06/21,1.821
2021/06/22,1.072
2021/06/23,-0.467
2021/06/24,0.841
2021/06/25,0.993
2021/06/26,-0.016
2021/06/27,0.341
2021/06/28,-2.32
2021/06/29,0.468
2021/06/30,-0.403
2021/07/01,1.071
2021/07/02,-1.476
2021/07/03,0.156
2021/07/04,-0.17
2021/07/05,0.732
2021/07/06,-0.296
2021/07/07,1.017
2021/07/08,-1.55
2021/07/09,0.484
2021/07/10,-0.45
2021/07/11,0.545
2021/07/12,0.659
2021/07/13,1.871
2021/07/14,0.016
2021/07/15,0.358
2021/07/16,1.057
2021/07/17,1.4
2021/07/18,0.816
2021/07/19,-0.901
2021/07/20,-0.505
2021/07/21,-0.39
2021/07/22,0.078
2021/07/23,-0.095
2021/07/24,-1.549
2021/07/25,-0.469
2021/07/26,1.53
2021/07/27,0.988
2021/07/28,1.955
2021/07/29,1.038
2021/07/30,1.245
2021/07/31,2.525
2021/08/01,1.378
2021/08/02,-0.907
2021/08/03,-1.087
2021/08/04,-0.49
2021/08/05,0.11
2021/08/06,-2.852
2021/08/07,-3.833
2021/08/08,-2.787
2021/08/09,-1.676
2021/08/10,-2.459
2021/08/11,-1.234
2021/08/12,-2.473
2021/08/13,-0.355
2021/08/14,0.754
2021/08/15,1.168
2021/08/16,0.077
2021/08/17,-0.138
2021/08/18,0.047
2021/08/19,-0.838
2021/08/20,0.232
2021/08/21,1.073
2021/08/22,-1.549
2021/08/23,1.42
2021/08/24,0.092
2021/08/25,-0.637
2021/08/26,0.938
2021/08/27,0.435
2021/08/28,-0.449
2021/08/29,0.493
2021/08/30,-0.973
2021/08/31,1.024
2021/09/01,-0.248
2021/09/02,-0.55
2021/09/03,-0.541
2021/09/04,0.482
2021/09/05,-0.597
2021/09/06,0.201
2021/09/07,0.405
2021/09/08,-0.616
2021/09/09,1.144
2021/09/10,0.108
2021/09/11,0.532
2021/09/12,-0.138
2021/09/13,0.733
2021/09/14,-0.681
2021/09/15,0.635
2021/09/16,-0.4
2021/09/17,-0.124
2021/09/18,-0.868
2021/09/19,0.446
2021/09/20,-0.311
2021/09/21,-0.539
2021/09/22,0.28
2021/09/23,1.263
2021/09/24,0.186
2021/09/25,-1.856
2021/09/26,1.656
2021/09/27,-0.341
2021/09/28,2.17
2021/09/29,0.374
2021/09/30,1.168
2021/10/01,-0.447
2021/10/02,2.896
2021/10/03,0.613
2021/10/04,1.382
2021/10/05,-0.827
2021/10/06,-0.233
2021/10/07,0.206
2021/10/08,1.044
2021/10/09,0.614
2021/10/10,-0.188
2021/10/11,-0.251
2021/10/12,0.913
2021/10/13,1.693
2021/10/14,-0.095
2021/10/15,1.567
2021/10/16,-1.505
2021/10/17,-0.157
2021/10/18,1.045
2021/10/19,-1.351
2021/10/20,-0.519
2021/10/21,-2.42
2021/10/22,-1.451
2021/10/23,1.56
2021/10/24,0.409
2021/10/25,-1.589
2021/10/26,0.405
2021/10/27,0.126
2021/10/28,1.233
2021/10/29,0.675
2021/10/30,0.047
2021/10/31,0.665
2021/11/01,-0.078
2021/11/02,1.68
2021/11/03,-0.626
2021/11/04,2.006
2021/11/05,-1.21
2021/11/06,0.079
2021/11/07,-2.092
2021/11/08,1.213
2021/11/09,-1.004
2021/11/10,0.047
2021/11/11,-1.428
2021/11/12,0.389
2021/11/13,0.206
2021/11/14,1.702
2021/11/15,0.427
2021/11/16,1.903
2021/11/17,-0.125
2021/11/18,0.016
2021/11/19,3.033
2021/11/20,0.492
2021/11/21,0.907
2021/11/22,-0.754
2021/11/23,-1.357
2021/11/24,1.364
2021/11/25,1.111
2021/11/26,0.225
2021/11/27,-1.41
2021/11/28,0.496
2021/11/29,2.578
2021/11/30,1.278
2021/12/01,1.074
2021/12/02,0.897
2021/12/03,-1.207
2021/12/04,3.367
2021/12/05,0.45
2021/12/06,-1.052
2021/12/07,-0.112
2021/12/08,0.193
2021/12/09,-0.573
2021/12/10,-2.069
2021/12/11,-4.793
2021/12/12,-4.508
2021/12/13,-3.284
2021/12/14,-1.956
2021/12/15,-3.906
2021/12/16,-1.798
2021/12/17,-0.634
2021/12/18,-0.307
2021/12/19,1.069
2021/12/20,-0.901
2021/12/21,-0.792
2021/12/22,0.809
2021/12/23,-0.281
2021/12/24,0.015
2021/12/25,0.743
2021/12/26,-0.216
2021/12/27,1.065
2021/12/28,0
2021/12/29,-1.411
2021/12/30,-0.264
2021/12/31,1.395
2022/01/01,-0.707
2022/01/02,-0.431
2022/01/03,0.232
2022/01/04,-0.801
2022/01/05,0.898
2022/01/06,0.626
2022/01/07,-0.701
2022/01/08,-0.291
2022/01/09,-0.154
2022/01/10,0.607
2022/01/11,-0.506
2022/01/12,0.046
2022/01/13,-0.715
2022/01/14,-0.248
2022/01/15,0.601
2022/01/16,0.015
2022/01/17,-0.711
2022/01/18,1.006
2022/01/19,-0.247
2022/01/20,-0.771
2022/01/21,0.72
2022/01/22,-1.053
2022/01/23,0.743
2022/01/24,0.295
2022/01/25,0.031
2022/01/26,0.716
2022/01/27,-0.092
2022/01/28,-1.221
2022/01/29,1.455
2022/01/30,-1.269
2022/01/31,-0.186
2022/02/01,-0.615
2022/02/02,-0.418
2022/02/03,1.121
2022/02/04,-1.281
2022/02/05,1.159
2022/02/06,0
2022/02/07,0
2022/02/08,1.089
2022/02/09,-0.355
2022/02/10,-0.249
2022/02/11,0.552
2022/02/12,-1.298
2022/02/13,1.066
2022/02/14,0.155
2022/02/15,-1.38
2022/02/16,1.045
2022/02/17,-0.587
2022/02/18,1.605
2022/02/19,0.999
2022/02/20,-0.736
2022/02/21,0.264
2022/02/22,0.882
2022/02/23,-1.187
2022/02/24,-0.139
2022/02/25,-0.202
2022/02/26,-0.82
2022/02/27,0.462
2022/02/28,0.171
2022/03/01,-0.493
2022/03/02,1.312
2022/03/03,0.527
2022/03/04,-1.016
2022/03/05,1.317
2022/03/06,1.043
2022/03/07,-0.357
2022/03/08,1.611
2022/03/09,-1.613
2022/03/10,-0.448
2022/03/11,2.606
2022/03/12,-2.043
2022/03/13,1.486
2022/03/14,-0.186
2022/03/15,-0.203
2022/03/16,1.831
2022/03/17,0.84
2022/03/18,-1.356
2022/03/19,0.93
2022/03/20,-1.541
2022/03/21,0.812
2022/03/22,-0.636
2022/03/23,-0.761
2022/03/24,0.031
2022/03/25,-0.078
2022/03/26,0.656
2022/03/27,0.485
2022/03/28,-0.882
2022/03/29,-0.093
2022/03/30,0.719
2022/03/31,0.156
2022/04/01,-0.124
2022/04/02,0.787
2022/04/03,-0.482
2022/04/04,2.23
2022/04/05,0.249
2022/04/06,-0.374
2022/04/07,-0.125
2022/04/08,1.467
2022/04/09,-1.105
2022/04/10,0.391
2022/04/11,-1.939
2022/04/12,-0.155
2022/04/13,1.679
2022/04/14,0.218
2022/04/15,-1.293
2022/04/16,0.375
2022/04/17,-0.466
2022/04/18,1.528
2022/04/19,0.577
2022/04/20,-1.743
2022/04/21,1.876
2022/04/22,0.109
2022/04/23,0.518
2022/04/24,0.91
2022/04/25,0.126
2022/04/26,1.408
2022/04/27,0.674
2022/04/28,-0.914
2022/04/29,0.596
2022/04/30,0.362
2022/05/01,-0.125
2022/05/02,-0.252
2022/05/03,-0.268
2022/05/04,1.965
2022/05/05,0.842
2022/05/06,1.126
2022/05/07,1.438
2022/05/08,0.758
2022/05/09,2.631
2022/05/10,2.078
2022/05/11,-1.262
2022/05/12,1.729
2022/05/13,-0.974
2022/05/14,0.337
2022/05/15,0.7
2022/05/16,-1.479
2022/05/17,-1.225
2022/05/18,1.473
2022/05/19,1.243
2022/05/20,3.461
2022/05/21,1.25
2022/05/22,2.728
2022/05/23,1.11
2022/05/24,3.474
2022/05/25,1.314
2022/05/26,0.328
2022/05/27,-1.029
2022/05/28,-0.097
2022/05/29,-0.568
2022/05/30,2.018
2022/05/31,-1.171
2022/06/01,0.752
2022/06/02,-1.072
2022/06/03,1.353
2022/06/04,4.562
2022/06/05,3.671
2022/06/06,5.212
2022/06/07,3.173
2022/06/08,4.012
2022/06/09,6.026
2022/06/10,4.036
2022/06/11,0.528
2022/06/12,1.713
2022/06/13,-0.703
2022/06/14,3.654
2022/06/15,2.313
2022/06/16,-0.206
2022/06/17,0.46
2022/06/18,0.86
2022/06/19,2.241
2022/06/20,-0.596
2022/06/21,5.16
2022/06/22,7.376
2022/06/23,9.625
2022/06/24,9.392
2022/06/25,8.792
2022/06/26,7.552
2022/06/27,8.483
2022/06/28,2.88
2022/06/29,0.431
2022/06/30,-5.651
2022/07/01,-16.858
2022/07/02,-17.602
2022/07/03,-18.807
2022/07/04,-15.913
2022/07/05,-17.987
2022/07/06,-17.716
2022/07/07,-12.338
2022/07/08,-1.511
2022/07/09,1.154
2022/07/10,0.693
2022/07/11,-0.756
2022/07/12,-0.522
2022/07/13,1.061
2022/07/14,-1.85
2022/07/15,1.818
2022/07/16,-0.512
2022/07/17,1.074
2022/07/18,0.434
2022/07/19,0.54
2022/07/20,-0.481
2022/07/21,1.019
2022/07/22,-0.495
2022/07/23,-0.139
2022/07/24,0.391
2022/07/25,0.954
2022/07/26,1.521
2022/07/27,0.155
2022/07/28,0.559
2022/07/29,0.701
2022/07/30,0.545
2022/07/31,-0.016
2022/08/01,-0.714
2022/08/02,-1.039
2022/08/03,1.227
2022/08/04,0.767
2022/08/05,-1.336
2022/08/06,0.564
2022/08/07,-0.744
2022/08/08,0.296
2022/08/09,1.592
2022/08/10,-0.314
2022/08/11,1.188
2022/08/12,2.633
2022/08/13,0.078
2022/08/14,2.089
2022/08/15,2.424
2022/08/16,-0.564
2022/08/17,1.4
2022/08/18,-0.473
2022/08/19,1.391
2022/08/20,0.425
2022/08/21,-0.707
2022/08/22,0.096
2022/08/23,0.441
2022/08/24,0.496
2022/08/25,2.158
2022/08/26,0.305
2022/08/27,1.876
2022/08/28,1.987
2022/08/29,-0.996
2022/08/30,2.286
2022/08/31,0.096
2022/09/01,-0.83
2022/09/02,-0.874
2022/09/03,0.581
2022/09/04,-0.479
2022/09/05,2.545
