Date,hashrate30std
2016/04/25,437630065583
2016/04/26,433352364352
2016/04/27,421172127749
2016/04/28,416795696033
2016/04/29,417082329267
2016/04/30,429834182316
2016/05/01,435920748311
2016/05/02,420346608670
2016/05/03,425562745131
2016/05/04,430661164867
2016/05/05,433324666666
2016/05/06,430259066261
2016/05/07,410465920491
2016/05/08,409961922544
2016/05/09,405912218977
2016/05/10,411653623115
2016/05/11,396250728525
2016/05/12,374737719277
2016/05/13,380971841002
2016/05/14,376144642278
2016/05/15,378217846078
2016/05/16,377809517482
2016/05/17,365218682159
2016/05/18,376365504929
2016/05/19,390578951887
2016/05/20,411574040427
2016/05/21,430844458414
2016/05/22,434505113964
2016/05/23,444204303491
2016/05/24,450618284500
2016/05/25,466068361330
2016/05/26,473024692946
2016/05/27,476864379307
2016/05/28,489699808292
2016/05/29,503398763044
2016/05/30,518295781019
2016/05/31,522689631241
2016/06/01,509321806356
2016/06/02,510889560984
2016/06/03,523223111291
2016/06/04,527966589959
2016/06/05,521075996866
2016/06/06,518544156096
2016/06/07,517716733323
2016/06/08,514477830335
2016/06/09,530498830301
2016/06/10,503424256732
2016/06/11,489868283340
2016/06/12,493186379296
2016/06/13,501281074251
2016/06/14,508185064525
2016/06/15,502397654667
2016/06/16,487826004612
2016/06/17,497831124451
2016/06/18,496797578903
2016/06/19,506492818042
2016/06/20,508230949261
2016/06/21,498604708480
2016/06/22,500832802039
2016/06/23,511445985245
2016/06/24,517494374045
2016/06/25,519256761052
2016/06/26,530017696093
2016/06/27,550735616496
2016/06/28,572601873331
2016/06/29,575177191263
2016/06/30,569949122757
2016/07/01,560431066182
2016/07/02,552911649838
2016/07/03,568771729337
2016/07/04,574657719259
2016/07/05,565203206866
2016/07/06,562555905774
2016/07/07,554847781157
2016/07/08,544769332969
2016/07/09,546781135497
2016/07/10,520450040892
2016/07/11,511185948416
2016/07/12,497997124349
2016/07/13,500908521873
2016/07/14,497507604696
2016/07/15,480483552620
2016/07/16,459854700623
2016/07/17,452045017868
2016/07/18,439199605432
2016/07/19,427002856712
2016/07/20,398195783839
2016/07/21,365296899143
2016/07/22,338010504844
2016/07/23,331911976165
2016/07/24,309051346683
2016/07/25,273537154309
2016/07/26,266367266022
2016/07/27,293591892486
2016/07/28,292610004292
2016/07/29,290123640642
2016/07/30,299859334856
2016/07/31,309174701836
2016/08/01,328633808495
2016/08/02,396682580513
2016/08/03,473482664392
2016/08/04,492080604937
2016/08/05,500970868683
2016/08/06,517332750909
2016/08/07,522329139837
2016/08/08,523137333643
2016/08/09,522201886288
2016/08/10,521585703573
2016/08/11,526829065060
2016/08/12,527554305675
2016/08/13,527967212759
2016/08/14,532056921967
2016/08/15,536346680584
2016/08/16,547943231302
2016/08/17,551618324568
2016/08/18,568023613942
2016/08/19,582673730982
2016/08/20,602051565436
2016/08/21,633749269477
2016/08/22,658466946656
2016/08/23,697630593584
2016/08/24,734014564329
2016/08/25,773914710379
2016/08/26,816948507485
2016/08/27,863757557882
2016/08/28,891843070180
2016/08/29,902952419730
2016/08/30,912511028441
2016/08/31,919390049608
2016/09/01,890707008312
2016/09/02,836069686485
2016/09/03,793678226685
2016/09/04,749673888129
2016/09/05,688318666956
2016/09/06,632747438243
2016/09/07,585452101983
2016/09/08,557088179394
2016/09/09,535746336658
2016/09/10,523573905449
2016/09/11,522913815702
2016/09/12,507256227458
2016/09/13,482413926655
2016/09/14,472191633590
2016/09/15,467454012524
2016/09/16,449867304464
2016/09/17,464607010398
2016/09/18,427847316252
2016/09/19,404254209992
2016/09/20,429293601159
2016/09/21,476903020334
2016/09/22,467452671135
2016/09/23,514182546953
2016/09/24,560411848716
2016/09/25,639653883429
2016/09/26,660732368797
2016/09/27,712995233019
2016/09/28,759873439825
2016/09/29,815176566112
2016/09/30,845033146051
2016/10/01,895916072799
2016/10/02,963655342934
2016/10/03,987284591647
2016/10/04,1003851240893
2016/10/05,1022319170992
2016/10/06,1032030833680
2016/10/07,1025193759731
2016/10/08,1028863900528
2016/10/09,1037556550584
2016/10/10,1044089673740
2016/10/11,1067078540843
2016/10/12,1058056052927
2016/10/13,1060177535672
2016/10/14,1097781731387
2016/10/15,1131031168929
2016/10/16,1170841646221
2016/10/17,1176125471809
2016/10/18,1113011700440
2016/10/19,1043756409057
2016/10/20,1068793764365
2016/10/21,1110696427568
2016/10/22,1071934152896
2016/10/23,1066931078444
2016/10/24,1068379045022
2016/10/25,1091342497863
2016/10/26,1071153309986
2016/10/27,1061254641406
2016/10/28,1027338576505
2016/10/29,1079516077070
2016/10/30,1136921371272
2016/10/31,1159562714828
2016/11/01,1317132316193
2016/11/02,1537711491403
2016/11/03,1763363882550
2016/11/04,2012879351069
2016/11/05,2261058402897
2016/11/06,2478582919130
2016/11/07,2582009657785
2016/11/08,2629649918542
2016/11/09,2679460242902
2016/11/10,2751401375607
2016/11/11,2829329535768
2016/11/12,2883544573796
2016/11/13,2892140728796
2016/11/14,2879561872180
2016/11/15,2845668295657
2016/11/16,2831211930484
2016/11/17,2800691054303
2016/11/18,2747324993163
2016/11/19,2656580560581
2016/11/20,2545149346728
2016/11/21,2432606270545
2016/11/22,2323232830272
2016/11/23,2181281621640
2016/11/24,1996868367393
2016/11/25,1762306401740
2016/11/26,1505273326784
2016/11/27,1255790216751
2016/11/28,1230099576516
2016/11/29,1213042808685
2016/11/30,1148259884438
2016/12/01,1148347351400
2016/12/02,1145284534226
2016/12/03,1139750146509
2016/12/04,1090282714716
2016/12/05,988367954407
2016/12/06,850645671067
2016/12/07,815544878543
2016/12/08,829987828803
2016/12/09,846279262651
2016/12/10,831088388888
2016/12/11,802890348415
2016/12/12,748023497621
2016/12/13,752048793823
2016/12/14,761945554550
2016/12/15,765559871201
2016/12/16,771862729022
2016/12/17,749518389704
2016/12/18,788021423778
2016/12/19,834670352925
2016/12/20,900070315557
2016/12/21,937041406244
2016/12/22,964259452312
2016/12/23,966088540634
2016/12/24,945889166351
2016/12/25,922130147843
2016/12/26,905195906696
2016/12/27,880355878192
2016/12/28,868380237482
2016/12/29,849128355686
2016/12/30,802585446523
2016/12/31,757445546107
2017/01/01,716303270926
2017/01/02,699940637536
2017/01/03,676465444259
2017/01/04,660281129811
2017/01/05,643389517359
2017/01/06,637448708666
2017/01/07,687499251568
2017/01/08,738418828260
2017/01/09,818536991402
2017/01/10,889508204406
2017/01/11,950067643958
2017/01/12,1017381905821
2017/01/13,1089724900391
2017/01/14,1150295126089
2017/01/15,1226113033914
2017/01/16,1291920458634
2017/01/17,1344447535499
2017/01/18,1385566154565
2017/01/19,1476740832568
2017/01/20,1528881826808
2017/01/21,1590739689736
2017/01/22,1623989866020
2017/01/23,1627417716068
2017/01/24,1630458916545
2017/01/25,1640473949867
2017/01/26,1639935982394
2017/01/27,1608614459276
2017/01/28,1561405983705
2017/01/29,1485608566646
2017/01/30,1415364233225
2017/01/31,1323068795202
2017/02/01,1198657727419
2017/02/02,1052607977026
2017/02/03,979201436073
2017/02/04,922687169453
2017/02/05,890196243069
2017/02/06,889296021211
2017/02/07,873933846051
2017/02/08,889004312078
2017/02/09,885181696474
2017/02/10,912499299767
2017/02/11,939934993760
2017/02/12,982775244417
2017/02/13,1029296993583
2017/02/14,1088637115634
2017/02/15,1135438406324
2017/02/16,1153677283878
2017/02/17,1170783592758
2017/02/18,1232167367579
2017/02/19,1276596293652
2017/02/20,1327254045988
2017/02/21,1393795414313
2017/02/22,1439078407931
2017/02/23,1465072321326
2017/02/24,1484031882322
2017/02/25,1541640882732
2017/02/26,1625870556754
2017/02/27,1693892374388
2017/02/28,1791150309680
2017/03/01,1829355975281
2017/03/02,1866755554871
2017/03/03,1920473230930
2017/03/04,1946664923148
2017/03/05,1997904896102
2017/03/06,2037986359463
2017/03/07,2076623429623
2017/03/08,2153543653687
2017/03/09,2202763561291
2017/03/10,2239140680082
2017/03/11,2272947800847
2017/03/12,2310596888731
2017/03/13,2389712265289
2017/03/14,2425884313967
2017/03/15,2490357920459
2017/03/16,2553623259930
2017/03/17,2682175288301
2017/03/18,2787175650486
2017/03/19,2781540287791
2017/03/20,2861841575686
2017/03/21,2886408717110
2017/03/22,2921446781149
2017/03/23,3005063303967
2017/03/24,3024988967963
2017/03/25,3021047304454
2017/03/26,3076687258561
2017/03/27,3210484455593
2017/03/28,3278108465942
2017/03/29,3392819594212
2017/03/30,3511904500777
2017/03/31,3605128388940
2017/04/01,3630962164337
2017/04/02,3656207124468
2017/04/03,3564884698606
2017/04/04,3585828967928
2017/04/05,3625493301361
2017/04/06,3600732688430
2017/04/07,3612430717984
2017/04/08,3596328684667
2017/04/09,3512501418843
2017/04/10,3425603073497
2017/04/11,3358158557984
2017/04/12,3302210417158
2017/04/13,3157191731805
2017/04/14,3185773541974
2017/04/15,3118072929532
2017/04/16,3131698668451
2017/04/17,3159797000639
2017/04/18,3091253490971
2017/04/19,3073090219378
2017/04/20,2995406992821
2017/04/21,2977122296392
2017/04/22,2988423693365
2017/04/23,3002554827641
2017/04/24,2897678540149
2017/04/25,2953356613899
2017/04/26,3003861605854
2017/04/27,3013344159674
2017/04/28,3228983378485
2017/04/29,3465518823532
2017/04/30,3608787194239
2017/05/01,3718448117906
2017/05/02,3787445490128
2017/05/03,3766675598278
2017/05/04,3775945571981
2017/05/05,3929144855256
2017/05/06,4014048434583
2017/05/07,4131057234159
2017/05/08,4167428137466
2017/05/09,4251321672852
2017/05/10,4252647782118
2017/05/11,4316345900881
2017/05/12,4422408037315
2017/05/13,4341346036398
2017/05/14,4478901622439
2017/05/15,4619916992846
2017/05/16,4779434660191
2017/05/17,4742245406206
2017/05/18,4796583388987
2017/05/19,4897770174493
2017/05/20,5052384656151
2017/05/21,5303611110699
2017/05/22,5600757412725
2017/05/23,5706778322732
2017/05/24,5755036313778
2017/05/25,5843825884656
2017/05/26,5836976606773
2017/05/27,5899601578836
2017/05/28,6000544868011
2017/05/29,6336341124416
2017/05/30,6856984345196
2017/05/31,7125489831846
2017/06/01,7562794740674
2017/06/02,7779346289102
2017/06/03,7997401433550
2017/06/04,8345107770958
2017/06/05,8691420970888
2017/06/06,9025248749695
2017/06/07,9413157548470
2017/06/08,9811106081900
2017/06/09,10045219260728
2017/06/10,10469400607360
2017/06/11,10967224473617
2017/06/12,11242519397350
2017/06/13,11645754759499
2017/06/14,12120925813419
2017/06/15,12582836550216
2017/06/16,12839302106578
2017/06/17,13223868613156
2017/06/18,13657770777199
2017/06/19,14055530253106
2017/06/20,14487488254630
2017/06/21,14883348909817
2017/06/22,15075162859272
2017/06/23,15127354751130
2017/06/24,15172958443804
2017/06/25,15120982251874
2017/06/26,15211345496263
2017/06/27,15063050625276
2017/06/28,15140483664056
2017/06/29,15450988287515
2017/06/30,15479273098324
2017/07/01,15629606013919
2017/07/02,15541156898872
2017/07/03,15590563217204
2017/07/04,15722135277849
2017/07/05,15556792866261
2017/07/06,15382147613819
2017/07/07,15322852574248
2017/07/08,15156632226374
2017/07/09,14839631288390
2017/07/10,14704743722683
2017/07/11,14467639754480
2017/07/12,13902408138395
2017/07/13,13417608144790
2017/07/14,12823217248229
2017/07/15,12367181633814
2017/07/16,12001786317103
2017/07/17,11437378212040
2017/07/18,10981633405856
2017/07/19,10696596180574
2017/07/20,10637655185965
2017/07/21,10451989697474
2017/07/22,10175026760859
2017/07/23,9984210177681
2017/07/24,9571182193386
2017/07/25,9510197506622
2017/07/26,9507345878279
2017/07/27,9193461035743
2017/07/28,9172821592789
2017/07/29,9107390608277
2017/07/30,9218702799565
2017/07/31,9536311601856
2017/08/01,9748445162054
2017/08/02,9887435888846
2017/08/03,9828633428935
2017/08/04,9791697863773
2017/08/05,9709529498406
2017/08/06,9741592095669
2017/08/07,9958578871562
2017/08/08,10228328406224
2017/08/09,10668425190001
2017/08/10,10791185914335
2017/08/11,10763260680303
2017/08/12,10982294331647
2017/08/13,10899877971830
2017/08/14,11197072176948
2017/08/15,11657387467056
2017/08/16,11547052917884
2017/08/17,11628638887229
2017/08/18,11758506979019
2017/08/19,12435922281310
2017/08/20,12626749662408
2017/08/21,12939371119478
2017/08/22,13362689882772
2017/08/23,13709586681525
2017/08/24,14082848682631
2017/08/25,14112383392602
2017/08/26,13964930648457
2017/08/27,13848280237884
2017/08/28,13350764305000
2017/08/29,13505638938651
2017/08/30,13738303285407
2017/08/31,13702267241895
2017/09/01,13533420113095
2017/09/02,12831589197424
2017/09/03,12339021984506
2017/09/04,11694006197881
2017/09/05,11047484324866
2017/09/06,10491930376979
2017/09/07,10101470022666
2017/09/08,10385278339344
2017/09/09,9897244977944
2017/09/10,9241651054828
2017/09/11,8829597755519
2017/09/12,8990670853836
2017/09/13,8709814841514
2017/09/14,8673107446972
2017/09/15,9031116443265
2017/09/16,9114548137081
2017/09/17,9096052575101
2017/09/18,9125132609097
2017/09/19,9147641748858
2017/09/20,9195603372423
2017/09/21,9376779953044
2017/09/22,9550930417039
2017/09/23,9380146794743
2017/09/24,9102526217101
2017/09/25,8750871329004
2017/09/26,8285375367874
2017/09/27,7293369129681
2017/09/28,7134035728813
2017/09/29,7315671252890
2017/09/30,7393882921091
2017/10/01,7214660477269
2017/10/02,7033214028788
2017/10/03,6804537502444
2017/10/04,6636579349663
2017/10/05,6605768017255
2017/10/06,6388718887904
2017/10/07,6463911109234
2017/10/08,6412350726631
2017/10/09,6411743846221
2017/10/10,6396936359055
2017/10/11,6568301374737
2017/10/12,6459609223529
2017/10/13,6727113724090
2017/10/14,6722749993983
2017/10/15,6671269896611
2017/10/16,7070253020663
2017/10/17,7776628467270
2017/10/18,8357193369858
2017/10/19,9431150043862
2017/10/20,10275618449920
2017/10/21,10897217613958
2017/10/22,11772786592455
2017/10/23,12364886950911
2017/10/24,13405735317098
2017/10/25,13764158743413
2017/10/26,13812316731397
2017/10/27,41400813537243
2017/10/28,56037039014171
2017/10/29,66899708018196
2017/10/30,75672777088622
2017/10/31,82968221907682
2017/11/01,83563615229660
2017/11/02,83919783245013
2017/11/03,84164192084727
2017/11/04,84274354193752
2017/11/05,84640249954790
2017/11/06,84935635878104
2017/11/07,85159016414838
2017/11/08,85436585429772
2017/11/09,85622649029978
2017/11/10,85794815848929
2017/11/11,86031566054718
2017/11/12,86260749435863
2017/11/13,86544904990370
2017/11/14,86685995509149
2017/11/15,86778696213930
2017/11/16,86709344310084
2017/11/17,86680332196962
2017/11/18,86500142818979
2017/11/19,86377804784964
2017/11/20,86497185840197
2017/11/21,86492941394005
2017/11/22,86514225250918
2017/11/23,86534044532472
2017/11/24,86770631689066
2017/11/25,87144054090867
2017/11/26,79820555845922
2017/11/27,70715017872715
2017/11/28,59054720882906
2017/11/29,42990182739104
2017/11/30,8710640995209
2017/12/01,9078163273495
2017/12/02,9444003255881
2017/12/03,9391858722614
2017/12/04,9426646898561
2017/12/05,9533728375268
2017/12/06,9507567808578
2017/12/07,9489473159273
2017/12/08,9752955937631
2017/12/09,9898681360461
2017/12/10,9953258533330
2017/12/11,10080811476295
2017/12/12,10356737976894
2017/12/13,11107667678059
2017/12/14,12007370118617
2017/12/15,13747373045861
2017/12/16,14388154857856
2017/12/17,14982802797969
2017/12/18,15833124838337
2017/12/19,16105737677224
2017/12/20,16725092541451
2017/12/21,17078127851448
2017/12/22,17156627334947
2017/12/23,18104248263908
2017/12/24,18926304154241
2017/12/25,19803114006589
2017/12/26,20585860955604
2017/12/27,21187727662712
2017/12/28,21881915408975
2017/12/29,22179686355142
2017/12/30,22512813195682
2017/12/31,22933290462348
2018/01/01,23417997390983
2018/01/02,23262659525042
2018/01/03,23249010689912
2018/01/04,23120766002298
2018/01/05,23136131261064
2018/01/06,22660308239439
2018/01/07,22790550054037
2018/01/08,22681022543222
2018/01/09,22254950825251
2018/01/10,22095800113830
2018/01/11,22357466861006
2018/01/12,22927790109144
2018/01/13,23611177533243
2018/01/14,25099991786021
2018/01/15,25598822106705
2018/01/16,26561672461358
2018/01/17,28039230888447
2018/01/18,28744034771555
2018/01/19,28971955988747
2018/01/20,29797120036728
2018/01/21,29648598028881
2018/01/22,30312210865910
2018/01/23,30524767283825
2018/01/24,31141640412477
2018/01/25,31667701048162
2018/01/26,31924029702442
2018/01/27,32097210265587
2018/01/28,31924701248512
2018/01/29,32420059183678
2018/01/30,32412779071738
2018/01/31,32898501189499
2018/02/01,33519430518743
2018/02/02,34012614580181
2018/02/03,34346445192065
2018/02/04,34618839759036
2018/02/05,34726222634599
2018/02/06,34712007321762
2018/02/07,34832061036157
2018/02/08,34438050068198
2018/02/09,34373415191056
2018/02/10,34651838518272
2018/02/11,34828078296479
2018/02/12,35187269833623
2018/02/13,35728678876990
2018/02/14,34815549092225
2018/02/15,34357059271635
2018/02/16,34395614559776
2018/02/17,33947986360554
2018/02/18,33023776509513
2018/02/19,32580738622678
2018/02/20,31080950659618
2018/02/21,29938793889189
2018/02/22,28516768453044
2018/02/23,27587239015067
2018/02/24,26435638789673
2018/02/25,25410932823206
2018/02/26,23452878230074
2018/02/27,21144179852403
2018/02/28,20445569001298
2018/03/01,19032616812607
2018/03/02,18295057367779
2018/03/03,18658539456021
2018/03/04,18319929115263
2018/03/05,17772027533901
2018/03/06,16987387720528
2018/03/07,17698175916564
2018/03/08,17632881448613
2018/03/09,17338261797228
2018/03/10,16781048032660
2018/03/11,16324451792028
2018/03/12,16028184769382
2018/03/13,15745360119267
2018/03/14,15598017089987
2018/03/15,15689080697959
2018/03/16,16025055950785
2018/03/17,16118664820891
2018/03/18,16261819965042
2018/03/19,16415080826243
2018/03/20,16545699831238
2018/03/21,16185009872581
2018/03/22,15241156755174
2018/03/23,14446256596749
2018/03/24,13639786472946
2018/03/25,13050673676279
2018/03/26,12722410636789
2018/03/27,12399959756276
2018/03/28,11611724370347
2018/03/29,9728468312080
2018/03/30,9164766313573
2018/03/31,8698618606434
2018/04/01,8388605830678
2018/04/02,8403999690553
2018/04/03,8359598003711
2018/04/04,8183348090314
2018/04/05,7948645820462
2018/04/06,7975464853977
2018/04/07,8003786640678
2018/04/08,7893348670054
2018/04/09,8982797449202
2018/04/10,9114893803499
2018/04/11,9536310964046
2018/04/12,10060295113411
2018/04/13,10175747945546
2018/04/14,10377549390659
2018/04/15,10134074576289
2018/04/16,9937641023794
2018/04/17,9880770357203
2018/04/18,10274672424586
2018/04/19,9871306506685
2018/04/20,10151712805532
2018/04/21,10013652687753
2018/04/22,9762705445329
2018/04/23,9670744905373
2018/04/24,9443992913227
2018/04/25,8034690930930
2018/04/26,8405298539551
2018/04/27,7983261082173
2018/04/28,7976020388236
2018/04/29,8312325103513
2018/04/30,8674314619359
2018/05/01,8627226644531
2018/05/02,8756720071899
2018/05/03,8919563974786
2018/05/04,9423795515714
2018/05/05,10457995011385
2018/05/06,11208358861328
2018/05/07,12960950410007
2018/05/08,13997143147011
2018/05/09,14016965073988
2018/05/10,14368571009471
2018/05/11,14781168826815
2018/05/12,15675524819322
2018/05/13,16473184192920
2018/05/14,16596544723668
2018/05/15,16426416284983
2018/05/16,16281491230132
2018/05/17,16207477887472
2018/05/18,15229193427514
2018/05/19,14989969661462
2018/05/20,14142346085546
2018/05/21,14428012453311
2018/05/22,14057098001110
2018/05/23,13930470111835
2018/05/24,13162575174043
2018/05/25,12531902912880
2018/05/26,12520819339508
2018/05/27,11924605327116
2018/05/28,10468995549508
2018/05/29,10363858225427
2018/05/30,10246742325125
2018/05/31,8883903367901
2018/06/01,8997965675550
2018/06/02,8584308223633
2018/06/03,8572992075057
2018/06/04,8666872400147
2018/06/05,8801304096392
2018/06/06,8761962186063
2018/06/07,8729153000774
2018/06/08,8741734470852
2018/06/09,9465737460651
2018/06/10,9422485943378
2018/06/11,8994995753962
2018/06/12,8934041834875
2018/06/13,8871720743342
2018/06/14,8869410281723
2018/06/15,8876763208039
2018/06/16,8847866950130
2018/06/17,8846357512706
2018/06/18,9511780605269
2018/06/19,10297232357541
2018/06/20,10389074158190
2018/06/21,11181596607944
2018/06/22,12182251386202
2018/06/23,12377554222114
2018/06/24,12725803784726
2018/06/25,13264206958581
2018/06/26,13173589817423
2018/06/27,14140738575172
2018/06/28,14124188975628
2018/06/29,13827479080023
2018/06/30,14590919595679
2018/07/01,13659147161106
2018/07/02,13512640136656
2018/07/03,13419220531552
2018/07/04,13162289024349
2018/07/05,13659201308896
2018/07/06,13211138813085
2018/07/07,13243800022719
2018/07/08,12788552416308
2018/07/09,13577671764682
2018/07/10,13081892482892
2018/07/11,12901439218077
2018/07/12,12847034637545
2018/07/13,12260293594845
2018/07/14,11541370507125
2018/07/15,10563083894843
2018/07/16,9869964081627
2018/07/17,8768462291354
2018/07/18,8703352588240
2018/07/19,8736452931147
2018/07/20,8965050607155
2018/07/21,10968213688120
2018/07/22,11049081163410
2018/07/23,11192553398884
2018/07/24,11189913895495
2018/07/25,11513970072816
2018/07/26,11601484531191
2018/07/27,11537940600086
2018/07/28,11625891387843
2018/07/29,11626544442078
2018/07/30,11700706833289
2018/07/31,11610847792274
2018/08/01,11605117011723
2018/08/02,11992748819333
2018/08/03,11985642935204
2018/08/04,12039926579509
2018/08/05,12374104755187
2018/08/06,12561885576869
2018/08/07,12818098466992
2018/08/08,13024091531018
2018/08/09,13582341213086
2018/08/10,13455299471000
2018/08/11,13562320452797
2018/08/12,13205603457305
2018/08/13,12865420151089
2018/08/14,12621974138066
2018/08/15,12455986548461
2018/08/16,12797909331681
2018/08/17,12779243404824
2018/08/18,12809833227555
2018/08/19,12326135634935
2018/08/20,9400037847247
2018/08/21,8682068653351
2018/08/22,8699383568080
2018/08/23,9077005835645
2018/08/24,9222741615508
2018/08/25,9347098454114
2018/08/26,9352377985857
2018/08/27,9389348277904
2018/08/28,9510076381649
2018/08/29,10063644629671
2018/08/30,10331141675640
2018/08/31,10574831465647
2018/09/01,10775521948814
2018/09/02,11488903035960
2018/09/03,11772321307069
2018/09/04,11735740953105
2018/09/05,11548090454516
2018/09/06,11406781334659
2018/09/07,11238097330974
2018/09/08,10835799736316
2018/09/09,13232825115472
2018/09/10,14203714058016
2018/09/11,16430421546247
2018/09/12,18694882372933
2018/09/13,21472804773262
2018/09/14,22757720802216
2018/09/15,23884978628568
2018/09/16,24700767922554
2018/09/17,25466575299216
2018/09/18,26075369032381
2018/09/19,26110353937307
2018/09/20,25913696196954
2018/09/21,25281754569024
2018/09/22,25040898385087
2018/09/23,24538556537413
2018/09/24,23837585673750
2018/09/25,22457514141738
2018/09/26,21225580755499
2018/09/27,20143156473668
2018/09/28,19486993237645
2018/09/29,18624934354163
2018/09/30,17501621193056
2018/10/01,16634778368600
2018/10/02,15952400494852
2018/10/03,15188265769115
2018/10/04,14003216942788
2018/10/05,12572959520658
2018/10/06,10893049786682
2018/10/07,9929909825009
2018/10/08,9233929512208
2018/10/09,9371630527806
2018/10/10,9507227856172
2018/10/11,9414818458881
2018/10/12,9078337148238
2018/10/13,7718672996969
2018/10/14,7363789626448
2018/10/15,7159089613652
2018/10/16,6785318198033
2018/10/17,6609353946290
2018/10/18,6118334511172
2018/10/19,6168429975269
2018/10/20,6459022419183
2018/10/21,7097629720113
2018/10/22,8210733809309
2018/10/23,8756134453064
2018/10/24,9053174492264
2018/10/25,9829158878033
2018/10/26,10201758251497
2018/10/27,10336326802548
2018/10/28,10669780210828
2018/10/29,11458934488835
2018/10/30,11726829969644
2018/10/31,11808754653832
2018/11/01,12444879522495
2018/11/02,13794136513311
2018/11/03,14763337765535
2018/11/04,15148265028483
2018/11/05,15468701806230
2018/11/06,15447957347893
2018/11/07,14843315988076
2018/11/08,14257524523266
2018/11/09,13866959522917
2018/11/10,13622220717665
2018/11/11,13084113958501
2018/11/12,13021113860970
2018/11/13,12473857924600
2018/11/14,12044658332300
2018/11/15,11543855820625
2018/11/16,10972517045456
2018/11/17,10066436660356
2018/11/18,9440676517646
2018/11/19,9407242861879
2018/11/20,10227060492753
2018/11/21,12651555754874
2018/11/22,15425047344825
2018/11/23,16838786600237
2018/11/24,18584517789200
2018/11/25,20607906552190
2018/11/26,22104992392319
2018/11/27,26255187054343
2018/11/28,30940808136762
2018/11/29,34015054165086
2018/11/30,36258512084210
2018/12/01,37841237326846
2018/12/02,40364320981167
2018/12/03,42517019132931
2018/12/04,43643679173617
2018/12/05,45029082888497
2018/12/06,45764201111052
2018/12/07,46884134444391
2018/12/08,47827085893248
2018/12/09,48894745902037
2018/12/10,48578356936601
2018/12/11,47977045220786
2018/12/12,48014761551937
2018/12/13,47568092718614
2018/12/14,46851744064895
2018/12/15,45403567627591
2018/12/16,42974628118139
2018/12/17,41398638431723
2018/12/18,39420640940980
2018/12/19,36982583444451
2018/12/20,34605061118764
2018/12/21,32790362873599
2018/12/22,31182541299602
2018/12/23,28639206732417
2018/12/24,25619754861808
2018/12/25,22711122946833
2018/12/26,19582979494841
2018/12/27,18729616606105
2018/12/28,18441594751203
2018/12/29,17898425757207
2018/12/30,17454675621527
2018/12/31,16561164620580
2019/01/01,16226640634587
2019/01/02,15958514798191
2019/01/03,15293226092075
2019/01/04,15015518561986
