Date,mediantransactionvalue90stdUSD
2016/05/28,4.615
2016/05/29,4.622
2016/05/30,4.605
2016/05/31,4.626
2016/06/01,4.677
2016/06/02,4.724
2016/06/03,4.719
2016/06/04,4.716
2016/06/05,4.758
2016/06/06,4.804
2016/06/07,4.858
2016/06/08,4.872
2016/06/09,4.93
2016/06/10,4.892
2016/06/11,4.838
2016/06/12,4.748
2016/06/13,4.866
2016/06/14,4.976
2016/06/15,5.214
2016/06/16,5.529
2016/06/17,5.653
2016/06/18,5.685
2016/06/19,5.687
2016/06/20,5.704
2016/06/21,5.7
2016/06/22,5.745
2016/06/23,5.766
2016/06/24,5.815
2016/06/25,5.86
2016/06/26,5.887
2016/06/27,5.919
2016/06/28,5.932
2016/06/29,6.093
2016/06/30,6.397
2016/07/01,6.4
2016/07/02,6.401
2016/07/03,6.403
2016/07/04,6.407
2016/07/05,6.406
2016/07/06,6.406
2016/07/07,6.406
2016/07/08,6.424
2016/07/09,6.414
2016/07/10,6.403
2016/07/11,6.379
2016/07/12,6.353
2016/07/13,6.337
2016/07/14,6.374
2016/07/15,6.363
2016/07/16,6.379
2016/07/17,6.373
2016/07/18,6.367
2016/07/19,6.356
2016/07/20,6.558
2016/07/21,6.54
2016/07/22,6.544
2016/07/23,6.549
2016/07/24,6.545
2016/07/25,6.526
2016/07/26,6.506
2016/07/27,6.473
2016/07/28,6.44
2016/07/29,6.412
2016/07/30,6.394
2016/07/31,6.39
2016/08/01,6.384
2016/08/02,6.378
2016/08/03,6.549
2016/08/04,6.542
2016/08/05,6.533
2016/08/06,6.522
2016/08/07,6.512
2016/08/08,6.502
2016/08/09,6.495
2016/08/10,6.491
2016/08/11,6.501
2016/08/12,6.559
2016/08/13,6.601
2016/08/14,6.6
2016/08/15,6.607
2016/08/16,6.734
2016/08/17,6.803
2016/08/18,6.864
2016/08/19,6.891
2016/08/20,6.877
2016/08/21,6.859
2016/08/22,6.881
2016/08/23,6.95
2016/08/24,7.004
2016/08/25,7.134
2016/08/26,6.975
2016/08/27,7.045
2016/08/28,7.032
2016/08/29,7.141
2016/08/30,7.195
2016/08/31,7.169
2016/09/01,7.142
2016/09/02,7.315
2016/09/03,7.279
2016/09/04,7.291
2016/09/05,7.271
2016/09/06,7.302
2016/09/07,7.404
2016/09/08,7.507
2016/09/09,7.592
2016/09/10,7.584
2016/09/11,7.448
2016/09/12,7.281
2016/09/13,7.046
2016/09/14,6.82
2016/09/15,6.907
2016/09/16,7.021
2016/09/17,7.036
2016/09/18,7.04
2016/09/19,7.061
2016/09/20,7.045
2016/09/21,7.068
2016/09/22,7.202
2016/09/23,7.177
2016/09/24,7.229
2016/09/25,7.208
2016/09/26,7.203
2016/09/27,7.18
2016/09/28,7.048
2016/09/29,7.075
2016/09/30,7.104
2016/10/01,7.124
2016/10/02,7.158
2016/10/03,7.206
2016/10/04,7.446
2016/10/05,7.446
2016/10/06,7.461
2016/10/07,7.493
2016/10/08,7.514
2016/10/09,7.539
2016/10/10,7.56
2016/10/11,7.579
2016/10/12,7.564
2016/10/13,7.719
2016/10/14,7.733
2016/10/15,7.748
2016/10/16,7.76
2016/10/17,7.765
2016/10/18,7.656
2016/10/19,7.681
2016/10/20,7.652
2016/10/21,7.69
2016/10/22,7.657
2016/10/23,7.627
2016/10/24,7.643
2016/10/25,7.604
2016/10/26,7.581
2016/10/27,7.587
2016/10/28,7.584
2016/10/29,7.561
2016/10/30,7.548
2016/10/31,7.557
2016/11/01,7.516
2016/11/02,7.515
2016/11/03,7.514
2016/11/04,7.518
2016/11/05,7.52
2016/11/06,7.521
2016/11/07,7.509
2016/11/08,7.508
2016/11/09,7.517
2016/11/10,7.517
2016/11/11,7.519
2016/11/12,7.504
2016/11/13,7.507
2016/11/14,7.457
2016/11/15,7.427
2016/11/16,7.39
2016/11/17,7.379
2016/11/18,7.377
2016/11/19,7.374
2016/11/20,7.361
2016/11/21,7.323
2016/11/22,7.418
2016/11/23,7.554
2016/11/24,7.489
2016/11/25,7.672
2016/11/26,7.677
2016/11/27,7.694
2016/11/28,7.724
2016/11/29,7.79
2016/11/30,7.797
2016/12/01,7.68
2016/12/02,7.683
2016/12/03,7.651
2016/12/04,7.659
2016/12/05,7.603
2016/12/06,7.483
2016/12/07,7.365
2016/12/08,7.234
2016/12/09,7.234
2016/12/10,7.214
2016/12/11,7.207
2016/12/12,7.184
2016/12/13,7.127
2016/12/14,7.096
2016/12/15,7.043
2016/12/16,7.088
2016/12/17,7.092
2016/12/18,7.049
2016/12/19,7.059
2016/12/20,7.024
2016/12/21,6.971
2016/12/22,7.065
2016/12/23,7.012
2016/12/24,6.953
2016/12/25,6.898
2016/12/26,6.835
2016/12/27,6.797
2016/12/28,6.756
2016/12/29,6.671
2016/12/30,6.688
2016/12/31,6.605
2017/01/01,6.515
2017/01/02,6.286
2017/01/03,6.294
2017/01/04,6.303
2017/01/05,6.249
2017/01/06,6.201
2017/01/07,6.147
2017/01/08,6.109
2017/01/09,6.075
2017/01/10,6.076
2017/01/11,5.914
2017/01/12,5.9
2017/01/13,5.917
2017/01/14,5.857
2017/01/15,5.829
2017/01/16,5.84
2017/01/17,5.778
2017/01/18,5.728
2017/01/19,5.67
2017/01/20,5.627
2017/01/21,5.591
2017/01/22,5.563
2017/01/23,5.564
2017/01/24,5.579
2017/01/25,5.548
2017/01/26,5.517
2017/01/27,5.493
2017/01/28,5.474
2017/01/29,5.43
2017/01/30,5.432
2017/01/31,5.47
2017/02/01,5.427
2017/02/02,5.416
2017/02/03,5.407
2017/02/04,5.413
2017/02/05,5.38
2017/02/06,5.354
2017/02/07,5.336
2017/02/08,5.309
2017/02/09,5.276
2017/02/10,5.242
2017/02/11,5.207
2017/02/12,5.223
2017/02/13,5.199
2017/02/14,5.16
2017/02/15,5.172
2017/02/16,5.277
2017/02/17,5.32
2017/02/18,5.423
2017/02/19,5.474
2017/02/20,5.371
2017/02/21,5.227
2017/02/22,5.209
2017/02/23,5.102
2017/02/24,5.172
2017/02/25,5.093
2017/02/26,5.181
2017/02/27,5.329
2017/02/28,5.557
2017/03/01,5.805
2017/03/02,6.18
2017/03/03,6.648
2017/03/04,7.04
2017/03/05,7.37
2017/03/06,7.714
2017/03/07,7.714
2017/03/08,7.956
2017/03/09,7.956
2017/03/10,8.196
2017/03/11,8.507
2017/03/12,8.951
2017/03/13,9.665
2017/03/14,10.368
2017/03/15,11.165
2017/03/16,12.804
2017/03/17,14.839
2017/03/18,15.972
2017/03/19,16.962
2017/03/20,18.179
2017/03/21,19.02
2017/03/22,19.823
2017/03/23,19.96
2017/03/24,21.103
2017/03/25,22.449
2017/03/26,22.632
2017/03/27,22.547
2017/03/28,22.604
2017/03/29,22.625
2017/03/30,22.829
2017/03/31,23.305
2017/04/01,23.347
2017/04/02,24.374
2017/04/03,25.057
2017/04/04,25.638
2017/04/05,26.164
2017/04/06,26.726
2017/04/07,26.72
2017/04/08,26.699
2017/04/09,26.656
2017/04/10,26.615
2017/04/11,26.571
2017/04/12,26.431
2017/04/13,26.269
2017/04/14,26.196
2017/04/15,26.031
2017/04/16,25.974
2017/04/17,25.862
2017/04/18,25.82
2017/04/19,25.779
2017/04/20,25.718
2017/04/21,25.668
2017/04/22,25.507
2017/04/23,25.367
2017/04/24,25.327
2017/04/25,25.183
2017/04/26,24.98
2017/04/27,24.789
2017/04/28,24.626
2017/04/29,24.675
2017/04/30,24.742
2017/05/01,24.917
2017/05/02,24.941
2017/05/03,25.055
2017/05/04,25.489
2017/05/05,29.215
2017/05/06,30.266
2017/05/07,32.026
2017/05/08,34.374
2017/05/09,36.138
2017/05/10,36.417
2017/05/11,36.177
2017/05/12,36.125
2017/05/13,35.939
2017/05/14,35.672
2017/05/15,35.397
2017/05/16,35.5
2017/05/17,37.193
2017/05/18,36.972
2017/05/19,37.981
2017/05/20,37.748
2017/05/21,37.466
2017/05/22,38.804
2017/05/23,38.925
2017/05/24,40.633
2017/05/25,42.426
2017/05/26,43.29
2017/05/27,43.777
2017/05/28,43.527
2017/05/29,43.499
2017/05/30,44.678
2017/05/31,59.355
2017/06/01,60.436
2017/06/02,60.262
2017/06/03,60.547
2017/06/04,60.465
2017/06/05,61.178
2017/06/06,61.715
2017/06/07,61.289
2017/06/08,61.07
2017/06/09,60.879
2017/06/10,62.246
2017/06/11,64.151
2017/06/12,74.228
2017/06/13,76.123
2017/06/14,77.293
2017/06/15,79.286
2017/06/16,79.445
2017/06/17,79.604
2017/06/18,79.671
2017/06/19,79.725
2017/06/20,102.204
2017/06/21,117.22
2017/06/22,117.799
2017/06/23,117.998
2017/06/24,118.01
2017/06/25,117.531
2017/06/26,118.108
2017/06/27,117.776
2017/06/28,117.63
2017/06/29,117.507
2017/06/30,117.193
2017/07/01,117.171
2017/07/02,117.292
2017/07/03,117.412
2017/07/04,117.497
2017/07/05,117.634
2017/07/06,117.226
2017/07/07,117.712
2017/07/08,117.514
2017/07/09,117.532
2017/07/10,117.477
2017/07/11,117.238
2017/07/12,117.209
2017/07/13,117.205
2017/07/14,117.105
2017/07/15,116.757
2017/07/16,116.737
2017/07/17,116.681
2017/07/18,116.585
2017/07/19,116.374
2017/07/20,116.159
2017/07/21,116.127
2017/07/22,116.068
2017/07/23,116.239
2017/07/24,116.022
2017/07/25,115.838
2017/07/26,115.658
2017/07/27,115.605
2017/07/28,115.761
2017/07/29,115.823
2017/07/30,116.064
2017/07/31,116.182
2017/08/01,116.133
2017/08/02,116.173
2017/08/03,116.318
2017/08/04,116.657
2017/08/05,116.864
2017/08/06,117.046
2017/08/07,117.136
2017/08/08,117.326
2017/08/09,117.167
2017/08/10,117.3
2017/08/11,117.323
2017/08/12,117.416
2017/08/13,117.317
2017/08/14,117.676
2017/08/15,117.646
2017/08/16,117.537
2017/08/17,117.656
2017/08/18,117.475
2017/08/19,117.757
2017/08/20,117.851
2017/08/21,117.968
2017/08/22,117.985
2017/08/23,117.877
2017/08/24,117.904
2017/08/25,117.984
2017/08/26,118.171
2017/08/27,118.516
2017/08/28,118.441
2017/08/29,113.086
2017/08/30,112.794
2017/08/31,112.8
2017/09/01,112.755
2017/09/02,112.825
2017/09/03,112.534
2017/09/04,112.36
2017/09/05,112.47
2017/09/06,112.736
2017/09/07,113.012
2017/09/08,112.64
2017/09/09,111.992
2017/09/10,105.738
2017/09/11,104.235
2017/09/12,103.238
2017/09/13,101.504
2017/09/14,101.282
2017/09/15,100.971
2017/09/16,100.841
2017/09/17,100.807
2017/09/18,75.066
2017/09/19,41.129
2017/09/20,36.996
2017/09/21,34.617
2017/09/22,31.803
2017/09/23,31.32
2017/09/24,23.153
2017/09/25,22.79
2017/09/26,22.744
2017/09/27,22.323
2017/09/28,21.648
2017/09/29,21.358
2017/09/30,21.668
2017/10/01,21.823
2017/10/02,21.872
2017/10/03,21.99
2017/10/04,22.057
2017/10/05,21.455
2017/10/06,21.621
2017/10/07,21.756
2017/10/08,21.882
2017/10/09,22.171
2017/10/10,22.304
2017/10/11,22.547
2017/10/12,22.899
2017/10/13,22.826
2017/10/14,22.878
2017/10/15,22.968
2017/10/16,23.577
2017/10/17,24.174
2017/10/18,24.749
2017/10/19,25.301
2017/10/20,25.831
2017/10/21,26.339
2017/10/22,26.819
2017/10/23,27.207
2017/10/24,27.637
2017/10/25,28.001
2017/10/26,28.411
2017/10/27,28.702
2017/10/28,29.082
2017/10/29,29.405
2017/10/30,29.388
2017/10/31,29.352
2017/11/01,29.608
2017/11/02,29.864
2017/11/03,30.066
2017/11/04,30.313
2017/11/05,30.38
2017/11/06,30.527
2017/11/07,29.759
2017/11/08,29.806
2017/11/09,29.859
2017/11/10,29.823
2017/11/11,29.862
2017/11/12,29.902
2017/11/13,29.293
2017/11/14,28.774
2017/11/15,28.48
2017/11/16,27.055
2017/11/17,27.053
2017/11/18,26.996
2017/11/19,26.613
2017/11/20,26.583
2017/11/21,26.242
2017/11/22,25.934
2017/11/23,25.584
2017/11/24,25.608
2017/11/25,25.705
2017/11/26,25.419
2017/11/27,25.035
2017/11/28,24.598
2017/11/29,22.345
2017/11/30,21.745
2017/12/01,21.164
2017/12/02,20.667
2017/12/03,20.187
2017/12/04,19.977
2017/12/05,20.202
2017/12/06,27.826
2017/12/07,28.224
2017/12/08,28.248
2017/12/09,28.246
2017/12/10,28.034
2017/12/11,27.802
2017/12/12,27.99
2017/12/13,29.197
2017/12/14,32.08
2017/12/15,33.729
2017/12/16,34.404
2017/12/17,35.148
2017/12/18,37.086
2017/12/19,41.078
2017/12/20,50.928
2017/12/21,59.12
2017/12/22,67.321
2017/12/23,68.385
2017/12/24,68.95
2017/12/25,69.309
2017/12/26,70.123
2017/12/27,71.308
2017/12/28,72.177
2017/12/29,77.171
2017/12/30,87.419
2017/12/31,88.135
2018/01/01,88.593
2018/01/02,91.537
2018/01/03,103.495
2018/01/04,155.06
2018/01/05,172.639
2018/01/06,177.439
2018/01/07,180.683
2018/01/08,185.332
2018/01/09,195.208
2018/01/10,205.316
2018/01/11,211.546
2018/01/12,212.978
2018/01/13,213.223
2018/01/14,213.052
2018/01/15,216.294
2018/01/16,222.637
2018/01/17,227.915
2018/01/18,229.818
2018/01/19,229.234
2018/01/20,228.643
2018/01/21,229.518
2018/01/22,228.878
2018/01/23,228.155
2018/01/24,227.402
2018/01/25,226.752
2018/01/26,226.019
2018/01/27,225.207
2018/01/28,224.416
2018/01/29,223.633
2018/01/30,222.788
2018/01/31,221.928
2018/02/01,222.038
2018/02/02,221.207
2018/02/03,220.289
2018/02/04,219.501
2018/02/05,218.518
2018/02/06,217.557
2018/02/07,216.668
2018/02/08,216.11
2018/02/09,215.428
2018/02/10,215.334
2018/02/11,215.339
2018/02/12,215.248
2018/02/13,215.143
2018/02/14,214.46
2018/02/15,213.951
2018/02/16,213.421
2018/02/17,213.389
2018/02/18,213.055
2018/02/19,213.263
2018/02/20,213.591
2018/02/21,213.836
2018/02/22,214.114
2018/02/23,214.032
2018/02/24,214.11
2018/02/25,214.563
2018/02/26,214.843
2018/02/27,215.308
2018/02/28,215.4
2018/03/01,215.494
2018/03/02,215.733
2018/03/03,215.937
2018/03/04,216.385
2018/03/05,216.749
2018/03/06,217.61
2018/03/07,217.539
2018/03/08,217.821
2018/03/09,217.834
2018/03/10,217.95
2018/03/11,218.261
2018/03/12,218.765
2018/03/13,219.579
2018/03/14,220.435
2018/03/15,221.211
2018/03/16,221.918
2018/03/17,222.641
2018/03/18,223.535
2018/03/19,224.412
2018/03/20,224.911
2018/03/21,225.331
2018/03/22,225.43
2018/03/23,226.139
2018/03/24,226.657
2018/03/25,227.296
2018/03/26,227.964
2018/03/27,228.655
2018/03/28,229.328
2018/03/29,229.406
2018/03/30,228.147
2018/03/31,228.8
2018/04/01,229.433
2018/04/02,229.688
2018/04/03,226.938
2018/04/04,200.136
2018/04/05,187.69
2018/04/06,184.342
2018/04/07,181.898
2018/04/08,177.798
2018/04/09,167.118
2018/04/10,153.926
2018/04/11,144.381
2018/04/12,141.44
2018/04/13,140.394
2018/04/14,139.673
2018/04/15,132.028
2018/04/16,116.497
2018/04/17,99.773
2018/04/18,89.549
2018/04/19,88.203
2018/04/20,88.169
2018/04/21,79.263
2018/04/22,77.154
2018/04/23,75.665
2018/04/24,74.307
2018/04/25,74.111
2018/04/26,71.532
2018/04/27,70.072
2018/04/28,69.258
2018/04/29,65.877
2018/04/30,62.654
2018/05/01,59.382
2018/05/02,44.463
2018/05/03,35.586
2018/05/04,37.794
2018/05/05,36.767
2018/05/06,33.908
2018/05/07,31.011
2018/05/08,28.583
2018/05/09,27.763
2018/05/10,26.812
2018/05/11,26.344
2018/05/12,26.368
2018/05/13,26.324
2018/05/14,26.078
2018/05/15,24.793
2018/05/16,23.186
2018/05/17,22.427
2018/05/18,22.416
2018/05/19,22.254
2018/05/20,22.255
2018/05/21,22.262
2018/05/22,22.265
2018/05/23,22.264
2018/05/24,22.264
2018/05/25,22.264
2018/05/26,22.266
2018/05/27,22.251
2018/05/28,22.23
2018/05/29,22.02
2018/05/30,21.985
2018/05/31,21.985
2018/06/01,21.984
2018/06/02,21.987
2018/06/03,21.984
2018/06/04,21.919
2018/06/05,20.381
2018/06/06,20.365
2018/06/07,20.228
2018/06/08,20.217
2018/06/09,20.217
2018/06/10,20.221
2018/06/11,20.221
2018/06/12,20.202
2018/06/13,20.193
2018/06/14,20.194
2018/06/15,20.194
2018/06/16,20.195
2018/06/17,20.197
2018/06/18,20.198
2018/06/19,20.2
2018/06/20,20.189
2018/06/21,20.179
2018/06/22,20.035
2018/06/23,20.036
2018/06/24,20.025
2018/06/25,20.021
2018/06/26,20.018
2018/06/27,19.936
2018/06/28,19.93
2018/06/29,19.931
2018/06/30,19.932
2018/07/01,19.933
2018/07/02,20.271
2018/07/03,20.271
2018/07/04,20.614
2018/07/05,20.617
2018/07/06,20.754
2018/07/07,20.751
2018/07/08,20.752
2018/07/09,20.753
2018/07/10,20.753
2018/07/11,20.754
2018/07/12,20.755
2018/07/13,20.755
2018/07/14,20.753
2018/07/15,20.754
2018/07/16,20.754
2018/07/17,20.755
2018/07/18,20.755
2018/07/19,20.755
2018/07/20,20.755
2018/07/21,20.755
2018/07/22,20.756
2018/07/23,20.757
2018/07/24,20.757
2018/07/25,20.757
2018/07/26,20.757
2018/07/27,20.757
2018/07/28,20.757
2018/07/29,20.759
2018/07/30,20.76
2018/07/31,20.762
2018/08/01,20.765
2018/08/02,6.31
2018/08/03,6.312
2018/08/04,6.307
2018/08/05,6.308
2018/08/06,6.308
2018/08/07,6.315
2018/08/08,7.765
2018/08/09,8.538
2018/08/10,8.64
2018/08/11,8.64
2018/08/12,8.643
2018/08/13,8.645
2018/08/14,8.646
2018/08/15,8.649
2018/08/16,8.652
2018/08/17,8.716
2018/08/18,8.716
2018/08/19,8.719
2018/08/20,8.719
2018/08/21,8.721
2018/08/22,8.723
2018/08/23,8.723
2018/08/24,8.722
2018/08/25,8.721
2018/08/26,8.724
2018/08/27,8.724
2018/08/28,8.725
2018/08/29,8.728
2018/08/30,8.729
2018/08/31,8.728
2018/09/01,8.728
2018/09/02,8.728
2018/09/03,8.728
2018/09/04,8.727
2018/09/05,8.725
2018/09/06,8.721
2018/09/07,8.72
2018/09/08,8.72
2018/09/09,8.72
2018/09/10,8.718
2018/09/11,8.717
2018/09/12,8.718
2018/09/13,8.716
2018/09/14,8.714
2018/09/15,8.713
2018/09/16,8.712
2018/09/17,8.712
2018/09/18,8.711
2018/09/19,8.707
2018/09/20,8.702
2018/09/21,8.702
2018/09/22,8.698
2018/09/23,8.696
2018/09/24,8.691
2018/09/25,8.687
2018/09/26,8.684
2018/09/27,8.679
2018/09/28,8.673
2018/09/29,8.667
2018/09/30,7.851
2018/10/01,7.846
2018/10/02,6.852
2018/10/03,6.83
2018/10/04,6.333
2018/10/05,6.324
2018/10/06,6.325
2018/10/07,6.324
2018/10/08,6.324
2018/10/09,6.324
2018/10/10,6.324
2018/10/11,6.323
2018/10/12,6.325
2018/10/13,6.299
2018/10/14,6.299
2018/10/15,6.299
2018/10/16,6.299
2018/10/17,6.298
2018/10/18,6.298
2018/10/19,6.299
2018/10/20,6.298
2018/10/21,6.298
2018/10/22,6.298
2018/10/23,6.298
2018/10/24,6.296
2018/10/25,6.295
2018/10/26,6.293
2018/10/27,6.293
2018/10/28,6.293
2018/10/29,6.293
2018/10/30,6.293
2018/10/31,6.293
2018/11/01,6.293
2018/11/02,6.293
2018/11/03,6.293
2018/11/04,6.293
2018/11/05,6.286
2018/11/06,4.326
2018/11/07,2.261
2018/11/08,1.65
2018/11/09,1.648
2018/11/10,1.648
2018/11/11,1.648
2018/11/12,1.648
2018/11/13,1.648
2018/11/14,1.647
2018/11/15,0.994
2018/11/16,0.994
2018/11/17,0.994
2018/11/18,0.994
2018/11/19,1.003
2018/11/20,1.002
2018/11/21,1.003
2018/11/22,1.004
2018/11/23,1.005
2018/11/24,1.005
2018/11/25,1.005
2018/11/26,1.006
2018/11/27,1.007
2018/11/28,1.007
2018/11/29,1.009
2018/11/30,1.008
2018/12/01,1.008
2018/12/02,1.008
2018/12/03,1.009
2018/12/04,1.011
2018/12/05,0.957
2018/12/06,0.958
2018/12/07,0.958
2018/12/08,0.957
2018/12/09,0.958
2018/12/10,0.959
2018/12/11,0.96
2018/12/12,0.96
2018/12/13,0.962
2018/12/14,0.962
2018/12/15,0.963
2018/12/16,0.963
2018/12/17,0.964
2018/12/18,0.957
2018/12/19,0.942
2018/12/20,0.764
2018/12/21,0.756
2018/12/22,0.755
2018/12/23,0.707
2018/12/24,0.7
2018/12/25,0.692
2018/12/26,0.626
2018/12/27,0.543
2018/12/28,0.441
2018/12/29,0.403
2018/12/30,0.291
2018/12/31,0.287
2019/01/01,0.287
2019/01/02,0.287
2019/01/03,0.287
2019/01/04,0.287
2019/01/05,0.287
2019/01/06,0.288
2019/01/07,0.288
2019/01/08,0.287
2019/01/09,0.287
2019/01/10,0.287
2019/01/11,0.287
2019/01/12,0.287
2019/01/13,0.287
2019/01/14,0.29
2019/01/15,0.291
2019/01/16,0.291
2019/01/17,0.291
2019/01/18,0.291
2019/01/19,0.291
2019/01/20,0.291
2019/01/21,0.291
2019/01/22,0.257
2019/01/23,0.255
2019/01/24,0.251
2019/01/25,0.251
2019/01/26,0.251
2019/01/27,0.252
2019/01/28,0.252
2019/01/29,0.252
2019/01/30,0.252
2019/01/31,0.252
2019/02/01,0.252
2019/02/02,0.252
2019/02/03,0.251
2019/02/04,0.251
2019/02/05,0.251
2019/02/06,0.251
2019/02/07,0.249
2019/02/08,0.249
2019/02/09,0.249
2019/02/10,0.249
2019/02/11,0.249
2019/02/12,0.245
2019/02/13,0.217
2019/02/14,0.217
2019/02/15,0.217
2019/02/16,0.217
2019/02/17,0.079
2019/02/18,0.074
2019/02/19,0.074
2019/02/20,0.074
2019/02/21,0.074
2019/02/22,0.074
2019/02/23,0.073
2019/02/24,0.073
2019/02/25,0.073
2019/02/26,0.073
2019/02/27,0.073
2019/02/28,0.07
2019/03/01,0.07
2019/03/02,0.07
2019/03/03,0.07
2019/03/04,0.07
2019/03/05,0.07
2019/03/06,0.07
2019/03/07,0.068
2019/03/08,0.067
2019/03/09,0.067
2019/03/10,0.067
2019/03/11,0.067
2019/03/12,0.067
2019/03/13,0.067
2019/03/14,0.067
2019/03/15,0.067
2019/03/16,0.067
2019/03/17,0.067
2019/03/18,0.067
2019/03/19,0.067
2019/03/20,0.067
2019/03/21,0.067
2019/03/22,0.067
2019/03/23,0.067
2019/03/24,0.067
2019/03/25,0.067
2019/03/26,0.067
2019/03/27,0.067
2019/03/28,0.067
2019/03/29,0.067
2019/03/30,0.061
2019/03/31,0.061
2019/04/01,0.061
2019/04/02,0.061
2019/04/03,0.061
2019/04/04,0.061
2019/04/05,0.061
2019/04/06,0.061
2019/04/07,0.061
2019/04/08,0.062
2019/04/09,0.062
2019/04/10,0.062
2019/04/11,0.062
2019/04/12,0.064
2019/04/13,0.064
2019/04/14,0.041
2019/04/15,0.024
2019/04/16,0.024
2019/04/17,0.024
2019/04/18,0.024
2019/04/19,0.024
2019/04/20,0.024
2019/04/21,0.024
2019/04/22,0.024
2019/04/23,0.024
2019/04/24,0.024
2019/04/25,0.024
2019/04/26,0.024
2019/04/27,0.024
2019/04/28,0.021
2019/04/29,0.021
2019/04/30,0.021
2019/05/01,0.021
2019/05/02,0.021
2019/05/03,0.021
2019/05/04,0.021
2019/05/05,0.021
2019/05/06,0.021
2019/05/07,0.021
2019/05/08,0.021
2019/05/09,0.021
2019/05/10,0.021
2019/05/11,0.021
2019/05/12,0.021
2019/05/13,0.021
2019/05/14,0.021
2019/05/15,0.021
2019/05/16,0.026
2019/05/17,0.026
2019/05/18,0.026
2019/05/19,0.026
2019/05/20,0.026
2019/05/21,0.026
2019/05/22,0.026
2019/05/23,0.026
2019/05/24,0.026
2019/05/25,0.026
2019/05/26,0.026
2019/05/27,0.026
2019/05/28,0.026
2019/05/29,0.026
2019/05/30,0.026
2019/05/31,0.026
2019/06/01,0.026
2019/06/02,0.026
2019/06/03,0.026
2019/06/04,0.026
2019/06/05,0.026
2019/06/06,0.026
2019/06/07,0.026
2019/06/08,0.026
2019/06/09,0.026
2019/06/10,0.026
2019/06/11,0.026
2019/06/12,0.047
2019/06/13,0.047
2019/06/14,0.047
2019/06/15,0.047
2019/06/16,0.06
2019/06/17,0.06
2019/06/18,0.06
2019/06/19,0.06
2019/06/20,0.06
2019/06/21,0.06
2019/06/22,0.06
