Date,price14trxUSD
2016/05/30,1.281
2016/05/31,1.207
2016/06/01,1.164
2016/06/02,1.136
2016/06/03,1.114
2016/06/04,1.092
2016/06/05,1.07
2016/06/06,1.05
2016/06/07,1.032
2016/06/08,1.023
2016/06/09,1.014
2016/06/10,0.998
2016/06/11,0.97
2016/06/12,0.95
2016/06/13,0.97
2016/06/14,1.042
2016/06/15,1.142
2016/06/16,1.271
2016/06/17,1.367
2016/06/18,1.352
2016/06/19,1.252
2016/06/20,1.095
2016/06/21,0.911
2016/06/22,0.757
2016/06/23,0.607
2016/06/24,0.481
2016/06/25,0.38
2016/06/26,0.296
2016/06/27,0.224
2016/06/28,0.15
2016/06/29,0.063
2016/06/30,-0.024
2016/07/01,-0.113
2016/07/02,-0.2
2016/07/03,-0.284
2016/07/04,-0.367
2016/07/05,-0.464
2016/07/06,-0.562
2016/07/07,-0.665
2016/07/08,-0.759
2016/07/09,-0.832
2016/07/10,-0.889
2016/07/11,-0.936
2016/07/12,-0.974
2016/07/13,-1.003
2016/07/14,-1.012
2016/07/15,-0.989
2016/07/16,-0.947
2016/07/17,-0.901
2016/07/18,-0.85
2016/07/19,-0.799
2016/07/20,-0.731
2016/07/21,-0.649
2016/07/22,-0.537
2016/07/23,-0.391
2016/07/24,-0.249
2016/07/25,-0.118
2016/07/26,-0.008
2016/07/27,0.077
2016/07/28,0.143
2016/07/29,0.193
2016/07/30,0.228
2016/07/31,0.242
2016/08/01,0.23
2016/08/02,0.174
2016/08/03,0.079
2016/08/04,-0.014
2016/08/05,-0.097
2016/08/06,-0.174
2016/08/07,-0.239
2016/08/08,-0.292
2016/08/09,-0.32
2016/08/10,-0.319
2016/08/11,-0.306
2016/08/12,-0.284
2016/08/13,-0.261
2016/08/14,-0.241
2016/08/15,-0.229
2016/08/16,-0.223
2016/08/17,-0.225
2016/08/18,-0.233
2016/08/19,-0.246
2016/08/20,-0.255
2016/08/21,-0.26
2016/08/22,-0.26
2016/08/23,-0.258
2016/08/24,-0.255
2016/08/25,-0.248
2016/08/26,-0.235
2016/08/27,-0.221
2016/08/28,-0.21
2016/08/29,-0.202
2016/08/30,-0.193
2016/08/31,-0.178
2016/09/01,-0.144
2016/09/02,-0.099
2016/09/03,-0.053
2016/09/04,-0.013
2016/09/05,0.021
2016/09/06,0.047
2016/09/07,0.067
2016/09/08,0.08
2016/09/09,0.088
2016/09/10,0.095
2016/09/11,0.106
2016/09/12,0.116
2016/09/13,0.13
2016/09/14,0.143
2016/09/15,0.157
2016/09/16,0.174
2016/09/17,0.2
2016/09/18,0.234
2016/09/19,0.273
2016/09/20,0.328
2016/09/21,0.393
2016/09/22,0.445
2016/09/23,0.49
2016/09/24,0.52
2016/09/25,0.537
2016/09/26,0.542
2016/09/27,0.54
2016/09/28,0.537
2016/09/29,0.529
2016/09/30,0.518
2016/10/01,0.503
2016/10/02,0.486
2016/10/03,0.469
2016/10/04,0.454
2016/10/05,0.437
2016/10/06,0.412
2016/10/07,0.378
2016/10/08,0.332
2016/10/09,0.278
2016/10/10,0.214
2016/10/11,0.148
2016/10/12,0.082
2016/10/13,0.021
2016/10/14,-0.035
2016/10/15,-0.085
2016/10/16,-0.128
2016/10/17,-0.164
2016/10/18,-0.184
2016/10/19,-0.195
2016/10/20,-0.203
2016/10/21,-0.208
2016/10/22,-0.211
2016/10/23,-0.213
2016/10/24,-0.215
2016/10/25,-0.224
2016/10/26,-0.237
2016/10/27,-0.253
2016/10/28,-0.274
2016/10/29,-0.307
2016/10/30,-0.346
2016/10/31,-0.378
2016/11/01,-0.41
2016/11/02,-0.438
2016/11/03,-0.459
2016/11/04,-0.473
2016/11/05,-0.479
2016/11/06,-0.48
2016/11/07,-0.478
2016/11/08,-0.474
2016/11/09,-0.474
2016/11/10,-0.474
2016/11/11,-0.479
2016/11/12,-0.49
2016/11/13,-0.504
2016/11/14,-0.521
2016/11/15,-0.536
2016/11/16,-0.547
2016/11/17,-0.556
2016/11/18,-0.57
2016/11/19,-0.585
2016/11/20,-0.601
2016/11/21,-0.616
2016/11/22,-0.621
2016/11/23,-0.619
2016/11/24,-0.619
2016/11/25,-0.621
2016/11/26,-0.624
2016/11/27,-0.632
2016/11/28,-0.648
2016/11/29,-0.68
2016/11/30,-0.716
2016/12/01,-0.751
2016/12/02,-0.794
2016/12/03,-0.84
2016/12/04,-0.889
2016/12/05,-0.948
2016/12/06,-1.018
2016/12/07,-1.069
2016/12/08,-1.086
2016/12/09,-1.079
2016/12/10,-1.056
2016/12/11,-1.025
2016/12/12,-0.982
2016/12/13,-0.931
2016/12/14,-0.874
2016/12/15,-0.826
2016/12/16,-0.786
2016/12/17,-0.758
2016/12/18,-0.732
2016/12/19,-0.709
2016/12/20,-0.692
2016/12/21,-0.674
2016/12/22,-0.658
2016/12/23,-0.651
2016/12/24,-0.651
2016/12/25,-0.656
2016/12/26,-0.662
2016/12/27,-0.668
2016/12/28,-0.672
2016/12/29,-0.647
2016/12/30,-0.599
2016/12/31,-0.542
2017/01/01,-0.474
2017/01/02,-0.403
2017/01/03,-0.312
2017/01/04,-0.165
2017/01/05,0.015
2017/01/06,0.192
2017/01/07,0.35
2017/01/08,0.494
2017/01/09,0.632
2017/01/10,0.755
2017/01/11,0.85
2017/01/12,0.903
2017/01/13,0.927
2017/01/14,0.93
2017/01/15,0.919
2017/01/16,0.895
2017/01/17,0.871
2017/01/18,0.852
2017/01/19,0.836
2017/01/20,0.828
2017/01/21,0.829
2017/01/22,0.835
2017/01/23,0.838
2017/01/24,0.836
2017/01/25,0.824
2017/01/26,0.806
2017/01/27,0.78
2017/01/28,0.751
2017/01/29,0.717
2017/01/30,0.681
2017/01/31,0.647
2017/02/01,0.615
2017/02/02,0.584
2017/02/03,0.557
2017/02/04,0.544
2017/02/05,0.539
2017/02/06,0.537
2017/02/07,0.541
2017/02/08,0.545
2017/02/09,0.542
2017/02/10,0.532
2017/02/11,0.523
2017/02/12,0.513
2017/02/13,0.502
2017/02/14,0.511
2017/02/15,0.545
2017/02/16,0.588
2017/02/17,0.634
2017/02/18,0.678
2017/02/19,0.716
2017/02/20,0.746
2017/02/21,0.764
2017/02/22,0.773
2017/02/23,0.776
2017/02/24,0.778
2017/02/25,0.785
2017/02/26,0.8
2017/02/27,0.836
2017/02/28,0.903
2017/03/01,0.987
2017/03/02,1.118
2017/03/03,1.3
2017/03/04,1.493
2017/03/05,1.663
2017/03/06,1.816
2017/03/07,1.935
2017/03/08,1.996
2017/03/09,1.999
2017/03/10,1.977
2017/03/11,1.963
2017/03/12,1.99
2017/03/13,2.115
2017/03/14,2.303
2017/03/15,2.536
2017/03/16,2.927
2017/03/17,3.452
2017/03/18,3.894
2017/03/19,4.235
2017/03/20,4.521
2017/03/21,4.719
2017/03/22,4.807
2017/03/23,4.805
2017/03/24,4.781
2017/03/25,4.769
2017/03/26,4.74
2017/03/27,4.681
2017/03/28,4.58
2017/03/29,4.465
2017/03/30,4.335
2017/03/31,4.166
2017/04/01,3.972
2017/04/02,3.757
2017/04/03,3.503
2017/04/04,3.215
2017/04/05,2.934
2017/04/06,2.655
2017/04/07,2.377
2017/04/08,2.121
2017/04/09,1.882
2017/04/10,1.659
2017/04/11,1.457
2017/04/12,1.277
2017/04/13,1.144
2017/04/14,1.039
2017/04/15,0.956
2017/04/16,0.891
2017/04/17,0.837
2017/04/18,0.797
2017/04/19,0.771
2017/04/20,0.746
2017/04/21,0.722
2017/04/22,0.696
2017/04/23,0.667
2017/04/24,0.644
2017/04/25,0.625
2017/04/26,0.616
2017/04/27,0.642
2017/04/28,0.732
2017/04/29,0.875
2017/04/30,1.052
2017/05/01,1.27
2017/05/02,1.485
2017/05/03,1.682
2017/05/04,1.887
2017/05/05,2.11
2017/05/06,2.314
2017/05/07,2.492
2017/05/08,2.613
2017/05/09,2.661
2017/05/10,2.666
2017/05/11,2.636
2017/05/12,2.581
2017/05/13,2.498
2017/05/14,2.402
2017/05/15,2.305
2017/05/16,2.199
2017/05/17,2.079
2017/05/18,1.973
2017/05/19,1.942
2017/05/20,1.994
2017/05/21,2.115
2017/05/22,2.357
2017/05/23,2.647
2017/05/24,3.003
2017/05/25,3.379
2017/05/26,3.671
2017/05/27,3.796
2017/05/28,3.847
2017/05/29,3.86
2017/05/30,3.907
2017/05/31,3.996
2017/06/01,4.078
2017/06/02,4.126
2017/06/03,4.128
2017/06/04,4.12
2017/06/05,4.103
2017/06/06,4.081
2017/06/07,4.047
2017/06/08,3.983
2017/06/09,3.906
2017/06/10,3.863
2017/06/11,3.887
2017/06/12,3.97
2017/06/13,4.086
2017/06/14,4.175
2017/06/15,4.158
2017/06/16,4.093
2017/06/17,4
2017/06/18,3.886
2017/06/19,3.748
2017/06/20,3.593
2017/06/21,3.397
2017/06/22,3.169
2017/06/23,2.932
2017/06/24,2.688
2017/06/25,2.426
2017/06/26,2.129
2017/06/27,1.81
2017/06/28,1.529
2017/06/29,1.298
2017/06/30,1.094
2017/07/01,0.895
2017/07/02,0.707
2017/07/03,0.543
2017/07/04,0.399
2017/07/05,0.263
2017/07/06,0.141
2017/07/07,0.023
2017/07/08,-0.096
2017/07/09,-0.209
2017/07/10,-0.326
2017/07/11,-0.465
2017/07/12,-0.605
2017/07/13,-0.735
2017/07/14,-0.861
2017/07/15,-0.988
2017/07/16,-1.133
2017/07/17,-1.27
2017/07/18,-1.369
2017/07/19,-1.418
2017/07/20,-1.433
2017/07/21,-1.414
2017/07/22,-1.371
2017/07/23,-1.307
2017/07/24,-1.23
2017/07/25,-1.158
2017/07/26,-1.102
2017/07/27,-1.054
2017/07/28,-1.016
2017/07/29,-0.995
2017/07/30,-0.973
2017/07/31,-0.951
2017/08/01,-0.908
2017/08/02,-0.845
2017/08/03,-0.769
2017/08/04,-0.685
2017/08/05,-0.583
2017/08/06,-0.447
2017/08/07,-0.289
2017/08/08,-0.107
2017/08/09,0.101
2017/08/10,0.318
2017/08/11,0.527
2017/08/12,0.731
2017/08/13,0.899
2017/08/14,1.037
2017/08/15,1.132
2017/08/16,1.197
2017/08/17,1.246
2017/08/18,1.274
2017/08/19,1.276
2017/08/20,1.259
2017/08/21,1.253
2017/08/22,1.243
2017/08/23,1.235
2017/08/24,1.226
2017/08/25,1.223
2017/08/26,1.219
2017/08/27,1.217
2017/08/28,1.219
2017/08/29,1.234
2017/08/30,1.271
2017/08/31,1.319
2017/09/01,1.372
2017/09/02,1.395
2017/09/03,1.386
2017/09/04,1.327
2017/09/05,1.224
2017/09/06,1.121
2017/09/07,1.02
2017/09/08,0.914
2017/09/09,0.794
2017/09/10,0.664
2017/09/11,0.535
2017/09/12,0.416
2017/09/13,0.288
2017/09/14,0.143
2017/09/15,-0.017
2017/09/16,-0.167
2017/09/17,-0.305
2017/09/18,-0.403
2017/09/19,-0.47
2017/09/20,-0.513
2017/09/21,-0.546
2017/09/22,-0.579
2017/09/23,-0.6
2017/09/24,-0.604
2017/09/25,-0.589
2017/09/26,-0.562
2017/09/27,-0.522
2017/09/28,-0.469
2017/09/29,-0.417
2017/09/30,-0.361
2017/10/01,-0.305
2017/10/02,-0.252
2017/10/03,-0.207
2017/10/04,-0.169
2017/10/05,-0.137
2017/10/06,-0.105
2017/10/07,-0.068
2017/10/08,-0.025
2017/10/09,0.01
2017/10/10,0.037
2017/10/11,0.058
2017/10/12,0.078
2017/10/13,0.11
2017/10/14,0.163
2017/10/15,0.219
2017/10/16,0.279
2017/10/17,0.327
2017/10/18,0.346
2017/10/19,0.35
2017/10/20,0.34
2017/10/21,0.314
2017/10/22,0.277
2017/10/23,0.226
2017/10/24,0.181
2017/10/25,0.137
2017/10/26,0.096
2017/10/27,0.058
2017/10/28,0.022
2017/10/29,-0.005
2017/10/30,-0.021
2017/10/31,-0.029
2017/11/01,-0.036
2017/11/02,-0.055
2017/11/03,-0.072
2017/11/04,-0.083
2017/11/05,-0.091
2017/11/06,-0.096
2017/11/07,-0.101
2017/11/08,-0.101
2017/11/09,-0.084
2017/11/10,-0.062
2017/11/11,-0.042
2017/11/12,-0.021
2017/11/13,0.003
2017/11/14,0.039
2017/11/15,0.086
2017/11/16,0.133
2017/11/17,0.179
2017/11/18,0.223
2017/11/19,0.281
2017/11/20,0.347
2017/11/21,0.418
2017/11/22,0.488
2017/11/23,0.578
2017/11/24,0.697
2017/11/25,0.855
2017/11/26,1.019
2017/11/27,1.187
2017/11/28,1.339
2017/11/29,1.469
2017/11/30,1.546
2017/12/01,1.587
2017/12/02,1.611
2017/12/03,1.622
2017/12/04,1.616
2017/12/05,1.594
2017/12/06,1.544
2017/12/07,1.467
2017/12/08,1.389
2017/12/09,1.327
2017/12/10,1.257
2017/12/11,1.193
2017/12/12,1.189
2017/12/13,1.281
2017/12/14,1.448
2017/12/15,1.625
2017/12/16,1.804
2017/12/17,1.979
2017/12/18,2.143
2017/12/19,2.328
2017/12/20,2.491
2017/12/21,2.625
2017/12/22,2.658
2017/12/23,2.644
2017/12/24,2.56
2017/12/25,2.458
2017/12/26,2.355
2017/12/27,2.253
2017/12/28,2.133
2017/12/29,2.015
2017/12/30,1.885
2017/12/31,1.757
2018/01/01,1.644
2018/01/02,1.582
2018/01/03,1.562
2018/01/04,1.59
2018/01/05,1.651
2018/01/06,1.728
2018/01/07,1.835
2018/01/08,1.974
2018/01/09,2.136
2018/01/10,2.33
2018/01/11,2.488
2018/01/12,2.607
2018/01/13,2.722
2018/01/14,2.814
2018/01/15,2.869
2018/01/16,2.83
2018/01/17,2.677
2018/01/18,2.484
2018/01/19,2.273
2018/01/20,2.076
2018/01/21,1.885
2018/01/22,1.687
2018/01/23,1.482
2018/01/24,1.288
2018/01/25,1.12
2018/01/26,0.97
2018/01/27,0.845
2018/01/28,0.764
2018/01/29,0.713
2018/01/30,0.672
2018/01/31,0.627
2018/02/01,0.583
2018/02/02,0.5
2018/02/03,0.4
2018/02/04,0.284
2018/02/05,0.132
2018/02/06,-0.058
2018/02/07,-0.236
2018/02/08,-0.396
2018/02/09,-0.531
2018/02/10,-0.635
2018/02/11,-0.723
2018/02/12,-0.788
2018/02/13,-0.836
2018/02/14,-0.859
2018/02/15,-0.853
2018/02/16,-0.824
2018/02/17,-0.772
2018/02/18,-0.711
2018/02/19,-0.645
2018/02/20,-0.579
2018/02/21,-0.53
2018/02/22,-0.504
2018/02/23,-0.49
2018/02/24,-0.483
2018/02/25,-0.482
2018/02/26,-0.478
2018/02/27,-0.467
2018/02/28,-0.452
2018/03/01,-0.437
2018/03/02,-0.421
2018/03/03,-0.405
2018/03/04,-0.39
2018/03/05,-0.375
2018/03/06,-0.367
2018/03/07,-0.375
2018/03/08,-0.406
2018/03/09,-0.462
2018/03/10,-0.522
2018/03/11,-0.587
2018/03/12,-0.648
2018/03/13,-0.707
2018/03/14,-0.77
2018/03/15,-0.849
2018/03/16,-0.931
2018/03/17,-1.016
2018/03/18,-1.121
2018/03/19,-1.223
2018/03/20,-1.317
2018/03/21,-1.393
2018/03/22,-1.456
2018/03/23,-1.514
2018/03/24,-1.559
2018/03/25,-1.596
2018/03/26,-1.63
2018/03/27,-1.67
2018/03/28,-1.715
2018/03/29,-1.77
2018/03/30,-1.837
2018/03/31,-1.903
2018/04/01,-1.97
2018/04/02,-2.03
2018/04/03,-2.075
2018/04/04,-2.109
2018/04/05,-2.136
2018/04/06,-2.156
2018/04/07,-2.163
2018/04/08,-2.152
2018/04/09,-2.122
2018/04/10,-2.077
2018/04/11,-2.012
2018/04/12,-1.919
2018/04/13,-1.781
2018/04/14,-1.615
2018/04/15,-1.425
2018/04/16,-1.226
2018/04/17,-1.028
2018/04/18,-0.835
2018/04/19,-0.638
2018/04/20,-0.427
2018/04/21,-0.206
2018/04/22,0.021
2018/04/23,0.248
2018/04/24,0.486
2018/04/25,0.694
2018/04/26,0.863
2018/04/27,1.012
2018/04/28,1.14
2018/04/29,1.249
2018/04/30,1.335
2018/05/01,1.385
2018/05/02,1.415
2018/05/03,1.452
2018/05/04,1.507
2018/05/05,1.578
2018/05/06,1.641
2018/05/07,1.669
2018/05/08,1.671
2018/05/09,1.648
2018/05/10,1.611
2018/05/11,1.542
2018/05/12,1.441
2018/05/13,1.335
2018/05/14,1.234
2018/05/15,1.14
2018/05/16,1.042
2018/05/17,0.946
2018/05/18,0.845
2018/05/19,0.753
2018/05/20,0.672
2018/05/21,0.601
2018/05/22,0.528
2018/05/23,0.434
2018/05/24,0.32
2018/05/25,0.201
2018/05/26,0.084
2018/05/27,-0.033
2018/05/28,-0.157
2018/05/29,-0.279
2018/05/30,-0.387
2018/05/31,-0.475
2018/06/01,-0.546
2018/06/02,-0.595
2018/06/03,-0.62
2018/06/04,-0.628
2018/06/05,-0.627
2018/06/06,-0.615
2018/06/07,-0.593
2018/06/08,-0.566
2018/06/09,-0.536
2018/06/10,-0.521
2018/06/11,-0.527
2018/06/12,-0.548
2018/06/13,-0.591
2018/06/14,-0.642
2018/06/15,-0.692
2018/06/16,-0.739
2018/06/17,-0.778
2018/06/18,-0.809
2018/06/19,-0.822
2018/06/20,-0.819
2018/06/21,-0.803
2018/06/22,-0.795
2018/06/23,-0.797
2018/06/24,-0.814
2018/06/25,-0.836
2018/06/26,-0.861
2018/06/27,-0.892
2018/06/28,-0.925
2018/06/29,-0.962
2018/06/30,-0.986
2018/07/01,-0.996
2018/07/02,-0.991
2018/07/03,-0.968
2018/07/04,-0.936
2018/07/05,-0.895
2018/07/06,-0.849
2018/07/07,-0.799
2018/07/08,-0.739
2018/07/09,-0.676
2018/07/10,-0.627
2018/07/11,-0.593
2018/07/12,-0.572
2018/07/13,-0.559
2018/07/14,-0.551
2018/07/15,-0.541
2018/07/16,-0.519
2018/07/17,-0.481
2018/07/18,-0.425
2018/07/19,-0.37
2018/07/20,-0.325
2018/07/21,-0.287
2018/07/22,-0.254
2018/07/23,-0.226
2018/07/24,-0.198
2018/07/25,-0.168
2018/07/26,-0.137
2018/07/27,-0.112
2018/07/28,-0.09
2018/07/29,-0.072
2018/07/30,-0.061
2018/07/31,-0.064
2018/08/01,-0.086
2018/08/02,-0.122
2018/08/03,-0.168
2018/08/04,-0.217
2018/08/05,-0.267
2018/08/06,-0.316
2018/08/07,-0.363
2018/08/08,-0.424
2018/08/09,-0.494
2018/08/10,-0.569
2018/08/11,-0.662
2018/08/12,-0.76
2018/08/13,-0.864
2018/08/14,-0.989
2018/08/15,-1.109
2018/08/16,-1.219
2018/08/17,-1.309
2018/08/18,-1.379
2018/08/19,-1.433
2018/08/20,-1.474
2018/08/21,-1.512
2018/08/22,-1.54
2018/08/23,-1.563
2018/08/24,-1.578
2018/08/25,-1.581
2018/08/26,-1.577
2018/08/27,-1.564
2018/08/28,-1.535
2018/08/29,-1.49
2018/08/30,-1.44
2018/08/31,-1.388
2018/09/01,-1.326
2018/09/02,-1.254
2018/09/03,-1.18
2018/09/04,-1.107
2018/09/05,-1.051
2018/09/06,-1.036
2018/09/07,-1.05
2018/09/08,-1.09
2018/09/09,-1.154
2018/09/10,-1.231
2018/09/11,-1.317
2018/09/12,-1.414
2018/09/13,-1.496
2018/09/14,-1.55
2018/09/15,-1.575
2018/09/16,-1.577
2018/09/17,-1.565
2018/09/18,-1.549
2018/09/19,-1.522
2018/09/20,-1.486
2018/09/21,-1.425
2018/09/22,-1.335
2018/09/23,-1.226
2018/09/24,-1.111
2018/09/25,-1.016
2018/09/26,-0.935
2018/09/27,-0.863
2018/09/28,-0.79
2018/09/29,-0.717
2018/09/30,-0.641
2018/10/01,-0.566
2018/10/02,-0.496
2018/10/03,-0.441
2018/10/04,-0.392
2018/10/05,-0.351
2018/10/06,-0.313
2018/10/07,-0.279
2018/10/08,-0.246
2018/10/09,-0.213
2018/10/10,-0.185
2018/10/11,-0.184
2018/10/12,-0.208
2018/10/13,-0.243
2018/10/14,-0.281
2018/10/15,-0.31
2018/10/16,-0.33
2018/10/17,-0.343
2018/10/18,-0.352
2018/10/19,-0.362
2018/10/20,-0.368
2018/10/21,-0.37
2018/10/22,-0.369
2018/10/23,-0.369
2018/10/24,-0.367
2018/10/25,-0.364
2018/10/26,-0.361
2018/10/27,-0.356
2018/10/28,-0.349
2018/10/29,-0.344
2018/10/30,-0.344
2018/10/31,-0.346
2018/11/01,-0.347
2018/11/02,-0.345
2018/11/03,-0.339
2018/11/04,-0.327
2018/11/05,-0.304
2018/11/06,-0.27
2018/11/07,-0.223
2018/11/08,-0.173
2018/11/09,-0.129
2018/11/10,-0.088
2018/11/11,-0.053
2018/11/12,-0.022
2018/11/13,0.002
2018/11/14,0.007
2018/11/15,-0.024
2018/11/16,-0.075
2018/11/17,-0.142
2018/11/18,-0.213
2018/11/19,-0.302
2018/11/20,-0.423
2018/11/21,-0.564
2018/11/22,-0.712
2018/11/23,-0.87
2018/11/24,-1.027
2018/11/25,-1.191
2018/11/26,-1.348
2018/11/27,-1.5
2018/11/28,-1.628
2018/11/29,-1.73
2018/11/30,-1.813
2018/12/01,-1.876
2018/12/02,-1.918
2018/12/03,-1.95
2018/12/04,-1.971
2018/12/05,-1.986
2018/12/06,-2.004
2018/12/07,-2.038
2018/12/08,-2.075
2018/12/09,-2.104
2018/12/10,-2.126
2018/12/11,-2.145
2018/12/12,-2.155
2018/12/13,-2.158
2018/12/14,-2.158
2018/12/15,-2.156
2018/12/16,-2.145
2018/12/17,-2.118
2018/12/18,-2.068
2018/12/19,-1.983
2018/12/20,-1.865
2018/12/21,-1.713
2018/12/22,-1.545
2018/12/23,-1.333
2018/12/24,-1.061
2018/12/25,-0.793
2018/12/26,-0.536
2018/12/27,-0.311
2018/12/28,-0.12
2018/12/29,0.07
2018/12/30,0.249
2018/12/31,0.407
2019/01/01,0.541
2019/01/02,0.677
2019/01/03,0.812
2019/01/04,0.937
2019/01/05,1.059
2019/01/06,1.161
2019/01/07,1.239
2019/01/08,1.287
2019/01/09,1.311
2019/01/10,1.285
2019/01/11,1.208
2019/01/12,1.099
2019/01/13,0.965
2019/01/14,0.819
2019/01/15,0.682
2019/01/16,0.546
2019/01/17,0.417
2019/01/18,0.295
2019/01/19,0.188
2019/01/20,0.091
2019/01/21,-0.003
2019/01/22,-0.089
2019/01/23,-0.165
2019/01/24,-0.234
2019/01/25,-0.294
2019/01/26,-0.345
2019/01/27,-0.39
2019/01/28,-0.444
2019/01/29,-0.503
2019/01/30,-0.557
2019/01/31,-0.604
2019/02/01,-0.645
2019/02/02,-0.678
2019/02/03,-0.701
2019/02/04,-0.717
2019/02/05,-0.727
2019/02/06,-0.737
2019/02/07,-0.744
2019/02/08,-0.735
2019/02/09,-0.697
2019/02/10,-0.641
2019/02/11,-0.568
2019/02/12,-0.488
2019/02/13,-0.401
2019/02/14,-0.314
2019/02/15,-0.231
2019/02/16,-0.152
2019/02/17,-0.072
2019/02/18,0.035
2019/02/19,0.168
2019/02/20,0.305
2019/02/21,0.438
2019/02/22,0.563
2019/02/23,0.682
2019/02/24,0.795
2019/02/25,0.864
2019/02/26,0.896
2019/02/27,0.9
2019/02/28,0.883
2019/03/01,0.852
2019/03/02,0.805
2019/03/03,0.748
2019/03/04,0.674
2019/03/05,0.6
2019/03/06,0.539
2019/03/07,0.488
2019/03/08,0.445
2019/03/09,0.406
2019/03/10,0.37
2019/03/11,0.333
2019/03/12,0.296
2019/03/13,0.257
2019/03/14,0.219
2019/03/15,0.187
2019/03/16,0.172
2019/03/17,0.165
2019/03/18,0.161
2019/03/19,0.158
2019/03/20,0.157
2019/03/21,0.155
2019/03/22,0.149
2019/03/23,0.143
2019/03/24,0.134
2019/03/25,0.123
2019/03/26,0.107
2019/03/27,0.096
2019/03/28,0.09
2019/03/29,0.09
2019/03/30,0.098
2019/03/31,0.109
2019/04/01,0.122
2019/04/02,0.154
2019/04/03,0.225
2019/04/04,0.302
2019/04/05,0.382
2019/04/06,0.462
2019/04/07,0.543
2019/04/08,0.638
2019/04/09,0.73
2019/04/10,0.816
2019/04/11,0.872
2019/04/12,0.898
2019/04/13,0.9
2019/04/14,0.885
2019/04/15,0.859
2019/04/16,0.822
2019/04/17,0.784
2019/04/18,0.753
2019/04/19,0.728
2019/04/20,0.708
2019/04/21,0.683
2019/04/22,0.657
2019/04/23,0.633
2019/04/24,0.6
2019/04/25,0.556
2019/04/26,0.495
2019/04/27,0.427
2019/04/28,0.359
2019/04/29,0.29
2019/04/30,0.227
2019/05/01,0.174
2019/05/02,0.129
2019/05/03,0.099
2019/05/04,0.078
